#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval-0.05_up.bed
NR14118--MA1107.1.KLF9	chr12	52383144	52383156	-	0.000	0.000	Merged-chr12-52383146-23
NR25284--MA0599.1.KLF5	chr16	11577678	11577687	+	0.000	0.000	Merged-chr16-11577786-44
NR40352--MA0599.1.KLF5	chr3	9719202	9719211	-	0.000	0.000	Merged-chr3-9719164-20
NR16757--MA0741.1.KLF16	chr13	43789137	43789147	-	0.000	0.000	Merged-chr13-43789112-65
NR43944--MA0599.1.KLF5	chr3	148844366	148844375	-	0.000	0.000	Merged-chr3-148844306-23
NR40333--MA1107.1.KLF9	chr3	8667338	8667350	+	0.000	0.000	Merged-chr3-8667385-80
NR18017--MA0493.1.Klf1	chr13	95063723	95063733	-	0.000	0.000	Merged-chr13-95063599-48
NR36820--MA0493.1.Klf1	chr2	77249879	77249889	+	0.000	0.000	Merged-chr2-77250040-39
NR44998--MA0740.1.KLF14	chr4	41295618	41295631	+	0.000	0.000	Merged-chr4-41295781-15
NR14235--MA0493.1.Klf1	chr12	55357494	55357504	-	0.000	0.000	Merged-chr12-55357452-12
NR65616--MA0599.1.KLF5	chr8	76902220	76902229	+	0.000	0.000	Merged-chr8-76902143-41
NR65955--MA1107.1.KLF9	chr8	86735408	86735420	-	0.000	0.000	Merged-chr8-86735564-36
NR65950--MA0039.3.KLF4	chr8	86051976	86051986	+	0.000	0.000	Merged-chr8-86052123-41
NR25611--MA0599.1.KLF5	chr16	23100168	23100177	-	0.000	0.000	Merged-chr16-23100189-17
NR30671--MA0599.1.KLF5	chr17	88316548	88316557	-	0.000	0.000	Merged-chr17-88316434-22
NR17131--MA0740.1.KLF14	chr13	56704043	56704056	-	0.000	0.000	Merged-chr13-56703613-154
NR67490--MA1107.1.KLF9	chr8	126699188	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR13843--MA1107.1.KLF9	chr12	30599736	30599748	-	0.000	0.000	Merged-chr12-30599572-41
NR36335--MA0742.1.Klf12	chr2	60375316	60375330	-	0.000	0.000	Merged-chr2-60375404-17
NR49494--MA0599.1.KLF5	chr5	20083295	20083304	+	0.000	0.000	Merged-chr5-20083207-6
NR34207--MA0599.1.KLF5	chr19	47915500	47915509	-	0.000	0.000	Merged-chr19-47915460-18
NR16290--MA0741.1.KLF16	chr13	21366911	21366921	+	0.000	0.000	Merged-chr13-21366779-27
NR60560--MA0741.1.KLF16	chr7	49494957	49494967	+	0.000	0.000	Merged-chr7-49494921-17
NR56380--MA0599.1.KLF5	chr6	91660323	91660332	-	0.000	0.000	Merged-chr6-91660194-26
NR35596--MA0741.1.KLF16	chr2	30472070	30472080	+	0.000	0.000	Merged-chr2-30472114-26
NR21465--MA0039.3.KLF4	chr14	101510851	101510861	-	0.000	0.000	Merged-chr14-101510851-45
NR59417--MA0740.1.KLF14	chr7	24482001	24482014	-	0.000	0.000	Merged-chr7-24481860-36
NR72018--MA0740.1.KLF14	chrX	53607882	53607895	+	0.000	0.000	Merged-chrX-53607978-28
NR48712--MA1107.1.KLF9	chr4	148638545	148638557	+	0.000	0.000	Merged-chr4-148638535-16
NR41759--MA1107.1.KLF9	chr3	89892867	89892879	-	0.000	0.000	Merged-chr3-89892725-25
NR36296--MA1107.1.KLF9	chr2	59332403	59332415	-	0.000	0.000	Merged-chr2-59332590-12
NR2777--MA1107.1.KLF9	chr1	139181147	139181159	-	0.000	0.000	Merged-chr1-139181025-29
NR63406--MA0742.1.Klf12	chr7	136894410	136894424	-	0.000	0.000	Merged-chr7-136894538-85
NR17989--MA0599.1.KLF5	chr13	94567546	94567555	-	0.000	0.000	Merged-chr13-94567668-9
NR44464--MA0039.3.KLF4	chr4	6930777	6930787	+	0.000	0.000	Merged-chr4-6930843-21
NR10121--MA0039.3.KLF4	chr11	52268639	52268649	+	0.000	0.000	Merged-chr11-52268561-57
NR46411--MA0039.3.KLF4	chr4	101217011	101217021	+	0.000	0.000	Merged-chr4-101217167-64
NR33913--MA1107.1.KLF9	chr19	41031259	41031271	-	0.000	0.000	Merged-chr19-41031181-46
NR33502--MA0740.1.KLF14	chr19	22915937	22915950	-	0.000	0.000	Merged-chr19-22916033-24
NR39031--MA0741.1.KLF16	chr2	153325878	153325888	-	0.000	0.000	Merged-chr2-153325949-22
NR48709--MA0599.1.KLF5	chr4	148638546	148638555	+	0.000	0.000	Merged-chr4-148638535-16
NR47624--MA0741.1.KLF16	chr4	131696144	131696154	-	0.000	0.000	Merged-chr4-131696229-22
NR67495--MA1107.1.KLF9	chr8	126864497	126864509	+	0.000	0.000	Merged-chr8-126864545-1
NR56657--MA0741.1.KLF16	chr6	99498322	99498332	-	0.000	0.000	Merged-chr6-99498294-17
NR2692--MA1107.1.KLF9	chr1	136617582	136617594	-	0.000	0.000	Merged-chr1-136617404-40
NR48018--MA0039.3.KLF4	chr4	136123304	136123314	-	0.000	0.000	Merged-chr4-136123235-13
NR6121--MA0493.1.Klf1	chr10	59958327	59958337	-	0.000	0.000	Merged-chr10-59958273-13
NR24059--MA0039.3.KLF4	chr15	84372962	84372972	-	0.000	0.000	Merged-chr15-84372915-18
NR14100--MA0740.1.KLF14	chr12	52383031	52383044	+	0.000	0.000	Merged-chr12-52383146-23
NR22454--MA0741.1.KLF16	chr15	25812685	25812695	-	0.000	0.000	Merged-chr15-25812728-1
NR9633--MA0599.1.KLF5	chr11	24077526	24077535	-	0.000	0.000	Merged-chr11-24077473-13
NR15012--MA0493.1.Klf1	chr12	91065549	91065559	-	0.000	0.000	Merged-chr12-91065547-31
NR6590--MA0039.3.KLF4	chr10	71365190	71365200	+	0.000	0.000	Merged-chr10-71365210-11
NR42434--MA0599.1.KLF5	chr3	103781084	103781093	-	0.000	0.000	Merged-chr3-103780888-34
NR40384--MA0599.1.KLF5	chr3	10351463	10351472	-	0.000	0.000	Merged-chr3-10351318-69
NR40840--MA0741.1.KLF16	chr3	38009329	38009339	-	0.000	0.000	Merged-chr3-38009410-12
NR31738--MA1107.1.KLF9	chr18	60502501	60502513	+	0.000	0.000	Merged-chr18-60502470-34
NR37158--MA1107.1.KLF9	chr2	93454468	93454480	+	0.000	0.000	Merged-chr2-93454506-54
NR2502--MA0741.1.KLF16	chr1	133711221	133711231	-	0.000	0.000	Merged-chr1-133711440-47
NR42025--MA0740.1.KLF14	chr3	95739602	95739615	+	0.000	0.000	Merged-chr3-95739473-23
NR5288--MA0741.1.KLF16	chr10	16601070	16601080	-	0.000	0.000	Merged-chr10-16601020-18
NR18385--MA0742.1.Klf12	chr13	102773318	102773332	-	0.000	0.000	Merged-chr13-102773383-12
NR22420--MA0741.1.KLF16	chr15	25269710	25269720	-	0.000	0.000	Merged-chr15-25269773-79
NR53693--MA0599.1.KLF5	chr5	140148962	140148971	+	0.000	0.000	Merged-chr5-140149143-22
NR41240--MA1107.1.KLF9	chr3	65650795	65650807	-	0.000	0.000	Merged-chr3-65650597-39
NR39030--MA0599.1.KLF5	chr2	153325879	153325888	-	0.000	0.000	Merged-chr2-153325949-22
NR39236--MA0599.1.KLF5	chr2	158771235	158771244	-	0.000	0.000	Merged-chr2-158771297-12
NR12465--MA0741.1.KLF16	chr11	106057117	106057127	-	0.000	0.000	Merged-chr11-106057103-42
NR348--MA1107.1.KLF9	chr1	34831617	34831629	-	0.000	0.000	Merged-chr1-34831505-37
NR46346--MA0599.1.KLF5	chr4	98436895	98436904	-	0.000	0.000	Merged-chr4-98436733-103
NR9763--MA0599.1.KLF5	chr11	32138435	32138444	-	0.000	0.000	Merged-chr11-32138495-33
NR68937--MA0741.1.KLF16	chr9	58112633	58112643	-	0.000	0.000	Merged-chr9-58112486-25
NR34597--MA0599.1.KLF5	chr19	59650733	59650742	-	0.000	0.000	Merged-chr19-59650746-15
