#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/8_footprint/1_mpbs/2_mpbs_Runx/Bcl6KO_Th1_rep1_fp_mpbs.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-pval-0.05_up.bed
MA0002.2.RUNX1--383	chr10	68147147	68147157	-	0.000	0.000	
MA0002.2.RUNX1--384	chr10	68222202	68222212	-	0.000	0.000	
MA0002.2.RUNX1--385	chr10	68512654	68512664	+	0.000	0.000	
MA0002.2.RUNX1--386	chr10	68542105	68542115	+	0.000	0.000	
MA0002.2.RUNX1--387	chr10	68673689	68673699	+	0.000	0.000	
MA0002.2.RUNX1--388	chr10	68695985	68695995	+	0.000	0.000	
MA0002.2.RUNX1--389	chr10	69536878	69536888	+	0.000	0.000	
MA0002.2.RUNX1--390	chr10	69563939	69563949	-	0.000	0.000	
MA0002.2.RUNX1--391	chr10	69587952	69587962	+	0.000	0.000	
MA0002.2.RUNX1--392	chr10	70033180	70033190	-	0.000	0.000	
MA0002.2.RUNX1--393	chr10	71056074	71056084	-	0.000	0.000	
MA0002.2.RUNX1--394	chr10	71247269	71247279	-	0.000	0.000	
MA0002.2.RUNX1--395	chr10	72372530	72372540	+	0.000	0.000	
MA0002.2.RUNX1--396	chr10	74823619	74823629	+	0.000	0.000	
MA0002.2.RUNX1--397	chr10	75282835	75282845	-	0.000	0.000	
MA0002.2.RUNX1--398	chr10	75326642	75326652	-	0.000	0.000	
MA0002.2.RUNX1--399	chr10	75429721	75429731	-	0.000	0.000	
MA0002.2.RUNX1--400	chr10	75536367	75536377	+	0.000	0.000	
MA0002.2.RUNX1--401	chr10	75643152	75643162	+	0.000	0.000	
MA0002.2.RUNX1--402	chr10	75697171	75697181	-	0.000	0.000	
MA0002.2.RUNX1--403	chr10	76033353	76033363	-	0.000	0.000	
MA0002.2.RUNX1--404	chr10	76270226	76270236	-	0.000	0.000	
MA0002.2.RUNX1--405	chr10	76541542	76541552	+	0.000	0.000	
MA0002.2.RUNX1--406	chr10	76541562	76541572	+	0.000	0.000	
MA0002.2.RUNX1--407	chr10	76802235	76802245	+	0.000	0.000	
MA0002.2.RUNX1--408	chr10	77033274	77033284	-	0.000	0.000	
MA0002.2.RUNX1--409	chr10	77253031	77253041	+	0.000	0.000	
MA0002.2.RUNX1--410	chr10	77537010	77537020	+	0.000	0.000	
MA0002.2.RUNX1--411	chr10	79555320	79555330	-	0.000	0.000	
MA0002.2.RUNX1--412	chr10	79668849	79668859	-	0.000	0.000	
MA0002.2.RUNX1--413	chr10	79878028	79878038	-	0.000	0.000	
MA0002.2.RUNX1--414	chr10	80148092	80148102	+	0.000	0.000	
MA0002.2.RUNX1--415	chr10	80149015	80149025	+	0.000	0.000	
MA0002.2.RUNX1--416	chr10	80271558	80271568	+	0.000	0.000	
MA0002.2.RUNX1--417	chr10	80622071	80622081	+	0.000	0.000	
MA0002.2.RUNX1--418	chr10	80622476	80622486	+	0.000	0.000	
MA0002.2.RUNX1--419	chr10	80682118	80682128	+	0.000	0.000	
MA0002.2.RUNX1--420	chr10	81358020	81358030	+	0.000	0.000	
MA0002.2.RUNX1--421	chr10	81505452	81505462	+	0.000	0.000	
MA0002.2.RUNX1--422	chr10	81508467	81508477	+	0.000	0.000	
MA0002.2.RUNX1--423	chr10	81510338	81510348	+	0.000	0.000	
MA0002.2.RUNX1--424	chr10	81958222	81958232	+	0.000	0.000	
MA0002.2.RUNX1--425	chr10	82632983	82632993	+	0.000	0.000	
MA0002.2.RUNX1--426	chr10	82900080	82900090	+	0.000	0.000	
MA0002.2.RUNX1--427	chr10	83543998	83544008	+	0.000	0.000	
MA0002.2.RUNX1--428	chr10	84118814	84118824	+	0.000	0.000	
MA0002.2.RUNX1--429	chr10	84585138	84585148	-	0.000	0.000	
MA0002.2.RUNX1--430	chr10	85138341	85138351	+	0.000	0.000	
MA0002.2.RUNX1--431	chr10	85352752	85352762	+	0.000	0.000	
MA0002.2.RUNX1--432	chr10	85359719	85359729	-	0.000	0.000	
MA0002.2.RUNX1--433	chr10	85927844	85927854	-	0.000	0.000	
MA0002.2.RUNX1--434	chr10	86794910	86794920	+	0.000	0.000	
MA0002.2.RUNX1--435	chr10	86795037	86795047	+	0.000	0.000	
MA0002.2.RUNX1--436	chr10	87264948	87264958	+	0.000	0.000	
MA0002.2.RUNX1--437	chr10	88417843	88417853	-	0.000	0.000	
MA0002.2.RUNX1--438	chr10	88551162	88551172	-	0.000	0.000	
MA0002.2.RUNX1--439	chr10	89327137	89327147	+	0.000	0.000	
MA0002.2.RUNX1--440	chr10	89429784	89429794	+	0.000	0.000	
MA0002.2.RUNX1--441	chr10	89597441	89597451	-	0.000	0.000	
MA0002.2.RUNX1--442	chr10	89745089	89745099	+	0.000	0.000	
MA0002.2.RUNX1--443	chr10	91167021	91167031	-	0.000	0.000	
MA0002.2.RUNX1--444	chr10	93104416	93104426	+	0.000	0.000	
MA0002.2.RUNX1--445	chr10	93161848	93161858	+	0.000	0.000	
MA0002.2.RUNX1--446	chr10	93167521	93167531	+	0.000	0.000	
MA0002.2.RUNX1--447	chr10	93171415	93171425	-	0.000	0.000	
MA0002.2.RUNX1--448	chr10	93225945	93225955	+	0.000	0.000	
MA0002.2.RUNX1--449	chr10	93335858	93335868	-	0.000	0.000	
MA0002.2.RUNX1--450	chr10	93451898	93451908	-	0.000	0.000	
MA0002.2.RUNX1--451	chr10	94021764	94021774	+	0.000	0.000	
MA0002.2.RUNX1--452	chr10	94116388	94116398	+	0.000	0.000	
MA0002.2.RUNX1--453	chr10	94211873	94211883	+	0.000	0.000	
MA0002.2.RUNX1--454	chr10	94211922	94211932	+	0.000	0.000	
MA0002.2.RUNX1--455	chr10	94524081	94524091	+	0.000	0.000	
MA0002.2.RUNX1--456	chr10	94812059	94812069	+	0.000	0.000	
MA0002.2.RUNX1--457	chr10	94829989	94829999	-	0.000	0.000	
MA0002.2.RUNX1--458	chr10	94942930	94942940	-	0.000	0.000	
MA0002.2.RUNX1--459	chr10	95017120	95017130	+	0.000	0.000	
MA0002.2.RUNX1--460	chr10	95476119	95476129	-	0.000	0.000	
MA0002.2.RUNX1--461	chr10	95615760	95615770	+	0.000	0.000	
MA0002.2.RUNX1--462	chr10	96118312	96118322	+	0.000	0.000	
MA0002.2.RUNX1--463	chr10	96238482	96238492	-	0.000	0.000	
MA0002.2.RUNX1--464	chr10	96609452	96609462	-	0.000	0.000	
MA0002.2.RUNX1--465	chr10	98728782	98728792	-	0.000	0.000	
MA0002.2.RUNX1--466	chr10	98954489	98954499	+	0.000	0.000	
MA0002.2.RUNX1--467	chr10	99127249	99127259	+	0.000	0.000	
MA0002.2.RUNX1--468	chr10	100065487	100065497	-	0.000	0.000	
MA0002.2.RUNX1--469	chr10	100487133	100487143	+	0.000	0.000	
MA0002.2.RUNX1--470	chr10	107895108	107895118	-	0.000	0.000	
MA0002.2.RUNX1--471	chr10	108073976	108073986	+	0.000	0.000	
MA0002.2.RUNX1--472	chr10	108168049	108168059	+	0.000	0.000	
MA0002.2.RUNX1--473	chr10	110919638	110919648	+	0.000	0.000	
MA0002.2.RUNX1--474	chr10	111234686	111234696	+	0.000	0.000	
MA0002.2.RUNX1--475	chr10	112105812	112105822	+	0.000	0.000	
MA0002.2.RUNX1--476	chr10	115036748	115036758	-	0.000	0.000	
MA0002.2.RUNX1--477	chr10	115314908	115314918	-	0.000	0.000	
MA0002.2.RUNX1--478	chr10	115629417	115629427	+	0.000	0.000	
MA0002.2.RUNX1--479	chr10	116487080	116487090	-	0.000	0.000	
MA0002.2.RUNX1--480	chr10	116487538	116487548	-	0.000	0.000	
MA0002.2.RUNX1--481	chr10	116569050	116569060	+	0.000	0.000	
MA0002.2.RUNX1--482	chr10	116663947	116663957	-	0.000	0.000	
MA0002.2.RUNX1--483	chr10	116664342	116664352	-	0.000	0.000	
MA0002.2.RUNX1--484	chr10	116930201	116930211	+	0.000	0.000	
MA0002.2.RUNX1--485	chr10	117022774	117022784	-	0.000	0.000	
MA0002.2.RUNX1--486	chr10	117056182	117056192	+	0.000	0.000	
MA0002.2.RUNX1--487	chr10	117209797	117209807	+	0.000	0.000	
MA0002.2.RUNX1--488	chr10	117435000	117435010	-	0.000	0.000	
MA0002.2.RUNX1--489	chr10	117526743	117526753	+	0.000	0.000	
MA0002.2.RUNX1--490	chr10	117804585	117804595	-	0.000	0.000	
MA0002.2.RUNX1--491	chr10	117953043	117953053	-	0.000	0.000	
MA0002.2.RUNX1--492	chr10	118446057	118446067	+	0.000	0.000	
MA0002.2.RUNX1--493	chr10	118458933	118458943	-	0.000	0.000	
MA0002.2.RUNX1--494	chr10	118469299	118469309	+	0.000	0.000	
MA0002.2.RUNX1--495	chr10	118470819	118470829	+	0.000	0.000	
MA0002.2.RUNX1--496	chr10	118495581	118495591	+	0.000	0.000	
MA0002.2.RUNX1--497	chr10	118506408	118506418	+	0.000	0.000	
MA0002.2.RUNX1--498	chr10	118714234	118714244	-	0.000	0.000	
MA0002.2.RUNX1--499	chr10	118854433	118854443	-	0.000	0.000	
MA0002.2.RUNX1--500	chr10	118869873	118869883	+	0.000	0.000	
MA0002.2.RUNX1--501	chr10	120064612	120064622	-	0.000	0.000	
MA0002.2.RUNX1--502	chr10	120189409	120189419	-	0.000	0.000	
MA0002.2.RUNX1--503	chr10	120208783	120208793	+	0.000	0.000	
MA0002.2.RUNX1--504	chr10	120447041	120447051	-	0.000	0.000	
MA0002.2.RUNX1--505	chr10	120447085	120447095	-	0.000	0.000	
MA0002.2.RUNX1--506	chr10	121177639	121177649	-	0.000	0.000	
MA0002.2.RUNX1--507	chr10	121189337	121189347	-	0.000	0.000	
MA0002.2.RUNX1--508	chr10	121189372	121189382	+	0.000	0.000	
MA0002.2.RUNX1--509	chr10	121389608	121389618	+	0.000	0.000	
MA0002.2.RUNX1--510	chr10	121587571	121587581	-	0.000	0.000	
MA0002.2.RUNX1--511	chr10	121747877	121747887	-	0.000	0.000	
MA0002.2.RUNX1--512	chr10	122275047	122275057	-	0.000	0.000	
MA0002.2.RUNX1--513	chr10	122652216	122652226	-	0.000	0.000	
MA0002.2.RUNX1--514	chr10	122718306	122718316	-	0.000	0.000	
MA0002.2.RUNX1--515	chr10	126118853	126118863	+	0.000	0.000	
MA0002.2.RUNX1--516	chr10	127107654	127107664	-	0.000	0.000	
MA0002.2.RUNX1--517	chr10	127586349	127586359	+	0.000	0.000	
MA0002.2.RUNX1--518	chr10	127655182	127655192	-	0.000	0.000	
MA0002.2.RUNX1--519	chr10	128504823	128504833	+	0.000	0.000	
MA0002.2.RUNX1--520	chr10	128716356	128716366	-	0.000	0.000	
MA0002.2.RUNX1--521	chr10	128716497	128716507	-	0.000	0.000	
MA0002.2.RUNX1--522	chr10	128746336	128746346	-	0.000	0.000	
MA0002.2.RUNX1--523	chr10	128991149	128991159	+	0.000	0.000	
MA0002.2.RUNX1--524	chr10	129986082	129986092	+	0.000	0.000	
MA0002.2.RUNX1--525	chr10	130156475	130156485	+	0.000	0.000	
MA0002.2.RUNX1--526	chr10	130324492	130324502	-	0.000	0.000	
MA0002.2.RUNX1--527	chr11	3155110	3155120	+	0.000	0.000	
MA0002.2.RUNX1--528	chr11	3371444	3371454	+	0.000	0.000	
MA0002.2.RUNX1--529	chr11	3702416	3702426	+	0.000	0.000	
MA0002.2.RUNX1--530	chr11	3703620	3703630	+	0.000	0.000	
MA0002.2.RUNX1--531	chr11	4135370	4135380	+	0.000	0.000	
MA0002.2.RUNX1--532	chr11	4251493	4251503	-	0.000	0.000	
MA0002.2.RUNX1--533	chr11	4424039	4424049	+	0.000	0.000	
MA0002.2.RUNX1--534	chr11	4594761	4594771	-	0.000	0.000	
MA0002.2.RUNX1--535	chr11	4804125	4804135	-	0.000	0.000	
MA0002.2.RUNX1--536	chr11	5260048	5260058	+	0.000	0.000	
MA0002.2.RUNX1--537	chr11	5429995	5430005	+	0.000	0.000	
MA0002.2.RUNX1--538	chr11	5432532	5432542	-	0.000	0.000	
MA0002.2.RUNX1--539	chr11	5541337	5541347	-	0.000	0.000	
MA0002.2.RUNX1--540	chr11	6268046	6268056	+	0.000	0.000	
MA0002.2.RUNX1--541	chr11	7560304	7560314	-	0.000	0.000	
MA0002.2.RUNX1--542	chr11	8291711	8291721	+	0.000	0.000	
MA0002.2.RUNX1--543	chr11	8523880	8523890	-	0.000	0.000	
MA0002.2.RUNX1--544	chr11	8836620	8836630	+	0.000	0.000	
MA0002.2.RUNX1--545	chr11	9317552	9317562	+	0.000	0.000	
MA0002.2.RUNX1--546	chr11	9471322	9471332	+	0.000	0.000	
MA0002.2.RUNX1--547	chr11	10181800	10181810	-	0.000	0.000	
MA0002.2.RUNX1--548	chr11	10276399	10276409	+	0.000	0.000	
MA0002.2.RUNX1--549	chr11	10276427	10276437	+	0.000	0.000	
MA0002.2.RUNX1--550	chr11	10299467	10299477	+	0.000	0.000	
MA0002.2.RUNX1--551	chr11	11557863	11557873	+	0.000	0.000	
MA0002.2.RUNX1--552	chr11	11657343	11657353	-	0.000	0.000	
MA0002.2.RUNX1--553	chr11	12213346	12213356	-	0.000	0.000	
MA0002.2.RUNX1--554	chr11	19449563	19449573	+	0.000	0.000	
MA0002.2.RUNX1--555	chr11	20107758	20107768	+	0.000	0.000	
MA0002.2.RUNX1--556	chr11	20107895	20107905	+	0.000	0.000	
MA0002.2.RUNX1--557	chr11	20332635	20332645	+	0.000	0.000	
MA0002.2.RUNX1--558	chr11	21223137	21223147	+	0.000	0.000	
MA0002.2.RUNX1--559	chr11	21297793	21297803	+	0.000	0.000	
MA0002.2.RUNX1--560	chr11	22692985	22692995	-	0.000	0.000	
MA0002.2.RUNX1--561	chr11	23818890	23818900	+	0.000	0.000	
MA0002.2.RUNX1--562	chr11	23846633	23846643	-	0.000	0.000	
MA0002.2.RUNX1--563	chr11	24483765	24483775	+	0.000	0.000	
MA0002.2.RUNX1--564	chr11	24680567	24680577	-	0.000	0.000	
MA0002.2.RUNX1--565	chr11	30198654	30198664	-	0.000	0.000	
MA0002.2.RUNX1--566	chr11	32445733	32445743	-	0.000	0.000	
MA0002.2.RUNX1--567	chr11	33162289	33162299	-	0.000	0.000	
MA0002.2.RUNX1--568	chr11	33163336	33163346	+	0.000	0.000	
MA0002.2.RUNX1--569	chr11	34008782	34008792	-	0.000	0.000	
MA0002.2.RUNX1--570	chr11	34009918	34009928	+	0.000	0.000	
MA0002.2.RUNX1--571	chr11	34762351	34762361	-	0.000	0.000	
MA0002.2.RUNX1--572	chr11	42013847	42013857	-	0.000	0.000	
MA0002.2.RUNX1--573	chr11	43358959	43358969	+	0.000	0.000	
MA0002.2.RUNX1--574	chr11	43705357	43705367	-	0.000	0.000	
MA0002.2.RUNX1--575	chr11	46090265	46090275	+	0.000	0.000	
MA0002.2.RUNX1--576	chr11	46311421	46311431	-	0.000	0.000	
MA0002.2.RUNX1--577	chr11	46362805	46362815	-	0.000	0.000	
MA0002.2.RUNX1--578	chr11	46372643	46372653	-	0.000	0.000	
MA0002.2.RUNX1--579	chr11	46454882	46454892	+	0.000	0.000	
MA0002.2.RUNX1--580	chr11	46462158	46462168	+	0.000	0.000	
MA0002.2.RUNX1--581	chr11	49972464	49972474	-	0.000	0.000	
MA0002.2.RUNX1--582	chr11	50213201	50213211	+	0.000	0.000	
MA0002.2.RUNX1--583	chr11	50371494	50371504	-	0.000	0.000	
MA0002.2.RUNX1--584	chr11	50654506	50654516	-	0.000	0.000	
MA0002.2.RUNX1--585	chr11	51931919	51931929	-	0.000	0.000	
MA0002.2.RUNX1--586	chr11	51932018	51932028	-	0.000	0.000	
MA0002.2.RUNX1--587	chr11	52046631	52046641	+	0.000	0.000	
MA0002.2.RUNX1--588	chr11	52232060	52232070	+	0.000	0.000	
MA0002.2.RUNX1--589	chr11	53786551	53786561	+	0.000	0.000	
MA0002.2.RUNX1--590	chr11	53795063	53795073	-	0.000	0.000	
MA0002.2.RUNX1--591	chr11	53839311	53839321	+	0.000	0.000	
MA0002.2.RUNX1--592	chr11	54019559	54019569	-	0.000	0.000	
MA0002.2.RUNX1--593	chr11	54151277	54151287	-	0.000	0.000	
MA0002.2.RUNX1--594	chr11	54217762	54217772	-	0.000	0.000	
MA0002.2.RUNX1--595	chr11	54240074	54240084	-	0.000	0.000	
MA0002.2.RUNX1--596	chr11	54627046	54627056	-	0.000	0.000	
MA0002.2.RUNX1--597	chr11	55031376	55031386	-	0.000	0.000	
MA0002.2.RUNX1--598	chr11	57661003	57661013	+	0.000	0.000	
MA0002.2.RUNX1--599	chr11	57669726	57669736	+	0.000	0.000	
MA0002.2.RUNX1--600	chr11	57686222	57686232	+	0.000	0.000	
MA0002.2.RUNX1--601	chr11	57911898	57911908	-	0.000	0.000	
MA0002.2.RUNX1--602	chr11	58017537	58017547	+	0.000	0.000	
MA0002.2.RUNX1--603	chr11	58801996	58802006	-	0.000	0.000	
MA0002.2.RUNX1--604	chr11	58904012	58904022	+	0.000	0.000	
MA0002.2.RUNX1--605	chr11	59418767	59418777	-	0.000	0.000	
MA0002.2.RUNX1--606	chr11	59422121	59422131	+	0.000	0.000	
MA0002.2.RUNX1--607	chr11	60726872	60726882	-	0.000	0.000	
MA0002.2.RUNX1--608	chr11	60728303	60728313	+	0.000	0.000	
MA0002.2.RUNX1--609	chr11	60811117	60811127	-	0.000	0.000	
MA0002.2.RUNX1--610	chr11	60937936	60937946	+	0.000	0.000	
MA0002.2.RUNX1--611	chr11	61602865	61602875	-	0.000	0.000	
MA0002.2.RUNX1--612	chr11	61645621	61645631	-	0.000	0.000	
MA0002.2.RUNX1--613	chr11	62387537	62387547	-	0.000	0.000	
MA0002.2.RUNX1--614	chr11	62752297	62752307	-	0.000	0.000	
MA0002.2.RUNX1--615	chr11	63028098	63028108	+	0.000	0.000	
MA0002.2.RUNX1--616	chr11	67101942	67101952	-	0.000	0.000	
MA0002.2.RUNX1--617	chr11	67479800	67479810	+	0.000	0.000	
MA0002.2.RUNX1--618	chr11	67522812	67522822	+	0.000	0.000	
MA0002.2.RUNX1--619	chr11	67526687	67526697	+	0.000	0.000	
MA0002.2.RUNX1--620	chr11	67564417	67564427	-	0.000	0.000	
MA0002.2.RUNX1--621	chr11	67589033	67589043	+	0.000	0.000	
MA0002.2.RUNX1--622	chr11	67589062	67589072	-	0.000	0.000	
MA0002.2.RUNX1--623	chr11	67966699	67966709	+	0.000	0.000	
MA0002.2.RUNX1--624	chr11	68452933	68452943	-	0.000	0.000	
MA0002.2.RUNX1--625	chr11	68498870	68498880	+	0.000	0.000	
MA0002.2.RUNX1--626	chr11	68546057	68546067	+	0.000	0.000	
MA0002.2.RUNX1--627	chr11	69340837	69340847	+	0.000	0.000	
MA0002.2.RUNX1--628	chr11	69395516	69395526	+	0.000	0.000	
MA0002.2.RUNX1--629	chr11	69919842	69919852	-	0.000	0.000	
MA0002.2.RUNX1--630	chr11	71208746	71208756	-	0.000	0.000	
MA0002.2.RUNX1--631	chr11	72550180	72550190	+	0.000	0.000	
MA0002.2.RUNX1--632	chr11	72954012	72954022	-	0.000	0.000	
MA0002.2.RUNX1--633	chr11	73047822	73047832	+	0.000	0.000	
MA0002.2.RUNX1--634	chr11	73094866	73094876	+	0.000	0.000	
MA0002.2.RUNX1--635	chr11	74502839	74502849	-	0.000	0.000	
MA0002.2.RUNX1--636	chr11	74502883	74502893	-	0.000	0.000	
MA0002.2.RUNX1--637	chr11	74556212	74556222	+	0.000	0.000	
MA0002.2.RUNX1--638	chr11	74960142	74960152	-	0.000	0.000	
MA0002.2.RUNX1--639	chr11	75269497	75269507	-	0.000	0.000	
MA0002.2.RUNX1--640	chr11	75336850	75336860	+	0.000	0.000	
MA0002.2.RUNX1--641	chr11	75467708	75467718	+	0.000	0.000	
MA0002.2.RUNX1--642	chr11	75532119	75532129	+	0.000	0.000	
MA0002.2.RUNX1--643	chr11	75961938	75961948	-	0.000	0.000	
MA0002.2.RUNX1--644	chr11	76406700	76406710	+	0.000	0.000	
MA0002.2.RUNX1--645	chr11	76479154	76479164	+	0.000	0.000	
MA0002.2.RUNX1--646	chr11	76770773	76770783	-	0.000	0.000	
MA0002.2.RUNX1--647	chr11	77208260	77208270	-	0.000	0.000	
MA0002.2.RUNX1--648	chr11	77349181	77349191	+	0.000	0.000	
MA0002.2.RUNX1--649	chr11	77386470	77386480	+	0.000	0.000	
MA0002.2.RUNX1--650	chr11	77887884	77887894	+	0.000	0.000	
MA0002.2.RUNX1--651	chr11	78038269	78038279	+	0.000	0.000	
MA0002.2.RUNX1--652	chr11	78698071	78698081	+	0.000	0.000	
MA0002.2.RUNX1--653	chr11	79076641	79076651	-	0.000	0.000	
MA0002.2.RUNX1--654	chr11	79076934	79076944	-	0.000	0.000	
MA0002.2.RUNX1--655	chr11	79088541	79088551	-	0.000	0.000	
MA0002.2.RUNX1--656	chr11	79088564	79088574	-	0.000	0.000	
MA0002.2.RUNX1--657	chr11	79146481	79146491	+	0.000	0.000	
MA0002.2.RUNX1--658	chr11	79621195	79621205	-	0.000	0.000	
MA0002.2.RUNX1--659	chr11	79670751	79670761	-	0.000	0.000	
MA0002.2.RUNX1--660	chr11	79686899	79686909	-	0.000	0.000	
MA0002.2.RUNX1--661	chr11	79962470	79962480	+	0.000	0.000	
MA0002.2.RUNX1--662	chr11	80785971	80785981	-	0.000	0.000	
MA0002.2.RUNX1--663	chr11	80785982	80785992	-	0.000	0.000	
MA0002.2.RUNX1--664	chr11	81378819	81378829	+	0.000	0.000	
MA0002.2.RUNX1--665	chr11	82203896	82203906	-	0.000	0.000	
MA0002.2.RUNX1--666	chr11	82206368	82206378	+	0.000	0.000	
MA0002.2.RUNX1--667	chr11	82746990	82747000	-	0.000	0.000	
MA0002.2.RUNX1--668	chr11	82870984	82870994	-	0.000	0.000	
MA0002.2.RUNX1--669	chr11	82991719	82991729	+	0.000	0.000	
MA0002.2.RUNX1--670	chr11	83020821	83020831	+	0.000	0.000	
MA0002.2.RUNX1--671	chr11	83537152	83537162	-	0.000	0.000	
MA0002.2.RUNX1--672	chr11	83550393	83550403	-	0.000	0.000	
MA0002.2.RUNX1--673	chr11	83560622	83560632	+	0.000	0.000	
MA0002.2.RUNX1--674	chr11	83629008	83629018	-	0.000	0.000	
MA0002.2.RUNX1--675	chr11	83649493	83649503	-	0.000	0.000	
MA0002.2.RUNX1--676	chr11	85541624	85541634	+	0.000	0.000	
MA0002.2.RUNX1--677	chr11	85541617	85541627	-	0.000	0.000	
MA0002.2.RUNX1--678	chr11	86078222	86078232	-	0.000	0.000	
MA0002.2.RUNX1--679	chr11	86371399	86371409	+	0.000	0.000	
MA0002.2.RUNX1--680	chr11	86386113	86386123	+	0.000	0.000	
MA0002.2.RUNX1--681	chr11	86424929	86424939	+	0.000	0.000	
MA0002.2.RUNX1--682	chr11	86827687	86827697	-	0.000	0.000	
MA0002.2.RUNX1--683	chr11	87745173	87745183	-	0.000	0.000	
MA0002.2.RUNX1--684	chr11	87808407	87808417	+	0.000	0.000	
MA0002.2.RUNX1--685	chr11	89145298	89145308	-	0.000	0.000	
MA0002.2.RUNX1--686	chr11	90264333	90264343	+	0.000	0.000	
MA0002.2.RUNX1--687	chr11	90307179	90307189	-	0.000	0.000	
MA0002.2.RUNX1--688	chr11	90675672	90675682	-	0.000	0.000	
MA0002.2.RUNX1--689	chr11	90675679	90675689	-	0.000	0.000	
MA0002.2.RUNX1--690	chr11	93884969	93884979	+	0.000	0.000	
MA0002.2.RUNX1--691	chr11	94141817	94141827	-	0.000	0.000	
MA0002.2.RUNX1--692	chr11	94260275	94260285	+	0.000	0.000	
MA0002.2.RUNX1--693	chr11	94261835	94261845	-	0.000	0.000	
MA0002.2.RUNX1--694	chr11	94275851	94275861	-	0.000	0.000	
MA0002.2.RUNX1--695	chr11	94386603	94386613	-	0.000	0.000	
MA0002.2.RUNX1--696	chr11	94591604	94591614	-	0.000	0.000	
MA0002.2.RUNX1--697	chr11	94990704	94990714	+	0.000	0.000	
MA0002.2.RUNX1--698	chr11	95777702	95777712	+	0.000	0.000	
MA0002.2.RUNX1--699	chr11	96200258	96200268	-	0.000	0.000	
MA0002.2.RUNX1--700	chr11	96760280	96760290	-	0.000	0.000	
MA0002.2.RUNX1--701	chr11	97112723	97112733	-	0.000	0.000	
MA0002.2.RUNX1--702	chr11	97126973	97126983	+	0.000	0.000	
MA0002.2.RUNX1--703	chr11	97718555	97718565	-	0.000	0.000	
MA0002.2.RUNX1--704	chr11	97728537	97728547	-	0.000	0.000	
MA0002.2.RUNX1--705	chr11	98513128	98513138	+	0.000	0.000	
MA0002.2.RUNX1--706	chr11	98597517	98597527	-	0.000	0.000	
MA0002.2.RUNX1--707	chr11	99825219	99825229	-	0.000	0.000	
MA0002.2.RUNX1--708	chr11	100291458	100291468	-	0.000	0.000	
MA0002.2.RUNX1--709	chr11	100291465	100291475	-	0.000	0.000	
MA0002.2.RUNX1--710	chr11	100355554	100355564	+	0.000	0.000	
MA0002.2.RUNX1--711	chr11	100771182	100771192	-	0.000	0.000	
MA0002.2.RUNX1--712	chr11	100804662	100804672	-	0.000	0.000	
MA0002.2.RUNX1--713	chr11	101357721	101357731	-	0.000	0.000	
MA0002.2.RUNX1--714	chr11	101425663	101425673	+	0.000	0.000	
MA0002.2.RUNX1--715	chr11	101665569	101665579	+	0.000	0.000	
MA0002.2.RUNX1--716	chr11	101732986	101732996	+	0.000	0.000	
MA0002.2.RUNX1--717	chr11	102209019	102209029	+	0.000	0.000	
MA0002.2.RUNX1--718	chr11	103951403	103951413	-	0.000	0.000	
MA0002.2.RUNX1--719	chr11	104538431	104538441	-	0.000	0.000	
MA0002.2.RUNX1--720	chr11	104582880	104582890	+	0.000	0.000	
MA0002.2.RUNX1--721	chr11	104582887	104582897	+	0.000	0.000	
MA0002.2.RUNX1--722	chr11	104599877	104599887	+	0.000	0.000	
MA0002.2.RUNX1--723	chr11	106462375	106462385	-	0.000	0.000	
MA0002.2.RUNX1--724	chr11	106587943	106587953	+	0.000	0.000	
MA0002.2.RUNX1--725	chr11	106687554	106687564	+	0.000	0.000	
MA0002.2.RUNX1--726	chr11	106708062	106708072	-	0.000	0.000	
MA0002.2.RUNX1--727	chr11	106752335	106752345	-	0.000	0.000	
MA0002.2.RUNX1--728	chr11	106787792	106787802	+	0.000	0.000	
MA0002.2.RUNX1--729	chr11	106961728	106961738	-	0.000	0.000	
MA0002.2.RUNX1--730	chr11	107693457	107693467	-	0.000	0.000	
MA0002.2.RUNX1--731	chr11	107997089	107997099	+	0.000	0.000	
MA0002.2.RUNX1--732	chr11	108101738	108101748	+	0.000	0.000	
MA0002.2.RUNX1--733	chr11	108223122	108223132	+	0.000	0.000	
MA0002.2.RUNX1--734	chr11	108268628	108268638	-	0.000	0.000	
MA0002.2.RUNX1--735	chr11	109432616	109432626	+	0.000	0.000	
MA0002.2.RUNX1--736	chr11	109445750	109445760	+	0.000	0.000	
MA0002.2.RUNX1--737	chr11	109497227	109497237	-	0.000	0.000	
MA0002.2.RUNX1--738	chr11	109671985	109671995	+	0.000	0.000	
MA0002.2.RUNX1--739	chr11	109758797	109758807	+	0.000	0.000	
MA0002.2.RUNX1--740	chr11	109790429	109790439	+	0.000	0.000	
MA0002.2.RUNX1--741	chr11	110897234	110897244	-	0.000	0.000	
