#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed
Merged-chr17-42887503-23	chr17	42887332	42887718	+	0.000	0.000	Merged-chr17-42887503-23
Merged-chr16-48745701-29	chr16	48745432	48746047	+	0.000	0.000	Merged-chr16-48745701-29
Merged-chr12-36135533-30	chr12	36135350	36135824	+	0.000	0.000	Merged-chr12-36135533-30
Merged-chr12-16116745-1	chr12	16116647	16116845	+	0.000	0.000	Merged-chr12-16116745-1
Merged-chr15-73599756-21	chr15	73599511	73600015	+	0.000	0.000	Merged-chr15-73599756-21
Merged-chr4-53716166-4	chr4	53716001	53716315	+	0.000	0.000	Merged-chr4-53716166-4
Merged-chr12-116140817-28	chr12	116140635	116141002	+	0.000	0.000	Merged-chr12-116140817-28
Merged-chr16-11036306-25	chr16	11036012	11036488	+	0.000	0.000	Merged-chr16-11036306-25
Merged-chr14-59201879-5	chr14	59201731	59202119	+	0.000	0.000	Merged-chr14-59201879-5
Merged-chr6-85434029-14	chr6	85433597	85434295	+	0.000	0.000	Merged-chr6-85434029-14
Merged-chr11-99125281-21	chr11	99125014	99125484	+	0.000	0.000	Merged-chr11-99125281-21
Merged-chr1-128570257-50	chr1	128570035	128570449	+	0.000	0.000	Merged-chr1-128570257-50
Merged-chr17-34239655-15	chr17	34239254	34239965	+	0.000	0.000	Merged-chr17-34239655-15
Merged-chr3-106449359-119	chr3	106449119	106449812	+	0.000	0.000	Merged-chr3-106449359-119
Merged-chr3-37484009-38	chr3	37483808	37484198	+	0.000	0.000	Merged-chr3-37484009-38
Merged-chr16-76532636-15	chr16	76532348	76532893	+	0.000	0.000	Merged-chr16-76532636-15
Merged-chr4-102930810-11	chr4	102930600	102930977	+	0.000	0.000	Merged-chr4-102930810-11
Merged-chr1-60974278-38	chr1	60973987	60974571	+	0.000	0.000	Merged-chr1-60974278-38
Merged-chr2-168955400-81	chr2	168955102	168955700	+	0.000	0.000	Merged-chr2-168955400-81
Merged-chr1-131097047-121	chr1	131096533	131097480	+	0.000	0.000	Merged-chr1-131097047-121
Merged-chr8-70212496-78	chr8	70212303	70212737	+	0.000	0.000	Merged-chr8-70212496-78
Merged-chr7-125561411-29	chr7	125561244	125561572	+	0.000	0.000	Merged-chr7-125561411-29
Merged-chr9-121297708-57	chr9	121297306	121298077	+	0.000	0.000	Merged-chr9-121297708-57
Merged-chr5-65888637-3	chr5	65888533	65888750	+	0.000	0.000	Merged-chr5-65888637-3
Merged-chr3-51826732-8	chr3	51826567	51826895	+	0.000	0.000	Merged-chr3-51826732-8
Merged-chr16-90277146-33	chr16	90276785	90277371	+	0.000	0.000	Merged-chr16-90277146-33
Merged-chr12-73779559-52	chr12	73779280	73779916	+	0.000	0.000	Merged-chr12-73779559-52
Merged-chr7-80688080-9	chr7	80687903	80688300	+	0.000	0.000	Merged-chr7-80688080-9
Merged-chr10-121625247-1	chr10	121625149	121625347	+	0.000	0.000	Merged-chr10-121625247-1
Merged-chr4-148968889-12	chr4	148968681	148969077	+	0.000	0.000	Merged-chr4-148968889-12
Merged-chr3-123508551-84	chr3	123508327	123508813	+	0.000	0.000	Merged-chr3-123508551-84
Merged-chr14-121694451-18	chr14	121694149	121694697	+	0.000	0.000	Merged-chr14-121694451-18
Merged-chr3-103968359-78	chr3	103968058	103968591	+	0.000	0.000	Merged-chr3-103968359-78
Merged-chr7-118056413-3	chr7	118056301	118056529	+	0.000	0.000	Merged-chr7-118056413-3
Merged-chr11-59418690-15	chr11	59418525	59418939	+	0.000	0.000	Merged-chr11-59418690-15
Merged-chr11-32455888-1	chr11	32455790	32455988	+	0.000	0.000	Merged-chr11-32455888-1
Merged-chr6-129209973-5	chr6	129209832	129210117	+	0.000	0.000	Merged-chr6-129209973-5
Merged-chr5-142961769-1	chr5	142961671	142961869	+	0.000	0.000	Merged-chr5-142961769-1
Merged-chr4-32258833-1	chr4	32258735	32258933	+	0.000	0.000	Merged-chr4-32258833-1
Merged-chr9-77918382-16	chr9	77918169	77918602	+	0.000	0.000	Merged-chr9-77918382-16
Merged-chr11-82947533-50	chr11	82947267	82947764	+	0.000	0.000	Merged-chr11-82947533-50
Merged-chr17-35202038-14	chr17	35201726	35202310	+	0.000	0.000	Merged-chr17-35202038-14
Merged-chr9-15709752-108	chr9	15709518	15710137	+	0.000	0.000	Merged-chr9-15709752-108
Merged-chr12-36468609-71	chr12	36468287	36469260	+	0.000	0.000	Merged-chr12-36468609-71
Merged-chr11-69632910-62	chr11	69632650	69633107	+	0.000	0.000	Merged-chr11-69632910-62
Merged-chr17-8206780-14	chr17	8206605	8206996	+	0.000	0.000	Merged-chr17-8206780-14
Merged-chr14-45100388-2	chr14	45100269	45100510	+	0.000	0.000	Merged-chr14-45100388-2
Merged-chr8-84357932-29	chr8	84357702	84358147	+	0.000	0.000	Merged-chr8-84357932-29
Merged-chr9-121374678-22	chr9	121374470	121374903	+	0.000	0.000	Merged-chr9-121374678-22
Merged-chr2-169790952-43	chr2	169790693	169791318	+	0.000	0.000	Merged-chr2-169790952-43
Merged-chr16-36056598-16	chr16	36056366	36056842	+	0.000	0.000	Merged-chr16-36056598-16
Merged-chr18-54973095-4	chr18	54972986	54973210	+	0.000	0.000	Merged-chr18-54973095-4
Merged-chr10-118867608-1	chr10	118867510	118867708	+	0.000	0.000	Merged-chr10-118867608-1
Merged-chr1-156674616-3	chr1	156674506	156674741	+	0.000	0.000	Merged-chr1-156674616-3
Merged-chr12-15930360-26	chr12	15930125	15930613	+	0.000	0.000	Merged-chr12-15930360-26
Merged-chr9-25167657-41	chr9	25167478	25167828	+	0.000	0.000	Merged-chr9-25167657-41
Merged-chr1-60983193-1	chr1	60983095	60983293	+	0.000	0.000	Merged-chr1-60983193-1
Merged-chr8-95678137-34	chr8	95677808	95678426	+	0.000	0.000	Merged-chr8-95678137-34
Merged-chr13-91490928-1	chr13	91490830	91491028	+	0.000	0.000	Merged-chr13-91490928-1
Merged-chr16-77038211-5	chr16	77038054	77038356	+	0.000	0.000	Merged-chr16-77038211-5
Merged-chr4-53196424-60	chr4	53195993	53197223	+	0.000	0.000	Merged-chr4-53196424-60
Merged-chr2-29670603-43	chr2	29670251	29670977	+	0.000	0.000	Merged-chr2-29670603-43
Merged-chr9-114467218-14	chr9	114467015	114467591	+	0.000	0.000	Merged-chr9-114467218-14
Merged-chr1-69655564-2	chr1	69655425	69655706	+	0.000	0.000	Merged-chr1-69655564-2
Merged-chr15-100060928-68	chr15	100060619	100061209	+	0.000	0.000	Merged-chr15-100060928-68
Merged-chr9-66705879-40	chr9	66705501	66706190	+	0.000	0.000	Merged-chr9-66705879-40
Merged-chr11-20248521-12	chr11	20248310	20248668	+	0.000	0.000	Merged-chr11-20248521-12
Merged-chr2-135847299-1	chr2	135847201	135847399	+	0.000	0.000	Merged-chr2-135847299-1
Merged-chr2-144600122-64	chr2	144599897	144600338	+	0.000	0.000	Merged-chr2-144600122-64
Merged-chr6-134045527-34	chr6	134045100	134045851	+	0.000	0.000	Merged-chr6-134045527-34
Merged-chr6-17932110-11	chr6	17931869	17932292	+	0.000	0.000	Merged-chr6-17932110-11
Merged-chr7-100159560-75	chr7	100159341	100159740	+	0.000	0.000	Merged-chr7-100159560-75
Merged-chr10-68192489-136	chr10	68191714	68193124	+	0.000	0.000	Merged-chr10-68192489-136
Merged-chr10-127658262-5	chr10	127658103	127658473	+	0.000	0.000	Merged-chr10-127658262-5
Merged-chr11-52261104-14	chr11	52260913	52261279	+	0.000	0.000	Merged-chr11-52261104-14
Merged-chr9-61819963-10	chr9	61819776	61820147	+	0.000	0.000	Merged-chr9-61819963-10
Merged-chr8-69149326-14	chr8	69149076	69149552	+	0.000	0.000	Merged-chr8-69149326-14
Merged-chr6-116136227-16	chr6	116136079	116136401	+	0.000	0.000	Merged-chr6-116136227-16
Merged-chr16-10780906-2	chr16	10780805	10781010	+	0.000	0.000	Merged-chr16-10780906-2
Merged-chr15-12371387-24	chr15	12371144	12371607	+	0.000	0.000	Merged-chr15-12371387-24
Merged-chr6-118065194-4	chr6	118064970	118065435	+	0.000	0.000	Merged-chr6-118065194-4
Merged-chr1-179669027-2	chr1	179668929	179669128	+	0.000	0.000	Merged-chr1-179669027-2
Merged-chr12-108554926-29	chr12	108554475	108555266	+	0.000	0.000	Merged-chr12-108554926-29
Merged-chr14-60784748-56	chr14	60784461	60784970	+	0.000	0.000	Merged-chr14-60784748-56
Merged-chr9-96670036-48	chr9	96669807	96670229	+	0.000	0.000	Merged-chr9-96670036-48
Merged-chrX-98149943-92	chrX	98149297	98150602	+	0.000	0.000	Merged-chrX-98149943-92
Merged-chr6-125486159-1	chr6	125486061	125486259	+	0.000	0.000	Merged-chr6-125486159-1
Merged-chr4-63856637-1	chr4	63856539	63856737	+	0.000	0.000	Merged-chr4-63856637-1
Merged-chr11-52314367-60	chr11	52314125	52314604	+	0.000	0.000	Merged-chr11-52314367-60
Merged-chr3-52104997-31	chr3	52104707	52105275	+	0.000	0.000	Merged-chr3-52104997-31
Merged-chrX-167319032-24	chrX	167318689	167319523	+	0.000	0.000	Merged-chrX-167319032-24
Merged-chr10-13925632-1	chr10	13925534	13925732	+	0.000	0.000	Merged-chr10-13925632-1
Merged-chr6-85147771-14	chr6	85147552	85147986	+	0.000	0.000	Merged-chr6-85147771-14
Merged-chr10-12813761-130	chr10	12813370	12814042	+	0.000	0.000	Merged-chr10-12813761-130
Merged-chr8-71463366-119	chr8	71462753	71464068	+	0.000	0.000	Merged-chr8-71463366-119
Merged-chr12-36534175-2	chr12	36534049	36534303	+	0.000	0.000	Merged-chr12-36534175-2
Merged-chr2-164360506-23	chr2	164360306	164360868	+	0.000	0.000	Merged-chr2-164360506-23
Merged-chr2-75690898-5	chr2	75690767	75691015	+	0.000	0.000	Merged-chr2-75690898-5
Merged-chr1-155159361-2	chr1	155159191	155159533	+	0.000	0.000	Merged-chr1-155159361-2
Merged-chr8-121577696-4	chr8	121577538	121577855	+	0.000	0.000	Merged-chr8-121577696-4
Merged-chr1-127292062-1	chr1	127291964	127292162	+	0.000	0.000	Merged-chr1-127292062-1
Merged-chr1-38658537-3	chr1	38658370	38658694	+	0.000	0.000	Merged-chr1-38658537-3
Merged-chr1-39954782-26	chr1	39954507	39955067	+	0.000	0.000	Merged-chr1-39954782-26
Merged-chr6-37299169-1	chr6	37299071	37299269	+	0.000	0.000	Merged-chr6-37299169-1
Merged-chr3-127824503-101	chr3	127824301	127824867	+	0.000	0.000	Merged-chr3-127824503-101
Merged-chr4-63853989-30	chr4	63853811	63854162	+	0.000	0.000	Merged-chr4-63853989-30
Merged-chr12-3781072-7	chr12	3780924	3781202	+	0.000	0.000	Merged-chr12-3781072-7
Merged-chr4-128729967-1	chr4	128729869	128730067	+	0.000	0.000	Merged-chr4-128729967-1
Merged-chr1-61030054-5	chr1	61029898	61030190	+	0.000	0.000	Merged-chr1-61030054-5
Merged-chr2-140100786-1	chr2	140100688	140100886	+	0.000	0.000	Merged-chr2-140100786-1
Merged-chr8-111576659-7	chr8	111576537	111576796	+	0.000	0.000	Merged-chr8-111576659-7
Merged-chr1-189899995-1	chr1	189899897	189900095	+	0.000	0.000	Merged-chr1-189899995-1
Merged-chr4-138089649-31	chr4	138089419	138089902	+	0.000	0.000	Merged-chr4-138089649-31
Merged-chr12-112976486-72	chr12	112976182	112976757	+	0.000	0.000	Merged-chr12-112976486-72
Merged-chr2-18916276-1	chr2	18916178	18916376	+	0.000	0.000	Merged-chr2-18916276-1
Merged-chr17-56357646-33	chr17	56357320	56357872	+	0.000	0.000	Merged-chr17-56357646-33
Merged-chr2-93470561-1	chr2	93470463	93470661	+	0.000	0.000	Merged-chr2-93470561-1
Merged-chr17-22424791-3	chr17	22424667	22424931	+	0.000	0.000	Merged-chr17-22424791-3
Merged-chrX-136646048-6	chrX	136645812	136646238	+	0.000	0.000	Merged-chrX-136646048-6
Merged-chr12-80071016-10	chr12	80070823	80071289	+	0.000	0.000	Merged-chr12-80071016-10
Merged-chr17-87091366-1	chr17	87091268	87091466	+	0.000	0.000	Merged-chr17-87091366-1
Merged-chr3-101029545-28	chr3	101029284	101029726	+	0.000	0.000	Merged-chr3-101029545-28
Merged-chr16-11077800-31	chr16	11077528	11078158	+	0.000	0.000	Merged-chr16-11077800-31
Merged-chr2-59441702-10	chr2	59441447	59441930	+	0.000	0.000	Merged-chr2-59441702-10
Merged-chr5-122719205-49	chr5	122718908	122719526	+	0.000	0.000	Merged-chr5-122719205-49
Merged-chr15-64209410-54	chr15	64209229	64209758	+	0.000	0.000	Merged-chr15-64209410-54
Merged-chr7-19815931-1	chr7	19815833	19816031	+	0.000	0.000	Merged-chr7-19815931-1
Merged-chr6-65765316-29	chr6	65765029	65765587	+	0.000	0.000	Merged-chr6-65765316-29
Merged-chr1-39895697-26	chr1	39895428	39895983	+	0.000	0.000	Merged-chr1-39895697-26
Merged-chr13-94285353-62	chr13	94285091	94285694	+	0.000	0.000	Merged-chr13-94285353-62
Merged-chr4-86885185-7	chr4	86885080	86885295	+	0.000	0.000	Merged-chr4-86885185-7
Merged-chr8-95703072-54	chr8	95702754	95703388	+	0.000	0.000	Merged-chr8-95703072-54
Merged-chr2-169423761-9	chr2	169423571	169424077	+	0.000	0.000	Merged-chr2-169423761-9
Merged-chr9-72092153-21	chr9	72091736	72092561	+	0.000	0.000	Merged-chr9-72092153-21
Merged-chr1-171916002-44	chr1	171915701	171916375	+	0.000	0.000	Merged-chr1-171916002-44
Merged-chr11-77386373-55	chr11	77386113	77386674	+	0.000	0.000	Merged-chr11-77386373-55
Merged-chr6-85137603-78	chr6	85137369	85137795	+	0.000	0.000	Merged-chr6-85137603-78
Merged-chr1-55528879-45	chr1	55528605	55529224	+	0.000	0.000	Merged-chr1-55528879-45
Merged-chr16-45252126-62	chr16	45251851	45252318	+	0.000	0.000	Merged-chr16-45252126-62
Merged-chr8-79150775-36	chr8	79150546	79150952	+	0.000	0.000	Merged-chr8-79150775-36
Merged-chr12-41024981-1	chr12	41024883	41025081	+	0.000	0.000	Merged-chr12-41024981-1
Merged-chr5-121837232-116	chr5	121836697	121838072	+	0.000	0.000	Merged-chr5-121837232-116
Merged-chr9-61372963-1	chr9	61372865	61373063	+	0.000	0.000	Merged-chr9-61372963-1
Merged-chr1-138304184-80	chr1	138303785	138304622	+	0.000	0.000	Merged-chr1-138304184-80
Merged-chr3-129545403-15	chr3	129545210	129545578	+	0.000	0.000	Merged-chr3-129545403-15
Merged-chr12-82246158-1	chr12	82246060	82246258	+	0.000	0.000	Merged-chr12-82246158-1
Merged-chrX-94542130-27	chrX	94541889	94542332	+	0.000	0.000	Merged-chrX-94542130-27
Merged-chr17-64250984-2	chr17	64250845	64251125	+	0.000	0.000	Merged-chr17-64250984-2
Merged-chr2-59244755-83	chr2	59244239	59245325	+	0.000	0.000	Merged-chr2-59244755-83
Merged-chr2-71964438-14	chr2	71964189	71964691	+	0.000	0.000	Merged-chr2-71964438-14
Merged-chr1-164071690-1	chr1	164071592	164071790	+	0.000	0.000	Merged-chr1-164071690-1
Merged-chr19-12473105-63	chr19	12472657	12473546	+	0.000	0.000	Merged-chr19-12473105-63
Merged-chr4-6990867-140	chr4	6990266	6991248	+	0.000	0.000	Merged-chr4-6990867-140
Merged-chr6-129256162-24	chr6	129255953	129256339	+	0.000	0.000	Merged-chr6-129256162-24
Merged-chr10-127621595-57	chr10	127621269	127622066	+	0.000	0.000	Merged-chr10-127621595-57
Merged-chrX-98292021-23	chrX	98291807	98292194	+	0.000	0.000	Merged-chrX-98292021-23
Merged-chr2-170223052-2	chr2	170222884	170223223	+	0.000	0.000	Merged-chr2-170223052-2
Merged-chr15-79729133-34	chr15	79728865	79729365	+	0.000	0.000	Merged-chr15-79729133-34
Merged-chr16-22661270-2	chr16	22661159	22661384	+	0.000	0.000	Merged-chr16-22661270-2
Merged-chr15-64307280-6	chr15	64307137	64307447	+	0.000	0.000	Merged-chr15-64307280-6
Merged-chr2-72035754-16	chr2	72035562	72035961	+	0.000	0.000	Merged-chr2-72035754-16
Merged-chr10-130336707-49	chr10	130336400	130337257	+	0.000	0.000	Merged-chr10-130336707-49
Merged-chr17-15706572-1	chr17	15706474	15706672	+	0.000	0.000	Merged-chr17-15706572-1
Merged-chr7-144445036-55	chr7	144444741	144445419	+	0.000	0.000	Merged-chr7-144445036-55
Merged-chr1-128705243-28	chr1	128705039	128705497	+	0.000	0.000	Merged-chr1-128705243-28
Merged-chr7-129469808-1	chr7	129469710	129469908	+	0.000	0.000	Merged-chr7-129469808-1
Merged-chr4-152152217-20	chr4	152152010	152152439	+	0.000	0.000	Merged-chr4-152152217-20
Merged-chr15-10447359-14	chr15	10447164	10447566	+	0.000	0.000	Merged-chr15-10447359-14
Merged-chr8-61516284-26	chr8	61516012	61516510	+	0.000	0.000	Merged-chr8-61516284-26
Merged-chr19-40832149-1	chr19	40832051	40832249	+	0.000	0.000	Merged-chr19-40832149-1
Merged-chr11-116412629-1	chr11	116412531	116412729	+	0.000	0.000	Merged-chr11-116412629-1
Merged-chr2-32778262-13	chr2	32778061	32778427	+	0.000	0.000	Merged-chr2-32778262-13
Merged-chr14-69980861-5	chr14	69980726	69980993	+	0.000	0.000	Merged-chr14-69980861-5
Merged-chr4-87987202-14	chr4	87987011	87987354	+	0.000	0.000	Merged-chr4-87987202-14
Merged-chr5-143684013-46	chr5	143683642	143684513	+	0.000	0.000	Merged-chr5-143684013-46
Merged-chr11-67017936-9	chr11	67017721	67018251	+	0.000	0.000	Merged-chr11-67017936-9
Merged-chr8-94010222-45	chr8	94009867	94010528	+	0.000	0.000	Merged-chr8-94010222-45
Merged-chr1-138252220-12	chr1	138252059	138252385	+	0.000	0.000	Merged-chr1-138252220-12
Merged-chr9-114462838-21	chr9	114462641	114463060	+	0.000	0.000	Merged-chr9-114462838-21
Merged-chr7-128393904-2	chr7	128393776	128394034	+	0.000	0.000	Merged-chr7-128393904-2
Merged-chr1-164395295-18	chr1	164394917	164395823	+	0.000	0.000	Merged-chr1-164395295-18
Merged-chrX-42511352-16	chrX	42511031	42511582	+	0.000	0.000	Merged-chrX-42511352-16
Merged-chr17-27656251-5	chr17	27656118	27656431	+	0.000	0.000	Merged-chr17-27656251-5
Merged-chrX-153498293-79	chrX	153497972	153498638	+	0.000	0.000	Merged-chrX-153498293-79
Merged-chr2-61489944-20	chr2	61489753	61490104	+	0.000	0.000	Merged-chr2-61489944-20
Merged-chr2-132021248-83	chr2	132020920	132021752	+	0.000	0.000	Merged-chr2-132021248-83
Merged-chr2-60125288-97	chr2	60124641	60125856	+	0.000	0.000	Merged-chr2-60125288-97
Merged-chr17-63404255-16	chr17	63404065	63404485	+	0.000	0.000	Merged-chr17-63404255-16
Merged-chr13-91564824-14	chr13	91564570	91565081	+	0.000	0.000	Merged-chr13-91564824-14
Merged-chr6-143897705-1	chr6	143897607	143897805	+	0.000	0.000	Merged-chr6-143897705-1
Merged-chr4-117550381-52	chr4	117550133	117550649	+	0.000	0.000	Merged-chr4-117550381-52
Merged-chr1-179131404-17	chr1	179131228	179131587	+	0.000	0.000	Merged-chr1-179131404-17
Merged-chr19-40300210-18	chr19	40299980	40300416	+	0.000	0.000	Merged-chr19-40300210-18
Merged-chr4-149856656-49	chr4	149856466	149856854	+	0.000	0.000	Merged-chr4-149856656-49
Merged-chr4-32425710-19	chr4	32425447	32425996	+	0.000	0.000	Merged-chr4-32425710-19
Merged-chr1-127215096-15	chr1	127214816	127215342	+	0.000	0.000	Merged-chr1-127215096-15
Merged-chr2-156975142-7	chr2	156975018	156975264	+	0.000	0.000	Merged-chr2-156975142-7
Merged-chr6-99023812-5	chr6	99023673	99023942	+	0.000	0.000	Merged-chr6-99023812-5
Merged-chr14-121491238-1	chr14	121491140	121491338	+	0.000	0.000	Merged-chr14-121491238-1
Merged-chr9-35495678-50	chr9	35495467	35495878	+	0.000	0.000	Merged-chr9-35495678-50
Merged-chr15-36453673-6	chr15	36453498	36453853	+	0.000	0.000	Merged-chr15-36453673-6
Merged-chr2-164359803-1	chr2	164359705	164359903	+	0.000	0.000	Merged-chr2-164359803-1
Merged-chr1-94048267-32	chr1	94048043	94048516	+	0.000	0.000	Merged-chr1-94048267-32
Merged-chr11-106165537-24	chr11	106165327	106165742	+	0.000	0.000	Merged-chr11-106165537-24
Merged-chr7-96914274-42	chr7	96913977	96914655	+	0.000	0.000	Merged-chr7-96914274-42
Merged-chr17-28193674-11	chr17	28193497	28193882	+	0.000	0.000	Merged-chr17-28193674-11
Merged-chr16-18348236-26	chr16	18348015	18348508	+	0.000	0.000	Merged-chr16-18348236-26
Merged-chr12-24572311-66	chr12	24571987	24572790	+	0.000	0.000	Merged-chr12-24572311-66
Merged-chr11-3145875-104	chr11	3145485	3146312	+	0.000	0.000	Merged-chr11-3145875-104
Merged-chr14-45080367-24	chr14	45080103	45080646	+	0.000	0.000	Merged-chr14-45080367-24
Merged-chr1-35580626-34	chr1	35580304	35580961	+	0.000	0.000	Merged-chr1-35580626-34
Merged-chr5-54019662-17	chr5	54019508	54019898	+	0.000	0.000	Merged-chr5-54019662-17
Merged-chr13-104285413-49	chr13	104285095	104285921	+	0.000	0.000	Merged-chr13-104285413-49
Merged-chr10-100073992-1	chr10	100073894	100074092	+	0.000	0.000	Merged-chr10-100073992-1
Merged-chr8-109708114-35	chr8	109707803	109708416	+	0.000	0.000	Merged-chr8-109708114-35
Merged-chr7-80865771-8	chr7	80865461	80866001	+	0.000	0.000	Merged-chr7-80865771-8
Merged-chr2-170206161-1	chr2	170206063	170206261	+	0.000	0.000	Merged-chr2-170206161-1
Merged-chr11-75877808-8	chr11	75877633	75877992	+	0.000	0.000	Merged-chr11-75877808-8
Merged-chr8-72363600-16	chr8	72363451	72363769	+	0.000	0.000	Merged-chr8-72363600-16
Merged-chr11-52281751-1	chr11	52281653	52281851	+	0.000	0.000	Merged-chr11-52281751-1
Merged-chr13-58188671-26	chr13	58188454	58188969	+	0.000	0.000	Merged-chr13-58188671-26
Merged-chr1-128765677-5	chr1	128765524	128765916	+	0.000	0.000	Merged-chr1-128765677-5
Merged-chr6-115774096-4	chr6	115773970	115774224	+	0.000	0.000	Merged-chr6-115774096-4
Merged-chr13-73467504-85	chr13	73467139	73468056	+	0.000	0.000	Merged-chr13-73467504-85
Merged-chr17-18558777-104	chr17	18558547	18559129	+	0.000	0.000	Merged-chr17-18558777-104
Merged-chr6-124741027-92	chr6	124740786	124741360	+	0.000	0.000	Merged-chr6-124741027-92
Merged-chr6-125484183-4	chr6	125484060	125484347	+	0.000	0.000	Merged-chr6-125484183-4
Merged-chr6-67483330-21	chr6	67483158	67483489	+	0.000	0.000	Merged-chr6-67483330-21
Merged-chr1-138299075-6	chr1	138298940	138299250	+	0.000	0.000	Merged-chr1-138299075-6
Merged-chr3-9656637-3	chr3	9656509	9656758	+	0.000	0.000	Merged-chr3-9656637-3
Merged-chr15-85036968-63	chr15	85036806	85037207	+	0.000	0.000	Merged-chr15-85036968-63
Merged-chr17-80621176-31	chr17	80620987	80621434	+	0.000	0.000	Merged-chr17-80621176-31
Merged-chr19-61226084-2	chr19	61225982	61226188	+	0.000	0.000	Merged-chr19-61226084-2
Merged-chr3-9402836-87	chr3	9402432	9403201	+	0.000	0.000	Merged-chr3-9402836-87
Merged-chr4-128713412-15	chr4	128713228	128713674	+	0.000	0.000	Merged-chr4-128713412-15
Merged-chr9-14091293-10	chr9	14091132	14091438	+	0.000	0.000	Merged-chr9-14091293-10
Merged-chr10-121382753-17	chr10	121382535	121382978	+	0.000	0.000	Merged-chr10-121382753-17
Merged-chr2-29673016-79	chr2	29672755	29673189	+	0.000	0.000	Merged-chr2-29673016-79
Merged-chr15-64235406-104	chr15	64234845	64236198	+	0.000	0.000	Merged-chr15-64235406-104
Merged-chr3-126658033-3	chr3	126657900	126658172	+	0.000	0.000	Merged-chr3-126658033-3
Merged-chr11-4843528-2	chr11	4843395	4843663	+	0.000	0.000	Merged-chr11-4843528-2
Merged-chr5-105732037-124	chr5	105731790	105732661	+	0.000	0.000	Merged-chr5-105732037-124
Merged-chr6-6210933-2	chr6	6210828	6211040	+	0.000	0.000	Merged-chr6-6210933-2
