#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_Naive.dn.bed
Merged-chr4-129624518-66	chr4	129624225	129624850	+	0.000	0.000	Merged-chr4-129624518-66
Merged-chrX-12045282-1	chrX	12045184	12045382	+	0.000	0.000	Merged-chrX-12045282-1
Merged-chr5-72634907-42	chr5	72634740	72635083	+	0.000	0.000	Merged-chr5-72634907-42
Merged-chr7-12881125-51	chr7	12880866	12881361	+	0.000	0.000	Merged-chr7-12881125-51
Merged-chr7-144439578-1	chr7	144439480	144439678	+	0.000	0.000	Merged-chr7-144439578-1
Merged-chr1-138303413-31	chr1	138303144	138303699	+	0.000	0.000	Merged-chr1-138303413-31
Merged-chr7-24316712-55	chr7	24316504	24316900	+	0.000	0.000	Merged-chr7-24316712-55
Merged-chr3-132979856-28	chr3	132979640	132980105	+	0.000	0.000	Merged-chr3-132979856-28
Merged-chr4-154936495-60	chr4	154936311	154936650	+	0.000	0.000	Merged-chr4-154936495-60
Merged-chr2-135848156-1	chr2	135848058	135848256	+	0.000	0.000	Merged-chr2-135848156-1
Merged-chr1-190524257-4	chr1	190524127	190524372	+	0.000	0.000	Merged-chr1-190524257-4
Merged-chr6-149375184-57	chr6	149374939	149375437	+	0.000	0.000	Merged-chr6-149375184-57
Merged-chr7-143005288-104	chr7	143005078	143005707	+	0.000	0.000	Merged-chr7-143005288-104
Merged-chr4-12087917-51	chr4	12087619	12088119	+	0.000	0.000	Merged-chr4-12087917-51
Merged-chr2-135848504-1	chr2	135848406	135848604	+	0.000	0.000	Merged-chr2-135848504-1
Merged-chr11-82954782-27	chr11	82954552	82954997	+	0.000	0.000	Merged-chr11-82954782-27
Merged-chr7-128633323-34	chr7	128633081	128633514	+	0.000	0.000	Merged-chr7-128633323-34
Merged-chr1-192493639-4	chr1	192493488	192493810	+	0.000	0.000	Merged-chr1-192493639-4
Merged-chr2-165923890-22	chr2	165923689	165924151	+	0.000	0.000	Merged-chr2-165923890-22
Merged-chr7-116608604-50	chr7	116608316	116608833	+	0.000	0.000	Merged-chr7-116608604-50
Merged-chr12-85686710-55	chr12	85686457	85686994	+	0.000	0.000	Merged-chr12-85686710-55
Merged-chr6-57570582-29	chr6	57570337	57570843	+	0.000	0.000	Merged-chr6-57570582-29
Merged-chr15-73629517-1	chr15	73629419	73629617	+	0.000	0.000	Merged-chr15-73629517-1
Merged-chr4-154964454-88	chr4	154964103	154964713	+	0.000	0.000	Merged-chr4-154964454-88
Merged-chr16-89774284-79	chr16	89773978	89774570	+	0.000	0.000	Merged-chr16-89774284-79
Merged-chr2-117418760-26	chr2	117418522	117419035	+	0.000	0.000	Merged-chr2-117418760-26
Merged-chr11-20643993-1	chr11	20643895	20644093	+	0.000	0.000	Merged-chr11-20643993-1
Merged-chr10-43478755-3	chr10	43478642	43478864	+	0.000	0.000	Merged-chr10-43478755-3
Merged-chr11-5261704-88	chr11	5261442	5262042	+	0.000	0.000	Merged-chr11-5261704-88
Merged-chr16-89986478-112	chr16	89985770	89986770	+	0.000	0.000	Merged-chr16-89986478-112
Merged-chr14-121445375-33	chr14	121445184	121445578	+	0.000	0.000	Merged-chr14-121445375-33
Merged-chr6-147546273-1	chr6	147546175	147546373	+	0.000	0.000	Merged-chr6-147546273-1
Merged-chr6-94804433-1	chr6	94804335	94804533	+	0.000	0.000	Merged-chr6-94804433-1
Merged-chr4-150517532-35	chr4	150517360	150517776	+	0.000	0.000	Merged-chr4-150517532-35
Merged-chr15-6554904-39	chr15	6554596	6555098	+	0.000	0.000	Merged-chr15-6554904-39
Merged-chr17-56717302-101	chr17	56717087	56717514	+	0.000	0.000	Merged-chr17-56717302-101
Merged-chr1-128591199-37	chr1	128590894	128591521	+	0.000	0.000	Merged-chr1-128591199-37
Merged-chrX-20704457-50	chrX	20704236	20704708	+	0.000	0.000	Merged-chrX-20704457-50
Merged-chr9-96299738-12	chr9	96299582	96299925	+	0.000	0.000	Merged-chr9-96299738-12
Merged-chr8-94098416-52	chr8	94098241	94098576	+	0.000	0.000	Merged-chr8-94098416-52
Merged-chr8-121570992-1	chr8	121570894	121571092	+	0.000	0.000	Merged-chr8-121570992-1
Merged-chr7-132347170-1	chr7	132347072	132347270	+	0.000	0.000	Merged-chr7-132347170-1
Merged-chr19-4839390-50	chr19	4839157	4839626	+	0.000	0.000	Merged-chr19-4839390-50
Merged-chr7-28379291-46	chr7	28379027	28379519	+	0.000	0.000	Merged-chr7-28379291-46
Merged-chr4-120405677-65	chr4	120405326	120406678	+	0.000	0.000	Merged-chr4-120405677-65
Merged-chr9-96630699-5	chr9	96630535	96630862	+	0.000	0.000	Merged-chr9-96630699-5
Merged-chr3-129612902-27	chr3	129612706	129613160	+	0.000	0.000	Merged-chr3-129612902-27
Merged-chr6-128771124-9	chr6	128770930	128771277	+	0.000	0.000	Merged-chr6-128771124-9
Merged-chr2-132014824-4	chr2	132014640	132014974	+	0.000	0.000	Merged-chr2-132014824-4
Merged-chr4-6950544-27	chr4	6950263	6950873	+	0.000	0.000	Merged-chr4-6950544-27
Merged-chr4-33077761-28	chr4	33077518	33078084	+	0.000	0.000	Merged-chr4-33077761-28
Merged-chr8-70699898-12	chr8	70699590	70700215	+	0.000	0.000	Merged-chr8-70699898-12
Merged-chr11-19963840-12	chr11	19963445	19964141	+	0.000	0.000	Merged-chr11-19963840-12
Merged-chr17-31077750-28	chr17	31077509	31077939	+	0.000	0.000	Merged-chr17-31077750-28
Merged-chr4-149991121-13	chr4	149990911	149991323	+	0.000	0.000	Merged-chr4-149991121-13
Merged-chr4-54226482-3	chr4	54226272	54226648	+	0.000	0.000	Merged-chr4-54226482-3
Merged-chr6-115539099-37	chr6	115538883	115539304	+	0.000	0.000	Merged-chr6-115539099-37
Merged-chr6-94700200-117	chr6	94699809	94700594	+	0.000	0.000	Merged-chr6-94700200-117
Merged-chr2-135774441-2	chr2	135774299	135774585	+	0.000	0.000	Merged-chr2-135774441-2
Merged-chr17-32402116-14	chr17	32401964	32402259	+	0.000	0.000	Merged-chr17-32402116-14
Merged-chr10-17583261-2	chr10	17583112	17583413	+	0.000	0.000	Merged-chr10-17583261-2
Merged-chr2-169766136-1	chr2	169766038	169766236	+	0.000	0.000	Merged-chr2-169766136-1
Merged-chr12-111691386-42	chr12	111691073	111691596	+	0.000	0.000	Merged-chr12-111691386-42
Merged-chr11-96996617-51	chr11	96996393	96997005	+	0.000	0.000	Merged-chr11-96996617-51
Merged-chr5-36004091-12	chr5	36003874	36004331	+	0.000	0.000	Merged-chr5-36004091-12
Merged-chr13-104286833-75	chr13	104286489	104287132	+	0.000	0.000	Merged-chr13-104286833-75
Merged-chr1-164494906-11	chr1	164494712	164495135	+	0.000	0.000	Merged-chr1-164494906-11
Merged-chr13-63573573-19	chr13	63573278	63573980	+	0.000	0.000	Merged-chr13-63573573-19
Merged-chr5-29195906-68	chr5	29195535	29196204	+	0.000	0.000	Merged-chr5-29195906-68
Merged-chr6-37448067-27	chr6	37447765	37448319	+	0.000	0.000	Merged-chr6-37448067-27
Merged-chr7-68144496-12	chr7	68144313	68144722	+	0.000	0.000	Merged-chr7-68144496-12
Merged-chr11-52265909-50	chr11	52265639	52266189	+	0.000	0.000	Merged-chr11-52265909-50
Merged-chr11-44476663-12	chr11	44476524	44476808	+	0.000	0.000	Merged-chr11-44476663-12
Merged-chr1-190764324-1	chr1	190764226	190764424	+	0.000	0.000	Merged-chr1-190764324-1
Merged-chr5-64814599-21	chr5	64814429	64814771	+	0.000	0.000	Merged-chr5-64814599-21
Merged-chr6-41545550-2	chr6	41545446	41545656	+	0.000	0.000	Merged-chr6-41545550-2
Merged-chr15-27785429-33	chr15	27785145	27785643	+	0.000	0.000	Merged-chr15-27785429-33
Merged-chr12-85969907-52	chr12	85969660	85970170	+	0.000	0.000	Merged-chr12-85969907-52
Merged-chr8-70699111-121	chr8	70698725	70699406	+	0.000	0.000	Merged-chr8-70699111-121
Merged-chr9-57956974-45	chr9	57956774	57957301	+	0.000	0.000	Merged-chr9-57956974-45
Merged-chr6-134247507-18	chr6	134247250	134247716	+	0.000	0.000	Merged-chr6-134247507-18
Merged-chr6-128799427-106	chr6	128798947	128799863	+	0.000	0.000	Merged-chr6-128799427-106
Merged-chr12-73494185-12	chr12	73494019	73494400	+	0.000	0.000	Merged-chr12-73494185-12
Merged-chr4-32768214-30	chr4	32768020	32768392	+	0.000	0.000	Merged-chr4-32768214-30
Merged-chr11-22666362-15	chr11	22666105	22666559	+	0.000	0.000	Merged-chr11-22666362-15
Merged-chr11-4849390-69	chr11	4849165	4849699	+	0.000	0.000	Merged-chr11-4849390-69
Merged-chr1-37022796-2	chr1	37022690	37022905	+	0.000	0.000	Merged-chr1-37022796-2
Merged-chr6-4601055-95	chr6	4600738	4601309	+	0.000	0.000	Merged-chr6-4601055-95
Merged-chr18-50032999-72	chr18	50032690	50033325	+	0.000	0.000	Merged-chr18-50032999-72
Merged-chr9-84030961-27	chr9	84030738	84031259	+	0.000	0.000	Merged-chr9-84030961-27
Merged-chr6-99220619-12	chr6	99220196	99220913	+	0.000	0.000	Merged-chr6-99220619-12
Merged-chr19-29228315-7	chr19	29228101	29228532	+	0.000	0.000	Merged-chr19-29228315-7
Merged-chr15-28024714-15	chr15	28024106	28025092	+	0.000	0.000	Merged-chr15-28024714-15
Merged-chr15-76795426-7	chr15	76795255	76795625	+	0.000	0.000	Merged-chr15-76795426-7
Merged-chr2-91984891-52	chr2	91984511	91985370	+	0.000	0.000	Merged-chr2-91984891-52
Merged-chr12-85474010-81	chr12	85473600	85474301	+	0.000	0.000	Merged-chr12-85474010-81
Merged-chr6-41540082-4	chr6	41539973	41540196	+	0.000	0.000	Merged-chr6-41540082-4
Merged-chr16-89972270-4	chr16	89972148	89972408	+	0.000	0.000	Merged-chr16-89972270-4
Merged-chr11-44451210-1	chr11	44451112	44451310	+	0.000	0.000	Merged-chr11-44451210-1
Merged-chr6-99379520-2	chr6	99379420	99379623	+	0.000	0.000	Merged-chr6-99379520-2
Merged-chr1-36797700-29	chr1	36797529	36797895	+	0.000	0.000	Merged-chr1-36797700-29
Merged-chr5-121606385-6	chr5	121606227	121606539	+	0.000	0.000	Merged-chr5-121606385-6
Merged-chr11-60334317-7	chr11	60334129	60334459	+	0.000	0.000	Merged-chr11-60334317-7
Merged-chr7-49421353-29	chr7	49420895	49421579	+	0.000	0.000	Merged-chr7-49421353-29
Merged-chr18-14774041-14	chr18	14773877	14774219	+	0.000	0.000	Merged-chr18-14774041-14
Merged-chr7-132316558-195	chr7	132315998	132317141	+	0.000	0.000	Merged-chr7-132316558-195
Merged-chr10-96481360-10	chr10	96481074	96481553	+	0.000	0.000	Merged-chr10-96481360-10
Merged-chr2-112800158-40	chr2	112799759	112800458	+	0.000	0.000	Merged-chr2-112800158-40
Merged-chr12-82208819-8	chr12	82208698	82208960	+	0.000	0.000	Merged-chr12-82208819-8
Merged-chr16-76549789-43	chr16	76549390	76550085	+	0.000	0.000	Merged-chr16-76549789-43
Merged-chr14-121545671-6	chr14	121545555	121545814	+	0.000	0.000	Merged-chr14-121545671-6
Merged-chr1-36260674-2	chr1	36260495	36260855	+	0.000	0.000	Merged-chr1-36260674-2
Merged-chr12-17737331-11	chr12	17737084	17737671	+	0.000	0.000	Merged-chr12-17737331-11
Merged-chr13-73646864-32	chr13	73646603	73647357	+	0.000	0.000	Merged-chr13-73646864-32
Merged-chr5-107399265-5	chr5	107399085	107399426	+	0.000	0.000	Merged-chr5-107399265-5
Merged-chr13-63563458-65	chr13	63563128	63563811	+	0.000	0.000	Merged-chr13-63563458-65
Merged-chr5-34187063-1	chr5	34186965	34187163	+	0.000	0.000	Merged-chr5-34187063-1
Merged-chr14-57769251-39	chr14	57769003	57769481	+	0.000	0.000	Merged-chr14-57769251-39
Merged-chr4-54104301-1	chr4	54104203	54104401	+	0.000	0.000	Merged-chr4-54104301-1
Merged-chr3-97294559-20	chr3	97294353	97294746	+	0.000	0.000	Merged-chr3-97294559-20
Merged-chr10-20855169-17	chr10	20855002	20855341	+	0.000	0.000	Merged-chr10-20855169-17
Merged-chr14-61648687-125	chr14	61648247	61649118	+	0.000	0.000	Merged-chr14-61648687-125
Merged-chr12-55488761-97	chr12	55488027	55489360	+	0.000	0.000	Merged-chr12-55488761-97
Merged-chr2-135702519-1	chr2	135702421	135702619	+	0.000	0.000	Merged-chr2-135702519-1
Merged-chr14-10526900-22	chr14	10526643	10527219	+	0.000	0.000	Merged-chr14-10526900-22
Merged-chr11-61111702-1	chr11	61111604	61111802	+	0.000	0.000	Merged-chr11-61111702-1
Merged-chr1-128667443-20	chr1	128667261	128667602	+	0.000	0.000	Merged-chr1-128667443-20
Merged-chr18-55653347-9	chr18	55653203	55653520	+	0.000	0.000	Merged-chr18-55653347-9
Merged-chr2-161109089-80	chr2	161108825	161109343	+	0.000	0.000	Merged-chr2-161109089-80
Merged-chr6-147444311-1	chr6	147444213	147444411	+	0.000	0.000	Merged-chr6-147444311-1
Merged-chr3-101033836-38	chr3	101033623	101034057	+	0.000	0.000	Merged-chr3-101033836-38
Merged-chr3-87617465-67	chr3	87617190	87617742	+	0.000	0.000	Merged-chr3-87617465-67
Merged-chr4-106842626-1	chr4	106842528	106842726	+	0.000	0.000	Merged-chr4-106842626-1
Merged-chr6-99241934-12	chr6	99241694	99242242	+	0.000	0.000	Merged-chr6-99241934-12
Merged-chr16-89973784-12	chr16	89973612	89973974	+	0.000	0.000	Merged-chr16-89973784-12
Merged-chr12-17691994-42	chr12	17691669	17692271	+	0.000	0.000	Merged-chr12-17691994-42
Merged-chr3-131024201-9	chr3	131024017	131024445	+	0.000	0.000	Merged-chr3-131024201-9
Merged-chr5-65910646-31	chr5	65910419	65910876	+	0.000	0.000	Merged-chr5-65910646-31
Merged-chr4-135895375-12	chr4	135895130	135895586	+	0.000	0.000	Merged-chr4-135895375-12
Merged-chr4-6975931-27	chr4	6975640	6976135	+	0.000	0.000	Merged-chr4-6975931-27
Merged-chr4-53920761-26	chr4	53920316	53921044	+	0.000	0.000	Merged-chr4-53920761-26
Merged-chr14-120398417-32	chr14	120398252	120398671	+	0.000	0.000	Merged-chr14-120398417-32
Merged-chr6-6217915-1	chr6	6217817	6218015	+	0.000	0.000	Merged-chr6-6217915-1
Merged-chr2-169393966-1	chr2	169393868	169394066	+	0.000	0.000	Merged-chr2-169393966-1
Merged-chr17-56462383-73	chr17	56462160	56462588	+	0.000	0.000	Merged-chr17-56462383-73
Merged-chr10-96787380-49	chr10	96787074	96787591	+	0.000	0.000	Merged-chr10-96787380-49
Merged-chr11-113016067-7	chr11	113015819	113016314	+	0.000	0.000	Merged-chr11-113016067-7
Merged-chr9-37208217-52	chr9	37208011	37208480	+	0.000	0.000	Merged-chr9-37208217-52
Merged-chr11-117954336-16	chr11	117954136	117954569	+	0.000	0.000	Merged-chr11-117954336-16
Merged-chr14-31556211-33	chr14	31555962	31556572	+	0.000	0.000	Merged-chr14-31556211-33
Merged-chr1-165603509-17	chr1	165603277	165603706	+	0.000	0.000	Merged-chr1-165603509-17
Merged-chr6-6217012-81	chr6	6216758	6217351	+	0.000	0.000	Merged-chr6-6217012-81
Merged-chr13-95524041-1	chr13	95523943	95524141	+	0.000	0.000	Merged-chr13-95524041-1
Merged-chr4-59626281-68	chr4	59625886	59626494	+	0.000	0.000	Merged-chr4-59626281-68
Merged-chr1-164963647-1	chr1	164963549	164963747	+	0.000	0.000	Merged-chr1-164963647-1
Merged-chr5-139384853-4	chr5	139384732	139384979	+	0.000	0.000	Merged-chr5-139384853-4
Merged-chr4-129811294-67	chr4	129811002	129811581	+	0.000	0.000	Merged-chr4-129811294-67
Merged-chr2-169702917-20	chr2	169702621	169703149	+	0.000	0.000	Merged-chr2-169702917-20
Merged-chr7-143004947-1	chr7	143004849	143005047	+	0.000	0.000	Merged-chr7-143004947-1
Merged-chr2-117374468-47	chr2	117374187	117374760	+	0.000	0.000	Merged-chr2-117374468-47
Merged-chr2-165889031-9	chr2	165888852	165889327	+	0.000	0.000	Merged-chr2-165889031-9
Merged-chr16-45197037-17	chr16	45196832	45197254	+	0.000	0.000	Merged-chr16-45197037-17
Merged-chr8-110939286-87	chr8	110939086	110939515	+	0.000	0.000	Merged-chr8-110939286-87
Merged-chr16-48777547-16	chr16	48777281	48777806	+	0.000	0.000	Merged-chr16-48777547-16
Merged-chr2-140042676-83	chr2	140042408	140042881	+	0.000	0.000	Merged-chr2-140042676-83
Merged-chr8-69271039-51	chr8	69270850	69271255	+	0.000	0.000	Merged-chr8-69271039-51
Merged-chr9-96631184-121	chr9	96630935	96631336	+	0.000	0.000	Merged-chr9-96631184-121
Merged-chr17-21489154-64	chr17	21488851	21489490	+	0.000	0.000	Merged-chr17-21489154-64
Merged-chr2-122485879-27	chr2	122485706	122486128	+	0.000	0.000	Merged-chr2-122485879-27
Merged-chr8-111563959-25	chr8	111563724	111564161	+	0.000	0.000	Merged-chr8-111563959-25
Merged-chr8-45345130-53	chr8	45344824	45345376	+	0.000	0.000	Merged-chr8-45345130-53
Merged-chr16-97271510-1	chr16	97271412	97271610	+	0.000	0.000	Merged-chr16-97271510-1
Merged-chr15-64311956-7	chr15	64311816	64312143	+	0.000	0.000	Merged-chr15-64311956-7
Merged-chr5-65886027-3	chr5	65885877	65886204	+	0.000	0.000	Merged-chr5-65886027-3
Merged-chr10-18235094-77	chr10	18234740	18235328	+	0.000	0.000	Merged-chr10-18235094-77
Merged-chr11-113187180-1	chr11	113187082	113187280	+	0.000	0.000	Merged-chr11-113187180-1
Merged-chr2-30547911-31	chr2	30547495	30548285	+	0.000	0.000	Merged-chr2-30547911-31
Merged-chr1-128615083-92	chr1	128614797	128615281	+	0.000	0.000	Merged-chr1-128615083-92
Merged-chr12-16192052-10	chr12	16191879	16192286	+	0.000	0.000	Merged-chr12-16192052-10
Merged-chr12-14003788-4	chr12	14003598	14003937	+	0.000	0.000	Merged-chr12-14003788-4
Merged-chr16-45016685-21	chr16	45016510	45016849	+	0.000	0.000	Merged-chr16-45016685-21
Merged-chr2-135805838-2	chr2	135805717	135805961	+	0.000	0.000	Merged-chr2-135805838-2
Merged-chr17-30054063-2	chr17	30053951	30054177	+	0.000	0.000	Merged-chr17-30054063-2
Merged-chr6-99389059-78	chr6	99388645	99389416	+	0.000	0.000	Merged-chr6-99389059-78
Merged-chr5-65871606-49	chr5	65871412	65871849	+	0.000	0.000	Merged-chr5-65871606-49
Merged-chr12-36039807-28	chr12	36039631	36040067	+	0.000	0.000	Merged-chr12-36039807-28
Merged-chr10-17563069-2	chr10	17562970	17563171	+	0.000	0.000	Merged-chr10-17563069-2
Merged-chr15-36282913-112	chr15	36282619	36283479	+	0.000	0.000	Merged-chr15-36282913-112
Merged-chr6-129275462-82	chr6	129275065	129275759	+	0.000	0.000	Merged-chr6-129275462-82
Merged-chr8-110919829-64	chr8	110919599	110920174	+	0.000	0.000	Merged-chr8-110919829-64
Merged-chr17-31067258-35	chr17	31067010	31067520	+	0.000	0.000	Merged-chr17-31067258-35
Merged-chr12-8357628-21	chr12	8357441	8357814	+	0.000	0.000	Merged-chr12-8357628-21
Merged-chr4-95354133-23	chr4	95353919	95354426	+	0.000	0.000	Merged-chr4-95354133-23
Merged-chr3-55494225-1	chr3	55494127	55494325	+	0.000	0.000	Merged-chr3-55494225-1
Merged-chr10-59323479-87	chr10	59323080	59323714	+	0.000	0.000	Merged-chr10-59323479-87
Merged-chr16-45408712-82	chr16	45408158	45409080	+	0.000	0.000	Merged-chr16-45408712-82
Merged-chr2-69713363-57	chr2	69712899	69713645	+	0.000	0.000	Merged-chr2-69713363-57
Merged-chr17-56330694-11	chr17	56330465	56330870	+	0.000	0.000	Merged-chr17-56330694-11
Merged-chr14-8659683-4	chr14	8659526	8659862	+	0.000	0.000	Merged-chr14-8659683-4
Merged-chr2-153117339-13	chr2	153116992	153117628	+	0.000	0.000	Merged-chr2-153117339-13
Merged-chr4-6902049-115	chr4	6901386	6902656	+	0.000	0.000	Merged-chr4-6902049-115
Merged-chr1-128675769-5	chr1	128675587	128675959	+	0.000	0.000	Merged-chr1-128675769-5
Merged-chr13-63572852-40	chr13	63572407	63573248	+	0.000	0.000	Merged-chr13-63572852-40
Merged-chr7-99535229-9	chr7	99534913	99535475	+	0.000	0.000	Merged-chr7-99535229-9
Merged-chr1-36272682-8	chr1	36272524	36272867	+	0.000	0.000	Merged-chr1-36272682-8
Merged-chr6-94500344-53	chr6	94500059	94500581	+	0.000	0.000	Merged-chr6-94500344-53
Merged-chr4-115075669-27	chr4	115075250	115075941	+	0.000	0.000	Merged-chr4-115075669-27
Merged-chr2-117322552-8	chr2	117322411	117322765	+	0.000	0.000	Merged-chr2-117322552-8
Merged-chr15-6574707-44	chr15	6574500	6574911	+	0.000	0.000	Merged-chr15-6574707-44
Merged-chr4-155169088-50	chr4	155168708	155169449	+	0.000	0.000	Merged-chr4-155169088-50
Merged-chr12-41040097-12	chr12	41039850	41040292	+	0.000	0.000	Merged-chr12-41040097-12
Merged-chr11-22158028-1	chr11	22157930	22158128	+	0.000	0.000	Merged-chr11-22158028-1
Merged-chr16-11066364-53	chr16	11066111	11066680	+	0.000	0.000	Merged-chr16-11066364-53
Merged-chr7-78569115-35	chr7	78568825	78569478	+	0.000	0.000	Merged-chr7-78569115-35
Merged-chr1-60447262-12	chr1	60447085	60447409	+	0.000	0.000	Merged-chr1-60447262-12
Merged-chr15-27780986-10	chr15	27780802	27781145	+	0.000	0.000	Merged-chr15-27780986-10
Merged-chr15-6592638-64	chr15	6592184	6593037	+	0.000	0.000	Merged-chr15-6592638-64
Merged-chr6-134362439-2	chr6	134362312	134362568	+	0.000	0.000	Merged-chr6-134362439-2
Merged-chr1-138298288-12	chr1	138298103	138298461	+	0.000	0.000	Merged-chr1-138298288-12
Merged-chr15-35075235-6	chr15	35075042	35075394	+	0.000	0.000	Merged-chr15-35075235-6
Merged-chr9-61860455-30	chr9	61860223	61860605	+	0.000	0.000	Merged-chr9-61860455-30
Merged-chr3-51882112-17	chr3	51881702	51882323	+	0.000	0.000	Merged-chr3-51882112-17
Merged-chr10-81070028-51	chr10	81069767	81070329	+	0.000	0.000	Merged-chr10-81070028-51
Merged-chr2-135731244-1	chr2	135731146	135731344	+	0.000	0.000	Merged-chr2-135731244-1
Merged-chr11-23770301-1	chr11	23770203	23770401	+	0.000	0.000	Merged-chr11-23770301-1
Merged-chr14-120307423-30	chr14	120307066	120307678	+	0.000	0.000	Merged-chr14-120307423-30
Merged-chr12-76853290-4	chr12	76853171	76853412	+	0.000	0.000	Merged-chr12-76853290-4
Merged-chr19-34570289-10	chr19	34570083	34570462	+	0.000	0.000	Merged-chr19-34570289-10
Merged-chr4-44981531-52	chr4	44981322	44981733	+	0.000	0.000	Merged-chr4-44981531-52
Merged-chr4-43669290-57	chr4	43669036	43669551	+	0.000	0.000	Merged-chr4-43669290-57
Merged-chr1-35813885-25	chr1	35813635	35814110	+	0.000	0.000	Merged-chr1-35813885-25
Merged-chr16-91063973-29	chr16	91063742	91064316	+	0.000	0.000	Merged-chr16-91063973-29
Merged-chr1-92190679-18	chr1	92190477	92190921	+	0.000	0.000	Merged-chr1-92190679-18
Merged-chr12-85474623-17	chr12	85474325	85474882	+	0.000	0.000	Merged-chr12-85474623-17
Merged-chr16-45234640-6	chr16	45234357	45234856	+	0.000	0.000	Merged-chr16-45234640-6
Merged-chr17-30046882-17	chr17	30046700	30047126	+	0.000	0.000	Merged-chr17-30046882-17
Merged-chr6-90740921-51	chr6	90740693	90741157	+	0.000	0.000	Merged-chr6-90740921-51
Merged-chr9-85672342-1	chr9	85672244	85672442	+	0.000	0.000	Merged-chr9-85672342-1
Merged-chr11-52275171-95	chr11	52273970	52275900	+	0.000	0.000	Merged-chr11-52275171-95
Merged-chr7-39655528-71	chr7	39655155	39655934	+	0.000	0.000	Merged-chr7-39655528-71
Merged-chr7-40082950-1	chr7	40082852	40083050	+	0.000	0.000	Merged-chr7-40082950-1
Merged-chr10-60531472-32	chr10	60531100	60531780	+	0.000	0.000	Merged-chr10-60531472-32
Merged-chr13-58113406-71	chr13	58112957	58113685	+	0.000	0.000	Merged-chr13-58113406-71
Merged-chr6-145193570-49	chr6	145193357	145193826	+	0.000	0.000	Merged-chr6-145193570-49
