#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.up.bed
Merged-chr11-69266485-18	chr11	69266322	69266619	+	0.000	0.000	Merged-chr11-69266485-18
Merged-chr7-132347170-1	chr7	132347072	132347270	+	0.000	0.000	Merged-chr7-132347170-1
Merged-chr19-4839390-50	chr19	4839157	4839626	+	0.000	0.000	Merged-chr19-4839390-50
Merged-chr12-85687143-4	chr12	85687045	85687243	+	0.000	0.000	Merged-chr12-85687143-4
Merged-chr7-28379291-46	chr7	28379027	28379519	+	0.000	0.000	Merged-chr7-28379291-46
Merged-chr1-61050420-56	chr1	61050178	61050631	+	0.000	0.000	Merged-chr1-61050420-56
Merged-chr14-14707140-1	chr14	14707042	14707240	+	0.000	0.000	Merged-chr14-14707140-1
Merged-chr9-96630699-5	chr9	96630535	96630862	+	0.000	0.000	Merged-chr9-96630699-5
Merged-chr10-80956239-67	chr10	80955621	80956852	+	0.000	0.000	Merged-chr10-80956239-67
Merged-chr6-128771124-9	chr6	128770930	128771277	+	0.000	0.000	Merged-chr6-128771124-9
Merged-chr2-132014824-4	chr2	132014640	132014974	+	0.000	0.000	Merged-chr2-132014824-4
Merged-chr6-90808637-1	chr6	90808539	90808737	+	0.000	0.000	Merged-chr6-90808637-1
Merged-chr19-32107977-56	chr19	32107583	32108244	+	0.000	0.000	Merged-chr19-32107977-56
Merged-chr11-75337042-92	chr11	75336735	75337283	+	0.000	0.000	Merged-chr11-75337042-92
Merged-chr1-128782434-21	chr1	128782207	128782691	+	0.000	0.000	Merged-chr1-128782434-21
Merged-chr4-6950544-27	chr4	6950263	6950873	+	0.000	0.000	Merged-chr4-6950544-27
Merged-chr13-94966148-17	chr13	94965969	94966353	+	0.000	0.000	Merged-chr13-94966148-17
Merged-chr17-31077750-28	chr17	31077509	31077939	+	0.000	0.000	Merged-chr17-31077750-28
Merged-chr12-103341437-53	chr12	103341180	103341633	+	0.000	0.000	Merged-chr12-103341437-53
Merged-chr2-24762167-12	chr2	24761876	24762469	+	0.000	0.000	Merged-chr2-24762167-12
Merged-chr13-112458738-9	chr13	112458423	112458975	+	0.000	0.000	Merged-chr13-112458738-9
Merged-chr6-115539099-37	chr6	115538883	115539304	+	0.000	0.000	Merged-chr6-115539099-37
Merged-chr12-36423696-23	chr12	36423470	36423947	+	0.000	0.000	Merged-chr12-36423696-23
Merged-chr6-99309910-1	chr6	99309812	99310010	+	0.000	0.000	Merged-chr6-99309910-1
Merged-chr1-171983561-45	chr1	171982939	171983938	+	0.000	0.000	Merged-chr1-171983561-45
Merged-chr7-45415702-30	chr7	45415153	45416104	+	0.000	0.000	Merged-chr7-45415702-30
Merged-chr10-12823513-1	chr10	12823415	12823613	+	0.000	0.000	Merged-chr10-12823513-1
Merged-chr17-32402116-14	chr17	32401964	32402259	+	0.000	0.000	Merged-chr17-32402116-14
Merged-chr10-17583261-2	chr10	17583112	17583413	+	0.000	0.000	Merged-chr10-17583261-2
Merged-chr12-111691386-42	chr12	111691073	111691596	+	0.000	0.000	Merged-chr12-111691386-42
Merged-chr1-40052401-45	chr1	40052220	40052763	+	0.000	0.000	Merged-chr1-40052401-45
Merged-chr14-65351604-1	chr14	65351506	65351704	+	0.000	0.000	Merged-chr14-65351604-1
Merged-chr1-164494906-11	chr1	164494712	164495135	+	0.000	0.000	Merged-chr1-164494906-11
Merged-chr2-5063869-93	chr2	5063502	5064057	+	0.000	0.000	Merged-chr2-5063869-93
Merged-chr10-96081331-2	chr10	96081211	96081454	+	0.000	0.000	Merged-chr10-96081331-2
Merged-chr6-37448067-27	chr6	37447765	37448319	+	0.000	0.000	Merged-chr6-37448067-27
Merged-chr17-73109523-1	chr17	73109425	73109623	+	0.000	0.000	Merged-chr17-73109523-1
Merged-chr11-52265909-50	chr11	52265639	52266189	+	0.000	0.000	Merged-chr11-52265909-50
Merged-chr15-25796496-1	chr15	25796398	25796596	+	0.000	0.000	Merged-chr15-25796496-1
Merged-chr16-45305725-3	chr16	45305623	45305833	+	0.000	0.000	Merged-chr16-45305725-3
Merged-chr10-121693987-2	chr10	121693843	121694134	+	0.000	0.000	Merged-chr10-121693987-2
Merged-chr11-44476663-12	chr11	44476524	44476808	+	0.000	0.000	Merged-chr11-44476663-12
Merged-chr5-64814599-21	chr5	64814429	64814771	+	0.000	0.000	Merged-chr5-64814599-21
Merged-chr12-85969907-52	chr12	85969660	85970170	+	0.000	0.000	Merged-chr12-85969907-52
Merged-chr8-70699111-121	chr8	70698725	70699406	+	0.000	0.000	Merged-chr8-70699111-121
Merged-chr6-134247507-18	chr6	134247250	134247716	+	0.000	0.000	Merged-chr6-134247507-18
Merged-chr6-128799427-106	chr6	128798947	128799863	+	0.000	0.000	Merged-chr6-128799427-106
Merged-chr17-26090364-48	chr17	26090150	26090558	+	0.000	0.000	Merged-chr17-26090364-48
Merged-chr12-73494185-12	chr12	73494019	73494400	+	0.000	0.000	Merged-chr12-73494185-12
Merged-chr15-79932596-65	chr15	79932200	79933035	+	0.000	0.000	Merged-chr15-79932596-65
Merged-chr4-32768214-30	chr4	32768020	32768392	+	0.000	0.000	Merged-chr4-32768214-30
Merged-chr6-149366432-63	chr6	149365827	149366769	+	0.000	0.000	Merged-chr6-149366432-63
Merged-chr11-4849390-69	chr11	4849165	4849699	+	0.000	0.000	Merged-chr11-4849390-69
Merged-chr1-37022796-2	chr1	37022690	37022905	+	0.000	0.000	Merged-chr1-37022796-2
Merged-chr17-84626518-47	chr17	84626328	84626821	+	0.000	0.000	Merged-chr17-84626518-47
Merged-chr1-40240517-6	chr1	40240348	40240670	+	0.000	0.000	Merged-chr1-40240517-6
Merged-chr13-63604844-5	chr13	63604738	63604960	+	0.000	0.000	Merged-chr13-63604844-5
Merged-chr19-29228315-7	chr19	29228101	29228532	+	0.000	0.000	Merged-chr19-29228315-7
Merged-chr15-28024714-15	chr15	28024106	28025092	+	0.000	0.000	Merged-chr15-28024714-15
Merged-chr15-76795426-7	chr15	76795255	76795625	+	0.000	0.000	Merged-chr15-76795426-7
Merged-chr2-91984891-52	chr2	91984511	91985370	+	0.000	0.000	Merged-chr2-91984891-52
Merged-chr14-61788056-47	chr14	61787804	61788237	+	0.000	0.000	Merged-chr14-61788056-47
Merged-chr7-141437625-56	chr7	141437440	141437774	+	0.000	0.000	Merged-chr7-141437625-56
Merged-chr7-127024462-5	chr7	127024328	127024617	+	0.000	0.000	Merged-chr7-127024462-5
Merged-chr18-34855881-9	chr18	34855661	34856023	+	0.000	0.000	Merged-chr18-34855881-9
Merged-chr18-14774041-14	chr18	14773877	14774219	+	0.000	0.000	Merged-chr18-14774041-14
Merged-chr12-82208819-8	chr12	82208698	82208960	+	0.000	0.000	Merged-chr12-82208819-8
Merged-chr6-48629396-42	chr6	48628827	48629822	+	0.000	0.000	Merged-chr6-48629396-42
Merged-chr3-137879521-3	chr3	137879379	137879666	+	0.000	0.000	Merged-chr3-137879521-3
Merged-chr16-76549789-43	chr16	76549390	76550085	+	0.000	0.000	Merged-chr16-76549789-43
Merged-chr5-34187063-1	chr5	34186965	34187163	+	0.000	0.000	Merged-chr5-34187063-1
Merged-chr14-57769251-39	chr14	57769003	57769481	+	0.000	0.000	Merged-chr14-57769251-39
Merged-chr4-54104301-1	chr4	54104203	54104401	+	0.000	0.000	Merged-chr4-54104301-1
Merged-chr10-20855169-17	chr10	20855002	20855341	+	0.000	0.000	Merged-chr10-20855169-17
Merged-chr14-61648687-125	chr14	61648247	61649118	+	0.000	0.000	Merged-chr14-61648687-125
Merged-chr12-55488761-97	chr12	55488027	55489360	+	0.000	0.000	Merged-chr12-55488761-97
Merged-chr2-135702519-1	chr2	135702421	135702619	+	0.000	0.000	Merged-chr2-135702519-1
Merged-chr6-115546435-6	chr6	115546278	115546629	+	0.000	0.000	Merged-chr6-115546435-6
Merged-chr18-55653347-9	chr18	55653203	55653520	+	0.000	0.000	Merged-chr18-55653347-9
Merged-chr1-16747378-44	chr1	16747127	16747584	+	0.000	0.000	Merged-chr1-16747378-44
Merged-chr6-147444311-1	chr6	147444213	147444411	+	0.000	0.000	Merged-chr6-147444311-1
Merged-chr6-134615220-54	chr6	134614612	134615655	+	0.000	0.000	Merged-chr6-134615220-54
Merged-chr3-101033836-38	chr3	101033623	101034057	+	0.000	0.000	Merged-chr3-101033836-38
Merged-chr11-94260056-24	chr11	94259839	94260267	+	0.000	0.000	Merged-chr11-94260056-24
Merged-chr9-65188751-4	chr9	65188624	65188877	+	0.000	0.000	Merged-chr9-65188751-4
Merged-chr16-89973784-12	chr16	89973612	89973974	+	0.000	0.000	Merged-chr16-89973784-12
Merged-chr3-131024201-9	chr3	131024017	131024445	+	0.000	0.000	Merged-chr3-131024201-9
Merged-chr4-106828522-2	chr4	106828407	106828639	+	0.000	0.000	Merged-chr4-106828522-2
Merged-chr19-4000436-69	chr19	4000218	4000690	+	0.000	0.000	Merged-chr19-4000436-69
Merged-chr5-64813644-15	chr5	64813452	64813901	+	0.000	0.000	Merged-chr5-64813644-15
Merged-chr4-53920761-26	chr4	53920316	53921044	+	0.000	0.000	Merged-chr4-53920761-26
Merged-chr6-6217915-1	chr6	6217817	6218015	+	0.000	0.000	Merged-chr6-6217915-1
Merged-chr2-169393966-1	chr2	169393868	169394066	+	0.000	0.000	Merged-chr2-169393966-1
Merged-chr17-56462383-73	chr17	56462160	56462588	+	0.000	0.000	Merged-chr17-56462383-73
Merged-chr1-60990456-63	chr1	60990183	60990731	+	0.000	0.000	Merged-chr1-60990456-63
Merged-chr15-36361606-62	chr15	36361216	36361987	+	0.000	0.000	Merged-chr15-36361606-62
Merged-chr11-113016067-7	chr11	113015819	113016314	+	0.000	0.000	Merged-chr11-113016067-7
Merged-chr7-141194974-27	chr7	141194705	141195150	+	0.000	0.000	Merged-chr7-141194974-27
Merged-chr4-10940994-39	chr4	10940798	10941175	+	0.000	0.000	Merged-chr4-10940994-39
Merged-chr1-165603509-17	chr1	165603277	165603706	+	0.000	0.000	Merged-chr1-165603509-17
Merged-chr4-59626281-68	chr4	59625886	59626494	+	0.000	0.000	Merged-chr4-59626281-68
Merged-chr3-152347316-1	chr3	152347218	152347416	+	0.000	0.000	Merged-chr3-152347316-1
Merged-chr19-34583205-74	chr19	34582776	34583586	+	0.000	0.000	Merged-chr19-34583205-74
Merged-chr10-13061537-1	chr10	13061439	13061637	+	0.000	0.000	Merged-chr10-13061537-1
Merged-chr4-129811294-67	chr4	129811002	129811581	+	0.000	0.000	Merged-chr4-129811294-67
Merged-chr2-169702917-20	chr2	169702621	169703149	+	0.000	0.000	Merged-chr2-169702917-20
Merged-chr5-107303598-32	chr5	107303379	107303806	+	0.000	0.000	Merged-chr5-107303598-32
Merged-chr17-31058324-16	chr17	31058171	31058519	+	0.000	0.000	Merged-chr17-31058324-16
Merged-chr16-57500995-13	chr16	57500792	57501192	+	0.000	0.000	Merged-chr16-57500995-13
Merged-chr2-117374468-47	chr2	117374187	117374760	+	0.000	0.000	Merged-chr2-117374468-47
Merged-chr5-134295794-17	chr5	134295609	134295961	+	0.000	0.000	Merged-chr5-134295794-17
Merged-chr11-19977912-19	chr11	19977733	19978190	+	0.000	0.000	Merged-chr11-19977912-19
Merged-chr16-45197037-17	chr16	45196832	45197254	+	0.000	0.000	Merged-chr16-45197037-17
Merged-chr1-61137835-19	chr1	61137289	61138258	+	0.000	0.000	Merged-chr1-61137835-19
Merged-chr2-140042676-83	chr2	140042408	140042881	+	0.000	0.000	Merged-chr2-140042676-83
Merged-chr12-82469736-1	chr12	82469638	82469836	+	0.000	0.000	Merged-chr12-82469736-1
Merged-chrX-11999203-45	chrX	11998877	11999525	+	0.000	0.000	Merged-chrX-11999203-45
Merged-chr5-122644331-31	chr5	122644039	122644522	+	0.000	0.000	Merged-chr5-122644331-31
Merged-chr9-96631184-121	chr9	96630935	96631336	+	0.000	0.000	Merged-chr9-96631184-121
Merged-chr9-44538011-43	chr9	44537786	44538306	+	0.000	0.000	Merged-chr9-44538011-43
Merged-chr1-36807272-8	chr1	36807071	36807446	+	0.000	0.000	Merged-chr1-36807272-8
Merged-chr2-103600179-1	chr2	103600081	103600279	+	0.000	0.000	Merged-chr2-103600179-1
Merged-chr2-59339754-115	chr2	59339204	59340201	+	0.000	0.000	Merged-chr2-59339754-115
Merged-chr15-64311956-7	chr15	64311816	64312143	+	0.000	0.000	Merged-chr15-64311956-7
Merged-chr9-61681687-3	chr9	61681557	61681808	+	0.000	0.000	Merged-chr9-61681687-3
Merged-chr2-30547911-31	chr2	30547495	30548285	+	0.000	0.000	Merged-chr2-30547911-31
Merged-chr16-45016685-21	chr16	45016510	45016849	+	0.000	0.000	Merged-chr16-45016685-21
Merged-chr17-47225554-43	chr17	47225294	47225778	+	0.000	0.000	Merged-chr17-47225554-43
Merged-chr10-20954386-18	chr10	20954196	20954568	+	0.000	0.000	Merged-chr10-20954386-18
Merged-chr17-30054063-2	chr17	30053951	30054177	+	0.000	0.000	Merged-chr17-30054063-2
Merged-chr6-99389059-78	chr6	99388645	99389416	+	0.000	0.000	Merged-chr6-99389059-78
Merged-chr10-17563069-2	chr10	17562970	17563171	+	0.000	0.000	Merged-chr10-17563069-2
Merged-chr15-36282913-112	chr15	36282619	36283479	+	0.000	0.000	Merged-chr15-36282913-112
Merged-chr6-129275462-82	chr6	129275065	129275759	+	0.000	0.000	Merged-chr6-129275462-82
Merged-chr5-65873150-53	chr5	65872728	65873619	+	0.000	0.000	Merged-chr5-65873150-53
Merged-chr2-169634008-43	chr2	169633663	169634539	+	0.000	0.000	Merged-chr2-169634008-43
Merged-chr10-14055923-10	chr10	14055700	14056133	+	0.000	0.000	Merged-chr10-14055923-10
Merged-chr10-12985296-24	chr10	12985136	12985470	+	0.000	0.000	Merged-chr10-12985296-24
Merged-chr4-145286857-37	chr4	145286657	145287166	+	0.000	0.000	Merged-chr4-145286857-37
Merged-chr3-95686891-1	chr3	95686793	95686991	+	0.000	0.000	Merged-chr3-95686891-1
Merged-chr16-45408712-82	chr16	45408158	45409080	+	0.000	0.000	Merged-chr16-45408712-82
Merged-chr10-60388992-1	chr10	60388894	60389092	+	0.000	0.000	Merged-chr10-60388992-1
Merged-chr12-80315468-2	chr12	80315321	80315617	+	0.000	0.000	Merged-chr12-80315468-2
Merged-chr15-61981669-16	chr15	61981494	61981839	+	0.000	0.000	Merged-chr15-61981669-16
Merged-chr17-6979052-61	chr17	6978747	6979310	+	0.000	0.000	Merged-chr17-6979052-61
Merged-chr2-69713363-57	chr2	69712899	69713645	+	0.000	0.000	Merged-chr2-69713363-57
Merged-chr17-56330694-11	chr17	56330465	56330870	+	0.000	0.000	Merged-chr17-56330694-11
Merged-chr4-6902049-115	chr4	6901386	6902656	+	0.000	0.000	Merged-chr4-6902049-115
Merged-chr13-63572852-40	chr13	63572407	63573248	+	0.000	0.000	Merged-chr13-63572852-40
Merged-chr10-80398930-4	chr10	80398826	80399037	+	0.000	0.000	Merged-chr10-80398930-4
Merged-chr15-36364170-51	chr15	36363961	36364430	+	0.000	0.000	Merged-chr15-36364170-51
Merged-chr1-36272682-8	chr1	36272524	36272867	+	0.000	0.000	Merged-chr1-36272682-8
Merged-chr11-96065187-86	chr11	96064882	96065630	+	0.000	0.000	Merged-chr11-96065187-86
Merged-chr4-137909682-19	chr4	137909436	137909921	+	0.000	0.000	Merged-chr4-137909682-19
Merged-chr15-6574707-44	chr15	6574500	6574911	+	0.000	0.000	Merged-chr15-6574707-44
Merged-chr8-68726108-23	chr8	68725804	68726365	+	0.000	0.000	Merged-chr8-68726108-23
Merged-chr3-106464955-7	chr3	106464845	106465084	+	0.000	0.000	Merged-chr3-106464955-7
Merged-chr10-128743919-8	chr10	128743613	128744114	+	0.000	0.000	Merged-chr10-128743919-8
Merged-chr5-134275761-27	chr5	134275580	134276010	+	0.000	0.000	Merged-chr5-134275761-27
Merged-chr9-62828168-1	chr9	62828070	62828268	+	0.000	0.000	Merged-chr9-62828168-1
Merged-chr4-155169088-50	chr4	155168708	155169449	+	0.000	0.000	Merged-chr4-155169088-50
Merged-chr4-16476790-1	chr4	16476692	16476890	+	0.000	0.000	Merged-chr4-16476790-1
Merged-chr12-41040097-12	chr12	41039850	41040292	+	0.000	0.000	Merged-chr12-41040097-12
Merged-chr4-134767193-7	chr4	134767046	134767362	+	0.000	0.000	Merged-chr4-134767193-7
Merged-chr11-22158028-1	chr11	22157930	22158128	+	0.000	0.000	Merged-chr11-22158028-1
Merged-chr2-30077913-94	chr2	30077349	30078673	+	0.000	0.000	Merged-chr2-30077913-94
Merged-chr11-72196798-41	chr11	72196568	72197000	+	0.000	0.000	Merged-chr11-72196798-41
Merged-chr1-60447262-12	chr1	60447085	60447409	+	0.000	0.000	Merged-chr1-60447262-12
Merged-chr6-134362439-2	chr6	134362312	134362568	+	0.000	0.000	Merged-chr6-134362439-2
Merged-chr6-47943219-33	chr6	47942922	47943465	+	0.000	0.000	Merged-chr6-47943219-33
Merged-chr3-138893657-47	chr3	138893485	138893882	+	0.000	0.000	Merged-chr3-138893657-47
Merged-chr1-138298288-12	chr1	138298103	138298461	+	0.000	0.000	Merged-chr1-138298288-12
Merged-chr9-61860455-30	chr9	61860223	61860605	+	0.000	0.000	Merged-chr9-61860455-30
Merged-chr12-82175969-10	chr12	82175783	82176185	+	0.000	0.000	Merged-chr12-82175969-10
Merged-chr9-70207533-42	chr9	70207218	70208002	+	0.000	0.000	Merged-chr9-70207533-42
Merged-chr2-135731244-1	chr2	135731146	135731344	+	0.000	0.000	Merged-chr2-135731244-1
Merged-chr12-85964665-5	chr12	85964506	85964879	+	0.000	0.000	Merged-chr12-85964665-5
Merged-chr14-120307423-30	chr14	120307066	120307678	+	0.000	0.000	Merged-chr14-120307423-30
Merged-chr16-16212683-1	chr16	16212585	16212783	+	0.000	0.000	Merged-chr16-16212683-1
Merged-chr5-140799017-20	chr5	140798825	140799266	+	0.000	0.000	Merged-chr5-140799017-20
Merged-chr4-44981531-52	chr4	44981322	44981733	+	0.000	0.000	Merged-chr4-44981531-52
Merged-chr16-91063973-29	chr16	91063742	91064316	+	0.000	0.000	Merged-chr16-91063973-29
Merged-chr2-163160622-8	chr2	163160400	163160948	+	0.000	0.000	Merged-chr2-163160622-8
Merged-chr1-92190679-18	chr1	92190477	92190921	+	0.000	0.000	Merged-chr1-92190679-18
Merged-chr19-4228409-4	chr19	4228227	4228574	+	0.000	0.000	Merged-chr19-4228409-4
Merged-chr11-98150418-13	chr11	98150238	98150566	+	0.000	0.000	Merged-chr11-98150418-13
Merged-chr9-85672342-1	chr9	85672244	85672442	+	0.000	0.000	Merged-chr9-85672342-1
Merged-chr11-52275171-95	chr11	52273970	52275900	+	0.000	0.000	Merged-chr11-52275171-95
Merged-chr11-75878686-10	chr11	75878468	75878907	+	0.000	0.000	Merged-chr11-75878686-10
Merged-chr15-61986037-3	chr15	61985939	61986137	+	0.000	0.000	Merged-chr15-61986037-3
Merged-chr13-43779134-1	chr13	43779036	43779234	+	0.000	0.000	Merged-chr13-43779134-1
Merged-chr16-48786510-43	chr16	48786331	48786759	+	0.000	0.000	Merged-chr16-48786510-43
Merged-chr7-128418590-1	chr7	128418492	128418690	+	0.000	0.000	Merged-chr7-128418590-1
Merged-chr6-145076517-4	chr6	145076365	145076646	+	0.000	0.000	Merged-chr6-145076517-4
Merged-chr6-129209179-36	chr6	129208962	129209382	+	0.000	0.000	Merged-chr6-129209179-36
Merged-chr9-61666327-39	chr9	61666135	61666531	+	0.000	0.000	Merged-chr9-61666327-39
Merged-chr12-84451236-79	chr12	84450970	84451484	+	0.000	0.000	Merged-chr12-84451236-79
Merged-chr7-51750437-26	chr7	51750232	51750690	+	0.000	0.000	Merged-chr7-51750437-26
Merged-chr8-40584789-43	chr8	40584294	40585094	+	0.000	0.000	Merged-chr8-40584789-43
Merged-chr11-19984560-3	chr11	19984453	19984668	+	0.000	0.000	Merged-chr11-19984560-3
Merged-chr14-61778850-45	chr14	61778524	61779120	+	0.000	0.000	Merged-chr14-61778850-45
Merged-chr12-17710321-27	chr12	17710123	17710554	+	0.000	0.000	Merged-chr12-17710321-27
Merged-chr15-99336095-27	chr15	99335928	99336349	+	0.000	0.000	Merged-chr15-99336095-27
Merged-chr12-52818712-31	chr12	52818221	52819096	+	0.000	0.000	Merged-chr12-52818712-31
Merged-chr3-154571116-11	chr3	154570805	154571343	+	0.000	0.000	Merged-chr3-154571116-11
Merged-chr2-33204916-18	chr2	33204663	33205155	+	0.000	0.000	Merged-chr2-33204916-18
Merged-chr14-44989338-166	chr14	44988583	44990170	+	0.000	0.000	Merged-chr14-44989338-166
Merged-chr6-143167023-76	chr6	143166755	143167299	+	0.000	0.000	Merged-chr6-143167023-76
Merged-chr3-68790735-6	chr3	68790614	68790867	+	0.000	0.000	Merged-chr3-68790735-6
Merged-chr1-92179454-1	chr1	92179356	92179554	+	0.000	0.000	Merged-chr1-92179454-1
Merged-chr11-67021187-12	chr11	67020973	67021398	+	0.000	0.000	Merged-chr11-67021187-12
Merged-chr15-74769291-9	chr15	74769031	74769544	+	0.000	0.000	Merged-chr15-74769291-9
Merged-chr5-64840917-11	chr5	64840755	64841102	+	0.000	0.000	Merged-chr5-64840917-11
Merged-chr2-18982751-15	chr2	18982554	18982911	+	0.000	0.000	Merged-chr2-18982751-15
Merged-chr9-25184798-4	chr9	25184689	25184909	+	0.000	0.000	Merged-chr9-25184798-4
Merged-chr2-103565405-13	chr2	103565239	103565587	+	0.000	0.000	Merged-chr2-103565405-13
Merged-chr12-36381815-99	chr12	36381513	36382128	+	0.000	0.000	Merged-chr12-36381815-99
Merged-chr14-31019161-80	chr14	31018623	31019672	+	0.000	0.000	Merged-chr14-31019161-80
Merged-chr15-6588364-3	chr15	6588241	6588499	+	0.000	0.000	Merged-chr15-6588364-3
Merged-chr14-121506609-7	chr14	121506387	121506852	+	0.000	0.000	Merged-chr14-121506609-7
Merged-chr3-121201249-12	chr3	121200986	121201476	+	0.000	0.000	Merged-chr3-121201249-12
Merged-chr2-135838344-1	chr2	135838246	135838444	+	0.000	0.000	Merged-chr2-135838344-1
Merged-chr17-33033246-71	chr17	33033022	33033488	+	0.000	0.000	Merged-chr17-33033246-71
Merged-chr12-85687471-17	chr12	85687279	85687768	+	0.000	0.000	Merged-chr12-85687471-17
Merged-chr3-129590945-30	chr3	129590775	129591204	+	0.000	0.000	Merged-chr3-129590945-30
Merged-chr15-93595126-6	chr15	93594949	93595255	+	0.000	0.000	Merged-chr15-93595126-6
Merged-chr17-47115984-25	chr17	47115783	47116207	+	0.000	0.000	Merged-chr17-47115984-25
Merged-chr7-16201318-27	chr7	16201123	16201491	+	0.000	0.000	Merged-chr7-16201318-27
Merged-chr9-108339266-57	chr9	108338988	108339640	+	0.000	0.000	Merged-chr9-108339266-57
Merged-chr16-45224800-5	chr16	45224620	45224960	+	0.000	0.000	Merged-chr16-45224800-5
Merged-chr6-147483245-1	chr6	147483147	147483345	+	0.000	0.000	Merged-chr6-147483245-1
Merged-chr7-128392760-60	chr7	128392377	128393030	+	0.000	0.000	Merged-chr7-128392760-60
Merged-chr11-113788685-32	chr11	113788468	113788873	+	0.000	0.000	Merged-chr11-113788685-32
Merged-chr19-46528154-1	chr19	46528056	46528254	+	0.000	0.000	Merged-chr19-46528154-1
Merged-chr7-132425700-1	chr7	132425602	132425800	+	0.000	0.000	Merged-chr7-132425700-1
Merged-chr5-65867573-52	chr5	65867292	65867815	+	0.000	0.000	Merged-chr5-65867573-52
Merged-chr14-120313531-118	chr14	120313167	120313825	+	0.000	0.000	Merged-chr14-120313531-118
Merged-chr7-64141555-53	chr7	64141320	64141864	+	0.000	0.000	Merged-chr7-64141555-53
Merged-chr17-32403165-114	chr17	32402696	32403800	+	0.000	0.000	Merged-chr17-32403165-114
Merged-chr4-155352722-24	chr4	155352504	155353006	+	0.000	0.000	Merged-chr4-155352722-24
Merged-chr6-147598909-1	chr6	147598811	147599009	+	0.000	0.000	Merged-chr6-147598909-1
Merged-chrX-57196423-53	chrX	57196121	57196669	+	0.000	0.000	Merged-chrX-57196423-53
