#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed
Merged-chr16-10541856-1	chr16	10541758	10541956	+	0.000	0.000	Merged-chr16-10541856-1
Merged-chr10-21029256-16	chr10	21029070	21029502	+	0.000	0.000	Merged-chr10-21029256-16
Merged-chrX-12062732-18	chrX	12062337	12063059	+	0.000	0.000	Merged-chrX-12062732-18
Merged-chr15-76702097-16	chr15	76701942	76702285	+	0.000	0.000	Merged-chr15-76702097-16
Merged-chr2-77343867-1	chr2	77343769	77343967	+	0.000	0.000	Merged-chr2-77343867-1
Merged-chr11-77887652-60	chr11	77887437	77887962	+	0.000	0.000	Merged-chr11-77887652-60
Merged-chr10-13999186-36	chr10	13998919	13999382	+	0.000	0.000	Merged-chr10-13999186-36
Merged-chr6-134148194-39	chr6	134147791	134148466	+	0.000	0.000	Merged-chr6-134148194-39
Merged-chr11-98788661-1	chr11	98788563	98788761	+	0.000	0.000	Merged-chr11-98788661-1
Merged-chr16-94371721-8	chr16	94371541	94371947	+	0.000	0.000	Merged-chr16-94371721-8
Merged-chr9-58260783-1	chr9	58260685	58260883	+	0.000	0.000	Merged-chr9-58260783-1
Merged-chr13-51837530-7	chr13	51837351	51837705	+	0.000	0.000	Merged-chr13-51837530-7
Merged-chr6-144987357-14	chr6	144986994	144987634	+	0.000	0.000	Merged-chr6-144987357-14
Merged-chr2-4499467-22	chr2	4499231	4499806	+	0.000	0.000	Merged-chr2-4499467-22
Merged-chr2-118972923-26	chr2	118972753	118973065	+	0.000	0.000	Merged-chr2-118972923-26
Merged-chr2-117412269-30	chr2	117412004	117412548	+	0.000	0.000	Merged-chr2-117412269-30
Merged-chr3-94658975-68	chr3	94658693	94659188	+	0.000	0.000	Merged-chr3-94658975-68
Merged-chr9-61445885-1	chr9	61445787	61445985	+	0.000	0.000	Merged-chr9-61445885-1
Merged-chr4-59850385-20	chr4	59850138	59850605	+	0.000	0.000	Merged-chr4-59850385-20
Merged-chr4-19534930-1	chr4	19534832	19535030	+	0.000	0.000	Merged-chr4-19534930-1
Merged-chr10-21158382-5	chr10	21158231	21158522	+	0.000	0.000	Merged-chr10-21158382-5
Merged-chr16-76341927-28	chr16	76341636	76342184	+	0.000	0.000	Merged-chr16-76341927-28
Merged-chr9-123235810-6	chr9	123235664	123235974	+	0.000	0.000	Merged-chr9-123235810-6
Merged-chr12-52718436-2	chr12	52718338	52718536	+	0.000	0.000	Merged-chr12-52718436-2
Merged-chr5-139388834-13	chr5	139388662	139389033	+	0.000	0.000	Merged-chr5-139388834-13
Merged-chr13-55115683-2	chr13	55115585	55115783	+	0.000	0.000	Merged-chr13-55115683-2
Merged-chr8-88633560-31	chr8	88633396	88633832	+	0.000	0.000	Merged-chr8-88633560-31
Merged-chr16-57176339-30	chr16	57176072	57176720	+	0.000	0.000	Merged-chr16-57176339-30
Merged-chr2-91081065-17	chr2	91080896	91081222	+	0.000	0.000	Merged-chr2-91081065-17
Merged-chr19-36534385-54	chr19	36533915	36534563	+	0.000	0.000	Merged-chr19-36534385-54
Merged-chr6-129276104-1	chr6	129276006	129276204	+	0.000	0.000	Merged-chr6-129276104-1
Merged-chr2-161097855-1	chr2	161097757	161097955	+	0.000	0.000	Merged-chr2-161097855-1
Merged-chr7-120934804-24	chr7	120934478	120935047	+	0.000	0.000	Merged-chr7-120934804-24
Merged-chr6-99360034-2	chr6	99359905	99360166	+	0.000	0.000	Merged-chr6-99360034-2
Merged-chr9-56260553-4	chr9	56260419	56260682	+	0.000	0.000	Merged-chr9-56260553-4
Merged-chr4-129508062-20	chr4	129507850	129508300	+	0.000	0.000	Merged-chr4-129508062-20
Merged-chr3-104841189-28	chr3	104840884	104841415	+	0.000	0.000	Merged-chr3-104841189-28
Merged-chr5-120812589-51	chr5	120812338	120812878	+	0.000	0.000	Merged-chr5-120812589-51
Merged-chr18-60625535-13	chr18	60625305	60625688	+	0.000	0.000	Merged-chr18-60625535-13
Merged-chr11-106688521-67	chr11	106688127	106688895	+	0.000	0.000	Merged-chr11-106688521-67
Merged-chr2-18911586-19	chr2	18911372	18911804	+	0.000	0.000	Merged-chr2-18911586-19
Merged-chr5-64884025-32	chr5	64883559	64884525	+	0.000	0.000	Merged-chr5-64884025-32
Merged-chr3-37229433-26	chr3	37228931	37229919	+	0.000	0.000	Merged-chr3-37229433-26
Merged-chr11-79366434-5	chr11	79366291	79366570	+	0.000	0.000	Merged-chr11-79366434-5
Merged-chr9-44525829-1	chr9	44525731	44525929	+	0.000	0.000	Merged-chr9-44525829-1
Merged-chr1-36065053-38	chr1	36064883	36065293	+	0.000	0.000	Merged-chr1-36065053-38
Merged-chr9-121671485-14	chr9	121671329	121671683	+	0.000	0.000	Merged-chr9-121671485-14
Merged-chr8-120114634-2	chr8	120114525	120114746	+	0.000	0.000	Merged-chr8-120114634-2
Merged-chr15-64189441-3	chr15	64189312	64189561	+	0.000	0.000	Merged-chr15-64189441-3
Merged-chr9-97103813-4	chr9	97103635	97103993	+	0.000	0.000	Merged-chr9-97103813-4
Merged-chr10-67127053-67	chr10	67126731	67127472	+	0.000	0.000	Merged-chr10-67127053-67
Merged-chr12-15817856-4	chr12	15817716	15818044	+	0.000	0.000	Merged-chr12-15817856-4
Merged-chr2-174674180-20	chr2	174673880	174674404	+	0.000	0.000	Merged-chr2-174674180-20
Merged-chr9-108597519-47	chr9	108597309	108597775	+	0.000	0.000	Merged-chr9-108597519-47
Merged-chr16-96085782-4	chr16	96085661	96085921	+	0.000	0.000	Merged-chr16-96085782-4
Merged-chr8-81784993-32	chr8	81784720	81785311	+	0.000	0.000	Merged-chr8-81784993-32
Merged-chr10-96516077-12	chr10	96515870	96516242	+	0.000	0.000	Merged-chr10-96516077-12
Merged-chr8-70659257-1	chr8	70659159	70659357	+	0.000	0.000	Merged-chr8-70659257-1
Merged-chr15-100182935-17	chr15	100182740	100183075	+	0.000	0.000	Merged-chr15-100182935-17
Merged-chr8-95833320-2	chr8	95833214	95833428	+	0.000	0.000	Merged-chr8-95833320-2
Merged-chr5-33270744-8	chr5	33270547	33270952	+	0.000	0.000	Merged-chr5-33270744-8
Merged-chr9-56146566-25	chr9	56146276	56146937	+	0.000	0.000	Merged-chr9-56146566-25
Merged-chr5-107259796-31	chr5	107259613	107259998	+	0.000	0.000	Merged-chr5-107259796-31
Merged-chr4-32387941-10	chr4	32387683	32388173	+	0.000	0.000	Merged-chr4-32387941-10
Merged-chr5-123344591-87	chr5	123344063	123345423	+	0.000	0.000	Merged-chr5-123344591-87
Merged-chrX-12129472-24	chrX	12129268	12129663	+	0.000	0.000	Merged-chrX-12129472-24
Merged-chr17-34027748-88	chr17	34027306	34028116	+	0.000	0.000	Merged-chr17-34027748-88
Merged-chr12-102363650-8	chr12	102363517	102363783	+	0.000	0.000	Merged-chr12-102363650-8
Merged-chrX-12128389-23	chrX	12127965	12128938	+	0.000	0.000	Merged-chrX-12128389-23
Merged-chr16-90810372-70	chr16	90810141	90810630	+	0.000	0.000	Merged-chr16-90810372-70
Merged-chr11-100842199-32	chr11	100842034	100842373	+	0.000	0.000	Merged-chr11-100842199-32
Merged-chr6-134220428-49	chr6	134220106	134220733	+	0.000	0.000	Merged-chr6-134220428-49
Merged-chr5-103405503-4	chr5	103405320	103405666	+	0.000	0.000	Merged-chr5-103405503-4
Merged-chr15-86007897-35	chr15	86007664	86008188	+	0.000	0.000	Merged-chr15-86007897-35
Merged-chr5-64905944-90	chr5	64905716	64906249	+	0.000	0.000	Merged-chr5-64905944-90
Merged-chr11-4458652-13	chr11	4458416	4458901	+	0.000	0.000	Merged-chr11-4458652-13
Merged-chr5-32768073-31	chr5	32767650	32768440	+	0.000	0.000	Merged-chr5-32768073-31
Merged-chr1-64301347-19	chr1	64301164	64301579	+	0.000	0.000	Merged-chr1-64301347-19
Merged-chr8-61436904-17	chr8	61436499	61437219	+	0.000	0.000	Merged-chr8-61436904-17
Merged-chr15-76577573-14	chr15	76577349	76577747	+	0.000	0.000	Merged-chr15-76577573-14
Merged-chr8-122315135-21	chr8	122314783	122315357	+	0.000	0.000	Merged-chr8-122315135-21
Merged-chr17-47269600-53	chr17	47269061	47269940	+	0.000	0.000	Merged-chr17-47269600-53
Merged-chr12-3791463-3	chr12	3791352	3791580	+	0.000	0.000	Merged-chr12-3791463-3
Merged-chr12-108896103-1	chr12	108896005	108896203	+	0.000	0.000	Merged-chr12-108896103-1
Merged-chr5-23783509-56	chr5	23783078	23783829	+	0.000	0.000	Merged-chr5-23783509-56
Merged-chr12-112959623-34	chr12	112959406	112959875	+	0.000	0.000	Merged-chr12-112959623-34
Merged-chr2-61514287-58	chr2	61513966	61514603	+	0.000	0.000	Merged-chr2-61514287-58
Merged-chr7-78578195-76	chr7	78577183	78579221	+	0.000	0.000	Merged-chr7-78578195-76
Merged-chr15-76660069-59	chr15	76659903	76660422	+	0.000	0.000	Merged-chr15-76660069-59
Merged-chr5-134370965-15	chr5	134370497	134371277	+	0.000	0.000	Merged-chr5-134370965-15
Merged-chr5-107777420-29	chr5	107777164	107777714	+	0.000	0.000	Merged-chr5-107777420-29
Merged-chr2-28518472-28	chr2	28518314	28518626	+	0.000	0.000	Merged-chr2-28518472-28
Merged-chr17-27655639-31	chr17	27655378	27656015	+	0.000	0.000	Merged-chr17-27655639-31
Merged-chr5-150594562-11	chr5	150594369	150594747	+	0.000	0.000	Merged-chr5-150594562-11
Merged-chr5-139377554-24	chr5	139377142	139377839	+	0.000	0.000	Merged-chr5-139377554-24
Merged-chr4-129741431-1	chr4	129741333	129741531	+	0.000	0.000	Merged-chr4-129741431-1
Merged-chr12-108646901-1	chr12	108646803	108647001	+	0.000	0.000	Merged-chr12-108646901-1
Merged-chr4-32288230-40	chr4	32288015	32288654	+	0.000	0.000	Merged-chr4-32288230-40
Merged-chr6-134081257-19	chr6	134080997	134081560	+	0.000	0.000	Merged-chr6-134081257-19
Merged-chr4-144891657-2	chr4	144891518	144891799	+	0.000	0.000	Merged-chr4-144891657-2
Merged-chr10-13057097-43	chr10	13056870	13057291	+	0.000	0.000	Merged-chr10-13057097-43
Merged-chr12-102387501-18	chr12	102387255	102387740	+	0.000	0.000	Merged-chr12-102387501-18
Merged-chr12-85964039-30	chr12	85963647	85964479	+	0.000	0.000	Merged-chr12-85964039-30
Merged-chr4-127077282-59	chr4	127077055	127077520	+	0.000	0.000	Merged-chr4-127077282-59
Merged-chr15-79927783-58	chr15	79927515	79928046	+	0.000	0.000	Merged-chr15-79927783-58
Merged-chr7-129581765-1	chr7	129581667	129581865	+	0.000	0.000	Merged-chr7-129581765-1
Merged-chr9-118769536-3	chr9	118769394	118769679	+	0.000	0.000	Merged-chr9-118769536-3
Merged-chr11-22710849-20	chr11	22710665	22711085	+	0.000	0.000	Merged-chr11-22710849-20
Merged-chr12-8313491-60	chr12	8313208	8313843	+	0.000	0.000	Merged-chr12-8313491-60
Merged-chr9-121392729-1	chr9	121392631	121392829	+	0.000	0.000	Merged-chr9-121392729-1
Merged-chr7-114416228-9	chr7	114415961	114416479	+	0.000	0.000	Merged-chr7-114416228-9
Merged-chr14-78307953-14	chr14	78307763	78308148	+	0.000	0.000	Merged-chr14-78307953-14
Merged-chr4-129827894-38	chr4	129827524	129828249	+	0.000	0.000	Merged-chr4-129827894-38
Merged-chr11-4822168-1	chr11	4822070	4822268	+	0.000	0.000	Merged-chr11-4822168-1
Merged-chr9-114527279-28	chr9	114527054	114527481	+	0.000	0.000	Merged-chr9-114527279-28
Merged-chr10-4334373-40	chr10	4334004	4334642	+	0.000	0.000	Merged-chr10-4334373-40
Merged-chr17-33851490-17	chr17	33851310	33851716	+	0.000	0.000	Merged-chr17-33851490-17
Merged-chr9-61779248-32	chr9	61778944	61779576	+	0.000	0.000	Merged-chr9-61779248-32
Merged-chr6-49323213-3	chr6	49323091	49323331	+	0.000	0.000	Merged-chr6-49323213-3
Merged-chr9-107982900-2	chr9	107982761	107983041	+	0.000	0.000	Merged-chr9-107982900-2
Merged-chr17-46711587-54	chr17	46711220	46712160	+	0.000	0.000	Merged-chr17-46711587-54
Merged-chr3-131026508-20	chr3	131026321	131026729	+	0.000	0.000	Merged-chr3-131026508-20
Merged-chr15-86039037-28	chr15	86038849	86039270	+	0.000	0.000	Merged-chr15-86039037-28
Merged-chr3-37269046-1	chr3	37268948	37269146	+	0.000	0.000	Merged-chr3-37269046-1
Merged-chr11-3173624-2	chr11	3173507	3173743	+	0.000	0.000	Merged-chr11-3173624-2
Merged-chr2-93461187-44	chr2	93461016	93461405	+	0.000	0.000	Merged-chr2-93461187-44
Merged-chr2-34965566-1	chr2	34965468	34965666	+	0.000	0.000	Merged-chr2-34965566-1
Merged-chr17-65723908-4	chr17	65723737	65724057	+	0.000	0.000	Merged-chr17-65723908-4
Merged-chr2-131502737-1	chr2	131502639	131502837	+	0.000	0.000	Merged-chr2-131502737-1
Merged-chr7-123108481-68	chr7	123108271	123108900	+	0.000	0.000	Merged-chr7-123108481-68
Merged-chr2-170192926-7	chr2	170192764	170193079	+	0.000	0.000	Merged-chr2-170192926-7
Merged-chr2-152962501-29	chr2	152962284	152962702	+	0.000	0.000	Merged-chr2-152962501-29
Merged-chr5-65895360-6	chr5	65895240	65895485	+	0.000	0.000	Merged-chr5-65895360-6
Merged-chr7-30333026-1	chr7	30332928	30333126	+	0.000	0.000	Merged-chr7-30333026-1
Merged-chr5-137425710-17	chr5	137425506	137425925	+	0.000	0.000	Merged-chr5-137425710-17
Merged-chr12-73162812-38	chr12	73162521	73163070	+	0.000	0.000	Merged-chr12-73162812-38
Merged-chr13-112510922-24	chr13	112510587	112511151	+	0.000	0.000	Merged-chr13-112510922-24
Merged-chr14-57711254-16	chr14	57710984	57711471	+	0.000	0.000	Merged-chr14-57711254-16
Merged-chr3-37257876-54	chr3	37257637	37258195	+	0.000	0.000	Merged-chr3-37257876-54
Merged-chr6-99350715-17	chr6	99350533	99350894	+	0.000	0.000	Merged-chr6-99350715-17
Merged-chr1-106714804-1	chr1	106714706	106714904	+	0.000	0.000	Merged-chr1-106714804-1
Merged-chr9-108035594-66	chr9	108035189	108035848	+	0.000	0.000	Merged-chr9-108035594-66
Merged-chr5-139381144-2	chr5	139381046	139381244	+	0.000	0.000	Merged-chr5-139381144-2
Merged-chr13-28826407-9	chr13	28826109	28826598	+	0.000	0.000	Merged-chr13-28826407-9
Merged-chr17-24351923-77	chr17	24351670	24352222	+	0.000	0.000	Merged-chr17-24351923-77
Merged-chr2-26237317-65	chr2	26237079	26237548	+	0.000	0.000	Merged-chr2-26237317-65
Merged-chr15-85977213-11	chr15	85976953	85977411	+	0.000	0.000	Merged-chr15-85977213-11
Merged-chr6-121238480-29	chr6	121238276	121238711	+	0.000	0.000	Merged-chr6-121238480-29
Merged-chr1-155138999-23	chr1	155138812	155139187	+	0.000	0.000	Merged-chr1-155138999-23
Merged-chr10-18234005-1	chr10	18233907	18234105	+	0.000	0.000	Merged-chr10-18234005-1
Merged-chr2-29631662-3	chr2	29631431	29631840	+	0.000	0.000	Merged-chr2-29631662-3
Merged-chr9-14867208-21	chr9	14866985	14867445	+	0.000	0.000	Merged-chr9-14867208-21
Merged-chr1-160906611-81	chr1	160906223	160906880	+	0.000	0.000	Merged-chr1-160906611-81
Merged-chr16-49770785-9	chr16	49770499	49770958	+	0.000	0.000	Merged-chr16-49770785-9
Merged-chr15-89146991-62	chr15	89146565	89147489	+	0.000	0.000	Merged-chr15-89146991-62
Merged-chr17-84243747-20	chr17	84243420	84244143	+	0.000	0.000	Merged-chr17-84243747-20
Merged-chr7-7136662-51	chr7	7136359	7136999	+	0.000	0.000	Merged-chr7-7136662-51
Merged-chr2-61564140-1	chr2	61564042	61564240	+	0.000	0.000	Merged-chr2-61564140-1
Merged-chr11-120990987-86	chr11	120990495	120991444	+	0.000	0.000	Merged-chr11-120990987-86
Merged-chr3-87765241-47	chr3	87765020	87765511	+	0.000	0.000	Merged-chr3-87765241-47
Merged-chr3-129881426-2	chr3	129881255	129881599	+	0.000	0.000	Merged-chr3-129881426-2
Merged-chr16-57495758-66	chr16	57495510	57496035	+	0.000	0.000	Merged-chr16-57495758-66
Merged-chr5-118036071-1	chr5	118035973	118036171	+	0.000	0.000	Merged-chr5-118036071-1
Merged-chr6-99401904-51	chr6	99401603	99402321	+	0.000	0.000	Merged-chr6-99401904-51
Merged-chr15-64246637-23	chr15	64246390	64246896	+	0.000	0.000	Merged-chr15-64246637-23
Merged-chr7-78846391-6	chr7	78846254	78846560	+	0.000	0.000	Merged-chr7-78846391-6
Merged-chr6-125238645-15	chr6	125238481	125239000	+	0.000	0.000	Merged-chr6-125238645-15
Merged-chr11-22762651-14	chr11	22762471	22762864	+	0.000	0.000	Merged-chr11-22762651-14
Merged-chr7-29001124-75	chr7	29000698	29001601	+	0.000	0.000	Merged-chr7-29001124-75
Merged-chr11-20282824-35	chr11	20282615	20283037	+	0.000	0.000	Merged-chr11-20282824-35
Merged-chr11-33937790-12	chr11	33937593	33937986	+	0.000	0.000	Merged-chr11-33937790-12
Merged-chr12-113230196-1	chr12	113230098	113230296	+	0.000	0.000	Merged-chr12-113230196-1
Merged-chr16-97307972-1	chr16	97307874	97308072	+	0.000	0.000	Merged-chr16-97307972-1
Merged-chr9-110888008-6	chr9	110887825	110888203	+	0.000	0.000	Merged-chr9-110888008-6
Merged-chr9-72133299-87	chr9	72133078	72133551	+	0.000	0.000	Merged-chr9-72133299-87
Merged-chr3-89880377-16	chr3	89880154	89880620	+	0.000	0.000	Merged-chr3-89880377-16
Merged-chr19-18759218-5	chr19	18759036	18759359	+	0.000	0.000	Merged-chr19-18759218-5
Merged-chr17-47123695-29	chr17	47123460	47123894	+	0.000	0.000	Merged-chr17-47123695-29
Merged-chr12-102425206-5	chr12	102425038	102425356	+	0.000	0.000	Merged-chr12-102425206-5
Merged-chr4-134496951-35	chr4	134496304	134497347	+	0.000	0.000	Merged-chr4-134496951-35
Merged-chr17-47009041-20	chr17	47008806	47009350	+	0.000	0.000	Merged-chr17-47009041-20
Merged-chr19-29261826-30	chr19	29261614	29262028	+	0.000	0.000	Merged-chr19-29261826-30
Merged-chr1-82869741-41	chr1	82869464	82870179	+	0.000	0.000	Merged-chr1-82869741-41
Merged-chr11-33162343-10	chr11	33162176	33162539	+	0.000	0.000	Merged-chr11-33162343-10
Merged-chr14-99167103-2	chr14	99166978	99167230	+	0.000	0.000	Merged-chr14-99167103-2
Merged-chr10-42864170-9	chr10	42863990	42864359	+	0.000	0.000	Merged-chr10-42864170-9
Merged-chr14-47533897-41	chr14	47533614	47534165	+	0.000	0.000	Merged-chr14-47533897-41
Merged-chr5-121796162-9	chr5	121795948	121796344	+	0.000	0.000	Merged-chr5-121796162-9
Merged-chr1-55430665-40	chr1	55430276	55430903	+	0.000	0.000	Merged-chr1-55430665-40
Merged-chr8-4313757-51	chr8	4313492	4314125	+	0.000	0.000	Merged-chr8-4313757-51
Merged-chr1-74124147-1	chr1	74124049	74124247	+	0.000	0.000	Merged-chr1-74124147-1
Merged-chr11-32200377-38	chr11	32200129	32200716	+	0.000	0.000	Merged-chr11-32200377-38
Merged-chr2-135922502-1	chr2	135922404	135922602	+	0.000	0.000	Merged-chr2-135922502-1
Merged-chr16-44978370-3	chr16	44978226	44978503	+	0.000	0.000	Merged-chr16-44978370-3
Merged-chr2-75016050-1	chr2	75015952	75016150	+	0.000	0.000	Merged-chr2-75016050-1
Merged-chr18-67324542-37	chr18	67324329	67324795	+	0.000	0.000	Merged-chr18-67324542-37
Merged-chr2-160701839-26	chr2	160701640	160702124	+	0.000	0.000	Merged-chr2-160701839-26
Merged-chr11-61505024-59	chr11	61504751	61505217	+	0.000	0.000	Merged-chr11-61505024-59
Merged-chr5-121834067-1	chr5	121833969	121834167	+	0.000	0.000	Merged-chr5-121834067-1
Merged-chr16-44999747-49	chr16	44999406	45000192	+	0.000	0.000	Merged-chr16-44999747-49
Merged-chr17-83397749-53	chr17	83397516	83397933	+	0.000	0.000	Merged-chr17-83397749-53
Merged-chr9-25196210-2	chr9	25196069	25196354	+	0.000	0.000	Merged-chr9-25196210-2
Merged-chr7-4865370-2	chr7	4865221	4865522	+	0.000	0.000	Merged-chr7-4865370-2
Merged-chr7-143649559-54	chr7	143649353	143649770	+	0.000	0.000	Merged-chr7-143649559-54
Merged-chr4-88034532-26	chr4	88034301	88034863	+	0.000	0.000	Merged-chr4-88034532-26
Merged-chr7-78579954-14	chr7	78579729	78580220	+	0.000	0.000	Merged-chr7-78579954-14
Merged-chr2-27432813-10	chr2	27432614	27432996	+	0.000	0.000	Merged-chr2-27432813-10
Merged-chr7-73589087-116	chr7	73588533	73589338	+	0.000	0.000	Merged-chr7-73589087-116
Merged-chr11-120823335-1	chr11	120823237	120823435	+	0.000	0.000	Merged-chr11-120823335-1
Merged-chr8-81854929-80	chr8	81854545	81855460	+	0.000	0.000	Merged-chr8-81854929-80
Merged-chr1-173451146-1	chr1	173451048	173451246	+	0.000	0.000	Merged-chr1-173451146-1
Merged-chr11-32012025-22	chr11	32011817	32012241	+	0.000	0.000	Merged-chr11-32012025-22
Merged-chrY-90743542-29	chrY	90743116	90743774	+	0.000	0.000	Merged-chrY-90743542-29
Merged-chr9-48983879-1	chr9	48983781	48983979	+	0.000	0.000	Merged-chr9-48983879-1
Merged-chr6-59250719-6	chr6	59250522	59250944	+	0.000	0.000	Merged-chr6-59250719-6
Merged-chr4-6969014-1	chr4	6968916	6969114	+	0.000	0.000	Merged-chr4-6969014-1
Merged-chr1-192107602-22	chr1	192107244	192107846	+	0.000	0.000	Merged-chr1-192107602-22
Merged-chr4-154159196-37	chr4	154159009	154159378	+	0.000	0.000	Merged-chr4-154159196-37
Merged-chr14-31640293-1	chr14	31640195	31640393	+	0.000	0.000	Merged-chr14-31640293-1
Merged-chr12-69297062-101	chr12	69296641	69297387	+	0.000	0.000	Merged-chr12-69297062-101
Merged-chr18-54868330-10	chr18	54868149	54868513	+	0.000	0.000	Merged-chr18-54868330-10
Merged-chr9-114368290-39	chr9	114368031	114368524	+	0.000	0.000	Merged-chr9-114368290-39
Merged-chr12-24592283-13	chr12	24592078	24592587	+	0.000	0.000	Merged-chr12-24592283-13
Merged-chr9-22134391-4	chr9	22134199	22134574	+	0.000	0.000	Merged-chr9-22134391-4
Merged-chr2-170218506-29	chr2	170218114	170218829	+	0.000	0.000	Merged-chr2-170218506-29
Merged-chr3-126652647-4	chr3	126652520	126652774	+	0.000	0.000	Merged-chr3-126652647-4
Merged-chr2-27426203-3	chr2	27425960	27426452	+	0.000	0.000	Merged-chr2-27426203-3
Merged-chr17-73807600-21	chr17	73807257	73807776	+	0.000	0.000	Merged-chr17-73807600-21
Merged-chr5-107265096-67	chr5	107264760	107265380	+	0.000	0.000	Merged-chr5-107265096-67
Merged-chr18-53862970-7	chr18	53862743	53863135	+	0.000	0.000	Merged-chr18-53862970-7
Merged-chr9-62509515-27	chr9	62509301	62509824	+	0.000	0.000	Merged-chr9-62509515-27
Merged-chr11-96997280-1	chr11	96997182	96997380	+	0.000	0.000	Merged-chr11-96997280-1
Merged-chr18-34850350-14	chr18	34850147	34850513	+	0.000	0.000	Merged-chr18-34850350-14
Merged-chr7-78910749-2	chr7	78910616	78910884	+	0.000	0.000	Merged-chr7-78910749-2
Merged-chr13-44730777-105	chr13	44730372	44731293	+	0.000	0.000	Merged-chr13-44730777-105
Merged-chr11-21151904-7	chr11	21151757	21152105	+	0.000	0.000	Merged-chr11-21151904-7
Merged-chr10-99228384-22	chr10	99228030	99228768	+	0.000	0.000	Merged-chr10-99228384-22
Merged-chr9-43239108-4	chr9	43239000	43239232	+	0.000	0.000	Merged-chr9-43239108-4
Merged-chr6-134632309-51	chr6	134632025	134632586	+	0.000	0.000	Merged-chr6-134632309-51
Merged-chr14-69813335-19	chr14	69813142	69813531	+	0.000	0.000	Merged-chr14-69813335-19
Merged-chr14-78320229-85	chr14	78319517	78320752	+	0.000	0.000	Merged-chr14-78320229-85
Merged-chr1-181022473-37	chr1	181022274	181022721	+	0.000	0.000	Merged-chr1-181022473-37
Merged-chr3-52270425-63	chr3	52269898	52270972	+	0.000	0.000	Merged-chr3-52270425-63
Merged-chr2-155697000-1	chr2	155696902	155697100	+	0.000	0.000	Merged-chr2-155697000-1
