#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.dn.bed
Merged-chr1-39368052-72	chr1	39367636	39368471	+	0.000	0.000	Merged-chr1-39368052-72
Merged-chr14-31387789-10	chr14	31387589	31388120	+	0.000	0.000	Merged-chr14-31387789-10
Merged-chr4-144916675-7	chr4	144916428	144916937	+	0.000	0.000	Merged-chr4-144916675-7
Merged-chr5-75790176-1	chr5	75790078	75790276	+	0.000	0.000	Merged-chr5-75790176-1
Merged-chr6-90369873-109	chr6	90369357	90370134	+	0.000	0.000	Merged-chr6-90369873-109
Merged-chr4-32153620-7	chr4	32153481	32153760	+	0.000	0.000	Merged-chr4-32153620-7
Merged-chr12-69159231-82	chr12	69158960	69159432	+	0.000	0.000	Merged-chr12-69159231-82
Merged-chr9-92249565-3	chr9	92249452	92249697	+	0.000	0.000	Merged-chr9-92249565-3
Merged-chr4-128689044-23	chr4	128688535	128689504	+	0.000	0.000	Merged-chr4-128689044-23
Merged-chr19-61226965-155	chr19	61226612	61227257	+	0.000	0.000	Merged-chr19-61226965-155
Merged-chr6-17694377-97	chr6	17694039	17694616	+	0.000	0.000	Merged-chr6-17694377-97
Merged-chr1-162557712-25	chr1	162557403	162557967	+	0.000	0.000	Merged-chr1-162557712-25
Merged-chr13-58215361-126	chr13	58214602	58216002	+	0.000	0.000	Merged-chr13-58215361-126
Merged-chr4-32425258-22	chr4	32424991	32425420	+	0.000	0.000	Merged-chr4-32425258-22
Merged-chr19-21272975-2	chr19	21272856	21273097	+	0.000	0.000	Merged-chr19-21272975-2
Merged-chr14-78474159-29	chr14	78473823	78474439	+	0.000	0.000	Merged-chr14-78474159-29
Merged-chr4-126850276-39	chr4	126850016	126850484	+	0.000	0.000	Merged-chr4-126850276-39
Merged-chr11-99163230-42	chr11	99163002	99163593	+	0.000	0.000	Merged-chr11-99163230-42
Merged-chr9-20576231-9	chr9	20576011	20576418	+	0.000	0.000	Merged-chr9-20576231-9
Merged-chr11-99154087-1	chr11	99153989	99154187	+	0.000	0.000	Merged-chr11-99154087-1
Merged-chr2-23572273-2	chr2	23572175	23572373	+	0.000	0.000	Merged-chr2-23572273-2
Merged-chr6-48083860-17	chr6	48083661	48084168	+	0.000	0.000	Merged-chr6-48083860-17
Merged-chr2-34945759-18	chr2	34945515	34946127	+	0.000	0.000	Merged-chr2-34945759-18
Merged-chr5-31201606-2	chr5	31201457	31201758	+	0.000	0.000	Merged-chr5-31201606-2
Merged-chr11-4367984-5	chr11	4367833	4368128	+	0.000	0.000	Merged-chr11-4367984-5
Merged-chr13-42052771-14	chr13	42052577	42053001	+	0.000	0.000	Merged-chr13-42052771-14
Merged-chr2-3964557-2	chr2	3964458	3964658	+	0.000	0.000	Merged-chr2-3964557-2
Merged-chr16-18235038-80	chr16	18233916	18235410	+	0.000	0.000	Merged-chr16-18235038-80
Merged-chr16-10723843-1	chr16	10723745	10723943	+	0.000	0.000	Merged-chr16-10723843-1
Merged-chr7-19302361-1	chr7	19302263	19302461	+	0.000	0.000	Merged-chr7-19302361-1
Merged-chr16-18047926-13	chr16	18047742	18048090	+	0.000	0.000	Merged-chr16-18047926-13
Merged-chr9-114455654-16	chr9	114455411	114455889	+	0.000	0.000	Merged-chr9-114455654-16
Merged-chr10-120616275-1	chr10	120616177	120616375	+	0.000	0.000	Merged-chr10-120616275-1
Merged-chr5-75473481-1	chr5	75473383	75473581	+	0.000	0.000	Merged-chr5-75473481-1
Merged-chr14-31435468-4	chr14	31435323	31435607	+	0.000	0.000	Merged-chr14-31435468-4
Merged-chr11-33162843-123	chr11	33162603	33163343	+	0.000	0.000	Merged-chr11-33162843-123
Merged-chr7-19308529-77	chr7	19307978	19308912	+	0.000	0.000	Merged-chr7-19308529-77
Merged-chr15-100018722-25	chr15	100018406	100018994	+	0.000	0.000	Merged-chr15-100018722-25
Merged-chr12-112956111-20	chr12	112955924	112956485	+	0.000	0.000	Merged-chr12-112956111-20
Merged-chr18-58676991-24	chr18	58676722	58677206	+	0.000	0.000	Merged-chr18-58676991-24
Merged-chr10-61658061-29	chr10	61657913	61658227	+	0.000	0.000	Merged-chr10-61658061-29
Merged-chr1-44119153-125	chr1	44118718	44119674	+	0.000	0.000	Merged-chr1-44119153-125
