#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.dn.bed
Merged-chr4-106836739-2	chr4	106836630	106836850	+	0.000	0.000	Merged-chr4-106836739-2
Merged-chr6-4601698-2	chr6	4601570	4601828	+	0.000	0.000	Merged-chr6-4601698-2
Merged-chr15-64313424-10	chr15	64313221	64313598	+	0.000	0.000	Merged-chr15-64313424-10
Merged-chr15-64299495-1	chr15	64299397	64299595	+	0.000	0.000	Merged-chr15-64299495-1
Merged-chr12-17636836-5	chr12	17636679	17636988	+	0.000	0.000	Merged-chr12-17636836-5
Merged-chr13-55528165-11	chr13	55527890	55528410	+	0.000	0.000	Merged-chr13-55528165-11
Merged-chr8-91463868-1	chr8	91463770	91463968	+	0.000	0.000	Merged-chr8-91463868-1
Merged-chr12-85474010-81	chr12	85473600	85474301	+	0.000	0.000	Merged-chr12-85474010-81
Merged-chr16-30769529-58	chr16	30769188	30769731	+	0.000	0.000	Merged-chr16-30769529-58
Merged-chr5-118036805-2	chr5	118036707	118036905	+	0.000	0.000	Merged-chr5-118036805-2
Merged-chr4-102887084-22	chr4	102886794	102887372	+	0.000	0.000	Merged-chr4-102887084-22
Merged-chr19-4100441-1	chr19	4100343	4100541	+	0.000	0.000	Merged-chr19-4100441-1
Merged-chr3-151749221-35	chr3	151748538	151749947	+	0.000	0.000	Merged-chr3-151749221-35
Merged-chr6-41540082-4	chr6	41539973	41540196	+	0.000	0.000	Merged-chr6-41540082-4
Merged-chr8-91326168-13	chr8	91325933	91326358	+	0.000	0.000	Merged-chr8-91326168-13
Merged-chr2-75905004-7	chr2	75904808	75905159	+	0.000	0.000	Merged-chr2-75905004-7
Merged-chr7-30299116-1	chr7	30299018	30299216	+	0.000	0.000	Merged-chr7-30299116-1
Merged-chr18-49986913-28	chr18	49986601	49987206	+	0.000	0.000	Merged-chr18-49986913-28
Merged-chr16-89972270-4	chr16	89972148	89972408	+	0.000	0.000	Merged-chr16-89972270-4
Merged-chr11-44451210-1	chr11	44451112	44451310	+	0.000	0.000	Merged-chr11-44451210-1
Merged-chr11-94371007-27	chr11	94370757	94371268	+	0.000	0.000	Merged-chr11-94371007-27
Merged-chr6-99379520-2	chr6	99379420	99379623	+	0.000	0.000	Merged-chr6-99379520-2
Merged-chr11-97021512-1	chr11	97021414	97021612	+	0.000	0.000	Merged-chr11-97021512-1
Merged-chr4-6930843-21	chr4	6930651	6931077	+	0.000	0.000	Merged-chr4-6930843-21
Merged-chr1-36797700-29	chr1	36797529	36797895	+	0.000	0.000	Merged-chr1-36797700-29
Merged-chr5-121606385-6	chr5	121606227	121606539	+	0.000	0.000	Merged-chr5-121606385-6
Merged-chr7-67961602-1	chr7	67961504	67961702	+	0.000	0.000	Merged-chr7-67961602-1
Merged-chr11-60334317-7	chr11	60334129	60334459	+	0.000	0.000	Merged-chr11-60334317-7
Merged-chr7-49421353-29	chr7	49420895	49421579	+	0.000	0.000	Merged-chr7-49421353-29
Merged-chr7-132316558-195	chr7	132315998	132317141	+	0.000	0.000	Merged-chr7-132316558-195
Merged-chr10-96481360-10	chr10	96481074	96481553	+	0.000	0.000	Merged-chr10-96481360-10
Merged-chr2-18914353-5	chr2	18914124	18914570	+	0.000	0.000	Merged-chr2-18914353-5
Merged-chr4-53845434-14	chr4	53845199	53845700	+	0.000	0.000	Merged-chr4-53845434-14
Merged-chr2-112800158-40	chr2	112799759	112800458	+	0.000	0.000	Merged-chr2-112800158-40
Merged-chr12-15932271-28	chr12	15932108	15932493	+	0.000	0.000	Merged-chr12-15932271-28
Merged-chr11-60811220-49	chr11	60810916	60811433	+	0.000	0.000	Merged-chr11-60811220-49
Merged-chr6-145090956-22	chr6	145090666	145091326	+	0.000	0.000	Merged-chr6-145090956-22
Merged-chr8-34807662-139	chr8	34806972	34808583	+	0.000	0.000	Merged-chr8-34807662-139
Merged-chr14-121545671-6	chr14	121545555	121545814	+	0.000	0.000	Merged-chr14-121545671-6
Merged-chr1-36260674-2	chr1	36260495	36260855	+	0.000	0.000	Merged-chr1-36260674-2
Merged-chr12-17737331-11	chr12	17737084	17737671	+	0.000	0.000	Merged-chr12-17737331-11
Merged-chr7-68129402-66	chr7	68128981	68129752	+	0.000	0.000	Merged-chr7-68129402-66
Merged-chr4-137763066-13	chr4	137762751	137763356	+	0.000	0.000	Merged-chr4-137763066-13
Merged-chr13-73646864-32	chr13	73646603	73647357	+	0.000	0.000	Merged-chr13-73646864-32
Merged-chr5-107399265-5	chr5	107399085	107399426	+	0.000	0.000	Merged-chr5-107399265-5
Merged-chr13-63563458-65	chr13	63563128	63563811	+	0.000	0.000	Merged-chr13-63563458-65
Merged-chr16-76354540-16	chr16	76354368	76354782	+	0.000	0.000	Merged-chr16-76354540-16
Merged-chr3-97294559-20	chr3	97294353	97294746	+	0.000	0.000	Merged-chr3-97294559-20
Merged-chr15-79932063-1	chr15	79931965	79932163	+	0.000	0.000	Merged-chr15-79932063-1
Merged-chr2-103640943-2	chr2	103640834	103641054	+	0.000	0.000	Merged-chr2-103640943-2
Merged-chr2-32847236-54	chr2	32846664	32847557	+	0.000	0.000	Merged-chr2-32847236-54
Merged-chr17-65773335-1	chr17	65773237	65773435	+	0.000	0.000	Merged-chr17-65773335-1
Merged-chr17-32349293-10	chr17	32349059	32349518	+	0.000	0.000	Merged-chr17-32349293-10
Merged-chr2-131500790-1	chr2	131500692	131500890	+	0.000	0.000	Merged-chr2-131500790-1
Merged-chr2-91949557-1	chr2	91949459	91949657	+	0.000	0.000	Merged-chr2-91949557-1
Merged-chr14-10526900-22	chr14	10526643	10527219	+	0.000	0.000	Merged-chr14-10526900-22
Merged-chr10-99268470-1	chr10	99268372	99268570	+	0.000	0.000	Merged-chr10-99268470-1
Merged-chr2-132022814-33	chr2	132022585	132023073	+	0.000	0.000	Merged-chr2-132022814-33
Merged-chr11-61111702-1	chr11	61111604	61111802	+	0.000	0.000	Merged-chr11-61111702-1
Merged-chr17-87949167-33	chr17	87948971	87949353	+	0.000	0.000	Merged-chr17-87949167-33
Merged-chr7-19823686-4	chr7	19823553	19823892	+	0.000	0.000	Merged-chr7-19823686-4
Merged-chr1-128667443-20	chr1	128667261	128667602	+	0.000	0.000	Merged-chr1-128667443-20
Merged-chr2-161109089-80	chr2	161108825	161109343	+	0.000	0.000	Merged-chr2-161109089-80
Merged-chr19-34505331-35	chr19	34505103	34505547	+	0.000	0.000	Merged-chr19-34505331-35
Merged-chr3-87617465-67	chr3	87617190	87617742	+	0.000	0.000	Merged-chr3-87617465-67
Merged-chr6-90737142-91	chr6	90736411	90737773	+	0.000	0.000	Merged-chr6-90737142-91
Merged-chr4-106842626-1	chr4	106842528	106842726	+	0.000	0.000	Merged-chr4-106842626-1
Merged-chr11-20326437-1	chr11	20326339	20326537	+	0.000	0.000	Merged-chr11-20326437-1
Merged-chr10-115381729-5	chr10	115381607	115381847	+	0.000	0.000	Merged-chr10-115381729-5
Merged-chr13-41638264-26	chr13	41637982	41638549	+	0.000	0.000	Merged-chr13-41638264-26
Merged-chr6-99241934-12	chr6	99241694	99242242	+	0.000	0.000	Merged-chr6-99241934-12
Merged-chr2-84839755-3	chr2	84839572	84839904	+	0.000	0.000	Merged-chr2-84839755-3
Merged-chr13-36368196-54	chr13	36367814	36368489	+	0.000	0.000	Merged-chr13-36368196-54
Merged-chr12-17691994-42	chr12	17691669	17692271	+	0.000	0.000	Merged-chr12-17691994-42
Merged-chr13-92639220-17	chr13	92639051	92639380	+	0.000	0.000	Merged-chr13-92639220-17
Merged-chr5-65910646-31	chr5	65910419	65910876	+	0.000	0.000	Merged-chr5-65910646-31
Merged-chr4-135895375-12	chr4	135895130	135895586	+	0.000	0.000	Merged-chr4-135895375-12
Merged-chr10-13386141-8	chr10	13385928	13386401	+	0.000	0.000	Merged-chr10-13386141-8
Merged-chr2-169405067-1	chr2	169404969	169405167	+	0.000	0.000	Merged-chr2-169405067-1
Merged-chr4-6975931-27	chr4	6975640	6976135	+	0.000	0.000	Merged-chr4-6975931-27
Merged-chr3-84324651-40	chr3	84324313	84324948	+	0.000	0.000	Merged-chr3-84324651-40
Merged-chr5-65896213-3	chr5	65896084	65896371	+	0.000	0.000	Merged-chr5-65896213-3
Merged-chr14-120398417-32	chr14	120398252	120398671	+	0.000	0.000	Merged-chr14-120398417-32
Merged-chr19-11601059-2	chr19	11600940	11601180	+	0.000	0.000	Merged-chr19-11601059-2
Merged-chr19-29210220-25	chr19	29209981	29210471	+	0.000	0.000	Merged-chr19-29210220-25
Merged-chr17-84353929-2	chr17	84353805	84354056	+	0.000	0.000	Merged-chr17-84353929-2
Merged-chr15-27825914-54	chr15	27825431	27826838	+	0.000	0.000	Merged-chr15-27825914-54
Merged-chr3-52007872-51	chr3	52007462	52008476	+	0.000	0.000	Merged-chr3-52007872-51
Merged-chr9-98295323-1	chr9	98295225	98295423	+	0.000	0.000	Merged-chr9-98295323-1
Merged-chr11-69767562-1	chr11	69767464	69767662	+	0.000	0.000	Merged-chr11-69767562-1
Merged-chr10-96787380-49	chr10	96787074	96787591	+	0.000	0.000	Merged-chr10-96787380-49
Merged-chr2-32852392-1	chr2	32852294	32852492	+	0.000	0.000	Merged-chr2-32852392-1
Merged-chr9-37208217-52	chr9	37208011	37208480	+	0.000	0.000	Merged-chr9-37208217-52
Merged-chr11-117954336-16	chr11	117954136	117954569	+	0.000	0.000	Merged-chr11-117954336-16
Merged-chr6-125237216-70	chr6	125236715	125237964	+	0.000	0.000	Merged-chr6-125237216-70
Merged-chr14-31556211-33	chr14	31555962	31556572	+	0.000	0.000	Merged-chr14-31556211-33
Merged-chr7-78584470-21	chr7	78584122	78584905	+	0.000	0.000	Merged-chr7-78584470-21
Merged-chr10-12716309-1	chr10	12716211	12716409	+	0.000	0.000	Merged-chr10-12716309-1
Merged-chr13-112272178-27	chr13	112271882	112272360	+	0.000	0.000	Merged-chr13-112272178-27
Merged-chr5-105114898-53	chr5	105114512	105115339	+	0.000	0.000	Merged-chr5-105114898-53
Merged-chr1-73901992-79	chr1	73901391	73902783	+	0.000	0.000	Merged-chr1-73901992-79
Merged-chr6-6217012-81	chr6	6216758	6217351	+	0.000	0.000	Merged-chr6-6217012-81
Merged-chr9-62838773-60	chr9	62838393	62839055	+	0.000	0.000	Merged-chr9-62838773-60
Merged-chr13-95524041-1	chr13	95523943	95524141	+	0.000	0.000	Merged-chr13-95524041-1
Merged-chr1-164963647-1	chr1	164963549	164963747	+	0.000	0.000	Merged-chr1-164963647-1
Merged-chr10-67498312-2	chr10	67498205	67498421	+	0.000	0.000	Merged-chr10-67498312-2
Merged-chr10-17629812-41	chr10	17629479	17630141	+	0.000	0.000	Merged-chr10-17629812-41
Merged-chr10-60106786-57	chr10	60106373	60107082	+	0.000	0.000	Merged-chr10-60106786-57
Merged-chr15-6612978-36	chr15	6612713	6613223	+	0.000	0.000	Merged-chr15-6612978-36
Merged-chr9-14376184-17	chr9	14375961	14376442	+	0.000	0.000	Merged-chr9-14376184-17
Merged-chr10-96609713-52	chr10	96609380	96610059	+	0.000	0.000	Merged-chr10-96609713-52
Merged-chr5-139384853-4	chr5	139384732	139384979	+	0.000	0.000	Merged-chr5-139384853-4
Merged-chr2-139934123-2	chr2	139933974	139934275	+	0.000	0.000	Merged-chr2-139934123-2
Merged-chr17-31058889-44	chr17	31058623	31059148	+	0.000	0.000	Merged-chr17-31058889-44
Merged-chr2-93439283-6	chr2	93439149	93439412	+	0.000	0.000	Merged-chr2-93439283-6
Merged-chr7-143004947-1	chr7	143004849	143005047	+	0.000	0.000	Merged-chr7-143004947-1
Merged-chr10-81256732-1	chr10	81256634	81256832	+	0.000	0.000	Merged-chr10-81256732-1
Merged-chr3-101917888-28	chr3	101917679	101918235	+	0.000	0.000	Merged-chr3-101917888-28
Merged-chr3-89905265-15	chr3	89905052	89905560	+	0.000	0.000	Merged-chr3-89905265-15
Merged-chr17-73251359-2	chr17	73251250	73251470	+	0.000	0.000	Merged-chr17-73251359-2
Merged-chr10-81253220-18	chr10	81253015	81253429	+	0.000	0.000	Merged-chr10-81253220-18
Merged-chr2-165889031-9	chr2	165888852	165889327	+	0.000	0.000	Merged-chr2-165889031-9
Merged-chr8-110939286-87	chr8	110939086	110939515	+	0.000	0.000	Merged-chr8-110939286-87
Merged-chr2-24642906-28	chr2	24642591	24643194	+	0.000	0.000	Merged-chr2-24642906-28
Merged-chr16-48777547-16	chr16	48777281	48777806	+	0.000	0.000	Merged-chr16-48777547-16
Merged-chr11-61687212-1	chr11	61687114	61687312	+	0.000	0.000	Merged-chr11-61687212-1
Merged-chr8-69271039-51	chr8	69270850	69271255	+	0.000	0.000	Merged-chr8-69271039-51
Merged-chr6-72375215-35	chr6	72374889	72375476	+	0.000	0.000	Merged-chr6-72375215-35
Merged-chr7-64048843-48	chr7	64048572	64049239	+	0.000	0.000	Merged-chr7-64048843-48
Merged-chr16-33584365-76	chr16	33583727	33584797	+	0.000	0.000	Merged-chr16-33584365-76
Merged-chr7-116815659-1	chr7	116815561	116815759	+	0.000	0.000	Merged-chr7-116815659-1
Merged-chr17-21489154-64	chr17	21488851	21489490	+	0.000	0.000	Merged-chr17-21489154-64
Merged-chr9-61713875-3	chr9	61713758	61713987	+	0.000	0.000	Merged-chr9-61713875-3
Merged-chr2-122485879-27	chr2	122485706	122486128	+	0.000	0.000	Merged-chr2-122485879-27
Merged-chr4-156203414-81	chr4	156202939	156203657	+	0.000	0.000	Merged-chr4-156203414-81
Merged-chr15-93712745-43	chr15	93712371	93713025	+	0.000	0.000	Merged-chr15-93712745-43
Merged-chr8-111563959-25	chr8	111563724	111564161	+	0.000	0.000	Merged-chr8-111563959-25
Merged-chr8-45345130-53	chr8	45344824	45345376	+	0.000	0.000	Merged-chr8-45345130-53
Merged-chr16-97271510-1	chr16	97271412	97271610	+	0.000	0.000	Merged-chr16-97271510-1
Merged-chr19-24174214-60	chr19	24173969	24174573	+	0.000	0.000	Merged-chr19-24174214-60
Merged-chr19-46517479-12	chr19	46517079	46517911	+	0.000	0.000	Merged-chr19-46517479-12
Merged-chr13-92629769-12	chr13	92629546	92629977	+	0.000	0.000	Merged-chr13-92629769-12
Merged-chr5-65886027-3	chr5	65885877	65886204	+	0.000	0.000	Merged-chr5-65886027-3
Merged-chr10-18235094-77	chr10	18234740	18235328	+	0.000	0.000	Merged-chr10-18235094-77
Merged-chr11-113187180-1	chr11	113187082	113187280	+	0.000	0.000	Merged-chr11-113187180-1
Merged-chr2-172831574-71	chr2	172831007	172832366	+	0.000	0.000	Merged-chr2-172831574-71
Merged-chr1-128615083-92	chr1	128614797	128615281	+	0.000	0.000	Merged-chr1-128615083-92
Merged-chr12-111694748-9	chr12	111694547	111694975	+	0.000	0.000	Merged-chr12-111694748-9
Merged-chr5-65861345-20	chr5	65861169	65861701	+	0.000	0.000	Merged-chr5-65861345-20
Merged-chr10-13047965-8	chr10	13047800	13048139	+	0.000	0.000	Merged-chr10-13047965-8
Merged-chr12-16192052-10	chr12	16191879	16192286	+	0.000	0.000	Merged-chr12-16192052-10
Merged-chr5-64765991-19	chr5	64765838	64766167	+	0.000	0.000	Merged-chr5-64765991-19
Merged-chr12-24593370-55	chr12	24593040	24593535	+	0.000	0.000	Merged-chr12-24593370-55
Merged-chr12-14003788-4	chr12	14003598	14003937	+	0.000	0.000	Merged-chr12-14003788-4
Merged-chr15-36440213-15	chr15	36439994	36440453	+	0.000	0.000	Merged-chr15-36440213-15
Merged-chr2-135805838-2	chr2	135805717	135805961	+	0.000	0.000	Merged-chr2-135805838-2
Merged-chr1-89093874-9	chr1	89093590	89094160	+	0.000	0.000	Merged-chr1-89093874-9
Merged-chr17-5935124-37	chr17	5934883	5935518	+	0.000	0.000	Merged-chr17-5935124-37
Merged-chr12-55466597-41	chr12	55466363	55466883	+	0.000	0.000	Merged-chr12-55466597-41
Merged-chr5-65871606-49	chr5	65871412	65871849	+	0.000	0.000	Merged-chr5-65871606-49
Merged-chr12-36039807-28	chr12	36039631	36040067	+	0.000	0.000	Merged-chr12-36039807-28
Merged-chr1-36920402-81	chr1	36920131	36920708	+	0.000	0.000	Merged-chr1-36920402-81
Merged-chr6-144927646-14	chr6	144927406	144927969	+	0.000	0.000	Merged-chr6-144927646-14
Merged-chr6-125265659-79	chr6	125265269	125266102	+	0.000	0.000	Merged-chr6-125265659-79
Merged-chr12-80116996-2	chr12	80116898	80117096	+	0.000	0.000	Merged-chr12-80116996-2
Merged-chr15-64217724-1	chr15	64217626	64217824	+	0.000	0.000	Merged-chr15-64217724-1
Merged-chr17-70849129-6	chr17	70848945	70849332	+	0.000	0.000	Merged-chr17-70849129-6
Merged-chr15-53145317-24	chr15	53145122	53145560	+	0.000	0.000	Merged-chr15-53145317-24
Merged-chr8-110919829-64	chr8	110919599	110920174	+	0.000	0.000	Merged-chr8-110919829-64
Merged-chr17-31067258-35	chr17	31067010	31067520	+	0.000	0.000	Merged-chr17-31067258-35
Merged-chr1-40116585-17	chr1	40116359	40116802	+	0.000	0.000	Merged-chr1-40116585-17
Merged-chr10-60218955-29	chr10	60218756	60219210	+	0.000	0.000	Merged-chr10-60218955-29
Merged-chr12-8357628-21	chr12	8357441	8357814	+	0.000	0.000	Merged-chr12-8357628-21
Merged-chr6-115560546-1	chr6	115560448	115560646	+	0.000	0.000	Merged-chr6-115560546-1
Merged-chr4-95354133-23	chr4	95353919	95354426	+	0.000	0.000	Merged-chr4-95354133-23
Merged-chr3-55494225-1	chr3	55494127	55494325	+	0.000	0.000	Merged-chr3-55494225-1
Merged-chr11-101155933-18	chr11	101155710	101156097	+	0.000	0.000	Merged-chr11-101155933-18
Merged-chr4-129823414-1	chr4	129823316	129823514	+	0.000	0.000	Merged-chr4-129823414-1
Merged-chr10-67891340-18	chr10	67891130	67891540	+	0.000	0.000	Merged-chr10-67891340-18
Merged-chr11-117912912-16	chr11	117912653	117913081	+	0.000	0.000	Merged-chr11-117912912-16
Merged-chr11-52282100-1	chr11	52282002	52282200	+	0.000	0.000	Merged-chr11-52282100-1
Merged-chr10-59323479-87	chr10	59323080	59323714	+	0.000	0.000	Merged-chr10-59323479-87
Merged-chr6-128788268-1	chr6	128788170	128788368	+	0.000	0.000	Merged-chr6-128788268-1
Merged-chr14-8659683-4	chr14	8659526	8659862	+	0.000	0.000	Merged-chr14-8659683-4
Merged-chr2-153117339-13	chr2	153116992	153117628	+	0.000	0.000	Merged-chr2-153117339-13
Merged-chr17-87583885-2	chr17	87583767	87584005	+	0.000	0.000	Merged-chr17-87583885-2
Merged-chr1-128675769-5	chr1	128675587	128675959	+	0.000	0.000	Merged-chr1-128675769-5
Merged-chr7-99535229-9	chr7	99534913	99535475	+	0.000	0.000	Merged-chr7-99535229-9
Merged-chr6-94500344-53	chr6	94500059	94500581	+	0.000	0.000	Merged-chr6-94500344-53
Merged-chr4-115075669-27	chr4	115075250	115075941	+	0.000	0.000	Merged-chr4-115075669-27
Merged-chr3-69004750-37	chr3	69004469	69005021	+	0.000	0.000	Merged-chr3-69004750-37
Merged-chr8-111566005-2	chr8	111565889	111566123	+	0.000	0.000	Merged-chr8-111566005-2
Merged-chr2-33204188-7	chr2	33203947	33204401	+	0.000	0.000	Merged-chr2-33204188-7
Merged-chr8-120131757-8	chr8	120131551	120131984	+	0.000	0.000	Merged-chr8-120131757-8
Merged-chr9-96650161-33	chr9	96650001	96650575	+	0.000	0.000	Merged-chr9-96650161-33
Merged-chr2-117322552-8	chr2	117322411	117322765	+	0.000	0.000	Merged-chr2-117322552-8
Merged-chr11-59809207-3	chr11	59809085	59809325	+	0.000	0.000	Merged-chr11-59809207-3
Merged-chr7-35129145-8	chr7	35128934	35129376	+	0.000	0.000	Merged-chr7-35129145-8
Merged-chr19-46495312-1	chr19	46495214	46495412	+	0.000	0.000	Merged-chr19-46495312-1
Merged-chr3-89912987-87	chr3	89912556	89913444	+	0.000	0.000	Merged-chr3-89912987-87
Merged-chr7-35120062-1	chr7	35119964	35120162	+	0.000	0.000	Merged-chr7-35120062-1
Merged-chr7-116714856-2	chr7	116714672	116715043	+	0.000	0.000	Merged-chr7-116714856-2
Merged-chr19-6942503-7	chr19	6942328	6942765	+	0.000	0.000	Merged-chr19-6942503-7
Merged-chr16-11066364-53	chr16	11066111	11066680	+	0.000	0.000	Merged-chr16-11066364-53
Merged-chr7-78569115-35	chr7	78568825	78569478	+	0.000	0.000	Merged-chr7-78569115-35
Merged-chr15-27780986-10	chr15	27780802	27781145	+	0.000	0.000	Merged-chr15-27780986-10
Merged-chr15-6592638-64	chr15	6592184	6593037	+	0.000	0.000	Merged-chr15-6592638-64
Merged-chr1-60986239-9	chr1	60986040	60986443	+	0.000	0.000	Merged-chr1-60986239-9
Merged-chr10-99190980-7	chr10	99190830	99191129	+	0.000	0.000	Merged-chr10-99190980-7
Merged-chr4-101585348-24	chr4	101585074	101585560	+	0.000	0.000	Merged-chr4-101585348-24
Merged-chr2-72187656-2	chr2	72187532	72187782	+	0.000	0.000	Merged-chr2-72187656-2
Merged-chr19-46524362-1	chr19	46524264	46524462	+	0.000	0.000	Merged-chr19-46524362-1
Merged-chr10-75834394-31	chr10	75834157	75834758	+	0.000	0.000	Merged-chr10-75834394-31
Merged-chr7-132356427-27	chr7	132356083	132356760	+	0.000	0.000	Merged-chr7-132356427-27
Merged-chr7-67952412-5	chr7	67952160	67952612	+	0.000	0.000	Merged-chr7-67952412-5
Merged-chr5-114323548-79	chr5	114323243	114323793	+	0.000	0.000	Merged-chr5-114323548-79
Merged-chr15-35075235-6	chr15	35075042	35075394	+	0.000	0.000	Merged-chr15-35075235-6
Merged-chr9-65195794-11	chr9	65195590	65195966	+	0.000	0.000	Merged-chr9-65195794-11
Merged-chr3-51882112-17	chr3	51881702	51882323	+	0.000	0.000	Merged-chr3-51882112-17
Merged-chr9-108991792-53	chr9	108991628	108991993	+	0.000	0.000	Merged-chr9-108991792-53
Merged-chr6-129218550-1	chr6	129218452	129218650	+	0.000	0.000	Merged-chr6-129218550-1
Merged-chr13-49173423-21	chr13	49173140	49173606	+	0.000	0.000	Merged-chr13-49173423-21
Merged-chr10-81070028-51	chr10	81069767	81070329	+	0.000	0.000	Merged-chr10-81070028-51
Merged-chr3-131154725-13	chr3	131154454	131154953	+	0.000	0.000	Merged-chr3-131154725-13
Merged-chr13-63564458-1	chr13	63564360	63564558	+	0.000	0.000	Merged-chr13-63564458-1
Merged-chr11-23770301-1	chr11	23770203	23770401	+	0.000	0.000	Merged-chr11-23770301-1
Merged-chr9-104373447-21	chr9	104373225	104373735	+	0.000	0.000	Merged-chr9-104373447-21
Merged-chr13-36364585-2	chr13	36364462	36364711	+	0.000	0.000	Merged-chr13-36364585-2
Merged-chr12-76853290-4	chr12	76853171	76853412	+	0.000	0.000	Merged-chr12-76853290-4
Merged-chr19-34570289-10	chr19	34570083	34570462	+	0.000	0.000	Merged-chr19-34570289-10
Merged-chr4-43669290-57	chr4	43669036	43669551	+	0.000	0.000	Merged-chr4-43669290-57
Merged-chr9-75626330-1	chr9	75626232	75626430	+	0.000	0.000	Merged-chr9-75626330-1
Merged-chr16-16213421-42	chr16	16212957	16213954	+	0.000	0.000	Merged-chr16-16213421-42
Merged-chr1-35813885-25	chr1	35813635	35814110	+	0.000	0.000	Merged-chr1-35813885-25
Merged-chr18-50043175-10	chr18	50043000	50043388	+	0.000	0.000	Merged-chr18-50043175-10
Merged-chr11-113512257-1	chr11	113512159	113512357	+	0.000	0.000	Merged-chr11-113512257-1
Merged-chr17-28691493-70	chr17	28691043	28692157	+	0.000	0.000	Merged-chr17-28691493-70
Merged-chr5-114175903-40	chr5	114175631	114176307	+	0.000	0.000	Merged-chr5-114175903-40
Merged-chr12-8499241-4	chr12	8499124	8499375	+	0.000	0.000	Merged-chr12-8499241-4
Merged-chr12-85474623-17	chr12	85474325	85474882	+	0.000	0.000	Merged-chr12-85474623-17
Merged-chr7-47050708-54	chr7	47050485	47050940	+	0.000	0.000	Merged-chr7-47050708-54
Merged-chr2-24776490-30	chr2	24776203	24776817	+	0.000	0.000	Merged-chr2-24776490-30
Merged-chr9-67840387-69	chr9	67840110	67840673	+	0.000	0.000	Merged-chr9-67840387-69
Merged-chr16-45234640-6	chr16	45234357	45234856	+	0.000	0.000	Merged-chr16-45234640-6
