#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed
Merged-chr7-83600067-26	chr7	83599831	83600269	+	0.000	0.000	Merged-chr7-83600067-26
Merged-chr19-24146220-3	chr19	24146082	24146371	+	0.000	0.000	Merged-chr19-24146220-3
Merged-chr10-99221651-27	chr10	99221265	99221872	+	0.000	0.000	Merged-chr10-99221651-27
Merged-chr16-4913166-6	chr16	4912973	4913330	+	0.000	0.000	Merged-chr16-4913166-6
Merged-chr2-76219704-31	chr2	76219490	76219903	+	0.000	0.000	Merged-chr2-76219704-31
Merged-chr10-43375435-5	chr10	43375247	43375587	+	0.000	0.000	Merged-chr10-43375435-5
Merged-chr9-118718640-1	chr9	118718542	118718740	+	0.000	0.000	Merged-chr9-118718640-1
Merged-chr17-32341276-19	chr17	32341102	32341454	+	0.000	0.000	Merged-chr17-32341276-19
Merged-chr2-169515617-25	chr2	169515346	169515853	+	0.000	0.000	Merged-chr2-169515617-25
Merged-chr4-137860135-8	chr4	137859986	137860262	+	0.000	0.000	Merged-chr4-137860135-8
Merged-chr9-85873632-1	chr9	85873534	85873732	+	0.000	0.000	Merged-chr9-85873632-1
Merged-chr18-55398390-24	chr18	55397944	55398815	+	0.000	0.000	Merged-chr18-55398390-24
Merged-chr8-119575055-76	chr8	119574685	119575409	+	0.000	0.000	Merged-chr8-119575055-76
Merged-chr11-109431692-38	chr11	109431475	109431935	+	0.000	0.000	Merged-chr11-109431692-38
Merged-chr6-134794283-45	chr6	134794058	134794518	+	0.000	0.000	Merged-chr6-134794283-45
Merged-chrX-57183527-2	chrX	57183423	57183634	+	0.000	0.000	Merged-chrX-57183527-2
Merged-chr10-96621862-8	chr10	96621663	96622082	+	0.000	0.000	Merged-chr10-96621862-8
Merged-chr17-74779621-5	chr17	74779424	74779845	+	0.000	0.000	Merged-chr17-74779621-5
Merged-chr8-71908746-56	chr8	71908441	71908990	+	0.000	0.000	Merged-chr8-71908746-56
Merged-chr5-64435633-23	chr5	64435366	64435887	+	0.000	0.000	Merged-chr5-64435633-23
Merged-chr18-55303601-6	chr18	55303453	55303780	+	0.000	0.000	Merged-chr18-55303601-6
Merged-chr10-81255041-17	chr10	81254876	81255262	+	0.000	0.000	Merged-chr10-81255041-17
Merged-chr10-14028390-1	chr10	14028292	14028490	+	0.000	0.000	Merged-chr10-14028390-1
Merged-chr15-27796187-9	chr15	27795973	27796354	+	0.000	0.000	Merged-chr15-27796187-9
Merged-chr14-55540872-3	chr14	55540741	55541002	+	0.000	0.000	Merged-chr14-55540872-3
Merged-chr9-103108809-93	chr9	103108575	103109018	+	0.000	0.000	Merged-chr9-103108809-93
Merged-chr7-68179968-3	chr7	68179853	68180087	+	0.000	0.000	Merged-chr7-68179968-3
Merged-chr2-6352264-168	chr2	6351248	6352980	+	0.000	0.000	Merged-chr2-6352264-168
Merged-chr9-85671881-60	chr9	85671459	85672129	+	0.000	0.000	Merged-chr9-85671881-60
Merged-chr4-154483711-1	chr4	154483613	154483811	+	0.000	0.000	Merged-chr4-154483711-1
Merged-chr6-99401459-4	chr6	99401324	99401591	+	0.000	0.000	Merged-chr6-99401459-4
Merged-chr6-145211240-87	chr6	145210823	145211518	+	0.000	0.000	Merged-chr6-145211240-87
Merged-chr2-114392920-1	chr2	114392822	114393020	+	0.000	0.000	Merged-chr2-114392920-1
Merged-chr19-41847357-5	chr19	41847095	41847592	+	0.000	0.000	Merged-chr19-41847357-5
Merged-chr7-116607785-1	chr7	116607687	116607885	+	0.000	0.000	Merged-chr7-116607785-1
Merged-chr1-191277898-1	chr1	191277800	191277998	+	0.000	0.000	Merged-chr1-191277898-1
Merged-chr3-55413672-16	chr3	55413338	55413905	+	0.000	0.000	Merged-chr3-55413672-16
Merged-chr5-72622310-11	chr5	72622162	72622469	+	0.000	0.000	Merged-chr5-72622310-11
Merged-chr1-69655085-1	chr1	69654987	69655185	+	0.000	0.000	Merged-chr1-69655085-1
Merged-chr4-95416133-1	chr4	95416035	95416233	+	0.000	0.000	Merged-chr4-95416133-1
Merged-chr7-132337014-20	chr7	132336771	132337414	+	0.000	0.000	Merged-chr7-132337014-20
Merged-chr15-93715568-13	chr15	93715195	93715915	+	0.000	0.000	Merged-chr15-93715568-13
Merged-chr4-129624518-66	chr4	129624225	129624850	+	0.000	0.000	Merged-chr4-129624518-66
Merged-chr3-84228654-57	chr3	84228447	84228936	+	0.000	0.000	Merged-chr3-84228654-57
Merged-chr7-126776866-48	chr7	126776581	126777194	+	0.000	0.000	Merged-chr7-126776866-48
Merged-chrX-12045282-1	chrX	12045184	12045382	+	0.000	0.000	Merged-chrX-12045282-1
Merged-chr7-29155959-90	chr7	29155745	29156393	+	0.000	0.000	Merged-chr7-29155959-90
Merged-chr2-18958872-113	chr2	18958405	18959372	+	0.000	0.000	Merged-chr2-18958872-113
Merged-chr1-138299764-45	chr1	138299550	138299969	+	0.000	0.000	Merged-chr1-138299764-45
Merged-chr8-95697272-29	chr8	95697047	95697502	+	0.000	0.000	Merged-chr8-95697272-29
Merged-chr15-36456502-1	chr15	36456404	36456602	+	0.000	0.000	Merged-chr15-36456502-1
Merged-chr1-138303413-31	chr1	138303144	138303699	+	0.000	0.000	Merged-chr1-138303413-31
Merged-chr7-49246156-57	chr7	49245842	49246405	+	0.000	0.000	Merged-chr7-49246156-57
Merged-chr12-26439536-15	chr12	26439320	26439807	+	0.000	0.000	Merged-chr12-26439536-15
Merged-chr14-61687149-11	chr14	61686882	61687306	+	0.000	0.000	Merged-chr14-61687149-11
Merged-chr10-95924080-3	chr10	95923961	95924201	+	0.000	0.000	Merged-chr10-95924080-3
Merged-chr7-24316712-55	chr7	24316504	24316900	+	0.000	0.000	Merged-chr7-24316712-55
Merged-chr3-132949483-1	chr3	132949385	132949583	+	0.000	0.000	Merged-chr3-132949483-1
Merged-chr9-88273504-34	chr9	88273324	88273795	+	0.000	0.000	Merged-chr9-88273504-34
Merged-chr2-135848156-1	chr2	135848058	135848256	+	0.000	0.000	Merged-chr2-135848156-1
Merged-chr17-8195901-46	chr17	8195672	8196105	+	0.000	0.000	Merged-chr17-8195901-46
Merged-chr14-101453387-68	chr14	101452975	101453963	+	0.000	0.000	Merged-chr14-101453387-68
Merged-chr7-143005288-104	chr7	143005078	143005707	+	0.000	0.000	Merged-chr7-143005288-104
Merged-chr4-12087917-51	chr4	12087619	12088119	+	0.000	0.000	Merged-chr4-12087917-51
Merged-chr5-65856479-1	chr5	65856381	65856579	+	0.000	0.000	Merged-chr5-65856479-1
Merged-chr15-76757728-51	chr15	76757520	76757970	+	0.000	0.000	Merged-chr15-76757728-51
Merged-chr7-128633323-34	chr7	128633081	128633514	+	0.000	0.000	Merged-chr7-128633323-34
Merged-chr1-192493639-4	chr1	192493488	192493810	+	0.000	0.000	Merged-chr1-192493639-4
Merged-chr2-165923890-22	chr2	165923689	165924151	+	0.000	0.000	Merged-chr2-165923890-22
Merged-chr7-116608604-50	chr7	116608316	116608833	+	0.000	0.000	Merged-chr7-116608604-50
Merged-chr10-76802342-40	chr10	76802059	76802557	+	0.000	0.000	Merged-chr10-76802342-40
Merged-chr4-154964454-88	chr4	154964103	154964713	+	0.000	0.000	Merged-chr4-154964454-88
Merged-chr8-81702288-38	chr8	81702040	81702540	+	0.000	0.000	Merged-chr8-81702288-38
Merged-chr4-149954793-89	chr4	149953639	149955496	+	0.000	0.000	Merged-chr4-149954793-89
Merged-chr19-46500051-50	chr19	46499728	46500312	+	0.000	0.000	Merged-chr19-46500051-50
Merged-chr11-73031065-29	chr11	73030843	73031385	+	0.000	0.000	Merged-chr11-73031065-29
Merged-chr11-70021304-108	chr11	70020815	70021829	+	0.000	0.000	Merged-chr11-70021304-108
Merged-chr10-12964276-93	chr10	12963740	12964614	+	0.000	0.000	Merged-chr10-12964276-93
Merged-chr5-118155299-55	chr5	118154905	118155553	+	0.000	0.000	Merged-chr5-118155299-55
Merged-chr11-5261704-88	chr11	5261442	5262042	+	0.000	0.000	Merged-chr11-5261704-88
Merged-chr8-70696561-4	chr8	70696431	70696699	+	0.000	0.000	Merged-chr8-70696561-4
Merged-chr17-24895385-66	chr17	24894975	24896088	+	0.000	0.000	Merged-chr17-24895385-66
Merged-chr11-72207242-88	chr11	72206933	72207657	+	0.000	0.000	Merged-chr11-72207242-88
Merged-chr13-95521239-9	chr13	95521042	95521555	+	0.000	0.000	Merged-chr13-95521239-9
Merged-chr7-83597333-20	chr7	83597155	83597562	+	0.000	0.000	Merged-chr7-83597333-20
Merged-chr19-24166764-51	chr19	24166526	24166987	+	0.000	0.000	Merged-chr19-24166764-51
Merged-chr9-61830257-53	chr9	61829701	61830580	+	0.000	0.000	Merged-chr9-61830257-53
Merged-chr2-18928432-59	chr2	18928211	18928652	+	0.000	0.000	Merged-chr2-18928432-59
Merged-chr15-6554904-39	chr15	6554596	6555098	+	0.000	0.000	Merged-chr15-6554904-39
Merged-chr9-121669585-61	chr9	121669293	121669778	+	0.000	0.000	Merged-chr9-121669585-61
Merged-chr11-78703321-1	chr11	78703223	78703421	+	0.000	0.000	Merged-chr11-78703321-1
Merged-chr11-117873246-3	chr11	117873090	117873386	+	0.000	0.000	Merged-chr11-117873246-3
Merged-chr2-152105009-1	chr2	152104911	152105109	+	0.000	0.000	Merged-chr2-152105009-1
Merged-chr3-52047175-54	chr3	52046954	52047407	+	0.000	0.000	Merged-chr3-52047175-54
Merged-chr1-128591199-37	chr1	128590894	128591521	+	0.000	0.000	Merged-chr1-128591199-37
Merged-chr15-6591750-22	chr15	6591518	6591921	+	0.000	0.000	Merged-chr15-6591750-22
Merged-chr16-76356281-11	chr16	76356102	76356548	+	0.000	0.000	Merged-chr16-76356281-11
Merged-chr19-29193679-2	chr19	29193545	29193815	+	0.000	0.000	Merged-chr19-29193679-2
Merged-chr2-18953259-7	chr2	18953060	18953445	+	0.000	0.000	Merged-chr2-18953259-7
Merged-chr15-79039071-35	chr15	79038842	79039253	+	0.000	0.000	Merged-chr15-79039071-35
Merged-chr9-96299738-12	chr9	96299582	96299925	+	0.000	0.000	Merged-chr9-96299738-12
Merged-chr3-55440152-6	chr3	55439848	55440380	+	0.000	0.000	Merged-chr3-55440152-6
Merged-chr14-61692058-21	chr14	61691817	61692216	+	0.000	0.000	Merged-chr14-61692058-21
Merged-chr8-94098416-52	chr8	94098241	94098576	+	0.000	0.000	Merged-chr8-94098416-52
Merged-chr8-121570992-1	chr8	121570894	121571092	+	0.000	0.000	Merged-chr8-121570992-1
Merged-chr11-69266485-18	chr11	69266322	69266619	+	0.000	0.000	Merged-chr11-69266485-18
Merged-chr19-4839390-50	chr19	4839157	4839626	+	0.000	0.000	Merged-chr19-4839390-50
Merged-chr7-28379291-46	chr7	28379027	28379519	+	0.000	0.000	Merged-chr7-28379291-46
Merged-chr7-35119008-87	chr7	35118645	35119560	+	0.000	0.000	Merged-chr7-35119008-87
Merged-chr9-123241382-6	chr9	123241110	123241570	+	0.000	0.000	Merged-chr9-123241382-6
Merged-chr9-96630699-5	chr9	96630535	96630862	+	0.000	0.000	Merged-chr9-96630699-5
Merged-chr10-99261812-69	chr10	99261421	99262059	+	0.000	0.000	Merged-chr10-99261812-69
Merged-chr3-131134204-2	chr3	131134079	131134331	+	0.000	0.000	Merged-chr3-131134204-2
Merged-chr8-34805303-58	chr8	34804753	34805791	+	0.000	0.000	Merged-chr8-34805303-58
Merged-chr16-93615620-21	chr16	93615431	93615863	+	0.000	0.000	Merged-chr16-93615620-21
Merged-chr19-32107977-56	chr19	32107583	32108244	+	0.000	0.000	Merged-chr19-32107977-56
Merged-chr6-99067658-20	chr6	99067277	99067859	+	0.000	0.000	Merged-chr6-99067658-20
Merged-chr11-75337042-92	chr11	75336735	75337283	+	0.000	0.000	Merged-chr11-75337042-92
Merged-chr4-33077761-28	chr4	33077518	33078084	+	0.000	0.000	Merged-chr4-33077761-28
Merged-chr12-103333395-26	chr12	103333003	103333764	+	0.000	0.000	Merged-chr12-103333395-26
Merged-chr10-13385143-7	chr10	13384943	13385321	+	0.000	0.000	Merged-chr10-13385143-7
Merged-chr1-181232608-44	chr1	181232423	181232862	+	0.000	0.000	Merged-chr1-181232608-44
Merged-chr8-70699898-12	chr8	70699590	70700215	+	0.000	0.000	Merged-chr8-70699898-12
Merged-chr11-19963840-12	chr11	19963445	19964141	+	0.000	0.000	Merged-chr11-19963840-12
Merged-chr17-31077750-28	chr17	31077509	31077939	+	0.000	0.000	Merged-chr17-31077750-28
Merged-chr4-149991121-13	chr4	149990911	149991323	+	0.000	0.000	Merged-chr4-149991121-13
Merged-chr10-14044210-17	chr10	14043978	14044438	+	0.000	0.000	Merged-chr10-14044210-17
Merged-chr10-68210104-1	chr10	68210006	68210204	+	0.000	0.000	Merged-chr10-68210104-1
Merged-chr6-115539099-37	chr6	115538883	115539304	+	0.000	0.000	Merged-chr6-115539099-37
Merged-chr15-99370474-52	chr15	99369968	99370706	+	0.000	0.000	Merged-chr15-99370474-52
Merged-chr7-45415702-30	chr7	45415153	45416104	+	0.000	0.000	Merged-chr7-45415702-30
Merged-chr2-135774441-2	chr2	135774299	135774585	+	0.000	0.000	Merged-chr2-135774441-2
Merged-chr17-32402116-14	chr17	32401964	32402259	+	0.000	0.000	Merged-chr17-32402116-14
Merged-chr2-169766136-1	chr2	169766038	169766236	+	0.000	0.000	Merged-chr2-169766136-1
Merged-chr12-111691386-42	chr12	111691073	111691596	+	0.000	0.000	Merged-chr12-111691386-42
Merged-chr12-85472373-19	chr12	85472169	85472677	+	0.000	0.000	Merged-chr12-85472373-19
Merged-chr13-104286833-75	chr13	104286489	104287132	+	0.000	0.000	Merged-chr13-104286833-75
Merged-chr10-63382739-45	chr10	63382542	63382932	+	0.000	0.000	Merged-chr10-63382739-45
Merged-chr2-5063869-93	chr2	5063502	5064057	+	0.000	0.000	Merged-chr2-5063869-93
Merged-chr9-61755916-2	chr9	61755818	61756016	+	0.000	0.000	Merged-chr9-61755916-2
Merged-chr11-44476663-12	chr11	44476524	44476808	+	0.000	0.000	Merged-chr11-44476663-12
Merged-chr9-88332643-26	chr9	88332438	88332813	+	0.000	0.000	Merged-chr9-88332643-26
Merged-chr18-34886927-1	chr18	34886829	34887027	+	0.000	0.000	Merged-chr18-34886927-1
Merged-chr1-190764324-1	chr1	190764226	190764424	+	0.000	0.000	Merged-chr1-190764324-1
Merged-chr5-64814599-21	chr5	64814429	64814771	+	0.000	0.000	Merged-chr5-64814599-21
Merged-chr8-70699111-121	chr8	70698725	70699406	+	0.000	0.000	Merged-chr8-70699111-121
Merged-chr10-96549665-1	chr10	96549567	96549765	+	0.000	0.000	Merged-chr10-96549665-1
Merged-chr11-97018776-25	chr11	97018424	97019018	+	0.000	0.000	Merged-chr11-97018776-25
Merged-chr6-128799427-106	chr6	128798947	128799863	+	0.000	0.000	Merged-chr6-128799427-106
Merged-chr17-80290081-65	chr17	80289892	80290352	+	0.000	0.000	Merged-chr17-80290081-65
Merged-chr19-60756822-7	chr19	60756655	60757088	+	0.000	0.000	Merged-chr19-60756822-7
Merged-chr11-4849390-69	chr11	4849165	4849699	+	0.000	0.000	Merged-chr11-4849390-69
Merged-chr1-37022796-2	chr1	37022690	37022905	+	0.000	0.000	Merged-chr1-37022796-2
Merged-chr6-4601055-95	chr6	4600738	4601309	+	0.000	0.000	Merged-chr6-4601055-95
Merged-chr3-131139787-62	chr3	131139499	131140101	+	0.000	0.000	Merged-chr3-131139787-62
Merged-chr13-63604844-5	chr13	63604738	63604960	+	0.000	0.000	Merged-chr13-63604844-5
Merged-chr4-106836739-2	chr4	106836630	106836850	+	0.000	0.000	Merged-chr4-106836739-2
Merged-chr6-4601698-2	chr6	4601570	4601828	+	0.000	0.000	Merged-chr6-4601698-2
Merged-chr15-64313424-10	chr15	64313221	64313598	+	0.000	0.000	Merged-chr15-64313424-10
Merged-chr15-64299495-1	chr15	64299397	64299595	+	0.000	0.000	Merged-chr15-64299495-1
Merged-chr13-55528165-11	chr13	55527890	55528410	+	0.000	0.000	Merged-chr13-55528165-11
Merged-chr12-85474010-81	chr12	85473600	85474301	+	0.000	0.000	Merged-chr12-85474010-81
Merged-chr6-41540082-4	chr6	41539973	41540196	+	0.000	0.000	Merged-chr6-41540082-4
Merged-chr2-75905004-7	chr2	75904808	75905159	+	0.000	0.000	Merged-chr2-75905004-7
Merged-chr7-30299116-1	chr7	30299018	30299216	+	0.000	0.000	Merged-chr7-30299116-1
Merged-chr18-49986913-28	chr18	49986601	49987206	+	0.000	0.000	Merged-chr18-49986913-28
Merged-chr16-89972270-4	chr16	89972148	89972408	+	0.000	0.000	Merged-chr16-89972270-4
Merged-chr7-141437625-56	chr7	141437440	141437774	+	0.000	0.000	Merged-chr7-141437625-56
Merged-chr11-97021512-1	chr11	97021414	97021612	+	0.000	0.000	Merged-chr11-97021512-1
Merged-chr1-36797700-29	chr1	36797529	36797895	+	0.000	0.000	Merged-chr1-36797700-29
Merged-chr18-34855881-9	chr18	34855661	34856023	+	0.000	0.000	Merged-chr18-34855881-9
Merged-chr5-121606385-6	chr5	121606227	121606539	+	0.000	0.000	Merged-chr5-121606385-6
Merged-chr10-96481360-10	chr10	96481074	96481553	+	0.000	0.000	Merged-chr10-96481360-10
Merged-chr2-18914353-5	chr2	18914124	18914570	+	0.000	0.000	Merged-chr2-18914353-5
Merged-chr4-53845434-14	chr4	53845199	53845700	+	0.000	0.000	Merged-chr4-53845434-14
Merged-chr12-15932271-28	chr12	15932108	15932493	+	0.000	0.000	Merged-chr12-15932271-28
Merged-chr11-60811220-49	chr11	60810916	60811433	+	0.000	0.000	Merged-chr11-60811220-49
Merged-chr6-145090956-22	chr6	145090666	145091326	+	0.000	0.000	Merged-chr6-145090956-22
Merged-chr8-34807662-139	chr8	34806972	34808583	+	0.000	0.000	Merged-chr8-34807662-139
Merged-chr5-107399265-5	chr5	107399085	107399426	+	0.000	0.000	Merged-chr5-107399265-5
Merged-chr14-57769251-39	chr14	57769003	57769481	+	0.000	0.000	Merged-chr14-57769251-39
Merged-chr16-76354540-16	chr16	76354368	76354782	+	0.000	0.000	Merged-chr16-76354540-16
Merged-chr3-97294559-20	chr3	97294353	97294746	+	0.000	0.000	Merged-chr3-97294559-20
Merged-chr15-79932063-1	chr15	79931965	79932163	+	0.000	0.000	Merged-chr15-79932063-1
Merged-chr2-103640943-2	chr2	103640834	103641054	+	0.000	0.000	Merged-chr2-103640943-2
Merged-chr10-20855169-17	chr10	20855002	20855341	+	0.000	0.000	Merged-chr10-20855169-17
Merged-chr17-65773335-1	chr17	65773237	65773435	+	0.000	0.000	Merged-chr17-65773335-1
Merged-chr14-61648687-125	chr14	61648247	61649118	+	0.000	0.000	Merged-chr14-61648687-125
Merged-chr2-91949557-1	chr2	91949459	91949657	+	0.000	0.000	Merged-chr2-91949557-1
Merged-chr14-10526900-22	chr14	10526643	10527219	+	0.000	0.000	Merged-chr14-10526900-22
Merged-chr10-99268470-1	chr10	99268372	99268570	+	0.000	0.000	Merged-chr10-99268470-1
Merged-chr2-132022814-33	chr2	132022585	132023073	+	0.000	0.000	Merged-chr2-132022814-33
Merged-chr11-61111702-1	chr11	61111604	61111802	+	0.000	0.000	Merged-chr11-61111702-1
Merged-chr7-19823686-4	chr7	19823553	19823892	+	0.000	0.000	Merged-chr7-19823686-4
Merged-chr18-55653347-9	chr18	55653203	55653520	+	0.000	0.000	Merged-chr18-55653347-9
Merged-chr6-134615220-54	chr6	134614612	134615655	+	0.000	0.000	Merged-chr6-134615220-54
Merged-chr3-87617465-67	chr3	87617190	87617742	+	0.000	0.000	Merged-chr3-87617465-67
Merged-chr4-106842626-1	chr4	106842528	106842726	+	0.000	0.000	Merged-chr4-106842626-1
Merged-chr6-99241934-12	chr6	99241694	99242242	+	0.000	0.000	Merged-chr6-99241934-12
Merged-chr12-17691994-42	chr12	17691669	17692271	+	0.000	0.000	Merged-chr12-17691994-42
Merged-chr5-65910646-31	chr5	65910419	65910876	+	0.000	0.000	Merged-chr5-65910646-31
Merged-chr19-4000436-69	chr19	4000218	4000690	+	0.000	0.000	Merged-chr19-4000436-69
Merged-chr2-169405067-1	chr2	169404969	169405167	+	0.000	0.000	Merged-chr2-169405067-1
Merged-chr4-6975931-27	chr4	6975640	6976135	+	0.000	0.000	Merged-chr4-6975931-27
Merged-chr3-84324651-40	chr3	84324313	84324948	+	0.000	0.000	Merged-chr3-84324651-40
Merged-chr4-53920761-26	chr4	53920316	53921044	+	0.000	0.000	Merged-chr4-53920761-26
Merged-chr5-65896213-3	chr5	65896084	65896371	+	0.000	0.000	Merged-chr5-65896213-3
Merged-chr19-11601059-2	chr19	11600940	11601180	+	0.000	0.000	Merged-chr19-11601059-2
Merged-chr6-6217915-1	chr6	6217817	6218015	+	0.000	0.000	Merged-chr6-6217915-1
Merged-chr19-29210220-25	chr19	29209981	29210471	+	0.000	0.000	Merged-chr19-29210220-25
Merged-chr17-84353929-2	chr17	84353805	84354056	+	0.000	0.000	Merged-chr17-84353929-2
Merged-chr2-169393966-1	chr2	169393868	169394066	+	0.000	0.000	Merged-chr2-169393966-1
Merged-chr15-27825914-54	chr15	27825431	27826838	+	0.000	0.000	Merged-chr15-27825914-54
Merged-chr3-52007872-51	chr3	52007462	52008476	+	0.000	0.000	Merged-chr3-52007872-51
Merged-chr9-98295323-1	chr9	98295225	98295423	+	0.000	0.000	Merged-chr9-98295323-1
Merged-chr2-32852392-1	chr2	32852294	32852492	+	0.000	0.000	Merged-chr2-32852392-1
Merged-chr9-37208217-52	chr9	37208011	37208480	+	0.000	0.000	Merged-chr9-37208217-52
Merged-chr11-117954336-16	chr11	117954136	117954569	+	0.000	0.000	Merged-chr11-117954336-16
Merged-chr6-125237216-70	chr6	125236715	125237964	+	0.000	0.000	Merged-chr6-125237216-70
Merged-chr14-31556211-33	chr14	31555962	31556572	+	0.000	0.000	Merged-chr14-31556211-33
Merged-chr13-112272178-27	chr13	112271882	112272360	+	0.000	0.000	Merged-chr13-112272178-27
Merged-chr5-105114898-53	chr5	105114512	105115339	+	0.000	0.000	Merged-chr5-105114898-53
Merged-chr1-73901992-79	chr1	73901391	73902783	+	0.000	0.000	Merged-chr1-73901992-79
Merged-chr9-62838773-60	chr9	62838393	62839055	+	0.000	0.000	Merged-chr9-62838773-60
Merged-chr4-59626281-68	chr4	59625886	59626494	+	0.000	0.000	Merged-chr4-59626281-68
Merged-chr19-34583205-74	chr19	34582776	34583586	+	0.000	0.000	Merged-chr19-34583205-74
Merged-chr10-17629812-41	chr10	17629479	17630141	+	0.000	0.000	Merged-chr10-17629812-41
Merged-chr10-60106786-57	chr10	60106373	60107082	+	0.000	0.000	Merged-chr10-60106786-57
Merged-chr9-14376184-17	chr9	14375961	14376442	+	0.000	0.000	Merged-chr9-14376184-17
Merged-chr5-139384853-4	chr5	139384732	139384979	+	0.000	0.000	Merged-chr5-139384853-4
Merged-chr5-107303598-32	chr5	107303379	107303806	+	0.000	0.000	Merged-chr5-107303598-32
Merged-chr2-93439283-6	chr2	93439149	93439412	+	0.000	0.000	Merged-chr2-93439283-6
Merged-chr7-143004947-1	chr7	143004849	143005047	+	0.000	0.000	Merged-chr7-143004947-1
Merged-chr10-81256732-1	chr10	81256634	81256832	+	0.000	0.000	Merged-chr10-81256732-1
Merged-chr2-117374468-47	chr2	117374187	117374760	+	0.000	0.000	Merged-chr2-117374468-47
Merged-chr10-81253220-18	chr10	81253015	81253429	+	0.000	0.000	Merged-chr10-81253220-18
Merged-chr2-165889031-9	chr2	165888852	165889327	+	0.000	0.000	Merged-chr2-165889031-9
Merged-chr11-61687212-1	chr11	61687114	61687312	+	0.000	0.000	Merged-chr11-61687212-1
Merged-chrX-11999203-45	chrX	11998877	11999525	+	0.000	0.000	Merged-chrX-11999203-45
Merged-chr6-72375215-35	chr6	72374889	72375476	+	0.000	0.000	Merged-chr6-72375215-35
Merged-chr7-64048843-48	chr7	64048572	64049239	+	0.000	0.000	Merged-chr7-64048843-48
Merged-chr16-33584365-76	chr16	33583727	33584797	+	0.000	0.000	Merged-chr16-33584365-76
Merged-chr17-21489154-64	chr17	21488851	21489490	+	0.000	0.000	Merged-chr17-21489154-64
Merged-chr9-61713875-3	chr9	61713758	61713987	+	0.000	0.000	Merged-chr9-61713875-3
