#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Tfh.up.bed
Merged-chr11-5261704-88	chr11	5261442	5262042	+	0.000	0.000	Merged-chr11-5261704-88
Merged-chr14-121445375-33	chr14	121445184	121445578	+	0.000	0.000	Merged-chr14-121445375-33
Merged-chr8-70696561-4	chr8	70696431	70696699	+	0.000	0.000	Merged-chr8-70696561-4
Merged-chr6-146410150-50	chr6	146409852	146410377	+	0.000	0.000	Merged-chr6-146410150-50
Merged-chr5-121660711-82	chr5	121660277	121661305	+	0.000	0.000	Merged-chr5-121660711-82
Merged-chr17-24895385-66	chr17	24894975	24896088	+	0.000	0.000	Merged-chr17-24895385-66
Merged-chr10-59296474-30	chr10	59296247	59296692	+	0.000	0.000	Merged-chr10-59296474-30
Merged-chr2-151974232-5	chr2	151974097	151974390	+	0.000	0.000	Merged-chr2-151974232-5
Merged-chr6-134903917-75	chr6	134903478	134904201	+	0.000	0.000	Merged-chr6-134903917-75
Merged-chr15-6554904-39	chr15	6554596	6555098	+	0.000	0.000	Merged-chr15-6554904-39
Merged-chr9-121669585-61	chr9	121669293	121669778	+	0.000	0.000	Merged-chr9-121669585-61
Merged-chr17-56717302-101	chr17	56717087	56717514	+	0.000	0.000	Merged-chr17-56717302-101
Merged-chrX-20704457-50	chrX	20704236	20704708	+	0.000	0.000	Merged-chrX-20704457-50
Merged-chr2-18953259-7	chr2	18953060	18953445	+	0.000	0.000	Merged-chr2-18953259-7
Merged-chr9-96299738-12	chr9	96299582	96299925	+	0.000	0.000	Merged-chr9-96299738-12
Merged-chr3-55440152-6	chr3	55439848	55440380	+	0.000	0.000	Merged-chr3-55440152-6
Merged-chr14-61692058-21	chr14	61691817	61692216	+	0.000	0.000	Merged-chr14-61692058-21
Merged-chr8-94098416-52	chr8	94098241	94098576	+	0.000	0.000	Merged-chr8-94098416-52
Merged-chr8-121570992-1	chr8	121570894	121571092	+	0.000	0.000	Merged-chr8-121570992-1
Merged-chr11-69266485-18	chr11	69266322	69266619	+	0.000	0.000	Merged-chr11-69266485-18
Merged-chr19-4839390-50	chr19	4839157	4839626	+	0.000	0.000	Merged-chr19-4839390-50
Merged-chr7-28379291-46	chr7	28379027	28379519	+	0.000	0.000	Merged-chr7-28379291-46
Merged-chr1-61050420-56	chr1	61050178	61050631	+	0.000	0.000	Merged-chr1-61050420-56
Merged-chr14-14707140-1	chr14	14707042	14707240	+	0.000	0.000	Merged-chr14-14707140-1
Merged-chr10-80956239-67	chr10	80955621	80956852	+	0.000	0.000	Merged-chr10-80956239-67
Merged-chr6-128771124-9	chr6	128770930	128771277	+	0.000	0.000	Merged-chr6-128771124-9
Merged-chr6-90808637-1	chr6	90808539	90808737	+	0.000	0.000	Merged-chr6-90808637-1
Merged-chr8-34805303-58	chr8	34804753	34805791	+	0.000	0.000	Merged-chr8-34805303-58
Merged-chr16-93615620-21	chr16	93615431	93615863	+	0.000	0.000	Merged-chr16-93615620-21
Merged-chr19-32107977-56	chr19	32107583	32108244	+	0.000	0.000	Merged-chr19-32107977-56
Merged-chr6-99067658-20	chr6	99067277	99067859	+	0.000	0.000	Merged-chr6-99067658-20
Merged-chr11-75337042-92	chr11	75336735	75337283	+	0.000	0.000	Merged-chr11-75337042-92
Merged-chr1-181232608-44	chr1	181232423	181232862	+	0.000	0.000	Merged-chr1-181232608-44
Merged-chr11-19963840-12	chr11	19963445	19964141	+	0.000	0.000	Merged-chr11-19963840-12
Merged-chr17-31077750-28	chr17	31077509	31077939	+	0.000	0.000	Merged-chr17-31077750-28
Merged-chr10-14044210-17	chr10	14043978	14044438	+	0.000	0.000	Merged-chr10-14044210-17
Merged-chr12-103341437-53	chr12	103341180	103341633	+	0.000	0.000	Merged-chr12-103341437-53
Merged-chr13-112458738-9	chr13	112458423	112458975	+	0.000	0.000	Merged-chr13-112458738-9
Merged-chr15-99370474-52	chr15	99369968	99370706	+	0.000	0.000	Merged-chr15-99370474-52
Merged-chr12-36423696-23	chr12	36423470	36423947	+	0.000	0.000	Merged-chr12-36423696-23
Merged-chr17-32402116-14	chr17	32401964	32402259	+	0.000	0.000	Merged-chr17-32402116-14
Merged-chr10-17583261-2	chr10	17583112	17583413	+	0.000	0.000	Merged-chr10-17583261-2
Merged-chr12-111691386-42	chr12	111691073	111691596	+	0.000	0.000	Merged-chr12-111691386-42
Merged-chr1-40052401-45	chr1	40052220	40052763	+	0.000	0.000	Merged-chr1-40052401-45
Merged-chr14-65351604-1	chr14	65351506	65351704	+	0.000	0.000	Merged-chr14-65351604-1
Merged-chr10-63382739-45	chr10	63382542	63382932	+	0.000	0.000	Merged-chr10-63382739-45
Merged-chr2-5063869-93	chr2	5063502	5064057	+	0.000	0.000	Merged-chr2-5063869-93
Merged-chr10-96081331-2	chr10	96081211	96081454	+	0.000	0.000	Merged-chr10-96081331-2
Merged-chr11-69411371-4	chr11	69411273	69411471	+	0.000	0.000	Merged-chr11-69411371-4
Merged-chr6-37448067-27	chr6	37447765	37448319	+	0.000	0.000	Merged-chr6-37448067-27
Merged-chr8-81636390-46	chr8	81635932	81636644	+	0.000	0.000	Merged-chr8-81636390-46
Merged-chr17-73109523-1	chr17	73109425	73109623	+	0.000	0.000	Merged-chr17-73109523-1
Merged-chr11-52265909-50	chr11	52265639	52266189	+	0.000	0.000	Merged-chr11-52265909-50
Merged-chr11-44476663-12	chr11	44476524	44476808	+	0.000	0.000	Merged-chr11-44476663-12
Merged-chr5-64814599-21	chr5	64814429	64814771	+	0.000	0.000	Merged-chr5-64814599-21
Merged-chr6-41545550-2	chr6	41545446	41545656	+	0.000	0.000	Merged-chr6-41545550-2
Merged-chr15-27785429-33	chr15	27785145	27785643	+	0.000	0.000	Merged-chr15-27785429-33
Merged-chr12-85969907-52	chr12	85969660	85970170	+	0.000	0.000	Merged-chr12-85969907-52
Merged-chr8-70699111-121	chr8	70698725	70699406	+	0.000	0.000	Merged-chr8-70699111-121
Merged-chr10-96549665-1	chr10	96549567	96549765	+	0.000	0.000	Merged-chr10-96549665-1
Merged-chr11-97018776-25	chr11	97018424	97019018	+	0.000	0.000	Merged-chr11-97018776-25
Merged-chr5-147057071-1	chr5	147056973	147057171	+	0.000	0.000	Merged-chr5-147057071-1
Merged-chr6-134247507-18	chr6	134247250	134247716	+	0.000	0.000	Merged-chr6-134247507-18
Merged-chr6-128799427-106	chr6	128798947	128799863	+	0.000	0.000	Merged-chr6-128799427-106
Merged-chr17-26090364-48	chr17	26090150	26090558	+	0.000	0.000	Merged-chr17-26090364-48
Merged-chr12-73494185-12	chr12	73494019	73494400	+	0.000	0.000	Merged-chr12-73494185-12
Merged-chr15-79932596-65	chr15	79932200	79933035	+	0.000	0.000	Merged-chr15-79932596-65
Merged-chr6-149366432-63	chr6	149365827	149366769	+	0.000	0.000	Merged-chr6-149366432-63
Merged-chr11-4849390-69	chr11	4849165	4849699	+	0.000	0.000	Merged-chr11-4849390-69
Merged-chr3-131139787-62	chr3	131139499	131140101	+	0.000	0.000	Merged-chr3-131139787-62
Merged-chr1-40240517-6	chr1	40240348	40240670	+	0.000	0.000	Merged-chr1-40240517-6
Merged-chr7-19359775-64	chr7	19359492	19360131	+	0.000	0.000	Merged-chr7-19359775-64
Merged-chr13-63604844-5	chr13	63604738	63604960	+	0.000	0.000	Merged-chr13-63604844-5
Merged-chr15-76795426-7	chr15	76795255	76795625	+	0.000	0.000	Merged-chr15-76795426-7
Merged-chr15-64299495-1	chr15	64299397	64299595	+	0.000	0.000	Merged-chr15-64299495-1
Merged-chr2-91984891-52	chr2	91984511	91985370	+	0.000	0.000	Merged-chr2-91984891-52
Merged-chr12-85474010-81	chr12	85473600	85474301	+	0.000	0.000	Merged-chr12-85474010-81
Merged-chr7-141437625-56	chr7	141437440	141437774	+	0.000	0.000	Merged-chr7-141437625-56
Merged-chr6-99379520-2	chr6	99379420	99379623	+	0.000	0.000	Merged-chr6-99379520-2
Merged-chr1-36797700-29	chr1	36797529	36797895	+	0.000	0.000	Merged-chr1-36797700-29
Merged-chr18-34855881-9	chr18	34855661	34856023	+	0.000	0.000	Merged-chr18-34855881-9
Merged-chr10-96481360-10	chr10	96481074	96481553	+	0.000	0.000	Merged-chr10-96481360-10
Merged-chr2-18914353-5	chr2	18914124	18914570	+	0.000	0.000	Merged-chr2-18914353-5
Merged-chr12-82208819-8	chr12	82208698	82208960	+	0.000	0.000	Merged-chr12-82208819-8
Merged-chr11-60811220-49	chr11	60810916	60811433	+	0.000	0.000	Merged-chr11-60811220-49
Merged-chr6-48629396-42	chr6	48628827	48629822	+	0.000	0.000	Merged-chr6-48629396-42
Merged-chr3-137879521-3	chr3	137879379	137879666	+	0.000	0.000	Merged-chr3-137879521-3
Merged-chr8-34807662-139	chr8	34806972	34808583	+	0.000	0.000	Merged-chr8-34807662-139
Merged-chr16-76549789-43	chr16	76549390	76550085	+	0.000	0.000	Merged-chr16-76549789-43
Merged-chr5-107399265-5	chr5	107399085	107399426	+	0.000	0.000	Merged-chr5-107399265-5
Merged-chr13-63563458-65	chr13	63563128	63563811	+	0.000	0.000	Merged-chr13-63563458-65
Merged-chr14-57769251-39	chr14	57769003	57769481	+	0.000	0.000	Merged-chr14-57769251-39
Merged-chr2-103640943-2	chr2	103640834	103641054	+	0.000	0.000	Merged-chr2-103640943-2
Merged-chr10-20855169-17	chr10	20855002	20855341	+	0.000	0.000	Merged-chr10-20855169-17
Merged-chr14-61648687-125	chr14	61648247	61649118	+	0.000	0.000	Merged-chr14-61648687-125
Merged-chr12-55488761-97	chr12	55488027	55489360	+	0.000	0.000	Merged-chr12-55488761-97
Merged-chr2-132022814-33	chr2	132022585	132023073	+	0.000	0.000	Merged-chr2-132022814-33
Merged-chr7-19823686-4	chr7	19823553	19823892	+	0.000	0.000	Merged-chr7-19823686-4
Merged-chr6-115546435-6	chr6	115546278	115546629	+	0.000	0.000	Merged-chr6-115546435-6
Merged-chr1-16747378-44	chr1	16747127	16747584	+	0.000	0.000	Merged-chr1-16747378-44
Merged-chr6-134615220-54	chr6	134614612	134615655	+	0.000	0.000	Merged-chr6-134615220-54
Merged-chr3-87617465-67	chr3	87617190	87617742	+	0.000	0.000	Merged-chr3-87617465-67
Merged-chr11-94260056-24	chr11	94259839	94260267	+	0.000	0.000	Merged-chr11-94260056-24
Merged-chr6-99241934-12	chr6	99241694	99242242	+	0.000	0.000	Merged-chr6-99241934-12
Merged-chr3-131024201-9	chr3	131024017	131024445	+	0.000	0.000	Merged-chr3-131024201-9
Merged-chr19-4000436-69	chr19	4000218	4000690	+	0.000	0.000	Merged-chr19-4000436-69
Merged-chr4-135895375-12	chr4	135895130	135895586	+	0.000	0.000	Merged-chr4-135895375-12
Merged-chr2-169405067-1	chr2	169404969	169405167	+	0.000	0.000	Merged-chr2-169405067-1
Merged-chr3-84324651-40	chr3	84324313	84324948	+	0.000	0.000	Merged-chr3-84324651-40
Merged-chr5-64813644-15	chr5	64813452	64813901	+	0.000	0.000	Merged-chr5-64813644-15
Merged-chr4-53920761-26	chr4	53920316	53921044	+	0.000	0.000	Merged-chr4-53920761-26
Merged-chr19-11601059-2	chr19	11600940	11601180	+	0.000	0.000	Merged-chr19-11601059-2
Merged-chr2-169393966-1	chr2	169393868	169394066	+	0.000	0.000	Merged-chr2-169393966-1
Merged-chr15-36361606-62	chr15	36361216	36361987	+	0.000	0.000	Merged-chr15-36361606-62
Merged-chr11-117954336-16	chr11	117954136	117954569	+	0.000	0.000	Merged-chr11-117954336-16
Merged-chr4-10940994-39	chr4	10940798	10941175	+	0.000	0.000	Merged-chr4-10940994-39
Merged-chr9-62838773-60	chr9	62838393	62839055	+	0.000	0.000	Merged-chr9-62838773-60
Merged-chr13-95524041-1	chr13	95523943	95524141	+	0.000	0.000	Merged-chr13-95524041-1
Merged-chr10-67498312-2	chr10	67498205	67498421	+	0.000	0.000	Merged-chr10-67498312-2
Merged-chr19-34583205-74	chr19	34582776	34583586	+	0.000	0.000	Merged-chr19-34583205-74
Merged-chr5-139384853-4	chr5	139384732	139384979	+	0.000	0.000	Merged-chr5-139384853-4
Merged-chr4-129811294-67	chr4	129811002	129811581	+	0.000	0.000	Merged-chr4-129811294-67
Merged-chr2-169702917-20	chr2	169702621	169703149	+	0.000	0.000	Merged-chr2-169702917-20
Merged-chr17-31058889-44	chr17	31058623	31059148	+	0.000	0.000	Merged-chr17-31058889-44
Merged-chr5-107303598-32	chr5	107303379	107303806	+	0.000	0.000	Merged-chr5-107303598-32
Merged-chr17-31058324-16	chr17	31058171	31058519	+	0.000	0.000	Merged-chr17-31058324-16
Merged-chr10-81256732-1	chr10	81256634	81256832	+	0.000	0.000	Merged-chr10-81256732-1
Merged-chr2-117374468-47	chr2	117374187	117374760	+	0.000	0.000	Merged-chr2-117374468-47
Merged-chr5-134295794-17	chr5	134295609	134295961	+	0.000	0.000	Merged-chr5-134295794-17
Merged-chr11-19977912-19	chr11	19977733	19978190	+	0.000	0.000	Merged-chr11-19977912-19
Merged-chr8-110939286-87	chr8	110939086	110939515	+	0.000	0.000	Merged-chr8-110939286-87
Merged-chr1-61137835-19	chr1	61137289	61138258	+	0.000	0.000	Merged-chr1-61137835-19
Merged-chrX-11999203-45	chrX	11998877	11999525	+	0.000	0.000	Merged-chrX-11999203-45
Merged-chr7-64048843-48	chr7	64048572	64049239	+	0.000	0.000	Merged-chr7-64048843-48
Merged-chr5-122644331-31	chr5	122644039	122644522	+	0.000	0.000	Merged-chr5-122644331-31
Merged-chr9-96631184-121	chr9	96630935	96631336	+	0.000	0.000	Merged-chr9-96631184-121
Merged-chr17-21489154-64	chr17	21488851	21489490	+	0.000	0.000	Merged-chr17-21489154-64
Merged-chr4-156203414-81	chr4	156202939	156203657	+	0.000	0.000	Merged-chr4-156203414-81
Merged-chr9-44538011-43	chr9	44537786	44538306	+	0.000	0.000	Merged-chr9-44538011-43
Merged-chr16-97271510-1	chr16	97271412	97271610	+	0.000	0.000	Merged-chr16-97271510-1
Merged-chr1-36807272-8	chr1	36807071	36807446	+	0.000	0.000	Merged-chr1-36807272-8
Merged-chr2-103600179-1	chr2	103600081	103600279	+	0.000	0.000	Merged-chr2-103600179-1
Merged-chr2-59339754-115	chr2	59339204	59340201	+	0.000	0.000	Merged-chr2-59339754-115
Merged-chr15-64311956-7	chr15	64311816	64312143	+	0.000	0.000	Merged-chr15-64311956-7
Merged-chr9-61681687-3	chr9	61681557	61681808	+	0.000	0.000	Merged-chr9-61681687-3
Merged-chr11-113187180-1	chr11	113187082	113187280	+	0.000	0.000	Merged-chr11-113187180-1
Merged-chr2-30547911-31	chr2	30547495	30548285	+	0.000	0.000	Merged-chr2-30547911-31
Merged-chr12-111694748-9	chr12	111694547	111694975	+	0.000	0.000	Merged-chr12-111694748-9
Merged-chr5-65861345-20	chr5	65861169	65861701	+	0.000	0.000	Merged-chr5-65861345-20
Merged-chr16-45016685-21	chr16	45016510	45016849	+	0.000	0.000	Merged-chr16-45016685-21
Merged-chr2-135805838-2	chr2	135805717	135805961	+	0.000	0.000	Merged-chr2-135805838-2
Merged-chr6-99389059-78	chr6	99388645	99389416	+	0.000	0.000	Merged-chr6-99389059-78
Merged-chr10-17563069-2	chr10	17562970	17563171	+	0.000	0.000	Merged-chr10-17563069-2
Merged-chr15-64217724-1	chr15	64217626	64217824	+	0.000	0.000	Merged-chr15-64217724-1
Merged-chr15-36282913-112	chr15	36282619	36283479	+	0.000	0.000	Merged-chr15-36282913-112
Merged-chr6-129275462-82	chr6	129275065	129275759	+	0.000	0.000	Merged-chr6-129275462-82
Merged-chr5-65873150-53	chr5	65872728	65873619	+	0.000	0.000	Merged-chr5-65873150-53
Merged-chr10-12985296-24	chr10	12985136	12985470	+	0.000	0.000	Merged-chr10-12985296-24
Merged-chr10-60218955-29	chr10	60218756	60219210	+	0.000	0.000	Merged-chr10-60218955-29
Merged-chr11-117912912-16	chr11	117912653	117913081	+	0.000	0.000	Merged-chr11-117912912-16
Merged-chr10-60388992-1	chr10	60388894	60389092	+	0.000	0.000	Merged-chr10-60388992-1
Merged-chr15-61981669-16	chr15	61981494	61981839	+	0.000	0.000	Merged-chr15-61981669-16
Merged-chr17-6979052-61	chr17	6978747	6979310	+	0.000	0.000	Merged-chr17-6979052-61
Merged-chr2-69713363-57	chr2	69712899	69713645	+	0.000	0.000	Merged-chr2-69713363-57
Merged-chr17-56330694-11	chr17	56330465	56330870	+	0.000	0.000	Merged-chr17-56330694-11
Merged-chr4-6902049-115	chr4	6901386	6902656	+	0.000	0.000	Merged-chr4-6902049-115
Merged-chr1-128675769-5	chr1	128675587	128675959	+	0.000	0.000	Merged-chr1-128675769-5
Merged-chr10-80398930-4	chr10	80398826	80399037	+	0.000	0.000	Merged-chr10-80398930-4
Merged-chr15-36364170-51	chr15	36363961	36364430	+	0.000	0.000	Merged-chr15-36364170-51
Merged-chr11-96065187-86	chr11	96064882	96065630	+	0.000	0.000	Merged-chr11-96065187-86
Merged-chr4-137909682-19	chr4	137909436	137909921	+	0.000	0.000	Merged-chr4-137909682-19
Merged-chr3-69004750-37	chr3	69004469	69005021	+	0.000	0.000	Merged-chr3-69004750-37
Merged-chr8-111566005-2	chr8	111565889	111566123	+	0.000	0.000	Merged-chr8-111566005-2
Merged-chr15-6574707-44	chr15	6574500	6574911	+	0.000	0.000	Merged-chr15-6574707-44
Merged-chr3-106464955-7	chr3	106464845	106465084	+	0.000	0.000	Merged-chr3-106464955-7
Merged-chr19-46495312-1	chr19	46495214	46495412	+	0.000	0.000	Merged-chr19-46495312-1
Merged-chr10-128743919-8	chr10	128743613	128744114	+	0.000	0.000	Merged-chr10-128743919-8
Merged-chr5-134275761-27	chr5	134275580	134276010	+	0.000	0.000	Merged-chr5-134275761-27
Merged-chr4-155169088-50	chr4	155168708	155169449	+	0.000	0.000	Merged-chr4-155169088-50
Merged-chr4-16476790-1	chr4	16476692	16476890	+	0.000	0.000	Merged-chr4-16476790-1
Merged-chr19-6942503-7	chr19	6942328	6942765	+	0.000	0.000	Merged-chr19-6942503-7
Merged-chr12-41040097-12	chr12	41039850	41040292	+	0.000	0.000	Merged-chr12-41040097-12
Merged-chr4-134767193-7	chr4	134767046	134767362	+	0.000	0.000	Merged-chr4-134767193-7
Merged-chr2-30077913-94	chr2	30077349	30078673	+	0.000	0.000	Merged-chr2-30077913-94
Merged-chr1-60447262-12	chr1	60447085	60447409	+	0.000	0.000	Merged-chr1-60447262-12
Merged-chr4-101585348-24	chr4	101585074	101585560	+	0.000	0.000	Merged-chr4-101585348-24
Merged-chr6-47943219-33	chr6	47942922	47943465	+	0.000	0.000	Merged-chr6-47943219-33
Merged-chr3-138893657-47	chr3	138893485	138893882	+	0.000	0.000	Merged-chr3-138893657-47
Merged-chr1-138298288-12	chr1	138298103	138298461	+	0.000	0.000	Merged-chr1-138298288-12
Merged-chr6-129218550-1	chr6	129218452	129218650	+	0.000	0.000	Merged-chr6-129218550-1
Merged-chr10-81070028-51	chr10	81069767	81070329	+	0.000	0.000	Merged-chr10-81070028-51
Merged-chr2-135731244-1	chr2	135731146	135731344	+	0.000	0.000	Merged-chr2-135731244-1
Merged-chr11-23770301-1	chr11	23770203	23770401	+	0.000	0.000	Merged-chr11-23770301-1
Merged-chr12-85964665-5	chr12	85964506	85964879	+	0.000	0.000	Merged-chr12-85964665-5
Merged-chr19-34570289-10	chr19	34570083	34570462	+	0.000	0.000	Merged-chr19-34570289-10
Merged-chr16-91063973-29	chr16	91063742	91064316	+	0.000	0.000	Merged-chr16-91063973-29
Merged-chr5-114175903-40	chr5	114175631	114176307	+	0.000	0.000	Merged-chr5-114175903-40
Merged-chr2-163160622-8	chr2	163160400	163160948	+	0.000	0.000	Merged-chr2-163160622-8
Merged-chr1-92190679-18	chr1	92190477	92190921	+	0.000	0.000	Merged-chr1-92190679-18
Merged-chr9-67840387-69	chr9	67840110	67840673	+	0.000	0.000	Merged-chr9-67840387-69
Merged-chr16-45275886-6	chr16	45275651	45276087	+	0.000	0.000	Merged-chr16-45275886-6
Merged-chr19-4228409-4	chr19	4228227	4228574	+	0.000	0.000	Merged-chr19-4228409-4
Merged-chr19-57355886-69	chr19	57355543	57356223	+	0.000	0.000	Merged-chr19-57355886-69
Merged-chr11-98150418-13	chr11	98150238	98150566	+	0.000	0.000	Merged-chr11-98150418-13
Merged-chr9-85672342-1	chr9	85672244	85672442	+	0.000	0.000	Merged-chr9-85672342-1
Merged-chr5-64360756-39	chr5	64360437	64360982	+	0.000	0.000	Merged-chr5-64360756-39
Merged-chr11-75878686-10	chr11	75878468	75878907	+	0.000	0.000	Merged-chr11-75878686-10
Merged-chr12-16171798-43	chr12	16171519	16172066	+	0.000	0.000	Merged-chr12-16171798-43
Merged-chr13-43779134-1	chr13	43779036	43779234	+	0.000	0.000	Merged-chr13-43779134-1
Merged-chr16-48786510-43	chr16	48786331	48786759	+	0.000	0.000	Merged-chr16-48786510-43
Merged-chr8-81611611-36	chr8	81611283	81611996	+	0.000	0.000	Merged-chr8-81611611-36
Merged-chr9-61666327-39	chr9	61666135	61666531	+	0.000	0.000	Merged-chr9-61666327-39
Merged-chr12-84451236-79	chr12	84450970	84451484	+	0.000	0.000	Merged-chr12-84451236-79
Merged-chr11-19984560-3	chr11	19984453	19984668	+	0.000	0.000	Merged-chr11-19984560-3
Merged-chr15-99336095-27	chr15	99335928	99336349	+	0.000	0.000	Merged-chr15-99336095-27
Merged-chr12-52818712-31	chr12	52818221	52819096	+	0.000	0.000	Merged-chr12-52818712-31
Merged-chr12-15832829-25	chr12	15832513	15833067	+	0.000	0.000	Merged-chr12-15832829-25
Merged-chr14-44989338-166	chr14	44988583	44990170	+	0.000	0.000	Merged-chr14-44989338-166
Merged-chr6-143167023-76	chr6	143166755	143167299	+	0.000	0.000	Merged-chr6-143167023-76
Merged-chr3-68790735-6	chr3	68790614	68790867	+	0.000	0.000	Merged-chr3-68790735-6
Merged-chr1-92179454-1	chr1	92179356	92179554	+	0.000	0.000	Merged-chr1-92179454-1
Merged-chr15-74769291-9	chr15	74769031	74769544	+	0.000	0.000	Merged-chr15-74769291-9
Merged-chr5-64840917-11	chr5	64840755	64841102	+	0.000	0.000	Merged-chr5-64840917-11
Merged-chr2-18982751-15	chr2	18982554	18982911	+	0.000	0.000	Merged-chr2-18982751-15
Merged-chr9-25184798-4	chr9	25184689	25184909	+	0.000	0.000	Merged-chr9-25184798-4
Merged-chr11-61112594-17	chr11	61112267	61112796	+	0.000	0.000	Merged-chr11-61112594-17
Merged-chr4-155361942-2	chr4	155361825	155362062	+	0.000	0.000	Merged-chr4-155361942-2
Merged-chr14-31019161-80	chr14	31018623	31019672	+	0.000	0.000	Merged-chr14-31019161-80
Merged-chr15-6588364-3	chr15	6588241	6588499	+	0.000	0.000	Merged-chr15-6588364-3
Merged-chr3-121201249-12	chr3	121200986	121201476	+	0.000	0.000	Merged-chr3-121201249-12
Merged-chr13-63552773-18	chr13	63552573	63552962	+	0.000	0.000	Merged-chr13-63552773-18
Merged-chr10-96721241-23	chr10	96721074	96721427	+	0.000	0.000	Merged-chr10-96721241-23
Merged-chr17-47115984-25	chr17	47115783	47116207	+	0.000	0.000	Merged-chr17-47115984-25
Merged-chr13-63541673-31	chr13	63541471	63541917	+	0.000	0.000	Merged-chr13-63541673-31
Merged-chr7-16201318-27	chr7	16201123	16201491	+	0.000	0.000	Merged-chr7-16201318-27
Merged-chr9-108339266-57	chr9	108338988	108339640	+	0.000	0.000	Merged-chr9-108339266-57
Merged-chr16-45224800-5	chr16	45224620	45224960	+	0.000	0.000	Merged-chr16-45224800-5
Merged-chr7-128392760-60	chr7	128392377	128393030	+	0.000	0.000	Merged-chr7-128392760-60
Merged-chr11-113788685-32	chr11	113788468	113788873	+	0.000	0.000	Merged-chr11-113788685-32
Merged-chr7-132425700-1	chr7	132425602	132425800	+	0.000	0.000	Merged-chr7-132425700-1
Merged-chr2-19665337-2	chr2	19665232	19665444	+	0.000	0.000	Merged-chr2-19665337-2
Merged-chr5-65867573-52	chr5	65867292	65867815	+	0.000	0.000	Merged-chr5-65867573-52
