#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.dn.bed
Merged-chr5-64814599-21	chr5	64814429	64814771	+	0.000	0.000	Merged-chr5-64814599-21
Merged-chr15-27785429-33	chr15	27785145	27785643	+	0.000	0.000	Merged-chr15-27785429-33
Merged-chr8-70699111-121	chr8	70698725	70699406	+	0.000	0.000	Merged-chr8-70699111-121
Merged-chr10-96549665-1	chr10	96549567	96549765	+	0.000	0.000	Merged-chr10-96549665-1
Merged-chr15-76068913-1	chr15	76068815	76069013	+	0.000	0.000	Merged-chr15-76068913-1
Merged-chr4-11147279-100	chr4	11146892	11148069	+	0.000	0.000	Merged-chr4-11147279-100
Merged-chr11-97018776-25	chr11	97018424	97019018	+	0.000	0.000	Merged-chr11-97018776-25
Merged-chr6-59249784-14	chr6	59249555	59249966	+	0.000	0.000	Merged-chr6-59249784-14
Merged-chr1-64305701-25	chr1	64305444	64305907	+	0.000	0.000	Merged-chr1-64305701-25
Merged-chr11-21150590-3	chr11	21150404	21150744	+	0.000	0.000	Merged-chr11-21150590-3
Merged-chr2-77327471-3	chr2	77327317	77327607	+	0.000	0.000	Merged-chr2-77327471-3
Merged-chr13-109239401-35	chr13	109239116	109239628	+	0.000	0.000	Merged-chr13-109239401-35
Merged-chr19-57329037-3	chr19	57328925	57329149	+	0.000	0.000	Merged-chr19-57329037-3
Merged-chr9-71897482-11	chr9	71897274	71897721	+	0.000	0.000	Merged-chr9-71897482-11
Merged-chr6-128799427-106	chr6	128798947	128799863	+	0.000	0.000	Merged-chr6-128799427-106
Merged-chr17-26090364-48	chr17	26090150	26090558	+	0.000	0.000	Merged-chr17-26090364-48
Merged-chr19-60756822-7	chr19	60756655	60757088	+	0.000	0.000	Merged-chr19-60756822-7
Merged-chr1-34005942-55	chr1	34005548	34006329	+	0.000	0.000	Merged-chr1-34005942-55
Merged-chr15-79932596-65	chr15	79932200	79933035	+	0.000	0.000	Merged-chr15-79932596-65
Merged-chr11-4849390-69	chr11	4849165	4849699	+	0.000	0.000	Merged-chr11-4849390-69
Merged-chr6-4601055-95	chr6	4600738	4601309	+	0.000	0.000	Merged-chr6-4601055-95
Merged-chr18-50032999-72	chr18	50032690	50033325	+	0.000	0.000	Merged-chr18-50032999-72
Merged-chr3-131139787-62	chr3	131139499	131140101	+	0.000	0.000	Merged-chr3-131139787-62
Merged-chr9-67003369-3	chr9	67003258	67003493	+	0.000	0.000	Merged-chr9-67003369-3
Merged-chr7-19359775-64	chr7	19359492	19360131	+	0.000	0.000	Merged-chr7-19359775-64
Merged-chr4-106836739-2	chr4	106836630	106836850	+	0.000	0.000	Merged-chr4-106836739-2
Merged-chr15-76795426-7	chr15	76795255	76795625	+	0.000	0.000	Merged-chr15-76795426-7
Merged-chr14-31399260-83	chr14	31398950	31399518	+	0.000	0.000	Merged-chr14-31399260-83
Merged-chr15-64299495-1	chr15	64299397	64299595	+	0.000	0.000	Merged-chr15-64299495-1
Merged-chr13-55528165-11	chr13	55527890	55528410	+	0.000	0.000	Merged-chr13-55528165-11
Merged-chr8-72351655-27	chr8	72351211	72351948	+	0.000	0.000	Merged-chr8-72351655-27
Merged-chr3-151749221-35	chr3	151748538	151749947	+	0.000	0.000	Merged-chr3-151749221-35
Merged-chr4-137993599-80	chr4	137993089	137994022	+	0.000	0.000	Merged-chr4-137993599-80
Merged-chr2-75905004-7	chr2	75904808	75905159	+	0.000	0.000	Merged-chr2-75905004-7
Merged-chr8-61438056-10	chr8	61437884	61438224	+	0.000	0.000	Merged-chr8-61438056-10
Merged-chr6-99379520-2	chr6	99379420	99379623	+	0.000	0.000	Merged-chr6-99379520-2
Merged-chr5-148502720-1	chr5	148502622	148502820	+	0.000	0.000	Merged-chr5-148502720-1
Merged-chr1-36797700-29	chr1	36797529	36797895	+	0.000	0.000	Merged-chr1-36797700-29
Merged-chr18-34855881-9	chr18	34855661	34856023	+	0.000	0.000	Merged-chr18-34855881-9
Merged-chr7-73556999-21	chr7	73556792	73557345	+	0.000	0.000	Merged-chr7-73556999-21
Merged-chr18-14774041-14	chr18	14773877	14774219	+	0.000	0.000	Merged-chr18-14774041-14
Merged-chr5-69557217-100	chr5	69556904	69557480	+	0.000	0.000	Merged-chr5-69557217-100
Merged-chr15-85956414-21	chr15	85956220	85956648	+	0.000	0.000	Merged-chr15-85956414-21
Merged-chr9-123366861-57	chr9	123366514	123367180	+	0.000	0.000	Merged-chr9-123366861-57
Merged-chr10-96481360-10	chr10	96481074	96481553	+	0.000	0.000	Merged-chr10-96481360-10
Merged-chr10-21115905-6	chr10	21115679	21116105	+	0.000	0.000	Merged-chr10-21115905-6
Merged-chr5-122231022-3	chr5	122230886	122231157	+	0.000	0.000	Merged-chr5-122231022-3
Merged-chr4-53845434-14	chr4	53845199	53845700	+	0.000	0.000	Merged-chr4-53845434-14
Merged-chr4-129761828-33	chr4	129761619	129762007	+	0.000	0.000	Merged-chr4-129761828-33
Merged-chr12-82208819-8	chr12	82208698	82208960	+	0.000	0.000	Merged-chr12-82208819-8
Merged-chr12-15932271-28	chr12	15932108	15932493	+	0.000	0.000	Merged-chr12-15932271-28
Merged-chr6-48629396-42	chr6	48628827	48629822	+	0.000	0.000	Merged-chr6-48629396-42
Merged-chr6-145090956-22	chr6	145090666	145091326	+	0.000	0.000	Merged-chr6-145090956-22
Merged-chr14-121545671-6	chr14	121545555	121545814	+	0.000	0.000	Merged-chr14-121545671-6
Merged-chr13-58388216-46	chr13	58388014	58388589	+	0.000	0.000	Merged-chr13-58388216-46
Merged-chr2-75704284-195	chr2	75703867	75704574	+	0.000	0.000	Merged-chr2-75704284-195
Merged-chr12-84270208-31	chr12	84269906	84270491	+	0.000	0.000	Merged-chr12-84270208-31
Merged-chr5-107399265-5	chr5	107399085	107399426	+	0.000	0.000	Merged-chr5-107399265-5
Merged-chr5-34187063-1	chr5	34186965	34187163	+	0.000	0.000	Merged-chr5-34187063-1
Merged-chr14-57769251-39	chr14	57769003	57769481	+	0.000	0.000	Merged-chr14-57769251-39
Merged-chr7-129593270-2	chr7	129593131	129593411	+	0.000	0.000	Merged-chr7-129593270-2
Merged-chr11-79142145-3	chr11	79142021	79142258	+	0.000	0.000	Merged-chr11-79142145-3
Merged-chr11-106666756-22	chr11	106666364	106667019	+	0.000	0.000	Merged-chr11-106666756-22
Merged-chr2-32847236-54	chr2	32846664	32847557	+	0.000	0.000	Merged-chr2-32847236-54
Merged-chr10-20855169-17	chr10	20855002	20855341	+	0.000	0.000	Merged-chr10-20855169-17
Merged-chr14-61648687-125	chr14	61648247	61649118	+	0.000	0.000	Merged-chr14-61648687-125
Merged-chr4-53178899-1	chr4	53178801	53178999	+	0.000	0.000	Merged-chr4-53178899-1
Merged-chr17-32349293-10	chr17	32349059	32349518	+	0.000	0.000	Merged-chr17-32349293-10
Merged-chr9-106476167-24	chr9	106475968	106476422	+	0.000	0.000	Merged-chr9-106476167-24
Merged-chr2-135702519-1	chr2	135702421	135702619	+	0.000	0.000	Merged-chr2-135702519-1
Merged-chr4-32132058-6	chr4	32131936	32132181	+	0.000	0.000	Merged-chr4-32132058-6
Merged-chr2-155692247-54	chr2	155691822	155692561	+	0.000	0.000	Merged-chr2-155692247-54
Merged-chr2-91949557-1	chr2	91949459	91949657	+	0.000	0.000	Merged-chr2-91949557-1
Merged-chr7-19823686-4	chr7	19823553	19823892	+	0.000	0.000	Merged-chr7-19823686-4
Merged-chr9-53381884-4	chr9	53381776	53382002	+	0.000	0.000	Merged-chr9-53381884-4
Merged-chr18-55653347-9	chr18	55653203	55653520	+	0.000	0.000	Merged-chr18-55653347-9
Merged-chr11-61854345-5	chr11	61854229	61854458	+	0.000	0.000	Merged-chr11-61854345-5
Merged-chr1-16747378-44	chr1	16747127	16747584	+	0.000	0.000	Merged-chr1-16747378-44
Merged-chr6-134615220-54	chr6	134614612	134615655	+	0.000	0.000	Merged-chr6-134615220-54
Merged-chr8-20514564-4	chr8	20514458	20514673	+	0.000	0.000	Merged-chr8-20514564-4
Merged-chr7-25755433-131	chr7	25754962	25755711	+	0.000	0.000	Merged-chr7-25755433-131
Merged-chr3-87617465-67	chr3	87617190	87617742	+	0.000	0.000	Merged-chr3-87617465-67
Merged-chr4-106842626-1	chr4	106842528	106842726	+	0.000	0.000	Merged-chr4-106842626-1
Merged-chr11-20326437-1	chr11	20326339	20326537	+	0.000	0.000	Merged-chr11-20326437-1
Merged-chr19-57119872-11	chr19	57119618	57120069	+	0.000	0.000	Merged-chr19-57119872-11
Merged-chr5-143518064-68	chr5	143517438	143518498	+	0.000	0.000	Merged-chr5-143518064-68
Merged-chr6-99241934-12	chr6	99241694	99242242	+	0.000	0.000	Merged-chr6-99241934-12
Merged-chr12-17691994-42	chr12	17691669	17692271	+	0.000	0.000	Merged-chr12-17691994-42
Merged-chr2-160731444-61	chr2	160731263	160731778	+	0.000	0.000	Merged-chr2-160731444-61
Merged-chr3-131024201-9	chr3	131024017	131024445	+	0.000	0.000	Merged-chr3-131024201-9
Merged-chr17-56613592-58	chr17	56613178	56614239	+	0.000	0.000	Merged-chr17-56613592-58
Merged-chr5-65910646-31	chr5	65910419	65910876	+	0.000	0.000	Merged-chr5-65910646-31
Merged-chr4-106828522-2	chr4	106828407	106828639	+	0.000	0.000	Merged-chr4-106828522-2
Merged-chr2-169405067-1	chr2	169404969	169405167	+	0.000	0.000	Merged-chr2-169405067-1
Merged-chr4-43656546-52	chr4	43656246	43656848	+	0.000	0.000	Merged-chr4-43656546-52
Merged-chr4-139380669-66	chr4	139380278	139380961	+	0.000	0.000	Merged-chr4-139380669-66
Merged-chr4-6975931-27	chr4	6975640	6976135	+	0.000	0.000	Merged-chr4-6975931-27
Merged-chr3-84324651-40	chr3	84324313	84324948	+	0.000	0.000	Merged-chr3-84324651-40
Merged-chr11-100814750-46	chr11	100814564	100814975	+	0.000	0.000	Merged-chr11-100814750-46
Merged-chr5-64813644-15	chr5	64813452	64813901	+	0.000	0.000	Merged-chr5-64813644-15
Merged-chr4-53920761-26	chr4	53920316	53921044	+	0.000	0.000	Merged-chr4-53920761-26
Merged-chr13-109210912-2	chr13	109210814	109211012	+	0.000	0.000	Merged-chr13-109210912-2
Merged-chr8-125725496-61	chr8	125725236	125725949	+	0.000	0.000	Merged-chr8-125725496-61
Merged-chr4-115984376-24	chr4	115984192	115984588	+	0.000	0.000	Merged-chr4-115984376-24
Merged-chr19-29210220-25	chr19	29209981	29210471	+	0.000	0.000	Merged-chr19-29210220-25
Merged-chr13-24845143-12	chr13	24844909	24845323	+	0.000	0.000	Merged-chr13-24845143-12
Merged-chr10-96787380-49	chr10	96787074	96787591	+	0.000	0.000	Merged-chr10-96787380-49
Merged-chr7-80209951-53	chr7	80209693	80210156	+	0.000	0.000	Merged-chr7-80209951-53
Merged-chr11-117954336-16	chr11	117954136	117954569	+	0.000	0.000	Merged-chr11-117954336-16
Merged-chr10-94991940-58	chr10	94991484	94992502	+	0.000	0.000	Merged-chr10-94991940-58
Merged-chr6-125237216-70	chr6	125236715	125237964	+	0.000	0.000	Merged-chr6-125237216-70
Merged-chr7-16330514-7	chr7	16330363	16330716	+	0.000	0.000	Merged-chr7-16330514-7
Merged-chr14-31556211-33	chr14	31555962	31556572	+	0.000	0.000	Merged-chr14-31556211-33
Merged-chr1-55431669-3	chr1	55431552	55431785	+	0.000	0.000	Merged-chr1-55431669-3
Merged-chr7-78584470-21	chr7	78584122	78584905	+	0.000	0.000	Merged-chr7-78584470-21
Merged-chr2-146511871-105	chr2	146511583	146512159	+	0.000	0.000	Merged-chr2-146511871-105
Merged-chr2-120563273-1	chr2	120563175	120563373	+	0.000	0.000	Merged-chr2-120563273-1
Merged-chr5-105114898-53	chr5	105114512	105115339	+	0.000	0.000	Merged-chr5-105114898-53
Merged-chr1-73901992-79	chr1	73901391	73902783	+	0.000	0.000	Merged-chr1-73901992-79
Merged-chr9-62838773-60	chr9	62838393	62839055	+	0.000	0.000	Merged-chr9-62838773-60
Merged-chr13-95524041-1	chr13	95523943	95524141	+	0.000	0.000	Merged-chr13-95524041-1
Merged-chr8-94005321-6	chr8	94005163	94005471	+	0.000	0.000	Merged-chr8-94005321-6
Merged-chr4-59626281-68	chr4	59625886	59626494	+	0.000	0.000	Merged-chr4-59626281-68
Merged-chr5-44239344-7	chr5	44239203	44239484	+	0.000	0.000	Merged-chr5-44239344-7
Merged-chr19-34583205-74	chr19	34582776	34583586	+	0.000	0.000	Merged-chr19-34583205-74
Merged-chr10-17629812-41	chr10	17629479	17630141	+	0.000	0.000	Merged-chr10-17629812-41
Merged-chr19-53893657-63	chr19	53893399	53893944	+	0.000	0.000	Merged-chr19-53893657-63
Merged-chr4-155066224-12	chr4	155066029	155066381	+	0.000	0.000	Merged-chr4-155066224-12
Merged-chr10-13061537-1	chr10	13061439	13061637	+	0.000	0.000	Merged-chr10-13061537-1
Merged-chr19-44069600-84	chr19	44069373	44070014	+	0.000	0.000	Merged-chr19-44069600-84
Merged-chr4-139616074-1	chr4	139615976	139616174	+	0.000	0.000	Merged-chr4-139616074-1
Merged-chr14-47541663-55	chr14	47541439	47541892	+	0.000	0.000	Merged-chr14-47541663-55
Merged-chr13-117217133-3	chr13	117217035	117217233	+	0.000	0.000	Merged-chr13-117217133-3
Merged-chr5-139384853-4	chr5	139384732	139384979	+	0.000	0.000	Merged-chr5-139384853-4
Merged-chr5-75518299-1	chr5	75518201	75518399	+	0.000	0.000	Merged-chr5-75518299-1
Merged-chr4-129811294-67	chr4	129811002	129811581	+	0.000	0.000	Merged-chr4-129811294-67
Merged-chr2-21187692-27	chr2	21187473	21187971	+	0.000	0.000	Merged-chr2-21187692-27
Merged-chr11-62598786-4	chr11	62598675	62598900	+	0.000	0.000	Merged-chr11-62598786-4
Merged-chr5-107303598-32	chr5	107303379	107303806	+	0.000	0.000	Merged-chr5-107303598-32
Merged-chr2-93439283-6	chr2	93439149	93439412	+	0.000	0.000	Merged-chr2-93439283-6
Merged-chr17-31058324-16	chr17	31058171	31058519	+	0.000	0.000	Merged-chr17-31058324-16
Merged-chr19-5433473-34	chr19	5432963	5434048	+	0.000	0.000	Merged-chr19-5433473-34
Merged-chr7-143004947-1	chr7	143004849	143005047	+	0.000	0.000	Merged-chr7-143004947-1
Merged-chr10-81256732-1	chr10	81256634	81256832	+	0.000	0.000	Merged-chr10-81256732-1
Merged-chr16-57500995-13	chr16	57500792	57501192	+	0.000	0.000	Merged-chr16-57500995-13
Merged-chr3-101917888-28	chr3	101917679	101918235	+	0.000	0.000	Merged-chr3-101917888-28
Merged-chr8-124021025-164	chr8	124020569	124021590	+	0.000	0.000	Merged-chr8-124021025-164
Merged-chr1-178337166-155	chr1	178336763	178337980	+	0.000	0.000	Merged-chr1-178337166-155
Merged-chr3-89905265-15	chr3	89905052	89905560	+	0.000	0.000	Merged-chr3-89905265-15
Merged-chr4-88034103-5	chr4	88034005	88034203	+	0.000	0.000	Merged-chr4-88034103-5
Merged-chr2-117374468-47	chr2	117374187	117374760	+	0.000	0.000	Merged-chr2-117374468-47
Merged-chr15-9596822-37	chr15	9596570	9597048	+	0.000	0.000	Merged-chr15-9596822-37
Merged-chr4-32248517-28	chr4	32248290	32248744	+	0.000	0.000	Merged-chr4-32248517-28
Merged-chr2-180920863-74	chr2	180920551	180921258	+	0.000	0.000	Merged-chr2-180920863-74
Merged-chr14-121710838-6	chr14	121710562	121711025	+	0.000	0.000	Merged-chr14-121710838-6
Merged-chr11-3332226-71	chr11	3331880	3332500	+	0.000	0.000	Merged-chr11-3332226-71
Merged-chr16-10741370-34	chr16	10741199	10741571	+	0.000	0.000	Merged-chr16-10741370-34
Merged-chr6-72375215-35	chr6	72374889	72375476	+	0.000	0.000	Merged-chr6-72375215-35
Merged-chr7-64048843-48	chr7	64048572	64049239	+	0.000	0.000	Merged-chr7-64048843-48
Merged-chr9-96631184-121	chr9	96630935	96631336	+	0.000	0.000	Merged-chr9-96631184-121
Merged-chr16-33584365-76	chr16	33583727	33584797	+	0.000	0.000	Merged-chr16-33584365-76
Merged-chr9-61713875-3	chr9	61713758	61713987	+	0.000	0.000	Merged-chr9-61713875-3
Merged-chr2-122485879-27	chr2	122485706	122486128	+	0.000	0.000	Merged-chr2-122485879-27
Merged-chr4-156203414-81	chr4	156202939	156203657	+	0.000	0.000	Merged-chr4-156203414-81
Merged-chr11-21115905-13	chr11	21115729	21116108	+	0.000	0.000	Merged-chr11-21115905-13
Merged-chr8-111563959-25	chr8	111563724	111564161	+	0.000	0.000	Merged-chr8-111563959-25
Merged-chr8-45345130-53	chr8	45344824	45345376	+	0.000	0.000	Merged-chr8-45345130-53
Merged-chr15-99457871-64	chr15	99457583	99458205	+	0.000	0.000	Merged-chr15-99457871-64
Merged-chr16-97271510-1	chr16	97271412	97271610	+	0.000	0.000	Merged-chr16-97271510-1
Merged-chr1-36807272-8	chr1	36807071	36807446	+	0.000	0.000	Merged-chr1-36807272-8
Merged-chr2-103600179-1	chr2	103600081	103600279	+	0.000	0.000	Merged-chr2-103600179-1
Merged-chr14-121830164-49	chr14	121829961	121830344	+	0.000	0.000	Merged-chr14-121830164-49
Merged-chr15-64311956-7	chr15	64311816	64312143	+	0.000	0.000	Merged-chr15-64311956-7
Merged-chr9-61681687-3	chr9	61681557	61681808	+	0.000	0.000	Merged-chr9-61681687-3
Merged-chr10-67069271-30	chr10	67069060	67069505	+	0.000	0.000	Merged-chr10-67069271-30
Merged-chr19-46517479-12	chr19	46517079	46517911	+	0.000	0.000	Merged-chr19-46517479-12
Merged-chr13-92629769-12	chr13	92629546	92629977	+	0.000	0.000	Merged-chr13-92629769-12
Merged-chr5-65886027-3	chr5	65885877	65886204	+	0.000	0.000	Merged-chr5-65886027-3
Merged-chr11-113187180-1	chr11	113187082	113187280	+	0.000	0.000	Merged-chr11-113187180-1
Merged-chr2-30547911-31	chr2	30547495	30548285	+	0.000	0.000	Merged-chr2-30547911-31
Merged-chr17-15705422-157	chr17	15705200	15705777	+	0.000	0.000	Merged-chr17-15705422-157
Merged-chr12-111694748-9	chr12	111694547	111694975	+	0.000	0.000	Merged-chr12-111694748-9
Merged-chr5-65861345-20	chr5	65861169	65861701	+	0.000	0.000	Merged-chr5-65861345-20
Merged-chr10-13047965-8	chr10	13047800	13048139	+	0.000	0.000	Merged-chr10-13047965-8
Merged-chr12-24593370-55	chr12	24593040	24593535	+	0.000	0.000	Merged-chr12-24593370-55
Merged-chr12-14003788-4	chr12	14003598	14003937	+	0.000	0.000	Merged-chr12-14003788-4
Merged-chr15-100180459-13	chr15	100180231	100180761	+	0.000	0.000	Merged-chr15-100180459-13
Merged-chr16-45016685-21	chr16	45016510	45016849	+	0.000	0.000	Merged-chr16-45016685-21
Merged-chr15-36440213-15	chr15	36439994	36440453	+	0.000	0.000	Merged-chr15-36440213-15
Merged-chr2-135805838-2	chr2	135805717	135805961	+	0.000	0.000	Merged-chr2-135805838-2
Merged-chr10-20954386-18	chr10	20954196	20954568	+	0.000	0.000	Merged-chr10-20954386-18
Merged-chr18-58659729-92	chr18	58659359	58660097	+	0.000	0.000	Merged-chr18-58659729-92
Merged-chr17-5935124-37	chr17	5934883	5935518	+	0.000	0.000	Merged-chr17-5935124-37
Merged-chr6-99389059-78	chr6	99388645	99389416	+	0.000	0.000	Merged-chr6-99389059-78
Merged-chr12-36039807-28	chr12	36039631	36040067	+	0.000	0.000	Merged-chr12-36039807-28
Merged-chr6-144927646-14	chr6	144927406	144927969	+	0.000	0.000	Merged-chr6-144927646-14
Merged-chr6-125265659-79	chr6	125265269	125266102	+	0.000	0.000	Merged-chr6-125265659-79
Merged-chr1-173441075-109	chr1	173440352	173441652	+	0.000	0.000	Merged-chr1-173441075-109
Merged-chr15-64217724-1	chr15	64217626	64217824	+	0.000	0.000	Merged-chr15-64217724-1
Merged-chr15-36282913-112	chr15	36282619	36283479	+	0.000	0.000	Merged-chr15-36282913-112
Merged-chr5-65873150-53	chr5	65872728	65873619	+	0.000	0.000	Merged-chr5-65873150-53
Merged-chr8-110919829-64	chr8	110919599	110920174	+	0.000	0.000	Merged-chr8-110919829-64
Merged-chr9-123377036-7	chr9	123376867	123377190	+	0.000	0.000	Merged-chr9-123377036-7
Merged-chr13-75035178-8	chr13	75034864	75035386	+	0.000	0.000	Merged-chr13-75035178-8
Merged-chr3-95666288-23	chr3	95666115	95666480	+	0.000	0.000	Merged-chr3-95666288-23
Merged-chr13-56703190-4	chr13	56702998	56703353	+	0.000	0.000	Merged-chr13-56703190-4
Merged-chr16-11461779-30	chr16	11461557	11462009	+	0.000	0.000	Merged-chr16-11461779-30
Merged-chr9-121316759-2	chr9	121316661	121316859	+	0.000	0.000	Merged-chr9-121316759-2
Merged-chr11-101155933-18	chr11	101155710	101156097	+	0.000	0.000	Merged-chr11-101155933-18
Merged-chr4-33261624-24	chr4	33261415	33261847	+	0.000	0.000	Merged-chr4-33261624-24
Merged-chr5-115635680-25	chr5	115635444	115635903	+	0.000	0.000	Merged-chr5-115635680-25
Merged-chr11-48935044-1	chr11	48934946	48935144	+	0.000	0.000	Merged-chr11-48935044-1
Merged-chr11-52282100-1	chr11	52282002	52282200	+	0.000	0.000	Merged-chr11-52282100-1
Merged-chr6-128788268-1	chr6	128788170	128788368	+	0.000	0.000	Merged-chr6-128788268-1
Merged-chr10-60388992-1	chr10	60388894	60389092	+	0.000	0.000	Merged-chr10-60388992-1
Merged-chr12-80315468-2	chr12	80315321	80315617	+	0.000	0.000	Merged-chr12-80315468-2
Merged-chr12-77020175-38	chr12	77019962	77020425	+	0.000	0.000	Merged-chr12-77020175-38
Merged-chr15-61981669-16	chr15	61981494	61981839	+	0.000	0.000	Merged-chr15-61981669-16
Merged-chr4-32365422-5	chr4	32365280	32365548	+	0.000	0.000	Merged-chr4-32365422-5
Merged-chr17-56330694-11	chr17	56330465	56330870	+	0.000	0.000	Merged-chr17-56330694-11
Merged-chr12-76312183-20	chr12	76312012	76312329	+	0.000	0.000	Merged-chr12-76312183-20
Merged-chr4-6902049-115	chr4	6901386	6902656	+	0.000	0.000	Merged-chr4-6902049-115
Merged-chr11-21173960-3	chr11	21173791	21174141	+	0.000	0.000	Merged-chr11-21173960-3
Merged-chr17-87583885-2	chr17	87583767	87584005	+	0.000	0.000	Merged-chr17-87583885-2
Merged-chr1-128675769-5	chr1	128675587	128675959	+	0.000	0.000	Merged-chr1-128675769-5
Merged-chr10-80398930-4	chr10	80398826	80399037	+	0.000	0.000	Merged-chr10-80398930-4
Merged-chr9-95151222-2	chr9	95151049	95151397	+	0.000	0.000	Merged-chr9-95151222-2
Merged-chr15-36364170-51	chr15	36363961	36364430	+	0.000	0.000	Merged-chr15-36364170-51
Merged-chr15-102247349-1	chr15	102247251	102247449	+	0.000	0.000	Merged-chr15-102247349-1
Merged-chr11-96065187-86	chr11	96064882	96065630	+	0.000	0.000	Merged-chr11-96065187-86
Merged-chr9-92499924-26	chr9	92499720	92500182	+	0.000	0.000	Merged-chr9-92499924-26
Merged-chr3-69004750-37	chr3	69004469	69005021	+	0.000	0.000	Merged-chr3-69004750-37
Merged-chr4-32057265-25	chr4	32057111	32057449	+	0.000	0.000	Merged-chr4-32057265-25
Merged-chr9-96650161-33	chr9	96650001	96650575	+	0.000	0.000	Merged-chr9-96650161-33
Merged-chr19-46495312-1	chr19	46495214	46495412	+	0.000	0.000	Merged-chr19-46495312-1
Merged-chr7-35120062-1	chr7	35119964	35120162	+	0.000	0.000	Merged-chr7-35120062-1
Merged-chr9-62828168-1	chr9	62828070	62828268	+	0.000	0.000	Merged-chr9-62828168-1
Merged-chr4-16476790-1	chr4	16476692	16476890	+	0.000	0.000	Merged-chr4-16476790-1
Merged-chr19-6942503-7	chr19	6942328	6942765	+	0.000	0.000	Merged-chr19-6942503-7
Merged-chr4-134767193-7	chr4	134767046	134767362	+	0.000	0.000	Merged-chr4-134767193-7
Merged-chr16-11066364-53	chr16	11066111	11066680	+	0.000	0.000	Merged-chr16-11066364-53
Merged-chr2-30077913-94	chr2	30077349	30078673	+	0.000	0.000	Merged-chr2-30077913-94
Merged-chr11-3147923-2	chr11	3147825	3148023	+	0.000	0.000	Merged-chr11-3147923-2
