#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed
Merged-chr8-123924931-30	chr8	123924600	123925146	+	0.000	0.000	Merged-chr8-123924931-30
Merged-chr4-122898510-27	chr4	122898192	122898711	+	0.000	0.000	Merged-chr4-122898510-27
Merged-chr14-64734579-23	chr14	64734427	64734769	+	0.000	0.000	Merged-chr14-64734579-23
Merged-chr11-109497188-14	chr11	109497001	109497388	+	0.000	0.000	Merged-chr11-109497188-14
Merged-chr11-55023207-51	chr11	55022951	55023435	+	0.000	0.000	Merged-chr11-55023207-51
Merged-chr15-78512379-1	chr15	78512281	78512479	+	0.000	0.000	Merged-chr15-78512379-1
Merged-chr4-148633798-16	chr4	148633542	148633961	+	0.000	0.000	Merged-chr4-148633798-16
Merged-chr10-9856341-1	chr10	9856243	9856441	+	0.000	0.000	Merged-chr10-9856341-1
Merged-chr7-80405567-2	chr7	80405468	80405669	+	0.000	0.000	Merged-chr7-80405567-2
Merged-chr3-38484612-142	chr3	38484236	38485200	+	0.000	0.000	Merged-chr3-38484612-142
Merged-chr2-158719347-62	chr2	158719085	158719584	+	0.000	0.000	Merged-chr2-158719347-62
Merged-chr10-22149944-1	chr10	22149846	22150044	+	0.000	0.000	Merged-chr10-22149944-1
Merged-chr4-8648442-8	chr4	8648202	8648669	+	0.000	0.000	Merged-chr4-8648442-8
Merged-chr15-66778898-35	chr15	66778501	66779216	+	0.000	0.000	Merged-chr15-66778898-35
Merged-chr10-7673819-19	chr10	7673576	7674065	+	0.000	0.000	Merged-chr10-7673819-19
Merged-chr10-120189510-27	chr10	120189321	120189831	+	0.000	0.000	Merged-chr10-120189510-27
Merged-chr15-96709889-88	chr15	96709625	96710184	+	0.000	0.000	Merged-chr15-96709889-88
Merged-chr3-142560586-84	chr3	142560209	142561041	+	0.000	0.000	Merged-chr3-142560586-84
Merged-chr11-55031517-56	chr11	55031317	55031807	+	0.000	0.000	Merged-chr11-55031517-56
Merged-chr15-36759289-17	chr15	36758914	36759619	+	0.000	0.000	Merged-chr15-36759289-17
Merged-chr1-131910348-5	chr1	131910218	131910521	+	0.000	0.000	Merged-chr1-131910348-5
Merged-chr6-97526268-25	chr6	97526038	97526463	+	0.000	0.000	Merged-chr6-97526268-25
Merged-chr6-54092801-44	chr6	54092209	54093292	+	0.000	0.000	Merged-chr6-54092801-44
Merged-chr5-112271148-61	chr5	112270878	112271363	+	0.000	0.000	Merged-chr5-112271148-61
Merged-chr2-84939915-5	chr2	84939801	84940025	+	0.000	0.000	Merged-chr2-84939915-5
Merged-chr13-61804381-64	chr13	61804127	61804808	+	0.000	0.000	Merged-chr13-61804381-64
Merged-chr6-8712206-28	chr6	8711944	8712550	+	0.000	0.000	Merged-chr6-8712206-28
Merged-chr6-97316039-1	chr6	97315941	97316139	+	0.000	0.000	Merged-chr6-97316039-1
Merged-chr3-136905694-23	chr3	136905318	136905981	+	0.000	0.000	Merged-chr3-136905694-23
Merged-chr14-99776295-1	chr14	99776197	99776395	+	0.000	0.000	Merged-chr14-99776295-1
Merged-chr4-40883383-19	chr4	40883210	40883554	+	0.000	0.000	Merged-chr4-40883383-19
Merged-chr5-140521372-2	chr5	140521251	140521495	+	0.000	0.000	Merged-chr5-140521372-2
Merged-chr6-125349786-48	chr6	125349411	125350145	+	0.000	0.000	Merged-chr6-125349786-48
Merged-chr18-56429262-2	chr18	56429161	56429365	+	0.000	0.000	Merged-chr18-56429262-2
Merged-chr8-35321635-19	chr8	35321465	35321851	+	0.000	0.000	Merged-chr8-35321635-19
Merged-chr2-128159967-6	chr2	128159834	128160118	+	0.000	0.000	Merged-chr2-128159967-6
Merged-chr13-12316941-5	chr13	12316822	12317095	+	0.000	0.000	Merged-chr13-12316941-5
Merged-chr17-12037293-8	chr17	12037157	12037447	+	0.000	0.000	Merged-chr17-12037293-8
Merged-chr17-44614795-1	chr17	44614697	44614895	+	0.000	0.000	Merged-chr17-44614795-1
Merged-chr10-44565261-15	chr10	44565059	44565513	+	0.000	0.000	Merged-chr10-44565261-15
Merged-chr11-107394036-56	chr11	107393678	107394316	+	0.000	0.000	Merged-chr11-107394036-56
Merged-chr1-119795246-28	chr1	119794689	119795630	+	0.000	0.000	Merged-chr1-119795246-28
Merged-chr19-53566161-15	chr19	53565951	53566358	+	0.000	0.000	Merged-chr19-53566161-15
Merged-chr3-142530437-70	chr3	142530179	142530674	+	0.000	0.000	Merged-chr3-142530437-70
Merged-chr12-76406003-4	chr12	76405758	76406290	+	0.000	0.000	Merged-chr12-76406003-4
Merged-chr16-18858784-10	chr16	18858603	18859006	+	0.000	0.000	Merged-chr16-18858784-10
Merged-chr10-95746044-53	chr10	95745823	95746265	+	0.000	0.000	Merged-chr10-95746044-53
Merged-chr1-33454547-11	chr1	33454297	33454736	+	0.000	0.000	Merged-chr1-33454547-11
Merged-chr5-123976083-12	chr5	123975855	123976258	+	0.000	0.000	Merged-chr5-123976083-12
Merged-chr1-167374640-30	chr1	167374405	167374843	+	0.000	0.000	Merged-chr1-167374640-30
Merged-chr5-72204620-27	chr5	72204297	72204807	+	0.000	0.000	Merged-chr5-72204620-27
Merged-chr14-62347330-30	chr14	62346844	62347681	+	0.000	0.000	Merged-chr14-62347330-30
Merged-chr13-101658475-8	chr13	101658259	101658652	+	0.000	0.000	Merged-chr13-101658475-8
Merged-chr6-70791096-6	chr6	70790888	70791317	+	0.000	0.000	Merged-chr6-70791096-6
Merged-chr10-44443949-54	chr10	44443619	44444345	+	0.000	0.000	Merged-chr10-44443949-54
Merged-chr18-75370606-43	chr18	75370039	75370904	+	0.000	0.000	Merged-chr18-75370606-43
Merged-chr14-7862545-2	chr14	7862396	7862697	+	0.000	0.000	Merged-chr14-7862545-2
Merged-chr5-24844048-12	chr5	24843799	24844194	+	0.000	0.000	Merged-chr5-24844048-12
Merged-chr1-160007068-32	chr1	160006596	160007405	+	0.000	0.000	Merged-chr1-160007068-32
Merged-chr18-4294735-1	chr18	4294637	4294835	+	0.000	0.000	Merged-chr18-4294735-1
Merged-chr2-127135418-6	chr2	127135235	127135600	+	0.000	0.000	Merged-chr2-127135418-6
Merged-chr6-48718578-53	chr6	48718327	48718965	+	0.000	0.000	Merged-chr6-48718578-53
Merged-chr11-74547322-69	chr11	74546883	74547566	+	0.000	0.000	Merged-chr11-74547322-69
Merged-chr15-77956720-50	chr15	77956310	77957015	+	0.000	0.000	Merged-chr15-77956720-50
Merged-chr10-83697994-4	chr10	83697870	83698117	+	0.000	0.000	Merged-chr10-83697994-4
Merged-chr15-31238865-8	chr15	31238686	31239031	+	0.000	0.000	Merged-chr15-31238865-8
Merged-chr4-89359690-21	chr4	89359444	89359909	+	0.000	0.000	Merged-chr4-89359690-21
Merged-chr12-91745848-45	chr12	91745551	91746280	+	0.000	0.000	Merged-chr12-91745848-45
Merged-chr19-5054005-1	chr19	5053907	5054105	+	0.000	0.000	Merged-chr19-5054005-1
Merged-chr12-55016281-3	chr12	55016129	55016409	+	0.000	0.000	Merged-chr12-55016281-3
Merged-chr10-44678956-9	chr10	44678797	44679151	+	0.000	0.000	Merged-chr10-44678956-9
Merged-chr6-48723812-13	chr6	48723663	48723969	+	0.000	0.000	Merged-chr6-48723812-13
Merged-chr1-159929592-1	chr1	159929494	159929692	+	0.000	0.000	Merged-chr1-159929592-1
Merged-chr19-23687524-72	chr19	23687299	23687775	+	0.000	0.000	Merged-chr19-23687524-72
Merged-chr2-180435578-22	chr2	180435344	180435901	+	0.000	0.000	Merged-chr2-180435578-22
Merged-chr5-122143383-9	chr5	122143230	122143525	+	0.000	0.000	Merged-chr5-122143383-9
Merged-chr3-101276809-13	chr3	101276555	101277056	+	0.000	0.000	Merged-chr3-101276809-13
Merged-chr16-36675035-47	chr16	36674709	36675596	+	0.000	0.000	Merged-chr16-36675035-47
Merged-chr6-127155778-5	chr6	127155640	127155911	+	0.000	0.000	Merged-chr6-127155778-5
Merged-chr2-128401504-24	chr2	128401276	128401727	+	0.000	0.000	Merged-chr2-128401504-24
Merged-chr13-102214325-2	chr13	102214225	102214428	+	0.000	0.000	Merged-chr13-102214325-2
Merged-chr17-26885199-21	chr17	26884980	26885405	+	0.000	0.000	Merged-chr17-26885199-21
Merged-chr15-66795478-40	chr15	66795199	66795791	+	0.000	0.000	Merged-chr15-66795478-40
Merged-chr17-50025514-42	chr17	50025092	50025850	+	0.000	0.000	Merged-chr17-50025514-42
Merged-chr18-89200747-8	chr18	89200593	89200928	+	0.000	0.000	Merged-chr18-89200747-8
Merged-chr8-117548585-70	chr8	117548308	117548946	+	0.000	0.000	Merged-chr8-117548585-70
Merged-chr5-111200479-33	chr5	111200225	111200737	+	0.000	0.000	Merged-chr5-111200479-33
Merged-chr2-144556034-87	chr2	144555819	144556236	+	0.000	0.000	Merged-chr2-144556034-87
Merged-chr19-5050338-24	chr19	5050152	5050580	+	0.000	0.000	Merged-chr19-5050338-24
Merged-chr3-142554822-2	chr3	142554720	142554926	+	0.000	0.000	Merged-chr3-142554822-2
Merged-chr8-84656846-43	chr8	84656648	84657042	+	0.000	0.000	Merged-chr8-84656846-43
Merged-chr2-66149107-69	chr2	66148673	66149594	+	0.000	0.000	Merged-chr2-66149107-69
Merged-chr4-9669090-69	chr4	9668880	9669463	+	0.000	0.000	Merged-chr4-9669090-69
Merged-chr7-45211894-24	chr7	45211513	45212242	+	0.000	0.000	Merged-chr7-45211894-24
Merged-chr7-38104347-30	chr7	38104090	38104537	+	0.000	0.000	Merged-chr7-38104347-30
Merged-chr16-38458873-21	chr16	38458548	38459152	+	0.000	0.000	Merged-chr16-38458873-21
Merged-chr5-107078961-3	chr5	107078863	107079061	+	0.000	0.000	Merged-chr5-107078961-3
Merged-chr18-70628547-9	chr18	70628267	70628763	+	0.000	0.000	Merged-chr18-70628547-9
Merged-chr10-19584313-8	chr10	19584153	19584577	+	0.000	0.000	Merged-chr10-19584313-8
Merged-chr18-55816257-12	chr18	55815796	55816622	+	0.000	0.000	Merged-chr18-55816257-12
Merged-chr6-129622593-5	chr6	129622456	129622723	+	0.000	0.000	Merged-chr6-129622593-5
Merged-chr13-45922875-54	chr13	45922639	45923148	+	0.000	0.000	Merged-chr13-45922875-54
Merged-chr15-5238779-4	chr15	5238674	5238887	+	0.000	0.000	Merged-chr15-5238779-4
Merged-chr9-31131688-31	chr9	31131224	31131979	+	0.000	0.000	Merged-chr9-31131688-31
Merged-chr8-71596115-13	chr8	71595929	71596392	+	0.000	0.000	Merged-chr8-71596115-13
Merged-chr1-43361754-62	chr1	43361245	43362329	+	0.000	0.000	Merged-chr1-43361754-62
Merged-chr8-115968405-1	chr8	115968307	115968505	+	0.000	0.000	Merged-chr8-115968405-1
Merged-chr4-20042164-92	chr4	20041888	20042428	+	0.000	0.000	Merged-chr4-20042164-92
Merged-chr11-68453115-80	chr11	68452597	68453685	+	0.000	0.000	Merged-chr11-68453115-80
Merged-chr2-70092874-16	chr2	70092650	70093084	+	0.000	0.000	Merged-chr2-70092874-16
Merged-chr3-59114221-20	chr3	59113804	59114526	+	0.000	0.000	Merged-chr3-59114221-20
Merged-chr17-44188735-54	chr17	44188161	44189231	+	0.000	0.000	Merged-chr17-44188735-54
Merged-chrX-167107588-1	chrX	167107490	167107688	+	0.000	0.000	Merged-chrX-167107588-1
Merged-chr3-95922613-3	chr3	95922488	95922755	+	0.000	0.000	Merged-chr3-95922613-3
Merged-chr17-44718379-50	chr17	44718108	44718604	+	0.000	0.000	Merged-chr17-44718379-50
Merged-chr3-136707495-15	chr3	136707196	136707709	+	0.000	0.000	Merged-chr3-136707495-15
Merged-chr7-66116161-49	chr7	66115937	66116556	+	0.000	0.000	Merged-chr7-66116161-49
Merged-chr3-90615498-36	chr3	90615119	90615747	+	0.000	0.000	Merged-chr3-90615498-36
Merged-chr4-135153100-1	chr4	135153002	135153200	+	0.000	0.000	Merged-chr4-135153100-1
Merged-chr15-10714882-50	chr15	10714420	10715422	+	0.000	0.000	Merged-chr15-10714882-50
Merged-chr1-135726101-26	chr1	135725732	135726335	+	0.000	0.000	Merged-chr1-135726101-26
Merged-chr5-23719169-48	chr5	23718955	23719423	+	0.000	0.000	Merged-chr5-23719169-48
Merged-chr10-44412573-2	chr10	44412452	44412696	+	0.000	0.000	Merged-chr10-44412573-2
Merged-chr1-136255292-47	chr1	136255008	136255661	+	0.000	0.000	Merged-chr1-136255292-47
Merged-chr18-56810000-44	chr18	56809718	56810253	+	0.000	0.000	Merged-chr18-56810000-44
Merged-chr11-97719070-35	chr11	97718760	97719495	+	0.000	0.000	Merged-chr11-97719070-35
Merged-chr6-54229087-24	chr6	54228837	54229391	+	0.000	0.000	Merged-chr6-54229087-24
Merged-chr18-73831006-4	chr18	73830891	73831135	+	0.000	0.000	Merged-chr18-73831006-4
Merged-chr13-110394904-109	chr13	110394630	110395123	+	0.000	0.000	Merged-chr13-110394904-109
Merged-chr8-111955328-48	chr8	111954930	111955658	+	0.000	0.000	Merged-chr8-111955328-48
Merged-chr2-60801371-19	chr2	60801127	60801606	+	0.000	0.000	Merged-chr2-60801371-19
Merged-chr1-189688253-55	chr1	189687991	189688588	+	0.000	0.000	Merged-chr1-189688253-55
Merged-chr12-80938954-22	chr12	80938652	80939151	+	0.000	0.000	Merged-chr12-80938954-22
Merged-chr15-83474258-63	chr15	83474010	83474549	+	0.000	0.000	Merged-chr15-83474258-63
Merged-chr1-37544454-25	chr1	37544202	37544689	+	0.000	0.000	Merged-chr1-37544454-25
Merged-chr1-85957579-22	chr1	85957304	85957815	+	0.000	0.000	Merged-chr1-85957579-22
Merged-chr9-57300223-10	chr9	57300032	57300454	+	0.000	0.000	Merged-chr9-57300223-10
Merged-chr16-64881609-7	chr16	64881385	64881784	+	0.000	0.000	Merged-chr16-64881609-7
Merged-chr1-176835151-1	chr1	176835053	176835251	+	0.000	0.000	Merged-chr1-176835151-1
Merged-chr4-89369224-21	chr4	89369006	89369392	+	0.000	0.000	Merged-chr4-89369224-21
Merged-chr8-86888287-32	chr8	86888085	86888501	+	0.000	0.000	Merged-chr8-86888287-32
Merged-chr1-180371016-4	chr1	180370774	180371234	+	0.000	0.000	Merged-chr1-180371016-4
Merged-chr4-89458773-12	chr4	89458608	89458928	+	0.000	0.000	Merged-chr4-89458773-12
Merged-chr2-158724013-3	chr2	158723900	158724127	+	0.000	0.000	Merged-chr2-158724013-3
Merged-chr10-94525971-5	chr10	94525754	94526150	+	0.000	0.000	Merged-chr10-94525971-5
Merged-chr1-169531770-70	chr1	169531368	169532004	+	0.000	0.000	Merged-chr1-169531770-70
Merged-chr11-68499042-49	chr11	68498483	68499489	+	0.000	0.000	Merged-chr11-68499042-49
Merged-chr17-10229858-11	chr17	10229597	10230028	+	0.000	0.000	Merged-chr17-10229858-11
Merged-chr13-93764810-22	chr13	93764573	93765005	+	0.000	0.000	Merged-chr13-93764810-22
Merged-chr2-38643899-59	chr2	38643683	38644147	+	0.000	0.000	Merged-chr2-38643899-59
Merged-chr1-74372987-1	chr1	74372889	74373087	+	0.000	0.000	Merged-chr1-74372987-1
Merged-chr5-113873174-24	chr5	113872856	113873598	+	0.000	0.000	Merged-chr5-113873174-24
Merged-chr10-83729653-49	chr10	83729413	83730007	+	0.000	0.000	Merged-chr10-83729653-49
Merged-chr6-127216243-29	chr6	127216008	127216434	+	0.000	0.000	Merged-chr6-127216243-29
Merged-chr18-75387830-1	chr18	75387732	75387930	+	0.000	0.000	Merged-chr18-75387830-1
Merged-chr7-28949320-1	chr7	28949222	28949420	+	0.000	0.000	Merged-chr7-28949320-1
Merged-chr3-88632342-1	chr3	88632244	88632442	+	0.000	0.000	Merged-chr3-88632342-1
Merged-chr1-138955036-38	chr1	138954765	138955451	+	0.000	0.000	Merged-chr1-138955036-38
Merged-chr7-91072847-1	chr7	91072749	91072947	+	0.000	0.000	Merged-chr7-91072847-1
Merged-chr2-25159232-8	chr2	25159030	25159428	+	0.000	0.000	Merged-chr2-25159232-8
Merged-chr10-110774024-14	chr10	110773820	110774253	+	0.000	0.000	Merged-chr10-110774024-14
Merged-chr13-101718927-1	chr13	101718829	101719027	+	0.000	0.000	Merged-chr13-101718927-1
Merged-chr19-38944753-25	chr19	38944499	38945030	+	0.000	0.000	Merged-chr19-38944753-25
Merged-chr2-72399802-7	chr2	72399643	72399956	+	0.000	0.000	Merged-chr2-72399802-7
Merged-chr8-115188643-43	chr8	115188420	115188906	+	0.000	0.000	Merged-chr8-115188643-43
Merged-chr17-29362126-13	chr17	29361908	29362344	+	0.000	0.000	Merged-chr17-29362126-13
Merged-chr10-86452580-30	chr10	86452335	86452991	+	0.000	0.000	Merged-chr10-86452580-30
Merged-chr1-127619429-18	chr1	127619220	127619585	+	0.000	0.000	Merged-chr1-127619429-18
Merged-chr2-167335475-48	chr2	167335047	167335950	+	0.000	0.000	Merged-chr2-167335475-48
Merged-chr5-105609377-4	chr5	105609239	105609513	+	0.000	0.000	Merged-chr5-105609377-4
Merged-chr16-78561756-2	chr16	78561639	78561876	+	0.000	0.000	Merged-chr16-78561756-2
Merged-chr17-79954966-8	chr17	79954712	79955232	+	0.000	0.000	Merged-chr17-79954966-8
Merged-chr10-108088368-3	chr10	108088240	108088497	+	0.000	0.000	Merged-chr10-108088368-3
Merged-chr17-29280648-43	chr17	29280430	29280859	+	0.000	0.000	Merged-chr17-29280648-43
Merged-chr6-86910084-11	chr6	86909944	86910282	+	0.000	0.000	Merged-chr6-86910084-11
Merged-chr5-8652196-6	chr5	8651987	8652421	+	0.000	0.000	Merged-chr5-8652196-6
Merged-chrX-93617420-5	chrX	93617219	93617566	+	0.000	0.000	Merged-chrX-93617420-5
Merged-chr15-99065640-20	chr15	99065316	99065906	+	0.000	0.000	Merged-chr15-99065640-20
Merged-chrX-10714836-26	chrX	10714393	10715059	+	0.000	0.000	Merged-chrX-10714836-26
Merged-chr12-76405550-3	chr12	76405452	76405650	+	0.000	0.000	Merged-chr12-76405550-3
Merged-chr2-90488484-5	chr2	90488275	90488663	+	0.000	0.000	Merged-chr2-90488484-5
Merged-chr7-75879719-34	chr7	75879518	75880026	+	0.000	0.000	Merged-chr7-75879719-34
Merged-chr7-75915701-33	chr7	75915458	75915900	+	0.000	0.000	Merged-chr7-75915701-33
Merged-chr12-70849918-9	chr12	70849788	70850135	+	0.000	0.000	Merged-chr12-70849918-9
Merged-chr17-12165459-54	chr17	12165076	12165766	+	0.000	0.000	Merged-chr17-12165459-54
Merged-chr4-133629402-12	chr4	133629150	133629560	+	0.000	0.000	Merged-chr4-133629402-12
Merged-chr6-66493907-23	chr6	66493672	66494169	+	0.000	0.000	Merged-chr6-66493907-23
Merged-chr11-64115310-23	chr11	64115015	64115728	+	0.000	0.000	Merged-chr11-64115310-23
Merged-chr13-45963892-55	chr13	45963611	45964307	+	0.000	0.000	Merged-chr13-45963892-55
Merged-chr6-82740470-44	chr6	82740264	82740681	+	0.000	0.000	Merged-chr6-82740470-44
Merged-chr16-38407746-6	chr16	38407503	38407898	+	0.000	0.000	Merged-chr16-38407746-6
Merged-chr17-73942513-48	chr17	73942270	73942861	+	0.000	0.000	Merged-chr17-73942513-48
Merged-chrX-8073936-1	chrX	8073838	8074036	+	0.000	0.000	Merged-chrX-8073936-1
Merged-chr2-38511895-50	chr2	38511620	38512364	+	0.000	0.000	Merged-chr2-38511895-50
Merged-chrX-10718251-134	chrX	10717360	10719384	+	0.000	0.000	Merged-chrX-10718251-134
Merged-chr11-46474391-31	chr11	46474129	46474601	+	0.000	0.000	Merged-chr11-46474391-31
Merged-chr9-106280470-1	chr9	106280372	106280570	+	0.000	0.000	Merged-chr9-106280470-1
Merged-chr2-9792573-15	chr2	9792267	9792829	+	0.000	0.000	Merged-chr2-9792573-15
Merged-chr11-120642267-6	chr11	120642079	120642460	+	0.000	0.000	Merged-chr11-120642267-6
Merged-chr2-128092262-29	chr2	128091936	128092534	+	0.000	0.000	Merged-chr2-128092262-29
Merged-chr1-125442146-1	chr1	125442048	125442246	+	0.000	0.000	Merged-chr1-125442146-1
Merged-chr18-65819211-50	chr18	65818983	65819411	+	0.000	0.000	Merged-chr18-65819211-50
Merged-chr1-160060816-2	chr1	160060663	160060971	+	0.000	0.000	Merged-chr1-160060816-2
Merged-chr18-56473087-2	chr18	56472989	56473187	+	0.000	0.000	Merged-chr18-56473087-2
Merged-chr18-70817434-11	chr18	70817135	70817713	+	0.000	0.000	Merged-chr18-70817434-11
Merged-chr2-52561333-21	chr2	52560962	52561578	+	0.000	0.000	Merged-chr2-52561333-21
Merged-chr14-7889819-67	chr14	7889260	7890188	+	0.000	0.000	Merged-chr14-7889819-67
Merged-chr10-111997186-1	chr10	111997088	111997286	+	0.000	0.000	Merged-chr10-111997186-1
Merged-chr12-99329222-52	chr12	99328545	99329555	+	0.000	0.000	Merged-chr12-99329222-52
Merged-chr3-107760330-76	chr3	107760073	107760611	+	0.000	0.000	Merged-chr3-107760330-76
Merged-chr16-95682592-12	chr16	95682182	95682898	+	0.000	0.000	Merged-chr16-95682592-12
Merged-chr7-28943644-10	chr7	28943380	28943924	+	0.000	0.000	Merged-chr7-28943644-10
Merged-chr12-16374768-8	chr12	16374599	16374987	+	0.000	0.000	Merged-chr12-16374768-8
Merged-chr18-4280777-15	chr18	4280574	4281017	+	0.000	0.000	Merged-chr18-4280777-15
Merged-chr13-95951245-46	chr13	95950899	95951478	+	0.000	0.000	Merged-chr13-95951245-46
Merged-chr2-3718014-59	chr2	3717731	3718285	+	0.000	0.000	Merged-chr2-3718014-59
Merged-chr9-124068612-53	chr9	124068167	124068862	+	0.000	0.000	Merged-chr9-124068612-53
Merged-chr6-116003758-12	chr6	116003578	116004022	+	0.000	0.000	Merged-chr6-116003758-12
Merged-chr3-137865594-62	chr3	137865097	137866010	+	0.000	0.000	Merged-chr3-137865594-62
Merged-chr13-45875875-21	chr13	45875587	45876054	+	0.000	0.000	Merged-chr13-45875875-21
Merged-chr12-118372778-7	chr12	118372659	118372913	+	0.000	0.000	Merged-chr12-118372778-7
Merged-chr10-83853608-1	chr10	83853510	83853708	+	0.000	0.000	Merged-chr10-83853608-1
Merged-chr1-43139813-33	chr1	43139586	43140034	+	0.000	0.000	Merged-chr1-43139813-33
Merged-chr10-81433541-9	chr10	81433413	81433706	+	0.000	0.000	Merged-chr10-81433541-9
Merged-chr8-57577462-21	chr8	57577143	57577963	+	0.000	0.000	Merged-chr8-57577462-21
Merged-chr11-73103253-2	chr11	73103142	73103366	+	0.000	0.000	Merged-chr11-73103253-2
Merged-chr4-116782418-1	chr4	116782320	116782518	+	0.000	0.000	Merged-chr4-116782418-1
Merged-chr3-142533345-44	chr3	142532968	142533605	+	0.000	0.000	Merged-chr3-142533345-44
Merged-chr9-124133212-12	chr9	124133044	124133387	+	0.000	0.000	Merged-chr9-124133212-12
Merged-chr4-40876932-30	chr4	40876581	40877166	+	0.000	0.000	Merged-chr4-40876932-30
Merged-chr5-115939184-26	chr5	115938975	115939409	+	0.000	0.000	Merged-chr5-115939184-26
Merged-chr7-123369010-1	chr7	123368912	123369110	+	0.000	0.000	Merged-chr7-123369010-1
Merged-chr19-43509487-13	chr19	43509293	43509697	+	0.000	0.000	Merged-chr19-43509487-13
Merged-chr11-101521353-1	chr11	101521255	101521453	+	0.000	0.000	Merged-chr11-101521353-1
Merged-chr9-69073494-25	chr9	69073268	69073760	+	0.000	0.000	Merged-chr9-69073494-25
Merged-chr7-75823179-1	chr7	75823081	75823279	+	0.000	0.000	Merged-chr7-75823179-1
Merged-chr6-129366136-25	chr6	129365875	129366320	+	0.000	0.000	Merged-chr6-129366136-25
Merged-chr18-4292169-11	chr18	4291864	4292363	+	0.000	0.000	Merged-chr18-4292169-11
Merged-chr6-122292043-61	chr6	122291726	122292558	+	0.000	0.000	Merged-chr6-122292043-61
Merged-chr6-85621873-7	chr6	85621720	85621996	+	0.000	0.000	Merged-chr6-85621873-7
Merged-chr15-52852001-1	chr15	52851903	52852101	+	0.000	0.000	Merged-chr15-52852001-1
Merged-chr14-122993103-10	chr14	122992928	122993299	+	0.000	0.000	Merged-chr14-122993103-10
Merged-chr16-91826142-52	chr16	91825826	91826471	+	0.000	0.000	Merged-chr16-91826142-52
Merged-chr6-54168569-7	chr6	54168435	54168738	+	0.000	0.000	Merged-chr6-54168569-7
