#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
Merged-chr2-103754819-28	chr2	103754586	103755086	+	0.000	0.000	Merged-chr2-103754819-28
Merged-chr8-105992813-22	chr8	105992477	105993240	+	0.000	0.000	Merged-chr8-105992813-22
Merged-chr18-88971917-58	chr18	88971701	88972124	+	0.000	0.000	Merged-chr18-88971917-58
Merged-chr2-80684823-58	chr2	80684470	80685116	+	0.000	0.000	Merged-chr2-80684823-58
Merged-chr15-80590747-44	chr15	80590434	80591031	+	0.000	0.000	Merged-chr15-80590747-44
Merged-chrX-167089139-46	chrX	167088797	167089469	+	0.000	0.000	Merged-chrX-167089139-46
Merged-chr2-128127556-62	chr2	128127299	128127781	+	0.000	0.000	Merged-chr2-128127556-62
Merged-chr1-38897909-54	chr1	38897617	38898219	+	0.000	0.000	Merged-chr1-38897909-54
Merged-chr10-8130202-1	chr10	8130104	8130302	+	0.000	0.000	Merged-chr10-8130202-1
Merged-chr11-99024246-49	chr11	99023938	99024506	+	0.000	0.000	Merged-chr11-99024246-49
Merged-chr8-122561364-37	chr8	122561143	122561598	+	0.000	0.000	Merged-chr8-122561364-37
Merged-chr3-88455339-11	chr3	88455089	88455627	+	0.000	0.000	Merged-chr3-88455339-11
Merged-chr1-43466014-2	chr1	43465830	43466201	+	0.000	0.000	Merged-chr1-43466014-2
Merged-chr14-25461932-2	chr14	25461816	25462051	+	0.000	0.000	Merged-chr14-25461932-2
Merged-chr19-36083098-3	chr19	36082963	36083236	+	0.000	0.000	Merged-chr19-36083098-3
Merged-chr3-101238930-30	chr3	101238669	101239189	+	0.000	0.000	Merged-chr3-101238930-30
Merged-chr10-111445646-2	chr10	111445474	111445821	+	0.000	0.000	Merged-chr10-111445646-2
Merged-chr9-27044000-29	chr9	27043745	27044233	+	0.000	0.000	Merged-chr9-27044000-29
Merged-chr8-72132051-9	chr8	72131912	72132173	+	0.000	0.000	Merged-chr8-72132051-9
Merged-chr10-128232915-1	chr10	128232817	128233015	+	0.000	0.000	Merged-chr10-128232915-1
Merged-chr13-4191269-39	chr13	4191056	4191472	+	0.000	0.000	Merged-chr13-4191269-39
Merged-chr2-29812614-1	chr2	29812516	29812714	+	0.000	0.000	Merged-chr2-29812614-1
Merged-chr18-56437461-2	chr18	56437305	56437620	+	0.000	0.000	Merged-chr18-56437461-2
Merged-chr19-24280431-137	chr19	24280035	24280618	+	0.000	0.000	Merged-chr19-24280431-137
Merged-chr2-148897038-1	chr2	148896940	148897138	+	0.000	0.000	Merged-chr2-148897038-1
Merged-chr8-117482001-12	chr8	117481780	117482213	+	0.000	0.000	Merged-chr8-117482001-12
Merged-chr9-78845462-22	chr9	78845213	78845720	+	0.000	0.000	Merged-chr9-78845462-22
Merged-chr4-132345366-82	chr4	132344780	132345851	+	0.000	0.000	Merged-chr4-132345366-82
Merged-chr11-6415741-2	chr11	6415643	6415841	+	0.000	0.000	Merged-chr11-6415741-2
Merged-chr7-4812581-86	chr7	4812165	4812835	+	0.000	0.000	Merged-chr7-4812581-86
Merged-chr19-56647541-17	chr19	56647395	56647691	+	0.000	0.000	Merged-chr19-56647541-17
Merged-chr3-151988637-1	chr3	151988539	151988737	+	0.000	0.000	Merged-chr3-151988637-1
Merged-chr2-128451749-44	chr2	128451545	128451938	+	0.000	0.000	Merged-chr2-128451749-44
Merged-chr8-115729318-9	chr8	115728976	115729548	+	0.000	0.000	Merged-chr8-115729318-9
Merged-chr11-63924496-1	chr11	63924398	63924596	+	0.000	0.000	Merged-chr11-63924496-1
Merged-chr8-84104784-84	chr8	84104454	84105237	+	0.000	0.000	Merged-chr8-84104784-84
Merged-chr3-145950506-72	chr3	145950194	145950913	+	0.000	0.000	Merged-chr3-145950506-72
Merged-chr5-72203390-56	chr5	72203121	72203629	+	0.000	0.000	Merged-chr5-72203390-56
Merged-chr9-69452655-1	chr9	69452557	69452755	+	0.000	0.000	Merged-chr9-69452655-1
Merged-chr3-101275634-2	chr3	101275521	101275750	+	0.000	0.000	Merged-chr3-101275634-2
Merged-chr3-142545607-21	chr3	142545422	142545844	+	0.000	0.000	Merged-chr3-142545607-21
Merged-chr3-90612816-50	chr3	90612468	90613197	+	0.000	0.000	Merged-chr3-90612816-50
Merged-chr4-11914721-47	chr4	11914486	11914938	+	0.000	0.000	Merged-chr4-11914721-47
Merged-chr4-133633341-52	chr4	133632917	133633683	+	0.000	0.000	Merged-chr4-133633341-52
Merged-chr11-104571569-15	chr11	104571362	104571750	+	0.000	0.000	Merged-chr11-104571569-15
Merged-chr5-93092914-8	chr5	93092749	93093065	+	0.000	0.000	Merged-chr5-93092914-8
Merged-chr7-16376685-9	chr7	16376431	16376858	+	0.000	0.000	Merged-chr7-16376685-9
Merged-chr10-118121968-28	chr10	118121418	118122221	+	0.000	0.000	Merged-chr10-118121968-28
Merged-chr13-101707362-90	chr13	101706870	101707977	+	0.000	0.000	Merged-chr13-101707362-90
Merged-chr10-81544693-1	chr10	81544595	81544793	+	0.000	0.000	Merged-chr10-81544693-1
Merged-chr16-78491094-2	chr16	78490970	78491220	+	0.000	0.000	Merged-chr16-78491094-2
Merged-chr9-21183488-1	chr9	21183390	21183588	+	0.000	0.000	Merged-chr9-21183488-1
Merged-chr10-118406403-1	chr10	118406305	118406503	+	0.000	0.000	Merged-chr10-118406403-1
Merged-chr4-117189565-1	chr4	117189467	117189665	+	0.000	0.000	Merged-chr4-117189565-1
Merged-chr16-58534735-63	chr16	58534430	58534994	+	0.000	0.000	Merged-chr16-58534735-63
Merged-chr19-46395461-71	chr19	46395223	46395753	+	0.000	0.000	Merged-chr19-46395461-71
Merged-chr5-140201458-20	chr5	140201216	140201661	+	0.000	0.000	Merged-chr5-140201458-20
Merged-chr11-107459149-15	chr11	107458991	107459342	+	0.000	0.000	Merged-chr11-107459149-15
Merged-chrX-167101450-1	chrX	167101352	167101550	+	0.000	0.000	Merged-chrX-167101450-1
Merged-chr13-51645320-81	chr13	51644943	51645562	+	0.000	0.000	Merged-chr13-51645320-81
Merged-chr1-133801271-79	chr1	133800994	133801590	+	0.000	0.000	Merged-chr1-133801271-79
Merged-chr14-102806505-76	chr14	102806089	102806829	+	0.000	0.000	Merged-chr14-102806505-76
Merged-chr5-140321692-59	chr5	140321334	140321940	+	0.000	0.000	Merged-chr5-140321692-59
Merged-chr3-67344747-6	chr3	67344602	67344915	+	0.000	0.000	Merged-chr3-67344747-6
Merged-chr10-81537486-38	chr10	81537216	81537815	+	0.000	0.000	Merged-chr10-81537486-38
Merged-chr3-79567897-99	chr3	79567597	79568204	+	0.000	0.000	Merged-chr3-79567897-99
Merged-chr10-120978950-160	chr10	120978671	120979588	+	0.000	0.000	Merged-chr10-120978950-160
Merged-chr1-135128273-30	chr1	135128039	135128620	+	0.000	0.000	Merged-chr1-135128273-30
Merged-chr2-75563664-35	chr2	75563501	75563917	+	0.000	0.000	Merged-chr2-75563664-35
Merged-chr7-45916816-45	chr7	45916577	45917062	+	0.000	0.000	Merged-chr7-45916816-45
Merged-chr11-46447920-85	chr11	46447053	46448661	+	0.000	0.000	Merged-chr11-46447920-85
Merged-chr10-118443865-1	chr10	118443767	118443965	+	0.000	0.000	Merged-chr10-118443865-1
Merged-chr9-123851621-133	chr9	123851232	123851959	+	0.000	0.000	Merged-chr9-123851621-133
Merged-chr10-21791159-10	chr10	21790961	21791321	+	0.000	0.000	Merged-chr10-21791159-10
Merged-chr4-135114591-19	chr4	135114416	135114892	+	0.000	0.000	Merged-chr4-135114591-19
Merged-chr10-89443691-130	chr10	89443338	89444084	+	0.000	0.000	Merged-chr10-89443691-130
Merged-chr10-118374391-6	chr10	118374260	118374516	+	0.000	0.000	Merged-chr10-118374391-6
Merged-chr18-4351234-31	chr18	4350915	4351524	+	0.000	0.000	Merged-chr18-4351234-31
Merged-chr3-9826362-60	chr3	9825974	9826684	+	0.000	0.000	Merged-chr3-9826362-60
Merged-chr10-8176500-34	chr10	8176223	8176693	+	0.000	0.000	Merged-chr10-8176500-34
Merged-chr11-83191791-99	chr11	83191029	83192501	+	0.000	0.000	Merged-chr11-83191791-99
Merged-chr7-80298886-1	chr7	80298788	80298986	+	0.000	0.000	Merged-chr7-80298886-1
Merged-chr1-66897217-4	chr1	66897096	66897352	+	0.000	0.000	Merged-chr1-66897217-4
Merged-chr9-44047243-13	chr9	44047080	44047412	+	0.000	0.000	Merged-chr9-44047243-13
Merged-chr9-90077043-22	chr9	90076813	90077291	+	0.000	0.000	Merged-chr9-90077043-22
Merged-chr18-84082032-1	chr18	84081934	84082132	+	0.000	0.000	Merged-chr18-84082032-1
Merged-chr18-56459089-42	chr18	56458889	56459280	+	0.000	0.000	Merged-chr18-56459089-42
Merged-chr17-79394145-31	chr17	79393895	79394353	+	0.000	0.000	Merged-chr17-79394145-31
Merged-chr5-138343396-8	chr5	138343206	138343608	+	0.000	0.000	Merged-chr5-138343396-8
Merged-chr4-133619983-15	chr4	133619819	133620216	+	0.000	0.000	Merged-chr4-133619983-15
Merged-chr4-8712432-5	chr4	8712258	8712584	+	0.000	0.000	Merged-chr4-8712432-5
Merged-chr1-36462061-10	chr1	36461814	36462259	+	0.000	0.000	Merged-chr1-36462061-10
Merged-chr15-55090326-86	chr15	55090078	55090514	+	0.000	0.000	Merged-chr15-55090326-86
Merged-chr7-143724096-15	chr7	143723911	143724282	+	0.000	0.000	Merged-chr7-143724096-15
Merged-chr5-137683940-1	chr5	137683842	137684040	+	0.000	0.000	Merged-chr5-137683940-1
Merged-chr2-3756075-14	chr2	3755805	3756254	+	0.000	0.000	Merged-chr2-3756075-14
Merged-chr14-100308241-13	chr14	100308024	100308465	+	0.000	0.000	Merged-chr14-100308241-13
Merged-chr11-116087308-88	chr11	116086960	116087576	+	0.000	0.000	Merged-chr11-116087308-88
Merged-chr7-80535254-6	chr7	80535113	80535412	+	0.000	0.000	Merged-chr7-80535254-6
Merged-chr6-127152156-113	chr6	127151445	127152798	+	0.000	0.000	Merged-chr6-127152156-113
Merged-chr5-122143797-29	chr5	122143657	122143945	+	0.000	0.000	Merged-chr5-122143797-29
Merged-chr4-46611401-21	chr4	46611150	46611649	+	0.000	0.000	Merged-chr4-46611401-21
Merged-chr13-22015822-49	chr13	22015658	22016041	+	0.000	0.000	Merged-chr13-22015822-49
Merged-chr3-100999215-37	chr3	100999037	100999413	+	0.000	0.000	Merged-chr3-100999215-37
Merged-chr15-66786864-7	chr15	66786728	66787025	+	0.000	0.000	Merged-chr15-66786864-7
Merged-chr6-54119085-6	chr6	54118878	54119322	+	0.000	0.000	Merged-chr6-54119085-6
Merged-chr9-44326746-54	chr9	44326431	44327240	+	0.000	0.000	Merged-chr9-44326746-54
Merged-chr7-88259356-48	chr7	88259010	88259650	+	0.000	0.000	Merged-chr7-88259356-48
Merged-chr17-24163562-66	chr17	24163200	24163900	+	0.000	0.000	Merged-chr17-24163562-66
Merged-chr3-96262408-4	chr3	96262256	96262537	+	0.000	0.000	Merged-chr3-96262408-4
Merged-chr9-69095389-1	chr9	69095291	69095489	+	0.000	0.000	Merged-chr9-69095389-1
Merged-chr4-135108844-32	chr4	135108587	135109036	+	0.000	0.000	Merged-chr4-135108844-32
Merged-chr17-56304020-73	chr17	56303620	56304443	+	0.000	0.000	Merged-chr17-56304020-73
Merged-chr15-85859649-49	chr15	85859422	85859863	+	0.000	0.000	Merged-chr15-85859649-49
Merged-chr3-75579485-29	chr3	75579309	75579662	+	0.000	0.000	Merged-chr3-75579485-29
Merged-chr15-102231455-101	chr15	102230835	102232229	+	0.000	0.000	Merged-chr15-102231455-101
Merged-chr2-9770414-1	chr2	9770316	9770514	+	0.000	0.000	Merged-chr2-9770414-1
Merged-chr2-122637820-48	chr2	122637576	122638232	+	0.000	0.000	Merged-chr2-122637820-48
Merged-chr6-112700663-4	chr6	112700546	112700780	+	0.000	0.000	Merged-chr6-112700663-4
Merged-chr9-72448248-17	chr9	72448026	72448460	+	0.000	0.000	Merged-chr9-72448248-17
Merged-chr1-166379453-149	chr1	166379148	166379882	+	0.000	0.000	Merged-chr1-166379453-149
Merged-chr19-43524654-33	chr19	43524465	43524902	+	0.000	0.000	Merged-chr19-43524654-33
Merged-chr18-70622568-34	chr18	70622352	70622813	+	0.000	0.000	Merged-chr18-70622568-34
Merged-chr13-23701211-46	chr13	23701051	23701475	+	0.000	0.000	Merged-chr13-23701211-46
Merged-chr3-159509158-33	chr3	159508712	159509415	+	0.000	0.000	Merged-chr3-159509158-33
Merged-chr9-57521344-55	chr9	57521057	57521702	+	0.000	0.000	Merged-chr9-57521344-55
Merged-chr2-60872686-1	chr2	60872588	60872786	+	0.000	0.000	Merged-chr2-60872686-1
Merged-chr16-3976353-94	chr16	3975885	3976697	+	0.000	0.000	Merged-chr16-3976353-94
Merged-chr2-79259833-31	chr2	79259484	79260294	+	0.000	0.000	Merged-chr2-79259833-31
Merged-chr7-142396800-18	chr7	142396590	142396989	+	0.000	0.000	Merged-chr7-142396800-18
Merged-chr2-180740505-20	chr2	180740286	180740764	+	0.000	0.000	Merged-chr2-180740505-20
Merged-chr4-133968643-1	chr4	133968545	133968743	+	0.000	0.000	Merged-chr4-133968643-1
Merged-chr16-32431022-65	chr16	32430712	32431308	+	0.000	0.000	Merged-chr16-32431022-65
Merged-chr10-70033163-33	chr10	70032940	70033398	+	0.000	0.000	Merged-chr10-70033163-33
Merged-chr3-101229683-4	chr3	101229534	101229820	+	0.000	0.000	Merged-chr3-101229683-4
Merged-chr18-65801894-18	chr18	65801578	65802206	+	0.000	0.000	Merged-chr18-65801894-18
Merged-chr10-7589879-63	chr10	7589597	7590170	+	0.000	0.000	Merged-chr10-7589879-63
Merged-chr11-53841703-6	chr11	53841579	53841820	+	0.000	0.000	Merged-chr11-53841703-6
Merged-chr1-54922381-2	chr1	54922263	54922502	+	0.000	0.000	Merged-chr1-54922381-2
Merged-chr7-38224954-5	chr7	38224796	38225150	+	0.000	0.000	Merged-chr7-38224954-5
Merged-chr1-134111105-29	chr1	134110858	134111351	+	0.000	0.000	Merged-chr1-134111105-29
Merged-chr8-3353373-47	chr8	3353032	3353706	+	0.000	0.000	Merged-chr8-3353373-47
Merged-chr2-126322901-6	chr2	126322695	126323151	+	0.000	0.000	Merged-chr2-126322901-6
Merged-chr12-32292976-7	chr12	32292759	32293152	+	0.000	0.000	Merged-chr12-32292976-7
Merged-chr8-57513552-5	chr8	57513349	57513766	+	0.000	0.000	Merged-chr8-57513552-5
Merged-chr3-88087940-2	chr3	88087827	88088056	+	0.000	0.000	Merged-chr3-88087940-2
Merged-chr16-15636772-1	chr16	15636674	15636872	+	0.000	0.000	Merged-chr16-15636772-1
Merged-chr1-60343430-63	chr1	60343196	60343630	+	0.000	0.000	Merged-chr1-60343430-63
Merged-chr15-36902070-9	chr15	36901881	36902372	+	0.000	0.000	Merged-chr15-36902070-9
Merged-chr6-112696519-84	chr6	112696272	112696812	+	0.000	0.000	Merged-chr6-112696519-84
Merged-chr13-113816059-33	chr13	113815792	113816356	+	0.000	0.000	Merged-chr13-113816059-33
Merged-chr2-118643212-1	chr2	118643114	118643312	+	0.000	0.000	Merged-chr2-118643212-1
Merged-chr7-141008487-1	chr7	141008389	141008587	+	0.000	0.000	Merged-chr7-141008487-1
Merged-chr7-127273916-61	chr7	127273502	127274235	+	0.000	0.000	Merged-chr7-127273916-61
Merged-chr19-7295405-60	chr19	7294899	7295754	+	0.000	0.000	Merged-chr19-7295405-60
Merged-chr10-118447653-6	chr10	118447501	118447823	+	0.000	0.000	Merged-chr10-118447653-6
Merged-chr14-73161765-18	chr14	73161596	73162029	+	0.000	0.000	Merged-chr14-73161765-18
Merged-chr11-75193869-40	chr11	75193412	75194287	+	0.000	0.000	Merged-chr11-75193869-40
Merged-chr17-86760300-15	chr17	86759977	86760542	+	0.000	0.000	Merged-chr17-86760300-15
Merged-chr5-149526728-49	chr5	149526476	149527024	+	0.000	0.000	Merged-chr5-149526728-49
Merged-chr1-97580678-52	chr1	97580396	97580878	+	0.000	0.000	Merged-chr1-97580678-52
Merged-chr14-25458152-5	chr14	25458050	25458256	+	0.000	0.000	Merged-chr14-25458152-5
Merged-chr6-142556330-1	chr6	142556232	142556430	+	0.000	0.000	Merged-chr6-142556330-1
Merged-chr4-135168211-13	chr4	135168047	135168437	+	0.000	0.000	Merged-chr4-135168211-13
Merged-chr1-144275874-18	chr1	144275635	144276120	+	0.000	0.000	Merged-chr1-144275874-18
Merged-chr4-134468670-124	chr4	134468221	134469331	+	0.000	0.000	Merged-chr4-134468670-124
Merged-chr4-136172878-4	chr4	136172723	136172997	+	0.000	0.000	Merged-chr4-136172878-4
Merged-chr2-152007178-1	chr2	152007080	152007278	+	0.000	0.000	Merged-chr2-152007178-1
Merged-chr6-97229428-13	chr6	97229231	97229609	+	0.000	0.000	Merged-chr6-97229428-13
Merged-chr7-102441849-49	chr7	102441543	102442069	+	0.000	0.000	Merged-chr7-102441849-49
Merged-chr2-45143368-5	chr2	45143215	45143520	+	0.000	0.000	Merged-chr2-45143368-5
Merged-chr2-101755311-6	chr2	101754953	101755684	+	0.000	0.000	Merged-chr2-101755311-6
Merged-chr11-55023207-51	chr11	55022951	55023435	+	0.000	0.000	Merged-chr11-55023207-51
Merged-chr2-113905137-3	chr2	113905012	113905253	+	0.000	0.000	Merged-chr2-113905137-3
Merged-chr7-44548791-52	chr7	44548424	44549010	+	0.000	0.000	Merged-chr7-44548791-52
Merged-chr6-97224781-1	chr6	97224683	97224881	+	0.000	0.000	Merged-chr6-97224781-1
Merged-chr1-131038548-61	chr1	131038152	131038994	+	0.000	0.000	Merged-chr1-131038548-61
Merged-chr10-9856341-1	chr10	9856243	9856441	+	0.000	0.000	Merged-chr10-9856341-1
Merged-chr15-58134752-98	chr15	58134481	58135202	+	0.000	0.000	Merged-chr15-58134752-98
Merged-chr10-94445343-11	chr10	94445044	94445547	+	0.000	0.000	Merged-chr10-94445343-11
Merged-chr11-16997057-26	chr11	16996846	16997360	+	0.000	0.000	Merged-chr11-16997057-26
Merged-chr3-38484612-142	chr3	38484236	38485200	+	0.000	0.000	Merged-chr3-38484612-142
Merged-chr5-112227442-20	chr5	112227178	112227689	+	0.000	0.000	Merged-chr5-112227442-20
Merged-chr10-22149944-1	chr10	22149846	22150044	+	0.000	0.000	Merged-chr10-22149944-1
Merged-chr4-8648442-8	chr4	8648202	8648669	+	0.000	0.000	Merged-chr4-8648442-8
Merged-chr9-114016465-30	chr9	114016223	114016743	+	0.000	0.000	Merged-chr9-114016465-30
Merged-chr6-99631666-11	chr6	99631516	99631824	+	0.000	0.000	Merged-chr6-99631666-11
Merged-chr10-120189510-27	chr10	120189321	120189831	+	0.000	0.000	Merged-chr10-120189510-27
Merged-chr2-164798732-2	chr2	164798609	164798858	+	0.000	0.000	Merged-chr2-164798732-2
Merged-chr5-112286717-1	chr5	112286619	112286817	+	0.000	0.000	Merged-chr5-112286717-1
Merged-chr5-139325406-99	chr5	139324905	139325785	+	0.000	0.000	Merged-chr5-139325406-99
Merged-chr11-55031517-56	chr11	55031317	55031807	+	0.000	0.000	Merged-chr11-55031517-56
Merged-chr5-67394180-31	chr5	67394015	67394450	+	0.000	0.000	Merged-chr5-67394180-31
Merged-chr6-97526268-25	chr6	97526038	97526463	+	0.000	0.000	Merged-chr6-97526268-25
Merged-chr3-59204061-45	chr3	59203723	59204545	+	0.000	0.000	Merged-chr3-59204061-45
Merged-chr13-61804381-64	chr13	61804127	61804808	+	0.000	0.000	Merged-chr13-61804381-64
Merged-chr2-3727720-19	chr2	3727511	3727988	+	0.000	0.000	Merged-chr2-3727720-19
Merged-chr9-123754572-46	chr9	123754401	123754797	+	0.000	0.000	Merged-chr9-123754572-46
Merged-chr14-99776295-1	chr14	99776197	99776395	+	0.000	0.000	Merged-chr14-99776295-1
Merged-chr17-35870412-57	chr17	35870099	35870668	+	0.000	0.000	Merged-chr17-35870412-57
Merged-chr11-120629736-14	chr11	120629529	120630153	+	0.000	0.000	Merged-chr11-120629736-14
Merged-chr4-40883383-19	chr4	40883210	40883554	+	0.000	0.000	Merged-chr4-40883383-19
Merged-chr6-125349786-48	chr6	125349411	125350145	+	0.000	0.000	Merged-chr6-125349786-48
Merged-chr1-97688940-16	chr1	97688736	97689141	+	0.000	0.000	Merged-chr1-97688940-16
Merged-chr9-41160864-12	chr9	41160575	41161101	+	0.000	0.000	Merged-chr9-41160864-12
Merged-chr8-124319534-38	chr8	124319096	124319754	+	0.000	0.000	Merged-chr8-124319534-38
Merged-chr6-97322389-10	chr6	97322197	97322548	+	0.000	0.000	Merged-chr6-97322389-10
Merged-chr2-27539560-1	chr2	27539462	27539660	+	0.000	0.000	Merged-chr2-27539560-1
Merged-chr10-70040122-43	chr10	70039885	70040332	+	0.000	0.000	Merged-chr10-70040122-43
Merged-chr13-12316941-5	chr13	12316822	12317095	+	0.000	0.000	Merged-chr13-12316941-5
Merged-chr18-14675814-20	chr18	14675565	14676027	+	0.000	0.000	Merged-chr18-14675814-20
Merged-chr17-44614795-1	chr17	44614697	44614895	+	0.000	0.000	Merged-chr17-44614795-1
Merged-chr5-124032239-28	chr5	124031967	124032471	+	0.000	0.000	Merged-chr5-124032239-28
Merged-chr15-36793499-195	chr15	36792957	36793830	+	0.000	0.000	Merged-chr15-36793499-195
Merged-chr11-107394036-56	chr11	107393678	107394316	+	0.000	0.000	Merged-chr11-107394036-56
Merged-chr1-43520446-54	chr1	43519880	43520811	+	0.000	0.000	Merged-chr1-43520446-54
Merged-chr1-119795246-28	chr1	119794689	119795630	+	0.000	0.000	Merged-chr1-119795246-28
Merged-chr5-143424035-23	chr5	143423866	143424235	+	0.000	0.000	Merged-chr5-143424035-23
Merged-chr12-76406003-4	chr12	76405758	76406290	+	0.000	0.000	Merged-chr12-76406003-4
Merged-chr16-18858784-10	chr16	18858603	18859006	+	0.000	0.000	Merged-chr16-18858784-10
Merged-chr14-102915163-2	chr14	102915056	102915273	+	0.000	0.000	Merged-chr14-102915163-2
Merged-chr11-67580687-16	chr11	67580435	67580865	+	0.000	0.000	Merged-chr11-67580687-16
Merged-chr5-129787253-58	chr5	129787072	129787449	+	0.000	0.000	Merged-chr5-129787253-58
Merged-chr3-136686664-13	chr3	136686470	136686871	+	0.000	0.000	Merged-chr3-136686664-13
Merged-chr17-12758149-14	chr17	12757968	12758339	+	0.000	0.000	Merged-chr17-12758149-14
Merged-chr13-101658475-8	chr13	101658259	101658652	+	0.000	0.000	Merged-chr13-101658475-8
Merged-chr17-87062802-16	chr17	87062619	87063039	+	0.000	0.000	Merged-chr17-87062802-16
Merged-chr17-83871560-4	chr17	83871421	83871728	+	0.000	0.000	Merged-chr17-83871560-4
Merged-chr6-70791096-6	chr6	70790888	70791317	+	0.000	0.000	Merged-chr6-70791096-6
Merged-chr4-135964574-9	chr4	135964339	135964792	+	0.000	0.000	Merged-chr4-135964574-9
Merged-chr8-115300406-12	chr8	115300118	115300578	+	0.000	0.000	Merged-chr8-115300406-12
Merged-chr11-97955344-41	chr11	97955069	97955760	+	0.000	0.000	Merged-chr11-97955344-41
Merged-chr14-7862545-2	chr14	7862396	7862697	+	0.000	0.000	Merged-chr14-7862545-2
Merged-chr9-123935599-31	chr9	123935364	123935773	+	0.000	0.000	Merged-chr9-123935599-31
Merged-chr18-65395765-31	chr18	65395554	65396068	+	0.000	0.000	Merged-chr18-65395765-31
Merged-chr10-118386751-6	chr10	118386570	118386913	+	0.000	0.000	Merged-chr10-118386751-6
Merged-chr17-83862248-131	chr17	83861710	83862423	+	0.000	0.000	Merged-chr17-83862248-131
Merged-chr10-44450017-42	chr10	44449680	44450511	+	0.000	0.000	Merged-chr10-44450017-42
Merged-chr2-127135418-6	chr2	127135235	127135600	+	0.000	0.000	Merged-chr2-127135418-6
Merged-chr8-53639020-77	chr8	53638757	53639305	+	0.000	0.000	Merged-chr8-53639020-77
Merged-chr13-102093322-1	chr13	102093224	102093422	+	0.000	0.000	Merged-chr13-102093322-1
Merged-chr10-83697994-4	chr10	83697870	83698117	+	0.000	0.000	Merged-chr10-83697994-4
