#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
Merged-chr10-42029298-1	chr10	42029200	42029398	+	0.000	0.000	Merged-chr10-42029298-1
Merged-chr13-43306774-11	chr13	43306656	43306893	+	0.000	0.000	Merged-chr13-43306774-11
Merged-chr2-11635712-2	chr2	11635614	11635812	+	0.000	0.000	Merged-chr2-11635712-2
Merged-chr12-100639876-30	chr12	100639538	100640068	+	0.000	0.000	Merged-chr12-100639876-30
Merged-chr19-12573740-90	chr19	12573237	12574443	+	0.000	0.000	Merged-chr19-12573740-90
Merged-chr18-88971917-58	chr18	88971701	88972124	+	0.000	0.000	Merged-chr18-88971917-58
Merged-chrX-167089139-46	chrX	167088797	167089469	+	0.000	0.000	Merged-chrX-167089139-46
Merged-chr2-128127556-62	chr2	128127299	128127781	+	0.000	0.000	Merged-chr2-128127556-62
Merged-chr1-38897909-54	chr1	38897617	38898219	+	0.000	0.000	Merged-chr1-38897909-54
Merged-chr10-8130202-1	chr10	8130104	8130302	+	0.000	0.000	Merged-chr10-8130202-1
Merged-chr11-99024246-49	chr11	99023938	99024506	+	0.000	0.000	Merged-chr11-99024246-49
Merged-chr14-25461932-2	chr14	25461816	25462051	+	0.000	0.000	Merged-chr14-25461932-2
Merged-chr10-111445646-2	chr10	111445474	111445821	+	0.000	0.000	Merged-chr10-111445646-2
Merged-chr8-117482001-12	chr8	117481780	117482213	+	0.000	0.000	Merged-chr8-117482001-12
Merged-chr4-132345366-82	chr4	132344780	132345851	+	0.000	0.000	Merged-chr4-132345366-82
Merged-chr12-100725063-69	chr12	100724758	100725363	+	0.000	0.000	Merged-chr12-100725063-69
Merged-chr19-56647541-17	chr19	56647395	56647691	+	0.000	0.000	Merged-chr19-56647541-17
Merged-chr2-128451749-44	chr2	128451545	128451938	+	0.000	0.000	Merged-chr2-128451749-44
Merged-chr8-115729318-9	chr8	115728976	115729548	+	0.000	0.000	Merged-chr8-115729318-9
Merged-chr8-84104784-84	chr8	84104454	84105237	+	0.000	0.000	Merged-chr8-84104784-84
Merged-chr5-124540957-76	chr5	124540482	124541393	+	0.000	0.000	Merged-chr5-124540957-76
Merged-chr9-69452655-1	chr9	69452557	69452755	+	0.000	0.000	Merged-chr9-69452655-1
Merged-chr2-65027555-1	chr2	65027457	65027655	+	0.000	0.000	Merged-chr2-65027555-1
Merged-chr3-142545607-21	chr3	142545422	142545844	+	0.000	0.000	Merged-chr3-142545607-21
Merged-chr11-104571569-15	chr11	104571362	104571750	+	0.000	0.000	Merged-chr11-104571569-15
Merged-chr13-101707362-90	chr13	101706870	101707977	+	0.000	0.000	Merged-chr13-101707362-90
Merged-chr16-58534735-63	chr16	58534430	58534994	+	0.000	0.000	Merged-chr16-58534735-63
Merged-chrX-167101450-1	chrX	167101352	167101550	+	0.000	0.000	Merged-chrX-167101450-1
Merged-chr13-51645320-81	chr13	51644943	51645562	+	0.000	0.000	Merged-chr13-51645320-81
Merged-chr1-133801271-79	chr1	133800994	133801590	+	0.000	0.000	Merged-chr1-133801271-79
Merged-chr14-102806505-76	chr14	102806089	102806829	+	0.000	0.000	Merged-chr14-102806505-76
Merged-chr3-67344747-6	chr3	67344602	67344915	+	0.000	0.000	Merged-chr3-67344747-6
Merged-chr4-135114591-19	chr4	135114416	135114892	+	0.000	0.000	Merged-chr4-135114591-19
Merged-chr18-4351234-31	chr18	4350915	4351524	+	0.000	0.000	Merged-chr18-4351234-31
Merged-chr3-9826362-60	chr3	9825974	9826684	+	0.000	0.000	Merged-chr3-9826362-60
Merged-chr10-8176500-34	chr10	8176223	8176693	+	0.000	0.000	Merged-chr10-8176500-34
Merged-chr1-66897217-4	chr1	66897096	66897352	+	0.000	0.000	Merged-chr1-66897217-4
Merged-chr9-44047243-13	chr9	44047080	44047412	+	0.000	0.000	Merged-chr9-44047243-13
Merged-chr18-84082032-1	chr18	84081934	84082132	+	0.000	0.000	Merged-chr18-84082032-1
Merged-chr4-8712432-5	chr4	8712258	8712584	+	0.000	0.000	Merged-chr4-8712432-5
Merged-chr15-55090326-86	chr15	55090078	55090514	+	0.000	0.000	Merged-chr15-55090326-86
Merged-chr7-143724096-15	chr7	143723911	143724282	+	0.000	0.000	Merged-chr7-143724096-15
Merged-chr14-100308241-13	chr14	100308024	100308465	+	0.000	0.000	Merged-chr14-100308241-13
Merged-chr7-80535254-6	chr7	80535113	80535412	+	0.000	0.000	Merged-chr7-80535254-6
Merged-chr6-127152156-113	chr6	127151445	127152798	+	0.000	0.000	Merged-chr6-127152156-113
Merged-chr1-191396236-4	chr1	191396079	191396361	+	0.000	0.000	Merged-chr1-191396236-4
Merged-chr13-22015822-49	chr13	22015658	22016041	+	0.000	0.000	Merged-chr13-22015822-49
Merged-chr5-93263735-29	chr5	93263331	93264002	+	0.000	0.000	Merged-chr5-93263735-29
Merged-chr3-96262408-4	chr3	96262256	96262537	+	0.000	0.000	Merged-chr3-96262408-4
Merged-chr4-135108844-32	chr4	135108587	135109036	+	0.000	0.000	Merged-chr4-135108844-32
Merged-chr17-56304020-73	chr17	56303620	56304443	+	0.000	0.000	Merged-chr17-56304020-73
Merged-chr15-85859649-49	chr15	85859422	85859863	+	0.000	0.000	Merged-chr15-85859649-49
Merged-chr15-102231455-101	chr15	102230835	102232229	+	0.000	0.000	Merged-chr15-102231455-101
Merged-chr2-9770414-1	chr2	9770316	9770514	+	0.000	0.000	Merged-chr2-9770414-1
Merged-chr6-112700663-4	chr6	112700546	112700780	+	0.000	0.000	Merged-chr6-112700663-4
Merged-chr7-74340406-1	chr7	74340308	74340506	+	0.000	0.000	Merged-chr7-74340406-1
Merged-chr19-43524654-33	chr19	43524465	43524902	+	0.000	0.000	Merged-chr19-43524654-33
Merged-chr3-159509158-33	chr3	159508712	159509415	+	0.000	0.000	Merged-chr3-159509158-33
Merged-chr11-51606472-118	chr11	51605873	51606748	+	0.000	0.000	Merged-chr11-51606472-118
Merged-chr16-3976353-94	chr16	3975885	3976697	+	0.000	0.000	Merged-chr16-3976353-94
Merged-chr2-79259833-31	chr2	79259484	79260294	+	0.000	0.000	Merged-chr2-79259833-31
Merged-chr2-180740505-20	chr2	180740286	180740764	+	0.000	0.000	Merged-chr2-180740505-20
Merged-chr4-133968643-1	chr4	133968545	133968743	+	0.000	0.000	Merged-chr4-133968643-1
Merged-chr16-32431022-65	chr16	32430712	32431308	+	0.000	0.000	Merged-chr16-32431022-65
Merged-chr10-70033163-33	chr10	70032940	70033398	+	0.000	0.000	Merged-chr10-70033163-33
Merged-chr18-65801894-18	chr18	65801578	65802206	+	0.000	0.000	Merged-chr18-65801894-18
Merged-chr10-7589879-63	chr10	7589597	7590170	+	0.000	0.000	Merged-chr10-7589879-63
Merged-chr11-53841703-6	chr11	53841579	53841820	+	0.000	0.000	Merged-chr11-53841703-6
Merged-chr8-3353373-47	chr8	3353032	3353706	+	0.000	0.000	Merged-chr8-3353373-47
Merged-chr2-126322901-6	chr2	126322695	126323151	+	0.000	0.000	Merged-chr2-126322901-6
Merged-chr8-57513552-5	chr8	57513349	57513766	+	0.000	0.000	Merged-chr8-57513552-5
Merged-chr3-88087940-2	chr3	88087827	88088056	+	0.000	0.000	Merged-chr3-88087940-2
Merged-chr6-112696519-84	chr6	112696272	112696812	+	0.000	0.000	Merged-chr6-112696519-84
Merged-chr14-25458152-5	chr14	25458050	25458256	+	0.000	0.000	Merged-chr14-25458152-5
Merged-chr4-135168211-13	chr4	135168047	135168437	+	0.000	0.000	Merged-chr4-135168211-13
Merged-chr4-134468670-124	chr4	134468221	134469331	+	0.000	0.000	Merged-chr4-134468670-124
Merged-chr4-136172878-4	chr4	136172723	136172997	+	0.000	0.000	Merged-chr4-136172878-4
Merged-chr7-102441849-49	chr7	102441543	102442069	+	0.000	0.000	Merged-chr7-102441849-49
Merged-chr11-55023207-51	chr11	55022951	55023435	+	0.000	0.000	Merged-chr11-55023207-51
Merged-chr2-113905137-3	chr2	113905012	113905253	+	0.000	0.000	Merged-chr2-113905137-3
Merged-chr1-131038548-61	chr1	131038152	131038994	+	0.000	0.000	Merged-chr1-131038548-61
Merged-chr10-9856341-1	chr10	9856243	9856441	+	0.000	0.000	Merged-chr10-9856341-1
Merged-chr15-58134752-98	chr15	58134481	58135202	+	0.000	0.000	Merged-chr15-58134752-98
Merged-chr10-94445343-11	chr10	94445044	94445547	+	0.000	0.000	Merged-chr10-94445343-11
Merged-chr3-38484612-142	chr3	38484236	38485200	+	0.000	0.000	Merged-chr3-38484612-142
Merged-chr4-8648442-8	chr4	8648202	8648669	+	0.000	0.000	Merged-chr4-8648442-8
Merged-chr6-99631666-11	chr6	99631516	99631824	+	0.000	0.000	Merged-chr6-99631666-11
Merged-chr10-120189510-27	chr10	120189321	120189831	+	0.000	0.000	Merged-chr10-120189510-27
Merged-chr5-112286717-1	chr5	112286619	112286817	+	0.000	0.000	Merged-chr5-112286717-1
Merged-chr5-139325406-99	chr5	139324905	139325785	+	0.000	0.000	Merged-chr5-139325406-99
Merged-chr11-55031517-56	chr11	55031317	55031807	+	0.000	0.000	Merged-chr11-55031517-56
Merged-chr14-99776295-1	chr14	99776197	99776395	+	0.000	0.000	Merged-chr14-99776295-1
Merged-chr4-40883383-19	chr4	40883210	40883554	+	0.000	0.000	Merged-chr4-40883383-19
Merged-chr10-70040122-43	chr10	70039885	70040332	+	0.000	0.000	Merged-chr10-70040122-43
Merged-chr17-44614795-1	chr17	44614697	44614895	+	0.000	0.000	Merged-chr17-44614795-1
Merged-chr14-70286358-3	chr14	70286253	70286463	+	0.000	0.000	Merged-chr14-70286358-3
Merged-chr14-102915163-2	chr14	102915056	102915273	+	0.000	0.000	Merged-chr14-102915163-2
Merged-chr11-67580687-16	chr11	67580435	67580865	+	0.000	0.000	Merged-chr11-67580687-16
Merged-chr3-136686664-13	chr3	136686470	136686871	+	0.000	0.000	Merged-chr3-136686664-13
Merged-chr17-12758149-14	chr17	12757968	12758339	+	0.000	0.000	Merged-chr17-12758149-14
Merged-chr3-84135582-9	chr3	84135400	84135748	+	0.000	0.000	Merged-chr3-84135582-9
Merged-chr13-101658475-8	chr13	101658259	101658652	+	0.000	0.000	Merged-chr13-101658475-8
Merged-chr17-83871560-4	chr17	83871421	83871728	+	0.000	0.000	Merged-chr17-83871560-4
Merged-chr3-84826191-13	chr3	84825958	84826422	+	0.000	0.000	Merged-chr3-84826191-13
Merged-chr8-115300406-12	chr8	115300118	115300578	+	0.000	0.000	Merged-chr8-115300406-12
Merged-chr14-7862545-2	chr14	7862396	7862697	+	0.000	0.000	Merged-chr14-7862545-2
Merged-chr9-123935599-31	chr9	123935364	123935773	+	0.000	0.000	Merged-chr9-123935599-31
Merged-chr2-71816699-26	chr2	71816325	71816991	+	0.000	0.000	Merged-chr2-71816699-26
Merged-chr17-83862248-131	chr17	83861710	83862423	+	0.000	0.000	Merged-chr17-83862248-131
Merged-chr10-44450017-42	chr10	44449680	44450511	+	0.000	0.000	Merged-chr10-44450017-42
Merged-chr8-53639020-77	chr8	53638757	53639305	+	0.000	0.000	Merged-chr8-53639020-77
Merged-chr13-102093322-1	chr13	102093224	102093422	+	0.000	0.000	Merged-chr13-102093322-1
Merged-chr10-83697994-4	chr10	83697870	83698117	+	0.000	0.000	Merged-chr10-83697994-4
Merged-chr1-131000577-8	chr1	131000387	131000754	+	0.000	0.000	Merged-chr1-131000577-8
Merged-chr12-55016281-3	chr12	55016129	55016409	+	0.000	0.000	Merged-chr12-55016281-3
Merged-chr15-84681209-49	chr15	84680847	84681701	+	0.000	0.000	Merged-chr15-84681209-49
Merged-chr7-74341128-48	chr7	74340509	74341596	+	0.000	0.000	Merged-chr7-74341128-48
Merged-chr1-159929592-1	chr1	159929494	159929692	+	0.000	0.000	Merged-chr1-159929592-1
Merged-chr18-75363309-5	chr18	75363169	75363429	+	0.000	0.000	Merged-chr18-75363309-5
Merged-chr6-127155778-5	chr6	127155640	127155911	+	0.000	0.000	Merged-chr6-127155778-5
Merged-chr13-37963615-35	chr13	37963384	37963857	+	0.000	0.000	Merged-chr13-37963615-35
Merged-chr4-137603877-24	chr4	137603587	137604172	+	0.000	0.000	Merged-chr4-137603877-24
Merged-chr2-128189675-1	chr2	128189577	128189775	+	0.000	0.000	Merged-chr2-128189675-1
Merged-chr19-57611096-119	chr19	57610549	57611405	+	0.000	0.000	Merged-chr19-57611096-119
Merged-chr8-94187443-1	chr8	94187345	94187543	+	0.000	0.000	Merged-chr8-94187443-1
Merged-chr13-101734479-2	chr13	101734363	101734597	+	0.000	0.000	Merged-chr13-101734479-2
Merged-chr5-105062474-83	chr5	105062089	105062823	+	0.000	0.000	Merged-chr5-105062474-83
Merged-chr17-50185897-34	chr17	50185644	50186103	+	0.000	0.000	Merged-chr17-50185897-34
Merged-chr13-45922875-54	chr13	45922639	45923148	+	0.000	0.000	Merged-chr13-45922875-54
Merged-chr4-137594302-135	chr4	137593845	137594901	+	0.000	0.000	Merged-chr4-137594302-135
Merged-chr11-87955416-2	chr11	87955289	87955546	+	0.000	0.000	Merged-chr11-87955416-2
Merged-chr13-24487447-67	chr13	24487084	24487668	+	0.000	0.000	Merged-chr13-24487447-67
Merged-chr9-31131688-31	chr9	31131224	31131979	+	0.000	0.000	Merged-chr9-31131688-31
Merged-chr7-74553213-1	chr7	74553115	74553313	+	0.000	0.000	Merged-chr7-74553213-1
Merged-chr4-20042164-92	chr4	20041888	20042428	+	0.000	0.000	Merged-chr4-20042164-92
Merged-chr17-44718379-50	chr17	44718108	44718604	+	0.000	0.000	Merged-chr17-44718379-50
Merged-chr16-77014635-1	chr16	77014537	77014735	+	0.000	0.000	Merged-chr16-77014635-1
Merged-chr16-46117771-8	chr16	46117637	46117921	+	0.000	0.000	Merged-chr16-46117771-8
Merged-chr4-135153100-1	chr4	135153002	135153200	+	0.000	0.000	Merged-chr4-135153100-1
Merged-chr4-135053814-6	chr4	135053628	135053955	+	0.000	0.000	Merged-chr4-135053814-6
Merged-chr7-99962627-5	chr7	99962499	99962788	+	0.000	0.000	Merged-chr7-99962627-5
Merged-chr9-32541400-38	chr9	32541153	32541688	+	0.000	0.000	Merged-chr9-32541400-38
Merged-chr18-73573085-8	chr18	73572982	73573188	+	0.000	0.000	Merged-chr18-73573085-8
Merged-chr7-139992565-26	chr7	139992303	139992773	+	0.000	0.000	Merged-chr7-139992565-26
Merged-chr3-27322840-36	chr3	27322562	27323056	+	0.000	0.000	Merged-chr3-27322840-36
Merged-chr9-123924687-247	chr9	123924145	123925270	+	0.000	0.000	Merged-chr9-123924687-247
Merged-chr9-57866692-28	chr9	57866368	57866960	+	0.000	0.000	Merged-chr9-57866692-28
Merged-chr19-41313926-9	chr19	41313752	41314085	+	0.000	0.000	Merged-chr19-41313926-9
Merged-chrX-8074652-54	chrX	8074335	8074976	+	0.000	0.000	Merged-chrX-8074652-54
Merged-chr11-67608461-21	chr11	67608250	67608704	+	0.000	0.000	Merged-chr11-67608461-21
Merged-chr17-47611424-64	chr17	47611110	47611682	+	0.000	0.000	Merged-chr17-47611424-64
Merged-chrX-167038027-22	chrX	167037778	167038249	+	0.000	0.000	Merged-chrX-167038027-22
Merged-chr6-120365064-1	chr6	120364966	120365164	+	0.000	0.000	Merged-chr6-120365064-1
Merged-chr8-70806772-33	chr8	70806565	70807017	+	0.000	0.000	Merged-chr8-70806772-33
Merged-chr9-44020152-22	chr9	44019902	44020466	+	0.000	0.000	Merged-chr9-44020152-22
Merged-chr6-99670994-40	chr6	99670738	99671319	+	0.000	0.000	Merged-chr6-99670994-40
Merged-chr4-8792257-5	chr4	8792151	8792370	+	0.000	0.000	Merged-chr4-8792257-5
Merged-chr10-19582476-43	chr10	19582291	19582916	+	0.000	0.000	Merged-chr10-19582476-43
Merged-chr9-52287500-36	chr9	52287277	52287796	+	0.000	0.000	Merged-chr9-52287500-36
Merged-chr5-135479316-9	chr5	135479025	135479597	+	0.000	0.000	Merged-chr5-135479316-9
Merged-chr13-115042812-10	chr13	115042545	115043016	+	0.000	0.000	Merged-chr13-115042812-10
Merged-chr9-54611882-20	chr9	54611742	54612068	+	0.000	0.000	Merged-chr9-54611882-20
Merged-chr17-79954966-8	chr17	79954712	79955232	+	0.000	0.000	Merged-chr17-79954966-8
Merged-chr17-44702881-69	chr17	44702517	44703125	+	0.000	0.000	Merged-chr17-44702881-69
Merged-chrX-157491710-129	chrX	157491154	157491964	+	0.000	0.000	Merged-chrX-157491710-129
Merged-chr7-123369750-97	chr7	123369455	123370205	+	0.000	0.000	Merged-chr7-123369750-97
Merged-chr7-99954415-5	chr7	99954284	99954570	+	0.000	0.000	Merged-chr7-99954415-5
Merged-chr17-12779645-43	chr17	12779445	12779863	+	0.000	0.000	Merged-chr17-12779645-43
Merged-chr7-16906031-31	chr7	16905516	16906677	+	0.000	0.000	Merged-chr7-16906031-31
Merged-chr12-70849918-9	chr12	70849788	70850135	+	0.000	0.000	Merged-chr12-70849918-9
Merged-chr2-65044504-13	chr2	65044197	65044777	+	0.000	0.000	Merged-chr2-65044504-13
Merged-chr7-45134762-18	chr7	45134608	45134989	+	0.000	0.000	Merged-chr7-45134762-18
Merged-chr13-45963892-55	chr13	45963611	45964307	+	0.000	0.000	Merged-chr13-45963892-55
Merged-chr6-82740470-44	chr6	82740264	82740681	+	0.000	0.000	Merged-chr6-82740470-44
Merged-chrX-8073936-1	chrX	8073838	8074036	+	0.000	0.000	Merged-chrX-8073936-1
Merged-chr10-79793613-35	chr10	79793289	79794050	+	0.000	0.000	Merged-chr10-79793613-35
Merged-chr1-171681632-83	chr1	171680894	171682332	+	0.000	0.000	Merged-chr1-171681632-83
Merged-chr9-106280470-1	chr9	106280372	106280570	+	0.000	0.000	Merged-chr9-106280470-1
Merged-chr3-144155957-17	chr3	144155760	144156178	+	0.000	0.000	Merged-chr3-144155957-17
Merged-chr1-38897327-4	chr1	38897209	38897450	+	0.000	0.000	Merged-chr1-38897327-4
Merged-chr5-115635680-25	chr5	115635444	115635903	+	0.000	0.000	Merged-chr5-115635680-25
Merged-chr19-53503120-5	chr19	53502910	53503311	+	0.000	0.000	Merged-chr19-53503120-5
Merged-chr1-160060816-2	chr1	160060663	160060971	+	0.000	0.000	Merged-chr1-160060816-2
Merged-chr15-52928656-21	chr15	52928426	52928964	+	0.000	0.000	Merged-chr15-52928656-21
Merged-chr6-135369561-1	chr6	135369463	135369661	+	0.000	0.000	Merged-chr6-135369561-1
Merged-chr3-84681883-47	chr3	84681578	84682076	+	0.000	0.000	Merged-chr3-84681883-47
Merged-chr18-75367278-98	chr18	75366614	75367725	+	0.000	0.000	Merged-chr18-75367278-98
Merged-chr13-95951245-46	chr13	95950899	95951478	+	0.000	0.000	Merged-chr13-95951245-46
Merged-chr3-137865594-62	chr3	137865097	137866010	+	0.000	0.000	Merged-chr3-137865594-62
Merged-chr18-75369427-12	chr18	75368844	75369990	+	0.000	0.000	Merged-chr18-75369427-12
Merged-chr17-12756128-8	chr17	12755916	12756372	+	0.000	0.000	Merged-chr17-12756128-8
Merged-chr10-112002529-89	chr10	112002176	112002912	+	0.000	0.000	Merged-chr10-112002529-89
Merged-chr4-116782418-1	chr4	116782320	116782518	+	0.000	0.000	Merged-chr4-116782418-1
Merged-chr17-83824004-16	chr17	83823815	83824221	+	0.000	0.000	Merged-chr17-83824004-16
Merged-chr7-123369010-1	chr7	123368912	123369110	+	0.000	0.000	Merged-chr7-123369010-1
Merged-chr1-136247577-14	chr1	136247424	136247764	+	0.000	0.000	Merged-chr1-136247577-14
Merged-chr19-43509487-13	chr19	43509293	43509697	+	0.000	0.000	Merged-chr19-43509487-13
Merged-chr11-101521353-1	chr11	101521255	101521453	+	0.000	0.000	Merged-chr11-101521353-1
Merged-chrX-140540934-11	chrX	140540523	140541164	+	0.000	0.000	Merged-chrX-140540934-11
Merged-chr4-62480522-129	chr4	62479817	62480898	+	0.000	0.000	Merged-chr4-62480522-129
Merged-chr10-69542895-13	chr10	69542687	69543143	+	0.000	0.000	Merged-chr10-69542895-13
Merged-chr5-134258630-9	chr5	134258493	134258785	+	0.000	0.000	Merged-chr5-134258630-9
Merged-chrX-167103751-19	chrX	167103436	167103979	+	0.000	0.000	Merged-chrX-167103751-19
Merged-chr9-54614475-15	chr9	54614253	54614812	+	0.000	0.000	Merged-chr9-54614475-15
Merged-chr1-159953685-19	chr1	159953498	159953935	+	0.000	0.000	Merged-chr1-159953685-19
Merged-chr5-27791558-105	chr5	27791153	27791901	+	0.000	0.000	Merged-chr5-27791558-105
Merged-chr15-76512079-61	chr15	76511732	76512343	+	0.000	0.000	Merged-chr15-76512079-61
Merged-chr7-79393101-2	chr7	79392985	79393220	+	0.000	0.000	Merged-chr7-79393101-2
Merged-chr8-75110152-2	chr8	75110045	75110262	+	0.000	0.000	Merged-chr8-75110152-2
Merged-chr6-70881049-27	chr6	70880856	70881204	+	0.000	0.000	Merged-chr6-70881049-27
Merged-chr3-95929200-36	chr3	95928993	95929409	+	0.000	0.000	Merged-chr3-95929200-36
Merged-chr7-45135783-3	chr7	45135649	45135901	+	0.000	0.000	Merged-chr7-45135783-3
Merged-chr3-67374115-44	chr3	67373903	67374500	+	0.000	0.000	Merged-chr3-67374115-44
Merged-chr9-24516952-28	chr9	24516766	24517144	+	0.000	0.000	Merged-chr9-24516952-28
Merged-chr13-45964984-110	chr13	45964387	45965577	+	0.000	0.000	Merged-chr13-45964984-110
Merged-chr3-9853322-69	chr3	9853115	9853526	+	0.000	0.000	Merged-chr3-9853322-69
Merged-chr10-41888773-10	chr10	41888610	41889014	+	0.000	0.000	Merged-chr10-41888773-10
Merged-chr5-37246465-62	chr5	37246115	37246947	+	0.000	0.000	Merged-chr5-37246465-62
Merged-chr4-152448559-74	chr4	152448169	152448892	+	0.000	0.000	Merged-chr4-152448559-74
Merged-chr16-77103981-1	chr16	77103883	77104081	+	0.000	0.000	Merged-chr16-77103981-1
Merged-chr3-96580278-43	chr3	96580031	96580521	+	0.000	0.000	Merged-chr3-96580278-43
Merged-chr11-104582835-39	chr11	104582451	104583103	+	0.000	0.000	Merged-chr11-104582835-39
Merged-chr2-11288546-34	chr2	11288209	11288836	+	0.000	0.000	Merged-chr2-11288546-34
Merged-chr17-79043687-7	chr17	79043361	79043907	+	0.000	0.000	Merged-chr17-79043687-7
Merged-chr18-84077597-16	chr18	84077369	84077853	+	0.000	0.000	Merged-chr18-84077597-16
Merged-chr7-139196865-1	chr7	139196767	139196965	+	0.000	0.000	Merged-chr7-139196865-1
Merged-chr17-44662083-35	chr17	44661554	44662673	+	0.000	0.000	Merged-chr17-44662083-35
Merged-chr19-56759911-13	chr19	56759745	56760192	+	0.000	0.000	Merged-chr19-56759911-13
Merged-chr1-131053394-26	chr1	131053180	131053611	+	0.000	0.000	Merged-chr1-131053394-26
Merged-chr5-150115764-2	chr5	150115666	150115865	+	0.000	0.000	Merged-chr5-150115764-2
Merged-chr3-59235028-28	chr3	59234896	59235191	+	0.000	0.000	Merged-chr3-59235028-28
Merged-chr3-136578173-14	chr3	136577859	136578419	+	0.000	0.000	Merged-chr3-136578173-14
Merged-chr10-94515071-81	chr10	94514743	94515337	+	0.000	0.000	Merged-chr10-94515071-81
Merged-chr7-25816600-49	chr7	25816194	25816852	+	0.000	0.000	Merged-chr7-25816600-49
Merged-chr6-134983786-48	chr6	134983512	134984047	+	0.000	0.000	Merged-chr6-134983786-48
Merged-chr1-189586446-31	chr1	189586058	189586723	+	0.000	0.000	Merged-chr1-189586446-31
Merged-chr19-18630523-17	chr19	18630330	18630686	+	0.000	0.000	Merged-chr19-18630523-17
Merged-chr11-70534547-2	chr11	70534441	70534656	+	0.000	0.000	Merged-chr11-70534547-2
Merged-chr10-81524170-54	chr10	81523781	81524626	+	0.000	0.000	Merged-chr10-81524170-54
Merged-chr7-110965629-28	chr7	110965389	110965833	+	0.000	0.000	Merged-chr7-110965629-28
Merged-chr5-135545364-67	chr5	135545085	135545542	+	0.000	0.000	Merged-chr5-135545364-67
Merged-chr19-6969828-39	chr19	6969562	6970123	+	0.000	0.000	Merged-chr19-6969828-39
