#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed
Merged-chr8-72132051-9	chr8	72131912	72132173	+	0.000	0.000	Merged-chr8-72132051-9
Merged-chr10-128232915-1	chr10	128232817	128233015	+	0.000	0.000	Merged-chr10-128232915-1
Merged-chr13-4191269-39	chr13	4191056	4191472	+	0.000	0.000	Merged-chr13-4191269-39
Merged-chr15-34238759-2	chr15	34238648	34238873	+	0.000	0.000	Merged-chr15-34238759-2
Merged-chr15-73545757-11	chr15	73545581	73545974	+	0.000	0.000	Merged-chr15-73545757-11
Merged-chr18-56437461-2	chr18	56437305	56437620	+	0.000	0.000	Merged-chr18-56437461-2
Merged-chr9-78845462-22	chr9	78845213	78845720	+	0.000	0.000	Merged-chr9-78845462-22
Merged-chr7-4812581-86	chr7	4812165	4812835	+	0.000	0.000	Merged-chr7-4812581-86
Merged-chr11-63924496-1	chr11	63924398	63924596	+	0.000	0.000	Merged-chr11-63924496-1
Merged-chr8-120596111-22	chr8	120595942	120596328	+	0.000	0.000	Merged-chr8-120596111-22
Merged-chr1-92832361-2	chr1	92832220	92832505	+	0.000	0.000	Merged-chr1-92832361-2
Merged-chr4-133633341-52	chr4	133632917	133633683	+	0.000	0.000	Merged-chr4-133633341-52
Merged-chr10-117938782-19	chr10	117938576	117939194	+	0.000	0.000	Merged-chr10-117938782-19
Merged-chr16-78491094-2	chr16	78490970	78491220	+	0.000	0.000	Merged-chr16-78491094-2
Merged-chr9-21183488-1	chr9	21183390	21183588	+	0.000	0.000	Merged-chr9-21183488-1
Merged-chr10-118406403-1	chr10	118406305	118406503	+	0.000	0.000	Merged-chr10-118406403-1
Merged-chr10-117829351-1	chr10	117829253	117829451	+	0.000	0.000	Merged-chr10-117829351-1
Merged-chr4-117189565-1	chr4	117189467	117189665	+	0.000	0.000	Merged-chr4-117189565-1
Merged-chr4-103095471-1	chr4	103095373	103095571	+	0.000	0.000	Merged-chr4-103095471-1
Merged-chr19-53311857-2	chr19	53311758	53311958	+	0.000	0.000	Merged-chr19-53311857-2
Merged-chr11-107459149-15	chr11	107458991	107459342	+	0.000	0.000	Merged-chr11-107459149-15
Merged-chr17-27028353-65	chr17	27027939	27028821	+	0.000	0.000	Merged-chr17-27028353-65
Merged-chr4-15265953-100	chr4	15265394	15266305	+	0.000	0.000	Merged-chr4-15265953-100
Merged-chr5-140321692-59	chr5	140321334	140321940	+	0.000	0.000	Merged-chr5-140321692-59
Merged-chr7-110265938-33	chr7	110265653	110266258	+	0.000	0.000	Merged-chr7-110265938-33
Merged-chr10-81537486-38	chr10	81537216	81537815	+	0.000	0.000	Merged-chr10-81537486-38
Merged-chr3-79567897-99	chr3	79567597	79568204	+	0.000	0.000	Merged-chr3-79567897-99
Merged-chr1-135128273-30	chr1	135128039	135128620	+	0.000	0.000	Merged-chr1-135128273-30
Merged-chr10-76541498-12	chr10	76541343	76541708	+	0.000	0.000	Merged-chr10-76541498-12
Merged-chr7-45916816-45	chr7	45916577	45917062	+	0.000	0.000	Merged-chr7-45916816-45
Merged-chr11-46447920-85	chr11	46447053	46448661	+	0.000	0.000	Merged-chr11-46447920-85
Merged-chr10-118443865-1	chr10	118443767	118443965	+	0.000	0.000	Merged-chr10-118443865-1
Merged-chr7-63937726-41	chr7	63937216	63938146	+	0.000	0.000	Merged-chr7-63937726-41
Merged-chr10-21791159-10	chr10	21790961	21791321	+	0.000	0.000	Merged-chr10-21791159-10
Merged-chr10-118374391-6	chr10	118374260	118374516	+	0.000	0.000	Merged-chr10-118374391-6
Merged-chr11-83191791-99	chr11	83191029	83192501	+	0.000	0.000	Merged-chr11-83191791-99
Merged-chr2-165329993-1	chr2	165329895	165330093	+	0.000	0.000	Merged-chr2-165329993-1
Merged-chr18-56459089-42	chr18	56458889	56459280	+	0.000	0.000	Merged-chr18-56459089-42
Merged-chr16-64850894-4	chr16	64850654	64851076	+	0.000	0.000	Merged-chr16-64850894-4
Merged-chr17-79394145-31	chr17	79393895	79394353	+	0.000	0.000	Merged-chr17-79394145-31
Merged-chr4-133619983-15	chr4	133619819	133620216	+	0.000	0.000	Merged-chr4-133619983-15
Merged-chr5-137683940-1	chr5	137683842	137684040	+	0.000	0.000	Merged-chr5-137683940-1
Merged-chr7-101316916-14	chr7	101316648	101317136	+	0.000	0.000	Merged-chr7-101316916-14
Merged-chr9-79898964-27	chr9	79898802	79899269	+	0.000	0.000	Merged-chr9-79898964-27
Merged-chr11-57644449-7	chr11	57644268	57644662	+	0.000	0.000	Merged-chr11-57644449-7
Merged-chr10-18059948-11	chr10	18059781	18060081	+	0.000	0.000	Merged-chr10-18059948-11
Merged-chr4-46611401-21	chr4	46611150	46611649	+	0.000	0.000	Merged-chr4-46611401-21
Merged-chr3-116582553-26	chr3	116582137	116582928	+	0.000	0.000	Merged-chr3-116582553-26
Merged-chr16-8843870-2	chr16	8843733	8844009	+	0.000	0.000	Merged-chr16-8843870-2
Merged-chr6-54119085-6	chr6	54118878	54119322	+	0.000	0.000	Merged-chr6-54119085-6
Merged-chr7-88259356-48	chr7	88259010	88259650	+	0.000	0.000	Merged-chr7-88259356-48
Merged-chr17-24163562-66	chr17	24163200	24163900	+	0.000	0.000	Merged-chr17-24163562-66
Merged-chr4-103114464-88	chr4	103114111	103114702	+	0.000	0.000	Merged-chr4-103114464-88
Merged-chr11-98945564-16	chr11	98945347	98945771	+	0.000	0.000	Merged-chr11-98945564-16
Merged-chr6-54972728-67	chr6	54972345	54972989	+	0.000	0.000	Merged-chr6-54972728-67
Merged-chr3-75579485-29	chr3	75579309	75579662	+	0.000	0.000	Merged-chr3-75579485-29
Merged-chr12-100899409-8	chr12	100899234	100899592	+	0.000	0.000	Merged-chr12-100899409-8
Merged-chr13-53065510-28	chr13	53065192	53065750	+	0.000	0.000	Merged-chr13-53065510-28
Merged-chr2-122637820-48	chr2	122637576	122638232	+	0.000	0.000	Merged-chr2-122637820-48
Merged-chr6-54119438-1	chr6	54119340	54119538	+	0.000	0.000	Merged-chr6-54119438-1
Merged-chr18-70622568-34	chr18	70622352	70622813	+	0.000	0.000	Merged-chr18-70622568-34
Merged-chr13-23701211-46	chr13	23701051	23701475	+	0.000	0.000	Merged-chr13-23701211-46
Merged-chr12-100901378-37	chr12	100901008	100901651	+	0.000	0.000	Merged-chr12-100901378-37
Merged-chr2-60872686-1	chr2	60872588	60872786	+	0.000	0.000	Merged-chr2-60872686-1
Merged-chr3-104777495-18	chr3	104777267	104777725	+	0.000	0.000	Merged-chr3-104777495-18
Merged-chr7-142396800-18	chr7	142396590	142396989	+	0.000	0.000	Merged-chr7-142396800-18
Merged-chr19-5842815-1	chr19	5842717	5842915	+	0.000	0.000	Merged-chr19-5842815-1
Merged-chr11-11766225-56	chr11	11765869	11766544	+	0.000	0.000	Merged-chr11-11766225-56
Merged-chr10-110919316-7	chr10	110919096	110919587	+	0.000	0.000	Merged-chr10-110919316-7
Merged-chr15-80319451-11	chr15	80319289	80319622	+	0.000	0.000	Merged-chr15-80319451-11
Merged-chr11-94993118-5	chr11	94992911	94993320	+	0.000	0.000	Merged-chr11-94993118-5
Merged-chr7-38224954-5	chr7	38224796	38225150	+	0.000	0.000	Merged-chr7-38224954-5
Merged-chr1-134111105-29	chr1	134110858	134111351	+	0.000	0.000	Merged-chr1-134111105-29
Merged-chr14-67911920-26	chr14	67911629	67912296	+	0.000	0.000	Merged-chr14-67911920-26
Merged-chr12-32292976-7	chr12	32292759	32293152	+	0.000	0.000	Merged-chr12-32292976-7
Merged-chr10-117970017-9	chr10	117969872	117970187	+	0.000	0.000	Merged-chr10-117970017-9
Merged-chr16-15636772-1	chr16	15636674	15636872	+	0.000	0.000	Merged-chr16-15636772-1
Merged-chr13-113816059-33	chr13	113815792	113816356	+	0.000	0.000	Merged-chr13-113816059-33
Merged-chr2-118643212-1	chr2	118643114	118643312	+	0.000	0.000	Merged-chr2-118643212-1
Merged-chr7-141008487-1	chr7	141008389	141008587	+	0.000	0.000	Merged-chr7-141008487-1
Merged-chr7-110122755-9	chr7	110122609	110123006	+	0.000	0.000	Merged-chr7-110122755-9
Merged-chr7-127273916-61	chr7	127273502	127274235	+	0.000	0.000	Merged-chr7-127273916-61
Merged-chr12-73585056-78	chr12	73584606	73585702	+	0.000	0.000	Merged-chr12-73585056-78
Merged-chr10-118447653-6	chr10	118447501	118447823	+	0.000	0.000	Merged-chr10-118447653-6
Merged-chr11-69332186-23	chr11	69331898	69332388	+	0.000	0.000	Merged-chr11-69332186-23
Merged-chr13-35816699-26	chr13	35816385	35817001	+	0.000	0.000	Merged-chr13-35816699-26
Merged-chr17-86760300-15	chr17	86759977	86760542	+	0.000	0.000	Merged-chr17-86760300-15
Merged-chr5-149526728-49	chr5	149526476	149527024	+	0.000	0.000	Merged-chr5-149526728-49
Merged-chr1-97580678-52	chr1	97580396	97580878	+	0.000	0.000	Merged-chr1-97580678-52
Merged-chr2-36230505-28	chr2	36230279	36230756	+	0.000	0.000	Merged-chr2-36230505-28
Merged-chr1-144275874-18	chr1	144275635	144276120	+	0.000	0.000	Merged-chr1-144275874-18
Merged-chr2-152007178-1	chr2	152007080	152007278	+	0.000	0.000	Merged-chr2-152007178-1
Merged-chr11-21239092-87	chr11	21238362	21239611	+	0.000	0.000	Merged-chr11-21239092-87
Merged-chr2-45143368-5	chr2	45143215	45143520	+	0.000	0.000	Merged-chr2-45143368-5
Merged-chr2-101755311-6	chr2	101754953	101755684	+	0.000	0.000	Merged-chr2-101755311-6
Merged-chr7-44548791-52	chr7	44548424	44549010	+	0.000	0.000	Merged-chr7-44548791-52
Merged-chr2-35680461-43	chr2	35680229	35680773	+	0.000	0.000	Merged-chr2-35680461-43
Merged-chr4-109666886-20	chr4	109666596	109667082	+	0.000	0.000	Merged-chr4-109666886-20
Merged-chr15-73512755-85	chr15	73512513	73513089	+	0.000	0.000	Merged-chr15-73512755-85
Merged-chr11-16997057-26	chr11	16996846	16997360	+	0.000	0.000	Merged-chr11-16997057-26
Merged-chr5-112227442-20	chr5	112227178	112227689	+	0.000	0.000	Merged-chr5-112227442-20
Merged-chr9-114016465-30	chr9	114016223	114016743	+	0.000	0.000	Merged-chr9-114016465-30
Merged-chr11-50025204-69	chr11	50024772	50025494	+	0.000	0.000	Merged-chr11-50025204-69
Merged-chr5-67394180-31	chr5	67394015	67394450	+	0.000	0.000	Merged-chr5-67394180-31
Merged-chr3-59204061-45	chr3	59203723	59204545	+	0.000	0.000	Merged-chr3-59204061-45
Merged-chr9-83448056-50	chr9	83447820	83448325	+	0.000	0.000	Merged-chr9-83448056-50
Merged-chr9-123754572-46	chr9	123754401	123754797	+	0.000	0.000	Merged-chr9-123754572-46
Merged-chr11-120629736-14	chr11	120629529	120630153	+	0.000	0.000	Merged-chr11-120629736-14
Merged-chr1-97688940-16	chr1	97688736	97689141	+	0.000	0.000	Merged-chr1-97688940-16
Merged-chr8-124319534-38	chr8	124319096	124319754	+	0.000	0.000	Merged-chr8-124319534-38
Merged-chr6-97322389-10	chr6	97322197	97322548	+	0.000	0.000	Merged-chr6-97322389-10
Merged-chr14-122986620-28	chr14	122986381	122986869	+	0.000	0.000	Merged-chr14-122986620-28
Merged-chr16-64836549-66	chr16	64836185	64837094	+	0.000	0.000	Merged-chr16-64836549-66
Merged-chr13-33072044-31	chr13	33071855	33072273	+	0.000	0.000	Merged-chr13-33072044-31
Merged-chr5-124032239-28	chr5	124031967	124032471	+	0.000	0.000	Merged-chr5-124032239-28
Merged-chr17-44436820-2	chr17	44436678	44436964	+	0.000	0.000	Merged-chr17-44436820-2
Merged-chr1-43520446-54	chr1	43519880	43520811	+	0.000	0.000	Merged-chr1-43520446-54
Merged-chr1-60539512-30	chr1	60539321	60539715	+	0.000	0.000	Merged-chr1-60539512-30
Merged-chr13-53000704-16	chr13	53000545	53000939	+	0.000	0.000	Merged-chr13-53000704-16
Merged-chr13-35741507-149	chr13	35741201	35741965	+	0.000	0.000	Merged-chr13-35741507-149
Merged-chr11-97955344-41	chr11	97955069	97955760	+	0.000	0.000	Merged-chr11-97955344-41
Merged-chr2-167656925-59	chr2	167656665	167657158	+	0.000	0.000	Merged-chr2-167656925-59
Merged-chr10-118386751-6	chr10	118386570	118386913	+	0.000	0.000	Merged-chr10-118386751-6
Merged-chr2-36276714-8	chr2	36276521	36276877	+	0.000	0.000	Merged-chr2-36276714-8
Merged-chr5-112253369-38	chr5	112253144	112253679	+	0.000	0.000	Merged-chr5-112253369-38
Merged-chr2-118668058-11	chr2	118667836	118668250	+	0.000	0.000	Merged-chr2-118668058-11
Merged-chr7-66198976-1	chr7	66198878	66199076	+	0.000	0.000	Merged-chr7-66198976-1
Merged-chr9-21183984-52	chr9	21183703	21184316	+	0.000	0.000	Merged-chr9-21183984-52
Merged-chr16-64758494-145	chr16	64758177	64759009	+	0.000	0.000	Merged-chr16-64758494-145
Merged-chrX-167201586-47	chrX	167201288	167202023	+	0.000	0.000	Merged-chrX-167201586-47
Merged-chr1-120258943-29	chr1	120258730	120259266	+	0.000	0.000	Merged-chr1-120258943-29
Merged-chr13-23571300-72	chr13	23571085	23571553	+	0.000	0.000	Merged-chr13-23571300-72
Merged-chr18-70911198-28	chr18	70910886	70911653	+	0.000	0.000	Merged-chr18-70911198-28
Merged-chr3-107041643-1	chr3	107041545	107041743	+	0.000	0.000	Merged-chr3-107041643-1
Merged-chr2-118642875-69	chr2	118642558	118643101	+	0.000	0.000	Merged-chr2-118642875-69
Merged-chr12-76537690-30	chr12	76537488	76538006	+	0.000	0.000	Merged-chr12-76537690-30
Merged-chr13-35742140-2	chr13	35742027	35742256	+	0.000	0.000	Merged-chr13-35742140-2
Merged-chr1-119713231-18	chr1	119712856	119713460	+	0.000	0.000	Merged-chr1-119713231-18
Merged-chr10-77264465-20	chr10	77264304	77264603	+	0.000	0.000	Merged-chr10-77264465-20
Merged-chr10-77523275-1	chr10	77523177	77523375	+	0.000	0.000	Merged-chr10-77523275-1
Merged-chr1-153140977-54	chr1	153140688	153141249	+	0.000	0.000	Merged-chr1-153140977-54
Merged-chr17-47542240-31	chr17	47541992	47542494	+	0.000	0.000	Merged-chr17-47542240-31
Merged-chr13-113101113-35	chr13	113100760	113101608	+	0.000	0.000	Merged-chr13-113101113-35
Merged-chr3-19315685-1	chr3	19315587	19315785	+	0.000	0.000	Merged-chr3-19315685-1
Merged-chr7-48900758-41	chr7	48900405	48901137	+	0.000	0.000	Merged-chr7-48900758-41
Merged-chr4-145257459-3	chr4	145257328	145257605	+	0.000	0.000	Merged-chr4-145257459-3
Merged-chr16-95704955-1	chr16	95704857	95705055	+	0.000	0.000	Merged-chr16-95704955-1
Merged-chr1-37866243-1	chr1	37866145	37866343	+	0.000	0.000	Merged-chr1-37866243-1
Merged-chr14-123064121-11	chr14	123063927	123064330	+	0.000	0.000	Merged-chr14-123064121-11
Merged-chr8-120828445-28	chr8	120828251	120828648	+	0.000	0.000	Merged-chr8-120828445-28
Merged-chrX-7319192-62	chrX	7318907	7319481	+	0.000	0.000	Merged-chrX-7319192-62
Merged-chr3-59130608-34	chr3	59130081	59131154	+	0.000	0.000	Merged-chr3-59130608-34
Merged-chr2-25185987-36	chr2	25185700	25186332	+	0.000	0.000	Merged-chr2-25185987-36
Merged-chr11-17001086-26	chr11	17000876	17001389	+	0.000	0.000	Merged-chr11-17001086-26
Merged-chr19-45660244-84	chr19	45659993	45660513	+	0.000	0.000	Merged-chr19-45660244-84
Merged-chr2-165321854-18	chr2	165321682	165322002	+	0.000	0.000	Merged-chr2-165321854-18
Merged-chr11-98955847-1	chr11	98955749	98955947	+	0.000	0.000	Merged-chr11-98955847-1
Merged-chr1-43500582-54	chr1	43500142	43500908	+	0.000	0.000	Merged-chr1-43500582-54
Merged-chr19-8919775-1	chr19	8919677	8919875	+	0.000	0.000	Merged-chr19-8919775-1
Merged-chr11-49972508-11	chr11	49972326	49972738	+	0.000	0.000	Merged-chr11-49972508-11
Merged-chr2-103664594-1	chr2	103664496	103664694	+	0.000	0.000	Merged-chr2-103664594-1
Merged-chr10-117845874-96	chr10	117845284	117846346	+	0.000	0.000	Merged-chr10-117845874-96
Merged-chr15-83431524-9	chr15	83431365	83431738	+	0.000	0.000	Merged-chr15-83431524-9
Merged-chr13-107888861-3	chr13	107888645	107889042	+	0.000	0.000	Merged-chr13-107888861-3
Merged-chr7-66228697-16	chr7	66228540	66228919	+	0.000	0.000	Merged-chr7-66228697-16
Merged-chr9-21724146-80	chr9	21723833	21724496	+	0.000	0.000	Merged-chr9-21724146-80
Merged-chr2-164834571-12	chr2	164834324	164834722	+	0.000	0.000	Merged-chr2-164834571-12
Merged-chr16-64824762-36	chr16	64824361	64825023	+	0.000	0.000	Merged-chr16-64824762-36
Merged-chr13-52989008-14	chr13	52988799	52989268	+	0.000	0.000	Merged-chr13-52989008-14
Merged-chr12-16321346-3	chr12	16321159	16321497	+	0.000	0.000	Merged-chr12-16321346-3
Merged-chr7-46958399-66	chr7	46957973	46958708	+	0.000	0.000	Merged-chr7-46958399-66
Merged-chr12-73739284-2	chr12	73739183	73739388	+	0.000	0.000	Merged-chr12-73739284-2
Merged-chr6-115996706-33	chr6	115996480	115996911	+	0.000	0.000	Merged-chr6-115996706-33
Merged-chr7-45083107-80	chr7	45082846	45083439	+	0.000	0.000	Merged-chr7-45083107-80
Merged-chr9-80266579-55	chr9	80266336	80266772	+	0.000	0.000	Merged-chr9-80266579-55
Merged-chr10-118090052-13	chr10	118089848	118090256	+	0.000	0.000	Merged-chr10-118090052-13
Merged-chr19-9911533-24	chr19	9911362	9911727	+	0.000	0.000	Merged-chr19-9911533-24
Merged-chr7-128181851-12	chr7	128181613	128182058	+	0.000	0.000	Merged-chr7-128181851-12
Merged-chr19-53325855-6	chr19	53325676	53326114	+	0.000	0.000	Merged-chr19-53325855-6
Merged-chr2-23156219-73	chr2	23155950	23156466	+	0.000	0.000	Merged-chr2-23156219-73
Merged-chr6-122274694-14	chr6	122274508	122274913	+	0.000	0.000	Merged-chr6-122274694-14
Merged-chr1-97632717-1	chr1	97632619	97632817	+	0.000	0.000	Merged-chr1-97632717-1
Merged-chr9-21250274-14	chr9	21250053	21250449	+	0.000	0.000	Merged-chr9-21250274-14
Merged-chr19-40616189-11	chr19	40616048	40616321	+	0.000	0.000	Merged-chr19-40616189-11
Merged-chr6-129559398-47	chr6	129558901	129559748	+	0.000	0.000	Merged-chr6-129559398-47
Merged-chr13-113741281-1	chr13	113741183	113741381	+	0.000	0.000	Merged-chr13-113741281-1
Merged-chr4-120951582-67	chr4	120951362	120951876	+	0.000	0.000	Merged-chr4-120951582-67
Merged-chr17-35817739-6	chr17	35817580	35817915	+	0.000	0.000	Merged-chr17-35817739-6
Merged-chr9-123763949-18	chr9	123763790	123764087	+	0.000	0.000	Merged-chr9-123763949-18
Merged-chr8-33602027-23	chr8	33601812	33602279	+	0.000	0.000	Merged-chr8-33602027-23
Merged-chr19-41384173-6	chr19	41384028	41384397	+	0.000	0.000	Merged-chr19-41384173-6
Merged-chr6-129575587-29	chr6	129575288	129575874	+	0.000	0.000	Merged-chr6-129575587-29
Merged-chr17-79355827-4	chr17	79355700	79356014	+	0.000	0.000	Merged-chr17-79355827-4
Merged-chr5-32148738-21	chr5	32148512	32148931	+	0.000	0.000	Merged-chr5-32148738-21
Merged-chr12-16526983-2	chr12	16526864	16527104	+	0.000	0.000	Merged-chr12-16526983-2
Merged-chr6-128843932-5	chr6	128843771	128844069	+	0.000	0.000	Merged-chr6-128843932-5
Merged-chr4-133625907-62	chr4	133625689	133626132	+	0.000	0.000	Merged-chr4-133625907-62
Merged-chr13-107837755-66	chr13	107837330	107838527	+	0.000	0.000	Merged-chr13-107837755-66
Merged-chr16-36694015-45	chr16	36693812	36694309	+	0.000	0.000	Merged-chr16-36694015-45
Merged-chr1-144306457-6	chr1	144306243	144306781	+	0.000	0.000	Merged-chr1-144306457-6
Merged-chr6-122284874-14	chr6	122284650	122285097	+	0.000	0.000	Merged-chr6-122284874-14
Merged-chr10-89415714-14	chr10	89415441	89415973	+	0.000	0.000	Merged-chr10-89415714-14
Merged-chr3-54735146-126	chr3	54734904	54735564	+	0.000	0.000	Merged-chr3-54735146-126
Merged-chr14-67903696-6	chr14	67903434	67903885	+	0.000	0.000	Merged-chr14-67903696-6
Merged-chr1-172277440-42	chr1	172277117	172277675	+	0.000	0.000	Merged-chr1-172277440-42
Merged-chr9-83831200-1	chr9	83831102	83831300	+	0.000	0.000	Merged-chr9-83831200-1
Merged-chr1-161788386-53	chr1	161788122	161788604	+	0.000	0.000	Merged-chr1-161788386-53
Merged-chr9-94446501-14	chr9	94446327	94446748	+	0.000	0.000	Merged-chr9-94446501-14
Merged-chr6-51524468-76	chr6	51523724	51525311	+	0.000	0.000	Merged-chr6-51524468-76
Merged-chr5-120709155-5	chr5	120708944	120709315	+	0.000	0.000	Merged-chr5-120709155-5
Merged-chr8-33654772-2	chr8	33654613	33654933	+	0.000	0.000	Merged-chr8-33654772-2
Merged-chr11-107428216-37	chr11	107427856	107428478	+	0.000	0.000	Merged-chr11-107428216-37
Merged-chr7-66273667-10	chr7	66273474	66273887	+	0.000	0.000	Merged-chr7-66273667-10
Merged-chr9-123869515-16	chr9	123869318	123869685	+	0.000	0.000	Merged-chr9-123869515-16
Merged-chr10-82982520-21	chr10	82982295	82982754	+	0.000	0.000	Merged-chr10-82982520-21
Merged-chr18-80256267-110	chr18	80255957	80256542	+	0.000	0.000	Merged-chr18-80256267-110
Merged-chr2-151575455-5	chr2	151575259	151575669	+	0.000	0.000	Merged-chr2-151575455-5
Merged-chr2-29802823-51	chr2	29802569	29803272	+	0.000	0.000	Merged-chr2-29802823-51
Merged-chr13-23544595-43	chr13	23544343	23544791	+	0.000	0.000	Merged-chr13-23544595-43
Merged-chr7-128158931-27	chr7	128158668	128159156	+	0.000	0.000	Merged-chr7-128158931-27
Merged-chr5-140619515-30	chr5	140619339	140619768	+	0.000	0.000	Merged-chr5-140619515-30
Merged-chr7-112322491-46	chr7	112322099	112322728	+	0.000	0.000	Merged-chr7-112322491-46
Merged-chr6-8645856-3	chr6	8645750	8645969	+	0.000	0.000	Merged-chr6-8645856-3
Merged-chr10-117943938-11	chr10	117943800	117944086	+	0.000	0.000	Merged-chr10-117943938-11
Merged-chr8-83997866-4	chr8	83997679	83998124	+	0.000	0.000	Merged-chr8-83997866-4
Merged-chr11-69326179-56	chr11	69325959	69326397	+	0.000	0.000	Merged-chr11-69326179-56
Merged-chr8-124318390-2	chr8	124318292	124318490	+	0.000	0.000	Merged-chr8-124318390-2
Merged-chr19-10182397-1	chr19	10182299	10182497	+	0.000	0.000	Merged-chr19-10182397-1
Merged-chr10-81502848-7	chr10	81502729	81503012	+	0.000	0.000	Merged-chr10-81502848-7
Merged-chrX-7648954-58	chrX	7648759	7649142	+	0.000	0.000	Merged-chrX-7648954-58
Merged-chr7-112204441-47	chr7	112204200	112204712	+	0.000	0.000	Merged-chr7-112204441-47
Merged-chr13-13555186-4	chr13	13555055	13555315	+	0.000	0.000	Merged-chr13-13555186-4
Merged-chr19-9899505-60	chr19	9899050	9899845	+	0.000	0.000	Merged-chr19-9899505-60
Merged-chr13-6144525-1	chr13	6144427	6144625	+	0.000	0.000	Merged-chr13-6144525-1
Merged-chr12-73710968-44	chr12	73710650	73711191	+	0.000	0.000	Merged-chr12-73710968-44
Merged-chr7-128121882-2	chr7	128121752	128122014	+	0.000	0.000	Merged-chr7-128121882-2
Merged-chr2-155382008-76	chr2	155381794	155382323	+	0.000	0.000	Merged-chr2-155382008-76
Merged-chr10-118486914-30	chr10	118486682	118487324	+	0.000	0.000	Merged-chr10-118486914-30
Merged-chr4-114997316-6	chr4	114997150	114997492	+	0.000	0.000	Merged-chr4-114997316-6
Merged-chr9-80281336-16	chr9	80281089	80281518	+	0.000	0.000	Merged-chr9-80281336-16
Merged-chr16-75906489-4	chr16	75906380	75906596	+	0.000	0.000	Merged-chr16-75906489-4
