#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed
Merged-chr8-126614626-35	chr8	126614446	126614853	+	0.000	0.000	Merged-chr8-126614626-35
Merged-chr1-39936527-53	chr1	39936240	39936742	+	0.000	0.000	Merged-chr1-39936527-53
Merged-chr7-96951633-61	chr7	96951363	96951957	+	0.000	0.000	Merged-chr7-96951633-61
Merged-chr6-144910390-40	chr6	144910034	144910804	+	0.000	0.000	Merged-chr6-144910390-40
Merged-chr18-53862317-112	chr18	53861937	53862520	+	0.000	0.000	Merged-chr18-53862317-112
Merged-chr4-63860082-78	chr4	63859423	63860855	+	0.000	0.000	Merged-chr4-63860082-78
Merged-chr9-114506761-3	chr9	114506640	114506879	+	0.000	0.000	Merged-chr9-114506761-3
Merged-chr10-94939057-5	chr10	94938935	94939170	+	0.000	0.000	Merged-chr10-94939057-5
Merged-chr1-138618119-41	chr1	138617920	138618336	+	0.000	0.000	Merged-chr1-138618119-41
Merged-chr19-61226965-155	chr19	61226612	61227257	+	0.000	0.000	Merged-chr19-61226965-155
Merged-chr6-144330804-4	chr6	144330585	144330970	+	0.000	0.000	Merged-chr6-144330804-4
Merged-chr14-78436014-44	chr14	78435797	78436377	+	0.000	0.000	Merged-chr14-78436014-44
Merged-chr13-58215361-126	chr13	58214602	58216002	+	0.000	0.000	Merged-chr13-58215361-126
Merged-chr13-73605026-3	chr13	73604873	73605172	+	0.000	0.000	Merged-chr13-73605026-3
Merged-chr5-105718341-55	chr5	105718161	105718578	+	0.000	0.000	Merged-chr5-105718341-55
Merged-chr11-115717034-10	chr11	115716894	115717259	+	0.000	0.000	Merged-chr11-115717034-10
Merged-chr7-132686748-28	chr7	132686533	132686937	+	0.000	0.000	Merged-chr7-132686748-28
Merged-chr17-84226544-42	chr17	84226300	84226875	+	0.000	0.000	Merged-chr17-84226544-42
Merged-chr11-4259420-1	chr11	4259322	4259520	+	0.000	0.000	Merged-chr11-4259420-1
Merged-chr4-126850276-39	chr4	126850016	126850484	+	0.000	0.000	Merged-chr4-126850276-39
Merged-chr12-69447284-163	chr12	69446327	69448395	+	0.000	0.000	Merged-chr12-69447284-163
Merged-chr9-53384323-51	chr9	53384019	53384516	+	0.000	0.000	Merged-chr9-53384323-51
Merged-chr12-69471986-10	chr12	69471846	69472124	+	0.000	0.000	Merged-chr12-69471986-10
Merged-chr11-99152800-1	chr11	99152702	99152900	+	0.000	0.000	Merged-chr11-99152800-1
Merged-chr11-99154087-1	chr11	99153989	99154187	+	0.000	0.000	Merged-chr11-99154087-1
Merged-chr7-4796170-16	chr7	4796014	4796370	+	0.000	0.000	Merged-chr7-4796170-16
Merged-chr2-16619813-1	chr2	16619715	16619913	+	0.000	0.000	Merged-chr2-16619813-1
Merged-chr11-52109659-16	chr11	52109356	52109920	+	0.000	0.000	Merged-chr11-52109659-16
Merged-chr11-87719684-4	chr11	87719570	87719808	+	0.000	0.000	Merged-chr11-87719684-4
Merged-chr13-42052771-14	chr13	42052577	42053001	+	0.000	0.000	Merged-chr13-42052771-14
Merged-chr18-80461596-28	chr18	80461347	80461849	+	0.000	0.000	Merged-chr18-80461596-28
Merged-chr8-122285977-20	chr8	122285840	122286180	+	0.000	0.000	Merged-chr8-122285977-20
Merged-chr7-24270418-23	chr7	24270165	24270608	+	0.000	0.000	Merged-chr7-24270418-23
Merged-chr7-19302361-1	chr7	19302263	19302461	+	0.000	0.000	Merged-chr7-19302361-1
Merged-chr1-138584849-31	chr1	138584632	138585135	+	0.000	0.000	Merged-chr1-138584849-31
Merged-chr10-120616275-1	chr10	120616177	120616375	+	0.000	0.000	Merged-chr10-120616275-1
Merged-chr13-100670412-9	chr13	100670204	100670670	+	0.000	0.000	Merged-chr13-100670412-9
Merged-chr12-112956111-20	chr12	112955924	112956485	+	0.000	0.000	Merged-chr12-112956111-20
Merged-chr11-116380868-7	chr11	116380677	116381056	+	0.000	0.000	Merged-chr11-116380868-7
Merged-chr1-164077212-14	chr1	164076992	164077441	+	0.000	0.000	Merged-chr1-164077212-14
Merged-chr10-30660885-7	chr10	30660572	30661197	+	0.000	0.000	Merged-chr10-30660885-7
Merged-chr16-10732689-38	chr16	10732502	10732901	+	0.000	0.000	Merged-chr16-10732689-38
Merged-chr18-65122808-14	chr18	65122593	65123030	+	0.000	0.000	Merged-chr18-65122808-14
Merged-chr19-7056757-39	chr19	7056560	7056952	+	0.000	0.000	Merged-chr19-7056757-39
