#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed
Merged-chr2-128428948-146	chr2	128427984	128430274	+	0.000	0.000	Merged-chr2-128428948-146
Merged-chr7-25816600-49	chr7	25816194	25816852	+	0.000	0.000	Merged-chr7-25816600-49
Merged-chr6-134983786-48	chr6	134983512	134984047	+	0.000	0.000	Merged-chr6-134983786-48
Merged-chr8-64804842-2	chr8	64804685	64805002	+	0.000	0.000	Merged-chr8-64804842-2
Merged-chr18-73237703-1	chr18	73237605	73237803	+	0.000	0.000	Merged-chr18-73237703-1
Merged-chr7-74343758-7	chr7	74343587	74343920	+	0.000	0.000	Merged-chr7-74343758-7
Merged-chr2-128477483-12	chr2	128477308	128477665	+	0.000	0.000	Merged-chr2-128477483-12
Merged-chr1-91625866-1	chr1	91625768	91625966	+	0.000	0.000	Merged-chr1-91625866-1
Merged-chr5-135545364-67	chr5	135545085	135545542	+	0.000	0.000	Merged-chr5-135545364-67
Merged-chr19-6969828-39	chr19	6969562	6970123	+	0.000	0.000	Merged-chr19-6969828-39
Merged-chr3-84770670-24	chr3	84770445	84770949	+	0.000	0.000	Merged-chr3-84770670-24
Merged-chr1-134074419-4	chr1	134074298	134074569	+	0.000	0.000	Merged-chr1-134074419-4
Merged-chr6-70844500-76	chr6	70844095	70844761	+	0.000	0.000	Merged-chr6-70844500-76
Merged-chr3-142559790-6	chr3	142559642	142560028	+	0.000	0.000	Merged-chr3-142559790-6
Merged-chr4-155492396-38	chr4	155492028	155492599	+	0.000	0.000	Merged-chr4-155492396-38
Merged-chr1-135154581-28	chr1	135154290	135154844	+	0.000	0.000	Merged-chr1-135154581-28
Merged-chr19-57825652-23	chr19	57825293	57826178	+	0.000	0.000	Merged-chr19-57825652-23
Merged-chr15-52646140-4	chr15	52646013	52646271	+	0.000	0.000	Merged-chr15-52646140-4
Merged-chr6-50525844-22	chr6	50525607	50526233	+	0.000	0.000	Merged-chr6-50525844-22
Merged-chr4-133263314-71	chr4	133262526	133264087	+	0.000	0.000	Merged-chr4-133263314-71
Merged-chr8-115436321-24	chr8	115436028	115436730	+	0.000	0.000	Merged-chr8-115436321-24
Merged-chr3-9788037-3	chr3	9787935	9788142	+	0.000	0.000	Merged-chr3-9788037-3
Merged-chr2-52542865-9	chr2	52542644	52543066	+	0.000	0.000	Merged-chr2-52542865-9
Merged-chr2-101637290-5	chr2	101637112	101637514	+	0.000	0.000	Merged-chr2-101637290-5
Merged-chr13-108214624-69	chr13	108214150	108215024	+	0.000	0.000	Merged-chr13-108214624-69
