#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed
Merged-chr1-134111105-29	chr1	134110858	134111351	+	0.000	0.000	Merged-chr1-134111105-29
Merged-chr8-3353373-47	chr8	3353032	3353706	+	0.000	0.000	Merged-chr8-3353373-47
Merged-chr12-32292976-7	chr12	32292759	32293152	+	0.000	0.000	Merged-chr12-32292976-7
Merged-chr8-57513552-5	chr8	57513349	57513766	+	0.000	0.000	Merged-chr8-57513552-5
Merged-chr3-88087940-2	chr3	88087827	88088056	+	0.000	0.000	Merged-chr3-88087940-2
Merged-chr1-60343430-63	chr1	60343196	60343630	+	0.000	0.000	Merged-chr1-60343430-63
Merged-chr15-36902070-9	chr15	36901881	36902372	+	0.000	0.000	Merged-chr15-36902070-9
Merged-chr13-113816059-33	chr13	113815792	113816356	+	0.000	0.000	Merged-chr13-113816059-33
Merged-chr8-94172741-53	chr8	94172268	94173602	+	0.000	0.000	Merged-chr8-94172741-53
Merged-chr7-141008487-1	chr7	141008389	141008587	+	0.000	0.000	Merged-chr7-141008487-1
Merged-chr7-127273916-61	chr7	127273502	127274235	+	0.000	0.000	Merged-chr7-127273916-61
Merged-chr11-53771245-1	chr11	53771147	53771345	+	0.000	0.000	Merged-chr11-53771245-1
Merged-chr8-115136921-34	chr8	115136693	115137126	+	0.000	0.000	Merged-chr8-115136921-34
Merged-chr10-118173079-8	chr10	118172938	118173230	+	0.000	0.000	Merged-chr10-118173079-8
Merged-chr10-118447653-6	chr10	118447501	118447823	+	0.000	0.000	Merged-chr10-118447653-6
Merged-chr14-73161765-18	chr14	73161596	73162029	+	0.000	0.000	Merged-chr14-73161765-18
Merged-chr2-60828859-27	chr2	60828475	60829215	+	0.000	0.000	Merged-chr2-60828859-27
Merged-chr11-75193869-40	chr11	75193412	75194287	+	0.000	0.000	Merged-chr11-75193869-40
Merged-chr17-86760300-15	chr17	86759977	86760542	+	0.000	0.000	Merged-chr17-86760300-15
Merged-chr17-23969178-28	chr17	23968888	23969534	+	0.000	0.000	Merged-chr17-23969178-28
Merged-chr4-133907199-7	chr4	133906929	133907399	+	0.000	0.000	Merged-chr4-133907199-7
Merged-chr14-25458152-5	chr14	25458050	25458256	+	0.000	0.000	Merged-chr14-25458152-5
Merged-chr6-97318115-40	chr6	97317886	97318343	+	0.000	0.000	Merged-chr6-97318115-40
Merged-chr16-44331796-3	chr16	44331657	44331944	+	0.000	0.000	Merged-chr16-44331796-3
Merged-chr4-135203506-51	chr4	135203241	135203738	+	0.000	0.000	Merged-chr4-135203506-51
Merged-chr8-13602233-1	chr8	13602135	13602333	+	0.000	0.000	Merged-chr8-13602233-1
Merged-chr1-144275874-18	chr1	144275635	144276120	+	0.000	0.000	Merged-chr1-144275874-18
Merged-chr18-56336426-19	chr18	56336245	56336590	+	0.000	0.000	Merged-chr18-56336426-19
Merged-chr2-155050840-76	chr2	155050651	155051166	+	0.000	0.000	Merged-chr2-155050840-76
Merged-chr4-134468670-124	chr4	134468221	134469331	+	0.000	0.000	Merged-chr4-134468670-124
Merged-chr4-136172878-4	chr4	136172723	136172997	+	0.000	0.000	Merged-chr4-136172878-4
Merged-chr12-16384404-18	chr12	16384035	16384680	+	0.000	0.000	Merged-chr12-16384404-18
Merged-chr2-152007178-1	chr2	152007080	152007278	+	0.000	0.000	Merged-chr2-152007178-1
Merged-chr8-123924931-30	chr8	123924600	123925146	+	0.000	0.000	Merged-chr8-123924931-30
Merged-chr4-122898510-27	chr4	122898192	122898711	+	0.000	0.000	Merged-chr4-122898510-27
Merged-chr6-97229428-13	chr6	97229231	97229609	+	0.000	0.000	Merged-chr6-97229428-13
Merged-chr2-45143368-5	chr2	45143215	45143520	+	0.000	0.000	Merged-chr2-45143368-5
Merged-chr7-44548791-52	chr7	44548424	44549010	+	0.000	0.000	Merged-chr7-44548791-52
Merged-chr1-131038548-61	chr1	131038152	131038994	+	0.000	0.000	Merged-chr1-131038548-61
Merged-chr4-148633798-16	chr4	148633542	148633961	+	0.000	0.000	Merged-chr4-148633798-16
Merged-chr15-58134752-98	chr15	58134481	58135202	+	0.000	0.000	Merged-chr15-58134752-98
Merged-chr7-80405567-2	chr7	80405468	80405669	+	0.000	0.000	Merged-chr7-80405567-2
Merged-chr5-112227442-20	chr5	112227178	112227689	+	0.000	0.000	Merged-chr5-112227442-20
Merged-chr2-158719347-62	chr2	158719085	158719584	+	0.000	0.000	Merged-chr2-158719347-62
Merged-chr10-22149944-1	chr10	22149846	22150044	+	0.000	0.000	Merged-chr10-22149944-1
Merged-chr4-8648442-8	chr4	8648202	8648669	+	0.000	0.000	Merged-chr4-8648442-8
Merged-chr19-41803519-16	chr19	41803378	41803724	+	0.000	0.000	Merged-chr19-41803519-16
Merged-chr6-99631666-11	chr6	99631516	99631824	+	0.000	0.000	Merged-chr6-99631666-11
Merged-chr10-7673819-19	chr10	7673576	7674065	+	0.000	0.000	Merged-chr10-7673819-19
Merged-chr10-120189510-27	chr10	120189321	120189831	+	0.000	0.000	Merged-chr10-120189510-27
Merged-chr2-164798732-2	chr2	164798609	164798858	+	0.000	0.000	Merged-chr2-164798732-2
Merged-chr15-96709889-88	chr15	96709625	96710184	+	0.000	0.000	Merged-chr15-96709889-88
Merged-chr5-139325406-99	chr5	139324905	139325785	+	0.000	0.000	Merged-chr5-139325406-99
Merged-chr15-36759289-17	chr15	36758914	36759619	+	0.000	0.000	Merged-chr15-36759289-17
Merged-chr2-128377722-57	chr2	128377134	128378480	+	0.000	0.000	Merged-chr2-128377722-57
Merged-chr2-84939915-5	chr2	84939801	84940025	+	0.000	0.000	Merged-chr2-84939915-5
Merged-chr2-3727720-19	chr2	3727511	3727988	+	0.000	0.000	Merged-chr2-3727720-19
Merged-chr6-97316039-1	chr6	97315941	97316139	+	0.000	0.000	Merged-chr6-97316039-1
Merged-chr9-123754572-46	chr9	123754401	123754797	+	0.000	0.000	Merged-chr9-123754572-46
Merged-chr17-35870412-57	chr17	35870099	35870668	+	0.000	0.000	Merged-chr17-35870412-57
Merged-chr11-120629736-14	chr11	120629529	120630153	+	0.000	0.000	Merged-chr11-120629736-14
Merged-chr4-40883383-19	chr4	40883210	40883554	+	0.000	0.000	Merged-chr4-40883383-19
Merged-chr5-140521372-2	chr5	140521251	140521495	+	0.000	0.000	Merged-chr5-140521372-2
Merged-chr1-97688940-16	chr1	97688736	97689141	+	0.000	0.000	Merged-chr1-97688940-16
Merged-chr18-56429262-2	chr18	56429161	56429365	+	0.000	0.000	Merged-chr18-56429262-2
Merged-chr8-35321635-19	chr8	35321465	35321851	+	0.000	0.000	Merged-chr8-35321635-19
Merged-chr8-124319534-38	chr8	124319096	124319754	+	0.000	0.000	Merged-chr8-124319534-38
Merged-chr6-97322389-10	chr6	97322197	97322548	+	0.000	0.000	Merged-chr6-97322389-10
Merged-chr2-128159967-6	chr2	128159834	128160118	+	0.000	0.000	Merged-chr2-128159967-6
Merged-chr13-12316941-5	chr13	12316822	12317095	+	0.000	0.000	Merged-chr13-12316941-5
Merged-chr18-14675814-20	chr18	14675565	14676027	+	0.000	0.000	Merged-chr18-14675814-20
Merged-chr17-12037293-8	chr17	12037157	12037447	+	0.000	0.000	Merged-chr17-12037293-8
Merged-chr14-122986620-28	chr14	122986381	122986869	+	0.000	0.000	Merged-chr14-122986620-28
Merged-chr17-44614795-1	chr17	44614697	44614895	+	0.000	0.000	Merged-chr17-44614795-1
Merged-chr5-124032239-28	chr5	124031967	124032471	+	0.000	0.000	Merged-chr5-124032239-28
Merged-chr17-44436820-2	chr17	44436678	44436964	+	0.000	0.000	Merged-chr17-44436820-2
Merged-chr15-36793499-195	chr15	36792957	36793830	+	0.000	0.000	Merged-chr15-36793499-195
Merged-chr11-107394036-56	chr11	107393678	107394316	+	0.000	0.000	Merged-chr11-107394036-56
Merged-chr1-43520446-54	chr1	43519880	43520811	+	0.000	0.000	Merged-chr1-43520446-54
Merged-chr1-119795246-28	chr1	119794689	119795630	+	0.000	0.000	Merged-chr1-119795246-28
Merged-chr19-53566161-15	chr19	53565951	53566358	+	0.000	0.000	Merged-chr19-53566161-15
Merged-chr3-142530437-70	chr3	142530179	142530674	+	0.000	0.000	Merged-chr3-142530437-70
Merged-chr5-143424035-23	chr5	143423866	143424235	+	0.000	0.000	Merged-chr5-143424035-23
Merged-chr12-76406003-4	chr12	76405758	76406290	+	0.000	0.000	Merged-chr12-76406003-4
Merged-chr16-18858784-10	chr16	18858603	18859006	+	0.000	0.000	Merged-chr16-18858784-10
Merged-chr5-123976083-12	chr5	123975855	123976258	+	0.000	0.000	Merged-chr5-123976083-12
Merged-chr5-72204620-27	chr5	72204297	72204807	+	0.000	0.000	Merged-chr5-72204620-27
Merged-chr14-62347330-30	chr14	62346844	62347681	+	0.000	0.000	Merged-chr14-62347330-30
Merged-chr17-83871560-4	chr17	83871421	83871728	+	0.000	0.000	Merged-chr17-83871560-4
Merged-chr11-116616958-26	chr11	116616591	116617209	+	0.000	0.000	Merged-chr11-116616958-26
Merged-chr10-44443949-54	chr10	44443619	44444345	+	0.000	0.000	Merged-chr10-44443949-54
Merged-chr4-135964574-9	chr4	135964339	135964792	+	0.000	0.000	Merged-chr4-135964574-9
Merged-chr8-115300406-12	chr8	115300118	115300578	+	0.000	0.000	Merged-chr8-115300406-12
Merged-chr18-75370606-43	chr18	75370039	75370904	+	0.000	0.000	Merged-chr18-75370606-43
Merged-chr9-123935599-31	chr9	123935364	123935773	+	0.000	0.000	Merged-chr9-123935599-31
Merged-chr18-65395765-31	chr18	65395554	65396068	+	0.000	0.000	Merged-chr18-65395765-31
Merged-chr5-24844048-12	chr5	24843799	24844194	+	0.000	0.000	Merged-chr5-24844048-12
Merged-chr10-44450017-42	chr10	44449680	44450511	+	0.000	0.000	Merged-chr10-44450017-42
Merged-chr2-127135418-6	chr2	127135235	127135600	+	0.000	0.000	Merged-chr2-127135418-6
Merged-chr5-100622533-21	chr5	100622308	100622757	+	0.000	0.000	Merged-chr5-100622533-21
Merged-chr15-77956720-50	chr15	77956310	77957015	+	0.000	0.000	Merged-chr15-77956720-50
Merged-chr17-35829928-34	chr17	35829740	35830145	+	0.000	0.000	Merged-chr17-35829928-34
Merged-chr15-31238865-8	chr15	31238686	31239031	+	0.000	0.000	Merged-chr15-31238865-8
Merged-chr2-118668058-11	chr2	118667836	118668250	+	0.000	0.000	Merged-chr2-118668058-11
Merged-chr1-131000577-8	chr1	131000387	131000754	+	0.000	0.000	Merged-chr1-131000577-8
Merged-chr19-5054005-1	chr19	5053907	5054105	+	0.000	0.000	Merged-chr19-5054005-1
Merged-chr12-55016281-3	chr12	55016129	55016409	+	0.000	0.000	Merged-chr12-55016281-3
Merged-chr9-72961519-3	chr9	72961400	72961631	+	0.000	0.000	Merged-chr9-72961519-3
Merged-chr15-84681209-49	chr15	84680847	84681701	+	0.000	0.000	Merged-chr15-84681209-49
Merged-chrX-134566845-16	chrX	134566481	134567137	+	0.000	0.000	Merged-chrX-134566845-16
Merged-chr6-48723812-13	chr6	48723663	48723969	+	0.000	0.000	Merged-chr6-48723812-13
Merged-chr2-180435578-22	chr2	180435344	180435901	+	0.000	0.000	Merged-chr2-180435578-22
Merged-chr9-21183984-52	chr9	21183703	21184316	+	0.000	0.000	Merged-chr9-21183984-52
Merged-chr18-75363309-5	chr18	75363169	75363429	+	0.000	0.000	Merged-chr18-75363309-5
Merged-chr5-122143383-9	chr5	122143230	122143525	+	0.000	0.000	Merged-chr5-122143383-9
Merged-chrX-167201586-47	chrX	167201288	167202023	+	0.000	0.000	Merged-chrX-167201586-47
Merged-chr16-36675035-47	chr16	36674709	36675596	+	0.000	0.000	Merged-chr16-36675035-47
Merged-chr6-127155778-5	chr6	127155640	127155911	+	0.000	0.000	Merged-chr6-127155778-5
Merged-chr13-37963615-35	chr13	37963384	37963857	+	0.000	0.000	Merged-chr13-37963615-35
Merged-chr17-26885199-21	chr17	26884980	26885405	+	0.000	0.000	Merged-chr17-26885199-21
Merged-chr13-23571300-72	chr13	23571085	23571553	+	0.000	0.000	Merged-chr13-23571300-72
Merged-chr15-66795478-40	chr15	66795199	66795791	+	0.000	0.000	Merged-chr15-66795478-40
Merged-chr17-50025514-42	chr17	50025092	50025850	+	0.000	0.000	Merged-chr17-50025514-42
Merged-chr2-128189675-1	chr2	128189577	128189775	+	0.000	0.000	Merged-chr2-128189675-1
Merged-chr1-119713231-18	chr1	119712856	119713460	+	0.000	0.000	Merged-chr1-119713231-18
Merged-chr19-5050338-24	chr19	5050152	5050580	+	0.000	0.000	Merged-chr19-5050338-24
Merged-chr3-142554822-2	chr3	142554720	142554926	+	0.000	0.000	Merged-chr3-142554822-2
Merged-chr8-84656846-43	chr8	84656648	84657042	+	0.000	0.000	Merged-chr8-84656846-43
Merged-chr10-77264465-20	chr10	77264304	77264603	+	0.000	0.000	Merged-chr10-77264465-20
Merged-chr10-77523275-1	chr10	77523177	77523375	+	0.000	0.000	Merged-chr10-77523275-1
Merged-chr4-9669090-69	chr4	9668880	9669463	+	0.000	0.000	Merged-chr4-9669090-69
Merged-chr7-45211894-24	chr7	45211513	45212242	+	0.000	0.000	Merged-chr7-45211894-24
Merged-chr8-94187443-1	chr8	94187345	94187543	+	0.000	0.000	Merged-chr8-94187443-1
Merged-chr16-38458873-21	chr16	38458548	38459152	+	0.000	0.000	Merged-chr16-38458873-21
Merged-chr13-101734479-2	chr13	101734363	101734597	+	0.000	0.000	Merged-chr13-101734479-2
Merged-chr18-70628547-9	chr18	70628267	70628763	+	0.000	0.000	Merged-chr18-70628547-9
Merged-chr17-47542240-31	chr17	47541992	47542494	+	0.000	0.000	Merged-chr17-47542240-31
Merged-chr10-19584313-8	chr10	19584153	19584577	+	0.000	0.000	Merged-chr10-19584313-8
Merged-chr13-45922875-54	chr13	45922639	45923148	+	0.000	0.000	Merged-chr13-45922875-54
Merged-chr4-137594302-135	chr4	137593845	137594901	+	0.000	0.000	Merged-chr4-137594302-135
Merged-chr11-55033376-52	chr11	55033148	55033607	+	0.000	0.000	Merged-chr11-55033376-52
Merged-chr15-5238779-4	chr15	5238674	5238887	+	0.000	0.000	Merged-chr15-5238779-4
Merged-chr10-62947071-49	chr10	62946854	62947382	+	0.000	0.000	Merged-chr10-62947071-49
Merged-chr13-24487447-67	chr13	24487084	24487668	+	0.000	0.000	Merged-chr13-24487447-67
Merged-chr9-31131688-31	chr9	31131224	31131979	+	0.000	0.000	Merged-chr9-31131688-31
Merged-chr8-71596115-13	chr8	71595929	71596392	+	0.000	0.000	Merged-chr8-71596115-13
Merged-chr1-43361754-62	chr1	43361245	43362329	+	0.000	0.000	Merged-chr1-43361754-62
Merged-chr1-37866243-1	chr1	37866145	37866343	+	0.000	0.000	Merged-chr1-37866243-1
Merged-chr2-70092874-16	chr2	70092650	70093084	+	0.000	0.000	Merged-chr2-70092874-16
Merged-chr3-59114221-20	chr3	59113804	59114526	+	0.000	0.000	Merged-chr3-59114221-20
Merged-chr17-44188735-54	chr17	44188161	44189231	+	0.000	0.000	Merged-chr17-44188735-54
Merged-chrX-167107588-1	chrX	167107490	167107688	+	0.000	0.000	Merged-chrX-167107588-1
Merged-chr8-120828445-28	chr8	120828251	120828648	+	0.000	0.000	Merged-chr8-120828445-28
Merged-chr3-95922613-3	chr3	95922488	95922755	+	0.000	0.000	Merged-chr3-95922613-3
Merged-chr17-44718379-50	chr17	44718108	44718604	+	0.000	0.000	Merged-chr17-44718379-50
Merged-chr7-66116161-49	chr7	66115937	66116556	+	0.000	0.000	Merged-chr7-66116161-49
Merged-chrX-7319192-62	chrX	7318907	7319481	+	0.000	0.000	Merged-chrX-7319192-62
Merged-chr3-59130608-34	chr3	59130081	59131154	+	0.000	0.000	Merged-chr3-59130608-34
Merged-chr3-90615498-36	chr3	90615119	90615747	+	0.000	0.000	Merged-chr3-90615498-36
Merged-chr4-135153100-1	chr4	135153002	135153200	+	0.000	0.000	Merged-chr4-135153100-1
Merged-chr1-135726101-26	chr1	135725732	135726335	+	0.000	0.000	Merged-chr1-135726101-26
Merged-chr2-25185987-36	chr2	25185700	25186332	+	0.000	0.000	Merged-chr2-25185987-36
Merged-chr10-44412573-2	chr10	44412452	44412696	+	0.000	0.000	Merged-chr10-44412573-2
Merged-chr11-17001086-26	chr11	17000876	17001389	+	0.000	0.000	Merged-chr11-17001086-26
Merged-chr1-136255292-47	chr1	136255008	136255661	+	0.000	0.000	Merged-chr1-136255292-47
Merged-chr18-56810000-44	chr18	56809718	56810253	+	0.000	0.000	Merged-chr18-56810000-44
Merged-chr11-97719070-35	chr11	97718760	97719495	+	0.000	0.000	Merged-chr11-97719070-35
Merged-chr4-135053814-6	chr4	135053628	135053955	+	0.000	0.000	Merged-chr4-135053814-6
Merged-chr19-45660244-84	chr19	45659993	45660513	+	0.000	0.000	Merged-chr19-45660244-84
Merged-chr9-32541400-38	chr9	32541153	32541688	+	0.000	0.000	Merged-chr9-32541400-38
Merged-chr11-98955847-1	chr11	98955749	98955947	+	0.000	0.000	Merged-chr11-98955847-1
Merged-chr1-43500582-54	chr1	43500142	43500908	+	0.000	0.000	Merged-chr1-43500582-54
Merged-chr2-103664594-1	chr2	103664496	103664694	+	0.000	0.000	Merged-chr2-103664594-1
Merged-chr19-9116540-6	chr19	9116417	9116657	+	0.000	0.000	Merged-chr19-9116540-6
Merged-chr2-60801371-19	chr2	60801127	60801606	+	0.000	0.000	Merged-chr2-60801371-19
Merged-chr10-117845874-96	chr10	117845284	117846346	+	0.000	0.000	Merged-chr10-117845874-96
Merged-chr12-80938954-22	chr12	80938652	80939151	+	0.000	0.000	Merged-chr12-80938954-22
Merged-chr7-139992565-26	chr7	139992303	139992773	+	0.000	0.000	Merged-chr7-139992565-26
Merged-chr1-176835151-1	chr1	176835053	176835251	+	0.000	0.000	Merged-chr1-176835151-1
Merged-chr3-27322840-36	chr3	27322562	27323056	+	0.000	0.000	Merged-chr3-27322840-36
Merged-chr13-110382291-1	chr13	110382193	110382391	+	0.000	0.000	Merged-chr13-110382291-1
Merged-chr15-83431524-9	chr15	83431365	83431738	+	0.000	0.000	Merged-chr15-83431524-9
Merged-chr11-116625830-1	chr11	116625732	116625930	+	0.000	0.000	Merged-chr11-116625830-1
Merged-chr8-86888287-32	chr8	86888085	86888501	+	0.000	0.000	Merged-chr8-86888287-32
Merged-chr2-164834571-12	chr2	164834324	164834722	+	0.000	0.000	Merged-chr2-164834571-12
Merged-chr1-180371016-4	chr1	180370774	180371234	+	0.000	0.000	Merged-chr1-180371016-4
Merged-chr2-75588861-5	chr2	75588716	75589017	+	0.000	0.000	Merged-chr2-75588861-5
Merged-chr2-158724013-3	chr2	158723900	158724127	+	0.000	0.000	Merged-chr2-158724013-3
Merged-chr15-84631807-24	chr15	84631600	84632013	+	0.000	0.000	Merged-chr15-84631807-24
Merged-chrX-8074652-54	chrX	8074335	8074976	+	0.000	0.000	Merged-chrX-8074652-54
Merged-chr6-127216243-29	chr6	127216008	127216434	+	0.000	0.000	Merged-chr6-127216243-29
Merged-chr18-75387830-1	chr18	75387732	75387930	+	0.000	0.000	Merged-chr18-75387830-1
Merged-chr4-133887364-2	chr4	133887252	133887479	+	0.000	0.000	Merged-chr4-133887364-2
Merged-chr7-28949320-1	chr7	28949222	28949420	+	0.000	0.000	Merged-chr7-28949320-1
Merged-chr17-47611424-64	chr17	47611110	47611682	+	0.000	0.000	Merged-chr17-47611424-64
Merged-chr3-88632342-1	chr3	88632244	88632442	+	0.000	0.000	Merged-chr3-88632342-1
Merged-chr7-45083107-80	chr7	45082846	45083439	+	0.000	0.000	Merged-chr7-45083107-80
Merged-chr1-138955036-38	chr1	138954765	138955451	+	0.000	0.000	Merged-chr1-138955036-38
Merged-chr2-25159232-8	chr2	25159030	25159428	+	0.000	0.000	Merged-chr2-25159232-8
Merged-chr19-38944753-25	chr19	38944499	38945030	+	0.000	0.000	Merged-chr19-38944753-25
Merged-chr19-9911533-24	chr19	9911362	9911727	+	0.000	0.000	Merged-chr19-9911533-24
Merged-chr6-120365064-1	chr6	120364966	120365164	+	0.000	0.000	Merged-chr6-120365064-1
Merged-chr2-72399802-7	chr2	72399643	72399956	+	0.000	0.000	Merged-chr2-72399802-7
Merged-chr8-70806772-33	chr8	70806565	70807017	+	0.000	0.000	Merged-chr8-70806772-33
Merged-chr8-115188643-43	chr8	115188420	115188906	+	0.000	0.000	Merged-chr8-115188643-43
Merged-chr19-53325855-6	chr19	53325676	53326114	+	0.000	0.000	Merged-chr19-53325855-6
Merged-chr2-9872839-11	chr2	9872613	9873091	+	0.000	0.000	Merged-chr2-9872839-11
Merged-chr9-44020152-22	chr9	44019902	44020466	+	0.000	0.000	Merged-chr9-44020152-22
Merged-chr9-21250274-14	chr9	21250053	21250449	+	0.000	0.000	Merged-chr9-21250274-14
Merged-chr17-29362126-13	chr17	29361908	29362344	+	0.000	0.000	Merged-chr17-29362126-13
Merged-chr1-127619429-18	chr1	127619220	127619585	+	0.000	0.000	Merged-chr1-127619429-18
Merged-chr2-167335475-48	chr2	167335047	167335950	+	0.000	0.000	Merged-chr2-167335475-48
Merged-chr14-55681770-65	chr14	55681523	55682044	+	0.000	0.000	Merged-chr14-55681770-65
Merged-chr11-59964535-1	chr11	59964437	59964635	+	0.000	0.000	Merged-chr11-59964535-1
Merged-chr13-113741281-1	chr13	113741183	113741381	+	0.000	0.000	Merged-chr13-113741281-1
Merged-chr5-105609377-4	chr5	105609239	105609513	+	0.000	0.000	Merged-chr5-105609377-4
Merged-chr4-120951582-67	chr4	120951362	120951876	+	0.000	0.000	Merged-chr4-120951582-67
Merged-chr5-135479316-9	chr5	135479025	135479597	+	0.000	0.000	Merged-chr5-135479316-9
Merged-chr16-78561756-2	chr16	78561639	78561876	+	0.000	0.000	Merged-chr16-78561756-2
Merged-chr17-79954966-8	chr17	79954712	79955232	+	0.000	0.000	Merged-chr17-79954966-8
Merged-chr15-36727812-56	chr15	36727595	36728051	+	0.000	0.000	Merged-chr15-36727812-56
Merged-chr9-21909581-5	chr9	21909465	21909703	+	0.000	0.000	Merged-chr9-21909581-5
Merged-chr17-29280648-43	chr17	29280430	29280859	+	0.000	0.000	Merged-chr17-29280648-43
Merged-chr9-123763949-18	chr9	123763790	123764087	+	0.000	0.000	Merged-chr9-123763949-18
Merged-chr12-4038819-48	chr12	4038583	4039083	+	0.000	0.000	Merged-chr12-4038819-48
Merged-chr15-100228032-107	chr15	100227576	100228691	+	0.000	0.000	Merged-chr15-100228032-107
Merged-chr8-33602027-23	chr8	33601812	33602279	+	0.000	0.000	Merged-chr8-33602027-23
Merged-chr5-8652196-6	chr5	8651987	8652421	+	0.000	0.000	Merged-chr5-8652196-6
Merged-chr12-102697699-4	chr12	102697399	102697914	+	0.000	0.000	Merged-chr12-102697699-4
Merged-chr7-79392504-115	chr7	79392025	79392795	+	0.000	0.000	Merged-chr7-79392504-115
Merged-chr15-99065640-20	chr15	99065316	99065906	+	0.000	0.000	Merged-chr15-99065640-20
Merged-chr19-41384173-6	chr19	41384028	41384397	+	0.000	0.000	Merged-chr19-41384173-6
Merged-chr17-29381670-18	chr17	29381514	29381856	+	0.000	0.000	Merged-chr17-29381670-18
Merged-chr12-76405550-3	chr12	76405452	76405650	+	0.000	0.000	Merged-chr12-76405550-3
Merged-chr8-115840999-9	chr8	115840677	115841328	+	0.000	0.000	Merged-chr8-115840999-9
Merged-chr2-90488484-5	chr2	90488275	90488663	+	0.000	0.000	Merged-chr2-90488484-5
Merged-chr11-6520872-48	chr11	6520315	6521138	+	0.000	0.000	Merged-chr11-6520872-48
Merged-chr7-16906031-31	chr7	16905516	16906677	+	0.000	0.000	Merged-chr7-16906031-31
Merged-chr5-32148738-21	chr5	32148512	32148931	+	0.000	0.000	Merged-chr5-32148738-21
Merged-chr7-75879719-34	chr7	75879518	75880026	+	0.000	0.000	Merged-chr7-75879719-34
Merged-chr12-70849918-9	chr12	70849788	70850135	+	0.000	0.000	Merged-chr12-70849918-9
Merged-chr17-12165459-54	chr17	12165076	12165766	+	0.000	0.000	Merged-chr17-12165459-54
Merged-chr4-133629402-12	chr4	133629150	133629560	+	0.000	0.000	Merged-chr4-133629402-12
