#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.up.bed
Merged-chr10-77367193-51	chr10	77366773	77367596	+	0.000	0.000	Merged-chr10-77367193-51
Merged-chr3-136326468-1	chr3	136326370	136326568	+	0.000	0.000	Merged-chr3-136326468-1
Merged-chr19-34511025-19	chr19	34510805	34511318	+	0.000	0.000	Merged-chr19-34511025-19
Merged-chr11-99386173-34	chr11	99385741	99386464	+	0.000	0.000	Merged-chr11-99386173-34
Merged-chrX-7879904-24	chrX	7879775	7880099	+	0.000	0.000	Merged-chrX-7879904-24
Merged-chr4-120405677-65	chr4	120405326	120406678	+	0.000	0.000	Merged-chr4-120405677-65
Merged-chr11-86966968-18	chr11	86966725	86967197	+	0.000	0.000	Merged-chr11-86966968-18
Merged-chr8-90793954-11	chr8	90793721	90794123	+	0.000	0.000	Merged-chr8-90793954-11
Merged-chr9-96630699-5	chr9	96630535	96630862	+	0.000	0.000	Merged-chr9-96630699-5
Merged-chr3-129612902-27	chr3	129612706	129613160	+	0.000	0.000	Merged-chr3-129612902-27
Merged-chr6-128771124-9	chr6	128770930	128771277	+	0.000	0.000	Merged-chr6-128771124-9
Merged-chr16-30678432-4	chr16	30678281	30678563	+	0.000	0.000	Merged-chr16-30678432-4
Merged-chr14-105177397-2	chr14	105177286	105177511	+	0.000	0.000	Merged-chr14-105177397-2
Merged-chr1-155565009-16	chr1	155564788	155565270	+	0.000	0.000	Merged-chr1-155565009-16
Merged-chr14-122754701-5	chr14	122754509	122754845	+	0.000	0.000	Merged-chr14-122754701-5
Merged-chr10-67096355-5	chr10	67096172	67096539	+	0.000	0.000	Merged-chr10-67096355-5
Merged-chr19-6987424-44	chr19	6987120	6987720	+	0.000	0.000	Merged-chr19-6987424-44
Merged-chr14-54480238-1	chr14	54480140	54480338	+	0.000	0.000	Merged-chr14-54480238-1
Merged-chr1-33743059-26	chr1	33742850	33743245	+	0.000	0.000	Merged-chr1-33743059-26
Merged-chr4-109476466-95	chr4	109475934	109476924	+	0.000	0.000	Merged-chr4-109476466-95
Merged-chrX-166185579-37	chrX	166185288	166185781	+	0.000	0.000	Merged-chrX-166185579-37
Merged-chr16-93615620-21	chr16	93615431	93615863	+	0.000	0.000	Merged-chr16-93615620-21
Merged-chr11-3138562-20	chr11	3138401	3138753	+	0.000	0.000	Merged-chr11-3138562-20
Merged-chr2-77176488-48	chr2	77176232	77176806	+	0.000	0.000	Merged-chr2-77176488-48
Merged-chr1-128782434-21	chr1	128782207	128782691	+	0.000	0.000	Merged-chr1-128782434-21
Merged-chr4-6950544-27	chr4	6950263	6950873	+	0.000	0.000	Merged-chr4-6950544-27
Merged-chr1-190899498-2	chr1	190899394	190899604	+	0.000	0.000	Merged-chr1-190899498-2
Merged-chr5-88676360-5	chr5	88676159	88676589	+	0.000	0.000	Merged-chr5-88676360-5
Merged-chr4-126989708-1	chr4	126989610	126989808	+	0.000	0.000	Merged-chr4-126989708-1
Merged-chr10-121300859-24	chr10	121300642	121301127	+	0.000	0.000	Merged-chr10-121300859-24
Merged-chr13-94966148-17	chr13	94965969	94966353	+	0.000	0.000	Merged-chr13-94966148-17
Merged-chr17-15830979-29	chr17	15830754	15831290	+	0.000	0.000	Merged-chr17-15830979-29
Merged-chr12-103333395-26	chr12	103333003	103333764	+	0.000	0.000	Merged-chr12-103333395-26
Merged-chr7-73531012-64	chr7	73530382	73531734	+	0.000	0.000	Merged-chr7-73531012-64
Merged-chr1-173431304-1	chr1	173431206	173431404	+	0.000	0.000	Merged-chr1-173431304-1
Merged-chr7-16197384-7	chr7	16197189	16197553	+	0.000	0.000	Merged-chr7-16197384-7
Merged-chr11-103771687-20	chr11	103771368	103772017	+	0.000	0.000	Merged-chr11-103771687-20
Merged-chr15-74897771-10	chr15	74897567	74898013	+	0.000	0.000	Merged-chr15-74897771-10
Merged-chr2-146414601-1	chr2	146414503	146414701	+	0.000	0.000	Merged-chr2-146414601-1
Merged-chr9-35194224-11	chr9	35194051	35194474	+	0.000	0.000	Merged-chr9-35194224-11
Merged-chr12-103341437-53	chr12	103341180	103341633	+	0.000	0.000	Merged-chr12-103341437-53
Merged-chr2-174297357-13	chr2	174297163	174297519	+	0.000	0.000	Merged-chr2-174297357-13
Merged-chr10-68137177-25	chr10	68137051	68137362	+	0.000	0.000	Merged-chr10-68137177-25
Merged-chr2-24762167-12	chr2	24761876	24762469	+	0.000	0.000	Merged-chr2-24762167-12
Merged-chr8-93981938-8	chr8	93981724	93982109	+	0.000	0.000	Merged-chr8-93981938-8
Merged-chr10-115439880-1	chr10	115439782	115439980	+	0.000	0.000	Merged-chr10-115439880-1
Merged-chr13-112458738-9	chr13	112458423	112458975	+	0.000	0.000	Merged-chr13-112458738-9
Merged-chr12-77052949-22	chr12	77052745	77053115	+	0.000	0.000	Merged-chr12-77052949-22
Merged-chr3-9523669-5	chr3	9523520	9523838	+	0.000	0.000	Merged-chr3-9523669-5
Merged-chr3-122245768-82	chr3	122245379	122245972	+	0.000	0.000	Merged-chr3-122245768-82
Merged-chr4-87998098-18	chr4	87997904	87998381	+	0.000	0.000	Merged-chr4-87998098-18
Merged-chr6-94700200-117	chr6	94699809	94700594	+	0.000	0.000	Merged-chr6-94700200-117
Merged-chr15-99370474-52	chr15	99369968	99370706	+	0.000	0.000	Merged-chr15-99370474-52
Merged-chr12-36423696-23	chr12	36423470	36423947	+	0.000	0.000	Merged-chr12-36423696-23
Merged-chr16-14361818-86	chr16	14361595	14362175	+	0.000	0.000	Merged-chr16-14361818-86
Merged-chr6-99309910-1	chr6	99309812	99310010	+	0.000	0.000	Merged-chr6-99309910-1
Merged-chr7-45415702-30	chr7	45415153	45416104	+	0.000	0.000	Merged-chr7-45415702-30
Merged-chr18-24219373-16	chr18	24219119	24219607	+	0.000	0.000	Merged-chr18-24219373-16
Merged-chr6-144015366-1	chr6	144015268	144015466	+	0.000	0.000	Merged-chr6-144015366-1
Merged-chr10-43478233-6	chr10	43477997	43478413	+	0.000	0.000	Merged-chr10-43478233-6
Merged-chr10-12823513-1	chr10	12823415	12823613	+	0.000	0.000	Merged-chr10-12823513-1
Merged-chr2-4919141-49	chr2	4918817	4919392	+	0.000	0.000	Merged-chr2-4919141-49
Merged-chr7-73517689-25	chr7	73517469	73517970	+	0.000	0.000	Merged-chr7-73517689-25
Merged-chr4-34429163-2	chr4	34429030	34429299	+	0.000	0.000	Merged-chr4-34429163-2
Merged-chr11-3190370-2	chr11	3190234	3190508	+	0.000	0.000	Merged-chr11-3190370-2
Merged-chr11-3161151-10	chr11	3160766	3161613	+	0.000	0.000	Merged-chr11-3161151-10
Merged-chr10-17583261-2	chr10	17583112	17583413	+	0.000	0.000	Merged-chr10-17583261-2
Merged-chr2-169766136-1	chr2	169766038	169766236	+	0.000	0.000	Merged-chr2-169766136-1
Merged-chr19-44283330-35	chr19	44283170	44283552	+	0.000	0.000	Merged-chr19-44283330-35
Merged-chr6-144211213-1	chr6	144211115	144211313	+	0.000	0.000	Merged-chr6-144211213-1
Merged-chr17-8233778-16	chr17	8233581	8234028	+	0.000	0.000	Merged-chr17-8233778-16
Merged-chr1-179024805-1	chr1	179024707	179024905	+	0.000	0.000	Merged-chr1-179024805-1
Merged-chr15-93583275-25	chr15	93583055	93583438	+	0.000	0.000	Merged-chr15-93583275-25
Merged-chr15-9580927-74	chr15	9580510	9581374	+	0.000	0.000	Merged-chr15-9580927-74
Merged-chr1-40052401-45	chr1	40052220	40052763	+	0.000	0.000	Merged-chr1-40052401-45
Merged-chr5-31291240-53	chr5	31291036	31291418	+	0.000	0.000	Merged-chr5-31291240-53
Merged-chr11-106669986-4	chr11	106669876	106670094	+	0.000	0.000	Merged-chr11-106669986-4
Merged-chr11-96996617-51	chr11	96996393	96997005	+	0.000	0.000	Merged-chr11-96996617-51
Merged-chr5-36004091-12	chr5	36003874	36004331	+	0.000	0.000	Merged-chr5-36004091-12
Merged-chr18-60643731-20	chr18	60643478	60644066	+	0.000	0.000	Merged-chr18-60643731-20
Merged-chr7-73520500-1	chr7	73520402	73520600	+	0.000	0.000	Merged-chr7-73520500-1
Merged-chr2-4580853-26	chr2	4580527	4581022	+	0.000	0.000	Merged-chr2-4580853-26
Merged-chrX-150817477-3	chrX	150817375	150817585	+	0.000	0.000	Merged-chrX-150817477-3
Merged-chr13-117260856-65	chr13	117260464	117261192	+	0.000	0.000	Merged-chr13-117260856-65
Merged-chr10-94116374-33	chr10	94116183	94116599	+	0.000	0.000	Merged-chr10-94116374-33
Merged-chr1-164494906-11	chr1	164494712	164495135	+	0.000	0.000	Merged-chr1-164494906-11
Merged-chr2-5063869-93	chr2	5063502	5064057	+	0.000	0.000	Merged-chr2-5063869-93
Merged-chr9-61755916-2	chr9	61755818	61756016	+	0.000	0.000	Merged-chr9-61755916-2
Merged-chr5-29195906-68	chr5	29195535	29196204	+	0.000	0.000	Merged-chr5-29195906-68
Merged-chr8-81636390-46	chr8	81635932	81636644	+	0.000	0.000	Merged-chr8-81636390-46
Merged-chr17-80809546-29	chr17	80809174	80810166	+	0.000	0.000	Merged-chr17-80809546-29
Merged-chr7-68144496-12	chr7	68144313	68144722	+	0.000	0.000	Merged-chr7-68144496-12
Merged-chr12-108903153-23	chr12	108902977	108903350	+	0.000	0.000	Merged-chr12-108903153-23
Merged-chr11-52265909-50	chr11	52265639	52266189	+	0.000	0.000	Merged-chr11-52265909-50
Merged-chr7-30198838-17	chr7	30198647	30199087	+	0.000	0.000	Merged-chr7-30198838-17
Merged-chr15-25796496-1	chr15	25796398	25796596	+	0.000	0.000	Merged-chr15-25796496-1
Merged-chr12-103443723-55	chr12	103443441	103444066	+	0.000	0.000	Merged-chr12-103443723-55
Merged-chr16-45305725-3	chr16	45305623	45305833	+	0.000	0.000	Merged-chr16-45305725-3
Merged-chr10-121693987-2	chr10	121693843	121694134	+	0.000	0.000	Merged-chr10-121693987-2
Merged-chr14-76414870-149	chr14	76414383	76415405	+	0.000	0.000	Merged-chr14-76414870-149
Merged-chr13-99412830-24	chr13	99412639	99413125	+	0.000	0.000	Merged-chr13-99412830-24
Merged-chr9-88332643-26	chr9	88332438	88332813	+	0.000	0.000	Merged-chr9-88332643-26
Merged-chr3-97158190-3	chr3	97158078	97158301	+	0.000	0.000	Merged-chr3-97158190-3
Merged-chr9-21593481-2	chr9	21593306	21593659	+	0.000	0.000	Merged-chr9-21593481-2
Merged-chr18-34886927-1	chr18	34886829	34887027	+	0.000	0.000	Merged-chr18-34886927-1
Merged-chr9-92230091-1	chr9	92229993	92230191	+	0.000	0.000	Merged-chr9-92230091-1
Merged-chr12-85969907-52	chr12	85969660	85970170	+	0.000	0.000	Merged-chr12-85969907-52
Merged-chr12-69102156-32	chr12	69101927	69102413	+	0.000	0.000	Merged-chr12-69102156-32
Merged-chr5-53994753-10	chr5	53994521	53994942	+	0.000	0.000	Merged-chr5-53994753-10
Merged-chr7-100699955-31	chr7	100699722	100700192	+	0.000	0.000	Merged-chr7-100699955-31
Merged-chr11-100861973-17	chr11	100861656	100862161	+	0.000	0.000	Merged-chr11-100861973-17
Merged-chr5-147057071-1	chr5	147056973	147057171	+	0.000	0.000	Merged-chr5-147057071-1
Merged-chr17-64248398-12	chr17	64248211	64248647	+	0.000	0.000	Merged-chr17-64248398-12
Merged-chr11-116369880-5	chr11	116369741	116370034	+	0.000	0.000	Merged-chr11-116369880-5
Merged-chr2-112510265-49	chr2	112510024	112510528	+	0.000	0.000	Merged-chr2-112510265-49
Merged-chr12-98920565-69	chr12	98920276	98920979	+	0.000	0.000	Merged-chr12-98920565-69
Merged-chr10-81182305-3	chr10	81182144	81182444	+	0.000	0.000	Merged-chr10-81182305-3
Merged-chr2-77341964-71	chr2	77341712	77342268	+	0.000	0.000	Merged-chr2-77341964-71
Merged-chr6-134247507-18	chr6	134247250	134247716	+	0.000	0.000	Merged-chr6-134247507-18
Merged-chr11-77385814-2	chr11	77385695	77385935	+	0.000	0.000	Merged-chr11-77385814-2
Merged-chr17-80290081-65	chr17	80289892	80290352	+	0.000	0.000	Merged-chr17-80290081-65
Merged-chr15-58733202-32	chr15	58732943	58733385	+	0.000	0.000	Merged-chr15-58733202-32
Merged-chr10-130322822-49	chr10	130322543	130323055	+	0.000	0.000	Merged-chr10-130322822-49
Merged-chr11-82781339-71	chr11	82781046	82781588	+	0.000	0.000	Merged-chr11-82781339-71
Merged-chr1-55404660-10	chr1	55404516	55404799	+	0.000	0.000	Merged-chr1-55404660-10
Merged-chr9-35459775-21	chr9	35459589	35459945	+	0.000	0.000	Merged-chr9-35459775-21
Merged-chr1-33757596-76	chr1	33757240	33758064	+	0.000	0.000	Merged-chr1-33757596-76
Merged-chr2-170134477-2	chr2	170134341	170134616	+	0.000	0.000	Merged-chr2-170134477-2
Merged-chr11-99145209-2	chr11	99145083	99145338	+	0.000	0.000	Merged-chr11-99145209-2
Merged-chr4-32768214-30	chr4	32768020	32768392	+	0.000	0.000	Merged-chr4-32768214-30
Merged-chr6-149366432-63	chr6	149365827	149366769	+	0.000	0.000	Merged-chr6-149366432-63
Merged-chr11-22666362-15	chr11	22666105	22666559	+	0.000	0.000	Merged-chr11-22666362-15
Merged-chr1-37022796-2	chr1	37022690	37022905	+	0.000	0.000	Merged-chr1-37022796-2
Merged-chr5-54024919-20	chr5	54024726	54025126	+	0.000	0.000	Merged-chr5-54024919-20
Merged-chr9-84030961-27	chr9	84030738	84031259	+	0.000	0.000	Merged-chr9-84030961-27
Merged-chr10-59947564-14	chr10	59947359	59947838	+	0.000	0.000	Merged-chr10-59947564-14
Merged-chr17-84626518-47	chr17	84626328	84626821	+	0.000	0.000	Merged-chr17-84626518-47
Merged-chr17-51178519-2	chr17	51178333	51178707	+	0.000	0.000	Merged-chr17-51178519-2
Merged-chr6-99220619-12	chr6	99220196	99220913	+	0.000	0.000	Merged-chr6-99220619-12
Merged-chr8-109705428-77	chr8	109704982	109705782	+	0.000	0.000	Merged-chr8-109705428-77
Merged-chr1-40240517-6	chr1	40240348	40240670	+	0.000	0.000	Merged-chr1-40240517-6
Merged-chr19-29228315-7	chr19	29228101	29228532	+	0.000	0.000	Merged-chr19-29228315-7
Merged-chr5-97075788-14	chr5	97075591	97076082	+	0.000	0.000	Merged-chr5-97075788-14
Merged-chr15-59009632-21	chr15	59009406	59009879	+	0.000	0.000	Merged-chr15-59009632-21
Merged-chr15-28024714-15	chr15	28024106	28025092	+	0.000	0.000	Merged-chr15-28024714-15
Merged-chr6-4601698-2	chr6	4601570	4601828	+	0.000	0.000	Merged-chr6-4601698-2
Merged-chr15-64313424-10	chr15	64313221	64313598	+	0.000	0.000	Merged-chr15-64313424-10
Merged-chr17-7889151-33	chr17	7888944	7889354	+	0.000	0.000	Merged-chr17-7889151-33
Merged-chr12-17636836-5	chr12	17636679	17636988	+	0.000	0.000	Merged-chr12-17636836-5
Merged-chr2-91984891-52	chr2	91984511	91985370	+	0.000	0.000	Merged-chr2-91984891-52
Merged-chr8-91463868-1	chr8	91463770	91463968	+	0.000	0.000	Merged-chr8-91463868-1
Merged-chr14-61788056-47	chr14	61787804	61788237	+	0.000	0.000	Merged-chr14-61788056-47
Merged-chr16-30769529-58	chr16	30769188	30769731	+	0.000	0.000	Merged-chr16-30769529-58
Merged-chr5-54060187-18	chr5	54059976	54060341	+	0.000	0.000	Merged-chr5-54060187-18
Merged-chr5-118036805-2	chr5	118036707	118036905	+	0.000	0.000	Merged-chr5-118036805-2
Merged-chr4-102887084-22	chr4	102886794	102887372	+	0.000	0.000	Merged-chr4-102887084-22
Merged-chr1-127349004-28	chr1	127348791	127349269	+	0.000	0.000	Merged-chr1-127349004-28
Merged-chr2-79332427-1	chr2	79332329	79332527	+	0.000	0.000	Merged-chr2-79332427-1
Merged-chr4-126967964-77	chr4	126967489	126968415	+	0.000	0.000	Merged-chr4-126967964-77
Merged-chr8-91326168-13	chr8	91325933	91326358	+	0.000	0.000	Merged-chr8-91326168-13
Merged-chr7-30299116-1	chr7	30299018	30299216	+	0.000	0.000	Merged-chr7-30299116-1
Merged-chr14-78458975-97	chr14	78458490	78459508	+	0.000	0.000	Merged-chr14-78458975-97
Merged-chr18-49986913-28	chr18	49986601	49987206	+	0.000	0.000	Merged-chr18-49986913-28
Merged-chr16-89972270-4	chr16	89972148	89972408	+	0.000	0.000	Merged-chr16-89972270-4
Merged-chr11-109376797-1	chr11	109376699	109376897	+	0.000	0.000	Merged-chr11-109376797-1
Merged-chr11-44451210-1	chr11	44451112	44451310	+	0.000	0.000	Merged-chr11-44451210-1
Merged-chr11-94371007-27	chr11	94370757	94371268	+	0.000	0.000	Merged-chr11-94371007-27
Merged-chr11-97021512-1	chr11	97021414	97021612	+	0.000	0.000	Merged-chr11-97021512-1
Merged-chr7-127024462-5	chr7	127024328	127024617	+	0.000	0.000	Merged-chr7-127024462-5
Merged-chr4-6930843-21	chr4	6930651	6931077	+	0.000	0.000	Merged-chr4-6930843-21
Merged-chr10-39427272-1	chr10	39427174	39427372	+	0.000	0.000	Merged-chr10-39427272-1
Merged-chr14-31462351-1	chr14	31462253	31462451	+	0.000	0.000	Merged-chr14-31462351-1
Merged-chr12-108646363-75	chr12	108646016	108646751	+	0.000	0.000	Merged-chr12-108646363-75
Merged-chr2-4559721-92	chr2	4559424	4559955	+	0.000	0.000	Merged-chr2-4559721-92
Merged-chr7-67961602-1	chr7	67961504	67961702	+	0.000	0.000	Merged-chr7-67961602-1
Merged-chr11-60334317-7	chr11	60334129	60334459	+	0.000	0.000	Merged-chr11-60334317-7
Merged-chr7-49421353-29	chr7	49420895	49421579	+	0.000	0.000	Merged-chr7-49421353-29
Merged-chr8-83972805-51	chr8	83972575	83973164	+	0.000	0.000	Merged-chr8-83972805-51
Merged-chr12-75563114-1	chr12	75563016	75563214	+	0.000	0.000	Merged-chr12-75563114-1
Merged-chr1-179055158-2	chr1	179054968	179055350	+	0.000	0.000	Merged-chr1-179055158-2
Merged-chr10-86785543-1	chr10	86785445	86785643	+	0.000	0.000	Merged-chr10-86785543-1
Merged-chr7-132316558-195	chr7	132315998	132317141	+	0.000	0.000	Merged-chr7-132316558-195
Merged-chr18-80933858-70	chr18	80933616	80934104	+	0.000	0.000	Merged-chr18-80933858-70
Merged-chr2-18914353-5	chr2	18914124	18914570	+	0.000	0.000	Merged-chr2-18914353-5
Merged-chr5-136568141-2	chr5	136568038	136568246	+	0.000	0.000	Merged-chr5-136568141-2
Merged-chr15-100605074-53	chr15	100604854	100605333	+	0.000	0.000	Merged-chr15-100605074-53
Merged-chr2-112800158-40	chr2	112799759	112800458	+	0.000	0.000	Merged-chr2-112800158-40
Merged-chr8-15018606-116	chr8	15018282	15018908	+	0.000	0.000	Merged-chr8-15018606-116
Merged-chr9-77966049-24	chr9	77965709	77966367	+	0.000	0.000	Merged-chr9-77966049-24
Merged-chr15-78428869-38	chr15	78428608	78429246	+	0.000	0.000	Merged-chr15-78428869-38
Merged-chr1-191964898-65	chr1	191964204	191965457	+	0.000	0.000	Merged-chr1-191964898-65
Merged-chr12-116048086-1	chr12	116047988	116048186	+	0.000	0.000	Merged-chr12-116048086-1
Merged-chr1-173419359-58	chr1	173418941	173420153	+	0.000	0.000	Merged-chr1-173419359-58
Merged-chr3-137879521-3	chr3	137879379	137879666	+	0.000	0.000	Merged-chr3-137879521-3
Merged-chr16-76549789-43	chr16	76549390	76550085	+	0.000	0.000	Merged-chr16-76549789-43
Merged-chr1-36260674-2	chr1	36260495	36260855	+	0.000	0.000	Merged-chr1-36260674-2
Merged-chr12-17737331-11	chr12	17737084	17737671	+	0.000	0.000	Merged-chr12-17737331-11
Merged-chr7-68129402-66	chr7	68128981	68129752	+	0.000	0.000	Merged-chr7-68129402-66
Merged-chr13-109821879-3	chr13	109821781	109821979	+	0.000	0.000	Merged-chr13-109821879-3
Merged-chr4-137763066-13	chr4	137762751	137763356	+	0.000	0.000	Merged-chr4-137763066-13
Merged-chr13-73646864-32	chr13	73646603	73647357	+	0.000	0.000	Merged-chr13-73646864-32
Merged-chr11-79122776-32	chr11	79122535	79123037	+	0.000	0.000	Merged-chr11-79122776-32
Merged-chr7-123188758-28	chr7	123188461	123189016	+	0.000	0.000	Merged-chr7-123188758-28
Merged-chr12-83988415-1	chr12	83988317	83988515	+	0.000	0.000	Merged-chr12-83988415-1
Merged-chr5-104508009-1	chr5	104507911	104508109	+	0.000	0.000	Merged-chr5-104508009-1
Merged-chr16-76354540-16	chr16	76354368	76354782	+	0.000	0.000	Merged-chr16-76354540-16
Merged-chr4-54104301-1	chr4	54104203	54104401	+	0.000	0.000	Merged-chr4-54104301-1
Merged-chr6-67531589-83	chr6	67531090	67532212	+	0.000	0.000	Merged-chr6-67531589-83
Merged-chr3-97294559-20	chr3	97294353	97294746	+	0.000	0.000	Merged-chr3-97294559-20
Merged-chr1-51820806-47	chr1	51820421	51821280	+	0.000	0.000	Merged-chr1-51820806-47
Merged-chr14-78384598-5	chr14	78384401	78384752	+	0.000	0.000	Merged-chr14-78384598-5
Merged-chr15-79932063-1	chr15	79931965	79932163	+	0.000	0.000	Merged-chr15-79932063-1
Merged-chr2-103640943-2	chr2	103640834	103641054	+	0.000	0.000	Merged-chr2-103640943-2
Merged-chr15-100838905-1	chr15	100838807	100839005	+	0.000	0.000	Merged-chr15-100838905-1
Merged-chr2-146401628-6	chr2	146401458	146401777	+	0.000	0.000	Merged-chr2-146401628-6
Merged-chr5-75660966-11	chr5	75660626	75661224	+	0.000	0.000	Merged-chr5-75660966-11
Merged-chr9-14185865-8	chr9	14185723	14186073	+	0.000	0.000	Merged-chr9-14185865-8
Merged-chr17-65773335-1	chr17	65773237	65773435	+	0.000	0.000	Merged-chr17-65773335-1
Merged-chr12-55488761-97	chr12	55488027	55489360	+	0.000	0.000	Merged-chr12-55488761-97
Merged-chr17-83307130-30	chr17	83306807	83307535	+	0.000	0.000	Merged-chr17-83307130-30
Merged-chr2-131500790-1	chr2	131500692	131500890	+	0.000	0.000	Merged-chr2-131500790-1
Merged-chr12-115952646-44	chr12	115952385	115952892	+	0.000	0.000	Merged-chr12-115952646-44
Merged-chr15-86034958-2	chr15	86034855	86035063	+	0.000	0.000	Merged-chr15-86034958-2
Merged-chr14-10526900-22	chr14	10526643	10527219	+	0.000	0.000	Merged-chr14-10526900-22
Merged-chr10-99268470-1	chr10	99268372	99268570	+	0.000	0.000	Merged-chr10-99268470-1
Merged-chr2-132022814-33	chr2	132022585	132023073	+	0.000	0.000	Merged-chr2-132022814-33
Merged-chr7-80191647-10	chr7	80191365	80191883	+	0.000	0.000	Merged-chr7-80191647-10
Merged-chr11-61111702-1	chr11	61111604	61111802	+	0.000	0.000	Merged-chr11-61111702-1
Merged-chr17-59013124-45	chr17	59012866	59013401	+	0.000	0.000	Merged-chr17-59013124-45
Merged-chr1-128667443-20	chr1	128667261	128667602	+	0.000	0.000	Merged-chr1-128667443-20
Merged-chr2-25620052-1	chr2	25619954	25620152	+	0.000	0.000	Merged-chr2-25620052-1
Merged-chr1-33814282-91	chr1	33813923	33814727	+	0.000	0.000	Merged-chr1-33814282-91
Merged-chr5-72915383-1	chr5	72915285	72915483	+	0.000	0.000	Merged-chr5-72915383-1
Merged-chr2-109280908-63	chr2	109280693	109281206	+	0.000	0.000	Merged-chr2-109280908-63
Merged-chr2-161109089-80	chr2	161108825	161109343	+	0.000	0.000	Merged-chr2-161109089-80
Merged-chr6-147444311-1	chr6	147444213	147444411	+	0.000	0.000	Merged-chr6-147444311-1
Merged-chr19-34505331-35	chr19	34505103	34505547	+	0.000	0.000	Merged-chr19-34505331-35
Merged-chr2-77268727-1	chr2	77268629	77268827	+	0.000	0.000	Merged-chr2-77268727-1
Merged-chr14-78482799-45	chr14	78482635	78483048	+	0.000	0.000	Merged-chr14-78482799-45
Merged-chr3-101033836-38	chr3	101033623	101034057	+	0.000	0.000	Merged-chr3-101033836-38
Merged-chr7-80840493-7	chr7	80840357	80840649	+	0.000	0.000	Merged-chr7-80840493-7
Merged-chr3-123507026-25	chr3	123506861	123507236	+	0.000	0.000	Merged-chr3-123507026-25
Merged-chr11-94260056-24	chr11	94259839	94260267	+	0.000	0.000	Merged-chr11-94260056-24
