#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.up.bed
Merged-chr10-81253220-18	chr10	81253015	81253429	+	0.000	0.000	Merged-chr10-81253220-18
Merged-chr11-19977912-19	chr11	19977733	19978190	+	0.000	0.000	Merged-chr11-19977912-19
Merged-chr2-165889031-9	chr2	165888852	165889327	+	0.000	0.000	Merged-chr2-165889031-9
Merged-chr16-45197037-17	chr16	45196832	45197254	+	0.000	0.000	Merged-chr16-45197037-17
Merged-chr2-24642906-28	chr2	24642591	24643194	+	0.000	0.000	Merged-chr2-24642906-28
Merged-chr16-48777547-16	chr16	48777281	48777806	+	0.000	0.000	Merged-chr16-48777547-16
Merged-chr1-61137835-19	chr1	61137289	61138258	+	0.000	0.000	Merged-chr1-61137835-19
Merged-chr11-61687212-1	chr11	61687114	61687312	+	0.000	0.000	Merged-chr11-61687212-1
Merged-chr12-82469736-1	chr12	82469638	82469836	+	0.000	0.000	Merged-chr12-82469736-1
Merged-chr8-69271039-51	chr8	69270850	69271255	+	0.000	0.000	Merged-chr8-69271039-51
Merged-chrX-11999203-45	chrX	11998877	11999525	+	0.000	0.000	Merged-chrX-11999203-45
Merged-chr6-72375215-35	chr6	72374889	72375476	+	0.000	0.000	Merged-chr6-72375215-35
Merged-chr7-64048843-48	chr7	64048572	64049239	+	0.000	0.000	Merged-chr7-64048843-48
Merged-chr5-122644331-31	chr5	122644039	122644522	+	0.000	0.000	Merged-chr5-122644331-31
Merged-chr16-33584365-76	chr16	33583727	33584797	+	0.000	0.000	Merged-chr16-33584365-76
Merged-chr7-116815659-1	chr7	116815561	116815759	+	0.000	0.000	Merged-chr7-116815659-1
Merged-chr9-61713875-3	chr9	61713758	61713987	+	0.000	0.000	Merged-chr9-61713875-3
Merged-chr2-122485879-27	chr2	122485706	122486128	+	0.000	0.000	Merged-chr2-122485879-27
Merged-chr4-156203414-81	chr4	156202939	156203657	+	0.000	0.000	Merged-chr4-156203414-81
Merged-chr8-111563959-25	chr8	111563724	111564161	+	0.000	0.000	Merged-chr8-111563959-25
Merged-chr9-44538011-43	chr9	44537786	44538306	+	0.000	0.000	Merged-chr9-44538011-43
Merged-chr8-45345130-53	chr8	45344824	45345376	+	0.000	0.000	Merged-chr8-45345130-53
Merged-chr2-59339754-115	chr2	59339204	59340201	+	0.000	0.000	Merged-chr2-59339754-115
Merged-chr19-24174214-60	chr19	24173969	24174573	+	0.000	0.000	Merged-chr19-24174214-60
Merged-chr15-64311956-7	chr15	64311816	64312143	+	0.000	0.000	Merged-chr15-64311956-7
Merged-chr19-46517479-12	chr19	46517079	46517911	+	0.000	0.000	Merged-chr19-46517479-12
Merged-chr13-92629769-12	chr13	92629546	92629977	+	0.000	0.000	Merged-chr13-92629769-12
Merged-chr5-65886027-3	chr5	65885877	65886204	+	0.000	0.000	Merged-chr5-65886027-3
Merged-chr10-18235094-77	chr10	18234740	18235328	+	0.000	0.000	Merged-chr10-18235094-77
Merged-chr11-113187180-1	chr11	113187082	113187280	+	0.000	0.000	Merged-chr11-113187180-1
Merged-chr2-172831574-71	chr2	172831007	172832366	+	0.000	0.000	Merged-chr2-172831574-71
Merged-chr12-111694748-9	chr12	111694547	111694975	+	0.000	0.000	Merged-chr12-111694748-9
Merged-chr5-65861345-20	chr5	65861169	65861701	+	0.000	0.000	Merged-chr5-65861345-20
Merged-chr10-13047965-8	chr10	13047800	13048139	+	0.000	0.000	Merged-chr10-13047965-8
Merged-chr12-16192052-10	chr12	16191879	16192286	+	0.000	0.000	Merged-chr12-16192052-10
Merged-chr5-64765991-19	chr5	64765838	64766167	+	0.000	0.000	Merged-chr5-64765991-19
Merged-chr12-24593370-55	chr12	24593040	24593535	+	0.000	0.000	Merged-chr12-24593370-55
Merged-chr12-14003788-4	chr12	14003598	14003937	+	0.000	0.000	Merged-chr12-14003788-4
Merged-chr15-36440213-15	chr15	36439994	36440453	+	0.000	0.000	Merged-chr15-36440213-15
Merged-chr2-135805838-2	chr2	135805717	135805961	+	0.000	0.000	Merged-chr2-135805838-2
Merged-chr1-89093874-9	chr1	89093590	89094160	+	0.000	0.000	Merged-chr1-89093874-9
Merged-chr17-30054063-2	chr17	30053951	30054177	+	0.000	0.000	Merged-chr17-30054063-2
Merged-chr17-5935124-37	chr17	5934883	5935518	+	0.000	0.000	Merged-chr17-5935124-37
Merged-chr12-55466597-41	chr12	55466363	55466883	+	0.000	0.000	Merged-chr12-55466597-41
Merged-chr12-36039807-28	chr12	36039631	36040067	+	0.000	0.000	Merged-chr12-36039807-28
Merged-chr1-36920402-81	chr1	36920131	36920708	+	0.000	0.000	Merged-chr1-36920402-81
Merged-chr6-144927646-14	chr6	144927406	144927969	+	0.000	0.000	Merged-chr6-144927646-14
Merged-chr6-125265659-79	chr6	125265269	125266102	+	0.000	0.000	Merged-chr6-125265659-79
Merged-chr12-80116996-2	chr12	80116898	80117096	+	0.000	0.000	Merged-chr12-80116996-2
Merged-chr15-64217724-1	chr15	64217626	64217824	+	0.000	0.000	Merged-chr15-64217724-1
Merged-chr15-36282913-112	chr15	36282619	36283479	+	0.000	0.000	Merged-chr15-36282913-112
Merged-chr17-70849129-6	chr17	70848945	70849332	+	0.000	0.000	Merged-chr17-70849129-6
Merged-chr5-65873150-53	chr5	65872728	65873619	+	0.000	0.000	Merged-chr5-65873150-53
Merged-chr15-53145317-24	chr15	53145122	53145560	+	0.000	0.000	Merged-chr15-53145317-24
Merged-chr10-14055923-10	chr10	14055700	14056133	+	0.000	0.000	Merged-chr10-14055923-10
Merged-chr10-12985296-24	chr10	12985136	12985470	+	0.000	0.000	Merged-chr10-12985296-24
Merged-chr4-145286857-37	chr4	145286657	145287166	+	0.000	0.000	Merged-chr4-145286857-37
Merged-chr17-31067258-35	chr17	31067010	31067520	+	0.000	0.000	Merged-chr17-31067258-35
Merged-chr10-60218955-29	chr10	60218756	60219210	+	0.000	0.000	Merged-chr10-60218955-29
Merged-chr12-8357628-21	chr12	8357441	8357814	+	0.000	0.000	Merged-chr12-8357628-21
Merged-chr6-115560546-1	chr6	115560448	115560646	+	0.000	0.000	Merged-chr6-115560546-1
Merged-chr11-101155933-18	chr11	101155710	101156097	+	0.000	0.000	Merged-chr11-101155933-18
Merged-chr10-67891340-18	chr10	67891130	67891540	+	0.000	0.000	Merged-chr10-67891340-18
Merged-chr11-117912912-16	chr11	117912653	117913081	+	0.000	0.000	Merged-chr11-117912912-16
Merged-chr11-52282100-1	chr11	52282002	52282200	+	0.000	0.000	Merged-chr11-52282100-1
Merged-chr3-95686891-1	chr3	95686793	95686991	+	0.000	0.000	Merged-chr3-95686891-1
Merged-chr10-59323479-87	chr10	59323080	59323714	+	0.000	0.000	Merged-chr10-59323479-87
Merged-chr6-128788268-1	chr6	128788170	128788368	+	0.000	0.000	Merged-chr6-128788268-1
Merged-chr16-45408712-82	chr16	45408158	45409080	+	0.000	0.000	Merged-chr16-45408712-82
Merged-chr15-61981669-16	chr15	61981494	61981839	+	0.000	0.000	Merged-chr15-61981669-16
Merged-chr17-6979052-61	chr17	6978747	6979310	+	0.000	0.000	Merged-chr17-6979052-61
Merged-chr17-56330694-11	chr17	56330465	56330870	+	0.000	0.000	Merged-chr17-56330694-11
Merged-chr14-8659683-4	chr14	8659526	8659862	+	0.000	0.000	Merged-chr14-8659683-4
Merged-chr2-153117339-13	chr2	153116992	153117628	+	0.000	0.000	Merged-chr2-153117339-13
Merged-chr4-6902049-115	chr4	6901386	6902656	+	0.000	0.000	Merged-chr4-6902049-115
Merged-chr1-128675769-5	chr1	128675587	128675959	+	0.000	0.000	Merged-chr1-128675769-5
Merged-chr13-63572852-40	chr13	63572407	63573248	+	0.000	0.000	Merged-chr13-63572852-40
Merged-chr10-80398930-4	chr10	80398826	80399037	+	0.000	0.000	Merged-chr10-80398930-4
Merged-chr1-36272682-8	chr1	36272524	36272867	+	0.000	0.000	Merged-chr1-36272682-8
Merged-chr4-115075669-27	chr4	115075250	115075941	+	0.000	0.000	Merged-chr4-115075669-27
Merged-chr4-137909682-19	chr4	137909436	137909921	+	0.000	0.000	Merged-chr4-137909682-19
Merged-chr3-69004750-37	chr3	69004469	69005021	+	0.000	0.000	Merged-chr3-69004750-37
Merged-chr8-111566005-2	chr8	111565889	111566123	+	0.000	0.000	Merged-chr8-111566005-2
Merged-chr2-33204188-7	chr2	33203947	33204401	+	0.000	0.000	Merged-chr2-33204188-7
Merged-chr8-120131757-8	chr8	120131551	120131984	+	0.000	0.000	Merged-chr8-120131757-8
Merged-chr9-96650161-33	chr9	96650001	96650575	+	0.000	0.000	Merged-chr9-96650161-33
Merged-chr2-117322552-8	chr2	117322411	117322765	+	0.000	0.000	Merged-chr2-117322552-8
Merged-chr8-68726108-23	chr8	68725804	68726365	+	0.000	0.000	Merged-chr8-68726108-23
Merged-chr11-59809207-3	chr11	59809085	59809325	+	0.000	0.000	Merged-chr11-59809207-3
Merged-chr3-106464955-7	chr3	106464845	106465084	+	0.000	0.000	Merged-chr3-106464955-7
Merged-chr7-35129145-8	chr7	35128934	35129376	+	0.000	0.000	Merged-chr7-35129145-8
Merged-chr19-46495312-1	chr19	46495214	46495412	+	0.000	0.000	Merged-chr19-46495312-1
Merged-chr10-128743919-8	chr10	128743613	128744114	+	0.000	0.000	Merged-chr10-128743919-8
Merged-chr5-134275761-27	chr5	134275580	134276010	+	0.000	0.000	Merged-chr5-134275761-27
Merged-chr3-89912987-87	chr3	89912556	89913444	+	0.000	0.000	Merged-chr3-89912987-87
Merged-chr7-35120062-1	chr7	35119964	35120162	+	0.000	0.000	Merged-chr7-35120062-1
Merged-chr7-116714856-2	chr7	116714672	116715043	+	0.000	0.000	Merged-chr7-116714856-2
Merged-chr9-62828168-1	chr9	62828070	62828268	+	0.000	0.000	Merged-chr9-62828168-1
Merged-chr4-16476790-1	chr4	16476692	16476890	+	0.000	0.000	Merged-chr4-16476790-1
Merged-chr19-6942503-7	chr19	6942328	6942765	+	0.000	0.000	Merged-chr19-6942503-7
Merged-chr4-134767193-7	chr4	134767046	134767362	+	0.000	0.000	Merged-chr4-134767193-7
Merged-chr11-22158028-1	chr11	22157930	22158128	+	0.000	0.000	Merged-chr11-22158028-1
Merged-chr16-11066364-53	chr16	11066111	11066680	+	0.000	0.000	Merged-chr16-11066364-53
Merged-chr2-30077913-94	chr2	30077349	30078673	+	0.000	0.000	Merged-chr2-30077913-94
Merged-chr11-72196798-41	chr11	72196568	72197000	+	0.000	0.000	Merged-chr11-72196798-41
Merged-chr7-78569115-35	chr7	78568825	78569478	+	0.000	0.000	Merged-chr7-78569115-35
Merged-chr1-60447262-12	chr1	60447085	60447409	+	0.000	0.000	Merged-chr1-60447262-12
Merged-chr15-27780986-10	chr15	27780802	27781145	+	0.000	0.000	Merged-chr15-27780986-10
Merged-chr15-6592638-64	chr15	6592184	6593037	+	0.000	0.000	Merged-chr15-6592638-64
Merged-chr1-60986239-9	chr1	60986040	60986443	+	0.000	0.000	Merged-chr1-60986239-9
Merged-chr10-99190980-7	chr10	99190830	99191129	+	0.000	0.000	Merged-chr10-99190980-7
Merged-chr4-101585348-24	chr4	101585074	101585560	+	0.000	0.000	Merged-chr4-101585348-24
Merged-chr6-47943219-33	chr6	47942922	47943465	+	0.000	0.000	Merged-chr6-47943219-33
Merged-chr2-72187656-2	chr2	72187532	72187782	+	0.000	0.000	Merged-chr2-72187656-2
Merged-chr19-46524362-1	chr19	46524264	46524462	+	0.000	0.000	Merged-chr19-46524362-1
Merged-chr10-75834394-31	chr10	75834157	75834758	+	0.000	0.000	Merged-chr10-75834394-31
Merged-chr7-132356427-27	chr7	132356083	132356760	+	0.000	0.000	Merged-chr7-132356427-27
Merged-chr7-67952412-5	chr7	67952160	67952612	+	0.000	0.000	Merged-chr7-67952412-5
Merged-chr5-114323548-79	chr5	114323243	114323793	+	0.000	0.000	Merged-chr5-114323548-79
Merged-chr15-35075235-6	chr15	35075042	35075394	+	0.000	0.000	Merged-chr15-35075235-6
Merged-chr12-82175969-10	chr12	82175783	82176185	+	0.000	0.000	Merged-chr12-82175969-10
Merged-chr9-65195794-11	chr9	65195590	65195966	+	0.000	0.000	Merged-chr9-65195794-11
Merged-chr3-51882112-17	chr3	51881702	51882323	+	0.000	0.000	Merged-chr3-51882112-17
Merged-chr13-49173423-21	chr13	49173140	49173606	+	0.000	0.000	Merged-chr13-49173423-21
Merged-chr10-81070028-51	chr10	81069767	81070329	+	0.000	0.000	Merged-chr10-81070028-51
Merged-chr3-131154725-13	chr3	131154454	131154953	+	0.000	0.000	Merged-chr3-131154725-13
Merged-chr9-70207533-42	chr9	70207218	70208002	+	0.000	0.000	Merged-chr9-70207533-42
Merged-chr13-63564458-1	chr13	63564360	63564558	+	0.000	0.000	Merged-chr13-63564458-1
Merged-chr11-23770301-1	chr11	23770203	23770401	+	0.000	0.000	Merged-chr11-23770301-1
Merged-chr12-85964665-5	chr12	85964506	85964879	+	0.000	0.000	Merged-chr12-85964665-5
Merged-chr14-120307423-30	chr14	120307066	120307678	+	0.000	0.000	Merged-chr14-120307423-30
Merged-chr16-16212683-1	chr16	16212585	16212783	+	0.000	0.000	Merged-chr16-16212683-1
Merged-chr13-36364585-2	chr13	36364462	36364711	+	0.000	0.000	Merged-chr13-36364585-2
Merged-chr12-76853290-4	chr12	76853171	76853412	+	0.000	0.000	Merged-chr12-76853290-4
Merged-chr19-34570289-10	chr19	34570083	34570462	+	0.000	0.000	Merged-chr19-34570289-10
Merged-chr4-44981531-52	chr4	44981322	44981733	+	0.000	0.000	Merged-chr4-44981531-52
Merged-chr4-43669290-57	chr4	43669036	43669551	+	0.000	0.000	Merged-chr4-43669290-57
Merged-chr18-50043175-10	chr18	50043000	50043388	+	0.000	0.000	Merged-chr18-50043175-10
Merged-chr16-91063973-29	chr16	91063742	91064316	+	0.000	0.000	Merged-chr16-91063973-29
Merged-chr11-113512257-1	chr11	113512159	113512357	+	0.000	0.000	Merged-chr11-113512257-1
Merged-chr17-28691493-70	chr17	28691043	28692157	+	0.000	0.000	Merged-chr17-28691493-70
Merged-chr2-163160622-8	chr2	163160400	163160948	+	0.000	0.000	Merged-chr2-163160622-8
Merged-chr12-8499241-4	chr12	8499124	8499375	+	0.000	0.000	Merged-chr12-8499241-4
Merged-chr12-85474623-17	chr12	85474325	85474882	+	0.000	0.000	Merged-chr12-85474623-17
Merged-chr7-47050708-54	chr7	47050485	47050940	+	0.000	0.000	Merged-chr7-47050708-54
Merged-chr2-24776490-30	chr2	24776203	24776817	+	0.000	0.000	Merged-chr2-24776490-30
Merged-chr16-45234640-6	chr16	45234357	45234856	+	0.000	0.000	Merged-chr16-45234640-6
Merged-chr16-45275886-6	chr16	45275651	45276087	+	0.000	0.000	Merged-chr16-45275886-6
Merged-chr19-4228409-4	chr19	4228227	4228574	+	0.000	0.000	Merged-chr19-4228409-4
Merged-chr11-98150418-13	chr11	98150238	98150566	+	0.000	0.000	Merged-chr11-98150418-13
Merged-chr9-86076684-25	chr9	86076336	86077228	+	0.000	0.000	Merged-chr9-86076684-25
Merged-chr17-30046882-17	chr17	30046700	30047126	+	0.000	0.000	Merged-chr17-30046882-17
Merged-chr11-75344362-1	chr11	75344264	75344462	+	0.000	0.000	Merged-chr11-75344362-1
Merged-chr11-52275171-95	chr11	52273970	52275900	+	0.000	0.000	Merged-chr11-52275171-95
Merged-chr5-64360756-39	chr5	64360437	64360982	+	0.000	0.000	Merged-chr5-64360756-39
Merged-chr7-143052544-1	chr7	143052446	143052644	+	0.000	0.000	Merged-chr7-143052544-1
Merged-chr7-39655528-71	chr7	39655155	39655934	+	0.000	0.000	Merged-chr7-39655528-71
Merged-chr7-40082950-1	chr7	40082852	40083050	+	0.000	0.000	Merged-chr7-40082950-1
Merged-chr11-75878686-10	chr11	75878468	75878907	+	0.000	0.000	Merged-chr11-75878686-10
Merged-chr12-16171798-43	chr12	16171519	16172066	+	0.000	0.000	Merged-chr12-16171798-43
Merged-chr15-61986037-3	chr15	61985939	61986137	+	0.000	0.000	Merged-chr15-61986037-3
Merged-chr10-60531472-32	chr10	60531100	60531780	+	0.000	0.000	Merged-chr10-60531472-32
Merged-chr5-103404747-49	chr5	103404489	103405142	+	0.000	0.000	Merged-chr5-103404747-49
Merged-chr6-145193570-49	chr6	145193357	145193826	+	0.000	0.000	Merged-chr6-145193570-49
Merged-chr3-55438945-98	chr3	55438661	55439290	+	0.000	0.000	Merged-chr3-55438945-98
Merged-chr13-43779134-1	chr13	43779036	43779234	+	0.000	0.000	Merged-chr13-43779134-1
Merged-chr12-8496481-10	chr12	8496343	8496625	+	0.000	0.000	Merged-chr12-8496481-10
Merged-chr7-128418590-1	chr7	128418492	128418690	+	0.000	0.000	Merged-chr7-128418590-1
Merged-chr6-145076517-4	chr6	145076365	145076646	+	0.000	0.000	Merged-chr6-145076517-4
Merged-chr6-129209179-36	chr6	129208962	129209382	+	0.000	0.000	Merged-chr6-129209179-36
Merged-chr10-96586950-48	chr10	96586493	96587286	+	0.000	0.000	Merged-chr10-96586950-48
Merged-chr2-163204468-8	chr2	163204241	163204695	+	0.000	0.000	Merged-chr2-163204468-8
Merged-chr14-31781602-59	chr14	31781260	31781988	+	0.000	0.000	Merged-chr14-31781602-59
Merged-chr12-15900388-10	chr12	15900239	15900578	+	0.000	0.000	Merged-chr12-15900388-10
Merged-chr1-151500785-93	chr1	151500501	151501226	+	0.000	0.000	Merged-chr1-151500785-93
Merged-chr11-117109823-31	chr11	117109590	117110081	+	0.000	0.000	Merged-chr11-117109823-31
Merged-chr14-61778850-45	chr14	61778524	61779120	+	0.000	0.000	Merged-chr14-61778850-45
Merged-chr2-61571777-18	chr2	61571577	61571990	+	0.000	0.000	Merged-chr2-61571777-18
Merged-chr12-17710321-27	chr12	17710123	17710554	+	0.000	0.000	Merged-chr12-17710321-27
Merged-chr11-22512573-66	chr11	22512278	22512797	+	0.000	0.000	Merged-chr11-22512573-66
Merged-chr16-30776474-6	chr16	30776296	30776667	+	0.000	0.000	Merged-chr16-30776474-6
Merged-chr15-76087465-11	chr15	76087264	76087713	+	0.000	0.000	Merged-chr15-76087465-11
Merged-chr10-96628682-29	chr10	96628319	96629202	+	0.000	0.000	Merged-chr10-96628682-29
Merged-chr10-96556734-3	chr10	96556600	96556907	+	0.000	0.000	Merged-chr10-96556734-3
Merged-chr11-96945082-2	chr11	96944973	96945193	+	0.000	0.000	Merged-chr11-96945082-2
Merged-chr12-52818712-31	chr12	52818221	52819096	+	0.000	0.000	Merged-chr12-52818712-31
Merged-chr6-90809826-1	chr6	90809728	90809926	+	0.000	0.000	Merged-chr6-90809826-1
Merged-chr2-33204916-18	chr2	33204663	33205155	+	0.000	0.000	Merged-chr2-33204916-18
Merged-chr14-61853631-6	chr14	61853439	61853904	+	0.000	0.000	Merged-chr14-61853631-6
Merged-chrX-11753307-53	chrX	11753053	11753567	+	0.000	0.000	Merged-chrX-11753307-53
Merged-chr2-61577889-2	chr2	61577775	61578005	+	0.000	0.000	Merged-chr2-61577889-2
Merged-chr10-12974738-28	chr10	12974529	12974937	+	0.000	0.000	Merged-chr10-12974738-28
Merged-chr12-15832829-25	chr12	15832513	15833067	+	0.000	0.000	Merged-chr12-15832829-25
Merged-chr4-152124599-7	chr4	152124335	152124867	+	0.000	0.000	Merged-chr4-152124599-7
Merged-chr2-165793201-75	chr2	165792652	165793607	+	0.000	0.000	Merged-chr2-165793201-75
Merged-chr1-92179454-1	chr1	92179356	92179554	+	0.000	0.000	Merged-chr1-92179454-1
Merged-chr11-67021187-12	chr11	67020973	67021398	+	0.000	0.000	Merged-chr11-67021187-12
Merged-chr15-74769291-9	chr15	74769031	74769544	+	0.000	0.000	Merged-chr15-74769291-9
Merged-chr7-83566061-1	chr7	83565963	83566161	+	0.000	0.000	Merged-chr7-83566061-1
Merged-chr10-25268678-14	chr10	25268462	25268852	+	0.000	0.000	Merged-chr10-25268678-14
Merged-chr9-25184798-4	chr9	25184689	25184909	+	0.000	0.000	Merged-chr9-25184798-4
Merged-chr2-103565405-13	chr2	103565239	103565587	+	0.000	0.000	Merged-chr2-103565405-13
Merged-chr4-155361942-2	chr4	155361825	155362062	+	0.000	0.000	Merged-chr4-155361942-2
Merged-chr15-6588364-3	chr15	6588241	6588499	+	0.000	0.000	Merged-chr15-6588364-3
Merged-chr14-121506609-7	chr14	121506387	121506852	+	0.000	0.000	Merged-chr14-121506609-7
Merged-chr1-61068257-13	chr1	61068084	61068472	+	0.000	0.000	Merged-chr1-61068257-13
Merged-chr2-135838344-1	chr2	135838246	135838444	+	0.000	0.000	Merged-chr2-135838344-1
Merged-chr12-36032663-2	chr12	36032533	36032796	+	0.000	0.000	Merged-chr12-36032663-2
Merged-chr11-53617453-3	chr11	53617323	53617574	+	0.000	0.000	Merged-chr11-53617453-3
Merged-chr4-57834236-9	chr4	57834032	57834435	+	0.000	0.000	Merged-chr4-57834236-9
Merged-chr15-25692698-43	chr15	25692484	25692936	+	0.000	0.000	Merged-chr15-25692698-43
Merged-chr13-63552773-18	chr13	63552573	63552962	+	0.000	0.000	Merged-chr13-63552773-18
Merged-chr16-97402543-6	chr16	97402407	97402661	+	0.000	0.000	Merged-chr16-97402543-6
Merged-chr5-65898025-23	chr5	65897792	65898357	+	0.000	0.000	Merged-chr5-65898025-23
Merged-chrX-9662390-2	chrX	9662271	9662511	+	0.000	0.000	Merged-chrX-9662390-2
Merged-chr12-85687471-17	chr12	85687279	85687768	+	0.000	0.000	Merged-chr12-85687471-17
Merged-chr7-82820798-23	chr7	82820448	82821056	+	0.000	0.000	Merged-chr7-82820798-23
Merged-chr3-129590945-30	chr3	129590775	129591204	+	0.000	0.000	Merged-chr3-129590945-30
Merged-chr15-93595126-6	chr15	93594949	93595255	+	0.000	0.000	Merged-chr15-93595126-6
Merged-chr19-34290594-61	chr19	34290275	34290954	+	0.000	0.000	Merged-chr19-34290594-61
Merged-chr16-57174772-11	chr16	57174606	57174922	+	0.000	0.000	Merged-chr16-57174772-11
Merged-chr11-3227351-28	chr11	3227047	3227521	+	0.000	0.000	Merged-chr11-3227351-28
Merged-chr18-55695940-7	chr18	55695767	55696223	+	0.000	0.000	Merged-chr18-55695940-7
Merged-chr6-134414331-55	chr6	134414132	134414557	+	0.000	0.000	Merged-chr6-134414331-55
Merged-chr14-52119251-33	chr14	52118930	52119587	+	0.000	0.000	Merged-chr14-52119251-33
Merged-chr11-88479143-2	chr11	88479045	88479243	+	0.000	0.000	Merged-chr11-88479143-2
Merged-chr16-45224800-5	chr16	45224620	45224960	+	0.000	0.000	Merged-chr16-45224800-5
Merged-chr4-137900401-9	chr4	137900224	137900597	+	0.000	0.000	Merged-chr4-137900401-9
Merged-chr7-128392760-60	chr7	128392377	128393030	+	0.000	0.000	Merged-chr7-128392760-60
Merged-chr15-36455601-11	chr15	36455261	36455835	+	0.000	0.000	Merged-chr15-36455601-11
Merged-chr1-73930396-48	chr1	73930045	73930723	+	0.000	0.000	Merged-chr1-73930396-48
Merged-chr19-46528154-1	chr19	46528056	46528254	+	0.000	0.000	Merged-chr19-46528154-1
Merged-chr7-39642605-22	chr7	39642277	39642893	+	0.000	0.000	Merged-chr7-39642605-22
Merged-chr9-59539767-55	chr9	59539499	59539966	+	0.000	0.000	Merged-chr9-59539767-55
Merged-chr5-89839473-1	chr5	89839375	89839573	+	0.000	0.000	Merged-chr5-89839473-1
Merged-chr7-25132921-106	chr7	25132494	25133474	+	0.000	0.000	Merged-chr7-25132921-106
Merged-chr2-19665337-2	chr2	19665232	19665444	+	0.000	0.000	Merged-chr2-19665337-2
Merged-chr6-147496583-1	chr6	147496485	147496683	+	0.000	0.000	Merged-chr6-147496583-1
Merged-chr5-65867573-52	chr5	65867292	65867815	+	0.000	0.000	Merged-chr5-65867573-52
Merged-chr15-53266415-3	chr15	53266301	53266547	+	0.000	0.000	Merged-chr15-53266415-3
Merged-chr5-90500929-20	chr5	90500667	90501152	+	0.000	0.000	Merged-chr5-90500929-20
Merged-chr17-32403165-114	chr17	32402696	32403800	+	0.000	0.000	Merged-chr17-32403165-114
Merged-chr8-81823387-3	chr8	81823235	81823515	+	0.000	0.000	Merged-chr8-81823387-3
Merged-chr8-70152708-31	chr8	70152503	70153042	+	0.000	0.000	Merged-chr8-70152708-31
