#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed
Merged-chr18-34860058-4	chr18	34859882	34860230	+	0.000	0.000	Merged-chr18-34860058-4
Merged-chr6-144358019-2	chr6	144357822	144358219	+	0.000	0.000	Merged-chr6-144358019-2
Merged-chr14-103349911-85	chr14	103349507	103350081	+	0.000	0.000	Merged-chr14-103349911-85
Merged-chr16-97293437-66	chr16	97293075	97293734	+	0.000	0.000	Merged-chr16-97293437-66
Merged-chr17-7928003-98	chr17	7927669	7928300	+	0.000	0.000	Merged-chr17-7928003-98
Merged-chr3-58691717-140	chr3	58691345	58692467	+	0.000	0.000	Merged-chr3-58691717-140
Merged-chr4-148591552-64	chr4	148591204	148591855	+	0.000	0.000	Merged-chr4-148591552-64
Merged-chr16-11519349-21	chr16	11519146	11519589	+	0.000	0.000	Merged-chr16-11519349-21
Merged-chr11-22843280-35	chr11	22843042	22843619	+	0.000	0.000	Merged-chr11-22843280-35
Merged-chr2-117438903-91	chr2	117438685	117439103	+	0.000	0.000	Merged-chr2-117438903-91
Merged-chr11-113173574-59	chr11	113173386	113173770	+	0.000	0.000	Merged-chr11-113173574-59
Merged-chr13-99385771-3	chr13	99385595	99385995	+	0.000	0.000	Merged-chr13-99385771-3
Merged-chr10-39462886-19	chr10	39462528	39463178	+	0.000	0.000	Merged-chr10-39462886-19
Merged-chr5-34210420-28	chr5	34210251	34210577	+	0.000	0.000	Merged-chr5-34210420-28
Merged-chr14-103345278-1	chr14	103345180	103345378	+	0.000	0.000	Merged-chr14-103345278-1
Merged-chr9-56209013-5	chr9	56208836	56209182	+	0.000	0.000	Merged-chr9-56209013-5
Merged-chr1-192778514-1	chr1	192778416	192778614	+	0.000	0.000	Merged-chr1-192778514-1
Merged-chr13-85509878-39	chr13	85509725	85510156	+	0.000	0.000	Merged-chr13-85509878-39
Merged-chr14-69972683-1	chr14	69972585	69972783	+	0.000	0.000	Merged-chr14-69972683-1
Merged-chr12-16134669-16	chr12	16134489	16134890	+	0.000	0.000	Merged-chr12-16134669-16
Merged-chr3-129536427-52	chr3	129536227	129536674	+	0.000	0.000	Merged-chr3-129536427-52
Merged-chr11-115712929-29	chr11	115712671	115713241	+	0.000	0.000	Merged-chr11-115712929-29
Merged-chr6-67445989-1	chr6	67445891	67446089	+	0.000	0.000	Merged-chr6-67445989-1
Merged-chr6-134533147-7	chr6	134533026	134533290	+	0.000	0.000	Merged-chr6-134533147-7
Merged-chr17-4995600-180	chr17	4995168	4996307	+	0.000	0.000	Merged-chr17-4995600-180
Merged-chr13-108738959-1	chr13	108738861	108739059	+	0.000	0.000	Merged-chr13-108738959-1
Merged-chr10-99221651-27	chr10	99221265	99221872	+	0.000	0.000	Merged-chr10-99221651-27
Merged-chrX-75130933-50	chrX	75130688	75131272	+	0.000	0.000	Merged-chrX-75130933-50
Merged-chr5-134437601-35	chr5	134437311	134437829	+	0.000	0.000	Merged-chr5-134437601-35
Merged-chr4-16102324-55	chr4	16102001	16102599	+	0.000	0.000	Merged-chr4-16102324-55
Merged-chr9-95151869-50	chr9	95151564	95152241	+	0.000	0.000	Merged-chr9-95151869-50
Merged-chr2-76219704-31	chr2	76219490	76219903	+	0.000	0.000	Merged-chr2-76219704-31
Merged-chr17-84188018-120	chr17	84187616	84188337	+	0.000	0.000	Merged-chr17-84188018-120
Merged-chr16-70314268-76	chr16	70314066	70314536	+	0.000	0.000	Merged-chr16-70314268-76
Merged-chr9-118718640-1	chr9	118718542	118718740	+	0.000	0.000	Merged-chr9-118718640-1
Merged-chr14-63194714-49	chr14	63194560	63194940	+	0.000	0.000	Merged-chr14-63194714-49
Merged-chr2-169515617-25	chr2	169515346	169515853	+	0.000	0.000	Merged-chr2-169515617-25
Merged-chr4-87698955-1	chr4	87698857	87699055	+	0.000	0.000	Merged-chr4-87698955-1
Merged-chr15-53130224-36	chr15	53129791	53130510	+	0.000	0.000	Merged-chr15-53130224-36
Merged-chr18-55398390-24	chr18	55397944	55398815	+	0.000	0.000	Merged-chr18-55398390-24
Merged-chr11-109431692-38	chr11	109431475	109431935	+	0.000	0.000	Merged-chr11-109431692-38
Merged-chr6-144357246-11	chr6	144357075	144357533	+	0.000	0.000	Merged-chr6-144357246-11
Merged-chr16-70365429-20	chr16	70365217	70365610	+	0.000	0.000	Merged-chr16-70365429-20
Merged-chr1-173412047-19	chr1	173411896	173412298	+	0.000	0.000	Merged-chr1-173412047-19
Merged-chr2-174329152-13	chr2	174328956	174329351	+	0.000	0.000	Merged-chr2-174329152-13
Merged-chr16-75617911-31	chr16	75617718	75618188	+	0.000	0.000	Merged-chr16-75617911-31
Merged-chr4-139616773-45	chr4	139616523	139616983	+	0.000	0.000	Merged-chr4-139616773-45
Merged-chr11-87720824-93	chr11	87720433	87721223	+	0.000	0.000	Merged-chr11-87720824-93
Merged-chr12-52824887-17	chr12	52824691	52825064	+	0.000	0.000	Merged-chr12-52824887-17
Merged-chr17-74779621-5	chr17	74779424	74779845	+	0.000	0.000	Merged-chr17-74779621-5
Merged-chr2-19201871-12	chr2	19201634	19202122	+	0.000	0.000	Merged-chr2-19201871-12
Merged-chr16-90330577-4	chr16	90330448	90330704	+	0.000	0.000	Merged-chr16-90330577-4
Merged-chr1-93754065-3	chr1	93753952	93754196	+	0.000	0.000	Merged-chr1-93754065-3
Merged-chr8-15020380-3	chr8	15020250	15020521	+	0.000	0.000	Merged-chr8-15020380-3
Merged-chr1-153632878-5	chr1	153632691	153633032	+	0.000	0.000	Merged-chr1-153632878-5
Merged-chr10-81255041-17	chr10	81254876	81255262	+	0.000	0.000	Merged-chr10-81255041-17
Merged-chr8-88592850-20	chr8	88592681	88593022	+	0.000	0.000	Merged-chr8-88592850-20
Merged-chr7-114487890-1	chr7	114487792	114487990	+	0.000	0.000	Merged-chr7-114487890-1
Merged-chr9-94668774-42	chr9	94668528	94669030	+	0.000	0.000	Merged-chr9-94668774-42
Merged-chr16-94402317-35	chr16	94401968	94402601	+	0.000	0.000	Merged-chr16-94402317-35
Merged-chr9-62374764-11	chr9	62374553	62375040	+	0.000	0.000	Merged-chr9-62374764-11
Merged-chr2-108441195-1	chr2	108441097	108441295	+	0.000	0.000	Merged-chr2-108441195-1
Merged-chr9-103108809-93	chr9	103108575	103109018	+	0.000	0.000	Merged-chr9-103108809-93
Merged-chr16-11054655-12	chr16	11054428	11054868	+	0.000	0.000	Merged-chr16-11054655-12
Merged-chr2-91042928-59	chr2	91042703	91043163	+	0.000	0.000	Merged-chr2-91042928-59
Merged-chr9-85671881-60	chr9	85671459	85672129	+	0.000	0.000	Merged-chr9-85671881-60
Merged-chr6-99401459-4	chr6	99401324	99401591	+	0.000	0.000	Merged-chr6-99401459-4
Merged-chr1-138587614-1	chr1	138587516	138587714	+	0.000	0.000	Merged-chr1-138587614-1
Merged-chr1-55473879-7	chr1	55473679	55474029	+	0.000	0.000	Merged-chr1-55473879-7
Merged-chr15-93715568-13	chr15	93715195	93715915	+	0.000	0.000	Merged-chr15-93715568-13
Merged-chr4-129624518-66	chr4	129624225	129624850	+	0.000	0.000	Merged-chr4-129624518-66
Merged-chr4-139573557-1	chr4	139573459	139573657	+	0.000	0.000	Merged-chr4-139573557-1
Merged-chr4-88024414-6	chr4	88024232	88024623	+	0.000	0.000	Merged-chr4-88024414-6
Merged-chr2-18958872-113	chr2	18958405	18959372	+	0.000	0.000	Merged-chr2-18958872-113
Merged-chr1-138299764-45	chr1	138299550	138299969	+	0.000	0.000	Merged-chr1-138299764-45
Merged-chr4-34550471-5	chr4	34550363	34550588	+	0.000	0.000	Merged-chr4-34550471-5
Merged-chr5-72634907-42	chr5	72634740	72635083	+	0.000	0.000	Merged-chr5-72634907-42
Merged-chr9-14499189-81	chr9	14499007	14499581	+	0.000	0.000	Merged-chr9-14499189-81
Merged-chr1-93736181-6	chr1	93735966	93736395	+	0.000	0.000	Merged-chr1-93736181-6
Merged-chr7-144439578-1	chr7	144439480	144439678	+	0.000	0.000	Merged-chr7-144439578-1
Merged-chr1-138303413-31	chr1	138303144	138303699	+	0.000	0.000	Merged-chr1-138303413-31
Merged-chr14-61687149-11	chr14	61686882	61687306	+	0.000	0.000	Merged-chr14-61687149-11
Merged-chr7-24316712-55	chr7	24316504	24316900	+	0.000	0.000	Merged-chr7-24316712-55
Merged-chr3-132949483-1	chr3	132949385	132949583	+	0.000	0.000	Merged-chr3-132949483-1
Merged-chr3-132979856-28	chr3	132979640	132980105	+	0.000	0.000	Merged-chr3-132979856-28
Merged-chr17-63500700-6	chr17	63500498	63500878	+	0.000	0.000	Merged-chr17-63500700-6
Merged-chr2-135848156-1	chr2	135848058	135848256	+	0.000	0.000	Merged-chr2-135848156-1
Merged-chr6-149375184-57	chr6	149374939	149375437	+	0.000	0.000	Merged-chr6-149375184-57
Merged-chr2-174076828-170	chr2	174076101	174077695	+	0.000	0.000	Merged-chr2-174076828-170
Merged-chr1-181247290-45	chr1	181246774	181247648	+	0.000	0.000	Merged-chr1-181247290-45
Merged-chr11-106689133-1	chr11	106689035	106689233	+	0.000	0.000	Merged-chr11-106689133-1
Merged-chr11-113574842-1	chr11	113574744	113574942	+	0.000	0.000	Merged-chr11-113574842-1
Merged-chr3-126662098-34	chr3	126661835	126662271	+	0.000	0.000	Merged-chr3-126662098-34
Merged-chr7-143005288-104	chr7	143005078	143005707	+	0.000	0.000	Merged-chr7-143005288-104
Merged-chr2-135848504-1	chr2	135848406	135848604	+	0.000	0.000	Merged-chr2-135848504-1
Merged-chr15-76757728-51	chr15	76757520	76757970	+	0.000	0.000	Merged-chr15-76757728-51
Merged-chr7-128633323-34	chr7	128633081	128633514	+	0.000	0.000	Merged-chr7-128633323-34
Merged-chr1-192493639-4	chr1	192493488	192493810	+	0.000	0.000	Merged-chr1-192493639-4
Merged-chr1-182358310-43	chr1	182358132	182358555	+	0.000	0.000	Merged-chr1-182358310-43
Merged-chr2-180276983-44	chr2	180276774	180277177	+	0.000	0.000	Merged-chr2-180276983-44
Merged-chr7-129592092-86	chr7	129591850	129592512	+	0.000	0.000	Merged-chr7-129592092-86
Merged-chr14-121903586-22	chr14	121903376	121903812	+	0.000	0.000	Merged-chr14-121903586-22
Merged-chr10-76802342-40	chr10	76802059	76802557	+	0.000	0.000	Merged-chr10-76802342-40
Merged-chr3-52297502-16	chr3	52297223	52297722	+	0.000	0.000	Merged-chr3-52297502-16
Merged-chr6-144066612-1	chr6	144066514	144066712	+	0.000	0.000	Merged-chr6-144066612-1
Merged-chr5-120775735-65	chr5	120775535	120775974	+	0.000	0.000	Merged-chr5-120775735-65
Merged-chr4-154964454-88	chr4	154964103	154964713	+	0.000	0.000	Merged-chr4-154964454-88
Merged-chr11-3155205-32	chr11	3154947	3155482	+	0.000	0.000	Merged-chr11-3155205-32
Merged-chr8-81702288-38	chr8	81702040	81702540	+	0.000	0.000	Merged-chr8-81702288-38
Merged-chr10-59919808-6	chr10	59919688	59919925	+	0.000	0.000	Merged-chr10-59919808-6
Merged-chr2-117418760-26	chr2	117418522	117419035	+	0.000	0.000	Merged-chr2-117418760-26
Merged-chr5-64024575-33	chr5	64024366	64024794	+	0.000	0.000	Merged-chr5-64024575-33
Merged-chr5-118155299-55	chr5	118154905	118155553	+	0.000	0.000	Merged-chr5-118155299-55
Merged-chr17-18718477-13	chr17	18718289	18718868	+	0.000	0.000	Merged-chr17-18718477-13
Merged-chr3-95697809-14	chr3	95697588	95698023	+	0.000	0.000	Merged-chr3-95697809-14
Merged-chr14-121658944-24	chr14	121658448	121659418	+	0.000	0.000	Merged-chr14-121658944-24
Merged-chr1-179046812-1	chr1	179046714	179046912	+	0.000	0.000	Merged-chr1-179046812-1
Merged-chr11-5261704-88	chr11	5261442	5262042	+	0.000	0.000	Merged-chr11-5261704-88
Merged-chr6-134035696-155	chr6	134035317	134036168	+	0.000	0.000	Merged-chr6-134035696-155
Merged-chr16-89986478-112	chr16	89985770	89986770	+	0.000	0.000	Merged-chr16-89986478-112
Merged-chr11-21179499-11	chr11	21179172	21179719	+	0.000	0.000	Merged-chr11-21179499-11
Merged-chr9-59617287-62	chr9	59617072	59617520	+	0.000	0.000	Merged-chr9-59617287-62
Merged-chr6-146410150-50	chr6	146409852	146410377	+	0.000	0.000	Merged-chr6-146410150-50
Merged-chr9-14281018-40	chr9	14280804	14281362	+	0.000	0.000	Merged-chr9-14281018-40
Merged-chr13-85498931-37	chr13	85498712	85499365	+	0.000	0.000	Merged-chr13-85498931-37
Merged-chr12-36136558-40	chr12	36136289	36136728	+	0.000	0.000	Merged-chr12-36136558-40
Merged-chr8-84236991-3	chr8	84236893	84237091	+	0.000	0.000	Merged-chr8-84236991-3
Merged-chr2-4367918-1	chr2	4367820	4368018	+	0.000	0.000	Merged-chr2-4367918-1
Merged-chr6-147546273-1	chr6	147546175	147546373	+	0.000	0.000	Merged-chr6-147546273-1
Merged-chr17-83353008-2	chr17	83352888	83353130	+	0.000	0.000	Merged-chr17-83353008-2
Merged-chr1-181261225-12	chr1	181261040	181261428	+	0.000	0.000	Merged-chr1-181261225-12
Merged-chr11-20249231-91	chr11	20248963	20249659	+	0.000	0.000	Merged-chr11-20249231-91
Merged-chr5-105192735-25	chr5	105192496	105192944	+	0.000	0.000	Merged-chr5-105192735-25
Merged-chr14-121937853-17	chr14	121937662	121938030	+	0.000	0.000	Merged-chr14-121937853-17
Merged-chr16-95985074-35	chr16	95984866	95985383	+	0.000	0.000	Merged-chr16-95985074-35
Merged-chr6-94804433-1	chr6	94804335	94804533	+	0.000	0.000	Merged-chr6-94804433-1
Merged-chr19-57055875-36	chr19	57055688	57056077	+	0.000	0.000	Merged-chr19-57055875-36
Merged-chr18-58662097-1	chr18	58661999	58662197	+	0.000	0.000	Merged-chr18-58662097-1
Merged-chr1-38694375-50	chr1	38694003	38694671	+	0.000	0.000	Merged-chr1-38694375-50
Merged-chr16-93576839-6	chr16	93576672	93577049	+	0.000	0.000	Merged-chr16-93576839-6
Merged-chr6-134903917-75	chr6	134903478	134904201	+	0.000	0.000	Merged-chr6-134903917-75
Merged-chr5-147431237-9	chr5	147431020	147431397	+	0.000	0.000	Merged-chr5-147431237-9
Merged-chr15-6554904-39	chr15	6554596	6555098	+	0.000	0.000	Merged-chr15-6554904-39
Merged-chr9-121669585-61	chr9	121669293	121669778	+	0.000	0.000	Merged-chr9-121669585-61
Merged-chr11-103267533-59	chr11	103267190	103267790	+	0.000	0.000	Merged-chr11-103267533-59
Merged-chr8-14970919-21	chr8	14970712	14971129	+	0.000	0.000	Merged-chr8-14970919-21
Merged-chr13-92672401-1	chr13	92672303	92672501	+	0.000	0.000	Merged-chr13-92672401-1
Merged-chr2-127584687-52	chr2	127584467	127584884	+	0.000	0.000	Merged-chr2-127584687-52
Merged-chr16-24393324-125	chr16	24392553	24393997	+	0.000	0.000	Merged-chr16-24393324-125
Merged-chr17-4980372-31	chr17	4980144	4980596	+	0.000	0.000	Merged-chr17-4980372-31
Merged-chr19-57136445-1	chr19	57136347	57136545	+	0.000	0.000	Merged-chr19-57136445-1
Merged-chr2-34961100-3	chr2	34960964	34961244	+	0.000	0.000	Merged-chr2-34961100-3
Merged-chr2-18953259-7	chr2	18953060	18953445	+	0.000	0.000	Merged-chr2-18953259-7
Merged-chr9-96299738-12	chr9	96299582	96299925	+	0.000	0.000	Merged-chr9-96299738-12
Merged-chr14-61692058-21	chr14	61691817	61692216	+	0.000	0.000	Merged-chr14-61692058-21
Merged-chr10-94847043-19	chr10	94846785	94847247	+	0.000	0.000	Merged-chr10-94847043-19
Merged-chr8-121570992-1	chr8	121570894	121571092	+	0.000	0.000	Merged-chr8-121570992-1
Merged-chr11-69795506-54	chr11	69795230	69795763	+	0.000	0.000	Merged-chr11-69795506-54
Merged-chr7-132347170-1	chr7	132347072	132347270	+	0.000	0.000	Merged-chr7-132347170-1
Merged-chr4-124851331-5	chr4	124851225	124851452	+	0.000	0.000	Merged-chr4-124851331-5
Merged-chr3-136326468-1	chr3	136326370	136326568	+	0.000	0.000	Merged-chr3-136326468-1
Merged-chr6-134124552-10	chr6	134124412	134124715	+	0.000	0.000	Merged-chr6-134124552-10
Merged-chr11-99386173-34	chr11	99385741	99386464	+	0.000	0.000	Merged-chr11-99386173-34
Merged-chrX-7879904-24	chrX	7879775	7880099	+	0.000	0.000	Merged-chrX-7879904-24
Merged-chr1-61050420-56	chr1	61050178	61050631	+	0.000	0.000	Merged-chr1-61050420-56
Merged-chr4-87893124-1	chr4	87893026	87893224	+	0.000	0.000	Merged-chr4-87893124-1
Merged-chr9-96630699-5	chr9	96630535	96630862	+	0.000	0.000	Merged-chr9-96630699-5
Merged-chr3-129612902-27	chr3	129612706	129613160	+	0.000	0.000	Merged-chr3-129612902-27
Merged-chr6-128771124-9	chr6	128770930	128771277	+	0.000	0.000	Merged-chr6-128771124-9
Merged-chr14-105177397-2	chr14	105177286	105177511	+	0.000	0.000	Merged-chr14-105177397-2
Merged-chr10-99261812-69	chr10	99261421	99262059	+	0.000	0.000	Merged-chr10-99261812-69
Merged-chr10-67096355-5	chr10	67096172	67096539	+	0.000	0.000	Merged-chr10-67096355-5
Merged-chr2-13237654-25	chr2	13237348	13238013	+	0.000	0.000	Merged-chr2-13237654-25
Merged-chr16-11475731-38	chr16	11475360	11475961	+	0.000	0.000	Merged-chr16-11475731-38
Merged-chr4-109476466-95	chr4	109475934	109476924	+	0.000	0.000	Merged-chr4-109476466-95
Merged-chr11-3138562-20	chr11	3138401	3138753	+	0.000	0.000	Merged-chr11-3138562-20
Merged-chr5-88676360-5	chr5	88676159	88676589	+	0.000	0.000	Merged-chr5-88676360-5
Merged-chr4-126989708-1	chr4	126989610	126989808	+	0.000	0.000	Merged-chr4-126989708-1
Merged-chr16-93560005-3	chr16	93559874	93560139	+	0.000	0.000	Merged-chr16-93560005-3
Merged-chr6-143886748-1	chr6	143886650	143886848	+	0.000	0.000	Merged-chr6-143886748-1
Merged-chr1-181232608-44	chr1	181232423	181232862	+	0.000	0.000	Merged-chr1-181232608-44
Merged-chr8-122304236-12	chr8	122304048	122304413	+	0.000	0.000	Merged-chr8-122304236-12
Merged-chr2-146414601-1	chr2	146414503	146414701	+	0.000	0.000	Merged-chr2-146414601-1
Merged-chr17-31077750-28	chr17	31077509	31077939	+	0.000	0.000	Merged-chr17-31077750-28
Merged-chr17-23803186-88	chr17	23802806	23803532	+	0.000	0.000	Merged-chr17-23803186-88
Merged-chr12-103341437-53	chr12	103341180	103341633	+	0.000	0.000	Merged-chr12-103341437-53
Merged-chr8-93981938-8	chr8	93981724	93982109	+	0.000	0.000	Merged-chr8-93981938-8
Merged-chr11-21178678-23	chr11	21178412	21179100	+	0.000	0.000	Merged-chr11-21178678-23
Merged-chr3-122245768-82	chr3	122245379	122245972	+	0.000	0.000	Merged-chr3-122245768-82
Merged-chr6-94700200-117	chr6	94699809	94700594	+	0.000	0.000	Merged-chr6-94700200-117
Merged-chr13-85430211-51	chr13	85429904	85430652	+	0.000	0.000	Merged-chr13-85430211-51
Merged-chr3-37456289-20	chr3	37456073	37456467	+	0.000	0.000	Merged-chr3-37456289-20
Merged-chr13-85507084-18	chr13	85506928	85507249	+	0.000	0.000	Merged-chr13-85507084-18
Merged-chr15-12617410-46	chr15	12616945	12617736	+	0.000	0.000	Merged-chr15-12617410-46
Merged-chr17-84166652-22	chr17	84166410	84166860	+	0.000	0.000	Merged-chr17-84166652-22
Merged-chr15-62139075-28	chr15	62138853	62139406	+	0.000	0.000	Merged-chr15-62139075-28
Merged-chr6-144015366-1	chr6	144015268	144015466	+	0.000	0.000	Merged-chr6-144015366-1
Merged-chr10-81182777-79	chr10	81182581	81183083	+	0.000	0.000	Merged-chr10-81182777-79
Merged-chr2-135774441-2	chr2	135774299	135774585	+	0.000	0.000	Merged-chr2-135774441-2
Merged-chr11-3124736-12	chr11	3124622	3124848	+	0.000	0.000	Merged-chr11-3124736-12
Merged-chr17-32402116-14	chr17	32401964	32402259	+	0.000	0.000	Merged-chr17-32402116-14
Merged-chr11-3161151-10	chr11	3160766	3161613	+	0.000	0.000	Merged-chr11-3161151-10
Merged-chr2-169766136-1	chr2	169766038	169766236	+	0.000	0.000	Merged-chr2-169766136-1
Merged-chr6-144211213-1	chr6	144211115	144211313	+	0.000	0.000	Merged-chr6-144211213-1
Merged-chr17-23797661-48	chr17	23797380	23797866	+	0.000	0.000	Merged-chr17-23797661-48
Merged-chr1-179024805-1	chr1	179024707	179024905	+	0.000	0.000	Merged-chr1-179024805-1
Merged-chr12-111691386-42	chr12	111691073	111691596	+	0.000	0.000	Merged-chr12-111691386-42
Merged-chr15-9580927-74	chr15	9580510	9581374	+	0.000	0.000	Merged-chr15-9580927-74
Merged-chr1-40052401-45	chr1	40052220	40052763	+	0.000	0.000	Merged-chr1-40052401-45
Merged-chr18-24178905-33	chr18	24178641	24179128	+	0.000	0.000	Merged-chr18-24178905-33
Merged-chr2-4580853-26	chr2	4580527	4581022	+	0.000	0.000	Merged-chr2-4580853-26
Merged-chr13-104286833-75	chr13	104286489	104287132	+	0.000	0.000	Merged-chr13-104286833-75
Merged-chrX-150817477-3	chrX	150817375	150817585	+	0.000	0.000	Merged-chrX-150817477-3
Merged-chr13-117260856-65	chr13	117260464	117261192	+	0.000	0.000	Merged-chr13-117260856-65
Merged-chr13-51964460-43	chr13	51964189	51964772	+	0.000	0.000	Merged-chr13-51964460-43
Merged-chr17-64375538-27	chr17	64375332	64375769	+	0.000	0.000	Merged-chr17-64375538-27
Merged-chr4-106908471-5	chr4	106908369	106908585	+	0.000	0.000	Merged-chr4-106908471-5
Merged-chr11-69411371-4	chr11	69411273	69411471	+	0.000	0.000	Merged-chr11-69411371-4
Merged-chr11-60115208-93	chr11	60114866	60115662	+	0.000	0.000	Merged-chr11-60115208-93
Merged-chr18-80495412-8	chr18	80495153	80495736	+	0.000	0.000	Merged-chr18-80495412-8
Merged-chr12-103443723-55	chr12	103443441	103444066	+	0.000	0.000	Merged-chr12-103443723-55
Merged-chr16-45305725-3	chr16	45305623	45305833	+	0.000	0.000	Merged-chr16-45305725-3
Merged-chr10-121693987-2	chr10	121693843	121694134	+	0.000	0.000	Merged-chr10-121693987-2
Merged-chr11-44476663-12	chr11	44476524	44476808	+	0.000	0.000	Merged-chr11-44476663-12
Merged-chr1-190764324-1	chr1	190764226	190764424	+	0.000	0.000	Merged-chr1-190764324-1
Merged-chr5-64814599-21	chr5	64814429	64814771	+	0.000	0.000	Merged-chr5-64814599-21
Merged-chr12-85969907-52	chr12	85969660	85970170	+	0.000	0.000	Merged-chr12-85969907-52
Merged-chr8-70699111-121	chr8	70698725	70699406	+	0.000	0.000	Merged-chr8-70699111-121
Merged-chr5-53994753-10	chr5	53994521	53994942	+	0.000	0.000	Merged-chr5-53994753-10
Merged-chr10-96549665-1	chr10	96549567	96549765	+	0.000	0.000	Merged-chr10-96549665-1
Merged-chr5-147057071-1	chr5	147056973	147057171	+	0.000	0.000	Merged-chr5-147057071-1
Merged-chr2-77327471-3	chr2	77327317	77327607	+	0.000	0.000	Merged-chr2-77327471-3
Merged-chr13-109239401-35	chr13	109239116	109239628	+	0.000	0.000	Merged-chr13-109239401-35
Merged-chr2-112510265-49	chr2	112510024	112510528	+	0.000	0.000	Merged-chr2-112510265-49
Merged-chr19-57329037-3	chr19	57328925	57329149	+	0.000	0.000	Merged-chr19-57329037-3
Merged-chr2-77341964-71	chr2	77341712	77342268	+	0.000	0.000	Merged-chr2-77341964-71
Merged-chr17-80290081-65	chr17	80289892	80290352	+	0.000	0.000	Merged-chr17-80290081-65
Merged-chr10-130322822-49	chr10	130322543	130323055	+	0.000	0.000	Merged-chr10-130322822-49
Merged-chr9-35459775-21	chr9	35459589	35459945	+	0.000	0.000	Merged-chr9-35459775-21
Merged-chr19-60756822-7	chr19	60756655	60757088	+	0.000	0.000	Merged-chr19-60756822-7
Merged-chr6-149366432-63	chr6	149365827	149366769	+	0.000	0.000	Merged-chr6-149366432-63
