#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_Naive.dn.bed
Merged-chr1-97576212-8	chr1	97576065	97576361	+	0.000	0.000	Merged-chr1-97576212-8
Merged-chr3-104777495-18	chr3	104777267	104777725	+	0.000	0.000	Merged-chr3-104777495-18
Merged-chr2-79259833-31	chr2	79259484	79260294	+	0.000	0.000	Merged-chr2-79259833-31
Merged-chr11-62815685-10	chr11	62815526	62815832	+	0.000	0.000	Merged-chr11-62815685-10
Merged-chr11-11766225-56	chr11	11765869	11766544	+	0.000	0.000	Merged-chr11-11766225-56
Merged-chr2-153649783-79	chr2	153649512	153650074	+	0.000	0.000	Merged-chr2-153649783-79
Merged-chr10-70033163-33	chr10	70032940	70033398	+	0.000	0.000	Merged-chr10-70033163-33
Merged-chr17-50149900-33	chr17	50149543	50150174	+	0.000	0.000	Merged-chr17-50149900-33
Merged-chr8-72762020-68	chr8	72761643	72762247	+	0.000	0.000	Merged-chr8-72762020-68
Merged-chr10-7589879-63	chr10	7589597	7590170	+	0.000	0.000	Merged-chr10-7589879-63
Merged-chr8-3353373-47	chr8	3353032	3353706	+	0.000	0.000	Merged-chr8-3353373-47
Merged-chr1-159938641-24	chr1	159938455	159938927	+	0.000	0.000	Merged-chr1-159938641-24
Merged-chr1-60343430-63	chr1	60343196	60343630	+	0.000	0.000	Merged-chr1-60343430-63
Merged-chr15-36902070-9	chr15	36901881	36902372	+	0.000	0.000	Merged-chr15-36902070-9
Merged-chr6-112696519-84	chr6	112696272	112696812	+	0.000	0.000	Merged-chr6-112696519-84
Merged-chr2-118643212-1	chr2	118643114	118643312	+	0.000	0.000	Merged-chr2-118643212-1
Merged-chrX-7586610-10	chrX	7586375	7586863	+	0.000	0.000	Merged-chrX-7586610-10
Merged-chr10-118447653-6	chr10	118447501	118447823	+	0.000	0.000	Merged-chr10-118447653-6
Merged-chr14-73161765-18	chr14	73161596	73162029	+	0.000	0.000	Merged-chr14-73161765-18
Merged-chr4-133907199-7	chr4	133906929	133907399	+	0.000	0.000	Merged-chr4-133907199-7
Merged-chr14-25458152-5	chr14	25458050	25458256	+	0.000	0.000	Merged-chr14-25458152-5
Merged-chr6-97318115-40	chr6	97317886	97318343	+	0.000	0.000	Merged-chr6-97318115-40
Merged-chr9-75537156-9	chr9	75537010	75537294	+	0.000	0.000	Merged-chr9-75537156-9
Merged-chr6-142556330-1	chr6	142556232	142556430	+	0.000	0.000	Merged-chr6-142556330-1
Merged-chr19-20390603-26	chr19	20390312	20390804	+	0.000	0.000	Merged-chr19-20390603-26
Merged-chr10-30328899-1	chr10	30328801	30328999	+	0.000	0.000	Merged-chr10-30328899-1
Merged-chr3-136742959-57	chr3	136742716	136743201	+	0.000	0.000	Merged-chr3-136742959-57
Merged-chr18-56336426-19	chr18	56336245	56336590	+	0.000	0.000	Merged-chr18-56336426-19
Merged-chr1-189570424-1	chr1	189570326	189570524	+	0.000	0.000	Merged-chr1-189570424-1
Merged-chr2-155050840-76	chr2	155050651	155051166	+	0.000	0.000	Merged-chr2-155050840-76
Merged-chr2-180745387-39	chr2	180745215	180745615	+	0.000	0.000	Merged-chr2-180745387-39
Merged-chr11-105626038-5	chr11	105625893	105626165	+	0.000	0.000	Merged-chr11-105626038-5
Merged-chr6-97229428-13	chr6	97229231	97229609	+	0.000	0.000	Merged-chr6-97229428-13
Merged-chr14-64734579-23	chr14	64734427	64734769	+	0.000	0.000	Merged-chr14-64734579-23
Merged-chr11-55023207-51	chr11	55022951	55023435	+	0.000	0.000	Merged-chr11-55023207-51
Merged-chr2-113905137-3	chr2	113905012	113905253	+	0.000	0.000	Merged-chr2-113905137-3
Merged-chr7-44548791-52	chr7	44548424	44549010	+	0.000	0.000	Merged-chr7-44548791-52
Merged-chr6-97224781-1	chr6	97224683	97224881	+	0.000	0.000	Merged-chr6-97224781-1
Merged-chr10-9856341-1	chr10	9856243	9856441	+	0.000	0.000	Merged-chr10-9856341-1
Merged-chr15-58134752-98	chr15	58134481	58135202	+	0.000	0.000	Merged-chr15-58134752-98
Merged-chr3-38484612-142	chr3	38484236	38485200	+	0.000	0.000	Merged-chr3-38484612-142
Merged-chr2-158719347-62	chr2	158719085	158719584	+	0.000	0.000	Merged-chr2-158719347-62
Merged-chr4-72200027-3	chr4	72199869	72200210	+	0.000	0.000	Merged-chr4-72200027-3
Merged-chr19-41803519-16	chr19	41803378	41803724	+	0.000	0.000	Merged-chr19-41803519-16
Merged-chr10-7673819-19	chr10	7673576	7674065	+	0.000	0.000	Merged-chr10-7673819-19
Merged-chr5-112286717-1	chr5	112286619	112286817	+	0.000	0.000	Merged-chr5-112286717-1
Merged-chr1-131910348-5	chr1	131910218	131910521	+	0.000	0.000	Merged-chr1-131910348-5
Merged-chr5-112271148-61	chr5	112270878	112271363	+	0.000	0.000	Merged-chr5-112271148-61
Merged-chr13-61804381-64	chr13	61804127	61804808	+	0.000	0.000	Merged-chr13-61804381-64
Merged-chr2-3727720-19	chr2	3727511	3727988	+	0.000	0.000	Merged-chr2-3727720-19
Merged-chr9-123754572-46	chr9	123754401	123754797	+	0.000	0.000	Merged-chr9-123754572-46
Merged-chr3-136905694-23	chr3	136905318	136905981	+	0.000	0.000	Merged-chr3-136905694-23
Merged-chr14-99776295-1	chr14	99776197	99776395	+	0.000	0.000	Merged-chr14-99776295-1
Merged-chr17-35870412-57	chr17	35870099	35870668	+	0.000	0.000	Merged-chr17-35870412-57
Merged-chr4-40883383-19	chr4	40883210	40883554	+	0.000	0.000	Merged-chr4-40883383-19
Merged-chr8-35321635-19	chr8	35321465	35321851	+	0.000	0.000	Merged-chr8-35321635-19
Merged-chr9-41160864-12	chr9	41160575	41161101	+	0.000	0.000	Merged-chr9-41160864-12
Merged-chr8-124319534-38	chr8	124319096	124319754	+	0.000	0.000	Merged-chr8-124319534-38
Merged-chr6-97322389-10	chr6	97322197	97322548	+	0.000	0.000	Merged-chr6-97322389-10
Merged-chr2-128159967-6	chr2	128159834	128160118	+	0.000	0.000	Merged-chr2-128159967-6
Merged-chr10-70040122-43	chr10	70039885	70040332	+	0.000	0.000	Merged-chr10-70040122-43
Merged-chr13-12316941-5	chr13	12316822	12317095	+	0.000	0.000	Merged-chr13-12316941-5
Merged-chr17-12037293-8	chr17	12037157	12037447	+	0.000	0.000	Merged-chr17-12037293-8
Merged-chr5-124032239-28	chr5	124031967	124032471	+	0.000	0.000	Merged-chr5-124032239-28
Merged-chr1-74386948-58	chr1	74386794	74387094	+	0.000	0.000	Merged-chr1-74386948-58
Merged-chr15-36793499-195	chr15	36792957	36793830	+	0.000	0.000	Merged-chr15-36793499-195
Merged-chr1-43520446-54	chr1	43519880	43520811	+	0.000	0.000	Merged-chr1-43520446-54
Merged-chr12-76406003-4	chr12	76405758	76406290	+	0.000	0.000	Merged-chr12-76406003-4
Merged-chr16-18858784-10	chr16	18858603	18859006	+	0.000	0.000	Merged-chr16-18858784-10
Merged-chr14-102915163-2	chr14	102915056	102915273	+	0.000	0.000	Merged-chr14-102915163-2
Merged-chr10-95746044-53	chr10	95745823	95746265	+	0.000	0.000	Merged-chr10-95746044-53
Merged-chr5-129787253-58	chr5	129787072	129787449	+	0.000	0.000	Merged-chr5-129787253-58
Merged-chr5-72204620-27	chr5	72204297	72204807	+	0.000	0.000	Merged-chr5-72204620-27
Merged-chr17-87062802-16	chr17	87062619	87063039	+	0.000	0.000	Merged-chr17-87062802-16
Merged-chr17-79895732-140	chr17	79895512	79896326	+	0.000	0.000	Merged-chr17-79895732-140
Merged-chr10-118386751-6	chr10	118386570	118386913	+	0.000	0.000	Merged-chr10-118386751-6
Merged-chr1-160007068-32	chr1	160006596	160007405	+	0.000	0.000	Merged-chr1-160007068-32
Merged-chr18-4294735-1	chr18	4294637	4294835	+	0.000	0.000	Merged-chr18-4294735-1
Merged-chr6-48718578-53	chr6	48718327	48718965	+	0.000	0.000	Merged-chr6-48718578-53
Merged-chr11-74547322-69	chr11	74546883	74547566	+	0.000	0.000	Merged-chr11-74547322-69
Merged-chr5-100622533-21	chr5	100622308	100622757	+	0.000	0.000	Merged-chr5-100622533-21
Merged-chr8-53639020-77	chr8	53638757	53639305	+	0.000	0.000	Merged-chr8-53639020-77
Merged-chr13-102093322-1	chr13	102093224	102093422	+	0.000	0.000	Merged-chr13-102093322-1
Merged-chr10-83697994-4	chr10	83697870	83698117	+	0.000	0.000	Merged-chr10-83697994-4
Merged-chr2-118668058-11	chr2	118667836	118668250	+	0.000	0.000	Merged-chr2-118668058-11
Merged-chrX-134566845-16	chrX	134566481	134567137	+	0.000	0.000	Merged-chrX-134566845-16
Merged-chr10-44678956-9	chr10	44678797	44679151	+	0.000	0.000	Merged-chr10-44678956-9
Merged-chr16-64758494-145	chr16	64758177	64759009	+	0.000	0.000	Merged-chr16-64758494-145
Merged-chr3-101276809-13	chr3	101276555	101277056	+	0.000	0.000	Merged-chr3-101276809-13
Merged-chr13-102214325-2	chr13	102214225	102214428	+	0.000	0.000	Merged-chr13-102214325-2
Merged-chr1-120258943-29	chr1	120258730	120259266	+	0.000	0.000	Merged-chr1-120258943-29
Merged-chr18-70911198-28	chr18	70910886	70911653	+	0.000	0.000	Merged-chr18-70911198-28
Merged-chr17-50025514-42	chr17	50025092	50025850	+	0.000	0.000	Merged-chr17-50025514-42
Merged-chr8-117548585-70	chr8	117548308	117548946	+	0.000	0.000	Merged-chr8-117548585-70
Merged-chr2-118642875-69	chr2	118642558	118643101	+	0.000	0.000	Merged-chr2-118642875-69
Merged-chr5-111200479-33	chr5	111200225	111200737	+	0.000	0.000	Merged-chr5-111200479-33
Merged-chr2-128189675-1	chr2	128189577	128189775	+	0.000	0.000	Merged-chr2-128189675-1
Merged-chr12-118301759-159	chr12	118301601	118301992	+	0.000	0.000	Merged-chr12-118301759-159
Merged-chr2-144556034-87	chr2	144555819	144556236	+	0.000	0.000	Merged-chr2-144556034-87
Merged-chr3-142554822-2	chr3	142554720	142554926	+	0.000	0.000	Merged-chr3-142554822-2
Merged-chr8-84656846-43	chr8	84656648	84657042	+	0.000	0.000	Merged-chr8-84656846-43
Merged-chr2-66149107-69	chr2	66148673	66149594	+	0.000	0.000	Merged-chr2-66149107-69
Merged-chr4-9669090-69	chr4	9668880	9669463	+	0.000	0.000	Merged-chr4-9669090-69
Merged-chr15-38384771-58	chr15	38384544	38385105	+	0.000	0.000	Merged-chr15-38384771-58
Merged-chr5-107078961-3	chr5	107078863	107079061	+	0.000	0.000	Merged-chr5-107078961-3
Merged-chr13-101734479-2	chr13	101734363	101734597	+	0.000	0.000	Merged-chr13-101734479-2
Merged-chr17-47542240-31	chr17	47541992	47542494	+	0.000	0.000	Merged-chr17-47542240-31
Merged-chr10-19584313-8	chr10	19584153	19584577	+	0.000	0.000	Merged-chr10-19584313-8
Merged-chr18-55816257-12	chr18	55815796	55816622	+	0.000	0.000	Merged-chr18-55816257-12
Merged-chr13-113101113-35	chr13	113100760	113101608	+	0.000	0.000	Merged-chr13-113101113-35
Merged-chr17-50185897-34	chr17	50185644	50186103	+	0.000	0.000	Merged-chr17-50185897-34
Merged-chr6-129622593-5	chr6	129622456	129622723	+	0.000	0.000	Merged-chr6-129622593-5
Merged-chr11-55033376-52	chr11	55033148	55033607	+	0.000	0.000	Merged-chr11-55033376-52
Merged-chr7-123397563-15	chr7	123397364	123397727	+	0.000	0.000	Merged-chr7-123397563-15
Merged-chr8-115968405-1	chr8	115968307	115968505	+	0.000	0.000	Merged-chr8-115968405-1
Merged-chr16-95704955-1	chr16	95704857	95705055	+	0.000	0.000	Merged-chr16-95704955-1
Merged-chr4-20042164-92	chr4	20041888	20042428	+	0.000	0.000	Merged-chr4-20042164-92
Merged-chr14-123064121-11	chr14	123063927	123064330	+	0.000	0.000	Merged-chr14-123064121-11
Merged-chr11-68453115-80	chr11	68452597	68453685	+	0.000	0.000	Merged-chr11-68453115-80
Merged-chr3-59114221-20	chr3	59113804	59114526	+	0.000	0.000	Merged-chr3-59114221-20
Merged-chr3-136707495-15	chr3	136707196	136707709	+	0.000	0.000	Merged-chr3-136707495-15
Merged-chr3-59130608-34	chr3	59130081	59131154	+	0.000	0.000	Merged-chr3-59130608-34
Merged-chr1-135726101-26	chr1	135725732	135726335	+	0.000	0.000	Merged-chr1-135726101-26
Merged-chr10-44412573-2	chr10	44412452	44412696	+	0.000	0.000	Merged-chr10-44412573-2
Merged-chr4-135053814-6	chr4	135053628	135053955	+	0.000	0.000	Merged-chr4-135053814-6
Merged-chr1-43500582-54	chr1	43500142	43500908	+	0.000	0.000	Merged-chr1-43500582-54
Merged-chr6-54229087-24	chr6	54228837	54229391	+	0.000	0.000	Merged-chr6-54229087-24
Merged-chr18-73831006-4	chr18	73830891	73831135	+	0.000	0.000	Merged-chr18-73831006-4
Merged-chr13-110394904-109	chr13	110394630	110395123	+	0.000	0.000	Merged-chr13-110394904-109
Merged-chr8-111955328-48	chr8	111954930	111955658	+	0.000	0.000	Merged-chr8-111955328-48
Merged-chr10-117845874-96	chr10	117845284	117846346	+	0.000	0.000	Merged-chr10-117845874-96
Merged-chr1-189688253-55	chr1	189687991	189688588	+	0.000	0.000	Merged-chr1-189688253-55
Merged-chr12-80938954-22	chr12	80938652	80939151	+	0.000	0.000	Merged-chr12-80938954-22
Merged-chr16-64881609-7	chr16	64881385	64881784	+	0.000	0.000	Merged-chr16-64881609-7
Merged-chr3-27322840-36	chr3	27322562	27323056	+	0.000	0.000	Merged-chr3-27322840-36
Merged-chr13-110382291-1	chr13	110382193	110382391	+	0.000	0.000	Merged-chr13-110382291-1
Merged-chr9-41103875-12	chr9	41103720	41104016	+	0.000	0.000	Merged-chr9-41103875-12
Merged-chr7-66228697-16	chr7	66228540	66228919	+	0.000	0.000	Merged-chr7-66228697-16
Merged-chr4-89458773-12	chr4	89458608	89458928	+	0.000	0.000	Merged-chr4-89458773-12
Merged-chr2-57276322-22	chr2	57276103	57276657	+	0.000	0.000	Merged-chr2-57276322-22
Merged-chr1-169531770-70	chr1	169531368	169532004	+	0.000	0.000	Merged-chr1-169531770-70
Merged-chr11-68499042-49	chr11	68498483	68499489	+	0.000	0.000	Merged-chr11-68499042-49
Merged-chr15-84631807-24	chr15	84631600	84632013	+	0.000	0.000	Merged-chr15-84631807-24
Merged-chrX-8074652-54	chrX	8074335	8074976	+	0.000	0.000	Merged-chrX-8074652-54
Merged-chr2-38643899-59	chr2	38643683	38644147	+	0.000	0.000	Merged-chr2-38643899-59
Merged-chr14-65833929-55	chr14	65833690	65834196	+	0.000	0.000	Merged-chr14-65833929-55
Merged-chr10-83729653-49	chr10	83729413	83730007	+	0.000	0.000	Merged-chr10-83729653-49
Merged-chr11-67608461-21	chr11	67608250	67608704	+	0.000	0.000	Merged-chr11-67608461-21
Merged-chr17-47611424-64	chr17	47611110	47611682	+	0.000	0.000	Merged-chr17-47611424-64
Merged-chrX-167038027-22	chrX	167037778	167038249	+	0.000	0.000	Merged-chrX-167038027-22
Merged-chr19-53600455-94	chr19	53600045	53600742	+	0.000	0.000	Merged-chr19-53600455-94
Merged-chr7-91072847-1	chr7	91072749	91072947	+	0.000	0.000	Merged-chr7-91072847-1
Merged-chr2-25159232-8	chr2	25159030	25159428	+	0.000	0.000	Merged-chr2-25159232-8
Merged-chr9-80266579-55	chr9	80266336	80266772	+	0.000	0.000	Merged-chr9-80266579-55
Merged-chr1-170147878-39	chr1	170147623	170148249	+	0.000	0.000	Merged-chr1-170147878-39
Merged-chr19-9911533-24	chr19	9911362	9911727	+	0.000	0.000	Merged-chr19-9911533-24
Merged-chr7-128181851-12	chr7	128181613	128182058	+	0.000	0.000	Merged-chr7-128181851-12
Merged-chr2-72399802-7	chr2	72399643	72399956	+	0.000	0.000	Merged-chr2-72399802-7
Merged-chr2-23156219-73	chr2	23155950	23156466	+	0.000	0.000	Merged-chr2-23156219-73
Merged-chr6-122274694-14	chr6	122274508	122274913	+	0.000	0.000	Merged-chr6-122274694-14
Merged-chr1-97632717-1	chr1	97632619	97632817	+	0.000	0.000	Merged-chr1-97632717-1
Merged-chr4-8792257-5	chr4	8792151	8792370	+	0.000	0.000	Merged-chr4-8792257-5
Merged-chr10-86452580-30	chr10	86452335	86452991	+	0.000	0.000	Merged-chr10-86452580-30
Merged-chr14-55681770-65	chr14	55681523	55682044	+	0.000	0.000	Merged-chr14-55681770-65
Merged-chr4-120951582-67	chr4	120951362	120951876	+	0.000	0.000	Merged-chr4-120951582-67
Merged-chr13-115042812-10	chr13	115042545	115043016	+	0.000	0.000	Merged-chr13-115042812-10
Merged-chr17-79954966-8	chr17	79954712	79955232	+	0.000	0.000	Merged-chr17-79954966-8
Merged-chr15-36727812-56	chr15	36727595	36728051	+	0.000	0.000	Merged-chr15-36727812-56
Merged-chr3-75556873-176	chr3	75556705	75557065	+	0.000	0.000	Merged-chr3-75556873-176
Merged-chr17-29280648-43	chr17	29280430	29280859	+	0.000	0.000	Merged-chr17-29280648-43
Merged-chr9-123763949-18	chr9	123763790	123764087	+	0.000	0.000	Merged-chr9-123763949-18
Merged-chr6-86910084-11	chr6	86909944	86910282	+	0.000	0.000	Merged-chr6-86910084-11
Merged-chr8-33602027-23	chr8	33601812	33602279	+	0.000	0.000	Merged-chr8-33602027-23
Merged-chr5-8652196-6	chr5	8651987	8652421	+	0.000	0.000	Merged-chr5-8652196-6
Merged-chrX-157491710-129	chrX	157491154	157491964	+	0.000	0.000	Merged-chrX-157491710-129
Merged-chr7-79392504-115	chr7	79392025	79392795	+	0.000	0.000	Merged-chr7-79392504-115
Merged-chr7-123369750-97	chr7	123369455	123370205	+	0.000	0.000	Merged-chr7-123369750-97
Merged-chr17-12779645-43	chr17	12779445	12779863	+	0.000	0.000	Merged-chr17-12779645-43
Merged-chr7-16906031-31	chr7	16905516	16906677	+	0.000	0.000	Merged-chr7-16906031-31
Merged-chr7-75915701-33	chr7	75915458	75915900	+	0.000	0.000	Merged-chr7-75915701-33
Merged-chr12-70849918-9	chr12	70849788	70850135	+	0.000	0.000	Merged-chr12-70849918-9
Merged-chr4-133629402-12	chr4	133629150	133629560	+	0.000	0.000	Merged-chr4-133629402-12
Merged-chr7-45134762-18	chr7	45134608	45134989	+	0.000	0.000	Merged-chr7-45134762-18
Merged-chr6-66493907-23	chr6	66493672	66494169	+	0.000	0.000	Merged-chr6-66493907-23
Merged-chr8-115189942-43	chr8	115189743	115190189	+	0.000	0.000	Merged-chr8-115189942-43
Merged-chr1-60361642-24	chr1	60361377	60361981	+	0.000	0.000	Merged-chr1-60361642-24
Merged-chr3-144155957-17	chr3	144155760	144156178	+	0.000	0.000	Merged-chr3-144155957-17
Merged-chr1-38897327-4	chr1	38897209	38897450	+	0.000	0.000	Merged-chr1-38897327-4
Merged-chr18-65819211-50	chr18	65818983	65819411	+	0.000	0.000	Merged-chr18-65819211-50
Merged-chr1-160060816-2	chr1	160060663	160060971	+	0.000	0.000	Merged-chr1-160060816-2
Merged-chr18-56473087-2	chr18	56472989	56473187	+	0.000	0.000	Merged-chr18-56473087-2
Merged-chr18-70817434-11	chr18	70817135	70817713	+	0.000	0.000	Merged-chr18-70817434-11
Merged-chr2-52561333-21	chr2	52560962	52561578	+	0.000	0.000	Merged-chr2-52561333-21
Merged-chr14-7889819-67	chr14	7889260	7890188	+	0.000	0.000	Merged-chr14-7889819-67
Merged-chr15-52928656-21	chr15	52928426	52928964	+	0.000	0.000	Merged-chr15-52928656-21
Merged-chr6-135369561-1	chr6	135369463	135369661	+	0.000	0.000	Merged-chr6-135369561-1
Merged-chr7-28943644-10	chr7	28943380	28943924	+	0.000	0.000	Merged-chr7-28943644-10
Merged-chr6-122284874-14	chr6	122284650	122285097	+	0.000	0.000	Merged-chr6-122284874-14
Merged-chr6-129049251-27	chr6	129049082	129049432	+	0.000	0.000	Merged-chr6-129049251-27
Merged-chr10-89415714-14	chr10	89415441	89415973	+	0.000	0.000	Merged-chr10-89415714-14
Merged-chr3-84681883-47	chr3	84681578	84682076	+	0.000	0.000	Merged-chr3-84681883-47
Merged-chr18-75367278-98	chr18	75366614	75367725	+	0.000	0.000	Merged-chr18-75367278-98
Merged-chr3-54735146-126	chr3	54734904	54735564	+	0.000	0.000	Merged-chr3-54735146-126
Merged-chr14-67903696-6	chr14	67903434	67903885	+	0.000	0.000	Merged-chr14-67903696-6
Merged-chr1-172277440-42	chr1	172277117	172277675	+	0.000	0.000	Merged-chr1-172277440-42
Merged-chr18-3507148-1	chr18	3507050	3507248	+	0.000	0.000	Merged-chr18-3507148-1
Merged-chr2-3718014-59	chr2	3717731	3718285	+	0.000	0.000	Merged-chr2-3718014-59
Merged-chr6-116003758-12	chr6	116003578	116004022	+	0.000	0.000	Merged-chr6-116003758-12
Merged-chr1-161788386-53	chr1	161788122	161788604	+	0.000	0.000	Merged-chr1-161788386-53
Merged-chr10-83853608-1	chr10	83853510	83853708	+	0.000	0.000	Merged-chr10-83853608-1
Merged-chr17-12756128-8	chr17	12755916	12756372	+	0.000	0.000	Merged-chr17-12756128-8
Merged-chr4-116782418-1	chr4	116782320	116782518	+	0.000	0.000	Merged-chr4-116782418-1
Merged-chr4-40876932-30	chr4	40876581	40877166	+	0.000	0.000	Merged-chr4-40876932-30
Merged-chr7-66273667-10	chr7	66273474	66273887	+	0.000	0.000	Merged-chr7-66273667-10
Merged-chr17-83824004-16	chr17	83823815	83824221	+	0.000	0.000	Merged-chr17-83824004-16
Merged-chr18-80256267-110	chr18	80255957	80256542	+	0.000	0.000	Merged-chr18-80256267-110
Merged-chr9-69073494-25	chr9	69073268	69073760	+	0.000	0.000	Merged-chr9-69073494-25
Merged-chr6-129366136-25	chr6	129365875	129366320	+	0.000	0.000	Merged-chr6-129366136-25
Merged-chr8-34046985-6	chr8	34046849	34047120	+	0.000	0.000	Merged-chr8-34046985-6
Merged-chr10-69542895-13	chr10	69542687	69543143	+	0.000	0.000	Merged-chr10-69542895-13
Merged-chr13-23544595-43	chr13	23544343	23544791	+	0.000	0.000	Merged-chr13-23544595-43
Merged-chr15-52852001-1	chr15	52851903	52852101	+	0.000	0.000	Merged-chr15-52852001-1
Merged-chr16-91826142-52	chr16	91825826	91826471	+	0.000	0.000	Merged-chr16-91826142-52
Merged-chr6-54168569-7	chr6	54168435	54168738	+	0.000	0.000	Merged-chr6-54168569-7
Merged-chr9-54614475-15	chr9	54614253	54614812	+	0.000	0.000	Merged-chr9-54614475-15
Merged-chr1-159953685-19	chr1	159953498	159953935	+	0.000	0.000	Merged-chr1-159953685-19
Merged-chr10-118141818-53	chr10	118141568	118142025	+	0.000	0.000	Merged-chr10-118141818-53
Merged-chr8-83997866-4	chr8	83997679	83998124	+	0.000	0.000	Merged-chr8-83997866-4
Merged-chr3-95929200-36	chr3	95928993	95929409	+	0.000	0.000	Merged-chr3-95929200-36
Merged-chr10-77259226-56	chr10	77258981	77259432	+	0.000	0.000	Merged-chr10-77259226-56
Merged-chr13-30682181-38	chr13	30681919	30682468	+	0.000	0.000	Merged-chr13-30682181-38
Merged-chr5-91342253-26	chr5	91341894	91342556	+	0.000	0.000	Merged-chr5-91342253-26
Merged-chr13-33004532-79	chr13	33004136	33004885	+	0.000	0.000	Merged-chr13-33004532-79
Merged-chrX-7648954-58	chrX	7648759	7649142	+	0.000	0.000	Merged-chrX-7648954-58
Merged-chr18-73816843-39	chr18	73816425	73817232	+	0.000	0.000	Merged-chr18-73816843-39
Merged-chr19-9899505-60	chr19	9899050	9899845	+	0.000	0.000	Merged-chr19-9899505-60
Merged-chr13-6144525-1	chr13	6144427	6144625	+	0.000	0.000	Merged-chr13-6144525-1
Merged-chr6-142567710-6	chr6	142567557	142567853	+	0.000	0.000	Merged-chr6-142567710-6
Merged-chr9-24516952-28	chr9	24516766	24517144	+	0.000	0.000	Merged-chr9-24516952-28
Merged-chr7-128121882-2	chr7	128121752	128122014	+	0.000	0.000	Merged-chr7-128121882-2
Merged-chr3-9853322-69	chr3	9853115	9853526	+	0.000	0.000	Merged-chr3-9853322-69
Merged-chr2-3753899-45	chr2	3753522	3754199	+	0.000	0.000	Merged-chr2-3753899-45
Merged-chr6-88075202-50	chr6	88074994	88075425	+	0.000	0.000	Merged-chr6-88075202-50
