#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Naive.dn.bed
Merged-chr14-30137182-40	chr14	30136953	30137523	+	0.000	0.000	Merged-chr14-30137182-40
Merged-chr8-14996995-10	chr8	14996772	14997216	+	0.000	0.000	Merged-chr8-14996995-10
Merged-chr17-32830187-55	chr17	32829987	32830357	+	0.000	0.000	Merged-chr17-32830187-55
Merged-chr4-148857793-1	chr4	148857695	148857893	+	0.000	0.000	Merged-chr4-148857793-1
Merged-chr4-57813680-42	chr4	57813361	57813926	+	0.000	0.000	Merged-chr4-57813680-42
Merged-chr19-5406160-3	chr19	5406012	5406297	+	0.000	0.000	Merged-chr19-5406160-3
Merged-chr18-55693549-6	chr18	55693281	55693758	+	0.000	0.000	Merged-chr18-55693549-6
Merged-chr16-22657033-32	chr16	22656660	22657386	+	0.000	0.000	Merged-chr16-22657033-32
Merged-chr6-128479977-49	chr6	128479662	128480177	+	0.000	0.000	Merged-chr6-128479977-49
Merged-chr17-35979731-116	chr17	35979362	35980035	+	0.000	0.000	Merged-chr17-35979731-116
Merged-chr11-58938354-3	chr11	58938197	58938507	+	0.000	0.000	Merged-chr11-58938354-3
Merged-chr18-80455760-29	chr18	80455543	80456000	+	0.000	0.000	Merged-chr18-80455760-29
Merged-chr19-5815160-4	chr19	5815023	5815313	+	0.000	0.000	Merged-chr19-5815160-4
Merged-chr10-77978614-55	chr10	77978394	77978783	+	0.000	0.000	Merged-chr10-77978614-55
Merged-chr9-118646527-1	chr9	118646429	118646627	+	0.000	0.000	Merged-chr9-118646527-1
Merged-chr2-117421672-7	chr2	117421457	117421864	+	0.000	0.000	Merged-chr2-117421672-7
Merged-chr14-47545973-9	chr14	47545791	47546122	+	0.000	0.000	Merged-chr14-47545973-9
Merged-chr3-40951429-9	chr3	40951073	40951671	+	0.000	0.000	Merged-chr3-40951429-9
Merged-chr6-91515827-72	chr6	91515487	91516233	+	0.000	0.000	Merged-chr6-91515827-72
Merged-chr4-10873390-6	chr4	10873231	10873573	+	0.000	0.000	Merged-chr4-10873390-6
Merged-chr10-21077347-58	chr10	21077117	21077555	+	0.000	0.000	Merged-chr10-21077347-58
Merged-chr2-4601528-18	chr2	4601265	4601751	+	0.000	0.000	Merged-chr2-4601528-18
Merged-chr10-96579636-12	chr10	96579427	96579814	+	0.000	0.000	Merged-chr10-96579636-12
Merged-chr5-75422508-3	chr5	75422405	75422613	+	0.000	0.000	Merged-chr5-75422508-3
Merged-chr9-61759305-3	chr9	61759197	61759422	+	0.000	0.000	Merged-chr9-61759305-3
Merged-chr13-108882066-39	chr13	108881521	108882373	+	0.000	0.000	Merged-chr13-108882066-39
Merged-chr3-138757496-38	chr3	138757143	138757813	+	0.000	0.000	Merged-chr3-138757496-38
Merged-chr1-193153117-43	chr1	193152868	193153424	+	0.000	0.000	Merged-chr1-193153117-43
Merged-chr2-37704378-1	chr2	37704280	37704478	+	0.000	0.000	Merged-chr2-37704378-1
Merged-chr2-165782543-19	chr2	165782284	165782888	+	0.000	0.000	Merged-chr2-165782543-19
Merged-chr3-110395302-1	chr3	110395204	110395402	+	0.000	0.000	Merged-chr3-110395302-1
Merged-chr12-3808204-7	chr12	3807955	3808453	+	0.000	0.000	Merged-chr12-3808204-7
Merged-chr5-44220668-26	chr5	44220456	44220988	+	0.000	0.000	Merged-chr5-44220668-26
Merged-chr3-30994770-1	chr3	30994672	30994870	+	0.000	0.000	Merged-chr3-30994770-1
Merged-chr3-121467435-12	chr3	121467218	121467630	+	0.000	0.000	Merged-chr3-121467435-12
Merged-chr8-8452377-15	chr8	8452231	8452548	+	0.000	0.000	Merged-chr8-8452377-15
Merged-chr2-24750294-26	chr2	24750103	24750486	+	0.000	0.000	Merged-chr2-24750294-26
Merged-chr2-59470422-101	chr2	59469789	59471193	+	0.000	0.000	Merged-chr2-59470422-101
Merged-chr15-36365860-4	chr15	36365730	36365996	+	0.000	0.000	Merged-chr15-36365860-4
Merged-chr4-16168724-23	chr4	16168422	16169176	+	0.000	0.000	Merged-chr4-16168724-23
Merged-chr10-68137569-23	chr10	68137386	68137791	+	0.000	0.000	Merged-chr10-68137569-23
Merged-chr5-64805509-1	chr5	64805411	64805609	+	0.000	0.000	Merged-chr5-64805509-1
Merged-chr9-118716150-51	chr9	118715845	118716420	+	0.000	0.000	Merged-chr9-118716150-51
Merged-chr1-58423600-146	chr1	58423069	58423838	+	0.000	0.000	Merged-chr1-58423600-146
Merged-chr6-144923057-24	chr6	144922676	144923272	+	0.000	0.000	Merged-chr6-144923057-24
Merged-chr11-3177437-56	chr11	3177047	3178199	+	0.000	0.000	Merged-chr11-3177437-56
Merged-chr8-61410967-8	chr8	61410783	61411160	+	0.000	0.000	Merged-chr8-61410967-8
Merged-chr16-93574695-56	chr16	93574469	93575010	+	0.000	0.000	Merged-chr16-93574695-56
Merged-chr12-51971209-64	chr12	51970972	51971496	+	0.000	0.000	Merged-chr12-51971209-64
Merged-chr15-6589814-4	chr15	6589661	6589938	+	0.000	0.000	Merged-chr15-6589814-4
Merged-chr6-99433049-65	chr6	99432583	99433457	+	0.000	0.000	Merged-chr6-99433049-65
Merged-chr19-12475721-44	chr19	12475504	12475936	+	0.000	0.000	Merged-chr19-12475721-44
Merged-chr16-97292669-5	chr16	97292418	97292893	+	0.000	0.000	Merged-chr16-97292669-5
Merged-chr13-117055129-11	chr13	117054685	117055614	+	0.000	0.000	Merged-chr13-117055129-11
Merged-chr17-7902591-16	chr17	7902400	7902757	+	0.000	0.000	Merged-chr17-7902591-16
Merged-chr4-31824157-67	chr4	31823718	31824849	+	0.000	0.000	Merged-chr4-31824157-67
Merged-chr3-121437597-2	chr3	121437489	121437707	+	0.000	0.000	Merged-chr3-121437597-2
Merged-chr17-18615356-8	chr17	18615163	18615546	+	0.000	0.000	Merged-chr17-18615356-8
Merged-chr15-36454671-3	chr15	36454476	36454864	+	0.000	0.000	Merged-chr15-36454671-3
Merged-chr8-72295868-18	chr8	72295681	72296079	+	0.000	0.000	Merged-chr8-72295868-18
Merged-chr16-33698486-38	chr16	33698255	33698759	+	0.000	0.000	Merged-chr16-33698486-38
Merged-chr5-88693044-1	chr5	88692946	88693144	+	0.000	0.000	Merged-chr5-88693044-1
Merged-chr12-55492294-126	chr12	55491789	55492710	+	0.000	0.000	Merged-chr12-55492294-126
Merged-chrX-166329162-24	chrX	166328971	166329430	+	0.000	0.000	Merged-chrX-166329162-24
Merged-chr2-77237632-1	chr2	77237534	77237732	+	0.000	0.000	Merged-chr2-77237632-1
Merged-chr7-101113675-14	chr7	101113519	101113843	+	0.000	0.000	Merged-chr7-101113675-14
Merged-chr6-72380468-69	chr6	72380214	72380677	+	0.000	0.000	Merged-chr6-72380468-69
Merged-chr14-121552858-6	chr14	121552658	121553035	+	0.000	0.000	Merged-chr14-121552858-6
Merged-chr10-17722904-190	chr10	17722528	17723390	+	0.000	0.000	Merged-chr10-17722904-190
Merged-chr6-99302078-2	chr6	99301926	99302232	+	0.000	0.000	Merged-chr6-99302078-2
Merged-chr10-72759241-1	chr10	72759143	72759341	+	0.000	0.000	Merged-chr10-72759241-1
Merged-chr12-80272034-8	chr12	80271838	80272235	+	0.000	0.000	Merged-chr12-80272034-8
Merged-chr19-6871176-1	chr19	6871078	6871276	+	0.000	0.000	Merged-chr19-6871176-1
Merged-chr9-25150893-1	chr9	25150795	25150993	+	0.000	0.000	Merged-chr9-25150893-1
Merged-chr18-50001132-7	chr18	50000886	50001370	+	0.000	0.000	Merged-chr18-50001132-7
Merged-chr11-100848291-41	chr11	100847924	100848623	+	0.000	0.000	Merged-chr11-100848291-41
Merged-chr16-10542495-1	chr16	10542397	10542595	+	0.000	0.000	Merged-chr16-10542495-1
Merged-chr9-61374602-1	chr9	61374504	61374702	+	0.000	0.000	Merged-chr9-61374602-1
Merged-chr15-36458490-14	chr15	36458144	36458721	+	0.000	0.000	Merged-chr15-36458490-14
Merged-chr7-24301044-7	chr7	24300847	24301219	+	0.000	0.000	Merged-chr7-24301044-7
Merged-chr10-96586200-4	chr10	96586022	96586405	+	0.000	0.000	Merged-chr10-96586200-4
Merged-chr13-43365585-65	chr13	43365342	43365797	+	0.000	0.000	Merged-chr13-43365585-65
Merged-chr8-90795506-65	chr8	90795263	90795883	+	0.000	0.000	Merged-chr8-90795506-65
Merged-chr11-54962981-48	chr11	54962743	54963206	+	0.000	0.000	Merged-chr11-54962981-48
Merged-chr1-189914553-1	chr1	189914455	189914653	+	0.000	0.000	Merged-chr1-189914553-1
Merged-chr1-179039734-1	chr1	179039636	179039834	+	0.000	0.000	Merged-chr1-179039734-1
Merged-chr12-116314008-18	chr12	116313799	116314288	+	0.000	0.000	Merged-chr12-116314008-18
Merged-chr14-10432307-4	chr14	10432203	10432412	+	0.000	0.000	Merged-chr14-10432307-4
Merged-chr19-45016458-1	chr19	45016360	45016558	+	0.000	0.000	Merged-chr19-45016458-1
Merged-chr15-9463567-25	chr15	9463375	9463848	+	0.000	0.000	Merged-chr15-9463567-25
Merged-chr2-112714110-1	chr2	112714012	112714210	+	0.000	0.000	Merged-chr2-112714110-1
Merged-chr16-10541856-1	chr16	10541758	10541956	+	0.000	0.000	Merged-chr16-10541856-1
Merged-chr11-77887652-60	chr11	77887437	77887962	+	0.000	0.000	Merged-chr11-77887652-60
Merged-chr17-81064878-66	chr17	81064674	81065098	+	0.000	0.000	Merged-chr17-81064878-66
Merged-chr3-32529586-54	chr3	32529376	32529876	+	0.000	0.000	Merged-chr3-32529586-54
Merged-chr17-80718439-9	chr17	80718228	80718605	+	0.000	0.000	Merged-chr17-80718439-9
Merged-chr10-13999186-36	chr10	13998919	13999382	+	0.000	0.000	Merged-chr10-13999186-36
Merged-chr6-134148194-39	chr6	134147791	134148466	+	0.000	0.000	Merged-chr6-134148194-39
Merged-chr16-94371721-8	chr16	94371541	94371947	+	0.000	0.000	Merged-chr16-94371721-8
Merged-chr9-58260783-1	chr9	58260685	58260883	+	0.000	0.000	Merged-chr9-58260783-1
Merged-chr13-51837530-7	chr13	51837351	51837705	+	0.000	0.000	Merged-chr13-51837530-7
Merged-chr6-144987357-14	chr6	144986994	144987634	+	0.000	0.000	Merged-chr6-144987357-14
Merged-chr2-4499467-22	chr2	4499231	4499806	+	0.000	0.000	Merged-chr2-4499467-22
Merged-chr7-83639836-62	chr7	83639127	83640836	+	0.000	0.000	Merged-chr7-83639836-62
Merged-chr9-61445885-1	chr9	61445787	61445985	+	0.000	0.000	Merged-chr9-61445885-1
Merged-chr4-59850385-20	chr4	59850138	59850605	+	0.000	0.000	Merged-chr4-59850385-20
Merged-chr16-76341927-28	chr16	76341636	76342184	+	0.000	0.000	Merged-chr16-76341927-28
Merged-chr15-73061004-80	chr15	73060770	73061293	+	0.000	0.000	Merged-chr15-73061004-80
Merged-chr2-122467079-1	chr2	122466981	122467179	+	0.000	0.000	Merged-chr2-122467079-1
Merged-chr7-4964465-28	chr7	4964168	4964685	+	0.000	0.000	Merged-chr7-4964465-28
Merged-chr12-52718436-2	chr12	52718338	52718536	+	0.000	0.000	Merged-chr12-52718436-2
Merged-chr5-139388834-13	chr5	139388662	139389033	+	0.000	0.000	Merged-chr5-139388834-13
Merged-chr7-141038979-32	chr7	141038584	141039617	+	0.000	0.000	Merged-chr7-141038979-32
Merged-chr18-61399742-153	chr18	61399544	61399958	+	0.000	0.000	Merged-chr18-61399742-153
Merged-chr15-25696018-37	chr15	25695788	25696251	+	0.000	0.000	Merged-chr15-25696018-37
Merged-chr6-129276104-1	chr6	129276006	129276204	+	0.000	0.000	Merged-chr6-129276104-1
Merged-chr1-69559722-2	chr1	69559607	69559839	+	0.000	0.000	Merged-chr1-69559722-2
Merged-chr10-43221490-63	chr10	43221227	43221720	+	0.000	0.000	Merged-chr10-43221490-63
Merged-chr1-189867201-52	chr1	189866905	189867498	+	0.000	0.000	Merged-chr1-189867201-52
Merged-chr1-132417659-59	chr1	132417355	132417907	+	0.000	0.000	Merged-chr1-132417659-59
Merged-chr9-103112038-86	chr9	103111608	103112645	+	0.000	0.000	Merged-chr9-103112038-86
Merged-chr7-96910268-22	chr7	96909854	96910748	+	0.000	0.000	Merged-chr7-96910268-22
Merged-chr6-99360034-2	chr6	99359905	99360166	+	0.000	0.000	Merged-chr6-99360034-2
Merged-chr6-144182833-5	chr6	144182636	144183105	+	0.000	0.000	Merged-chr6-144182833-5
Merged-chr17-8165441-73	chr17	8165193	8165724	+	0.000	0.000	Merged-chr17-8165441-73
Merged-chr11-3136753-36	chr11	3136602	3136888	+	0.000	0.000	Merged-chr11-3136753-36
Merged-chr14-8615846-24	chr14	8615636	8616068	+	0.000	0.000	Merged-chr14-8615846-24
Merged-chr5-64884025-32	chr5	64883559	64884525	+	0.000	0.000	Merged-chr5-64884025-32
Merged-chr1-36065053-38	chr1	36064883	36065293	+	0.000	0.000	Merged-chr1-36065053-38
Merged-chr10-67127053-67	chr10	67126731	67127472	+	0.000	0.000	Merged-chr10-67127053-67
Merged-chr13-5223584-1	chr13	5223486	5223684	+	0.000	0.000	Merged-chr13-5223584-1
Merged-chr10-7819674-9	chr10	7819362	7819876	+	0.000	0.000	Merged-chr10-7819674-9
Merged-chr6-143868417-58	chr6	143868153	143868796	+	0.000	0.000	Merged-chr6-143868417-58
Merged-chr1-164571989-46	chr1	164571609	164572412	+	0.000	0.000	Merged-chr1-164571989-46
Merged-chr8-70659257-1	chr8	70659159	70659357	+	0.000	0.000	Merged-chr8-70659257-1
Merged-chr15-100182935-17	chr15	100182740	100183075	+	0.000	0.000	Merged-chr15-100182935-17
Merged-chr5-33270744-8	chr5	33270547	33270952	+	0.000	0.000	Merged-chr5-33270744-8
Merged-chr9-56146566-25	chr9	56146276	56146937	+	0.000	0.000	Merged-chr9-56146566-25
Merged-chrX-75758392-2	chrX	75758294	75758492	+	0.000	0.000	Merged-chrX-75758392-2
Merged-chr5-107259796-31	chr5	107259613	107259998	+	0.000	0.000	Merged-chr5-107259796-31
Merged-chr4-32387941-10	chr4	32387683	32388173	+	0.000	0.000	Merged-chr4-32387941-10
Merged-chr5-123344591-87	chr5	123344063	123345423	+	0.000	0.000	Merged-chr5-123344591-87
Merged-chr9-88241733-46	chr9	88241512	88242038	+	0.000	0.000	Merged-chr9-88241733-46
Merged-chrX-12129472-24	chrX	12129268	12129663	+	0.000	0.000	Merged-chrX-12129472-24
Merged-chr17-34027748-88	chr17	34027306	34028116	+	0.000	0.000	Merged-chr17-34027748-88
Merged-chrX-12128389-23	chrX	12127965	12128938	+	0.000	0.000	Merged-chrX-12128389-23
Merged-chr8-126687126-29	chr8	126686879	126687361	+	0.000	0.000	Merged-chr8-126687126-29
Merged-chr5-105700330-116	chr5	105700142	105700563	+	0.000	0.000	Merged-chr5-105700330-116
Merged-chr9-14276046-105	chr9	14275743	14276454	+	0.000	0.000	Merged-chr9-14276046-105
Merged-chr10-55495727-1	chr10	55495629	55495827	+	0.000	0.000	Merged-chr10-55495727-1
Merged-chr13-85279194-3	chr13	85279079	85279326	+	0.000	0.000	Merged-chr13-85279194-3
Merged-chr18-77065454-126	chr18	77064815	77066235	+	0.000	0.000	Merged-chr18-77065454-126
Merged-chr11-4458652-13	chr11	4458416	4458901	+	0.000	0.000	Merged-chr11-4458652-13
Merged-chr5-32768073-31	chr5	32767650	32768440	+	0.000	0.000	Merged-chr5-32768073-31
Merged-chr1-64301347-19	chr1	64301164	64301579	+	0.000	0.000	Merged-chr1-64301347-19
Merged-chr8-61436904-17	chr8	61436499	61437219	+	0.000	0.000	Merged-chr8-61436904-17
Merged-chr2-135794277-1	chr2	135794179	135794377	+	0.000	0.000	Merged-chr2-135794277-1
Merged-chr5-23783509-56	chr5	23783078	23783829	+	0.000	0.000	Merged-chr5-23783509-56
Merged-chr2-61514287-58	chr2	61513966	61514603	+	0.000	0.000	Merged-chr2-61514287-58
Merged-chr7-78578195-76	chr7	78577183	78579221	+	0.000	0.000	Merged-chr7-78578195-76
Merged-chr13-109844316-1	chr13	109844218	109844416	+	0.000	0.000	Merged-chr13-109844316-1
Merged-chr17-21845785-22	chr17	21845407	21846091	+	0.000	0.000	Merged-chr17-21845785-22
Merged-chr3-58690940-28	chr3	58690626	58691209	+	0.000	0.000	Merged-chr3-58690940-28
Merged-chr15-76660069-59	chr15	76659903	76660422	+	0.000	0.000	Merged-chr15-76660069-59
Merged-chr5-134370965-15	chr5	134370497	134371277	+	0.000	0.000	Merged-chr5-134370965-15
Merged-chr18-79473118-20	chr18	79472878	79473339	+	0.000	0.000	Merged-chr18-79473118-20
Merged-chr17-27655639-31	chr17	27655378	27656015	+	0.000	0.000	Merged-chr17-27655639-31
Merged-chr5-139377554-24	chr5	139377142	139377839	+	0.000	0.000	Merged-chr5-139377554-24
Merged-chr8-14996187-57	chr8	14995980	14996565	+	0.000	0.000	Merged-chr8-14996187-57
Merged-chr12-15816438-145	chr12	15815638	15817441	+	0.000	0.000	Merged-chr12-15816438-145
Merged-chr18-79092831-54	chr18	79092461	79093112	+	0.000	0.000	Merged-chr18-79092831-54
Merged-chr17-24850341-72	chr17	24850182	24850530	+	0.000	0.000	Merged-chr17-24850341-72
Merged-chr10-7832380-56	chr10	7832153	7832665	+	0.000	0.000	Merged-chr10-7832380-56
Merged-chr11-44505039-2	chr11	44504917	44505163	+	0.000	0.000	Merged-chr11-44505039-2
Merged-chr12-85964039-30	chr12	85963647	85964479	+	0.000	0.000	Merged-chr12-85964039-30
Merged-chr10-56115476-67	chr10	56115190	56115782	+	0.000	0.000	Merged-chr10-56115476-67
Merged-chr16-35765641-23	chr16	35765424	35765855	+	0.000	0.000	Merged-chr16-35765641-23
Merged-chr11-22710849-20	chr11	22710665	22711085	+	0.000	0.000	Merged-chr11-22710849-20
Merged-chr12-8313491-60	chr12	8313208	8313843	+	0.000	0.000	Merged-chr12-8313491-60
Merged-chr10-4334373-40	chr10	4334004	4334642	+	0.000	0.000	Merged-chr10-4334373-40
Merged-chr9-83957110-38	chr9	83956850	83957406	+	0.000	0.000	Merged-chr9-83957110-38
Merged-chr9-107982900-2	chr9	107982761	107983041	+	0.000	0.000	Merged-chr9-107982900-2
Merged-chr1-119480783-1	chr1	119480685	119480883	+	0.000	0.000	Merged-chr1-119480783-1
Merged-chr3-131026508-20	chr3	131026321	131026729	+	0.000	0.000	Merged-chr3-131026508-20
Merged-chr17-84633706-27	chr17	84633530	84633899	+	0.000	0.000	Merged-chr17-84633706-27
Merged-chr11-3173624-2	chr11	3173507	3173743	+	0.000	0.000	Merged-chr11-3173624-2
Merged-chr2-131502737-1	chr2	131502639	131502837	+	0.000	0.000	Merged-chr2-131502737-1
Merged-chr7-105743970-1	chr7	105743872	105744070	+	0.000	0.000	Merged-chr7-105743970-1
Merged-chr2-170192926-7	chr2	170192764	170193079	+	0.000	0.000	Merged-chr2-170192926-7
Merged-chr13-36205597-1	chr13	36205499	36205697	+	0.000	0.000	Merged-chr13-36205597-1
Merged-chr5-65895360-6	chr5	65895240	65895485	+	0.000	0.000	Merged-chr5-65895360-6
Merged-chr7-30333026-1	chr7	30332928	30333126	+	0.000	0.000	Merged-chr7-30333026-1
Merged-chr1-34801766-1	chr1	34801668	34801866	+	0.000	0.000	Merged-chr1-34801766-1
Merged-chr14-121938565-101	chr14	121938265	121939002	+	0.000	0.000	Merged-chr14-121938565-101
Merged-chr18-78968533-24	chr18	78968265	78968899	+	0.000	0.000	Merged-chr18-78968533-24
Merged-chr12-73162812-38	chr12	73162521	73163070	+	0.000	0.000	Merged-chr12-73162812-38
Merged-chr13-112510922-24	chr13	112510587	112511151	+	0.000	0.000	Merged-chr13-112510922-24
Merged-chr14-57711254-16	chr14	57710984	57711471	+	0.000	0.000	Merged-chr14-57711254-16
Merged-chr6-99350715-17	chr6	99350533	99350894	+	0.000	0.000	Merged-chr6-99350715-17
Merged-chr1-106714804-1	chr1	106714706	106714904	+	0.000	0.000	Merged-chr1-106714804-1
Merged-chr13-28826407-9	chr13	28826109	28826598	+	0.000	0.000	Merged-chr13-28826407-9
Merged-chr17-24351923-77	chr17	24351670	24352222	+	0.000	0.000	Merged-chr17-24351923-77
Merged-chr2-26237317-65	chr2	26237079	26237548	+	0.000	0.000	Merged-chr2-26237317-65
Merged-chr15-85977213-11	chr15	85976953	85977411	+	0.000	0.000	Merged-chr15-85977213-11
Merged-chr1-21751932-13	chr1	21751711	21752145	+	0.000	0.000	Merged-chr1-21751932-13
Merged-chr6-6182199-1	chr6	6182101	6182299	+	0.000	0.000	Merged-chr6-6182199-1
Merged-chr9-14867208-21	chr9	14866985	14867445	+	0.000	0.000	Merged-chr9-14867208-21
Merged-chr1-160906611-81	chr1	160906223	160906880	+	0.000	0.000	Merged-chr1-160906611-81
Merged-chr15-89146991-62	chr15	89146565	89147489	+	0.000	0.000	Merged-chr15-89146991-62
Merged-chr17-84243747-20	chr17	84243420	84244143	+	0.000	0.000	Merged-chr17-84243747-20
Merged-chr7-7136662-51	chr7	7136359	7136999	+	0.000	0.000	Merged-chr7-7136662-51
Merged-chr7-129774380-36	chr7	129773982	129774710	+	0.000	0.000	Merged-chr7-129774380-36
Merged-chr5-29200032-4	chr5	29199911	29200146	+	0.000	0.000	Merged-chr5-29200032-4
Merged-chr3-129881426-2	chr3	129881255	129881599	+	0.000	0.000	Merged-chr3-129881426-2
Merged-chr1-135807785-37	chr1	135807381	135808008	+	0.000	0.000	Merged-chr1-135807785-37
Merged-chr2-77102646-21	chr2	77102109	77102926	+	0.000	0.000	Merged-chr2-77102646-21
Merged-chr16-57495758-66	chr16	57495510	57496035	+	0.000	0.000	Merged-chr16-57495758-66
Merged-chr5-118037526-88	chr5	118036910	118038162	+	0.000	0.000	Merged-chr5-118037526-88
Merged-chr6-99401904-51	chr6	99401603	99402321	+	0.000	0.000	Merged-chr6-99401904-51
Merged-chr14-122796739-2	chr14	122796631	122796849	+	0.000	0.000	Merged-chr14-122796739-2
Merged-chr13-112478046-3	chr13	112477909	112478194	+	0.000	0.000	Merged-chr13-112478046-3
Merged-chr5-75660426-1	chr5	75660328	75660526	+	0.000	0.000	Merged-chr5-75660426-1
Merged-chr11-22762651-14	chr11	22762471	22762864	+	0.000	0.000	Merged-chr11-22762651-14
Merged-chr11-46399258-50	chr11	46399050	46399430	+	0.000	0.000	Merged-chr11-46399258-50
Merged-chr15-72866014-85	chr15	72865423	72867193	+	0.000	0.000	Merged-chr15-72866014-85
Merged-chr16-97307972-1	chr16	97307874	97308072	+	0.000	0.000	Merged-chr16-97307972-1
Merged-chr9-110888008-6	chr9	110887825	110888203	+	0.000	0.000	Merged-chr9-110888008-6
Merged-chr9-96259291-5	chr9	96259178	96259426	+	0.000	0.000	Merged-chr9-96259291-5
Merged-chr2-142728774-2	chr2	142728637	142728913	+	0.000	0.000	Merged-chr2-142728774-2
Merged-chr6-89595529-55	chr6	89595294	89595763	+	0.000	0.000	Merged-chr6-89595529-55
Merged-chr19-18759218-5	chr19	18759036	18759359	+	0.000	0.000	Merged-chr19-18759218-5
Merged-chr12-102425206-5	chr12	102425038	102425356	+	0.000	0.000	Merged-chr12-102425206-5
Merged-chr4-134496951-35	chr4	134496304	134497347	+	0.000	0.000	Merged-chr4-134496951-35
Merged-chr11-33162343-10	chr11	33162176	33162539	+	0.000	0.000	Merged-chr11-33162343-10
Merged-chr14-99167103-2	chr14	99166978	99167230	+	0.000	0.000	Merged-chr14-99167103-2
Merged-chr10-42864170-9	chr10	42863990	42864359	+	0.000	0.000	Merged-chr10-42864170-9
Merged-chr10-67536700-4	chr10	67536577	67536833	+	0.000	0.000	Merged-chr10-67536700-4
Merged-chr14-47533897-41	chr14	47533614	47534165	+	0.000	0.000	Merged-chr14-47533897-41
Merged-chr1-21961171-142	chr1	21960922	21961526	+	0.000	0.000	Merged-chr1-21961171-142
Merged-chr6-71493091-1	chr6	71492993	71493191	+	0.000	0.000	Merged-chr6-71493091-1
Merged-chr8-4313757-51	chr8	4313492	4314125	+	0.000	0.000	Merged-chr8-4313757-51
Merged-chr1-74124147-1	chr1	74124049	74124247	+	0.000	0.000	Merged-chr1-74124147-1
Merged-chr2-135922502-1	chr2	135922404	135922602	+	0.000	0.000	Merged-chr2-135922502-1
Merged-chr2-75016050-1	chr2	75015952	75016150	+	0.000	0.000	Merged-chr2-75016050-1
Merged-chr2-160701839-26	chr2	160701640	160702124	+	0.000	0.000	Merged-chr2-160701839-26
