#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr16-33053250-22	chr16	33053091	33053445	+	0.000	0.000	Merged-chr16-33053250-22
Merged-chr4-132345366-82	chr4	132344780	132345851	+	0.000	0.000	Merged-chr4-132345366-82
Merged-chr5-140506443-2	chr5	140506311	140506577	+	0.000	0.000	Merged-chr5-140506443-2
Merged-chr8-115729318-9	chr8	115728976	115729548	+	0.000	0.000	Merged-chr8-115729318-9
Merged-chr11-53849961-1	chr11	53849863	53850061	+	0.000	0.000	Merged-chr11-53849961-1
Merged-chr1-160044750-78	chr1	160044463	160045137	+	0.000	0.000	Merged-chr1-160044750-78
Merged-chr1-88656318-9	chr1	88656126	88656476	+	0.000	0.000	Merged-chr1-88656318-9
Merged-chr8-84104784-84	chr8	84104454	84105237	+	0.000	0.000	Merged-chr8-84104784-84
Merged-chr5-124540957-76	chr5	124540482	124541393	+	0.000	0.000	Merged-chr5-124540957-76
Merged-chr13-46043341-15	chr13	46043105	46043563	+	0.000	0.000	Merged-chr13-46043341-15
Merged-chr2-128088091-23	chr2	128087694	128088427	+	0.000	0.000	Merged-chr2-128088091-23
Merged-chr11-104571569-15	chr11	104571362	104571750	+	0.000	0.000	Merged-chr11-104571569-15
Merged-chr17-44612310-71	chr17	44611611	44612781	+	0.000	0.000	Merged-chr17-44612310-71
Merged-chr13-101707362-90	chr13	101706870	101707977	+	0.000	0.000	Merged-chr13-101707362-90
Merged-chr6-86784948-9	chr6	86784820	86785156	+	0.000	0.000	Merged-chr6-86784948-9
Merged-chr19-53530430-22	chr19	53530178	53530671	+	0.000	0.000	Merged-chr19-53530430-22
Merged-chrX-142389769-11	chrX	142389465	142390137	+	0.000	0.000	Merged-chrX-142389769-11
Merged-chr4-156032140-29	chr4	156031925	156032371	+	0.000	0.000	Merged-chr4-156032140-29
Merged-chr2-32607511-97	chr2	32606773	32608092	+	0.000	0.000	Merged-chr2-32607511-97
Merged-chrX-167101450-1	chrX	167101352	167101550	+	0.000	0.000	Merged-chrX-167101450-1
Merged-chr6-50536760-33	chr6	50536496	50536985	+	0.000	0.000	Merged-chr6-50536760-33
Merged-chr1-86487682-72	chr1	86487439	86487972	+	0.000	0.000	Merged-chr1-86487682-72
Merged-chr3-67344747-6	chr3	67344602	67344915	+	0.000	0.000	Merged-chr3-67344747-6
Merged-chr1-176832514-2	chr1	176832416	176832614	+	0.000	0.000	Merged-chr1-176832514-2
Merged-chr2-22895721-70	chr2	22895433	22896082	+	0.000	0.000	Merged-chr2-22895721-70
Merged-chr18-4351234-31	chr18	4350915	4351524	+	0.000	0.000	Merged-chr18-4351234-31
Merged-chr3-9826362-60	chr3	9825974	9826684	+	0.000	0.000	Merged-chr3-9826362-60
Merged-chr1-66897217-4	chr1	66897096	66897352	+	0.000	0.000	Merged-chr1-66897217-4
Merged-chr9-44047243-13	chr9	44047080	44047412	+	0.000	0.000	Merged-chr9-44047243-13
Merged-chr4-72199215-27	chr4	72199014	72199435	+	0.000	0.000	Merged-chr4-72199215-27
Merged-chr4-8712432-5	chr4	8712258	8712584	+	0.000	0.000	Merged-chr4-8712432-5
Merged-chr15-55090326-86	chr15	55090078	55090514	+	0.000	0.000	Merged-chr15-55090326-86
Merged-chr1-40473860-44	chr1	40473654	40474121	+	0.000	0.000	Merged-chr1-40473860-44
Merged-chr14-100308241-13	chr14	100308024	100308465	+	0.000	0.000	Merged-chr14-100308241-13
Merged-chr2-26739075-19	chr2	26738857	26739287	+	0.000	0.000	Merged-chr2-26739075-19
Merged-chr13-22015822-49	chr13	22015658	22016041	+	0.000	0.000	Merged-chr13-22015822-49
Merged-chr5-99974081-2	chr5	99973917	99974248	+	0.000	0.000	Merged-chr5-99974081-2
Merged-chr3-96262408-4	chr3	96262256	96262537	+	0.000	0.000	Merged-chr3-96262408-4
Merged-chr17-56304020-73	chr17	56303620	56304443	+	0.000	0.000	Merged-chr17-56304020-73
Merged-chr2-180473104-38	chr2	180472738	180473466	+	0.000	0.000	Merged-chr2-180473104-38
Merged-chr15-85859649-49	chr15	85859422	85859863	+	0.000	0.000	Merged-chr15-85859649-49
Merged-chr4-43964445-9	chr4	43964309	43964615	+	0.000	0.000	Merged-chr4-43964445-9
Merged-chr14-60118138-14	chr14	60117908	60118355	+	0.000	0.000	Merged-chr14-60118138-14
Merged-chr15-102231455-101	chr15	102230835	102232229	+	0.000	0.000	Merged-chr15-102231455-101
Merged-chr2-9770414-1	chr2	9770316	9770514	+	0.000	0.000	Merged-chr2-9770414-1
Merged-chr2-11672308-1	chr2	11672210	11672408	+	0.000	0.000	Merged-chr2-11672308-1
Merged-chr11-51606472-118	chr11	51605873	51606748	+	0.000	0.000	Merged-chr11-51606472-118
Merged-chr18-65802610-12	chr18	65802224	65802850	+	0.000	0.000	Merged-chr18-65802610-12
Merged-chr14-62353676-8	chr14	62353457	62353835	+	0.000	0.000	Merged-chr14-62353676-8
Merged-chr2-180740505-20	chr2	180740286	180740764	+	0.000	0.000	Merged-chr2-180740505-20
Merged-chr4-133968643-1	chr4	133968545	133968743	+	0.000	0.000	Merged-chr4-133968643-1
Merged-chr16-32431022-65	chr16	32430712	32431308	+	0.000	0.000	Merged-chr16-32431022-65
Merged-chr19-18555822-23	chr19	18555603	18555993	+	0.000	0.000	Merged-chr19-18555822-23
Merged-chr2-128367839-63	chr2	128367408	128368225	+	0.000	0.000	Merged-chr2-128367839-63
Merged-chr18-65801894-18	chr18	65801578	65802206	+	0.000	0.000	Merged-chr18-65801894-18
Merged-chr1-40466298-3	chr1	40466200	40466398	+	0.000	0.000	Merged-chr1-40466298-3
Merged-chr14-103654020-23	chr14	103653839	103654213	+	0.000	0.000	Merged-chr14-103654020-23
Merged-chr17-50149900-33	chr17	50149543	50150174	+	0.000	0.000	Merged-chr17-50149900-33
Merged-chr14-102962988-1	chr14	102962890	102963088	+	0.000	0.000	Merged-chr14-102962988-1
Merged-chr9-32506357-7	chr9	32506125	32506526	+	0.000	0.000	Merged-chr9-32506357-7
Merged-chr8-3353373-47	chr8	3353032	3353706	+	0.000	0.000	Merged-chr8-3353373-47
Merged-chr8-57513552-5	chr8	57513349	57513766	+	0.000	0.000	Merged-chr8-57513552-5
Merged-chr3-88087940-2	chr3	88087827	88088056	+	0.000	0.000	Merged-chr3-88087940-2
Merged-chr11-53771245-1	chr11	53771147	53771345	+	0.000	0.000	Merged-chr11-53771245-1
Merged-chr14-7844301-1	chr14	7844203	7844401	+	0.000	0.000	Merged-chr14-7844301-1
Merged-chr1-134073225-1	chr1	134073127	134073325	+	0.000	0.000	Merged-chr1-134073225-1
Merged-chr10-95563387-9	chr10	95563257	95563544	+	0.000	0.000	Merged-chr10-95563387-9
Merged-chr16-44331796-3	chr16	44331657	44331944	+	0.000	0.000	Merged-chr16-44331796-3
Merged-chr4-135203506-51	chr4	135203241	135203738	+	0.000	0.000	Merged-chr4-135203506-51
Merged-chr18-73623200-49	chr18	73622925	73623416	+	0.000	0.000	Merged-chr18-73623200-49
Merged-chr4-134468670-124	chr4	134468221	134469331	+	0.000	0.000	Merged-chr4-134468670-124
Merged-chr4-136172878-4	chr4	136172723	136172997	+	0.000	0.000	Merged-chr4-136172878-4
Merged-chr1-153752088-67	chr1	153751751	153752332	+	0.000	0.000	Merged-chr1-153752088-67
Merged-chr7-102441849-49	chr7	102441543	102442069	+	0.000	0.000	Merged-chr7-102441849-49
Merged-chr2-113905137-3	chr2	113905012	113905253	+	0.000	0.000	Merged-chr2-113905137-3
Merged-chr15-58134752-98	chr15	58134481	58135202	+	0.000	0.000	Merged-chr15-58134752-98
Merged-chr4-8648442-8	chr4	8648202	8648669	+	0.000	0.000	Merged-chr4-8648442-8
Merged-chr19-41803519-16	chr19	41803378	41803724	+	0.000	0.000	Merged-chr19-41803519-16
Merged-chr2-128377722-57	chr2	128377134	128378480	+	0.000	0.000	Merged-chr2-128377722-57
Merged-chr2-84939915-5	chr2	84939801	84940025	+	0.000	0.000	Merged-chr2-84939915-5
Merged-chr4-40883383-19	chr4	40883210	40883554	+	0.000	0.000	Merged-chr4-40883383-19
Merged-chr5-140521372-2	chr5	140521251	140521495	+	0.000	0.000	Merged-chr5-140521372-2
Merged-chr2-128159967-6	chr2	128159834	128160118	+	0.000	0.000	Merged-chr2-128159967-6
Merged-chr17-44614795-1	chr17	44614697	44614895	+	0.000	0.000	Merged-chr17-44614795-1
Merged-chr10-44565261-15	chr10	44565059	44565513	+	0.000	0.000	Merged-chr10-44565261-15
Merged-chr3-142530437-70	chr3	142530179	142530674	+	0.000	0.000	Merged-chr3-142530437-70
Merged-chr14-102915163-2	chr14	102915056	102915273	+	0.000	0.000	Merged-chr14-102915163-2
Merged-chr14-62347330-30	chr14	62346844	62347681	+	0.000	0.000	Merged-chr14-62347330-30
Merged-chr3-84135582-9	chr3	84135400	84135748	+	0.000	0.000	Merged-chr3-84135582-9
Merged-chr17-83871560-4	chr17	83871421	83871728	+	0.000	0.000	Merged-chr17-83871560-4
Merged-chr3-84826191-13	chr3	84825958	84826422	+	0.000	0.000	Merged-chr3-84826191-13
Merged-chr11-116616958-26	chr11	116616591	116617209	+	0.000	0.000	Merged-chr11-116616958-26
Merged-chr10-44443949-54	chr10	44443619	44444345	+	0.000	0.000	Merged-chr10-44443949-54
Merged-chr8-115300406-12	chr8	115300118	115300578	+	0.000	0.000	Merged-chr8-115300406-12
Merged-chr18-75370606-43	chr18	75370039	75370904	+	0.000	0.000	Merged-chr18-75370606-43
Merged-chr14-7862545-2	chr14	7862396	7862697	+	0.000	0.000	Merged-chr14-7862545-2
Merged-chr9-123935599-31	chr9	123935364	123935773	+	0.000	0.000	Merged-chr9-123935599-31
Merged-chr2-71816699-26	chr2	71816325	71816991	+	0.000	0.000	Merged-chr2-71816699-26
Merged-chr17-83862248-131	chr17	83861710	83862423	+	0.000	0.000	Merged-chr17-83862248-131
Merged-chr10-44450017-42	chr10	44449680	44450511	+	0.000	0.000	Merged-chr10-44450017-42
Merged-chr1-131000577-8	chr1	131000387	131000754	+	0.000	0.000	Merged-chr1-131000577-8
Merged-chr9-72961519-3	chr9	72961400	72961631	+	0.000	0.000	Merged-chr9-72961519-3
Merged-chr15-84681209-49	chr15	84680847	84681701	+	0.000	0.000	Merged-chr15-84681209-49
Merged-chr7-74298080-2	chr7	74297932	74298231	+	0.000	0.000	Merged-chr7-74298080-2
Merged-chr2-180435578-22	chr2	180435344	180435901	+	0.000	0.000	Merged-chr2-180435578-22
Merged-chr1-191445969-55	chr1	191445515	191446316	+	0.000	0.000	Merged-chr1-191445969-55
Merged-chr18-75363309-5	chr18	75363169	75363429	+	0.000	0.000	Merged-chr18-75363309-5
Merged-chr14-70271520-14	chr14	70271348	70271723	+	0.000	0.000	Merged-chr14-70271520-14
Merged-chr17-50025514-42	chr17	50025092	50025850	+	0.000	0.000	Merged-chr17-50025514-42
Merged-chr8-64788419-2	chr8	64788311	64788529	+	0.000	0.000	Merged-chr8-64788419-2
Merged-chr2-128189675-1	chr2	128189577	128189775	+	0.000	0.000	Merged-chr2-128189675-1
Merged-chr3-142554822-2	chr3	142554720	142554926	+	0.000	0.000	Merged-chr3-142554822-2
Merged-chr7-45211894-24	chr7	45211513	45212242	+	0.000	0.000	Merged-chr7-45211894-24
Merged-chr16-38458873-21	chr16	38458548	38459152	+	0.000	0.000	Merged-chr16-38458873-21
Merged-chr13-101734479-2	chr13	101734363	101734597	+	0.000	0.000	Merged-chr13-101734479-2
Merged-chr5-105062474-83	chr5	105062089	105062823	+	0.000	0.000	Merged-chr5-105062474-83
Merged-chr10-19584313-8	chr10	19584153	19584577	+	0.000	0.000	Merged-chr10-19584313-8
Merged-chr17-50185897-34	chr17	50185644	50186103	+	0.000	0.000	Merged-chr17-50185897-34
Merged-chr13-45922875-54	chr13	45922639	45923148	+	0.000	0.000	Merged-chr13-45922875-54
Merged-chr4-137594302-135	chr4	137593845	137594901	+	0.000	0.000	Merged-chr4-137594302-135
Merged-chr11-87955416-2	chr11	87955289	87955546	+	0.000	0.000	Merged-chr11-87955416-2
Merged-chr11-55033376-52	chr11	55033148	55033607	+	0.000	0.000	Merged-chr11-55033376-52
Merged-chr10-62947071-49	chr10	62946854	62947382	+	0.000	0.000	Merged-chr10-62947071-49
Merged-chr4-101146818-70	chr4	101146157	101147765	+	0.000	0.000	Merged-chr4-101146818-70
Merged-chr13-24487447-67	chr13	24487084	24487668	+	0.000	0.000	Merged-chr13-24487447-67
Merged-chr9-31131688-31	chr9	31131224	31131979	+	0.000	0.000	Merged-chr9-31131688-31
Merged-chr7-74553213-1	chr7	74553115	74553313	+	0.000	0.000	Merged-chr7-74553213-1
Merged-chr2-70092874-16	chr2	70092650	70093084	+	0.000	0.000	Merged-chr2-70092874-16
Merged-chrX-167107588-1	chrX	167107490	167107688	+	0.000	0.000	Merged-chrX-167107588-1
Merged-chr3-95922613-3	chr3	95922488	95922755	+	0.000	0.000	Merged-chr3-95922613-3
Merged-chr17-44718379-50	chr17	44718108	44718604	+	0.000	0.000	Merged-chr17-44718379-50
Merged-chr16-77014635-1	chr16	77014537	77014735	+	0.000	0.000	Merged-chr16-77014635-1
Merged-chr8-123111597-13	chr8	123111195	123111814	+	0.000	0.000	Merged-chr8-123111597-13
Merged-chr4-135153100-1	chr4	135153002	135153200	+	0.000	0.000	Merged-chr4-135153100-1
Merged-chr19-20363513-24	chr19	20363251	20363714	+	0.000	0.000	Merged-chr19-20363513-24
Merged-chr9-32541400-38	chr9	32541153	32541688	+	0.000	0.000	Merged-chr9-32541400-38
Merged-chr18-73831006-4	chr18	73830891	73831135	+	0.000	0.000	Merged-chr18-73831006-4
Merged-chr1-176835151-1	chr1	176835053	176835251	+	0.000	0.000	Merged-chr1-176835151-1
Merged-chr3-27322840-36	chr3	27322562	27323056	+	0.000	0.000	Merged-chr3-27322840-36
Merged-chr9-123924687-247	chr9	123924145	123925270	+	0.000	0.000	Merged-chr9-123924687-247
Merged-chr11-116625830-1	chr11	116625732	116625930	+	0.000	0.000	Merged-chr11-116625830-1
Merged-chr19-41313926-9	chr19	41313752	41314085	+	0.000	0.000	Merged-chr19-41313926-9
Merged-chr15-84631807-24	chr15	84631600	84632013	+	0.000	0.000	Merged-chr15-84631807-24
Merged-chr1-74372987-1	chr1	74372889	74373087	+	0.000	0.000	Merged-chr1-74372987-1
Merged-chr6-127216243-29	chr6	127216008	127216434	+	0.000	0.000	Merged-chr6-127216243-29
Merged-chr18-75387830-1	chr18	75387732	75387930	+	0.000	0.000	Merged-chr18-75387830-1
Merged-chr17-47611424-64	chr17	47611110	47611682	+	0.000	0.000	Merged-chr17-47611424-64
Merged-chr1-138955036-38	chr1	138954765	138955451	+	0.000	0.000	Merged-chr1-138955036-38
Merged-chr17-86168611-1	chr17	86168513	86168711	+	0.000	0.000	Merged-chr17-86168611-1
Merged-chr7-138876731-1	chr7	138876633	138876831	+	0.000	0.000	Merged-chr7-138876731-1
Merged-chr19-38944753-25	chr19	38944499	38945030	+	0.000	0.000	Merged-chr19-38944753-25
Merged-chr6-120365064-1	chr6	120364966	120365164	+	0.000	0.000	Merged-chr6-120365064-1
Merged-chr8-70806772-33	chr8	70806565	70807017	+	0.000	0.000	Merged-chr8-70806772-33
Merged-chr8-115188643-43	chr8	115188420	115188906	+	0.000	0.000	Merged-chr8-115188643-43
Merged-chr2-9872839-11	chr2	9872613	9873091	+	0.000	0.000	Merged-chr2-9872839-11
Merged-chr9-44020152-22	chr9	44019902	44020466	+	0.000	0.000	Merged-chr9-44020152-22
Merged-chr4-8792257-5	chr4	8792151	8792370	+	0.000	0.000	Merged-chr4-8792257-5
Merged-chr10-19582476-43	chr10	19582291	19582916	+	0.000	0.000	Merged-chr10-19582476-43
Merged-chr1-127619429-18	chr1	127619220	127619585	+	0.000	0.000	Merged-chr1-127619429-18
Merged-chr2-167335475-48	chr2	167335047	167335950	+	0.000	0.000	Merged-chr2-167335475-48
Merged-chr10-40451996-39	chr10	40451697	40452471	+	0.000	0.000	Merged-chr10-40451996-39
Merged-chr11-59964535-1	chr11	59964437	59964635	+	0.000	0.000	Merged-chr11-59964535-1
Merged-chr5-135479316-9	chr5	135479025	135479597	+	0.000	0.000	Merged-chr5-135479316-9
Merged-chr17-79954966-8	chr17	79954712	79955232	+	0.000	0.000	Merged-chr17-79954966-8
Merged-chr9-21909581-5	chr9	21909465	21909703	+	0.000	0.000	Merged-chr9-21909581-5
Merged-chr5-139283179-1	chr5	139283081	139283279	+	0.000	0.000	Merged-chr5-139283179-1
Merged-chr12-4038819-48	chr12	4038583	4039083	+	0.000	0.000	Merged-chr12-4038819-48
Merged-chr7-79392504-115	chr7	79392025	79392795	+	0.000	0.000	Merged-chr7-79392504-115
Merged-chr8-115840999-9	chr8	115840677	115841328	+	0.000	0.000	Merged-chr8-115840999-9
Merged-chr2-90488484-5	chr2	90488275	90488663	+	0.000	0.000	Merged-chr2-90488484-5
Merged-chr7-16906031-31	chr7	16905516	16906677	+	0.000	0.000	Merged-chr7-16906031-31
Merged-chr12-70849918-9	chr12	70849788	70850135	+	0.000	0.000	Merged-chr12-70849918-9
Merged-chr13-45963892-55	chr13	45963611	45964307	+	0.000	0.000	Merged-chr13-45963892-55
Merged-chrX-8073936-1	chrX	8073838	8074036	+	0.000	0.000	Merged-chrX-8073936-1
Merged-chr10-79793613-35	chr10	79793289	79794050	+	0.000	0.000	Merged-chr10-79793613-35
Merged-chr1-171681632-83	chr1	171680894	171682332	+	0.000	0.000	Merged-chr1-171681632-83
Merged-chr9-106280470-1	chr9	106280372	106280570	+	0.000	0.000	Merged-chr9-106280470-1
Merged-chr11-76846933-27	chr11	76846648	76847220	+	0.000	0.000	Merged-chr11-76846933-27
Merged-chr2-9792573-15	chr2	9792267	9792829	+	0.000	0.000	Merged-chr2-9792573-15
Merged-chr1-38897327-4	chr1	38897209	38897450	+	0.000	0.000	Merged-chr1-38897327-4
Merged-chr17-44611134-1	chr17	44611036	44611234	+	0.000	0.000	Merged-chr17-44611134-1
Merged-chr2-128092262-29	chr2	128091936	128092534	+	0.000	0.000	Merged-chr2-128092262-29
Merged-chr5-115635680-25	chr5	115635444	115635903	+	0.000	0.000	Merged-chr5-115635680-25
Merged-chr19-53503120-5	chr19	53502910	53503311	+	0.000	0.000	Merged-chr19-53503120-5
Merged-chr10-111997186-1	chr10	111997088	111997286	+	0.000	0.000	Merged-chr10-111997186-1
Merged-chr6-135369561-1	chr6	135369463	135369661	+	0.000	0.000	Merged-chr6-135369561-1
Merged-chr6-129049251-27	chr6	129049082	129049432	+	0.000	0.000	Merged-chr6-129049251-27
Merged-chr18-4280777-15	chr18	4280574	4281017	+	0.000	0.000	Merged-chr18-4280777-15
Merged-chr13-95951245-46	chr13	95950899	95951478	+	0.000	0.000	Merged-chr13-95951245-46
Merged-chr3-137865594-62	chr3	137865097	137866010	+	0.000	0.000	Merged-chr3-137865594-62
Merged-chr18-75369427-12	chr18	75368844	75369990	+	0.000	0.000	Merged-chr18-75369427-12
Merged-chr1-43139813-33	chr1	43139586	43140034	+	0.000	0.000	Merged-chr1-43139813-33
Merged-chr10-81433541-9	chr10	81433413	81433706	+	0.000	0.000	Merged-chr10-81433541-9
Merged-chr8-57577462-21	chr8	57577143	57577963	+	0.000	0.000	Merged-chr8-57577462-21
Merged-chr4-40876932-30	chr4	40876581	40877166	+	0.000	0.000	Merged-chr4-40876932-30
Merged-chr17-83824004-16	chr17	83823815	83824221	+	0.000	0.000	Merged-chr17-83824004-16
Merged-chr19-43509487-13	chr19	43509293	43509697	+	0.000	0.000	Merged-chr19-43509487-13
Merged-chr11-101521353-1	chr11	101521255	101521453	+	0.000	0.000	Merged-chr11-101521353-1
Merged-chrX-140540934-11	chrX	140540523	140541164	+	0.000	0.000	Merged-chrX-140540934-11
Merged-chr4-62480522-129	chr4	62479817	62480898	+	0.000	0.000	Merged-chr4-62480522-129
Merged-chr2-156886168-20	chr2	156885640	156886530	+	0.000	0.000	Merged-chr2-156886168-20
Merged-chr6-85621873-7	chr6	85621720	85621996	+	0.000	0.000	Merged-chr6-85621873-7
Merged-chr7-25805750-12	chr7	25805527	25805936	+	0.000	0.000	Merged-chr7-25805750-12
Merged-chr15-52852001-1	chr15	52851903	52852101	+	0.000	0.000	Merged-chr15-52852001-1
Merged-chr14-121373953-1	chr14	121373855	121374053	+	0.000	0.000	Merged-chr14-121373953-1
Merged-chr11-73006638-22	chr11	73006473	73006850	+	0.000	0.000	Merged-chr11-73006638-22
Merged-chr5-134258630-9	chr5	134258493	134258785	+	0.000	0.000	Merged-chr5-134258630-9
Merged-chrX-167103751-19	chrX	167103436	167103979	+	0.000	0.000	Merged-chrX-167103751-19
Merged-chr15-76512079-61	chr15	76511732	76512343	+	0.000	0.000	Merged-chr15-76512079-61
Merged-chr7-79393101-2	chr7	79392985	79393220	+	0.000	0.000	Merged-chr7-79393101-2
Merged-chr8-75110152-2	chr8	75110045	75110262	+	0.000	0.000	Merged-chr8-75110152-2
Merged-chr6-70881049-27	chr6	70880856	70881204	+	0.000	0.000	Merged-chr6-70881049-27
Merged-chr13-30682181-38	chr13	30681919	30682468	+	0.000	0.000	Merged-chr13-30682181-38
Merged-chr6-86793393-55	chr6	86792973	86793675	+	0.000	0.000	Merged-chr6-86793393-55
Merged-chr7-45135783-3	chr7	45135649	45135901	+	0.000	0.000	Merged-chr7-45135783-3
Merged-chr13-45964984-110	chr13	45964387	45965577	+	0.000	0.000	Merged-chr13-45964984-110
Merged-chr1-133801920-3	chr1	133801810	133802044	+	0.000	0.000	Merged-chr1-133801920-3
Merged-chr10-41888773-10	chr10	41888610	41889014	+	0.000	0.000	Merged-chr10-41888773-10
Merged-chr16-77103981-1	chr16	77103883	77104081	+	0.000	0.000	Merged-chr16-77103981-1
Merged-chr15-37663420-3	chr15	37663298	37663550	+	0.000	0.000	Merged-chr15-37663420-3
Merged-chr4-135153851-29	chr4	135153466	135154315	+	0.000	0.000	Merged-chr4-135153851-29
Merged-chr2-11288546-34	chr2	11288209	11288836	+	0.000	0.000	Merged-chr2-11288546-34
Merged-chr2-79231345-48	chr2	79231002	79231731	+	0.000	0.000	Merged-chr2-79231345-48
Merged-chr7-139196865-1	chr7	139196767	139196965	+	0.000	0.000	Merged-chr7-139196865-1
Merged-chr17-44662083-35	chr17	44661554	44662673	+	0.000	0.000	Merged-chr17-44662083-35
Merged-chr19-56759911-13	chr19	56759745	56760192	+	0.000	0.000	Merged-chr19-56759911-13
Merged-chr2-128428948-146	chr2	128427984	128430274	+	0.000	0.000	Merged-chr2-128428948-146
Merged-chr16-58548206-2	chr16	58548081	58548334	+	0.000	0.000	Merged-chr16-58548206-2
Merged-chr18-73237703-1	chr18	73237605	73237803	+	0.000	0.000	Merged-chr18-73237703-1
Merged-chr6-8735265-38	chr6	8735053	8735544	+	0.000	0.000	Merged-chr6-8735265-38
Merged-chr19-18630523-17	chr19	18630330	18630686	+	0.000	0.000	Merged-chr19-18630523-17
Merged-chr11-70534547-2	chr11	70534441	70534656	+	0.000	0.000	Merged-chr11-70534547-2
Merged-chr7-110965629-28	chr7	110965389	110965833	+	0.000	0.000	Merged-chr7-110965629-28
Merged-chr19-6969828-39	chr19	6969562	6970123	+	0.000	0.000	Merged-chr19-6969828-39
Merged-chr1-134074419-4	chr1	134074298	134074569	+	0.000	0.000	Merged-chr1-134074419-4
Merged-chr6-67367460-34	chr6	67367121	67367822	+	0.000	0.000	Merged-chr6-67367460-34
Merged-chr2-71813678-29	chr2	71813449	71813856	+	0.000	0.000	Merged-chr2-71813678-29
Merged-chr4-135067110-46	chr4	135066808	135067376	+	0.000	0.000	Merged-chr4-135067110-46
Merged-chr3-142559790-6	chr3	142559642	142560028	+	0.000	0.000	Merged-chr3-142559790-6
Merged-chr4-155492396-38	chr4	155492028	155492599	+	0.000	0.000	Merged-chr4-155492396-38
Merged-chr1-135154581-28	chr1	135154290	135154844	+	0.000	0.000	Merged-chr1-135154581-28
Merged-chr13-30684962-1	chr13	30684864	30685062	+	0.000	0.000	Merged-chr13-30684962-1
Merged-chrX-73880699-35	chrX	73880363	73881047	+	0.000	0.000	Merged-chrX-73880699-35
Merged-chr8-46617984-1	chr8	46617886	46618084	+	0.000	0.000	Merged-chr8-46617984-1
