#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed
NR22704--MA0742.1.Klf12	chr15	38199891	38199905	+	0.000	0.000	Merged-chr15-38199755-22
NR41016--MA1107.1.KLF9	chr3	52102782	52102794	+	0.000	0.000	Merged-chr3-52102741-168
NR56711--MA0493.1.Klf1	chr6	100390391	100390401	+	0.000	0.000	Merged-chr6-100390476-26
NR9348--MA0740.1.KLF14	chr11	6680660	6680673	+	0.000	0.000	Merged-chr11-6680624-1
NR50310--MA1107.1.KLF9	chr5	47983209	47983221	-	0.000	0.000	Merged-chr5-47983242-36
NR47441--MA0742.1.Klf12	chr4	129272589	129272603	+	0.000	0.000	Merged-chr4-129272515-32
NR50745--MA0493.1.Klf1	chr5	65901126	65901136	+	0.000	0.000	Merged-chr5-65901111-39
NR41227--MA0493.1.Klf1	chr3	65352870	65352880	-	0.000	0.000	Merged-chr3-65352895-35
NR52369--MA1107.1.KLF9	chr5	118710065	118710077	-	0.000	0.000	Merged-chr5-118710096-15
NR487--MA0493.1.Klf1	chr1	39102343	39102353	-	0.000	0.000	Merged-chr1-39102412-8
NR32949--MA0741.1.KLF16	chr19	4718775	4718785	+	0.000	0.000	Merged-chr19-4718820-6
NR6400--MA0740.1.KLF14	chr10	67698005	67698018	+	0.000	0.000	Merged-chr10-67697981-39
NR26288--MA0741.1.KLF16	chr16	55526637	55526647	-	0.000	0.000	Merged-chr16-55526472-43
NR17482--MA1107.1.KLF9	chr13	69821375	69821387	+	0.000	0.000	Merged-chr13-69821460-47
NR1074--MA1107.1.KLF9	chr1	69499060	69499072	-	0.000	0.000	Merged-chr1-69499196-51
NR70678--MA0657.1.KLF13	chr9	107547244	107547261	-	0.000	0.000	Merged-chr9-107547233-11
NR27238--MA0740.1.KLF14	chr16	96208434	96208447	-	0.000	0.000	Merged-chr16-96208613-13
NR16286--MA0599.1.KLF5	chr13	21222587	21222596	-	0.000	0.000	Merged-chr13-21222520-28
NR25795--MA0599.1.KLF5	chr16	32658967	32658976	-	0.000	0.000	Merged-chr16-32659000-27
NR2258--MA1107.1.KLF9	chr1	127322324	127322336	-	0.000	0.000	Merged-chr1-127322582-29
NR21068--MA0493.1.Klf1	chr14	75197979	75197989	-	0.000	0.000	Merged-chr14-75197932-9
NR40844--MA1107.1.KLF9	chr3	38044518	38044530	-	0.000	0.000	Merged-chr3-38044560-26
NR68527--MA0741.1.KLF16	chr9	46120105	46120115	+	0.000	0.000	Merged-chr9-46120159-27
NR25891--MA0741.1.KLF16	chr16	35154814	35154824	-	0.000	0.000	Merged-chr16-35154981-11
NR50744--MA0039.3.KLF4	chr5	65901128	65901138	+	0.000	0.000	Merged-chr5-65901111-39
NR7229--MA0493.1.Klf1	chr10	81253308	81253318	-	0.000	0.000	Merged-chr10-81253220-18
NR48828--MA0741.1.KLF16	chr4	151108545	151108555	-	0.000	0.000	Merged-chr4-151108570-29
NR25781--MA0493.1.Klf1	chr16	32516539	32516549	-	0.000	0.000	Merged-chr16-32516451-30
NR44542--MA0599.1.KLF5	chr4	11455284	11455293	-	0.000	0.000	Merged-chr4-11455280-34
NR47588--MA0741.1.KLF16	chr4	130802166	130802176	+	0.000	0.000	Merged-chr4-130802230-25
NR23373--MA0493.1.Klf1	chr15	73269739	73269749	-	0.000	0.000	Merged-chr15-73269673-2
NR69334--MA0741.1.KLF16	chr9	68957071	68957081	-	0.000	0.000	Merged-chr9-68957208-21
NR61752--MA0742.1.Klf12	chr7	101012081	101012095	-	0.000	0.000	Merged-chr7-101011923-30
NR63719--MA0599.1.KLF5	chr7	141467806	141467815	-	0.000	0.000	Merged-chr7-141467661-66
NR47443--MA0039.3.KLF4	chr4	129272591	129272601	+	0.000	0.000	Merged-chr4-129272515-32
NR60046--MA0741.1.KLF16	chr7	35172061	35172071	-	0.000	0.000	Merged-chr7-35172078-26
NR34847--MA0741.1.KLF16	chr2	11173726	11173736	+	0.000	0.000	Merged-chr2-11173621-55
NR67765--MA0599.1.KLF5	chr9	15014169	15014178	-	0.000	0.000	Merged-chr9-15014101-6
NR62727--MA0493.1.Klf1	chr7	126285671	126285681	-	0.000	0.000	Merged-chr7-126285441-83
NR41897--MA0740.1.KLF14	chr3	94483002	94483015	-	0.000	0.000	Merged-chr3-94482974-4
NR13242--MA0741.1.KLF16	chr11	120727378	120727388	-	0.000	0.000	Merged-chr11-120727252-27
NR49768--MA0657.1.KLF13	chr5	27995447	27995464	-	0.000	0.000	Merged-chr5-27995403-19
NR11628--MA0741.1.KLF16	chr11	88595871	88595881	+	0.000	0.000	Merged-chr11-88595910-28
NR30836--MA0740.1.KLF14	chr18	5819883	5819896	+	0.000	0.000	Merged-chr18-5820020-28
NR13494--MA0741.1.KLF16	chr12	11280083	11280093	-	0.000	0.000	Merged-chr12-11280014-10
NR44892--MA0741.1.KLF16	chr4	34551629	34551639	+	0.000	0.000	Merged-chr4-34551500-9
NR2388--MA1107.1.KLF9	chr1	130522446	130522458	+	0.000	0.000	Merged-chr1-130522626-12
NR54380--MA0599.1.KLF5	chr5	150232893	150232902	+	0.000	0.000	Merged-chr5-150232910-1
NR68935--MA0493.1.Klf1	chr9	58112455	58112465	+	0.000	0.000	Merged-chr9-58112486-25
NR14111--MA0599.1.KLF5	chr12	52383148	52383157	-	0.000	0.000	Merged-chr12-52383146-23
NR57277--MA1107.1.KLF9	chr6	120464176	120464188	+	0.000	0.000	Merged-chr6-120464092-4
NR49771--MA1107.1.KLF9	chr5	27995451	27995463	-	0.000	0.000	Merged-chr5-27995403-19
NR55536--MA1107.1.KLF9	chr6	54228988	54229000	-	0.000	0.000	Merged-chr6-54229087-24
NR14843--MA0741.1.KLF16	chr12	85486976	85486986	-	0.000	0.000	Merged-chr12-85486872-12
NR24804--MA0599.1.KLF5	chr15	100723865	100723874	-	0.000	0.000	Merged-chr15-100723788-13
NR23210--MA0741.1.KLF16	chr15	64113261	64113271	+	0.000	0.000	Merged-chr15-64113403-29
NR43457--MA0599.1.KLF5	chr3	135307614	135307623	+	0.000	0.000	Merged-chr3-135307763-66
NR46747--MA0741.1.KLF16	chr4	109229939	109229949	+	0.000	0.000	Merged-chr4-109229977-29
NR6188--MA1107.1.KLF9	chr10	61233349	61233361	+	0.000	0.000	Merged-chr10-61233317-40
NR44796--MA0741.1.KLF16	chr4	32481948	32481958	-	0.000	0.000	Merged-chr4-32481815-19
NR16980--MA0741.1.KLF16	chr13	52929728	52929738	+	0.000	0.000	Merged-chr13-52929606-61
NR44793--MA0599.1.KLF5	chr4	32481942	32481951	-	0.000	0.000	Merged-chr4-32481815-19
NR41182--MA1107.1.KLF9	chr3	61344350	61344362	+	0.000	0.000	Merged-chr3-61344207-16
NR50772--MA0741.1.KLF16	chr5	66620372	66620382	-	0.000	0.000	Merged-chr5-66620441-17
NR19437--MA0741.1.KLF16	chr14	20803633	20803643	+	0.000	0.000	Merged-chr14-20803678-27
NR24373--MA1107.1.KLF9	chr15	93374730	93374742	-	0.000	0.000	Merged-chr15-93374795-20
NR71046--MA0599.1.KLF5	chr9	114613181	114613190	-	0.000	0.000	Merged-chr9-114613191-38
NR9835--MA0741.1.KLF16	chr11	35838508	35838518	-	0.000	0.000	Merged-chr11-35838525-24
NR36234--MA1107.1.KLF9	chr2	55437051	55437063	+	0.000	0.000	Merged-chr2-55437134-25
NR42768--MA0741.1.KLF16	chr3	115897927	115897937	+	0.000	0.000	Merged-chr3-115897908-5
NR3036--MA0599.1.KLF5	chr1	152733292	152733301	+	0.000	0.000	Merged-chr1-152733286-16
NR34032--MA0741.1.KLF16	chr19	44314786	44314796	+	0.000	0.000	Merged-chr19-44314757-47
NR13459--MA1107.1.KLF9	chr12	8827542	8827554	-	0.000	0.000	Merged-chr12-8827572-4
NR20373--MA0599.1.KLF5	chr14	55478859	55478868	+	0.000	0.000	Merged-chr14-55479045-71
NR36346--MA1107.1.KLF9	chr2	60693661	60693673	-	0.000	0.000	Merged-chr2-60693604-10
NR66207--MA0741.1.KLF16	chr8	95349080	95349090	-	0.000	0.000	Merged-chr8-95348986-27
NR66468--MA0742.1.Klf12	chr8	105685992	105686006	+	0.000	0.000	Merged-chr8-105686142-54
NR1088--MA1107.1.KLF9	chr1	69683244	69683256	-	0.000	0.000	Merged-chr1-69683222-14
NR24391--MA1107.1.KLF9	chr15	93443919	93443931	+	0.000	0.000	Merged-chr15-93443797-12
NR49543--MA1107.1.KLF9	chr5	21054904	21054916	+	0.000	0.000	Merged-chr5-21054874-6
NR67340--MA0599.1.KLF5	chr8	124046088	124046097	-	0.000	0.000	Merged-chr8-124045987-6
NR45268--MA0741.1.KLF16	chr4	45766162	45766172	-	0.000	0.000	Merged-chr4-45766216-17
NR16976--MA0599.1.KLF5	chr13	52929728	52929737	+	0.000	0.000	Merged-chr13-52929606-61
NR43461--MA0493.1.Klf1	chr3	135307613	135307623	+	0.000	0.000	Merged-chr3-135307763-66
NR55308--MA1107.1.KLF9	chr6	49973781	49973793	-	0.000	0.000	Merged-chr6-49973713-27
NR43454--MA0742.1.Klf12	chr3	135307603	135307617	+	0.000	0.000	Merged-chr3-135307763-66
NR55886--MA0493.1.Klf1	chr6	72439123	72439133	+	0.000	0.000	Merged-chr6-72438940-1
NR39168--MA1107.1.KLF9	chr2	157119293	157119305	-	0.000	0.000	Merged-chr2-157119108-55
NR6440--MA0599.1.KLF5	chr10	68136635	68136644	+	0.000	0.000	Merged-chr10-68136775-17
NR31810--MA1107.1.KLF9	chr18	62267376	62267388	-	0.000	0.000	Merged-chr18-62267467-16
NR60939--MA0657.1.KLF13	chr7	68298601	68298618	+	0.000	0.000	Merged-chr7-68298573-21
NR24379--MA0599.1.KLF5	chr15	93443908	93443917	+	0.000	0.000	Merged-chr15-93443797-12
NR11177--MA0493.1.Klf1	chr11	77802566	77802576	+	0.000	0.000	Merged-chr11-77802709-45
NR55572--MA1107.1.KLF9	chr6	54972570	54972582	-	0.000	0.000	Merged-chr6-54972728-67
NR5869--MA0493.1.Klf1	chr10	44444024	44444034	-	0.000	0.000	Merged-chr10-44443949-54
NR6401--MA0657.1.KLF13	chr10	67698004	67698021	+	0.000	0.000	Merged-chr10-67697981-39
NR13268--MA0741.1.KLF16	chr11	120981076	120981086	+	0.000	0.000	Merged-chr11-120981125-9
NR39721--MA0741.1.KLF16	chr2	168525574	168525584	+	0.000	0.000	Merged-chr2-168525389-54
NR67808--MA0741.1.KLF16	chr9	15709978	15709988	-	0.000	0.000	Merged-chr9-15709752-108
NR36364--MA1107.1.KLF9	chr2	60880815	60880827	+	0.000	0.000	Merged-chr2-60880763-2
NR29514--MA0741.1.KLF16	chr17	56425180	56425190	-	0.000	0.000	Merged-chr17-56425045-2
NR17851--MA0599.1.KLF5	chr13	89521653	89521662	+	0.000	0.000	Merged-chr13-89521757-30
NR43474--MA1107.1.KLF9	chr3	135579477	135579489	-	0.000	0.000	Merged-chr3-135579457-44
NR14107--MA0599.1.KLF5	chr12	52383127	52383136	-	0.000	0.000	Merged-chr12-52383146-23
NR23061--MA0741.1.KLF16	chr15	58595071	58595081	+	0.000	0.000	Merged-chr15-58595150-15
NR9705--MA0741.1.KLF16	chr11	31169345	31169355	+	0.000	0.000	Merged-chr11-31169541-9
NR57755--MA0740.1.KLF14	chr6	129477061	129477074	+	0.000	0.000	Merged-chr6-129476936-30
NR40021--MA0741.1.KLF16	chr2	173444619	173444629	+	0.000	0.000	Merged-chr2-173444560-32
NR6077--MA0493.1.Klf1	chr10	59570941	59570951	+	0.000	0.000	Merged-chr10-59570801-31
NR6277--MA0740.1.KLF14	chr10	62247946	62247959	-	0.000	0.000	Merged-chr10-62247968-20
NR60028--MA1107.1.KLF9	chr7	34630505	34630517	-	0.000	0.000	Merged-chr7-34630517-24
NR13919--MA0741.1.KLF16	chr12	33284731	33284741	-	0.000	0.000	Merged-chr12-33284674-45
NR69059--MA0599.1.KLF5	chr9	61715231	61715240	-	0.000	0.000	Merged-chr9-61715160-12
NR37115--MA0599.1.KLF5	chr2	92948474	92948483	-	0.000	0.000	Merged-chr2-92948458-20
NR35956--MA0599.1.KLF5	chr2	37765371	37765380	-	0.000	0.000	Merged-chr2-37765232-35
NR66473--MA1107.1.KLF9	chr8	105685992	105686004	+	0.000	0.000	Merged-chr8-105686142-54
NR53804--MA0039.3.KLF4	chr5	140981730	140981740	-	0.000	0.000	Merged-chr5-140981610-38
NR58843--MA0599.1.KLF5	chr7	4964460	4964469	+	0.000	0.000	Merged-chr7-4964465-28
NR22735--MA0039.3.KLF4	chr15	38635251	38635261	+	0.000	0.000	Merged-chr15-38635237-53
NR1700--MA0741.1.KLF16	chr1	92371930	92371940	+	0.000	0.000	Merged-chr1-92371802-28
NR65618--MA0741.1.KLF16	chr8	76902242	76902252	+	0.000	0.000	Merged-chr8-76902143-41
NR60529--MA0740.1.KLF14	chr7	49246033	49246046	+	0.000	0.000	Merged-chr7-49246156-57
NR29054--MA0599.1.KLF5	chr17	45342199	45342208	-	0.000	0.000	Merged-chr17-45342322-7
NR31699--MA0493.1.Klf1	chr18	57970445	57970455	+	0.000	0.000	Merged-chr18-57970531-36
NR53802--MA0742.1.Klf12	chr5	140981728	140981742	-	0.000	0.000	Merged-chr5-140981610-38
NR67484--MA0741.1.KLF16	chr8	126539625	126539635	-	0.000	0.000	Merged-chr8-126539798-23
NR41898--MA0657.1.KLF13	chr3	94482999	94483016	-	0.000	0.000	Merged-chr3-94482974-4
NR36748--MA0657.1.KLF13	chr2	75114510	75114527	-	0.000	0.000	Merged-chr2-75114355-21
NR72284--MA0599.1.KLF5	chrX	93911156	93911165	-	0.000	0.000	Merged-chrX-93911345-24
NR30837--MA0657.1.KLF13	chr18	5819882	5819899	+	0.000	0.000	Merged-chr18-5820020-28
NR9923--MA0741.1.KLF16	chr11	44581344	44581354	-	0.000	0.000	Merged-chr11-44581458-41
NR24057--MA0599.1.KLF5	chr15	84372964	84372973	-	0.000	0.000	Merged-chr15-84372915-18
NR63776--MA0741.1.KLF16	chr7	142457656	142457666	+	0.000	0.000	Merged-chr7-142457551-10
NR16981--MA0742.1.Klf12	chr13	52976726	52976740	+	0.000	0.000	Merged-chr13-52976718-35
NR13841--MA0599.1.KLF5	chr12	30599738	30599747	-	0.000	0.000	Merged-chr12-30599572-41
NR3265--MA0741.1.KLF16	chr1	156217597	156217607	+	0.000	0.000	Merged-chr1-156217514-18
NR71193--MA1107.1.KLF9	chr9	117553240	117553252	+	0.000	0.000	Merged-chr9-117553194-1
NR18652--MA0741.1.KLF16	chr13	109809711	109809721	+	0.000	0.000	Merged-chr13-109809841-14
NR19363--MA0741.1.KLF16	chr14	18893807	18893817	+	0.000	0.000	Merged-chr14-18893829-80
NR47623--MA0740.1.KLF14	chr4	131696142	131696155	-	0.000	0.000	Merged-chr4-131696229-22
NR11414--MA1107.1.KLF9	chr11	82961934	82961946	-	0.000	0.000	Merged-chr11-82962014-19
NR70664--MA0599.1.KLF5	chr9	107338346	107338355	+	0.000	0.000	Merged-chr9-107338409-31
NR12750--MA1107.1.KLF9	chr11	113787644	113787656	+	0.000	0.000	Merged-chr11-113787671-26
NR64747--MA0599.1.KLF5	chr8	45333173	45333182	+	0.000	0.000	Merged-chr8-45333167-99
NR33678--MA0599.1.KLF5	chr19	32523948	32523957	-	0.000	0.000	Merged-chr19-32523975-16
NR1657--MA1107.1.KLF9	chr1	91193338	91193350	-	0.000	0.000	Merged-chr1-91193266-65
NR11624--MA0039.3.KLF4	chr11	88595867	88595877	+	0.000	0.000	Merged-chr11-88595910-28
NR16353--MA0741.1.KLF16	chr13	24547218	24547228	-	0.000	0.000	Merged-chr13-24547194-39
NR3927--MA0493.1.Klf1	chr1	171397809	171397819	+	0.000	0.000	Merged-chr1-171397853-5
NR25271--MA1107.1.KLF9	chr16	11286155	11286167	-	0.000	0.000	Merged-chr16-11286053-13
NR6412--MA0039.3.KLF4	chr10	67891157	67891167	-	0.000	0.000	Merged-chr10-67891340-18
NR35992--MA0599.1.KLF5	chr2	39009187	39009196	+	0.000	0.000	Merged-chr2-39009126-39
NR4085--MA0741.1.KLF16	chr1	175693727	175693737	+	0.000	0.000	Merged-chr1-175693836-3
NR13398--MA0599.1.KLF5	chr12	8496543	8496552	-	0.000	0.000	Merged-chr12-8496481-10
NR67768--MA0741.1.KLF16	chr9	15014175	15014185	-	0.000	0.000	Merged-chr9-15014101-6
NR65837--MA0599.1.KLF5	chr8	84073835	84073844	+	0.000	0.000	Merged-chr8-84073681-60
NR36603--MA0599.1.KLF5	chr2	72137079	72137088	+	0.000	0.000	Merged-chr2-72136999-23
NR17968--MA0599.1.KLF5	chr13	94144784	94144793	-	0.000	0.000	Merged-chr13-94144726-31
NR24061--MA0493.1.Klf1	chr15	84372976	84372986	-	0.000	0.000	Merged-chr15-84372915-18
NR44453--MA0493.1.Klf1	chr4	5644616	5644626	+	0.000	0.000	Merged-chr4-5644345-65
NR61840--MA0599.1.KLF5	chr7	102347595	102347604	+	0.000	0.000	Merged-chr7-102347477-20
NR16761--MA0493.1.Klf1	chr13	44088994	44089004	-	0.000	0.000	Merged-chr13-44088979-30
NR58844--MA0741.1.KLF16	chr7	4964460	4964470	+	0.000	0.000	Merged-chr7-4964465-28
NR69557--MA0741.1.KLF16	chr9	75646911	75646921	+	0.000	0.000	Merged-chr9-75646856-3
NR23215--MA0741.1.KLF16	chr15	64113266	64113276	+	0.000	0.000	Merged-chr15-64113403-29
NR35056--MA0493.1.Klf1	chr2	18909776	18909786	-	0.000	0.000	Merged-chr2-18909851-2
NR67587--MA0599.1.KLF5	chr8	127993900	127993909	+	0.000	0.000	Merged-chr8-127993892-1
NR25986--MA0740.1.KLF14	chr16	38452657	38452670	-	0.000	0.000	Merged-chr16-38452738-62
NR44863--MA0741.1.KLF16	chr4	33390942	33390952	+	0.000	0.000	Merged-chr4-33390737-19
NR37762--MA0741.1.KLF16	chr2	116900134	116900144	-	0.000	0.000	Merged-chr2-116900141-29
NR40345--MA0599.1.KLF5	chr3	9500017	9500026	-	0.000	0.000	Merged-chr3-9499976-58
NR71744--MA1107.1.KLF9	chrX	11807626	11807638	-	0.000	0.000	Merged-chrX-11807540-17
NR46795--MA0741.1.KLF16	chr4	111435258	111435268	-	0.000	0.000	Merged-chr4-111435287-1
NR34552--MA1107.1.KLF9	chr19	58527909	58527921	-	0.000	0.000	Merged-chr19-58527908-29
NR72265--MA0741.1.KLF16	chrX	77522974	77522984	-	0.000	0.000	Merged-chrX-77522857-17
NR44597--MA0599.1.KLF5	chr4	14819950	14819959	-	0.000	0.000	Merged-chr4-14819908-10
NR64989--MA0599.1.KLF5	chr8	57743796	57743805	+	0.000	0.000	Merged-chr8-57743874-24
NR64746--MA0742.1.Klf12	chr8	45333172	45333186	+	0.000	0.000	Merged-chr8-45333167-99
NR13916--MA0039.3.KLF4	chr12	33220641	33220651	-	0.000	0.000	Merged-chr12-33220672-27
NR33695--MA1107.1.KLF9	chr19	32957100	32957112	+	0.000	0.000	Merged-chr19-32957163-34
NR27412--MA0741.1.KLF16	chr17	5138646	5138656	-	0.000	0.000	Merged-chr17-5138884-51
NR67802--MA0599.1.KLF5	chr9	15534285	15534294	+	0.000	0.000	Merged-chr9-15534330-2
NR19417--MA0742.1.Klf12	chr14	20479946	20479960	-	0.000	0.000	Merged-chr14-20479960-47
NR10312--MA0741.1.KLF16	chr11	57791207	57791217	+	0.000	0.000	Merged-chr11-57791276-17
NR64895--MA0599.1.KLF5	chr8	54077297	54077306	+	0.000	0.000	Merged-chr8-54077425-74
NR70534--MA0493.1.Klf1	chr9	104337793	104337803	-	0.000	0.000	Merged-chr9-104337728-48
NR25822--MA1107.1.KLF9	chr16	33179370	33179382	-	0.000	0.000	Merged-chr16-33179484-12
NR8677--MA0740.1.KLF14	chr10	122778137	122778150	+	0.000	0.000	Merged-chr10-122778014-1
NR35642--MA1107.1.KLF9	chr2	31062553	31062565	-	0.000	0.000	Merged-chr2-31062467-40
NR51249--MA0741.1.KLF16	chr5	92398457	92398467	-	0.000	0.000	Merged-chr5-92398390-31
NR38345--MA0740.1.KLF14	chr2	132131490	132131503	+	0.000	0.000	Merged-chr2-132131548-24
NR36936--MA0740.1.KLF14	chr2	84557345	84557358	-	0.000	0.000	Merged-chr2-84557323-11
NR7855--MA0741.1.KLF16	chr10	95942200	95942210	+	0.000	0.000	Merged-chr10-95942106-29
NR53626--MA1107.1.KLF9	chr5	139290672	139290684	+	0.000	0.000	Merged-chr5-139290875-38
NR33444--MA0039.3.KLF4	chr19	18766674	18766684	-	0.000	0.000	Merged-chr19-18766611-24
NR13749--MA0741.1.KLF16	chr12	25601194	25601204	-	0.000	0.000	Merged-chr12-25601123-16
NR39660--MA0741.1.KLF16	chr2	167713155	167713165	-	0.000	0.000	Merged-chr2-167713112-41
NR53551--MA0599.1.KLF5	chr5	137749330	137749339	+	0.000	0.000	Merged-chr5-137749459-31
NR51232--MA0493.1.Klf1	chr5	91517629	91517639	-	0.000	0.000	Merged-chr5-91517668-20
NR50918--MA0741.1.KLF16	chr5	74260699	74260709	-	0.000	0.000	Merged-chr5-74260801-106
NR1563--MA0039.3.KLF4	chr1	87847399	87847409	-	0.000	0.000	Merged-chr1-87847290-68
NR60991--MA1107.1.KLF9	chr7	73589659	73589671	-	0.000	0.000	Merged-chr7-73589494-9
NR32611--MA0599.1.KLF5	chr18	82532270	82532279	-	0.000	0.000	Merged-chr18-82532131-16
NR36196--MA0599.1.KLF5	chr2	52542689	52542698	+	0.000	0.000	Merged-chr2-52542865-9
NR5413--MA0741.1.KLF16	chr10	21659738	21659748	+	0.000	0.000	Merged-chr10-21659696-16
NR35681--MA0741.1.KLF16	chr2	31825541	31825551	+	0.000	0.000	Merged-chr2-31825617-19
NR41425--MA1107.1.KLF9	chr3	79129204	79129216	-	0.000	0.000	Merged-chr3-79129160-12
NR38040--MA0740.1.KLF14	chr2	122765299	122765312	-	0.000	0.000	Merged-chr2-122765389-48
NR72135--MA0741.1.KLF16	chrX	73054159	73054169	+	0.000	0.000	Merged-chrX-73054077-33
NR346--MA0599.1.KLF5	chr1	34831629	34831638	-	0.000	0.000	Merged-chr1-34831505-37
NR4239--MA0741.1.KLF16	chr1	180483486	180483496	+	0.000	0.000	Merged-chr1-180483466-4
NR60078--MA1107.1.KLF9	chr7	35729578	35729590	+	0.000	0.000	Merged-chr7-35729754-35
NR65873--MA0740.1.KLF14	chr8	84686724	84686737	-	0.000	0.000	Merged-chr8-84686915-1
NR17994--MA1107.1.KLF9	chr13	94567544	94567556	-	0.000	0.000	Merged-chr13-94567668-9
NR21920--MA0493.1.Klf1	chr14	118950713	118950723	-	0.000	0.000	Merged-chr14-118950797-17
NR33392--MA0599.1.KLF5	chr19	16373324	16373333	+	0.000	0.000	Merged-chr19-16373273-16
NR35414--MA1107.1.KLF9	chr2	26628299	26628311	-	0.000	0.000	Merged-chr2-26628456-31
NR26676--MA0740.1.KLF14	chr16	76283301	76283314	+	0.000	0.000	Merged-chr16-76283420-1
NR27447--MA1107.1.KLF9	chr17	5862515	5862527	-	0.000	0.000	Merged-chr17-5862427-6
NR3767--MA0599.1.KLF5	chr1	167273622	167273631	+	0.000	0.000	Merged-chr1-167273702-38
NR57678--MA0599.1.KLF5	chr6	128143626	128143635	-	0.000	0.000	Merged-chr6-128143679-59
NR67810--MA1107.1.KLF9	chr9	15709977	15709989	-	0.000	0.000	Merged-chr9-15709752-108
NR11240--MA1107.1.KLF9	chr11	78360909	78360921	-	0.000	0.000	Merged-chr11-78360769-1
NR19602--MA0599.1.KLF5	chr14	25842118	25842127	+	0.000	0.000	Merged-chr14-25842298-78
NR41757--MA0493.1.Klf1	chr3	89892869	89892879	-	0.000	0.000	Merged-chr3-89892725-25
NR42300--MA1107.1.KLF9	chr3	101598151	101598163	+	0.000	0.000	Merged-chr3-101598272-22
NR49208--MA0039.3.KLF4	chr5	3606218	3606228	-	0.000	0.000	Merged-chr5-3606104-9
NR67489--MA0741.1.KLF16	chr8	126699189	126699199	-	0.000	0.000	Merged-chr8-126699390-72
NR59396--MA0493.1.Klf1	chr7	24301055	24301065	+	0.000	0.000	Merged-chr7-24301044-7
NR63209--MA1107.1.KLF9	chr7	132824640	132824652	+	0.000	0.000	Merged-chr7-132824609-20
NR32065--MA0741.1.KLF16	chr18	67967148	67967158	+	0.000	0.000	Merged-chr18-67966986-64
NR61751--MA0740.1.KLF14	chr7	101012082	101012095	-	0.000	0.000	Merged-chr7-101011923-30
NR9830--MA0039.3.KLF4	chr11	35838496	35838506	-	0.000	0.000	Merged-chr11-35838525-24
NR44373--MA0493.1.Klf1	chr3	157717510	157717520	+	0.000	0.000	Merged-chr3-157717684-49
NR65000--MA0741.1.KLF16	chr8	60505777	60505787	-	0.000	0.000	Merged-chr8-60505912-35
NR60091--MA0039.3.KLF4	chr7	35774223	35774233	+	0.000	0.000	Merged-chr7-35774249-18
NR45342--MA0493.1.Klf1	chr4	46564123	46564133	-	0.000	0.000	Merged-chr4-46564109-30
NR13920--MA0741.1.KLF16	chr12	33284737	33284747	-	0.000	0.000	Merged-chr12-33284674-45
NR19159--MA0599.1.KLF5	chr14	7937337	7937346	+	0.000	0.000	Merged-chr14-7937215-13
NR13514--MA1107.1.KLF9	chr12	12176289	12176301	+	0.000	0.000	Merged-chr12-12176537-33
NR118--MA0599.1.KLF5	chr1	13427008	13427017	-	0.000	0.000	Merged-chr1-13426973-84
NR57528--MA0742.1.Klf12	chr6	125433842	125433856	+	0.000	0.000	Merged-chr6-125433874-28
NR5807--MA1107.1.KLF9	chr10	42849026	42849038	-	0.000	0.000	Merged-chr10-42848913-29
NR33395--MA0741.1.KLF16	chr19	16373318	16373328	+	0.000	0.000	Merged-chr19-16373273-16
NR67184--MA0741.1.KLF16	chr8	121898640	121898650	-	0.000	0.000	Merged-chr8-121898554-47
NR21113--MA0741.1.KLF16	chr14	76165444	76165454	-	0.000	0.000	Merged-chr14-76165391-21
NR59394--MA0742.1.Klf12	chr7	24301055	24301069	+	0.000	0.000	Merged-chr7-24301044-7
NR64224--MA0599.1.KLF5	chr8	14968213	14968222	-	0.000	0.000	Merged-chr8-14968096-34
NR70022--MA0740.1.KLF14	chr9	88719820	88719833	-	0.000	0.000	Merged-chr9-88719952-88
NR5806--MA0741.1.KLF16	chr10	42849027	42849037	-	0.000	0.000	Merged-chr10-42848913-29
NR68476--MA0599.1.KLF5	chr9	44708510	44708519	+	0.000	0.000	Merged-chr9-44708535-22
NR23045--MA0741.1.KLF16	chr15	58171624	58171634	+	0.000	0.000	Merged-chr15-58171434-29
NR9352--MA0741.1.KLF16	chr11	6680661	6680671	+	0.000	0.000	Merged-chr11-6680624-1
NR28001--MA0599.1.KLF5	chr17	23786241	23786250	-	0.000	0.000	Merged-chr17-23786178-32
NR39223--MA1107.1.KLF9	chr2	158673412	158673424	+	0.000	0.000	Merged-chr2-158673458-23
NR55861--MA0599.1.KLF5	chr6	71500870	71500879	-	0.000	0.000	Merged-chr6-71500692-12
NR34029--MA0741.1.KLF16	chr19	44314783	44314793	+	0.000	0.000	Merged-chr19-44314757-47
NR32522--MA0740.1.KLF14	chr18	80697331	80697344	+	0.000	0.000	Merged-chr18-80697325-29
