#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_up.bed
NR48927--MA0599.1.KLF5	chr5	105709897	105709906	-	0.000	0.000	Merged-chr5-105709845-15
NR6819--MA0741.1.KLF16	chr10	81525255	81525265	-	0.000	0.000	Merged-chr10-81525209-7
NR30750--MA0493.1.Klf1	chr18	80629044	80629054	+	0.000	0.000	Merged-chr18-80629168-11
NR4463--MA0742.1.Klf12	chr1	191118122	191118136	+	0.000	0.000	Merged-chr1-191118105-3
NR18293--MA1107.1.KLF9	chr13	113549198	113549210	+	0.000	0.000	Merged-chr13-113549207-25
NR19370--MA0493.1.Klf1	chr14	53795346	53795356	-	0.000	0.000	Merged-chr14-53795361-42
NR3158--MA0039.3.KLF4	chr1	162565218	162565228	+	0.000	0.000	Merged-chr1-162565187-22
NR9917--MA1107.1.KLF9	chr11	57669657	57669669	-	0.000	0.000	Merged-chr11-57669677-39
NR37489--MA0599.1.KLF5	chr2	164041217	164041226	+	0.000	0.000	Merged-chr2-164041176-18
NR427--MA1107.1.KLF9	chr1	39196989	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR35818--MA0039.3.KLF4	chr2	118658632	118658642	-	0.000	0.000	Merged-chr2-118658566-8
NR62368--MA0599.1.KLF5	chr8	111771929	111771938	-	0.000	0.000	Merged-chr8-111771953-9
NR50816--MA0599.1.KLF5	chr5	140999422	140999431	-	0.000	0.000	Merged-chr5-140999389-30
NR56556--MA0742.1.Klf12	chr7	45338242	45338256	-	0.000	0.000	Merged-chr7-45338434-19
NR20058--MA0599.1.KLF5	chr14	75179456	75179465	+	0.000	0.000	Merged-chr14-75179167-116
NR28759--MA0599.1.KLF5	chr17	86760427	86760436	-	0.000	0.000	Merged-chr17-86760300-15
NR64888--MA0599.1.KLF5	chr9	73176860	73176869	-	0.000	0.000	Merged-chr9-73176903-12
NR28580--MA0657.1.KLF13	chr17	83824027	83824044	+	0.000	0.000	Merged-chr17-83824004-16
NR6775--MA0742.1.Klf12	chr10	81401863	81401877	+	0.000	0.000	Merged-chr10-81401925-26
NR49013--MA1107.1.KLF9	chr5	107926651	107926663	+	0.000	0.000	Merged-chr5-107926816-56
NR10125--MA1107.1.KLF9	chr11	60937981	60937993	-	0.000	0.000	Merged-chr11-60937827-26
NR5486--MA1107.1.KLF9	chr10	43954215	43954227	-	0.000	0.000	Merged-chr10-43954194-45
NR19340--MA0742.1.Klf12	chr14	53362229	53362243	-	0.000	0.000	Merged-chr14-53362328-16
NR14078--MA0742.1.Klf12	chr12	77765417	77765431	+	0.000	0.000	Merged-chr12-77765433-12
NR20837--MA0599.1.KLF5	chr14	120520132	120520141	+	0.000	0.000	Merged-chr14-120520145-25
NR34451--MA0740.1.KLF14	chr2	65022815	65022828	-	0.000	0.000	Merged-chr2-65022793-47
NR21013--MA0493.1.Klf1	chr15	3174252	3174262	-	0.000	0.000	Merged-chr15-3174330-41
NR62466--MA0493.1.Klf1	chr8	115728735	115728745	+	0.000	0.000	Merged-chr8-115728663-11
NR32155--MA1107.1.KLF9	chr19	42149846	42149858	+	0.000	0.000	Merged-chr19-42149753-11
NR9708--MA0599.1.KLF5	chr11	52080032	52080041	-	0.000	0.000	Merged-chr11-52080171-5
NR61599--MA0039.3.KLF4	chr8	84982951	84982961	-	0.000	0.000	Merged-chr8-84982804-9
NR8093--MA1107.1.KLF9	chr10	119001584	119001596	-	0.000	0.000	Merged-chr10-119001692-38
NR58177--MA0039.3.KLF4	chr7	110202877	110202887	-	0.000	0.000	Merged-chr7-110202943-8
NR22241--MA1107.1.KLF9	chr15	78515788	78515800	-	0.000	0.000	Merged-chr15-78515914-15
NR34336--MA0599.1.KLF5	chr2	59513733	59513742	-	0.000	0.000	Merged-chr2-59513816-12
NR11901--MA0599.1.KLF5	chr11	101171546	101171555	-	0.000	0.000	Merged-chr11-101171521-37
NR50508--MA0740.1.KLF14	chr5	136953139	136953152	+	0.000	0.000	Merged-chr5-136953170-41
NR50820--MA0493.1.Klf1	chr5	140999428	140999438	-	0.000	0.000	Merged-chr5-140999389-30
NR24094--MA1107.1.KLF9	chr16	24624701	24624713	-	0.000	0.000	Merged-chr16-24624633-23
NR15467--MA1107.1.KLF9	chr12	117348694	117348706	-	0.000	0.000	Merged-chr12-117348724-32
NR12203--MA0599.1.KLF5	chr11	106961922	106961931	-	0.000	0.000	Merged-chr11-106961822-47
NR67329--MA0493.1.Klf1	chrX	48147978	48147988	+	0.000	0.000	Merged-chrX-48147927-58
NR28763--MA0493.1.Klf1	chr17	86760422	86760432	-	0.000	0.000	Merged-chr17-86760300-15
NR5912--MA0493.1.Klf1	chr10	67607753	67607763	-	0.000	0.000	Merged-chr10-67607847-59
NR24776--MA0657.1.KLF13	chr16	64800650	64800667	+	0.000	0.000	Merged-chr16-64800516-42
NR64892--MA0493.1.Klf1	chr9	73176860	73176870	-	0.000	0.000	Merged-chr9-73176903-12
NR50040--MA0039.3.KLF4	chr5	129192021	129192031	+	0.000	0.000	Merged-chr5-129191899-21
NR31853--MA0741.1.KLF16	chr19	31337344	31337354	-	0.000	0.000	Merged-chr19-31337298-1
NR57320--MA0741.1.KLF16	chr7	80779538	80779548	+	0.000	0.000	Merged-chr7-80779458-48
NR26042--MA0657.1.KLF13	chr17	12039363	12039380	-	0.000	0.000	Merged-chr17-12039403-15
NR54159--MA0493.1.Klf1	chr6	128796576	128796586	-	0.000	0.000	Merged-chr6-128796510-47
NR34649--MA0493.1.Klf1	chr2	71275531	71275541	+	0.000	0.000	Merged-chr2-71275399-1
NR33018--MA0599.1.KLF5	chr2	6444948	6444957	+	0.000	0.000	Merged-chr2-6444990-17
NR64739--MA0741.1.KLF16	chr9	69092608	69092618	-	0.000	0.000	Merged-chr9-69092509-18
NR11864--MA0740.1.KLF14	chr11	100770749	100770762	-	0.000	0.000	Merged-chr11-100770914-54
NR53969--MA0493.1.Klf1	chr6	125067859	125067869	-	0.000	0.000	Merged-chr6-125067765-41
NR41455--MA0599.1.KLF5	chr3	142281223	142281232	+	0.000	0.000	Merged-chr3-142281213-32
NR53754--MA0493.1.Klf1	chr6	119199104	119199114	+	0.000	0.000	Merged-chr6-119199024-52
NR49255--MA1107.1.KLF9	chr5	112483181	112483193	+	0.000	0.000	Merged-chr5-112483145-18
NR2115--MA0599.1.KLF5	chr1	128540453	128540462	+	0.000	0.000	Merged-chr1-128540410-9
NR16810--MA0741.1.KLF16	chr13	63189569	63189579	-	0.000	0.000	Merged-chr13-63189715-33
NR49475--MA0493.1.Klf1	chr5	115516815	115516825	-	0.000	0.000	Merged-chr5-115516638-85
NR64891--MA0039.3.KLF4	chr9	73176864	73176874	-	0.000	0.000	Merged-chr9-73176903-12
NR39217--MA0599.1.KLF5	chr3	68784304	68784313	-	0.000	0.000	Merged-chr3-68784168-43
NR14055--MA1107.1.KLF9	chr12	76889980	76889992	+	0.000	0.000	Merged-chr12-76889803-12
NR37843--MA0599.1.KLF5	chr2	168591377	168591386	-	0.000	0.000	Merged-chr2-168591388-1
NR59090--MA0741.1.KLF16	chr7	128555756	128555766	-	0.000	0.000	Merged-chr7-128555863-14
NR64543--MA0493.1.Klf1	chr9	64797331	64797341	+	0.000	0.000	Merged-chr9-64797561-46
NR21851--MA0599.1.KLF5	chr15	66855039	66855048	+	0.000	0.000	Merged-chr15-66854970-48
NR43402--MA0599.1.KLF5	chr4	62630050	62630059	-	0.000	0.000	Merged-chr4-62630130-56
NR36184--MA0493.1.Klf1	chr2	128392480	128392490	+	0.000	0.000	Merged-chr2-128392502-21
NR49376--MA1107.1.KLF9	chr5	114116663	114116675	+	0.000	0.000	Merged-chr5-114116772-8
NR32650--MA0657.1.KLF13	chr19	56721986	56722003	-	0.000	0.000	Merged-chr19-56721958-31
NR53767--MA1107.1.KLF9	chr6	119217775	119217787	+	0.000	0.000	Merged-chr6-119217771-9
NR52445--MA0493.1.Klf1	chr6	61270465	61270475	+	0.000	0.000	Merged-chr6-61270558-8
NR28455--MA0599.1.KLF5	chr17	80441971	80441980	-	0.000	0.000	Merged-chr17-80441791-30
NR28454--MA0740.1.KLF14	chr17	80441968	80441981	-	0.000	0.000	Merged-chr17-80441791-30
NR62722--MA0740.1.KLF14	chr8	120701895	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR12454--MA0599.1.KLF5	chr11	113802537	113802546	-	0.000	0.000	Merged-chr11-113802652-27
NR24753--MA0493.1.Klf1	chr16	59013527	59013537	+	0.000	0.000	Merged-chr16-59013614-27
NR53629--MA0493.1.Klf1	chr6	115021461	115021471	+	0.000	0.000	Merged-chr6-115021349-12
NR31863--MA0493.1.Klf1	chr19	32172589	32172599	-	0.000	0.000	Merged-chr19-32172725-56
NR15831--MA0599.1.KLF5	chr13	24682488	24682497	-	0.000	0.000	Merged-chr13-24682422-48
NR5119--MA0039.3.KLF4	chr10	21975566	21975576	+	0.000	0.000	Merged-chr10-21975536-24
NR56044--MA0599.1.KLF5	chr7	28820817	28820826	-	0.000	0.000	Merged-chr7-28820769-1
NR22236--MA0742.1.Klf12	chr15	78515786	78515800	-	0.000	0.000	Merged-chr15-78515914-15
NR47417--MA0599.1.KLF5	chr5	35771275	35771284	-	0.000	0.000	Merged-chr5-35771159-16
NR51265--MA1107.1.KLF9	chr5	149594176	149594188	+	0.000	0.000	Merged-chr5-149594297-11
NR52319--MA0657.1.KLF13	chr6	54925958	54925975	+	0.000	0.000	Merged-chr6-54926058-40
NR56016--MA1107.1.KLF9	chr7	28548826	28548838	+	0.000	0.000	Merged-chr7-28548591-17
NR66018--MA0741.1.KLF16	chr9	108104924	108104934	+	0.000	0.000	Merged-chr9-108105008-23
NR20001--MA0657.1.KLF13	chr14	73596753	73596770	+	0.000	0.000	Merged-chr14-73596722-14
NR47403--MA0493.1.Klf1	chr5	35176572	35176582	-	0.000	0.000	Merged-chr5-35176446-65
NR31895--MA0599.1.KLF5	chr19	33164692	33164701	-	0.000	0.000	Merged-chr19-33164881-15
NR24093--MA0741.1.KLF16	chr16	24624702	24624712	-	0.000	0.000	Merged-chr16-24624633-23
NR34757--MA0657.1.KLF13	chr2	72997216	72997233	-	0.000	0.000	Merged-chr2-72997142-44
NR19846--MA0599.1.KLF5	chr14	67911777	67911786	-	0.000	0.000	Merged-chr14-67911920-26
NR52444--MA0039.3.KLF4	chr6	61270467	61270477	+	0.000	0.000	Merged-chr6-61270558-8
NR48932--MA0741.1.KLF16	chr5	105715633	105715643	-	0.000	0.000	Merged-chr5-105715715-26
NR27686--MA0039.3.KLF4	chr17	49968563	49968573	-	0.000	0.000	Merged-chr17-49968692-61
NR14728--MA0599.1.KLF5	chr12	102627699	102627708	+	0.000	0.000	Merged-chr12-102627698-2
NR38364--MA0493.1.Klf1	chr2	181239449	181239459	+	0.000	0.000	Merged-chr2-181239288-1
NR4079--MA0741.1.KLF16	chr1	184013532	184013542	-	0.000	0.000	Merged-chr1-184013369-24
NR51391--MA0493.1.Klf1	chr6	3541167	3541177	-	0.000	0.000	Merged-chr6-3541149-9
NR37615--MA0599.1.KLF5	chr2	166607046	166607055	+	0.000	0.000	Merged-chr2-166607083-27
NR7390--MA0741.1.KLF16	chr10	95299982	95299992	-	0.000	0.000	Merged-chr10-95299831-73
NR29673--MA0741.1.KLF16	chr18	46917801	46917811	-	0.000	0.000	Merged-chr18-46917814-10
NR31862--MA0039.3.KLF4	chr19	32172587	32172597	-	0.000	0.000	Merged-chr19-32172725-56
NR22283--MA0599.1.KLF5	chr15	78926265	78926274	+	0.000	0.000	Merged-chr15-78926202-1
NR28655--MA0039.3.KLF4	chr17	84368866	84368876	-	0.000	0.000	Merged-chr17-84368765-10
NR45385--MA0599.1.KLF5	chr4	135068053	135068062	-	0.000	0.000	Merged-chr4-135068016-12
NR31434--MA0599.1.KLF5	chr19	9053267	9053276	-	0.000	0.000	Merged-chr19-9053271-35
NR54413--MA0740.1.KLF14	chr6	136414208	136414221	+	0.000	0.000	Merged-chr6-136414055-4
NR39234--MA1107.1.KLF9	chr3	68784296	68784308	-	0.000	0.000	Merged-chr3-68784168-43
NR19048--MA1107.1.KLF9	chr14	36953008	36953020	+	0.000	0.000	Merged-chr14-36952927-121
NR32976--MA0599.1.KLF5	chr2	5003273	5003282	+	0.000	0.000	Merged-chr2-5003396-19
NR29849--MA0493.1.Klf1	chr18	56871835	56871845	-	0.000	0.000	Merged-chr18-56871976-16
NR6375--MA1107.1.KLF9	chr10	78243968	78243980	-	0.000	0.000	Merged-chr10-78243898-1
NR6712--MA0599.1.KLF5	chr10	81127651	81127660	+	0.000	0.000	Merged-chr10-81127720-40
NR15275--MA1107.1.KLF9	chr12	112699308	112699320	+	0.000	0.000	Merged-chr12-112699364-12
NR53544--MA0493.1.Klf1	chr6	113675504	113675514	-	0.000	0.000	Merged-chr6-113675410-10
NR7353--MA1107.1.KLF9	chr10	94942852	94942864	+	0.000	0.000	Merged-chr10-94942923-6
NR61403--MA1107.1.KLF9	chr8	82782549	82782561	+	0.000	0.000	Merged-chr8-82782643-15
NR29088--MA0493.1.Klf1	chr18	10182140	10182150	-	0.000	0.000	Merged-chr18-10182266-3
NR54442--MA0599.1.KLF5	chr6	137491893	137491902	-	0.000	0.000	Merged-chr6-137492060-50
NR37526--MA0742.1.Klf12	chr2	164828985	164828999	+	0.000	0.000	Merged-chr2-164829091-12
NR56029--MA0741.1.KLF16	chr7	28792591	28792601	+	0.000	0.000	Merged-chr7-28792616-46
NR26750--MA0599.1.KLF5	chr17	29345513	29345522	+	0.000	0.000	Merged-chr17-29345464-1
NR35234--MA0599.1.KLF5	chr2	92243970	92243979	-	0.000	0.000	Merged-chr2-92243919-9
NR23666--MA0741.1.KLF16	chr16	10969326	10969336	-	0.000	0.000	Merged-chr16-10969472-37
NR51390--MA0039.3.KLF4	chr6	3541165	3541175	-	0.000	0.000	Merged-chr6-3541149-9
NR2160--MA0599.1.KLF5	chr1	131161257	131161266	-	0.000	0.000	Merged-chr1-131161352-21
NR34457--MA0493.1.Klf1	chr2	65022852	65022862	-	0.000	0.000	Merged-chr2-65022793-47
NR54849--MA0493.1.Klf1	chr6	144365486	144365496	-	0.000	0.000	Merged-chr6-144365387-16
NR15382--MA0039.3.KLF4	chr12	115012963	115012973	+	0.000	0.000	Merged-chr12-115012998-22
NR23676--MA0039.3.KLF4	chr16	11475669	11475679	+	0.000	0.000	Merged-chr16-11475731-38
NR12793--MA0039.3.KLF4	chr11	118200330	118200340	-	0.000	0.000	Merged-chr11-118200400-19
NR34255--MA1107.1.KLF9	chr2	53067448	53067460	-	0.000	0.000	Merged-chr2-53067376-9
NR55679--MA0741.1.KLF16	chr7	19790020	19790030	+	0.000	0.000	Merged-chr7-19790098-49
NR33497--MA0493.1.Klf1	chr2	27487406	27487416	-	0.000	0.000	Merged-chr2-27487515-13
NR19607--MA0741.1.KLF16	chr14	59553207	59553217	+	0.000	0.000	Merged-chr14-59553394-22
NR51722--MA1107.1.KLF9	chr6	29916962	29916974	-	0.000	0.000	Merged-chr6-29917052-59
NR20970--MA0741.1.KLF16	chr14	123001573	123001583	+	0.000	0.000	Merged-chr14-123001594-21
NR490--MA0039.3.KLF4	chr1	40290710	40290720	+	0.000	0.000	Merged-chr1-40290751-7
NR13404--MA0039.3.KLF4	chr12	32202002	32202012	-	0.000	0.000	Merged-chr12-32202051-6
NR33806--MA0493.1.Klf1	chr2	32493475	32493485	-	0.000	0.000	Merged-chr2-32493543-52
NR26689--MA0741.1.KLF16	chr17	28590946	28590956	-	0.000	0.000	Merged-chr17-28590948-24
NR39226--MA0493.1.Klf1	chr3	68784315	68784325	-	0.000	0.000	Merged-chr3-68784168-43
NR57216--MA0741.1.KLF16	chr7	80032536	80032546	+	0.000	0.000	Merged-chr7-80032517-2
NR49631--MA0742.1.Klf12	chr5	120688648	120688662	-	0.000	0.000	Merged-chr5-120688663-27
NR8417--MA0493.1.Klf1	chr10	122976231	122976241	+	0.000	0.000	Merged-chr10-122976254-31
NR42559--MA0599.1.KLF5	chr4	33588279	33588288	-	0.000	0.000	Merged-chr4-33588346-4
NR60281--MA0742.1.Klf12	chr8	25059855	25059869	+	0.000	0.000	Merged-chr8-25059963-13
NR48520--MA0493.1.Klf1	chr5	93152193	93152203	-	0.000	0.000	Merged-chr5-93152431-86
NR3552--MA0741.1.KLF16	chr1	171270329	171270339	+	0.000	0.000	Merged-chr1-171270416-54
NR39476--MA1107.1.KLF9	chr3	87266829	87266841	-	0.000	0.000	Merged-chr3-87266700-20
NR32869--MA0599.1.KLF5	chr19	60183111	60183120	+	0.000	0.000	Merged-chr19-60182957-49
NR26817--MA0493.1.Klf1	chr17	31077832	31077842	-	0.000	0.000	Merged-chr17-31077750-28
NR53570--MA0039.3.KLF4	chr6	114679266	114679276	-	0.000	0.000	Merged-chr6-114679499-19
NR51387--MA0493.1.Klf1	chr6	3536249	3536259	+	0.000	0.000	Merged-chr6-3536376-27
NR57739--MA0741.1.KLF16	chr7	98469322	98469332	+	0.000	0.000	Merged-chr7-98469350-12
NR13526--MA0493.1.Klf1	chr12	41040123	41040133	-	0.000	0.000	Merged-chr12-41040097-12
NR32046--MA0741.1.KLF16	chr19	38746189	38746199	-	0.000	0.000	Merged-chr19-38746267-36
NR26503--MA1107.1.KLF9	chr17	25584053	25584065	-	0.000	0.000	Merged-chr17-25583989-33
NR24527--MA0742.1.Klf12	chr16	48786426	48786440	-	0.000	0.000	Merged-chr16-48786510-43
NR24453--MA1107.1.KLF9	chr16	44337716	44337728	-	0.000	0.000	Merged-chr16-44337753-20
NR63248--MA0493.1.Klf1	chr8	128420724	128420734	+	0.000	0.000	Merged-chr8-128420826-46
NR34454--MA0741.1.KLF16	chr2	65022812	65022822	-	0.000	0.000	Merged-chr2-65022793-47
NR42110--MA0741.1.KLF16	chr3	154628487	154628497	+	0.000	0.000	Merged-chr3-154628476-23
NR58452--MA0493.1.Klf1	chr7	117406360	117406370	-	0.000	0.000	Merged-chr7-117406595-16
NR37560--MA0741.1.KLF16	chr2	164943142	164943152	-	0.000	0.000	Merged-chr2-164943047-31
NR8215--MA1107.1.KLF9	chr10	121382682	121382694	-	0.000	0.000	Merged-chr10-121382753-17
NR39906--MA1107.1.KLF9	chr3	96338267	96338279	+	0.000	0.000	Merged-chr3-96338308-3
NR31097--MA0039.3.KLF4	chr19	3976115	3976125	+	0.000	0.000	Merged-chr19-3976009-22
NR29898--MA1107.1.KLF9	chr18	60625567	60625579	-	0.000	0.000	Merged-chr18-60625535-13
NR22162--MA0742.1.Klf12	chr15	76799671	76799685	+	0.000	0.000	Merged-chr15-76799596-17
NR20379--MA0740.1.KLF14	chr14	99266181	99266194	-	0.000	0.000	Merged-chr14-99266048-28
NR51209--MA0741.1.KLF16	chr5	148769452	148769462	+	0.000	0.000	Merged-chr5-148769647-40
NR47122--MA0599.1.KLF5	chr5	24969657	24969666	+	0.000	0.000	Merged-chr5-24969658-12
NR56631--MA0599.1.KLF5	chr7	45857206	45857215	+	0.000	0.000	Merged-chr7-45857394-8
NR22166--MA1107.1.KLF9	chr15	76799671	76799683	+	0.000	0.000	Merged-chr15-76799596-17
NR66531--MA0493.1.Klf1	chr9	117911131	117911141	+	0.000	0.000	Merged-chr9-117910970-21
NR20792--MA1107.1.KLF9	chr14	120313644	120313656	+	0.000	0.000	Merged-chr14-120313531-118
NR37781--MA0599.1.KLF5	chr2	167975555	167975564	-	0.000	0.000	Merged-chr2-167975780-28
NR9897--MA0599.1.KLF5	chr11	55131243	55131252	+	0.000	0.000	Merged-chr11-55131266-10
NR11611--MA0599.1.KLF5	chr11	97146173	97146182	+	0.000	0.000	Merged-chr11-97146058-3
NR23369--MA0599.1.KLF5	chr15	102110645	102110654	-	0.000	0.000	Merged-chr15-102110732-12
NR6909--MA0493.1.Klf1	chr10	83733946	83733956	-	0.000	0.000	Merged-chr10-83733897-13
NR3042--MA0741.1.KLF16	chr1	159812978	159812988	-	0.000	0.000	Merged-chr1-159812982-41
NR35803--MA0741.1.KLF16	chr2	118499606	118499616	-	0.000	0.000	Merged-chr2-118499587-16
NR15118--MA0741.1.KLF16	chr12	109446514	109446524	-	0.000	0.000	Merged-chr12-109446341-43
NR13167--MA0741.1.KLF16	chr12	13508949	13508959	-	0.000	0.000	Merged-chr12-13508859-14
NR22091--MA0599.1.KLF5	chr15	76199485	76199494	+	0.000	0.000	Merged-chr15-76199609-68
NR59738--MA0039.3.KLF4	chr7	143644104	143644114	-	0.000	0.000	Merged-chr7-143644190-29
NR14512--MA0039.3.KLF4	chr12	94083600	94083610	+	0.000	0.000	Merged-chr12-94083592-14
NR182--MA0740.1.KLF14	chr1	21870788	21870801	+	0.000	0.000	Merged-chr1-21870806-15
NR11723--MA0599.1.KLF5	chr11	98457949	98457958	-	0.000	0.000	Merged-chr11-98457960-97
NR41165--MA0657.1.KLF13	chr3	133506373	133506390	+	0.000	0.000	Merged-chr3-133506515-24
NR26867--MA0599.1.KLF5	chr17	31873301	31873310	-	0.000	0.000	Merged-chr17-31873313-29
NR26652--MA0599.1.KLF5	chr17	28217925	28217934	-	0.000	0.000	Merged-chr17-28217876-56
NR21749--MA0599.1.KLF5	chr15	59805087	59805096	+	0.000	0.000	Merged-chr15-59805045-21
NR59654--MA0493.1.Klf1	chr7	141579225	141579235	-	0.000	0.000	Merged-chr7-141579078-48
NR30721--MA0742.1.Klf12	chr18	80600734	80600748	-	0.000	0.000	Merged-chr18-80600681-25
NR38969--MA0741.1.KLF16	chr3	52396319	52396329	+	0.000	0.000	Merged-chr3-52396424-47
NR31354--MA0599.1.KLF5	chr19	7241238	7241247	+	0.000	0.000	Merged-chr19-7241194-51
NR37511--MA0039.3.KLF4	chr2	164506744	164506754	+	0.000	0.000	Merged-chr2-164506889-12
NR3040--MA0599.1.KLF5	chr1	159812979	159812988	-	0.000	0.000	Merged-chr1-159812982-41
NR35122--MA0493.1.Klf1	chr2	90581356	90581366	-	0.000	0.000	Merged-chr2-90581282-19
NR2114--MA0742.1.Klf12	chr1	128540452	128540466	+	0.000	0.000	Merged-chr1-128540410-9
NR18591--MA0599.1.KLF5	chr14	12243815	12243824	+	0.000	0.000	Merged-chr14-12243878-61
NR12239--MA0742.1.Klf12	chr11	108052551	108052565	-	0.000	0.000	Merged-chr11-108052517-16
NR49641--MA1107.1.KLF9	chr5	120779166	120779178	+	0.000	0.000	Merged-chr5-120779287-23
NR32519--MA1107.1.KLF9	chr19	53407589	53407601	+	0.000	0.000	Merged-chr19-53407600-23
NR44738--MA1107.1.KLF9	chr4	126053437	126053449	-	0.000	0.000	Merged-chr4-126053470-9
NR66661--MA0493.1.Klf1	chr9	119887698	119887708	+	0.000	0.000	Merged-chr9-119887655-1
NR63871--MA0599.1.KLF5	chr9	40997193	40997202	-	0.000	0.000	Merged-chr9-40997043-1,Merged-chr9-40997373-39
NR48230--MA0599.1.KLF5	chr5	77167274	77167283	-	0.000	0.000	Merged-chr5-77167373-14
NR40074--MA1107.1.KLF9	chr3	100812085	100812097	+	0.000	0.000	Merged-chr3-100812047-20
NR2365--MA0039.3.KLF4	chr1	135766475	135766485	-	0.000	0.000	Merged-chr1-135766283-55
NR1974--MA1107.1.KLF9	chr1	121241524	121241536	-	0.000	0.000	Merged-chr1-121241343-38
NR63504--MA0599.1.KLF5	chr9	21419889	21419898	-	0.000	0.000	Merged-chr9-21419783-26
NR47659--MA0493.1.Klf1	chr5	54111079	54111089	+	0.000	0.000	Merged-chr5-54110931-21
NR62463--MA0742.1.Klf12	chr8	115728735	115728749	+	0.000	0.000	Merged-chr8-115728663-11
NR46704--MA0599.1.KLF5	chr5	5573937	5573946	-	0.000	0.000	Merged-chr5-5574084-22
NR39904--MA0741.1.KLF16	chr3	96338268	96338278	+	0.000	0.000	Merged-chr3-96338308-3
NR15635--MA0599.1.KLF5	chr13	9360276	9360285	-	0.000	0.000	Merged-chr13-9360244-14
NR24066--MA0740.1.KLF14	chr16	24160873	24160886	+	0.000	0.000	Merged-chr16-24160756-32
NR40552--MA0741.1.KLF16	chr3	116434980	116434990	-	0.000	0.000	Merged-chr3-116434903-21
NR24458--MA1107.1.KLF9	chr16	44362191	44362203	+	0.000	0.000	Merged-chr16-44362356-45
NR29209--MA1107.1.KLF9	chr18	23733805	23733817	+	0.000	0.000	Merged-chr18-23733972-8
NR49550--MA0740.1.KLF14	chr5	117954102	117954115	-	0.000	0.000	Merged-chr5-117954106-23
NR54913--MA0741.1.KLF16	chr6	145256795	145256805	-	0.000	0.000	Merged-chr6-145256997-16
NR29678--MA0741.1.KLF16	chr18	46917806	46917816	-	0.000	0.000	Merged-chr18-46917814-10
NR5320--MA0741.1.KLF16	chr10	40171487	40171497	-	0.000	0.000	Merged-chr10-40171372-15
NR17964--MA0740.1.KLF14	chr13	106999703	106999716	-	0.000	0.000	Merged-chr13-106999635-1
NR65878--MA0741.1.KLF16	chr9	106430881	106430891	-	0.000	0.000	Merged-chr9-106430870-17
NR32973--MA0740.1.KLF14	chr2	5003272	5003285	+	0.000	0.000	Merged-chr2-5003396-19
NR32542--MA0493.1.Klf1	chr19	53760526	53760536	-	0.000	0.000	Merged-chr19-53760542-10
NR11955--MA1107.1.KLF9	chr11	102074295	102074307	+	0.000	0.000	Merged-chr11-102074455-23
NR32462--MA0599.1.KLF5	chr19	47829049	47829058	-	0.000	0.000	Merged-chr19-47829109-19
NR32000--MA0742.1.Klf12	chr19	37333607	37333621	+	0.000	0.000	Merged-chr19-37333490-26
NR3357--MA1107.1.KLF9	chr1	167245605	167245617	-	0.000	0.000	Merged-chr1-167245435-23
NR39494--MA0039.3.KLF4	chr3	87847848	87847858	-	0.000	0.000	Merged-chr3-87847872-25
NR41276--MA1107.1.KLF9	chr3	136730175	136730187	-	0.000	0.000	Merged-chr3-136730222-15
NR16034--MA0039.3.KLF4	chr13	37124295	37124305	-	0.000	0.000	Merged-chr13-37124169-8
NR2118--MA0741.1.KLF16	chr1	128540453	128540463	+	0.000	0.000	Merged-chr1-128540410-9
NR33985--MA1107.1.KLF9	chr2	35729683	35729695	-	0.000	0.000	Merged-chr2-35729635-16
NR29227--MA1107.1.KLF9	chr18	23841684	23841696	-	0.000	0.000	Merged-chr18-23841558-17
NR53823--MA0599.1.KLF5	chr6	120199683	120199692	+	0.000	0.000	Merged-chr6-120199707-32
NR19341--MA0599.1.KLF5	chr14	53362233	53362242	-	0.000	0.000	Merged-chr14-53362328-16
NR51087--MA1107.1.KLF9	chr5	146655614	146655626	-	0.000	0.000	Merged-chr5-146655552-37
NR52154--MA0039.3.KLF4	chr6	50601871	50601881	-	0.000	0.000	Merged-chr6-50601872-31
NR10516--MA1107.1.KLF9	chr11	70597422	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR11728--MA0599.1.KLF5	chr11	98510400	98510409	+	0.000	0.000	Merged-chr11-98510270-21
NR20140--MA0599.1.KLF5	chr14	76579950	76579959	-	0.000	0.000	Merged-chr14-76580010-38
NR42721--MA0741.1.KLF16	chr4	41770564	41770574	+	0.000	0.000	Merged-chr4-41770467-12
NR41182--MA1107.1.KLF9	chr3	133583908	133583920	-	0.000	0.000	Merged-chr3-133583850-2
NR66683--MA1107.1.KLF9	chr9	120030168	120030180	-	0.000	0.000	Merged-chr9-120030028-3
