#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed
NR67359--MA0741.1.KLF16	chr8	124520822	124520832	-	0.000	0.000	Merged-chr8-124520851-52
NR57477--MA0657.1.KLF13	chr6	125067853	125067870	-	0.000	0.000	Merged-chr6-125067765-41
NR16738--MA0741.1.KLF16	chr13	43250875	43250885	+	0.000	0.000	Merged-chr13-43250604-89
NR61719--MA0741.1.KLF16	chr7	100448846	100448856	+	0.000	0.000	Merged-chr7-100448653-1
NR33173--MA0599.1.KLF5	chr19	7019542	7019551	+	0.000	0.000	Merged-chr19-7019404-60
NR5154--MA0493.1.Klf1	chr10	8415519	8415529	-	0.000	0.000	Merged-chr10-8415419-33
NR10827--MA0741.1.KLF16	chr11	70029595	70029605	-	0.000	0.000	Merged-chr11-70029581-88
NR25842--MA0742.1.Klf12	chr16	33687896	33687910	+	0.000	0.000	Merged-chr16-33687969-54
NR18875--MA0741.1.KLF16	chr13	114887434	114887444	-	0.000	0.000	Merged-chr13-114887526-35
NR20979--MA0599.1.KLF5	chr14	73290094	73290103	-	0.000	0.000	Merged-chr14-73290096-39
NR8451--MA0599.1.KLF5	chr10	118550457	118550466	+	0.000	0.000	Merged-chr10-118550430-27
NR32038--MA0493.1.Klf1	chr18	67443949	67443959	-	0.000	0.000	Merged-chr18-67443843-22
NR50840--MA0039.3.KLF4	chr5	72182936	72182946	-	0.000	0.000	Merged-chr5-72182927-44
NR67349--MA0039.3.KLF4	chr8	124275835	124275845	-	0.000	0.000	Merged-chr8-124275920-41
NR13065--MA0742.1.Klf12	chr11	117781010	117781024	-	0.000	0.000	Merged-chr11-117781135-87
NR33809--MA0599.1.KLF5	chr19	38746135	38746144	-	0.000	0.000	Merged-chr19-38746267-36
NR51044--MA1107.1.KLF9	chr5	77140304	77140316	+	0.000	0.000	Merged-chr5-77140362-54
NR24653--MA0493.1.Klf1	chr15	98831558	98831568	+	0.000	0.000	Merged-chr15-98831395-87
NR18521--MA0493.1.Klf1	chr13	107368584	107368594	+	0.000	0.000	Merged-chr13-107368642-14
NR55558--MA0657.1.KLF13	chr6	54925958	54925975	+	0.000	0.000	Merged-chr6-54926058-40
NR30855--MA0740.1.KLF14	chr18	6240734	6240747	-	0.000	0.000	Merged-chr18-6240827-1
NR69011--MA0599.1.KLF5	chr9	59751160	59751169	-	0.000	0.000	Merged-chr9-59751057-119
NR10828--MA0599.1.KLF5	chr11	70221161	70221170	-	0.000	0.000	Merged-chr11-70221085-67
NR43248--MA0740.1.KLF14	chr3	130691422	130691435	+	0.000	0.000	Merged-chr3-130691489-97
NR60773--MA0493.1.Klf1	chr7	63930350	63930360	+	0.000	0.000	Merged-chr7-63930287-48
NR30548--MA0742.1.Klf12	chr17	85908829	85908843	+	0.000	0.000	Merged-chr17-85908968-35
NR36425--MA0599.1.KLF5	chr2	65239149	65239158	+	0.000	0.000	Merged-chr2-65239330-1
NR40488--MA1107.1.KLF9	chr3	21991934	21991946	+	0.000	0.000	Merged-chr3-21992010-59
NR48983--MA1107.1.KLF9	chr4	154246626	154246638	-	0.000	0.000	Merged-chr4-154246608-23
NR8450--MA1107.1.KLF9	chr10	118470797	118470809	-	0.000	0.000	Merged-chr10-118470709-40
NR23134--MA0599.1.KLF5	chr15	61408820	61408829	+	0.000	0.000	Merged-chr15-61408601-39
NR3674--MA0740.1.KLF14	chr1	165816639	165816652	-	0.000	0.000	Merged-chr1-165816619-40
NR61786--MA0657.1.KLF13	chr7	101634552	101634569	-	0.000	0.000	Merged-chr7-101634721-37
NR33645--MA0741.1.KLF16	chr19	31337341	31337351	-	0.000	0.000	Merged-chr19-31337298-1
NR17341--MA1107.1.KLF9	chr13	63189528	63189540	-	0.000	0.000	Merged-chr13-63189715-33
NR23115--MA1107.1.KLF9	chr15	60120080	60120092	-	0.000	0.000	Merged-chr15-60120172-38
NR49070--MA1107.1.KLF9	chr4	155217448	155217460	-	0.000	0.000	Merged-chr4-155217471-52
NR22132--MA0039.3.KLF4	chr14	122187051	122187061	+	0.000	0.000	Merged-chr14-122187060-26
NR11394--MA0599.1.KLF5	chr11	82214556	82214565	-	0.000	0.000	Merged-chr11-82214647-44
NR60812--MA0741.1.KLF16	chr7	64048784	64048794	-	0.000	0.000	Merged-chr7-64048843-48
NR29202--MA1107.1.KLF9	chr17	47221305	47221317	+	0.000	0.000	Merged-chr17-47221287-27
NR3552--MA0493.1.Klf1	chr1	164078588	164078598	+	0.000	0.000	Merged-chr1-164078589-50
NR56723--MA0599.1.KLF5	chr6	100824841	100824850	-	0.000	0.000	Merged-chr6-100824678-47
NR52344--MA0039.3.KLF4	chr5	118465388	118465398	-	0.000	0.000	Merged-chr5-118465239-56
NR65895--MA1107.1.KLF9	chr8	84825807	84825819	-	0.000	0.000	Merged-chr8-84825845-44
NR7726--MA0742.1.Klf12	chr10	93069550	93069564	+	0.000	0.000	Merged-chr10-93069523-27
NR11160--MA1107.1.KLF9	chr11	77484084	77484096	+	0.000	0.000	Merged-chr11-77483872-51
NR52040--MA1107.1.KLF9	chr5	113165068	113165080	+	0.000	0.000	Merged-chr5-113165071-16
NR16346--MA0493.1.Klf1	chr13	24419795	24419805	-	0.000	0.000	Merged-chr13-24419838-27
NR32521--MA1107.1.KLF9	chr18	80696407	80696419	+	0.000	0.000	Merged-chr18-80696501-25
NR12834--MA0741.1.KLF16	chr11	115367772	115367782	+	0.000	0.000	Merged-chr11-115367614-40
NR24769--MA1107.1.KLF9	chr15	100414230	100414242	+	0.000	0.000	Merged-chr15-100414270-26
NR9084--MA0493.1.Klf1	chr10	130439193	130439203	+	0.000	0.000	Merged-chr10-130439179-24
NR33038--MA1107.1.KLF9	chr19	5567926	5567938	-	0.000	0.000	Merged-chr19-5567991-110
NR21029--MA0039.3.KLF4	chr14	74835076	74835086	+	0.000	0.000	Merged-chr14-74835162-39
NR61156--MA0741.1.KLF16	chr7	80123390	80123400	+	0.000	0.000	Merged-chr7-80123359-34
NR22375--MA0493.1.Klf1	chr15	12030508	12030518	+	0.000	0.000	Merged-chr15-12030440-19
NR9313--MA0599.1.KLF5	chr11	6410291	6410300	-	0.000	0.000	Merged-chr11-6410402-18
NR9972--MA0742.1.Klf12	chr11	48823883	48823897	+	0.000	0.000	Merged-chr11-48823880-45
NR24830--MA0741.1.KLF16	chr15	101147301	101147311	+	0.000	0.000	Merged-chr15-101147362-18
NR13729--MA0742.1.Klf12	chr12	25155526	25155540	-	0.000	0.000	Merged-chr12-25155613-40
NR51962--MA1107.1.KLF9	chr5	112239774	112239786	-	0.000	0.000	Merged-chr5-112239781-12
NR66891--MA1107.1.KLF9	chr8	117052557	117052569	-	0.000	0.000	Merged-chr8-117052612-3
NR35483--MA0599.1.KLF5	chr2	28640914	28640923	+	0.000	0.000	Merged-chr2-28641113-91
NR41596--MA1107.1.KLF9	chr3	86920413	86920425	+	0.000	0.000	Merged-chr3-86920469-86
NR23251--MA0742.1.Klf12	chr15	66855104	66855118	+	0.000	0.000	Merged-chr15-66854970-48
NR47683--MA1107.1.KLF9	chr4	132749034	132749046	-	0.000	0.000	Merged-chr4-132748989-25
NR30409--MA0741.1.KLF16	chr17	83654863	83654873	-	0.000	0.000	Merged-chr17-83654883-58
NR23250--MA0493.1.Klf1	chr15	66825632	66825642	+	0.000	0.000	Merged-chr15-66825502-98
NR9974--MA0039.3.KLF4	chr11	48823885	48823895	+	0.000	0.000	Merged-chr11-48823880-45
NR20460--MA0599.1.KLF5	chr14	56886539	56886548	-	0.000	0.000	Merged-chr14-56886625-164
NR22501--MA0599.1.KLF5	chr15	27578266	27578275	+	0.000	0.000	Merged-chr15-27578127-37
NR4255--MA0740.1.KLF14	chr1	180726300	180726313	-	0.000	0.000	Merged-chr1-180726071-59
NR52037--MA0599.1.KLF5	chr5	113165069	113165078	+	0.000	0.000	Merged-chr5-113165071-16
NR24139--MA0657.1.KLF13	chr15	86343145	86343162	-	0.000	0.000	Merged-chr15-86343141-51
NR46920--MA1107.1.KLF9	chr4	116168776	116168788	+	0.000	0.000	Merged-chr4-116168946-31
NR15708--MA1107.1.KLF9	chr12	110506247	110506259	-	0.000	0.000	Merged-chr12-110506270-12
NR24120--MA1107.1.KLF9	chr15	85982312	85982324	+	0.000	0.000	Merged-chr15-85982300-69
NR22622--MA0599.1.KLF5	chr15	36283240	36283249	+	0.000	0.000	Merged-chr15-36282913-112
NR66189--MA0493.1.Klf1	chr8	95020826	95020836	-	0.000	0.000	Merged-chr8-95020727-36
NR34921--MA0493.1.Klf1	chr2	13575062	13575072	+	0.000	0.000	Merged-chr2-13575035-10
NR16368--MA1107.1.KLF9	chr13	24786311	24786323	+	0.000	0.000	Merged-chr13-24786227-53
NR13219--MA0742.1.Klf12	chr11	120643756	120643770	+	0.000	0.000	Merged-chr11-120643689-55
NR8446--MA1107.1.KLF9	chr10	118469218	118469230	-	0.000	0.000	Merged-chr10-118469177-44
NR49976--MA0599.1.KLF5	chr5	34538671	34538680	+	0.000	0.000	Merged-chr5-34538812-69
NR63857--MA0742.1.Klf12	chr7	143724082	143724096	+	0.000	0.000	Merged-chr7-143724096-15
NR12923--MA0599.1.KLF5	chr11	116138870	116138879	+	0.000	0.000	Merged-chr11-116138884-66
NR71478--MA0599.1.KLF5	chr9	122951025	122951034	+	0.000	0.000	Merged-chr9-122950963-68
NR2808--MA0599.1.KLF5	chr1	141884598	141884607	+	0.000	0.000	Merged-chr1-141884458-46
NR66762--MA0493.1.Klf1	chr8	114815526	114815536	+	0.000	0.000	Merged-chr8-114815485-46
NR64559--MA0039.3.KLF4	chr8	33636671	33636681	+	0.000	0.000	Merged-chr8-33636764-22
NR10871--MA0742.1.Klf12	chr11	70597420	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR9976--MA0741.1.KLF16	chr11	48823884	48823894	+	0.000	0.000	Merged-chr11-48823880-45
NR52450--MA0741.1.KLF16	chr5	121191423	121191433	+	0.000	0.000	Merged-chr5-121191320-65
NR5195--MA0493.1.Klf1	chr10	10307608	10307618	-	0.000	0.000	Merged-chr10-10307543-35
NR48312--MA1107.1.KLF9	chr4	140948279	140948291	+	0.000	0.000	Merged-chr4-140948211-54
NR28126--MA1107.1.KLF9	chr17	25584053	25584065	-	0.000	0.000	Merged-chr17-25583989-33
NR13328--MA0742.1.Klf12	chr11	121702967	121702981	+	0.000	0.000	Merged-chr11-121703125-113
NR12271--MA0741.1.KLF16	chr11	102230227	102230237	+	0.000	0.000	Merged-chr11-102230116-64
NR1502--MA1107.1.KLF9	chr1	85720778	85720790	+	0.000	0.000	Merged-chr1-85720773-26
NR39501--MA0741.1.KLF16	chr2	164943171	164943181	-	0.000	0.000	Merged-chr2-164943047-31
NR20232--MA0599.1.KLF5	chr14	52343670	52343679	+	0.000	0.000	Merged-chr14-52343445-41
NR60810--MA0599.1.KLF5	chr7	64048785	64048794	-	0.000	0.000	Merged-chr7-64048843-48
NR15946--MA0493.1.Klf1	chr12	115012961	115012971	+	0.000	0.000	Merged-chr12-115012998-22
NR12941--MA0599.1.KLF5	chr11	116412561	116412570	+	0.000	0.000	Merged-chr11-116412370-1
NR46711--MA0599.1.KLF5	chr4	108371566	108371575	-	0.000	0.000	Merged-chr4-108371608-19
NR39493--MA0493.1.Klf1	chr2	164867101	164867111	+	0.000	0.000	Merged-chr2-164866998-31
NR5974--MA0493.1.Klf1	chr10	54040514	54040524	+	0.000	0.000	Merged-chr10-54040478-122
NR11488--MA0493.1.Klf1	chr11	85140151	85140161	+	0.000	0.000	Merged-chr11-85140096-67
NR20791--MA0493.1.Klf1	chr14	67878037	67878047	-	0.000	0.000	Merged-chr14-67877957-30
NR42477--MA0599.1.KLF5	chr3	104771699	104771708	-	0.000	0.000	Merged-chr3-104771571-48
NR24126--MA0599.1.KLF5	chr15	86058698	86058707	-	0.000	0.000	Merged-chr15-86058836-53
NR25542--MA0493.1.Klf1	chr16	20622575	20622585	-	0.000	0.000	Merged-chr16-20622479-9
NR39482--MA0741.1.KLF16	chr2	164544774	164544784	+	0.000	0.000	Merged-chr2-164544892-36
NR16620--MA0599.1.KLF5	chr13	38503520	38503529	+	0.000	0.000	Merged-chr13-38503650-43
NR67287--MA0039.3.KLF4	chr8	123065734	123065744	-	0.000	0.000	Merged-chr8-123065416-88
NR35488--MA0599.1.KLF5	chr2	28640949	28640958	+	0.000	0.000	Merged-chr2-28641113-91
NR10100--MA0741.1.KLF16	chr11	51898827	51898837	-	0.000	0.000	Merged-chr11-51898870-27
NR43249--MA0657.1.KLF13	chr3	130691421	130691438	+	0.000	0.000	Merged-chr3-130691489-97
NR66887--MA1107.1.KLF9	chr8	117052549	117052561	-	0.000	0.000	Merged-chr8-117052612-3
NR6505--MA0599.1.KLF5	chr10	69536830	69536839	-	0.000	0.000	Merged-chr10-69536721-21
NR4106--MA0599.1.KLF5	chr1	176827654	176827663	-	0.000	0.000	Merged-chr1-176827492-35
NR7841--MA0599.1.KLF5	chr10	95415771	95415780	+	0.000	0.000	Merged-chr10-95415735-33
NR24914--MA0599.1.KLF5	chr15	103182591	103182600	-	0.000	0.000	Merged-chr15-103182450-32
NR23245--MA0039.3.KLF4	chr15	66462176	66462186	+	0.000	0.000	Merged-chr15-66462031-27
NR31213--MA0493.1.Klf1	chr18	34783618	34783628	-	0.000	0.000	Merged-chr18-34783714-45
NR7822--MA1107.1.KLF9	chr10	94942957	94942969	+	0.000	0.000	Merged-chr10-94942923-6
NR9323--MA0741.1.KLF16	chr11	6416602	6416612	+	0.000	0.000	Merged-chr11-6416549-4
NR48657--MA1107.1.KLF9	chr4	148060458	148060470	+	0.000	0.000	Merged-chr4-148060529-23
NR47889--MA0039.3.KLF4	chr4	134734843	134734853	+	0.000	0.000	Merged-chr4-134734669-83
NR15945--MA0039.3.KLF4	chr12	115012963	115012973	+	0.000	0.000	Merged-chr12-115012998-22
NR21033--MA0740.1.KLF14	chr14	74835108	74835121	+	0.000	0.000	Merged-chr14-74835162-39
NR65462--MA0493.1.Klf1	chr8	71665603	71665613	-	0.000	0.000	Merged-chr8-71665590-47
NR50649--MA1107.1.KLF9	chr5	64651645	64651657	-	0.000	0.000	Merged-chr5-64651532-36
NR37954--MA0657.1.KLF13	chr2	121008285	121008302	-	0.000	0.000	Merged-chr2-121008420-56
NR12412--MA0741.1.KLF16	chr11	105126434	105126444	-	0.000	0.000	Merged-chr11-105126391-86
NR56741--MA0493.1.Klf1	chr6	100879806	100879816	-	0.000	0.000	Merged-chr6-100879682-24
NR24595--MA1107.1.KLF9	chr15	98533988	98534000	+	0.000	0.000	Merged-chr15-98534132-69
NR9782--MA0039.3.KLF4	chr11	32553879	32553889	+	0.000	0.000	Merged-chr11-32553958-74
NR8973--MA0741.1.KLF16	chr10	127668350	127668360	-	0.000	0.000	Merged-chr10-127668367-39
NR30446--MA0740.1.KLF14	chr17	83854453	83854466	+	0.000	0.000	Merged-chr17-83854411-35
NR57845--MA0599.1.KLF5	chr6	131264072	131264081	-	0.000	0.000	Merged-chr6-131264117-18
NR12282--MA1107.1.KLF9	chr11	102284776	102284788	-	0.000	0.000	Merged-chr11-102284938-63
NR11392--MA0740.1.KLF14	chr11	82214553	82214566	-	0.000	0.000	Merged-chr11-82214647-44
NR39623--MA0741.1.KLF16	chr2	167313811	167313821	+	0.000	0.000	Merged-chr2-167313855-44
NR65932--MA0740.1.KLF14	chr8	85060107	85060120	+	0.000	0.000	Merged-chr8-85060180-46
NR4360--MA1107.1.KLF9	chr1	182383214	182383226	-	0.000	0.000	Merged-chr1-182383219-38
NR42485--MA1107.1.KLF9	chr3	104781793	104781805	+	0.000	0.000	Merged-chr3-104781998-34
NR13108--MA1107.1.KLF9	chr11	118227742	118227754	-	0.000	0.000	Merged-chr11-118227847-19
NR66799--MA0599.1.KLF5	chr8	115397896	115397905	-	0.000	0.000	Merged-chr8-115397759-2
NR29570--MA0740.1.KLF14	chr17	56913624	56913637	-	0.000	0.000	Merged-chr17-56913567-28
NR68400--MA1107.1.KLF9	chr9	44020252	44020264	+	0.000	0.000	Merged-chr9-44020152-22
NR12297--MA0741.1.KLF16	chr11	102407540	102407550	+	0.000	0.000	Merged-chr11-102407562-21
NR64176--MA0599.1.KLF5	chr8	13594928	13594937	+	0.000	0.000	Merged-chr8-13595112-52
NR29025--MA0599.1.KLF5	chr17	44690566	44690575	+	0.000	0.000	Merged-chr17-44690721-49
NR16983--MA0599.1.KLF5	chr13	53000592	53000601	+	0.000	0.000	Merged-chr13-53000704-16
NR53817--MA0599.1.KLF5	chr5	140992704	140992713	-	0.000	0.000	Merged-chr5-140992576-52
NR63860--MA0493.1.Klf1	chr7	143724082	143724092	+	0.000	0.000	Merged-chr7-143724096-15
NR40865--MA1107.1.KLF9	chr3	38497322	38497334	+	0.000	0.000	Merged-chr3-38497155-35
NR58633--MA0742.1.Klf12	chr6	146725224	146725238	+	0.000	0.000	Merged-chr6-146725139-81
NR29270--MA1107.1.KLF9	chr17	47943108	47943120	+	0.000	0.000	Merged-chr17-47943297-31
NR11153--MA0740.1.KLF14	chr11	77484084	77484097	+	0.000	0.000	Merged-chr11-77483872-51
NR70862--MA1107.1.KLF9	chr9	110896830	110896842	-	0.000	0.000	Merged-chr9-110896831-29
NR14833--MA0741.1.KLF16	chr12	85430632	85430642	-	0.000	0.000	Merged-chr12-85430592-32
NR57378--MA0039.3.KLF4	chr6	122826559	122826569	-	0.000	0.000	Merged-chr6-122826486-57
NR56673--MA0741.1.KLF16	chr6	99666814	99666824	+	0.000	0.000	Merged-chr6-99666817-4
NR50680--MA0039.3.KLF4	chr5	64864834	64864844	+	0.000	0.000	Merged-chr5-64864889-25
NR28923--MA0741.1.KLF16	chr17	36167737	36167747	+	0.000	0.000	Merged-chr17-36167828-41
NR23712--MA0493.1.Klf1	chr15	78923755	78923765	-	0.000	0.000	Merged-chr15-78923681-44
NR63614--MA0493.1.Klf1	chr7	140208269	140208279	-	0.000	0.000	Merged-chr7-140208138-66
NR69249--MA0493.1.Klf1	chr9	66593175	66593185	+	0.000	0.000	Merged-chr9-66593034-105
NR62715--MA0741.1.KLF16	chr7	125620285	125620295	-	0.000	0.000	Merged-chr7-125620287-12
NR47679--MA0039.3.KLF4	chr4	132749052	132749062	-	0.000	0.000	Merged-chr4-132748989-25
NR53248--MA0493.1.Klf1	chr5	134494506	134494516	+	0.000	0.000	Merged-chr5-134494514-28
NR37956--MA0741.1.KLF16	chr2	121008290	121008300	-	0.000	0.000	Merged-chr2-121008420-56
NR8572--MA0741.1.KLF16	chr10	121429153	121429163	-	0.000	0.000	Merged-chr10-121429289-15
NR25798--MA0741.1.KLF16	chr16	32812978	32812988	-	0.000	0.000	Merged-chr16-32813091-39
NR13257--MA0599.1.KLF5	chr11	120784230	120784239	+	0.000	0.000	Merged-chr11-120784342-58
NR9283--MA0741.1.KLF16	chr11	5762413	5762423	-	0.000	0.000	Merged-chr11-5762236-58
NR59284--MA0740.1.KLF14	chr7	19404149	19404162	+	0.000	0.000	Merged-chr7-19404013-49
NR47703--MA0599.1.KLF5	chr4	132796429	132796438	+	0.000	0.000	Merged-chr4-132796395-33
NR3016--MA0493.1.Klf1	chr1	151670000	151670010	+	0.000	0.000	Merged-chr1-151670167-23
NR13023--MA1107.1.KLF9	chr11	117299875	117299887	-	0.000	0.000	Merged-chr11-117299965-22
NR63851--MA0740.1.KLF14	chr7	143724044	143724057	-	0.000	0.000	Merged-chr7-143724096-15
NR50444--MA0493.1.Klf1	chr5	54111079	54111089	+	0.000	0.000	Merged-chr5-54110931-21
NR50675--MA0742.1.Klf12	chr5	64819558	64819572	+	0.000	0.000	Merged-chr5-64819652-30
NR33040--MA0741.1.KLF16	chr19	5567956	5567966	+	0.000	0.000	Merged-chr19-5567991-110
NR35928--MA0741.1.KLF16	chr2	36230472	36230482	-	0.000	0.000	Merged-chr2-36230505-28
NR28490--MA0741.1.KLF16	chr17	31077831	31077841	-	0.000	0.000	Merged-chr17-31077750-28
NR26220--MA1107.1.KLF9	chr16	49796923	49796935	+	0.000	0.000	Merged-chr16-49797153-43
NR10487--MA0741.1.KLF16	chr11	60811333	60811343	+	0.000	0.000	Merged-chr11-60811220-49
NR15763--MA0493.1.Klf1	chr12	111855729	111855739	+	0.000	0.000	Merged-chr12-111855656-21
NR38166--MA0742.1.Klf12	chr2	128190326	128190340	-	0.000	0.000	Merged-chr2-128190126-44
NR12400--MA0599.1.KLF5	chr11	105126362	105126371	+	0.000	0.000	Merged-chr11-105126391-86
NR63524--MA1107.1.KLF9	chr7	139169314	139169326	+	0.000	0.000	Merged-chr7-139169350-23
NR10331--MA1107.1.KLF9	chr11	57952968	57952980	-	0.000	0.000	Merged-chr11-57952769-40
NR24910--MA0741.1.KLF16	chr15	102722223	102722233	-	0.000	0.000	Merged-chr15-102722024-72
NR68969--MA1107.1.KLF9	chr9	58583281	58583293	-	0.000	0.000	Merged-chr9-58583464-18
NR70844--MA0039.3.KLF4	chr9	110641167	110641177	+	0.000	0.000	Merged-chr9-110641188-21
NR41620--MA0493.1.Klf1	chr3	87804223	87804233	+	0.000	0.000	Merged-chr3-87804293-33
NR4218--MA0493.1.Klf1	chr1	180256288	180256298	+	0.000	0.000	Merged-chr1-180256121-75
NR30410--MA0741.1.KLF16	chr17	83654865	83654875	-	0.000	0.000	Merged-chr17-83654883-58
NR26659--MA1107.1.KLF9	chr16	75909014	75909026	-	0.000	0.000	Merged-chr16-75909090-59
NR20567--MA0039.3.KLF4	chr14	59553393	59553403	-	0.000	0.000	Merged-chr14-59553394-22
NR70531--MA1107.1.KLF9	chr9	104269539	104269551	+	0.000	0.000	Merged-chr9-104269530-16
NR51557--MA0599.1.KLF5	chr5	100875936	100875945	+	0.000	0.000	Merged-chr5-100875815-38
NR57733--MA0493.1.Klf1	chr6	128962318	128962328	-	0.000	0.000	Merged-chr6-128962247-24
NR12404--MA0741.1.KLF16	chr11	105126362	105126372	+	0.000	0.000	Merged-chr11-105126391-86
NR12633--MA0599.1.KLF5	chr11	111066112	111066121	-	0.000	0.000	Merged-chr11-111066070-45
NR56876--MA0493.1.Klf1	chr6	108717953	108717963	-	0.000	0.000	Merged-chr6-108717791-30
NR67113--MA0741.1.KLF16	chr8	120701897	120701907	-	0.000	0.000	Merged-chr8-120702084-56
NR56651--MA0039.3.KLF4	chr6	99435234	99435244	+	0.000	0.000	Merged-chr6-99435291-39
NR9121--MA0740.1.KLF14	chr11	3539330	3539343	+	0.000	0.000	Merged-chr11-3539398-47
NR16887--MA0741.1.KLF16	chr13	49371629	49371639	+	0.000	0.000	Merged-chr13-49371654-30
NR29266--MA1107.1.KLF9	chr17	47943100	47943112	+	0.000	0.000	Merged-chr17-47943297-31
NR32989--MA0740.1.KLF14	chr19	5273111	5273124	-	0.000	0.000	Merged-chr19-5273188-67
NR5859--MA0741.1.KLF16	chr10	44368931	44368941	-	0.000	0.000	Merged-chr10-44368737-26
NR19576--MA1107.1.KLF9	chr14	25421975	25421987	+	0.000	0.000	Merged-chr14-25421957-44
NR12251--MA0742.1.Klf12	chr11	101984794	101984808	-	0.000	0.000	Merged-chr11-101984579-31
NR52521--MA0493.1.Klf1	chr5	122430272	122430282	+	0.000	0.000	Merged-chr5-122430278-22
NR72176--MA0742.1.Klf12	chrX	73880896	73880910	+	0.000	0.000	Merged-chrX-73880699-35
NR70998--MA0599.1.KLF5	chr9	114026770	114026779	+	0.000	0.000	Merged-chr9-114026652-59
NR9246--MA1107.1.KLF9	chr11	5005452	5005464	-	0.000	0.000	Merged-chr11-5005546-13
NR43435--MA0741.1.KLF16	chr3	134339449	134339459	+	0.000	0.000	Merged-chr3-134339453-34
NR13047--MA0599.1.KLF5	chr11	117611227	117611236	+	0.000	0.000	Merged-chr11-117611199-52
NR451--MA0599.1.KLF5	chr1	37541074	37541083	+	0.000	0.000	Merged-chr1-37541062-55
NR54285--MA0599.1.KLF5	chr5	149246294	149246303	+	0.000	0.000	Merged-chr5-149246178-51
NR41621--MA0742.1.Klf12	chr3	87804336	87804350	-	0.000	0.000	Merged-chr3-87804293-33
NR65933--MA0657.1.KLF13	chr8	85060106	85060123	+	0.000	0.000	Merged-chr8-85060180-46
NR55469--MA0599.1.KLF5	chr6	52962411	52962420	-	0.000	0.000	Merged-chr6-52962536-54
NR49131--MA0599.1.KLF5	chr4	155841386	155841395	-	0.000	0.000	Merged-chr4-155841183-71
NR30635--MA0599.1.KLF5	chr17	87365449	87365458	-	0.000	0.000	Merged-chr17-87365443-26
NR26216--MA1107.1.KLF9	chr16	49796915	49796927	+	0.000	0.000	Merged-chr16-49797153-43
NR2199--MA1107.1.KLF9	chr1	125519448	125519460	+	0.000	0.000	Merged-chr1-125519353-27
NR22624--MA0741.1.KLF16	chr15	36283240	36283250	+	0.000	0.000	Merged-chr15-36282913-112
NR43273--MA0741.1.KLF16	chr3	131057380	131057390	-	0.000	0.000	Merged-chr3-131057396-52
NR40446--MA0599.1.KLF5	chr3	19459143	19459152	-	0.000	0.000	Merged-chr3-19459037-66
NR12978--MA0599.1.KLF5	chr11	117115066	117115075	+	0.000	0.000	Merged-chr11-117114951-91
NR72175--MA0599.1.KLF5	chrX	73880848	73880857	-	0.000	0.000	Merged-chrX-73880699-35
NR2508--MA1107.1.KLF9	chr1	133801281	133801293	-	0.000	0.000	Merged-chr1-133801271-79
NR10332--MA0742.1.Klf12	chr11	57958372	57958386	-	0.000	0.000	Merged-chr11-57958407-27
NR49978--MA0741.1.KLF16	chr5	34538675	34538685	+	0.000	0.000	Merged-chr5-34538812-69
NR52577--MA0741.1.KLF16	chr5	123145032	123145042	+	0.000	0.000	Merged-chr5-123144885-18
NR18920--MA0039.3.KLF4	chr13	118383765	118383775	+	0.000	0.000	Merged-chr13-118383663-25
NR52646--MA1107.1.KLF9	chr5	124036040	124036052	-	0.000	0.000	Merged-chr5-124035854-90
NR20702--MA1107.1.KLF9	chr14	64628281	64628293	-	0.000	0.000	Merged-chr14-64628307-21
NR4841--MA0599.1.KLF5	chr1	191738897	191738906	-	0.000	0.000	Merged-chr1-191738954-40
NR16737--MA0493.1.Klf1	chr13	43250874	43250884	+	0.000	0.000	Merged-chr13-43250604-89
NR5943--MA0742.1.Klf12	chr10	53461606	53461620	-	0.000	0.000	Merged-chr10-53461441-37
NR67360--MA1107.1.KLF9	chr8	124520815	124520827	-	0.000	0.000	Merged-chr8-124520851-52
NR32474--MA0493.1.Klf1	chr18	80200734	80200744	-	0.000	0.000	Merged-chr18-80200692-56
NR12278--MA0039.3.KLF4	chr11	102284776	102284786	-	0.000	0.000	Merged-chr11-102284938-63
NR28303--MA0599.1.KLF5	chr17	28212018	28212027	+	0.000	0.000	Merged-chr17-28212111-51
NR33175--MA0741.1.KLF16	chr19	7019542	7019552	+	0.000	0.000	Merged-chr19-7019404-60
NR26234--MA1107.1.KLF9	chr16	49982430	49982442	-	0.000	0.000	Merged-chr16-49982447-38
NR10109--MA0599.1.KLF5	chr11	52046654	52046663	+	0.000	0.000	Merged-chr11-52046638-57
NR67114--MA1107.1.KLF9	chr8	120701896	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR5236--MA1107.1.KLF9	chr10	12963981	12963993	+	0.000	0.000	Merged-chr10-12964276-93
