#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_up.bed
NR3994--MA0742.1.Klf12	chr1	182537330	182537344	+	0.000	0.000	Merged-chr1-182537225-11
NR20862--MA0599.1.KLF5	chr14	74918663	74918672	+	0.000	0.000	Merged-chr14-74918775-39
NR42434--MA0741.1.KLF16	chr3	121953220	121953230	-	0.000	0.000	Merged-chr3-121953322-32
NR11307--MA0741.1.KLF16	chr11	87817281	87817291	+	0.000	0.000	Merged-chr11-87817234-11
NR66860--MA0599.1.KLF5	chr9	65003982	65003991	+	0.000	0.000	Merged-chr9-65004115-12
NR61469--MA0741.1.KLF16	chr7	130812685	130812695	-	0.000	0.000	Merged-chr7-130812664-20
NR46317--MA0741.1.KLF16	chr4	118260693	118260703	+	0.000	0.000	Merged-chr4-118260858-21
NR62598--MA1107.1.KLF9	chr8	25149322	25149334	+	0.000	0.000	Merged-chr8-25149287-19
NR57101--MA0742.1.Klf12	chr6	144664961	144664975	+	0.000	0.000	Merged-chr6-144664964-20
NR35790--MA0741.1.KLF16	chr2	57102553	57102563	-	0.000	0.000	Merged-chr2-57102684-19
NR63576--MA1107.1.KLF9	chr8	75071841	75071853	+	0.000	0.000	Merged-chr8-75071889-52
NR63258--MA0741.1.KLF16	chr8	69822492	69822502	-	0.000	0.000	Merged-chr8-69822616-46
NR62912--MA0493.1.Klf1	chr8	46654713	46654723	+	0.000	0.000	Merged-chr8-46654782-26
NR67040--MA1107.1.KLF9	chr9	69073444	69073456	-	0.000	0.000	Merged-chr9-69073494-25
NR52590--MA1107.1.KLF9	chr5	140847379	140847391	+	0.000	0.000	Merged-chr5-140847444-22
NR14027--MA0740.1.KLF14	chr12	52383031	52383044	+	0.000	0.000	Merged-chr12-52383146-23
NR12889--MA0741.1.KLF16	chr11	116624293	116624303	-	0.000	0.000	Merged-chr11-116624122-60
NR2449--MA0599.1.KLF5	chr1	138604169	138604178	+	0.000	0.000	Merged-chr1-138604109-41
NR44332--MA0741.1.KLF16	chr4	32258329	32258339	-	0.000	0.000	Merged-chr4-32258239-72
NR8199--MA1107.1.KLF9	chr10	117651214	117651226	-	0.000	0.000	Merged-chr10-117651194-26
NR69412--MA0039.3.KLF4	chr9	124028679	124028689	+	0.000	0.000	Merged-chr9-124028680-14
NR6128--MA0599.1.KLF5	chr10	68445671	68445680	-	0.000	0.000	Merged-chr10-68445900-93
NR70436--MA0493.1.Klf1	chrX	159199696	159199706	+	0.000	0.000	Merged-chrX-159199808-53
NR21612--MA0599.1.KLF5	chr14	118682884	118682893	-	0.000	0.000	Merged-chr14-118682781-56
NR1304--MA0741.1.KLF16	chr1	79858695	79858705	+	0.000	0.000	Merged-chr1-79858629-58
NR37725--MA0599.1.KLF5	chr2	130555168	130555177	+	0.000	0.000	Merged-chr2-130555023-33
NR26546--MA0740.1.KLF14	chr16	93552856	93552869	+	0.000	0.000	Merged-chr16-93552984-42
NR57105--MA0741.1.KLF16	chr6	144664962	144664972	+	0.000	0.000	Merged-chr6-144664964-20
NR52829--MA0741.1.KLF16	chr5	144358185	144358195	-	0.000	0.000	Merged-chr5-144358177-56
NR22115--MA0493.1.Klf1	chr15	25692702	25692712	-	0.000	0.000	Merged-chr15-25692698-43
NR63613--MA0742.1.Klf12	chr8	76899692	76899706	-	0.000	0.000	Merged-chr8-76899430-75
NR47875--MA1107.1.KLF9	chr4	148509467	148509479	+	0.000	0.000	Merged-chr4-148509676-49
NR27811--MA0599.1.KLF5	chr17	28488304	28488313	+	0.000	0.000	Merged-chr17-28488439-21
NR2900--MA1107.1.KLF9	chr1	156217443	156217455	-	0.000	0.000	Merged-chr1-156217514-18
NR28667--MA1107.1.KLF9	chr17	46880156	46880168	+	0.000	0.000	Merged-chr17-46880120-39
NR11124--MA1107.1.KLF9	chr11	82205864	82205876	+	0.000	0.000	Merged-chr11-82205985-28
NR55072--MA1107.1.KLF9	chr6	97300930	97300942	-	0.000	0.000	Merged-chr6-97300820-20
NR57113--MA1107.1.KLF9	chr6	144664995	144665007	+	0.000	0.000	Merged-chr6-144664964-20
NR67421--MA0741.1.KLF16	chr9	80313762	80313772	-	0.000	0.000	Merged-chr9-80313733-27
NR31736--MA0493.1.Klf1	chr18	75262374	75262384	-	0.000	0.000	Merged-chr18-75262405-41
NR14373--MA0741.1.KLF16	chr12	71030419	71030429	+	0.000	0.000	Merged-chr12-71030638-56
NR44704--MA1107.1.KLF9	chr4	44624825	44624837	-	0.000	0.000	Merged-chr4-44624836-62
NR12661--MA0740.1.KLF14	chr11	113537055	113537068	+	0.000	0.000	Merged-chr11-113536889-33
NR25530--MA0740.1.KLF14	chr16	37685081	37685094	+	0.000	0.000	Merged-chr16-37685032-63
NR7316--MA0493.1.Klf1	chr10	88732261	88732271	+	0.000	0.000	Merged-chr10-88732383-10
NR50618--MA0599.1.KLF5	chr5	105715634	105715643	-	0.000	0.000	Merged-chr5-105715715-26
NR22114--MA0039.3.KLF4	chr15	25692700	25692710	-	0.000	0.000	Merged-chr15-25692698-43
NR34527--MA0742.1.Klf12	chr2	9792592	9792606	-	0.000	0.000	Merged-chr2-9792573-15
NR27360--MA0742.1.Klf12	chr17	21617591	21617605	-	0.000	0.000	Merged-chr17-21617473-39
NR25214--MA0741.1.KLF16	chr16	24160877	24160887	+	0.000	0.000	Merged-chr16-24160756-32
NR36664--MA0742.1.Klf12	chr2	92464877	92464891	+	0.000	0.000	Merged-chr2-92464936-24
NR30123--MA0599.1.KLF5	chr17	88597599	88597608	+	0.000	0.000	Merged-chr17-88597413-65
NR29654--MA1107.1.KLF9	chr17	80061424	80061436	+	0.000	0.000	Merged-chr17-80061553-1
NR43297--MA0493.1.Klf1	chr3	142207650	142207660	-	0.000	0.000	Merged-chr3-142207646-13
NR31442--MA0741.1.KLF16	chr18	67212685	67212695	+	0.000	0.000	Merged-chr18-67212775-57
NR30104--MA1107.1.KLF9	chr17	88479189	88479201	-	0.000	0.000	Merged-chr17-88479234-18
NR62386--MA0742.1.Klf12	chr8	11636516	11636530	-	0.000	0.000	Merged-chr8-11636521-2
NR45033--MA1107.1.KLF9	chr4	56222644	56222656	+	0.000	0.000	Merged-chr4-56222492-84
NR46316--MA0493.1.Klf1	chr4	118260692	118260702	+	0.000	0.000	Merged-chr4-118260858-21
NR2789--MA0493.1.Klf1	chr1	153380033	153380043	+	0.000	0.000	Merged-chr1-153380015-29
NR53426--MA0493.1.Klf1	chr6	8632593	8632603	+	0.000	0.000	Merged-chr6-8632721-45
NR57227--MA0741.1.KLF16	chr6	145992968	145992978	+	0.000	0.000	Merged-chr6-145993129-56
NR65278--MA0741.1.KLF16	chr8	124793450	124793460	-	0.000	0.000	Merged-chr8-124793304-30
NR5185--MA1107.1.KLF9	chr10	19333705	19333717	+	0.000	0.000	Merged-chr10-19333654-15
NR5634--MA0657.1.KLF13	chr10	42699261	42699278	+	0.000	0.000	Merged-chr10-42699170-35
NR37854--MA1107.1.KLF9	chr2	132669325	132669337	+	0.000	0.000	Merged-chr2-132669439-31
NR23227--MA1107.1.KLF9	chr15	77071701	77071713	-	0.000	0.000	Merged-chr15-77071598-27
NR7151--MA0599.1.KLF5	chr10	84440812	84440821	-	0.000	0.000	Merged-chr10-84440807-71
NR6716--MA0740.1.KLF14	chr10	80330077	80330090	-	0.000	0.000	Merged-chr10-80329943-52
NR35666--MA0493.1.Klf1	chr2	49744830	49744840	+	0.000	0.000	Merged-chr2-49744707-28
NR34433--MA0740.1.KLF14	chr2	5003272	5003285	+	0.000	0.000	Merged-chr2-5003396-19
NR4729--MA0742.1.Klf12	chr1	193421572	193421586	-	0.000	0.000	Merged-chr1-193421738-60
NR24210--MA0493.1.Klf1	chr15	97908339	97908349	+	0.000	0.000	Merged-chr15-97908198-86
NR6129--MA0741.1.KLF16	chr10	68445670	68445680	-	0.000	0.000	Merged-chr10-68445900-93
NR42114--MA0599.1.KLF5	chr3	108124282	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR45750--MA0741.1.KLF16	chr4	101213703	101213713	+	0.000	0.000	Merged-chr4-101213636-46
NR41337--MA0493.1.Klf1	chr3	89871067	89871077	+	0.000	0.000	Merged-chr3-89871193-44
NR59563--MA0599.1.KLF5	chr7	75914149	75914158	-	0.000	0.000	Merged-chr7-75914112-33
NR23240--MA0039.3.KLF4	chr15	77406711	77406721	+	0.000	0.000	Merged-chr15-77406567-38
NR23250--MA0493.1.Klf1	chr15	77807393	77807403	-	0.000	0.000	Merged-chr15-77807264-57
NR55781--MA0599.1.KLF5	chr6	119451005	119451014	+	0.000	0.000	Merged-chr6-119451010-23
NR35101--MA0039.3.KLF4	chr2	29669262	29669272	-	0.000	0.000	Merged-chr2-29669203-21
NR65148--MA0741.1.KLF16	chr8	122917783	122917793	+	0.000	0.000	Merged-chr8-122917932-59
NR12301--MA0657.1.KLF13	chr11	105347976	105347993	-	0.000	0.000	Merged-chr11-105347900-19
NR23577--MA0493.1.Klf1	chr15	82188230	82188240	+	0.000	0.000	Merged-chr15-82188110-14
NR66431--MA0741.1.KLF16	chr9	51764949	51764959	-	0.000	0.000	Merged-chr9-51764760-1
NR52825--MA0599.1.KLF5	chr5	144358132	144358141	-	0.000	0.000	Merged-chr5-144358177-56
NR10187--MA1107.1.KLF9	chr11	60937933	60937945	-	0.000	0.000	Merged-chr11-60937827-26
NR31441--MA0493.1.Klf1	chr18	67212684	67212694	+	0.000	0.000	Merged-chr18-67212775-57
NR38786--MA0740.1.KLF14	chr2	158105823	158105836	-	0.000	0.000	Merged-chr2-158105775-9
NR36440--MA0740.1.KLF14	chr2	79124388	79124401	-	0.000	0.000	Merged-chr2-79124485-40
NR44844--MA0493.1.Klf1	chr4	46635510	46635520	-	0.000	0.000	Merged-chr4-46635507-41
NR12813--MA0741.1.KLF16	chr11	115747601	115747611	-	0.000	0.000	Merged-chr11-115747608-16
NR12662--MA0657.1.KLF13	chr11	113537054	113537071	+	0.000	0.000	Merged-chr11-113536889-33
NR39488--MA1107.1.KLF9	chr2	170206035	170206047	-	0.000	0.000	Merged-chr2-170206161-1
NR61470--MA0599.1.KLF5	chr7	130893054	130893063	-	0.000	0.000	Merged-chr7-130893114-41
NR55896--MA0742.1.Klf12	chr6	121110176	121110190	-	0.000	0.000	Merged-chr6-121110104-77
NR62654--MA0599.1.KLF5	chr8	27201030	27201039	+	0.000	0.000	Merged-chr8-27201067-26
NR60040--MA0599.1.KLF5	chr7	97355237	97355246	-	0.000	0.000	Merged-chr7-97355237-14
NR36894--MA0039.3.KLF4	chr2	104172840	104172850	-	0.000	0.000	Merged-chr2-104172938-49
NR24371--MA1107.1.KLF9	chr15	99652667	99652679	-	0.000	0.000	Merged-chr15-99652729-6
NR59692--MA1107.1.KLF9	chr7	80583399	80583411	-	0.000	0.000	Merged-chr7-80583398-64
NR17249--MA0599.1.KLF5	chr13	58067717	58067726	-	0.000	0.000	Merged-chr13-58067754-68
NR41159--MA0599.1.KLF5	chr3	84772125	84772134	-	0.000	0.000	Merged-chr3-84772067-31
NR52842--MA1107.1.KLF9	chr5	144358360	144358372	-	0.000	0.000	Merged-chr5-144358177-56
NR66435--MA1107.1.KLF9	chr9	51764952	51764964	-	0.000	0.000	Merged-chr9-51764760-1
NR3141--MA0741.1.KLF16	chr1	164366692	164366702	-	0.000	0.000	Merged-chr1-164366862-30
NR54784--MA0039.3.KLF4	chr6	86645288	86645298	-	0.000	0.000	Merged-chr6-86645182-42
NR33992--MA1107.1.KLF9	chr19	53760459	53760471	-	0.000	0.000	Merged-chr19-53760542-10
NR42128--MA0599.1.KLF5	chr3	108284064	108284073	-	0.000	0.000	Merged-chr3-108284126-29
NR27356--MA0741.1.KLF16	chr17	21617541	21617551	-	0.000	0.000	Merged-chr17-21617473-39
NR25452--MA1107.1.KLF9	chr16	35741688	35741700	-	0.000	0.000	Merged-chr16-35741769-10
NR55898--MA0599.1.KLF5	chr6	121110180	121110189	-	0.000	0.000	Merged-chr6-121110104-77
NR61537--MA0493.1.Klf1	chr7	132772647	132772657	-	0.000	0.000	Merged-chr7-132772585-7
NR22880--MA0742.1.Klf12	chr15	64163720	64163734	-	0.000	0.000	Merged-chr15-64163684-42
NR55325--MA0599.1.KLF5	chr6	108309886	108309895	+	0.000	0.000	Merged-chr6-108309702-1
NR34434--MA0657.1.KLF13	chr2	5003271	5003288	+	0.000	0.000	Merged-chr2-5003396-19
NR16946--MA1107.1.KLF9	chr13	51391535	51391547	-	0.000	0.000	Merged-chr13-51391583-19
NR59685--MA0740.1.KLF14	chr7	80583398	80583411	-	0.000	0.000	Merged-chr7-80583398-64
NR20455--MA1107.1.KLF9	chr14	61056908	61056920	-	0.000	0.000	Merged-chr14-61056983-100
NR67069--MA0493.1.Klf1	chr9	69458218	69458228	-	0.000	0.000	Merged-chr9-69458326-40
NR12905--MA0493.1.Klf1	chr11	116688047	116688057	-	0.000	0.000	Merged-chr11-116688042-60
NR11613--MA1107.1.KLF9	chr11	95083039	95083051	-	0.000	0.000	Merged-chr11-95083015-27
NR36666--MA0039.3.KLF4	chr2	92464879	92464889	+	0.000	0.000	Merged-chr2-92464936-24
NR70309--MA0741.1.KLF16	chrX	143030856	143030866	+	0.000	0.000	Merged-chrX-143030752-27
NR35787--MA0741.1.KLF16	chr2	57102550	57102560	-	0.000	0.000	Merged-chr2-57102684-19
NR27060--MA0742.1.Klf12	chr17	8306074	8306088	+	0.000	0.000	Merged-chr17-8305975-23
NR42485--MA1107.1.KLF9	chr3	122721568	122721580	-	0.000	0.000	Merged-chr3-122721694-22
NR67422--MA1107.1.KLF9	chr9	80313761	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR3145--MA1107.1.KLF9	chr1	164366697	164366709	-	0.000	0.000	Merged-chr1-164366862-30
NR5637--MA0742.1.Klf12	chr10	42699280	42699294	+	0.000	0.000	Merged-chr10-42699170-35
NR3140--MA0039.3.KLF4	chr1	164366693	164366703	-	0.000	0.000	Merged-chr1-164366862-30
NR31208--MA0741.1.KLF16	chr18	61188203	61188213	-	0.000	0.000	Merged-chr18-61188282-36
NR57100--MA0740.1.KLF14	chr6	144664966	144664979	+	0.000	0.000	Merged-chr6-144664964-20
NR53180--MA1107.1.KLF9	chr5	149647678	149647690	+	0.000	0.000	Merged-chr5-149647772-15
NR65986--MA0742.1.Klf12	chr9	32740969	32740983	+	0.000	0.000	Merged-chr9-32741073-58
NR45755--MA0741.1.KLF16	chr4	101217269	101217279	-	0.000	0.000	Merged-chr4-101217167-64
NR43580--MA0493.1.Klf1	chr3	148419634	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR3182--MA0599.1.KLF5	chr1	165091986	165091995	+	0.000	0.000	Merged-chr1-165091937-36
NR37965--MA0742.1.Klf12	chr2	139671565	139671579	-	0.000	0.000	Merged-chr2-139671820-32
NR61126--MA0599.1.KLF5	chr7	125186708	125186717	-	0.000	0.000	Merged-chr7-125186656-23
NR22099--MA0599.1.KLF5	chr15	25414020	25414029	+	0.000	0.000	Merged-chr15-25413790-40
NR65252--MA0493.1.Klf1	chr8	124434604	124434614	+	0.000	0.000	Merged-chr8-124434522-47
NR38787--MA0657.1.KLF13	chr2	158105820	158105837	-	0.000	0.000	Merged-chr2-158105775-9
NR67038--MA0741.1.KLF16	chr9	69073445	69073455	-	0.000	0.000	Merged-chr9-69073494-25
NR65954--MA0657.1.KLF13	chr9	32488003	32488020	-	0.000	0.000	Merged-chr9-32487772-66
NR29481--MA0742.1.Klf12	chr17	74865010	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR41880--MA0599.1.KLF5	chr3	101748388	101748397	+	0.000	0.000	Merged-chr3-101748481-44
NR2149--MA0039.3.KLF4	chr1	131747197	131747207	+	0.000	0.000	Merged-chr1-131747235-22
NR50355--MA0599.1.KLF5	chr5	98167608	98167617	-	0.000	0.000	Merged-chr5-98167553-86
NR58155--MA1107.1.KLF9	chr7	24481950	24481962	+	0.000	0.000	Merged-chr7-24481860-36
NR68876--MA0599.1.KLF5	chr9	116241446	116241455	+	0.000	0.000	Merged-chr9-116241562-13
NR45540--MA1107.1.KLF9	chr4	89359533	89359545	-	0.000	0.000	Merged-chr4-89359690-21
NR12973--MA0599.1.KLF5	chr11	117686233	117686242	+	0.000	0.000	Merged-chr11-117686143-68
NR60823--MA1107.1.KLF9	chr7	116484542	116484554	-	0.000	0.000	Merged-chr7-116484434-42
NR26279--MA0742.1.Klf12	chr16	87746840	87746854	-	0.000	0.000	Merged-chr16-87746947-32
NR45973--MA0741.1.KLF16	chr4	107674217	107674227	+	0.000	0.000	Merged-chr4-107674184-42
NR66234--MA1107.1.KLF9	chr9	44533340	44533352	+	0.000	0.000	Merged-chr9-44533307-45
NR60991--MA0742.1.Klf12	chr7	120921325	120921339	-	0.000	0.000	Merged-chr7-120921372-21
NR32106--MA1107.1.KLF9	chr18	82607557	82607569	+	0.000	0.000	Merged-chr18-82607647-23
NR27883--MA1107.1.KLF9	chr17	29152729	29152741	-	0.000	0.000	Merged-chr17-29152803-18
NR19577--MA0599.1.KLF5	chr14	21653988	21653997	+	0.000	0.000	Merged-chr14-21654080-31
NR23576--MA0740.1.KLF14	chr15	82188230	82188243	+	0.000	0.000	Merged-chr15-82188110-14
NR44133--MA0741.1.KLF16	chr4	8913758	8913768	-	0.000	0.000	Merged-chr4-8913815-2
NR18934--MA0741.1.KLF16	chr13	111634784	111634794	+	0.000	0.000	Merged-chr13-111634662-22
NR52996--MA0599.1.KLF5	chr5	146974170	146974179	+	0.000	0.000	Merged-chr5-146974233-28
NR61456--MA0740.1.KLF14	chr7	130369645	130369658	+	0.000	0.000	Merged-chr7-130369779-7
NR49546--MA1107.1.KLF9	chr5	64651645	64651657	-	0.000	0.000	Merged-chr5-64651532-36
NR45792--MA0599.1.KLF5	chr4	101419689	101419698	-	0.000	0.000	Merged-chr4-101419713-70
NR4119--MA1107.1.KLF9	chr1	184441551	184441563	-	0.000	0.000	Merged-chr1-184441398-48
NR63418--MA0599.1.KLF5	chr8	70833274	70833283	+	0.000	0.000	Merged-chr8-70833236-40
NR30093--MA0599.1.KLF5	chr17	88379559	88379568	-	0.000	0.000	Merged-chr17-88379493-23
NR38798--MA0742.1.Klf12	chr2	158179198	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR39487--MA0741.1.KLF16	chr2	170206036	170206046	-	0.000	0.000	Merged-chr2-170206161-1
NR47954--MA0599.1.KLF5	chr4	149664344	149664353	+	0.000	0.000	Merged-chr4-149664202-47
NR14336--MA0741.1.KLF16	chr12	70347390	70347400	+	0.000	0.000	Merged-chr12-70347404-45
NR2077--MA0742.1.Klf12	chr1	128794118	128794132	+	0.000	0.000	Merged-chr1-128794102-26
NR42960--MA1107.1.KLF9	chr3	133758585	133758597	+	0.000	0.000	Merged-chr3-133758511-65
NR29486--MA0493.1.Klf1	chr17	74865014	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR58147--MA0493.1.Klf1	chr7	24452283	24452293	-	0.000	0.000	Merged-chr7-24452185-33
NR69411--MA0599.1.KLF5	chr9	124028678	124028687	+	0.000	0.000	Merged-chr9-124028680-14
NR16997--MA0599.1.KLF5	chr13	51846101	51846110	-	0.000	0.000	Merged-chr13-51846321-116
NR35613--MA1107.1.KLF9	chr2	45172976	45172988	-	0.000	0.000	Merged-chr2-45172921-51
NR59686--MA0657.1.KLF13	chr7	80583395	80583412	-	0.000	0.000	Merged-chr7-80583398-64
NR65149--MA1107.1.KLF9	chr8	122917782	122917794	+	0.000	0.000	Merged-chr8-122917932-59
NR24194--MA0599.1.KLF5	chr15	97578167	97578176	-	0.000	0.000	Merged-chr15-97578299-40
NR50699--MA1107.1.KLF9	chr5	107926653	107926665	+	0.000	0.000	Merged-chr5-107926816-56
NR14031--MA0741.1.KLF16	chr12	52383032	52383042	+	0.000	0.000	Merged-chr12-52383146-23
NR8908--MA0039.3.KLF4	chr10	128940594	128940604	-	0.000	0.000	Merged-chr10-128940717-41
NR7626--MA1107.1.KLF9	chr10	98745684	98745696	+	0.000	0.000	Merged-chr10-98745748-77
NR162--MA0741.1.KLF16	chr1	20912782	20912792	-	0.000	0.000	Merged-chr1-20912686-65
NR65167--MA1107.1.KLF9	chr8	123163067	123163079	+	0.000	0.000	Merged-chr8-123163099-40
NR26548--MA0493.1.Klf1	chr16	93552856	93552866	+	0.000	0.000	Merged-chr16-93552984-42
NR35851--MA0493.1.Klf1	chr2	59513733	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR2893--MA1107.1.KLF9	chr1	156217429	156217441	-	0.000	0.000	Merged-chr1-156217514-18
NR26550--MA0741.1.KLF16	chr16	93574640	93574650	-	0.000	0.000	Merged-chr16-93574695-56
NR22667--MA1107.1.KLF9	chr15	57838663	57838675	-	0.000	0.000	Merged-chr15-57838718-52
NR22113--MA0599.1.KLF5	chr15	25692702	25692711	-	0.000	0.000	Merged-chr15-25692698-43
NR38799--MA0599.1.KLF5	chr2	158179202	158179211	-	0.000	0.000	Merged-chr2-158179183-18
NR60594--MA0741.1.KLF16	chr7	110796452	110796462	-	0.000	0.000	Merged-chr7-110796429-1
NR24251--MA0741.1.KLF16	chr15	98631527	98631537	-	0.000	0.000	Merged-chr15-98631640-23
NR14044--MA0741.1.KLF16	chr12	52383147	52383157	-	0.000	0.000	Merged-chr12-52383146-23
NR2790--MA1107.1.KLF9	chr1	153380033	153380045	+	0.000	0.000	Merged-chr1-153380015-29
NR50041--MA1107.1.KLF9	chr5	86783215	86783227	+	0.000	0.000	Merged-chr5-86783243-43
NR35235--MA0741.1.KLF16	chr2	31612974	31612984	-	0.000	0.000	Merged-chr2-31612988-19
NR49452--MA0039.3.KLF4	chr5	53605580	53605590	-	0.000	0.000	Merged-chr5-53605625-25
NR31048--MA1107.1.KLF9	chr18	55161684	55161696	-	0.000	0.000	Merged-chr18-55161771-19
NR60404--MA0599.1.KLF5	chr7	105633047	105633056	+	0.000	0.000	Merged-chr7-105632857-1
NR60743--MA1107.1.KLF9	chr7	114356564	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR53843--MA0039.3.KLF4	chr6	38810073	38810083	+	0.000	0.000	Merged-chr6-38810070-95
NR70310--MA0741.1.KLF16	chrX	143030857	143030867	+	0.000	0.000	Merged-chrX-143030752-27
NR34331--MA1107.1.KLF9	chr19	59926262	59926274	+	0.000	0.000	Merged-chr19-59926305-20
NR27450--MA0493.1.Klf1	chr17	24084756	24084766	+	0.000	0.000	Merged-chr17-24084802-20
NR25408--MA0741.1.KLF16	chr16	33053322	33053332	+	0.000	0.000	Merged-chr16-33053250-22
NR61075--MA0742.1.Klf12	chr7	122932279	122932293	-	0.000	0.000	Merged-chr7-122932357-26
NR4725--MA0599.1.KLF5	chr1	193365983	193365992	-	0.000	0.000	Merged-chr1-193366026-12
NR27361--MA0599.1.KLF5	chr17	21617595	21617604	-	0.000	0.000	Merged-chr17-21617473-39
NR34551--MA0493.1.Klf1	chr2	10581281	10581291	+	0.000	0.000	Merged-chr2-10581253-23
NR8910--MA0741.1.KLF16	chr10	128940595	128940605	-	0.000	0.000	Merged-chr10-128940717-41
NR12657--MA0742.1.Klf12	chr11	113508467	113508481	+	0.000	0.000	Merged-chr11-113508478-30
NR52827--MA0741.1.KLF16	chr5	144358131	144358141	-	0.000	0.000	Merged-chr5-144358177-56
NR67095--MA0742.1.Klf12	chr9	70484978	70484992	+	0.000	0.000	Merged-chr9-70485119-27
NR63269--MA0741.1.KLF16	chr8	69822551	69822561	-	0.000	0.000	Merged-chr8-69822616-46
NR13718--MA1107.1.KLF9	chr12	26057894	26057906	-	0.000	0.000	Merged-chr12-26057851-43
NR43814--MA0493.1.Klf1	chr3	152956236	152956246	-	0.000	0.000	Merged-chr3-152956195-38
NR4--MA0741.1.KLF16	chr1	4496536	4496546	-	0.000	0.000	Merged-chr1-4496602-47
NR63583--MA1107.1.KLF9	chr8	75071855	75071867	+	0.000	0.000	Merged-chr8-75071889-52
NR35847--MA0493.1.Klf1	chr2	59513713	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR14706--MA0599.1.KLF5	chr12	84934201	84934210	-	0.000	0.000	Merged-chr12-84934066-14
NR55336--MA0742.1.Klf12	chr6	108340936	108340950	+	0.000	0.000	Merged-chr6-108341032-57
NR18397--MA0741.1.KLF16	chr13	101669128	101669138	-	0.000	0.000	Merged-chr13-101669067-25
NR57099--MA0740.1.KLF14	chr6	144664961	144664974	+	0.000	0.000	Merged-chr6-144664964-20
NR22118--MA0599.1.KLF5	chr15	25696042	25696051	-	0.000	0.000	Merged-chr15-25696018-37
NR17750--MA0039.3.KLF4	chr13	83715322	83715332	+	0.000	0.000	Merged-chr13-83715230-50
NR34337--MA0599.1.KLF5	chr19	60182325	60182334	+	0.000	0.000	Merged-chr19-60182316-4
NR19035--MA1107.1.KLF9	chr13	113023839	113023851	-	0.000	0.000	Merged-chr13-113023939-34
NR29826--MA0039.3.KLF4	chr17	84056506	84056516	-	0.000	0.000	Merged-chr17-84056540-29
NR6720--MA0741.1.KLF16	chr10	80330034	80330044	+	0.000	0.000	Merged-chr10-80329943-52
NR67035--MA0599.1.KLF5	chr9	69073392	69073401	+	0.000	0.000	Merged-chr9-69073494-25
NR70438--MA1107.1.KLF9	chrX	159199696	159199708	+	0.000	0.000	Merged-chrX-159199808-53
NR56009--MA0599.1.KLF5	chr6	124782732	124782741	+	0.000	0.000	Merged-chr6-124782672-28
NR34529--MA0493.1.Klf1	chr2	9792596	9792606	-	0.000	0.000	Merged-chr2-9792573-15
NR42201--MA0599.1.KLF5	chr3	109323804	109323813	-	0.000	0.000	Merged-chr3-109323909-70
NR12898--MA0599.1.KLF5	chr11	116643517	116643526	+	0.000	0.000	Merged-chr11-116643471-18
NR29733--MA0493.1.Klf1	chr17	83158740	83158750	+	0.000	0.000	Merged-chr17-83158899-1
NR65135--MA0740.1.KLF14	chr8	122830611	122830624	-	0.000	0.000	Merged-chr8-122830523-28
NR29653--MA0599.1.KLF5	chr17	80061425	80061434	+	0.000	0.000	Merged-chr17-80061553-1
NR595--MA0599.1.KLF5	chr1	42953062	42953071	+	0.000	0.000	Merged-chr1-42953184-68
NR49811--MA1107.1.KLF9	chr5	74260698	74260710	-	0.000	0.000	Merged-chr5-74260801-106
NR16004--MA0599.1.KLF5	chr12	117553356	117553365	-	0.000	0.000	Merged-chr12-117553468-60
NR42956--MA0742.1.Klf12	chr3	133758585	133758599	+	0.000	0.000	Merged-chr3-133758511-65
NR45791--MA0742.1.Klf12	chr4	101419685	101419699	-	0.000	0.000	Merged-chr4-101419713-70
NR34327--MA1107.1.KLF9	chr19	59926254	59926266	+	0.000	0.000	Merged-chr19-59926305-20
NR7583--MA0599.1.KLF5	chr10	96586930	96586939	-	0.000	0.000	Merged-chr10-96586950-48
NR19263--MA0039.3.KLF4	chr13	117206194	117206204	+	0.000	0.000	Merged-chr13-117206316-8
NR31931--MA0740.1.KLF14	chr18	80041987	80042000	+	0.000	0.000	Merged-chr18-80041946-55
NR70270--MA0741.1.KLF16	chrX	140062348	140062358	-	0.000	0.000	Merged-chrX-140062450-72
NR63575--MA0493.1.Klf1	chr8	75071867	75071877	+	0.000	0.000	Merged-chr8-75071889-52
