#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_up.bed
NR1576--MA0002.2.RUNX1	chr11	19987267	19987277	+	0.000	0.000	Merged-chr11-19987339-30
NR4589--MA0511.2.RUNX2	chr16	94068074	94068082	+	0.000	0.000	Merged-chr16-94067922-8
NR1162--MA0002.2.RUNX1	chr10	77478379	77478389	+	0.000	0.000	Merged-chr10-77478359-10
NR1433--MA0002.2.RUNX1	chr10	120193513	120193523	+	0.000	0.000	Merged-chr10-120193454-50
NR9752--MA0002.2.RUNX1	chr7	128158949	128158959	+	0.000	0.000	Merged-chr7-128158931-27
NR4175--MA0511.2.RUNX2	chr16	4503549	4503557	+	0.000	0.000	Merged-chr16-4503652-20
NR1562--MA0684.1.RUNX3	chr11	14142622	14142631	-	0.000	0.000	Merged-chr11-14142731-31
NR1685--MA0002.2.RUNX1	chr11	46462158	46462168	+	0.000	0.000	Merged-chr11-46462115-37
NR10433--MA0002.2.RUNX1	chr9	32394803	32394813	+	0.000	0.000	Merged-chr9-32394945-22
NR7996--MA0684.1.RUNX3	chr5	64651525	64651534	+	0.000	0.000	Merged-chr5-64651532-36
NR5650--MA0684.1.RUNX3	chr19	53407588	53407597	+	0.000	0.000	Merged-chr19-53407600-23
NR11144--MA0002.2.RUNX1	chrX	100476579	100476589	+	0.000	0.000	Merged-chrX-100476611-55
NR7182--MA0002.2.RUNX1	chr3	157803536	157803546	+	0.000	0.000	Merged-chr3-157803404-34
NR4747--MA0684.1.RUNX3	chr17	27323199	27323208	-	0.000	0.000	Merged-chr17-27323176-36
NR3844--MA0511.2.RUNX2	chr15	34389153	34389161	-	0.000	0.000	Merged-chr15-34389092-27
NR5302--MA0684.1.RUNX3	chr18	67882982	67882991	-	0.000	0.000	Merged-chr18-67882933-18
NR5630--MA0002.2.RUNX1	chr19	46705948	46705958	+	0.000	0.000	Merged-chr19-46705884-16
NR8359--MA0684.1.RUNX3	chr5	139300569	139300578	+	0.000	0.000	Merged-chr5-139300628-14
NR5425--MA0002.2.RUNX1	chr18	89212374	89212384	-	0.000	0.000	Merged-chr18-89212381-24
NR6013--MA0684.1.RUNX3	chr2	72365442	72365451	-	0.000	0.000	Merged-chr2-72365558-19
NR1794--MA0002.2.RUNX1	chr11	64116918	64116928	+	0.000	0.000	Merged-chr11-64116814-48
NR1750--MA0511.2.RUNX2	chr11	55031376	55031384	+	0.000	0.000	Merged-chr11-55031517-56
NR5882--MA0002.2.RUNX1	chr2	45017346	45017356	-	0.000	0.000	Merged-chr2-45017480-33
NR5011--MA0002.2.RUNX1	chr17	83772990	83773000	+	0.000	0.000	Merged-chr17-83772963-43
NR4207--MA0511.2.RUNX2	chr16	14088428	14088436	-	0.000	0.000	Merged-chr16-14088440-49
NR3331--MA0002.2.RUNX1	chr14	7774024	7774034	-	0.000	0.000	Merged-chr14-7774094-48
NR8068--MA0002.2.RUNX1	chr5	89090259	89090269	+	0.000	0.000	Merged-chr5-89090320-16
NR6388--MA0002.2.RUNX1	chr2	158105843	158105853	+	0.000	0.000	Merged-chr2-158105775-9
NR2305--MA0684.1.RUNX3	chr12	54568751	54568760	+	0.000	0.000	Merged-chr12-54568862-31
NR2157--MA0002.2.RUNX1	chr11	119166169	119166179	+	0.000	0.000	Merged-chr11-119166198-51
NR1575--MA0684.1.RUNX3	chr11	16988016	16988025	+	0.000	0.000	Merged-chr11-16987963-24
NR8054--MA0684.1.RUNX3	chr5	77166147	77166156	-	0.000	0.000	Merged-chr5-77166256-29
NR5120--MA0002.2.RUNX1	chr18	14985718	14985728	+	0.000	0.000	Merged-chr18-14985821-9
NR3506--MA0002.2.RUNX1	chr14	57713133	57713143	+	0.000	0.000	Merged-chr14-57713043-44
NR1284--MA0002.2.RUNX1	chr10	94552091	94552101	-	0.000	0.000	Merged-chr10-94552139-57
NR4568--MA0511.2.RUNX2	chr16	91793557	91793565	-	0.000	0.000	Merged-chr16-91793603-12
NR4839--MA0511.2.RUNX2	chr17	45489015	45489023	+	0.000	0.000	Merged-chr17-45488824-86
NR1141--MA0002.2.RUNX1	chr10	75000891	75000901	-	0.000	0.000	Merged-chr10-75001009-7
NR5772--MA0684.1.RUNX3	chr2	13757618	13757627	-	0.000	0.000	Merged-chr2-13757540-52
NR5500--MA0002.2.RUNX1	chr19	21897583	21897593	+	0.000	0.000	Merged-chr19-21897533-47
NR10412--MA0002.2.RUNX1	chr9	21328158	21328168	+	0.000	0.000	Merged-chr9-21328115-58
NR2318--MA0684.1.RUNX3	chr12	59021533	59021542	+	0.000	0.000	Merged-chr12-59021522-35
NR6086--MA0511.2.RUNX2	chr2	90487667	90487675	-	0.000	0.000	Merged-chr2-90487735-49
NR7703--MA0002.2.RUNX1	chr4	141917978	141917988	+	0.000	0.000	Merged-chr4-141918116-30
NR4677--MA0511.2.RUNX2	chr17	12165580	12165588	+	0.000	0.000	Merged-chr17-12165459-54
NR10935--MA0002.2.RUNX1	chr9	115526285	115526295	+	0.000	0.000	Merged-chr9-115526484-32
NR5960--MA0511.2.RUNX2	chr2	65133924	65133932	+	0.000	0.000	Merged-chr2-65133825-19
NR1297--MA0002.2.RUNX1	chr10	95910679	95910689	-	0.000	0.000	Merged-chr10-95910701-11
NR6466--MA0511.2.RUNX2	chr2	168429763	168429771	+	0.000	0.000	Merged-chr2-168429700-17
NR7812--MA0002.2.RUNX1	chr5	8397722	8397732	+	0.000	0.000	Merged-chr5-8397712-7
NR1968--MA0684.1.RUNX3	chr11	95000875	95000884	-	0.000	0.000	Merged-chr11-95001009-42
NR4088--MA0684.1.RUNX3	chr15	94259702	94259711	-	0.000	0.000	Merged-chr15-94259724-7
NR1154--MA0002.2.RUNX1	chr10	76271470	76271480	-	0.000	0.000	Merged-chr10-76271555-43
NR6989--MA0511.2.RUNX2	chr3	133328719	133328727	-	0.000	0.000	Merged-chr3-133328719-18
NR2265--MA0684.1.RUNX3	chr12	35563052	35563061	+	0.000	0.000	Merged-chr12-35563051-22
NR1140--MA0684.1.RUNX3	chr10	74823620	74823629	-	0.000	0.000	Merged-chr10-74823662-27
NR3770--MA0511.2.RUNX2	chr14	122063903	122063911	+	0.000	0.000	Merged-chr14-122063804-67
NR1805--MA0002.2.RUNX1	chr11	67580546	67580556	+	0.000	0.000	Merged-chr11-67580687-16
NR4911--MA0002.2.RUNX1	chr17	57183079	57183089	+	0.000	0.000	Merged-chr17-57183114-28
NR5080--MA0002.2.RUNX1	chr17	88654034	88654044	+	0.000	0.000	Merged-chr17-88654141-3
NR9982--MA0684.1.RUNX3	chr8	40584804	40584813	+	0.000	0.000	Merged-chr8-40584789-43
NR1786--MA0002.2.RUNX1	chr11	63148463	63148473	+	0.000	0.000	Merged-chr11-63148506-21
NR7510--MA0511.2.RUNX2	chr4	107196641	107196649	+	0.000	0.000	Merged-chr4-107196669-22
NR10471--MA0511.2.RUNX2	chr9	44037340	44037348	-	0.000	0.000	Merged-chr9-44037294-17
NR7811--MA0684.1.RUNX3	chr5	8373581	8373590	+	0.000	0.000	Merged-chr5-8373673-6
NR5655--MA0684.1.RUNX3	chr19	55137610	55137619	+	0.000	0.000	Merged-chr19-55137510-21
NR3703--MA0002.2.RUNX1	chr14	103622590	103622600	+	0.000	0.000	Merged-chr14-103622465-10
NR12--MA0511.2.RUNX2	chr1	13294969	13294977	+	0.000	0.000	Merged-chr1-13295038-43
NR5192--MA0511.2.RUNX2	chr18	37814061	37814069	-	0.000	0.000	Merged-chr18-37813954-31
NR1547--MA0002.2.RUNX1	chr11	10276399	10276409	+	0.000	0.000	Merged-chr11-10276392-45
NR1898--MA0511.2.RUNX2	chr11	82947537	82947545	-	0.000	0.000	Merged-chr11-82947533-50
NR5906--MA0002.2.RUNX1	chr2	52561263	52561273	-	0.000	0.000	Merged-chr2-52561333-21
NR3955--MA0002.2.RUNX1	chr15	66860974	66860984	-	0.000	0.000	Merged-chr15-66860959-16
NR7666--MA0511.2.RUNX2	chr4	138257515	138257523	+	0.000	0.000	Merged-chr4-138257384-22
NR11135--MA0684.1.RUNX3	chrX	93617323	93617332	+	0.000	0.000	Merged-chrX-93617420-5
NR8919--MA0511.2.RUNX2	chr6	119408841	119408849	-	0.000	0.000	Merged-chr6-119408748-28
NR5016--MA0002.2.RUNX1	chr17	84043251	84043261	+	0.000	0.000	Merged-chr17-84043230-18
NR1804--MA0684.1.RUNX3	chr11	67564417	67564426	+	0.000	0.000	Merged-chr11-67564427-31
NR9104--MA0002.2.RUNX1	chr6	137795425	137795435	-	0.000	0.000	Merged-chr6-137795480-24
NR7424--MA0002.2.RUNX1	chr4	89400558	89400568	+	0.000	0.000	Merged-chr4-89400416-12
NR1242--MA0002.2.RUNX1	chr10	89597441	89597451	-	0.000	0.000	Merged-chr10-89597404-12
NR3273--MA0511.2.RUNX2	chr13	112211292	112211300	+	0.000	0.000	Merged-chr13-112211274-7
NR7947--MA0002.2.RUNX1	chr5	37259132	37259142	-	0.000	0.000	Merged-chr5-37259222-30
NR3716--MA0002.2.RUNX1	chr14	105240287	105240297	+	0.000	0.000	Merged-chr14-105240325-24
NR1289--MA0002.2.RUNX1	chr10	94942930	94942940	-	0.000	0.000	Merged-chr10-94942923-6
NR10864--MA0511.2.RUNX2	chr9	105499568	105499576	-	0.000	0.000	Merged-chr9-105499679-15
NR7533--MA0002.2.RUNX1	chr4	116185319	116185329	+	0.000	0.000	Merged-chr4-116185296-27
NR5582--MA0002.2.RUNX1	chr19	36537956	36537966	+	0.000	0.000	Merged-chr19-36537887-4
NR9835--MA0511.2.RUNX2	chr7	140981913	140981921	+	0.000	0.000	Merged-chr7-140982058-21
NR6236--MA0684.1.RUNX3	chr2	129180168	129180177	-	0.000	0.000	Merged-chr2-129180074-1
NR2227--MA0511.2.RUNX2	chr12	25270161	25270169	+	0.000	0.000	Merged-chr12-25270049-10
NR7662--MA0684.1.RUNX3	chr4	137854093	137854102	+	0.000	0.000	Merged-chr4-137854061-36
NR3382--MA0511.2.RUNX2	chr14	25534438	25534446	-	0.000	0.000	Merged-chr14-25534315-15
NR4159--MA0511.2.RUNX2	chr15	103177128	103177136	-	0.000	0.000	Merged-chr15-103177180-34
NR1403--MA0684.1.RUNX3	chr10	117975594	117975603	+	0.000	0.000	Merged-chr10-117975710-27
NR5171--MA0511.2.RUNX2	chr18	32880565	32880573	-	0.000	0.000	Merged-chr18-32880667-46
NR7023--MA0002.2.RUNX1	chr3	136531591	136531601	-	0.000	0.000	Merged-chr3-136531691-41
NR3663--MA0002.2.RUNX1	chr14	78688062	78688072	-	0.000	0.000	Merged-chr14-78687892-42
NR10526--MA0002.2.RUNX1	chr9	56106849	56106859	+	0.000	0.000	Merged-chr9-56106826-6
NR9160--MA0002.2.RUNX1	chr6	144602993	144603003	-	0.000	0.000	Merged-chr6-144603024-14
NR9431--MA0002.2.RUNX1	chr7	75760662	75760672	+	0.000	0.000	Merged-chr7-75760769-39
NR129--MA0511.2.RUNX2	chr1	51572884	51572892	-	0.000	0.000	Merged-chr1-51572755-47
NR5200--MA0002.2.RUNX1	chr18	39049169	39049179	+	0.000	0.000	Merged-chr18-39049078-69
NR5866--MA0002.2.RUNX1	chr2	34969673	34969683	-	0.000	0.000	Merged-chr2-34969662-3
NR1241--MA0684.1.RUNX3	chr10	89597370	89597379	-	0.000	0.000	Merged-chr10-89597404-12
NR950--MA0002.2.RUNX1	chr10	21204900	21204910	-	0.000	0.000	Merged-chr10-21204743-52
NR8972--MA0002.2.RUNX1	chr6	124375733	124375743	-	0.000	0.000	Merged-chr6-124375670-49
NR9831--MA0684.1.RUNX3	chr7	140947307	140947316	-	0.000	0.000	Merged-chr7-140947277-49
NR1364--MA0002.2.RUNX1	chr10	116487538	116487548	-	0.000	0.000	Merged-chr10-116487356-53
NR9683--MA0002.2.RUNX1	chr7	118113648	118113658	-	0.000	0.000	Merged-chr7-118113743-35
NR9749--MA0002.2.RUNX1	chr7	128158908	128158918	+	0.000	0.000	Merged-chr7-128158931-27
NR5124--MA0684.1.RUNX3	chr18	14985719	14985728	-	0.000	0.000	Merged-chr18-14985821-9
NR9434--MA0511.2.RUNX2	chr7	75863436	75863444	-	0.000	0.000	Merged-chr7-75863636-9
NR1493--MA0684.1.RUNX3	chr10	128991150	128991159	-	0.000	0.000	Merged-chr10-128991197-23
NR8194--MA0511.2.RUNX2	chr5	107946666	107946674	+	0.000	0.000	Merged-chr5-107946729-17
NR7384--MA0002.2.RUNX1	chr4	83234294	83234304	-	0.000	0.000	Merged-chr4-83234214-31
NR8038--MA0684.1.RUNX3	chr5	73152454	73152463	-	0.000	0.000	Merged-chr5-73152389-40
NR7611--MA0511.2.RUNX2	chr4	132748881	132748889	+	0.000	0.000	Merged-chr4-132748989-25
NR10221--MA0002.2.RUNX1	chr8	115462228	115462238	-	0.000	0.000	Merged-chr8-115462396-21
NR7307--MA0002.2.RUNX1	chr4	53278150	53278160	-	0.000	0.000	Merged-chr4-53278272-26
NR3947--MA0002.2.RUNX1	chr15	66507879	66507889	-	0.000	0.000	Merged-chr15-66508027-52
NR5978--MA0511.2.RUNX2	chr2	68289416	68289424	-	0.000	0.000	Merged-chr2-68289327-28
NR10539--MA0002.2.RUNX1	chr9	57300339	57300349	+	0.000	0.000	Merged-chr9-57300223-10
NR8098--MA0511.2.RUNX2	chr5	92624631	92624639	-	0.000	0.000	Merged-chr5-92624653-16
NR3903--MA0511.2.RUNX2	chr15	58750401	58750409	+	0.000	0.000	Merged-chr15-58750240-28
NR3262--MA0002.2.RUNX1	chr13	111569229	111569239	-	0.000	0.000	Merged-chr13-111569188-35
NR3057--MA0002.2.RUNX1	chr13	89418967	89418977	-	0.000	0.000	Merged-chr13-89418895-21
NR5835--MA0511.2.RUNX2	chr2	30112735	30112743	-	0.000	0.000	Merged-chr2-30112786-18
NR9381--MA0511.2.RUNX2	chr7	63973380	63973388	+	0.000	0.000	Merged-chr7-63973470-12
NR14--MA0002.2.RUNX1	chr1	13294969	13294979	-	0.000	0.000	Merged-chr1-13295038-43
NR94--MA0511.2.RUNX2	chr1	40465641	40465649	-	0.000	0.000	Merged-chr1-40465740-44
NR9430--MA0684.1.RUNX3	chr7	75644861	75644870	-	0.000	0.000	Merged-chr7-75644760-27
NR9553--MA0002.2.RUNX1	chr7	101634724	101634734	+	0.000	0.000	Merged-chr7-101634721-37
NR5988--MA0002.2.RUNX1	chr2	69415321	69415331	-	0.000	0.000	Merged-chr2-69415236-25
NR1905--MA0684.1.RUNX3	chr11	83746275	83746284	+	0.000	0.000	Merged-chr11-83746367-9
NR3993--MA0511.2.RUNX2	chr15	76795408	76795416	+	0.000	0.000	Merged-chr15-76795426-7
NR1442--MA0511.2.RUNX2	chr10	121189374	121189382	-	0.000	0.000	Merged-chr10-121189304-59
NR7525--MA0002.2.RUNX1	chr4	111455963	111455973	+	0.000	0.000	Merged-chr4-111456023-24
NR6228--MA0684.1.RUNX3	chr2	128335906	128335915	+	0.000	0.000	Merged-chr2-128335870-5
NR4720--MA0002.2.RUNX1	chr17	21616896	21616906	-	0.000	0.000	Merged-chr17-21616723-9
NR9728--MA0002.2.RUNX1	chr7	126464315	126464325	-	0.000	0.000	Merged-chr7-126464299-13
NR7240--MA0684.1.RUNX3	chr4	21842815	21842824	+	0.000	0.000	Merged-chr4-21842691-16
NR5355--MA0684.1.RUNX3	chr18	79300920	79300929	-	0.000	0.000	Merged-chr18-79300838-16
NR10472--MA0684.1.RUNX3	chr9	44037339	44037348	-	0.000	0.000	Merged-chr9-44037294-17
NR6066--MA0684.1.RUNX3	chr2	80684883	80684892	+	0.000	0.000	Merged-chr2-80684823-58
NR9837--MA0002.2.RUNX1	chr7	140981913	140981923	-	0.000	0.000	Merged-chr7-140982058-21
NR7886--MA0002.2.RUNX1	chr5	23637511	23637521	-	0.000	0.000	Merged-chr5-23637519-38
NR2944--MA0002.2.RUNX1	chr13	54205269	54205279	+	0.000	0.000	Merged-chr13-54205470-10
NR5606--MA0002.2.RUNX1	chr19	42149675	42149685	-	0.000	0.000	Merged-chr19-42149753-11
NR10452--MA0002.2.RUNX1	chr9	41153626	41153636	+	0.000	0.000	Merged-chr9-41153398-36
NR9218--MA0002.2.RUNX1	chr6	147541151	147541161	-	0.000	0.000	Merged-chr6-147541192-10
NR3579--MA0684.1.RUNX3	chr14	65330857	65330866	-	0.000	0.000	Merged-chr14-65330788-23
