#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_dn.bed
NR62907--MA1107.1.KLF9	chr8	123236307	123236319	-	0.000	0.000	Merged-chr8-123236103-61
NR59396--MA0493.1.Klf1	chr7	136164718	136164728	+	0.000	0.000	Merged-chr7-136164647-23
NR8880--MA0741.1.KLF16	chr11	4390657	4390667	-	0.000	0.000	Merged-chr11-4390804-16
NR17276--MA0740.1.KLF14	chr13	89521652	89521665	+	0.000	0.000	Merged-chr13-89521757-30
NR30202--MA1107.1.KLF9	chr18	66502016	66502028	-	0.000	0.000	Merged-chr18-66502099-22
NR14605--MA0599.1.KLF5	chr12	100277002	100277011	-	0.000	0.000	Merged-chr12-100277058-24
NR57341--MA1107.1.KLF9	chr7	80889962	80889974	-	0.000	0.000	Merged-chr7-80889840-60
NR49589--MA1107.1.KLF9	chr5	118662052	118662064	+	0.000	0.000	Merged-chr5-118661904-17
NR13891--MA0599.1.KLF5	chr12	71310063	71310072	-	0.000	0.000	Merged-chr12-71309948-65
NR5700--MA0493.1.Klf1	chr10	60106324	60106334	+	0.000	0.000	Merged-chr10-60106183-11
NR48934--MA0493.1.Klf1	chr5	105798812	105798822	-	0.000	0.000	Merged-chr5-105798670-49
NR25057--MA1107.1.KLF9	chr16	78328217	78328229	-	0.000	0.000	Merged-chr16-78328138-10
NR9196--MA0599.1.KLF5	chr11	23124595	23124604	+	0.000	0.000	Merged-chr11-23124595-33
NR46240--MA0599.1.KLF5	chr4	150518993	150519002	+	0.000	0.000	Merged-chr4-150519164-27
NR19074--MA0657.1.KLF13	chr14	41013863	41013880	+	0.000	0.000	Merged-chr14-41013855-53
NR4660--MA0599.1.KLF5	chr1	193504125	193504134	+	0.000	0.000	Merged-chr1-193504055-24
NR49268--MA0599.1.KLF5	chr5	113164891	113164900	+	0.000	0.000	Merged-chr5-113165071-16
NR45350--MA0039.3.KLF4	chr4	134704305	134704315	+	0.000	0.000	Merged-chr4-134704159-76
NR33028--MA0740.1.KLF14	chr2	6872686	6872699	-	0.000	0.000	Merged-chr2-6872514-89
NR64317--MA1107.1.KLF9	chr9	58112345	58112357	-	0.000	0.000	Merged-chr9-58112486-25
NR54300--MA0741.1.KLF16	chr6	134183958	134183968	+	0.000	0.000	Merged-chr6-134184108-53
NR29744--MA0493.1.Klf1	chr18	53801710	53801720	-	0.000	0.000	Merged-chr18-53801567-20
NR33903--MA0741.1.KLF16	chr2	33887490	33887500	-	0.000	0.000	Merged-chr2-33887388-77
NR56275--MA0599.1.KLF5	chr7	35056705	35056714	-	0.000	0.000	Merged-chr7-35056859-1
NR51107--MA0742.1.Klf12	chr5	146867616	146867630	+	0.000	0.000	Merged-chr5-146867667-49
NR8746--MA0493.1.Klf1	chr10	128940596	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR5055--MA1107.1.KLF9	chr10	18861074	18861086	-	0.000	0.000	Merged-chr10-18861034-28
NR6391--MA1107.1.KLF9	chr10	78372831	78372843	+	0.000	0.000	Merged-chr10-78372862-56
NR10413--MA0741.1.KLF16	chr11	69766226	69766236	+	0.000	0.000	Merged-chr11-69766217-75
NR67349--MA0039.3.KLF4	chrX	48314746	48314756	+	0.000	0.000	Merged-chrX-48314836-34
NR2340--MA0039.3.KLF4	chr1	135136669	135136679	-	0.000	0.000	Merged-chr1-135136629-11
NR23916--MA0740.1.KLF14	chr16	20141018	20141031	+	0.000	0.000	Merged-chr16-20141134-72
NR41233--MA1107.1.KLF9	chr3	135579477	135579489	-	0.000	0.000	Merged-chr3-135579457-44
NR61286--MA0741.1.KLF16	chr8	76902220	76902230	+	0.000	0.000	Merged-chr8-76902143-41
NR53101--MA0742.1.Klf12	chr6	91698957	91698971	+	0.000	0.000	Merged-chr6-91699017-27
NR31585--MA0741.1.KLF16	chr19	17268913	17268923	+	0.000	0.000	Merged-chr19-17268849-24
NR29762--MA0493.1.Klf1	chr18	54822920	54822930	+	0.000	0.000	Merged-chr18-54822886-30
NR16704--MA0741.1.KLF16	chr13	58067716	58067726	-	0.000	0.000	Merged-chr13-58067754-68
NR7428--MA0493.1.Klf1	chr10	96201384	96201394	-	0.000	0.000	Merged-chr10-96201472-66
NR49716--MA0599.1.KLF5	chr5	122209817	122209826	+	0.000	0.000	Merged-chr5-122209892-38
NR23209--MA1107.1.KLF9	chr15	99223645	99223657	-	0.000	0.000	Merged-chr15-99223705-10
NR30277--MA0742.1.Klf12	chr18	68195221	68195235	-	0.000	0.000	Merged-chr18-68195286-23
NR1911--MA0742.1.Klf12	chr1	119637160	119637174	+	0.000	0.000	Merged-chr1-119636990-21
NR63375--MA1107.1.KLF9	chr9	14926827	14926839	+	0.000	0.000	Merged-chr9-14926732-51
NR29436--MA0599.1.KLF5	chr18	35889102	35889111	-	0.000	0.000	Merged-chr18-35889093-93
NR39121--MA0493.1.Klf1	chr3	65352870	65352880	-	0.000	0.000	Merged-chr3-65352895-35
NR67695--MA0742.1.Klf12	chrX	100777162	100777176	+	0.000	0.000	Merged-chrX-100777014-69
NR47588--MA0740.1.KLF14	chr5	47983090	47983103	-	0.000	0.000	Merged-chr5-47983242-36
NR43790--MA0599.1.KLF5	chr4	97871746	97871755	+	0.000	0.000	Merged-chr4-97871840-30
NR46734--MA0740.1.KLF14	chr5	14514912	14514925	-	0.000	0.000	Merged-chr5-14515082-42
NR59896--MA0742.1.Klf12	chr8	4370339	4370353	-	0.000	0.000	Merged-chr8-4370315-28
NR18665--MA0599.1.KLF5	chr14	18893807	18893816	+	0.000	0.000	Merged-chr14-18893829-80
NR68365--MA0740.1.KLF14	chrY	90799067	90799080	-	0.000	0.000	Merged-chrY-90799205-23
NR38393--MA0740.1.KLF14	chr3	7503385	7503398	+	0.000	0.000	Merged-chr3-7503455-65
NR14883--MA0599.1.KLF5	chr12	105008985	105008994	+	0.000	0.000	Merged-chr12-105009031-28
NR52466--MA0493.1.Klf1	chr6	65662241	65662251	+	0.000	0.000	Merged-chr6-65662238-38
NR65104--MA0599.1.KLF5	chr9	78845416	78845425	-	0.000	0.000	Merged-chr9-78845462-22
NR51850--MA1107.1.KLF9	chr6	37564052	37564064	+	0.000	0.000	Merged-chr6-37564158-19
NR39125--MA1107.1.KLF9	chr3	65352912	65352924	+	0.000	0.000	Merged-chr3-65352895-35
NR5418--MA0741.1.KLF16	chr10	41690300	41690310	-	0.000	0.000	Merged-chr10-41690253-38
NR47590--MA0599.1.KLF5	chr5	47983093	47983102	-	0.000	0.000	Merged-chr5-47983242-36
NR17902--MA0599.1.KLF5	chr13	105047437	105047446	-	0.000	0.000	Merged-chr13-105047400-59
NR17277--MA0657.1.KLF13	chr13	89521651	89521668	+	0.000	0.000	Merged-chr13-89521757-30
NR44892--MA0740.1.KLF14	chr4	129272589	129272602	+	0.000	0.000	Merged-chr4-129272515-32
NR59507--MA0740.1.KLF14	chr7	139978768	139978781	-	0.000	0.000	Merged-chr7-139978703-39
NR39246--MA1107.1.KLF9	chr3	69156740	69156752	-	0.000	0.000	Merged-chr3-69156652-55
NR1439--MA0741.1.KLF16	chr1	87847400	87847410	-	0.000	0.000	Merged-chr1-87847290-68
NR39241--MA0039.3.KLF4	chr3	68981201	68981211	+	0.000	0.000	Merged-chr3-68981196-42
NR22049--MA0599.1.KLF5	chr15	75921573	75921582	-	0.000	0.000	Merged-chr15-75921460-55
NR36309--MA0599.1.KLF5	chr2	132180759	132180768	-	0.000	0.000	Merged-chr2-132180846-32
NR25827--MA0740.1.KLF14	chr17	6961313	6961326	-	0.000	0.000	Merged-chr17-6961334-74
NR27279--MA0599.1.KLF5	chr17	37028703	37028712	-	0.000	0.000	Merged-chr17-37028850-28
NR40367--MA0039.3.KLF4	chr3	107823381	107823391	+	0.000	0.000	Merged-chr3-107823378-13
NR21214--MA0741.1.KLF16	chr15	25269714	25269724	-	0.000	0.000	Merged-chr15-25269773-79
NR62505--MA1107.1.KLF9	chr8	116735589	116735601	+	0.000	0.000	Merged-chr8-116735664-29
NR63325--MA0741.1.KLF16	chr9	8042874	8042884	-	0.000	0.000	Merged-chr9-8042887-59
NR56700--MA0741.1.KLF16	chr7	47104249	47104259	-	0.000	0.000	Merged-chr7-47104097-36
NR54323--MA1107.1.KLF9	chr6	134425244	134425256	+	0.000	0.000	Merged-chr6-134425334-10
NR24260--MA0599.1.KLF5	chr16	33745253	33745262	-	0.000	0.000	Merged-chr16-33745427-22
NR66203--MA0599.1.KLF5	chr9	112175471	112175480	-	0.000	0.000	Merged-chr9-112175419-1
NR5956--MA0493.1.Klf1	chr10	68137567	68137577	-	0.000	0.000	Merged-chr10-68137569-23
NR9519--MA0741.1.KLF16	chr11	46275409	46275419	-	0.000	0.000	Merged-chr11-46275497-31
NR33074--MA1107.1.KLF9	chr2	10825982	10825994	+	0.000	0.000	Merged-chr2-10825844-43
NR21332--MA0742.1.Klf12	chr15	31239986	31240000	+	0.000	0.000	Merged-chr15-31239940-27
NR32352--MA0740.1.KLF14	chr19	46148526	46148539	-	0.000	0.000	Merged-chr19-46148494-21
NR23679--MA0039.3.KLF4	chr16	11526649	11526659	-	0.000	0.000	Merged-chr16-11526520-43
NR11851--MA0599.1.KLF5	chr11	100622944	100622953	+	0.000	0.000	Merged-chr11-100622972-47
NR5518--MA0599.1.KLF5	chr10	44444036	44444045	+	0.000	0.000	Merged-chr10-44443949-54
NR25078--MA0741.1.KLF16	chr16	81200654	81200664	+	0.000	0.000	Merged-chr16-81200661-42
NR33996--MA0657.1.KLF13	chr2	36091471	36091488	+	0.000	0.000	Merged-chr2-36091401-36
NR23918--MA0599.1.KLF5	chr16	20141019	20141028	+	0.000	0.000	Merged-chr16-20141134-72
NR7891--MA0742.1.Klf12	chr10	116930684	116930698	+	0.000	0.000	Merged-chr10-116930621-65
NR33881--MA0599.1.KLF5	chr2	33215875	33215884	+	0.000	0.000	Merged-chr2-33215987-37
NR35665--MA0741.1.KLF16	chr2	112240501	112240511	+	0.000	0.000	Merged-chr2-112240570-1
NR31889--MA0493.1.Klf1	chr19	32523948	32523958	-	0.000	0.000	Merged-chr19-32523975-16
NR6732--MA1107.1.KLF9	chr10	81247990	81248002	+	0.000	0.000	Merged-chr10-81248090-40
NR56713--MA0741.1.KLF16	chr7	48137395	48137405	-	0.000	0.000	Merged-chr7-48137318-1
NR9195--MA0741.1.KLF16	chr11	23124560	23124570	+	0.000	0.000	Merged-chr11-23124595-33
NR42374--MA0599.1.KLF5	chr4	10875651	10875660	+	0.000	0.000	Merged-chr4-10875548-10
NR43430--MA0741.1.KLF16	chr4	63486710	63486720	+	0.000	0.000	Merged-chr4-63486767-20
NR6390--MA0741.1.KLF16	chr10	78372832	78372842	+	0.000	0.000	Merged-chr10-78372862-56
NR10418--MA0741.1.KLF16	chr11	69766495	69766505	-	0.000	0.000	Merged-chr11-69766217-75
NR21336--MA0741.1.KLF16	chr15	31239987	31239997	+	0.000	0.000	Merged-chr15-31239940-27
NR44894--MA0599.1.KLF5	chr4	129272590	129272599	+	0.000	0.000	Merged-chr4-129272515-32
NR61496--MA0741.1.KLF16	chr8	84067332	84067342	-	0.000	0.000	Merged-chr8-84067412-4
NR37201--MA1107.1.KLF9	chr2	157119291	157119303	-	0.000	0.000	Merged-chr2-157119108-55
NR31888--MA0039.3.KLF4	chr19	32523946	32523956	-	0.000	0.000	Merged-chr19-32523975-16
NR25686--MA0599.1.KLF5	chr17	5138638	5138647	-	0.000	0.000	Merged-chr17-5138884-51
NR62314--MA0599.1.KLF5	chr8	110929465	110929474	-	0.000	0.000	Merged-chr8-110929357-31
NR49267--MA0742.1.Klf12	chr5	113164890	113164904	+	0.000	0.000	Merged-chr5-113165071-16
NR65569--MA1107.1.KLF9	chr9	99436525	99436537	+	0.000	0.000	Merged-chr9-99436614-46
NR46174--MA0599.1.KLF5	chr4	149403250	149403259	+	0.000	0.000	Merged-chr4-149403248-29
NR21174--MA0741.1.KLF16	chr15	12397271	12397281	-	0.000	0.000	Merged-chr15-12397193-17
NR2930--MA0657.1.KLF13	chr1	156522396	156522413	-	0.000	0.000	Merged-chr1-156522298-40
NR964--MA1107.1.KLF9	chr1	69499060	69499072	-	0.000	0.000	Merged-chr1-69499196-51
NR23919--MA0741.1.KLF16	chr16	20141019	20141029	+	0.000	0.000	Merged-chr16-20141134-72
NR59508--MA0657.1.KLF13	chr7	139978765	139978782	-	0.000	0.000	Merged-chr7-139978703-39
NR63142--MA0741.1.KLF16	chr8	126699189	126699199	-	0.000	0.000	Merged-chr8-126699390-72
NR31556--MA0741.1.KLF16	chr19	16373318	16373328	+	0.000	0.000	Merged-chr19-16373273-16
NR30280--MA0493.1.Klf1	chr18	68195225	68195235	-	0.000	0.000	Merged-chr18-68195286-23
NR35031--MA0493.1.Klf1	chr2	83625383	83625393	-	0.000	0.000	Merged-chr2-83625624-59
NR49--MA0741.1.KLF16	chr1	12875662	12875672	-	0.000	0.000	Merged-chr1-12875704-39
NR29598--MA0599.1.KLF5	chr18	43393466	43393475	+	0.000	0.000	Merged-chr18-43393382-40
NR33998--MA0599.1.KLF5	chr2	36091473	36091482	+	0.000	0.000	Merged-chr2-36091401-36
NR19988--MA0493.1.Klf1	chr14	73377972	73377982	-	0.000	0.000	Merged-chr14-73378030-18
NR40091--MA0493.1.Klf1	chr3	101066376	101066386	-	0.000	0.000	Merged-chr3-101066330-34
NR6384--MA0740.1.KLF14	chr10	78372831	78372844	+	0.000	0.000	Merged-chr10-78372862-56
NR6728--MA1107.1.KLF9	chr10	81247982	81247994	+	0.000	0.000	Merged-chr10-81248090-40
NR51846--MA0039.3.KLF4	chr6	37564040	37564050	+	0.000	0.000	Merged-chr6-37564158-19
NR54581--MA0740.1.KLF14	chr6	140767854	140767867	+	0.000	0.000	Merged-chr6-140767932-1
NR36205--MA0039.3.KLF4	chr2	129066504	129066514	-	0.000	0.000	Merged-chr2-129066611-1
NR52604--MA0741.1.KLF16	chr6	72391041	72391051	-	0.000	0.000	Merged-chr6-72391108-3
NR45644--MA0599.1.KLF5	chr4	138262424	138262433	+	0.000	0.000	Merged-chr4-138262353-56
NR7706--MA1107.1.KLF9	chr10	110952114	110952126	+	0.000	0.000	Merged-chr10-110952029-21
NR57863--MA0599.1.KLF5	chr7	101012085	101012094	-	0.000	0.000	Merged-chr7-101011923-30
NR32433--MA0493.1.Klf1	chr19	47464463	47464473	-	0.000	0.000	Merged-chr19-47464349-56
NR25689--MA0741.1.KLF16	chr17	5138644	5138654	-	0.000	0.000	Merged-chr17-5138884-51
NR9578--MA0599.1.KLF5	chr11	49051307	49051316	+	0.000	0.000	Merged-chr11-49051380-85
NR32353--MA0599.1.KLF5	chr19	46148529	46148538	-	0.000	0.000	Merged-chr19-46148494-21
NR38526--MA0740.1.KLF14	chr3	19706816	19706829	-	0.000	0.000	Merged-chr3-19706982-40
NR36007--MA0741.1.KLF16	chr2	122765295	122765305	-	0.000	0.000	Merged-chr2-122765389-48
NR37443--MA1107.1.KLF9	chr2	163298966	163298978	+	0.000	0.000	Merged-chr2-163299110-16
NR21426--MA0740.1.KLF14	chr15	36727837	36727850	+	0.000	0.000	Merged-chr15-36727812-56
NR51888--MA0599.1.KLF5	chr6	38551356	38551365	-	0.000	0.000	Merged-chr6-38551188-3
NR22654--MA0599.1.KLF5	chr15	85378040	85378049	+	0.000	0.000	Merged-chr15-85378082-10
NR10201--MA1107.1.KLF9	chr11	62574653	62574665	-	0.000	0.000	Merged-chr11-62574522-33
NR5419--MA1107.1.KLF9	chr10	41690297	41690309	-	0.000	0.000	Merged-chr10-41690253-38
NR51100--MA0599.1.KLF5	chr5	146860698	146860707	+	0.000	0.000	Merged-chr5-146860764-19
NR62322--MA1107.1.KLF9	chr8	110929502	110929514	-	0.000	0.000	Merged-chr8-110929357-31
NR13131--MA0493.1.Klf1	chr12	8859009	8859019	-	0.000	0.000	Merged-chr12-8859142-27
NR28928--MA1107.1.KLF9	chr17	88668541	88668553	+	0.000	0.000	Merged-chr17-88668603-31
NR21567--MA0741.1.KLF16	chr15	43870035	43870045	-	0.000	0.000	Merged-chr15-43869939-26
NR14305--MA0039.3.KLF4	chr12	84851597	84851607	+	0.000	0.000	Merged-chr12-84851532-12
NR31706--MA0742.1.Klf12	chr19	24166912	24166926	+	0.000	0.000	Merged-chr19-24166764-51
NR13905--MA1107.1.KLF9	chr12	71577480	71577492	-	0.000	0.000	Merged-chr12-71577475-38
NR41633--MA0741.1.KLF16	chr3	146045218	146045228	-	0.000	0.000	Merged-chr3-146045142-29
NR28162--MA0039.3.KLF4	chr17	70886786	70886796	-	0.000	0.000	Merged-chr17-70886838-34
NR15204--MA0599.1.KLF5	chr12	111007861	111007870	+	0.000	0.000	Merged-chr12-111007914-34
NR22653--MA1107.1.KLF9	chr15	85233151	85233163	+	0.000	0.000	Merged-chr15-85233310-62
NR38188--MA0039.3.KLF4	chr2	174566143	174566153	+	0.000	0.000	Merged-chr2-174566072-46
NR34533--MA0599.1.KLF5	chr2	67565658	67565667	-	0.000	0.000	Merged-chr2-67565838-76
NR1440--MA1107.1.KLF9	chr1	87847399	87847411	-	0.000	0.000	Merged-chr1-87847290-68
NR65396--MA0599.1.KLF5	chr9	94607625	94607634	-	0.000	0.000	Merged-chr9-94607543-65
NR15254--MA0740.1.KLF14	chr12	112629098	112629111	-	0.000	0.000	Merged-chr12-112629266-49
NR47056--MA0742.1.Klf12	chr5	24445273	24445287	+	0.000	0.000	Merged-chr5-24445119-58
NR32237--MA0599.1.KLF5	chr19	44555337	44555346	+	0.000	0.000	Merged-chr19-44555316-51
NR34729--MA0742.1.Klf12	chr2	72406891	72406905	+	0.000	0.000	Merged-chr2-72406907-14
NR48016--MA0741.1.KLF16	chr5	72844503	72844513	+	0.000	0.000	Merged-chr5-72844506-23
NR22402--MA0039.3.KLF4	chr15	80219311	80219321	-	0.000	0.000	Merged-chr15-80219438-40
NR4830--MA0741.1.KLF16	chr10	7212275	7212285	-	0.000	0.000	Merged-chr10-7212223-140
NR43454--MA0039.3.KLF4	chr4	63863061	63863071	-	0.000	0.000	Merged-chr4-63862999-40
NR433--MA0599.1.KLF5	chr1	39478786	39478795	+	0.000	0.000	Merged-chr1-39478588-52
NR64451--MA0741.1.KLF16	chr9	61779366	61779376	+	0.000	0.000	Merged-chr9-61779248-32
NR10798--MA0599.1.KLF5	chr11	77887856	77887865	+	0.000	0.000	Merged-chr11-77887652-60
NR60972--MA0599.1.KLF5	chr8	70152711	70152720	-	0.000	0.000	Merged-chr8-70152708-31
NR38757--MA0740.1.KLF14	chr3	36613427	36613440	+	0.000	0.000	Merged-chr3-36613405-48
NR21309--MA0493.1.Klf1	chr15	30662276	30662286	-	0.000	0.000	Merged-chr15-30662184-17
NR13899--MA0742.1.Klf12	chr12	71577478	71577492	-	0.000	0.000	Merged-chr12-71577475-38
NR50807--MA0741.1.KLF16	chr5	140944721	140944731	-	0.000	0.000	Merged-chr5-140944857-24
NR4823--MA0599.1.KLF5	chr10	7212244	7212253	-	0.000	0.000	Merged-chr10-7212223-140
NR65032--MA0039.3.KLF4	chr9	77456726	77456736	+	0.000	0.000	Merged-chr9-77456588-28
NR41484--MA0741.1.KLF16	chr3	143379404	143379414	+	0.000	0.000	Merged-chr3-143379316-24
NR57075--MA0493.1.Klf1	chr7	74296314	74296324	+	0.000	0.000	Merged-chr7-74296401-18
NR23972--MA0493.1.Klf1	chr16	21204597	21204607	-	0.000	0.000	Merged-chr16-21204669-33
NR31707--MA0599.1.KLF5	chr19	24166913	24166922	+	0.000	0.000	Merged-chr19-24166764-51
NR43926--MA0599.1.KLF5	chr4	102908262	102908271	-	0.000	0.000	Merged-chr4-102908208-33
NR30276--MA0740.1.KLF14	chr18	68195222	68195235	-	0.000	0.000	Merged-chr18-68195286-23
NR8962--MA1107.1.KLF9	chr11	6000757	6000769	+	0.000	0.000	Merged-chr11-6000952-1
NR21308--MA0039.3.KLF4	chr15	30662274	30662284	-	0.000	0.000	Merged-chr15-30662184-17
NR52172--MA0742.1.Klf12	chr6	51442420	51442434	-	0.000	0.000	Merged-chr6-51442349-19
NR45952--MA0741.1.KLF16	chr4	145200612	145200622	+	0.000	0.000	Merged-chr4-145200481-37
NR59895--MA0740.1.KLF14	chr8	4370340	4370353	-	0.000	0.000	Merged-chr8-4370315-28
NR23758--MA0599.1.KLF5	chr16	15887227	15887236	-	0.000	0.000	Merged-chr16-15887242-95
NR21427--MA0657.1.KLF13	chr15	36727836	36727853	+	0.000	0.000	Merged-chr15-36727812-56
NR5187--MA0741.1.KLF16	chr10	26373332	26373342	+	0.000	0.000	Merged-chr10-26373188-33
NR35743--MA1107.1.KLF9	chr2	115729943	115729955	-	0.000	0.000	Merged-chr2-115730038-1
NR48014--MA0493.1.Klf1	chr5	72844495	72844505	+	0.000	0.000	Merged-chr5-72844506-23
NR59842--MA0599.1.KLF5	chr8	3467656	3467665	-	0.000	0.000	Merged-chr8-3467584-41
NR12898--MA0657.1.KLF13	chr11	120631066	120631083	-	0.000	0.000	Merged-chr11-120630995-1
NR56569--MA0741.1.KLF16	chr7	45370726	45370736	+	0.000	0.000	Merged-chr7-45370625-47
NR660--MA0742.1.Klf12	chr1	52012406	52012420	-	0.000	0.000	Merged-chr1-52012625-13
NR61914--MA0493.1.Klf1	chr8	95154954	95154964	+	0.000	0.000	Merged-chr8-95154872-23
NR15678--MA1107.1.KLF9	chr13	13492090	13492102	+	0.000	0.000	Merged-chr13-13492146-24
NR52609--MA0741.1.KLF16	chr6	72391046	72391056	-	0.000	0.000	Merged-chr6-72391108-3
NR40665--MA0493.1.Klf1	chr3	121872950	121872960	+	0.000	0.000	Merged-chr3-121872910-8
NR33241--MA1107.1.KLF9	chr2	18984640	18984652	-	0.000	0.000	Merged-chr2-18984447-62
NR43730--MA0740.1.KLF14	chr4	89008627	89008640	-	0.000	0.000	Merged-chr4-89008819-38
NR45675--MA1107.1.KLF9	chr4	139086356	139086368	+	0.000	0.000	Merged-chr4-139086245-11
NR48018--MA1107.1.KLF9	chr5	72844502	72844514	+	0.000	0.000	Merged-chr5-72844506-23
NR61946--MA0599.1.KLF5	chr8	95534038	95534047	-	0.000	0.000	Merged-chr8-95534115-30
NR4828--MA0599.1.KLF5	chr10	7212276	7212285	-	0.000	0.000	Merged-chr10-7212223-140
NR13176--MA1107.1.KLF9	chr12	14152275	14152287	-	0.000	0.000	Merged-chr12-14152213-14
NR23752--MA0039.3.KLF4	chr16	14380126	14380136	-	0.000	0.000	Merged-chr16-14380008-54
NR54127--MA0741.1.KLF16	chr6	128334912	128334922	-	0.000	0.000	Merged-chr6-128334675-39
NR23897--MA0599.1.KLF5	chr16	18733719	18733728	-	0.000	0.000	Merged-chr16-18733506-32
NR60974--MA0741.1.KLF16	chr8	70152710	70152720	-	0.000	0.000	Merged-chr8-70152708-31
NR36488--MA0039.3.KLF4	chr2	137114972	137114982	+	0.000	0.000	Merged-chr2-137114905-4
NR41666--MA0599.1.KLF5	chr3	146121628	146121637	+	0.000	0.000	Merged-chr3-146121713-45
NR54584--MA0741.1.KLF16	chr6	140767855	140767865	+	0.000	0.000	Merged-chr6-140767932-1
NR15255--MA0657.1.KLF13	chr12	112629095	112629112	-	0.000	0.000	Merged-chr12-112629266-49
NR30505--MA0493.1.Klf1	chr18	74216957	74216967	-	0.000	0.000	Merged-chr18-74216878-3
NR45649--MA0493.1.Klf1	chr4	138262442	138262452	+	0.000	0.000	Merged-chr4-138262353-56
NR33474--MA1107.1.KLF9	chr2	26910665	26910677	+	0.000	0.000	Merged-chr2-26910694-72
NR65568--MA0741.1.KLF16	chr9	99436526	99436536	+	0.000	0.000	Merged-chr9-99436614-46
NR56429--MA0493.1.Klf1	chr7	44246730	44246740	-	0.000	0.000	Merged-chr7-44246733-118
NR59398--MA1107.1.KLF9	chr7	136164718	136164730	+	0.000	0.000	Merged-chr7-136164647-23
NR63324--MA0493.1.Klf1	chr9	8042875	8042885	-	0.000	0.000	Merged-chr9-8042887-59
NR61950--MA0493.1.Klf1	chr8	95534060	95534070	+	0.000	0.000	Merged-chr8-95534115-30
NR15160--MA0599.1.KLF5	chr12	110375370	110375379	+	0.000	0.000	Merged-chr12-110375416-20
NR25671--MA0740.1.KLF14	chr17	4996595	4996608	-	0.000	0.000	Merged-chr17-4996525-2
NR37808--MA0599.1.KLF5	chr2	168525577	168525586	+	0.000	0.000	Merged-chr2-168525389-54
NR52333--MA1107.1.KLF9	chr6	55057597	55057609	+	0.000	0.000	Merged-chr6-55057514-12
NR24526--MA0599.1.KLF5	chr16	48627489	48627498	-	0.000	0.000	Merged-chr16-48627540-25
NR46416--MA1107.1.KLF9	chr4	152247315	152247327	-	0.000	0.000	Merged-chr4-152247398-23
NR24311--MA0599.1.KLF5	chr16	35696279	35696288	-	0.000	0.000	Merged-chr16-35696360-41
NR65764--MA0599.1.KLF5	chr9	104373460	104373469	+	0.000	0.000	Merged-chr9-104373447-21
NR67697--MA0493.1.Klf1	chrX	100777162	100777172	+	0.000	0.000	Merged-chrX-100777014-69
NR60573--MA0741.1.KLF16	chr8	45410378	45410388	-	0.000	0.000	Merged-chr8-45410262-39
NR43822--MA0039.3.KLF4	chr4	99120604	99120614	+	0.000	0.000	Merged-chr4-99120724-28
NR66178--MA0599.1.KLF5	chr9	111439052	111439061	-	0.000	0.000	Merged-chr9-111439119-15
NR11323--MA0039.3.KLF4	chr11	88595867	88595877	+	0.000	0.000	Merged-chr11-88595910-28
NR7319--MA0599.1.KLF5	chr10	94087500	94087509	+	0.000	0.000	Merged-chr10-94087553-20
NR54572--MA0742.1.Klf12	chr6	140684616	140684630	+	0.000	0.000	Merged-chr6-140684445-39
NR56921--MA1107.1.KLF9	chr7	64012082	64012094	-	0.000	0.000	Merged-chr7-64011985-78
NR23678--MA0599.1.KLF5	chr16	11526651	11526660	-	0.000	0.000	Merged-chr16-11526520-43
NR534--MA0741.1.KLF16	chr1	42953103	42953113	+	0.000	0.000	Merged-chr1-42953184-68
NR27804--MA0742.1.Klf12	chr17	56425189	56425203	-	0.000	0.000	Merged-chr17-56425045-2
NR61054--MA0742.1.Klf12	chr8	70619110	70619124	+	0.000	0.000	Merged-chr8-70619084-21
NR35324--MA0599.1.KLF5	chr2	94407346	94407355	-	0.000	0.000	Merged-chr2-94407414-9
NR36730--MA0039.3.KLF4	chr2	145588726	145588736	-	0.000	0.000	Merged-chr2-145588577-46
NR29746--MA1107.1.KLF9	chr18	53801708	53801720	-	0.000	0.000	Merged-chr18-53801567-20
NR58765--MA1107.1.KLF9	chr7	125034717	125034729	-	0.000	0.000	Merged-chr7-125034795-1
NR31890--MA1107.1.KLF9	chr19	32523946	32523958	-	0.000	0.000	Merged-chr19-32523975-16
NR68370--MA1107.1.KLF9	chrY	90799068	90799080	-	0.000	0.000	Merged-chrY-90799205-23
NR8748--MA1107.1.KLF9	chr10	128940594	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR62471--MA0741.1.KLF16	chr8	115826668	115826678	-	0.000	0.000	Merged-chr8-115826691-38
NR67345--MA0742.1.Klf12	chrX	48314744	48314758	+	0.000	0.000	Merged-chrX-48314836-34
NR7131--MA0599.1.KLF5	chr10	88875065	88875074	+	0.000	0.000	Merged-chr10-88875114-36
