#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-pval0.3-log2fc0.5_dn.bed
NR66402--MA0741.1.KLF16	chrX	101222457	101222467	-	0.000	0.000	Merged-chrX-101222420-75
NR60708--MA0599.1.KLF5	chr8	111720414	111720423	+	0.000	0.000	Merged-chr8-111720342-23
NR63277--MA0741.1.KLF16	chr9	66599823	66599833	-	0.000	0.000	Merged-chr9-66599878-25
NR17061--MA0493.1.Klf1	chr13	93990567	93990577	+	0.000	0.000	Merged-chr13-93990352-84
NR32898--MA0039.3.KLF4	chr2	25148104	25148114	+	0.000	0.000	Merged-chr2-25148103-14
NR52628--MA1107.1.KLF9	chr6	120264383	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR27101--MA0599.1.KLF5	chr17	35997919	35997928	-	0.000	0.000	Merged-chr17-35997756-9
NR13019--MA0741.1.KLF16	chr12	25155529	25155539	-	0.000	0.000	Merged-chr12-25155613-40
NR44417--MA0741.1.KLF16	chr4	137890767	137890777	+	0.000	0.000	Merged-chr4-137890747-20
NR13028--MA1107.1.KLF9	chr12	25362960	25362972	-	0.000	0.000	Merged-chr12-25363030-6
NR29628--MA0740.1.KLF14	chr18	56441046	56441059	-	0.000	0.000	Merged-chr18-56441033-15
NR22101--MA0741.1.KLF16	chr15	80978052	80978062	+	0.000	0.000	Merged-chr15-80977860-41
NR45564--MA0599.1.KLF5	chr4	156033114	156033123	-	0.000	0.000	Merged-chr4-156033433-76
NR48486--MA0741.1.KLF16	chr5	122158167	122158177	+	0.000	0.000	Merged-chr5-122158258-63
NR63681--MA1107.1.KLF9	chr9	80266691	80266703	-	0.000	0.000	Merged-chr9-80266579-55
NR2508--MA1107.1.KLF9	chr1	151382181	151382193	+	0.000	0.000	Merged-chr1-151382217-13
NR26170--MA0741.1.KLF16	chr17	23748258	23748268	+	0.000	0.000	Merged-chr17-23748319-15
NR46748--MA0599.1.KLF5	chr5	65850929	65850938	-	0.000	0.000	Merged-chr5-65850971-35
NR40427--MA1107.1.KLF9	chr3	133583898	133583910	-	0.000	0.000	Merged-chr3-133583850-2
NR43137--MA1107.1.KLF9	chr4	116185271	116185283	-	0.000	0.000	Merged-chr4-116185296-27
NR65446--MA0741.1.KLF16	chr9	121881084	121881094	-	0.000	0.000	Merged-chr9-121881048-26
NR28876--MA0599.1.KLF5	chr18	7869137	7869146	-	0.000	0.000	Merged-chr18-7869140-116
NR47026--MA0039.3.KLF4	chr5	77092714	77092724	+	0.000	0.000	Merged-chr5-77092743-13
NR45867--MA0039.3.KLF4	chr5	23722187	23722197	+	0.000	0.000	Merged-chr5-23722080-21
NR17607--MA1107.1.KLF9	chr13	104937958	104937970	-	0.000	0.000	Merged-chr13-104937983-19
NR4604--MA0741.1.KLF16	chr10	12929347	12929357	-	0.000	0.000	Merged-chr10-12929241-10
NR46099--MA0599.1.KLF5	chr5	31602559	31602568	-	0.000	0.000	Merged-chr5-31602596-35
NR46630--MA0039.3.KLF4	chr5	64102887	64102897	-	0.000	0.000	Merged-chr5-64102781-33
NR20954--MA0599.1.KLF5	chr15	31117642	31117651	-	0.000	0.000	Merged-chr15-31117559-26
NR61247--MA0493.1.Klf1	chr8	122765125	122765135	+	0.000	0.000	Merged-chr8-122764980-5
NR60837--MA1107.1.KLF9	chr8	115531346	115531358	+	0.000	0.000	Merged-chr8-115531430-21
NR11994--MA0039.3.KLF4	chr11	113187330	113187340	+	0.000	0.000	Merged-chr11-113187180-1
NR23291--MA0742.1.Klf12	chr15	101241093	101241107	+	0.000	0.000	Merged-chr15-101241005-42
NR21932--MA0599.1.KLF5	chr15	78926664	78926673	-	0.000	0.000	Merged-chr15-78926468-45
NR53867--MA0599.1.KLF5	chr6	145249631	145249640	-	0.000	0.000	Merged-chr6-145249454-6
NR24633--MA0599.1.KLF5	chr16	55924232	55924241	+	0.000	0.000	Merged-chr16-55924140-18
NR5838--MA0741.1.KLF16	chr10	77264472	77264482	+	0.000	0.000	Merged-chr10-77264465-20
NR15470--MA0741.1.KLF16	chr13	17536550	17536560	+	0.000	0.000	Merged-chr13-17536592-6
NR54169--MA0599.1.KLF5	chr7	4777044	4777053	-	0.000	0.000	Merged-chr7-4777194-35
NR49530--MA0741.1.KLF16	chr5	139290673	139290683	+	0.000	0.000	Merged-chr5-139290875-38
NR46685--MA0742.1.Klf12	chr5	64814614	64814628	-	0.000	0.000	Merged-chr5-64814599-21
NR18917--MA0493.1.Klf1	chr14	47534010	47534020	+	0.000	0.000	Merged-chr14-47533897-41
NR49569--MA1107.1.KLF9	chr5	139377603	139377615	-	0.000	0.000	Merged-chr5-139377554-24
NR19577--MA0493.1.Klf1	chr14	70175470	70175480	+	0.000	0.000	Merged-chr14-70175652-83
NR47856--MA0599.1.KLF5	chr5	112239791	112239800	-	0.000	0.000	Merged-chr5-112239781-12
NR52447--MA0741.1.KLF16	chr6	115515936	115515946	+	0.000	0.000	Merged-chr6-115515938-20
NR48497--MA1107.1.KLF9	chr5	122158214	122158226	+	0.000	0.000	Merged-chr5-122158258-63
NR61852--MA0599.1.KLF5	chr9	20983248	20983257	+	0.000	0.000	Merged-chr9-20983328-26
NR43589--MA0039.3.KLF4	chr4	126253893	126253903	-	0.000	0.000	Merged-chr4-126253924-28
NR53866--MA1107.1.KLF9	chr6	145249540	145249552	-	0.000	0.000	Merged-chr6-145249454-6
NR54170--MA0741.1.KLF16	chr7	4777043	4777053	-	0.000	0.000	Merged-chr7-4777194-35
NR37029--MA0599.1.KLF5	chr2	167932255	167932264	+	0.000	0.000	Merged-chr2-167932380-64
NR26068--MA0740.1.KLF14	chr17	19435234	19435247	+	0.000	0.000	Merged-chr17-19435269-18
NR33317--MA0039.3.KLF4	chr2	31131094	31131104	-	0.000	0.000	Merged-chr2-31131193-36
NR8972--MA0493.1.Klf1	chr11	34782603	34782613	-	0.000	0.000	Merged-chr11-34782610-2
NR10484--MA1107.1.KLF9	chr11	83095719	83095731	+	0.000	0.000	Merged-chr11-83095773-19
NR14271--MA0493.1.Klf1	chr12	100986999	100987009	-	0.000	0.000	Merged-chr12-100986861-13
NR10126--MA1107.1.KLF9	chr11	74925819	74925831	-	0.000	0.000	Merged-chr11-74926072-90
NR51248--MA0742.1.Klf12	chr6	54775926	54775940	-	0.000	0.000	Merged-chr6-54775842-27
NR15455--MA0493.1.Klf1	chr13	13531065	13531075	-	0.000	0.000	Merged-chr13-13531086-27
NR21004--MA0039.3.KLF4	chr15	34467881	34467891	-	0.000	0.000	Merged-chr15-34468001-12
NR5482--MA0039.3.KLF4	chr10	62248020	62248030	-	0.000	0.000	Merged-chr10-62247968-20
NR27903--MA0599.1.KLF5	chr17	65954068	65954077	-	0.000	0.000	Merged-chr17-65954196-36
NR61170--MA0039.3.KLF4	chr8	121898639	121898649	-	0.000	0.000	Merged-chr8-121898554-47
NR1324--MA0742.1.Klf12	chr1	87847397	87847411	-	0.000	0.000	Merged-chr1-87847290-68
NR8971--MA0039.3.KLF4	chr11	34782601	34782611	-	0.000	0.000	Merged-chr11-34782610-2
NR39567--MA0599.1.KLF5	chr3	105900448	105900457	-	0.000	0.000	Merged-chr3-105900628-63
NR51249--MA0599.1.KLF5	chr6	54775930	54775939	-	0.000	0.000	Merged-chr6-54775842-27
NR17773--MA1107.1.KLF9	chr13	109239169	109239181	-	0.000	0.000	Merged-chr13-109239401-35
NR16922--MA0740.1.KLF14	chr13	85505186	85505199	-	0.000	0.000	Merged-chr13-85505133-53
NR37669--MA0741.1.KLF16	chr2	181188861	181188871	-	0.000	0.000	Merged-chr2-181188865-17
NR5479--MA0493.1.Klf1	chr10	62247949	62247959	-	0.000	0.000	Merged-chr10-62247968-20
NR39440--MA0039.3.KLF4	chr3	103406614	103406624	-	0.000	0.000	Merged-chr3-103406514-32
NR8776--MA0599.1.KLF5	chr11	22833804	22833813	-	0.000	0.000	Merged-chr11-22833941-10
NR48521--MA0599.1.KLF5	chr5	122430273	122430282	+	0.000	0.000	Merged-chr5-122430278-22
NR49396--MA0599.1.KLF5	chr5	137645180	137645189	+	0.000	0.000	Merged-chr5-137645230-22
NR41442--MA0493.1.Klf1	chr4	6444303	6444313	-	0.000	0.000	Merged-chr4-6444192-47
NR28316--MA1107.1.KLF9	chr17	80061424	80061436	+	0.000	0.000	Merged-chr17-80061241-5
NR898--MA0039.3.KLF4	chr1	66878639	66878649	+	0.000	0.000	Merged-chr1-66878572-10
NR52912--MA0599.1.KLF5	chr6	127575475	127575484	-	0.000	0.000	Merged-chr6-127575169-36
NR24243--MA0741.1.KLF16	chr16	32658892	32658902	+	0.000	0.000	Merged-chr16-32659000-27
NR21003--MA0742.1.Klf12	chr15	34467879	34467893	-	0.000	0.000	Merged-chr15-34468001-12
NR47580--MA0742.1.Klf12	chr5	105541185	105541199	+	0.000	0.000	Merged-chr5-105541026-23
NR33704--MA0599.1.KLF5	chr2	39009187	39009196	+	0.000	0.000	Merged-chr2-39009126-39
NR27911--MA1107.1.KLF9	chr17	65954064	65954076	-	0.000	0.000	Merged-chr17-65954196-36
NR24100--MA0741.1.KLF16	chr16	24629364	24629374	+	0.000	0.000	Merged-chr16-24629525-45
NR5145--MA0741.1.KLF16	chr10	44368934	44368944	-	0.000	0.000	Merged-chr10-44368737-26
NR30471--MA0741.1.KLF16	chr18	81385827	81385837	+	0.000	0.000	Merged-chr18-81385709-31
NR47846--MA0039.3.KLF4	chr5	112239639	112239649	-	0.000	0.000	Merged-chr5-112239781-12
NR50288--MA1107.1.KLF9	chr5	149594186	149594198	+	0.000	0.000	Merged-chr5-149594297-11
NR9096--MA0599.1.KLF5	chr11	49051307	49051316	+	0.000	0.000	Merged-chr11-49051380-85
NR2585--MA1107.1.KLF9	chr1	153427076	153427088	-	0.000	0.000	Merged-chr1-153426995-33
NR19632--MA0599.1.KLF5	chr14	73290094	73290103	-	0.000	0.000	Merged-chr14-73290096-39
