#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_up.bed
NR29440--MA0740.1.KLF14	chr17	52601165	52601178	-	0.000	0.000	Merged-chr17-52601188-69
NR42041--MA0740.1.KLF14	chr3	96102394	96102407	-	0.000	0.000	Merged-chr3-96102380-20
NR39937--MA0493.1.Klf1	chr2	172475217	172475227	-	0.000	0.000	Merged-chr2-172475146-10
NR7223--MA0740.1.KLF14	chr10	81253305	81253318	-	0.000	0.000	Merged-chr10-81253220-18
NR55008--MA0741.1.KLF16	chr6	37455728	37455738	-	0.000	0.000	Merged-chr6-37455816-24
NR1087--MA0493.1.Klf1	chr1	69683246	69683256	-	0.000	0.000	Merged-chr1-69683222-14
NR28298--MA0599.1.KLF5	chr17	28193642	28193651	-	0.000	0.000	Merged-chr17-28193674-11
NR63059--MA0741.1.KLF16	chr7	130631888	130631898	-	0.000	0.000	Merged-chr7-130631867-47
NR31147--MA0599.1.KLF5	chr18	32945724	32945733	-	0.000	0.000	Merged-chr18-32945625-57
NR68857--MA1107.1.KLF9	chr9	56325863	56325875	+	0.000	0.000	Merged-chr9-56325915-29
NR44276--MA0741.1.KLF16	chr3	154696697	154696707	+	0.000	0.000	Merged-chr3-154696660-9
NR9187--MA0741.1.KLF16	chr11	4463006	4463016	+	0.000	0.000	Merged-chr11-4463139-8
NR72027--MA0599.1.KLF5	chrX	56346460	56346469	-	0.000	0.000	Merged-chrX-56346415-28
NR57948--MA0742.1.Klf12	chr6	134451030	134451044	-	0.000	0.000	Merged-chr6-134450954-21
NR71714--MA0741.1.KLF16	chrX	9662917	9662927	-	0.000	0.000	Merged-chrX-9662792-75
NR19577--MA0599.1.KLF5	chr14	25457603	25457612	+	0.000	0.000	Merged-chr14-25457767-37
NR64613--MA0741.1.KLF16	chr8	34818007	34818017	-	0.000	0.000	Merged-chr8-34817852-8
NR19362--MA0599.1.KLF5	chr14	18893807	18893816	+	0.000	0.000	Merged-chr14-18893829-80
NR36358--MA1107.1.KLF9	chr2	60880803	60880815	+	0.000	0.000	Merged-chr2-60880763-2
NR4973--MA0741.1.KLF16	chr1	193589280	193589290	-	0.000	0.000	Merged-chr1-193589231-21
NR45867--MA1107.1.KLF9	chr4	63486715	63486727	+	0.000	0.000	Merged-chr4-63486767-20
NR527--MA0599.1.KLF5	chr1	39714011	39714020	-	0.000	0.000	Merged-chr1-39714046-47
NR64159--MA0742.1.Klf12	chr8	13200679	13200693	-	0.000	0.000	Merged-chr8-13200567-28
NR31034--MA1107.1.KLF9	chr18	24099656	24099668	-	0.000	0.000	Merged-chr18-24099732-11
NR14432--MA0741.1.KLF16	chr12	70347390	70347400	+	0.000	0.000	Merged-chr12-70347404-45
NR49574--MA0599.1.KLF5	chr5	23413835	23413844	+	0.000	0.000	Merged-chr5-23413835-21
NR57534--MA0742.1.Klf12	chr6	125476155	125476169	+	0.000	0.000	Merged-chr6-125476284-5
NR21434--MA0493.1.Klf1	chr14	100213203	100213213	+	0.000	0.000	Merged-chr14-100213183-35
NR32237--MA0599.1.KLF5	chr18	74442354	74442363	+	0.000	0.000	Merged-chr18-74442456-61
NR28522--MA0741.1.KLF16	chr17	31693553	31693563	-	0.000	0.000	Merged-chr17-31693537-59
NR21120--MA1107.1.KLF9	chr14	76177400	76177412	+	0.000	0.000	Merged-chr14-76177407-12
NR62314--MA0741.1.KLF16	chr7	117419188	117419198	-	0.000	0.000	Merged-chr7-117419068-12
NR31924--MA0742.1.Klf12	chr18	64931374	64931388	-	0.000	0.000	Merged-chr18-64931407-12
NR2945--MA0741.1.KLF16	chr1	151041127	151041137	-	0.000	0.000	Merged-chr1-151041056-25
NR60905--MA0741.1.KLF16	chr7	67222463	67222473	+	0.000	0.000	Merged-chr7-67222582-57
NR68199--MA1107.1.KLF9	chr9	35007371	35007383	-	0.000	0.000	Merged-chr9-35007274-11
NR9448--MA0493.1.Klf1	chr11	20035544	20035554	-	0.000	0.000	Merged-chr11-20035595-25
NR35399--MA0741.1.KLF16	chr2	26586859	26586869	+	0.000	0.000	Merged-chr2-26586785-35
NR17957--MA0599.1.KLF5	chr13	93939771	93939780	-	0.000	0.000	Merged-chr13-93939742-17
NR69188--MA0741.1.KLF16	chr9	65541815	65541825	+	0.000	0.000	Merged-chr9-65541837-66
NR31813--MA1107.1.KLF9	chr18	62548358	62548370	-	0.000	0.000	Merged-chr18-62548270-3
NR405--MA1107.1.KLF9	chr1	36883996	36884008	-	0.000	0.000	Merged-chr1-36883943-16
NR46454--MA0742.1.Klf12	chr4	101419672	101419686	-	0.000	0.000	Merged-chr4-101419713-70
NR42628--MA0741.1.KLF16	chr3	108795096	108795106	+	0.000	0.000	Merged-chr3-108795122-6
NR59013--MA0493.1.Klf1	chr7	16001851	16001861	-	0.000	0.000	Merged-chr7-16001989-41
NR14607--MA0741.1.KLF16	chr12	76596420	76596430	-	0.000	0.000	Merged-chr12-76596548-12
NR45616--MA0039.3.KLF4	chr4	57295371	57295381	+	0.000	0.000	Merged-chr4-57295265-18
NR68729--MA0740.1.KLF14	chr9	51168204	51168217	-	0.000	0.000	Merged-chr9-51168146-14
NR16866--MA1107.1.KLF9	chr13	48965780	48965792	+	0.000	0.000	Merged-chr13-48965826-50
NR65037--MA1107.1.KLF9	chr8	61283214	61283226	+	0.000	0.000	Merged-chr8-61283229-50
NR16473--MA0741.1.KLF16	chr13	30186556	30186566	-	0.000	0.000	Merged-chr13-30186492-12
NR14243--MA1107.1.KLF9	chr12	55388651	55388663	+	0.000	0.000	Merged-chr12-55388568-28
NR2036--MA0740.1.KLF14	chr1	119637160	119637173	+	0.000	0.000	Merged-chr1-119636990-21
NR41764--MA0599.1.KLF5	chr3	89911333	89911342	-	0.000	0.000	Merged-chr3-89911440-10
NR44474--MA0599.1.KLF5	chr4	8238814	8238823	-	0.000	0.000	Merged-chr4-8238741-41
NR14859--MA0741.1.KLF16	chr12	85746479	85746489	-	0.000	0.000	Merged-chr12-85746223-36
NR23609--MA1107.1.KLF9	chr15	77071699	77071711	-	0.000	0.000	Merged-chr15-77071598-27
NR12091--MA0657.1.KLF13	chr11	99116115	99116132	+	0.000	0.000	Merged-chr11-99116157-23
NR24063--MA1107.1.KLF9	chr15	84372962	84372974	-	0.000	0.000	Merged-chr15-84372915-18
NR34188--MA0493.1.Klf1	chr19	47464463	47464473	-	0.000	0.000	Merged-chr19-47464349-56
NR324--MA0741.1.KLF16	chr1	34011508	34011518	-	0.000	0.000	Merged-chr1-34011501-80
NR19419--MA0039.3.KLF4	chr14	20479948	20479958	-	0.000	0.000	Merged-chr14-20479960-47
NR31277--MA0741.1.KLF16	chr18	35831813	35831823	-	0.000	0.000	Merged-chr18-35831986-19
NR57741--MA0039.3.KLF4	chr6	129240075	129240085	-	0.000	0.000	Merged-chr6-129239949-37
NR40619--MA0039.3.KLF4	chr3	28781295	28781305	-	0.000	0.000	Merged-chr3-28781211-76
NR54321--MA0740.1.KLF14	chr5	149368224	149368237	-	0.000	0.000	Merged-chr5-149368318-30
NR10318--MA1107.1.KLF9	chr11	57791232	57791244	+	0.000	0.000	Merged-chr11-57791276-17
NR26682--MA0493.1.Klf1	chr16	76283301	76283311	+	0.000	0.000	Merged-chr16-76283420-1
NR21243--MA0740.1.KLF14	chr14	84443428	84443441	+	0.000	0.000	Merged-chr14-84443299-57
NR34775--MA0599.1.KLF5	chr2	6391454	6391463	+	0.000	0.000	Merged-chr2-6391519-10
NR42047--MA1107.1.KLF9	chr3	96102395	96102407	-	0.000	0.000	Merged-chr3-96102380-20
NR23614--MA0493.1.Klf1	chr15	77306643	77306653	+	0.000	0.000	Merged-chr15-77306793-46
NR12721--MA0039.3.KLF4	chr11	113574377	113574387	+	0.000	0.000	Merged-chr11-113574265-17
NR28643--MA0599.1.KLF5	chr17	33930789	33930798	-	0.000	0.000	Merged-chr17-33930835-34
NR5968--MA0741.1.KLF16	chr10	53889519	53889529	-	0.000	0.000	Merged-chr10-53889619-14
NR14716--MA0741.1.KLF16	chr12	80885789	80885799	-	0.000	0.000	Merged-chr12-80885869-36
NR22890--MA0039.3.KLF4	chr15	52886981	52886991	+	0.000	0.000	Merged-chr15-52887057-9
NR6442--MA1107.1.KLF9	chr10	68136685	68136697	-	0.000	0.000	Merged-chr10-68136775-17
NR46608--MA1107.1.KLF9	chr4	106842002	106842014	-	0.000	0.000	Merged-chr4-106841993-21
NR59012--MA0039.3.KLF4	chr7	16001849	16001859	-	0.000	0.000	Merged-chr7-16001989-41
NR50970--MA0657.1.KLF13	chr5	75640789	75640806	-	0.000	0.000	Merged-chr5-75640762-12
NR72264--MA0493.1.Klf1	chrX	77522737	77522747	-	0.000	0.000	Merged-chrX-77522857-17
NR44806--MA0742.1.Klf12	chr4	32950885	32950899	+	0.000	0.000	Merged-chr4-32950743-79
NR31952--MA1107.1.KLF9	chr18	65924894	65924906	-	0.000	0.000	Merged-chr18-65924997-33
NR14137--MA0599.1.KLF5	chr12	52783216	52783225	-	0.000	0.000	Merged-chr12-52783123-49
NR45330--MA1107.1.KLF9	chr4	46508193	46508205	-	0.000	0.000	Merged-chr4-46508172-31
NR27987--MA0493.1.Klf1	chr17	23599107	23599117	+	0.000	0.000	Merged-chr17-23599056-62
NR49528--MA0039.3.KLF4	chr5	20845385	20845395	+	0.000	0.000	Merged-chr5-20845245-18
NR14118--MA1107.1.KLF9	chr12	52383144	52383156	-	0.000	0.000	Merged-chr12-52383146-23
NR24490--MA0741.1.KLF16	chr15	94629116	94629126	-	0.000	0.000	Merged-chr15-94629122-22
NR9708--MA0741.1.KLF16	chr11	31169348	31169358	+	0.000	0.000	Merged-chr11-31169541-9
NR7631--MA0493.1.Klf1	chr10	89487195	89487205	+	0.000	0.000	Merged-chr10-89487316-19
NR2512--MA0039.3.KLF4	chr1	133801882	133801892	+	0.000	0.000	Merged-chr1-133801920-3
NR70443--MA0599.1.KLF5	chr9	102779723	102779732	+	0.000	0.000	Merged-chr9-102779765-25
NR25284--MA0599.1.KLF5	chr16	11577678	11577687	+	0.000	0.000	Merged-chr16-11577786-44
NR25006--MA0493.1.Klf1	chr16	4469938	4469948	+	0.000	0.000	Merged-chr16-4469915-27
NR34793--MA0599.1.KLF5	chr2	9536042	9536051	+	0.000	0.000	Merged-chr2-9536121-12
NR31805--MA0493.1.Klf1	chr18	62169254	62169264	-	0.000	0.000	Merged-chr18-62169369-48
NR40352--MA0599.1.KLF5	chr3	9719202	9719211	-	0.000	0.000	Merged-chr3-9719164-20
NR62242--MA1107.1.KLF9	chr7	115416123	115416135	-	0.000	0.000	Merged-chr7-115416169-1
NR7--MA0599.1.KLF5	chr1	4496531	4496540	-	0.000	0.000	Merged-chr1-4496602-47
NR34774--MA1107.1.KLF9	chr2	6379102	6379114	+	0.000	0.000	Merged-chr2-6378947-26
NR16757--MA0741.1.KLF16	chr13	43789137	43789147	-	0.000	0.000	Merged-chr13-43789112-65
NR43944--MA0599.1.KLF5	chr3	148844366	148844375	-	0.000	0.000	Merged-chr3-148844306-23
NR40333--MA1107.1.KLF9	chr3	8667338	8667350	+	0.000	0.000	Merged-chr3-8667385-80
NR42285--MA0493.1.Klf1	chr3	101377061	101377071	-	0.000	0.000	Merged-chr3-101377096-48
NR18017--MA0493.1.Klf1	chr13	95063723	95063733	-	0.000	0.000	Merged-chr13-95063599-48
NR50163--MA0599.1.KLF5	chr5	38580953	38580962	-	0.000	0.000	Merged-chr5-38580877-38
NR35958--MA1107.1.KLF9	chr2	37765369	37765381	-	0.000	0.000	Merged-chr2-37765232-35
NR36820--MA0493.1.Klf1	chr2	77249879	77249889	+	0.000	0.000	Merged-chr2-77250040-39
NR23207--MA0740.1.KLF14	chr15	64113259	64113272	+	0.000	0.000	Merged-chr15-64113403-29
NR44998--MA0740.1.KLF14	chr4	41295618	41295631	+	0.000	0.000	Merged-chr4-41295781-15
NR48014--MA0493.1.Klf1	chr4	136082054	136082064	-	0.000	0.000	Merged-chr4-136081901-45
NR72488--MA0493.1.Klf1	chrX	113298192	113298202	-	0.000	0.000	Merged-chrX-113298172-75
NR14235--MA0493.1.Klf1	chr12	55357494	55357504	-	0.000	0.000	Merged-chr12-55357452-12
NR43920--MA0039.3.KLF4	chr3	148419632	148419642	-	0.000	0.000	Merged-chr3-148419698-33
NR65616--MA0599.1.KLF5	chr8	76902220	76902229	+	0.000	0.000	Merged-chr8-76902143-41
NR71739--MA0599.1.KLF5	chrX	11807621	11807630	-	0.000	0.000	Merged-chrX-11807540-17
NR65955--MA1107.1.KLF9	chr8	86735408	86735420	-	0.000	0.000	Merged-chr8-86735564-36
NR17688--MA0740.1.KLF14	chr13	75943474	75943487	-	0.000	0.000	Merged-chr13-75943546-39
NR29084--MA0599.1.KLF5	chr17	46032431	46032440	+	0.000	0.000	Merged-chr17-46032606-61
NR67692--MA0493.1.Klf1	chr9	8042875	8042885	-	0.000	0.000	Merged-chr9-8042887-59
NR33698--MA0741.1.KLF16	chr19	33053382	33053392	+	0.000	0.000	Merged-chr19-33053321-32
NR10400--MA0740.1.KLF14	chr11	59787732	59787745	+	0.000	0.000	Merged-chr11-59787548-18
NR60594--MA0741.1.KLF16	chr7	51964916	51964926	+	0.000	0.000	Merged-chr7-51964767-12
NR65950--MA0039.3.KLF4	chr8	86051976	86051986	+	0.000	0.000	Merged-chr8-86052123-41
NR70325--MA0740.1.KLF14	chr9	98339850	98339863	-	0.000	0.000	Merged-chr9-98339700-17
NR13750--MA0599.1.KLF5	chr12	25851845	25851854	+	0.000	0.000	Merged-chr12-25851772-17
NR380--MA0741.1.KLF16	chr1	36272650	36272660	-	0.000	0.000	Merged-chr1-36272682-8
NR5838--MA0741.1.KLF16	chr10	43706324	43706334	-	0.000	0.000	Merged-chr10-43706280-54
NR48046--MA0599.1.KLF5	chr4	136281912	136281921	-	0.000	0.000	Merged-chr4-136281808-2
NR31949--MA0599.1.KLF5	chr18	65924896	65924905	-	0.000	0.000	Merged-chr18-65924997-33
NR25611--MA0599.1.KLF5	chr16	23100168	23100177	-	0.000	0.000	Merged-chr16-23100189-17
NR1594--MA0599.1.KLF5	chr1	88279444	88279453	-	0.000	0.000	Merged-chr1-88279469-20
NR17644--MA0599.1.KLF5	chr13	74166993	74167002	+	0.000	0.000	Merged-chr13-74166987-58
NR23418--MA0599.1.KLF5	chr15	74897784	74897793	+	0.000	0.000	Merged-chr15-74897771-10
NR7672--MA0740.1.KLF14	chr10	90834624	90834637	+	0.000	0.000	Merged-chr10-90834699-1
NR42042--MA0657.1.KLF13	chr3	96102391	96102408	-	0.000	0.000	Merged-chr3-96102380-20
NR30671--MA0599.1.KLF5	chr17	88316548	88316557	-	0.000	0.000	Merged-chr17-88316434-22
NR37492--MA0657.1.KLF13	chr2	105038279	105038296	-	0.000	0.000	Merged-chr2-105038317-16
NR33381--MA0599.1.KLF5	chr19	14805297	14805306	-	0.000	0.000	Merged-chr19-14805435-8
NR38347--MA0599.1.KLF5	chr2	132131491	132131500	+	0.000	0.000	Merged-chr2-132131548-24
NR4828--MA0599.1.KLF5	chr1	191519992	191520001	-	0.000	0.000	Merged-chr1-191519897-26
NR17131--MA0740.1.KLF14	chr13	56704043	56704056	-	0.000	0.000	Merged-chr13-56703613-154
NR3268--MA0741.1.KLF16	chr1	156473590	156473600	+	0.000	0.000	Merged-chr1-156473479-2
NR67490--MA1107.1.KLF9	chr8	126699188	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR43487--MA0493.1.Klf1	chr3	135636497	135636507	+	0.000	0.000	Merged-chr3-135636443-43
NR1285--MA0740.1.KLF14	chr1	75487846	75487859	+	0.000	0.000	Merged-chr1-75487610-71
NR62248--MA0599.1.KLF5	chr7	115543710	115543719	+	0.000	0.000	Merged-chr7-115543677-6
NR13843--MA1107.1.KLF9	chr12	30599736	30599748	-	0.000	0.000	Merged-chr12-30599572-41
NR39846--MA0741.1.KLF16	chr2	170324279	170324289	-	0.000	0.000	Merged-chr2-170324293-28
NR36335--MA0742.1.Klf12	chr2	60375316	60375330	-	0.000	0.000	Merged-chr2-60375404-17
NR3756--MA0599.1.KLF5	chr1	167000946	167000955	-	0.000	0.000	Merged-chr1-167001079-46
NR49494--MA0599.1.KLF5	chr5	20083295	20083304	+	0.000	0.000	Merged-chr5-20083207-6
NR34207--MA0599.1.KLF5	chr19	47915500	47915509	-	0.000	0.000	Merged-chr19-47915460-18
NR5813--MA0742.1.Klf12	chr10	42934809	42934823	-	0.000	0.000	Merged-chr10-42934777-29
NR36273--MA0039.3.KLF4	chr2	58179289	58179299	+	0.000	0.000	Merged-chr2-58179178-61
NR5474--MA0493.1.Klf1	chr10	25268651	25268661	-	0.000	0.000	Merged-chr10-25268678-14
NR25003--MA0742.1.Klf12	chr16	4469938	4469952	+	0.000	0.000	Merged-chr16-4469915-27
NR16290--MA0741.1.KLF16	chr13	21366911	21366921	+	0.000	0.000	Merged-chr13-21366779-27
NR60560--MA0741.1.KLF16	chr7	49494957	49494967	+	0.000	0.000	Merged-chr7-49494921-17
NR56380--MA0599.1.KLF5	chr6	91660323	91660332	-	0.000	0.000	Merged-chr6-91660194-26
NR53527--MA0599.1.KLF5	chr5	137718256	137718265	-	0.000	0.000	Merged-chr5-137718255-24
NR8986--MA0599.1.KLF5	chr10	128149912	128149921	+	0.000	0.000	Merged-chr10-128149784-21
NR71663--MA0599.1.KLF5	chrX	7763900	7763909	+	0.000	0.000	Merged-chrX-7763872-12
NR27069--MA0741.1.KLF16	chr16	92314473	92314483	-	0.000	0.000	Merged-chr16-92314439-29
NR35596--MA0741.1.KLF16	chr2	30472070	30472080	+	0.000	0.000	Merged-chr2-30472114-26
NR21465--MA0039.3.KLF4	chr14	101510851	101510861	-	0.000	0.000	Merged-chr14-101510851-45
NR59417--MA0740.1.KLF14	chr7	24482001	24482014	-	0.000	0.000	Merged-chr7-24481860-36
NR72018--MA0740.1.KLF14	chrX	53607882	53607895	+	0.000	0.000	Merged-chrX-53607978-28
NR48712--MA1107.1.KLF9	chr4	148638545	148638557	+	0.000	0.000	Merged-chr4-148638535-16
NR32315--MA0740.1.KLF14	chr18	76222423	76222436	+	0.000	0.000	Merged-chr18-76222464-24
NR41759--MA1107.1.KLF9	chr3	89892867	89892879	-	0.000	0.000	Merged-chr3-89892725-25
NR51463--MA0493.1.Klf1	chr5	99339971	99339981	-	0.000	0.000	Merged-chr5-99339913-40
NR14328--MA0741.1.KLF16	chr12	65258707	65258717	-	0.000	0.000	Merged-chr12-65258774-28
NR36296--MA1107.1.KLF9	chr2	59332403	59332415	-	0.000	0.000	Merged-chr2-59332590-12
NR40427--MA0039.3.KLF4	chr3	16025335	16025345	-	0.000	0.000	Merged-chr3-16025221-40
NR2777--MA1107.1.KLF9	chr1	139181147	139181159	-	0.000	0.000	Merged-chr1-139181025-29
NR56688--MA1107.1.KLF9	chr6	100072806	100072818	-	0.000	0.000	Merged-chr6-100072784-7
NR63406--MA0742.1.Klf12	chr7	136894410	136894424	-	0.000	0.000	Merged-chr7-136894538-85
NR4818--MA1107.1.KLF9	chr1	191385120	191385132	+	0.000	0.000	Merged-chr1-191385066-27
NR28623--MA0741.1.KLF16	chr17	33810517	33810527	-	0.000	0.000	Merged-chr17-33810472-35
NR17989--MA0599.1.KLF5	chr13	94567546	94567555	-	0.000	0.000	Merged-chr13-94567668-9
NR35641--MA0493.1.Klf1	chr2	31026744	31026754	-	0.000	0.000	Merged-chr2-31026852-15
NR57327--MA0599.1.KLF5	chr6	121110159	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR44464--MA0039.3.KLF4	chr4	6930777	6930787	+	0.000	0.000	Merged-chr4-6930843-21
NR10121--MA0039.3.KLF4	chr11	52268639	52268649	+	0.000	0.000	Merged-chr11-52268561-57
NR30492--MA0741.1.KLF16	chr17	84148965	84148975	+	0.000	0.000	Merged-chr17-84148977-32
NR35409--MA0599.1.KLF5	chr2	26628301	26628310	-	0.000	0.000	Merged-chr2-26628456-31
NR44918--MA0599.1.KLF5	chr4	35156674	35156683	-	0.000	0.000	Merged-chr4-35156799-155
NR23218--MA0741.1.KLF16	chr15	64113269	64113279	+	0.000	0.000	Merged-chr15-64113403-29
NR35533--MA1107.1.KLF9	chr2	29622611	29622623	-	0.000	0.000	Merged-chr2-29622559-44
NR60050--MA0741.1.KLF16	chr7	35172284	35172294	+	0.000	0.000	Merged-chr7-35172078-26
NR29401--MA1107.1.KLF9	chr17	51735654	51735666	+	0.000	0.000	Merged-chr17-51735735-27
NR67805--MA0599.1.KLF5	chr9	15709975	15709984	-	0.000	0.000	Merged-chr9-15709752-108
NR58228--MA0741.1.KLF16	chr6	140576332	140576342	+	0.000	0.000	Merged-chr6-140576321-13
NR46411--MA0039.3.KLF4	chr4	101217011	101217021	+	0.000	0.000	Merged-chr4-101217167-64
NR10233--MA0039.3.KLF4	chr11	54622006	54622016	-	0.000	0.000	Merged-chr11-54622068-14
NR64204--MA0741.1.KLF16	chr8	13890333	13890343	-	0.000	0.000	Merged-chr8-13890246-48
NR6515--MA0741.1.KLF16	chr10	69571691	69571701	-	0.000	0.000	Merged-chr10-69571391-44
NR36857--MA0599.1.KLF5	chr2	78915170	78915179	+	0.000	0.000	Merged-chr2-78915095-10
NR33932--MA0599.1.KLF5	chr19	41323518	41323527	-	0.000	0.000	Merged-chr19-41323479-14
NR53743--MA0741.1.KLF16	chr5	140586797	140586807	+	0.000	0.000	Merged-chr5-140586794-18
NR61252--MA0740.1.KLF14	chr7	81454606	81454619	+	0.000	0.000	Merged-chr7-81454544-19
NR5833--MA0599.1.KLF5	chr10	43706319	43706328	-	0.000	0.000	Merged-chr10-43706280-54
NR25007--MA0741.1.KLF16	chr16	4469939	4469949	+	0.000	0.000	Merged-chr16-4469915-27
NR33913--MA1107.1.KLF9	chr19	41031259	41031271	-	0.000	0.000	Merged-chr19-41031181-46
NR33502--MA0740.1.KLF14	chr19	22915937	22915950	-	0.000	0.000	Merged-chr19-22916033-24
NR14181--MA1107.1.KLF9	chr12	54398455	54398467	-	0.000	0.000	Merged-chr12-54398333-42
NR39031--MA0741.1.KLF16	chr2	153325878	153325888	-	0.000	0.000	Merged-chr2-153325949-22
NR58967--MA0493.1.Klf1	chr7	12780710	12780720	-	0.000	0.000	Merged-chr7-12780581-64
NR6135--MA0599.1.KLF5	chr10	60107717	60107726	-	0.000	0.000	Merged-chr10-60107654-3
NR48709--MA0599.1.KLF5	chr4	148638546	148638555	+	0.000	0.000	Merged-chr4-148638535-16
NR47624--MA0741.1.KLF16	chr4	131696144	131696154	-	0.000	0.000	Merged-chr4-131696229-22
NR69555--MA0599.1.KLF5	chr9	75646911	75646920	+	0.000	0.000	Merged-chr9-75646856-3
NR23332--MA1107.1.KLF9	chr15	72866235	72866247	+	0.000	0.000	Merged-chr15-72866014-85
NR16451--MA0493.1.Klf1	chr13	28959737	28959747	-	0.000	0.000	Merged-chr13-28959721-31
NR44801--MA0493.1.Klf1	chr4	32932231	32932241	-	0.000	0.000	Merged-chr4-32932259-41
NR5348--MA0039.3.KLF4	chr10	19009539	19009549	-	0.000	0.000	Merged-chr10-19009477-32
NR67495--MA1107.1.KLF9	chr8	126864497	126864509	+	0.000	0.000	Merged-chr8-126864545-1
NR56657--MA0741.1.KLF16	chr6	99498322	99498332	-	0.000	0.000	Merged-chr6-99498294-17
NR10315--MA0741.1.KLF16	chr11	57791233	57791243	+	0.000	0.000	Merged-chr11-57791276-17
NR2692--MA1107.1.KLF9	chr1	136617582	136617594	-	0.000	0.000	Merged-chr1-136617404-40
NR59865--MA0599.1.KLF5	chr7	29307868	29307877	+	0.000	0.000	Merged-chr7-29307894-31
NR62091--MA0741.1.KLF16	chr7	110796452	110796462	-	0.000	0.000	Merged-chr7-110796429-1
NR43052--MA0039.3.KLF4	chr3	126660888	126660898	+	0.000	0.000	Merged-chr3-126660767-126
NR48018--MA0039.3.KLF4	chr4	136123304	136123314	-	0.000	0.000	Merged-chr4-136123235-13
NR23472--MA0599.1.KLF5	chr15	75894348	75894357	-	0.000	0.000	Merged-chr15-75894455-46
NR45362--MA1107.1.KLF9	chr4	47001270	47001282	+	0.000	0.000	Merged-chr4-47001144-9
NR6121--MA0493.1.Klf1	chr10	59958327	59958337	-	0.000	0.000	Merged-chr10-59958273-13
NR24059--MA0039.3.KLF4	chr15	84372962	84372972	-	0.000	0.000	Merged-chr15-84372915-18
NR14100--MA0740.1.KLF14	chr12	52383031	52383044	+	0.000	0.000	Merged-chr12-52383146-23
NR22454--MA0741.1.KLF16	chr15	25812685	25812695	-	0.000	0.000	Merged-chr15-25812728-1
NR9633--MA0599.1.KLF5	chr11	24077526	24077535	-	0.000	0.000	Merged-chr11-24077473-13
NR15012--MA0493.1.Klf1	chr12	91065549	91065559	-	0.000	0.000	Merged-chr12-91065547-31
NR64638--MA0493.1.Klf1	chr8	35826775	35826785	+	0.000	0.000	Merged-chr8-35826884-2
NR6590--MA0039.3.KLF4	chr10	71365190	71365200	+	0.000	0.000	Merged-chr10-71365210-11
NR7225--MA0599.1.KLF5	chr10	81253302	81253311	-	0.000	0.000	Merged-chr10-81253220-18
NR42434--MA0599.1.KLF5	chr3	103781084	103781093	-	0.000	0.000	Merged-chr3-103780888-34
NR24386--MA0741.1.KLF16	chr15	93443908	93443918	+	0.000	0.000	Merged-chr15-93443797-12
NR40384--MA0599.1.KLF5	chr3	10351463	10351472	-	0.000	0.000	Merged-chr3-10351318-69
NR40840--MA0741.1.KLF16	chr3	38009329	38009339	-	0.000	0.000	Merged-chr3-38009410-12
NR44814--MA1107.1.KLF9	chr4	32950885	32950897	+	0.000	0.000	Merged-chr4-32950743-79
NR68924--MA0741.1.KLF16	chr9	57956932	57956942	-	0.000	0.000	Merged-chr9-57956974-45
NR32064--MA0742.1.Klf12	chr18	67967147	67967161	+	0.000	0.000	Merged-chr18-67966986-64
NR14250--MA0742.1.Klf12	chr12	55560442	55560456	+	0.000	0.000	Merged-chr12-55560358-27
NR43897--MA0741.1.KLF16	chr3	146915037	146915047	-	0.000	0.000	Merged-chr3-146915000-36
NR38952--MA0741.1.KLF16	chr2	151971070	151971080	+	0.000	0.000	Merged-chr2-151971067-35
NR31738--MA1107.1.KLF9	chr18	60502501	60502513	+	0.000	0.000	Merged-chr18-60502470-34
NR46408--MA0493.1.Klf1	chr4	101213702	101213712	+	0.000	0.000	Merged-chr4-101213636-46
NR37158--MA1107.1.KLF9	chr2	93454468	93454480	+	0.000	0.000	Merged-chr2-93454506-54
NR60542--MA1107.1.KLF9	chr7	49303814	49303826	-	0.000	0.000	Merged-chr7-49303959-15
NR39663--MA0741.1.KLF16	chr2	167713158	167713168	-	0.000	0.000	Merged-chr2-167713112-41
NR21852--MA0599.1.KLF5	chr14	118237103	118237112	+	0.000	0.000	Merged-chr14-118236913-57
NR2502--MA0741.1.KLF16	chr1	133711221	133711231	-	0.000	0.000	Merged-chr1-133711440-47
NR70023--MA0599.1.KLF5	chr9	88719823	88719832	-	0.000	0.000	Merged-chr9-88719952-88
NR42025--MA0740.1.KLF14	chr3	95739602	95739615	+	0.000	0.000	Merged-chr3-95739473-23
NR5288--MA0741.1.KLF16	chr10	16601070	16601080	-	0.000	0.000	Merged-chr10-16601020-18
