#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed
NR24206--MA0599.1.KLF5	chr15	97837684	97837693	-	0.000	0.000	Merged-chr15-97837692-8
NR68154--MA0599.1.KLF5	chr9	103426485	103426494	+	0.000	0.000	Merged-chr9-103426550-25
NR34467--MA0740.1.KLF14	chr2	6522535	6522548	+	0.000	0.000	Merged-chr2-6522633-5
NR19044--MA0740.1.KLF14	chr13	113091077	113091090	+	0.000	0.000	Merged-chr13-113090850-10
NR54203--MA0599.1.KLF5	chr6	52962411	52962420	-	0.000	0.000	Merged-chr6-52962536-54
NR15479--MA0740.1.KLF14	chr12	107961289	107961302	+	0.000	0.000	Merged-chr12-107961222-28
NR61196--MA0493.1.Klf1	chr7	126704204	126704214	+	0.000	0.000	Merged-chr7-126704169-1
NR9331--MA0741.1.KLF16	chr11	21247766	21247776	+	0.000	0.000	Merged-chr11-21247881-35
NR14619--MA0599.1.KLF5	chr12	81845220	81845229	-	0.000	0.000	Merged-chr12-81845150-28
NR65322--MA1107.1.KLF9	chr8	125558862	125558874	+	0.000	0.000	Merged-chr8-125558804-33
NR33733--MA0599.1.KLF5	chr19	45079937	45079946	-	0.000	0.000	Merged-chr19-45079804-49
NR34035--MA0599.1.KLF5	chr19	55403003	55403012	+	0.000	0.000	Merged-chr19-55402966-18
NR55833--MA0039.3.KLF4	chr6	120264383	120264393	-	0.000	0.000	Merged-chr6-120264409-18
NR61876--MA1107.1.KLF9	chr7	140264978	140264990	-	0.000	0.000	Merged-chr7-140265035-12
NR18777--MA0599.1.KLF5	chr13	109239466	109239475	+	0.000	0.000	Merged-chr13-109239401-35
NR19835--MA0493.1.Klf1	chr14	34768543	34768553	+	0.000	0.000	Merged-chr14-34768619-7
NR24317--MA1107.1.KLF9	chr15	99224537	99224549	-	0.000	0.000	Merged-chr15-99224455-41
NR63293--MA0741.1.KLF16	chr8	70072886	70072896	-	0.000	0.000	Merged-chr8-70072773-24
NR27713--MA0599.1.KLF5	chr17	27564908	27564917	-	0.000	0.000	Merged-chr17-27564806-2
NR22943--MA1107.1.KLF9	chr15	67158738	67158750	-	0.000	0.000	Merged-chr15-67158847-15
NR9792--MA0599.1.KLF5	chr11	51898828	51898837	-	0.000	0.000	Merged-chr11-51898870-27
NR35609--MA0741.1.KLF16	chr2	45117108	45117118	-	0.000	0.000	Merged-chr2-45117109-39
NR69127--MA0741.1.KLF16	chr9	120002298	120002308	+	0.000	0.000	Merged-chr9-120002240-48
NR7673--MA0742.1.Klf12	chr10	99221638	99221652	-	0.000	0.000	Merged-chr10-99221651-27
NR20745--MA0039.3.KLF4	chr14	70395526	70395536	+	0.000	0.000	Merged-chr14-70395360-19
NR57358--MA0742.1.Klf12	chr6	147366197	147366211	+	0.000	0.000	Merged-chr6-147366310-2
NR26949--MA1107.1.KLF9	chr17	6775535	6775547	-	0.000	0.000	Merged-chr17-6775419-7
NR52380--MA0039.3.KLF4	chr5	138343498	138343508	+	0.000	0.000	Merged-chr5-138343396-8
NR33844--MA1107.1.KLF9	chr19	46983950	46983962	+	0.000	0.000	Merged-chr19-46983880-15
NR23282--MA0599.1.KLF5	chr15	78390995	78391004	-	0.000	0.000	Merged-chr15-78391085-16
NR1624--MA0599.1.KLF5	chr1	92258932	92258941	+	0.000	0.000	Merged-chr1-92258987-8
NR5064--MA0039.3.KLF4	chr10	12929335	12929345	+	0.000	0.000	Merged-chr10-12929241-10
NR58011--MA1107.1.KLF9	chr7	19332843	19332855	-	0.000	0.000	Merged-chr7-19332998-44
NR18182--MA0741.1.KLF16	chr13	97442319	97442329	+	0.000	0.000	Merged-chr13-97442585-64
NR51556--MA0742.1.Klf12	chr5	124075942	124075956	+	0.000	0.000	Merged-chr5-124075936-23
NR35325--MA0039.3.KLF4	chr2	32867634	32867644	-	0.000	0.000	Merged-chr2-32867635-14
NR9089--MA0493.1.Klf1	chr11	5005465	5005475	+	0.000	0.000	Merged-chr11-5005546-13
NR60134--MA0599.1.KLF5	chr7	98995318	98995327	-	0.000	0.000	Merged-chr7-98995432-21
NR24205--MA0740.1.KLF14	chr15	97837685	97837698	-	0.000	0.000	Merged-chr15-97837692-8
NR55623--MA0039.3.KLF4	chr6	115515937	115515947	+	0.000	0.000	Merged-chr6-115515938-20
NR55768--MA0599.1.KLF5	chr6	119199121	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR5964--MA0039.3.KLF4	chr10	61465215	61465225	+	0.000	0.000	Merged-chr10-61465182-15
NR69249--MA0741.1.KLF16	chr9	121314207	121314217	-	0.000	0.000	Merged-chr9-121314166-60
NR37202--MA0741.1.KLF16	chr2	117335586	117335596	-	0.000	0.000	Merged-chr2-117335736-33
NR40738--MA0741.1.KLF16	chr3	60128382	60128392	-	0.000	0.000	Merged-chr3-60128494-15
NR29794--MA0493.1.Klf1	chr17	83809354	83809364	+	0.000	0.000	Merged-chr17-83809391-18
NR12019--MA0599.1.KLF5	chr11	101082565	101082574	+	0.000	0.000	Merged-chr11-101082516-61
NR15744--MA1107.1.KLF9	chr12	111855476	111855488	+	0.000	0.000	Merged-chr12-111855656-21
NR34468--MA0657.1.KLF13	chr2	6522534	6522551	+	0.000	0.000	Merged-chr2-6522633-5
NR5506--MA0741.1.KLF16	chr10	39522159	39522169	-	0.000	0.000	Merged-chr10-39522157-23
NR19045--MA0657.1.KLF13	chr13	113091076	113091093	+	0.000	0.000	Merged-chr13-113090850-10
NR30136--MA1107.1.KLF9	chr17	88668530	88668542	+	0.000	0.000	Merged-chr17-88668603-31
NR33791--MA0740.1.KLF14	chr19	46148456	46148469	+	0.000	0.000	Merged-chr19-46148494-21
NR11623--MA0599.1.KLF5	chr11	95356929	95356938	+	0.000	0.000	Merged-chr11-95356897-59
NR52463--MA0741.1.KLF16	chr5	139377604	139377614	-	0.000	0.000	Merged-chr5-139377554-24
NR57644--MA0740.1.KLF14	chr7	4777375	4777388	+	0.000	0.000	Merged-chr7-4777194-35
NR9460--MA1107.1.KLF9	chr11	32582954	32582966	+	0.000	0.000	Merged-chr11-32583029-49
NR61336--MA0599.1.KLF5	chr7	127895646	127895655	+	0.000	0.000	Merged-chr7-127895657-49
NR60207--MA0742.1.Klf12	chr7	100511900	100511914	-	0.000	0.000	Merged-chr7-100511778-51
NR22840--MA0039.3.KLF4	chr15	62139270	62139280	+	0.000	0.000	Merged-chr15-62139075-28
NR18989--MA0741.1.KLF16	chr13	112343189	112343199	+	0.000	0.000	Merged-chr13-112343316-26
NR37421--MA0493.1.Klf1	chr2	121294389	121294399	+	0.000	0.000	Merged-chr2-121294452-16
NR49179--MA0493.1.Klf1	chr5	35771280	35771290	-	0.000	0.000	Merged-chr5-35771159-16
NR43810--MA0741.1.KLF16	chr3	152943214	152943224	+	0.000	0.000	Merged-chr3-152943273-41
NR12919--MA0599.1.KLF5	chr11	116869769	116869778	-	0.000	0.000	Merged-chr11-116869693-21
NR13486--MA0740.1.KLF14	chr12	12320718	12320731	+	0.000	0.000	Merged-chr12-12320871-15
NR55776--MA1107.1.KLF9	chr6	119199130	119199142	+	0.000	0.000	Merged-chr6-119199024-52
NR1507--MA1107.1.KLF9	chr1	88497695	88497707	-	0.000	0.000	Merged-chr1-88497619-10
NR611--MA0493.1.Klf1	chr1	43478182	43478192	-	0.000	0.000	Merged-chr1-43478113-25
NR44320--MA1107.1.KLF9	chr4	32062872	32062884	-	0.000	0.000	Merged-chr4-32062856-11
NR59369--MA0741.1.KLF16	chr7	66273698	66273708	+	0.000	0.000	Merged-chr7-66273667-10
NR65074--MA0741.1.KLF16	chr8	122430372	122430382	+	0.000	0.000	Merged-chr8-122430402-7
NR43204--MA0493.1.Klf1	chr3	138867312	138867322	+	0.000	0.000	Merged-chr3-138867429-26
NR18123--MA1107.1.KLF9	chr13	95688857	95688869	+	0.000	0.000	Merged-chr13-95688740-7
NR4593--MA1107.1.KLF9	chr1	191802751	191802763	-	0.000	0.000	Merged-chr1-191802759-25
NR62430--MA0493.1.Klf1	chr8	13593471	13593481	-	0.000	0.000	Merged-chr8-13593648-27
NR54402--MA0742.1.Klf12	chr6	66313066	66313080	+	0.000	0.000	Merged-chr6-66313006-24
NR62350--MA0599.1.KLF5	chr8	11107241	11107250	-	0.000	0.000	Merged-chr8-11107220-18
NR63298--MA0741.1.KLF16	chr8	70072891	70072901	-	0.000	0.000	Merged-chr8-70072773-24
NR24152--MA1107.1.KLF9	chr15	96714970	96714982	+	0.000	0.000	Merged-chr15-96714966-7
NR28741--MA0599.1.KLF5	chr17	48001996	48002005	+	0.000	0.000	Merged-chr17-48002103-40
NR46397--MA1107.1.KLF9	chr4	120053616	120053628	-	0.000	0.000	Merged-chr4-120053646-59
NR36591--MA0493.1.Klf1	chr2	90635230	90635240	+	0.000	0.000	Merged-chr2-90635368-30
NR58277--MA0599.1.KLF5	chr7	25683637	25683646	-	0.000	0.000	Merged-chr7-25683734-21
NR47394--MA0599.1.KLF5	chr4	139598148	139598157	+	0.000	0.000	Merged-chr4-139598021-2
NR58210--MA0741.1.KLF16	chr7	24974971	24974981	-	0.000	0.000	Merged-chr7-24975175-18
NR45662--MA0599.1.KLF5	chr4	97871746	97871755	+	0.000	0.000	Merged-chr4-97871840-30
NR9522--MA0740.1.KLF14	chr11	35747425	35747438	-	0.000	0.000	Merged-chr11-35747326-7
NR46249--MA0039.3.KLF4	chr4	116701026	116701036	-	0.000	0.000	Merged-chr4-116701085-12
NR10533--MA0493.1.Klf1	chr11	70622565	70622575	-	0.000	0.000	Merged-chr11-70622499-26
NR28279--MA1107.1.KLF9	chr17	35706196	35706208	-	0.000	0.000	Merged-chr17-35706172-14
NR9135--MA0599.1.KLF5	chr11	6410291	6410300	-	0.000	0.000	Merged-chr11-6410402-18
NR46057--MA1107.1.KLF9	chr4	109136946	109136958	+	0.000	0.000	Merged-chr4-109136872-28
NR33681--MA0742.1.Klf12	chr19	44069762	44069776	+	0.000	0.000	Merged-chr19-44069600-84
NR67399--MA0741.1.KLF16	chr9	79895083	79895093	+	0.000	0.000	Merged-chr9-79895109-7
NR2422--MA0741.1.KLF16	chr1	138180318	138180328	-	0.000	0.000	Merged-chr1-138180262-18
NR5923--MA0740.1.KLF14	chr10	60382261	60382274	-	0.000	0.000	Merged-chr10-60382282-6
NR39440--MA0741.1.KLF16	chr2	169520061	169520071	-	0.000	0.000	Merged-chr2-169519991-22
NR46389--MA0493.1.Klf1	chr4	119947768	119947778	-	0.000	0.000	Merged-chr4-119947761-47
NR14445--MA0493.1.Klf1	chr12	74009609	74009619	+	0.000	0.000	Merged-chr12-74009516-16
NR61162--MA0599.1.KLF5	chr7	125620286	125620295	-	0.000	0.000	Merged-chr7-125620287-12
NR34738--MA1107.1.KLF9	chr2	18894775	18894787	+	0.000	0.000	Merged-chr2-18894970-14
NR2064--MA0039.3.KLF4	chr1	128366550	128366560	-	0.000	0.000	Merged-chr1-128366514-8
NR24922--MA0039.3.KLF4	chr16	11526568	11526578	-	0.000	0.000	Merged-chr16-11526520-43
NR64969--MA0599.1.KLF5	chr8	120538815	120538824	+	0.000	0.000	Merged-chr8-120538784-40
NR49328--MA0599.1.KLF5	chr5	44239416	44239425	+	0.000	0.000	Merged-chr5-44239344-7
NR23780--MA0599.1.KLF5	chr15	86058714	86058723	-	0.000	0.000	Merged-chr15-86058836-53
NR13487--MA0657.1.KLF13	chr12	12320717	12320734	+	0.000	0.000	Merged-chr12-12320871-15
NR1889--MA0742.1.Klf12	chr1	120073814	120073828	-	0.000	0.000	Merged-chr1-120073802-51
NR12513--MA0741.1.KLF16	chr11	109792071	109792081	+	0.000	0.000	Merged-chr11-109792147-5
NR33439--MA0599.1.KLF5	chr19	37110672	37110681	+	0.000	0.000	Merged-chr19-37110576-17
NR9328--MA0741.1.KLF16	chr11	21247763	21247773	+	0.000	0.000	Merged-chr11-21247881-35
NR26603--MA0741.1.KLF16	chr16	94066483	94066493	+	0.000	0.000	Merged-chr16-94066378-29
NR19688--MA1107.1.KLF9	chr14	27351714	27351726	-	0.000	0.000	Merged-chr14-27351647-44
NR7973--MA0657.1.KLF13	chr10	111562798	111562815	+	0.000	0.000	Merged-chr10-111562842-26
NR67549--MA0742.1.Klf12	chr9	83893336	83893350	+	0.000	0.000	Merged-chr9-83893287-19
NR15441--MA0493.1.Klf1	chr12	106777836	106777846	-	0.000	0.000	Merged-chr12-106777834-6
NR22940--MA0740.1.KLF14	chr15	67158737	67158750	-	0.000	0.000	Merged-chr15-67158847-15
NR61160--MA0657.1.KLF13	chr7	125620280	125620297	-	0.000	0.000	Merged-chr7-125620287-12
NR19683--MA0039.3.KLF4	chr14	27351720	27351730	-	0.000	0.000	Merged-chr14-27351647-44
NR11785--MA0599.1.KLF5	chr11	97883717	97883726	+	0.000	0.000	Merged-chr11-97883682-8
NR22082--MA0741.1.KLF16	chr15	12397276	12397286	-	0.000	0.000	Merged-chr15-12397193-17
NR53503--MA1107.1.KLF9	chr6	15746181	15746193	-	0.000	0.000	Merged-chr6-15746120-23
NR7551--MA0599.1.KLF5	chr10	95923297	95923306	-	0.000	0.000	Merged-chr10-95923402-19
NR38341--MA1107.1.KLF9	chr2	147832631	147832643	+	0.000	0.000	Merged-chr2-147832545-2
NR62242--MA1107.1.KLF9	chr8	4250694	4250706	+	0.000	0.000	Merged-chr8-4250741-13
NR41321--MA0599.1.KLF5	chr3	89459151	89459160	-	0.000	0.000	Merged-chr3-89459176-81
NR65974--MA0599.1.KLF5	chr9	32620640	32620649	+	0.000	0.000	Merged-chr9-32620706-25
NR5315--MA0741.1.KLF16	chr10	24639795	24639805	+	0.000	0.000	Merged-chr10-24639829-10
NR32272--MA1107.1.KLF9	chr18	84859606	84859618	+	0.000	0.000	Merged-chr18-84859622-32
NR22672--MA0493.1.Klf1	chr15	57921668	57921678	+	0.000	0.000	Merged-chr15-57921644-21
NR9523--MA0657.1.KLF13	chr11	35747422	35747439	-	0.000	0.000	Merged-chr11-35747326-7
NR19465--MA0493.1.Klf1	chr14	15272490	15272500	-	0.000	0.000	Merged-chr14-15272424-5
NR5161--MA0599.1.KLF5	chr10	18084139	18084148	+	0.000	0.000	Merged-chr10-18084037-10
NR66904--MA0741.1.KLF16	chr9	65598928	65598938	-	0.000	0.000	Merged-chr9-65598978-11
NR13731--MA1107.1.KLF9	chr12	26418519	26418531	-	0.000	0.000	Merged-chr12-26418553-8
NR49530--MA0741.1.KLF16	chr5	64336910	64336920	-	0.000	0.000	Merged-chr5-64336866-17
NR32599--MA1107.1.KLF9	chr19	4943108	4943120	+	0.000	0.000	Merged-chr19-4942974-44
NR54070--MA0742.1.Klf12	chr6	48693966	48693980	-	0.000	0.000	Merged-chr6-48693973-35
NR30671--MA0599.1.KLF5	chr18	35854610	35854619	-	0.000	0.000	Merged-chr18-35854632-7
NR10485--MA0599.1.KLF5	chr11	69997298	69997307	-	0.000	0.000	Merged-chr11-69997202-48
NR62112--MA0039.3.KLF4	chr7	143666918	143666928	+	0.000	0.000	Merged-chr7-143666979-29
NR20814--MA0741.1.KLF16	chr14	73349367	73349377	-	0.000	0.000	Merged-chr14-73349439-20
NR57357--MA0740.1.KLF14	chr6	147366197	147366210	+	0.000	0.000	Merged-chr6-147366310-2
NR47086--MA0599.1.KLF5	chr4	134652273	134652282	-	0.000	0.000	Merged-chr4-134652470-11
NR13099--MA0657.1.KLF13	chr11	119083766	119083783	-	0.000	0.000	Merged-chr11-119083935-60
NR52304--MA0741.1.KLF16	chr5	137425542	137425552	+	0.000	0.000	Merged-chr5-137425710-17
NR58672--MA0741.1.KLF16	chr7	35119101	35119111	-	0.000	0.000	Merged-chr7-35119008-87
NR61337--MA0741.1.KLF16	chr7	127895646	127895656	+	0.000	0.000	Merged-chr7-127895657-49
NR25389--MA0741.1.KLF16	chr16	32658895	32658905	+	0.000	0.000	Merged-chr16-32659000-27
NR56209--MA1107.1.KLF9	chr6	127942098	127942110	+	0.000	0.000	Merged-chr6-127942038-1
NR46323--MA0599.1.KLF5	chr4	118406382	118406391	+	0.000	0.000	Merged-chr4-118406334-12
NR27482--MA0599.1.KLF5	chr17	24344897	24344906	-	0.000	0.000	Merged-chr17-24344874-27
NR55832--MA0599.1.KLF5	chr6	120264385	120264394	-	0.000	0.000	Merged-chr6-120264409-18
NR38337--MA1107.1.KLF9	chr2	147832623	147832635	+	0.000	0.000	Merged-chr2-147832545-2
NR54074--MA1107.1.KLF9	chr6	48693968	48693980	-	0.000	0.000	Merged-chr6-48693973-35
NR47850--MA0039.3.KLF4	chr4	148167072	148167082	-	0.000	0.000	Merged-chr4-148167175-10
NR20761--MA0741.1.KLF16	chr14	70994737	70994747	-	0.000	0.000	Merged-chr14-70994576-24
NR50905--MA0039.3.KLF4	chr5	112239639	112239649	-	0.000	0.000	Merged-chr5-112239781-12
NR1044--MA0741.1.KLF16	chr1	66897061	66897071	+	0.000	0.000	Merged-chr1-66897217-4
NR29653--MA0599.1.KLF5	chr17	80061425	80061434	+	0.000	0.000	Merged-chr17-80061241-5
NR16963--MA0742.1.Klf12	chr13	51726389	51726403	-	0.000	0.000	Merged-chr13-51726299-41
NR7073--MA0742.1.Klf12	chr10	82961549	82961563	+	0.000	0.000	Merged-chr10-82961512-14
NR5063--MA0599.1.KLF5	chr10	12929334	12929343	+	0.000	0.000	Merged-chr10-12929241-10
NR33358--MA1107.1.KLF9	chr19	32957100	32957112	+	0.000	0.000	Merged-chr19-32957163-34
NR65754--MA1107.1.KLF9	chr9	21601241	21601253	-	0.000	0.000	Merged-chr9-21601283-11
NR9090--MA1107.1.KLF9	chr11	5005465	5005477	+	0.000	0.000	Merged-chr11-5005546-13
NR35324--MA0599.1.KLF5	chr2	32867636	32867645	-	0.000	0.000	Merged-chr2-32867635-14
NR30000--MA0599.1.KLF5	chr17	86760422	86760431	-	0.000	0.000	Merged-chr17-86760300-15
NR52949--MA0741.1.KLF16	chr5	146655615	146655625	-	0.000	0.000	Merged-chr5-146655552-37
NR22311--MA0741.1.KLF16	chr15	36241633	36241643	-	0.000	0.000	Merged-chr15-36241584-11
NR44814--MA1107.1.KLF9	chr4	46485838	46485850	-	0.000	0.000	Merged-chr4-46485924-53
NR30633--MA0741.1.KLF16	chr18	34777006	34777016	-	0.000	0.000	Merged-chr18-34776840-4
NR40928--MA0742.1.Klf12	chr3	69156738	69156752	-	0.000	0.000	Merged-chr3-69156652-55
NR15133--MA0493.1.Klf1	chr12	100480786	100480796	+	0.000	0.000	Merged-chr12-100480598-53
NR13530--MA0741.1.KLF16	chr12	16321269	16321279	-	0.000	0.000	Merged-chr12-16321346-3
NR62742--MA0741.1.KLF16	chr8	34686609	34686619	-	0.000	0.000	Merged-chr8-34686570-26
NR55622--MA0599.1.KLF5	chr6	115515936	115515945	+	0.000	0.000	Merged-chr6-115515938-20
NR2308--MA0493.1.Klf1	chr1	135128303	135128313	+	0.000	0.000	Merged-chr1-135128273-30
NR5963--MA0599.1.KLF5	chr10	61465214	61465223	+	0.000	0.000	Merged-chr10-61465182-15
NR8654--MA1107.1.KLF9	chr10	125333678	125333690	+	0.000	0.000	Merged-chr10-125333760-2
NR89--MA0741.1.KLF16	chr1	13560130	13560140	+	0.000	0.000	Merged-chr1-13560165-1
NR29998--MA0599.1.KLF5	chr17	86760407	86760416	-	0.000	0.000	Merged-chr17-86760300-15
NR27428--MA0741.1.KLF16	chr17	23748258	23748268	+	0.000	0.000	Merged-chr17-23748319-15
NR3079--MA0039.3.KLF4	chr1	162565218	162565228	+	0.000	0.000	Merged-chr1-162565187-22
NR21961--MA0741.1.KLF16	chr15	5237423	5237433	-	0.000	0.000	Merged-chr15-5237523-64
NR46989--MA0039.3.KLF4	chr4	133601887	133601897	-	0.000	0.000	Merged-chr4-133601958-40
NR6466--MA0493.1.Klf1	chr10	77264471	77264481	+	0.000	0.000	Merged-chr10-77264465-20
NR52558--MA0493.1.Klf1	chr5	140389370	140389380	+	0.000	0.000	Merged-chr5-140389352-56
NR32945--MA0741.1.KLF16	chr19	12012388	12012398	+	0.000	0.000	Merged-chr19-12012380-1
NR35607--MA0741.1.KLF16	chr2	45117105	45117115	-	0.000	0.000	Merged-chr2-45117109-39
NR20644--MA0741.1.KLF16	chr14	66805704	66805714	+	0.000	0.000	Merged-chr14-66805736-29
