#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-log2fc-1_up.bed
NR19379--MA1107.1.KLF9	chr14	62878862	62878874	+	0.000	0.000	Merged-chr14-62878901-5
NR36640--MA1107.1.KLF9	chr2	161675496	161675508	+	0.000	0.000	Merged-chr2-161675424-1
NR28549--MA0599.1.KLF5	chr17	84944342	84944351	-	0.000	0.000	Merged-chr17-84944510-25
NR6222--MA0039.3.KLF4	chr10	80662385	80662395	+	0.000	0.000	Merged-chr10-80662335-4
NR57568--MA0599.1.KLF5	chr7	128070070	128070079	+	0.000	0.000	Merged-chr7-128070068-7
NR22705--MA0740.1.KLF14	chr15	94089625	94089638	-	0.000	0.000	Merged-chr15-94089786-40
NR63127--MA0599.1.KLF5	chr9	63698592	63698601	-	0.000	0.000	Merged-chr9-63698652-22
NR1880--MA0741.1.KLF16	chr1	128540353	128540363	+	0.000	0.000	Merged-chr1-128540410-9
NR66994--MA0742.1.Klf12	chrX	166672851	166672865	+	0.000	0.000	Merged-chrX-166672902-11
NR62417--MA0657.1.KLF13	chr9	42423815	42423832	+	0.000	0.000	Merged-chr9-42423784-11
NR29726--MA0741.1.KLF16	chr18	60625570	60625580	-	0.000	0.000	Merged-chr18-60625535-13
NR32716--MA0657.1.KLF13	chr2	17855796	17855813	-	0.000	0.000	Merged-chr2-17855738-13
NR48300--MA0741.1.KLF16	chr5	118172107	118172117	-	0.000	0.000	Merged-chr5-118172344-28
NR39199--MA0741.1.KLF16	chr3	97055084	97055094	+	0.000	0.000	Merged-chr3-97055000-19
NR14834--MA1107.1.KLF9	chr12	111367052	111367064	+	0.000	0.000	Merged-chr12-111367204-5
NR2877--MA0740.1.KLF14	chr1	161791976	161791989	-	0.000	0.000	Merged-chr1-161792020-2
NR26929--MA0599.1.KLF5	chr17	34299632	34299641	+	0.000	0.000	Merged-chr17-34299510-15
NR4612--MA0493.1.Klf1	chr10	13035077	13035087	-	0.000	0.000	Merged-chr10-13034992-1
NR63005--MA1107.1.KLF9	chr9	61331058	61331070	+	0.000	0.000	Merged-chr9-61330912-12
NR11452--MA0039.3.KLF4	chr11	102074474	102074484	+	0.000	0.000	Merged-chr11-102074455-23
NR8999--MA0599.1.KLF5	chr11	43701637	43701646	+	0.000	0.000	Merged-chr11-43701551-5
NR59084--MA1107.1.KLF9	chr8	40634822	40634834	-	0.000	0.000	Merged-chr8-40634821-50
NR28691--MA1107.1.KLF9	chr17	87602393	87602405	+	0.000	0.000	Merged-chr17-87602344-31
NR55034--MA0741.1.KLF16	chr7	29251414	29251424	-	0.000	0.000	Merged-chr7-29251339-19
NR23243--MA0599.1.KLF5	chr15	100914885	100914894	+	0.000	0.000	Merged-chr15-100915024-15
NR59402--MA1107.1.KLF9	chr8	61283208	61283220	+	0.000	0.000	Merged-chr8-61283229-50
NR25623--MA1107.1.KLF9	chr17	5748066	5748078	-	0.000	0.000	Merged-chr17-5748141-46
NR30278--MA0741.1.KLF16	chr18	75322575	75322585	-	0.000	0.000	Merged-chr18-75322404-42
NR24865--MA0493.1.Klf1	chr16	76283301	76283311	+	0.000	0.000	Merged-chr16-76283420-1
NR13839--MA0493.1.Klf1	chr12	82166464	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR47235--MA0741.1.KLF16	chr5	92967508	92967518	+	0.000	0.000	Merged-chr5-92967427-8
NR4625--MA1107.1.KLF9	chr10	13446835	13446847	-	0.000	0.000	Merged-chr10-13446841-15
NR11260--MA1107.1.KLF9	chr11	99116954	99116966	-	0.000	0.000	Merged-chr11-99116882-2
NR16226--MA1107.1.KLF9	chr13	52915430	52915442	-	0.000	0.000	Merged-chr13-52915528-4
NR49923--MA0493.1.Klf1	chr5	144358186	144358196	-	0.000	0.000	Merged-chr5-144358177-56
NR22363--MA0493.1.Klf1	chr15	84663178	84663188	-	0.000	0.000	Merged-chr15-84663201-26
NR57106--MA1107.1.KLF9	chr7	116484540	116484552	-	0.000	0.000	Merged-chr7-116484434-42
NR55947--MA1107.1.KLF9	chr7	68205949	68205961	-	0.000	0.000	Merged-chr7-68206033-25
NR11381--MA1107.1.KLF9	chr11	101199829	101199841	-	0.000	0.000	Merged-chr11-101199720-6
NR16008--MA0599.1.KLF5	chr13	43561090	43561099	-	0.000	0.000	Merged-chr13-43561269-2
NR12879--MA0493.1.Klf1	chr12	17511203	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR34689--MA1107.1.KLF9	chr2	94263630	94263642	+	0.000	0.000	Merged-chr2-94263643-18
NR40248--MA1107.1.KLF9	chr3	129879503	129879515	-	0.000	0.000	Merged-chr3-129879420-1
NR59411--MA1107.1.KLF9	chr8	61283226	61283238	+	0.000	0.000	Merged-chr8-61283229-50
NR47210--MA0742.1.Klf12	chr5	92128734	92128748	+	0.000	0.000	Merged-chr5-92128744-12
NR66379--MA0741.1.KLF16	chrX	100777163	100777173	+	0.000	0.000	Merged-chrX-100777014-69
NR30039--MA0741.1.KLF16	chr18	68195224	68195234	-	0.000	0.000	Merged-chr18-68195286-23
NR20037--MA0741.1.KLF16	chr14	101379753	101379763	-	0.000	0.000	Merged-chr14-101379606-24
NR20210--MA0740.1.KLF14	chr14	105895394	105895407	+	0.000	0.000	Merged-chr14-105895286-34
NR51435--MA0741.1.KLF16	chr6	67533270	67533280	+	0.000	0.000	Merged-chr6-67533170-65
NR34998--MA0741.1.KLF16	chr2	115636173	115636183	+	0.000	0.000	Merged-chr2-115636218-2
NR50520--MA1107.1.KLF9	chr6	17901365	17901377	-	0.000	0.000	Merged-chr6-17901265-19
NR53638--MA0741.1.KLF16	chr6	142507960	142507970	-	0.000	0.000	Merged-chr6-142507875-63
NR3571--MA1107.1.KLF9	chr1	178784086	178784098	+	0.000	0.000	Merged-chr1-178784216-1
NR5827--MA1107.1.KLF9	chr10	77035718	77035730	-	0.000	0.000	Merged-chr10-77035575-25
NR52034--MA0599.1.KLF5	chr6	97447100	97447109	+	0.000	0.000	Merged-chr6-97447180-22
NR44823--MA0493.1.Klf1	chr4	144901710	144901720	+	0.000	0.000	Merged-chr4-144901724-37
NR37961--MA0741.1.KLF16	chr3	28402422	28402432	-	0.000	0.000	Merged-chr3-28402386-46
NR58881--MA0741.1.KLF16	chr8	27206677	27206687	-	0.000	0.000	Merged-chr8-27206826-29
NR30353--MA0741.1.KLF16	chr18	77822613	77822623	+	0.000	0.000	Merged-chr18-77822747-6
NR42674--MA1107.1.KLF9	chr4	89350503	89350515	+	0.000	0.000	Merged-chr4-89350457-2
NR48707--MA0039.3.KLF4	chr5	124961820	124961830	+	0.000	0.000	Merged-chr5-124961637-18
NR643--MA0742.1.Klf12	chr1	52952740	52952754	-	0.000	0.000	Merged-chr1-52952796-56
NR51339--MA0741.1.KLF16	chr6	61270452	61270462	+	0.000	0.000	Merged-chr6-61270558-8
NR64776--MA0740.1.KLF14	chr9	112186614	112186627	+	0.000	0.000	Merged-chr9-112186441-37
NR55195--MA1107.1.KLF9	chr7	34630505	34630517	-	0.000	0.000	Merged-chr7-34630517-24
NR66345--MA0741.1.KLF16	chrX	99042496	99042506	+	0.000	0.000	Merged-chrX-99042663-22
NR54530--MA0039.3.KLF4	chr7	19239732	19239742	-	0.000	0.000	Merged-chr7-19239613-31
NR15248--MA0741.1.KLF16	chr12	118461011	118461021	-	0.000	0.000	Merged-chr12-118460851-4
NR16138--MA0599.1.KLF5	chr13	51408713	51408722	+	0.000	0.000	Merged-chr13-51408755-27
NR46788--MA0493.1.Klf1	chr5	67155783	67155793	+	0.000	0.000	Merged-chr5-67155759-12
NR13213--MA0599.1.KLF5	chr12	41566408	41566417	+	0.000	0.000	Merged-chr12-41566300-31
NR34693--MA0741.1.KLF16	chr2	94273529	94273539	-	0.000	0.000	Merged-chr2-94273480-55
NR66965--MA0493.1.Klf1	chrX	166185376	166185386	+	0.000	0.000	Merged-chrX-166185579-37
NR19515--MA0599.1.KLF5	chr14	68078501	68078510	+	0.000	0.000	Merged-chr14-68078565-20
NR61384--MA0741.1.KLF16	chr8	124344228	124344238	+	0.000	0.000	Merged-chr8-124344156-18
NR47541--MA0039.3.KLF4	chr5	103917211	103917221	-	0.000	0.000	Merged-chr5-103917325-19
NR66527--MA0599.1.KLF5	chrX	113298149	113298158	-	0.000	0.000	Merged-chrX-113298172-75
NR61655--MA0741.1.KLF16	chr8	128418609	128418619	+	0.000	0.000	Merged-chr8-128418642-30
NR55983--MA1107.1.KLF9	chr7	73531211	73531223	-	0.000	0.000	Merged-chr7-73531012-64
NR30349--MA0599.1.KLF5	chr18	77822611	77822620	+	0.000	0.000	Merged-chr18-77822747-6
NR24556--MA1107.1.KLF9	chr16	52009768	52009780	-	0.000	0.000	Merged-chr16-52009656-17
NR21631--MA1107.1.KLF9	chr15	74538492	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR29048--MA0740.1.KLF14	chr18	25367729	25367742	+	0.000	0.000	Merged-chr18-25367708-17
NR34386--MA0599.1.KLF5	chr2	79010056	79010065	-	0.000	0.000	Merged-chr2-79010022-27
NR11265--MA1107.1.KLF9	chr11	99116964	99116976	-	0.000	0.000	Merged-chr11-99116882-2
NR43649--MA0741.1.KLF16	chr4	128713451	128713461	-	0.000	0.000	Merged-chr4-128713412-15
NR4420--MA0493.1.Klf1	chr1	194626246	194626256	+	0.000	0.000	Merged-chr1-194626204-2
NR59419--MA0741.1.KLF16	chr8	61321595	61321605	+	0.000	0.000	Merged-chr8-61321606-56
NR63028--MA1107.1.KLF9	chr9	61826623	61826635	+	0.000	0.000	Merged-chr9-61826642-1
NR21604--MA0741.1.KLF16	chr15	73423332	73423342	-	0.000	0.000	Merged-chr15-73423381-101
NR55737--MA1107.1.KLF9	chr7	58759354	58759366	+	0.000	0.000	Merged-chr7-58759463-23
NR1817--MA1107.1.KLF9	chr1	127380937	127380949	-	0.000	0.000	Merged-chr1-127381080-26
NR6273--MA0493.1.Klf1	chr10	80848715	80848725	+	0.000	0.000	Merged-chr10-80848752-35
NR43496--MA0742.1.Klf12	chr4	123686654	123686668	+	0.000	0.000	Merged-chr4-123686542-1
NR31792--MA0741.1.KLF16	chr19	43520844	43520854	-	0.000	0.000	Merged-chr19-43520668-20
NR56039--MA1107.1.KLF9	chr7	78730005	78730017	+	0.000	0.000	Merged-chr7-78729978-9
NR13212--MA1107.1.KLF9	chr12	41566223	41566235	-	0.000	0.000	Merged-chr12-41566300-31
NR55732--MA0039.3.KLF4	chr7	58758697	58758707	+	0.000	0.000	Merged-chr7-58758564-8
NR39635--MA0740.1.KLF14	chr3	108284061	108284074	-	0.000	0.000	Merged-chr3-108284126-29
NR55645--MA0741.1.KLF16	chr7	49494958	49494968	+	0.000	0.000	Merged-chr7-49494921-17
NR66531--MA0740.1.KLF14	chrX	113298189	113298202	-	0.000	0.000	Merged-chrX-113298172-75
NR44627--MA0599.1.KLF5	chr4	140868695	140868704	+	0.000	0.000	Merged-chr4-140868739-15
NR15732--MA1107.1.KLF9	chr13	30760597	30760609	-	0.000	0.000	Merged-chr13-30760784-79
NR24902--MA0599.1.KLF5	chr16	78295030	78295039	-	0.000	0.000	Merged-chr16-78294970-14
NR50525--MA1107.1.KLF9	chr6	17901375	17901387	-	0.000	0.000	Merged-chr6-17901265-19
NR51946--MA0742.1.Klf12	chr6	91156640	91156654	+	0.000	0.000	Merged-chr6-91156791-33
NR286--MA0599.1.KLF5	chr1	34831629	34831638	-	0.000	0.000	Merged-chr1-34831505-37
NR21713--MA0741.1.KLF16	chr15	76190077	76190087	+	0.000	0.000	Merged-chr15-76190238-30
NR40925--MA0493.1.Klf1	chr3	146765065	146765075	+	0.000	0.000	Merged-chr3-146765113-32
NR34046--MA0599.1.KLF5	chr2	66634848	66634857	-	0.000	0.000	Merged-chr2-66634909-17
NR2878--MA0657.1.KLF13	chr1	161791973	161791990	-	0.000	0.000	Merged-chr1-161792020-2
NR66657--MA0599.1.KLF5	chrX	137050366	137050375	+	0.000	0.000	Merged-chrX-137050270-1
NR52369--MA1107.1.KLF9	chr6	114445028	114445040	+	0.000	0.000	Merged-chr6-114445139-32
NR2902--MA0039.3.KLF4	chr1	162477006	162477016	+	0.000	0.000	Merged-chr1-162477062-12
NR53869--MA0741.1.KLF16	chr6	145256794	145256804	-	0.000	0.000	Merged-chr6-145256997-16
NR57124--MA0039.3.KLF4	chr7	117406358	117406368	-	0.000	0.000	Merged-chr7-117406595-16
NR12472--MA0493.1.Klf1	chr11	118731874	118731884	+	0.000	0.000	Merged-chr11-118731916-25
NR47215--MA1107.1.KLF9	chr5	92128734	92128746	+	0.000	0.000	Merged-chr5-92128744-12
NR62641--MA1107.1.KLF9	chr9	50512118	50512130	-	0.000	0.000	Merged-chr9-50512107-7
NR48551--MA1107.1.KLF9	chr5	122899254	122899266	-	0.000	0.000	Merged-chr5-122899343-2
NR51709--MA0657.1.KLF13	chr6	84473454	84473471	-	0.000	0.000	Merged-chr6-84473454-1
NR12034--MA0599.1.KLF5	chr11	114068456	114068465	+	0.000	0.000	Merged-chr11-114068502-5
NR50793--MA0741.1.KLF16	chr6	37455728	37455738	-	0.000	0.000	Merged-chr6-37455816-24
NR63163--MA0493.1.Klf1	chr9	64564727	64564737	+	0.000	0.000	Merged-chr9-64564548-10
NR16953--MA0599.1.KLF5	chr13	89539639	89539648	+	0.000	0.000	Merged-chr13-89539460-39
NR41807--MA0740.1.KLF14	chr4	41295618	41295631	+	0.000	0.000	Merged-chr4-41295781-15
NR54456--MA0599.1.KLF5	chr7	16980381	16980390	+	0.000	0.000	Merged-chr7-16980470-23
NR37656--MA0599.1.KLF5	chr2	181081018	181081027	-	0.000	0.000	Merged-chr2-181081085-14
NR66460--MA0599.1.KLF5	chrX	104670078	104670087	-	0.000	0.000	Merged-chrX-104669930-6
NR28119--MA1107.1.KLF9	chr17	73810286	73810298	-	0.000	0.000	Merged-chr17-73810198-2
NR48828--MA0741.1.KLF16	chr5	129192020	129192030	+	0.000	0.000	Merged-chr5-129191899-21
NR1853--MA1107.1.KLF9	chr1	127796455	127796467	-	0.000	0.000	Merged-chr1-127796546-56
NR62893--MA0599.1.KLF5	chr9	58140061	58140070	+	0.000	0.000	Merged-chr9-58140138-21
NR30806--MA0599.1.KLF5	chr19	5098541	5098550	-	0.000	0.000	Merged-chr19-5098548-15
NR27742--MA0599.1.KLF5	chr17	57080112	57080121	-	0.000	0.000	Merged-chr17-57080070-15
NR54362--MA0599.1.KLF5	chr7	16001851	16001860	-	0.000	0.000	Merged-chr7-16001989-41
NR60207--MA0493.1.Klf1	chr8	87472689	87472699	+	0.000	0.000	Merged-chr8-87472817-24
NR8268--MA0741.1.KLF16	chr10	128940595	128940605	-	0.000	0.000	Merged-chr10-128940717-41
NR1039--MA0493.1.Klf1	chr1	74854899	74854909	-	0.000	0.000	Merged-chr1-74854969-34
NR6556--MA0740.1.KLF14	chr10	84440815	84440828	-	0.000	0.000	Merged-chr10-84440807-71
NR10964--MA0493.1.Klf1	chr11	95521722	95521732	+	0.000	0.000	Merged-chr11-95521691-12
NR36570--MA0493.1.Klf1	chr2	160367182	160367192	-	0.000	0.000	Merged-chr2-160367322-62
NR49928--MA0742.1.Klf12	chr5	144358274	144358288	-	0.000	0.000	Merged-chr5-144358177-56
NR18684--MA1107.1.KLF9	chr14	31398269	31398281	-	0.000	0.000	Merged-chr14-31398460-1
NR7722--MA0599.1.KLF5	chr10	120697633	120697642	+	0.000	0.000	Merged-chr10-120697518-32
NR61809--MA0741.1.KLF16	chr9	15531413	15531423	+	0.000	0.000	Merged-chr9-15531370-12
NR36462--MA1107.1.KLF9	chr2	157119295	157119307	-	0.000	0.000	Merged-chr2-157119108-55
NR18111--MA1107.1.KLF9	chr13	117390198	117390210	-	0.000	0.000	Merged-chr13-117390259-3
NR66693--MA0599.1.KLF5	chrX	140664827	140664836	+	0.000	0.000	Merged-chrX-140664923-33
NR57931--MA0493.1.Klf1	chr7	136894457	136894467	+	0.000	0.000	Merged-chr7-136894538-85
NR62422--MA0740.1.KLF14	chr9	42423875	42423888	+	0.000	0.000	Merged-chr9-42423784-11
NR23047--MA0599.1.KLF5	chr15	99276217	99276226	-	0.000	0.000	Merged-chr15-99276334-34
NR11834--MA1107.1.KLF9	chr11	109124567	109124579	+	0.000	0.000	Merged-chr11-109124612-1
NR37810--MA0741.1.KLF16	chr3	16227569	16227579	-	0.000	0.000	Merged-chr3-16227487-10
NR47936--MA0740.1.KLF14	chr5	112483181	112483194	+	0.000	0.000	Merged-chr5-112483145-18
NR46273--MA1107.1.KLF9	chr5	35462422	35462434	+	0.000	0.000	Merged-chr5-35462574-17
NR24105--MA0493.1.Klf1	chr16	24834889	24834899	+	0.000	0.000	Merged-chr16-24834930-16
NR34685--MA0741.1.KLF16	chr2	94263613	94263623	+	0.000	0.000	Merged-chr2-94263643-18
NR33864--MA1107.1.KLF9	chr2	58481444	58481456	-	0.000	0.000	Merged-chr2-58481590-14
NR36235--MA0599.1.KLF5	chr2	153325879	153325888	-	0.000	0.000	Merged-chr2-153325949-22
NR11279--MA1107.1.KLF9	chr11	99132679	99132691	-	0.000	0.000	Merged-chr11-99132520-18
NR5843--MA0741.1.KLF16	chr10	77367039	77367049	+	0.000	0.000	Merged-chr10-77367193-51
NR5093--MA0039.3.KLF4	chr10	42887289	42887299	-	0.000	0.000	Merged-chr10-42887187-18
NR1859--MA0599.1.KLF5	chr1	127982232	127982241	+	0.000	0.000	Merged-chr1-127982312-18
NR11293--MA0493.1.Klf1	chr11	99549733	99549743	-	0.000	0.000	Merged-chr11-99549700-12
NR47363--MA1107.1.KLF9	chr5	99495558	99495570	+	0.000	0.000	Merged-chr5-99495568-41
NR62646--MA1107.1.KLF9	chr9	50512128	50512140	-	0.000	0.000	Merged-chr9-50512107-7
NR14223--MA0599.1.KLF5	chr12	100277002	100277011	-	0.000	0.000	Merged-chr12-100277058-24
NR37325--MA0599.1.KLF5	chr2	172428837	172428846	-	0.000	0.000	Merged-chr2-172428785-9
NR57362--MA0740.1.KLF14	chr7	123189953	123189966	+	0.000	0.000	Merged-chr7-123189982-13
NR27039--MA0493.1.Klf1	chr17	35197378	35197388	+	0.000	0.000	Merged-chr17-35197339-8
NR44098--MA1107.1.KLF9	chr4	134372585	134372597	+	0.000	0.000	Merged-chr4-134372505-25
NR46815--MA1107.1.KLF9	chr5	67831551	67831563	-	0.000	0.000	Merged-chr5-67831639-31
NR9835--MA0741.1.KLF16	chr11	69073167	69073177	-	0.000	0.000	Merged-chr11-69073010-1
NR44621--MA0740.1.KLF14	chr4	140833014	140833027	-	0.000	0.000	Merged-chr4-140833040-18
NR53916--MA1107.1.KLF9	chr6	145992967	145992979	+	0.000	0.000	Merged-chr6-145993129-56
NR62999--MA0742.1.Klf12	chr9	61054576	61054590	-	0.000	0.000	Merged-chr9-61054632-26
NR53020--MA0741.1.KLF16	chr6	129049285	129049295	-	0.000	0.000	Merged-chr6-129049251-27
NR28604--MA0599.1.KLF5	chr17	86216050	86216059	-	0.000	0.000	Merged-chr17-86215920-18
NR53254--MA0493.1.Klf1	chr6	135167962	135167972	-	0.000	0.000	Merged-chr6-135168143-37
NR46790--MA0741.1.KLF16	chr5	67155784	67155794	+	0.000	0.000	Merged-chr5-67155759-12
NR64181--MA1107.1.KLF9	chr9	98616511	98616523	+	0.000	0.000	Merged-chr9-98616546-17
NR64038--MA1107.1.KLF9	chr9	92602394	92602406	-	0.000	0.000	Merged-chr9-92602445-4
NR55979--MA0039.3.KLF4	chr7	73517561	73517571	+	0.000	0.000	Merged-chr7-73517689-25
NR53240--MA0740.1.KLF14	chr6	135088024	135088037	-	0.000	0.000	Merged-chr6-135087974-38
NR56738--MA1107.1.KLF9	chr7	105787145	105787157	+	0.000	0.000	Merged-chr7-105787393-34
NR4493--MA0599.1.KLF5	chr10	7212244	7212253	-	0.000	0.000	Merged-chr10-7212223-140
NR52706--MA0493.1.Klf1	chr6	122491815	122491825	+	0.000	0.000	Merged-chr6-122491726-37
NR34829--MA1107.1.KLF9	chr2	104286394	104286406	-	0.000	0.000	Merged-chr2-104286317-9
NR36506--MA0741.1.KLF16	chr2	158179201	158179211	-	0.000	0.000	Merged-chr2-158179183-18
NR34284--MA0741.1.KLF16	chr2	74681815	74681825	-	0.000	0.000	Merged-chr2-74681883-2
NR18689--MA1107.1.KLF9	chr14	31398279	31398291	-	0.000	0.000	Merged-chr14-31398460-1
NR39943--MA0493.1.Klf1	chr3	121426492	121426502	-	0.000	0.000	Merged-chr3-121426726-98
NR45637--MA0599.1.KLF5	chr5	5573937	5573946	-	0.000	0.000	Merged-chr5-5574084-22
NR4170--MA0740.1.KLF14	chr1	191097789	191097802	+	0.000	0.000	Merged-chr1-191097986-4
NR16948--MA1107.1.KLF9	chr13	89521652	89521664	+	0.000	0.000	Merged-chr13-89521757-30
NR60992--MA0741.1.KLF16	chr8	119569905	119569915	-	0.000	0.000	Merged-chr8-119570093-35
NR29862--MA0741.1.KLF16	chr18	65322464	65322474	-	0.000	0.000	Merged-chr18-65322333-46
NR57646--MA0740.1.KLF14	chr7	129648007	129648020	-	0.000	0.000	Merged-chr7-129648020-1
NR56553--MA0741.1.KLF16	chr7	99834053	99834063	-	0.000	0.000	Merged-chr7-99833987-52
NR18923--MA0599.1.KLF5	chr14	47740787	47740796	+	0.000	0.000	Merged-chr14-47740703-52
NR20391--MA0599.1.KLF5	chr14	118827930	118827939	-	0.000	0.000	Merged-chr14-118827968-19
NR8265--MA1107.1.KLF9	chr10	128940562	128940574	-	0.000	0.000	Merged-chr10-128940717-41
NR43000--MA0493.1.Klf1	chr4	109212671	109212681	-	0.000	0.000	Merged-chr4-109212639-1
NR58961--MA0741.1.KLF16	chr8	34397997	34398007	+	0.000	0.000	Merged-chr8-34397971-66
NR14107--MA0599.1.KLF5	chr12	94262062	94262071	-	0.000	0.000	Merged-chr12-94261994-1
NR514--MA1107.1.KLF9	chr1	40228151	40228163	-	0.000	0.000	Merged-chr1-40228252-23
NR25949--MA0741.1.KLF16	chr17	13208562	13208572	-	0.000	0.000	Merged-chr17-13208567-23
NR58811--MA0493.1.Klf1	chr8	25149322	25149332	+	0.000	0.000	Merged-chr8-25149287-19
NR4483--MA1107.1.KLF9	chr10	5795633	5795645	+	0.000	0.000	Merged-chr10-5795457-7
NR31240--MA0741.1.KLF16	chr19	16956024	16956034	+	0.000	0.000	Merged-chr19-16955982-11
NR62427--MA1107.1.KLF9	chr9	42423875	42423887	+	0.000	0.000	Merged-chr9-42423784-11
NR61744--MA0742.1.Klf12	chr9	11579249	11579263	-	0.000	0.000	Merged-chr9-11579132-23
NR1909--MA0741.1.KLF16	chr1	128713044	128713054	+	0.000	0.000	Merged-chr1-128713010-21
NR54254--MA1107.1.KLF9	chr7	6343624	6343636	+	0.000	0.000	Merged-chr7-6343741-28
NR21033--MA0741.1.KLF16	chr15	36337064	36337074	+	0.000	0.000	Merged-chr15-36337000-24
NR34297--MA0741.1.KLF16	chr2	75114515	75114525	-	0.000	0.000	Merged-chr2-75114355-21
NR13768--MA0657.1.KLF13	chr12	79581629	79581646	+	0.000	0.000	Merged-chr12-79581763-13
NR16891--MA0599.1.KLF5	chr13	83727418	83727427	+	0.000	0.000	Merged-chr13-83727511-10
NR53182--MA1107.1.KLF9	chr6	134348663	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR48547--MA0039.3.KLF4	chr5	122899250	122899260	-	0.000	0.000	Merged-chr5-122899343-2
NR65277--MA0599.1.KLF5	chr9	119453534	119453543	-	0.000	0.000	Merged-chr9-119453486-15
NR46041--MA0741.1.KLF16	chr5	29195956	29195966	-	0.000	0.000	Merged-chr5-29195906-68
NR28178--MA0741.1.KLF16	chr17	74865041	74865051	-	0.000	0.000	Merged-chr17-74864979-18
NR60292--MA1107.1.KLF9	chr8	91801928	91801940	-	0.000	0.000	Merged-chr8-91801634-28
NR23713--MA0039.3.KLF4	chr16	10958475	10958485	+	0.000	0.000	Merged-chr16-10958757-32
NR52662--MA0599.1.KLF5	chr6	120666243	120666252	+	0.000	0.000	Merged-chr6-120666537-45
NR8611--MA0599.1.KLF5	chr11	12072489	12072498	+	0.000	0.000	Merged-chr11-12072507-15
NR61495--MA0599.1.KLF5	chr8	126129474	126129483	-	0.000	0.000	Merged-chr8-126129401-4
NR14726--MA0741.1.KLF16	chr12	109446514	109446524	-	0.000	0.000	Merged-chr12-109446341-43
NR8098--MA0741.1.KLF16	chr10	127621763	127621773	+	0.000	0.000	Merged-chr10-127621595-57
NR25439--MA0741.1.KLF16	chr16	95434626	95434636	+	0.000	0.000	Merged-chr16-95434709-3
NR20519--MA0742.1.Klf12	chr14	121658770	121658784	+	0.000	0.000	Merged-chr14-121658944-24
NR50860--MA0741.1.KLF16	chr6	39348148	39348158	+	0.000	0.000	Merged-chr6-39348126-65
NR12276--MA0493.1.Klf1	chr11	116688047	116688057	-	0.000	0.000	Merged-chr11-116688042-60
NR32588--MA0599.1.KLF5	chr2	9792596	9792605	-	0.000	0.000	Merged-chr2-9792573-15
NR8758--MA0742.1.Klf12	chr11	22001792	22001806	+	0.000	0.000	Merged-chr11-22001855-28
NR59905--MA1107.1.KLF9	chr8	77268560	77268572	+	0.000	0.000	Merged-chr8-77268341-22
NR41739--MA0599.1.KLF5	chr4	35130602	35130611	+	0.000	0.000	Merged-chr4-35130648-17
NR65727--MA0741.1.KLF16	chrX	11807625	11807635	-	0.000	0.000	Merged-chrX-11807540-17
NR19777--MA0741.1.KLF16	chr14	76700946	76700956	-	0.000	0.000	Merged-chr14-76701003-15
NR30032--MA0741.1.KLF16	chr18	68190010	68190020	+	0.000	0.000	Merged-chr18-68190088-51
NR48353--MA0741.1.KLF16	chr5	118661946	118661956	+	0.000	0.000	Merged-chr5-118661904-17
NR50132--MA1107.1.KLF9	chr5	148266883	148266895	-	0.000	0.000	Merged-chr5-148266957-7
NR38417--MA0741.1.KLF16	chr3	63610075	63610085	-	0.000	0.000	Merged-chr3-63609909-22
NR33328--MA0740.1.KLF14	chr2	31186227	31186240	-	0.000	0.000	Merged-chr2-31186156-11
NR36466--MA0741.1.KLF16	chr2	157122082	157122092	-	0.000	0.000	Merged-chr2-157121969-26
NR20942--MA0599.1.KLF5	chr15	28024564	28024573	+	0.000	0.000	Merged-chr15-28024714-15
NR42171--MA0741.1.KLF16	chr4	47011210	47011220	-	0.000	0.000	Merged-chr4-47011023-46
NR57657--MA0741.1.KLF16	chr7	129647989	129647999	-	0.000	0.000	Merged-chr7-129648020-1
NR27993--MA0493.1.Klf1	chr17	70886788	70886798	-	0.000	0.000	Merged-chr17-70886838-34
NR52608--MA0493.1.Klf1	chr6	119749279	119749289	+	0.000	0.000	Merged-chr6-119749325-22
NR29365--MA0741.1.KLF16	chr18	39758256	39758266	+	0.000	0.000	Merged-chr18-39758407-11
NR57637--MA0599.1.KLF5	chr7	128860230	128860239	+	0.000	0.000	Merged-chr7-128860408-11
NR63362--MA0741.1.KLF16	chr9	69073445	69073455	-	0.000	0.000	Merged-chr9-69073494-25
NR29907--MA0741.1.KLF16	chr18	65924895	65924905	-	0.000	0.000	Merged-chr18-65924997-33
NR6221--MA0599.1.KLF5	chr10	80662384	80662393	+	0.000	0.000	Merged-chr10-80662335-4
