#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR47814--MA1107.1.KLF9	chr5	74200768	74200780	-	0.000	0.000	Merged-chr5-74200641-59
NR58746--MA0741.1.KLF16	chr7	118995257	118995267	+	0.000	0.000	Merged-chr7-118995325-43
NR22519--MA1107.1.KLF9	chr15	89147207	89147219	+	0.000	0.000	Merged-chr15-89146991-62
NR12404--MA0741.1.KLF16	chr12	8521798	8521808	+	0.000	0.000	Merged-chr12-8521654-50
NR55506--MA0742.1.Klf12	chr7	4752624	4752638	+	0.000	0.000	Merged-chr7-4752938-34
NR8832--MA1107.1.KLF9	chr11	30986393	30986405	-	0.000	0.000	Merged-chr11-30986417-66
NR5597--MA0742.1.Klf12	chr10	53379931	53379945	-	0.000	0.000	Merged-chr10-53379695-71
NR33053--MA0741.1.KLF16	chr2	27438468	27438478	+	0.000	0.000	Merged-chr2-27438518-5
NR9368--MA0599.1.KLF5	chr11	57791207	57791216	+	0.000	0.000	Merged-chr11-57791276-17
NR10878--MA0493.1.Klf1	chr11	95521722	95521732	+	0.000	0.000	Merged-chr11-95521691-12
NR60708--MA0599.1.KLF5	chr8	46617378	46617387	-	0.000	0.000	Merged-chr8-46617433-87
NR11421--MA1107.1.KLF9	chr11	105126433	105126445	-	0.000	0.000	Merged-chr11-105126391-86
NR42597--MA0039.3.KLF4	chr4	53385067	53385077	-	0.000	0.000	Merged-chr4-53384912-31
NR48134--MA0742.1.Klf12	chr5	92675290	92675304	-	0.000	0.000	Merged-chr5-92675540-55
NR68302--MA1107.1.KLF9	chrX	167092075	167092087	+	0.000	0.000	Merged-chrX-167092139-46
NR48116--MA1107.1.KLF9	chr5	92128734	92128746	+	0.000	0.000	Merged-chr5-92128744-12
NR41991--MA1107.1.KLF9	chr4	32950899	32950911	+	0.000	0.000	Merged-chr4-32950743-79
NR41917--MA0741.1.KLF16	chr4	26346903	26346913	-	0.000	0.000	Merged-chr4-26346644-81
NR52320--MA0599.1.KLF5	chr6	51544499	51544508	+	0.000	0.000	Merged-chr6-51544589-23
NR18567--MA0741.1.KLF16	chr14	31830757	31830767	+	0.000	0.000	Merged-chr14-31830494-112
NR64268--MA0742.1.Klf12	chr9	53328540	53328554	-	0.000	0.000	Merged-chr9-53328523-30
NR26076--MA0740.1.KLF14	chr17	23592679	23592692	+	0.000	0.000	Merged-chr17-23592787-37
NR55030--MA0599.1.KLF5	chr6	142891587	142891596	+	0.000	0.000	Merged-chr6-142891615-20
NR57625--MA1107.1.KLF9	chr7	80947875	80947887	-	0.000	0.000	Merged-chr7-80947712-62
NR24272--MA0741.1.KLF16	chr16	45261458	45261468	+	0.000	0.000	Merged-chr16-45261551-46
NR52516--MA1107.1.KLF9	chr6	59250571	59250583	-	0.000	0.000	Merged-chr6-59250719-6
NR39758--MA0741.1.KLF16	chr3	105825697	105825707	+	0.000	0.000	Merged-chr3-105825792-34
NR24543--MA0741.1.KLF16	chr16	58703613	58703623	+	0.000	0.000	Merged-chr16-58703563-32
NR31151--MA0493.1.Klf1	chr19	8757005	8757015	+	0.000	0.000	Merged-chr19-8757243-84
NR4028--MA0742.1.Klf12	chr1	181860840	181860854	-	0.000	0.000	Merged-chr1-181860828-54
NR21698--MA0742.1.Klf12	chr15	75678795	75678809	+	0.000	0.000	Merged-chr15-75678935-117
NR19595--MA0599.1.KLF5	chr14	70766806	70766815	-	0.000	0.000	Merged-chr14-70766772-69
NR10010--MA0599.1.KLF5	chr11	73177062	73177071	+	0.000	0.000	Merged-chr11-73177173-60
NR55589--MA0740.1.KLF14	chr7	6383275	6383288	-	0.000	0.000	Merged-chr7-6383352-66
NR14336--MA0741.1.KLF16	chr12	107160404	107160414	+	0.000	0.000	Merged-chr12-107160431-72
NR61597--MA0741.1.KLF16	chr8	83741338	83741348	+	0.000	0.000	Merged-chr8-83741278-35
NR43290--MA0599.1.KLF5	chr4	94614512	94614521	-	0.000	0.000	Merged-chr4-94614502-53
NR13602--MA0599.1.KLF5	chr12	83487833	83487842	-	0.000	0.000	Merged-chr12-83487559-87
NR56176--MA0741.1.KLF16	chr7	25297659	25297669	+	0.000	0.000	Merged-chr7-25297702-69
NR2642--MA1107.1.KLF9	chr1	151083927	151083939	-	0.000	0.000	Merged-chr1-151084034-24
NR67436--MA1107.1.KLF9	chrX	71622301	71622313	+	0.000	0.000	Merged-chrX-71622436-27
NR56447--MA0741.1.KLF16	chr7	29783999	29784009	+	0.000	0.000	Merged-chr7-29784146-39
NR9344--MA0039.3.KLF4	chr11	55131275	55131285	+	0.000	0.000	Merged-chr11-55131266-10
NR33847--MA0741.1.KLF16	chr2	59882610	59882620	-	0.000	0.000	Merged-chr2-59882495-61
NR41177--MA0493.1.Klf1	chr3	146207601	146207611	+	0.000	0.000	Merged-chr3-146207752-15
NR41898--MA0741.1.KLF16	chr4	24966434	24966444	-	0.000	0.000	Merged-chr4-24966539-28
NR41503--MA0741.1.KLF16	chr3	153944497	153944507	-	0.000	0.000	Merged-chr3-153944513-90
NR64269--MA0039.3.KLF4	chr9	53344748	53344758	+	0.000	0.000	Merged-chr9-53344730-22
NR11409--MA0599.1.KLF5	chr11	105126362	105126371	+	0.000	0.000	Merged-chr11-105126391-86
NR26951--MA0741.1.KLF16	chr17	37083487	37083497	+	0.000	0.000	Merged-chr17-37083456-32
NR8605--MA0599.1.KLF5	chr11	20542960	20542969	+	0.000	0.000	Merged-chr11-20543083-82
NR55231--MA0493.1.Klf1	chr6	145106532	145106542	-	0.000	0.000	Merged-chr6-145106476-8
NR52421--MA0741.1.KLF16	chr6	54849706	54849716	-	0.000	0.000	Merged-chr6-54849565-61
NR52441--MA0599.1.KLF5	chr6	55056927	55056936	-	0.000	0.000	Merged-chr6-55056982-3
NR47479--MA0493.1.Klf1	chr5	64651647	64651657	-	0.000	0.000	Merged-chr5-64651532-36
NR16268--MA0741.1.KLF16	chr13	63189570	63189580	-	0.000	0.000	Merged-chr13-63189715-33
NR58147--MA0493.1.Klf1	chr7	102250220	102250230	+	0.000	0.000	Merged-chr7-102250093-179
NR9941--MA0599.1.KLF5	chr11	70970134	70970143	-	0.000	0.000	Merged-chr11-70970318-94
NR44--MA0493.1.Klf1	chr1	9748369	9748379	+	0.000	0.000	Merged-chr1-9748181-106,Merged-chr1-9748550-1
NR53028--MA0039.3.KLF4	chr6	86397186	86397196	+	0.000	0.000	Merged-chr6-86397021-74
NR15455--MA0599.1.KLF5	chr13	34994703	34994712	-	0.000	0.000	Merged-chr13-34994840-2
NR64660--MA0599.1.KLF5	chr9	65908960	65908969	-	0.000	0.000	Merged-chr9-65909052-64
NR2307--MA0740.1.KLF14	chr1	134405947	134405960	+	0.000	0.000	Merged-chr1-134406034-69
NR68044--MA0740.1.KLF14	chrX	153007133	153007146	-	0.000	0.000	Merged-chrX-153007191-68
NR50248--MA0599.1.KLF5	chr5	135545383	135545392	+	0.000	0.000	Merged-chr5-135545364-67
NR62547--MA0493.1.Klf1	chr8	117802078	117802088	+	0.000	0.000	Merged-chr8-117802067-74
NR35113--MA0741.1.KLF16	chr2	116900134	116900144	-	0.000	0.000	Merged-chr2-116900141-29
NR61255--MA1107.1.KLF9	chr8	71668273	71668285	-	0.000	0.000	Merged-chr8-71668308-31
NR56693--MA0599.1.KLF5	chr7	38200954	38200963	-	0.000	0.000	Merged-chr7-38201003-55
NR3289--MA0741.1.KLF16	chr1	165174213	165174223	-	0.000	0.000	Merged-chr1-165174283-37
NR30523--MA0599.1.KLF5	chr18	81405005	81405014	+	0.000	0.000	Merged-chr18-81404957-28
NR2988--MA0599.1.KLF5	chr1	156939029	156939038	-	0.000	0.000	Merged-chr1-156938918-4
NR5698--MA0599.1.KLF5	chr10	58497883	58497892	-	0.000	0.000	Merged-chr10-58497927-65
NR3379--MA0493.1.Klf1	chr1	165988909	165988919	-	0.000	0.000	Merged-chr1-165988939-8
NR6871--MA0741.1.KLF16	chr10	85035282	85035292	+	0.000	0.000	Merged-chr10-85035484-19
NR47851--MA0599.1.KLF5	chr5	75066856	75066865	+	0.000	0.000	Merged-chr5-75066831-3
NR61986--MA0742.1.Klf12	chr8	95832694	95832708	+	0.000	0.000	Merged-chr8-95832860-38
NR64626--MA0741.1.KLF16	chr9	65598925	65598935	-	0.000	0.000	Merged-chr9-65598978-11
NR14383--MA0599.1.KLF5	chr12	108334123	108334132	-	0.000	0.000	Merged-chr12-108333959-92
NR59805--MA0740.1.KLF14	chr7	143636936	143636949	+	0.000	0.000	Merged-chr7-143636805-37
NR2640--MA0741.1.KLF16	chr1	151083945	151083955	-	0.000	0.000	Merged-chr1-151084034-24
NR52468--MA0741.1.KLF16	chr6	56909162	56909172	-	0.000	0.000	Merged-chr6-56909111-27
NR58500--MA1107.1.KLF9	chr7	112679301	112679313	+	0.000	0.000	Merged-chr7-112679423-49
NR51217--MA0599.1.KLF5	chr5	149861695	149861704	+	0.000	0.000	Merged-chr5-149861626-19
NR44537--MA0657.1.KLF13	chr4	129513653	129513670	-	0.000	0.000	Merged-chr4-129513609-16
NR7648--MA0741.1.KLF16	chr10	117532277	117532287	+	0.000	0.000	Merged-chr10-117532128-28
NR59712--MA0599.1.KLF5	chr7	141902449	141902458	+	0.000	0.000	Merged-chr7-141902340-67
NR50961--MA0740.1.KLF14	chr5	145140344	145140357	-	0.000	0.000	Merged-chr5-145140183-70
NR22972--MA0741.1.KLF16	chr15	99294987	99294997	+	0.000	0.000	Merged-chr15-99295026-65
NR21699--MA0599.1.KLF5	chr15	75678796	75678805	+	0.000	0.000	Merged-chr15-75678935-117
NR9108--MA0493.1.Klf1	chr11	50225320	50225330	+	0.000	0.000	Merged-chr11-50225207-103
NR58712--MA0741.1.KLF16	chr7	118499323	118499333	-	0.000	0.000	Merged-chr7-118499270-20
NR54809--MA0599.1.KLF5	chr6	140614956	140614965	-	0.000	0.000	Merged-chr6-140614999-43
NR19253--MA0742.1.Klf12	chr14	60634652	60634666	-	0.000	0.000	Merged-chr14-60634625-83
NR3947--MA1107.1.KLF9	chr1	180401961	180401973	-	0.000	0.000	Merged-chr1-180401851-47
NR58236--MA0741.1.KLF16	chr7	105581283	105581293	-	0.000	0.000	Merged-chr7-105581404-62
NR27109--MA0741.1.KLF16	chr17	45686242	45686252	-	0.000	0.000	Merged-chr17-45686351-100
NR3146--MA0741.1.KLF16	chr1	162477010	162477020	+	0.000	0.000	Merged-chr1-162477062-12
NR44380--MA0599.1.KLF5	chr4	126753431	126753440	+	0.000	0.000	Merged-chr4-126753517-82
NR35753--MA0599.1.KLF5	chr2	135760830	135760839	-	0.000	0.000	Merged-chr2-135760738-1
NR43711--MA0599.1.KLF5	chr4	109476472	109476481	-	0.000	0.000	Merged-chr4-109476466-95
NR41070--MA0741.1.KLF16	chr3	144570223	144570233	+	0.000	0.000	Merged-chr3-144570161-115
NR15871--MA0741.1.KLF16	chr13	51676878	51676888	-	0.000	0.000	Merged-chr13-51677073-51
NR32009--MA0599.1.KLF5	chr19	47829049	47829058	-	0.000	0.000	Merged-chr19-47829109-19
NR51738--MA0740.1.KLF14	chr6	29694166	29694179	-	0.000	0.000	Merged-chr6-29694169-43
NR52534--MA1107.1.KLF9	chr6	61206554	61206566	+	0.000	0.000	Merged-chr6-61206745-14
NR55930--MA0599.1.KLF5	chr7	19403858	19403867	+	0.000	0.000	Merged-chr7-19404013-49
NR54486--MA0493.1.Klf1	chr6	131360949	131360959	+	0.000	0.000	Merged-chr6-131360914-18
NR62532--MA0741.1.KLF16	chr8	117475105	117475115	-	0.000	0.000	Merged-chr8-117475129-26
NR65154--MA0493.1.Klf1	chr9	85843783	85843793	-	0.000	0.000	Merged-chr9-85843556-83
NR51696--MA0599.1.KLF5	chr6	29271079	29271088	+	0.000	0.000	Merged-chr6-29271103-44
NR49579--MA0740.1.KLF14	chr5	123721030	123721043	-	0.000	0.000	Merged-chr5-123720973-59
NR7645--MA0599.1.KLF5	chr10	117532277	117532286	+	0.000	0.000	Merged-chr10-117532128-28
NR31871--MA0742.1.Klf12	chr19	45058403	45058417	+	0.000	0.000	Merged-chr19-45058529-63
NR57235--MA0740.1.KLF14	chr7	63985961	63985974	-	0.000	0.000	Merged-chr7-63985848-27
NR34761--MA0493.1.Klf1	chr2	101209303	101209313	+	0.000	0.000	Merged-chr2-101209230-18
NR44352--MA1107.1.KLF9	chr4	126260940	126260952	-	0.000	0.000	Merged-chr4-126260949-19
NR54191--MA0599.1.KLF5	chr6	125191774	125191783	-	0.000	0.000	Merged-chr6-125191910-87
NR49318--MA1107.1.KLF9	chr5	120578029	120578041	-	0.000	0.000	Merged-chr5-120578158-9
NR32831--MA0741.1.KLF16	chr2	18800219	18800229	+	0.000	0.000	Merged-chr2-18800160-25
NR14011--MA0493.1.Klf1	chr12	99883583	99883593	+	0.000	0.000	Merged-chr12-99883517-13
NR5078--MA0741.1.KLF16	chr10	20952522	20952532	-	0.000	0.000	Merged-chr10-20952486-81
NR22353--MA0741.1.KLF16	chr15	85735368	85735378	-	0.000	0.000	Merged-chr15-85735483-51
NR27263--MA0740.1.KLF14	chr17	47611529	47611542	-	0.000	0.000	Merged-chr17-47611424-64
NR36722--MA0599.1.KLF5	chr2	162931482	162931491	+	0.000	0.000	Merged-chr2-162931607-133
NR47944--MA1107.1.KLF9	chr5	77092712	77092724	+	0.000	0.000	Merged-chr5-77092743-13
NR59281--MA1107.1.KLF9	chr7	132484475	132484487	+	0.000	0.000	Merged-chr7-132484598-7
NR14422--MA0657.1.KLF13	chr12	108686661	108686678	+	0.000	0.000	Merged-chr12-108686639-7
NR12096--MA0599.1.KLF5	chr11	117987041	117987050	-	0.000	0.000	Merged-chr11-117986914-54
NR5913--MA0599.1.KLF5	chr10	62340188	62340197	+	0.000	0.000	Merged-chr10-62340200-89
NR63775--MA0742.1.Klf12	chr9	32488005	32488019	-	0.000	0.000	Merged-chr9-32487772-66
NR3669--MA0741.1.KLF16	chr1	172310319	172310329	-	0.000	0.000	Merged-chr1-172310200-78
NR35017--MA0741.1.KLF16	chr2	112240501	112240511	+	0.000	0.000	Merged-chr2-112240570-1
NR25015--MA0741.1.KLF16	chr16	90349952	90349962	+	0.000	0.000	Merged-chr16-90349781-52
NR19585--MA1107.1.KLF9	chr14	70443473	70443485	-	0.000	0.000	Merged-chr14-70443367-61
NR61229--MA0493.1.Klf1	chr8	71405963	71405973	-	0.000	0.000	Merged-chr8-71406037-52
NR31386--MA0741.1.KLF16	chr19	21778299	21778309	+	0.000	0.000	Merged-chr19-21778385-93
NR66258--MA0599.1.KLF5	chr9	114592623	114592632	+	0.000	0.000	Merged-chr9-114592565-4
NR15473--MA0599.1.KLF5	chr13	35808214	35808223	+	0.000	0.000	Merged-chr13-35808207-14
NR44429--MA0493.1.Klf1	chr4	128713452	128713462	-	0.000	0.000	Merged-chr4-128713412-15
NR23770--MA1107.1.KLF9	chr16	22655364	22655376	-	0.000	0.000	Merged-chr16-22655382-16
NR44223--MA0740.1.KLF14	chr4	123750290	123750303	+	0.000	0.000	Merged-chr4-123750175-81
NR2397--MA0740.1.KLF14	chr1	136466225	136466238	-	0.000	0.000	Merged-chr1-136466320-50
NR7757--MA0741.1.KLF16	chr10	118141784	118141794	-	0.000	0.000	Merged-chr10-118141818-53
NR16505--MA0741.1.KLF16	chr13	73265742	73265752	+	0.000	0.000	Merged-chr13-73265684-17
NR50231--MA0741.1.KLF16	chr5	135187150	135187160	-	0.000	0.000	Merged-chr5-135187170-73
NR34016--MA0740.1.KLF14	chr2	66634845	66634858	-	0.000	0.000	Merged-chr2-66634909-17
NR9807--MA0599.1.KLF5	chr11	69332279	69332288	+	0.000	0.000	Merged-chr11-69332186-23
NR56433--MA0493.1.Klf1	chr7	29289018	29289028	+	0.000	0.000	Merged-chr7-29289173-29
NR50933--MA0599.1.KLF5	chr5	144295025	144295034	-	0.000	0.000	Merged-chr5-144295152-24
NR64526--MA0599.1.KLF5	chr9	62847934	62847943	-	0.000	0.000	Merged-chr9-62847920-25
NR49439--MA1107.1.KLF9	chr5	122209816	122209828	+	0.000	0.000	Merged-chr5-122209892-38
NR58074--MA0741.1.KLF16	chr7	100894632	100894642	+	0.000	0.000	Merged-chr7-100894726-3
NR63090--MA0742.1.Klf12	chr8	124949355	124949369	-	0.000	0.000	Merged-chr8-124949178-105
NR50492--MA0742.1.Klf12	chr5	138161010	138161024	+	0.000	0.000	Merged-chr5-138161091-53
NR44679--MA1107.1.KLF9	chr4	132178849	132178861	-	0.000	0.000	Merged-chr4-132178810-24
NR33796--MA1107.1.KLF9	chr2	58357846	58357858	+	0.000	0.000	Merged-chr2-58357773-63
NR12398--MA0741.1.KLF16	chr12	8521792	8521802	+	0.000	0.000	Merged-chr12-8521654-50
NR18155--MA1107.1.KLF9	chr14	7914161	7914173	-	0.000	0.000	Merged-chr14-7914040-29
NR58733--MA1107.1.KLF9	chr7	118740246	118740258	-	0.000	0.000	Merged-chr7-118740082-2
NR56898--MA1107.1.KLF9	chr7	45338268	45338280	+	0.000	0.000	Merged-chr7-45338434-19
NR2433--MA0599.1.KLF5	chr1	137900712	137900721	-	0.000	0.000	Merged-chr1-137900756-69
NR21004--MA1107.1.KLF9	chr15	36453651	36453663	+	0.000	0.000	Merged-chr15-36453673-6
NR51723--MA0741.1.KLF16	chr6	29474063	29474073	+	0.000	0.000	Merged-chr6-29474137-48
NR25506--MA0740.1.KLF14	chr16	97922641	97922654	-	0.000	0.000	Merged-chr16-97922460-77
NR3121--MA0742.1.Klf12	chr1	161035002	161035016	-	0.000	0.000	Merged-chr1-161035022-99
NR17748--MA0742.1.Klf12	chr13	113549198	113549212	+	0.000	0.000	Merged-chr13-113549207-25
NR3787--MA0742.1.Klf12	chr1	175692863	175692877	+	0.000	0.000	Merged-chr1-175692845-123
NR62457--MA1107.1.KLF9	chr8	115232561	115232573	-	0.000	0.000	Merged-chr8-115232618-16
NR63534--MA0493.1.Klf1	chr9	21288068	21288078	+	0.000	0.000	Merged-chr9-21288037-93
NR9023--MA0741.1.KLF16	chr11	46275403	46275413	-	0.000	0.000	Merged-chr11-46275497-31
NR26693--MA0741.1.KLF16	chr17	34171264	34171274	-	0.000	0.000	Merged-chr17-34171199-68
NR63669--MA0599.1.KLF5	chr9	25151736	25151745	-	0.000	0.000	Merged-chr9-25151697-74
NR31092--MA0657.1.KLF13	chr19	7294326	7294343	+	0.000	0.000	Merged-chr19-7294453-12
NR5339--MA1107.1.KLF9	chr10	40683507	40683519	+	0.000	0.000	Merged-chr10-40683346-22
NR56802--MA0742.1.Klf12	chr7	44553449	44553463	+	0.000	0.000	Merged-chr7-44553464-1
NR20842--MA0599.1.KLF5	chr15	25622526	25622535	-	0.000	0.000	Merged-chr15-25622646-118
NR65032--MA0741.1.KLF16	chr9	78489205	78489215	+	0.000	0.000	Merged-chr9-78489122-54
NR37145--MA0599.1.KLF5	chr2	170205678	170205687	-	0.000	0.000	Merged-chr2-170205615-94
NR656--MA1107.1.KLF9	chr1	51624888	51624900	+	0.000	0.000	Merged-chr1-51624803-20
NR58071--MA0493.1.Klf1	chr7	100879821	100879831	+	0.000	0.000	Merged-chr7-100879826-8
NR52705--MA0741.1.KLF16	chr6	72414204	72414214	+	0.000	0.000	Merged-chr6-72414327-44
NR44898--MA0657.1.KLF13	chr4	134787072	134787089	-	0.000	0.000	Merged-chr4-134787167-34
NR47599--MA0039.3.KLF4	chr5	65991488	65991498	+	0.000	0.000	Merged-chr5-65991414-25
NR23248--MA0742.1.Klf12	chr15	102722232	102722246	-	0.000	0.000	Merged-chr15-102722024-72
NR13517--MA0742.1.Klf12	chr12	80885786	80885800	-	0.000	0.000	Merged-chr12-80885869-36
NR24149--MA0493.1.Klf1	chr16	38353837	38353847	+	0.000	0.000	Merged-chr16-38353945-34
NR16081--MA0742.1.Klf12	chr13	55635024	55635038	+	0.000	0.000	Merged-chr13-55635013-48
NR42285--MA0493.1.Klf1	chr4	43499672	43499682	-	0.000	0.000	Merged-chr4-43499565-45
NR50378--MA0599.1.KLF5	chr5	136953118	136953127	+	0.000	0.000	Merged-chr5-136953170-41
NR58770--MA0740.1.KLF14	chr7	119860416	119860429	+	0.000	0.000	Merged-chr7-119860527-21
NR5426--MA0740.1.KLF14	chr10	42699262	42699275	+	0.000	0.000	Merged-chr10-42699170-35
NR63220--MA1107.1.KLF9	chr8	127178591	127178603	+	0.000	0.000	Merged-chr8-127178768-26
NR61722--MA0599.1.KLF5	chr8	84990580	84990589	-	0.000	0.000	Merged-chr8-84990479-83
NR9376--MA1107.1.KLF9	chr11	57791228	57791240	+	0.000	0.000	Merged-chr11-57791276-17
NR19014--MA0742.1.Klf12	chr14	53878470	53878484	-	0.000	0.000	Merged-chr14-53878640-27
NR62462--MA0493.1.Klf1	chr8	115397896	115397906	-	0.000	0.000	Merged-chr8-115397759-2
NR43924--MA0741.1.KLF16	chr4	117210563	117210573	-	0.000	0.000	Merged-chr4-117210729-52
NR62597--MA0599.1.KLF5	chr8	119344374	119344383	-	0.000	0.000	Merged-chr8-119344551-61
NR50415--MA0742.1.Klf12	chr5	137338372	137338386	+	0.000	0.000	Merged-chr5-137338498-22
NR33175--MA0741.1.KLF16	chr2	30062009	30062019	-	0.000	0.000	Merged-chr2-30061957-9
NR67428--MA0493.1.Klf1	chrX	71492689	71492699	+	0.000	0.000	Merged-chrX-71492883-59
NR35619--MA0599.1.KLF5	chr2	131204780	131204789	-	0.000	0.000	Merged-chr2-131204704-19
NR33446--MA0741.1.KLF16	chr2	34646480	34646490	+	0.000	0.000	Merged-chr2-34646345-53
NR608--MA0741.1.KLF16	chr1	44101585	44101595	+	0.000	0.000	Merged-chr1-44101717-6
NR46315--MA0741.1.KLF16	chr4	156203245	156203255	+	0.000	0.000	Merged-chr4-156203414-81
NR19353--MA0493.1.Klf1	chr14	63123878	63123888	-	0.000	0.000	Merged-chr14-63124091-32
NR48362--MA0039.3.KLF4	chr5	100498685	100498695	+	0.000	0.000	Merged-chr5-100498698-59
NR59276--MA0740.1.KLF14	chr7	132484475	132484488	+	0.000	0.000	Merged-chr7-132484598-7
NR18023--MA0741.1.KLF16	chr13	119790742	119790752	+	0.000	0.000	Merged-chr13-119790826-111
NR67235--MA0741.1.KLF16	chrX	38635144	38635154	-	0.000	0.000	Merged-chrX-38635204-84
NR67133--MA0599.1.KLF5	chrX	20961624	20961633	+	0.000	0.000	Merged-chrX-20961894-83
NR64710--MA0742.1.Klf12	chr9	66919708	66919722	-	0.000	0.000	Merged-chr9-66919754-62
NR58845--MA1107.1.KLF9	chr7	122288962	122288974	-	0.000	0.000	Merged-chr7-122289082-6
NR19479--MA0599.1.KLF5	chr14	68078501	68078510	+	0.000	0.000	Merged-chr14-68078565-20
NR60730--MA0493.1.Klf1	chr8	46869637	46869647	-	0.000	0.000	Merged-chr8-46869591-35
NR34125--MA0740.1.KLF14	chr2	71453311	71453324	-	0.000	0.000	Merged-chr2-71453403-56
NR43244--MA0039.3.KLF4	chr4	88982647	88982657	+	0.000	0.000	Merged-chr4-88982681-28
NR8641--MA0599.1.KLF5	chr11	21108293	21108302	+	0.000	0.000	Merged-chr11-21108325-26
NR40464--MA0599.1.KLF5	chr3	129613951	129613960	-	0.000	0.000	Merged-chr3-129613875-22
NR37327--MA0039.3.KLF4	chr2	173263825	173263835	+	0.000	0.000	Merged-chr2-173263932-54
NR19720--MA0741.1.KLF16	chr14	75130983	75130993	+	0.000	0.000	Merged-chr14-75131133-67
NR54396--MA1107.1.KLF9	chr6	129049279	129049291	-	0.000	0.000	Merged-chr6-129049251-27
NR57719--MA0039.3.KLF4	chr7	84149057	84149067	+	0.000	0.000	Merged-chr7-84149073-24
NR429--MA0599.1.KLF5	chr1	39196951	39196960	-	0.000	0.000	Merged-chr1-39196974-45
NR37795--MA0742.1.Klf12	chr3	14641714	14641728	+	0.000	0.000	Merged-chr3-14641669-50
NR59147--MA1107.1.KLF9	chr7	128554784	128554796	+	0.000	0.000	Merged-chr7-128554722-15
NR66776--MA0741.1.KLF16	chr9	122311020	122311030	+	0.000	0.000	Merged-chr9-122310830-40
NR33032--MA0741.1.KLF16	chr2	26910666	26910676	+	0.000	0.000	Merged-chr2-26910694-72
NR48518--MA0741.1.KLF16	chr5	103692334	103692344	-	0.000	0.000	Merged-chr5-103692321-99
NR56298--MA0741.1.KLF16	chr7	27508181	27508191	-	0.000	0.000	Merged-chr7-27508351-96
NR56471--MA0740.1.KLF14	chr7	30184140	30184153	-	0.000	0.000	Merged-chr7-30184154-42
NR43305--MA0741.1.KLF16	chr4	95354206	95354216	+	0.000	0.000	Merged-chr4-95354133-23
NR3862--MA1107.1.KLF9	chr1	178376296	178376308	+	0.000	0.000	Merged-chr1-178376257-4
NR11211--MA1107.1.KLF9	chr11	101226464	101226476	+	0.000	0.000	Merged-chr11-101226407-43
NR56569--MA0741.1.KLF16	chr7	34312973	34312983	+	0.000	0.000	Merged-chr7-34312942-1
NR63208--MA0599.1.KLF5	chr8	126839666	126839675	+	0.000	0.000	Merged-chr8-126839529-33
NR28753--MA0741.1.KLF16	chr18	5334435	5334445	+	0.000	0.000	Merged-chr18-5334580-80
NR38879--MA0740.1.KLF14	chr3	86920413	86920426	+	0.000	0.000	Merged-chr3-86920469-86
NR67487--MA0741.1.KLF16	chrX	73915085	73915095	+	0.000	0.000	Merged-chrX-73915089-47
NR23430--MA1107.1.KLF9	chr16	11286173	11286185	-	0.000	0.000	Merged-chr16-11286053-13
NR62274--MA0741.1.KLF16	chr8	110618807	110618817	+	0.000	0.000	Merged-chr8-110618723-65
NR31986--MA0740.1.KLF14	chr19	47512933	47512946	-	0.000	0.000	Merged-chr19-47513064-53
NR39195--MA0741.1.KLF16	chr3	94838017	94838027	+	0.000	0.000	Merged-chr3-94837871-122
NR32600--MA0599.1.KLF5	chr2	6459515	6459524	-	0.000	0.000	Merged-chr2-6459429-8
NR29193--MA0741.1.KLF16	chr18	35740167	35740177	+	0.000	0.000	Merged-chr18-35740183-57
NR67254--MA0599.1.KLF5	chrX	48147979	48147988	+	0.000	0.000	Merged-chrX-48147927-58
NR56371--MA0599.1.KLF5	chr7	28809179	28809188	+	0.000	0.000	Merged-chr7-28809284-68
NR11653--MA0741.1.KLF16	chr11	113016053	113016063	-	0.000	0.000	Merged-chr11-113016067-7
NR39737--MA0741.1.KLF16	chr3	105704893	105704903	+	0.000	0.000	Merged-chr3-105704887-86
NR60865--MA0741.1.KLF16	chr8	57511793	57511803	-	0.000	0.000	Merged-chr8-57511963-83
NR36226--MA0742.1.Klf12	chr2	152398899	152398913	-	0.000	0.000	Merged-chr2-152398905-30
NR13965--MA0599.1.KLF5	chr12	98628090	98628099	-	0.000	0.000	Merged-chr12-98628210-48
NR28974--MA0493.1.Klf1	chr18	25168984	25168994	-	0.000	0.000	Merged-chr18-25168786-81
NR63581--MA0657.1.KLF13	chr9	21798581	21798598	+	0.000	0.000	Merged-chr9-21798510-41
NR57993--MA0493.1.Klf1	chr7	98489938	98489948	-	0.000	0.000	Merged-chr7-98489839-41
NR66091--MA0741.1.KLF16	chr9	110654200	110654210	+	0.000	0.000	Merged-chr9-110654068-56
NR43491--MA0741.1.KLF16	chr4	103155059	103155069	+	0.000	0.000	Merged-chr4-103155011-10
NR405--MA0039.3.KLF4	chr1	37884697	37884707	+	0.000	0.000	Merged-chr1-37884608-6
