#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR59460--MA0599.1.KLF5	chr7	45466927	45466936	-	0.000	0.000	Merged-chr7-45466774-59
NR57078--MA0741.1.KLF16	chr6	127142618	127142628	+	0.000	0.000	Merged-chr6-127142534-64
NR58105--MA1107.1.KLF9	chr7	6286489	6286501	-	0.000	0.000	Merged-chr7-6286404-52
NR44280--MA0742.1.Klf12	chr3	144714791	144714805	-	0.000	0.000	Merged-chr3-144714756-6
NR5069--MA1107.1.KLF9	chr1	193146636	193146648	-	0.000	0.000	Merged-chr1-193146532-29
NR60663--MA0741.1.KLF16	chr7	98178327	98178337	+	0.000	0.000	Merged-chr7-98178228-64
NR11945--MA0599.1.KLF5	chr11	96464564	96464573	+	0.000	0.000	Merged-chr11-96464548-48
NR25877--MA1107.1.KLF9	chr16	11073551	11073563	+	0.000	0.000	Merged-chr16-11073416-33
NR68982--MA0741.1.KLF16	chrX	73716575	73716585	-	0.000	0.000	Merged-chrX-73716479-74
NR68826--MA0599.1.KLF5	chrX	48429718	48429727	-	0.000	0.000	Merged-chrX-48429732-34
NR22911--MA0741.1.KLF16	chr15	25269712	25269722	-	0.000	0.000	Merged-chr15-25269773-79
NR37757--MA0599.1.KLF5	chr2	94273473	94273482	+	0.000	0.000	Merged-chr2-94273480-55
NR42000--MA0742.1.Klf12	chr3	65974830	65974844	+	0.000	0.000	Merged-chr3-65974924-71
NR9738--MA0493.1.Klf1	chr11	5444995	5445005	+	0.000	0.000	Merged-chr11-5444767-95
NR40249--MA0741.1.KLF16	chr2	173578404	173578414	+	0.000	0.000	Merged-chr2-173578364-53
NR22809--MA1107.1.KLF9	chr15	12795451	12795463	+	0.000	0.000	Merged-chr15-12795578-29
NR68658--MA0657.1.KLF13	chrX	20659215	20659232	-	0.000	0.000	Merged-chrX-20659081-6
NR65000--MA1107.1.KLF9	chr8	117802045	117802057	+	0.000	0.000	Merged-chr8-117802067-74
NR35304--MA0741.1.KLF16	chr2	10374053	10374063	+	0.000	0.000	Merged-chr2-10373891-14
NR48568--MA0741.1.KLF16	chr4	139192758	139192768	+	0.000	0.000	Merged-chr4-139192859-89
NR63586--MA0742.1.Klf12	chr8	69832443	69832457	-	0.000	0.000	Merged-chr8-69832557-54
NR61494--MA0657.1.KLF13	chr7	127422083	127422100	+	0.000	0.000	Merged-chr7-127422019-53
NR27040--MA0039.3.KLF4	chr16	62832258	62832268	+	0.000	0.000	Merged-chr16-62832173-1
NR46790--MA0740.1.KLF14	chr4	84152814	84152827	-	0.000	0.000	Merged-chr4-84152827-1
NR32772--MA1107.1.KLF9	chr18	61555161	61555173	-	0.000	0.000	Merged-chr18-61555267-68
NR56224--MA0741.1.KLF16	chr6	98113896	98113906	+	0.000	0.000	Merged-chr6-98113834-14
NR9182--MA0741.1.KLF16	chr10	123075816	123075826	+	0.000	0.000	Merged-chr10-123075905-2
NR28056--MA0740.1.KLF14	chr16	95990954	95990967	+	0.000	0.000	Merged-chr16-95990846-67
NR46017--MA0741.1.KLF16	chr4	45766157	45766167	-	0.000	0.000	Merged-chr4-45766216-17
NR54815--MA0741.1.KLF16	chr6	38789652	38789662	+	0.000	0.000	Merged-chr6-38789563-52
NR38600--MA0493.1.Klf1	chr2	128041548	128041558	-	0.000	0.000	Merged-chr2-128041579-1
NR14570--MA0741.1.KLF16	chr12	75572433	75572443	+	0.000	0.000	Merged-chr12-75572455-24
NR25739--MA0493.1.Klf1	chr16	8671872	8671882	+	0.000	0.000	Merged-chr16-8671994-77
NR24108--MA0599.1.KLF5	chr15	75929917	75929926	-	0.000	0.000	Merged-chr15-75929724-50
NR57569--MA0740.1.KLF14	chr6	140684616	140684629	+	0.000	0.000	Merged-chr6-140684445-39
NR45169--MA0599.1.KLF5	chr4	11007627	11007636	+	0.000	0.000	Merged-chr4-11007547-103
NR45710--MA0493.1.Klf1	chr4	40757924	40757934	+	0.000	0.000	Merged-chr4-40757747-77
NR55301--MA1107.1.KLF9	chr6	58844481	58844493	-	0.000	0.000	Merged-chr6-58844366-72
NR65140--MA0599.1.KLF5	chr8	120668153	120668162	+	0.000	0.000	Merged-chr8-120668120-83
NR50979--MA0741.1.KLF16	chr5	65889195	65889205	+	0.000	0.000	Merged-chr5-65889163-36
NR42583--MA1107.1.KLF9	chr3	90052820	90052832	-	0.000	0.000	Merged-chr3-90052542-109
NR20899--MA0599.1.KLF5	chr14	54876807	54876816	-	0.000	0.000	Merged-chr14-54876940-94
NR45293--MA1107.1.KLF9	chr4	14930487	14930499	+	0.000	0.000	Merged-chr4-14930557-36
NR2050--MA1107.1.KLF9	chr1	93512061	93512073	-	0.000	0.000	Merged-chr1-93512028-56
NR59509--MA0493.1.Klf1	chr7	45923162	45923172	+	0.000	0.000	Merged-chr7-45923352-110
NR68758--MA0740.1.KLF14	chrX	38189712	38189725	+	0.000	0.000	Merged-chrX-38189894-60
NR68905--MA0741.1.KLF16	chrX	57189589	57189599	-	0.000	0.000	Merged-chrX-57189507-26
NR10397--MA0039.3.KLF4	chr11	35283350	35283360	-	0.000	0.000	Merged-chr11-35283251-26
NR8994--MA0741.1.KLF16	chr10	118109931	118109941	-	0.000	0.000	Merged-chr10-118110099-23
NR35827--MA0741.1.KLF16	chr2	26628298	26628308	-	0.000	0.000	Merged-chr2-26628456-31
NR53338--MA0740.1.KLF14	chr5	136449969	136449982	-	0.000	0.000	Merged-chr5-136449962-15
NR5754--MA0742.1.Klf12	chr10	19044133	19044147	+	0.000	0.000	Merged-chr10-19044041-37
NR42225--MA1107.1.KLF9	chr3	79129202	79129214	-	0.000	0.000	Merged-chr3-79129160-12
NR56843--MA1107.1.KLF9	chr6	119749279	119749291	+	0.000	0.000	Merged-chr6-119749325-22
NR8013--MA0599.1.KLF5	chr10	90981794	90981803	-	0.000	0.000	Merged-chr10-90981841-14
NR10134--MA0741.1.KLF16	chr11	23124544	23124554	+	0.000	0.000	Merged-chr11-23124595-33
NR68938--MA0599.1.KLF5	chrX	71215026	71215035	-	0.000	0.000	Merged-chrX-71215140-87
NR6296--MA0740.1.KLF14	chr10	42269391	42269404	-	0.000	0.000	Merged-chr10-42269495-58
NR23003--MA0741.1.KLF16	chr15	27630434	27630444	+	0.000	0.000	Merged-chr15-27630655-61
NR51734--MA1107.1.KLF9	chr5	97095437	97095449	-	0.000	0.000	Merged-chr5-97095556-15
NR13093--MA0740.1.KLF14	chr12	4038953	4038966	-	0.000	0.000	Merged-chr12-4038819-48
NR22500--MA1107.1.KLF9	chr14	121545784	121545796	+	0.000	0.000	Merged-chr14-121545671-6
NR14409--MA0599.1.KLF5	chr12	69371999	69372008	+	0.000	0.000	Merged-chr12-69372151-137
NR52394--MA1107.1.KLF9	chr5	114824291	114824303	-	0.000	0.000	Merged-chr5-114824362-38
NR69034--MA0599.1.KLF5	chrX	75382320	75382329	+	0.000	0.000	Merged-chrX-75382175-2,Merged-chrX-75382490-45
NR9571--MA0742.1.Klf12	chr10	128716453	128716467	+	0.000	0.000	Merged-chr10-128716299-65
NR39915--MA0741.1.KLF16	chr2	167367844	167367854	-	0.000	0.000	Merged-chr2-167368139-124
NR52516--MA0741.1.KLF16	chr5	118674473	118674483	+	0.000	0.000	Merged-chr5-118674574-3
NR28802--MA1107.1.KLF9	chr17	22867288	22867300	+	0.000	0.000	Merged-chr17-22867283-5
NR18310--MA0039.3.KLF4	chr13	92031030	92031040	+	0.000	0.000	Merged-chr13-92030809-36
NR4231--MA0599.1.KLF5	chr1	172312272	172312281	-	0.000	0.000	Merged-chr1-172312178-79
NR65851--MA0742.1.Klf12	chr9	21798563	21798577	+	0.000	0.000	Merged-chr9-21798510-41
NR55746--MA0740.1.KLF14	chr6	83456834	83456847	-	0.000	0.000	Merged-chr6-83457033-1
NR40395--MA0493.1.Klf1	chr2	178593190	178593200	+	0.000	0.000	Merged-chr2-178593347-6
NR10421--MA0599.1.KLF5	chr11	43681867	43681876	-	0.000	0.000	Merged-chr11-43682127-96
NR68139--MA0740.1.KLF14	chr9	114933959	114933972	+	0.000	0.000	Merged-chr9-114933914-87
NR2029--MA0742.1.Klf12	chr1	92934601	92934615	+	0.000	0.000	Merged-chr1-92934490-65
NR51198--MA0599.1.KLF5	chr5	73647796	73647805	+	0.000	0.000	Merged-chr5-73647714-62
NR56999--MA0741.1.KLF16	chr6	125099456	125099466	+	0.000	0.000	Merged-chr6-125099387-32
NR17145--MA0742.1.Klf12	chr13	55635024	55635038	+	0.000	0.000	Merged-chr13-55635013-48
NR45742--MA0599.1.KLF5	chr4	41135754	41135763	+	0.000	0.000	Merged-chr4-41135735-138
NR741--MA0599.1.KLF5	chr1	37308091	37308100	-	0.000	0.000	Merged-chr1-37308112-49
NR54575--MA0599.1.KLF5	chr6	28421754	28421763	+	0.000	0.000	Merged-chr6-28421757-53
NR26361--MA0741.1.KLF16	chr16	29729117	29729127	+	0.000	0.000	Merged-chr16-29729038-10
NR4620--MA0741.1.KLF16	chr1	181168461	181168471	-	0.000	0.000	Merged-chr1-181168564-1
NR13319--MA0741.1.KLF16	chr12	16258452	16258462	+	0.000	0.000	Merged-chr12-16258722-16
NR32736--MA0039.3.KLF4	chr18	60715233	60715243	+	0.000	0.000	Merged-chr18-60715083-31
NR7677--MA0741.1.KLF16	chr10	81357425	81357435	+	0.000	0.000	Merged-chr10-81357608-63
NR8801--MA0599.1.KLF5	chr10	115362452	115362461	+	0.000	0.000	Merged-chr10-115362620-120
NR3016--MA0599.1.KLF5	chr1	136119102	136119111	-	0.000	0.000	Merged-chr1-136119041-6
NR42886--MA0657.1.KLF13	chr3	100922367	100922384	+	0.000	0.000	Merged-chr3-100922271-56
NR45929--MA1107.1.KLF9	chr4	43903871	43903883	+	0.000	0.000	Merged-chr4-43904034-35
NR67849--MA0742.1.Klf12	chr9	106438516	106438530	-	0.000	0.000	Merged-chr9-106438400-53
NR37616--MA0741.1.KLF16	chr2	91083050	91083060	-	0.000	0.000	Merged-chr2-91083113-36
NR65900--MA1107.1.KLF9	chr9	22165112	22165124	-	0.000	0.000	Merged-chr9-22165025-24
NR55553--MA0599.1.KLF5	chr6	72097575	72097584	+	0.000	0.000	Merged-chr6-72097676-68
NR29244--MA0599.1.KLF5	chr17	31564592	31564601	-	0.000	0.000	Merged-chr17-31564862-130
NR29583--MA1107.1.KLF9	chr17	43252882	43252894	-	0.000	0.000	Merged-chr17-43252932-1
NR66045--MA0740.1.KLF14	chr9	31386148	31386161	+	0.000	0.000	Merged-chr9-31386332-89
NR47380--MA0599.1.KLF5	chr4	106911436	106911445	-	0.000	0.000	Merged-chr4-106911320-71
NR69183--MA0741.1.KLF16	chrX	103616949	103616959	-	0.000	0.000	Merged-chrX-103616839-86
NR17256--MA0657.1.KLF13	chr13	59585296	59585313	-	0.000	0.000	Merged-chr13-59585318-80
NR8627--MA0740.1.KLF14	chr10	110920109	110920122	-	0.000	0.000	Merged-chr10-110920143-70
NR39493--MA0493.1.Klf1	chr2	155050908	155050918	-	0.000	0.000	Merged-chr2-155050840-76
NR1192--MA0740.1.KLF14	chr1	59482089	59482102	-	0.000	0.000	Merged-chr1-59482272-104
NR30269--MA0742.1.Klf12	chr17	65884521	65884535	+	0.000	0.000	Merged-chr17-65884407-1
NR41912--MA0741.1.KLF16	chr3	61364470	61364480	+	0.000	0.000	Merged-chr3-61364290-182
NR35802--MA0742.1.Klf12	chr2	26445361	26445375	+	0.000	0.000	Merged-chr2-26445495-99
NR47308--MA0493.1.Klf1	chr4	102908262	102908272	-	0.000	0.000	Merged-chr4-102908208-33
NR58930--MA0599.1.KLF5	chr7	29211552	29211561	+	0.000	0.000	Merged-chr7-29211529-84
NR20987--MA0039.3.KLF4	chr14	57745903	57745913	+	0.000	0.000	Merged-chr14-57746158-94
NR31434--MA0741.1.KLF16	chr18	12236566	12236576	-	0.000	0.000	Merged-chr18-12236569-102
NR13025--MA0657.1.KLF13	chr11	120660619	120660636	-	0.000	0.000	Merged-chr11-120660742-13
NR13539--MA0740.1.KLF14	chr12	24831538	24831551	+	0.000	0.000	Merged-chr12-24831521-84
NR7034--MA1107.1.KLF9	chr10	68908251	68908263	+	0.000	0.000	Merged-chr10-68908384-20
NR28172--MA0599.1.KLF5	chr17	4908419	4908428	-	0.000	0.000	Merged-chr17-4908313-79
NR39394--MA1107.1.KLF9	chr2	152344141	152344153	+	0.000	0.000	Merged-chr2-152344055-110
NR36130--MA0599.1.KLF5	chr2	32727638	32727647	-	0.000	0.000	Merged-chr2-32727599-14
NR26035--MA0742.1.Klf12	chr16	17646440	17646454	+	0.000	0.000	Merged-chr16-17646523-53
NR59447--MA0599.1.KLF5	chr7	45370726	45370735	+	0.000	0.000	Merged-chr7-45370625-47
NR53780--MA0741.1.KLF16	chr5	144965207	144965217	-	0.000	0.000	Merged-chr5-144965112-15
NR32858--MA0493.1.Klf1	chr18	64527556	64527566	+	0.000	0.000	Merged-chr18-64527556-47
NR48120--MA0741.1.KLF16	chr4	129882821	129882831	+	0.000	0.000	Merged-chr4-129882961-57
NR32778--MA0599.1.KLF5	chr18	61726352	61726361	+	0.000	0.000	Merged-chr18-61726319-69
NR48206--MA0599.1.KLF5	chr4	132638937	132638946	-	0.000	0.000	Merged-chr4-132639093-52
NR35317--MA0741.1.KLF16	chr2	11187432	11187442	-	0.000	0.000	Merged-chr2-11187260-69
NR10100--MA0741.1.KLF16	chr11	22287088	22287098	+	0.000	0.000	Merged-chr11-22287125-73
NR56713--MA0741.1.KLF16	chr6	115853636	115853646	-	0.000	0.000	Merged-chr6-115853380-61
NR23364--MA0741.1.KLF16	chr15	38078915	38078925	-	0.000	0.000	Merged-chr15-38078784-97
NR39703--MA1107.1.KLF9	chr2	160873058	160873070	+	0.000	0.000	Merged-chr2-160872923-80
NR26646--MA0599.1.KLF5	chr16	44724264	44724273	+	0.000	0.000	Merged-chr16-44724464-54
NR33908--MA0741.1.KLF16	chr19	5771393	5771403	-	0.000	0.000	Merged-chr19-5771303-55
NR44284--MA0741.1.KLF16	chr3	144714794	144714804	-	0.000	0.000	Merged-chr3-144714756-6
NR26470--MA0741.1.KLF16	chr16	33684366	33684376	+	0.000	0.000	Merged-chr16-33684496-70
NR61439--MA0599.1.KLF5	chr7	127021191	127021200	+	0.000	0.000	Merged-chr7-127021165-12
NR58375--MA0599.1.KLF5	chr7	18873317	18873326	+	0.000	0.000	Merged-chr7-18873432-45
NR14408--MA1107.1.KLF9	chr12	69361568	69361580	+	0.000	0.000	Merged-chr12-69361444-60
NR9466--MA0741.1.KLF16	chr10	127621763	127621773	+	0.000	0.000	Merged-chr10-127621595-57
NR61778--MA1107.1.KLF9	chr7	139388913	139388925	+	0.000	0.000	Merged-chr7-139388959-78
NR9791--MA0657.1.KLF13	chr11	6658459	6658476	-	0.000	0.000	Merged-chr11-6658459-18
NR59791--MA0493.1.Klf1	chr7	58844186	58844196	+	0.000	0.000	Merged-chr7-58844347-15
NR47390--MA0741.1.KLF16	chr4	107178639	107178649	-	0.000	0.000	Merged-chr4-107178790-102
NR50341--MA0599.1.KLF5	chr5	36998252	36998261	-	0.000	0.000	Merged-chr5-36998171-4
NR63819--MA1107.1.KLF9	chr8	72135139	72135151	+	0.000	0.000	Merged-chr8-72135322-43
NR50260--MA0741.1.KLF16	chr5	35105751	35105761	+	0.000	0.000	Merged-chr5-35105769-58
NR41714--MA0599.1.KLF5	chr3	53041502	53041511	-	0.000	0.000	Merged-chr3-53041622-23
NR60804--MA0741.1.KLF16	chr7	101970559	101970569	+	0.000	0.000	Merged-chr7-101970646-136
NR45299--MA0599.1.KLF5	chr4	15265682	15265691	-	0.000	0.000	Merged-chr4-15265953-100
NR37725--MA0741.1.KLF16	chr2	93177093	93177103	-	0.000	0.000	Merged-chr2-93177117-28
NR55431--MA1107.1.KLF9	chr6	67129046	67129058	+	0.000	0.000	Merged-chr6-67129210-17
NR14761--MA0039.3.KLF4	chr12	82166462	82166472	-	0.000	0.000	Merged-chr12-82166286-58
NR33747--MA0599.1.KLF5	chr19	3325552	3325561	-	0.000	0.000	Merged-chr19-3325405-49
NR21509--MA1107.1.KLF9	chr14	79154105	79154117	-	0.000	0.000	Merged-chr14-79154092-10
NR12303--MA0741.1.KLF16	chr11	102218968	102218978	-	0.000	0.000	Merged-chr11-102218873-49
NR58916--MA0741.1.KLF16	chr7	29134862	29134872	-	0.000	0.000	Merged-chr7-29134852-30
NR63932--MA0742.1.Klf12	chr8	77383805	77383819	+	0.000	0.000	Merged-chr8-77383968-15
NR61998--MA0493.1.Klf1	chr7	143549140	143549150	+	0.000	0.000	Merged-chr7-143549269-5
NR19996--MA1107.1.KLF9	chr14	21831248	21831260	+	0.000	0.000	Merged-chr14-21831414-105
NR48676--MA0599.1.KLF5	chr4	141425713	141425722	-	0.000	0.000	Merged-chr4-141425823-59
NR16732--MA0599.1.KLF5	chr13	38528525	38528534	+	0.000	0.000	Merged-chr13-38528691-1
NR40857--MA0599.1.KLF5	chr3	21936210	21936219	-	0.000	0.000	Merged-chr3-21936128-91
NR28673--MA0741.1.KLF16	chr17	17402680	17402690	-	0.000	0.000	Merged-chr17-17402753-8
NR69358--MA0741.1.KLF16	chrX	136639859	136639869	-	0.000	0.000	Merged-chrX-136640017-3
NR2919--MA1107.1.KLF9	chr1	133821582	133821594	-	0.000	0.000	Merged-chr1-133821484-56
NR44141--MA0741.1.KLF16	chr3	142881035	142881045	-	0.000	0.000	Merged-chr3-142881152-2
NR1199--MA0599.1.KLF5	chr1	59912744	59912753	+	0.000	0.000	Merged-chr1-59912549-1
NR3373--MA1107.1.KLF9	chr1	149127687	149127699	-	0.000	0.000	Merged-chr1-149127777-1
NR46082--MA0742.1.Klf12	chr4	47353001	47353015	-	0.000	0.000	Merged-chr4-47353168-65
NR4234--MA0740.1.KLF14	chr1	172341076	172341089	+	0.000	0.000	Merged-chr1-172341107-36
NR34510--MA0599.1.KLF5	chr19	40232087	40232096	+	0.000	0.000	Merged-chr19-40232056-31
NR7643--MA0741.1.KLF16	chr10	81167928	81167938	+	0.000	0.000	Merged-chr10-81167988-61
NR4656--MA0493.1.Klf1	chr1	183134608	183134618	+	0.000	0.000	Merged-chr1-183134644-18
NR12005--MA0493.1.Klf1	chr11	97187061	97187071	+	0.000	0.000	Merged-chr11-97187177-25
NR29655--MA0741.1.KLF16	chr17	45595617	45595627	+	0.000	0.000	Merged-chr17-45595411-76
NR33066--MA0493.1.Klf1	chr18	69172152	69172162	-	0.000	0.000	Merged-chr18-69172109-7
NR58281--MA0599.1.KLF5	chr7	16286275	16286284	+	0.000	0.000	Merged-chr7-16286295-136
NR1866--MA0599.1.KLF5	chr1	85894517	85894526	-	0.000	0.000	Merged-chr1-85894541-45
NR34568--MA0740.1.KLF14	chr19	40721768	40721781	+	0.000	0.000	Merged-chr19-40721772-1
NR22183--MA0493.1.Klf1	chr14	115371382	115371392	-	0.000	0.000	Merged-chr14-115371480-14
NR50480--MA0740.1.KLF14	chr5	45493317	45493330	+	0.000	0.000	Merged-chr5-45493482-59
NR45633--MA0741.1.KLF16	chr4	34889451	34889461	-	0.000	0.000	Merged-chr4-34889348-6
NR66435--MA1107.1.KLF9	chr9	48980581	48980593	+	0.000	0.000	Merged-chr9-48980590-7
NR1508--MA0599.1.KLF5	chr1	74067873	74067882	-	0.000	0.000	Merged-chr1-74068020-5
NR61767--MA0741.1.KLF16	chr7	139213353	139213363	-	0.000	0.000	Merged-chr7-139213268-54
NR41826--MA0599.1.KLF5	chr3	59042517	59042526	+	0.000	0.000	Merged-chr3-59042548-4
NR53163--MA0599.1.KLF5	chr5	134688824	134688833	+	0.000	0.000	Merged-chr5-134688853-79
NR66553--MA0741.1.KLF16	chr9	54691644	54691654	+	0.000	0.000	Merged-chr9-54691613-28
NR3207--MA0741.1.KLF16	chr1	144004217	144004227	+	0.000	0.000	Merged-chr1-144004210-81
NR61887--MA0657.1.KLF13	chr7	141215735	141215752	-	0.000	0.000	Merged-chr7-141215830-56
NR46344--MA0741.1.KLF16	chr4	59805746	59805756	-	0.000	0.000	Merged-chr4-59805793-13
NR42002--MA0493.1.Klf1	chr3	65974830	65974840	+	0.000	0.000	Merged-chr3-65974924-71
NR10399--MA0741.1.KLF16	chr11	35283366	35283376	-	0.000	0.000	Merged-chr11-35283251-26
NR27399--MA1107.1.KLF9	chr16	75903382	75903394	+	0.000	0.000	Merged-chr16-75903251-33
NR15932--MA0741.1.KLF16	chr13	6690198	6690208	+	0.000	0.000	Merged-chr13-6690119-33
NR61317--MA1107.1.KLF9	chr7	122288964	122288976	-	0.000	0.000	Merged-chr7-122289082-6
NR31795--MA0741.1.KLF16	chr18	25169003	25169013	+	0.000	0.000	Merged-chr18-25168786-81
NR47370--MA1107.1.KLF9	chr4	106842000	106842012	-	0.000	0.000	Merged-chr4-106841993-21
NR46464--MA0657.1.KLF13	chr4	62408694	62408711	+	0.000	0.000	Merged-chr4-62408524-84
NR9575--MA0741.1.KLF16	chr10	128716454	128716464	+	0.000	0.000	Merged-chr10-128716299-65
NR51155--MA0742.1.Klf12	chr5	72763835	72763849	-	0.000	0.000	Merged-chr5-72763794-20
NR65104--MA0493.1.Klf1	chr8	120319625	120319635	-	0.000	0.000	Merged-chr8-120319667-36
NR4633--MA0741.1.KLF16	chr1	181853228	181853238	+	0.000	0.000	Merged-chr1-181853067-80
NR16372--MA0741.1.KLF16	chr13	19928023	19928033	-	0.000	0.000	Merged-chr13-19927984-4
NR25408--MA0493.1.Klf1	chr15	102116085	102116095	-	0.000	0.000	Merged-chr15-102115992-43
NR47770--MA0741.1.KLF16	chr4	120731131	120731141	-	0.000	0.000	Merged-chr4-120731377-66
NR26769--MA0740.1.KLF14	chr16	50069187	50069200	-	0.000	0.000	Merged-chr16-50069270-32
NR57328--MA0741.1.KLF16	chr6	134947492	134947502	-	0.000	0.000	Merged-chr6-134947319-51
NR52115--MA0741.1.KLF16	chr5	110879788	110879798	-	0.000	0.000	Merged-chr5-110879908-59
NR25328--MA0599.1.KLF5	chr15	99787724	99787733	+	0.000	0.000	Merged-chr15-99787754-26
NR14487--MA0741.1.KLF16	chr12	71030419	71030429	+	0.000	0.000	Merged-chr12-71030638-56
NR1987--MA0599.1.KLF5	chr1	91095281	91095290	+	0.000	0.000	Merged-chr1-91095433-53
NR68616--MA0599.1.KLF5	chrX	13347126	13347135	+	0.000	0.000	Merged-chrX-13347316-78
NR63699--MA0741.1.KLF16	chr8	70797267	70797277	-	0.000	0.000	Merged-chr8-70797334-59
NR12141--MA0741.1.KLF16	chr11	98786612	98786622	-	0.000	0.000	Merged-chr11-98786782-44
NR5312--MA0740.1.KLF14	chr10	5805650	5805663	+	0.000	0.000	Merged-chr10-5805785-87
NR63294--MA0742.1.Klf12	chr8	57580020	57580034	+	0.000	0.000	Merged-chr8-57580004-34
NR58393--MA0599.1.KLF5	chr7	19004285	19004294	-	0.000	0.000	Merged-chr7-19004188-46
NR61796--MA1107.1.KLF9	chr7	139400777	139400789	-	0.000	0.000	Merged-chr7-139400700-36
NR12376--MA1107.1.KLF9	chr11	103344751	103344763	-	0.000	0.000	Merged-chr11-103344829-56
NR56869--MA0741.1.KLF16	chr6	120464177	120464187	+	0.000	0.000	Merged-chr6-120464092-4
NR23935--MA1107.1.KLF9	chr15	67145502	67145514	-	0.000	0.000	Merged-chr15-67145484-28
NR15086--MA1107.1.KLF9	chr12	91789824	91789836	-	0.000	0.000	Merged-chr12-91789924-28
NR31652--MA0741.1.KLF16	chr18	20896542	20896552	-	0.000	0.000	Merged-chr18-20896385-98
NR26645--MA1107.1.KLF9	chr16	44687882	44687894	-	0.000	0.000	Merged-chr16-44688022-8
NR64649--MA0740.1.KLF14	chr8	105614078	105614091	+	0.000	0.000	Merged-chr8-105614025-28
NR59433--MA0740.1.KLF14	chr7	45154571	45154584	-	0.000	0.000	Merged-chr7-45154586-68
NR56741--MA0493.1.Klf1	chr6	116337890	116337900	+	0.000	0.000	Merged-chr6-116338041-63
NR26430--MA1107.1.KLF9	chr16	32608933	32608945	-	0.000	0.000	Merged-chr16-32609068-64
NR49973--MA0741.1.KLF16	chr5	24908828	24908838	+	0.000	0.000	Merged-chr5-24908670-93
NR49747--MA1107.1.KLF9	chr5	20249815	20249827	+	0.000	0.000	Merged-chr5-20250018-19
NR27928--MA0493.1.Klf1	chr16	93712036	93712046	+	0.000	0.000	Merged-chr16-93711802-127
NR35600--MA0599.1.KLF5	chr2	18694562	18694571	+	0.000	0.000	Merged-chr2-18694369-65
NR18300--MA0657.1.KLF13	chr13	91882289	91882306	-	0.000	0.000	Merged-chr13-91882258-26
NR29007--MA0599.1.KLF5	chr17	27133684	27133693	+	0.000	0.000	Merged-chr17-27133890-64
NR52367--MA0741.1.KLF16	chr5	114707617	114707627	+	0.000	0.000	Merged-chr5-114707863-50
NR7501--MA0599.1.KLF5	chr10	80226585	80226594	-	0.000	0.000	Merged-chr10-80226667-64
NR56867--MA0599.1.KLF5	chr6	120464177	120464186	+	0.000	0.000	Merged-chr6-120464092-4
NR52909--MA0741.1.KLF16	chr5	129008592	129008602	+	0.000	0.000	Merged-chr5-129008452-69
NR7840--MA1107.1.KLF9	chr10	84517931	84517943	-	0.000	0.000	Merged-chr10-84517776-8
NR32158--MA0741.1.KLF16	chr18	38212771	38212781	+	0.000	0.000	Merged-chr18-38212769-38
NR65356--MA0657.1.KLF13	chr8	124617426	124617443	-	0.000	0.000	Merged-chr8-124617386-28
NR14431--MA0493.1.Klf1	chr12	69583025	69583035	+	0.000	0.000	Merged-chr12-69582922-61
NR60170--MA0599.1.KLF5	chr7	79392305	79392314	-	0.000	0.000	Merged-chr7-79392504-115
NR43450--MA0493.1.Klf1	chr3	121815221	121815231	-	0.000	0.000	Merged-chr3-121815134-77
NR2937--MA1107.1.KLF9	chr1	134106690	134106702	+	0.000	0.000	Merged-chr1-134106892-31
NR51882--MA1107.1.KLF9	chr5	101968501	101968513	+	0.000	0.000	Merged-chr5-101968552-17
NR56509--MA0599.1.KLF5	chr6	108661670	108661679	-	0.000	0.000	Merged-chr6-108661578-14
NR8018--MA0599.1.KLF5	chr10	91123594	91123603	-	0.000	0.000	Merged-chr10-91123790-83
NR3884--MA0740.1.KLF14	chr1	164248894	164248907	-	0.000	0.000	Merged-chr1-164249048-102
NR12459--MA0741.1.KLF16	chr11	106487951	106487961	-	0.000	0.000	Merged-chr11-106487771-62
NR2722--MA1107.1.KLF9	chr1	127409673	127409685	-	0.000	0.000	Merged-chr1-127409682-14
NR625--MA0599.1.KLF5	chr1	33719846	33719855	-	0.000	0.000	Merged-chr1-33720034-54
NR1094--MA0741.1.KLF16	chr1	55052750	55052760	-	0.000	0.000	Merged-chr1-55052728-71
NR61471--MA0742.1.Klf12	chr7	127244509	127244523	+	0.000	0.000	Merged-chr7-127244446-56
NR1365--MA0741.1.KLF16	chr1	66897066	66897076	+	0.000	0.000	Merged-chr1-66897217-4
NR69182--MA0599.1.KLF5	chrX	103616950	103616959	-	0.000	0.000	Merged-chrX-103616839-86
NR23648--MA0741.1.KLF16	chr15	51083956	51083966	-	0.000	0.000	Merged-chr15-51083978-6
NR1884--MA0599.1.KLF5	chr1	87214232	87214241	-	0.000	0.000	Merged-chr1-87214241-86
NR41177--MA0599.1.KLF5	chr3	31094658	31094667	-	0.000	0.000	Merged-chr3-31094714-152
