#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR7121--MA0002.2.RUNX1	chr4	59850315	59850325	+	0.000	0.000	Merged-chr4-59850385-20
NR6966--MA0684.1.RUNX3	chr4	3053791	3053800	+	0.000	0.000	Merged-chr4-3053820-11
NR7028--MA0511.2.RUNX2	chr4	34687425	34687433	+	0.000	0.000	Merged-chr4-34687322-58
NR2957--MA0511.2.RUNX2	chr13	91541189	91541197	-	0.000	0.000	Merged-chr13-91541138-52
NR1876--MA0002.2.RUNX1	chr11	96441759	96441769	+	0.000	0.000	Merged-chr11-96441741-50
NR5841--MA0684.1.RUNX3	chr2	79121032	79121041	-	0.000	0.000	Merged-chr2-79121079-51
NR2587--MA0002.2.RUNX1	chr12	118439165	118439175	-	0.000	0.000	Merged-chr12-118439012-3
NR7915--MA0002.2.RUNX1	chr5	97983572	97983582	-	0.000	0.000	Merged-chr5-97983447-49
NR5693--MA0002.2.RUNX1	chr2	46372995	46373005	-	0.000	0.000	Merged-chr2-46373080-32
NR10038--MA0684.1.RUNX3	chr8	110939463	110939472	+	0.000	0.000	Merged-chr8-110939286-87
NR9781--MA0002.2.RUNX1	chr8	22405868	22405878	-	0.000	0.000	Merged-chr8-22405869-37
NR7773--MA0684.1.RUNX3	chr5	62909467	62909476	-	0.000	0.000	Merged-chr5-62909359-25
NR10733--MA0002.2.RUNX1	chr9	116263826	116263836	+	0.000	0.000	Merged-chr9-116263985-48
NR80--MA0002.2.RUNX1	chr1	40475897	40475907	+	0.000	0.000	Merged-chr1-40475905-49
NR8193--MA0002.2.RUNX1	chr5	139303758	139303768	-	0.000	0.000	Merged-chr5-139303910-62
NR10862--MA0684.1.RUNX3	chrX	37141940	37141949	-	0.000	0.000	Merged-chrX-37141960-22
NR3251--MA0002.2.RUNX1	chr14	45080380	45080390	-	0.000	0.000	Merged-chr14-45080367-24
NR1842--MA0002.2.RUNX1	chr11	88620305	88620315	-	0.000	0.000	Merged-chr11-88620334-19
NR6579--MA0002.2.RUNX1	chr3	82365230	82365240	-	0.000	0.000	Merged-chr3-82365236-33
NR588--MA0511.2.RUNX2	chr1	164960259	164960267	-	0.000	0.000	Merged-chr1-164960365-86
NR2619--MA0002.2.RUNX1	chr13	10019443	10019453	-	0.000	0.000	Merged-chr13-10019536-22
NR5930--MA0002.2.RUNX1	chr2	101991893	101991903	+	0.000	0.000	Merged-chr2-101991789-33
NR637--MA0684.1.RUNX3	chr1	171939569	171939578	+	0.000	0.000	Merged-chr1-171939454-57
NR4091--MA0684.1.RUNX3	chr16	25248986	25248995	+	0.000	0.000	Merged-chr16-25249109-39
NR9813--MA0002.2.RUNX1	chr8	34124342	34124352	+	0.000	0.000	Merged-chr8-34124409-82
NR7928--MA0002.2.RUNX1	chr5	100915564	100915574	-	0.000	0.000	Merged-chr5-100915342-34
NR3631--MA0002.2.RUNX1	chr15	27577977	27577987	-	0.000	0.000	Merged-chr15-27578127-37
NR3902--MA0002.2.RUNX1	chr15	89131517	89131527	+	0.000	0.000	Merged-chr15-89131620-40
NR2063--MA0684.1.RUNX3	chr11	117872035	117872044	-	0.000	0.000	Merged-chr11-117872185-83
NR2334--MA0684.1.RUNX3	chr12	86310025	86310034	-	0.000	0.000	Merged-chr12-86310059-67
NR2186--MA0002.2.RUNX1	chr12	36157960	36157970	+	0.000	0.000	Merged-chr12-36157829-2
NR1702--MA0511.2.RUNX2	chr11	64116047	64116055	+	0.000	0.000	Merged-chr11-64115983-5
NR7514--MA0002.2.RUNX1	chr4	148683727	148683737	+	0.000	0.000	Merged-chr4-148683681-71
NR5292--MA0002.2.RUNX1	chr19	21510324	21510334	+	0.000	0.000	Merged-chr19-21510334-13
NR3883--MA0002.2.RUNX1	chr15	84388981	84388991	+	0.000	0.000	Merged-chr15-84388969-27
NR1998--MA0002.2.RUNX1	chr11	109860210	109860220	+	0.000	0.000	Merged-chr11-109860424-80
NR93--MA0002.2.RUNX1	chr1	43880550	43880560	+	0.000	0.000	Merged-chr1-43880599-41
NR6198--MA0684.1.RUNX3	chr2	154754253	154754262	-	0.000	0.000	Merged-chr2-154754253-27
NR8748--MA0002.2.RUNX1	chr6	125241739	125241749	+	0.000	0.000	Merged-chr6-125241695-39
NR1584--MA0002.2.RUNX1	chr11	35537601	35537611	-	0.000	0.000	Merged-chr11-35537638-11
NR1811--MA0511.2.RUNX2	chr11	84829171	84829179	+	0.000	0.000	Merged-chr11-84829158-56
NR5943--MA0002.2.RUNX1	chr2	104561596	104561606	+	0.000	0.000	Merged-chr2-104561694-40
NR107--MA0002.2.RUNX1	chr1	52607875	52607885	+	0.000	0.000	Merged-chr1-52607825-19
NR4375--MA0684.1.RUNX3	chr16	90995116	90995125	+	0.000	0.000	Merged-chr16-90995039-12
NR4769--MA0002.2.RUNX1	chr17	73815027	73815037	+	0.000	0.000	Merged-chr17-73814943-62
NR9555--MA0002.2.RUNX1	chr7	122317088	122317098	-	0.000	0.000	Merged-chr7-122317075-24
NR359--MA0002.2.RUNX1	chr1	118459131	118459141	+	0.000	0.000	Merged-chr1-118459359-93
NR6035--MA0002.2.RUNX1	chr2	125948404	125948414	-	0.000	0.000	Merged-chr2-125948432-8
NR4084--MA0002.2.RUNX1	chr16	23844809	23844819	-	0.000	0.000	Merged-chr16-23844946-41
NR8542--MA0511.2.RUNX2	chr6	87541311	87541319	-	0.000	0.000	Merged-chr6-87541310-26
NR2347--MA0684.1.RUNX3	chr12	90236207	90236216	-	0.000	0.000	Merged-chr12-90236268-16
NR5781--MA0002.2.RUNX1	chr2	70091910	70091920	-	0.000	0.000	Merged-chr2-70091832-100
NR3230--MA0002.2.RUNX1	chr14	32388531	32388541	+	0.000	0.000	Merged-chr14-32388438-6
NR931--MA0002.2.RUNX1	chr10	21504626	21504636	-	0.000	0.000	Merged-chr10-21504659-28
NR9393--MA0002.2.RUNX1	chr7	101027879	101027889	+	0.000	0.000	Merged-chr7-101027827-19
NR6243--MA0511.2.RUNX2	chr2	163120929	163120937	+	0.000	0.000	Merged-chr2-163121047-86
NR1301--MA0511.2.RUNX2	chr10	96609528	96609536	+	0.000	0.000	Merged-chr10-96609713-52
NR10550--MA0002.2.RUNX1	chr9	88718284	88718294	-	0.000	0.000	Merged-chr9-88718244-37
NR1597--MA0002.2.RUNX1	chr11	43705357	43705367	-	0.000	0.000	Merged-chr11-43705351-17
NR1868--MA0002.2.RUNX1	chr11	94486209	94486219	+	0.000	0.000	Merged-chr11-94486126-19
NR10616--MA0002.2.RUNX1	chr9	98424923	98424933	-	0.000	0.000	Merged-chr9-98424940-20
NR8717--MA0511.2.RUNX2	chr6	121226241	121226249	+	0.000	0.000	Merged-chr6-121226378-36
NR6544--MA0684.1.RUNX3	chr3	75731470	75731479	+	0.000	0.000	Merged-chr3-75731321-54
NR9650--MA0684.1.RUNX3	chr7	135596074	135596083	-	0.000	0.000	Merged-chr7-135595943-8
NR10202--MA0002.2.RUNX1	chr8	128562899	128562909	+	0.000	0.000	Merged-chr8-128563020-29
NR1725--MA0002.2.RUNX1	chr11	68442540	68442550	+	0.000	0.000	Merged-chr11-68442579-25
NR2108--MA0684.1.RUNX3	chr12	4874166	4874175	+	0.000	0.000	Merged-chr12-4874386-36
NR5542--MA0002.2.RUNX1	chr2	9689685	9689695	+	0.000	0.000	Merged-chr2-9689730-31
NR5813--MA0002.2.RUNX1	chr2	75638324	75638334	+	0.000	0.000	Merged-chr2-75638306-35
NR3591--MA0002.2.RUNX1	chr15	5144621	5144631	+	0.000	0.000	Merged-chr15-5144505-4
NR3805--MA0684.1.RUNX3	chr15	74920838	74920847	-	0.000	0.000	Merged-chr15-74920935-33
NR3928--MA0002.2.RUNX1	chr15	93913639	93913649	-	0.000	0.000	Merged-chr15-93913565-49
NR1391--MA0511.2.RUNX2	chr10	118460471	118460479	+	0.000	0.000	Merged-chr10-118460418-18
NR1662--MA0511.2.RUNX2	chr11	57911898	57911906	+	0.000	0.000	Merged-chr11-57911963-18
NR9825--MA0684.1.RUNX3	chr8	35628486	35628495	-	0.000	0.000	Merged-chr8-35628375-52
NR4940--MA0002.2.RUNX1	chr18	38940558	38940568	-	0.000	0.000	Merged-chr18-38940631-14
NR7331--MA0002.2.RUNX1	chr4	121041163	121041173	-	0.000	0.000	Merged-chr4-121041130-36
NR629--MA0684.1.RUNX3	chr1	171605016	171605025	-	0.000	0.000	Merged-chr1-171604872-7
NR1692--MA0684.1.RUNX3	chr11	61639251	61639260	+	0.000	0.000	Merged-chr11-61639314-57
NR5717--MA0002.2.RUNX1	chr2	53102493	53102503	+	0.000	0.000	Merged-chr2-53102302-39
NR9263--MA0002.2.RUNX1	chr7	67631108	67631118	+	0.000	0.000	Merged-chr7-67631020-23
NR5303--MA0002.2.RUNX1	chr19	24301133	24301143	+	0.000	0.000	Merged-chr19-24301170-38
NR4877--MA0684.1.RUNX3	chr18	6310276	6310285	-	0.000	0.000	Merged-chr18-6310381-25
NR3974--MA0511.2.RUNX2	chr15	99365118	99365126	-	0.000	0.000	Merged-chr15-99365057-34
NR9786--MA0002.2.RUNX1	chr8	22544815	22544825	+	0.000	0.000	Merged-chr8-22544867-25
NR10771--MA0511.2.RUNX2	chr9	119823983	119823991	+	0.000	0.000	Merged-chr9-119823942-29
NR2178--MA0002.2.RUNX1	chr12	33235877	33235887	-	0.000	0.000	Merged-chr12-33235849-22
NR910--MA0002.2.RUNX1	chr10	18193251	18193261	-	0.000	0.000	Merged-chr10-18193414-42
NR6222--MA0511.2.RUNX2	chr2	158154379	158154387	-	0.000	0.000	Merged-chr2-158154460-58
NR2035--MA0002.2.RUNX1	chr11	115158048	115158058	-	0.000	0.000	Merged-chr11-115158188-48
NR85--MA0002.2.RUNX1	chr1	40524417	40524427	+	0.000	0.000	Merged-chr1-40524250-15
NR6395--MA0684.1.RUNX3	chr3	18624050	18624059	+	0.000	0.000	Merged-chr3-18624063-31
NR9500--MA0002.2.RUNX1	chr7	114356567	114356577	+	0.000	0.000	Merged-chr7-114356592-29
NR8425--MA0511.2.RUNX2	chr6	50009529	50009537	-	0.000	0.000	Merged-chr6-50009459-48
NR4509--MA0002.2.RUNX1	chr17	18597514	18597524	-	0.000	0.000	Merged-chr17-18597509-40
NR2287--MA0002.2.RUNX1	chr12	75449848	75449858	+	0.000	0.000	Merged-chr12-75449860-75
NR7073--MA0002.2.RUNX1	chr4	43964396	43964406	+	0.000	0.000	Merged-chr4-43964445-9
NR9580--MA0511.2.RUNX2	chr7	125603528	125603536	+	0.000	0.000	Merged-chr7-125603403-47
NR3861--MA0684.1.RUNX3	chr15	82111958	82111967	-	0.000	0.000	Merged-chr15-82112003-17
NR5664--MA0002.2.RUNX1	chr2	34790752	34790762	-	0.000	0.000	Merged-chr2-34790571-52
NR1310--MA0684.1.RUNX3	chr10	98776540	98776549	+	0.000	0.000	Merged-chr10-98776574-38
NR3113--MA0002.2.RUNX1	chr13	112458796	112458806	-	0.000	0.000	Merged-chr13-112458738-9
NR4909--MA0684.1.RUNX3	chr18	32192320	32192329	-	0.000	0.000	Merged-chr18-32192400-28
NR9547--MA0002.2.RUNX1	chr7	120754770	120754780	-	0.000	0.000	Merged-chr7-120754842-25
NR9818--MA0002.2.RUNX1	chr8	34740484	34740494	+	0.000	0.000	Merged-chr8-34740455-84
NR3570--MA0002.2.RUNX1	chr14	122191106	122191116	-	0.000	0.000	Merged-chr14-122191173-22
NR1685--MA0002.2.RUNX1	chr11	60879677	60879687	-	0.000	0.000	Merged-chr11-60879671-9
NR5650--MA0684.1.RUNX3	chr2	32542084	32542093	-	0.000	0.000	Merged-chr2-32542194-49
NR7182--MA0002.2.RUNX1	chr4	88300824	88300834	-	0.000	0.000	Merged-chr4-88300823-32
NR7453--MA0002.2.RUNX1	chr4	140857289	140857299	-	0.000	0.000	Merged-chr4-140857232-22
NR51--MA0002.2.RUNX1	chr1	37471649	37471659	-	0.000	0.000	Merged-chr1-37471561-5
NR4698--MA0511.2.RUNX2	chr17	56289470	56289478	+	0.000	0.000	Merged-chr17-56289493-28
NR5568--MA0002.2.RUNX1	chr2	14130824	14130834	+	0.000	0.000	Merged-chr2-14130850-37
NR6427--MA0684.1.RUNX3	chr3	28402343	28402352	+	0.000	0.000	Merged-chr3-28402386-46
NR2147--MA0511.2.RUNX2	chr12	17726603	17726611	+	0.000	0.000	Merged-chr12-17726607-38
NR1608--MA0002.2.RUNX1	chr11	46229295	46229305	+	0.000	0.000	Merged-chr11-46229299-6
NR7976--MA0002.2.RUNX1	chr5	105675681	105675691	+	0.000	0.000	Merged-chr5-105675662-27
NR3351--MA0684.1.RUNX3	chr14	64884971	64884980	-	0.000	0.000	Merged-chr14-64885056-34
NR8088--MA0684.1.RUNX3	chr5	115693470	115693479	+	0.000	0.000	Merged-chr5-115693567-32
NR4999--MA0684.1.RUNX3	chr18	56413121	56413130	-	0.000	0.000	Merged-chr18-56413005-50
NR3430--MA0511.2.RUNX2	chr14	75227533	75227541	-	0.000	0.000	Merged-chr14-75227646-35
NR10794--MA0002.2.RUNX1	chr9	120960684	120960694	-	0.000	0.000	Merged-chr9-120960803-26
NR9494--MA0002.2.RUNX1	chr7	114069203	114069213	-	0.000	0.000	Merged-chr7-114069379-29
NR2305--MA0684.1.RUNX3	chr12	79437129	79437138	-	0.000	0.000	Merged-chr12-79437240-16
NR3953--MA0511.2.RUNX2	chr15	97213148	97213156	+	0.000	0.000	Merged-chr15-97213099-28
NR2157--MA0002.2.RUNX1	chr12	25190521	25190531	+	0.000	0.000	Merged-chr12-25190622-38
NR1402--MA0511.2.RUNX2	chr10	119031033	119031041	-	0.000	0.000	Merged-chr10-119031155-35
NR7214--MA0002.2.RUNX1	chr4	98040364	98040374	-	0.000	0.000	Merged-chr4-98040330-51
NR6960--MA0002.2.RUNX1	chr3	157938775	157938785	-	0.000	0.000	Merged-chr3-157938783-43
NR4237--MA0684.1.RUNX3	chr16	52129659	52129668	-	0.000	0.000	Merged-chr16-52129675-51
NR1969--MA0002.2.RUNX1	chr11	107668476	107668486	+	0.000	0.000	Merged-chr11-107668374-46
NR10717--MA0002.2.RUNX1	chr9	114948482	114948492	-	0.000	0.000	Merged-chr9-114948583-24
NR7671--MA0002.2.RUNX1	chr5	29195746	29195756	-	0.000	0.000	Merged-chr5-29195906-68
NR6867--MA0511.2.RUNX2	chr3	144412668	144412676	-	0.000	0.000	Merged-chr3-144412864-41
NR7466--MA0002.2.RUNX1	chr4	141330194	141330204	-	0.000	0.000	Merged-chr4-141330272-14
NR1284--MA0002.2.RUNX1	chr10	95998151	95998161	-	0.000	0.000	Merged-chr10-95998321-17
NR5742--MA0511.2.RUNX2	chr2	60774692	60774700	+	0.000	0.000	Merged-chr2-60774747-55
NR1555--MA0002.2.RUNX1	chr11	20446254	20446264	+	0.000	0.000	Merged-chr11-20446064-36
NR3791--MA0511.2.RUNX2	chr15	73833432	73833440	-	0.000	0.000	Merged-chr15-73833465-20
NR9874--MA0002.2.RUNX1	chr8	64805451	64805461	+	0.000	0.000	Merged-chr8-64805470-51
NR3635--MA0684.1.RUNX3	chr15	27596963	27596972	+	0.000	0.000	Merged-chr15-27596992-56
NR5438--MA0002.2.RUNX1	chr19	53579182	53579192	-	0.000	0.000	Merged-chr19-53579095-23
NR5709--MA0002.2.RUNX1	chr2	52561263	52561273	-	0.000	0.000	Merged-chr2-52561333-21
NR10703--MA0684.1.RUNX3	chr9	114440756	114440765	+	0.000	0.000	Merged-chr9-114440811-53
NR10555--MA0002.2.RUNX1	chr9	90199110	90199120	+	0.000	0.000	Merged-chr9-90199244-4
NR1412--MA0002.2.RUNX1	chr10	120193513	120193523	+	0.000	0.000	Merged-chr10-120193454-50
NR7181--MA0684.1.RUNX3	chr4	88115656	88115665	-	0.000	0.000	Merged-chr4-88115597-29
NR4469--MA0002.2.RUNX1	chr17	7889198	7889208	+	0.000	0.000	Merged-chr17-7889151-33
NR429--MA0511.2.RUNX2	chr1	135268209	135268217	+	0.000	0.000	Merged-chr1-135268339-27
NR7575--MA0002.2.RUNX1	chr5	10254861	10254871	+	0.000	0.000	Merged-chr5-10254903-14
NR6105--MA0511.2.RUNX2	chr2	139705205	139705213	+	0.000	0.000	Merged-chr2-139705122-18
NR7846--MA0002.2.RUNX1	chr5	77367866	77367876	+	0.000	0.000	Merged-chr5-77367800-15
NR1541--MA0684.1.RUNX3	chr11	19823814	19823823	-	0.000	0.000	Merged-chr11-19823630-23
NR3073--MA0002.2.RUNX1	chr13	107869161	107869171	-	0.000	0.000	Merged-chr13-107869033-28
NR7531--MA0511.2.RUNX2	chr4	150808645	150808653	-	0.000	0.000	Merged-chr4-150808794-106
NR1812--MA0684.1.RUNX3	chr11	84829171	84829180	+	0.000	0.000	Merged-chr11-84829158-56
NR5580--MA0511.2.RUNX2	chr2	18939019	18939027	+	0.000	0.000	Merged-chr2-18939077-26
NR1393--MA0002.2.RUNX1	chr10	118605570	118605580	-	0.000	0.000	Merged-chr10-118605555-16
NR10412--MA0002.2.RUNX1	chr9	66280658	66280668	-	0.000	0.000	Merged-chr9-66280621-39
NR9983--MA0002.2.RUNX1	chr8	95012620	95012630	+	0.000	0.000	Merged-chr8-95012536-10
NR9112--MA0002.2.RUNX1	chr7	27933615	27933625	-	0.000	0.000	Merged-chr7-27933719-74
NR6086--MA0511.2.RUNX2	chr2	132686969	132686977	-	0.000	0.000	Merged-chr2-132687004-41
NR188--MA0684.1.RUNX3	chr1	69759799	69759808	-	0.000	0.000	Merged-chr1-69759830-47
NR4677--MA0511.2.RUNX2	chr17	50678090	50678098	-	0.000	0.000	Merged-chr17-50678198-44
NR5547--MA0002.2.RUNX1	chr2	10101324	10101334	+	0.000	0.000	Merged-chr2-10101354-20
NR10393--MA0002.2.RUNX1	chr9	64797603	64797613	-	0.000	0.000	Merged-chr9-64797561-46
NR8209--MA0002.2.RUNX1	chr5	140872746	140872756	+	0.000	0.000	Merged-chr5-140872723-52
NR1521--MA0002.2.RUNX1	chr11	10276427	10276437	+	0.000	0.000	Merged-chr11-10276392-45
NR7290--MA0684.1.RUNX3	chr4	109505045	109505054	-	0.000	0.000	Merged-chr4-109505092-26
NR5799--MA0002.2.RUNX1	chr2	72536095	72536105	+	0.000	0.000	Merged-chr2-72536133-16
NR7640--MA0511.2.RUNX2	chr5	23387127	23387135	+	0.000	0.000	Merged-chr5-23387051-61
NR1921--MA0684.1.RUNX3	chr11	102739354	102739363	+	0.000	0.000	Merged-chr11-102739455-28
NR1716--MA0684.1.RUNX3	chr11	67564417	67564426	+	0.000	0.000	Merged-chr11-67564427-31
NR7336--MA0002.2.RUNX1	chr4	122872167	122872177	-	0.000	0.000	Merged-chr4-122872187-66
NR5927--MA0002.2.RUNX1	chr2	101817125	101817135	+	0.000	0.000	Merged-chr2-101816960-10
NR1031--MA0684.1.RUNX3	chr10	54014333	54014342	+	0.000	0.000	Merged-chr10-54014284-40
NR8318--MA0002.2.RUNX1	chr6	13078913	13078923	+	0.000	0.000	Merged-chr6-13078885-13
NR10773--MA0002.2.RUNX1	chr9	119823983	119823993	-	0.000	0.000	Merged-chr9-119823942-29
NR4088--MA0684.1.RUNX3	chr16	24527375	24527384	+	0.000	0.000	Merged-chr16-24527284-22
NR4359--MA0684.1.RUNX3	chr16	89986206	89986215	+	0.000	0.000	Merged-chr16-89986478-112
NR3390--MA0511.2.RUNX2	chr14	69979175	69979183	-	0.000	0.000	Merged-chr14-69979172-46
NR8669--MA0511.2.RUNX2	chr6	114680717	114680725	-	0.000	0.000	Merged-chr6-114680975-48
NR7793--MA0002.2.RUNX1	chr5	65951667	65951677	+	0.000	0.000	Merged-chr5-65951579-1
NR5785--MA0684.1.RUNX3	chr2	70920144	70920153	+	0.000	0.000	Merged-chr2-70920097-22
NR3562--MA0002.2.RUNX1	chr14	121962424	121962434	+	0.000	0.000	Merged-chr14-121962567-8
NR1948--MA0002.2.RUNX1	chr11	104661718	104661728	-	0.000	0.000	Merged-chr11-104661475-50
NR9330--MA0002.2.RUNX1	chr7	89171966	89171976	-	0.000	0.000	Merged-chr7-89172043-28
NR7650--MA0002.2.RUNX1	chr5	23719094	23719104	-	0.000	0.000	Merged-chr5-23719169-48
NR8699--MA0684.1.RUNX3	chr6	119522294	119522303	-	0.000	0.000	Merged-chr6-119522115-45
NR4197--MA0684.1.RUNX3	chr16	45019096	45019105	+	0.000	0.000	Merged-chr16-45019020-28
NR915--MA0002.2.RUNX1	chr10	19171936	19171946	+	0.000	0.000	Merged-chr10-19171994-39
NR10011--MA0002.2.RUNX1	chr8	106713047	106713057	-	0.000	0.000	Merged-chr8-106712935-6
NR10677--MA0002.2.RUNX1	chr9	111143601	111143611	+	0.000	0.000	Merged-chr9-111143629-7
NR9377--MA0002.2.RUNX1	chr7	99429113	99429123	+	0.000	0.000	Merged-chr7-99429027-29
NR9648--MA0002.2.RUNX1	chr7	135517315	135517325	+	0.000	0.000	Merged-chr7-135517246-31
NR5894--MA0684.1.RUNX3	chr2	91876520	91876529	-	0.000	0.000	Merged-chr2-91876592-59
NR7031--MA0002.2.RUNX1	chr4	34778239	34778249	-	0.000	0.000	Merged-chr4-34778308-51
NR9919--MA0002.2.RUNX1	chr8	77451671	77451681	-	0.000	0.000	Merged-chr8-77451858-90
NR8556--MA0684.1.RUNX3	chr6	88939628	88939637	-	0.000	0.000	Merged-chr6-88939617-36
NR1392--MA0684.1.RUNX3	chr10	118460471	118460480	+	0.000	0.000	Merged-chr10-118460418-18
NR7382--MA0511.2.RUNX2	chr4	134043265	134043273	+	0.000	0.000	Merged-chr4-134043155-17
NR1786--MA0002.2.RUNX1	chr11	78864949	78864959	+	0.000	0.000	Merged-chr11-78864936-24
NR6128--MA0002.2.RUNX1	chr2	144300253	144300263	-	0.000	0.000	Merged-chr2-144300316-30
NR5480--MA0684.1.RUNX3	chr19	57104575	57104584	-	0.000	0.000	Merged-chr19-57104437-7
NR1471--MA0511.2.RUNX2	chr10	130439228	130439236	-	0.000	0.000	Merged-chr10-130439179-24
NR7283--MA0002.2.RUNX1	chr4	108987529	108987539	+	0.000	0.000	Merged-chr4-108987548-41
NR5546--MA0684.1.RUNX3	chr2	9792666	9792675	+	0.000	0.000	Merged-chr2-9792573-15
NR1808--MA0511.2.RUNX2	chr11	83569519	83569527	-	0.000	0.000	Merged-chr11-83569435-5
NR3052--MA0002.2.RUNX1	chr13	102708733	102708743	+	0.000	0.000	Merged-chr13-102708794-10
NR2248--MA0511.2.RUNX2	chr12	69539513	69539521	+	0.000	0.000	Merged-chr12-69539558-45
NR9363--MA0684.1.RUNX3	chr7	97748279	97748288	+	0.000	0.000	Merged-chr7-97748330-11
NR1643--MA0002.2.RUNX1	chr11	52224161	52224171	-	0.000	0.000	Merged-chr11-52224357-50
NR3674--MA0511.2.RUNX2	chr15	38129487	38129495	+	0.000	0.000	Merged-chr15-38129582-31
NR8016--MA0511.2.RUNX2	chr5	110390480	110390488	+	0.000	0.000	Merged-chr5-110390618-8
NR6065--MA0511.2.RUNX2	chr2	129180169	129180177	-	0.000	0.000	Merged-chr2-129180074-1
NR610--MA0002.2.RUNX1	chr1	167245544	167245554	-	0.000	0.000	Merged-chr1-167245435-23
NR10643--MA0002.2.RUNX1	chr9	105483254	105483264	-	0.000	0.000	Merged-chr9-105483179-11
NR3260--MA0511.2.RUNX2	chr14	47740831	47740839	+	0.000	0.000	Merged-chr14-47740703-52
NR10709--MA0002.2.RUNX1	chr9	114613237	114613247	-	0.000	0.000	Merged-chr9-114613191-38
NR961--MA0511.2.RUNX2	chr10	28668607	28668615	+	0.000	0.000	Merged-chr10-28668481-59
NR9614--MA0002.2.RUNX1	chr7	128392512	128392522	-	0.000	0.000	Merged-chr7-128392760-60
NR8539--MA0511.2.RUNX2	chr6	87541295	87541303	+	0.000	0.000	Merged-chr6-87541310-26
NR5778--MA0002.2.RUNX1	chr2	69415321	69415331	-	0.000	0.000	Merged-chr2-69415236-25
NR1153--MA0684.1.RUNX3	chr10	77478380	77478389	-	0.000	0.000	Merged-chr10-77478359-10
NR10500--MA0002.2.RUNX1	chr9	80318210	80318220	-	0.000	0.000	Merged-chr9-80318250-48
NR4209--MA0002.2.RUNX1	chr16	49164643	49164653	+	0.000	0.000	Merged-chr16-49164589-42
NR2973--MA0002.2.RUNX1	chr13	94144819	94144829	+	0.000	0.000	Merged-chr13-94144726-31
NR1898--MA0511.2.RUNX2	chr11	99136609	99136617	+	0.000	0.000	Merged-chr11-99136684-32
NR9280--MA0511.2.RUNX2	chr7	75600614	75600622	+	0.000	0.000	Merged-chr7-75600674-52
NR5093--MA0002.2.RUNX1	chr18	77072776	77072786	+	0.000	0.000	Merged-chr18-77072792-44
NR10917--MA0511.2.RUNX2	chrX	77580137	77580145	-	0.000	0.000	Merged-chrX-77580117-37
NR7666--MA0511.2.RUNX2	chr5	28043862	28043870	-	0.000	0.000	Merged-chr5-28043807-7
NR9600--MA0684.1.RUNX3	chr7	127922867	127922876	+	0.000	0.000	Merged-chr7-127922827-35
NR1133--MA0002.2.RUNX1	chr10	75326632	75326642	-	0.000	0.000	Merged-chr10-75326754-53
NR10547--MA0002.2.RUNX1	chr9	88516841	88516851	+	0.000	0.000	Merged-chr9-88516697-31
NR10818--MA0002.2.RUNX1	chr9	123814394	123814404	-	0.000	0.000	Merged-chr9-123814525-64
NR3435--MA0511.2.RUNX2	chr14	75769438	75769446	+	0.000	0.000	Merged-chr14-75769501-48
NR9247--MA0002.2.RUNX1	chr7	65373500	65373510	-	0.000	0.000	Merged-chr7-65373607-20
NR5221--MA0002.2.RUNX1	chr19	8592422	8592432	-	0.000	0.000	Merged-chr19-8592238-38
NR5887--MA0002.2.RUNX1	chr2	90503401	90503411	+	0.000	0.000	Merged-chr2-90503478-20
NR3213--MA0684.1.RUNX3	chr14	27376332	27376341	-	0.000	0.000	Merged-chr14-27376322-41
NR971--MA0002.2.RUNX1	chr10	30716172	30716182	+	0.000	0.000	Merged-chr10-30716378-49
NR7252--MA0511.2.RUNX2	chr4	102712035	102712043	-	0.000	0.000	Merged-chr4-102711875-43
NR1533--MA0684.1.RUNX3	chr11	11766269	11766278	+	0.000	0.000	Merged-chr11-11766225-56
NR9581--MA0684.1.RUNX3	chr7	125603528	125603537	+	0.000	0.000	Merged-chr7-125603403-47
NR1385--MA0002.2.RUNX1	chr10	118100858	118100868	-	0.000	0.000	Merged-chr10-118100825-27
NR1656--MA0002.2.RUNX1	chr11	54627046	54627056	-	0.000	0.000	Merged-chr11-54627034-23
NR9918--MA0684.1.RUNX3	chr8	77292724	77292733	-	0.000	0.000	Merged-chr8-77292720-71
NR3194--MA0684.1.RUNX3	chr14	20503206	20503215	+	0.000	0.000	Merged-chr14-20503247-33
NR5539--MA0002.2.RUNX1	chr2	9688430	9688440	+	0.000	0.000	Merged-chr2-9688295-16
NR1785--MA0684.1.RUNX3	chr11	78780187	78780196	+	0.000	0.000	Merged-chr11-78780322-31
NR10533--MA0684.1.RUNX3	chr9	85671751	85671760	-	0.000	0.000	Merged-chr9-85671881-60
NR7775--MA0511.2.RUNX2	chr5	63943498	63943506	+	0.000	0.000	Merged-chr5-63943362-36
NR3588--MA0002.2.RUNX1	chr15	5108560	5108570	+	0.000	0.000	Merged-chr15-5108448-64
NR10861--MA0002.2.RUNX1	chrX	37141939	37141949	+	0.000	0.000	Merged-chrX-37141960-22
