#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR69249--MA0741.1.KLF16	chr9	121314207	121314217	-	0.000	0.000	Merged-chr9-121314166-60
NR44303--MA0741.1.KLF16	chr4	26346903	26346913	-	0.000	0.000	Merged-chr4-26346644-81
NR33635--MA0599.1.KLF5	chr19	42306416	42306425	+	0.000	0.000	Merged-chr19-42306300-48
NR7249--MA1107.1.KLF9	chr10	86786237	86786249	-	0.000	0.000	Merged-chr10-86786135-22
NR60335--MA0493.1.Klf1	chr7	102687318	102687328	+	0.000	0.000	Merged-chr7-102687241-53
NR57261--MA0039.3.KLF4	chr6	146744397	146744407	+	0.000	0.000	Merged-chr6-146744482-43
NR47567--MA1107.1.KLF9	chr4	142015154	142015166	-	0.000	0.000	Merged-chr4-142015063-42
NR1903--MA0742.1.Klf12	chr1	120258912	120258926	-	0.000	0.000	Merged-chr1-120258943-29
NR33420--MA0599.1.KLF5	chr19	36409569	36409578	-	0.000	0.000	Merged-chr19-36409790-61
NR26408--MA0740.1.KLF14	chr16	90810491	90810504	-	0.000	0.000	Merged-chr16-90810372-70
NR34935--MA0740.1.KLF14	chr2	26445361	26445374	+	0.000	0.000	Merged-chr2-26445495-99
NR70407--MA0740.1.KLF14	chrX	153498118	153498131	-	0.000	0.000	Merged-chrX-153498293-79
NR37597--MA0741.1.KLF16	chr2	127314672	127314682	-	0.000	0.000	Merged-chr2-127314742-58
NR48564--MA0599.1.KLF5	chr5	8997187	8997196	+	0.000	0.000	Merged-chr5-8996968-123
NR40196--MA0741.1.KLF16	chr3	21936209	21936219	-	0.000	0.000	Merged-chr3-21936128-91
NR37202--MA0741.1.KLF16	chr2	117335586	117335596	-	0.000	0.000	Merged-chr2-117335736-33
NR5378--MA0741.1.KLF16	chr10	30600523	30600533	+	0.000	0.000	Merged-chr10-30600534-90
NR32858--MA0493.1.Klf1	chr19	8880930	8880940	-	0.000	0.000	Merged-chr19-8880870-57
NR23269--MA0599.1.KLF5	chr15	77956720	77956729	+	0.000	0.000	Merged-chr15-77956720-50
NR40738--MA0741.1.KLF16	chr3	60128382	60128392	-	0.000	0.000	Merged-chr3-60128494-15
NR29794--MA0493.1.Klf1	chr17	83809354	83809364	+	0.000	0.000	Merged-chr17-83809391-18
NR40193--MA1107.1.KLF9	chr3	21936139	21936151	-	0.000	0.000	Merged-chr3-21936128-91
NR63712--MA0493.1.Klf1	chr8	82402373	82402383	-	0.000	0.000	Merged-chr8-82402722-77
NR35568--MA0493.1.Klf1	chr2	43737967	43737977	-	0.000	0.000	Merged-chr2-43738148-1
NR68741--MA0599.1.KLF5	chr9	114546944	114546953	-	0.000	0.000	Merged-chr9-114546935-29
NR62420--MA1107.1.KLF9	chr8	13494557	13494569	-	0.000	0.000	Merged-chr8-13494435-15
NR68055--MA1107.1.KLF9	chr9	100460385	100460397	-	0.000	0.000	Merged-chr9-100460410-54
NR14863--MA0742.1.Klf12	chr12	88360795	88360809	+	0.000	0.000	Merged-chr12-88360821-67
NR5302--MA1107.1.KLF9	chr10	24149302	24149314	-	0.000	0.000	Merged-chr10-24149317-57
NR66342--MA0599.1.KLF5	chr9	48985246	48985255	-	0.000	0.000	Merged-chr9-48985134-97
NR6089--MA0741.1.KLF16	chr10	67979439	67979449	+	0.000	0.000	Merged-chr10-67979614-53
NR57378--MA1107.1.KLF9	chr6	147476394	147476406	+	0.000	0.000	Merged-chr6-147476293-99
NR36894--MA0039.3.KLF4	chr2	104172840	104172850	-	0.000	0.000	Merged-chr2-104172938-49
NR18543--MA0039.3.KLF4	chr13	102645077	102645087	+	0.000	0.000	Merged-chr13-102645059-45
NR33810--MA0740.1.KLF14	chr19	46572990	46573003	-	0.000	0.000	Merged-chr19-46573181-77
NR52955--MA0599.1.KLF5	chr5	146794938	146794947	+	0.000	0.000	Merged-chr5-146794783-76
NR39703--MA1107.1.KLF9	chr2	174473084	174473096	+	0.000	0.000	Merged-chr2-174473048-89
NR64292--MA0599.1.KLF5	chr8	104442780	104442789	+	0.000	0.000	Merged-chr8-104442782-74
NR54286--MA0741.1.KLF16	chr6	55057598	55057608	+	0.000	0.000	Merged-chr6-55057514-12
NR31686--MA0741.1.KLF16	chr18	74442312	74442322	-	0.000	0.000	Merged-chr18-74442456-61
NR69945--MA0740.1.KLF14	chrX	74373293	74373306	+	0.000	0.000	Merged-chrX-74373347-51
NR9195--MA0741.1.KLF16	chr11	11521973	11521983	-	0.000	0.000	Merged-chr11-11522120-49
NR29356--MA0599.1.KLF5	chr17	71551961	71551970	+	0.000	0.000	Merged-chr17-71552127-66
NR7174--MA0599.1.KLF5	chr10	84576607	84576616	+	0.000	0.000	Merged-chr10-84576561-1
NR23603--MA0740.1.KLF14	chr15	83084529	83084542	-	0.000	0.000	Merged-chr15-83084478-12
NR17804--MA0599.1.KLF5	chr13	85189335	85189344	+	0.000	0.000	Merged-chr13-85189602-82
NR44079--MA0741.1.KLF16	chr4	3875225	3875235	-	0.000	0.000	Merged-chr4-3875114-47
NR13277--MA0657.1.KLF13	chr11	121204339	121204356	+	0.000	0.000	Merged-chr11-121204419-68
NR58160--MA0599.1.KLF5	chr7	24517428	24517437	+	0.000	0.000	Merged-chr7-24517301-15
NR36148--MA0657.1.KLF13	chr2	70661509	70661526	-	0.000	0.000	Merged-chr2-70661676-71
NR63819--MA1107.1.KLF9	chr8	84042626	84042638	+	0.000	0.000	Merged-chr8-84042508-77
NR39973--MA0740.1.KLF14	chr2	181680154	181680167	-	0.000	0.000	Merged-chr2-181680413-89
NR42399--MA0741.1.KLF16	chr3	121201210	121201220	+	0.000	0.000	Merged-chr3-121201249-12
NR47932--MA0741.1.KLF16	chr4	149403250	149403260	+	0.000	0.000	Merged-chr4-149403248-29
NR37183--MA0741.1.KLF16	chr2	116900133	116900143	-	0.000	0.000	Merged-chr2-116900141-29
NR15744--MA1107.1.KLF9	chr12	111855476	111855488	+	0.000	0.000	Merged-chr12-111855656-21
NR4445--MA1107.1.KLF9	chr1	189326824	189326836	+	0.000	0.000	Merged-chr1-189326836-2
NR34468--MA0657.1.KLF13	chr2	6522534	6522551	+	0.000	0.000	Merged-chr2-6522633-5
NR10984--MA1107.1.KLF9	chr11	78497856	78497868	+	0.000	0.000	Merged-chr11-78497802-56
NR33880--MA1107.1.KLF9	chr19	47854824	47854836	-	0.000	0.000	Merged-chr19-47855075-76
NR36251--MA0599.1.KLF5	chr2	73214456	73214465	+	0.000	0.000	Merged-chr2-73214305-60
NR19531--MA0493.1.Klf1	chr14	20082823	20082833	-	0.000	0.000	Merged-chr14-20082974-67
NR42374--MA0599.1.KLF5	chr3	119783088	119783097	-	0.000	0.000	Merged-chr3-119783071-119
NR31491--MA0599.1.KLF5	chr18	67449338	67449347	-	0.000	0.000	Merged-chr18-67449102-80
NR5506--MA0741.1.KLF16	chr10	39522159	39522169	-	0.000	0.000	Merged-chr10-39522157-23
NR42909--MA0740.1.KLF14	chr3	133091586	133091599	-	0.000	0.000	Merged-chr3-133091752-102
NR8428--MA0039.3.KLF4	chr10	120628277	120628287	+	0.000	0.000	Merged-chr10-120628264-28
NR30136--MA1107.1.KLF9	chr17	88668530	88668542	+	0.000	0.000	Merged-chr17-88668603-31
NR27072--MA1107.1.KLF9	chr17	8388633	8388645	-	0.000	0.000	Merged-chr17-8388700-3
NR985--MA0741.1.KLF16	chr1	64737868	64737878	+	0.000	0.000	Merged-chr1-64737763-173
NR69563--MA0741.1.KLF16	chrX	11807627	11807637	-	0.000	0.000	Merged-chrX-11807540-17
NR33791--MA0740.1.KLF14	chr19	46148456	46148469	+	0.000	0.000	Merged-chr19-46148494-21
NR62408--MA0599.1.KLF5	chr8	13200683	13200692	-	0.000	0.000	Merged-chr8-13200567-28
NR17123--MA0493.1.Klf1	chr13	54789206	54789216	-	0.000	0.000	Merged-chr13-54789340-56
NR28673--MA0741.1.KLF16	chr17	46967101	46967111	-	0.000	0.000	Merged-chr17-46967168-48
NR64493--MA0493.1.Klf1	chr8	109957364	109957374	+	0.000	0.000	Merged-chr8-109957445-42
NR60491--MA1107.1.KLF9	chr7	108306340	108306352	-	0.000	0.000	Merged-chr7-108306427-2
NR12498--MA0599.1.KLF5	chr11	109651028	109651037	+	0.000	0.000	Merged-chr11-109650952-127
NR15328--MA0740.1.KLF14	chr12	105032422	105032435	+	0.000	0.000	Merged-chr12-105032596-77
NR9694--MA0599.1.KLF5	chr11	49846873	49846882	-	0.000	0.000	Merged-chr11-49846891-75
NR54414--MA0741.1.KLF16	chr6	66896662	66896672	-	0.000	0.000	Merged-chr6-66896636-91
NR31814--MA0741.1.KLF16	chr18	76277928	76277938	-	0.000	0.000	Merged-chr18-76277898-1
NR67678--MA0741.1.KLF16	chr9	87021983	87021993	+	0.000	0.000	Merged-chr9-87022127-59
NR23842--MA0599.1.KLF5	chr15	88828409	88828418	-	0.000	0.000	Merged-chr15-88828677-52
NR31800--MA0599.1.KLF5	chr18	76222424	76222433	+	0.000	0.000	Merged-chr18-76222464-24
NR9416--MA0493.1.Klf1	chr11	30195991	30196001	-	0.000	0.000	Merged-chr11-30196013-11
NR66454--MA0599.1.KLF5	chr9	53301414	53301423	-	0.000	0.000	Merged-chr9-53301567-34
NR57644--MA0740.1.KLF14	chr7	4777375	4777388	+	0.000	0.000	Merged-chr7-4777194-35
NR1536--MA0742.1.Klf12	chr1	89070318	89070332	+	0.000	0.000	Merged-chr1-89070221-114
NR55571--MA0599.1.KLF5	chr6	114790301	114790310	-	0.000	0.000	Merged-chr6-114790345-26
NR40623--MA1107.1.KLF9	chr3	54692826	54692838	-	0.000	0.000	Merged-chr3-54692822-61
NR37040--MA0741.1.KLF16	chr2	112240500	112240510	+	0.000	0.000	Merged-chr2-112240570-1
NR44410--MA0493.1.Klf1	chr4	40143382	40143392	+	0.000	0.000	Merged-chr4-40143231-72
NR52503--MA0599.1.KLF5	chr5	139791466	139791475	-	0.000	0.000	Merged-chr5-139791708-104
NR50668--MA0599.1.KLF5	chr5	107295357	107295366	+	0.000	0.000	Merged-chr5-107295347-25
NR41283--MA1107.1.KLF9	chr3	89196714	89196726	+	0.000	0.000	Merged-chr3-89196645-47
NR52842--MA1107.1.KLF9	chr5	144358360	144358372	-	0.000	0.000	Merged-chr5-144358177-56
NR66435--MA1107.1.KLF9	chr9	51764952	51764964	-	0.000	0.000	Merged-chr9-51764760-1
NR61336--MA0599.1.KLF5	chr7	127895646	127895655	+	0.000	0.000	Merged-chr7-127895657-49
NR3141--MA0741.1.KLF16	chr1	164366692	164366702	-	0.000	0.000	Merged-chr1-164366862-30
NR60207--MA0742.1.Klf12	chr7	100511900	100511914	-	0.000	0.000	Merged-chr7-100511778-51
NR10551--MA0599.1.KLF5	chr11	70700182	70700191	-	0.000	0.000	Merged-chr11-70700400-67
NR54784--MA0039.3.KLF4	chr6	86645288	86645298	-	0.000	0.000	Merged-chr6-86645182-42
NR19839--MA0657.1.KLF13	chr14	34771912	34771929	+	0.000	0.000	Merged-chr14-34772136-36
NR13261--MA0599.1.KLF5	chr11	120941196	120941205	-	0.000	0.000	Merged-chr11-120941184-16
NR8988--MA0740.1.KLF14	chr11	3517626	3517639	-	0.000	0.000	Merged-chr11-3517558-36
NR27365--MA0742.1.Klf12	chr17	21650537	21650551	-	0.000	0.000	Merged-chr17-21650461-76
NR48144--MA0657.1.KLF13	chr4	151996273	151996290	-	0.000	0.000	Merged-chr4-151996356-68
NR11068--MA0599.1.KLF5	chr11	79962545	79962554	-	0.000	0.000	Merged-chr11-79962407-53
NR19563--MA0599.1.KLF5	chr14	20836602	20836611	-	0.000	0.000	Merged-chr14-20836673-54
NR18989--MA0741.1.KLF16	chr13	112343189	112343199	+	0.000	0.000	Merged-chr13-112343316-26
NR34025--MA0039.3.KLF4	chr19	55062152	55062162	+	0.000	0.000	Merged-chr19-55062253-32
NR22075--MA1107.1.KLF9	chr15	12375671	12375683	-	0.000	0.000	Merged-chr15-12375841-43
NR23507--MA0740.1.KLF14	chr15	81360938	81360951	-	0.000	0.000	Merged-chr15-81360890-53
NR13448--MA1107.1.KLF9	chr12	8772903	8772915	+	0.000	0.000	Merged-chr12-8772798-23
NR42128--MA0599.1.KLF5	chr3	108284064	108284073	-	0.000	0.000	Merged-chr3-108284126-29
NR40969--MA0599.1.KLF5	chr3	75579401	75579410	-	0.000	0.000	Merged-chr3-75579485-29
NR37421--MA0493.1.Klf1	chr2	121294389	121294399	+	0.000	0.000	Merged-chr2-121294452-16
NR65363--MA1107.1.KLF9	chr8	126045062	126045074	-	0.000	0.000	Merged-chr8-126045120-15
NR61895--MA0493.1.Klf1	chr7	140857399	140857409	-	0.000	0.000	Merged-chr7-140857448-6
NR49179--MA0493.1.Klf1	chr5	35771280	35771290	-	0.000	0.000	Merged-chr5-35771159-16
NR7024--MA0741.1.KLF16	chr10	82699125	82699135	-	0.000	0.000	Merged-chr10-82699299-101
NR59107--MA0599.1.KLF5	chr7	48958928	48958937	-	0.000	0.000	Merged-chr7-48959052-34
NR24965--MA0741.1.KLF16	chr16	16213257	16213267	-	0.000	0.000	Merged-chr16-16213421-42
NR37834--MA0741.1.KLF16	chr2	132511673	132511683	-	0.000	0.000	Merged-chr2-132511544-14
NR44325--MA0742.1.Klf12	chr4	32161018	32161032	+	0.000	0.000	Merged-chr4-32160945-10
NR34837--MA0599.1.KLF5	chr2	24935210	24935219	+	0.000	0.000	Merged-chr2-24935171-110
NR27356--MA0741.1.KLF16	chr17	21617541	21617551	-	0.000	0.000	Merged-chr17-21617473-39
NR14758--MA0741.1.KLF16	chr12	85746479	85746489	-	0.000	0.000	Merged-chr12-85746223-36
NR25452--MA1107.1.KLF9	chr16	35741688	35741700	-	0.000	0.000	Merged-chr16-35741769-10
NR55898--MA0599.1.KLF5	chr6	121110180	121110189	-	0.000	0.000	Merged-chr6-121110104-77
NR30670--MA0741.1.KLF16	chr18	35751992	35752002	-	0.000	0.000	Merged-chr18-35752199-61
NR68401--MA0599.1.KLF5	chr9	107633478	107633487	+	0.000	0.000	Merged-chr9-107633459-50
NR25676--MA0741.1.KLF16	chr16	49959188	49959198	+	0.000	0.000	Merged-chr16-49959222-29
NR32167--MA0742.1.Klf12	chr18	83060173	83060187	-	0.000	0.000	Merged-chr18-83060046-46
NR43810--MA0741.1.KLF16	chr3	152943214	152943224	+	0.000	0.000	Merged-chr3-152943273-41
NR22880--MA0742.1.Klf12	chr15	64163720	64163734	-	0.000	0.000	Merged-chr15-64163684-42
NR41812--MA0493.1.Klf1	chr3	100421692	100421702	+	0.000	0.000	Merged-chr3-100421832-10
NR64730--MA0741.1.KLF16	chr8	115826664	115826674	-	0.000	0.000	Merged-chr8-115826691-38
NR25796--MA0657.1.KLF13	chr16	58408445	58408462	-	0.000	0.000	Merged-chr16-58408576-68
NR56956--MA0493.1.Klf1	chr6	142756669	142756679	-	0.000	0.000	Merged-chr6-142756653-1
NR31652--MA0741.1.KLF16	chr18	73703886	73703896	+	0.000	0.000	Merged-chr18-73704007-8
NR8538--MA0742.1.Klf12	chr10	122047962	122047976	-	0.000	0.000	Merged-chr10-122047923-4
NR55664--MA1107.1.KLF9	chr6	116193622	116193634	+	0.000	0.000	Merged-chr6-116193488-104
NR12919--MA0599.1.KLF5	chr11	116869769	116869778	-	0.000	0.000	Merged-chr11-116869693-21
NR24256--MA0599.1.KLF5	chr15	98634983	98634992	-	0.000	0.000	Merged-chr15-98634819-42
NR17127--MA1107.1.KLF9	chr13	54789334	54789346	-	0.000	0.000	Merged-chr13-54789340-56
NR39100--MA0741.1.KLF16	chr2	164486514	164486524	+	0.000	0.000	Merged-chr2-164486529-34
NR25592--MA0599.1.KLF5	chr16	42875689	42875698	-	0.000	0.000	Merged-chr16-42875708-130
NR34434--MA0657.1.KLF13	chr2	5003271	5003288	+	0.000	0.000	Merged-chr2-5003396-19
NR57248--MA0039.3.KLF4	chr6	146430206	146430216	+	0.000	0.000	Merged-chr6-146430124-17
NR22871--MA0741.1.KLF16	chr15	64113264	64113274	+	0.000	0.000	Merged-chr15-64113403-29
NR51758--MA0599.1.KLF5	chr5	129908479	129908488	+	0.000	0.000	Merged-chr5-129908644-57
NR3122--MA0039.3.KLF4	chr1	164078590	164078600	+	0.000	0.000	Merged-chr1-164078589-50
NR63827--MA0741.1.KLF16	chr8	84073835	84073845	+	0.000	0.000	Merged-chr8-84073681-60
NR31490--MA1107.1.KLF9	chr18	67449296	67449308	-	0.000	0.000	Merged-chr18-67449102-80
NR29154--MA0742.1.Klf12	chr17	64285012	64285026	-	0.000	0.000	Merged-chr17-64284858-2
NR23399--MA0599.1.KLF5	chr15	79927824	79927833	+	0.000	0.000	Merged-chr15-79927783-58
NR27008--MA0741.1.KLF16	chr17	7931798	7931808	+	0.000	0.000	Merged-chr17-7931540-55
NR63151--MA0742.1.Klf12	chr8	64947109	64947123	+	0.000	0.000	Merged-chr8-64947122-116
NR16946--MA1107.1.KLF9	chr13	51391535	51391547	-	0.000	0.000	Merged-chr13-51391583-19
NR45626--MA0599.1.KLF5	chr4	95354188	95354197	-	0.000	0.000	Merged-chr4-95354133-23
NR11847--MA0599.1.KLF5	chr11	98457882	98457891	+	0.000	0.000	Merged-chr11-98457960-97
NR49967--MA0493.1.Klf1	chr5	77310072	77310082	-	0.000	0.000	Merged-chr5-77309977-130
NR57925--MA0493.1.Klf1	chr7	16980380	16980390	+	0.000	0.000	Merged-chr7-16980470-23
NR12228--MA0039.3.KLF4	chr11	103776913	103776923	-	0.000	0.000	Merged-chr11-103776919-6
NR33855--MA0741.1.KLF16	chr19	47356633	47356643	-	0.000	0.000	Merged-chr19-47356691-46
NR3934--MA0599.1.KLF5	chr1	181261292	181261301	-	0.000	0.000	Merged-chr1-181261225-12
NR69324--MA0741.1.KLF16	chr9	122311027	122311037	+	0.000	0.000	Merged-chr9-122310830-40
NR66472--MA0599.1.KLF5	chr9	54501271	54501280	+	0.000	0.000	Merged-chr9-54501243-1
NR68728--MA0599.1.KLF5	chr9	114026770	114026779	+	0.000	0.000	Merged-chr9-114026652-59
NR48121--MA0599.1.KLF5	chr4	151861942	151861951	+	0.000	0.000	Merged-chr4-151861997-138
NR35401--MA0742.1.Klf12	chr2	34790415	34790429	+	0.000	0.000	Merged-chr2-34790571-52
NR6546--MA0740.1.KLF14	chr10	78574725	78574738	-	0.000	0.000	Merged-chr10-78574791-126
NR46962--MA0599.1.KLF5	chr4	133241460	133241469	-	0.000	0.000	Merged-chr4-133241411-59
NR24457--MA0493.1.Klf1	chr15	100461130	100461140	-	0.000	0.000	Merged-chr15-100461368-57
NR20455--MA1107.1.KLF9	chr14	61056908	61056920	-	0.000	0.000	Merged-chr14-61056983-100
NR10850--MA0742.1.Klf12	chr11	77484084	77484098	+	0.000	0.000	Merged-chr11-77483872-51
NR17809--MA0742.1.Klf12	chr13	85289386	85289400	-	0.000	0.000	Merged-chr13-85289179-92
NR69388--MA0599.1.KLF5	chr9	123478640	123478649	+	0.000	0.000	Merged-chr9-123478812-84
NR61569--MA0599.1.KLF5	chr7	133637510	133637519	-	0.000	0.000	Merged-chr7-133637648-127
NR23616--MA0740.1.KLF14	chr15	83172277	83172290	-	0.000	0.000	Merged-chr15-83172251-88
NR12905--MA0493.1.Klf1	chr11	116688047	116688057	-	0.000	0.000	Merged-chr11-116688042-60
NR39623--MA0741.1.KLF16	chr2	173444619	173444629	+	0.000	0.000	Merged-chr2-173444560-32
NR23708--MA0599.1.KLF5	chr15	85036990	85036999	+	0.000	0.000	Merged-chr15-85036968-63
NR70309--MA0741.1.KLF16	chrX	143030856	143030866	+	0.000	0.000	Merged-chrX-143030752-27
NR53181--MA0599.1.KLF5	chr5	149678634	149678643	+	0.000	0.000	Merged-chr5-149678504-80
NR2932--MA0039.3.KLF4	chr1	156674356	156674366	+	0.000	0.000	Merged-chr1-156674255-139
NR55776--MA1107.1.KLF9	chr6	119199130	119199142	+	0.000	0.000	Merged-chr6-119199024-52
NR37467--MA0741.1.KLF16	chr2	122028500	122028510	+	0.000	0.000	Merged-chr2-122028535-87
NR58486--MA1107.1.KLF9	chr7	29155579	29155591	+	0.000	0.000	Merged-chr7-29155569-4
NR59553--MA0039.3.KLF4	chr7	75863431	75863441	-	0.000	0.000	Merged-chr7-75863636-9
NR17915--MA1107.1.KLF9	chr13	90931172	90931184	-	0.000	0.000	Merged-chr13-90931322-30
NR16195--MA0599.1.KLF5	chr13	6648788	6648797	+	0.000	0.000	Merged-chr13-6648891-51
NR10550--MA1107.1.KLF9	chr11	70669980	70669992	-	0.000	0.000	Merged-chr11-70669977-7
NR48385--MA0741.1.KLF16	chr4	155841293	155841303	-	0.000	0.000	Merged-chr4-155841183-71
NR1507--MA1107.1.KLF9	chr1	88497695	88497707	-	0.000	0.000	Merged-chr1-88497619-10
NR29677--MA0742.1.Klf12	chr17	80468682	80468696	+	0.000	0.000	Merged-chr17-80468641-48
NR38422--MA0599.1.KLF5	chr2	150608681	150608690	+	0.000	0.000	Merged-chr2-150608735-106
NR51970--MA0741.1.KLF16	chr5	134393837	134393847	-	0.000	0.000	Merged-chr5-134393835-14
NR47931--MA0599.1.KLF5	chr4	149403250	149403259	+	0.000	0.000	Merged-chr4-149403248-29
NR61225--MA0740.1.KLF14	chr7	127014365	127014378	+	0.000	0.000	Merged-chr7-127014477-45
NR611--MA0493.1.Klf1	chr1	43478182	43478192	-	0.000	0.000	Merged-chr1-43478113-25
NR44320--MA1107.1.KLF9	chr4	32062872	32062884	-	0.000	0.000	Merged-chr4-32062856-11
NR56415--MA0599.1.KLF5	chr6	134014675	134014684	+	0.000	0.000	Merged-chr6-134014705-25
NR68038--MA0493.1.Klf1	chr9	99479260	99479270	-	0.000	0.000	Merged-chr9-99479335-46
NR23029--MA0741.1.KLF16	chr15	73724744	73724754	+	0.000	0.000	Merged-chr15-73724904-65
NR67422--MA1107.1.KLF9	chr9	80313761	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR65587--MA1107.1.KLF9	chr9	14365669	14365681	+	0.000	0.000	Merged-chr9-14365673-24
NR62954--MA0741.1.KLF16	chr8	47714196	47714206	-	0.000	0.000	Merged-chr8-47714007-130
NR44425--MA0741.1.KLF16	chr4	40680619	40680629	-	0.000	0.000	Merged-chr4-40680682-21
NR59337--MA0740.1.KLF14	chr7	65644742	65644755	+	0.000	0.000	Merged-chr7-65644925-69
NR46192--MA0599.1.KLF5	chr4	115828066	115828075	-	0.000	0.000	Merged-chr4-115828181-99
NR27726--MA1107.1.KLF9	chr17	27655798	27655810	-	0.000	0.000	Merged-chr17-27655639-31
NR43204--MA0493.1.Klf1	chr3	138867312	138867322	+	0.000	0.000	Merged-chr3-138867429-26
NR65670--MA0657.1.KLF13	chr9	21033369	21033386	+	0.000	0.000	Merged-chr9-21033444-26
NR37350--MA0599.1.KLF5	chr2	119547398	119547407	-	0.000	0.000	Merged-chr2-119547513-90
NR36159--MA0742.1.Klf12	chr2	71275531	71275545	+	0.000	0.000	Merged-chr2-71275399-1
NR40753--MA1107.1.KLF9	chr3	61344350	61344362	+	0.000	0.000	Merged-chr3-61344207-16
NR3145--MA1107.1.KLF9	chr1	164366697	164366709	-	0.000	0.000	Merged-chr1-164366862-30
NR68451--MA0741.1.KLF16	chr9	108104926	108104936	+	0.000	0.000	Merged-chr9-108105008-23
NR63516--MA0599.1.KLF5	chr8	72135228	72135237	-	0.000	0.000	Merged-chr8-72135322-43
NR41074--MA0599.1.KLF5	chr3	81835923	81835932	-	0.000	0.000	Merged-chr3-81835793-30
NR35373--MA0741.1.KLF16	chr2	33755633	33755643	-	0.000	0.000	Merged-chr2-33755774-20
NR58244--MA0741.1.KLF16	chr7	25221429	25221439	-	0.000	0.000	Merged-chr7-25221475-48
NR64932--MA0493.1.Klf1	chr8	120319625	120319635	-	0.000	0.000	Merged-chr8-120319667-36
NR34621--MA1107.1.KLF9	chr2	13793560	13793572	+	0.000	0.000	Merged-chr2-13793433-83
NR46716--MA0599.1.KLF5	chr4	129248593	129248602	+	0.000	0.000	Merged-chr4-129248394-18
NR65797--MA0039.3.KLF4	chr9	22165112	22165122	-	0.000	0.000	Merged-chr9-22165025-24
NR66011--MA0599.1.KLF5	chr9	35211019	35211028	+	0.000	0.000	Merged-chr9-35211181-71
NR37715--MA0657.1.KLF13	chr2	130411963	130411980	+	0.000	0.000	Merged-chr2-130412007-24
NR25437--MA0741.1.KLF16	chr16	34690563	34690573	-	0.000	0.000	Merged-chr16-34690700-62
NR69818--MA0599.1.KLF5	chrX	56609830	56609839	-	0.000	0.000	Merged-chrX-56609887-66
NR23486--MA0741.1.KLF16	chr15	80930416	80930426	-	0.000	0.000	Merged-chr15-80930587-88
NR10888--MA0741.1.KLF16	chr11	78115564	78115574	-	0.000	0.000	Merged-chr11-78115538-52
NR5637--MA0742.1.Klf12	chr10	42699280	42699294	+	0.000	0.000	Merged-chr10-42699170-35
NR50225--MA0599.1.KLF5	chr5	92603040	92603049	-	0.000	0.000	Merged-chr5-92603127-58
NR20961--MA0742.1.Klf12	chr14	76767497	76767511	-	0.000	0.000	Merged-chr14-76767447-8
NR36052--MA0740.1.KLF14	chr2	66256675	66256688	-	0.000	0.000	Merged-chr2-66256771-79
NR5684--MA0599.1.KLF5	chr10	43742717	43742726	-	0.000	0.000	Merged-chr10-43742761-23
NR13279--MA0741.1.KLF16	chr11	121237094	121237104	-	0.000	0.000	Merged-chr11-121237143-85
NR62540--MA0741.1.KLF16	chr8	22185560	22185570	+	0.000	0.000	Merged-chr8-22185664-67
NR16590--MA0741.1.KLF16	chr13	34046643	34046653	+	0.000	0.000	Merged-chr13-34046570-24
NR44308--MA0599.1.KLF5	chr4	28813865	28813874	-	0.000	0.000	Merged-chr4-28813490-63
NR39461--MA0741.1.KLF16	chr2	170055613	170055623	-	0.000	0.000	Merged-chr2-170055593-21
NR3140--MA0039.3.KLF4	chr1	164366693	164366703	-	0.000	0.000	Merged-chr1-164366862-30
NR65369--MA0599.1.KLF5	chr8	126129474	126129483	-	0.000	0.000	Merged-chr8-126129401-4
NR13239--MA0599.1.KLF5	chr11	120784424	120784433	-	0.000	0.000	Merged-chr11-120784342-58
NR21206--MA0741.1.KLF16	chr14	99099847	99099857	-	0.000	0.000	Merged-chr14-99099807-63
NR59317--MA0493.1.Klf1	chr7	64213006	64213016	-	0.000	0.000	Merged-chr7-64213076-17
NR18123--MA1107.1.KLF9	chr13	95688857	95688869	+	0.000	0.000	Merged-chr13-95688740-7
NR16927--MA0741.1.KLF16	chr13	49421172	49421182	-	0.000	0.000	Merged-chr13-49421289-67
NR53602--MA0599.1.KLF5	chr6	28421754	28421763	+	0.000	0.000	Merged-chr6-28421757-53
NR64824--MA1107.1.KLF9	chr8	117866243	117866255	-	0.000	0.000	Merged-chr8-117866396-8
NR11838--MA0740.1.KLF14	chr11	98348342	98348355	+	0.000	0.000	Merged-chr11-98348383-15
NR3952--MA0599.1.KLF5	chr1	181853228	181853237	+	0.000	0.000	Merged-chr1-181853067-80
NR66490--MA0599.1.KLF5	chr9	54863641	54863650	+	0.000	0.000	Merged-chr9-54863802-64
NR49770--MA0493.1.Klf1	chr5	73647759	73647769	+	0.000	0.000	Merged-chr5-73647714-62
NR37677--MA0599.1.KLF5	chr2	128944012	128944021	+	0.000	0.000	Merged-chr2-128943911-57
