#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR32248--MA0493.1.Klf1	chr18	41753031	41753041	-	0.000	0.000	Merged-chr18-41752958-32
NR21355--MA0039.3.KLF4	chr14	72983653	72983663	-	0.000	0.000	Merged-chr14-72983519-34
NR68685--MA1107.1.KLF9	chrX	20775819	20775831	+	0.000	0.000	Merged-chrX-20775787-26
NR17500--MA0740.1.KLF14	chr13	67081390	67081403	+	0.000	0.000	Merged-chr13-67081382-93
NR12114--MA0741.1.KLF16	chr11	98497453	98497463	+	0.000	0.000	Merged-chr11-98497586-22
NR58900--MA0740.1.KLF14	chr7	28803042	28803055	+	0.000	0.000	Merged-chr7-28802927-28
NR20289--MA0740.1.KLF14	chr14	33447299	33447312	-	0.000	0.000	Merged-chr14-33447186-64
NR34342--MA1107.1.KLF9	chr19	32266920	32266932	+	0.000	0.000	Merged-chr19-32266743-101
NR8174--MA0742.1.Klf12	chr10	95323702	95323716	-	0.000	0.000	Merged-chr10-95323876-95
NR46471--MA0740.1.KLF14	chr4	62519637	62519650	-	0.000	0.000	Merged-chr4-62519693-67
NR22409--MA0742.1.Klf12	chr14	120525975	120525989	+	0.000	0.000	Merged-chr14-120525808-27
NR45010--MA1107.1.KLF9	chr4	5653584	5653596	-	0.000	0.000	Merged-chr4-5653684-2
NR34209--MA0599.1.KLF5	chr19	21272117	21272126	+	0.000	0.000	Merged-chr19-21272271-125
NR48320--MA0742.1.Klf12	chr4	134372585	134372599	+	0.000	0.000	Merged-chr4-134372505-25
NR57105--MA0599.1.KLF5	chr6	127453873	127453882	-	0.000	0.000	Merged-chr6-127453686-51
NR21007--MA0493.1.Klf1	chr14	57910654	57910664	-	0.000	0.000	Merged-chr14-57910674-41
NR12443--MA0599.1.KLF5	chr11	106269177	106269186	+	0.000	0.000	Merged-chr11-106269262-3
NR26036--MA0599.1.KLF5	chr16	17646441	17646450	+	0.000	0.000	Merged-chr16-17646523-53
NR49208--MA0039.3.KLF4	chr4	155654650	155654660	+	0.000	0.000	Merged-chr4-155654769-61
NR43329--MA0742.1.Klf12	chr3	116380645	116380659	+	0.000	0.000	Merged-chr3-116380638-41
NR42067--MA0741.1.KLF16	chr3	69127256	69127266	-	0.000	0.000	Merged-chr3-69127220-6
NR7446--MA0599.1.KLF5	chr10	79916960	79916969	-	0.000	0.000	Merged-chr10-79917123-49
NR11011--MA0742.1.Klf12	chr11	64978882	64978896	-	0.000	0.000	Merged-chr11-64979086-60
NR24304--MA0599.1.KLF5	chr15	78581517	78581526	-	0.000	0.000	Merged-chr15-78581743-66
NR24643--MA1107.1.KLF9	chr15	83367325	83367337	+	0.000	0.000	Merged-chr15-83367311-32
NR53323--MA0599.1.KLF5	chr5	136147189	136147198	+	0.000	0.000	Merged-chr5-136147048-39
NR48040--MA0741.1.KLF16	chr4	129189476	129189486	+	0.000	0.000	Merged-chr4-129189596-96
NR8880--MA0741.1.KLF16	chr10	116853440	116853450	+	0.000	0.000	Merged-chr10-116853312-9
NR12366--MA0741.1.KLF16	chr11	103016997	103017007	+	0.000	0.000	Merged-chr11-103017025-48
NR10891--MA0741.1.KLF16	chr11	60913793	60913803	-	0.000	0.000	Merged-chr11-60913719-59
NR61388--MA0493.1.Klf1	chr7	125603379	125603389	-	0.000	0.000	Merged-chr7-125603403-47
NR27923--MA0742.1.Klf12	chr16	93711674	93711688	-	0.000	0.000	Merged-chr16-93711802-127
NR31077--MA1107.1.KLF9	chr17	88316365	88316377	-	0.000	0.000	Merged-chr17-88316434-22
NR68608--MA0742.1.Klf12	chrX	13070729	13070743	+	0.000	0.000	Merged-chrX-13070564-3
NR26380--MA0493.1.Klf1	chr16	30039399	30039409	-	0.000	0.000	Merged-chr16-30039385-30
NR28636--MA0493.1.Klf1	chr17	14943309	14943319	-	0.000	0.000	Merged-chr17-14943321-56
NR20880--MA0599.1.KLF5	chr14	54464142	54464151	-	0.000	0.000	Merged-chr14-54464203-140
NR36729--MA0599.1.KLF5	chr2	54085343	54085352	-	0.000	0.000	Merged-chr2-54085346-50
NR39439--MA0599.1.KLF5	chr2	153444597	153444606	-	0.000	0.000	Merged-chr2-153444401-56
NR32074--MA0599.1.KLF5	chr18	35830174	35830183	+	0.000	0.000	Merged-chr18-35830192-19
NR57073--MA0741.1.KLF16	chr6	127142613	127142623	+	0.000	0.000	Merged-chr6-127142534-64
NR69492--MA0742.1.Klf12	chrX	152016297	152016311	-	0.000	0.000	Merged-chrX-152016475-78
NR30780--MA0493.1.Klf1	chr17	80621135	80621145	+	0.000	0.000	Merged-chr17-80621176-31
NR9657--MA0741.1.KLF16	chr11	3863941	3863951	-	0.000	0.000	Merged-chr11-3863952-34
NR35746--MA0493.1.Klf1	chr2	24949740	24949750	-	0.000	0.000	Merged-chr2-24949801-67
NR21004--MA0741.1.KLF16	chr14	57890350	57890360	+	0.000	0.000	Merged-chr14-57890199-76
NR34268--MA0741.1.KLF16	chr19	28612459	28612469	+	0.000	0.000	Merged-chr19-28612481-21
NR14605--MA0599.1.KLF5	chr12	76837772	76837781	+	0.000	0.000	Merged-chr12-76837684-61
NR2049--MA0741.1.KLF16	chr1	93512062	93512072	-	0.000	0.000	Merged-chr1-93512028-56
NR54846--MA1107.1.KLF9	chr6	40430464	40430476	-	0.000	0.000	Merged-chr6-40430380-9
NR6016--MA0599.1.KLF5	chr10	31313216	31313225	-	0.000	0.000	Merged-chr10-31313443-90
NR50722--MA0741.1.KLF16	chr5	53540270	53540280	-	0.000	0.000	Merged-chr5-53540253-35
NR58770--MA0741.1.KLF16	chr7	27258756	27258766	+	0.000	0.000	Merged-chr7-27258672-61
NR53681--MA0740.1.KLF14	chr5	142895212	142895225	-	0.000	0.000	Merged-chr5-142895252-53
NR63115--MA0741.1.KLF16	chr8	46551792	46551802	+	0.000	0.000	Merged-chr8-46552010-50
NR18927--MA0039.3.KLF4	chr13	107903241	107903251	-	0.000	0.000	Merged-chr13-107903395-95
NR8092--MA0493.1.Klf1	chr10	93190998	93191008	+	0.000	0.000	Merged-chr10-93191041-25
NR69560--MA1107.1.KLF9	chrX	161162723	161162735	-	0.000	0.000	Merged-chrX-161162817-32
NR62277--MA0599.1.KLF5	chr8	12873763	12873772	+	0.000	0.000	Merged-chr8-12873848-58
NR51228--MA0741.1.KLF16	chr5	74195191	74195201	-	0.000	0.000	Merged-chr5-74195264-55
NR46012--MA0741.1.KLF16	chr4	45766152	45766162	-	0.000	0.000	Merged-chr4-45766216-17
NR23412--MA0741.1.KLF16	chr15	38635250	38635260	+	0.000	0.000	Merged-chr15-38635237-53
NR20296--MA0742.1.Klf12	chr14	33447371	33447385	-	0.000	0.000	Merged-chr14-33447186-64
NR24416--MA0599.1.KLF5	chr15	79927974	79927983	-	0.000	0.000	Merged-chr15-79927783-58
NR36092--MA1107.1.KLF9	chr2	32447893	32447905	-	0.000	0.000	Merged-chr2-32447813-7
NR57766--MA0039.3.KLF4	chr6	144329661	144329671	+	0.000	0.000	Merged-chr6-144329601-7
NR48187--MA0599.1.KLF5	chr4	132261320	132261329	-	0.000	0.000	Merged-chr4-132261391-74
NR10609--MA0741.1.KLF16	chr11	53519828	53519838	-	0.000	0.000	Merged-chr11-53519837-32
NR62861--MA0741.1.KLF16	chr8	36094639	36094649	-	0.000	0.000	Merged-chr8-36094740-86
NR66309--MA0742.1.Klf12	chr9	44379430	44379444	-	0.000	0.000	Merged-chr9-44379436-63
NR15622--MA0742.1.Klf12	chr12	111908191	111908205	-	0.000	0.000	Merged-chr12-111908065-65
NR68579--MA0599.1.KLF5	chrX	12128469	12128478	+	0.000	0.000	Merged-chrX-12128389-23
NR57561--MA0493.1.Klf1	chr6	140546160	140546170	-	0.000	0.000	Merged-chr6-140546328-39
NR18928--MA0741.1.KLF16	chr13	107903242	107903252	-	0.000	0.000	Merged-chr13-107903395-95
NR52654--MA0741.1.KLF16	chr5	122354271	122354281	+	0.000	0.000	Merged-chr5-122354420-69
NR7834--MA0741.1.KLF16	chr10	84440704	84440714	+	0.000	0.000	Merged-chr10-84440807-71
NR63572--MA0741.1.KLF16	chr8	69775037	69775047	+	0.000	0.000	Merged-chr8-69774882-52
NR61961--MA0493.1.Klf1	chr7	142460807	142460817	-	0.000	0.000	Merged-chr7-142461005-80
NR20091--MA1107.1.KLF9	chr14	25842080	25842092	-	0.000	0.000	Merged-chr14-25842298-78
NR21122--MA0742.1.Klf12	chr14	61556992	61557006	-	0.000	0.000	Merged-chr14-61556804-76
NR64661--MA0039.3.KLF4	chr8	105685994	105686004	+	0.000	0.000	Merged-chr8-105686142-54
NR40101--MA0741.1.KLF16	chr2	170324279	170324289	-	0.000	0.000	Merged-chr2-170324293-28
NR54076--MA1107.1.KLF9	chr6	5867124	5867136	-	0.000	0.000	Merged-chr6-5867138-2
NR12676--MA0599.1.KLF5	chr11	115367746	115367755	+	0.000	0.000	Merged-chr11-115367614-40
NR50259--MA0493.1.Klf1	chr5	35105750	35105760	+	0.000	0.000	Merged-chr5-35105769-58
NR26800--MA0039.3.KLF4	chr16	52374390	52374400	+	0.000	0.000	Merged-chr16-52374285-15
NR30462--MA0740.1.KLF14	chr17	71479626	71479639	+	0.000	0.000	Merged-chr17-71479574-16
NR63909--MA0741.1.KLF16	chr8	75084107	75084117	-	0.000	0.000	Merged-chr8-75083999-30
NR762--MA0741.1.KLF16	chr1	39025277	39025287	-	0.000	0.000	Merged-chr1-39025379-41
NR52363--MA0599.1.KLF5	chr5	114707623	114707632	+	0.000	0.000	Merged-chr5-114707863-50
NR37613--MA0599.1.KLF5	chr2	91053980	91053989	+	0.000	0.000	Merged-chr2-91054048-52
NR55073--MA0599.1.KLF5	chr6	48676126	48676135	+	0.000	0.000	Merged-chr6-48676195-68
NR45910--MA1107.1.KLF9	chr4	43493302	43493314	-	0.000	0.000	Merged-chr4-43493243-98
NR32106--MA0742.1.Klf12	chr18	36454326	36454340	+	0.000	0.000	Merged-chr18-36454409-61
NR29716--MA0039.3.KLF4	chr17	47536185	47536195	-	0.000	0.000	Merged-chr17-47536089-8
NR27470--MA0493.1.Klf1	chr16	77358705	77358715	-	0.000	0.000	Merged-chr16-77358770-12
NR12103--MA0599.1.KLF5	chr11	98458040	98458049	-	0.000	0.000	Merged-chr11-98457960-97
NR1718--MA0741.1.KLF16	chr1	80665290	80665300	+	0.000	0.000	Merged-chr1-80665227-57
NR63903--MA1107.1.KLF9	chr8	75071902	75071914	+	0.000	0.000	Merged-chr8-75071889-52
NR9100--MA0741.1.KLF16	chr10	121476405	121476415	+	0.000	0.000	Merged-chr10-121476337-119
NR21113--MA0741.1.KLF16	chr14	61556774	61556784	-	0.000	0.000	Merged-chr14-61556804-76
NR10392--MA1107.1.KLF9	chr11	34739083	34739095	+	0.000	0.000	Merged-chr11-34739146-8
NR28267--MA0742.1.Klf12	chr17	6601741	6601755	-	0.000	0.000	Merged-chr17-6601656-57
NR61853--MA1107.1.KLF9	chr7	140941529	140941541	+	0.000	0.000	Merged-chr7-140941728-63
NR52511--MA0741.1.KLF16	chr5	118661947	118661957	+	0.000	0.000	Merged-chr5-118661904-17
NR53341--MA0599.1.KLF5	chr5	136449983	136449992	-	0.000	0.000	Merged-chr5-136449962-15
NR64563--MA1107.1.KLF9	chr8	104632587	104632599	-	0.000	0.000	Merged-chr8-104632399-10
NR65775--MA0599.1.KLF5	chr9	21146955	21146964	+	0.000	0.000	Merged-chr9-21146941-29
NR57985--MA0742.1.Klf12	chr7	4026849	4026863	+	0.000	0.000	Merged-chr7-4027016-25
NR30220--MA1107.1.KLF9	chr17	64250958	64250970	+	0.000	0.000	Merged-chr17-64250984-2
NR50355--MA0741.1.KLF16	chr5	38220421	38220431	+	0.000	0.000	Merged-chr5-38220337-90
NR58431--MA1107.1.KLF9	chr7	19272627	19272639	+	0.000	0.000	Merged-chr7-19272512-2
NR57114--MA0742.1.Klf12	chr6	127566597	127566611	+	0.000	0.000	Merged-chr6-127566523-22
NR5732--MA0599.1.KLF5	chr10	18070688	18070697	-	0.000	0.000	Merged-chr10-18070790-14
NR47009--MA0740.1.KLF14	chr4	88033142	88033155	+	0.000	0.000	Merged-chr4-88033206-92
NR55536--MA0740.1.KLF14	chr6	71494126	71494139	+	0.000	0.000	Merged-chr6-71494113-84
NR64205--MA1107.1.KLF9	chr8	86735408	86735420	-	0.000	0.000	Merged-chr8-86735564-36
NR5806--MA0741.1.KLF16	chr10	22149171	22149181	-	0.000	0.000	Merged-chr10-22148932-76
NR53322--MA1107.1.KLF9	chr5	136146937	136146949	+	0.000	0.000	Merged-chr5-136147048-39
NR20079--MA0599.1.KLF5	chr14	25719559	25719568	+	0.000	0.000	Merged-chr14-25719567-22
NR11031--MA0599.1.KLF5	chr11	67021096	67021105	+	0.000	0.000	Merged-chr11-67021187-12
NR26255--MA0493.1.Klf1	chr16	25059301	25059311	+	0.000	0.000	Merged-chr16-25059362-85
NR8648--MA0599.1.KLF5	chr10	111031824	111031833	+	0.000	0.000	Merged-chr10-111031729-43
NR33252--MA0741.1.KLF16	chr18	74442312	74442322	-	0.000	0.000	Merged-chr18-74442456-61
NR61339--MA0741.1.KLF16	chr7	123369922	123369932	+	0.000	0.000	Merged-chr7-123369750-97
NR10447--MA0741.1.KLF16	chr11	46437342	46437352	-	0.000	0.000	Merged-chr11-46437293-76
NR52206--MA0493.1.Klf1	chr5	112283302	112283312	+	0.000	0.000	Merged-chr5-112283317-2
NR68118--MA0599.1.KLF5	chr9	114730249	114730258	-	0.000	0.000	Merged-chr9-114730346-23
NR54864--MA1107.1.KLF9	chr6	41534885	41534897	-	0.000	0.000	Merged-chr6-41535046-6
NR26166--MA0599.1.KLF5	chr16	22265963	22265972	+	0.000	0.000	Merged-chr16-22266085-1
NR6908--MA0657.1.KLF13	chr10	67072075	67072092	+	0.000	0.000	Merged-chr10-67072073-40
NR57020--MA0599.1.KLF5	chr6	125260338	125260347	-	0.000	0.000	Merged-chr6-125260143-17
NR1950--MA0599.1.KLF5	chr1	89096685	89096694	+	0.000	0.000	Merged-chr1-89096601-1
NR21396--MA1107.1.KLF9	chr14	74977119	74977131	-	0.000	0.000	Merged-chr14-74977138-7
NR11158--MA0741.1.KLF16	chr11	69948287	69948297	+	0.000	0.000	Merged-chr11-69948307-18
NR11602--MA0740.1.KLF14	chr11	82177877	82177890	+	0.000	0.000	Merged-chr11-82178055-28
NR37340--MA0741.1.KLF16	chr2	77102615	77102625	+	0.000	0.000	Merged-chr2-77102646-21
NR61083--MA1107.1.KLF9	chr7	113250821	113250833	-	0.000	0.000	Merged-chr7-113250807-31
NR32078--MA0741.1.KLF16	chr18	35830184	35830194	+	0.000	0.000	Merged-chr18-35830192-19
NR16546--MA0039.3.KLF4	chr13	28884282	28884292	-	0.000	0.000	Merged-chr13-28884388-8
NR9411--MA0599.1.KLF5	chr10	127289098	127289107	+	0.000	0.000	Merged-chr10-127289127-70
NR33276--MA0599.1.KLF5	chr18	75322373	75322382	+	0.000	0.000	Merged-chr18-75322404-42
NR37611--MA0741.1.KLF16	chr2	90940869	90940879	+	0.000	0.000	Merged-chr2-90940815-122
NR41234--MA0599.1.KLF5	chr3	35754039	35754048	-	0.000	0.000	Merged-chr3-35754323-108
NR50878--MA0741.1.KLF16	chr5	64230288	64230298	+	0.000	0.000	Merged-chr5-64230393-49
NR55788--MA0740.1.KLF14	chr6	85374886	85374899	-	0.000	0.000	Merged-chr6-85374701-69
NR33061--MA0599.1.KLF5	chr18	68830789	68830798	-	0.000	0.000	Merged-chr18-68830668-16
NR24434--MA0599.1.KLF5	chr15	80091320	80091329	-	0.000	0.000	Merged-chr15-80091336-26
NR63596--MA0657.1.KLF13	chr8	70139334	70139351	+	0.000	0.000	Merged-chr8-70139491-63
NR8178--MA0741.1.KLF16	chr10	95323705	95323715	-	0.000	0.000	Merged-chr10-95323876-95
NR30095--MA0740.1.KLF14	chr17	57275592	57275605	+	0.000	0.000	Merged-chr17-57275446-78
NR61493--MA0740.1.KLF14	chr7	127422084	127422097	+	0.000	0.000	Merged-chr7-127422019-53
NR48324--MA0741.1.KLF16	chr4	134372586	134372596	+	0.000	0.000	Merged-chr4-134372505-25
NR37598--MA0039.3.KLF4	chr2	90679337	90679347	+	0.000	0.000	Merged-chr2-90679344-61
NR33775--MA0741.1.KLF16	chr19	4037745	4037755	+	0.000	0.000	Merged-chr19-4037964-42
NR15931--MA1107.1.KLF9	chr13	6648787	6648799	+	0.000	0.000	Merged-chr13-6648891-51
NR67928--MA0599.1.KLF5	chr9	107635483	107635492	-	0.000	0.000	Merged-chr9-107635488-56
NR63353--MA0493.1.Klf1	chr8	60983400	60983410	-	0.000	0.000	Merged-chr8-60983374-74
NR27936--MA0742.1.Klf12	chr16	93780891	93780905	-	0.000	0.000	Merged-chr16-93780824-14
NR20937--MA0039.3.KLF4	chr14	55745650	55745660	+	0.000	0.000	Merged-chr14-55745715-52
NR50724--MA1107.1.KLF9	chr5	53540269	53540281	-	0.000	0.000	Merged-chr5-53540253-35
NR18081--MA0741.1.KLF16	chr13	85289051	85289061	+	0.000	0.000	Merged-chr13-85289179-92
NR18352--MA0741.1.KLF16	chr13	93554241	93554251	-	0.000	0.000	Merged-chr13-93554105-5
NR64578--MA0657.1.KLF13	chr8	104641761	104641778	-	0.000	0.000	Merged-chr8-104641787-70
NR33248--MA1107.1.KLF9	chr18	74283088	74283100	-	0.000	0.000	Merged-chr18-74283060-15
NR59876--MA0740.1.KLF14	chr7	64287621	64287634	+	0.000	0.000	Merged-chr7-64287725-57
NR33924--MA1107.1.KLF9	chr19	5815882	5815894	+	0.000	0.000	Merged-chr19-5816092-50
NR62943--MA1107.1.KLF9	chr8	39056371	39056383	-	0.000	0.000	Merged-chr8-39056272-4
NR21017--MA0741.1.KLF16	chr14	58076085	58076095	-	0.000	0.000	Merged-chr14-58076041-1
NR11854--MA0740.1.KLF14	chr11	94716969	94716982	+	0.000	0.000	Merged-chr11-94716911-29
NR42413--MA0741.1.KLF16	chr3	86999101	86999111	+	0.000	0.000	Merged-chr3-86999181-65
NR803--MA0599.1.KLF5	chr1	39702702	39702711	-	0.000	0.000	Merged-chr1-39702774-23
NR1107--MA0039.3.KLF4	chr1	55215604	55215614	+	0.000	0.000	Merged-chr1-55215600-38
NR29959--MA0493.1.Klf1	chr17	53689424	53689434	-	0.000	0.000	Merged-chr17-53689548-63
NR21249--MA0493.1.Klf1	chr14	69774965	69774975	-	0.000	0.000	Merged-chr14-69774788-96
NR61890--MA0599.1.KLF5	chr7	141215741	141215750	-	0.000	0.000	Merged-chr7-141215830-56
NR40701--MA0740.1.KLF14	chr3	14611426	14611439	+	0.000	0.000	Merged-chr3-14611354-67
NR35303--MA0493.1.Klf1	chr2	10374035	10374045	-	0.000	0.000	Merged-chr2-10373891-14
NR12460--MA1107.1.KLF9	chr11	106487950	106487962	-	0.000	0.000	Merged-chr11-106487771-62
NR3417--MA1107.1.KLF9	chr1	149791481	149791493	+	0.000	0.000	Merged-chr1-149791427-1
NR46106--MA0599.1.KLF5	chr4	48124899	48124908	+	0.000	0.000	Merged-chr4-48124934-68
NR9523--MA0599.1.KLF5	chr10	128337729	128337738	-	0.000	0.000	Merged-chr10-128337849-72
NR66837--MA1107.1.KLF9	chr9	64960813	64960825	+	0.000	0.000	Merged-chr9-64960866-47
NR18086--MA1107.1.KLF9	chr13	85289170	85289182	+	0.000	0.000	Merged-chr13-85289179-92
NR9461--MA0741.1.KLF16	chr10	127621166	127621176	-	0.000	0.000	Merged-chr10-127621046-1
NR24546--MA0599.1.KLF5	chr15	81926311	81926320	-	0.000	0.000	Merged-chr15-81926183-56
NR4199--MA0741.1.KLF16	chr1	171503852	171503862	-	0.000	0.000	Merged-chr1-171503845-2
NR27256--MA0599.1.KLF5	chr16	70314416	70314425	-	0.000	0.000	Merged-chr16-70314268-76
NR48182--MA0493.1.Klf1	chr4	132075332	132075342	+	0.000	0.000	Merged-chr4-132075197-71
NR25962--MA0493.1.Klf1	chr16	15863074	15863084	-	0.000	0.000	Merged-chr16-15863011-112
NR28672--MA0493.1.Klf1	chr17	17402681	17402691	-	0.000	0.000	Merged-chr17-17402753-8
NR39795--MA0741.1.KLF16	chr2	163750226	163750236	+	0.000	0.000	Merged-chr2-163750187-67
NR22486--MA1107.1.KLF9	chr14	121506458	121506470	-	0.000	0.000	Merged-chr14-121506609-7
NR51166--MA0599.1.KLF5	chr5	73206407	73206416	-	0.000	0.000	Merged-chr5-73206518-35
NR34138--MA0741.1.KLF16	chr19	11491960	11491970	-	0.000	0.000	Merged-chr19-11491804-55
NR5956--MA0599.1.KLF5	chr10	28567605	28567614	-	0.000	0.000	Merged-chr10-28567622-50
NR52938--MA0741.1.KLF16	chr5	129725047	129725057	+	0.000	0.000	Merged-chr5-129725191-86
NR59426--MA0742.1.Klf12	chr7	45068178	45068192	-	0.000	0.000	Merged-chr7-45068056-13
NR47722--MA0741.1.KLF16	chr4	120037348	120037358	-	0.000	0.000	Merged-chr4-120037230-21
NR19965--MA0599.1.KLF5	chr14	20929243	20929252	+	0.000	0.000	Merged-chr14-20929476-97
NR24499--MA0740.1.KLF14	chr15	81360938	81360951	-	0.000	0.000	Merged-chr15-81360890-53
NR55231--MA0740.1.KLF14	chr6	54972657	54972670	+	0.000	0.000	Merged-chr6-54972728-67
NR26479--MA0493.1.Klf1	chr16	33820877	33820887	+	0.000	0.000	Merged-chr16-33820884-11
NR4287--MA0039.3.KLF4	chr1	173535959	173535969	-	0.000	0.000	Merged-chr1-173535900-60
NR32992--MA0599.1.KLF5	chr18	67449338	67449347	-	0.000	0.000	Merged-chr18-67449102-80
NR39456--MA1107.1.KLF9	chr2	153632757	153632769	+	0.000	0.000	Merged-chr2-153632630-73
NR66962--MA0741.1.KLF16	chr9	70584851	70584861	+	0.000	0.000	Merged-chr9-70584670-22
NR8647--MA1107.1.KLF9	chr10	110952128	110952140	+	0.000	0.000	Merged-chr10-110952029-21
NR56484--MA0741.1.KLF16	chr6	108065338	108065348	-	0.000	0.000	Merged-chr6-108065326-73
NR20200--MA0599.1.KLF5	chr14	31495046	31495055	+	0.000	0.000	Merged-chr14-31494932-82
NR60441--MA1107.1.KLF9	chr7	88321071	88321083	-	0.000	0.000	Merged-chr7-88321052-6
NR51000--MA0740.1.KLF14	chr5	66618858	66618871	-	0.000	0.000	Merged-chr5-66618614-86
NR23011--MA0741.1.KLF16	chr15	27796590	27796600	+	0.000	0.000	Merged-chr15-27796764-17
NR17567--MA0742.1.Klf12	chr13	69611737	69611751	+	0.000	0.000	Merged-chr13-69611588-99
NR36084--MA0493.1.Klf1	chr2	32381953	32381963	+	0.000	0.000	Merged-chr2-32381893-56
NR49962--MA0599.1.KLF5	chr5	24685862	24685871	+	0.000	0.000	Merged-chr5-24685796-115
NR23948--MA0741.1.KLF16	chr15	68287495	68287505	-	0.000	0.000	Merged-chr15-68287311-7
NR30584--MA0599.1.KLF5	chr17	73869465	73869474	+	0.000	0.000	Merged-chr17-73869364-53
NR57234--MA1107.1.KLF9	chr6	130627276	130627288	+	0.000	0.000	Merged-chr6-130627344-1
NR67359--MA0493.1.Klf1	chr9	88327586	88327596	+	0.000	0.000	Merged-chr9-88327634-62
NR42883--MA0493.1.Klf1	chr3	100582915	100582925	-	0.000	0.000	Merged-chr3-100582913-18
NR9681--MA0740.1.KLF14	chr11	4186661	4186674	+	0.000	0.000	Merged-chr11-4186832-60
NR50976--MA0599.1.KLF5	chr5	65850929	65850938	-	0.000	0.000	Merged-chr5-65850971-35
NR20298--MA0493.1.Klf1	chr14	33447375	33447385	-	0.000	0.000	Merged-chr14-33447186-64
NR16576--MA0741.1.KLF16	chr13	30186557	30186567	-	0.000	0.000	Merged-chr13-30186492-12
NR11487--MA0740.1.KLF14	chr11	78301517	78301530	-	0.000	0.000	Merged-chr11-78301552-46
NR67810--MA0742.1.Klf12	chr9	106071781	106071795	+	0.000	0.000	Merged-chr9-106071900-22
NR42885--MA0740.1.KLF14	chr3	100922368	100922381	+	0.000	0.000	Merged-chr3-100922271-56
NR42317--MA0741.1.KLF16	chr3	81835984	81835994	-	0.000	0.000	Merged-chr3-81835793-30
NR47554--MA0599.1.KLF5	chr4	116017755	116017764	-	0.000	0.000	Merged-chr4-116018022-133
NR58776--MA1107.1.KLF9	chr7	27355957	27355969	+	0.000	0.000	Merged-chr7-27356094-60
NR62980--MA0599.1.KLF5	chr8	40634802	40634811	-	0.000	0.000	Merged-chr8-40634821-50
NR67946--MA0599.1.KLF5	chr9	108144675	108144684	+	0.000	0.000	Merged-chr9-108144717-30
NR33060--MA1107.1.KLF9	chr18	68711515	68711527	-	0.000	0.000	Merged-chr18-68711424-11
NR5721--MA0740.1.KLF14	chr10	17948164	17948177	+	0.000	0.000	Merged-chr10-17948244-7
NR42230--MA0599.1.KLF5	chr3	79178357	79178366	+	0.000	0.000	Merged-chr3-79178280-26
NR39103--MA0493.1.Klf1	chr2	144274907	144274917	+	0.000	0.000	Merged-chr2-144274987-5
NR45174--MA0742.1.Klf12	chr4	11007762	11007776	+	0.000	0.000	Merged-chr4-11007928-2
NR31768--MA0599.1.KLF5	chr18	24309585	24309594	-	0.000	0.000	Merged-chr18-24309700-12
NR61828--MA0741.1.KLF16	chr7	140264979	140264989	-	0.000	0.000	Merged-chr7-140265035-12
NR25093--MA1107.1.KLF9	chr15	93576004	93576016	-	0.000	0.000	Merged-chr15-93576121-28
NR38651--MA0740.1.KLF14	chr2	128818000	128818013	+	0.000	0.000	Merged-chr2-128818111-117
NR27902--MA0742.1.Klf12	chr16	93543749	93543763	+	0.000	0.000	Merged-chr16-93543852-28
NR16466--MA1107.1.KLF9	chr13	24547213	24547225	-	0.000	0.000	Merged-chr13-24547194-39
NR26170--MA0493.1.Klf1	chr16	22265996	22266006	+	0.000	0.000	Merged-chr16-22266085-1
NR1522--MA0741.1.KLF16	chr1	74284702	74284712	+	0.000	0.000	Merged-chr1-74284786-68
NR3669--MA0599.1.KLF5	chr1	155812907	155812916	+	0.000	0.000	Merged-chr1-155812844-63
NR22926--MA0599.1.KLF5	chr15	25413775	25413784	+	0.000	0.000	Merged-chr15-25413790-40
NR54661--MA0741.1.KLF16	chr6	30737991	30738001	-	0.000	0.000	Merged-chr6-30738083-12
NR59415--MA0599.1.KLF5	chr7	44986629	44986638	+	0.000	0.000	Merged-chr7-44986684-61
NR33807--MA0741.1.KLF16	chr19	4191978	4191988	+	0.000	0.000	Merged-chr19-4191798-90
NR52326--MA0039.3.KLF4	chr5	114380542	114380552	+	0.000	0.000	Merged-chr5-114380529-85
NR10599--MA0493.1.Klf1	chr11	53324640	53324650	+	0.000	0.000	Merged-chr11-53324720-33
NR28346--MA0599.1.KLF5	chr17	8311168	8311177	-	0.000	0.000	Merged-chr17-8311216-49
NR60429--MA0599.1.KLF5	chr7	88277977	88277986	+	0.000	0.000	Merged-chr7-88277726-133
NR62603--MA1107.1.KLF9	chr8	25609065	25609077	-	0.000	0.000	Merged-chr8-25609215-28
NR33280--MA0493.1.Klf1	chr18	75370566	75370576	+	0.000	0.000	Merged-chr18-75370606-43
NR46000--MA0742.1.Klf12	chr4	45530876	45530890	+	0.000	0.000	Merged-chr4-45530813-118
NR19504--MA0599.1.KLF5	chr14	8213942	8213951	-	0.000	0.000	Merged-chr14-8214225-75
