#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR6897--MA0591.1.Bach1::Mafk	chr2	91183958	91183972	+	0.000	0.000	Merged-chr2-91183975-17
NR10897--MA0659.1.MAFG	chr7	29816016	29816036	-	0.000	0.000	Merged-chr7-29816029-62
NR6312--MA0089.1.MAFG::NFE2L1	chr19	45579229	45579234	-	0.000	0.000	Merged-chr19-45579112-22
NR5340--MA0117.2.Mafb	chr17	18558247	18558258	+	0.000	0.000	Merged-chr17-18558353-2
NR8285--MA0089.1.MAFG::NFE2L1	chr3	149394037	149394042	+	0.000	0.000	Merged-chr3-149393865-18
NR193--MA0089.1.MAFG::NFE2L1	chr1	62829929	62829934	-	0.000	0.000	Merged-chr1-62829921-36
NR4607--MA0501.1.MAF::NFE2	chr15	73318867	73318881	-	0.000	0.000	Merged-chr15-73318798-19
NR1838--MA0496.2.MAFK	chr10	127322156	127322174	+	0.000	0.000	Merged-chr10-127322062-67
NR2535--MA0591.1.Bach1::Mafk	chr11	119083927	119083941	-	0.000	0.000	Merged-chr11-119083935-60
NR1245--MA0501.1.MAF::NFE2	chr10	28684207	28684221	+	0.000	0.000	Merged-chr10-28684367-6
NR9602--MA0089.1.MAFG::NFE2L1	chr5	107759290	107759295	+	0.000	0.000	Merged-chr5-107759301-16
NR3259--MA0117.2.Mafb	chr13	21721832	21721843	+	0.000	0.000	Merged-chr13-21721967-70
NR4669--MA0496.2.MAFK	chr15	83149652	83149670	+	0.000	0.000	Merged-chr15-83149470-115
NR3539--MA0089.1.MAFG::NFE2L1	chr13	85724254	85724259	-	0.000	0.000	Merged-chr13-85724321-2
NR3332--MA0501.1.MAF::NFE2	chr13	33003920	33003934	-	0.000	0.000	Merged-chr13-33003757-27
NR12611--MA0117.2.Mafb	chr9	95120208	95120219	-	0.000	0.000	Merged-chr9-95120288-34
NR12377--MA0089.1.MAFG::NFE2L1	chr9	64172941	64172946	+	0.000	0.000	Merged-chr9-64173118-100
NR12296--MA0495.2.MAFF	chr9	44999338	44999358	-	0.000	0.000	Merged-chr9-44999415-9
NR12753--MA0089.1.MAFG::NFE2L1	chr9	116249915	116249920	-	0.000	0.000	Merged-chr9-116250022-24
NR5638--MA0496.2.MAFK	chr17	86188061	86188079	+	0.000	0.000	Merged-chr17-86187981-35
NR1473--MA0591.1.Bach1::Mafk	chr10	82982414	82982428	-	0.000	0.000	Merged-chr10-82982520-21
NR3295--MA0659.1.MAFG	chr13	24515259	24515279	-	0.000	0.000	Merged-chr13-24515324-15
NR1901--MA0591.1.Bach1::Mafk	chr11	5878334	5878348	-	0.000	0.000	Merged-chr11-5878307-47
NR5409--MA0089.1.MAFG::NFE2L1	chr17	31176460	31176465	+	0.000	0.000	Merged-chr17-31176516-21
NR3626--MA0089.1.MAFG::NFE2L1	chr13	99148688	99148693	-	0.000	0.000	Merged-chr13-99148566-18
NR7608--MA0495.2.MAFF	chr3	21917647	21917667	+	0.000	0.000	Merged-chr3-21917648-70
NR9351--MA0501.1.MAF::NFE2	chr5	72891893	72891907	-	0.000	0.000	Merged-chr5-72891744-22
NR2087--MA0495.2.MAFF	chr11	60935553	60935573	-	0.000	0.000	Merged-chr11-60935533-50
NR10781--MA0089.1.MAFG::NFE2L1	chr6	149307919	149307924	+	0.000	0.000	Merged-chr6-149307945-23
NR318--MA0089.1.MAFG::NFE2L1	chr1	86580623	86580628	+	0.000	0.000	Merged-chr1-86580596-17
NR12291--MA0496.2.MAFK	chr9	44517478	44517496	-	0.000	0.000	Merged-chr9-44517678-51
NR1654--MA0089.1.MAFG::NFE2L1	chr10	108073245	108073250	-	0.000	0.000	Merged-chr10-108073189-2
NR12275--MA0089.1.MAFG::NFE2L1	chr9	40612453	40612458	+	0.000	0.000	Merged-chr9-40612438-22
NR2550--MA0659.1.MAFG	chr11	120631371	120631391	-	0.000	0.000	Merged-chr11-120631318-28
NR4568--MA0089.1.MAFG::NFE2L1	chr15	64174557	64174562	-	0.000	0.000	Merged-chr15-64174654-18
NR5904--MA0501.1.MAF::NFE2	chr18	61570911	61570925	+	0.000	0.000	Merged-chr18-61571068-18
NR9992--MA0089.1.MAFG::NFE2L1	chr6	28483115	28483120	+	0.000	0.000	Merged-chr6-28483013-10
NR7598--MA0591.1.Bach1::Mafk	chr3	18623970	18623984	-	0.000	0.000	Merged-chr3-18624063-31
NR5808--MA0501.1.MAF::NFE2	chr18	34779541	34779555	-	0.000	0.000	Merged-chr18-34779417-31
NR7897--MA0501.1.MAF::NFE2	chr3	105763612	105763626	+	0.000	0.000	Merged-chr3-105763665-52
NR7367--MA0089.1.MAFG::NFE2L1	chr2	157567399	157567404	-	0.000	0.000	Merged-chr2-157567456-9
NR2304--MA0659.1.MAFG	chr11	94386615	94386635	-	0.000	0.000	Merged-chr11-94386453-49
NR1928--MA0501.1.MAF::NFE2	chr11	20553188	20553202	+	0.000	0.000	Merged-chr11-20553238-64
NR5580--MA0496.2.MAFK	chr17	79616756	79616774	+	0.000	0.000	Merged-chr17-79616795-12
NR2323--MA0591.1.Bach1::Mafk	chr11	95356972	95356986	-	0.000	0.000	Merged-chr11-95356897-59
NR11244--MA0089.1.MAFG::NFE2L1	chr7	104446554	104446559	-	0.000	0.000	Merged-chr7-104446376-75
NR9383--MA0591.1.Bach1::Mafk	chr5	77092702	77092716	+	0.000	0.000	Merged-chr5-77092743-13
NR8805--MA0496.2.MAFK	chr4	122898569	122898587	+	0.000	0.000	Merged-chr4-122898510-27
NR5395--MA0089.1.MAFG::NFE2L1	chr17	28013402	28013407	+	0.000	0.000	Merged-chr17-28013455-33
NR10911--MA0659.1.MAFG	chr7	30000836	30000856	-	0.000	0.000	Merged-chr7-30000834-5
NR4351--MA0089.1.MAFG::NFE2L1	chr15	5184984	5184989	+	0.000	0.000	Merged-chr15-5185003-3
NR1480--MA0501.1.MAF::NFE2	chr10	83733797	83733811	+	0.000	0.000	Merged-chr10-83733897-13
NR6782--MA0496.2.MAFK	chr2	65134009	65134027	+	0.000	0.000	Merged-chr2-65133825-19
NR1363--MA0089.1.MAFG::NFE2L1	chr10	62186845	62186850	-	0.000	0.000	Merged-chr10-62187045-24
NR6450--MA0591.1.Bach1::Mafk	chr2	6086121	6086135	-	0.000	0.000	Merged-chr2-6086104-9
NR10475--MA0591.1.Bach1::Mafk	chr6	125426570	125426584	+	0.000	0.000	Merged-chr6-125426605-47
NR1306--MA0496.2.MAFK	chr10	41978599	41978617	-	0.000	0.000	Merged-chr10-41978788-45
NR4768--MA0089.1.MAFG::NFE2L1	chr15	99416492	99416497	-	0.000	0.000	Merged-chr15-99416581-16
NR3471--MA0501.1.MAF::NFE2	chr13	67194603	67194617	+	0.000	0.000	Merged-chr13-67194635-55
NR11848--MA0089.1.MAFG::NFE2L1	chr8	83740305	83740310	-	0.000	0.000	Merged-chr8-83740218-49
NR4311--MA0501.1.MAF::NFE2	chr14	121313552	121313566	-	0.000	0.000	Merged-chr14-121313397-5
NR5293--MA0089.1.MAFG::NFE2L1	chr17	6743748	6743753	-	0.000	0.000	Merged-chr17-6743810-66
NR907--MA0089.1.MAFG::NFE2L1	chr1	180387643	180387648	-	0.000	0.000	Merged-chr1-180387589-46
NR12260--MA0591.1.Bach1::Mafk	chr9	35475643	35475657	-	0.000	0.000	Merged-chr9-35475679-27
NR10381--MA0495.2.MAFF	chr6	113047264	113047284	-	0.000	0.000	Merged-chr6-113047446-32
NR6725--MA0089.1.MAFG::NFE2L1	chr2	53102208	53102213	-	0.000	0.000	Merged-chr2-53102302-39
NR2796--MA0089.1.MAFG::NFE2L1	chr12	79441383	79441388	-	0.000	0.000	Merged-chr12-79441349-14
NR6369--MA0501.1.MAF::NFE2	chr19	56451097	56451111	+	0.000	0.000	Merged-chr19-56451111-33
NR8919--MA0591.1.Bach1::Mafk	chr4	139208976	139208990	+	0.000	0.000	Merged-chr4-139208801-43
NR10215--MA0496.2.MAFK	chr6	83428485	83428503	+	0.000	0.000	Merged-chr6-83428521-21
NR2681--MA0089.1.MAFG::NFE2L1	chr12	38929180	38929185	+	0.000	0.000	Merged-chr12-38929031-63
NR8403--MA0495.2.MAFF	chr4	7596304	7596324	+	0.000	0.000	Merged-chr4-7596402-15
NR7292--MA0501.1.MAF::NFE2	chr2	148869546	148869560	-	0.000	0.000	Merged-chr2-148869408-9
NR6449--MA0089.1.MAFG::NFE2L1	chr2	5895397	5895402	-	0.000	0.000	Merged-chr2-5895412-60
NR5029--MA0089.1.MAFG::NFE2L1	chr16	55637046	55637051	-	0.000	0.000	Merged-chr16-55636906-56
NR1967--MA0089.1.MAFG::NFE2L1	chr11	34036604	34036609	-	0.000	0.000	Merged-chr11-34036500-33
NR2069--MA0501.1.MAF::NFE2	chr11	59226458	59226472	+	0.000	0.000	Merged-chr11-59226578-39
NR6279--MA0591.1.Bach1::Mafk	chr19	40618013	40618027	-	0.000	0.000	Merged-chr19-40618053-6
NR1369--MA0591.1.Bach1::Mafk	chr10	64083944	64083958	+	0.000	0.000	Merged-chr10-64084079-2
NR8633--MA0117.2.Mafb	chr4	95194836	95194847	+	0.000	0.000	Merged-chr4-95194969-49
NR12415--MA0117.2.Mafb	chr9	71848283	71848294	+	0.000	0.000	Merged-chr9-71848464-7
NR10900--MA0496.2.MAFK	chr7	29816017	29816035	-	0.000	0.000	Merged-chr7-29816029-62
NR4968--MA0089.1.MAFG::NFE2L1	chr16	46103339	46103344	-	0.000	0.000	Merged-chr16-46103340-16
NR11325--MA0591.1.Bach1::Mafk	chr7	114171587	114171601	-	0.000	0.000	Merged-chr7-114171743-56
NR11884--MA0591.1.Bach1::Mafk	chr8	88691840	88691854	-	0.000	0.000	Merged-chr8-88691882-89
NR5645--MA0591.1.Bach1::Mafk	chr17	86850853	86850867	+	0.000	0.000	Merged-chr17-86850931-27
NR8748--MA0495.2.MAFF	chr4	116018506	116018526	+	0.000	0.000	Merged-chr4-116018460-3
NR10628--MA0089.1.MAFG::NFE2L1	chr6	140819554	140819559	-	0.000	0.000	Merged-chr6-140819599-25
NR9046--MA0089.1.MAFG::NFE2L1	chr4	150001504	150001509	+	0.000	0.000	Merged-chr4-150001453-41
NR10934--MA0659.1.MAFG	chr7	35647506	35647526	+	0.000	0.000	Merged-chr7-35647371-69
NR11053--MA0089.1.MAFG::NFE2L1	chr7	72111021	72111026	+	0.000	0.000	Merged-chr7-72110898-16
NR8866--MA0117.2.Mafb	chr4	133277775	133277786	-	0.000	0.000	Merged-chr4-133277744-67
NR7795--MA0591.1.Bach1::Mafk	chr3	89727210	89727224	+	0.000	0.000	Merged-chr3-89727230-25
NR10263--MA0591.1.Bach1::Mafk	chr6	91124884	91124898	-	0.000	0.000	Merged-chr6-91125010-35
NR5505--MA0089.1.MAFG::NFE2L1	chr17	56990325	56990330	-	0.000	0.000	Merged-chr17-56990173-63
NR8898--MA0089.1.MAFG::NFE2L1	chr4	135801682	135801687	+	0.000	0.000	Merged-chr4-135801650-5
NR11569--MA0501.1.MAF::NFE2	chr7	142340706	142340720	+	0.000	0.000	Merged-chr7-142340765-26
NR260--MA0501.1.MAF::NFE2	chr1	74398280	74398294	+	0.000	0.000	Merged-chr1-74398237-10
NR4109--MA0591.1.Bach1::Mafk	chr14	70287490	70287504	-	0.000	0.000	Merged-chr14-70287567-29
NR2881--MA0089.1.MAFG::NFE2L1	chr12	93230482	93230487	+	0.000	0.000	Merged-chr12-93230592-22
NR12368--MA0591.1.Bach1::Mafk	chr9	62425370	62425384	+	0.000	0.000	Merged-chr9-62425384-15
NR2959--MA0501.1.MAF::NFE2	chr12	103331591	103331605	+	0.000	0.000	Merged-chr12-103331678-52
NR9074--MA0117.2.Mafb	chr4	156033082	156033093	+	0.000	0.000	Merged-chr4-156033433-76
NR9348--MA0089.1.MAFG::NFE2L1	chr5	72212897	72212902	+	0.000	0.000	Merged-chr5-72212800-19
NR7565--MA0089.1.MAFG::NFE2L1	chr2	181681029	181681034	-	0.000	0.000	Merged-chr2-181680994-14
NR7837--MA0591.1.Bach1::Mafk	chr3	96105411	96105425	+	0.000	0.000	Merged-chr3-96105422-6
NR10311--MA0089.1.MAFG::NFE2L1	chr6	99402040	99402045	-	0.000	0.000	Merged-chr6-99401904-51
NR5008--MA0496.2.MAFK	chr16	52468521	52468539	+	0.000	0.000	Merged-chr16-52468577-24
NR3331--MA0089.1.MAFG::NFE2L1	chr13	32993542	32993547	-	0.000	0.000	Merged-chr13-32993550-50
NR5807--MA0089.1.MAFG::NFE2L1	chr18	34751628	34751633	+	0.000	0.000	Merged-chr18-34751743-52
NR11946--MA0089.1.MAFG::NFE2L1	chr8	107505352	107505357	-	0.000	0.000	Merged-chr8-107505522-28
NR10807--MA0495.2.MAFF	chr7	16057370	16057390	+	0.000	0.000	Merged-chr7-16057177-61
NR12692--MA0591.1.Bach1::Mafk	chr9	108597639	108597653	+	0.000	0.000	Merged-chr9-108597519-47
NR7313--MA0496.2.MAFK	chr2	150840385	150840403	+	0.000	0.000	Merged-chr2-150840392-23
NR4462--MA0089.1.MAFG::NFE2L1	chr15	42676989	42676994	+	0.000	0.000	Merged-chr15-42676908-4
NR2456--MA0591.1.Bach1::Mafk	chr11	113684019	113684033	-	0.000	0.000	Merged-chr11-113684068-98
NR3042--MA0089.1.MAFG::NFE2L1	chr12	113023230	113023235	+	0.000	0.000	Merged-chr12-113023273-19
NR11594--MA0117.2.Mafb	chr8	3516333	3516344	+	0.000	0.000	Merged-chr8-3516431-100
NR8090--MA0089.1.MAFG::NFE2L1	chr3	131057554	131057559	+	0.000	0.000	Merged-chr3-131057396-52
NR629--MA0089.1.MAFG::NFE2L1	chr1	153061617	153061622	+	0.000	0.000	Merged-chr1-153061689-5
NR1588--MA0501.1.MAF::NFE2	chr10	94919750	94919764	-	0.000	0.000	Merged-chr10-94919760-32
NR6447--MA0089.1.MAFG::NFE2L1	chr2	4559625	4559630	+	0.000	0.000	Merged-chr2-4559721-92
NR7752--MA0089.1.MAFG::NFE2L1	chr3	84657234	84657239	+	0.000	0.000	Merged-chr3-84657299-19
NR7490--MA0659.1.MAFG	chr2	173431830	173431850	-	0.000	0.000	Merged-chr2-173431870-16
NR118--MA0501.1.MAF::NFE2	chr1	43558491	43558505	-	0.000	0.000	Merged-chr1-43558472-4
NR2413--MA0591.1.Bach1::Mafk	chr11	109744081	109744095	-	0.000	0.000	Merged-chr11-109744155-21
NR5618--MA0089.1.MAFG::NFE2L1	chr17	83902679	83902684	-	0.000	0.000	Merged-chr17-83902741-24
NR6568--MA0496.2.MAFK	chr2	27693884	27693902	+	0.000	0.000	Merged-chr2-27693880-30
NR6043--MA0089.1.MAFG::NFE2L1	chr18	80206786	80206791	+	0.000	0.000	Merged-chr18-80206935-61
NR12673--MA0089.1.MAFG::NFE2L1	chr9	107306286	107306291	+	0.000	0.000	Merged-chr9-107306317-48
NR12241--MA0659.1.MAFG	chr9	32539800	32539820	+	0.000	0.000	Merged-chr9-32539747-88
NR2354--MA0117.2.Mafb	chr11	101582301	101582312	+	0.000	0.000	Merged-chr11-101582263-20
NR2213--MA0496.2.MAFK	chr11	79207638	79207656	+	0.000	0.000	Merged-chr11-79207824-18
NR8873--MA0496.2.MAFK	chr4	133625796	133625814	+	0.000	0.000	Merged-chr4-133625907-62
NR5064--MA0117.2.Mafb	chr16	62786674	62786685	-	0.000	0.000	Merged-chr16-62786815-64
NR3764--MA0496.2.MAFK	chr13	111265852	111265870	+	0.000	0.000	Merged-chr13-111265821-37
NR7105--MA0117.2.Mafb	chr2	125667316	125667327	-	0.000	0.000	Merged-chr2-125667396-37
NR10915--MA0089.1.MAFG::NFE2L1	chr7	30219506	30219511	+	0.000	0.000	Merged-chr7-30219688-54
NR8608--MA0501.1.MAF::NFE2	chr4	88179505	88179519	+	0.000	0.000	Merged-chr4-88179548-21
NR2349--MA0591.1.Bach1::Mafk	chr11	100841109	100841123	-	0.000	0.000	Merged-chr11-100841075-18
NR1139--MA0117.2.Mafb	chr10	5805630	5805641	+	0.000	0.000	Merged-chr10-5805785-87
NR1995--MA0591.1.Bach1::Mafk	chr11	46458128	46458142	-	0.000	0.000	Merged-chr11-46458055-5
NR8435--MA0495.2.MAFF	chr4	20033151	20033171	-	0.000	0.000	Merged-chr4-20033263-40
NR797--MA0591.1.Bach1::Mafk	chr1	170863173	170863187	-	0.000	0.000	Merged-chr1-170863214-38
NR12305--MA0591.1.Bach1::Mafk	chr9	45241507	45241521	+	0.000	0.000	Merged-chr9-45241570-21
NR10020--MA0089.1.MAFG::NFE2L1	chr6	31219130	31219135	+	0.000	0.000	Merged-chr6-31219106-11
NR11805--MA0659.1.MAFG	chr8	75084001	75084021	-	0.000	0.000	Merged-chr8-75083999-30
NR3782--MA0496.2.MAFK	chr13	113322204	113322222	+	0.000	0.000	Merged-chr13-113322180-25
NR6234--MA0501.1.MAF::NFE2	chr19	29251326	29251340	-	0.000	0.000	Merged-chr19-29251639-67
NR12393--MA0591.1.Bach1::Mafk	chr9	69125460	69125474	+	0.000	0.000	Merged-chr9-69125560-59
NR8775--MA0591.1.Bach1::Mafk	chr4	118179999	118180013	+	0.000	0.000	Merged-chr4-118179905-83
NR12371--MA0659.1.MAFG	chr9	62425367	62425387	-	0.000	0.000	Merged-chr9-62425384-15
NR11857--MA0089.1.MAFG::NFE2L1	chr8	84689264	84689269	-	0.000	0.000	Merged-chr8-84689283-39
NR2558--MA0496.2.MAFK	chr11	121039352	121039370	+	0.000	0.000	Merged-chr11-121039238-62
NR5194--MA0117.2.Mafb	chr16	92020123	92020134	-	0.000	0.000	Merged-chr16-92020100-2
NR2487--MA0495.2.MAFF	chr11	115460240	115460260	-	0.000	0.000	Merged-chr11-115460107-26
NR10386--MA0496.2.MAFK	chr6	113047639	113047657	+	0.000	0.000	Merged-chr6-113047446-32
NR9645--MA0591.1.Bach1::Mafk	chr5	115126766	115126780	+	0.000	0.000	Merged-chr5-115126925-31
NR5818--MA0089.1.MAFG::NFE2L1	chr18	38484253	38484258	+	0.000	0.000	Merged-chr18-38484055-88
NR4646--MA0117.2.Mafb	chr15	80318084	80318095	+	0.000	0.000	Merged-chr15-80318050-7
NR801--MA0089.1.MAFG::NFE2L1	chr1	170998284	170998289	+	0.000	0.000	Merged-chr1-170998408-32
NR8402--MA0089.1.MAFG::NFE2L1	chr4	7341178	7341183	+	0.000	0.000	Merged-chr4-7341351-14
NR7172--MA0089.1.MAFG::NFE2L1	chr2	132497709	132497714	-	0.000	0.000	Merged-chr2-132497706-22
NR1392--MA0496.2.MAFK	chr10	68240708	68240726	-	0.000	0.000	Merged-chr10-68240828-58
NR10248--MA0089.1.MAFG::NFE2L1	chr6	88379068	88379073	-	0.000	0.000	Merged-chr6-88379095-25
NR9303--MA0117.2.Mafb	chr5	64024637	64024648	+	0.000	0.000	Merged-chr5-64024575-33
NR9924--MA0591.1.Bach1::Mafk	chr6	6577514	6577528	+	0.000	0.000	Merged-chr6-6577639-1
NR6278--MA0495.2.MAFF	chr19	40618010	40618030	+	0.000	0.000	Merged-chr19-40618053-6
NR2489--MA0659.1.MAFG	chr11	115460240	115460260	-	0.000	0.000	Merged-chr11-115460107-26
NR912--MA0496.2.MAFK	chr1	180942985	180943003	-	0.000	0.000	Merged-chr1-180943118-2
NR7589--MA0089.1.MAFG::NFE2L1	chr3	9853200	9853205	+	0.000	0.000	Merged-chr3-9853322-69
NR11755--MA0089.1.MAFG::NFE2L1	chr8	69920453	69920458	-	0.000	0.000	Merged-chr8-69920362-48
NR5501--MA0089.1.MAFG::NFE2L1	chr17	56627173	56627178	+	0.000	0.000	Merged-chr17-56627075-72
NR5010--MA0089.1.MAFG::NFE2L1	chr16	52468668	52468673	-	0.000	0.000	Merged-chr16-52468577-24
NR1572--MA0089.1.MAFG::NFE2L1	chr10	93124500	93124505	-	0.000	0.000	Merged-chr10-93124386-49
NR8793--MA0501.1.MAF::NFE2	chr4	121024175	121024189	-	0.000	0.000	Merged-chr4-121024111-11
NR4628--MA0591.1.Bach1::Mafk	chr15	77733618	77733632	-	0.000	0.000	Merged-chr15-77733561-52
NR7368--MA0495.2.MAFF	chr2	158379838	158379858	-	0.000	0.000	Merged-chr2-158379910-26
NR7369--MA0591.1.Bach1::Mafk	chr2	158379841	158379855	+	0.000	0.000	Merged-chr2-158379910-26
NR11758--MA0501.1.MAF::NFE2	chr8	70003339	70003353	-	0.000	0.000	Merged-chr8-70003366-27
NR10659--MA0501.1.MAF::NFE2	chr6	142519107	142519121	+	0.000	0.000	Merged-chr6-142519262-28
NR514--MA0501.1.MAF::NFE2	chr1	132264730	132264744	-	0.000	0.000	Merged-chr1-132264829-22
NR8476--MA0591.1.Bach1::Mafk	chr4	33031345	33031359	+	0.000	0.000	Merged-chr4-33031419-61
NR12031--MA0117.2.Mafb	chr8	122533260	122533271	-	0.000	0.000	Merged-chr8-122533289-14
NR4082--MA0089.1.MAFG::NFE2L1	chr14	67841941	67841946	-	0.000	0.000	Merged-chr14-67841831-15
NR1650--MA0659.1.MAFG	chr10	107858904	107858924	-	0.000	0.000	Merged-chr10-107858878-12
NR4309--MA0089.1.MAFG::NFE2L1	chr14	121313562	121313567	-	0.000	0.000	Merged-chr14-121313397-5
NR2167--MA0659.1.MAFG	chr11	73131228	73131248	-	0.000	0.000	Merged-chr11-73131233-35
NR5614--MA0089.1.MAFG::NFE2L1	chr17	83654746	83654751	-	0.000	0.000	Merged-chr17-83654883-58
NR12103--MA0089.1.MAFG::NFE2L1	chr8	126971098	126971103	-	0.000	0.000	Merged-chr8-126971027-48
NR5351--MA0591.1.Bach1::Mafk	chr17	21962761	21962775	+	0.000	0.000	Merged-chr17-21962669-83
NR6549--MA0501.1.MAF::NFE2	chr2	19415044	19415058	-	0.000	0.000	Merged-chr2-19414957-75
NR503--MA0659.1.MAFG	chr1	131108796	131108816	+	0.000	0.000	Merged-chr1-131108920-12
NR4543--MA0501.1.MAF::NFE2	chr15	62145428	62145442	-	0.000	0.000	Merged-chr15-62145292-46
NR3540--MA0501.1.MAF::NFE2	chr13	85724259	85724273	+	0.000	0.000	Merged-chr13-85724321-2
NR2292--MA0117.2.Mafb	chr11	93856708	93856719	+	0.000	0.000	Merged-chr11-93856586-15
NR12782--MA0591.1.Bach1::Mafk	chr9	118512840	118512854	+	0.000	0.000	Merged-chr9-118512920-16
NR7--MA0089.1.MAFG::NFE2L1	chr1	10037936	10037941	+	0.000	0.000	Merged-chr1-10038044-60
NR2546--MA0591.1.Bach1::Mafk	chr11	120353799	120353813	-	0.000	0.000	Merged-chr11-120353921-57
NR3348--MA0501.1.MAF::NFE2	chr13	37403905	37403919	-	0.000	0.000	Merged-chr13-37403815-12
NR12376--MA0117.2.Mafb	chr9	63711918	63711929	-	0.000	0.000	Merged-chr9-63712041-20
NR1281--MA0089.1.MAFG::NFE2L1	chr10	39402587	39402592	-	0.000	0.000	Merged-chr10-39402648-48
NR8615--MA0089.1.MAFG::NFE2L1	chr4	88918488	88918493	+	0.000	0.000	Merged-chr4-88918640-25
NR12480--MA0089.1.MAFG::NFE2L1	chr9	80258514	80258519	-	0.000	0.000	Merged-chr9-80258560-14
NR610--MA0089.1.MAFG::NFE2L1	chr1	151083978	151083983	+	0.000	0.000	Merged-chr1-151084034-24
NR9631--MA0089.1.MAFG::NFE2L1	chr5	114773548	114773553	-	0.000	0.000	Merged-chr5-114773401-70
NR3018--MA0495.2.MAFF	chr12	110438524	110438544	-	0.000	0.000	Merged-chr12-110438622-2
NR10893--MA0495.2.MAFF	chr7	29816016	29816036	+	0.000	0.000	Merged-chr7-29816029-62
NR7072--MA0591.1.Bach1::Mafk	chr2	118667988	118668002	-	0.000	0.000	Merged-chr2-118668058-11
NR8650--MA0591.1.Bach1::Mafk	chr4	97831811	97831825	+	0.000	0.000	Merged-chr4-97831633-55
NR12707--MA0089.1.MAFG::NFE2L1	chr9	110697379	110697384	-	0.000	0.000	Merged-chr9-110697524-12
NR7394--MA0591.1.Bach1::Mafk	chr2	162931537	162931551	+	0.000	0.000	Merged-chr2-162931607-133
NR2496--MA0496.2.MAFK	chr11	115460289	115460307	-	0.000	0.000	Merged-chr11-115460107-26
NR11477--MA0089.1.MAFG::NFE2L1	chr7	132686630	132686635	-	0.000	0.000	Merged-chr7-132686748-28
NR8391--MA0495.2.MAFF	chr4	6446815	6446835	+	0.000	0.000	Merged-chr4-6446926-20
NR536--MA0089.1.MAFG::NFE2L1	chr1	138584810	138584815	-	0.000	0.000	Merged-chr1-138584849-31
NR12365--MA0496.2.MAFK	chr9	62349328	62349346	+	0.000	0.000	Merged-chr9-62349502-36
NR3354--MA0591.1.Bach1::Mafk	chr13	41346002	41346016	-	0.000	0.000	Merged-chr13-41345949-16
NR12289--MA0591.1.Bach1::Mafk	chr9	44517480	44517494	+	0.000	0.000	Merged-chr9-44517678-51
NR4584--MA0089.1.MAFG::NFE2L1	chr15	67138905	67138910	-	0.000	0.000	Merged-chr15-67138945-51
NR1381--MA0089.1.MAFG::NFE2L1	chr10	67658044	67658049	+	0.000	0.000	Merged-chr10-67657975-87
NR1377--MA0591.1.Bach1::Mafk	chr10	67098587	67098601	-	0.000	0.000	Merged-chr10-67098623-29
NR12045--MA0501.1.MAF::NFE2	chr8	123051729	123051743	+	0.000	0.000	Merged-chr8-123051694-23
NR505--MA0501.1.MAF::NFE2	chr1	131108796	131108810	-	0.000	0.000	Merged-chr1-131108920-12
NR10658--MA0659.1.MAFG	chr6	142519101	142519121	-	0.000	0.000	Merged-chr6-142519262-28
NR11929--MA0496.2.MAFK	chr8	105170475	105170493	+	0.000	0.000	Merged-chr8-105170559-11
NR2537--MA0089.1.MAFG::NFE2L1	chr11	119106314	119106319	-	0.000	0.000	Merged-chr11-119106412-14
NR6165--MA0089.1.MAFG::NFE2L1	chr19	11387401	11387406	+	0.000	0.000	Merged-chr19-11387289-24
NR11977--MA0591.1.Bach1::Mafk	chr8	115618591	115618605	-	0.000	0.000	Merged-chr8-115618419-52
NR11638--MA0501.1.MAF::NFE2	chr8	13649302	13649316	-	0.000	0.000	Merged-chr8-13649370-68
NR8834--MA0501.1.MAF::NFE2	chr4	126110990	126111004	-	0.000	0.000	Merged-chr4-126110742-108
NR12316--MA0089.1.MAFG::NFE2L1	chr9	52259704	52259709	-	0.000	0.000	Merged-chr9-52259787-26
NR4825--MA0591.1.Bach1::Mafk	chr16	4790194	4790208	+	0.000	0.000	Merged-chr16-4790072-71
NR5428--MA0117.2.Mafb	chr17	34398757	34398768	+	0.000	0.000	Merged-chr17-34398614-61
NR1196--MA0496.2.MAFK	chr10	19718893	19718911	-	0.000	0.000	Merged-chr10-19718932-45
NR12201--MA0089.1.MAFG::NFE2L1	chr9	20765514	20765519	+	0.000	0.000	Merged-chr9-20765445-35
NR6623--MA0496.2.MAFK	chr2	35445609	35445627	+	0.000	0.000	Merged-chr2-35445506-29
NR5574--MA0495.2.MAFF	chr17	79616755	79616775	-	0.000	0.000	Merged-chr17-79616795-12
NR1419--MA0089.1.MAFG::NFE2L1	chr10	75146211	75146216	-	0.000	0.000	Merged-chr10-75146347-53
NR7883--MA0501.1.MAF::NFE2	chr3	103872723	103872737	+	0.000	0.000	Merged-chr3-103872856-42
NR8436--MA0591.1.Bach1::Mafk	chr4	20033154	20033168	+	0.000	0.000	Merged-chr4-20033263-40
