#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR34021--MA0493.1.Klf1	chr19	8695520	8695530	-	0.000	0.000	Merged-chr19-8695569-23
NR63293--MA0741.1.KLF16	chr8	57511793	57511803	-	0.000	0.000	Merged-chr8-57511963-83
NR24478--MA0740.1.KLF14	chr15	81035466	81035479	+	0.000	0.000	Merged-chr15-81035445-15
NR32852--MA0039.3.KLF4	chr18	63692398	63692408	+	0.000	0.000	Merged-chr18-63692384-62
NR37223--MA0741.1.KLF16	chr2	72874435	72874445	-	0.000	0.000	Merged-chr2-72874420-46
NR24749--MA0740.1.KLF14	chr15	86034247	86034260	+	0.000	0.000	Merged-chr15-86034188-82
NR29021--MA0657.1.KLF13	chr17	27325259	27325276	-	0.000	0.000	Merged-chr17-27325215-15
NR63359--MA0741.1.KLF16	chr8	60993066	60993076	+	0.000	0.000	Merged-chr8-60993240-112
NR162--MA1107.1.KLF9	chr1	9848213	9848225	-	0.000	0.000	Merged-chr1-9848247-58
NR69547--MA0039.3.KLF4	chrX	160138410	160138420	+	0.000	0.000	Merged-chrX-160138243-80
NR20554--MA0599.1.KLF5	chr14	45388994	45389003	-	0.000	0.000	Merged-chr14-45388877-116
NR44180--MA0039.3.KLF4	chr3	143379405	143379415	+	0.000	0.000	Merged-chr3-143379316-24
NR23940--MA0599.1.KLF5	chr15	68258629	68258638	+	0.000	0.000	Merged-chr15-68258737-97
NR38773--MA0740.1.KLF14	chr2	132145118	132145131	-	0.000	0.000	Merged-chr2-132145154-79
NR26650--MA0599.1.KLF5	chr16	44875296	44875305	+	0.000	0.000	Merged-chr16-44875362-12
NR57249--MA0599.1.KLF5	chr6	131388501	131388510	-	0.000	0.000	Merged-chr6-131388404-16
NR48207--MA0741.1.KLF16	chr4	132638936	132638946	-	0.000	0.000	Merged-chr4-132639093-52
NR20247--MA0740.1.KLF14	chr14	33099300	33099313	+	0.000	0.000	Merged-chr14-33099452-34
NR48201--MA0599.1.KLF5	chr4	132533705	132533714	-	0.000	0.000	Merged-chr4-132533524-64
NR40045--MA1107.1.KLF9	chr2	169504330	169504342	+	0.000	0.000	Merged-chr2-169504323-1
NR66891--MA1107.1.KLF9	chr9	65676510	65676522	-	0.000	0.000	Merged-chr9-65676476-52
NR31418--MA1107.1.KLF9	chr18	12168649	12168661	-	0.000	0.000	Merged-chr18-12168747-122
NR10944--MA0493.1.Klf1	chr11	61684396	61684406	+	0.000	0.000	Merged-chr11-61684230-57
NR64439--MA0493.1.Klf1	chr8	95713585	95713595	-	0.000	0.000	Merged-chr8-95713709-35
NR60437--MA1107.1.KLF9	chr7	88321063	88321075	-	0.000	0.000	Merged-chr7-88321052-6
NR12023--MA0599.1.KLF5	chr11	97404631	97404640	-	0.000	0.000	Merged-chr11-97404596-19
NR9487--MA0741.1.KLF16	chr10	127668350	127668360	-	0.000	0.000	Merged-chr10-127668367-39
NR32754--MA1107.1.KLF9	chr18	60844171	60844183	-	0.000	0.000	Merged-chr18-60844209-77
NR9425--MA0599.1.KLF5	chr10	127380678	127380687	+	0.000	0.000	Merged-chr10-127380706-93
NR49904--MA0741.1.KLF16	chr5	24344665	24344675	+	0.000	0.000	Merged-chr5-24344705-18
NR33831--MA0493.1.Klf1	chr19	4906641	4906651	+	0.000	0.000	Merged-chr19-4906591-19
NR32200--MA0599.1.KLF5	chr18	39489348	39489357	+	0.000	0.000	Merged-chr18-39489171-3
NR33966--MA0599.1.KLF5	chr19	6341183	6341192	+	0.000	0.000	Merged-chr19-6341115-68
NR45589--MA0493.1.Klf1	chr4	33261507	33261517	-	0.000	0.000	Merged-chr4-33261624-24
NR44171--MA0742.1.Klf12	chr3	143282687	143282701	-	0.000	0.000	Merged-chr3-143282646-2
NR66739--MA1107.1.KLF9	chr9	61947342	61947354	-	0.000	0.000	Merged-chr9-61947278-11
NR39892--MA0742.1.Klf12	chr2	166786849	166786863	-	0.000	0.000	Merged-chr2-166786664-60
NR29219--MA0741.1.KLF16	chr17	30197082	30197092	-	0.000	0.000	Merged-chr17-30197012-7
NR35795--MA0741.1.KLF16	chr2	26237438	26237448	+	0.000	0.000	Merged-chr2-26237317-65
NR30463--MA0657.1.KLF13	chr17	71479625	71479642	+	0.000	0.000	Merged-chr17-71479574-16
NR43451--MA0741.1.KLF16	chr3	121815220	121815230	-	0.000	0.000	Merged-chr3-121815134-77
NR58937--MA0741.1.KLF16	chr7	29211575	29211585	+	0.000	0.000	Merged-chr7-29211529-84
NR37612--MA0742.1.Klf12	chr2	91053979	91053993	+	0.000	0.000	Merged-chr2-91054048-52
NR23240--MA0039.3.KLF4	chr15	36640939	36640949	-	0.000	0.000	Merged-chr15-36640954-48
NR56986--MA0741.1.KLF16	chr6	124931204	124931214	+	0.000	0.000	Merged-chr6-124931294-106
NR61504--MA0740.1.KLF14	chr7	127512304	127512317	-	0.000	0.000	Merged-chr7-127512446-128
NR64642--MA0741.1.KLF16	chr8	105613936	105613946	+	0.000	0.000	Merged-chr8-105614025-28
NR54640--MA0741.1.KLF16	chr6	30047975	30047985	+	0.000	0.000	Merged-chr6-30048099-79
NR36648--MA1107.1.KLF9	chr2	51411234	51411246	-	0.000	0.000	Merged-chr2-51411197-3
NR57911--MA0493.1.Klf1	chr6	148212166	148212176	-	0.000	0.000	Merged-chr6-148212124-77
NR10389--MA0493.1.Klf1	chr11	34738999	34739009	+	0.000	0.000	Merged-chr11-34739146-8
NR66139--MA0742.1.Klf12	chr9	35267872	35267886	+	0.000	0.000	Merged-chr9-35267838-70
NR25211--MA0599.1.KLF5	chr15	97842434	97842443	+	0.000	0.000	Merged-chr15-97842393-22
NR18758--MA0741.1.KLF16	chr13	103774268	103774278	+	0.000	0.000	Merged-chr13-103774333-90
NR18931--MA0740.1.KLF14	chr13	108158614	108158627	+	0.000	0.000	Merged-chr13-108158650-72
NR68162--MA1107.1.KLF9	chr9	116114516	116114528	-	0.000	0.000	Merged-chr9-116114550-42
NR31803--MA0740.1.KLF14	chr18	25487039	25487052	-	0.000	0.000	Merged-chr18-25487147-80
NR66664--MA0599.1.KLF5	chr9	58582374	58582383	+	0.000	0.000	Merged-chr9-58582361-93
NR31430--MA0742.1.Klf12	chr18	12236563	12236577	-	0.000	0.000	Merged-chr18-12236569-102
NR11323--MA0740.1.KLF14	chr11	75510787	75510800	+	0.000	0.000	Merged-chr11-75510662-56
NR13567--MA0742.1.Klf12	chr12	25864331	25864345	+	0.000	0.000	Merged-chr12-25864437-46
NR58491--MA0599.1.KLF5	chr7	19797277	19797286	-	0.000	0.000	Merged-chr7-19797327-39
NR55146--MA0741.1.KLF16	chr6	51468982	51468992	+	0.000	0.000	Merged-chr6-51469181-7
NR42548--MA0741.1.KLF16	chr3	89459140	89459150	-	0.000	0.000	Merged-chr3-89459176-81
NR29373--MA0740.1.KLF14	chr17	34850371	34850384	+	0.000	0.000	Merged-chr17-34850379-53
NR15399--MA1107.1.KLF9	chr12	105021506	105021518	+	0.000	0.000	Merged-chr12-105021571-9
NR67836--MA0742.1.Klf12	chr9	106429377	106429391	-	0.000	0.000	Merged-chr9-106429526-66
NR68730--MA0741.1.KLF16	chrX	36989589	36989599	+	0.000	0.000	Merged-chrX-36989513-70
NR52713--MA0599.1.KLF5	chr5	123524265	123524274	-	0.000	0.000	Merged-chr5-123524243-58
NR40868--MA0741.1.KLF16	chr3	21987899	21987909	-	0.000	0.000	Merged-chr3-21988078-85
NR48250--MA0741.1.KLF16	chr4	133479954	133479964	-	0.000	0.000	Merged-chr4-133480073-43
NR56298--MA0599.1.KLF5	chr6	99666814	99666823	+	0.000	0.000	Merged-chr6-99666817-4
NR17225--MA1107.1.KLF9	chr13	58158318	58158330	-	0.000	0.000	Merged-chr13-58158134-148
NR38286--MA1107.1.KLF9	chr2	119189562	119189574	+	0.000	0.000	Merged-chr2-119189381-64
NR42490--MA0599.1.KLF5	chr3	88831934	88831943	-	0.000	0.000	Merged-chr3-88831913-99
NR28280--MA0741.1.KLF16	chr17	6687595	6687605	-	0.000	0.000	Merged-chr17-6687537-4
NR62882--MA0599.1.KLF5	chr8	36248437	36248446	+	0.000	0.000	Merged-chr8-36248253-9
NR48436--MA0657.1.KLF13	chr4	136021796	136021813	+	0.000	0.000	Merged-chr4-136021705-51
NR64147--MA0740.1.KLF14	chr8	84825801	84825814	-	0.000	0.000	Merged-chr8-84825845-44
NR67556--MA0741.1.KLF16	chr9	94607630	94607640	-	0.000	0.000	Merged-chr9-94607543-65
NR12684--MA0039.3.KLF4	chr11	115475598	115475608	+	0.000	0.000	Merged-chr11-115475686-55
NR10948--MA1107.1.KLF9	chr11	61684396	61684408	+	0.000	0.000	Merged-chr11-61684230-57
NR36215--MA0599.1.KLF5	chr2	33908524	33908533	+	0.000	0.000	Merged-chr2-33908583-50
NR15394--MA0039.3.KLF4	chr12	105019719	105019729	+	0.000	0.000	Merged-chr12-105019829-37
NR57078--MA0741.1.KLF16	chr6	127142618	127142628	+	0.000	0.000	Merged-chr6-127142534-64
NR1143--MA0742.1.Klf12	chr1	58303899	58303913	+	0.000	0.000	Merged-chr1-58304012-69
NR34175--MA0740.1.KLF14	chr19	16781078	16781091	+	0.000	0.000	Merged-chr19-16781022-84
NR60663--MA0741.1.KLF16	chr7	98178327	98178337	+	0.000	0.000	Merged-chr7-98178228-64
NR67151--MA0742.1.Klf12	chr9	78588152	78588166	-	0.000	0.000	Merged-chr9-78588077-71
NR1037--MA0493.1.Klf1	chr1	52011443	52011453	-	0.000	0.000	Merged-chr1-52011364-58
NR39807--MA0599.1.KLF5	chr2	164521764	164521773	+	0.000	0.000	Merged-chr2-164522011-62
NR68982--MA0741.1.KLF16	chrX	73716575	73716585	-	0.000	0.000	Merged-chrX-73716479-74
NR68826--MA0599.1.KLF5	chrX	48429718	48429727	-	0.000	0.000	Merged-chrX-48429732-34
NR22640--MA0741.1.KLF16	chr15	5116486	5116496	+	0.000	0.000	Merged-chr15-5116701-74
NR14779--MA0741.1.KLF16	chr12	83520347	83520357	+	0.000	0.000	Merged-chr12-83520465-57
NR20214--MA0599.1.KLF5	chr14	31830808	31830817	-	0.000	0.000	Merged-chr14-31830494-112
NR42000--MA0742.1.Klf12	chr3	65974830	65974844	+	0.000	0.000	Merged-chr3-65974924-71
NR9738--MA0493.1.Klf1	chr11	5444995	5445005	+	0.000	0.000	Merged-chr11-5444767-95
NR68658--MA0657.1.KLF13	chrX	20659215	20659232	-	0.000	0.000	Merged-chrX-20659081-6
NR53118--MA0741.1.KLF16	chr5	134266479	134266489	+	0.000	0.000	Merged-chr5-134266508-58
NR12041--MA0599.1.KLF5	chr11	97684164	97684173	-	0.000	0.000	Merged-chr11-97684318-65
NR65000--MA1107.1.KLF9	chr8	117802045	117802057	+	0.000	0.000	Merged-chr8-117802067-74
NR35304--MA0741.1.KLF16	chr2	10374053	10374063	+	0.000	0.000	Merged-chr2-10373891-14
NR48568--MA0741.1.KLF16	chr4	139192758	139192768	+	0.000	0.000	Merged-chr4-139192859-89
NR63586--MA0742.1.Klf12	chr8	69832443	69832457	-	0.000	0.000	Merged-chr8-69832557-54
NR61494--MA0657.1.KLF13	chr7	127422083	127422100	+	0.000	0.000	Merged-chr7-127422019-53
NR27040--MA0039.3.KLF4	chr16	62832258	62832268	+	0.000	0.000	Merged-chr16-62832173-1
NR46790--MA0740.1.KLF14	chr4	84152814	84152827	-	0.000	0.000	Merged-chr4-84152827-1
NR32772--MA1107.1.KLF9	chr18	61555161	61555173	-	0.000	0.000	Merged-chr18-61555267-68
NR56224--MA0741.1.KLF16	chr6	98113896	98113906	+	0.000	0.000	Merged-chr6-98113834-14
NR29226--MA0599.1.KLF5	chr17	31077832	31077841	-	0.000	0.000	Merged-chr17-31077750-28
NR28056--MA0740.1.KLF14	chr16	95990954	95990967	+	0.000	0.000	Merged-chr16-95990846-67
NR46017--MA0741.1.KLF16	chr4	45766157	45766167	-	0.000	0.000	Merged-chr4-45766216-17
NR10819--MA0741.1.KLF16	chr11	60046155	60046165	+	0.000	0.000	Merged-chr11-60046302-57
NR21195--MA0741.1.KLF16	chr14	66196441	66196451	+	0.000	0.000	Merged-chr14-66196468-7
NR38600--MA0493.1.Klf1	chr2	128041548	128041558	-	0.000	0.000	Merged-chr2-128041579-1
NR52593--MA0741.1.KLF16	chr5	121330248	121330258	+	0.000	0.000	Merged-chr5-121330431-35
NR15627--MA0742.1.Klf12	chr12	111944516	111944530	-	0.000	0.000	Merged-chr12-111944395-37
NR47568--MA0599.1.KLF5	chr4	116150506	116150515	-	0.000	0.000	Merged-chr4-116150435-60
NR7589--MA1107.1.KLF9	chr10	80622421	80622433	+	0.000	0.000	Merged-chr10-80622471-84
NR24572--MA0741.1.KLF16	chr15	82147188	82147198	-	0.000	0.000	Merged-chr15-82147198-69
NR2831--MA0741.1.KLF16	chr1	131138372	131138382	-	0.000	0.000	Merged-chr1-131138483-90
NR65257--MA0741.1.KLF16	chr8	123015335	123015345	-	0.000	0.000	Merged-chr8-123015317-27
NR25739--MA0493.1.Klf1	chr16	8671872	8671882	+	0.000	0.000	Merged-chr16-8671994-77
NR57569--MA0740.1.KLF14	chr6	140684616	140684629	+	0.000	0.000	Merged-chr6-140684445-39
NR42798--MA1107.1.KLF9	chr3	96635417	96635429	+	0.000	0.000	Merged-chr3-96635554-60
NR45169--MA0599.1.KLF5	chr4	11007627	11007636	+	0.000	0.000	Merged-chr4-11007547-103
NR45710--MA0493.1.Klf1	chr4	40757924	40757934	+	0.000	0.000	Merged-chr4-40757747-77
NR47714--MA0741.1.KLF16	chr4	119947767	119947777	-	0.000	0.000	Merged-chr4-119947761-47
NR50313--MA0741.1.KLF16	chr5	36582065	36582075	+	0.000	0.000	Merged-chr5-36582061-78
NR55301--MA1107.1.KLF9	chr6	58844481	58844493	-	0.000	0.000	Merged-chr6-58844366-72
NR65140--MA0599.1.KLF5	chr8	120668153	120668162	+	0.000	0.000	Merged-chr8-120668120-83
NR50979--MA0741.1.KLF16	chr5	65889195	65889205	+	0.000	0.000	Merged-chr5-65889163-36
NR13010--MA0599.1.KLF5	chr11	120190046	120190055	+	0.000	0.000	Merged-chr11-120189977-47
NR17351--MA0493.1.Klf1	chr13	63563396	63563406	+	0.000	0.000	Merged-chr13-63563458-65
NR59509--MA0493.1.Klf1	chr7	45923162	45923172	+	0.000	0.000	Merged-chr7-45923352-110
NR68758--MA0740.1.KLF14	chrX	38189712	38189725	+	0.000	0.000	Merged-chrX-38189894-60
NR10397--MA0039.3.KLF4	chr11	35283350	35283360	-	0.000	0.000	Merged-chr11-35283251-26
NR66897--MA0599.1.KLF5	chr9	66124892	66124901	-	0.000	0.000	Merged-chr9-66124768-54
NR53338--MA0740.1.KLF14	chr5	136449969	136449982	-	0.000	0.000	Merged-chr5-136449962-15
NR42225--MA1107.1.KLF9	chr3	79129202	79129214	-	0.000	0.000	Merged-chr3-79129160-12
NR27100--MA0742.1.Klf12	chr16	64800651	64800665	+	0.000	0.000	Merged-chr16-64800516-42
NR39919--MA0599.1.KLF5	chr2	167421649	167421658	+	0.000	0.000	Merged-chr2-167421787-62
NR8013--MA0599.1.KLF5	chr10	90981794	90981803	-	0.000	0.000	Merged-chr10-90981841-14
NR10134--MA0741.1.KLF16	chr11	23124544	23124554	+	0.000	0.000	Merged-chr11-23124595-33
NR66682--MA0599.1.KLF5	chr9	59617164	59617173	-	0.000	0.000	Merged-chr9-59617287-62
NR68938--MA0599.1.KLF5	chrX	71215026	71215035	-	0.000	0.000	Merged-chrX-71215140-87
NR60361--MA1107.1.KLF9	chr7	82867040	82867052	-	0.000	0.000	Merged-chr7-82866836-179
NR6296--MA0740.1.KLF14	chr10	42269391	42269404	-	0.000	0.000	Merged-chr10-42269495-58
NR23003--MA0741.1.KLF16	chr15	27630434	27630444	+	0.000	0.000	Merged-chr15-27630655-61
NR51734--MA1107.1.KLF9	chr5	97095437	97095449	-	0.000	0.000	Merged-chr5-97095556-15
NR7594--MA0493.1.Klf1	chr10	80622463	80622473	+	0.000	0.000	Merged-chr10-80622471-84
NR34258--MA1107.1.KLF9	chr19	27967778	27967790	+	0.000	0.000	Merged-chr19-27967760-35
NR14409--MA0599.1.KLF5	chr12	69371999	69372008	+	0.000	0.000	Merged-chr12-69372151-137
NR65112--MA1107.1.KLF9	chr8	120404071	120404083	+	0.000	0.000	Merged-chr8-120404007-24
NR63614--MA0599.1.KLF5	chr8	70510459	70510468	+	0.000	0.000	Merged-chr8-70510598-66
NR52394--MA1107.1.KLF9	chr5	114824291	114824303	-	0.000	0.000	Merged-chr5-114824362-38
NR52731--MA0599.1.KLF5	chr5	123907116	123907125	+	0.000	0.000	Merged-chr5-123907214-53
NR50896--MA0599.1.KLF5	chr5	64803409	64803418	-	0.000	0.000	Merged-chr5-64803282-82
NR36876--MA0039.3.KLF4	chr2	60845564	60845574	+	0.000	0.000	Merged-chr2-60845573-40
NR36133--MA0742.1.Klf12	chr2	32757202	32757216	-	0.000	0.000	Merged-chr2-32757365-75
NR14533--MA1107.1.KLF9	chr12	73631365	73631377	-	0.000	0.000	Merged-chr12-73631279-56
NR36929--MA0657.1.KLF13	chr2	61712770	61712787	-	0.000	0.000	Merged-chr2-61712803-19
NR9571--MA0742.1.Klf12	chr10	128716453	128716467	+	0.000	0.000	Merged-chr10-128716299-65
NR39915--MA0741.1.KLF16	chr2	167367844	167367854	-	0.000	0.000	Merged-chr2-167368139-124
NR26628--MA0599.1.KLF5	chr16	44347381	44347390	-	0.000	0.000	Merged-chr16-44347473-58
NR28802--MA1107.1.KLF9	chr17	22867288	22867300	+	0.000	0.000	Merged-chr17-22867283-5
NR18310--MA0039.3.KLF4	chr13	92031030	92031040	+	0.000	0.000	Merged-chr13-92030809-36
NR10299--MA1107.1.KLF9	chr11	30649082	30649094	+	0.000	0.000	Merged-chr11-30649256-50
NR65851--MA0742.1.Klf12	chr9	21798563	21798577	+	0.000	0.000	Merged-chr9-21798510-41
NR11376--MA0493.1.Klf1	chr11	76399212	76399222	+	0.000	0.000	Merged-chr11-76399136-77
NR10421--MA0599.1.KLF5	chr11	43681867	43681876	-	0.000	0.000	Merged-chr11-43682127-96
NR68139--MA0740.1.KLF14	chr9	114933959	114933972	+	0.000	0.000	Merged-chr9-114933914-87
NR34468--MA0039.3.KLF4	chr19	38054530	38054540	+	0.000	0.000	Merged-chr19-38054631-113
NR2029--MA0742.1.Klf12	chr1	92934601	92934615	+	0.000	0.000	Merged-chr1-92934490-65
NR2171--MA1107.1.KLF9	chr1	96570694	96570706	-	0.000	0.000	Merged-chr1-96570567-3
NR66188--MA0740.1.KLF14	chr9	37490036	37490049	-	0.000	0.000	Merged-chr9-37489894-6
NR17145--MA0742.1.Klf12	chr13	55635024	55635038	+	0.000	0.000	Merged-chr13-55635013-48
NR45742--MA0599.1.KLF5	chr4	41135754	41135763	+	0.000	0.000	Merged-chr4-41135735-138
NR741--MA0599.1.KLF5	chr1	37308091	37308100	-	0.000	0.000	Merged-chr1-37308112-49
NR16929--MA0599.1.KLF5	chr13	48546020	48546029	-	0.000	0.000	Merged-chr13-48545909-2
NR6219--MA0740.1.KLF14	chr10	40349157	40349170	-	0.000	0.000	Merged-chr10-40349174-117
NR4620--MA0741.1.KLF16	chr1	181168461	181168471	-	0.000	0.000	Merged-chr1-181168564-1
NR13319--MA0741.1.KLF16	chr12	16258452	16258462	+	0.000	0.000	Merged-chr12-16258722-16
NR52941--MA0740.1.KLF14	chr5	129787250	129787263	-	0.000	0.000	Merged-chr5-129787253-58
NR8801--MA0599.1.KLF5	chr10	115362452	115362461	+	0.000	0.000	Merged-chr10-115362620-120
NR3016--MA0599.1.KLF5	chr1	136119102	136119111	-	0.000	0.000	Merged-chr1-136119041-6
NR9676--MA0599.1.KLF5	chr11	4135439	4135448	-	0.000	0.000	Merged-chr11-4135322-68
NR11488--MA0657.1.KLF13	chr11	78301514	78301531	-	0.000	0.000	Merged-chr11-78301552-46
NR49994--MA0599.1.KLF5	chr5	25499057	25499066	+	0.000	0.000	Merged-chr5-25499095-193
NR46044--MA0599.1.KLF5	chr4	46485835	46485844	-	0.000	0.000	Merged-chr4-46485924-53
NR67849--MA0742.1.Klf12	chr9	106438516	106438530	-	0.000	0.000	Merged-chr9-106438400-53
NR47228--MA0657.1.KLF13	chr4	98923498	98923515	-	0.000	0.000	Merged-chr4-98923559-149
NR37616--MA0741.1.KLF16	chr2	91083050	91083060	-	0.000	0.000	Merged-chr2-91083113-36
NR65900--MA1107.1.KLF9	chr9	22165112	22165124	-	0.000	0.000	Merged-chr9-22165025-24
NR7543--MA0742.1.Klf12	chr10	80539293	80539307	-	0.000	0.000	Merged-chr10-80539129-37
NR29244--MA0599.1.KLF5	chr17	31564592	31564601	-	0.000	0.000	Merged-chr17-31564862-130
NR30062--MA0657.1.KLF13	chr17	56717112	56717129	+	0.000	0.000	Merged-chr17-56717302-101
NR66045--MA0740.1.KLF14	chr9	31386148	31386161	+	0.000	0.000	Merged-chr9-31386332-89
NR47380--MA0599.1.KLF5	chr4	106911436	106911445	-	0.000	0.000	Merged-chr4-106911320-71
NR69183--MA0741.1.KLF16	chrX	103616949	103616959	-	0.000	0.000	Merged-chrX-103616839-86
NR17256--MA0657.1.KLF13	chr13	59585296	59585313	-	0.000	0.000	Merged-chr13-59585318-80
NR8627--MA0740.1.KLF14	chr10	110920109	110920122	-	0.000	0.000	Merged-chr10-110920143-70
NR48502--MA0740.1.KLF14	chr4	137388214	137388227	-	0.000	0.000	Merged-chr4-137388421-76
NR19983--MA0493.1.Klf1	chr14	21683036	21683046	-	0.000	0.000	Merged-chr14-21683018-22
NR41912--MA0741.1.KLF16	chr3	61364470	61364480	+	0.000	0.000	Merged-chr3-61364290-182
NR35802--MA0742.1.Klf12	chr2	26445361	26445375	+	0.000	0.000	Merged-chr2-26445495-99
NR58930--MA0599.1.KLF5	chr7	29211552	29211561	+	0.000	0.000	Merged-chr7-29211529-84
NR31434--MA0741.1.KLF16	chr18	12236566	12236576	-	0.000	0.000	Merged-chr18-12236569-102
NR9782--MA0740.1.KLF14	chr11	6546862	6546875	-	0.000	0.000	Merged-chr11-6546769-84
NR49213--MA0740.1.KLF14	chr4	155669290	155669303	-	0.000	0.000	Merged-chr4-155669356-57
NR52354--MA0741.1.KLF16	chr5	114667637	114667647	-	0.000	0.000	Merged-chr5-114667670-56
NR13025--MA0657.1.KLF13	chr11	120660619	120660636	-	0.000	0.000	Merged-chr11-120660742-13
NR26137--MA0740.1.KLF14	chr16	20930240	20930253	-	0.000	0.000	Merged-chr16-20930100-26
NR13539--MA0740.1.KLF14	chr12	24831538	24831551	+	0.000	0.000	Merged-chr12-24831521-84
NR7034--MA1107.1.KLF9	chr10	68908251	68908263	+	0.000	0.000	Merged-chr10-68908384-20
NR36130--MA0599.1.KLF5	chr2	32727638	32727647	-	0.000	0.000	Merged-chr2-32727599-14
NR59447--MA0599.1.KLF5	chr7	45370726	45370735	+	0.000	0.000	Merged-chr7-45370625-47
NR43310--MA0039.3.KLF4	chr3	115692528	115692538	+	0.000	0.000	Merged-chr3-115692552-34
NR37868--MA0741.1.KLF16	chr2	103797077	103797087	-	0.000	0.000	Merged-chr2-103797033-190
NR17495--MA0599.1.KLF5	chr13	66933344	66933353	+	0.000	0.000	Merged-chr13-66933344-103
NR6196--MA0599.1.KLF5	chr10	39731290	39731299	-	0.000	0.000	Merged-chr10-39731442-1
NR5378--MA0741.1.KLF16	chr10	8176480	8176490	-	0.000	0.000	Merged-chr10-8176500-34
NR32858--MA0493.1.Klf1	chr18	64527556	64527566	+	0.000	0.000	Merged-chr18-64527556-47
NR52288--MA0599.1.KLF5	chr5	113830531	113830540	+	0.000	0.000	Merged-chr5-113830533-46
NR38278--MA0493.1.Klf1	chr2	119157054	119157064	-	0.000	0.000	Merged-chr2-119156876-75
NR32778--MA0599.1.KLF5	chr18	61726352	61726361	+	0.000	0.000	Merged-chr18-61726319-69
NR48206--MA0599.1.KLF5	chr4	132638937	132638946	-	0.000	0.000	Merged-chr4-132639093-52
NR35317--MA0741.1.KLF16	chr2	11187432	11187442	-	0.000	0.000	Merged-chr2-11187260-69
NR63632--MA0599.1.KLF5	chr8	70539366	70539375	-	0.000	0.000	Merged-chr8-70539223-96
NR10100--MA0741.1.KLF16	chr11	22287088	22287098	+	0.000	0.000	Merged-chr11-22287125-73
NR23364--MA0741.1.KLF16	chr15	38078915	38078925	-	0.000	0.000	Merged-chr15-38078784-97
NR61253--MA0742.1.Klf12	chr7	119794067	119794081	-	0.000	0.000	Merged-chr7-119794114-60
NR52955--MA0599.1.KLF5	chr5	129914180	129914189	+	0.000	0.000	Merged-chr5-129914211-20
NR28421--MA0741.1.KLF16	chr17	10425421	10425431	+	0.000	0.000	Merged-chr17-10425505-16
NR39703--MA1107.1.KLF9	chr2	160873058	160873070	+	0.000	0.000	Merged-chr2-160872923-80
NR26646--MA0599.1.KLF5	chr16	44724264	44724273	+	0.000	0.000	Merged-chr16-44724464-54
NR33908--MA0741.1.KLF16	chr19	5771393	5771403	-	0.000	0.000	Merged-chr19-5771303-55
NR67155--MA0741.1.KLF16	chr9	78588155	78588165	-	0.000	0.000	Merged-chr9-78588077-71
NR61439--MA0599.1.KLF5	chr7	127021191	127021200	+	0.000	0.000	Merged-chr7-127021165-12
NR58375--MA0599.1.KLF5	chr7	18873317	18873326	+	0.000	0.000	Merged-chr7-18873432-45
NR10361--MA0742.1.Klf12	chr11	32580745	32580759	-	0.000	0.000	Merged-chr11-32580688-47
NR14408--MA1107.1.KLF9	chr12	69361568	69361580	+	0.000	0.000	Merged-chr12-69361444-60
NR61778--MA1107.1.KLF9	chr7	139388913	139388925	+	0.000	0.000	Merged-chr7-139388959-78
NR64149--MA0599.1.KLF5	chr8	84825809	84825818	-	0.000	0.000	Merged-chr8-84825845-44
NR59791--MA0493.1.Klf1	chr7	58844186	58844196	+	0.000	0.000	Merged-chr7-58844347-15
NR47390--MA0741.1.KLF16	chr4	107178639	107178649	-	0.000	0.000	Merged-chr4-107178790-102
NR63819--MA1107.1.KLF9	chr8	72135139	72135151	+	0.000	0.000	Merged-chr8-72135322-43
NR47214--MA0493.1.Klf1	chr4	98020911	98020921	-	0.000	0.000	Merged-chr4-98021018-23
NR2844--MA0741.1.KLF16	chr1	131184466	131184476	+	0.000	0.000	Merged-chr1-131184569-46
NR60804--MA0741.1.KLF16	chr7	101970559	101970569	+	0.000	0.000	Merged-chr7-101970646-136
NR45299--MA0599.1.KLF5	chr4	15265682	15265691	-	0.000	0.000	Merged-chr4-15265953-100
NR67958--MA0742.1.Klf12	chr9	108347844	108347858	-	0.000	0.000	Merged-chr9-108347879-58
NR37725--MA0741.1.KLF16	chr2	93177093	93177103	-	0.000	0.000	Merged-chr2-93177117-28
NR40324--MA0741.1.KLF16	chr2	174473085	174473095	+	0.000	0.000	Merged-chr2-174473048-89
NR61205--MA1107.1.KLF9	chr7	118740214	118740226	-	0.000	0.000	Merged-chr7-118740082-2
NR33747--MA0599.1.KLF5	chr19	3325552	3325561	-	0.000	0.000	Merged-chr19-3325405-49
NR14649--MA0741.1.KLF16	chr12	78748953	78748963	-	0.000	0.000	Merged-chr12-78748976-92
NR67865--MA1107.1.KLF9	chr9	106453833	106453845	-	0.000	0.000	Merged-chr9-106453760-51
