#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR28303--MA0599.1.KLF5	chr17	28212018	28212027	+	0.000	0.000	Merged-chr17-28212111-51
NR17083--MA1107.1.KLF9	chr13	55369629	55369641	-	0.000	0.000	Merged-chr13-55369750-54
NR9826--MA0742.1.Klf12	chr11	35838494	35838508	-	0.000	0.000	Merged-chr11-35838525-24
NR60009--MA0740.1.KLF14	chr7	31208325	31208338	-	0.000	0.000	Merged-chr7-31208401-38
NR58197--MA0599.1.KLF5	chr6	140072883	140072892	+	0.000	0.000	Merged-chr6-140072856-1
NR47990--MA0599.1.KLF5	chr4	135963686	135963695	-	0.000	0.000	Merged-chr4-135963723-59
NR12255--MA0741.1.KLF16	chr11	102087464	102087474	+	0.000	0.000	Merged-chr11-102087650-67
NR18017--MA0493.1.Klf1	chr13	95063723	95063733	-	0.000	0.000	Merged-chr13-95063599-48
NR11892--MA0493.1.Klf1	chr11	97187061	97187071	+	0.000	0.000	Merged-chr11-97187177-25
NR50163--MA0599.1.KLF5	chr5	38580953	38580962	-	0.000	0.000	Merged-chr5-38580877-38
NR813--MA0741.1.KLF16	chr1	55087973	55087983	+	0.000	0.000	Merged-chr1-55087990-104
NR64718--MA0493.1.Klf1	chr8	40963172	40963182	-	0.000	0.000	Merged-chr8-40963134-88
NR27526--MA0493.1.Klf1	chr17	6948671	6948681	+	0.000	0.000	Merged-chr17-6948507-80
NR10846--MA0741.1.KLF16	chr11	70239862	70239872	-	0.000	0.000	Merged-chr11-70239985-43
NR66990--MA0742.1.Klf12	chr8	119575029	119575043	-	0.000	0.000	Merged-chr8-119575055-76
NR13177--MA0599.1.KLF5	chr11	119943010	119943019	-	0.000	0.000	Merged-chr11-119943000-66
NR35958--MA1107.1.KLF9	chr2	37765369	37765381	-	0.000	0.000	Merged-chr2-37765232-35
NR28896--MA0741.1.KLF16	chr17	36020596	36020606	-	0.000	0.000	Merged-chr17-36020745-74
NR48372--MA0493.1.Klf1	chr4	141454606	141454616	+	0.000	0.000	Merged-chr4-141454791-49
NR54366--MA0741.1.KLF16	chr5	150118621	150118631	-	0.000	0.000	Merged-chr5-150118801-72
NR38114--MA0599.1.KLF5	chr2	125859002	125859011	-	0.000	0.000	Merged-chr2-125858986-61
NR36820--MA0493.1.Klf1	chr2	77249879	77249889	+	0.000	0.000	Merged-chr2-77250040-39
NR10109--MA0599.1.KLF5	chr11	52046654	52046663	+	0.000	0.000	Merged-chr11-52046638-57
NR7305--MA0599.1.KLF5	chr10	81470761	81470770	-	0.000	0.000	Merged-chr10-81470756-23
NR23207--MA0740.1.KLF14	chr15	64113259	64113272	+	0.000	0.000	Merged-chr15-64113403-29
NR44998--MA0740.1.KLF14	chr4	41295618	41295631	+	0.000	0.000	Merged-chr4-41295781-15
NR51141--MA0599.1.KLF5	chr5	88764994	88765003	+	0.000	0.000	Merged-chr5-88764989-68
NR48014--MA0493.1.Klf1	chr4	136082054	136082064	-	0.000	0.000	Merged-chr4-136081901-45
NR24394--MA0741.1.KLF16	chr15	93552339	93552349	-	0.000	0.000	Merged-chr15-93552269-41
NR35286--MA0039.3.KLF4	chr2	25228769	25228779	-	0.000	0.000	Merged-chr2-25228680-45
NR52411--MA0657.1.KLF13	chr5	120130369	120130386	+	0.000	0.000	Merged-chr5-120130302-37
NR29575--MA0740.1.KLF14	chr17	56997291	56997304	-	0.000	0.000	Merged-chr17-56997354-48
NR7834--MA0740.1.KLF14	chr10	95323703	95323716	-	0.000	0.000	Merged-chr10-95323876-95
NR53521--MA1107.1.KLF9	chr5	137684826	137684838	+	0.000	0.000	Merged-chr5-137684690-53
NR71260--MA0741.1.KLF16	chr9	118686360	118686370	-	0.000	0.000	Merged-chr9-118686441-13
NR71739--MA0599.1.KLF5	chrX	11807621	11807630	-	0.000	0.000	Merged-chrX-11807540-17
NR65955--MA1107.1.KLF9	chr8	86735408	86735420	-	0.000	0.000	Merged-chr8-86735564-36
NR46836--MA0039.3.KLF4	chr4	114172964	114172974	+	0.000	0.000	Merged-chr4-114173056-28
NR71326--MA0741.1.KLF16	chr9	119744339	119744349	+	0.000	0.000	Merged-chr9-119744132-67
NR17022--MA0740.1.KLF14	chr13	54694129	54694142	-	0.000	0.000	Merged-chr13-54694129-87
NR29084--MA0599.1.KLF5	chr17	46032431	46032440	+	0.000	0.000	Merged-chr17-46032606-61
NR52405--MA0493.1.Klf1	chr5	120116471	120116481	+	0.000	0.000	Merged-chr5-120116585-62
NR33698--MA0741.1.KLF16	chr19	33053382	33053392	+	0.000	0.000	Merged-chr19-33053321-32
NR48984--MA0742.1.Klf12	chr4	154301834	154301848	+	0.000	0.000	Merged-chr4-154301677-37
NR10227--MA0741.1.KLF16	chr11	54438069	54438079	+	0.000	0.000	Merged-chr11-54438316-92
NR10400--MA0740.1.KLF14	chr11	59787732	59787745	+	0.000	0.000	Merged-chr11-59787548-18
NR43771--MA0742.1.Klf12	chr3	144720329	144720343	+	0.000	0.000	Merged-chr3-144720507-6
NR67660--MA0740.1.KLF14	chr9	4309649	4309662	-	0.000	0.000	Merged-chr9-4309732-98
NR41781--MA1107.1.KLF9	chr3	89960612	89960624	+	0.000	0.000	Merged-chr3-89960726-41
NR10693--MA0742.1.Klf12	chr11	68432082	68432096	+	0.000	0.000	Merged-chr11-68432285-104
NR65499--MA0493.1.Klf1	chr8	71725716	71725726	-	0.000	0.000	Merged-chr8-71725669-40
NR32600--MA0599.1.KLF5	chr18	82475074	82475083	+	0.000	0.000	Merged-chr18-82475185-33
NR47993--MA0741.1.KLF16	chr4	135963685	135963695	-	0.000	0.000	Merged-chr4-135963723-59
NR22519--MA0039.3.KLF4	chr15	27800441	27800451	+	0.000	0.000	Merged-chr15-27800406-19
NR8166--MA0493.1.Klf1	chr10	111164715	111164725	-	0.000	0.000	Merged-chr10-111165027-141
NR47122--MA0741.1.KLF16	chr4	120825616	120825626	-	0.000	0.000	Merged-chr4-120825534-85
NR54258--MA0493.1.Klf1	chr5	148509087	148509097	+	0.000	0.000	Merged-chr5-148508923-1
NR14044--MA0741.1.KLF16	chr12	41044974	41044984	-	0.000	0.000	Merged-chr12-41044922-24
NR13750--MA0599.1.KLF5	chr12	25851845	25851854	+	0.000	0.000	Merged-chr12-25851772-17
NR42083--MA1107.1.KLF9	chr3	96501570	96501582	-	0.000	0.000	Merged-chr3-96501707-37
NR380--MA0741.1.KLF16	chr1	36272650	36272660	-	0.000	0.000	Merged-chr1-36272682-8
NR28894--MA0599.1.KLF5	chr17	36020599	36020608	-	0.000	0.000	Merged-chr17-36020745-74
NR12081--MA0039.3.KLF4	chr11	99012469	99012479	-	0.000	0.000	Merged-chr11-99012536-12
NR2647--MA1107.1.KLF9	chr1	135829033	135829045	-	0.000	0.000	Merged-chr1-135829093-15
NR25283--MA1107.1.KLF9	chr16	11501233	11501245	-	0.000	0.000	Merged-chr16-11501282-30
NR12906--MA0741.1.KLF16	chr11	116030577	116030587	+	0.000	0.000	Merged-chr11-116030617-98
NR8944--MA0741.1.KLF16	chr10	127621014	127621024	-	0.000	0.000	Merged-chr10-127621046-1
NR31743--MA0599.1.KLF5	chr18	60560703	60560712	+	0.000	0.000	Merged-chr18-60560900-69
NR28616--MA0493.1.Klf1	chr17	33629371	33629381	+	0.000	0.000	Merged-chr17-33629191-60
NR25596--MA0740.1.KLF14	chr16	22265962	22265975	+	0.000	0.000	Merged-chr16-22266085-1
NR36709--MA0599.1.KLF5	chr2	73891865	73891874	+	0.000	0.000	Merged-chr2-73891871-3
NR17733--MA0493.1.Klf1	chr13	81170021	81170031	-	0.000	0.000	Merged-chr13-81169960-2
NR16102--MA0599.1.KLF5	chr13	3538109	3538118	+	0.000	0.000	Merged-chr13-3538134-102
NR6993--MA0741.1.KLF16	chr10	80018984	80018994	+	0.000	0.000	Merged-chr10-80018891-31
NR9144--MA0493.1.Klf1	chr11	4096717	4096727	-	0.000	0.000	Merged-chr11-4096720-48
NR31949--MA0599.1.KLF5	chr18	65924896	65924905	-	0.000	0.000	Merged-chr18-65924997-33
NR61442--MA0742.1.Klf12	chr7	90475997	90476011	-	0.000	0.000	Merged-chr7-90476243-63
NR54845--MA0599.1.KLF5	chr6	30304584	30304593	-	0.000	0.000	Merged-chr6-30304390-54
NR25611--MA0599.1.KLF5	chr16	23100168	23100177	-	0.000	0.000	Merged-chr16-23100189-17
NR54746--MA0741.1.KLF16	chr6	28421778	28421788	-	0.000	0.000	Merged-chr6-28421757-53
NR17509--MA0742.1.Klf12	chr13	70637839	70637853	+	0.000	0.000	Merged-chr13-70637852-111
NR1594--MA0599.1.KLF5	chr1	88279444	88279453	-	0.000	0.000	Merged-chr1-88279469-20
NR41634--MA0493.1.Klf1	chr3	87919653	87919663	-	0.000	0.000	Merged-chr3-87919615-56
NR28866--MA1107.1.KLF9	chr17	35969857	35969869	-	0.000	0.000	Merged-chr17-35969818-62
NR7672--MA0740.1.KLF14	chr10	90834624	90834637	+	0.000	0.000	Merged-chr10-90834699-1
NR70788--MA0599.1.KLF5	chr9	108991635	108991644	-	0.000	0.000	Merged-chr9-108991792-53
NR65459--MA0741.1.KLF16	chr8	71654770	71654780	+	0.000	0.000	Merged-chr8-71654739-11
NR44479--MA0599.1.KLF5	chr4	8647599	8647608	-	0.000	0.000	Merged-chr4-8647545-77
NR42042--MA0657.1.KLF13	chr3	96102391	96102408	-	0.000	0.000	Merged-chr3-96102380-20
NR30671--MA0599.1.KLF5	chr17	88316548	88316557	-	0.000	0.000	Merged-chr17-88316434-22
NR44264--MA0599.1.KLF5	chr3	154628305	154628314	+	0.000	0.000	Merged-chr3-154628476-23
NR59488--MA0493.1.Klf1	chr7	25181476	25181486	-	0.000	0.000	Merged-chr7-25181593-26
NR37492--MA0657.1.KLF13	chr2	105038279	105038296	-	0.000	0.000	Merged-chr2-105038317-16
NR37135--MA1107.1.KLF9	chr2	93192532	93192544	+	0.000	0.000	Merged-chr2-93192660-66
NR24078--MA0599.1.KLF5	chr15	84988063	84988072	+	0.000	0.000	Merged-chr15-84988046-80
NR68836--MA0741.1.KLF16	chr9	55938201	55938211	+	0.000	0.000	Merged-chr9-55938219-68
NR4828--MA0599.1.KLF5	chr1	191519992	191520001	-	0.000	0.000	Merged-chr1-191519897-26
NR17131--MA0740.1.KLF14	chr13	56704043	56704056	-	0.000	0.000	Merged-chr13-56703613-154
NR33587--MA0599.1.KLF5	chr19	29048022	29048031	+	0.000	0.000	Merged-chr19-29047906-64
NR52418--MA1107.1.KLF9	chr5	120130370	120130382	+	0.000	0.000	Merged-chr5-120130302-37
NR3268--MA0741.1.KLF16	chr1	156473590	156473600	+	0.000	0.000	Merged-chr1-156473479-2
NR27031--MA0742.1.Klf12	chr16	91688810	91688824	+	0.000	0.000	Merged-chr16-91688812-60
NR61401--MA0740.1.KLF14	chr7	89232744	89232757	+	0.000	0.000	Merged-chr7-89232776-19
NR58524--MA0599.1.KLF5	chr6	144664980	144664989	+	0.000	0.000	Merged-chr6-144664964-20
NR67490--MA1107.1.KLF9	chr8	126699188	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR63916--MA0742.1.Klf12	chr7	144915057	144915071	+	0.000	0.000	Merged-chr7-144915039-103
NR7662--MA1107.1.KLF9	chr10	89764356	89764368	-	0.000	0.000	Merged-chr10-89764216-3
NR70000--MA0599.1.KLF5	chr9	88438933	88438942	+	0.000	0.000	Merged-chr9-88438756-141
NR1285--MA0740.1.KLF14	chr1	75487846	75487859	+	0.000	0.000	Merged-chr1-75487610-71
NR40697--MA0599.1.KLF5	chr3	31094658	31094667	-	0.000	0.000	Merged-chr3-31094714-152
NR53709--MA0742.1.Klf12	chr5	140389318	140389332	+	0.000	0.000	Merged-chr5-140389352-56
NR62248--MA0599.1.KLF5	chr7	115543710	115543719	+	0.000	0.000	Merged-chr7-115543677-6
NR43272--MA0493.1.Klf1	chr3	131057381	131057391	-	0.000	0.000	Merged-chr3-131057396-52
NR13719--MA0599.1.KLF5	chr12	24975167	24975176	-	0.000	0.000	Merged-chr12-24975198-73
NR241--MA0599.1.KLF5	chr1	23922401	23922410	-	0.000	0.000	Merged-chr1-23922466-2
NR23568--MA0740.1.KLF14	chr15	76715402	76715415	-	0.000	0.000	Merged-chr15-76715487-52
NR10108--MA1107.1.KLF9	chr11	51969135	51969147	+	0.000	0.000	Merged-chr11-51969067-31
NR65634--MA0599.1.KLF5	chr8	77517996	77518005	+	0.000	0.000	Merged-chr8-77517863-120
NR33353--MA1107.1.KLF9	chr19	11494658	11494670	-	0.000	0.000	Merged-chr19-11494704-35
NR13843--MA1107.1.KLF9	chr12	30599736	30599748	-	0.000	0.000	Merged-chr12-30599572-41
NR11762--MA0741.1.KLF16	chr11	94716768	94716778	+	0.000	0.000	Merged-chr11-94716911-29
NR39846--MA0741.1.KLF16	chr2	170324279	170324289	-	0.000	0.000	Merged-chr2-170324293-28
NR36335--MA0742.1.Klf12	chr2	60375316	60375330	-	0.000	0.000	Merged-chr2-60375404-17
NR57357--MA0740.1.KLF14	chr6	122297899	122297912	+	0.000	0.000	Merged-chr6-122297769-36
NR28648--MA0599.1.KLF5	chr17	33981467	33981476	-	0.000	0.000	Merged-chr17-33981468-57
NR42142--MA0740.1.KLF14	chr3	97767777	97767790	+	0.000	0.000	Merged-chr3-97767840-101
NR11015--MA0740.1.KLF14	chr11	75195050	75195063	+	0.000	0.000	Merged-chr11-75195247-19
NR2414--MA0741.1.KLF16	chr1	131096872	131096882	-	0.000	0.000	Merged-chr1-131097047-121
NR59708--MA0599.1.KLF5	chr7	27929243	27929252	+	0.000	0.000	Merged-chr7-27929384-28
NR71021--MA0741.1.KLF16	chr9	114440640	114440650	+	0.000	0.000	Merged-chr9-114440811-53
NR17383--MA0740.1.KLF14	chr13	64161742	64161755	-	0.000	0.000	Merged-chr13-64161873-63
NR8631--MA1107.1.KLF9	chr10	122047894	122047906	+	0.000	0.000	Merged-chr10-122047923-4
NR213--MA1107.1.KLF9	chr1	21271706	21271718	+	0.000	0.000	Merged-chr1-21271606-40
NR5813--MA0742.1.Klf12	chr10	42934809	42934823	-	0.000	0.000	Merged-chr10-42934777-29
NR36273--MA0039.3.KLF4	chr2	58179289	58179299	+	0.000	0.000	Merged-chr2-58179178-61
NR55259--MA0599.1.KLF5	chr6	48395581	48395590	+	0.000	0.000	Merged-chr6-48395696-62
NR69133--MA0741.1.KLF16	chr9	64023035	64023045	+	0.000	0.000	Merged-chr9-64023001-53
NR5474--MA0493.1.Klf1	chr10	25268651	25268661	-	0.000	0.000	Merged-chr10-25268678-14
NR54855--MA0741.1.KLF16	chr6	30509823	30509833	-	0.000	0.000	Merged-chr6-30509699-52
NR27576--MA0599.1.KLF5	chr17	8165501	8165510	-	0.000	0.000	Merged-chr17-8165441-73
NR10033--MA0599.1.KLF5	chr11	50131336	50131345	+	0.000	0.000	Merged-chr11-50131264-104
NR25003--MA0742.1.Klf12	chr16	4469938	4469952	+	0.000	0.000	Merged-chr16-4469915-27
NR16290--MA0741.1.KLF16	chr13	21366911	21366921	+	0.000	0.000	Merged-chr13-21366779-27
NR38244--MA0599.1.KLF5	chr2	130563638	130563647	+	0.000	0.000	Merged-chr2-130563703-55
NR24990--MA1107.1.KLF9	chr16	3872304	3872316	+	0.000	0.000	Merged-chr16-3872425-54
NR9559--MA0741.1.KLF16	chr11	22286968	22286978	+	0.000	0.000	Merged-chr11-22287125-73
NR56380--MA0599.1.KLF5	chr6	91660323	91660332	-	0.000	0.000	Merged-chr6-91660194-26
NR56317--MA0493.1.Klf1	chr6	90604673	90604683	+	0.000	0.000	Merged-chr6-90604806-66
NR63775--MA0039.3.KLF4	chr7	142399307	142399317	+	0.000	0.000	Merged-chr7-142399305-21
NR13218--MA0740.1.KLF14	chr11	120643756	120643769	+	0.000	0.000	Merged-chr11-120643689-55
NR22252--MA0599.1.KLF5	chr15	5244276	5244285	-	0.000	0.000	Merged-chr15-5244344-100
NR59090--MA0599.1.KLF5	chr7	16760476	16760485	-	0.000	0.000	Merged-chr7-16760447-23
NR13625--MA0599.1.KLF5	chr12	20815810	20815819	-	0.000	0.000	Merged-chr12-20815724-27
NR51271--MA0599.1.KLF5	chr5	93092480	93092489	-	0.000	0.000	Merged-chr5-93092425-6
NR8986--MA0599.1.KLF5	chr10	128149912	128149921	+	0.000	0.000	Merged-chr10-128149784-21
NR71663--MA0599.1.KLF5	chrX	7763900	7763909	+	0.000	0.000	Merged-chrX-7763872-12
NR38225--MA1107.1.KLF9	chr2	129180405	129180417	+	0.000	0.000	Merged-chr2-129180345-59
NR65434--MA0742.1.Klf12	chr8	71537487	71537501	+	0.000	0.000	Merged-chr8-71537469-55
NR35596--MA0741.1.KLF16	chr2	30472070	30472080	+	0.000	0.000	Merged-chr2-30472114-26
NR61066--MA0741.1.KLF16	chr7	78383922	78383932	+	0.000	0.000	Merged-chr7-78384000-1
NR21465--MA0039.3.KLF4	chr14	101510851	101510861	-	0.000	0.000	Merged-chr14-101510851-45
NR61510--MA0740.1.KLF14	chr7	92669960	92669973	-	0.000	0.000	Merged-chr7-92669664-130
NR14813--MA0742.1.Klf12	chr12	84877010	84877024	+	0.000	0.000	Merged-chr12-84876943-28
NR10174--MA0741.1.KLF16	chr11	53431090	53431100	-	0.000	0.000	Merged-chr11-53430938-85
NR42410--MA1107.1.KLF9	chr3	103102584	103102596	-	0.000	0.000	Merged-chr3-103102606-96
NR26226--MA0493.1.Klf1	chr16	49854437	49854447	-	0.000	0.000	Merged-chr16-49854418-36
NR33694--MA0493.1.Klf1	chr19	32957100	32957110	+	0.000	0.000	Merged-chr19-32957163-34
NR45120--MA1107.1.KLF9	chr4	42949696	42949708	+	0.000	0.000	Merged-chr4-42949963-85
NR11341--MA1107.1.KLF9	chr11	79919945	79919957	+	0.000	0.000	Merged-chr11-79920068-17
NR17204--MA0742.1.Klf12	chr13	58157607	58157621	-	0.000	0.000	Merged-chr13-58157645-3
NR41811--MA0740.1.KLF14	chr3	90491158	90491171	-	0.000	0.000	Merged-chr3-90491108-72
NR9145--MA0741.1.KLF16	chr11	4096716	4096726	-	0.000	0.000	Merged-chr11-4096720-48
NR4916--MA0039.3.KLF4	chr1	192790656	192790666	-	0.000	0.000	Merged-chr1-192790678-23
NR72847--MA0599.1.KLF5	chrX	160994867	160994876	+	0.000	0.000	Merged-chrX-160994807-91
NR67464--MA0493.1.Klf1	chr8	126210325	126210335	+	0.000	0.000	Merged-chr8-126210143-17
NR59417--MA0740.1.KLF14	chr7	24482001	24482014	-	0.000	0.000	Merged-chr7-24481860-36
NR72018--MA0740.1.KLF14	chrX	53607882	53607895	+	0.000	0.000	Merged-chrX-53607978-28
NR48712--MA1107.1.KLF9	chr4	148638545	148638557	+	0.000	0.000	Merged-chr4-148638535-16
NR35655--MA0599.1.KLF5	chr2	31256710	31256719	+	0.000	0.000	Merged-chr2-31256650-54
NR9113--MA0740.1.KLF14	chr11	3517626	3517639	-	0.000	0.000	Merged-chr11-3517558-36
NR6344--MA1107.1.KLF9	chr10	63381567	63381579	+	0.000	0.000	Merged-chr10-63381719-30
NR59487--MA0039.3.KLF4	chr7	25181474	25181484	-	0.000	0.000	Merged-chr7-25181593-26
NR21028--MA0599.1.KLF5	chr14	74835075	74835084	+	0.000	0.000	Merged-chr14-74835162-39
NR61269--MA1107.1.KLF9	chr7	81549051	81549063	-	0.000	0.000	Merged-chr7-81548936-4
NR65545--MA0657.1.KLF13	chr8	72548462	72548479	-	0.000	0.000	Merged-chr8-72548439-75
NR37799--MA0741.1.KLF16	chr2	117418846	117418856	-	0.000	0.000	Merged-chr2-117418760-26
NR7341--MA0599.1.KLF5	chr10	82699126	82699135	-	0.000	0.000	Merged-chr10-82699299-101
NR9936--MA1107.1.KLF9	chr11	46127133	46127145	-	0.000	0.000	Merged-chr11-46127089-49
NR41759--MA1107.1.KLF9	chr3	89892867	89892879	-	0.000	0.000	Merged-chr3-89892725-25
NR14328--MA0741.1.KLF16	chr12	65258707	65258717	-	0.000	0.000	Merged-chr12-65258774-28
NR32711--MA1107.1.KLF9	chr18	84293563	84293575	+	0.000	0.000	Merged-chr18-84293673-106
NR37870--MA0742.1.Klf12	chr2	119189562	119189576	+	0.000	0.000	Merged-chr2-119189381-64
NR5218--MA0039.3.KLF4	chr10	12888492	12888502	-	0.000	0.000	Merged-chr10-12888601-47
NR33247--MA0599.1.KLF5	chr19	8840506	8840515	-	0.000	0.000	Merged-chr19-8840578-25
NR22364--MA0599.1.KLF5	chr15	11995568	11995577	+	0.000	0.000	Merged-chr15-11995673-123
NR50742--MA0742.1.Klf12	chr5	65901126	65901140	+	0.000	0.000	Merged-chr5-65901111-39
NR43775--MA0741.1.KLF16	chr3	144720330	144720340	+	0.000	0.000	Merged-chr3-144720507-6
NR36296--MA1107.1.KLF9	chr2	59332403	59332415	-	0.000	0.000	Merged-chr2-59332590-12
NR40427--MA0039.3.KLF4	chr3	16025335	16025345	-	0.000	0.000	Merged-chr3-16025221-40
NR33371--MA1107.1.KLF9	chr19	11913046	11913058	-	0.000	0.000	Merged-chr19-11912873-1
NR71775--MA0599.1.KLF5	chrX	12128469	12128478	+	0.000	0.000	Merged-chrX-12128389-23
NR17315--MA0657.1.KLF13	chr13	62015904	62015921	-	0.000	0.000	Merged-chr13-62015972-68
NR10697--MA0741.1.KLF16	chr11	68432083	68432093	+	0.000	0.000	Merged-chr11-68432285-104
NR24744--MA1107.1.KLF9	chr15	99787723	99787735	+	0.000	0.000	Merged-chr15-99787754-26
NR56168--MA0741.1.KLF16	chr6	86870424	86870434	-	0.000	0.000	Merged-chr6-86870427-33
NR63406--MA0742.1.Klf12	chr7	136894410	136894424	-	0.000	0.000	Merged-chr7-136894538-85
NR5717--MA0742.1.Klf12	chr10	40349156	40349170	-	0.000	0.000	Merged-chr10-40349174-117
NR3774--MA0599.1.KLF5	chr1	167393857	167393866	+	0.000	0.000	Merged-chr1-167393932-88
NR28623--MA0741.1.KLF16	chr17	33810517	33810527	-	0.000	0.000	Merged-chr17-33810472-35
NR54760--MA0599.1.KLF5	chr6	28932055	28932064	+	0.000	0.000	Merged-chr6-28932026-12
NR11329--MA0599.1.KLF5	chr11	79790364	79790373	+	0.000	0.000	Merged-chr11-79790505-24
NR10834--MA0742.1.Klf12	chr11	70239864	70239878	-	0.000	0.000	Merged-chr11-70239985-43
NR17989--MA0599.1.KLF5	chr13	94567546	94567555	-	0.000	0.000	Merged-chr13-94567668-9
NR35641--MA0493.1.Klf1	chr2	31026744	31026754	-	0.000	0.000	Merged-chr2-31026852-15
NR17088--MA1107.1.KLF9	chr13	55369639	55369651	-	0.000	0.000	Merged-chr13-55369750-54
NR65131--MA0657.1.KLF13	chr8	66914326	66914343	-	0.000	0.000	Merged-chr8-66914324-25
NR19842--MA0741.1.KLF16	chr14	33099301	33099311	+	0.000	0.000	Merged-chr14-33099452-34
NR10121--MA0039.3.KLF4	chr11	52268639	52268649	+	0.000	0.000	Merged-chr11-52268561-57
NR64786--MA0599.1.KLF5	chr8	46471041	46471050	-	0.000	0.000	Merged-chr8-46471112-117
NR9503--MA0599.1.KLF5	chr11	20631906	20631915	-	0.000	0.000	Merged-chr11-20632117-165
NR66503--MA0741.1.KLF16	chr8	105966169	105966179	-	0.000	0.000	Merged-chr8-105965936-106
NR10554--MA0741.1.KLF16	chr11	61855232	61855242	-	0.000	0.000	Merged-chr11-61855241-5
NR63658--MA0742.1.Klf12	chr7	141131310	141131324	+	0.000	0.000	Merged-chr7-141131331-51
NR15340--MA0741.1.KLF16	chr12	102878487	102878497	+	0.000	0.000	Merged-chr12-102878597-9
NR33153--MA0599.1.KLF5	chr19	6921978	6921987	-	0.000	0.000	Merged-chr19-6921946-63
NR35409--MA0599.1.KLF5	chr2	26628301	26628310	-	0.000	0.000	Merged-chr2-26628456-31
NR46689--MA0741.1.KLF16	chr4	108301121	108301131	+	0.000	0.000	Merged-chr4-108301084-77
NR38119--MA0599.1.KLF5	chr2	126707314	126707323	+	0.000	0.000	Merged-chr2-126707340-53
NR30988--MA1107.1.KLF9	chr18	20896541	20896553	-	0.000	0.000	Merged-chr18-20896385-98
NR44918--MA0599.1.KLF5	chr4	35156674	35156683	-	0.000	0.000	Merged-chr4-35156799-155
NR23218--MA0741.1.KLF16	chr15	64113269	64113279	+	0.000	0.000	Merged-chr15-64113403-29
NR35533--MA1107.1.KLF9	chr2	29622611	29622623	-	0.000	0.000	Merged-chr2-29622559-44
NR59255--MA0740.1.KLF14	chr7	19282495	19282508	+	0.000	0.000	Merged-chr7-19282647-45
NR18733--MA1107.1.KLF9	chr13	111796773	111796785	-	0.000	0.000	Merged-chr13-111796973-104
NR60050--MA0741.1.KLF16	chr7	35172284	35172294	+	0.000	0.000	Merged-chr7-35172078-26
NR52936--MA0741.1.KLF16	chr5	129715475	129715485	-	0.000	0.000	Merged-chr5-129715582-48
NR39588--MA0741.1.KLF16	chr2	166713900	166713910	-	0.000	0.000	Merged-chr2-166713802-88
NR577--MA0599.1.KLF5	chr1	40228153	40228162	-	0.000	0.000	Merged-chr1-40228252-23
NR29401--MA1107.1.KLF9	chr17	51735654	51735666	+	0.000	0.000	Merged-chr17-51735735-27
NR27903--MA0599.1.KLF5	chr17	21383737	21383746	-	0.000	0.000	Merged-chr17-21383828-70
NR67805--MA0599.1.KLF5	chr9	15709975	15709984	-	0.000	0.000	Merged-chr9-15709752-108
NR22118--MA0599.1.KLF5	chr14	122011888	122011897	-	0.000	0.000	Merged-chr14-122012077-50
NR16685--MA0740.1.KLF14	chr13	41373054	41373067	+	0.000	0.000	Merged-chr13-41373067-52
NR5384--MA1107.1.KLF9	chr10	20281630	20281642	+	0.000	0.000	Merged-chr10-20281832-45
NR71323--MA0599.1.KLF5	chr9	119744339	119744348	+	0.000	0.000	Merged-chr9-119744132-67
NR1352--MA0493.1.Klf1	chr1	80340845	80340855	-	0.000	0.000	Merged-chr1-80340559-151
NR37037--MA0741.1.KLF16	chr2	91730509	91730519	-	0.000	0.000	Merged-chr2-91730369-76
NR6381--MA0599.1.KLF5	chr10	67049393	67049402	+	0.000	0.000	Merged-chr10-67049355-33
NR37047--MA0599.1.KLF5	chr2	91957285	91957294	-	0.000	0.000	Merged-chr2-91957300-36
NR14827--MA0599.1.KLF5	chr12	85219391	85219400	+	0.000	0.000	Merged-chr12-85219619-76
NR45344--MA1107.1.KLF9	chr4	46564121	46564133	-	0.000	0.000	Merged-chr4-46564109-30
NR56903--MA1107.1.KLF9	chr6	112162827	112162839	+	0.000	0.000	Merged-chr6-112162678-1
NR46411--MA0039.3.KLF4	chr4	101217011	101217021	+	0.000	0.000	Merged-chr4-101217167-64
NR6023--MA0599.1.KLF5	chr10	57486355	57486364	-	0.000	0.000	Merged-chr10-57486406-88
NR10233--MA0039.3.KLF4	chr11	54622006	54622016	-	0.000	0.000	Merged-chr11-54622068-14
NR10378--MA0599.1.KLF5	chr11	58994563	58994572	-	0.000	0.000	Merged-chr11-58994584-23
NR64204--MA0741.1.KLF16	chr8	13890333	13890343	-	0.000	0.000	Merged-chr8-13890246-48
NR72731--MA0741.1.KLF16	chrX	153498147	153498157	-	0.000	0.000	Merged-chrX-153498293-79
NR6515--MA0741.1.KLF16	chr10	69571691	69571701	-	0.000	0.000	Merged-chr10-69571391-44
