#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1.dn.bed
NR7907--MA0740.1.KLF14	chr10	98877987	98878000	+	0.000	0.000	Merged-chr10-98878013-50
NR22121--MA0741.1.KLF16	chr14	122011887	122011897	-	0.000	0.000	Merged-chr14-122012077-50
NR1838--MA0493.1.Klf1	chr1	97613886	97613896	+	0.000	0.000	Merged-chr1-97613912-17
NR32962--MA0740.1.KLF14	chr19	4839307	4839320	-	0.000	0.000	Merged-chr19-4839390-50
NR59903--MA0599.1.KLF5	chr7	30194019	30194028	+	0.000	0.000	Merged-chr7-30194047-25
NR40864--MA1107.1.KLF9	chr3	38497320	38497332	+	0.000	0.000	Merged-chr3-38497155-35
NR40569--MA0740.1.KLF14	chr3	27291589	27291602	-	0.000	0.000	Merged-chr3-27291392-45
NR48222--MA0740.1.KLF14	chr4	139330825	139330838	-	0.000	0.000	Merged-chr4-139330878-48
NR12900--MA0741.1.KLF16	chr11	116005038	116005048	-	0.000	0.000	Merged-chr11-116005079-38
NR72593--MA1107.1.KLF9	chrX	142390622	142390634	+	0.000	0.000	Merged-chrX-142390469-92
NR7043--MA0493.1.Klf1	chr10	80261465	80261475	-	0.000	0.000	Merged-chr10-80261323-101
NR20561--MA0657.1.KLF13	chr14	59397192	59397209	-	0.000	0.000	Merged-chr14-59397210-50
NR4253--MA0599.1.KLF5	chr1	180641306	180641315	+	0.000	0.000	Merged-chr1-180641430-107
NR48325--MA1107.1.KLF9	chr4	140961241	140961253	+	0.000	0.000	Merged-chr4-140961323-66
NR35944--MA0599.1.KLF5	chr2	37443285	37443294	-	0.000	0.000	Merged-chr2-37443185-70
NR56171--MA0742.1.Klf12	chr6	87038456	87038470	-	0.000	0.000	Merged-chr6-87038264-54
NR20627--MA0657.1.KLF13	chr14	61556990	61557007	-	0.000	0.000	Merged-chr14-61556804-76
NR46612--MA0599.1.KLF5	chr4	106911436	106911445	-	0.000	0.000	Merged-chr4-106911320-71
NR7845--MA0599.1.KLF5	chr10	95681281	95681290	-	0.000	0.000	Merged-chr10-95681170-17
NR39539--MA0741.1.KLF16	chr2	165922411	165922421	-	0.000	0.000	Merged-chr2-165922470-28
NR11850--MA0493.1.Klf1	chr11	96777603	96777613	+	0.000	0.000	Merged-chr11-96777630-53
NR39036--MA0493.1.Klf1	chr2	153445024	153445034	-	0.000	0.000	Merged-chr2-153445108-13
NR65009--MA0741.1.KLF16	chr8	60983399	60983409	-	0.000	0.000	Merged-chr8-60983374-74
NR28153--MA0493.1.Klf1	chr17	26244254	26244264	+	0.000	0.000	Merged-chr17-26244082-112
NR24909--MA0599.1.KLF5	chr15	102722224	102722233	-	0.000	0.000	Merged-chr15-102722024-72
NR4225--MA1107.1.KLF9	chr1	180264877	180264889	-	0.000	0.000	Merged-chr1-180265063-87
NR7017--MA0740.1.KLF14	chr10	80158501	80158514	-	0.000	0.000	Merged-chr10-80158624-23
NR67100--MA0599.1.KLF5	chr8	120668178	120668187	+	0.000	0.000	Merged-chr8-120668120-83
NR24119--MA0741.1.KLF16	chr15	85982313	85982323	+	0.000	0.000	Merged-chr15-85982300-69
NR16736--MA0599.1.KLF5	chr13	43250875	43250884	+	0.000	0.000	Merged-chr13-43250604-89
NR28073--MA0599.1.KLF5	chr17	24687416	24687425	+	0.000	0.000	Merged-chr17-24687301-48
NR53295--MA0741.1.KLF16	chr5	135106807	135106817	+	0.000	0.000	Merged-chr5-135106892-30
NR57092--MA0599.1.KLF5	chr6	116264193	116264202	-	0.000	0.000	Merged-chr6-116264225-57
NR35037--MA0741.1.KLF16	chr2	18064475	18064485	-	0.000	0.000	Merged-chr2-18064738-151
NR22612--MA0740.1.KLF14	chr15	35296052	35296065	-	0.000	0.000	Merged-chr15-35296033-40
NR12357--MA0039.3.KLF4	chr11	103344751	103344761	-	0.000	0.000	Merged-chr11-103344829-56
NR68990--MA1107.1.KLF9	chr9	59486725	59486737	+	0.000	0.000	Merged-chr9-59486572-90
NR71500--MA0599.1.KLF5	chr9	123366810	123366819	-	0.000	0.000	Merged-chr9-123366861-57
NR14378--MA0742.1.Klf12	chr12	69361568	69361582	+	0.000	0.000	Merged-chr12-69361444-60
NR62536--MA1107.1.KLF9	chr7	120727953	120727965	-	0.000	0.000	Merged-chr7-120727783-30
NR12142--MA0039.3.KLF4	chr11	100412044	100412054	-	0.000	0.000	Merged-chr11-100411934-13
NR53909--MA1107.1.KLF9	chr5	142440811	142440823	+	0.000	0.000	Merged-chr5-142441069-143
NR52189--MA0599.1.KLF5	chr5	114826375	114826384	+	0.000	0.000	Merged-chr5-114826460-42
NR44772--MA0493.1.Klf1	chr4	32250332	32250342	-	0.000	0.000	Merged-chr4-32250559-148
NR28740--MA0599.1.KLF5	chr17	35126319	35126328	+	0.000	0.000	Merged-chr17-35126510-46
NR63533--MA0599.1.KLF5	chr7	139295866	139295875	-	0.000	0.000	Merged-chr7-139295944-32
NR9689--MA0599.1.KLF5	chr11	30182936	30182945	-	0.000	0.000	Merged-chr11-30182963-54
NR14667--MA1107.1.KLF9	chr12	78919426	78919438	+	0.000	0.000	Merged-chr12-78919443-34
NR52650--MA0599.1.KLF5	chr5	124165735	124165744	-	0.000	0.000	Merged-chr5-124165803-24
NR49603--MA0741.1.KLF16	chr5	24348300	24348310	+	0.000	0.000	Merged-chr5-24348360-46
NR18568--MA0740.1.KLF14	chr13	108316274	108316287	+	0.000	0.000	Merged-chr13-108316339-65
NR53237--MA0039.3.KLF4	chr5	134437720	134437730	-	0.000	0.000	Merged-chr5-134437601-35
NR70526--MA0741.1.KLF16	chr9	104269533	104269543	+	0.000	0.000	Merged-chr9-104269530-16
NR7075--MA0599.1.KLF5	chr10	80576628	80576637	+	0.000	0.000	Merged-chr10-80576663-4
NR49649--MA0599.1.KLF5	chr5	24685772	24685781	+	0.000	0.000	Merged-chr5-24685796-115
NR24273--MA0740.1.KLF14	chr15	89355663	89355676	+	0.000	0.000	Merged-chr15-89355790-78
NR19631--MA0741.1.KLF16	chr14	26970597	26970607	+	0.000	0.000	Merged-chr14-26970383-95
NR49988--MA1107.1.KLF9	chr5	34636796	34636808	-	0.000	0.000	Merged-chr5-34636823-94
NR63630--MA0741.1.KLF16	chr7	140941530	140941540	+	0.000	0.000	Merged-chr7-140941728-63
NR19426--MA0741.1.KLF16	chr14	20546230	20546240	+	0.000	0.000	Merged-chr14-20546209-85
NR38395--MA0741.1.KLF16	chr2	132511666	132511676	-	0.000	0.000	Merged-chr2-132511544-14
NR12414--MA0657.1.KLF13	chr11	105347976	105347993	-	0.000	0.000	Merged-chr11-105347900-19
NR59791--MA0741.1.KLF16	chr7	29134862	29134872	-	0.000	0.000	Merged-chr7-29134852-30
NR39068--MA0599.1.KLF5	chr2	154570006	154570015	-	0.000	0.000	Merged-chr2-154570093-4
NR31249--MA0599.1.KLF5	chr18	35562643	35562652	-	0.000	0.000	Merged-chr18-35562450-92
NR3293--MA0599.1.KLF5	chr1	156667702	156667711	-	0.000	0.000	Merged-chr1-156667693-16
NR48024--MA0742.1.Klf12	chr4	136147907	136147921	+	0.000	0.000	Merged-chr4-136147968-56
NR39744--MA0599.1.KLF5	chr2	168590394	168590403	-	0.000	0.000	Merged-chr2-168590247-214
NR47702--MA0599.1.KLF5	chr4	132796414	132796423	+	0.000	0.000	Merged-chr4-132796395-33
NR17239--MA0493.1.Klf1	chr13	58443994	58444004	-	0.000	0.000	Merged-chr13-58444018-18
NR31231--MA0740.1.KLF14	chr18	34887441	34887454	+	0.000	0.000	Merged-chr18-34887458-62
NR22407--MA0599.1.KLF5	chr15	12558248	12558257	-	0.000	0.000	Merged-chr15-12558296-9
NR57240--MA0741.1.KLF16	chr6	119848164	119848174	+	0.000	0.000	Merged-chr6-119848153-79
NR13022--MA1107.1.KLF9	chr11	117299873	117299885	-	0.000	0.000	Merged-chr11-117299965-22
NR14788--MA1107.1.KLF9	chr12	84218645	84218657	+	0.000	0.000	Merged-chr12-84218783-53
NR43468--MA0599.1.KLF5	chr3	135438380	135438389	-	0.000	0.000	Merged-chr3-135438319-11
NR9109--MA0741.1.KLF16	chr11	3332339	3332349	+	0.000	0.000	Merged-chr11-3332226-71
NR21024--MA0740.1.KLF14	chr14	74732307	74732320	-	0.000	0.000	Merged-chr14-74732316-54
NR23823--MA0493.1.Klf1	chr15	80711053	80711063	-	0.000	0.000	Merged-chr15-80711165-82
NR51765--MA1107.1.KLF9	chr5	107303700	107303712	+	0.000	0.000	Merged-chr5-107303598-32
NR12399--MA0599.1.KLF5	chr11	105126357	105126366	+	0.000	0.000	Merged-chr11-105126391-86
NR23539--MA0742.1.Klf12	chr15	76576500	76576514	+	0.000	0.000	Merged-chr15-76576495-44
NR24688--MA0039.3.KLF4	chr15	99009040	99009050	+	0.000	0.000	Merged-chr15-99008995-43
NR62051--MA0742.1.Klf12	chr7	110203784	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR68405--MA0599.1.KLF5	chr9	44043359	44043368	+	0.000	0.000	Merged-chr9-44043404-33
NR72272--MA0599.1.KLF5	chrX	77810715	77810724	+	0.000	0.000	Merged-chrX-77810805-25
NR2605--MA1107.1.KLF9	chr1	135112942	135112954	+	0.000	0.000	Merged-chr1-135112884-36
NR63882--MA0741.1.KLF16	chr7	143830036	143830046	-	0.000	0.000	Merged-chr7-143830009-91
NR4271--MA0599.1.KLF5	chr1	180850808	180850817	-	0.000	0.000	Merged-chr1-180850855-72
NR72129--MA0599.1.KLF5	chrX	71492650	71492659	-	0.000	0.000	Merged-chrX-71492883-59
NR29163--MA0599.1.KLF5	chr17	46890309	46890318	-	0.000	0.000	Merged-chr17-46890539-102
NR70620--MA0493.1.Klf1	chr9	106438520	106438530	-	0.000	0.000	Merged-chr9-106438400-53
NR71495--MA0493.1.Klf1	chr9	123253116	123253126	+	0.000	0.000	Merged-chr9-123252996-28
NR1542--MA1107.1.KLF9	chr1	87214283	87214295	-	0.000	0.000	Merged-chr1-87214241-86
NR48378--MA0740.1.KLF14	chr4	141547081	141547094	-	0.000	0.000	Merged-chr4-141546994-5
NR25925--MA0741.1.KLF16	chr16	36598371	36598381	-	0.000	0.000	Merged-chr16-36598490-46
NR10710--MA0741.1.KLF16	chr11	68545937	68545947	-	0.000	0.000	Merged-chr11-68546136-23
NR41788--MA0741.1.KLF16	chr3	89998742	89998752	-	0.000	0.000	Merged-chr3-89998706-59
NR13162--MA0599.1.KLF5	chr11	119393210	119393219	-	0.000	0.000	Merged-chr11-119393115-42
NR36334--MA0039.3.KLF4	chr2	60210526	60210536	+	0.000	0.000	Merged-chr2-60210153-124
NR24721--MA0599.1.KLF5	chr15	99295016	99295025	+	0.000	0.000	Merged-chr15-99295026-65
NR69298--MA0740.1.KLF14	chr9	67711744	67711757	+	0.000	0.000	Merged-chr9-67711814-23
NR49170--MA0741.1.KLF16	chr4	156197630	156197640	+	0.000	0.000	Merged-chr4-156197657-98
NR15718--MA0741.1.KLF16	chr12	110737981	110737991	-	0.000	0.000	Merged-chr12-110737948-78
NR13101--MA0741.1.KLF16	chr11	117963609	117963619	-	0.000	0.000	Merged-chr11-117963575-48
NR72911--MA0657.1.KLF13	chrX	164028026	164028043	+	0.000	0.000	Merged-chrX-164027993-42
NR41654--MA0742.1.Klf12	chr3	88297036	88297050	-	0.000	0.000	Merged-chr3-88296987-90
NR69738--MA0742.1.Klf12	chr9	79792955	79792969	+	0.000	0.000	Merged-chr9-79792846-1
NR8165--MA0599.1.KLF5	chr10	111164715	111164724	-	0.000	0.000	Merged-chr10-111165027-141
NR65479--MA1107.1.KLF9	chr8	71665696	71665708	-	0.000	0.000	Merged-chr8-71665590-47
NR71939--MA0599.1.KLF5	chrX	48147987	48147996	+	0.000	0.000	Merged-chrX-48147927-58
NR13904--MA0742.1.Klf12	chr12	33036351	33036365	+	0.000	0.000	Merged-chr12-33036196-25
NR63766--MA0599.1.KLF5	chr7	142372267	142372276	-	0.000	0.000	Merged-chr7-142372112-49
NR39980--MA1107.1.KLF9	chr2	173085982	173085994	-	0.000	0.000	Merged-chr2-173085929-52
NR59008--MA0599.1.KLF5	chr7	15921933	15921942	+	0.000	0.000	Merged-chr7-15921897-4
NR38197--MA0493.1.Klf1	chr2	128470480	128470490	+	0.000	0.000	Merged-chr2-128470524-44
NR34532--MA0599.1.KLF5	chr19	57995130	57995139	+	0.000	0.000	Merged-chr19-57994967-75
NR47422--MA0742.1.Klf12	chr4	129188994	129189008	-	0.000	0.000	Merged-chr4-129188959-2
NR57091--MA1107.1.KLF9	chr6	116193622	116193634	+	0.000	0.000	Merged-chr6-116193488-104
NR50021--MA0742.1.Klf12	chr5	35176592	35176606	+	0.000	0.000	Merged-chr5-35176446-65
NR7818--MA0742.1.Klf12	chr10	94942957	94942971	+	0.000	0.000	Merged-chr10-94942923-6
NR5221--MA1107.1.KLF9	chr10	12888492	12888504	-	0.000	0.000	Merged-chr10-12888601-47
NR15762--MA0493.1.Klf1	chr12	111813927	111813937	+	0.000	0.000	Merged-chr12-111814044-70
NR28400--MA0599.1.KLF5	chr17	29155894	29155903	+	0.000	0.000	Merged-chr17-29155963-15
NR72772--MA0741.1.KLF16	chrX	157492111	157492121	-	0.000	0.000	Merged-chrX-157492192-4
NR46431--MA0741.1.KLF16	chr4	101235211	101235221	+	0.000	0.000	Merged-chr4-101235092-24
NR61358--MA0599.1.KLF5	chr7	84605914	84605923	+	0.000	0.000	Merged-chr7-84605972-68
NR6827--MA0741.1.KLF16	chr10	77522616	77522626	-	0.000	0.000	Merged-chr10-77522522-50
NR746--MA0742.1.Klf12	chr1	52578381	52578395	+	0.000	0.000	Merged-chr1-52578518-39
NR47348--MA0493.1.Klf1	chr4	126556926	126556936	-	0.000	0.000	Merged-chr4-126557087-49
NR13559--MA0039.3.KLF4	chr12	16526225	16526235	+	0.000	0.000	Merged-chr12-16526382-42
NR65474--MA0039.3.KLF4	chr8	71665702	71665712	-	0.000	0.000	Merged-chr8-71665590-47
NR35173--MA1107.1.KLF9	chr2	22957661	22957673	-	0.000	0.000	Merged-chr2-22957628-19
NR41633--MA0599.1.KLF5	chr3	87919653	87919662	-	0.000	0.000	Merged-chr3-87919615-56
NR35716--MA0599.1.KLF5	chr2	32312444	32312453	+	0.000	0.000	Merged-chr2-32312482-34
NR62956--MA0657.1.KLF13	chr7	128688425	128688442	-	0.000	0.000	Merged-chr7-128688304-46
NR57415--MA0741.1.KLF16	chr6	124712267	124712277	-	0.000	0.000	Merged-chr6-124712213-50
NR11912--MA0740.1.KLF14	chr11	97400448	97400461	-	0.000	0.000	Merged-chr11-97400516-28
NR893--MA0599.1.KLF5	chr1	59913812	59913821	-	0.000	0.000	Merged-chr1-59913870-9
NR39842--MA0493.1.Klf1	chr2	170307068	170307078	-	0.000	0.000	Merged-chr2-170306902-1
NR33102--MA0599.1.KLF5	chr19	6236311	6236320	-	0.000	0.000	Merged-chr19-6236407-1
NR40856--MA0493.1.Klf1	chr3	38497035	38497045	+	0.000	0.000	Merged-chr3-38497155-35
NR31267--MA0599.1.KLF5	chr18	35771549	35771558	+	0.000	0.000	Merged-chr18-35771673-87
NR30313--MA0741.1.KLF16	chr17	80441970	80441980	-	0.000	0.000	Merged-chr17-80441791-30
NR737--MA0741.1.KLF16	chr1	52500485	52500495	+	0.000	0.000	Merged-chr1-52500431-96
NR12497--MA0493.1.Klf1	chr11	106487952	106487962	-	0.000	0.000	Merged-chr11-106487771-62
NR48487--MA0740.1.KLF14	chr4	145209293	145209306	+	0.000	0.000	Merged-chr4-145209474-14
NR51998--MA1107.1.KLF9	chr5	112276525	112276537	-	0.000	0.000	Merged-chr5-112276606-72
NR63958--MA0493.1.Klf1	chr8	4250694	4250704	+	0.000	0.000	Merged-chr8-4250741-13
NR68503--MA0493.1.Klf1	chr9	44980413	44980423	+	0.000	0.000	Merged-chr9-44980419-46
NR68987--MA0599.1.KLF5	chr9	59486726	59486735	+	0.000	0.000	Merged-chr9-59486572-90
NR57079--MA0599.1.KLF5	chr6	115972940	115972949	-	0.000	0.000	Merged-chr6-115972922-11
NR28154--MA0741.1.KLF16	chr17	26244255	26244265	+	0.000	0.000	Merged-chr17-26244082-112
NR63878--MA0599.1.KLF5	chr7	143830037	143830046	-	0.000	0.000	Merged-chr7-143830009-91
NR38299--MA0039.3.KLF4	chr2	131352923	131352933	-	0.000	0.000	Merged-chr2-131352831-82
NR28425--MA0741.1.KLF16	chr17	29347886	29347896	-	0.000	0.000	Merged-chr17-29347843-56
NR6110--MA0740.1.KLF14	chr10	59951878	59951891	+	0.000	0.000	Merged-chr10-59952014-65
NR72424--MA0741.1.KLF16	chrX	103616949	103616959	-	0.000	0.000	Merged-chrX-103616839-86
NR26171--MA0740.1.KLF14	chr16	46010530	46010543	+	0.000	0.000	Merged-chr16-46010604-102
NR57746--MA0599.1.KLF5	chr6	129255084	129255093	+	0.000	0.000	Merged-chr6-129255226-26
NR13005--MA0741.1.KLF16	chr11	117295581	117295591	+	0.000	0.000	Merged-chr11-117295513-10
NR70744--MA0741.1.KLF16	chr9	108560363	108560373	-	0.000	0.000	Merged-chr9-108560465-50
NR28512--MA0599.1.KLF5	chr17	31520136	31520145	-	0.000	0.000	Merged-chr17-31520192-85
NR12398--MA1107.1.KLF9	chr11	104631543	104631555	-	0.000	0.000	Merged-chr11-104631492-24
NR39734--MA1107.1.KLF9	chr2	168531561	168531573	-	0.000	0.000	Merged-chr2-168531705-18
NR28851--MA1107.1.KLF9	chr17	35841734	35841746	-	0.000	0.000	Merged-chr17-35841564-66
NR29387--MA0599.1.KLF5	chr17	50570984	50570993	-	0.000	0.000	Merged-chr17-50570920-75
NR52578--MA0740.1.KLF14	chr5	123228160	123228173	+	0.000	0.000	Merged-chr5-123228229-33
NR35702--MA0493.1.Klf1	chr2	32166597	32166607	-	0.000	0.000	Merged-chr2-32166737-9
NR60386--MA0657.1.KLF13	chr7	45341576	45341593	+	0.000	0.000	Merged-chr7-45341468-34
NR34662--MA0742.1.Klf12	chr19	60874618	60874632	-	0.000	0.000	Merged-chr19-60874475-51
NR57727--MA1107.1.KLF9	chr6	128796574	128796586	-	0.000	0.000	Merged-chr6-128796510-47
NR69750--MA0599.1.KLF5	chr9	80164861	80164870	+	0.000	0.000	Merged-chr9-80164813-89
NR25694--MA0493.1.Klf1	chr16	29978022	29978032	-	0.000	0.000	Merged-chr16-29977874-22
NR35285--MA1107.1.KLF9	chr2	25211384	25211396	+	0.000	0.000	Merged-chr2-25211325-63
NR35622--MA0599.1.KLF5	chr2	30807787	30807796	-	0.000	0.000	Merged-chr2-30807824-61
NR24931--MA0742.1.Klf12	chr15	103240056	103240070	-	0.000	0.000	Merged-chr15-103240181-165
NR26658--MA1107.1.KLF9	chr16	75909012	75909024	-	0.000	0.000	Merged-chr16-75909090-59
NR55338--MA0599.1.KLF5	chr6	50560915	50560924	+	0.000	0.000	Merged-chr6-50560959-32
NR53912--MA0741.1.KLF16	chr5	142448264	142448274	+	0.000	0.000	Merged-chr5-142448272-36
NR17964--MA0741.1.KLF16	chr13	93990540	93990550	+	0.000	0.000	Merged-chr13-93990352-84
NR58048--MA0599.1.KLF5	chr6	136518949	136518958	+	0.000	0.000	Merged-chr6-136519020-71
NR5473--MA0599.1.KLF5	chr10	25221184	25221193	-	0.000	0.000	Merged-chr10-25221077-23
NR714--MA0657.1.KLF13	chr1	51509327	51509344	+	0.000	0.000	Merged-chr1-51509217-43
NR25539--MA0740.1.KLF14	chr16	20621685	20621698	-	0.000	0.000	Merged-chr16-20621761-89
NR35168--MA0742.1.Klf12	chr2	22957659	22957673	-	0.000	0.000	Merged-chr2-22957628-19
NR70745--MA1107.1.KLF9	chr9	108567066	108567078	-	0.000	0.000	Merged-chr9-108567258-81
NR13733--MA0741.1.KLF16	chr12	25155529	25155539	-	0.000	0.000	Merged-chr12-25155613-40
NR23071--MA0493.1.Klf1	chr15	58823642	58823652	-	0.000	0.000	Merged-chr15-58823489-98
NR28037--MA0493.1.Klf1	chr17	24220888	24220898	+	0.000	0.000	Merged-chr17-24220810-50
NR70601--MA0741.1.KLF16	chr9	106203108	106203118	-	0.000	0.000	Merged-chr9-106203255-66
NR57253--MA0741.1.KLF16	chr6	120112534	120112544	-	0.000	0.000	Merged-chr6-120112379-94
NR34653--MA0741.1.KLF16	chr19	60874542	60874552	-	0.000	0.000	Merged-chr19-60874475-51
NR43598--MA0599.1.KLF5	chr3	137868170	137868179	+	0.000	0.000	Merged-chr3-137868303-1
NR57722--MA0039.3.KLF4	chr6	128764057	128764067	-	0.000	0.000	Merged-chr6-128764213-62
NR11577--MA0741.1.KLF16	chr11	88131942	88131952	+	0.000	0.000	Merged-chr11-88132051-21
NR13009--MA1107.1.KLF9	chr11	117299847	117299859	-	0.000	0.000	Merged-chr11-117299965-22
NR32973--MA0741.1.KLF16	chr19	4943109	4943119	+	0.000	0.000	Merged-chr19-4942974-44
NR59908--MA0599.1.KLF5	chr7	30219535	30219544	-	0.000	0.000	Merged-chr7-30219688-54
NR50755--MA0740.1.KLF14	chr5	65991418	65991431	-	0.000	0.000	Merged-chr5-65991414-25
NR53893--MA0741.1.KLF16	chr5	142401470	142401480	+	0.000	0.000	Merged-chr5-142401567-72
NR17956--MA0599.1.KLF5	chr13	93763102	93763111	-	0.000	0.000	Merged-chr13-93763032-30
NR69195--MA0599.1.KLF5	chr9	65598989	65598998	+	0.000	0.000	Merged-chr9-65598978-11
NR48810--MA0599.1.KLF5	chr4	150964985	150964994	-	0.000	0.000	Merged-chr4-150965142-91
NR33097--MA0493.1.Klf1	chr19	6235929	6235939	+	0.000	0.000	Merged-chr19-6236034-63
NR28624--MA0599.1.KLF5	chr17	33810947	33810956	+	0.000	0.000	Merged-chr17-33811056-2
NR35332--MA0740.1.KLF14	chr2	25428661	25428674	+	0.000	0.000	Merged-chr2-25428761-52
NR58598--MA0740.1.KLF14	chr6	145746696	145746709	+	0.000	0.000	Merged-chr6-145746721-78
NR17345--MA0741.1.KLF16	chr13	63189567	63189577	-	0.000	0.000	Merged-chr13-63189715-33
NR41866--MA0599.1.KLF5	chr3	93556130	93556139	-	0.000	0.000	Merged-chr3-93556036-11
NR9152--MA0599.1.KLF5	chr11	4135161	4135170	+	0.000	0.000	Merged-chr11-4135322-68
NR56189--MA0039.3.KLF4	chr6	87541370	87541380	+	0.000	0.000	Merged-chr6-87541310-26
NR10797--MA0599.1.KLF5	chr11	69921629	69921638	+	0.000	0.000	Merged-chr11-69921533-99
NR22632--MA0742.1.Klf12	chr15	36609147	36609161	-	0.000	0.000	Merged-chr15-36609064-106
NR30029--MA0493.1.Klf1	chr17	73875788	73875798	+	0.000	0.000	Merged-chr17-73875557-33
NR72926--MA0599.1.KLF5	chrX	164427561	164427570	-	0.000	0.000	Merged-chrX-164427497-25
NR12154--MA0742.1.Klf12	chr11	100574909	100574923	+	0.000	0.000	Merged-chr11-100574858-115
NR9009--MA0599.1.KLF5	chr10	128337994	128338003	-	0.000	0.000	Merged-chr10-128337849-72
NR29274--MA1107.1.KLF9	chr17	47943116	47943128	+	0.000	0.000	Merged-chr17-47943297-31
NR35734--MA0599.1.KLF5	chr2	32535187	32535196	+	0.000	0.000	Merged-chr2-32535268-83
NR20335--MA0657.1.KLF13	chr14	54517531	54517548	-	0.000	0.000	Merged-chr14-54517551-43
NR38807--MA0741.1.KLF16	chr2	146855824	146855834	+	0.000	0.000	Merged-chr2-146855966-67
NR13292--MA0599.1.KLF5	chr11	121204324	121204333	+	0.000	0.000	Merged-chr11-121204419-68
NR24851--MA0599.1.KLF5	chr15	101453411	101453420	-	0.000	0.000	Merged-chr15-101453520-15
NR49183--MA0741.1.KLF16	chr4	156203249	156203259	+	0.000	0.000	Merged-chr4-156203414-81
NR36585--MA0741.1.KLF16	chr2	71786971	71786981	-	0.000	0.000	Merged-chr2-71787122-109
NR18258--MA0599.1.KLF5	chr13	100744700	100744709	+	0.000	0.000	Merged-chr13-100744526-62
NR10304--MA0493.1.Klf1	chr11	57664956	57664966	-	0.000	0.000	Merged-chr11-57664898-25
NR28329--MA0741.1.KLF16	chr17	28341320	28341330	+	0.000	0.000	Merged-chr17-28341153-22
NR67463--MA0599.1.KLF5	chr8	126210326	126210335	+	0.000	0.000	Merged-chr8-126210143-17
NR47277--MA0599.1.KLF5	chr4	124709124	124709133	-	0.000	0.000	Merged-chr4-124709015-86
NR70853--MA0741.1.KLF16	chr9	110732746	110732756	-	0.000	0.000	Merged-chr9-110732795-38
NR36394--MA0599.1.KLF5	chr2	62441260	62441269	+	0.000	0.000	Merged-chr2-62441216-45
NR67236--MA0740.1.KLF14	chr8	122576959	122576972	-	0.000	0.000	Merged-chr8-122576792-51
NR18176--MA0657.1.KLF13	chr13	98692027	98692044	-	0.000	0.000	Merged-chr13-98692096-35
NR10224--MA0599.1.KLF5	chr11	54438067	54438076	+	0.000	0.000	Merged-chr11-54438316-92
NR42290--MA0741.1.KLF16	chr3	101570912	101570922	+	0.000	0.000	Merged-chr3-101570775-35
NR60375--MA0741.1.KLF16	chr7	45239137	45239147	+	0.000	0.000	Merged-chr7-45239039-65
NR7420--MA0599.1.KLF5	chr10	84488325	84488334	+	0.000	0.000	Merged-chr10-84488528-31
NR3266--MA0493.1.Klf1	chr1	156459830	156459840	+	0.000	0.000	Merged-chr1-156459929-41
NR70648--MA0741.1.KLF16	chr9	106887092	106887102	-	0.000	0.000	Merged-chr9-106886867-102
NR24698--MA0741.1.KLF16	chr15	99223646	99223656	-	0.000	0.000	Merged-chr15-99223705-10
NR34305--MA0741.1.KLF16	chr19	53310772	53310782	+	0.000	0.000	Merged-chr19-53310769-25
NR52958--MA0740.1.KLF14	chr5	129941868	129941881	+	0.000	0.000	Merged-chr5-129941845-102
NR67105--MA0599.1.KLF5	chr8	120668220	120668229	-	0.000	0.000	Merged-chr8-120668120-83
NR39113--MA0742.1.Klf12	chr2	155592749	155592763	-	0.000	0.000	Merged-chr2-155592720-55
NR66471--MA0493.1.Klf1	chr8	105685992	105686002	+	0.000	0.000	Merged-chr8-105686142-54
NR53545--MA0741.1.KLF16	chr5	137746491	137746501	-	0.000	0.000	Merged-chr5-137746695-8
NR12157--MA0493.1.Klf1	chr11	100574909	100574919	+	0.000	0.000	Merged-chr11-100574858-115
NR66414--MA0741.1.KLF16	chr8	105266992	105267002	+	0.000	0.000	Merged-chr8-105267114-39
NR28530--MA0599.1.KLF5	chr17	31821654	31821663	+	0.000	0.000	Merged-chr17-31821541-43
NR2194--MA0493.1.Klf1	chr1	125435618	125435628	+	0.000	0.000	Merged-chr1-125435397-141
NR48922--MA0599.1.KLF5	chr4	152447793	152447802	+	0.000	0.000	Merged-chr4-152447863-18
NR44768--MA0493.1.Klf1	chr4	32062736	32062746	-	0.000	0.000	Merged-chr4-32062856-11
NR52440--MA0599.1.KLF5	chr5	120831204	120831213	+	0.000	0.000	Merged-chr5-120831228-43
NR49977--MA0741.1.KLF16	chr5	34538671	34538681	+	0.000	0.000	Merged-chr5-34538812-69
NR57362--MA0741.1.KLF16	chr6	122339652	122339662	-	0.000	0.000	Merged-chr6-122339484-2
NR25801--MA1107.1.KLF9	chr16	32914159	32914171	-	0.000	0.000	Merged-chr16-32914306-67
NR69082--MA1107.1.KLF9	chr9	62261188	62261200	-	0.000	0.000	Merged-chr9-62261115-16
