#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR6575--MA0591.1.Bach1::Mafk	chr18	69537642	69537656	+	0.000	0.000	Merged-chr18-69537623-22
NR6757--MA0659.1.MAFG	chr19	8997796	8997816	+	0.000	0.000	Merged-chr19-8997882-60
NR4577--MA0117.2.Mafb	chr15	6586549	6586560	+	0.000	0.000	Merged-chr15-6586508-38
NR3237--MA0089.1.MAFG::NFE2L1	chr13	30154492	30154497	-	0.000	0.000	Merged-chr13-30154580-19
NR13125--MA0591.1.Bach1::Mafk	chr9	42022585	42022599	-	0.000	0.000	Merged-chr9-42022537-24
NR6312--MA0089.1.MAFG::NFE2L1	chr18	25554845	25554850	+	0.000	0.000	Merged-chr18-25554898-22
NR197--MA0501.1.MAF::NFE2	chr1	43482720	43482734	-	0.000	0.000	Merged-chr1-43482907-14
NR12212--MA0591.1.Bach1::Mafk	chr7	112369099	112369113	+	0.000	0.000	Merged-chr7-112369142-36
NR9638--MA0501.1.MAF::NFE2	chr4	109665339	109665353	+	0.000	0.000	Merged-chr4-109665283-1
NR6532--MA0591.1.Bach1::Mafk	chr18	61643908	61643922	+	0.000	0.000	Merged-chr18-61643847-38
NR6903--MA0089.1.MAFG::NFE2L1	chr2	5895397	5895402	-	0.000	0.000	Merged-chr2-5895412-60
NR3700--MA0089.1.MAFG::NFE2L1	chr13	106998833	106998838	+	0.000	0.000	Merged-chr13-106998870-40
NR11472--MA0591.1.Bach1::Mafk	chr6	130029870	130029884	-	0.000	0.000	Merged-chr6-130029953-23
NR5318--MA0591.1.Bach1::Mafk	chr16	50737672	50737686	+	0.000	0.000	Merged-chr16-50737708-13
NR778--MA0501.1.MAF::NFE2	chr1	143985332	143985346	-	0.000	0.000	Merged-chr1-143985220-17
NR12020--MA0591.1.Bach1::Mafk	chr7	80629091	80629105	+	0.000	0.000	Merged-chr7-80629014-41
NR8674--MA0089.1.MAFG::NFE2L1	chr3	109732715	109732720	-	0.000	0.000	Merged-chr3-109732646-37
NR7254--MA0089.1.MAFG::NFE2L1	chr2	59203587	59203592	+	0.000	0.000	Merged-chr2-59203652-25
NR2608--MA0117.2.Mafb	chr12	32144742	32144753	+	0.000	0.000	Merged-chr12-32144696-20
NR6747--MA0591.1.Bach1::Mafk	chr19	6858285	6858299	+	0.000	0.000	Merged-chr19-6858226-46
NR5686--MA0089.1.MAFG::NFE2L1	chr17	9031704	9031709	+	0.000	0.000	Merged-chr17-9031806-57
NR8016--MA0591.1.Bach1::Mafk	chr2	180732251	180732265	-	0.000	0.000	Merged-chr2-180732168-28
NR6648--MA0495.2.MAFF	chr18	80612045	80612065	+	0.000	0.000	Merged-chr18-80611991-79
NR13216--MA0089.1.MAFG::NFE2L1	chr9	76831875	76831880	+	0.000	0.000	Merged-chr9-76831707-1
NR5482--MA0495.2.MAFF	chr16	69946790	69946810	-	0.000	0.000	Merged-chr16-69946695-9
NR2964--MA0496.2.MAFK	chr12	102425145	102425163	+	0.000	0.000	Merged-chr12-102425206-5
NR10313--MA0496.2.MAFK	chr5	76565521	76565539	-	0.000	0.000	Merged-chr5-76565486-34
NR10132--MA0659.1.MAFG	chr5	43425120	43425140	+	0.000	0.000	Merged-chr5-43425059-17
NR10315--MA0089.1.MAFG::NFE2L1	chr5	77094560	77094565	+	0.000	0.000	Merged-chr5-77094655-3
NR11923--MA0591.1.Bach1::Mafk	chr7	66661722	66661736	+	0.000	0.000	Merged-chr7-66661793-46
NR12664--MA0089.1.MAFG::NFE2L1	chr8	72344006	72344011	-	0.000	0.000	Merged-chr8-72343901-44
NR10523--MA0501.1.MAF::NFE2	chr5	122288691	122288705	+	0.000	0.000	Merged-chr5-122288620-47
NR9725--MA0501.1.MAF::NFE2	chr4	130900050	130900064	-	0.000	0.000	Merged-chr4-130900085-53
NR998--MA0117.2.Mafb	chr1	179959170	179959181	+	0.000	0.000	Merged-chr1-179959057-2
NR11331--MA0089.1.MAFG::NFE2L1	chr6	108537159	108537164	+	0.000	0.000	Merged-chr6-108536943-79
NR7050--MA0089.1.MAFG::NFE2L1	chr2	24409126	24409131	+	0.000	0.000	Merged-chr2-24409347-31
NR9586--MA0496.2.MAFK	chr4	95765629	95765647	+	0.000	0.000	Merged-chr4-95765748-2
NR2192--MA0089.1.MAFG::NFE2L1	chr11	32542918	32542923	-	0.000	0.000	Merged-chr11-32542755-79
NR5521--MA0501.1.MAF::NFE2	chr16	76202104	76202118	+	0.000	0.000	Merged-chr16-76202306-30
NR10861--MA0591.1.Bach1::Mafk	chr6	29272554	29272568	-	0.000	0.000	Merged-chr6-29272695-53
NR5469--MA0495.2.MAFF	chr16	65542404	65542424	-	0.000	0.000	Merged-chr16-65542301-4
NR10799--MA0117.2.Mafb	chr6	17065717	17065728	+	0.000	0.000	Merged-chr6-17065755-144
NR10502--MA0089.1.MAFG::NFE2L1	chr5	117510962	117510967	+	0.000	0.000	Merged-chr5-117511031-8
NR12986--MA0495.2.MAFF	chr8	128596686	128596706	-	0.000	0.000	Merged-chr8-128596588-1
NR10692--MA0089.1.MAFG::NFE2L1	chr6	3498376	3498381	-	0.000	0.000	Merged-chr6-3498450-52
NR2538--MA0591.1.Bach1::Mafk	chr12	17033031	17033045	-	0.000	0.000	Merged-chr12-17033191-101
NR6576--MA0501.1.MAF::NFE2	chr18	69537645	69537659	+	0.000	0.000	Merged-chr18-69537623-22
NR3724--MA0089.1.MAFG::NFE2L1	chr13	108881983	108881988	-	0.000	0.000	Merged-chr13-108882066-39
NR13407--MA0591.1.Bach1::Mafk	chr9	108150738	108150752	-	0.000	0.000	Merged-chr9-108150702-30
NR10804--MA0089.1.MAFG::NFE2L1	chr6	17629869	17629874	+	0.000	0.000	Merged-chr6-17630018-29
NR4054--MA0117.2.Mafb	chr14	36025868	36025879	-	0.000	0.000	Merged-chr14-36025917-2
NR7646--MA0117.2.Mafb	chr2	135519886	135519897	+	0.000	0.000	Merged-chr2-135519775-1
NR9233--MA0591.1.Bach1::Mafk	chr4	40834005	40834019	+	0.000	0.000	Merged-chr4-40833912-100
NR4001--MA0591.1.Bach1::Mafk	chr14	25108465	25108479	+	0.000	0.000	Merged-chr14-25108517-12
NR127--MA0501.1.MAF::NFE2	chr1	23882913	23882927	-	0.000	0.000	Merged-chr1-23882900-25
NR2668--MA0591.1.Bach1::Mafk	chr12	40090227	40090241	-	0.000	0.000	Merged-chr12-40090205-21
NR2573--MA0659.1.MAFG	chr12	25095900	25095920	-	0.000	0.000	Merged-chr12-25096104-64
NR7869--MA0089.1.MAFG::NFE2L1	chr2	164081815	164081820	-	0.000	0.000	Merged-chr2-164081803-8
NR1920--MA0495.2.MAFF	chr10	111107640	111107660	-	0.000	0.000	Merged-chr10-111107692-40
NR2580--MA0495.2.MAFF	chr12	25256485	25256505	+	0.000	0.000	Merged-chr12-25256439-11
NR12951--MA0089.1.MAFG::NFE2L1	chr8	125557561	125557566	-	0.000	0.000	Merged-chr8-125557520-11
NR3261--MA0591.1.Bach1::Mafk	chr13	35813619	35813633	-	0.000	0.000	Merged-chr13-35813438-28
NR8670--MA0089.1.MAFG::NFE2L1	chr3	108865799	108865804	-	0.000	0.000	Merged-chr3-108865766-27
NR9705--MA0117.2.Mafb	chr4	126429472	126429483	+	0.000	0.000	Merged-chr4-126429533-65
NR1678--MA0089.1.MAFG::NFE2L1	chr10	81350536	81350541	-	0.000	0.000	Merged-chr10-81350595-59
NR2112--MA0659.1.MAFG	chr11	11766210	11766230	+	0.000	0.000	Merged-chr11-11766225-56
NR10969--MA0591.1.Bach1::Mafk	chr6	49128471	49128485	+	0.000	0.000	Merged-chr6-49128471-29
NR8994--MA0495.2.MAFF	chr3	154372398	154372418	+	0.000	0.000	Merged-chr3-154372398-2
NR9611--MA0117.2.Mafb	chr4	102568761	102568772	+	0.000	0.000	Merged-chr4-102568697-4
NR1922--MA0659.1.MAFG	chr10	111107640	111107660	+	0.000	0.000	Merged-chr10-111107692-40
NR880--MA0089.1.MAFG::NFE2L1	chr1	162005381	162005386	+	0.000	0.000	Merged-chr1-162005200-1
NR7061--MA0089.1.MAFG::NFE2L1	chr2	26663538	26663543	+	0.000	0.000	Merged-chr2-26663568-32
NR9862--MA0659.1.MAFG	chr4	155129613	155129633	+	0.000	0.000	Merged-chr4-155129607-22
NR6243--MA0501.1.MAF::NFE2	chr18	11913707	11913721	+	0.000	0.000	Merged-chr18-11913705-37
NR9913--MA0089.1.MAFG::NFE2L1	chr5	8489920	8489925	+	0.000	0.000	Merged-chr5-8489877-17
NR7454--MA0659.1.MAFG	chr2	101678594	101678614	-	0.000	0.000	Merged-chr2-101678794-92
NR2990--MA0501.1.MAF::NFE2	chr12	107784007	107784021	+	0.000	0.000	Merged-chr12-107783975-11
NR1801--MA0117.2.Mafb	chr10	96215106	96215117	+	0.000	0.000	Merged-chr10-96215163-22
NR10224--MA0089.1.MAFG::NFE2L1	chr5	65091565	65091570	+	0.000	0.000	Merged-chr5-65091600-42
NR2242--MA0659.1.MAFG	chr11	51898836	51898856	-	0.000	0.000	Merged-chr11-51898870-27
NR2881--MA0089.1.MAFG::NFE2L1	chr12	89950227	89950232	-	0.000	0.000	Merged-chr12-89950260-14
NR13138--MA0089.1.MAFG::NFE2L1	chr9	45291890	45291895	+	0.000	0.000	Merged-chr9-45291923-45
NR7565--MA0089.1.MAFG::NFE2L1	chr2	122125804	122125809	-	0.000	0.000	Merged-chr2-122125883-8
NR13405--MA0495.2.MAFF	chr9	108150735	108150755	+	0.000	0.000	Merged-chr9-108150702-30
NR6036--MA0501.1.MAF::NFE2	chr17	71215078	71215092	+	0.000	0.000	Merged-chr17-71214914-103
NR2402--MA0089.1.MAFG::NFE2L1	chr11	102185305	102185310	-	0.000	0.000	Merged-chr11-102185121-56
NR13738--MA0117.2.Mafb	chrX	159772267	159772278	+	0.000	0.000	Merged-chrX-159772302-20
NR10864--MA0591.1.Bach1::Mafk	chr6	30205806	30205820	+	0.000	0.000	Merged-chr6-30205764-30
NR9186--MA0117.2.Mafb	chr4	32352134	32352145	+	0.000	0.000	Merged-chr4-32352065-6
NR8707--MA0591.1.Bach1::Mafk	chr3	115712432	115712446	+	0.000	0.000	Merged-chr3-115712388-90
NR10258--MA0117.2.Mafb	chr5	68593798	68593809	-	0.000	0.000	Merged-chr5-68593661-1
NR5882--MA0089.1.MAFG::NFE2L1	chr17	36042763	36042768	+	0.000	0.000	Merged-chr17-36042760-57
NR11453--MA0496.2.MAFK	chr6	127359539	127359557	-	0.000	0.000	Merged-chr6-127359568-39
NR11734--MA0591.1.Bach1::Mafk	chr7	19359994	19360008	-	0.000	0.000	Merged-chr7-19359775-64
NR8996--MA0117.2.Mafb	chr3	154372398	154372409	+	0.000	0.000	Merged-chr3-154372398-2
NR8558--MA0501.1.MAF::NFE2	chr3	90587051	90587065	-	0.000	0.000	Merged-chr3-90587051-129
NR6552--MA0501.1.MAF::NFE2	chr18	64516556	64516570	+	0.000	0.000	Merged-chr18-64516532-71
NR5862--MA0591.1.Bach1::Mafk	chr17	34304949	34304963	-	0.000	0.000	Merged-chr17-34305077-21
NR5403--MA0089.1.MAFG::NFE2L1	chr16	57423180	57423185	+	0.000	0.000	Merged-chr16-57423352-49
NR6369--MA0659.1.MAFG	chr18	39068273	39068293	-	0.000	0.000	Merged-chr18-39068377-42
NR6332--MA0089.1.MAFG::NFE2L1	chr18	32485149	32485154	+	0.000	0.000	Merged-chr18-32485174-19
NR7566--MA0117.2.Mafb	chr2	122164513	122164524	+	0.000	0.000	Merged-chr2-122164298-58
NR11015--MA0495.2.MAFF	chr6	57583829	57583849	-	0.000	0.000	Merged-chr6-57584006-3
NR6617--MA0501.1.MAF::NFE2	chr18	74431574	74431588	+	0.000	0.000	Merged-chr18-74431355-25
NR2413--MA0591.1.Bach1::Mafk	chr11	109375549	109375563	+	0.000	0.000	Merged-chr11-109375589-56
NR8544--MA0117.2.Mafb	chr3	89820242	89820253	+	0.000	0.000	Merged-chr3-89820080-6
NR7463--MA0089.1.MAFG::NFE2L1	chr2	102040306	102040311	-	0.000	0.000	Merged-chr2-102040255-6
NR196--MA0591.1.Bach1::Mafk	chr1	43482723	43482737	-	0.000	0.000	Merged-chr1-43482907-14
NR10135--MA0496.2.MAFK	chr5	43425121	43425139	-	0.000	0.000	Merged-chr5-43425059-17
NR2300--MA0089.1.MAFG::NFE2L1	chr11	70240123	70240128	+	0.000	0.000	Merged-chr11-70239985-43
NR266--MA0501.1.MAF::NFE2	chr1	58721176	58721190	-	0.000	0.000	Merged-chr1-58721053-40
NR5138--MA0496.2.MAFK	chr16	8306677	8306695	-	0.000	0.000	Merged-chr16-8306528-49
NR2354--MA0117.2.Mafb	chr11	87426791	87426802	+	0.000	0.000	Merged-chr11-87426829-72
NR9707--MA0501.1.MAF::NFE2	chr4	127060909	127060923	-	0.000	0.000	Merged-chr4-127061069-56
NR2027--MA0591.1.Bach1::Mafk	chr10	127176286	127176300	-	0.000	0.000	Merged-chr10-127176142-1
NR3605--MA0591.1.Bach1::Mafk	chr13	92636944	92636958	-	0.000	0.000	Merged-chr13-92636983-54
NR13123--MA0089.1.MAFG::NFE2L1	chr9	40814174	40814179	+	0.000	0.000	Merged-chr9-40814234-32
NR7658--MA0496.2.MAFK	chr2	135748540	135748558	-	0.000	0.000	Merged-chr2-135748609-5
NR1673--MA0591.1.Bach1::Mafk	chr10	80342883	80342897	+	0.000	0.000	Merged-chr10-80342924-40
NR10923--MA0496.2.MAFK	chr6	41526528	41526546	-	0.000	0.000	Merged-chr6-41526509-3
NR1661--MA0089.1.MAFG::NFE2L1	chr10	78399418	78399423	+	0.000	0.000	Merged-chr10-78399498-14
NR8128--MA0089.1.MAFG::NFE2L1	chr3	21639160	21639165	+	0.000	0.000	Merged-chr3-21639019-3
NR11179--MA0089.1.MAFG::NFE2L1	chr6	86824064	86824069	+	0.000	0.000	Merged-chr6-86823898-7
NR11366--MA0117.2.Mafb	chr6	114930099	114930110	+	0.000	0.000	Merged-chr6-114929933-47
NR6345--MA0089.1.MAFG::NFE2L1	chr18	33060293	33060298	-	0.000	0.000	Merged-chr18-33060171-12
NR6371--MA0496.2.MAFK	chr18	39068274	39068292	+	0.000	0.000	Merged-chr18-39068377-42
NR4404--MA0501.1.MAF::NFE2	chr14	103979913	103979927	-	0.000	0.000	Merged-chr14-103979829-3
NR11931--MA0089.1.MAFG::NFE2L1	chr7	68250580	68250585	-	0.000	0.000	Merged-chr7-68250535-42
NR1107--MA0501.1.MAF::NFE2	chr1	194458985	194458999	+	0.000	0.000	Merged-chr1-194458833-1
NR2352--MA0496.2.MAFK	chr11	87240402	87240420	-	0.000	0.000	Merged-chr11-87240422-3
NR6647--MA0089.1.MAFG::NFE2L1	chr18	80206786	80206791	+	0.000	0.000	Merged-chr18-80206935-61
NR6913--MA0496.2.MAFK	chr2	6478401	6478419	-	0.000	0.000	Merged-chr2-6478572-51
NR10033--MA0089.1.MAFG::NFE2L1	chr5	20882148	20882153	+	0.000	0.000	Merged-chr5-20882102-89
NR6949--MA0089.1.MAFG::NFE2L1	chr2	11205822	11205827	+	0.000	0.000	Merged-chr2-11205998-7
NR6808--MA0117.2.Mafb	chr19	24476575	24476586	+	0.000	0.000	Merged-chr19-24476659-2
NR6072--MA0495.2.MAFF	chr17	80139917	80139937	+	0.000	0.000	Merged-chr17-80140059-47
NR10807--MA0496.2.MAFK	chr6	17629865	17629883	+	0.000	0.000	Merged-chr6-17630018-29
NR3436--MA0591.1.Bach1::Mafk	chr13	73331172	73331186	+	0.000	0.000	Merged-chr13-73331232-64
NR11264--MA0089.1.MAFG::NFE2L1	chr6	100255720	100255725	+	0.000	0.000	Merged-chr6-100255672-12
NR11640--MA0089.1.MAFG::NFE2L1	chr6	146387218	146387223	+	0.000	0.000	Merged-chr6-146387186-17
NR4543--MA0591.1.Bach1::Mafk	chr14	121965185	121965199	+	0.000	0.000	Merged-chr14-121965362-59
NR1399--MA0117.2.Mafb	chr10	39293245	39293256	+	0.000	0.000	Merged-chr10-39293099-66
NR1787--MA0089.1.MAFG::NFE2L1	chr10	94689283	94689288	-	0.000	0.000	Merged-chr10-94689288-1
NR777--MA0591.1.Bach1::Mafk	chr1	143985335	143985349	-	0.000	0.000	Merged-chr1-143985220-17
NR12669--MA0496.2.MAFK	chr8	72571104	72571122	+	0.000	0.000	Merged-chr8-72571324-95
NR9865--MA0496.2.MAFK	chr4	155129614	155129632	-	0.000	0.000	Merged-chr4-155129607-22
NR3153--MA0089.1.MAFG::NFE2L1	chr13	12475616	12475621	-	0.000	0.000	Merged-chr13-12475485-11
NR10522--MA0089.1.MAFG::NFE2L1	chr5	122163508	122163513	-	0.000	0.000	Merged-chr5-122163401-39
NR183--MA0495.2.MAFF	chr1	40382980	40383000	-	0.000	0.000	Merged-chr1-40383046-56
NR10031--MA0591.1.Bach1::Mafk	chr5	20470653	20470667	-	0.000	0.000	Merged-chr5-20470671-36
NR10483--MA0501.1.MAF::NFE2	chr5	112286790	112286804	-	0.000	0.000	Merged-chr5-112286717-1
NR2348--MA0496.2.MAFK	chr11	87074102	87074120	+	0.000	0.000	Merged-chr11-87073947-35
NR6917--MA0501.1.MAF::NFE2	chr2	6787034	6787048	+	0.000	0.000	Merged-chr2-6786921-10
NR249--MA0089.1.MAFG::NFE2L1	chr1	55215700	55215705	-	0.000	0.000	Merged-chr1-55215600-38
NR1966--MA0495.2.MAFF	chr10	117829926	117829946	-	0.000	0.000	Merged-chr10-117829855-64
NR2324--MA0089.1.MAFG::NFE2L1	chr11	78169430	78169435	-	0.000	0.000	Merged-chr11-78169320-42
NR1961--MA0089.1.MAFG::NFE2L1	chr10	116853299	116853304	-	0.000	0.000	Merged-chr10-116853312-9
NR12217--MA0496.2.MAFK	chr7	112369097	112369115	-	0.000	0.000	Merged-chr7-112369142-36
NR4758--MA0591.1.Bach1::Mafk	chr15	41447452	41447466	-	0.000	0.000	Merged-chr15-41447450-62
NR3796--MA0496.2.MAFK	chr13	120300086	120300104	-	0.000	0.000	Merged-chr13-120300021-103
NR13410--MA0501.1.MAF::NFE2	chr9	108150735	108150749	-	0.000	0.000	Merged-chr9-108150702-30
NR6880--MA0659.1.MAFG	chr19	58104746	58104766	-	0.000	0.000	Merged-chr19-58104736-34
NR5546--MA0501.1.MAF::NFE2	chr16	78532157	78532171	+	0.000	0.000	Merged-chr16-78532286-51
NR11088--MA0089.1.MAFG::NFE2L1	chr6	66929952	66929957	-	0.000	0.000	Merged-chr6-66929752-32
NR7456--MA0591.1.Bach1::Mafk	chr2	101732927	101732941	-	0.000	0.000	Merged-chr2-101732901-49
NR11183--MA0117.2.Mafb	chr6	87535411	87535422	-	0.000	0.000	Merged-chr6-87535471-91
NR1342--MA0501.1.MAF::NFE2	chr10	34418439	34418453	-	0.000	0.000	Merged-chr10-34418340-93
NR6373--MA0501.1.MAF::NFE2	chr18	39137705	39137719	+	0.000	0.000	Merged-chr18-39137711-66
NR3118--MA0117.2.Mafb	chr13	8274573	8274584	+	0.000	0.000	Merged-chr13-8274662-3
NR7164--MA0117.2.Mafb	chr2	50813941	50813952	-	0.000	0.000	Merged-chr2-50813926-46
NR3757--MA0089.1.MAFG::NFE2L1	chr13	112472606	112472611	+	0.000	0.000	Merged-chr13-112472565-14
NR147--MA0496.2.MAFK	chr1	31616475	31616493	-	0.000	0.000	Merged-chr1-31616471-4
NR12971--MA0089.1.MAFG::NFE2L1	chr8	127967141	127967146	-	0.000	0.000	Merged-chr8-127967085-35
NR7818--MA0659.1.MAFG	chr2	157131378	157131398	-	0.000	0.000	Merged-chr2-157131278-25
NR7270--MA0089.1.MAFG::NFE2L1	chr2	61474866	61474871	+	0.000	0.000	Merged-chr2-61474781-19
NR2397--MA0591.1.Bach1::Mafk	chr11	100588667	100588681	-	0.000	0.000	Merged-chr11-100588743-35
NR10973--MA0496.2.MAFK	chr6	49128469	49128487	+	0.000	0.000	Merged-chr6-49128471-29
NR6753--MA0495.2.MAFF	chr19	8997796	8997816	+	0.000	0.000	Merged-chr19-8997882-60
NR9885--MA0591.1.Bach1::Mafk	chr5	4104555	4104569	+	0.000	0.000	Merged-chr5-4104538-75
NR12252--MA0501.1.MAF::NFE2	chr7	122414410	122414424	+	0.000	0.000	Merged-chr7-122414418-49
NR3282--MA0495.2.MAFF	chr13	41634642	41634662	-	0.000	0.000	Merged-chr13-41634696-29
NR9584--MA0495.2.MAFF	chr4	95765628	95765648	+	0.000	0.000	Merged-chr4-95765748-2
NR5324--MA0501.1.MAF::NFE2	chr16	50737733	50737747	+	0.000	0.000	Merged-chr16-50737708-13
NR5929--MA0089.1.MAFG::NFE2L1	chr17	51732725	51732730	+	0.000	0.000	Merged-chr17-51732863-12
NR12365--MA0496.2.MAFK	chr8	10927703	10927721	-	0.000	0.000	Merged-chr8-10927860-5
NR10054--MA0501.1.MAF::NFE2	chr5	25011121	25011135	+	0.000	0.000	Merged-chr5-25010923-94
NR10633--MA0496.2.MAFK	chr5	146655356	146655374	+	0.000	0.000	Merged-chr5-146655552-37
NR7351--MA0591.1.Bach1::Mafk	chr2	75823975	75823989	+	0.000	0.000	Merged-chr2-75823994-29
NR10520--MA0089.1.MAFG::NFE2L1	chr5	121843014	121843019	-	0.000	0.000	Merged-chr5-121843055-34
NR3309--MA0591.1.Bach1::Mafk	chr13	52922210	52922224	+	0.000	0.000	Merged-chr13-52922066-27
NR7820--MA0496.2.MAFK	chr2	157131379	157131397	-	0.000	0.000	Merged-chr2-157131278-25
NR12717--MA0591.1.Bach1::Mafk	chr8	77713973	77713987	-	0.000	0.000	Merged-chr8-77713879-9
NR6746--MA0117.2.Mafb	chr19	6858291	6858302	-	0.000	0.000	Merged-chr19-6858226-46
NR1596--MA0089.1.MAFG::NFE2L1	chr10	67698098	67698103	-	0.000	0.000	Merged-chr10-67697981-39
NR844--MA0591.1.Bach1::Mafk	chr1	155087011	155087025	+	0.000	0.000	Merged-chr1-155087045-33
NR5891--MA0496.2.MAFK	chr17	36042870	36042888	-	0.000	0.000	Merged-chr17-36042760-57
NR9228--MA0659.1.MAFG	chr4	40785958	40785978	-	0.000	0.000	Merged-chr4-40785986-16
NR8628--MA0591.1.Bach1::Mafk	chr3	103927755	103927769	+	0.000	0.000	Merged-chr3-103927636-31
NR7094--MA0089.1.MAFG::NFE2L1	chr2	37565818	37565823	+	0.000	0.000	Merged-chr2-37565860-32
NR10307--MA0495.2.MAFF	chr5	76565520	76565540	+	0.000	0.000	Merged-chr5-76565486-34
NR5827--MA0089.1.MAFG::NFE2L1	chr17	29552560	29552565	+	0.000	0.000	Merged-chr17-29552502-38
NR3378--MA0117.2.Mafb	chr13	67683322	67683333	-	0.000	0.000	Merged-chr13-67683532-62
NR5712--MA0089.1.MAFG::NFE2L1	chr17	12318646	12318651	+	0.000	0.000	Merged-chr17-12318588-111
NR891--MA0495.2.MAFF	chr1	165730383	165730403	+	0.000	0.000	Merged-chr1-165730262-25
NR10356--MA0591.1.Bach1::Mafk	chr5	90595048	90595062	+	0.000	0.000	Merged-chr5-90595203-46
NR2839--MA0089.1.MAFG::NFE2L1	chr12	79623495	79623500	-	0.000	0.000	Merged-chr12-79623487-16
NR9542--MA0089.1.MAFG::NFE2L1	chr4	89311075	89311080	-	0.000	0.000	Merged-chr4-89310885-77
NR8467--MA0496.2.MAFK	chr3	78958962	78958980	+	0.000	0.000	Merged-chr3-78959037-23
NR9230--MA0496.2.MAFK	chr4	40785959	40785977	-	0.000	0.000	Merged-chr4-40785986-16
NR245--MA0089.1.MAFG::NFE2L1	chr1	54492655	54492660	-	0.000	0.000	Merged-chr1-54492864-67
NR4916--MA0659.1.MAFG	chr15	73627474	73627494	-	0.000	0.000	Merged-chr15-73627530-51
NR7483--MA0089.1.MAFG::NFE2L1	chr2	103668157	103668162	-	0.000	0.000	Merged-chr2-103668249-32
NR4374--MA0117.2.Mafb	chr14	100461772	100461783	+	0.000	0.000	Merged-chr14-100461621-38
NR4305--MA0089.1.MAFG::NFE2L1	chr14	87498403	87498408	-	0.000	0.000	Merged-chr14-87498346-23
NR9711--MA0501.1.MAF::NFE2	chr4	129276768	129276782	-	0.000	0.000	Merged-chr4-129276649-33
NR7751--MA0117.2.Mafb	chr2	148408360	148408371	-	0.000	0.000	Merged-chr2-148408263-26
NR5346--MA0495.2.MAFF	chr16	52468520	52468540	-	0.000	0.000	Merged-chr16-52468577-24
NR13503--MA0501.1.MAF::NFE2	chr9	121985255	121985269	+	0.000	0.000	Merged-chr9-121985208-26
NR10465--MA0501.1.MAF::NFE2	chr5	105245046	105245060	-	0.000	0.000	Merged-chr5-105244982-37
NR5484--MA0591.1.Bach1::Mafk	chr16	69946793	69946807	-	0.000	0.000	Merged-chr16-69946695-9
NR11401--MA0501.1.MAF::NFE2	chr6	118099638	118099652	+	0.000	0.000	Merged-chr6-118099551-27
NR13498--MA0117.2.Mafb	chr9	121286238	121286249	-	0.000	0.000	Merged-chr9-121286095-53
NR2866--MA0117.2.Mafb	chr12	86891607	86891618	-	0.000	0.000	Merged-chr12-86891663-3
NR967--MA0496.2.MAFK	chr1	174921247	174921265	+	0.000	0.000	Merged-chr1-174921307-1
NR11625--MA0496.2.MAFK	chr6	144679047	144679065	+	0.000	0.000	Merged-chr6-144679049-11
NR1435--MA0501.1.MAF::NFE2	chr10	43954148	43954162	-	0.000	0.000	Merged-chr10-43954194-45
NR5348--MA0659.1.MAFG	chr16	52468520	52468540	-	0.000	0.000	Merged-chr16-52468577-24
NR6117--MA0591.1.Bach1::Mafk	chr17	85023740	85023754	+	0.000	0.000	Merged-chr17-85023702-53
NR3974--MA0659.1.MAFG	chr14	17414421	17414441	-	0.000	0.000	Merged-chr14-17414498-32
NR11323--MA0659.1.MAFG	chr6	108426942	108426962	+	0.000	0.000	Merged-chr6-108426934-21
NR13532--MA0089.1.MAFG::NFE2L1	chrX	23673304	23673309	-	0.000	0.000	Merged-chrX-23673581-22
NR11386--MA0089.1.MAFG::NFE2L1	chr6	117146752	117146757	-	0.000	0.000	Merged-chr6-117146729-2
NR13041--MA0089.1.MAFG::NFE2L1	chr9	15550737	15550742	+	0.000	0.000	Merged-chr9-15550755-58
NR6451--MA0117.2.Mafb	chr18	50016872	50016883	+	0.000	0.000	Merged-chr18-50017066-69
NR3940--MA0089.1.MAFG::NFE2L1	chr14	14800874	14800879	-	0.000	0.000	Merged-chr14-14800962-8
NR7898--MA0089.1.MAFG::NFE2L1	chr2	169398676	169398681	-	0.000	0.000	Merged-chr2-169398588-9
NR6478--MA0089.1.MAFG::NFE2L1	chr18	54466011	54466016	+	0.000	0.000	Merged-chr18-54466026-1
NR8546--MA0591.1.Bach1::Mafk	chr3	89872366	89872380	-	0.000	0.000	Merged-chr3-89872416-43
NR4603--MA0659.1.MAFG	chr15	12008206	12008226	+	0.000	0.000	Merged-chr15-12008199-38
NR2446--MA0089.1.MAFG::NFE2L1	chr11	116413961	116413966	+	0.000	0.000	Merged-chr11-116413777-2
NR6941--MA0089.1.MAFG::NFE2L1	chr2	9681686	9681691	-	0.000	0.000	Merged-chr2-9681902-51
NR12206--MA0591.1.Bach1::Mafk	chr7	111782121	111782135	+	0.000	0.000	Merged-chr7-111782187-19
NR2252--MA0591.1.Bach1::Mafk	chr11	55121072	55121086	-	0.000	0.000	Merged-chr11-55121040-53
