#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR3413--MA0089.1.MAFG::NFE2L1	chr13	51970226	51970231	+	0.000	0.000	Merged-chr13-51970284-43
NR8461--MA0089.1.MAFG::NFE2L1	chr4	32126925	32126930	-	0.000	0.000	Merged-chr4-32126903-56
NR718--MA0495.2.MAFF	chr1	162773892	162773912	-	0.000	0.000	Merged-chr1-162773825-31
NR2057--MA0659.1.MAFG	chr11	55386649	55386669	+	0.000	0.000	Merged-chr11-55386598-21
NR8696--MA0501.1.MAF::NFE2	chr4	106869719	106869733	-	0.000	0.000	Merged-chr4-106869679-64
NR915--MA0591.1.Bach1::Mafk	chr1	181211970	181211984	-	0.000	0.000	Merged-chr1-181211865-134
NR9617--MA0089.1.MAFG::NFE2L1	chr5	109596711	109596716	+	0.000	0.000	Merged-chr5-109596837-17
NR10204--MA0089.1.MAFG::NFE2L1	chr6	82702798	82702803	-	0.000	0.000	Merged-chr6-82702849-35
NR12190--MA0659.1.MAFG	chr9	15530005	15530025	-	0.000	0.000	Merged-chr9-15530031-64
NR8487--MA0495.2.MAFF	chr4	41569525	41569545	-	0.000	0.000	Merged-chr4-41569502-63
NR4140--MA0089.1.MAFG::NFE2L1	chr14	76152692	76152697	-	0.000	0.000	Merged-chr14-76152800-92
NR3369--MA0495.2.MAFF	chr13	45623884	45623904	-	0.000	0.000	Merged-chr13-45624002-39
NR5754--MA0496.2.MAFK	chr18	20982596	20982614	+	0.000	0.000	Merged-chr18-20982591-12
NR9213--MA0089.1.MAFG::NFE2L1	chr5	30240764	30240769	-	0.000	0.000	Merged-chr5-30240775-35
NR8842--MA0501.1.MAF::NFE2	chr4	127060909	127060923	-	0.000	0.000	Merged-chr4-127061069-56
NR9143--MA0591.1.Bach1::Mafk	chr5	12030198	12030212	-	0.000	0.000	Merged-chr5-12030220-35
NR241--MA0501.1.MAF::NFE2	chr1	72449960	72449974	-	0.000	0.000	Merged-chr1-72450027-13
NR145--MA0501.1.MAF::NFE2	chr1	58734252	58734266	-	0.000	0.000	Merged-chr1-58734414-54
NR158--MA0496.2.MAFK	chr1	60565654	60565672	-	0.000	0.000	Merged-chr1-60565774-1
NR8689--MA0089.1.MAFG::NFE2L1	chr4	106749721	106749726	-	0.000	0.000	Merged-chr4-106749870-11
NR4066--MA0089.1.MAFG::NFE2L1	chr14	63130836	63130841	-	0.000	0.000	Merged-chr14-63130838-17
NR8507--MA0591.1.Bach1::Mafk	chr4	49567752	49567766	+	0.000	0.000	Merged-chr4-49567834-34
NR5000--MA0659.1.MAFG	chr16	52418693	52418713	-	0.000	0.000	Merged-chr16-52418568-49
NR12143--MA0496.2.MAFK	chr8	128333588	128333606	+	0.000	0.000	Merged-chr8-128333532-18
NR5772--MA0496.2.MAFK	chr18	23754630	23754648	+	0.000	0.000	Merged-chr18-23754514-42
NR5425--MA0591.1.Bach1::Mafk	chr17	34121020	34121034	+	0.000	0.000	Merged-chr17-34120930-5
NR6709--MA0501.1.MAF::NFE2	chr2	52938459	52938473	+	0.000	0.000	Merged-chr2-52938398-15
NR3147--MA0117.2.Mafb	chr12	117712684	117712695	-	0.000	0.000	Merged-chr12-117712681-21
NR11866--MA0659.1.MAFG	chr8	84914096	84914116	-	0.000	0.000	Merged-chr8-84914135-5
NR11193--MA0591.1.Bach1::Mafk	chr7	101504749	101504763	-	0.000	0.000	Merged-chr7-101504709-13
NR2601--MA0501.1.MAF::NFE2	chr12	15932269	15932283	+	0.000	0.000	Merged-chr12-15932271-28
NR866--MA0495.2.MAFF	chr1	177248866	177248886	-	0.000	0.000	Merged-chr1-177248824-22
NR2248--MA0501.1.MAF::NFE2	chr11	85324146	85324160	-	0.000	0.000	Merged-chr11-85324179-42
NR54--MA0659.1.MAFG	chr1	33454541	33454561	-	0.000	0.000	Merged-chr1-33454547-11
NR10883--MA0089.1.MAFG::NFE2L1	chr7	28820769	28820774	-	0.000	0.000	Merged-chr7-28820769-1
NR280--MA0089.1.MAFG::NFE2L1	chr1	82724875	82724880	+	0.000	0.000	Merged-chr1-82725083-56
NR626--MA0117.2.Mafb	chr1	152817559	152817570	-	0.000	0.000	Merged-chr1-152817500-27
NR11633--MA0117.2.Mafb	chr8	13293864	13293875	+	0.000	0.000	Merged-chr8-13293855-16
NR12385--MA0591.1.Bach1::Mafk	chr9	66274760	66274774	-	0.000	0.000	Merged-chr9-66274857-15
NR3399--MA0501.1.MAF::NFE2	chr13	49294324	49294338	+	0.000	0.000	Merged-chr13-49294257-17
NR4959--MA0089.1.MAFG::NFE2L1	chr16	44778947	44778952	-	0.000	0.000	Merged-chr16-44778885-37
NR4367--MA0659.1.MAFG	chr15	8073359	8073379	-	0.000	0.000	Merged-chr15-8073323-37
NR2149--MA0591.1.Bach1::Mafk	chr11	71230852	71230866	+	0.000	0.000	Merged-chr11-71230864-28
NR7614--MA0117.2.Mafb	chr3	21936091	21936102	-	0.000	0.000	Merged-chr3-21936128-91
NR7809--MA0591.1.Bach1::Mafk	chr3	90587054	90587068	-	0.000	0.000	Merged-chr3-90587051-129
NR2194--MA0089.1.MAFG::NFE2L1	chr11	76823839	76823844	-	0.000	0.000	Merged-chr11-76823820-9
NR5792--MA0591.1.Bach1::Mafk	chr18	32311876	32311890	-	0.000	0.000	Merged-chr18-32311918-36
NR8108--MA0089.1.MAFG::NFE2L1	chr3	133563756	133563761	-	0.000	0.000	Merged-chr3-133563771-42
NR6829--MA0089.1.MAFG::NFE2L1	chr2	73547503	73547508	+	0.000	0.000	Merged-chr2-73547425-29
NR2137--MA0501.1.MAF::NFE2	chr11	69332063	69332077	-	0.000	0.000	Merged-chr11-69332186-23
NR9037--MA0089.1.MAFG::NFE2L1	chr4	148998311	148998316	-	0.000	0.000	Merged-chr4-148998288-20
NR2642--MA0495.2.MAFF	chr12	26398791	26398811	+	0.000	0.000	Merged-chr12-26398856-20
NR5162--MA0501.1.MAF::NFE2	chr16	87610742	87610756	-	0.000	0.000	Merged-chr16-87610696-25
NR940--MA0591.1.Bach1::Mafk	chr1	183052784	183052798	-	0.000	0.000	Merged-chr1-183052837-15
NR4492--MA0117.2.Mafb	chr15	53492256	53492267	+	0.000	0.000	Merged-chr15-53492104-53
NR10541--MA0496.2.MAFK	chr6	130430845	130430863	-	0.000	0.000	Merged-chr6-130430787-10
NR1424--MA0117.2.Mafb	chr10	75667572	75667583	-	0.000	0.000	Merged-chr10-75667633-88
NR11420--MA0089.1.MAFG::NFE2L1	chr7	125190107	125190112	-	0.000	0.000	Merged-chr7-125190262-47
NR11058--MA0496.2.MAFK	chr7	72270221	72270239	+	0.000	0.000	Merged-chr7-72270231-51
NR6425--MA0591.1.Bach1::Mafk	chr19	59239699	59239713	-	0.000	0.000	Merged-chr19-59239601-46
NR12511--MA0495.2.MAFF	chr9	83564270	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR11056--MA0501.1.MAF::NFE2	chr7	72270226	72270240	+	0.000	0.000	Merged-chr7-72270231-51
NR9358--MA0495.2.MAFF	chr5	74456858	74456878	+	0.000	0.000	Merged-chr5-74456993-19
NR8008--MA0496.2.MAFK	chr3	121874813	121874831	+	0.000	0.000	Merged-chr3-121874730-10
NR12766--MA0089.1.MAFG::NFE2L1	chr9	117215558	117215563	+	0.000	0.000	Merged-chr9-117215431-1
NR6766--MA0117.2.Mafb	chr2	62619135	62619146	+	0.000	0.000	Merged-chr2-62619105-22
NR8485--MA0089.1.MAFG::NFE2L1	chr4	40774488	40774493	+	0.000	0.000	Merged-chr4-40774587-31
NR12832--MA0501.1.MAF::NFE2	chr9	122248154	122248168	+	0.000	0.000	Merged-chr9-122247991-34
NR8006--MA0089.1.MAFG::NFE2L1	chr3	121872994	121872999	-	0.000	0.000	Merged-chr3-121872910-8
NR3148--MA0089.1.MAFG::NFE2L1	chr12	117712719	117712724	-	0.000	0.000	Merged-chr12-117712681-21
NR3965--MA0501.1.MAF::NFE2	chr14	37165410	37165424	-	0.000	0.000	Merged-chr14-37165502-22
NR11000--MA0591.1.Bach1::Mafk	chr7	58148185	58148199	+	0.000	0.000	Merged-chr7-58147990-20
NR6814--MA0089.1.MAFG::NFE2L1	chr2	70930994	70930999	-	0.000	0.000	Merged-chr2-70931049-24
NR4267--MA0495.2.MAFF	chr14	118796408	118796428	+	0.000	0.000	Merged-chr14-118796395-16
NR12560--MA0501.1.MAF::NFE2	chr9	88380296	88380310	+	0.000	0.000	Merged-chr9-88380352-55
NR695--MA0089.1.MAFG::NFE2L1	chr1	159232228	159232233	-	0.000	0.000	Merged-chr1-159232355-108
NR7743--MA0089.1.MAFG::NFE2L1	chr3	79181461	79181466	+	0.000	0.000	Merged-chr3-79181699-42
NR8468--MA0591.1.Bach1::Mafk	chr4	32363656	32363670	+	0.000	0.000	Merged-chr4-32363760-31
NR5960--MA0089.1.MAFG::NFE2L1	chr18	68286833	68286838	-	0.000	0.000	Merged-chr18-68286811-15
NR7877--MA0591.1.Bach1::Mafk	chr3	101661849	101661863	+	0.000	0.000	Merged-chr3-101661770-28
NR2645--MA0591.1.Bach1::Mafk	chr12	26398794	26398808	-	0.000	0.000	Merged-chr12-26398856-20
NR8383--MA0089.1.MAFG::NFE2L1	chr4	3660133	3660138	-	0.000	0.000	Merged-chr4-3660095-25
NR7756--MA0495.2.MAFF	chr3	86196652	86196672	+	0.000	0.000	Merged-chr3-86196613-32
NR12173--MA0591.1.Bach1::Mafk	chr9	8042819	8042833	+	0.000	0.000	Merged-chr9-8042887-59
NR9815--MA0089.1.MAFG::NFE2L1	chr5	142929224	142929229	-	0.000	0.000	Merged-chr5-142929327-47
NR2174--MA0591.1.Bach1::Mafk	chr11	74838655	74838669	+	0.000	0.000	Merged-chr11-74838839-1
NR3515--MA0591.1.Bach1::Mafk	chr13	80963022	80963036	-	0.000	0.000	Merged-chr13-80963053-30
NR3046--MA0089.1.MAFG::NFE2L1	chr12	113487758	113487763	+	0.000	0.000	Merged-chr12-113487885-37
NR8094--MA0089.1.MAFG::NFE2L1	chr3	131303193	131303198	+	0.000	0.000	Merged-chr3-131303099-58
NR4842--MA0089.1.MAFG::NFE2L1	chr16	11631756	11631761	-	0.000	0.000	Merged-chr16-11631674-10
NR9890--MA0089.1.MAFG::NFE2L1	chr5	150519690	150519695	+	0.000	0.000	Merged-chr5-150519774-16
NR11674--MA0501.1.MAF::NFE2	chr8	33636651	33636665	-	0.000	0.000	Merged-chr8-33636764-22
NR1583--MA0591.1.Bach1::Mafk	chr10	94378532	94378546	+	0.000	0.000	Merged-chr10-94378414-58
NR12097--MA0659.1.MAFG	chr8	126551246	126551266	-	0.000	0.000	Merged-chr8-126551138-20
NR518--MA0089.1.MAFG::NFE2L1	chr1	133159538	133159543	+	0.000	0.000	Merged-chr1-133159409-33
NR10946--MA0591.1.Bach1::Mafk	chr7	43313416	43313430	+	0.000	0.000	Merged-chr7-43313154-76
NR12514--MA0501.1.MAF::NFE2	chr9	83564276	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR2217--MA0089.1.MAFG::NFE2L1	chr11	79339688	79339693	-	0.000	0.000	Merged-chr11-79339786-62
NR2662--MA0117.2.Mafb	chr12	32144742	32144753	+	0.000	0.000	Merged-chr12-32144696-20
NR7628--MA0117.2.Mafb	chr3	27317183	27317194	-	0.000	0.000	Merged-chr3-27317154-55
NR2387--MA0501.1.MAF::NFE2	chr11	106994510	106994524	+	0.000	0.000	Merged-chr11-106994404-9
NR664--MA0591.1.Bach1::Mafk	chr1	156667645	156667659	-	0.000	0.000	Merged-chr1-156667693-16
NR12193--MA0496.2.MAFK	chr9	15530006	15530024	+	0.000	0.000	Merged-chr9-15530031-64
NR1570--MA0496.2.MAFK	chr10	93069518	93069536	+	0.000	0.000	Merged-chr10-93069523-27
NR7405--MA0591.1.Bach1::Mafk	chr2	164389634	164389648	-	0.000	0.000	Merged-chr2-164389680-42
NR7567--MA0089.1.MAFG::NFE2L1	chr3	7503509	7503514	-	0.000	0.000	Merged-chr3-7503455-65
NR9913--MA0496.2.MAFK	chr6	4086718	4086736	-	0.000	0.000	Merged-chr6-4086905-51
NR9222--MA0089.1.MAFG::NFE2L1	chr5	32192215	32192220	+	0.000	0.000	Merged-chr5-32192251-27
NR12307--MA0501.1.MAF::NFE2	chr9	45300632	45300646	+	0.000	0.000	Merged-chr9-45300691-53
NR11935--MA0089.1.MAFG::NFE2L1	chr8	105801795	105801800	+	0.000	0.000	Merged-chr8-105801857-10
NR11558--MA0659.1.MAFG	chr7	141072584	141072604	-	0.000	0.000	Merged-chr7-141072410-71
NR10515--MA0089.1.MAFG::NFE2L1	chr6	128032624	128032629	+	0.000	0.000	Merged-chr6-128032520-30
NR127--MA0501.1.MAF::NFE2	chr1	51509243	51509257	+	0.000	0.000	Merged-chr1-51509217-43
NR6610--MA0089.1.MAFG::NFE2L1	chr2	34790510	34790515	+	0.000	0.000	Merged-chr2-34790571-52
NR2660--MA0496.2.MAFK	chr12	31997009	31997027	+	0.000	0.000	Merged-chr12-31997107-37
NR4916--MA0496.2.MAFK	chr16	34120984	34121002	-	0.000	0.000	Merged-chr16-34121097-41
NR7163--MA0089.1.MAFG::NFE2L1	chr2	132022794	132022799	+	0.000	0.000	Merged-chr2-132022814-33
NR5380--MA0089.1.MAFG::NFE2L1	chr17	26631061	26631066	-	0.000	0.000	Merged-chr17-26631023-9
NR8219--MA0089.1.MAFG::NFE2L1	chr3	143777360	143777365	-	0.000	0.000	Merged-chr3-143777288-1
NR10368--MA0591.1.Bach1::Mafk	chr6	108862731	108862745	-	0.000	0.000	Merged-chr6-108862725-26
NR5003--MA0496.2.MAFK	chr16	52418694	52418712	-	0.000	0.000	Merged-chr16-52418568-49
NR8104--MA0089.1.MAFG::NFE2L1	chr3	133159667	133159672	-	0.000	0.000	Merged-chr3-133159832-24
NR5837--MA0591.1.Bach1::Mafk	chr18	43477803	43477817	-	0.000	0.000	Merged-chr18-43477812-17
NR6467--MA0659.1.MAFG	chr2	8628739	8628759	-	0.000	0.000	Merged-chr2-8628681-1
NR5971--MA0089.1.MAFG::NFE2L1	chr18	70678683	70678688	+	0.000	0.000	Merged-chr18-70678715-18
NR4924--MA0591.1.Bach1::Mafk	chr16	36071614	36071628	+	0.000	0.000	Merged-chr16-36071679-92
NR11663--MA0496.2.MAFK	chr8	25263219	25263237	+	0.000	0.000	Merged-chr8-25263139-17
NR6354--MA0501.1.MAF::NFE2	chr19	53572263	53572277	-	0.000	0.000	Merged-chr19-53572212-14
NR441--MA0496.2.MAFK	chr1	120245347	120245365	+	0.000	0.000	Merged-chr1-120245236-2
NR11746--MA0089.1.MAFG::NFE2L1	chr8	68277247	68277252	-	0.000	0.000	Merged-chr8-68277344-43
NR8885--MA0089.1.MAFG::NFE2L1	chr4	134586975	134586980	+	0.000	0.000	Merged-chr4-134586799-2
NR2983--MA0089.1.MAFG::NFE2L1	chr12	107145827	107145832	-	0.000	0.000	Merged-chr12-107145643-13
NR1919--MA0501.1.MAF::NFE2	chr11	19926270	19926284	+	0.000	0.000	Merged-chr11-19926174-9
NR2150--MA0501.1.MAF::NFE2	chr11	71230855	71230869	+	0.000	0.000	Merged-chr11-71230864-28
NR2667--MA0117.2.Mafb	chr12	33284590	33284601	+	0.000	0.000	Merged-chr12-33284674-45
NR2452--MA0117.2.Mafb	chr11	113298050	113298061	+	0.000	0.000	Merged-chr11-113297972-35
NR7342--MA0659.1.MAFG	chr2	153350989	153351009	-	0.000	0.000	Merged-chr2-153350886-63
NR12797--MA0591.1.Bach1::Mafk	chr9	119254766	119254780	-	0.000	0.000	Merged-chr9-119254891-26
NR3775--MA0659.1.MAFG	chr13	113013447	113013467	+	0.000	0.000	Merged-chr13-113013424-80
NR4831--MA0496.2.MAFK	chr16	5013316	5013334	-	0.000	0.000	Merged-chr16-5013441-63
NR4410--MA0591.1.Bach1::Mafk	chr15	31239948	31239962	-	0.000	0.000	Merged-chr15-31239940-27
NR2907--MA0501.1.MAF::NFE2	chr12	98674814	98674828	-	0.000	0.000	Merged-chr12-98674935-52
NR4940--MA0089.1.MAFG::NFE2L1	chr16	38902507	38902512	+	0.000	0.000	Merged-chr16-38902351-60
NR6001--MA0591.1.Bach1::Mafk	chr18	75353822	75353836	+	0.000	0.000	Merged-chr18-75353755-51
NR84--MA0496.2.MAFK	chr1	38657805	38657823	-	0.000	0.000	Merged-chr1-38657935-57
NR4833--MA0501.1.MAF::NFE2	chr16	8412489	8412503	+	0.000	0.000	Merged-chr16-8412399-34
NR12688--MA0089.1.MAFG::NFE2L1	chr9	107771162	107771167	+	0.000	0.000	Merged-chr9-107771032-67
NR11926--MA0591.1.Bach1::Mafk	chr8	105121282	105121296	+	0.000	0.000	Merged-chr8-105121168-27
NR227--MA0495.2.MAFF	chr1	69461389	69461409	+	0.000	0.000	Merged-chr1-69461360-14
NR12684--MA0659.1.MAFG	chr9	107629890	107629910	-	0.000	0.000	Merged-chr9-107629977-18
NR4990--MA0117.2.Mafb	chr16	51691084	51691095	+	0.000	0.000	Merged-chr16-51690993-50
NR703--MA0089.1.MAFG::NFE2L1	chr1	161671183	161671188	+	0.000	0.000	Merged-chr1-161671075-50
NR9741--MA0117.2.Mafb	chr5	124943817	124943828	+	0.000	0.000	Merged-chr5-124943788-2
NR2026--MA0089.1.MAFG::NFE2L1	chr11	52076155	52076160	+	0.000	0.000	Merged-chr11-52076354-71
NR7074--MA0089.1.MAFG::NFE2L1	chr2	119251085	119251090	-	0.000	0.000	Merged-chr2-119251076-33
NR5795--MA0089.1.MAFG::NFE2L1	chr18	32485149	32485154	+	0.000	0.000	Merged-chr18-32485174-19
NR6602--MA0591.1.Bach1::Mafk	chr2	33025302	33025316	+	0.000	0.000	Merged-chr2-33025277-16
NR2592--MA0089.1.MAFG::NFE2L1	chr12	12289900	12289905	+	0.000	0.000	Merged-chr12-12289844-38
NR229--MA0501.1.MAF::NFE2	chr1	69461389	69461403	-	0.000	0.000	Merged-chr1-69461360-14
NR6728--MA0501.1.MAF::NFE2	chr2	53668775	53668789	+	0.000	0.000	Merged-chr2-53668715-25
NR7366--MA0591.1.Bach1::Mafk	chr2	157457673	157457687	-	0.000	0.000	Merged-chr2-157457672-72
NR2134--MA0591.1.Bach1::Mafk	chr11	69332066	69332080	+	0.000	0.000	Merged-chr11-69332186-23
NR10043--MA0117.2.Mafb	chr6	39343991	39344002	-	0.000	0.000	Merged-chr6-39344168-15
NR1490--MA0496.2.MAFK	chr10	85128228	85128246	-	0.000	0.000	Merged-chr10-85128174-62
NR3527--MA0501.1.MAF::NFE2	chr13	83566389	83566403	-	0.000	0.000	Merged-chr13-83566220-57
NR11021--MA0117.2.Mafb	chr7	64122535	64122546	-	0.000	0.000	Merged-chr7-64122484-38
NR9300--MA0591.1.Bach1::Mafk	chr5	62816022	62816036	+	0.000	0.000	Merged-chr5-62815867-48
NR9298--MA0117.2.Mafb	chr5	58084192	58084203	-	0.000	0.000	Merged-chr5-58084122-29
NR5777--MA0501.1.MAF::NFE2	chr18	24185866	24185880	+	0.000	0.000	Merged-chr18-24185730-3
NR10164--MA0117.2.Mafb	chr6	67014762	67014773	+	0.000	0.000	Merged-chr6-67014748-19
NR4780--MA0659.1.MAFG	chr15	100687225	100687245	+	0.000	0.000	Merged-chr15-100687236-65
NR2101--MA0496.2.MAFK	chr11	61684160	61684178	+	0.000	0.000	Merged-chr11-61684230-57
NR1394--MA0591.1.Bach1::Mafk	chr10	68540769	68540783	+	0.000	0.000	Merged-chr10-68540864-1
NR8690--MA0495.2.MAFF	chr4	106869719	106869739	+	0.000	0.000	Merged-chr4-106869679-64
NR6136--MA0117.2.Mafb	chr19	5532736	5532747	-	0.000	0.000	Merged-chr19-5532720-31
NR12317--MA0117.2.Mafb	chr9	52349313	52349324	+	0.000	0.000	Merged-chr9-52349266-37
NR4419--MA0501.1.MAF::NFE2	chr15	34388924	34388938	-	0.000	0.000	Merged-chr15-34389092-27
NR8704--MA0501.1.MAF::NFE2	chr4	107652913	107652927	+	0.000	0.000	Merged-chr4-107652939-20
NR12498--MA0501.1.MAF::NFE2	chr9	82809120	82809134	-	0.000	0.000	Merged-chr9-82809314-11
NR12174--MA0501.1.MAF::NFE2	chr9	8042822	8042836	+	0.000	0.000	Merged-chr9-8042887-59
NR2692--MA0496.2.MAFK	chr12	41044929	41044947	+	0.000	0.000	Merged-chr12-41044922-24
NR4948--MA0496.2.MAFK	chr16	43303489	43303507	+	0.000	0.000	Merged-chr16-43303663-37
NR11798--MA0496.2.MAFK	chr8	72571104	72571122	-	0.000	0.000	Merged-chr8-72571324-95
NR2247--MA0659.1.MAFG	chr11	85324146	85324166	-	0.000	0.000	Merged-chr11-85324179-42
NR6703--MA0495.2.MAFF	chr2	52938453	52938473	+	0.000	0.000	Merged-chr2-52938398-15
NR2792--MA0089.1.MAFG::NFE2L1	chr12	78919386	78919391	-	0.000	0.000	Merged-chr12-78919443-34
NR3590--MA0495.2.MAFF	chr13	92241620	92241640	+	0.000	0.000	Merged-chr13-92241716-35
NR2628--MA0591.1.Bach1::Mafk	chr12	25155590	25155604	-	0.000	0.000	Merged-chr12-25155613-40
NR1715--MA0591.1.Bach1::Mafk	chr10	116426356	116426370	-	0.000	0.000	Merged-chr10-116426397-21
NR9366--MA0591.1.Bach1::Mafk	chr5	74470992	74471006	+	0.000	0.000	Merged-chr5-74471085-11
NR3733--MA0089.1.MAFG::NFE2L1	chr13	109776341	109776346	-	0.000	0.000	Merged-chr13-109776276-46
NR115--MA0496.2.MAFK	chr1	43474710	43474728	+	0.000	0.000	Merged-chr1-43474630-75
NR8781--MA0089.1.MAFG::NFE2L1	chr4	120044808	120044813	-	0.000	0.000	Merged-chr4-120044912-16
NR4456--MA0591.1.Bach1::Mafk	chr15	41612395	41612409	+	0.000	0.000	Merged-chr15-41612397-47
NR5135--MA0501.1.MAF::NFE2	chr16	84496928	84496942	-	0.000	0.000	Merged-chr16-84496971-26
NR8484--MA0501.1.MAF::NFE2	chr4	40285606	40285620	-	0.000	0.000	Merged-chr4-40285687-24
NR12100--MA0496.2.MAFK	chr8	126551247	126551265	-	0.000	0.000	Merged-chr8-126551138-20
NR3948--MA0089.1.MAFG::NFE2L1	chr14	27357264	27357269	-	0.000	0.000	Merged-chr14-27357403-10
NR917--MA0495.2.MAFF	chr1	181866628	181866648	+	0.000	0.000	Merged-chr1-181866572-42
NR11366--MA0089.1.MAFG::NFE2L1	chr7	117988649	117988654	-	0.000	0.000	Merged-chr7-117988670-8
NR5112--MA0089.1.MAFG::NFE2L1	chr16	77038108	77038113	-	0.000	0.000	Merged-chr16-77038211-5
NR1566--MA0591.1.Bach1::Mafk	chr10	93069520	93069534	-	0.000	0.000	Merged-chr10-93069523-27
NR7085--MA0089.1.MAFG::NFE2L1	chr2	121442635	121442640	+	0.000	0.000	Merged-chr2-121442652-51
NR10607--MA0591.1.Bach1::Mafk	chr6	140466511	140466525	+	0.000	0.000	Merged-chr6-140466408-37
NR7238--MA0495.2.MAFF	chr2	144352559	144352579	-	0.000	0.000	Merged-chr2-144352435-1
NR9446--MA0089.1.MAFG::NFE2L1	chr5	91007240	91007245	+	0.000	0.000	Merged-chr5-91007103-17
NR1936--MA0117.2.Mafb	chr11	22814193	22814204	-	0.000	0.000	Merged-chr11-22814136-127
NR8026--MA0089.1.MAFG::NFE2L1	chr3	123316216	123316221	-	0.000	0.000	Merged-chr3-123316213-21
NR8692--MA0117.2.Mafb	chr4	106869719	106869730	+	0.000	0.000	Merged-chr4-106869679-64
NR12141--MA0495.2.MAFF	chr8	128333587	128333607	-	0.000	0.000	Merged-chr8-128333532-18
NR2082--MA0501.1.MAF::NFE2	chr11	60811204	60811218	+	0.000	0.000	Merged-chr11-60811220-49
NR9052--MA0501.1.MAF::NFE2	chr4	150914466	150914480	+	0.000	0.000	Merged-chr4-150914484-29
NR5905--MA0089.1.MAFG::NFE2L1	chr18	61638188	61638193	-	0.000	0.000	Merged-chr18-61638222-61
NR11668--MA0089.1.MAFG::NFE2L1	chr8	27137160	27137165	-	0.000	0.000	Merged-chr8-27137178-38
NR10400--MA0495.2.MAFF	chr6	114905019	114905039	+	0.000	0.000	Merged-chr6-114905018-60
NR6732--MA0659.1.MAFG	chr2	53668848	53668868	-	0.000	0.000	Merged-chr2-53668715-25
NR10011--MA0501.1.MAF::NFE2	chr6	31100826	31100840	-	0.000	0.000	Merged-chr6-31100809-44
NR8471--MA0495.2.MAFF	chr4	32425703	32425723	-	0.000	0.000	Merged-chr4-32425710-19
NR7121--MA0496.2.MAFK	chr2	128335845	128335863	-	0.000	0.000	Merged-chr2-128335870-5
NR12093--MA0089.1.MAFG::NFE2L1	chr8	126551256	126551261	-	0.000	0.000	Merged-chr8-126551138-20
NR1485--MA0089.1.MAFG::NFE2L1	chr10	84678907	84678912	-	0.000	0.000	Merged-chr10-84678816-22
NR3140--MA0089.1.MAFG::NFE2L1	chr12	117348646	117348651	+	0.000	0.000	Merged-chr12-117348724-32
NR8446--MA0117.2.Mafb	chr4	24569382	24569393	-	0.000	0.000	Merged-chr4-24569297-30
NR7755--MA0591.1.Bach1::Mafk	chr3	86142721	86142735	-	0.000	0.000	Merged-chr3-86142688-69
NR5882--MA0495.2.MAFF	chr18	55107147	55107167	+	0.000	0.000	Merged-chr18-55107186-34
NR11693--MA0501.1.MAF::NFE2	chr8	34543011	34543025	+	0.000	0.000	Merged-chr8-34542916-15
NR10178--MA0117.2.Mafb	chr6	70714417	70714428	-	0.000	0.000	Merged-chr6-70714490-34
NR4861--MA0501.1.MAF::NFE2	chr16	17939091	17939105	-	0.000	0.000	Merged-chr16-17939017-26
NR5778--MA0591.1.Bach1::Mafk	chr18	24653772	24653786	+	0.000	0.000	Merged-chr18-24653766-102
NR2052--MA0591.1.Bach1::Mafk	chr11	55197804	55197818	+	0.000	0.000	Merged-chr11-55197770-39
NR9753--MA0496.2.MAFK	chr5	130196621	130196639	-	0.000	0.000	Merged-chr5-130196551-48
NR5884--MA0659.1.MAFG	chr18	55107147	55107167	+	0.000	0.000	Merged-chr18-55107186-34
NR2728--MA0501.1.MAF::NFE2	chr12	54835303	54835317	-	0.000	0.000	Merged-chr12-54835214-18
NR9781--MA0501.1.MAF::NFE2	chr5	137720491	137720505	-	0.000	0.000	Merged-chr5-137720664-12
NR7563--MA0591.1.Bach1::Mafk	chr2	181319654	181319668	-	0.000	0.000	Merged-chr2-181319811-50
NR9507--MA0496.2.MAFK	chr5	96879084	96879102	-	0.000	0.000	Merged-chr5-96879087-37
NR10483--MA0501.1.MAF::NFE2	chr6	125541046	125541060	-	0.000	0.000	Merged-chr6-125540912-17
NR2653--MA0591.1.Bach1::Mafk	chr12	31950445	31950459	-	0.000	0.000	Merged-chr12-31950155-135
NR6394--MA0496.2.MAFK	chr19	57329137	57329155	-	0.000	0.000	Merged-chr19-57329037-3
NR10505--MA0117.2.Mafb	chr6	127219511	127219522	+	0.000	0.000	Merged-chr6-127219541-27
NR7487--MA0089.1.MAFG::NFE2L1	chr2	173263799	173263804	+	0.000	0.000	Merged-chr2-173263932-54
NR9109--MA0591.1.Bach1::Mafk	chr5	8841046	8841060	-	0.000	0.000	Merged-chr5-8841034-18
NR6580--MA0501.1.MAF::NFE2	chr2	29683795	29683809	+	0.000	0.000	Merged-chr2-29683864-12
