#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR8240--MA0684.1.RUNX3	chr7	84681780	84681789	+	0.000	0.000	Merged-chr7-84681796-26
NR7923--MA0002.2.RUNX1	chr6	142867634	142867644	-	0.000	0.000	Merged-chr6-142867733-58
NR5972--MA0002.2.RUNX1	chr3	115642817	115642827	+	0.000	0.000	Merged-chr3-115642696-110
NR2551--MA0511.2.RUNX2	chr13	85505257	85505265	-	0.000	0.000	Merged-chr13-85505133-53
NR3150--MA0002.2.RUNX1	chr14	122063903	122063913	-	0.000	0.000	Merged-chr14-122063804-67
NR3421--MA0002.2.RUNX1	chr15	85233150	85233160	-	0.000	0.000	Merged-chr15-85233310-62
NR8492--MA0684.1.RUNX3	chr7	132824524	132824533	+	0.000	0.000	Merged-chr7-132824609-20
NR8287--MA0684.1.RUNX3	chr7	99087176	99087185	-	0.000	0.000	Merged-chr7-99087128-56
NR8829--MA0684.1.RUNX3	chr8	94447746	94447755	+	0.000	0.000	Merged-chr8-94447653-43
NR7860--MA0511.2.RUNX2	chr6	130419388	130419396	-	0.000	0.000	Merged-chr6-130419325-26
NR8015--MA0002.2.RUNX1	chr7	19817721	19817731	-	0.000	0.000	Merged-chr7-19817599-46
NR139--MA0511.2.RUNX2	chr1	55448338	55448346	-	0.000	0.000	Merged-chr1-55448277-23
NR5038--MA0684.1.RUNX3	chr2	32601606	32601615	-	0.000	0.000	Merged-chr2-32601597-23
NR4135--MA0511.2.RUNX2	chr17	56289470	56289478	+	0.000	0.000	Merged-chr17-56289493-28
NR3530--MA0002.2.RUNX1	chr16	4475355	4475365	+	0.000	0.000	Merged-chr16-4475244-54
NR4307--MA0002.2.RUNX1	chr18	6106784	6106794	-	0.000	0.000	Merged-chr18-6106813-28
NR2085--MA0002.2.RUNX1	chr12	99576853	99576863	-	0.000	0.000	Merged-chr12-99576915-38
NR6543--MA0511.2.RUNX2	chr4	105316961	105316969	-	0.000	0.000	Merged-chr4-105316897-22
NR4387--MA0511.2.RUNX2	chr18	36701978	36701986	-	0.000	0.000	Merged-chr18-36701992-26
NR6173--MA0002.2.RUNX1	chr3	152355531	152355541	+	0.000	0.000	Merged-chr3-152355609-21
NR1231--MA0002.2.RUNX1	chr10	118470819	118470829	+	0.000	0.000	Merged-chr10-118470709-40
NR182--MA0511.2.RUNX2	chr1	64527765	64527773	-	0.000	0.000	Merged-chr1-64527761-39
NR1897--MA0002.2.RUNX1	chr12	36157960	36157970	+	0.000	0.000	Merged-chr12-36157829-2
NR6239--MA0002.2.RUNX1	chr4	11900064	11900074	-	0.000	0.000	Merged-chr4-11900204-55
NR5985--MA0002.2.RUNX1	chr3	116808332	116808342	+	0.000	0.000	Merged-chr3-116808199-73
NR1710--MA0511.2.RUNX2	chr11	107693457	107693465	+	0.000	0.000	Merged-chr11-107693539-25
NR5571--MA0002.2.RUNX1	chr2	169423922	169423932	+	0.000	0.000	Merged-chr2-169423761-9
NR278--MA0684.1.RUNX3	chr1	86005772	86005781	+	0.000	0.000	Merged-chr1-86005917-70
NR9109--MA0511.2.RUNX2	chr9	21196289	21196297	-	0.000	0.000	Merged-chr9-21196368-25
NR7158--MA0511.2.RUNX2	chr5	105715611	105715619	-	0.000	0.000	Merged-chr5-105715715-26
NR3686--MA0002.2.RUNX1	chr16	37094321	37094331	+	0.000	0.000	Merged-chr16-37094405-73
NR1611--MA0002.2.RUNX1	chr11	84916302	84916312	-	0.000	0.000	Merged-chr11-84916345-39
NR9725--MA0002.2.RUNX1	chrX	101767450	101767460	+	0.000	0.000	Merged-chrX-101767433-48
NR8362--MA0684.1.RUNX3	chr7	110376354	110376363	-	0.000	0.000	Merged-chr7-110376386-11
NR9040--MA0002.2.RUNX1	chr8	128488265	128488275	-	0.000	0.000	Merged-chr8-128488305-28
NR2246--MA0684.1.RUNX3	chr12	116467215	116467224	-	0.000	0.000	Merged-chr12-116467208-51
NR4049--MA0002.2.RUNX1	chr17	34210705	34210715	+	0.000	0.000	Merged-chr17-34210763-36
NR2098--MA0002.2.RUNX1	chr12	100876364	100876374	-	0.000	0.000	Merged-chr12-100876279-15
NR4876--MA0511.2.RUNX2	chr19	56296921	56296929	+	0.000	0.000	Merged-chr19-56296867-29
NR9711--MA0684.1.RUNX3	chrX	98259805	98259814	+	0.000	0.000	Merged-chrX-98259743-49
NR3381--MA0002.2.RUNX1	chr15	78772519	78772529	-	0.000	0.000	Merged-chr15-78772379-123
NR4035--MA0684.1.RUNX3	chr17	32067762	32067771	+	0.000	0.000	Merged-chr17-32067769-19
NR6109--MA0002.2.RUNX1	chr3	142674813	142674823	+	0.000	0.000	Merged-chr3-142674758-15
NR2478--MA0002.2.RUNX1	chr13	59468173	59468183	-	0.000	0.000	Merged-chr13-59468165-25
NR496--MA0684.1.RUNX3	chr1	151096213	151096222	+	0.000	0.000	Merged-chr1-151096153-39
NR1230--MA0684.1.RUNX3	chr10	118460471	118460480	+	0.000	0.000	Merged-chr10-118460418-18
NR6295--MA0002.2.RUNX1	chr4	44106707	44106717	+	0.000	0.000	Merged-chr4-44106569-17
NR9672--MA0002.2.RUNX1	chrX	59508504	59508514	+	0.000	0.000	Merged-chrX-59508552-38
NR4095--MA0511.2.RUNX2	chr17	46705098	46705106	+	0.000	0.000	Merged-chr17-46705032-57
NR4366--MA0511.2.RUNX2	chr18	32192321	32192329	-	0.000	0.000	Merged-chr18-32192400-28
NR3490--MA0002.2.RUNX1	chr15	97843390	97843400	+	0.000	0.000	Merged-chr15-97843455-26
NR6300--MA0684.1.RUNX3	chr4	44962502	44962511	+	0.000	0.000	Merged-chr4-44962580-14
NR4144--MA0684.1.RUNX3	chr17	56717937	56717946	-	0.000	0.000	Merged-chr17-56717989-1
NR3827--MA0002.2.RUNX1	chr16	87597735	87597745	+	0.000	0.000	Merged-chr16-87597793-27
NR2735--MA0684.1.RUNX3	chr13	114962236	114962245	+	0.000	0.000	Merged-chr13-114962151-20
NR4267--MA0002.2.RUNX1	chr17	86134741	86134751	+	0.000	0.000	Merged-chr17-86134763-8
NR5570--MA0684.1.RUNX3	chr2	169360519	169360528	+	0.000	0.000	Merged-chr2-169360551-6
NR6298--MA0511.2.RUNX2	chr4	44962502	44962510	+	0.000	0.000	Merged-chr4-44962580-14
NR1832--MA0511.2.RUNX2	chr12	13410417	13410425	+	0.000	0.000	Merged-chr12-13410341-33
NR6281--MA0684.1.RUNX3	chr4	40721076	40721085	+	0.000	0.000	Merged-chr4-40721165-38
NR2050--MA0684.1.RUNX3	chr12	91423599	91423608	-	0.000	0.000	Merged-chr12-91423422-39
NR8040--MA0511.2.RUNX2	chr7	28820846	28820854	-	0.000	0.000	Merged-chr7-28820769-1
NR2116--MA0684.1.RUNX3	chr12	102628360	102628369	-	0.000	0.000	Merged-chr12-102628169-116
NR5616--MA0002.2.RUNX1	chr2	179966853	179966863	-	0.000	0.000	Merged-chr2-179966777-32
NR8007--MA0002.2.RUNX1	chr7	19088881	19088891	-	0.000	0.000	Merged-chr7-19089086-1
NR4319--MA0684.1.RUNX3	chr18	10742979	10742988	-	0.000	0.000	Merged-chr18-10742937-26
NR9433--MA0002.2.RUNX1	chr9	95113412	95113422	+	0.000	0.000	Merged-chr9-95113538-34
NR2639--MA0684.1.RUNX3	chr13	102039824	102039833	-	0.000	0.000	Merged-chr13-102039937-1
NR8070--MA0684.1.RUNX3	chr7	38271429	38271438	-	0.000	0.000	Merged-chr7-38271372-62
NR4998--MA0511.2.RUNX2	chr2	24748060	24748068	+	0.000	0.000	Merged-chr2-24748146-35
NR2381--MA0511.2.RUNX2	chr13	33072027	33072035	-	0.000	0.000	Merged-chr13-33072044-31
NR8593--MA0684.1.RUNX3	chr8	4608984	4608993	+	0.000	0.000	Merged-chr8-4608994-5
NR6121--MA0511.2.RUNX2	chr3	144232151	144232159	-	0.000	0.000	Merged-chr3-144232172-58
NR5854--MA0684.1.RUNX3	chr3	88510193	88510202	-	0.000	0.000	Merged-chr3-88510082-59
NR1845--MA0511.2.RUNX2	chr12	16532566	16532574	+	0.000	0.000	Merged-chr12-16532570-85
NR3631--MA0002.2.RUNX1	chr16	24217021	24217031	-	0.000	0.000	Merged-chr16-24217048-44
NR1475--MA0002.2.RUNX1	chr11	58017537	58017547	+	0.000	0.000	Merged-chr11-58017541-22
NR1746--MA0002.2.RUNX1	chr11	113194938	113194948	-	0.000	0.000	Merged-chr11-113194847-27
NR5711--MA0684.1.RUNX3	chr3	38282979	38282988	+	0.000	0.000	Merged-chr3-38283048-27
NR5563--MA0002.2.RUNX1	chr2	167697962	167697972	+	0.000	0.000	Merged-chr2-167698100-38
NR2142--MA0511.2.RUNX2	chr12	108798955	108798963	+	0.000	0.000	Merged-chr12-108799055-2
NR8847--MA0511.2.RUNX2	chr8	105259797	105259805	+	0.000	0.000	Merged-chr8-105259865-21
NR5692--MA0684.1.RUNX3	chr3	35802159	35802168	+	0.000	0.000	Merged-chr3-35802225-4
NR93--MA0002.2.RUNX1	chr1	43070880	43070890	-	0.000	0.000	Merged-chr1-43070918-20
NR7766--MA0002.2.RUNX1	chr6	120199762	120199772	+	0.000	0.000	Merged-chr6-120199707-32
NR1732--MA0684.1.RUNX3	chr11	109497227	109497236	+	0.000	0.000	Merged-chr11-109497188-14
NR5771--MA0511.2.RUNX2	chr3	60496532	60496540	-	0.000	0.000	Merged-chr3-60496424-34
NR5672--MA0002.2.RUNX1	chr3	21996140	21996150	+	0.000	0.000	Merged-chr3-21996009-51
NR379--MA0684.1.RUNX3	chr1	125441363	125441372	-	0.000	0.000	Merged-chr1-125441635-68
NR3992--MA0002.2.RUNX1	chr17	23610490	23610500	+	0.000	0.000	Merged-chr17-23610602-43
NR1170--MA0002.2.RUNX1	chr10	108168049	108168059	+	0.000	0.000	Merged-chr10-108168166-48
NR9760--MA0002.2.RUNX1	chrX	142792337	142792347	+	0.000	0.000	Merged-chrX-142792362-24
NR2218--MA0002.2.RUNX1	chr12	115593089	115593099	+	0.000	0.000	Merged-chr12-115593226-26
NR236--MA0684.1.RUNX3	chr1	78537715	78537724	+	0.000	0.000	Merged-chr1-78537773-101
NR1841--MA0684.1.RUNX3	chr12	16321296	16321305	+	0.000	0.000	Merged-chr12-16321346-3
NR5880--MA0511.2.RUNX2	chr3	94851980	94851988	+	0.000	0.000	Merged-chr3-94852086-36
NR7461--MA0002.2.RUNX1	chr6	31072270	31072280	-	0.000	0.000	Merged-chr6-31072342-44
NR1920--MA0511.2.RUNX2	chr12	41500246	41500254	-	0.000	0.000	Merged-chr12-41500391-75
NR4040--MA0511.2.RUNX2	chr17	32424230	32424238	-	0.000	0.000	Merged-chr17-32424197-48
NR5847--MA0002.2.RUNX1	chr3	87274419	87274429	+	0.000	0.000	Merged-chr3-87274512-10
NR6558--MA0002.2.RUNX1	chr4	107210268	107210278	+	0.000	0.000	Merged-chr4-107210545-62
NR5532--MA0511.2.RUNX2	chr2	164360611	164360619	-	0.000	0.000	Merged-chr2-164360506-23
NR7861--MA0684.1.RUNX3	chr6	130419387	130419396	-	0.000	0.000	Merged-chr6-130419325-26
NR4007--MA0002.2.RUNX1	chr17	26752474	26752484	+	0.000	0.000	Merged-chr17-26752448-33
NR5976--MA0684.1.RUNX3	chr3	115815790	115815799	+	0.000	0.000	Merged-chr3-115815828-66
NR3630--MA0684.1.RUNX3	chr16	24215620	24215629	-	0.000	0.000	Merged-chr16-24215617-40
NR3753--MA0002.2.RUNX1	chr16	52007167	52007177	+	0.000	0.000	Merged-chr16-52007257-28
NR4136--MA0684.1.RUNX3	chr17	56289470	56289479	+	0.000	0.000	Merged-chr17-56289493-28
NR5784--MA0511.2.RUNX2	chr3	65537572	65537580	-	0.000	0.000	Merged-chr3-65537527-21
NR3819--MA0002.2.RUNX1	chr16	78576756	78576766	-	0.000	0.000	Merged-chr16-78576865-120
NR1868--MA0002.2.RUNX1	chr12	26057915	26057925	-	0.000	0.000	Merged-chr12-26057851-43
NR2456--MA0684.1.RUNX3	chr13	52807815	52807824	-	0.000	0.000	Merged-chr13-52807824-44
NR9521--MA0002.2.RUNX1	chr9	113645706	113645716	+	0.000	0.000	Merged-chr9-113645916-42
NR7636--MA0002.2.RUNX1	chr6	87447421	87447431	-	0.000	0.000	Merged-chr6-87447444-55
NR5956--MA0002.2.RUNX1	chr3	108562545	108562555	+	0.000	0.000	Merged-chr3-108562830-113
NR1060--MA0684.1.RUNX3	chr10	85352753	85352762	-	0.000	0.000	Merged-chr10-85352707-44
NR1183--MA0002.2.RUNX1	chr10	111562798	111562808	-	0.000	0.000	Merged-chr10-111562842-26
NR3690--MA0511.2.RUNX2	chr16	38379176	38379184	-	0.000	0.000	Merged-chr16-38379050-30
NR7222--MA0002.2.RUNX1	chr5	115516845	115516855	-	0.000	0.000	Merged-chr5-115516638-85
NR4516--MA0684.1.RUNX3	chr18	65297352	65297361	+	0.000	0.000	Merged-chr18-65297305-30
NR3613--MA0511.2.RUNX2	chr16	22466505	22466513	+	0.000	0.000	Merged-chr16-22466658-43
NR7474--MA0002.2.RUNX1	chr6	34495209	34495219	+	0.000	0.000	Merged-chr6-34495216-31
NR7745--MA0002.2.RUNX1	chr6	117431695	117431705	-	0.000	0.000	Merged-chr6-117431708-65
NR8185--MA0002.2.RUNX1	chr7	75788634	75788644	-	0.000	0.000	Merged-chr7-75788525-69
NR6719--MA0684.1.RUNX3	chr4	145099991	145100000	+	0.000	0.000	Merged-chr4-145100023-41
NR1563--MA0002.2.RUNX1	chr11	76217698	76217708	-	0.000	0.000	Merged-chr11-76217513-52
NR9011--MA0002.2.RUNX1	chr8	126832837	126832847	-	0.000	0.000	Merged-chr8-126833007-101
NR7060--MA0002.2.RUNX1	chr5	89198655	89198665	+	0.000	0.000	Merged-chr5-89198704-31
NR5380--MA0002.2.RUNX1	chr2	131263429	131263439	+	0.000	0.000	Merged-chr2-131263434-7
NR1692--MA0684.1.RUNX3	chr11	106201958	106201967	+	0.000	0.000	Merged-chr11-106202086-45
NR3495--MA0002.2.RUNX1	chr15	99336093	99336103	-	0.000	0.000	Merged-chr15-99336095-27
NR2025--MA0511.2.RUNX2	chr12	85686662	85686670	+	0.000	0.000	Merged-chr12-85686710-55
NR6428--MA0002.2.RUNX1	chr4	83234308	83234318	-	0.000	0.000	Merged-chr4-83234214-31
NR7460--MA0684.1.RUNX3	chr6	30671900	30671909	+	0.000	0.000	Merged-chr6-30671721-27
NR7854--MA0002.2.RUNX1	chr6	129817965	129817975	-	0.000	0.000	Merged-chr6-129817846-22
NR215--MA0684.1.RUNX3	chr1	71594452	71594461	+	0.000	0.000	Merged-chr1-71594444-22
NR5032--MA0002.2.RUNX1	chr2	31062381	31062391	+	0.000	0.000	Merged-chr2-31062467-40
NR3081--MA0002.2.RUNX1	chr14	103048757	103048767	-	0.000	0.000	Merged-chr14-103048950-60
NR2548--MA0511.2.RUNX2	chr13	85399092	85399100	-	0.000	0.000	Merged-chr13-85399027-23
NR1943--MA0002.2.RUNX1	chr12	70075349	70075359	+	0.000	0.000	Merged-chr12-70075230-35
NR689--MA0511.2.RUNX2	chr1	184005826	184005834	+	0.000	0.000	Merged-chr1-184005889-70
NR3974--MA0511.2.RUNX2	chr17	17610106	17610114	+	0.000	0.000	Merged-chr17-17609984-33
NR4129--MA0002.2.RUNX1	chr17	52468606	52468616	-	0.000	0.000	Merged-chr17-52468640-52
NR6636--MA0511.2.RUNX2	chr4	132040469	132040477	+	0.000	0.000	Merged-chr4-132040319-80
NR2134--MA0511.2.RUNX2	chr12	107721106	107721114	-	0.000	0.000	Merged-chr12-107721179-46
NR8217--MA0002.2.RUNX1	chr7	80680394	80680404	+	0.000	0.000	Merged-chr7-80680474-47
NR5240--MA0511.2.RUNX2	chr2	93411436	93411444	-	0.000	0.000	Merged-chr2-93411481-30
NR4529--MA0684.1.RUNX3	chr18	65691625	65691634	+	0.000	0.000	Merged-chr18-65691617-34
NR8297--MA0511.2.RUNX2	chr7	101060676	101060684	-	0.000	0.000	Merged-chr7-101060728-39
NR2164--MA0684.1.RUNX3	chr12	112873516	112873525	+	0.000	0.000	Merged-chr12-112873696-18
NR1803--MA0511.2.RUNX2	chr11	121475787	121475795	-	0.000	0.000	Merged-chr11-121475688-49
NR3984--MA0002.2.RUNX1	chr17	18189955	18189965	-	0.000	0.000	Merged-chr17-18189976-6
NR6318--MA0684.1.RUNX3	chr4	46754922	46754931	-	0.000	0.000	Merged-chr4-46754989-10
NR3779--MA0002.2.RUNX1	chr16	64758703	64758713	+	0.000	0.000	Merged-chr16-64758494-145
NR4638--MA0684.1.RUNX3	chr18	81863434	81863443	+	0.000	0.000	Merged-chr18-81863709-56
NR9752--MA0002.2.RUNX1	chrX	136986279	136986289	+	0.000	0.000	Merged-chrX-136986316-28
NR3242--MA0684.1.RUNX3	chr15	36565767	36565776	-	0.000	0.000	Merged-chr15-36565719-31
NR3907--MA0002.2.RUNX1	chr16	97593309	97593319	+	0.000	0.000	Merged-chr16-97593243-42
NR3321--MA0511.2.RUNX2	chr15	62189978	62189986	-	0.000	0.000	Merged-chr15-62190035-69
NR51--MA0002.2.RUNX1	chr1	23272301	23272311	-	0.000	0.000	Merged-chr1-23272204-17
NR1813--MA0002.2.RUNX1	chr12	3823656	3823666	+	0.000	0.000	Merged-chr12-3823687-29
NR9590--MA0002.2.RUNX1	chr9	119963508	119963518	-	0.000	0.000	Merged-chr9-119963439-34
NR2319--MA0002.2.RUNX1	chr13	13516807	13516817	-	0.000	0.000	Merged-chr13-13516959-38
NR5154--MA0002.2.RUNX1	chr2	69136054	69136064	+	0.000	0.000	Merged-chr2-69135944-40
NR189--MA0002.2.RUNX1	chr1	66279438	66279448	+	0.000	0.000	Merged-chr1-66279555-43
NR6136--MA0002.2.RUNX1	chr3	145538053	145538063	-	0.000	0.000	Merged-chr3-145538069-30
NR6758--MA0511.2.RUNX2	chr4	150545079	150545087	-	0.000	0.000	Merged-chr4-150545055-50
NR7628--MA0002.2.RUNX1	chr6	86645340	86645350	-	0.000	0.000	Merged-chr6-86645182-42
NR5011--MA0002.2.RUNX1	chr2	26623154	26623164	+	0.000	0.000	Merged-chr2-26623162-26
NR1175--MA0002.2.RUNX1	chr10	110742072	110742082	-	0.000	0.000	Merged-chr10-110742149-12
NR5633--MA0511.2.RUNX2	chr3	9550036	9550044	+	0.000	0.000	Merged-chr3-9550148-51
NR1131--MA0511.2.RUNX2	chr10	95283422	95283430	+	0.000	0.000	Merged-chr10-95283638-28
NR6615--MA0511.2.RUNX2	chr4	123416434	123416442	-	0.000	0.000	Merged-chr4-123416422-1
NR4393--MA0511.2.RUNX2	chr18	37814061	37814069	-	0.000	0.000	Merged-chr18-37813954-31
NR4459--MA0511.2.RUNX2	chr18	54970185	54970193	+	0.000	0.000	Merged-chr18-54970177-21
NR1846--MA0684.1.RUNX3	chr12	16532566	16532575	+	0.000	0.000	Merged-chr12-16532570-85
NR1698--MA0002.2.RUNX1	chr11	106961728	106961738	-	0.000	0.000	Merged-chr11-106961822-47
NR3810--MA0511.2.RUNX2	chr16	77358805	77358813	+	0.000	0.000	Merged-chr16-77358770-12
NR870--MA0002.2.RUNX1	chr10	37323929	37323939	+	0.000	0.000	Merged-chr10-37323815-38
NR1703--MA0684.1.RUNX3	chr11	107451279	107451288	+	0.000	0.000	Merged-chr11-107451487-58
NR3235--MA0002.2.RUNX1	chr15	36214899	36214909	+	0.000	0.000	Merged-chr15-36214970-54
NR3857--MA0511.2.RUNX2	chr16	90331260	90331268	+	0.000	0.000	Merged-chr16-90331129-56
NR5438--MA0002.2.RUNX1	chr2	144646569	144646579	+	0.000	0.000	Merged-chr2-144646502-21
NR6026--MA0684.1.RUNX3	chr3	127553408	127553417	-	0.000	0.000	Merged-chr3-127553183-75
NR6149--MA0002.2.RUNX1	chr3	146352405	146352415	-	0.000	0.000	Merged-chr3-146352378-36
NR1207--MA0002.2.RUNX1	chr10	117652226	117652236	-	0.000	0.000	Merged-chr10-117652105-48
NR7575--MA0002.2.RUNX1	chr6	67348224	67348234	-	0.000	0.000	Merged-chr6-67348220-52
NR3887--MA0684.1.RUNX3	chr16	94485295	94485304	-	0.000	0.000	Merged-chr16-94485171-25
NR7802--MA0511.2.RUNX2	chr6	124779821	124779829	+	0.000	0.000	Merged-chr6-124779719-51
NR4770--MA0002.2.RUNX1	chr19	29467000	29467010	+	0.000	0.000	Merged-chr19-29467148-39
NR7432--MA0002.2.RUNX1	chr6	15743711	15743721	+	0.000	0.000	Merged-chr6-15743639-18
NR3473--MA0684.1.RUNX3	chr15	96599113	96599122	-	0.000	0.000	Merged-chr15-96599090-44
NR5752--MA0002.2.RUNX1	chr3	55688355	55688365	-	0.000	0.000	Merged-chr3-55688329-24
NR7684--MA0002.2.RUNX1	chr6	99388827	99388837	-	0.000	0.000	Merged-chr6-99389059-78
NR5010--MA0684.1.RUNX3	chr2	25913386	25913395	-	0.000	0.000	Merged-chr2-25913406-29
NR8067--MA0684.1.RUNX3	chr7	37977883	37977892	-	0.000	0.000	Merged-chr7-37977957-29
NR4058--MA0511.2.RUNX2	chr17	35508087	35508095	-	0.000	0.000	Merged-chr17-35508038-19
NR1773--MA0002.2.RUNX1	chr11	116379606	116379616	+	0.000	0.000	Merged-chr11-116379708-25
NR7270--MA0002.2.RUNX1	chr5	125016720	125016730	-	0.000	0.000	Merged-chr5-125016719-26
NR5927--MA0002.2.RUNX1	chr3	103868201	103868211	-	0.000	0.000	Merged-chr3-103868053-73
NR1302--MA0684.1.RUNX3	chr11	3703758	3703767	-	0.000	0.000	Merged-chr11-3703654-26
NR4088--MA0684.1.RUNX3	chr17	45120172	45120181	-	0.000	0.000	Merged-chr17-45119999-67
NR7793--MA0002.2.RUNX1	chr6	124073038	124073048	+	0.000	0.000	Merged-chr6-124072960-16
NR3710--MA0684.1.RUNX3	chr16	43650508	43650517	+	0.000	0.000	Merged-chr16-43650685-39
NR9700--MA0511.2.RUNX2	chrX	85839395	85839403	+	0.000	0.000	Merged-chrX-85839388-40
NR1677--MA0002.2.RUNX1	chr11	103951403	103951413	-	0.000	0.000	Merged-chr11-103951331-24
NR8255--MA0511.2.RUNX2	chr7	90476343	90476351	-	0.000	0.000	Merged-chr7-90476243-63
NR3313--MA0511.2.RUNX2	chr15	58750401	58750409	+	0.000	0.000	Merged-chr15-58750240-28
NR7445--MA0002.2.RUNX1	chr6	22424382	22424392	+	0.000	0.000	Merged-chr6-22424289-78
NR1904--MA0511.2.RUNX2	chr12	40427673	40427681	-	0.000	0.000	Merged-chr12-40427719-34
NR7716--MA0002.2.RUNX1	chr6	106805263	106805273	+	0.000	0.000	Merged-chr6-106805157-19
NR5494--MA0002.2.RUNX1	chr2	156918722	156918732	-	0.000	0.000	Merged-chr2-156918803-29
NR4024--MA0511.2.RUNX2	chr17	30363571	30363579	-	0.000	0.000	Merged-chr17-30363504-27
NR5765--MA0002.2.RUNX1	chr3	59222393	59222403	-	0.000	0.000	Merged-chr3-59222464-17
NR3214--MA0002.2.RUNX1	chr15	27709377	27709387	+	0.000	0.000	Merged-chr15-27709213-23
NR4640--MA0002.2.RUNX1	chr18	82480039	82480049	+	0.000	0.000	Merged-chr18-82479852-62
NR4911--MA0002.2.RUNX1	chr19	57073087	57073097	+	0.000	0.000	Merged-chr19-57073198-53
NR8285--MA0684.1.RUNX3	chr7	99003412	99003421	+	0.000	0.000	Merged-chr7-99003498-20
NR9790--MA0511.2.RUNX2	chrX	167318995	167319003	-	0.000	0.000	Merged-chrX-167319032-24
NR3200--MA0684.1.RUNX3	chr15	18951818	18951827	-	0.000	0.000	Merged-chr15-18951851-25
NR5669--MA0002.2.RUNX1	chr3	21965700	21965710	-	0.000	0.000	Merged-chr3-21965803-23
NR1643--MA0002.2.RUNX1	chr11	96992920	96992930	-	0.000	0.000	Merged-chr11-96993116-10
NR3945--MA0511.2.RUNX2	chr17	7931641	7931649	-	0.000	0.000	Merged-chr17-7931540-55
NR5132--MA0684.1.RUNX3	chr2	60904337	60904346	+	0.000	0.000	Merged-chr2-60904375-31
NR9171--MA0511.2.RUNX2	chr9	43242556	43242564	+	0.000	0.000	Merged-chr9-43242516-24
NR7811--MA0684.1.RUNX3	chr6	125411000	125411009	-	0.000	0.000	Merged-chr6-125411117-9
NR961--MA0511.2.RUNX2	chr10	67096332	67096340	+	0.000	0.000	Merged-chr10-67096355-5
NR1851--MA0511.2.RUNX2	chr12	17726603	17726611	+	0.000	0.000	Merged-chr12-17726607-38
NR5655--MA0684.1.RUNX3	chr3	10151850	10151859	-	0.000	0.000	Merged-chr3-10151750-17
NR7934--MA0002.2.RUNX1	chr6	143419986	143419996	-	0.000	0.000	Merged-chr6-143420125-29
NR7458--MA0002.2.RUNX1	chr6	30671833	30671843	+	0.000	0.000	Merged-chr6-30671721-27
NR9694--MA0511.2.RUNX2	chrX	77509329	77509337	+	0.000	0.000	Merged-chrX-77509424-59
NR2357--MA0511.2.RUNX2	chr13	29855584	29855592	+	0.000	0.000	Merged-chr13-29855504-46
NR3703--MA0002.2.RUNX1	chr16	43376986	43376996	+	0.000	0.000	Merged-chr16-43376977-35
NR7414--MA0511.2.RUNX2	chr6	3620708	3620716	-	0.000	0.000	Merged-chr6-3620670-56
NR1276--MA0002.2.RUNX1	chr10	127107654	127107664	-	0.000	0.000	Merged-chr10-127107710-55
NR7315--MA0002.2.RUNX1	chr5	135661995	135662005	+	0.000	0.000	Merged-chr5-135662123-17
NR8026--MA0002.2.RUNX1	chr7	24907467	24907477	-	0.000	0.000	Merged-chr7-24907321-66
NR9181--MA0002.2.RUNX1	chr9	44646143	44646153	+	0.000	0.000	Merged-chr9-44646194-52
NR2387--MA0684.1.RUNX3	chr13	34914837	34914846	-	0.000	0.000	Merged-chr13-34914852-26
NR3911--MA0511.2.RUNX2	chr17	5107995	5108003	-	0.000	0.000	Merged-chr17-5107865-36
NR9581--MA0684.1.RUNX3	chr9	119744091	119744100	+	0.000	0.000	Merged-chr9-119744132-67
NR3336--MA0002.2.RUNX1	chr15	66507879	66507889	-	0.000	0.000	Merged-chr15-66508027-52
NR22--MA0002.2.RUNX1	chr1	13514011	13514021	+	0.000	0.000	Merged-chr1-13513958-35
NR5744--MA0002.2.RUNX1	chr3	52648013	52648023	+	0.000	0.000	Merged-chr3-52648133-66
NR3544--MA0511.2.RUNX2	chr16	10844391	10844399	+	0.000	0.000	Merged-chr16-10844299-63
NR3988--MA0684.1.RUNX3	chr17	18458391	18458400	+	0.000	0.000	Merged-chr17-18458447-27
NR8072--MA0511.2.RUNX2	chr7	42642552	42642560	+	0.000	0.000	Merged-chr7-42642590-33
NR3796--MA0511.2.RUNX2	chr16	75343467	75343475	+	0.000	0.000	Merged-chr16-75343528-33
NR5853--MA0002.2.RUNX1	chr3	88510192	88510202	+	0.000	0.000	Merged-chr3-88510082-59
NR1894--MA0684.1.RUNX3	chr12	35682323	35682332	+	0.000	0.000	Merged-chr12-35682263-36
NR3382--MA0511.2.RUNX2	chr15	78923726	78923734	-	0.000	0.000	Merged-chr15-78923681-44
NR1417--MA0002.2.RUNX1	chr11	46462158	46462168	+	0.000	0.000	Merged-chr11-46462115-37
NR5982--MA0684.1.RUNX3	chr3	116465929	116465938	-	0.000	0.000	Merged-chr3-116465927-56
