#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR6728--MA0002.2.RUNX1	chr4	47234917	47234927	+	0.000	0.000	Merged-chr4-47234972-22
NR8759--MA0511.2.RUNX2	chr7	84740072	84740080	-	0.000	0.000	Merged-chr7-84740151-41
NR2848--MA0511.2.RUNX2	chr13	104288314	104288322	-	0.000	0.000	Merged-chr13-104288179-50
NR4035--MA0684.1.RUNX3	chr16	89986206	89986215	+	0.000	0.000	Merged-chr16-89986478-112
NR2749--MA0002.2.RUNX1	chr13	89889237	89889247	-	0.000	0.000	Merged-chr13-89889254-28
NR1723--MA0511.2.RUNX2	chr11	80484436	80484444	-	0.000	0.000	Merged-chr11-80484398-4
NR9771--MA0511.2.RUNX2	chr9	80313776	80313784	-	0.000	0.000	Merged-chr9-80313733-27
NR5540--MA0511.2.RUNX2	chr2	103652251	103652259	-	0.000	0.000	Merged-chr2-103652335-51
NR1353--MA0002.2.RUNX1	chr10	117111757	117111767	+	0.000	0.000	Merged-chr10-117111602-47
NR8868--MA0511.2.RUNX2	chr7	112180310	112180318	-	0.000	0.000	Merged-chr7-112180328-30
NR4637--MA0511.2.RUNX2	chr18	39758461	39758469	+	0.000	0.000	Merged-chr18-39758407-11
NR6695--MA0684.1.RUNX3	chr4	40172494	40172503	+	0.000	0.000	Merged-chr4-40172628-23
NR6966--MA0684.1.RUNX3	chr4	116053542	116053551	-	0.000	0.000	Merged-chr4-116053495-96
NR2259--MA0684.1.RUNX3	chr12	100277062	100277071	+	0.000	0.000	Merged-chr12-100277058-24
NR6569--MA0511.2.RUNX2	chr3	154778979	154778987	+	0.000	0.000	Merged-chr3-154778992-62
NR5693--MA0002.2.RUNX1	chr2	144646344	144646354	-	0.000	0.000	Merged-chr2-144646502-21
NR4223--MA0511.2.RUNX2	chr17	30363571	30363579	-	0.000	0.000	Merged-chr17-30363504-27
NR3413--MA0002.2.RUNX1	chr15	31649791	31649801	+	0.000	0.000	Merged-chr15-31649789-27
NR8106--MA0511.2.RUNX2	chr6	90782604	90782612	+	0.000	0.000	Merged-chr6-90782586-39
NR8755--MA0684.1.RUNX3	chr7	84681780	84681789	+	0.000	0.000	Merged-chr7-84681796-26
NR4524--MA0684.1.RUNX3	chr18	10154729	10154738	-	0.000	0.000	Merged-chr18-10154788-16
NR3350--MA0511.2.RUNX2	chr15	3290533	3290541	-	0.000	0.000	Merged-chr15-3290686-29
NR1941--MA0511.2.RUNX2	chr12	8847370	8847378	-	0.000	0.000	Merged-chr12-8847092-48
NR8070--MA0684.1.RUNX3	chr6	83096108	83096117	+	0.000	0.000	Merged-chr6-83096074-55
NR5202--MA0002.2.RUNX1	chr2	14712031	14712041	+	0.000	0.000	Merged-chr2-14711970-14
NR4776--MA0684.1.RUNX3	chr18	70544482	70544491	+	0.000	0.000	Merged-chr18-70544560-36
NR1842--MA0002.2.RUNX1	chr11	109497185	109497195	+	0.000	0.000	Merged-chr11-109497188-14
NR9685--MA0002.2.RUNX1	chr9	59959388	59959398	+	0.000	0.000	Merged-chr9-59959525-42
NR4028--MA0002.2.RUNX1	chr16	89938357	89938367	-	0.000	0.000	Merged-chr16-89938532-48
NR2077--MA0002.2.RUNX1	chr12	68840432	68840442	-	0.000	0.000	Merged-chr12-68840505-1
NR2619--MA0002.2.RUNX1	chr13	55255485	55255495	+	0.000	0.000	Merged-chr13-55255412-37
NR637--MA0684.1.RUNX3	chr1	164138822	164138831	+	0.000	0.000	Merged-chr1-164138853-49
NR489--MA0002.2.RUNX1	chr1	136568882	136568892	+	0.000	0.000	Merged-chr1-136568866-12
NR9099--MA0684.1.RUNX3	chr7	143907540	143907549	-	0.000	0.000	Merged-chr7-143907532-35
NR6108--MA0684.1.RUNX3	chr3	81102254	81102263	-	0.000	0.000	Merged-chr3-81102418-9
NR1223--MA0002.2.RUNX1	chr10	86795037	86795047	+	0.000	0.000	Merged-chr10-86794881-42
NR9271--MA0002.2.RUNX1	chr8	70160137	70160147	+	0.000	0.000	Merged-chr8-70160118-32
NR9542--MA0002.2.RUNX1	chr9	15004571	15004581	+	0.000	0.000	Merged-chr9-15004523-21
NR5040--MA0002.2.RUNX1	chr19	41354447	41354457	+	0.000	0.000	Merged-chr19-41354593-71
NR1680--MA0002.2.RUNX1	chr11	73267422	73267432	+	0.000	0.000	Merged-chr11-73267242-14
NR7991--MA0684.1.RUNX3	chr6	60940542	60940551	+	0.000	0.000	Merged-chr6-60940563-22
NR6422--MA0684.1.RUNX3	chr3	135629097	135629106	+	0.000	0.000	Merged-chr3-135628984-19
NR3012--MA0002.2.RUNX1	chr14	27268393	27268403	-	0.000	0.000	Merged-chr14-27268313-23
NR8625--MA0684.1.RUNX3	chr7	49364549	49364558	+	0.000	0.000	Merged-chr7-49364720-42
NR4345--MA0511.2.RUNX2	chr17	56717938	56717946	-	0.000	0.000	Merged-chr17-56717989-1
NR8477--MA0002.2.RUNX1	chr6	145980992	145981002	+	0.000	0.000	Merged-chr6-145981176-43
NR4123--MA0684.1.RUNX3	chr17	7164084	7164093	-	0.000	0.000	Merged-chr17-7164154-31
NR9969--MA0002.2.RUNX1	chr9	115088474	115088484	-	0.000	0.000	Merged-chr9-115088492-13
NR5943--MA0002.2.RUNX1	chr3	19894898	19894908	+	0.000	0.000	Merged-chr3-19894950-73
NR3787--MA0002.2.RUNX1	chr16	22640015	22640025	-	0.000	0.000	Merged-chr16-22640032-11
NR9760--MA0002.2.RUNX1	chr9	77592576	77592586	+	0.000	0.000	Merged-chr9-77592652-18
NR4498--MA0002.2.RUNX1	chr17	88429221	88429231	+	0.000	0.000	Merged-chr17-88429158-10
NR4725--MA0511.2.RUNX2	chr18	65297352	65297360	+	0.000	0.000	Merged-chr18-65297305-30
NR1570--MA0684.1.RUNX3	chr11	32486695	32486704	-	0.000	0.000	Merged-chr11-32486832-15
NR8529--MA0684.1.RUNX3	chr7	12949615	12949624	-	0.000	0.000	Merged-chr7-12949725-56
NR1759--MA0002.2.RUNX1	chr11	93884969	93884979	+	0.000	0.000	Merged-chr11-93885060-4
NR4977--MA0511.2.RUNX2	chr19	29261912	29261920	+	0.000	0.000	Merged-chr19-29261826-30
NR2155--MA0511.2.RUNX2	chr12	85177263	85177271	-	0.000	0.000	Merged-chr12-85177311-38
NR3896--MA0002.2.RUNX1	chr16	48594584	48594594	-	0.000	0.000	Merged-chr16-48594719-53
NR2426--MA0511.2.RUNX2	chr13	6688972	6688980	-	0.000	0.000	Merged-chr13-6689153-22
NR6287--MA0002.2.RUNX1	chr3	108061524	108061534	-	0.000	0.000	Merged-chr3-108061628-33
NR9812--MA0684.1.RUNX3	chr9	85680203	85680212	-	0.000	0.000	Merged-chr9-85680180-31
NR1616--MA0002.2.RUNX1	chr11	54153013	54153023	+	0.000	0.000	Merged-chr11-54152969-5
NR9393--MA0002.2.RUNX1	chr8	114264133	114264143	+	0.000	0.000	Merged-chr8-114264109-12
NR4087--MA0511.2.RUNX2	chr16	97111599	97111607	+	0.000	0.000	Merged-chr16-97111615-1
NR4136--MA0684.1.RUNX3	chr17	8195731	8195740	-	0.000	0.000	Merged-chr17-8195901-46
NR9250--MA0002.2.RUNX1	chr8	64618842	64618852	+	0.000	0.000	Merged-chr8-64618871-24
NR6766--MA0511.2.RUNX2	chr4	57091492	57091500	+	0.000	0.000	Merged-chr4-57091525-28
NR7907--MA0002.2.RUNX1	chr6	38581834	38581844	+	0.000	0.000	Merged-chr6-38581914-20
NR9650--MA0684.1.RUNX3	chr9	52287479	52287488	+	0.000	0.000	Merged-chr9-52287500-36
NR6396--MA0002.2.RUNX1	chr3	132863314	132863324	+	0.000	0.000	Merged-chr3-132863176-3
NR4196--MA0511.2.RUNX2	chr17	25829011	25829019	-	0.000	0.000	Merged-chr17-25828970-38
NR3805--MA0684.1.RUNX3	chr16	25426503	25426512	-	0.000	0.000	Merged-chr16-25426499-60
NR7430--MA0511.2.RUNX2	chr5	73340419	73340427	-	0.000	0.000	Merged-chr5-73340408-13
NR4354--MA0684.1.RUNX3	chr17	62784252	62784261	+	0.000	0.000	Merged-chr17-62784192-42
NR9263--MA0002.2.RUNX1	chr8	67986948	67986958	+	0.000	0.000	Merged-chr8-67986835-44
NR2469--MA0684.1.RUNX3	chr13	21160944	21160953	+	0.000	0.000	Merged-chr13-21161115-55
NR3500--MA0684.1.RUNX3	chr15	52928624	52928633	+	0.000	0.000	Merged-chr15-52928656-21
NR5698--MA0002.2.RUNX1	chr2	145838854	145838864	+	0.000	0.000	Merged-chr2-145838847-32
NR5760--MA0002.2.RUNX1	chr2	156886275	156886285	+	0.000	0.000	Merged-chr2-156886168-20
NR5284--MA0002.2.RUNX1	chr2	32514517	32514527	-	0.000	0.000	Merged-chr2-32514526-37
NR4192--MA0684.1.RUNX3	chr17	24687235	24687244	-	0.000	0.000	Merged-chr17-24687301-48
NR9372--MA0002.2.RUNX1	chr8	107503102	107503112	+	0.000	0.000	Merged-chr8-107503239-42
NR9643--MA0002.2.RUNX1	chr9	50966604	50966614	-	0.000	0.000	Merged-chr9-50966454-25
NR6017--MA0511.2.RUNX2	chr3	51495783	51495791	-	0.000	0.000	Merged-chr3-51495816-13
NR4066--MA0511.2.RUNX2	chr16	94374362	94374370	-	0.000	0.000	Merged-chr16-94374445-4
NR9772--MA0684.1.RUNX3	chr9	80313775	80313784	-	0.000	0.000	Merged-chr9-80313733-27
NR2435--MA0684.1.RUNX3	chr13	9107230	9107239	-	0.000	0.000	Merged-chr13-9107382-45
NR7820--MA0002.2.RUNX1	chr5	149368243	149368253	+	0.000	0.000	Merged-chr5-149368318-30
NR8055--MA0002.2.RUNX1	chr6	72391086	72391096	+	0.000	0.000	Merged-chr6-72391108-3
NR3113--MA0002.2.RUNX1	chr14	63104030	63104040	-	0.000	0.000	Merged-chr14-63104126-25
NR1704--MA0002.2.RUNX1	chr11	76677231	76677241	+	0.000	0.000	Merged-chr11-76677169-5
NR8948--MA0511.2.RUNX2	chr7	122288946	122288954	-	0.000	0.000	Merged-chr7-122289082-6
NR3513--MA0684.1.RUNX3	chr15	59009573	59009582	+	0.000	0.000	Merged-chr15-59009632-21
NR3365--MA0002.2.RUNX1	chr15	9575028	9575038	+	0.000	0.000	Merged-chr15-9575046-48
NR4224--MA0684.1.RUNX3	chr17	30363570	30363579	-	0.000	0.000	Merged-chr17-30363504-27
NR2273--MA0684.1.RUNX3	chr12	100988529	100988538	+	0.000	0.000	Merged-chr12-100988724-71
NR9960--MA0511.2.RUNX2	chr9	114758432	114758440	+	0.000	0.000	Merged-chr9-114758587-29
NR8107--MA0684.1.RUNX3	chr6	90984209	90984218	+	0.000	0.000	Merged-chr6-90984346-4
NR5839--MA0002.2.RUNX1	chr2	169360519	169360529	-	0.000	0.000	Merged-chr2-169360551-6
NR4476--MA0684.1.RUNX3	chr17	86038397	86038406	+	0.000	0.000	Merged-chr17-86038391-20
NR1608--MA0002.2.RUNX1	chr11	52224161	52224171	-	0.000	0.000	Merged-chr11-52224357-50
NR9927--MA0002.2.RUNX1	chr9	108617515	108617525	+	0.000	0.000	Merged-chr9-108617434-16
NR3080--MA0684.1.RUNX3	chr14	54222637	54222646	-	0.000	0.000	Merged-chr14-54222562-63
NR7833--MA0002.2.RUNX1	chr5	151252478	151252488	-	0.000	0.000	Merged-chr5-151252284-65
NR3060--MA0002.2.RUNX1	chr14	50870659	50870669	-	0.000	0.000	Merged-chr14-50870513-68
NR3331--MA0002.2.RUNX1	chr14	121970662	121970672	-	0.000	0.000	Merged-chr14-121970624-14
NR3602--MA0002.2.RUNX1	chr15	83076228	83076238	+	0.000	0.000	Merged-chr15-83076168-47
NR8339--MA0002.2.RUNX1	chr6	129067174	129067184	+	0.000	0.000	Merged-chr6-129067175-32
NR5633--MA0511.2.RUNX2	chr2	128381937	128381945	-	0.000	0.000	Merged-chr2-128381991-22
NR5904--MA0511.2.RUNX2	chr3	9567028	9567036	+	0.000	0.000	Merged-chr3-9567055-14
NR4108--MA0002.2.RUNX1	chr17	5402773	5402783	-	0.000	0.000	Merged-chr17-5402492-35
NR1846--MA0684.1.RUNX3	chr11	109497227	109497236	+	0.000	0.000	Merged-chr11-109497188-14
NR7836--MA0511.2.RUNX2	chr6	3496351	3496359	-	0.000	0.000	Merged-chr6-3496456-14
NR4508--MA0684.1.RUNX3	chr17	93158627	93158636	-	0.000	0.000	Merged-chr17-93158612-24
NR9351--MA0002.2.RUNX1	chr8	95434759	95434769	-	0.000	0.000	Merged-chr8-95434807-65
NR5120--MA0002.2.RUNX1	chr19	57411967	57411977	+	0.000	0.000	Merged-chr19-57412064-43
NR8177--MA0002.2.RUNX1	chr6	100255528	100255538	-	0.000	0.000	Merged-chr6-100255672-12
NR9480--MA0684.1.RUNX3	chr8	125667472	125667481	-	0.000	0.000	Merged-chr8-125667402-39
NR3791--MA0511.2.RUNX2	chr16	23181796	23181804	-	0.000	0.000	Merged-chr16-23181616-66
NR5372--MA0002.2.RUNX1	chr2	60504849	60504859	+	0.000	0.000	Merged-chr2-60505033-24
NR5643--MA0002.2.RUNX1	chr2	129198693	129198703	+	0.000	0.000	Merged-chr2-129198566-84
NR4346--MA0684.1.RUNX3	chr17	56717937	56717946	-	0.000	0.000	Merged-chr17-56717989-1
NR2395--MA0684.1.RUNX3	chr12	117586385	117586394	-	0.000	0.000	Merged-chr12-117586270-30
NR9860--MA0684.1.RUNX3	chr9	94621078	94621087	-	0.000	0.000	Merged-chr9-94620917-97
NR3615--MA0002.2.RUNX1	chr15	84372841	84372851	+	0.000	0.000	Merged-chr15-84372915-18
NR4869--MA0684.1.RUNX3	chr18	84302688	84302697	+	0.000	0.000	Merged-chr18-84302803-33
NR1459--MA0002.2.RUNX1	chr10	128637206	128637216	+	0.000	0.000	Merged-chr10-128637070-78
NR5917--MA0511.2.RUNX2	chr3	10151851	10151859	-	0.000	0.000	Merged-chr3-10151750-17
NR3695--MA0511.2.RUNX2	chr15	98772774	98772782	-	0.000	0.000	Merged-chr15-98772758-63
NR7161--MA0002.2.RUNX1	chr4	148509631	148509641	+	0.000	0.000	Merged-chr4-148509676-49
NR3744--MA0684.1.RUNX3	chr16	10979593	10979602	-	0.000	0.000	Merged-chr16-10979660-46
NR1521--MA0002.2.RUNX1	chr11	16858836	16858846	+	0.000	0.000	Merged-chr11-16858803-1
NR6258--MA0002.2.RUNX1	chr3	104678928	104678938	-	0.000	0.000	Merged-chr3-104679005-14
NR3823--MA0511.2.RUNX2	chr16	32520610	32520618	-	0.000	0.000	Merged-chr16-32520584-37
NR7955--MA0002.2.RUNX1	chr6	50009527	50009537	+	0.000	0.000	Merged-chr6-50009459-48
NR2027--MA0002.2.RUNX1	chr12	36157960	36157970	+	0.000	0.000	Merged-chr12-36157829-2
NR4107--MA0684.1.RUNX3	chr17	5108051	5108060	+	0.000	0.000	Merged-chr17-5107865-36
NR2156--MA0684.1.RUNX3	chr12	85177262	85177271	-	0.000	0.000	Merged-chr12-85177311-38
NR1839--MA0002.2.RUNX1	chr11	109445750	109445760	+	0.000	0.000	Merged-chr11-109445792-26
NR7812--MA0002.2.RUNX1	chr5	148709295	148709305	-	0.000	0.000	Merged-chr5-148709171-35
NR5385--MA0002.2.RUNX1	chr2	62332033	62332043	+	0.000	0.000	Merged-chr2-62332140-9
NR5656--MA0002.2.RUNX1	chr2	132264125	132264135	+	0.000	0.000	Merged-chr2-132264143-23
NR740--MA0002.2.RUNX1	chr1	180432048	180432058	+	0.000	0.000	Merged-chr1-180432015-44
NR8047--MA0002.2.RUNX1	chr6	71962875	71962885	+	0.000	0.000	Merged-chr6-71962835-53
NR2506--MA0511.2.RUNX2	chr13	29855584	29855592	+	0.000	0.000	Merged-chr13-29855504-46
NR1425--MA0002.2.RUNX1	chr10	122567063	122567073	-	0.000	0.000	Merged-chr10-122566962-17
NR9473--MA0002.2.RUNX1	chr8	125378073	125378083	+	0.000	0.000	Merged-chr8-125377890-6
NR3357--MA0002.2.RUNX1	chr15	5108560	5108570	+	0.000	0.000	Merged-chr15-5108448-64
NR10154--MA0002.2.RUNX1	chrX	77522909	77522919	+	0.000	0.000	Merged-chrX-77522857-17
NR9125--MA0002.2.RUNX1	chr8	9811411	9811421	-	0.000	0.000	Merged-chr8-9811294-16
NR1091--MA0511.2.RUNX2	chr10	67096332	67096340	+	0.000	0.000	Merged-chr10-67096355-5
NR1362--MA0511.2.RUNX2	chr10	117494385	117494393	-	0.000	0.000	Merged-chr10-117494286-56
NR5913--MA0684.1.RUNX3	chr3	9863248	9863257	-	0.000	0.000	Merged-chr3-9863342-50
NR1534--MA0002.2.RUNX1	chr11	20332635	20332645	+	0.000	0.000	Merged-chr11-20332805-89
NR3770--MA0511.2.RUNX2	chr16	15862878	15862886	+	0.000	0.000	Merged-chr16-15863011-112
NR9853--MA0002.2.RUNX1	chr9	92611076	92611086	+	0.000	0.000	Merged-chr9-92611125-19
NR4911--MA0002.2.RUNX1	chr19	9044577	9044587	-	0.000	0.000	Merged-chr19-9044473-28
NR7031--MA0002.2.RUNX1	chr4	129621168	129621178	+	0.000	0.000	Merged-chr4-129621333-30
NR329--MA0684.1.RUNX3	chr1	92371736	92371745	+	0.000	0.000	Merged-chr1-92371802-28
NR3737--MA0002.2.RUNX1	chr16	8412313	8412323	-	0.000	0.000	Merged-chr16-8412399-34
NR7554--MA0002.2.RUNX1	chr5	105443608	105443618	+	0.000	0.000	Merged-chr5-105443564-46
NR3200--MA0684.1.RUNX3	chr14	78474145	78474154	+	0.000	0.000	Merged-chr14-78474159-29
NR3052--MA0002.2.RUNX1	chr14	48236301	48236311	+	0.000	0.000	Merged-chr14-48236278-24
NR6700--MA0002.2.RUNX1	chr4	41064377	41064387	+	0.000	0.000	Merged-chr4-41064306-11
NR9486--MA0002.2.RUNX1	chr8	125871176	125871186	-	0.000	0.000	Merged-chr8-125871015-13
NR3945--MA0511.2.RUNX2	chr16	58519518	58519526	+	0.000	0.000	Merged-chr16-58519695-16
NR5132--MA0684.1.RUNX3	chr19	59344465	59344474	+	0.000	0.000	Merged-chr19-59344493-23
NR5460--MA0002.2.RUNX1	chr2	75991099	75991109	-	0.000	0.000	Merged-chr2-75991050-38
NR1567--MA0684.1.RUNX3	chr11	32138417	32138426	-	0.000	0.000	Merged-chr11-32138495-33
NR6952--MA0002.2.RUNX1	chr4	109274052	109274062	+	0.000	0.000	Merged-chr4-109273984-17
NR3260--MA0511.2.RUNX2	chr14	103048757	103048765	+	0.000	0.000	Merged-chr14-103048950-60
NR7663--MA0002.2.RUNX1	chr5	118678867	118678877	-	0.000	0.000	Merged-chr5-118678760-15
NR9200--MA0002.2.RUNX1	chr8	34615169	34615179	-	0.000	0.000	Merged-chr8-34615057-34
NR2973--MA0002.2.RUNX1	chr14	20025508	20025518	-	0.000	0.000	Merged-chr14-20025381-48
NR7315--MA0002.2.RUNX1	chr5	31964050	31964060	+	0.000	0.000	Merged-chr5-31963887-11
NR1676--MA0684.1.RUNX3	chr11	73019624	73019633	-	0.000	0.000	Merged-chr11-73019652-4
NR1799--MA0002.2.RUNX1	chr11	102739354	102739364	-	0.000	0.000	Merged-chr11-102739455-28
NR8648--MA0511.2.RUNX2	chr7	58181740	58181748	+	0.000	0.000	Merged-chr7-58181650-26
NR1960--MA0511.2.RUNX2	chr12	16532566	16532574	+	0.000	0.000	Merged-chr12-16532570-85
NR7296--MA0002.2.RUNX1	chr5	25092799	25092809	-	0.000	0.000	Merged-chr5-25092896-11
NR7838--MA0002.2.RUNX1	chr6	3620706	3620716	+	0.000	0.000	Merged-chr6-3620670-56
NR5887--MA0002.2.RUNX1	chr2	181288180	181288190	+	0.000	0.000	Merged-chr2-181288221-3
NR3541--MA0002.2.RUNX1	chr15	66786799	66786809	+	0.000	0.000	Merged-chr15-66786864-7
NR5572--MA0511.2.RUNX2	chr2	114145119	114145127	+	0.000	0.000	Merged-chr2-114145226-70
NR1927--MA0002.2.RUNX1	chr12	3441657	3441667	+	0.000	0.000	Merged-chr12-3441534-29
NR1070--MA0511.2.RUNX2	chr10	60162675	60162683	-	0.000	0.000	Merged-chr10-60162645-38
NR9660--MA0511.2.RUNX2	chr9	53854919	53854927	+	0.000	0.000	Merged-chr9-53854971-17
NR3941--MA0684.1.RUNX3	chr16	57495697	57495706	-	0.000	0.000	Merged-chr16-57495758-66
NR5473--MA0002.2.RUNX1	chr2	79370942	79370952	-	0.000	0.000	Merged-chr2-79370906-44
NR5744--MA0002.2.RUNX1	chr2	154754252	154754262	+	0.000	0.000	Merged-chr2-154754253-27
NR4669--MA0511.2.RUNX2	chr18	54986777	54986785	+	0.000	0.000	Merged-chr18-54986948-23
NR3859--MA0002.2.RUNX1	chr16	42907565	42907575	+	0.000	0.000	Merged-chr16-42907502-34
NR7090--MA0511.2.RUNX2	chr4	138282881	138282889	-	0.000	0.000	Merged-chr4-138283015-36
NR1708--MA0684.1.RUNX3	chr11	77468094	77468103	+	0.000	0.000	Merged-chr11-77467994-17
NR6822--MA0002.2.RUNX1	chr4	84118723	84118733	+	0.000	0.000	Merged-chr4-84118627-8
NR3401--MA0511.2.RUNX2	chr15	28081354	28081362	+	0.000	0.000	Merged-chr15-28081319-36
NR5525--MA0684.1.RUNX3	chr2	101991894	101991903	-	0.000	0.000	Merged-chr2-101991789-33
NR1023--MA0684.1.RUNX3	chr10	42849060	42849069	+	0.000	0.000	Merged-chr10-42848913-29
NR6088--MA0002.2.RUNX1	chr3	75714111	75714121	-	0.000	0.000	Merged-chr3-75714014-36
NR1768--MA0511.2.RUNX2	chr11	95232114	95232122	+	0.000	0.000	Merged-chr11-95232173-16
NR8168--MA0684.1.RUNX3	chr6	99498346	99498355	+	0.000	0.000	Merged-chr6-99498294-17
NR6488--MA0684.1.RUNX3	chr3	144411166	144411175	-	0.000	0.000	Merged-chr3-144411311-32
NR7536--MA0511.2.RUNX2	chr5	103746761	103746769	-	0.000	0.000	Merged-chr5-103746858-38
NR3349--MA0002.2.RUNX1	chr15	3270984	3270994	+	0.000	0.000	Merged-chr15-3270817-58
NR6660--MA0002.2.RUNX1	chr4	24569310	24569320	+	0.000	0.000	Merged-chr4-24569297-30
NR1398--MA0002.2.RUNX1	chr10	118714234	118714244	-	0.000	0.000	Merged-chr10-118714396-52
NR9322--MA0002.2.RUNX1	chr8	86642239	86642249	+	0.000	0.000	Merged-chr8-86642161-12
NR6296--MA0511.2.RUNX2	chr3	108737883	108737891	-	0.000	0.000	Merged-chr3-108737869-29
NR1830--MA0511.2.RUNX2	chr11	108036817	108036825	+	0.000	0.000	Merged-chr11-108036756-13
NR7437--MA0002.2.RUNX1	chr5	75143429	75143439	-	0.000	0.000	Merged-chr5-75143306-22
NR9845--MA0002.2.RUNX1	chr9	90199110	90199120	+	0.000	0.000	Merged-chr9-90199244-4
NR7894--MA0002.2.RUNX1	chr6	33261250	33261260	-	0.000	0.000	Merged-chr6-33261248-23
NR5886--MA0684.1.RUNX3	chr2	181213119	181213128	-	0.000	0.000	Merged-chr2-181212887-72
NR3540--MA0684.1.RUNX3	chr15	66785499	66785508	-	0.000	0.000	Merged-chr15-66785581-20
NR1778--MA0002.2.RUNX1	chr11	98477189	98477199	+	0.000	0.000	Merged-chr11-98477457-48
NR7275--MA0002.2.RUNX1	chr5	22360807	22360817	+	0.000	0.000	Merged-chr5-22360842-38
NR3395--MA0511.2.RUNX2	chr15	27828051	27828059	+	0.000	0.000	Merged-chr15-27828052-47
NR5124--MA0684.1.RUNX3	chr19	58051140	58051149	+	0.000	0.000	Merged-chr19-58051277-2
NR3444--MA0684.1.RUNX3	chr15	36733860	36733869	-	0.000	0.000	Merged-chr15-36733808-27
NR5723--MA0002.2.RUNX1	chr2	152671727	152671737	+	0.000	0.000	Merged-chr2-152671546-97
NR9212--MA0684.1.RUNX3	chr8	35898293	35898302	-	0.000	0.000	Merged-chr8-35898290-14
NR7926--MA0002.2.RUNX1	chr6	43619393	43619403	-	0.000	0.000	Merged-chr6-43619418-19
NR3696--MA0684.1.RUNX3	chr15	98772773	98772782	-	0.000	0.000	Merged-chr15-98772758-63
NR3967--MA0684.1.RUNX3	chr16	66013799	66013808	-	0.000	0.000	Merged-chr16-66013877-5
NR583--MA0002.2.RUNX1	chr1	156615519	156615529	+	0.000	0.000	Merged-chr1-156615670-66
NR1268--MA0002.2.RUNX1	chr10	94116388	94116398	+	0.000	0.000	Merged-chr10-94116374-33
NR7784--MA0684.1.RUNX3	chr5	142938526	142938535	+	0.000	0.000	Merged-chr5-142938564-20
NR1539--MA0002.2.RUNX1	chr11	21690732	21690742	+	0.000	0.000	Merged-chr11-21690668-23
NR810--MA0511.2.RUNX2	chr1	190896288	190896296	-	0.000	0.000	Merged-chr1-190896359-15
NR440--MA0002.2.RUNX1	chr1	128328907	128328917	-	0.000	0.000	Merged-chr1-128328998-2
NR7370--MA0684.1.RUNX3	chr5	52872436	52872445	+	0.000	0.000	Merged-chr5-52872385-12
NR7641--MA0684.1.RUNX3	chr5	115693470	115693479	+	0.000	0.000	Merged-chr5-115693567-32
NR7912--MA0684.1.RUNX3	chr6	39347440	39347449	+	0.000	0.000	Merged-chr6-39347435-5
NR1952--MA0511.2.RUNX2	chr12	16165140	16165148	+	0.000	0.000	Merged-chr12-16165159-14
NR840--MA0684.1.RUNX3	chr1	193146437	193146446	+	0.000	0.000	Merged-chr1-193146532-29
NR3533--MA0002.2.RUNX1	chr15	63969325	63969335	+	0.000	0.000	Merged-chr15-63969330-24
NR1919--MA0002.2.RUNX1	chr11	120981052	120981062	+	0.000	0.000	Merged-chr11-120981125-9
NR3391--MA0684.1.RUNX3	chr15	27596963	27596972	+	0.000	0.000	Merged-chr15-27596992-56
NR9652--MA0511.2.RUNX2	chr9	53301585	53301593	-	0.000	0.000	Merged-chr9-53301567-34
NR3785--MA0002.2.RUNX1	chr16	22526576	22526586	+	0.000	0.000	Merged-chr16-22526487-34
NR1234--MA0002.2.RUNX1	chr10	89327137	89327147	+	0.000	0.000	Merged-chr10-89327162-49
NR9824--MA0002.2.RUNX1	chr9	86579902	86579912	+	0.000	0.000	Merged-chr9-86579809-9
NR8256--MA0684.1.RUNX3	chr6	119159740	119159749	+	0.000	0.000	Merged-chr6-119159656-11
NR5322--MA0002.2.RUNX1	chr2	49868558	49868568	-	0.000	0.000	Merged-chr2-49868587-25
NR1092--MA0684.1.RUNX3	chr10	67096332	67096341	+	0.000	0.000	Merged-chr10-67096355-5
NR201--MA0002.2.RUNX1	chr1	64986260	64986270	+	0.000	0.000	Merged-chr1-64986300-23
NR4025--MA0684.1.RUNX3	chr16	89817051	89817060	+	0.000	0.000	Merged-chr16-89817047-30
NR3708--MA0002.2.RUNX1	chr15	100301529	100301539	+	0.000	0.000	Merged-chr15-100301694-19
NR5517--MA0684.1.RUNX3	chr2	98662609	98662618	-	0.000	0.000	Merged-chr2-98662597-69
NR5369--MA0002.2.RUNX1	chr2	59716626	59716636	+	0.000	0.000	Merged-chr2-59716624-17
NR3023--MA0002.2.RUNX1	chr14	31195099	31195109	-	0.000	0.000	Merged-chr14-31195196-97
NR9334--MA0684.1.RUNX3	chr8	91381939	91381948	-	0.000	0.000	Merged-chr8-91381957-7
NR1614--MA0002.2.RUNX1	chr11	53858964	53858974	+	0.000	0.000	Merged-chr11-53859156-64
