#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR15360--MA0741.1.KLF16	chr12	114587504	114587514	-	0.000	0.000	Merged-chr12-114587375-26
NR35958--MA0599.1.KLF5	chr2	122028500	122028509	+	0.000	0.000	Merged-chr2-122028535-87
NR22647--MA0657.1.KLF13	chr15	85036988	85037005	+	0.000	0.000	Merged-chr15-85036968-63
NR25904--MA0741.1.KLF16	chr17	8525163	8525173	-	0.000	0.000	Merged-chr17-8525059-23
NR6678--MA0741.1.KLF16	chr10	80848723	80848733	+	0.000	0.000	Merged-chr10-80848752-35
NR15994--MA0740.1.KLF14	chr13	34994173	34994186	-	0.000	0.000	Merged-chr13-34994132-82
NR8700--MA0742.1.Klf12	chr10	128705070	128705084	+	0.000	0.000	Merged-chr10-128704934-88
NR5325--MA0493.1.Klf1	chr10	40212715	40212725	-	0.000	0.000	Merged-chr10-40212600-39
NR22461--MA0599.1.KLF5	chr15	81399729	81399738	+	0.000	0.000	Merged-chr15-81399835-76
NR26344--MA0741.1.KLF16	chr17	23804966	23804976	+	0.000	0.000	Merged-chr17-23804820-15
NR13834--MA0599.1.KLF5	chr12	69790737	69790746	-	0.000	0.000	Merged-chr12-69790971-62
NR67744--MA0741.1.KLF16	chrX	103695429	103695439	+	0.000	0.000	Merged-chrX-103695530-55
NR34000--MA0741.1.KLF16	chr2	36091473	36091483	+	0.000	0.000	Merged-chr2-36091401-36
NR29450--MA0741.1.KLF16	chr18	36454527	36454537	-	0.000	0.000	Merged-chr18-36454409-61
NR14010--MA0493.1.Klf1	chr12	76312186	76312196	-	0.000	0.000	Merged-chr12-76312183-20
NR2447--MA0741.1.KLF16	chr1	138134538	138134548	+	0.000	0.000	Merged-chr1-138134522-12
NR39847--MA0740.1.KLF14	chr3	95434355	95434368	-	0.000	0.000	Merged-chr3-95434415-68
NR39646--MA0599.1.KLF5	chr3	89387268	89387277	-	0.000	0.000	Merged-chr3-89387256-27
NR60407--MA0741.1.KLF16	chr8	31176267	31176277	+	0.000	0.000	Merged-chr8-31176190-29
NR47059--MA0741.1.KLF16	chr5	24445274	24445284	+	0.000	0.000	Merged-chr5-24445119-58
NR55586--MA0741.1.KLF16	chr7	19272255	19272265	+	0.000	0.000	Merged-chr7-19272089-134
NR16105--MA0740.1.KLF14	chr13	39012007	39012020	+	0.000	0.000	Merged-chr13-39011940-27
NR6581--MA0599.1.KLF5	chr10	80566558	80566567	+	0.000	0.000	Merged-chr10-80566579-19
NR31612--MA0599.1.KLF5	chr19	18631920	18631929	-	0.000	0.000	Merged-chr19-18631722-88
NR11932--MA0742.1.Klf12	chr11	101582233	101582247	-	0.000	0.000	Merged-chr11-101582263-20
NR60631--MA0599.1.KLF5	chr8	46859673	46859682	-	0.000	0.000	Merged-chr8-46859659-64
NR65930--MA0742.1.Klf12	chr9	107294467	107294481	-	0.000	0.000	Merged-chr9-107294520-3
NR30164--MA0741.1.KLF16	chr18	65924895	65924905	-	0.000	0.000	Merged-chr18-65924997-33
NR1543--MA0493.1.Klf1	chr1	91094922	91094932	+	0.000	0.000	Merged-chr1-91095015-1
NR9282--MA0599.1.KLF5	chr11	29373593	29373602	-	0.000	0.000	Merged-chr11-29373741-75
NR3719--MA0599.1.KLF5	chr1	175692817	175692826	+	0.000	0.000	Merged-chr1-175692845-123
NR20228--MA0741.1.KLF16	chr14	79331412	79331422	-	0.000	0.000	Merged-chr14-79331457-66
NR827--MA0740.1.KLF14	chr1	60409607	60409620	+	0.000	0.000	Merged-chr1-60409634-93
NR60612--MA1107.1.KLF9	chr8	46617376	46617388	-	0.000	0.000	Merged-chr8-46617433-87
NR37023--MA0599.1.KLF5	chr2	153492967	153492976	-	0.000	0.000	Merged-chr2-153492855-60
NR33189--MA0740.1.KLF14	chr2	18056343	18056356	-	0.000	0.000	Merged-chr2-18056431-3
NR38722--MA0740.1.KLF14	chr3	35754055	35754068	-	0.000	0.000	Merged-chr3-35754323-108
NR26140--MA0599.1.KLF5	chr17	13760508	13760517	-	0.000	0.000	Merged-chr17-13760508-67
NR49457--MA0599.1.KLF5	chr5	115272986	115272995	-	0.000	0.000	Merged-chr5-115272809-62
NR725--MA0742.1.Klf12	chr1	55131228	55131242	+	0.000	0.000	Merged-chr1-55131349-89
NR13332--MA0741.1.KLF16	chr12	25439017	25439027	-	0.000	0.000	Merged-chr12-25438792-86
NR64858--MA0740.1.KLF14	chr9	72389833	72389846	+	0.000	0.000	Merged-chr9-72389636-26
NR36203--MA0741.1.KLF16	chr2	128818049	128818059	+	0.000	0.000	Merged-chr2-128818111-117
NR67601--MA0741.1.KLF16	chrX	77795960	77795970	-	0.000	0.000	Merged-chrX-77795992-119
NR16389--MA0741.1.KLF16	chr13	51685456	51685466	+	0.000	0.000	Merged-chr13-51685389-6
NR31537--MA0657.1.KLF13	chr19	16029181	16029198	-	0.000	0.000	Merged-chr19-16029300-45
NR47121--MA0741.1.KLF16	chr5	24908837	24908847	+	0.000	0.000	Merged-chr5-24908670-93
NR25578--MA0493.1.Klf1	chr16	96852494	96852504	+	0.000	0.000	Merged-chr16-96852506-10
NR31678--MA0742.1.Klf12	chr19	23273968	23273982	+	0.000	0.000	Merged-chr19-23273759-64
NR43803--MA1107.1.KLF9	chr4	98444855	98444867	-	0.000	0.000	Merged-chr4-98444883-15
NR49438--MA1107.1.KLF9	chr5	114824291	114824303	-	0.000	0.000	Merged-chr5-114824362-38
NR53981--MA1107.1.KLF9	chr6	125191792	125191804	-	0.000	0.000	Merged-chr6-125191910-87
NR11690--MA0599.1.KLF5	chr11	98022668	98022677	+	0.000	0.000	Merged-chr11-98022652-17
NR63765--MA0741.1.KLF16	chr9	35176013	35176023	+	0.000	0.000	Merged-chr9-35175859-80
NR889--MA0599.1.KLF5	chr1	64737868	64737877	+	0.000	0.000	Merged-chr1-64737763-173
NR45507--MA0741.1.KLF16	chr4	136021881	136021891	+	0.000	0.000	Merged-chr4-136021705-51
NR2836--MA0742.1.Klf12	chr1	155040292	155040306	+	0.000	0.000	Merged-chr1-155040391-76
NR35597--MA0740.1.KLF14	chr2	106194366	106194379	+	0.000	0.000	Merged-chr2-106194531-13
NR51449--MA0599.1.KLF5	chr6	8509791	8509800	+	0.000	0.000	Merged-chr6-8509880-127
NR51573--MA1107.1.KLF9	chr6	17901375	17901387	-	0.000	0.000	Merged-chr6-17901265-19
NR63533--MA0493.1.Klf1	chr9	21918141	21918151	+	0.000	0.000	Merged-chr9-21918186-50
NR39543--MA0599.1.KLF5	chr3	88493104	88493113	-	0.000	0.000	Merged-chr3-88493035-35
NR46662--MA0741.1.KLF16	chr5	4104511	4104521	+	0.000	0.000	Merged-chr5-4104538-75
NR44692--MA0493.1.Klf1	chr4	124819003	124819013	-	0.000	0.000	Merged-chr4-124819044-3
NR14381--MA1107.1.KLF9	chr12	87441259	87441271	+	0.000	0.000	Merged-chr12-87441335-3
NR43061--MA0599.1.KLF5	chr4	52438972	52438981	-	0.000	0.000	Merged-chr4-52439085-87
NR9080--MA0740.1.KLF14	chr11	20477673	20477686	+	0.000	0.000	Merged-chr11-20477652-51
NR26182--MA0741.1.KLF16	chr17	15704876	15704886	+	0.000	0.000	Merged-chr17-15704757-20
NR6755--MA0740.1.KLF14	chr10	81320858	81320871	+	0.000	0.000	Merged-chr10-81320765-75
NR67853--MA0741.1.KLF16	chrX	134541683	134541693	+	0.000	0.000	Merged-chrX-134541555-76
NR36814--MA1107.1.KLF9	chr2	148021935	148021947	+	0.000	0.000	Merged-chr2-148022020-1
NR2285--MA0741.1.KLF16	chr1	134344720	134344730	+	0.000	0.000	Merged-chr1-134344743-32
NR60048--MA1107.1.KLF9	chr8	11635795	11635807	-	0.000	0.000	Merged-chr8-11635696-171
NR26519--MA0741.1.KLF16	chr17	26095519	26095529	+	0.000	0.000	Merged-chr17-26095399-13
NR38480--MA0599.1.KLF5	chr3	10212203	10212212	-	0.000	0.000	Merged-chr3-10212114-17
NR21697--MA1107.1.KLF9	chr15	58141249	58141261	+	0.000	0.000	Merged-chr15-58141388-72
NR2838--MA0039.3.KLF4	chr1	155040294	155040304	+	0.000	0.000	Merged-chr1-155040391-76
NR22888--MA0741.1.KLF16	chr15	90224264	90224274	+	0.000	0.000	Merged-chr15-90224402-90
NR35075--MA1107.1.KLF9	chr2	84799138	84799150	-	0.000	0.000	Merged-chr2-84799053-115
NR38408--MA0493.1.Klf1	chr3	8667328	8667338	+	0.000	0.000	Merged-chr3-8667385-80
NR697--MA0741.1.KLF16	chr1	53774213	53774223	-	0.000	0.000	Merged-chr1-53774073-61
NR27525--MA0493.1.Klf1	chr17	46680717	46680727	-	0.000	0.000	Merged-chr17-46680916-61
NR61927--MA0599.1.KLF5	chr8	95331821	95331830	-	0.000	0.000	Merged-chr8-95331903-104
NR50299--MA0742.1.Klf12	chr5	134552458	134552472	-	0.000	0.000	Merged-chr5-134552324-62
NR32007--MA1107.1.KLF9	chr19	37523701	37523713	-	0.000	0.000	Merged-chr19-37523720-44
NR4809--MA0599.1.KLF5	chr10	5805570	5805579	-	0.000	0.000	Merged-chr10-5805785-87
NR67347--MA0599.1.KLF5	chrX	48314745	48314754	+	0.000	0.000	Merged-chrX-48314836-34
NR51735--MA0741.1.KLF16	chr6	30304583	30304593	-	0.000	0.000	Merged-chr6-30304390-54
NR56131--MA0657.1.KLF13	chr7	30321673	30321690	-	0.000	0.000	Merged-chr7-30321790-4
NR44912--MA0599.1.KLF5	chr4	129556559	129556568	+	0.000	0.000	Merged-chr4-129556698-9
NR58505--MA0599.1.KLF5	chr7	118533055	118533064	+	0.000	0.000	Merged-chr7-118533138-91
NR51703--MA0740.1.KLF14	chr6	29517305	29517318	-	0.000	0.000	Merged-chr6-29517345-20
NR36312--MA0741.1.KLF16	chr2	132203840	132203850	+	0.000	0.000	Merged-chr2-132203924-18
NR25107--MA0039.3.KLF4	chr16	85000214	85000224	+	0.000	0.000	Merged-chr16-85000062-1,Merged-chr16-85000419-8
NR13290--MA0657.1.KLF13	chr12	24651273	24651290	+	0.000	0.000	Merged-chr12-24651104-2
NR67710--MA0741.1.KLF16	chrX	101429637	101429647	+	0.000	0.000	Merged-chrX-101429503-77
NR14910--MA0493.1.Klf1	chr12	105027967	105027977	+	0.000	0.000	Merged-chr12-105027877-30
NR222--MA0599.1.KLF5	chr1	23922396	23922405	-	0.000	0.000	Merged-chr1-23922466-2
NR46098--MA0599.1.KLF5	chr4	148115864	148115873	-	0.000	0.000	Merged-chr4-148115678-7
NR29378--MA0493.1.Klf1	chr18	34779428	34779438	-	0.000	0.000	Merged-chr18-34779417-31
NR16749--MA1107.1.KLF9	chr13	59585300	59585312	-	0.000	0.000	Merged-chr13-59585318-80
NR2525--MA1107.1.KLF9	chr1	143644281	143644293	-	0.000	0.000	Merged-chr1-143644426-22
NR48139--MA0599.1.KLF5	chr5	75067325	75067334	+	0.000	0.000	Merged-chr5-75067173-97
NR19875--MA0741.1.KLF16	chr14	70074967	70074977	-	0.000	0.000	Merged-chr14-70074999-77
NR52312--MA0742.1.Klf12	chr6	54902685	54902699	+	0.000	0.000	Merged-chr6-54902774-18
NR61246--MA0493.1.Klf1	chr8	72400468	72400478	+	0.000	0.000	Merged-chr8-72400536-10
NR26373--MA0599.1.KLF5	chr17	24073371	24073380	+	0.000	0.000	Merged-chr17-24073395-52
NR55392--MA0599.1.KLF5	chr7	15922404	15922413	-	0.000	0.000	Merged-chr7-15922241-103
NR53073--MA0493.1.Klf1	chr6	90604673	90604683	+	0.000	0.000	Merged-chr6-90604806-66
NR29083--MA0599.1.KLF5	chr18	9450184	9450193	+	0.000	0.000	Merged-chr18-9450048-96
NR9157--MA0599.1.KLF5	chr11	22286962	22286971	+	0.000	0.000	Merged-chr11-22287125-73
NR48099--MA0740.1.KLF14	chr5	74195235	74195248	-	0.000	0.000	Merged-chr5-74195264-55
NR56058--MA0741.1.KLF16	chr7	29134917	29134927	-	0.000	0.000	Merged-chr7-29134852-30
NR58984--MA0599.1.KLF5	chr7	127393663	127393672	-	0.000	0.000	Merged-chr7-127393642-77
NR3905--MA0741.1.KLF16	chr1	180548107	180548117	-	0.000	0.000	Merged-chr1-180548194-33
NR20557--MA0740.1.KLF14	chr14	105232609	105232622	-	0.000	0.000	Merged-chr14-105232653-27
NR43821--MA1107.1.KLF9	chr4	99120545	99120557	-	0.000	0.000	Merged-chr4-99120724-28
NR15677--MA1107.1.KLF9	chr13	13492088	13492100	+	0.000	0.000	Merged-chr13-13492146-24
NR6762--MA0742.1.Klf12	chr10	81378513	81378527	+	0.000	0.000	Merged-chr10-81378614-74
NR48473--MA0039.3.KLF4	chr5	92603038	92603048	-	0.000	0.000	Merged-chr5-92603127-58
NR54244--MA0742.1.Klf12	chr6	131360882	131360896	-	0.000	0.000	Merged-chr6-131360914-18
NR22313--MA0493.1.Klf1	chr15	79281443	79281453	+	0.000	0.000	Merged-chr15-79281486-15
NR47277--MA0741.1.KLF16	chr5	31251666	31251676	-	0.000	0.000	Merged-chr5-31251770-31
NR19732--MA0741.1.KLF16	chr14	63940961	63940971	-	0.000	0.000	Merged-chr14-63940977-13
NR42459--MA0740.1.KLF14	chr4	20041967	20041980	+	0.000	0.000	Merged-chr4-20042164-92
NR62474--MA1107.1.KLF9	chr8	115826669	115826681	-	0.000	0.000	Merged-chr8-115826691-38
NR8967--MA0599.1.KLF5	chr11	6391782	6391791	+	0.000	0.000	Merged-chr11-6391694-31
NR16316--MA0599.1.KLF5	chr13	48965781	48965790	+	0.000	0.000	Merged-chr13-48965826-50
NR33240--MA1107.1.KLF9	chr2	18984634	18984646	-	0.000	0.000	Merged-chr2-18984447-62
NR42964--MA1107.1.KLF9	chr4	46479312	46479324	-	0.000	0.000	Merged-chr4-46479311-23
NR55670--MA0742.1.Klf12	chr7	19749760	19749774	+	0.000	0.000	Merged-chr7-19749873-53
NR40926--MA0741.1.KLF16	chr3	127837493	127837503	+	0.000	0.000	Merged-chr3-127837495-68
NR17732--MA0493.1.Klf1	chr13	101696937	101696947	+	0.000	0.000	Merged-chr13-101697011-15
NR45836--MA0740.1.KLF14	chr4	142015137	142015150	-	0.000	0.000	Merged-chr4-142015063-42
NR25825--MA0599.1.KLF5	chr17	6961216	6961225	+	0.000	0.000	Merged-chr17-6961334-74
NR3220--MA0741.1.KLF16	chr1	164248896	164248906	-	0.000	0.000	Merged-chr1-164249048-102
NR8704--MA0741.1.KLF16	chr10	128705071	128705081	+	0.000	0.000	Merged-chr10-128704934-88
NR32339--MA0493.1.Klf1	chr19	46003463	46003473	-	0.000	0.000	Merged-chr19-46003515-58
NR15682--MA0493.1.Klf1	chr13	13516791	13516801	-	0.000	0.000	Merged-chr13-13516959-38
NR43961--MA0599.1.KLF5	chr4	105157982	105157991	+	0.000	0.000	Merged-chr4-105158074-57
NR36832--MA1107.1.KLF9	chr2	148409290	148409302	+	0.000	0.000	Merged-chr2-148409307-20
NR23775--MA0599.1.KLF5	chr16	16213283	16213292	-	0.000	0.000	Merged-chr16-16213421-42
NR57893--MA1107.1.KLF9	chr7	101466456	101466468	-	0.000	0.000	Merged-chr7-101466620-78
NR12892--MA0599.1.KLF5	chr11	120598621	120598630	-	0.000	0.000	Merged-chr11-120598448-54
NR26485--MA0599.1.KLF5	chr17	25570729	25570738	+	0.000	0.000	Merged-chr17-25570881-49
NR23823--MA0741.1.KLF16	chr16	17759857	17759867	-	0.000	0.000	Merged-chr16-17759655-55
NR60609--MA0599.1.KLF5	chr8	46617390	46617399	-	0.000	0.000	Merged-chr8-46617433-87
NR13345--MA0741.1.KLF16	chr12	28649571	28649581	+	0.000	0.000	Merged-chr12-28649710-52
NR11322--MA1107.1.KLF9	chr11	88595768	88595780	+	0.000	0.000	Merged-chr11-88595910-28
NR39380--MA0740.1.KLF14	chr3	83055474	83055487	+	0.000	0.000	Merged-chr3-83055607-91
NR38633--MA0742.1.Klf12	chr3	27984082	27984096	-	0.000	0.000	Merged-chr3-27984101-47
NR16199--MA0493.1.Klf1	chr13	43261449	43261459	+	0.000	0.000	Merged-chr13-43261701-66
NR1235--MA0599.1.KLF5	chr1	82283348	82283357	+	0.000	0.000	Merged-chr1-82283308-57
NR67614--MA0741.1.KLF16	chrX	85776723	85776733	-	0.000	0.000	Merged-chrX-85776712-109
NR28301--MA1107.1.KLF9	chr17	74159692	74159704	+	0.000	0.000	Merged-chr17-74159677-34
NR48017--MA1107.1.KLF9	chr5	72844495	72844507	+	0.000	0.000	Merged-chr5-72844506-23
NR29176--MA1107.1.KLF9	chr18	20946543	20946555	+	0.000	0.000	Merged-chr18-20946448-65
NR67445--MA0493.1.Klf1	chrX	59134862	59134872	+	0.000	0.000	Merged-chrX-59134766-110
NR893--MA0493.1.Klf1	chr1	64737974	64737984	-	0.000	0.000	Merged-chr1-64737763-173
NR13194--MA0599.1.KLF5	chr12	16533752	16533761	-	0.000	0.000	Merged-chr12-16533665-29
NR38346--MA0599.1.KLF5	chr2	180589396	180589405	-	0.000	0.000	Merged-chr2-180589507-64
NR31267--MA0493.1.Klf1	chr19	5964208	5964218	+	0.000	0.000	Merged-chr19-5964165-54
NR5281--MA0599.1.KLF5	chr10	37139290	37139299	+	0.000	0.000	Merged-chr10-37139040-47
NR39615--MA0742.1.Klf12	chr3	89196732	89196746	+	0.000	0.000	Merged-chr3-89196645-47
NR51659--MA0493.1.Klf1	chr6	28421779	28421789	-	0.000	0.000	Merged-chr6-28421757-53
NR61926--MA1107.1.KLF9	chr8	95320969	95320981	+	0.000	0.000	Merged-chr8-95320775-75
NR29408--MA0742.1.Klf12	chr18	35498901	35498915	-	0.000	0.000	Merged-chr18-35498844-56
NR38353--MA0741.1.KLF16	chr2	180710215	180710225	+	0.000	0.000	Merged-chr2-180710222-83
NR45517--MA0039.3.KLF4	chr4	136081890	136081900	+	0.000	0.000	Merged-chr4-136081901-45
NR33904--MA0599.1.KLF5	chr2	33887557	33887566	-	0.000	0.000	Merged-chr2-33887388-77
NR6405--MA0741.1.KLF16	chr10	78574978	78574988	-	0.000	0.000	Merged-chr10-78574791-126
NR54184--MA0740.1.KLF14	chr6	129477061	129477074	+	0.000	0.000	Merged-chr6-129476936-30
NR49778--MA0039.3.KLF4	chr5	122951571	122951581	+	0.000	0.000	Merged-chr5-122951683-61
NR36944--MA0741.1.KLF16	chr2	151702485	151702495	-	0.000	0.000	Merged-chr2-151702413-39
NR44600--MA0741.1.KLF16	chr4	122955614	122955624	+	0.000	0.000	Merged-chr4-122955564-61
NR57864--MA0741.1.KLF16	chr7	101012084	101012094	-	0.000	0.000	Merged-chr7-101011923-30
NR62777--MA0740.1.KLF14	chr8	121578893	121578906	+	0.000	0.000	Merged-chr8-121578886-116
NR21524--MA0741.1.KLF16	chr15	39943794	39943804	-	0.000	0.000	Merged-chr15-39943726-117
NR66005--MA0039.3.KLF4	chr9	107985674	107985684	+	0.000	0.000	Merged-chr9-107985898-91
NR42920--MA0741.1.KLF16	chr4	45530858	45530868	+	0.000	0.000	Merged-chr4-45530813-118
NR48138--MA1107.1.KLF9	chr5	75067193	75067205	+	0.000	0.000	Merged-chr5-75067173-97
NR57308--MA0599.1.KLF5	chr7	80535205	80535214	+	0.000	0.000	Merged-chr7-80535254-6
NR67351--MA0493.1.Klf1	chrX	48314744	48314754	+	0.000	0.000	Merged-chrX-48314836-34
NR14547--MA0740.1.KLF14	chr12	98628087	98628100	-	0.000	0.000	Merged-chr12-98628210-48
NR56889--MA0493.1.Klf1	chr7	63938936	63938946	-	0.000	0.000	Merged-chr7-63938781-167
NR52887--MA1107.1.KLF9	chr6	86004518	86004530	+	0.000	0.000	Merged-chr6-86004473-33
NR24176--MA0742.1.Klf12	chr16	31275326	31275340	+	0.000	0.000	Merged-chr16-31275130-59
NR15695--MA1107.1.KLF9	chr13	14011781	14011793	-	0.000	0.000	Merged-chr13-14011718-22
NR64767--MA0599.1.KLF5	chr9	69715496	69715505	-	0.000	0.000	Merged-chr9-69715630-17
NR47761--MA0599.1.KLF5	chr5	64435688	64435697	+	0.000	0.000	Merged-chr5-64435633-23
NR38876--MA0741.1.KLF16	chr3	41742607	41742617	-	0.000	0.000	Merged-chr3-41742487-85
NR31379--MA0493.1.Klf1	chr19	8252263	8252273	-	0.000	0.000	Merged-chr19-8252316-31
NR2405--MA0493.1.Klf1	chr1	136672790	136672800	+	0.000	0.000	Merged-chr1-136672733-46
NR13081--MA1107.1.KLF9	chr12	8359572	8359584	-	0.000	0.000	Merged-chr12-8359734-34
NR16404--MA0039.3.KLF4	chr13	51726391	51726401	-	0.000	0.000	Merged-chr13-51726299-41
NR21110--MA0741.1.KLF16	chr15	10715941	10715951	-	0.000	0.000	Merged-chr15-10716063-12
NR67119--MA0599.1.KLF5	chrX	13071475	13071484	-	0.000	0.000	Merged-chrX-13071580-193
NR26788--MA0039.3.KLF4	chr17	29841915	29841925	-	0.000	0.000	Merged-chr17-29841943-28
NR11471--MA0740.1.KLF14	chr11	94716969	94716982	+	0.000	0.000	Merged-chr11-94716911-29
NR49931--MA0742.1.Klf12	chr5	124729789	124729803	+	0.000	0.000	Merged-chr5-124729814-15
NR37090--MA0657.1.KLF13	chr2	155050902	155050919	-	0.000	0.000	Merged-chr2-155050840-76
NR62803--MA0742.1.Klf12	chr8	122376577	122376591	-	0.000	0.000	Merged-chr8-122376734-68
NR32965--MA0741.1.KLF16	chr2	4652048	4652058	-	0.000	0.000	Merged-chr2-4651891-67
NR60501--MA0493.1.Klf1	chr8	35826693	35826703	+	0.000	0.000	Merged-chr8-35826884-2
NR55836--MA0741.1.KLF16	chr7	25279019	25279029	+	0.000	0.000	Merged-chr7-25278932-64
NR23793--MA0599.1.KLF5	chr16	17132460	17132469	+	0.000	0.000	Merged-chr16-17132166-88
NR43025--MA0493.1.Klf1	chr4	47353005	47353015	-	0.000	0.000	Merged-chr4-47353168-65
NR5702--MA0599.1.KLF5	chr10	60162561	60162570	+	0.000	0.000	Merged-chr10-60162645-38
NR24184--MA0493.1.Klf1	chr16	31429647	31429657	-	0.000	0.000	Merged-chr16-31429450-123
NR32933--MA0740.1.KLF14	chr2	3475129	3475142	-	0.000	0.000	Merged-chr2-3474992-83
NR23505--MA0039.3.KLF4	chr16	4469940	4469950	+	0.000	0.000	Merged-chr16-4469915-27
NR35053--MA0740.1.KLF14	chr2	84715321	84715334	+	0.000	0.000	Merged-chr2-84715437-136
NR46411--MA0493.1.Klf1	chr4	152212660	152212670	-	0.000	0.000	Merged-chr4-152212643-15
NR40574--MA1107.1.KLF9	chr3	116751350	116751362	+	0.000	0.000	Merged-chr3-116751371-23
NR14697--MA0742.1.Klf12	chr12	102469027	102469041	-	0.000	0.000	Merged-chr12-102469248-59
NR38191--MA0741.1.KLF16	chr2	174598758	174598768	+	0.000	0.000	Merged-chr2-174598768-21
NR33899--MA0493.1.Klf1	chr2	33543949	33543959	-	0.000	0.000	Merged-chr2-33543891-59
NR162--MA0742.1.Klf12	chr1	21079392	21079406	+	0.000	0.000	Merged-chr1-21079276-92
NR15262--MA0599.1.KLF5	chr12	112673046	112673055	+	0.000	0.000	Merged-chr12-112673105-15
NR38528--MA0741.1.KLF16	chr3	19706818	19706828	-	0.000	0.000	Merged-chr3-19706982-40
NR67463--MA0493.1.Klf1	chrX	70385861	70385871	-	0.000	0.000	Merged-chrX-70385731-95
NR13040--MA0741.1.KLF16	chr12	4476665	4476675	+	0.000	0.000	Merged-chr12-4476876-151
NR21091--MA0741.1.KLF16	chr15	8451225	8451235	-	0.000	0.000	Merged-chr15-8451277-34
NR53727--MA0493.1.Klf1	chr6	118197386	118197396	-	0.000	0.000	Merged-chr6-118197312-39
NR48917--MA1107.1.KLF9	chr5	105648840	105648852	+	0.000	0.000	Merged-chr5-105648904-12
NR26812--MA0599.1.KLF5	chr17	31058818	31058827	+	0.000	0.000	Merged-chr17-31058889-44
NR21027--MA0599.1.KLF5	chr15	4043395	4043404	-	0.000	0.000	Merged-chr15-4043315-79
NR8295--MA0493.1.Klf1	chr10	121796244	121796254	+	0.000	0.000	Merged-chr10-121796258-28
NR43808--MA1107.1.KLF9	chr4	98444865	98444877	-	0.000	0.000	Merged-chr4-98444883-15
NR44504--MA0741.1.KLF16	chr4	120731146	120731156	-	0.000	0.000	Merged-chr4-120731377-66
NR11155--MA0741.1.KLF16	chr11	85407805	85407815	+	0.000	0.000	Merged-chr11-85407928-27
NR11426--MA0741.1.KLF16	chr11	94160911	94160921	-	0.000	0.000	Merged-chr11-94160657-19
NR64315--MA0599.1.KLF5	chr9	57957123	57957132	+	0.000	0.000	Merged-chr9-57956974-45
NR67126--MA0742.1.Klf12	chrX	13347125	13347139	+	0.000	0.000	Merged-chrX-13347316-78
NR64100--MA0599.1.KLF5	chr9	49485953	49485962	-	0.000	0.000	Merged-chr9-49486056-34
NR1901--MA1107.1.KLF9	chr1	119492216	119492228	-	0.000	0.000	Merged-chr1-119492306-30
NR14190--MA0599.1.KLF5	chr12	81807360	81807369	+	0.000	0.000	Merged-chr12-81807409-36
NR24404--MA0599.1.KLF5	chr16	38260113	38260122	-	0.000	0.000	Merged-chr16-38260034-8
NR47300--MA0599.1.KLF5	chr5	32136449	32136458	-	0.000	0.000	Merged-chr5-32136493-5
NR16785--MA1107.1.KLF9	chr13	61999045	61999057	+	0.000	0.000	Merged-chr13-61998846-64
NR43898--MA0740.1.KLF14	chr4	101419686	101419699	-	0.000	0.000	Merged-chr4-101419713-70
NR19903--MA0493.1.Klf1	chr14	70549481	70549491	-	0.000	0.000	Merged-chr14-70549442-27
NR55365--MA0493.1.Klf1	chr7	12780710	12780720	-	0.000	0.000	Merged-chr7-12780581-64
NR27218--MA0742.1.Klf12	chr17	35969880	35969894	-	0.000	0.000	Merged-chr17-35969818-62
NR46738--MA0493.1.Klf1	chr5	14514927	14514937	-	0.000	0.000	Merged-chr5-14515082-42
NR9193--MA0599.1.KLF5	chr11	23124565	23124574	+	0.000	0.000	Merged-chr11-23124595-33
NR13292--MA0741.1.KLF16	chr12	24651275	24651285	+	0.000	0.000	Merged-chr12-24651104-2
NR26131--MA0493.1.Klf1	chr17	13668661	13668671	+	0.000	0.000	Merged-chr17-13668793-34
NR46912--MA0741.1.KLF16	chr5	21056185	21056195	+	0.000	0.000	Merged-chr5-21055956-115
NR48156--MA1107.1.KLF9	chr5	75574902	75574914	-	0.000	0.000	Merged-chr5-75574836-1
NR13260--MA0740.1.KLF14	chr12	21373684	21373697	-	0.000	0.000	Merged-chr12-21373648-61
NR26337--MA0493.1.Klf1	chr17	23726410	23726420	-	0.000	0.000	Merged-chr17-23726406-66
NR56189--MA0742.1.Klf12	chr7	30626218	30626232	+	0.000	0.000	Merged-chr7-30626131-41
NR52566--MA0599.1.KLF5	chr6	71322742	71322751	+	0.000	0.000	Merged-chr6-71322825-41
NR39314--MA1107.1.KLF9	chr3	79127841	79127853	-	0.000	0.000	Merged-chr3-79127993-19
NR11580--MA0740.1.KLF14	chr11	97018706	97018719	-	0.000	0.000	Merged-chr11-97018776-25
NR9860--MA0599.1.KLF5	chr11	54936436	54936445	-	0.000	0.000	Merged-chr11-54936551-30
NR41683--MA0599.1.KLF5	chr3	146352199	146352208	-	0.000	0.000	Merged-chr3-146352378-36
NR11309--MA1107.1.KLF9	chr11	88234188	88234200	-	0.000	0.000	Merged-chr11-88234236-30
