#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR10503--MA0741.1.KLF16	chr11	49202769	49202779	-	0.000	0.000	Merged-chr11-49202721-8
NR58349--MA1107.1.KLF9	chr7	16950238	16950250	-	0.000	0.000	Merged-chr7-16950305-32
NR17689--MA0493.1.Klf1	chr13	73847443	73847453	+	0.000	0.000	Merged-chr13-73847475-53
NR6936--MA0740.1.KLF14	chr10	67285389	67285402	-	0.000	0.000	Merged-chr10-67285223-89
NR67763--MA0741.1.KLF16	chr9	102866992	102867002	+	0.000	0.000	Merged-chr9-102867048-29
NR5098--MA1107.1.KLF9	chr1	193349936	193349948	-	0.000	0.000	Merged-chr1-193349952-15
NR54380--MA0599.1.KLF5	chr6	17307666	17307675	-	0.000	0.000	Merged-chr6-17307561-30
NR31423--MA0741.1.KLF16	chr18	12168718	12168728	-	0.000	0.000	Merged-chr18-12168747-122
NR9056--MA0740.1.KLF14	chr10	118869515	118869528	+	0.000	0.000	Merged-chr10-118869269-178
NR62759--MA0599.1.KLF5	chr8	34164636	34164645	-	0.000	0.000	Merged-chr8-34164566-26
NR44687--MA0741.1.KLF16	chr3	152943214	152943224	+	0.000	0.000	Merged-chr3-152943273-41
NR2173--MA1107.1.KLF9	chr1	96570698	96570710	-	0.000	0.000	Merged-chr1-96570567-3
NR27402--MA0599.1.KLF5	chr16	75920944	75920953	+	0.000	0.000	Merged-chr16-75921068-56
NR64933--MA1107.1.KLF9	chr8	116143488	116143500	+	0.000	0.000	Merged-chr8-116143566-1
NR64047--MA0742.1.Klf12	chr8	83442675	83442689	-	0.000	0.000	Merged-chr8-83442554-54
NR67829--MA0741.1.KLF16	chr9	106199302	106199312	+	0.000	0.000	Merged-chr9-106199274-52
NR60225--MA0493.1.Klf1	chr7	80123326	80123336	+	0.000	0.000	Merged-chr7-80123359-34
NR65780--MA0740.1.KLF14	chr9	21265139	21265152	-	0.000	0.000	Merged-chr9-21265250-55
NR25352--MA0599.1.KLF5	chr15	100665101	100665110	+	0.000	0.000	Merged-chr15-100665160-50
NR29264--MA0741.1.KLF16	chr17	32349174	32349184	+	0.000	0.000	Merged-chr17-32349293-10
NR48669--MA0599.1.KLF5	chr4	141148500	141148509	+	0.000	0.000	Merged-chr4-141148544-3
NR47674--MA0657.1.KLF13	chr4	119195280	119195297	+	0.000	0.000	Merged-chr4-119195443-60
NR39621--MA0599.1.KLF5	chr2	158794813	158794822	+	0.000	0.000	Merged-chr2-158794730-73
NR61776--MA0493.1.Klf1	chr7	139388913	139388923	+	0.000	0.000	Merged-chr7-139388959-78
NR4678--MA0742.1.Klf12	chr1	184732722	184732736	-	0.000	0.000	Merged-chr1-184732542-127
NR11279--MA1107.1.KLF9	chr11	74770733	74770745	+	0.000	0.000	Merged-chr11-74770874-53
NR11616--MA0599.1.KLF5	chr11	82908265	82908274	+	0.000	0.000	Merged-chr11-82908298-45
NR40298--MA1107.1.KLF9	chr2	174312428	174312440	-	0.000	0.000	Merged-chr2-174312342-26
NR60817--MA0657.1.KLF13	chr7	102210511	102210528	+	0.000	0.000	Merged-chr7-102210325-100
NR63793--MA0742.1.Klf12	chr8	71660718	71660732	-	0.000	0.000	Merged-chr8-71660864-27
NR3687--MA0741.1.KLF16	chr1	156474388	156474398	+	0.000	0.000	Merged-chr1-156474258-59
NR51169--MA0741.1.KLF16	chr5	73256630	73256640	+	0.000	0.000	Merged-chr5-73256531-130
NR56702--MA0741.1.KLF16	chr6	115717868	115717878	+	0.000	0.000	Merged-chr6-115718000-101
NR64397--MA0599.1.KLF5	chr8	94422391	94422400	+	0.000	0.000	Merged-chr8-94422510-8
NR56980--MA0493.1.Klf1	chr6	124918008	124918018	-	0.000	0.000	Merged-chr6-124918143-5
NR33479--MA0740.1.KLF14	chr18	81515518	81515531	+	0.000	0.000	Merged-chr18-81515647-6
NR54751--MA0741.1.KLF16	chr6	35177701	35177711	-	0.000	0.000	Merged-chr6-35177687-66
NR66726--MA0742.1.Klf12	chr9	61679861	61679875	+	0.000	0.000	Merged-chr9-61679928-43
NR43111--MA1107.1.KLF9	chr3	105892621	105892633	-	0.000	0.000	Merged-chr3-105892493-111
NR53226--MA0039.3.KLF4	chr5	135134274	135134284	-	0.000	0.000	Merged-chr5-135134293-53
NR21427--MA0599.1.KLF5	chr14	75319000	75319009	-	0.000	0.000	Merged-chr14-75318936-27
NR10544--MA0599.1.KLF5	chr11	50422115	50422124	+	0.000	0.000	Merged-chr11-50422088-24
NR11195--MA0741.1.KLF16	chr11	70647232	70647242	-	0.000	0.000	Merged-chr11-70647218-85
NR58941--MA0599.1.KLF5	chr7	29238262	29238271	-	0.000	0.000	Merged-chr7-29238309-53
NR34066--MA0741.1.KLF16	chr19	8967025	8967035	+	0.000	0.000	Merged-chr19-8966988-63
NR34337--MA0741.1.KLF16	chr19	31337346	31337356	-	0.000	0.000	Merged-chr19-31337298-1
NR24261--MA1107.1.KLF9	chr15	77956719	77956731	+	0.000	0.000	Merged-chr15-77956720-50
NR26517--MA1107.1.KLF9	chr16	35984019	35984031	-	0.000	0.000	Merged-chr16-35984000-4
NR13678--MA0742.1.Klf12	chr12	30911749	30911763	-	0.000	0.000	Merged-chr12-30911736-104
NR11586--MA0657.1.KLF13	chr11	80476812	80476829	-	0.000	0.000	Merged-chr11-80476975-74
NR45970--MA0741.1.KLF16	chr4	45018584	45018594	-	0.000	0.000	Merged-chr4-45018744-59
NR55528--MA0741.1.KLF16	chr6	71271533	71271543	-	0.000	0.000	Merged-chr6-71271585-90
NR33770--MA1107.1.KLF9	chr19	4000355	4000367	+	0.000	0.000	Merged-chr19-4000436-69
NR53823--MA0599.1.KLF5	chr5	146845058	146845067	-	0.000	0.000	Merged-chr5-146845015-50
NR5332--MA0599.1.KLF5	chr10	5824256	5824265	+	0.000	0.000	Merged-chr10-5824355-123
NR43321--MA0039.3.KLF4	chr3	115758850	115758860	-	0.000	0.000	Merged-chr3-115758930-94
NR17505--MA0741.1.KLF16	chr13	67609740	67609750	+	0.000	0.000	Merged-chr13-67609632-78
NR55089--MA0493.1.Klf1	chr6	48860482	48860492	+	0.000	0.000	Merged-chr6-48860450-3
NR25285--MA0741.1.KLF16	chr15	99294987	99294997	+	0.000	0.000	Merged-chr15-99295026-65
NR68387--MA0742.1.Klf12	chr9	122294563	122294577	-	0.000	0.000	Merged-chr9-122294367-85
NR48903--MA0741.1.KLF16	chr4	148444818	148444828	-	0.000	0.000	Merged-chr4-148444677-50
NR40541--MA0599.1.KLF5	chr2	181520310	181520319	+	0.000	0.000	Merged-chr2-181520538-61
NR27973--MA0742.1.Klf12	chr16	93918076	93918090	-	0.000	0.000	Merged-chr16-93917955-1
NR10341--MA0741.1.KLF16	chr11	32455042	32455052	+	0.000	0.000	Merged-chr11-32455203-72
NR23876--MA0741.1.KLF16	chr15	63998130	63998140	-	0.000	0.000	Merged-chr15-63998072-85
NR11513--MA0599.1.KLF5	chr11	78536349	78536358	+	0.000	0.000	Merged-chr11-78536236-62
NR59345--MA0741.1.KLF16	chr7	43798233	43798243	-	0.000	0.000	Merged-chr7-43798214-3
NR28218--MA0741.1.KLF16	chr17	5935038	5935048	-	0.000	0.000	Merged-chr17-5935124-37
NR4255--MA0741.1.KLF16	chr1	172501168	172501178	-	0.000	0.000	Merged-chr1-172501169-211
NR25445--MA1107.1.KLF9	chr15	102247248	102247260	+	0.000	0.000	Merged-chr15-102247349-1
NR13003--MA0741.1.KLF16	chr11	120086990	120087000	-	0.000	0.000	Merged-chr11-120086810-55
NR1765--MA0599.1.KLF5	chr1	82902234	82902243	+	0.000	0.000	Merged-chr1-82902274-10
NR52966--MA0599.1.KLF5	chr5	130029540	130029549	-	0.000	0.000	Merged-chr5-130029456-53
NR11052--MA0741.1.KLF16	chr11	68199633	68199643	-	0.000	0.000	Merged-chr11-68199450-69
NR11891--MA0740.1.KLF14	chr11	95261264	95261277	-	0.000	0.000	Merged-chr11-95261394-7
NR21413--MA0493.1.Klf1	chr14	75131075	75131085	+	0.000	0.000	Merged-chr14-75131133-67
NR57717--MA0599.1.KLF5	chr6	143327068	143327077	-	0.000	0.000	Merged-chr6-143327148-45
NR53142--MA0493.1.Klf1	chr5	134494506	134494516	+	0.000	0.000	Merged-chr5-134494514-28
NR62866--MA0493.1.Klf1	chr8	36223277	36223287	+	0.000	0.000	Merged-chr8-36223290-29
NR42245--MA0741.1.KLF16	chr3	79628725	79628735	+	0.000	0.000	Merged-chr3-79628745-91
NR21333--MA0599.1.KLF5	chr14	70994738	70994747	-	0.000	0.000	Merged-chr14-70994576-24
NR67895--MA0599.1.KLF5	chr9	107312941	107312950	-	0.000	0.000	Merged-chr9-107313062-65
NR47426--MA0740.1.KLF14	chr4	108071455	108071468	+	0.000	0.000	Merged-chr4-108071343-55
NR38661--MA0599.1.KLF5	chr2	129065935	129065944	-	0.000	0.000	Merged-chr2-129066183-78
NR27964--MA0741.1.KLF16	chr16	93883907	93883917	-	0.000	0.000	Merged-chr16-93884002-62
NR58344--MA0740.1.KLF14	chr7	16950249	16950262	-	0.000	0.000	Merged-chr7-16950305-32
NR17757--MA0741.1.KLF16	chr13	75845601	75845611	-	0.000	0.000	Merged-chr13-75845828-42
NR3796--MA0741.1.KLF16	chr1	159813051	159813061	+	0.000	0.000	Merged-chr1-159812982-41
NR65281--MA0599.1.KLF5	chr8	123254127	123254136	-	0.000	0.000	Merged-chr8-123254282-77
NR17725--MA0740.1.KLF14	chr13	74808012	74808025	+	0.000	0.000	Merged-chr13-74808125-133
NR64951--MA1107.1.KLF9	chr8	116952622	116952634	-	0.000	0.000	Merged-chr8-116952526-34
NR35166--MA0742.1.Klf12	chr2	6213052	6213066	+	0.000	0.000	Merged-chr2-6213187-45
NR507--MA0657.1.KLF13	chr1	24100389	24100406	+	0.000	0.000	Merged-chr1-24100239-49
NR25370--MA0599.1.KLF5	chr15	101141388	101141397	-	0.000	0.000	Merged-chr15-101141305-22
NR36997--MA0741.1.KLF16	chr2	65338122	65338132	-	0.000	0.000	Merged-chr2-65337948-45
NR61207--MA1107.1.KLF9	chr7	118740218	118740230	-	0.000	0.000	Merged-chr7-118740082-2
NR648--MA0742.1.Klf12	chr1	34462928	34462942	+	0.000	0.000	Merged-chr1-34462977-38
NR44382--MA0741.1.KLF16	chr3	146812930	146812940	+	0.000	0.000	Merged-chr3-146812896-87
NR1516--MA0741.1.KLF16	chr1	74124323	74124333	+	0.000	0.000	Merged-chr1-74124147-1
NR64115--MA0740.1.KLF14	chr8	84148020	84148033	-	0.000	0.000	Merged-chr8-84147896-59
NR61794--MA0493.1.Klf1	chr7	139400784	139400794	-	0.000	0.000	Merged-chr7-139400700-36
NR67253--MA0741.1.KLF16	chr9	83806307	83806317	-	0.000	0.000	Merged-chr9-83806151-87
NR59355--MA0599.1.KLF5	chr7	44304995	44305004	-	0.000	0.000	Merged-chr7-44305170-86
NR57036--MA0493.1.Klf1	chr6	125425523	125425533	-	0.000	0.000	Merged-chr6-125425503-32
NR11297--MA1107.1.KLF9	chr11	74838634	74838646	-	0.000	0.000	Merged-chr11-74838839-1
NR51536--MA0599.1.KLF5	chr5	90931231	90931240	+	0.000	0.000	Merged-chr5-90931301-77
NR10730--MA0742.1.Klf12	chr11	55131118	55131132	+	0.000	0.000	Merged-chr11-55131266-10
NR42909--MA0599.1.KLF5	chr3	101377061	101377070	-	0.000	0.000	Merged-chr3-101377096-48
NR64679--MA0742.1.Klf12	chr8	105965475	105965489	+	0.000	0.000	Merged-chr8-105965531-1
NR22641--MA1107.1.KLF9	chr15	5116485	5116497	+	0.000	0.000	Merged-chr15-5116701-74
NR51321--MA0599.1.KLF5	chr5	76779466	76779475	-	0.000	0.000	Merged-chr5-76779382-27
NR29230--MA0741.1.KLF16	chr17	31119444	31119454	+	0.000	0.000	Merged-chr17-31119616-15
NR29501--MA0741.1.KLF16	chr17	35980073	35980083	+	0.000	0.000	Merged-chr17-35980235-1
NR27821--MA0741.1.KLF16	chr16	90810512	90810522	-	0.000	0.000	Merged-chr16-90810372-70
NR3375--MA1107.1.KLF9	chr1	149127691	149127703	-	0.000	0.000	Merged-chr1-149127777-1
NR5333--MA0741.1.KLF16	chr10	5824256	5824266	+	0.000	0.000	Merged-chr10-5824355-123
NR63861--MA0740.1.KLF14	chr8	72723237	72723250	-	0.000	0.000	Merged-chr8-72723384-47
NR29479--MA0599.1.KLF5	chr17	35910130	35910139	+	0.000	0.000	Merged-chr17-35910117-56
NR45603--MA0740.1.KLF14	chr4	33310200	33310213	-	0.000	0.000	Merged-chr4-33310385-59
NR52177--MA1107.1.KLF9	chr5	112273919	112273931	+	0.000	0.000	Merged-chr5-112273853-3
NR20233--MA1107.1.KLF9	chr14	32492711	32492723	+	0.000	0.000	Merged-chr14-32492758-31
NR66079--MA0741.1.KLF16	chr9	32541572	32541582	+	0.000	0.000	Merged-chr9-32541400-38
NR38263--MA0741.1.KLF16	chr2	118896763	118896773	-	0.000	0.000	Merged-chr2-118896613-64
NR61686--MA1107.1.KLF9	chr7	135669482	135669494	+	0.000	0.000	Merged-chr7-135669447-32
NR15458--MA0741.1.KLF16	chr12	107961290	107961300	+	0.000	0.000	Merged-chr12-107961222-28
NR4568--MA1107.1.KLF9	chr1	180279808	180279820	+	0.000	0.000	Merged-chr1-180279893-43
NR37418--MA1107.1.KLF9	chr2	79550515	79550527	-	0.000	0.000	Merged-chr2-79550583-34
NR24822--MA0599.1.KLF5	chr15	88828409	88828418	-	0.000	0.000	Merged-chr15-88828677-52
NR52561--MA0741.1.KLF16	chr5	120511174	120511184	-	0.000	0.000	Merged-chr5-120511260-45
NR47381--MA1107.1.KLF9	chr4	106932793	106932805	-	0.000	0.000	Merged-chr4-106932798-2
NR34698--MA0741.1.KLF16	chr19	45843553	45843563	-	0.000	0.000	Merged-chr19-45843654-12
NR29482--MA0741.1.KLF16	chr17	35910312	35910322	+	0.000	0.000	Merged-chr17-35910117-56
NR42354--MA0741.1.KLF16	chr3	84040178	84040188	+	0.000	0.000	Merged-chr3-84040133-152
NR11227--MA0741.1.KLF16	chr11	72689939	72689949	+	0.000	0.000	Merged-chr11-72690099-58
NR21417--MA1107.1.KLF9	chr14	75131075	75131087	+	0.000	0.000	Merged-chr14-75131133-67
NR32887--MA0493.1.Klf1	chr18	65430912	65430922	+	0.000	0.000	Merged-chr18-65430843-87
NR47021--MA0657.1.KLF13	chr4	88550359	88550376	-	0.000	0.000	Merged-chr4-88550447-50
NR29721--MA0740.1.KLF14	chr17	47611529	47611542	-	0.000	0.000	Merged-chr17-47611424-64
NR8266--MA0599.1.KLF5	chr10	98842017	98842026	+	0.000	0.000	Merged-chr10-98841922-40
NR68770--MA0599.1.KLF5	chrX	38635139	38635148	-	0.000	0.000	Merged-chrX-38635204-84
NR64705--MA1107.1.KLF9	chr8	106561314	106561326	-	0.000	0.000	Merged-chr8-106561375-36
NR53822--MA1107.1.KLF9	chr5	146824778	146824790	+	0.000	0.000	Merged-chr5-146824723-50
NR45310--MA0599.1.KLF5	chr4	16163709	16163718	+	0.000	0.000	Merged-chr4-16163634-149
NR57068--MA0599.1.KLF5	chr6	127109650	127109659	+	0.000	0.000	Merged-chr6-127109560-52
NR40550--MA0599.1.KLF5	chr2	181659678	181659687	-	0.000	0.000	Merged-chr2-181659700-65
NR48690--MA0740.1.KLF14	chr4	141618779	141618792	-	0.000	0.000	Merged-chr4-141618821-28
NR8247--MA1107.1.KLF9	chr10	97160944	97160956	+	0.000	0.000	Merged-chr10-97161137-2
NR48565--MA1107.1.KLF9	chr4	138922186	138922198	+	0.000	0.000	Merged-chr4-138922216-32
NR15315--MA0741.1.KLF16	chr12	101718629	101718639	+	0.000	0.000	Merged-chr12-101718493-65
NR23095--MA0741.1.KLF16	chr15	31239987	31239997	+	0.000	0.000	Merged-chr15-31239940-27
NR1989--MA0599.1.KLF5	chr1	91095291	91095300	+	0.000	0.000	Merged-chr1-91095433-53
NR30264--MA0493.1.Klf1	chr17	65783846	65783856	-	0.000	0.000	Merged-chr17-65783473-146
NR69072--MA0599.1.KLF5	chrX	93701031	93701040	-	0.000	0.000	Merged-chrX-93701009-42
NR36235--MA0741.1.KLF16	chr2	34802258	34802268	-	0.000	0.000	Merged-chr2-34802496-68
NR52965--MA1107.1.KLF9	chr5	130029494	130029506	-	0.000	0.000	Merged-chr5-130029456-53
NR65682--MA0741.1.KLF16	chr9	15357835	15357845	+	0.000	0.000	Merged-chr9-15357727-65
NR12172--MA1107.1.KLF9	chr11	98942402	98942414	-	0.000	0.000	Merged-chr11-98942196-71
NR39612--MA0741.1.KLF16	chr2	158794732	158794742	-	0.000	0.000	Merged-chr2-158794730-73
NR65575--MA0039.3.KLF4	chr9	11329031	11329041	+	0.000	0.000	Merged-chr9-11329095-28
NR61920--MA0599.1.KLF5	chr7	141437737	141437746	-	0.000	0.000	Merged-chr7-141437625-56
NR4126--MA0599.1.KLF5	chr1	169969333	169969342	-	0.000	0.000	Merged-chr1-169969262-62
NR55172--MA0740.1.KLF14	chr6	52191838	52191851	+	0.000	0.000	Merged-chr6-52191955-39
NR38321--MA0599.1.KLF5	chr2	119742280	119742289	+	0.000	0.000	Merged-chr2-119742331-93
NR60476--MA0493.1.Klf1	chr7	89404335	89404345	+	0.000	0.000	Merged-chr7-89404144-109
NR10316--MA0599.1.KLF5	chr11	31870715	31870724	-	0.000	0.000	Merged-chr11-31870754-70
NR37892--MA0039.3.KLF4	chr2	104493456	104493466	+	0.000	0.000	Merged-chr2-104493462-8
NR22615--MA0493.1.Klf1	chr15	3174252	3174262	-	0.000	0.000	Merged-chr15-3174330-41
NR36208--MA0493.1.Klf1	chr2	33853697	33853707	-	0.000	0.000	Merged-chr2-33853667-12
NR10101--MA0599.1.KLF5	chr11	22617724	22617733	+	0.000	0.000	Merged-chr11-22617699-33
NR17247--MA0741.1.KLF16	chr13	59557395	59557405	-	0.000	0.000	Merged-chr13-59557232-89
NR59373--MA0599.1.KLF5	chr7	44501862	44501871	-	0.000	0.000	Merged-chr7-44501873-29
NR13150--MA1107.1.KLF9	chr12	8351289	8351301	-	0.000	0.000	Merged-chr12-8351458-49
NR15406--MA1107.1.KLF9	chr12	105027967	105027979	+	0.000	0.000	Merged-chr12-105027877-30
NR30444--MA0657.1.KLF13	chr17	70974293	70974310	-	0.000	0.000	Merged-chr17-70974358-18
NR63853--MA0493.1.Klf1	chr8	72421645	72421655	-	0.000	0.000	Merged-chr8-72421528-64
NR25742--MA0740.1.KLF14	chr16	8672073	8672086	+	0.000	0.000	Merged-chr16-8671994-77
NR66563--MA0493.1.Klf1	chr9	55110575	55110585	+	0.000	0.000	Merged-chr9-55110680-29
NR64817--MA1107.1.KLF9	chr8	110217831	110217843	-	0.000	0.000	Merged-chr8-110217807-69
NR38709--MA0741.1.KLF16	chr2	131127350	131127360	+	0.000	0.000	Merged-chr2-131127461-8
NR65271--MA1107.1.KLF9	chr8	123203629	123203641	+	0.000	0.000	Merged-chr8-123203714-21
NR66483--MA0599.1.KLF5	chr9	50491816	50491825	+	0.000	0.000	Merged-chr9-50491898-16
NR44143--MA0741.1.KLF16	chr3	142881038	142881048	-	0.000	0.000	Merged-chr3-142881152-2
NR69479--MA0493.1.Klf1	chrX	151017271	151017281	+	0.000	0.000	Merged-chrX-151017218-72
NR14692--MA1107.1.KLF9	chr12	80109119	80109131	+	0.000	0.000	Merged-chr12-80109164-14
NR19319--MA0599.1.KLF5	chr13	119790885	119790894	+	0.000	0.000	Merged-chr13-119790826-111
NR1895--MA0599.1.KLF5	chr1	87811582	87811591	+	0.000	0.000	Merged-chr1-87811547-25
NR15704--MA0742.1.Klf12	chr12	115765243	115765257	+	0.000	0.000	Merged-chr12-115765385-34
NR66689--MA0599.1.KLF5	chr9	59751105	59751114	-	0.000	0.000	Merged-chr9-59751057-119
NR64169--MA0742.1.Klf12	chr8	84952978	84952992	+	0.000	0.000	Merged-chr8-84952961-19
NR28828--MA0599.1.KLF5	chr17	23726410	23726419	-	0.000	0.000	Merged-chr17-23726406-66
NR11607--MA0741.1.KLF16	chr11	82870929	82870939	+	0.000	0.000	Merged-chr11-82870965-86
NR24568--MA0740.1.KLF14	chr15	82147201	82147214	-	0.000	0.000	Merged-chr15-82147198-69
NR50482--MA0599.1.KLF5	chr5	45493318	45493327	+	0.000	0.000	Merged-chr5-45493482-59
NR52738--MA0599.1.KLF5	chr5	123907170	123907179	+	0.000	0.000	Merged-chr5-123907214-53
NR47439--MA0740.1.KLF14	chr4	108460238	108460251	-	0.000	0.000	Merged-chr4-108460277-145
NR16962--MA0493.1.Klf1	chr13	49421218	49421228	-	0.000	0.000	Merged-chr13-49421289-67
NR17672--MA0740.1.KLF14	chr13	73626739	73626752	+	0.000	0.000	Merged-chr13-73626846-62
NR35633--MA0741.1.KLF16	chr2	19622134	19622144	-	0.000	0.000	Merged-chr2-19622223-29
NR49316--MA0599.1.KLF5	chr5	4842568	4842577	-	0.000	0.000	Merged-chr5-4842482-1
NR51193--MA0740.1.KLF14	chr5	73647774	73647787	+	0.000	0.000	Merged-chr5-73647714-62
NR17711--MA1107.1.KLF9	chr13	74317432	74317444	+	0.000	0.000	Merged-chr13-74317345-60
NR42237--MA0493.1.Klf1	chr3	79237833	79237843	+	0.000	0.000	Merged-chr3-79237925-42
NR31489--MA0599.1.KLF5	chr18	12947325	12947334	+	0.000	0.000	Merged-chr18-12947466-4
NR2178--MA1107.1.KLF9	chr1	96570708	96570720	-	0.000	0.000	Merged-chr1-96570567-3
NR21435--MA1107.1.KLF9	chr14	75754100	75754112	+	0.000	0.000	Merged-chr14-75754322-81
NR6915--MA0740.1.KLF14	chr10	67096993	67097006	+	0.000	0.000	Merged-chr10-67096873-126
NR62888--MA1107.1.KLF9	chr8	36249395	36249407	-	0.000	0.000	Merged-chr8-36249558-6
NR22771--MA1107.1.KLF9	chr15	12313486	12313498	-	0.000	0.000	Merged-chr15-12313413-17
NR57086--MA0599.1.KLF5	chr6	127245989	127245998	+	0.000	0.000	Merged-chr6-127246096-47
NR11285--MA0740.1.KLF14	chr11	74832287	74832300	+	0.000	0.000	Merged-chr11-74832279-76
NR4581--MA0039.3.KLF4	chr1	180390390	180390400	-	0.000	0.000	Merged-chr1-180390562-55
NR65857--MA0741.1.KLF16	chr9	21798583	21798593	+	0.000	0.000	Merged-chr9-21798510-41
NR48459--MA0599.1.KLF5	chr4	136172233	136172242	-	0.000	0.000	Merged-chr4-136172134-18
NR29514--MA0741.1.KLF16	chr17	36229293	36229303	+	0.000	0.000	Merged-chr17-36229276-20
NR45534--MA0599.1.KLF5	chr4	32387963	32387972	+	0.000	0.000	Merged-chr4-32387941-10
NR24425--MA0740.1.KLF14	chr15	80076945	80076958	+	0.000	0.000	Merged-chr15-80076989-19
NR34801--MA0742.1.Klf12	chr19	47829045	47829059	-	0.000	0.000	Merged-chr19-47829109-19
NR45074--MA0740.1.KLF14	chr4	9669124	9669137	+	0.000	0.000	Merged-chr4-9669090-69
NR52724--MA0493.1.Klf1	chr5	123749541	123749551	-	0.000	0.000	Merged-chr5-123749470-86
NR49660--MA0493.1.Klf1	chr5	17064668	17064678	+	0.000	0.000	Merged-chr5-17064479-1
NR42805--MA1107.1.KLF9	chr3	96697283	96697295	-	0.000	0.000	Merged-chr3-96697439-1
NR48754--MA0741.1.KLF16	chr4	144404817	144404827	+	0.000	0.000	Merged-chr4-144404799-3
NR36799--MA0493.1.Klf1	chr2	57253112	57253122	-	0.000	0.000	Merged-chr2-57253205-15
NR12190--MA1107.1.KLF9	chr11	99132665	99132677	-	0.000	0.000	Merged-chr11-99132520-18
NR38547--MA0741.1.KLF16	chr2	126932643	126932653	+	0.000	0.000	Merged-chr2-126932550-2
NR33874--MA0493.1.Klf1	chr19	5457575	5457585	-	0.000	0.000	Merged-chr19-5457359-63
NR38818--MA0741.1.KLF16	chr2	132512650	132512660	-	0.000	0.000	Merged-chr2-132512511-69
NR28069--MA0741.1.KLF16	chr16	95990999	95991009	-	0.000	0.000	Merged-chr16-95990846-67
NR12733--MA0599.1.KLF5	chr11	116005077	116005086	+	0.000	0.000	Merged-chr11-116005079-38
NR18782--MA0741.1.KLF16	chr13	104109694	104109704	+	0.000	0.000	Merged-chr13-104109580-88
NR67859--MA0493.1.Klf1	chr9	106453804	106453814	-	0.000	0.000	Merged-chr9-106453760-51
NR21381--MA0741.1.KLF16	chr14	73507636	73507646	+	0.000	0.000	Merged-chr14-73507804-50
NR49222--MA0599.1.KLF5	chr4	155734817	155734826	-	0.000	0.000	Merged-chr4-155734868-75
NR67691--MA0740.1.KLF14	chr9	101034635	101034648	-	0.000	0.000	Merged-chr9-101034724-70
NR28308--MA0740.1.KLF14	chr17	6961313	6961326	-	0.000	0.000	Merged-chr17-6961334-74
NR61458--MA1107.1.KLF9	chr7	127180902	127180914	+	0.000	0.000	Merged-chr7-127180997-43
NR58731--MA0599.1.KLF5	chr7	25627340	25627349	+	0.000	0.000	Merged-chr7-25627360-20
NR43107--MA1107.1.KLF9	chr3	105825730	105825742	+	0.000	0.000	Merged-chr3-105825792-34
NR65443--MA0741.1.KLF16	chr8	127325158	127325168	+	0.000	0.000	Merged-chr8-127325120-17
NR39961--MA0493.1.Klf1	chr2	167942789	167942799	+	0.000	0.000	Merged-chr2-167942817-98
NR11956--MA0493.1.Klf1	chr11	96667187	96667197	+	0.000	0.000	Merged-chr11-96667069-36
NR32062--MA0740.1.KLF14	chr18	35562640	35562653	-	0.000	0.000	Merged-chr18-35562450-92
NR53285--MA0741.1.KLF16	chr5	135780559	135780569	-	0.000	0.000	Merged-chr5-135780527-18
NR24575--MA0742.1.Klf12	chr15	82147231	82147245	+	0.000	0.000	Merged-chr15-82147198-69
NR48230--MA0493.1.Klf1	chr4	133058024	133058034	+	0.000	0.000	Merged-chr4-133057911-45
NR7620--MA0742.1.Klf12	chr10	80848766	80848780	+	0.000	0.000	Merged-chr10-80848752-35
NR28179--MA0599.1.KLF5	chr17	4994607	4994616	-	0.000	0.000	Merged-chr17-4994437-49
NR1993--MA0493.1.Klf1	chr1	91095290	91095300	+	0.000	0.000	Merged-chr1-91095433-53
NR61780--MA0740.1.KLF14	chr7	139389008	139389021	+	0.000	0.000	Merged-chr7-139388959-78
NR2957--MA1107.1.KLF9	chr1	134455383	134455395	+	0.000	0.000	Merged-chr1-134455464-58
NR30924--MA0740.1.KLF14	chr17	84028777	84028790	-	0.000	0.000	Merged-chr17-84028767-42
NR48135--MA0741.1.KLF16	chr4	130520444	130520454	-	0.000	0.000	Merged-chr4-130520365-48
NR12937--MA0741.1.KLF16	chr11	118248640	118248650	+	0.000	0.000	Merged-chr11-118248688-60
NR20145--MA0599.1.KLF5	chr14	29968435	29968444	-	0.000	0.000	Merged-chr14-29968394-58
NR38799--MA0741.1.KLF16	chr2	132511673	132511683	-	0.000	0.000	Merged-chr2-132511544-14
NR52630--MA0493.1.Klf1	chr5	122209864	122209874	-	0.000	0.000	Merged-chr5-122209892-38
NR23817--MA0493.1.Klf1	chr15	60120203	60120213	+	0.000	0.000	Merged-chr15-60120172-38
NR11303--MA0599.1.KLF5	chr11	75170562	75170571	+	0.000	0.000	Merged-chr11-75170495-55
NR22525--MA1107.1.KLF9	chr14	121824525	121824537	-	0.000	0.000	Merged-chr14-121824841-29
