#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR9111--MA0089.1.MAFG::NFE2L1	chr6	114939790	114939795	+	0.000	0.000	Merged-chr6-114939834-7
NR11263--MA0501.1.MAF::NFE2	chrX	103621844	103621858	+	0.000	0.000	Merged-chrX-103621915-2
NR1050--MA0089.1.MAFG::NFE2L1	chr10	39412910	39412915	+	0.000	0.000	Merged-chr10-39413111-35
NR9701--MA0591.1.Bach1::Mafk	chr7	75760652	75760666	+	0.000	0.000	Merged-chr7-75760769-39
NR8156--MA0495.2.MAFF	chr5	53401309	53401329	+	0.000	0.000	Merged-chr5-53401251-38
NR3597--MA0496.2.MAFK	chr14	70767711	70767729	-	0.000	0.000	Merged-chr14-70767609-24
NR7959--MA0659.1.MAFG	chr5	3358936	3358956	-	0.000	0.000	Merged-chr5-3358967-15
NR871--MA0089.1.MAFG::NFE2L1	chr1	191259313	191259318	-	0.000	0.000	Merged-chr1-191259374-46
NR8108--MA0089.1.MAFG::NFE2L1	chr5	33039547	33039552	-	0.000	0.000	Merged-chr5-33039465-62
NR4360--MA0496.2.MAFK	chr16	38506233	38506251	-	0.000	0.000	Merged-chr16-38506252-25
NR3626--MA0089.1.MAFG::NFE2L1	chr14	74943100	74943105	-	0.000	0.000	Merged-chr14-74943151-4
NR8268--MA0495.2.MAFF	chr5	93097782	93097802	-	0.000	0.000	Merged-chr5-93097663-1
NR7630--MA0089.1.MAFG::NFE2L1	chr4	109132983	109132988	+	0.000	0.000	Merged-chr4-109133005-4
NR6210--MA0089.1.MAFG::NFE2L1	chr2	119034821	119034826	-	0.000	0.000	Merged-chr2-119034979-52
NR8183--MA0089.1.MAFG::NFE2L1	chr5	65217779	65217784	+	0.000	0.000	Merged-chr5-65217685-53
NR6425--MA0591.1.Bach1::Mafk	chr2	154603868	154603882	+	0.000	0.000	Merged-chr2-154603925-61
NR4128--MA0495.2.MAFF	chr15	83149651	83149671	-	0.000	0.000	Merged-chr15-83149470-115
NR416--MA0659.1.MAFG	chr1	133146148	133146168	-	0.000	0.000	Merged-chr1-133146237-29
NR1567--MA0089.1.MAFG::NFE2L1	chr10	128526174	128526179	-	0.000	0.000	Merged-chr10-128526022-11
NR554--MA0591.1.Bach1::Mafk	chr1	155224016	155224030	-	0.000	0.000	Merged-chr1-155224072-96
NR6991--MA0089.1.MAFG::NFE2L1	chr3	109732715	109732720	-	0.000	0.000	Merged-chr3-109732646-37
NR7977--MA0659.1.MAFG	chr5	8075506	8075526	-	0.000	0.000	Merged-chr5-8075370-38
NR1897--MA0495.2.MAFF	chr11	78865077	78865097	+	0.000	0.000	Merged-chr11-78864936-24
NR11280--MA0591.1.Bach1::Mafk	chrX	106189457	106189471	-	0.000	0.000	Merged-chrX-106189421-28
NR667--MA0501.1.MAF::NFE2	chr1	171607246	171607260	-	0.000	0.000	Merged-chr1-171607234-71
NR7984--MA0591.1.Bach1::Mafk	chr5	8911724	8911738	-	0.000	0.000	Merged-chr5-8911732-25
NR7411--MA0495.2.MAFF	chr4	46560560	46560580	+	0.000	0.000	Merged-chr4-46560470-31
NR2176--MA0496.2.MAFK	chr11	118337580	118337598	+	0.000	0.000	Merged-chr11-118337723-52
NR3369--MA0496.2.MAFK	chr14	16267172	16267190	+	0.000	0.000	Merged-chr14-16267276-10
NR4772--MA0591.1.Bach1::Mafk	chr17	31693622	31693636	-	0.000	0.000	Merged-chr17-31693537-59
NR5307--MA0089.1.MAFG::NFE2L1	chr18	73846872	73846877	+	0.000	0.000	Merged-chr18-73846935-30
NR4857--MA0591.1.Bach1::Mafk	chr17	47294184	47294198	-	0.000	0.000	Merged-chr17-47294215-12
NR6887--MA0117.2.Mafb	chr3	95188129	95188140	+	0.000	0.000	Merged-chr3-95188045-2
NR3622--MA0591.1.Bach1::Mafk	chr14	73253976	73253990	+	0.000	0.000	Merged-chr14-73253840-37
NR8081--MA0089.1.MAFG::NFE2L1	chr5	24842605	24842610	-	0.000	0.000	Merged-chr5-24842624-94
NR10719--MA0089.1.MAFG::NFE2L1	chr9	40449122	40449127	+	0.000	0.000	Merged-chr9-40448994-23
NR10731--MA0591.1.Bach1::Mafk	chr9	41153244	41153258	+	0.000	0.000	Merged-chr9-41153398-36
NR8297--MA0659.1.MAFG	chr5	97002395	97002415	-	0.000	0.000	Merged-chr5-97002471-16
NR4953--MA0501.1.MAF::NFE2	chr17	79616788	79616802	-	0.000	0.000	Merged-chr17-79616795-12
NR10490--MA0659.1.MAFG	chr8	120715483	120715503	+	0.000	0.000	Merged-chr8-120715474-36
NR10686--MA0501.1.MAF::NFE2	chr9	32521408	32521422	+	0.000	0.000	Merged-chr9-32521383-3
NR2859--MA0117.2.Mafb	chr13	33003865	33003876	-	0.000	0.000	Merged-chr13-33003757-27
NR7749--MA0659.1.MAFG	chr4	129575381	129575401	+	0.000	0.000	Merged-chr4-129575376-54
NR8874--MA0089.1.MAFG::NFE2L1	chr6	66929919	66929924	-	0.000	0.000	Merged-chr6-66929752-32
NR745--MA0496.2.MAFK	chr1	182528173	182528191	+	0.000	0.000	Merged-chr1-182528373-67
NR4755--MA0089.1.MAFG::NFE2L1	chr17	28007368	28007373	-	0.000	0.000	Merged-chr17-28007418-17
NR1752--MA0501.1.MAF::NFE2	chr11	51264658	51264672	-	0.000	0.000	Merged-chr11-51264498-29
NR10537--MA0496.2.MAFK	chr8	122533216	122533234	+	0.000	0.000	Merged-chr8-122533289-14
NR2089--MA0117.2.Mafb	chr11	107693436	107693447	-	0.000	0.000	Merged-chr11-107693539-25
NR9700--MA0089.1.MAFG::NFE2L1	chr7	75703075	75703080	-	0.000	0.000	Merged-chr7-75703186-10
NR8094--MA0089.1.MAFG::NFE2L1	chr5	31154125	31154130	+	0.000	0.000	Merged-chr5-31154214-47
NR3582--MA0501.1.MAF::NFE2	chr14	68048502	68048516	-	0.000	0.000	Merged-chr14-68048538-29
NR2924--MA0591.1.Bach1::Mafk	chr13	49381519	49381533	-	0.000	0.000	Merged-chr13-49381430-36
NR7919--MA0591.1.Bach1::Mafk	chr4	150894697	150894711	-	0.000	0.000	Merged-chr4-150894695-19
NR10624--MA0591.1.Bach1::Mafk	chr8	128519543	128519557	+	0.000	0.000	Merged-chr8-128519566-39
NR8774--MA0501.1.MAF::NFE2	chr6	34869614	34869628	+	0.000	0.000	Merged-chr6-34869594-48
NR6712--MA0089.1.MAFG::NFE2L1	chr3	28709957	28709962	+	0.000	0.000	Merged-chr3-28710015-15
NR7628--MA0117.2.Mafb	chr4	109102764	109102775	-	0.000	0.000	Merged-chr4-109102857-48
NR7413--MA0117.2.Mafb	chr4	46560569	46560580	-	0.000	0.000	Merged-chr4-46560470-31
NR8206--MA0089.1.MAFG::NFE2L1	chr5	67306954	67306959	+	0.000	0.000	Merged-chr5-67307077-62
NR7751--MA0496.2.MAFK	chr4	129575382	129575400	+	0.000	0.000	Merged-chr4-129575376-54
NR9933--MA0117.2.Mafb	chr7	118141376	118141387	+	0.000	0.000	Merged-chr7-118141478-27
NR4277--MA0089.1.MAFG::NFE2L1	chr16	16896692	16896697	-	0.000	0.000	Merged-chr16-16896631-55
NR8772--MA0089.1.MAFG::NFE2L1	chr6	34863004	34863009	-	0.000	0.000	Merged-chr6-34862986-94
NR6413--MA0501.1.MAF::NFE2	chr2	153215092	153215106	+	0.000	0.000	Merged-chr2-153215232-79
NR311--MA0496.2.MAFK	chr1	105803160	105803178	-	0.000	0.000	Merged-chr1-105803155-19
NR3408--MA0591.1.Bach1::Mafk	chr14	27351647	27351661	+	0.000	0.000	Merged-chr14-27351647-44
NR11143--MA0501.1.MAF::NFE2	chrX	20272238	20272252	+	0.000	0.000	Merged-chrX-20272195-17
NR9713--MA0089.1.MAFG::NFE2L1	chr7	78724799	78724804	-	0.000	0.000	Merged-chr7-78724772-25
NR7727--MA0591.1.Bach1::Mafk	chr4	125124925	125124939	-	0.000	0.000	Merged-chr4-125124916-51
NR1798--MA0591.1.Bach1::Mafk	chr11	60935534	60935548	+	0.000	0.000	Merged-chr11-60935533-50
NR8508--MA0089.1.MAFG::NFE2L1	chr5	135025143	135025148	-	0.000	0.000	Merged-chr5-135024997-58
NR6789--MA0117.2.Mafb	chr3	61409840	61409851	-	0.000	0.000	Merged-chr3-61409766-58
NR11110--MA0591.1.Bach1::Mafk	chr9	123087602	123087616	+	0.000	0.000	Merged-chr9-123087769-13
NR2109--MA0591.1.Bach1::Mafk	chr11	109434796	109434810	-	0.000	0.000	Merged-chr11-109434619-26
NR1237--MA0659.1.MAFG	chr10	79937280	79937300	-	0.000	0.000	Merged-chr10-79937148-47
NR1755--MA0591.1.Bach1::Mafk	chr11	51615878	51615892	-	0.000	0.000	Merged-chr11-51615841-36
NR1244--MA0495.2.MAFF	chr10	80270215	80270235	-	0.000	0.000	Merged-chr10-80270188-4
NR8294--MA0089.1.MAFG::NFE2L1	chr5	96948964	96948969	+	0.000	0.000	Merged-chr5-96949155-39
NR1134--MA0659.1.MAFG	chr10	59707776	59707796	-	0.000	0.000	Merged-chr10-59707523-19
NR1810--MA0659.1.MAFG	chr11	61660916	61660936	-	0.000	0.000	Merged-chr11-61660971-31
NR10817--MA0089.1.MAFG::NFE2L1	chr9	69987729	69987734	-	0.000	0.000	Merged-chr9-69987848-24
NR1150--MA0495.2.MAFF	chr10	62501167	62501187	-	0.000	0.000	Merged-chr10-62501130-23
NR5256--MA0117.2.Mafb	chr18	64516559	64516570	-	0.000	0.000	Merged-chr18-64516532-71
NR11231--MA0117.2.Mafb	chrX	95077135	95077146	+	0.000	0.000	Merged-chrX-95077300-33
NR1187--MA0089.1.MAFG::NFE2L1	chr10	75146211	75146216	-	0.000	0.000	Merged-chr10-75146347-53
NR5682--MA0089.1.MAFG::NFE2L1	chr2	5895397	5895402	-	0.000	0.000	Merged-chr2-5895412-60
NR2983--MA0089.1.MAFG::NFE2L1	chr13	67081571	67081576	-	0.000	0.000	Merged-chr13-67081382-93
NR9956--MA0659.1.MAFG	chr7	120851826	120851846	-	0.000	0.000	Merged-chr7-120851847-38
NR8078--MA0117.2.Mafb	chr5	24629960	24629971	-	0.000	0.000	Merged-chr5-24629894-16
NR2790--MA0496.2.MAFK	chr13	12210427	12210445	+	0.000	0.000	Merged-chr13-12210470-24
NR6838--MA0089.1.MAFG::NFE2L1	chr3	87846942	87846947	+	0.000	0.000	Merged-chr3-87846918-77
NR4959--MA0659.1.MAFG	chr17	80139917	80139937	+	0.000	0.000	Merged-chr17-80140059-47
NR8533--MA0495.2.MAFF	chr5	140505636	140505656	-	0.000	0.000	Merged-chr5-140505683-58
NR4188--MA0089.1.MAFG::NFE2L1	chr15	96709636	96709641	-	0.000	0.000	Merged-chr15-96709487-2
NR3144--MA0089.1.MAFG::NFE2L1	chr13	99148688	99148693	-	0.000	0.000	Merged-chr13-99148566-18
NR591--MA0089.1.MAFG::NFE2L1	chr1	160765867	160765872	+	0.000	0.000	Merged-chr1-160765870-25
NR3401--MA0496.2.MAFK	chr14	25161758	25161776	+	0.000	0.000	Merged-chr14-25161984-35
NR4045--MA0501.1.MAF::NFE2	chr15	64191475	64191489	+	0.000	0.000	Merged-chr15-64191593-19
NR9092--MA0659.1.MAFG	chr6	113661267	113661287	+	0.000	0.000	Merged-chr6-113661383-125
NR1576--MA0089.1.MAFG::NFE2L1	chr10	128637244	128637249	-	0.000	0.000	Merged-chr10-128637070-78
NR7762--MA0501.1.MAF::NFE2	chr4	131696420	131696434	+	0.000	0.000	Merged-chr4-131696229-22
NR419--MA0496.2.MAFK	chr1	133146149	133146167	+	0.000	0.000	Merged-chr1-133146237-29
NR8138--MA0501.1.MAF::NFE2	chr5	43915423	43915437	-	0.000	0.000	Merged-chr5-43915438-14
NR9074--MA0117.2.Mafb	chr6	108277000	108277011	-	0.000	0.000	Merged-chr6-108277136-27
NR8405--MA0117.2.Mafb	chr5	115312987	115312998	+	0.000	0.000	Merged-chr5-115313005-7
NR9741--MA0117.2.Mafb	chr7	81319849	81319860	+	0.000	0.000	Merged-chr7-81320014-23
NR2008--MA0501.1.MAF::NFE2	chr11	97936081	97936095	+	0.000	0.000	Merged-chr11-97936039-14
NR7941--MA0089.1.MAFG::NFE2L1	chr4	155207923	155207928	+	0.000	0.000	Merged-chr4-155207729-1
NR3992--MA0496.2.MAFK	chr15	55838808	55838826	-	0.000	0.000	Merged-chr15-55838772-33
NR4197--MA0591.1.Bach1::Mafk	chr15	98867487	98867501	+	0.000	0.000	Merged-chr15-98867556-14
NR5279--MA0659.1.MAFG	chr18	67324425	67324445	-	0.000	0.000	Merged-chr18-67324542-37
NR918--MA0089.1.MAFG::NFE2L1	chr10	4079599	4079604	-	0.000	0.000	Merged-chr10-4079812-35
NR6728--MA0501.1.MAF::NFE2	chr3	37259934	37259948	+	0.000	0.000	Merged-chr3-37259753-44
NR5725--MA0501.1.MAF::NFE2	chr2	11339190	11339204	-	0.000	0.000	Merged-chr2-11339259-65
NR3047--MA0591.1.Bach1::Mafk	chr13	81685088	81685102	-	0.000	0.000	Merged-chr13-81685096-36
NR4961--MA0496.2.MAFK	chr17	80139918	80139936	+	0.000	0.000	Merged-chr17-80140059-47
NR1684--MA0501.1.MAF::NFE2	chr11	32445825	32445839	+	0.000	0.000	Merged-chr11-32445818-14
NR4462--MA0089.1.MAFG::NFE2L1	chr16	58498647	58498652	+	0.000	0.000	Merged-chr16-58498584-48
NR10156--MA0591.1.Bach1::Mafk	chr8	39045551	39045565	-	0.000	0.000	Merged-chr8-39045547-88
NR6447--MA0089.1.MAFG::NFE2L1	chr2	156882593	156882598	-	0.000	0.000	Merged-chr2-156882642-42
NR7716--MA0501.1.MAF::NFE2	chr4	123287806	123287820	+	0.000	0.000	Merged-chr4-123287942-8
NR4856--MA0117.2.Mafb	chr17	47272520	47272531	-	0.000	0.000	Merged-chr17-47272458-17
NR7425--MA0496.2.MAFK	chr4	47314182	47314200	-	0.000	0.000	Merged-chr4-47314208-36
NR1850--MA0089.1.MAFG::NFE2L1	chr11	70005735	70005740	+	0.000	0.000	Merged-chr11-70005839-25
NR558--MA0496.2.MAFK	chr1	155224014	155224032	+	0.000	0.000	Merged-chr1-155224072-96
NR1689--MA0089.1.MAFG::NFE2L1	chr11	33939666	33939671	-	0.000	0.000	Merged-chr11-33939802-1
NR10493--MA0496.2.MAFK	chr8	120715484	120715502	-	0.000	0.000	Merged-chr8-120715474-36
NR1822--MA0591.1.Bach1::Mafk	chr11	65795003	65795017	-	0.000	0.000	Merged-chr11-65794880-54
NR4762--MA0117.2.Mafb	chr17	29049127	29049138	+	0.000	0.000	Merged-chr17-29049186-20
NR7331--MA0496.2.MAFK	chr4	6446816	6446834	+	0.000	0.000	Merged-chr4-6446926-20
NR2428--MA0496.2.MAFK	chr12	77085411	77085429	+	0.000	0.000	Merged-chr12-77085387-48
NR4518--MA0591.1.Bach1::Mafk	chr16	78532154	78532168	+	0.000	0.000	Merged-chr16-78532286-51
NR8704--MA0501.1.MAF::NFE2	chr6	8712327	8712341	+	0.000	0.000	Merged-chr6-8712206-28
NR3499--MA0591.1.Bach1::Mafk	chr14	54518778	54518792	+	0.000	0.000	Merged-chr14-54518806-37
NR9333--MA0089.1.MAFG::NFE2L1	chr6	142867533	142867538	+	0.000	0.000	Merged-chr6-142867733-58
NR10048--MA0089.1.MAFG::NFE2L1	chr7	140981896	140981901	+	0.000	0.000	Merged-chr7-140982058-21
NR9694--MA0501.1.MAF::NFE2	chr7	75362668	75362682	-	0.000	0.000	Merged-chr7-75362627-52
NR1114--MA0591.1.Bach1::Mafk	chr10	58393207	58393221	-	0.000	0.000	Merged-chr10-58393245-48
NR1661--MA0089.1.MAFG::NFE2L1	chr11	11825896	11825901	+	0.000	0.000	Merged-chr11-11826008-38
NR1995--MA0591.1.Bach1::Mafk	chr11	96859897	96859911	+	0.000	0.000	Merged-chr11-96859766-18
NR1806--MA0117.2.Mafb	chr11	61660925	61660936	-	0.000	0.000	Merged-chr11-61660971-31
NR4646--MA0659.1.MAFG	chr16	96711189	96711209	-	0.000	0.000	Merged-chr16-96711061-1
NR7765--MA0089.1.MAFG::NFE2L1	chr4	132269018	132269023	+	0.000	0.000	Merged-chr4-132269175-10
NR6345--MA0089.1.MAFG::NFE2L1	chr2	144636099	144636104	-	0.000	0.000	Merged-chr2-144636109-46
NR5917--MA0496.2.MAFK	chr2	65044577	65044595	-	0.000	0.000	Merged-chr2-65044504-13
NR7333--MA0501.1.MAF::NFE2	chr4	6925026	6925040	-	0.000	0.000	Merged-chr4-6924913-49
NR110--MA0591.1.Bach1::Mafk	chr1	51597169	51597183	+	0.000	0.000	Merged-chr1-51597319-48
NR11266--MA0495.2.MAFF	chrX	103981222	103981242	+	0.000	0.000	Merged-chrX-103981115-84
NR8806--MA0089.1.MAFG::NFE2L1	chr6	47650897	47650902	+	0.000	0.000	Merged-chr6-47651048-39
NR11156--MA0659.1.MAFG	chrX	37141975	37141995	+	0.000	0.000	Merged-chrX-37141960-22
NR8402--MA0089.1.MAFG::NFE2L1	chr5	115126817	115126822	+	0.000	0.000	Merged-chr5-115126925-31
NR4972--MA0501.1.MAF::NFE2	chr17	80520744	80520758	+	0.000	0.000	Merged-chr17-80520754-23
NR3920--MA0089.1.MAFG::NFE2L1	chr15	31117560	31117565	-	0.000	0.000	Merged-chr15-31117559-26
NR4088--MA0501.1.MAF::NFE2	chr15	76196318	76196332	-	0.000	0.000	Merged-chr15-76196304-121
NR3789--MA0117.2.Mafb	chr14	121330296	121330307	-	0.000	0.000	Merged-chr14-121330198-13
NR4411--MA0496.2.MAFK	chr16	52036396	52036414	-	0.000	0.000	Merged-chr16-52036544-1
NR6834--MA0089.1.MAFG::NFE2L1	chr3	87387598	87387603	-	0.000	0.000	Merged-chr3-87387698-10
NR2218--MA0496.2.MAFK	chr12	3740259	3740277	-	0.000	0.000	Merged-chr12-3740314-45
NR727--MA0089.1.MAFG::NFE2L1	chr1	180387643	180387648	-	0.000	0.000	Merged-chr1-180387589-46
NR6520--MA0591.1.Bach1::Mafk	chr2	166526284	166526298	-	0.000	0.000	Merged-chr2-166526328-1
NR368--MA0501.1.MAF::NFE2	chr1	120197405	120197419	+	0.000	0.000	Merged-chr1-120197360-57
NR7965--MA0089.1.MAFG::NFE2L1	chr5	3494541	3494546	-	0.000	0.000	Merged-chr5-3494641-74
NR1954--MA0117.2.Mafb	chr11	87743524	87743535	+	0.000	0.000	Merged-chr11-87743664-12
NR6842--MA0591.1.Bach1::Mafk	chr3	88151063	88151077	-	0.000	0.000	Merged-chr3-88150976-43
NR5501--MA0089.1.MAFG::NFE2L1	chr19	21785914	21785919	-	0.000	0.000	Merged-chr19-21785964-7
NR5219--MA0591.1.Bach1::Mafk	chr18	56737556	56737570	+	0.000	0.000	Merged-chr18-56737571-43
NR2802--MA0089.1.MAFG::NFE2L1	chr13	14613448	14613453	-	0.000	0.000	Merged-chr13-14613322-70
NR9538--MA0591.1.Bach1::Mafk	chr7	27357870	27357884	-	0.000	0.000	Merged-chr7-27357694-29
NR1081--MA0089.1.MAFG::NFE2L1	chr10	44380772	44380777	+	0.000	0.000	Merged-chr10-44380932-96
NR8793--MA0501.1.MAF::NFE2	chr6	41177382	41177396	-	0.000	0.000	Merged-chr6-41177322-23
NR814--MA0089.1.MAFG::NFE2L1	chr1	187346724	187346729	-	0.000	0.000	Merged-chr1-187346578-1
NR3630--MA0591.1.Bach1::Mafk	chr14	75227654	75227668	+	0.000	0.000	Merged-chr14-75227646-35
NR5716--MA0089.1.MAFG::NFE2L1	chr2	10024414	10024419	+	0.000	0.000	Merged-chr2-10024427-23
NR10926--MA0089.1.MAFG::NFE2L1	chr9	94670528	94670533	-	0.000	0.000	Merged-chr9-94670459-1
NR2513--MA0089.1.MAFG::NFE2L1	chr12	91746020	91746025	+	0.000	0.000	Merged-chr12-91745848-45
NR2920--MA0501.1.MAF::NFE2	chr13	49213774	49213788	-	0.000	0.000	Merged-chr13-49213785-35
NR8300--MA0089.1.MAFG::NFE2L1	chr5	97055809	97055814	-	0.000	0.000	Merged-chr5-97055881-18
NR10396--MA0591.1.Bach1::Mafk	chr8	111645853	111645867	-	0.000	0.000	Merged-chr8-111645920-27
NR8476--MA0591.1.Bach1::Mafk	chr5	123524154	123524168	+	0.000	0.000	Merged-chr5-123524243-58
NR713--MA0117.2.Mafb	chr1	178960400	178960411	+	0.000	0.000	Merged-chr1-178960314-21
NR1498--MA0089.1.MAFG::NFE2L1	chr10	117393416	117393421	-	0.000	0.000	Merged-chr10-117393432-68
NR418--MA0501.1.MAF::NFE2	chr1	133146148	133146162	-	0.000	0.000	Merged-chr1-133146237-29
NR3859--MA0089.1.MAFG::NFE2L1	chr15	5250291	5250296	-	0.000	0.000	Merged-chr15-5250378-18
NR9646--MA0089.1.MAFG::NFE2L1	chr7	66116123	66116128	+	0.000	0.000	Merged-chr7-66116161-49
NR9391--MA0591.1.Bach1::Mafk	chr6	145135502	145135516	-	0.000	0.000	Merged-chr6-145135361-11
NR158--MA0117.2.Mafb	chr1	60746282	60746293	-	0.000	0.000	Merged-chr1-60746290-59
NR4481--MA0591.1.Bach1::Mafk	chr16	64796760	64796774	+	0.000	0.000	Merged-chr16-64796887-9
NR5729--MA0089.1.MAFG::NFE2L1	chr2	11548810	11548815	+	0.000	0.000	Merged-chr2-11548721-17
NR9326--MA0659.1.MAFG	chr6	142519101	142519121	+	0.000	0.000	Merged-chr6-142519262-28
NR2035--MA0089.1.MAFG::NFE2L1	chr11	102185305	102185310	-	0.000	0.000	Merged-chr11-102185121-56
NR10824--MA0089.1.MAFG::NFE2L1	chr9	73073477	73073482	+	0.000	0.000	Merged-chr9-73073244-62
NR2932--MA0591.1.Bach1::Mafk	chr13	51964540	51964554	+	0.000	0.000	Merged-chr13-51964460-43
NR1685--MA0089.1.MAFG::NFE2L1	chr11	32542734	32542739	+	0.000	0.000	Merged-chr11-32542755-79
NR9670--MA0591.1.Bach1::Mafk	chr7	67425720	67425734	+	0.000	0.000	Merged-chr7-67425669-21
NR2292--MA0117.2.Mafb	chr12	32202836	32202847	-	0.000	0.000	Merged-chr12-32202872-9
NR7674--MA0089.1.MAFG::NFE2L1	chr4	117887413	117887418	-	0.000	0.000	Merged-chr4-117887306-54
NR1294--MA0496.2.MAFK	chr10	86727748	86727766	+	0.000	0.000	Merged-chr10-86727830-49
NR3476--MA0117.2.Mafb	chr14	52004441	52004452	+	0.000	0.000	Merged-chr14-52004381-49
NR8379--MA0501.1.MAF::NFE2	chr5	112324698	112324712	-	0.000	0.000	Merged-chr5-112324796-2
NR10517--MA0495.2.MAFF	chr8	122299743	122299763	+	0.000	0.000	Merged-chr8-122299759-10
NR11175--MA0089.1.MAFG::NFE2L1	chrX	50565195	50565200	-	0.000	0.000	Merged-chrX-50565283-19
NR10131--MA0089.1.MAFG::NFE2L1	chr8	25654068	25654073	-	0.000	0.000	Merged-chr8-25654088-45
NR7780--MA0591.1.Bach1::Mafk	chr4	133843256	133843270	-	0.000	0.000	Merged-chr4-133843326-54
NR9543--MA0496.2.MAFK	chr7	27357868	27357886	+	0.000	0.000	Merged-chr7-27357694-29
NR9631--MA0089.1.MAFG::NFE2L1	chr7	58181612	58181617	-	0.000	0.000	Merged-chr7-58181650-26
NR9300--MA0501.1.MAF::NFE2	chr6	140516456	140516470	+	0.000	0.000	Merged-chr6-140516566-6
NR6932--MA0089.1.MAFG::NFE2L1	chr3	103172829	103172834	-	0.000	0.000	Merged-chr3-103172795-3
NR11275--MA0496.2.MAFK	chrX	105019330	105019348	-	0.000	0.000	Merged-chrX-105019418-2
NR4331--MA0591.1.Bach1::Mafk	chr16	33684470	33684484	+	0.000	0.000	Merged-chr16-33684496-70
NR875--MA0501.1.MAF::NFE2	chr1	191445911	191445925	+	0.000	0.000	Merged-chr1-191445969-55
NR9885--MA0591.1.Bach1::Mafk	chr7	114466471	114466485	-	0.000	0.000	Merged-chr7-114466532-21
NR9648--MA0591.1.Bach1::Mafk	chr7	66116121	66116135	+	0.000	0.000	Merged-chr7-66116161-49
NR1135--MA0501.1.MAF::NFE2	chr10	59707782	59707796	+	0.000	0.000	Merged-chr10-59707523-19
NR1762--MA0117.2.Mafb	chr11	52004214	52004225	-	0.000	0.000	Merged-chr11-52004219-51
NR2117--MA0591.1.Bach1::Mafk	chr11	109744081	109744095	-	0.000	0.000	Merged-chr11-109744155-21
NR11203--MA0591.1.Bach1::Mafk	chrX	74305019	74305033	+	0.000	0.000	Merged-chrX-74305179-50
NR1749--MA0659.1.MAFG	chr11	51264658	51264678	+	0.000	0.000	Merged-chr11-51264498-29
NR2524--MA0089.1.MAFG::NFE2L1	chr12	93230482	93230487	+	0.000	0.000	Merged-chr12-93230592-22
NR165--MA0496.2.MAFK	chr1	60875486	60875504	+	0.000	0.000	Merged-chr1-60875356-55
NR4699--MA0089.1.MAFG::NFE2L1	chr17	12031621	12031626	-	0.000	0.000	Merged-chr17-12031441-20
NR5438--MA0089.1.MAFG::NFE2L1	chr19	8984668	8984673	+	0.000	0.000	Merged-chr19-8984601-50
NR4129--MA0501.1.MAF::NFE2	chr15	83149657	83149671	+	0.000	0.000	Merged-chr15-83149470-115
NR9417--MA0501.1.MAF::NFE2	chr6	146516327	146516341	-	0.000	0.000	Merged-chr6-146516138-30
NR10746--MA0501.1.MAF::NFE2	chr9	45818724	45818738	+	0.000	0.000	Merged-chr9-45818686-14
NR10141--MA0591.1.Bach1::Mafk	chr8	34142942	34142956	-	0.000	0.000	Merged-chr8-34142846-49
NR7989--MA0089.1.MAFG::NFE2L1	chr5	10866605	10866610	+	0.000	0.000	Merged-chr5-10866661-52
NR668--MA0501.1.MAF::NFE2	chr1	171619131	171619145	-	0.000	0.000	Merged-chr1-171619230-15
NR5696--MA0591.1.Bach1::Mafk	chr2	9558666	9558680	-	0.000	0.000	Merged-chr2-9558590-12
NR4105--MA0089.1.MAFG::NFE2L1	chr15	80619974	80619979	+	0.000	0.000	Merged-chr15-80619928-23
NR10671--MA0117.2.Mafb	chr9	21955753	21955764	-	0.000	0.000	Merged-chr9-21955816-69
NR8306--MA0591.1.Bach1::Mafk	chr5	99336570	99336584	+	0.000	0.000	Merged-chr5-99336656-39
NR929--MA0591.1.Bach1::Mafk	chr10	7673941	7673955	-	0.000	0.000	Merged-chr10-7673819-19
NR8142--MA0501.1.MAF::NFE2	chr5	51553917	51553931	+	0.000	0.000	Merged-chr5-51553923-15
NR6525--MA0495.2.MAFF	chr2	166607151	166607171	-	0.000	0.000	Merged-chr2-166607083-27
NR10742--MA0591.1.Bach1::Mafk	chr9	45241507	45241521	+	0.000	0.000	Merged-chr9-45241570-21
NR7898--MA0501.1.MAF::NFE2	chr4	148034130	148034144	+	0.000	0.000	Merged-chr4-148034063-43
NR11260--MA0089.1.MAFG::NFE2L1	chrX	103621843	103621848	+	0.000	0.000	Merged-chrX-103621915-2
NR557--MA0501.1.MAF::NFE2	chr1	155224013	155224027	-	0.000	0.000	Merged-chr1-155224072-96
NR1768--MA0501.1.MAF::NFE2	chr11	54205569	54205583	+	0.000	0.000	Merged-chr11-54205523-3
NR11159--MA0496.2.MAFK	chrX	37141976	37141994	-	0.000	0.000	Merged-chrX-37141960-22
NR8479--MA0591.1.Bach1::Mafk	chr5	123980971	123980985	+	0.000	0.000	Merged-chr5-123980964-39
