#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR387--MA0684.1.RUNX3	chr1	128808799	128808808	-	0.000	0.000	Merged-chr1-128808726-38
NR3751--MA0511.2.RUNX2	chr15	62189978	62189986	-	0.000	0.000	Merged-chr15-62190035-69
NR2478--MA0002.2.RUNX1	chr12	112959669	112959679	-	0.000	0.000	Merged-chr12-112959623-34
NR2705--MA0511.2.RUNX2	chr13	28685042	28685050	-	0.000	0.000	Merged-chr13-28685106-11
NR575--MA0511.2.RUNX2	chr1	164138822	164138830	+	0.000	0.000	Merged-chr1-164138853-49
NR7121--MA0002.2.RUNX1	chr4	59850315	59850325	+	0.000	0.000	Merged-chr4-59850385-20
NR6966--MA0684.1.RUNX3	chr4	3053791	3053800	+	0.000	0.000	Merged-chr4-3053820-11
NR7028--MA0511.2.RUNX2	chr4	34687425	34687433	+	0.000	0.000	Merged-chr4-34687322-58
NR8232--MA0684.1.RUNX3	chr5	142881234	142881243	+	0.000	0.000	Merged-chr5-142881345-35
NR5964--MA0002.2.RUNX1	chr2	112765178	112765188	+	0.000	0.000	Merged-chr2-112765248-29
NR8355--MA0002.2.RUNX1	chr6	28949422	28949432	-	0.000	0.000	Merged-chr6-28949446-17
NR1462--MA0002.2.RUNX1	chr10	128259225	128259235	+	0.000	0.000	Merged-chr10-128259156-8
NR6056--MA0002.2.RUNX1	chr2	128400509	128400519	-	0.000	0.000	Merged-chr2-128400561-8
NR4332--MA0511.2.RUNX2	chr16	84477818	84477826	+	0.000	0.000	Merged-chr16-84477844-43
NR114--MA0684.1.RUNX3	chr1	53774180	53774189	+	0.000	0.000	Merged-chr1-53774073-61
NR1842--MA0002.2.RUNX1	chr11	88620305	88620315	-	0.000	0.000	Merged-chr11-88620334-19
NR9685--MA0002.2.RUNX1	chr7	140082581	140082591	+	0.000	0.000	Merged-chr7-140082439-23
NR10670--MA0511.2.RUNX2	chr9	110907689	110907697	+	0.000	0.000	Merged-chr9-110907689-47
NR10941--MA0511.2.RUNX2	chrX	105928699	105928707	+	0.000	0.000	Merged-chrX-105928639-1
NR3651--MA0684.1.RUNX3	chr15	35529529	35529538	-	0.000	0.000	Merged-chr15-35529547-26
NR5725--MA0002.2.RUNX1	chr2	59042783	59042793	-	0.000	0.000	Merged-chr2-59042814-35
NR4091--MA0684.1.RUNX3	chr16	25248986	25248995	+	0.000	0.000	Merged-chr16-25249109-39
NR2748--MA0684.1.RUNX3	chr13	36214465	36214474	+	0.000	0.000	Merged-chr13-36214295-21
NR3360--MA0002.2.RUNX1	chr14	66281025	66281035	-	0.000	0.000	Merged-chr14-66280950-46
NR6836--MA0684.1.RUNX3	chr3	138877038	138877047	+	0.000	0.000	Merged-chr3-138877299-79
NR3902--MA0002.2.RUNX1	chr15	89131517	89131527	+	0.000	0.000	Merged-chr15-89131620-40
NR2827--MA0511.2.RUNX2	chr13	53065305	53065313	+	0.000	0.000	Merged-chr13-53065510-28
NR9942--MA0684.1.RUNX3	chr8	81702250	81702259	+	0.000	0.000	Merged-chr8-81702288-38
NR1702--MA0511.2.RUNX2	chr11	64116047	64116055	+	0.000	0.000	Merged-chr11-64115983-5
NR7514--MA0002.2.RUNX1	chr4	148683727	148683737	+	0.000	0.000	Merged-chr4-148683681-71
NR3883--MA0002.2.RUNX1	chr15	84388981	84388991	+	0.000	0.000	Merged-chr15-84388969-27
NR3949--MA0002.2.RUNX1	chr15	96715003	96715013	+	0.000	0.000	Merged-chr15-96714966-7
NR6069--MA0002.2.RUNX1	chr2	129316141	129316151	+	0.000	0.000	Merged-chr2-129316037-6
NR1998--MA0002.2.RUNX1	chr11	109860210	109860220	+	0.000	0.000	Merged-chr11-109860424-80
NR9380--MA0002.2.RUNX1	chr7	99536408	99536418	-	0.000	0.000	Merged-chr7-99536356-6
NR349--MA0511.2.RUNX2	chr1	115921111	115921119	-	0.000	0.000	Merged-chr1-115921039-2
NR7971--MA0002.2.RUNX1	chr5	105642689	105642699	+	0.000	0.000	Merged-chr5-105642805-64
NR93--MA0002.2.RUNX1	chr1	43880550	43880560	+	0.000	0.000	Merged-chr1-43880599-41
NR8477--MA0002.2.RUNX1	chr6	65937442	65937452	+	0.000	0.000	Merged-chr6-65937524-1
NR1584--MA0002.2.RUNX1	chr11	35537601	35537611	-	0.000	0.000	Merged-chr11-35537638-11
NR9303--MA0002.2.RUNX1	chr7	79314671	79314681	+	0.000	0.000	Merged-chr7-79314665-30
NR8211--MA0684.1.RUNX3	chr5	141062322	141062331	+	0.000	0.000	Merged-chr5-141062369-21
NR5943--MA0002.2.RUNX1	chr2	104561596	104561606	+	0.000	0.000	Merged-chr2-104561694-40
NR3992--MA0002.2.RUNX1	chr15	100750453	100750463	-	0.000	0.000	Merged-chr15-100750259-57
NR107--MA0002.2.RUNX1	chr1	52607875	52607885	+	0.000	0.000	Merged-chr1-52607825-19
NR6035--MA0002.2.RUNX1	chr2	125948404	125948414	-	0.000	0.000	Merged-chr2-125948432-8
NR4084--MA0002.2.RUNX1	chr16	23844809	23844819	-	0.000	0.000	Merged-chr16-23844946-41
NR2347--MA0684.1.RUNX3	chr12	90236207	90236216	-	0.000	0.000	Merged-chr12-90236268-16
NR6657--MA0511.2.RUNX2	chr3	103058364	103058372	-	0.000	0.000	Merged-chr3-103058357-51
NR1550--MA0002.2.RUNX1	chr11	20064076	20064086	-	0.000	0.000	Merged-chr11-20064139-6
NR9393--MA0002.2.RUNX1	chr7	101027879	101027889	+	0.000	0.000	Merged-chr7-101027827-19
NR2204--MA0684.1.RUNX3	chr12	41331184	41331193	-	0.000	0.000	Merged-chr12-41331287-30
NR6243--MA0511.2.RUNX2	chr2	163120929	163120937	+	0.000	0.000	Merged-chr2-163121047-86
NR10920--MA0511.2.RUNX2	chrX	85839395	85839403	+	0.000	0.000	Merged-chrX-85839388-40
NR1301--MA0511.2.RUNX2	chr10	96609528	96609536	+	0.000	0.000	Merged-chr10-96609713-52
NR4136--MA0684.1.RUNX3	chr16	32520609	32520618	-	0.000	0.000	Merged-chr16-32520584-37
NR1868--MA0002.2.RUNX1	chr11	94486209	94486219	+	0.000	0.000	Merged-chr11-94486126-19
NR10616--MA0002.2.RUNX1	chr9	98424923	98424933	-	0.000	0.000	Merged-chr9-98424940-20
NR8717--MA0511.2.RUNX2	chr6	121226241	121226249	+	0.000	0.000	Merged-chr6-121226378-36
NR6766--MA0511.2.RUNX2	chr3	128337279	128337287	+	0.000	0.000	Merged-chr3-128337320-26
NR1060--MA0684.1.RUNX3	chr10	60162674	60162683	-	0.000	0.000	Merged-chr10-60162645-38
NR1454--MA0002.2.RUNX1	chr10	127471458	127471468	-	0.000	0.000	Merged-chr10-127471535-20
NR2108--MA0684.1.RUNX3	chr12	4874166	4874175	+	0.000	0.000	Merged-chr12-4874386-36
NR5542--MA0002.2.RUNX1	chr2	9689685	9689695	+	0.000	0.000	Merged-chr2-9689730-31
NR3591--MA0002.2.RUNX1	chr15	5144621	5144631	+	0.000	0.000	Merged-chr15-5144505-4
NR3805--MA0684.1.RUNX3	chr15	74920838	74920847	-	0.000	0.000	Merged-chr15-74920935-33
NR5608--MA0002.2.RUNX1	chr2	25557672	25557682	-	0.000	0.000	Merged-chr2-25557817-52
NR10930--MA0002.2.RUNX1	chrX	96019842	96019852	-	0.000	0.000	Merged-chrX-96019802-20
NR3928--MA0002.2.RUNX1	chr15	93913639	93913649	-	0.000	0.000	Merged-chr15-93913565-49
NR3613--MA0511.2.RUNX2	chr15	12447227	12447235	+	0.000	0.000	Merged-chr15-12447311-14
NR1440--MA0684.1.RUNX3	chr10	123857284	123857293	-	0.000	0.000	Merged-chr10-123857138-2
NR9825--MA0684.1.RUNX3	chr8	35628486	35628495	-	0.000	0.000	Merged-chr8-35628375-52
NR1215--MA0002.2.RUNX1	chr10	86795037	86795047	+	0.000	0.000	Merged-chr10-86794881-42
NR7731--MA0684.1.RUNX3	chr5	44220689	44220698	+	0.000	0.000	Merged-chr5-44220668-26
NR5032--MA0002.2.RUNX1	chr18	65207728	65207738	+	0.000	0.000	Merged-chr18-65207601-18
NR5303--MA0002.2.RUNX1	chr19	24301133	24301143	+	0.000	0.000	Merged-chr19-24301170-38
NR9120--MA0002.2.RUNX1	chr7	28867629	28867639	-	0.000	0.000	Merged-chr7-28867749-38
NR9786--MA0002.2.RUNX1	chr8	22544815	22544825	+	0.000	0.000	Merged-chr8-22544867-25
NR10771--MA0511.2.RUNX2	chr9	119823983	119823991	+	0.000	0.000	Merged-chr9-119823942-29
NR5555--MA0002.2.RUNX1	chr2	11159865	11159875	-	0.000	0.000	Merged-chr2-11159874-38
NR6414--MA0684.1.RUNX3	chr3	21987884	21987893	+	0.000	0.000	Merged-chr3-21988078-85
NR2134--MA0511.2.RUNX2	chr12	16532566	16532574	+	0.000	0.000	Merged-chr12-16532570-85
NR3875--MA0002.2.RUNX1	chr15	84178915	84178925	-	0.000	0.000	Merged-chr15-84178956-9
NR910--MA0002.2.RUNX1	chr10	18193251	18193261	-	0.000	0.000	Merged-chr10-18193414-42
NR6222--MA0511.2.RUNX2	chr2	158154379	158154387	-	0.000	0.000	Merged-chr2-158154460-58
NR1576--MA0002.2.RUNX1	chr11	32715223	32715233	+	0.000	0.000	Merged-chr11-32715413-66
NR9500--MA0002.2.RUNX1	chr7	114356567	114356577	+	0.000	0.000	Merged-chr7-114356592-29
NR8425--MA0511.2.RUNX2	chr6	50009529	50009537	-	0.000	0.000	Merged-chr6-50009459-48
NR2287--MA0002.2.RUNX1	chr12	75449848	75449858	+	0.000	0.000	Merged-chr12-75449860-75
NR5664--MA0002.2.RUNX1	chr2	34790752	34790762	-	0.000	0.000	Merged-chr2-34790571-52
NR9547--MA0002.2.RUNX1	chr7	120754770	120754780	-	0.000	0.000	Merged-chr7-120754842-25
NR7201--MA0002.2.RUNX1	chr4	95778035	95778045	-	0.000	0.000	Merged-chr4-95778146-34
NR10162--MA0002.2.RUNX1	chr8	126045073	126045083	+	0.000	0.000	Merged-chr8-126045120-15
NR5568--MA0002.2.RUNX1	chr2	14130824	14130834	+	0.000	0.000	Merged-chr2-14130850-37
NR6427--MA0684.1.RUNX3	chr3	28402343	28402352	+	0.000	0.000	Merged-chr3-28402386-46
NR2147--MA0511.2.RUNX2	chr12	17726603	17726611	+	0.000	0.000	Merged-chr12-17726607-38
NR9804--MA0684.1.RUNX3	chr8	25423430	25423439	+	0.000	0.000	Merged-chr8-25423506-11
NR1608--MA0002.2.RUNX1	chr11	46229295	46229305	+	0.000	0.000	Merged-chr11-46229299-6
NR9656--MA0002.2.RUNX1	chr7	136270356	136270366	+	0.000	0.000	Merged-chr7-136270364-24
NR8088--MA0684.1.RUNX3	chr5	115693470	115693479	+	0.000	0.000	Merged-chr5-115693567-32
NR9612--MA0511.2.RUNX2	chr7	128382347	128382355	-	0.000	0.000	Merged-chr7-128382170-51
NR189--MA0002.2.RUNX1	chr1	72321073	72321083	+	0.000	0.000	Merged-chr1-72320998-10
NR7932--MA0511.2.RUNX2	chr5	100929866	100929874	+	0.000	0.000	Merged-chr5-100929891-31
NR1794--MA0002.2.RUNX1	chr11	79696677	79696687	+	0.000	0.000	Merged-chr11-79696665-15
NR3060--MA0002.2.RUNX1	chr13	104615130	104615140	+	0.000	0.000	Merged-chr13-104615216-10
NR10942--MA0684.1.RUNX3	chrX	105928699	105928708	+	0.000	0.000	Merged-chrX-105928639-1
NR10794--MA0002.2.RUNX1	chr9	120960684	120960694	-	0.000	0.000	Merged-chr9-120960803-26
NR5362--MA0511.2.RUNX2	chr19	36083079	36083087	-	0.000	0.000	Merged-chr19-36083098-3
NR3953--MA0511.2.RUNX2	chr15	97213148	97213156	+	0.000	0.000	Merged-chr15-97213099-28
NR7214--MA0002.2.RUNX1	chr4	98040364	98040374	-	0.000	0.000	Merged-chr4-98040330-51
NR1698--MA0002.2.RUNX1	chr11	62609206	62609216	+	0.000	0.000	Merged-chr11-62609221-7
NR1969--MA0002.2.RUNX1	chr11	107668476	107668486	+	0.000	0.000	Merged-chr11-107668374-46
NR10717--MA0002.2.RUNX1	chr9	114948482	114948492	-	0.000	0.000	Merged-chr9-114948583-24
NR7671--MA0002.2.RUNX1	chr5	29195746	29195756	-	0.000	0.000	Merged-chr5-29195906-68
NR6867--MA0511.2.RUNX2	chr3	144412668	144412676	-	0.000	0.000	Merged-chr3-144412864-41
NR7466--MA0002.2.RUNX1	chr4	141330194	141330204	-	0.000	0.000	Merged-chr4-141330272-14
NR5120--MA0002.2.RUNX1	chr18	80611207	80611217	-	0.000	0.000	Merged-chr18-80611321-12
NR3711--MA0002.2.RUNX1	chr15	50697988	50697998	-	0.000	0.000	Merged-chr15-50698255-117
NR8448--MA0002.2.RUNX1	chr6	54685312	54685322	+	0.000	0.000	Merged-chr6-54685260-34
NR1284--MA0002.2.RUNX1	chr10	95998151	95998161	-	0.000	0.000	Merged-chr10-95998321-17
NR1826--MA0002.2.RUNX1	chr11	87240397	87240407	-	0.000	0.000	Merged-chr11-87240422-3
NR5--MA0002.2.RUNX1	chr1	6467286	6467296	+	0.000	0.000	Merged-chr1-6467226-38
NR8848--MA0684.1.RUNX3	chr6	135216761	135216770	+	0.000	0.000	Merged-chr6-135216770-8
NR3635--MA0684.1.RUNX3	chr15	27596963	27596972	+	0.000	0.000	Merged-chr15-27596992-56
NR1141--MA0002.2.RUNX1	chr10	75978275	75978285	+	0.000	0.000	Merged-chr10-75978406-17
NR7181--MA0684.1.RUNX3	chr4	88115656	88115665	-	0.000	0.000	Merged-chr4-88115597-29
NR4469--MA0002.2.RUNX1	chr17	7889198	7889208	+	0.000	0.000	Merged-chr17-7889151-33
NR7780--MA0002.2.RUNX1	chr5	64212798	64212808	+	0.000	0.000	Merged-chr5-64212951-2
NR7575--MA0002.2.RUNX1	chr5	10254861	10254871	+	0.000	0.000	Merged-chr5-10254903-14
NR6105--MA0511.2.RUNX2	chr2	139705205	139705213	+	0.000	0.000	Merged-chr2-139705122-18
NR7846--MA0002.2.RUNX1	chr5	77367866	77367876	+	0.000	0.000	Merged-chr5-77367800-15
NR3073--MA0002.2.RUNX1	chr13	107869161	107869171	-	0.000	0.000	Merged-chr13-107869033-28
NR7531--MA0511.2.RUNX2	chr4	150808645	150808653	-	0.000	0.000	Merged-chr4-150808794-106
NR2269--MA0511.2.RUNX2	chr12	73598396	73598404	-	0.000	0.000	Merged-chr12-73598343-51
NR1393--MA0002.2.RUNX1	chr10	118605570	118605580	-	0.000	0.000	Merged-chr10-118605555-16
NR188--MA0684.1.RUNX3	chr1	69759799	69759808	-	0.000	0.000	Merged-chr1-69759830-47
NR3596--MA0002.2.RUNX1	chr15	5695191	5695201	+	0.000	0.000	Merged-chr15-5695186-29
NR631--MA0002.2.RUNX1	chr1	171778191	171778201	-	0.000	0.000	Merged-chr1-171778353-20
NR3867--MA0002.2.RUNX1	chr15	83455791	83455801	-	0.000	0.000	Merged-chr15-83455870-33
NR7290--MA0684.1.RUNX3	chr4	109505045	109505054	-	0.000	0.000	Merged-chr4-109505092-26
NR7561--MA0684.1.RUNX3	chr5	3497616	3497625	-	0.000	0.000	Merged-chr5-3497810-31
NR3996--MA0684.1.RUNX3	chr15	100905320	100905329	-	0.000	0.000	Merged-chr15-100905419-58
NR5133--MA0002.2.RUNX1	chr18	81924232	81924242	+	0.000	0.000	Merged-chr18-81924193-7
NR5799--MA0002.2.RUNX1	chr2	72536095	72536105	+	0.000	0.000	Merged-chr2-72536133-16
NR7640--MA0511.2.RUNX2	chr5	23387127	23387135	+	0.000	0.000	Merged-chr5-23387051-61
NR883--MA0002.2.RUNX1	chr10	12981127	12981137	+	0.000	0.000	Merged-chr10-12981234-40
NR3724--MA0002.2.RUNX1	chr15	55699890	55699900	-	0.000	0.000	Merged-chr15-55699814-18
NR1716--MA0684.1.RUNX3	chr11	67564417	67564426	+	0.000	0.000	Merged-chr11-67564427-31
NR7336--MA0002.2.RUNX1	chr4	122872167	122872177	-	0.000	0.000	Merged-chr4-122872187-66
NR5927--MA0002.2.RUNX1	chr2	101817125	101817135	+	0.000	0.000	Merged-chr2-101816960-10
NR1968--MA0684.1.RUNX3	chr11	107407889	107407898	+	0.000	0.000	Merged-chr11-107407910-19
NR10773--MA0002.2.RUNX1	chr9	119823983	119823993	-	0.000	0.000	Merged-chr9-119823942-29
NR4088--MA0684.1.RUNX3	chr16	24527375	24527384	+	0.000	0.000	Merged-chr16-24527284-22
NR3390--MA0511.2.RUNX2	chr14	69979175	69979183	-	0.000	0.000	Merged-chr14-69979172-46
NR1425--MA0002.2.RUNX1	chr10	122200005	122200015	+	0.000	0.000	Merged-chr10-122200080-48
NR7793--MA0002.2.RUNX1	chr5	65951667	65951677	+	0.000	0.000	Merged-chr5-65951579-1
NR5785--MA0684.1.RUNX3	chr2	70920144	70920153	+	0.000	0.000	Merged-chr2-70920097-22
NR5308--MA0002.2.RUNX1	chr19	25052453	25052463	-	0.000	0.000	Merged-chr19-25052525-57
NR3628--MA0002.2.RUNX1	chr15	25828624	25828634	+	0.000	0.000	Merged-chr15-25828667-44
NR1948--MA0002.2.RUNX1	chr11	104661718	104661728	-	0.000	0.000	Merged-chr11-104661475-50
NR9330--MA0002.2.RUNX1	chr7	89171966	89171976	-	0.000	0.000	Merged-chr7-89172043-28
NR4068--MA0002.2.RUNX1	chr16	22466505	22466515	-	0.000	0.000	Merged-chr16-22466658-43
NR3313--MA0511.2.RUNX2	chr14	55882490	55882498	-	0.000	0.000	Merged-chr14-55882429-48
NR7716--MA0002.2.RUNX1	chr5	38274103	38274113	-	0.000	0.000	Merged-chr5-38274062-24
NR9952--MA0511.2.RUNX2	chr8	84813286	84813294	-	0.000	0.000	Merged-chr8-84813219-19
NR4024--MA0511.2.RUNX2	chr16	8731900	8731908	+	0.000	0.000	Merged-chr16-8732071-1
NR1534--MA0002.2.RUNX1	chr11	11808839	11808849	-	0.000	0.000	Merged-chr11-11809003-59
NR9648--MA0002.2.RUNX1	chr7	135517315	135517325	+	0.000	0.000	Merged-chr7-135517246-31
NR9919--MA0002.2.RUNX1	chr8	77451671	77451681	-	0.000	0.000	Merged-chr8-77451858-90
NR10904--MA0511.2.RUNX2	chrX	71492680	71492688	+	0.000	0.000	Merged-chrX-71492883-59
NR3195--MA0002.2.RUNX1	chr14	20785459	20785469	-	0.000	0.000	Merged-chr14-20785376-56
NR3466--MA0002.2.RUNX1	chr14	78914392	78914402	+	0.000	0.000	Merged-chr14-78914359-46
NR5480--MA0684.1.RUNX3	chr19	57104575	57104584	-	0.000	0.000	Merged-chr19-57104437-7
NR6479--MA0511.2.RUNX2	chr3	51353464	51353472	-	0.000	0.000	Merged-chr3-51353626-33
NR5546--MA0684.1.RUNX3	chr2	9792666	9792675	+	0.000	0.000	Merged-chr2-9792573-15
NR3052--MA0002.2.RUNX1	chr13	102708733	102708743	+	0.000	0.000	Merged-chr13-102708794-10
NR9691--MA0002.2.RUNX1	chr7	140857292	140857302	-	0.000	0.000	Merged-chr7-140857448-6
NR8016--MA0511.2.RUNX2	chr5	110390480	110390488	+	0.000	0.000	Merged-chr5-110390618-8
NR1024--MA0002.2.RUNX1	chr10	53374375	53374385	-	0.000	0.000	Merged-chr10-53374413-9
NR10709--MA0002.2.RUNX1	chr9	114613237	114613247	-	0.000	0.000	Merged-chr9-114613191-38
NR5778--MA0002.2.RUNX1	chr2	69415321	69415331	-	0.000	0.000	Merged-chr2-69415236-25
NR10500--MA0002.2.RUNX1	chr9	80318210	80318220	-	0.000	0.000	Merged-chr9-80318250-48
NR5463--MA0511.2.RUNX2	chr19	56296921	56296929	+	0.000	0.000	Merged-chr19-56296867-29
NR4209--MA0002.2.RUNX1	chr16	49164643	49164653	+	0.000	0.000	Merged-chr16-49164589-42
NR2973--MA0002.2.RUNX1	chr13	94144819	94144829	+	0.000	0.000	Merged-chr13-94144726-31
NR1898--MA0511.2.RUNX2	chr11	99136609	99136617	+	0.000	0.000	Merged-chr11-99136684-32
NR5093--MA0002.2.RUNX1	chr18	77072776	77072786	+	0.000	0.000	Merged-chr18-77072792-44
NR9600--MA0684.1.RUNX3	chr7	127922867	127922876	+	0.000	0.000	Merged-chr7-127922827-35
NR10547--MA0002.2.RUNX1	chr9	88516841	88516851	+	0.000	0.000	Merged-chr9-88516697-31
NR4510--MA0002.2.RUNX1	chr17	18838111	18838121	-	0.000	0.000	Merged-chr17-18838117-38
NR7715--MA0684.1.RUNX3	chr5	37259132	37259141	+	0.000	0.000	Merged-chr5-37259222-30
NR3435--MA0511.2.RUNX2	chr14	75769438	75769446	+	0.000	0.000	Merged-chr14-75769501-48
NR9247--MA0002.2.RUNX1	chr7	65373500	65373510	-	0.000	0.000	Merged-chr7-65373607-20
NR3213--MA0684.1.RUNX3	chr14	27376332	27376341	-	0.000	0.000	Merged-chr14-27376322-41
NR971--MA0002.2.RUNX1	chr10	30716172	30716182	+	0.000	0.000	Merged-chr10-30716378-49
NR1385--MA0002.2.RUNX1	chr10	118100858	118100868	-	0.000	0.000	Merged-chr10-118100825-27
NR9918--MA0684.1.RUNX3	chr8	77292724	77292733	-	0.000	0.000	Merged-chr8-77292720-71
NR3194--MA0684.1.RUNX3	chr14	20503206	20503215	+	0.000	0.000	Merged-chr14-20503247-33
NR10590--MA0002.2.RUNX1	chr9	96024125	96024135	-	0.000	0.000	Merged-chr9-96024121-9
NR3588--MA0002.2.RUNX1	chr15	5108560	5108570	+	0.000	0.000	Merged-chr15-5108448-64
NR7824--MA0684.1.RUNX3	chr5	72941143	72941152	-	0.000	0.000	Merged-chr5-72941102-35
NR3988--MA0684.1.RUNX3	chr15	100706485	100706494	-	0.000	0.000	Merged-chr15-100706630-70
NR1371--MA0684.1.RUNX3	chr10	117640272	117640281	+	0.000	0.000	Merged-chr10-117640177-35
NR7361--MA0511.2.RUNX2	chr4	129573692	129573700	+	0.000	0.000	Merged-chr4-129573644-36
NR5952--MA0511.2.RUNX2	chr2	107006055	107006063	-	0.000	0.000	Merged-chr2-107005967-12
NR10513--MA0002.2.RUNX1	chr9	82961600	82961610	+	0.000	0.000	Merged-chr9-82961653-22
NR7410--MA0684.1.RUNX3	chr4	135520640	135520649	+	0.000	0.000	Merged-chr4-135520643-13
NR4871--MA0002.2.RUNX1	chr18	5424616	5424626	+	0.000	0.000	Merged-chr18-5424603-10
NR3302--MA0002.2.RUNX1	chr14	54651169	54651179	+	0.000	0.000	Merged-chr14-54651264-25
NR732--MA0002.2.RUNX1	chr1	183264217	183264227	+	0.000	0.000	Merged-chr1-183264283-10
NR1080--MA0002.2.RUNX1	chr10	61465229	61465239	-	0.000	0.000	Merged-chr10-61465182-15
NR6088--MA0002.2.RUNX1	chr2	132725595	132725605	-	0.000	0.000	Merged-chr2-132725506-29
NR10721--MA0511.2.RUNX2	chr9	115387674	115387682	-	0.000	0.000	Merged-chr9-115387656-46
NR2843--MA0002.2.RUNX1	chr13	56238041	56238051	-	0.000	0.000	Merged-chr13-56238101-26
NR9865--MA0684.1.RUNX3	chr8	57638074	57638083	-	0.000	0.000	Merged-chr8-57637972-56
NR7166--MA0002.2.RUNX1	chr4	84118723	84118733	+	0.000	0.000	Merged-chr4-84118627-8
NR2700--MA0002.2.RUNX1	chr13	28500999	28501009	-	0.000	0.000	Merged-chr13-28501043-27
NR570--MA0002.2.RUNX1	chr1	163930096	163930106	+	0.000	0.000	Merged-chr1-163930181-98
NR9180--MA0684.1.RUNX3	chr7	45526941	45526950	-	0.000	0.000	Merged-chr7-45527029-1
NR10817--MA0684.1.RUNX3	chr9	123754698	123754707	-	0.000	0.000	Merged-chr9-123754572-46
NR5442--MA0511.2.RUNX2	chr19	53972058	53972066	-	0.000	0.000	Merged-chr19-53972113-29
NR3606--MA0684.1.RUNX3	chr15	7217228	7217237	+	0.000	0.000	Merged-chr15-7217140-25
NR10460--MA0002.2.RUNX1	chr9	75246527	75246537	-	0.000	0.000	Merged-chr9-75246433-36
NR9103--MA0684.1.RUNX3	chr7	25756230	25756239	+	0.000	0.000	Merged-chr7-25756161-11
NR9160--MA0002.2.RUNX1	chr7	43430964	43430974	+	0.000	0.000	Merged-chr7-43430848-7
NR745--MA0002.2.RUNX1	chr1	184534536	184534546	+	0.000	0.000	Merged-chr1-184534660-49
NR9355--MA0684.1.RUNX3	chr7	96818602	96818611	+	0.000	0.000	Merged-chr7-96818578-56
NR9683--MA0002.2.RUNX1	chr7	139911332	139911342	+	0.000	0.000	Merged-chr7-139911302-6
NR3937--MA0511.2.RUNX2	chr15	95838565	95838573	-	0.000	0.000	Merged-chr15-95838556-4
NR5995--MA0684.1.RUNX3	chr2	117447070	117447079	-	0.000	0.000	Merged-chr2-117447085-57
NR7132--MA0002.2.RUNX1	chr4	62757064	62757074	+	0.000	0.000	Merged-chr4-62756958-63
NR7754--MA0511.2.RUNX2	chr5	54101520	54101528	-	0.000	0.000	Merged-chr5-54101500-65
NR10093--MA0002.2.RUNX1	chr8	119806987	119806997	+	0.000	0.000	Merged-chr8-119806947-14
NR1221--MA0002.2.RUNX1	chr10	88346741	88346751	+	0.000	0.000	Merged-chr10-88346697-18
NR5104--MA0002.2.RUNX1	chr18	78014888	78014898	+	0.000	0.000	Merged-chr18-78014896-40
NR583--MA0002.2.RUNX1	chr1	164935953	164935963	-	0.000	0.000	Merged-chr1-164935888-24
NR10887--MA0002.2.RUNX1	chrX	59508504	59508514	+	0.000	0.000	Merged-chrX-59508552-38
NR1268--MA0002.2.RUNX1	chr10	94116388	94116398	+	0.000	0.000	Merged-chr10-94116374-33
NR5726--MA0511.2.RUNX2	chr2	59160685	59160693	+	0.000	0.000	Merged-chr2-59160665-10
NR9587--MA0002.2.RUNX1	chr7	126470333	126470343	+	0.000	0.000	Merged-chr7-126470347-45
NR5356--MA0002.2.RUNX1	chr19	34500982	34500992	-	0.000	0.000	Merged-chr19-34500926-32
NR1996--MA0002.2.RUNX1	chr11	109671985	109671995	+	0.000	0.000	Merged-chr11-109672054-52
NR6782--MA0002.2.RUNX1	chr3	130788205	130788215	+	0.000	0.000	Merged-chr3-130788036-10
NR3090--MA0511.2.RUNX2	chr13	109190440	109190448	-	0.000	0.000	Merged-chr13-109190361-18
NR5756--MA0684.1.RUNX3	chr2	62332034	62332043	-	0.000	0.000	Merged-chr2-62332140-9
NR1747--MA0511.2.RUNX2	chr11	73019625	73019633	-	0.000	0.000	Merged-chr11-73019652-4
NR9301--MA0002.2.RUNX1	chr7	78583932	78583942	-	0.000	0.000	Merged-chr7-78583930-15
NR3933--MA0684.1.RUNX3	chr15	94453041	94453050	+	0.000	0.000	Merged-chr15-94453103-20
NR8842--MA0002.2.RUNX1	chr6	134700987	134700997	+	0.000	0.000	Merged-chr6-134700850-79
NR10648--MA0002.2.RUNX1	chr9	106160132	106160142	+	0.000	0.000	Merged-chr9-106160171-45
NR3265--MA0511.2.RUNX2	chr14	48246461	48246469	-	0.000	0.000	Merged-chr14-48246381-22
NR9824--MA0002.2.RUNX1	chr8	35628485	35628495	+	0.000	0.000	Merged-chr8-35628375-52
NR2660--MA0002.2.RUNX1	chr13	20306359	20306369	+	0.000	0.000	Merged-chr13-20306536-31
NR1585--MA0511.2.RUNX2	chr11	35747244	35747252	-	0.000	0.000	Merged-chr11-35747326-7
NR9682--MA0684.1.RUNX3	chr7	139911297	139911306	+	0.000	0.000	Merged-chr7-139911302-6
