#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR15379--MA0493.1.Klf1	chr13	49652838	49652848	+	0.000	0.000	Merged-chr13-49652936-64
NR41946--MA0657.1.KLF13	chr4	126321741	126321758	+	0.000	0.000	Merged-chr4-126321618-59
NR26047--MA0493.1.Klf1	chr17	36023791	36023801	+	0.000	0.000	Merged-chr17-36023858-33
NR7892--MA0741.1.KLF16	chr11	4186662	4186672	+	0.000	0.000	Merged-chr11-4186832-60
NR52236--MA0740.1.KLF14	chr7	4653944	4653957	+	0.000	0.000	Merged-chr7-4653985-45
NR49149--MA0493.1.Klf1	chr6	50389181	50389191	+	0.000	0.000	Merged-chr6-50389252-7
NR36000--MA0742.1.Klf12	chr2	173659684	173659698	+	0.000	0.000	Merged-chr2-173659827-104
NR47020--MA0740.1.KLF14	chr5	129020153	129020166	+	0.000	0.000	Merged-chr5-129020147-99
NR49908--MA0740.1.KLF14	chr6	88832788	88832801	-	0.000	0.000	Merged-chr6-88832926-25
NR60910--MA0741.1.KLF16	chr9	44013972	44013982	+	0.000	0.000	Merged-chr9-44013875-7
NR14415--MA0599.1.KLF5	chr12	113146852	113146861	+	0.000	0.000	Merged-chr12-113146783-89
NR26318--MA0657.1.KLF13	chr17	47611526	47611543	-	0.000	0.000	Merged-chr17-47611424-64
NR7958--MA0741.1.KLF16	chr11	5444166	5444176	+	0.000	0.000	Merged-chr11-5443991-3
NR61785--MA0599.1.KLF5	chr9	71485586	71485595	-	0.000	0.000	Merged-chr9-71485766-75
NR42029--MA0740.1.KLF14	chr4	129189784	129189797	+	0.000	0.000	Merged-chr4-129189596-96
NR1957--MA0599.1.KLF5	chr1	131097878	131097887	-	0.000	0.000	Merged-chr1-131097779-22
NR32742--MA0740.1.KLF14	chr2	72997219	72997232	-	0.000	0.000	Merged-chr2-72997142-44
NR53694--MA0741.1.KLF16	chr7	45814348	45814358	+	0.000	0.000	Merged-chr7-45814403-76
NR38186--MA0599.1.KLF5	chr3	109323771	109323780	-	0.000	0.000	Merged-chr3-109323909-70
NR36892--MA0493.1.Klf1	chr3	58470267	58470277	+	0.000	0.000	Merged-chr3-58470222-35
NR46820--MA0599.1.KLF5	chr5	124001110	124001119	-	0.000	0.000	Merged-chr5-124000985-26
NR42666--MA0493.1.Klf1	chr4	136309918	136309928	-	0.000	0.000	Merged-chr4-136309996-10
NR64217--MA0493.1.Klf1	chrX	48452384	48452394	-	0.000	0.000	Merged-chrX-48452441-1
NR13422--MA0039.3.KLF4	chr12	85632519	85632529	-	0.000	0.000	Merged-chr12-85632486-20
NR35118--MA0599.1.KLF5	chr2	158028756	158028765	+	0.000	0.000	Merged-chr2-158028591-76
NR6052--MA0741.1.KLF16	chr10	80656517	80656527	-	0.000	0.000	Merged-chr10-80656566-55
NR64137--MA0599.1.KLF5	chrX	42068690	42068699	+	0.000	0.000	Merged-chrX-42068422-84
NR36524--MA0039.3.KLF4	chr3	32509167	32509177	-	0.000	0.000	Merged-chr3-32508971-50
NR46125--MA1107.1.KLF9	chr5	112273915	112273927	+	0.000	0.000	Merged-chr5-112273853-3
NR64375--MA0740.1.KLF14	chrX	73914970	73914983	-	0.000	0.000	Merged-chrX-73915089-47
NR56926--MA0493.1.Klf1	chr8	13785953	13785963	-	0.000	0.000	Merged-chr8-13785827-81
NR6118--MA0741.1.KLF16	chr10	81136439	81136449	-	0.000	0.000	Merged-chr10-81136337-26
NR15434--MA0740.1.KLF14	chr13	51781679	51781692	+	0.000	0.000	Merged-chr13-51781746-17
NR40258--MA0493.1.Klf1	chr4	41770509	41770519	+	0.000	0.000	Merged-chr4-41770467-12
NR18696--MA0740.1.KLF14	chr14	67933587	67933600	+	0.000	0.000	Merged-chr14-67933517-151
NR31694--MA0599.1.KLF5	chr2	29870317	29870326	-	0.000	0.000	Merged-chr2-29870260-12
NR24902--MA0599.1.KLF5	chr17	12755963	12755972	+	0.000	0.000	Merged-chr17-12756128-8
NR47461--MA1107.1.KLF9	chr5	137069069	137069081	-	0.000	0.000	Merged-chr5-137068922-9
NR59895--MA1107.1.KLF9	chr8	123203611	123203623	+	0.000	0.000	Merged-chr8-123203714-21
NR9619--MA0740.1.KLF14	chr11	75154326	75154339	+	0.000	0.000	Merged-chr11-75154404-32
NR29761--MA0741.1.KLF16	chr19	9135097	9135107	+	0.000	0.000	Merged-chr19-9135336-75
NR51185--MA1107.1.KLF9	chr6	128962289	128962301	+	0.000	0.000	Merged-chr6-128962247-24
NR42633--MA0741.1.KLF16	chr4	136144691	136144701	-	0.000	0.000	Merged-chr4-136144732-18
NR1061--MA0493.1.Klf1	chr1	75213263	75213273	-	0.000	0.000	Merged-chr1-75213327-22
NR42004--MA0599.1.KLF5	chr4	128962473	128962482	+	0.000	0.000	Merged-chr4-128962566-44
NR45024--MA0741.1.KLF16	chr5	66150086	66150096	+	0.000	0.000	Merged-chr5-66150234-1
NR32426--MA0741.1.KLF16	chr2	59652683	59652693	+	0.000	0.000	Merged-chr2-59652882-23
NR57904--MA0493.1.Klf1	chr8	69974430	69974440	-	0.000	0.000	Merged-chr8-69974320-59
NR27210--MA0741.1.KLF16	chr17	83854454	83854464	+	0.000	0.000	Merged-chr17-83854411-35
NR49055--MA0493.1.Klf1	chr6	48086715	48086725	+	0.000	0.000	Merged-chr6-48086485-91
NR47309--MA1107.1.KLF9	chr5	135152712	135152724	+	0.000	0.000	Merged-chr5-135152691-12
NR9897--MA0599.1.KLF5	chr11	79658780	79658789	-	0.000	0.000	Merged-chr11-79658610-54
NR47236--MA0742.1.Klf12	chr5	134494485	134494499	-	0.000	0.000	Merged-chr5-134494514-28
NR16916--MA1107.1.KLF9	chr13	109547111	109547123	+	0.000	0.000	Merged-chr13-109546853-82
NR1863--MA0599.1.KLF5	chr1	128103192	128103201	-	0.000	0.000	Merged-chr1-128103135-101
NR20268--MA0741.1.KLF16	chr15	38200004	38200014	-	0.000	0.000	Merged-chr15-38199755-22
NR48306--MA0599.1.KLF5	chr5	149583652	149583661	+	0.000	0.000	Merged-chr5-149583571-10
NR59528--MA1107.1.KLF9	chr8	117950946	117950958	-	0.000	0.000	Merged-chr8-117950899-2
NR63046--MA1107.1.KLF9	chr9	114426326	114426338	-	0.000	0.000	Merged-chr9-114426433-16
NR15323--MA0741.1.KLF16	chr13	45867723	45867733	-	0.000	0.000	Merged-chr13-45867539-21
NR38298--MA0599.1.KLF5	chr3	116487882	116487891	+	0.000	0.000	Merged-chr3-116487886-17
NR19411--MA1107.1.KLF9	chr14	105896063	105896075	+	0.000	0.000	Merged-chr14-105896218-30
NR13372--MA0741.1.KLF16	chr12	84408452	84408462	+	0.000	0.000	Merged-chr12-84408533-142
NR61333--MA0599.1.KLF5	chr9	57836875	57836884	-	0.000	0.000	Merged-chr9-57836875-58
NR9681--MA0741.1.KLF16	chr11	75733099	75733109	-	0.000	0.000	Merged-chr11-75733136-76
NR10969--MA0599.1.KLF5	chr11	102556044	102556053	-	0.000	0.000	Merged-chr11-102556174-73
NR6170--MA0742.1.Klf12	chr10	81433019	81433033	-	0.000	0.000	Merged-chr10-81433026-44
NR28826--MA0740.1.KLF14	chr18	74294917	74294930	+	0.000	0.000	Merged-chr18-74294799-40
NR62379--MA0741.1.KLF16	chr9	96754666	96754676	-	0.000	0.000	Merged-chr9-96754558-43
NR7274--MA0599.1.KLF5	chr10	118083257	118083266	+	0.000	0.000	Merged-chr10-118083304-59
NR26036--MA0741.1.KLF16	chr17	35969883	35969893	-	0.000	0.000	Merged-chr17-35969818-62
NR21965--MA0741.1.KLF16	chr15	97356116	97356126	-	0.000	0.000	Merged-chr15-97356067-61
NR10754--MA0599.1.KLF5	chr11	99230458	99230467	+	0.000	0.000	Merged-chr11-99230573-70
NR64249--MA0599.1.KLF5	chrX	53369622	53369631	-	0.000	0.000	Merged-chrX-53369709-4
NR46237--MA1107.1.KLF9	chr5	113772624	113772636	+	0.000	0.000	Merged-chr5-113772716-49
NR58250--MA1107.1.KLF9	chr8	75071843	75071855	+	0.000	0.000	Merged-chr8-75071889-52
NR45193--MA0599.1.KLF5	chr5	74068453	74068462	-	0.000	0.000	Merged-chr5-74068600-91
NR18769--MA1107.1.KLF9	chr14	70323113	70323125	-	0.000	0.000	Merged-chr14-70322940-12
NR2978--MA0740.1.KLF14	chr1	167339537	167339550	-	0.000	0.000	Merged-chr1-167339598-12
NR63266--MA0493.1.Klf1	chr9	117400560	117400570	+	0.000	0.000	Merged-chr9-117400417-34
NR47693--MA0742.1.Klf12	chr5	140570436	140570450	+	0.000	0.000	Merged-chr5-140570423-10
NR18554--MA1107.1.KLF9	chr14	61718606	61718618	+	0.000	0.000	Merged-chr14-61718483-1
NR47910--MA0599.1.KLF5	chr5	142926609	142926618	-	0.000	0.000	Merged-chr5-142926803-39
NR25889--MA0599.1.KLF5	chr17	34959279	34959288	+	0.000	0.000	Merged-chr17-34959269-73
NR12687--MA0493.1.Klf1	chr12	52009335	52009345	-	0.000	0.000	Merged-chr12-52009335-9
NR34238--MA0493.1.Klf1	chr2	131204728	131204738	-	0.000	0.000	Merged-chr2-131204704-19
NR48570--MA0599.1.KLF5	chr6	17307666	17307675	-	0.000	0.000	Merged-chr6-17307561-30
NR35779--MA0039.3.KLF4	chr2	170307066	170307076	-	0.000	0.000	Merged-chr2-170306902-1
NR60467--MA0599.1.KLF5	chr9	21724315	21724324	+	0.000	0.000	Merged-chr9-21724146-80
NR8746--MA0740.1.KLF14	chr11	52000771	52000784	-	0.000	0.000	Merged-chr11-52000626-80
NR12392--MA0599.1.KLF5	chr12	25211587	25211596	+	0.000	0.000	Merged-chr12-25211568-13
NR52294--MA0599.1.KLF5	chr7	4996246	4996255	-	0.000	0.000	Merged-chr7-4996162-39
NR49093--MA0741.1.KLF16	chr6	48676097	48676107	-	0.000	0.000	Merged-chr6-48676195-68
NR49167--MA0493.1.Klf1	chr6	50553486	50553496	-	0.000	0.000	Merged-chr6-50553342-12
NR17358--MA0599.1.KLF5	chr13	119690244	119690253	+	0.000	0.000	Merged-chr13-119690439-73
NR30465--MA0493.1.Klf1	chr19	45046637	45046647	+	0.000	0.000	Merged-chr19-45046724-24
NR17697--MA1107.1.KLF9	chr14	25547513	25547525	+	0.000	0.000	Merged-chr14-25547381-29
NR46377--MA0599.1.KLF5	chr5	115119381	115119390	+	0.000	0.000	Merged-chr5-115119310-50
NR40056--MA1107.1.KLF9	chr4	32768167	32768179	-	0.000	0.000	Merged-chr4-32768214-30
NR57936--MA0599.1.KLF5	chr8	70353489	70353498	+	0.000	0.000	Merged-chr8-70353259-81
NR9300--MA0039.3.KLF4	chr11	69095011	69095021	-	0.000	0.000	Merged-chr11-69095094-65
NR9333--MA0741.1.KLF16	chr11	69410807	69410817	+	0.000	0.000	Merged-chr11-69410612-81
NR4540--MA0039.3.KLF4	chr10	21975566	21975576	+	0.000	0.000	Merged-chr10-21975536-24
NR42471--MA0741.1.KLF16	chr4	134547500	134547510	-	0.000	0.000	Merged-chr4-134547498-8
NR23041--MA1107.1.KLF9	chr16	23375103	23375115	+	0.000	0.000	Merged-chr16-23375120-32
NR29665--MA0741.1.KLF16	chr19	7375017	7375027	+	0.000	0.000	Merged-chr19-7375131-8
NR24539--MA0493.1.Klf1	chr16	97515308	97515318	-	0.000	0.000	Merged-chr16-97515393-11
NR1956--MA1107.1.KLF9	chr1	131097596	131097608	+	0.000	0.000	Merged-chr1-131097779-22
NR50046--MA0740.1.KLF14	chr6	92214699	92214712	+	0.000	0.000	Merged-chr6-92214709-73
NR26848--MA1107.1.KLF9	chr17	71678051	71678063	+	0.000	0.000	Merged-chr17-71678086-8
NR63933--MA0741.1.KLF16	chrX	11664597	11664607	-	0.000	0.000	Merged-chrX-11664686-45
NR32550--MA1107.1.KLF9	chr2	65237880	65237892	+	0.000	0.000	Merged-chr2-65237970-5
NR53184--MA0741.1.KLF16	chr7	30194114	30194124	-	0.000	0.000	Merged-chr7-30194047-25
NR46143--MA1107.1.KLF9	chr5	112274142	112274154	-	0.000	0.000	Merged-chr5-112274120-60
NR40586--MA0741.1.KLF16	chr4	48124899	48124909	+	0.000	0.000	Merged-chr4-48124934-68
NR2733--MA0742.1.Klf12	chr1	161035075	161035089	-	0.000	0.000	Merged-chr1-161035022-99
NR10866--MA0599.1.KLF5	chr11	101119877	101119886	-	0.000	0.000	Merged-chr11-101119908-69
NR19729--MA0741.1.KLF16	chr14	121405500	121405510	+	0.000	0.000	Merged-chr14-121405440-45
NR33762--MA0599.1.KLF5	chr2	119288750	119288759	-	0.000	0.000	Merged-chr2-119288645-61
NR15411--MA0599.1.KLF5	chr13	51748247	51748256	+	0.000	0.000	Merged-chr13-51748371-46
NR53780--MA0657.1.KLF13	chr7	47094195	47094212	+	0.000	0.000	Merged-chr7-47094137-9
NR35641--MA0741.1.KLF16	chr2	168492188	168492198	-	0.000	0.000	Merged-chr2-168492092-36
NR47616--MA0742.1.Klf12	chr5	139372007	139372021	-	0.000	0.000	Merged-chr5-139372178-54
NR30379--MA0741.1.KLF16	chr19	42149891	42149901	-	0.000	0.000	Merged-chr19-42149753-11
NR57908--MA1107.1.KLF9	chr8	69974428	69974440	-	0.000	0.000	Merged-chr8-69974320-59
NR58636--MA0740.1.KLF14	chr8	88771433	88771446	-	0.000	0.000	Merged-chr8-88771445-24
NR64822--MA0599.1.KLF5	chrX	150458885	150458894	-	0.000	0.000	Merged-chrX-150458996-64
NR25795--MA0599.1.KLF5	chr17	33930789	33930798	-	0.000	0.000	Merged-chr17-33930835-34
NR38303--MA0741.1.KLF16	chr3	116662518	116662528	-	0.000	0.000	Merged-chr3-116662354-79
NR8579--MA0599.1.KLF5	chr11	46462215	46462224	-	0.000	0.000	Merged-chr11-46462115-37
NR59223--MA0741.1.KLF16	chr8	110997878	110997888	+	0.000	0.000	Merged-chr8-110997876-73
NR46625--MA0741.1.KLF16	chr5	120907249	120907259	+	0.000	0.000	Merged-chr5-120907420-29
NR8025--MA0742.1.Klf12	chr11	6626117	6626131	+	0.000	0.000	Merged-chr11-6626110-55
NR16267--MA1107.1.KLF9	chr13	89530851	89530863	-	0.000	0.000	Merged-chr13-89530741-23
NR31693--MA1107.1.KLF9	chr2	29870251	29870263	-	0.000	0.000	Merged-chr2-29870260-12
NR4799--MA0741.1.KLF16	chr10	40171484	40171494	-	0.000	0.000	Merged-chr10-40171372-15
NR32760--MA0039.3.KLF4	chr2	73313406	73313416	-	0.000	0.000	Merged-chr2-73313328-11
NR20677--MA0599.1.KLF5	chr15	66718662	66718671	-	0.000	0.000	Merged-chr15-66718609-34
NR64305--MA0742.1.Klf12	chrX	70385857	70385871	-	0.000	0.000	Merged-chrX-70385731-95
NR21869--MA0741.1.KLF16	chr15	94566101	94566111	+	0.000	0.000	Merged-chr15-94566031-29
NR25222--MA0599.1.KLF5	chr17	24686781	24686790	+	0.000	0.000	Merged-chr17-24686693-5
NR62753--MA1107.1.KLF9	chr9	107334439	107334451	+	0.000	0.000	Merged-chr9-107334469-86
NR32690--MA0599.1.KLF5	chr2	71786880	71786889	-	0.000	0.000	Merged-chr2-71787122-109
NR63965--MA0599.1.KLF5	chrX	12158862	12158871	+	0.000	0.000	Merged-chrX-12159068-128
NR2710--MA1107.1.KLF9	chr1	160307373	160307385	+	0.000	0.000	Merged-chr1-160307254-61
NR42003--MA1107.1.KLF9	chr4	128962434	128962446	+	0.000	0.000	Merged-chr4-128962566-44
NR37844--MA0741.1.KLF16	chr3	101570912	101570922	+	0.000	0.000	Merged-chr3-101570775-35
NR25891--MA0741.1.KLF16	chr17	34959279	34959289	+	0.000	0.000	Merged-chr17-34959269-73
NR9342--MA0599.1.KLF5	chr11	69662645	69662654	+	0.000	0.000	Merged-chr11-69662567-73
NR10987--MA0599.1.KLF5	chr11	102993060	102993069	-	0.000	0.000	Merged-chr11-102993120-14
NR34036--MA1107.1.KLF9	chr2	127131578	127131590	-	0.000	0.000	Merged-chr2-127131488-25
NR11816--MA1107.1.KLF9	chr11	119047564	119047576	+	0.000	0.000	Merged-chr11-119047449-6
NR7292--MA0599.1.KLF5	chr10	118419179	118419188	-	0.000	0.000	Merged-chr10-118419236-59
NR51995--MA0740.1.KLF14	chr6	146642503	146642516	+	0.000	0.000	Merged-chr6-146642604-68
NR48828--MA0741.1.KLF16	chr6	35177701	35177711	-	0.000	0.000	Merged-chr6-35177687-66
NR56608--MA0740.1.KLF14	chr7	142340756	142340769	+	0.000	0.000	Merged-chr7-142340765-26
NR13688--MA0599.1.KLF5	chr12	99468029	99468038	-	0.000	0.000	Merged-chr12-99468213-62
NR6699--MA0740.1.KLF14	chr10	98877987	98878000	+	0.000	0.000	Merged-chr10-98878013-50
NR49170--MA0740.1.KLF14	chr6	50596970	50596983	+	0.000	0.000	Merged-chr6-50596805-84
NR8565--MA0493.1.Klf1	chr11	46303854	46303864	-	0.000	0.000	Merged-chr11-46304004-7
NR59766--MA0493.1.Klf1	chr8	121898641	121898651	-	0.000	0.000	Merged-chr8-121898554-47
NR10077--MA1107.1.KLF9	chr11	83787455	83787467	-	0.000	0.000	Merged-chr11-83787669-12
NR54804--MA0741.1.KLF16	chr7	101108592	101108602	-	0.000	0.000	Merged-chr7-101108593-67
NR7273--MA1107.1.KLF9	chr10	118050240	118050252	+	0.000	0.000	Merged-chr10-118050458-52
NR58811--MA0599.1.KLF5	chr8	95320949	95320958	+	0.000	0.000	Merged-chr8-95320775-75
NR53026--MA0599.1.KLF5	chr7	28732923	28732932	-	0.000	0.000	Merged-chr7-28732947-33
NR47591--MA1107.1.KLF9	chr5	139206772	139206784	-	0.000	0.000	Merged-chr5-139206711-28
NR39006--MA0039.3.KLF4	chr3	136730175	136730185	-	0.000	0.000	Merged-chr3-136730222-15
NR61323--MA1107.1.KLF9	chr9	57647828	57647840	-	0.000	0.000	Merged-chr9-57647746-26
NR7762--MA0741.1.KLF16	chr10	128525924	128525934	+	0.000	0.000	Merged-chr10-128526022-11
NR33179--MA1107.1.KLF9	chr2	91101413	91101425	+	0.000	0.000	Merged-chr2-91101582-28
NR34246--MA0039.3.KLF4	chr2	131352923	131352933	-	0.000	0.000	Merged-chr2-131352831-82
NR42375--MA0741.1.KLF16	chr4	133752932	133752942	-	0.000	0.000	Merged-chr4-133753126-20
NR11248--MA0741.1.KLF16	chr11	109792122	109792132	-	0.000	0.000	Merged-chr11-109792147-5
NR8270--MA0599.1.KLF5	chr11	23666032	23666041	-	0.000	0.000	Merged-chr11-23666059-101
NR34790--MA0742.1.Klf12	chr2	151542916	151542930	-	0.000	0.000	Merged-chr2-151542776-88
NR65030--MA0599.1.KLF5	chrX	166440826	166440835	+	0.000	0.000	Merged-chrX-166440624-85
NR42810--MA0599.1.KLF5	chr4	138884435	138884444	-	0.000	0.000	Merged-chr4-138884426-16
NR37349--MA0740.1.KLF14	chr3	88832610	88832623	+	0.000	0.000	Merged-chr3-88832556-26
NR14666--MA0599.1.KLF5	chr13	8996059	8996068	-	0.000	0.000	Merged-chr13-8995966-91
NR53359--MA0741.1.KLF16	chr7	35555450	35555460	+	0.000	0.000	Merged-chr7-35555432-106
NR8268--MA0741.1.KLF16	chr11	23498125	23498135	+	0.000	0.000	Merged-chr11-23497943-92
NR17016--MA0741.1.KLF16	chr13	111287006	111287016	-	0.000	0.000	Merged-chr13-111286910-46
NR38141--MA0741.1.KLF16	chr3	108653854	108653864	+	0.000	0.000	Merged-chr3-108653855-66
NR12945--MA0741.1.KLF16	chr12	69184147	69184157	-	0.000	0.000	Merged-chr12-69184335-85
NR31447--MA1107.1.KLF9	chr2	23041823	23041835	-	0.000	0.000	Merged-chr2-23041695-10
NR56589--MA0740.1.KLF14	chr7	141579226	141579239	-	0.000	0.000	Merged-chr7-141579078-48
NR58438--MA0742.1.Klf12	chr8	84148019	84148033	-	0.000	0.000	Merged-chr8-84147896-59
NR26670--MA0599.1.KLF5	chr17	64332273	64332282	-	0.000	0.000	Merged-chr17-64332180-104
NR36099--MA0039.3.KLF4	chr2	178583903	178583913	+	0.000	0.000	Merged-chr2-178583912-1
NR57259--MA1107.1.KLF9	chr8	34539969	34539981	+	0.000	0.000	Merged-chr8-34540020-11
NR10518--MA0740.1.KLF14	chr11	97051046	97051059	-	0.000	0.000	Merged-chr11-97050866-40
NR64173--MA0599.1.KLF5	chrX	48284876	48284885	-	0.000	0.000	Merged-chrX-48285208-108
NR57044--MA1107.1.KLF9	chr8	22405925	22405937	+	0.000	0.000	Merged-chr8-22405869-37
NR49964--MA0740.1.KLF14	chr6	90349927	90349940	+	0.000	0.000	Merged-chr6-90349833-1
NR44663--MA0599.1.KLF5	chr5	43802921	43802930	-	0.000	0.000	Merged-chr5-43802965-6
NR1420--MA0599.1.KLF5	chr1	91145200	91145209	+	0.000	0.000	Merged-chr1-91145038-11
NR17348--MA1107.1.KLF9	chr13	119616987	119616999	-	0.000	0.000	Merged-chr13-119616717-94
NR46704--MA0599.1.KLF5	chr5	122354534	122354543	-	0.000	0.000	Merged-chr5-122354420-69
NR55101--MA0741.1.KLF16	chr7	109519031	109519041	-	0.000	0.000	Merged-chr7-109519201-65
NR27951--MA0741.1.KLF16	chr18	35598682	35598692	-	0.000	0.000	Merged-chr18-35598780-102
NR48995--MA0493.1.Klf1	chr6	47739985	47739995	+	0.000	0.000	Merged-chr6-47740033-80
NR63423--MA0741.1.KLF16	chr9	118884670	118884680	-	0.000	0.000	Merged-chr9-118884641-26
NR33708--MA0493.1.Klf1	chr2	118544308	118544318	+	0.000	0.000	Merged-chr2-118544423-30
NR7722--MA0599.1.KLF5	chr10	128194658	128194667	+	0.000	0.000	Merged-chr10-128194547-54
NR22815--MA0039.3.KLF4	chr16	15984638	15984648	-	0.000	0.000	Merged-chr16-15984577-12
NR60391--MA0599.1.KLF5	chr9	21196263	21196272	-	0.000	0.000	Merged-chr9-21196368-25
NR36338--MA0599.1.KLF5	chr3	10351481	10351490	-	0.000	0.000	Merged-chr3-10351318-69
NR61538--MA0741.1.KLF16	chr9	64936740	64936750	+	0.000	0.000	Merged-chr9-64936635-11
NR737--MA0740.1.KLF14	chr1	58953882	58953895	+	0.000	0.000	Merged-chr1-58953999-17
NR16828--MA0599.1.KLF5	chr13	107940504	107940513	+	0.000	0.000	Merged-chr13-107940409-34
NR5529--MA0599.1.KLF5	chr10	75536382	75536391	-	0.000	0.000	Merged-chr10-75536310-39
NR64497--MA0740.1.KLF14	chrX	96096996	96097009	+	0.000	0.000	Merged-chrX-96096833-83
NR14778--MA0599.1.KLF5	chr13	17536550	17536559	+	0.000	0.000	Merged-chr13-17536592-6
NR3479--MA0599.1.KLF5	chr1	180813724	180813733	+	0.000	0.000	Merged-chr1-180813654-113
NR41329--MA0741.1.KLF16	chr4	106910643	106910653	+	0.000	0.000	Merged-chr4-106910448-27
NR20417--MA0493.1.Klf1	chr15	55854825	55854835	+	0.000	0.000	Merged-chr15-55854766-48
NR43746--MA0742.1.Klf12	chr4	155067018	155067032	+	0.000	0.000	Merged-chr4-155066874-90
NR49297--MA0493.1.Klf1	chr6	54849690	54849700	-	0.000	0.000	Merged-chr6-54849565-61
NR43797--MA0599.1.KLF5	chr4	155734817	155734826	-	0.000	0.000	Merged-chr4-155734868-75
NR9551--MA0741.1.KLF16	chr11	72963735	72963745	-	0.000	0.000	Merged-chr11-72963811-9
NR25932--MA0742.1.Klf12	chr17	35164943	35164957	+	0.000	0.000	Merged-chr17-35165046-91
NR36779--MA0741.1.KLF16	chr3	52297522	52297532	+	0.000	0.000	Merged-chr3-52297502-16
NR18965--MA0741.1.KLF16	chr14	75179456	75179466	+	0.000	0.000	Merged-chr14-75179167-116
NR26474--MA0740.1.KLF14	chr17	55959463	55959476	+	0.000	0.000	Merged-chr17-55959368-72
NR57033--MA0741.1.KLF16	chr8	22166307	22166317	-	0.000	0.000	Merged-chr8-22166326-62
NR52962--MA0741.1.KLF16	chr7	27838540	27838550	+	0.000	0.000	Merged-chr7-27838608-46
NR41398--MA0599.1.KLF5	chr4	108371566	108371575	-	0.000	0.000	Merged-chr4-108371608-19
NR20676--MA1107.1.KLF9	chr15	66679056	66679068	+	0.000	0.000	Merged-chr15-66678971-6
NR11086--MA0741.1.KLF16	chr11	106057117	106057127	-	0.000	0.000	Merged-chr11-106057103-42
NR36104--MA1107.1.KLF9	chr2	178593265	178593277	+	0.000	0.000	Merged-chr2-178593347-6
NR23047--MA0599.1.KLF5	chr16	23984875	23984884	-	0.000	0.000	Merged-chr16-23984842-61
NR46229--MA0493.1.Klf1	chr5	113735895	113735905	+	0.000	0.000	Merged-chr5-113735751-57
NR43439--MA0599.1.KLF5	chr4	150894786	150894795	+	0.000	0.000	Merged-chr4-150894695-19
NR22717--MA1107.1.KLF9	chr16	11501233	11501245	-	0.000	0.000	Merged-chr16-11501282-30
NR15611--MA0039.3.KLF4	chr13	56132884	56132894	+	0.000	0.000	Merged-chr13-56132764-30
NR55419--MA0741.1.KLF16	chr7	118533055	118533065	+	0.000	0.000	Merged-chr7-118533138-91
NR40204--MA0741.1.KLF16	chr4	41303860	41303870	-	0.000	0.000	Merged-chr4-41303993-1
NR50414--MA0493.1.Klf1	chr6	108665781	108665791	+	0.000	0.000	Merged-chr6-108665749-34
NR15541--MA0599.1.KLF5	chr13	54622019	54622028	+	0.000	0.000	Merged-chr13-54621890-59
NR30904--MA0493.1.Klf1	chr19	57360883	57360893	+	0.000	0.000	Merged-chr19-57361016-100
NR44560--MA0599.1.KLF5	chr5	36713406	36713415	-	0.000	0.000	Merged-chr5-36713262-67
NR18251--MA0599.1.KLF5	chr14	54225130	54225139	+	0.000	0.000	Merged-chr14-54225223-49
NR58153--MA0599.1.KLF5	chr8	71676457	71676466	+	0.000	0.000	Merged-chr8-71676436-55
NR58649--MA0740.1.KLF14	chr8	90908553	90908566	-	0.000	0.000	Merged-chr8-90908589-118
NR21100--MA0599.1.KLF5	chr15	79229186	79229195	-	0.000	0.000	Merged-chr15-79229284-51
NR1484--MA0741.1.KLF16	chr1	92934602	92934612	+	0.000	0.000	Merged-chr1-92934490-65
NR61341--MA1107.1.KLF9	chr9	57956931	57956943	-	0.000	0.000	Merged-chr9-57956974-45
NR13494--MA0741.1.KLF16	chr12	88437575	88437585	-	0.000	0.000	Merged-chr12-88437518-14
NR11092--MA0599.1.KLF5	chr11	106193671	106193680	+	0.000	0.000	Merged-chr11-106193514-84
NR18280--MA0741.1.KLF16	chr14	54464115	54464125	-	0.000	0.000	Merged-chr14-54464203-140
NR6292--MA0742.1.Klf12	chr10	83729520	83729534	-	0.000	0.000	Merged-chr10-83729653-49
NR48533--MA0039.3.KLF4	chr6	12060061	12060071	+	0.000	0.000	Merged-chr6-12059987-22
NR6175--MA0493.1.Klf1	chr10	81435050	81435060	-	0.000	0.000	Merged-chr10-81434944-1
NR30129--MA1107.1.KLF9	chr19	32172651	32172663	+	0.000	0.000	Merged-chr19-32172725-56
NR53711--MA0599.1.KLF5	chr7	45923163	45923172	+	0.000	0.000	Merged-chr7-45923352-110
NR26483--MA0657.1.KLF13	chr17	56079266	56079283	+	0.000	0.000	Merged-chr17-56079386-89
NR42070--MA0741.1.KLF16	chr4	129542722	129542732	+	0.000	0.000	Merged-chr4-129542711-60
NR52257--MA0039.3.KLF4	chr7	4739974	4739984	-	0.000	0.000	Merged-chr7-4739915-68
