#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR39892--MA0742.1.Klf12	chr2	166786849	166786863	-	0.000	0.000	Merged-chr2-166786664-60
NR56853--MA0599.1.KLF5	chr6	120112535	120112544	-	0.000	0.000	Merged-chr6-120112379-94
NR25098--MA1107.1.KLF9	chr15	93913431	93913443	-	0.000	0.000	Merged-chr15-93913565-49
NR17234--MA0740.1.KLF14	chr13	58359228	58359241	+	0.000	0.000	Merged-chr13-58359164-70
NR37612--MA0742.1.Klf12	chr2	91053979	91053993	+	0.000	0.000	Merged-chr2-91054048-52
NR56986--MA0741.1.KLF16	chr6	124931204	124931214	+	0.000	0.000	Merged-chr6-124931294-106
NR48886--MA0599.1.KLF5	chr4	148159948	148159957	+	0.000	0.000	Merged-chr4-148160107-67
NR57911--MA0493.1.Klf1	chr6	148212166	148212176	-	0.000	0.000	Merged-chr6-148212124-77
NR66139--MA0742.1.Klf12	chr9	35267872	35267886	+	0.000	0.000	Merged-chr9-35267838-70
NR14882--MA1107.1.KLF9	chr12	86860246	86860258	+	0.000	0.000	Merged-chr12-86860262-64
NR68162--MA1107.1.KLF9	chr9	116114516	116114528	-	0.000	0.000	Merged-chr9-116114550-42
NR44149--MA0039.3.KLF4	chr3	142892190	142892200	-	0.000	0.000	Merged-chr3-142892335-19
NR51716--MA1107.1.KLF9	chr5	96990709	96990721	-	0.000	0.000	Merged-chr5-96990741-12
NR55146--MA0741.1.KLF16	chr6	51468982	51468992	+	0.000	0.000	Merged-chr6-51469181-7
NR29373--MA0740.1.KLF14	chr17	34850371	34850384	+	0.000	0.000	Merged-chr17-34850379-53
NR68730--MA0741.1.KLF16	chrX	36989589	36989599	+	0.000	0.000	Merged-chrX-36989513-70
NR16476--MA0493.1.Klf1	chr13	24786311	24786321	+	0.000	0.000	Merged-chr13-24786227-53
NR40868--MA0741.1.KLF16	chr3	21987899	21987909	-	0.000	0.000	Merged-chr3-21988078-85
NR13551--MA0493.1.Klf1	chr12	25247232	25247242	-	0.000	0.000	Merged-chr12-25247115-16
NR43749--MA1107.1.KLF9	chr3	131154076	131154088	-	0.000	0.000	Merged-chr3-131154084-19
NR55423--MA0599.1.KLF5	chr6	66896546	66896555	-	0.000	0.000	Merged-chr6-66896636-91
NR55762--MA1107.1.KLF9	chr6	83572458	83572470	+	0.000	0.000	Merged-chr6-83572392-58
NR10761--MA0599.1.KLF5	chr11	57660962	57660971	+	0.000	0.000	Merged-chr11-57661002-26
NR17225--MA1107.1.KLF9	chr13	58158318	58158330	-	0.000	0.000	Merged-chr13-58158134-148
NR48884--MA0740.1.KLF14	chr4	148159947	148159960	+	0.000	0.000	Merged-chr4-148160107-67
NR42427--MA0493.1.Klf1	chr3	87960960	87960970	+	0.000	0.000	Merged-chr3-87960988-36
NR46094--MA0741.1.KLF16	chr4	47502656	47502666	+	0.000	0.000	Merged-chr4-47502756-26
NR33496--MA0741.1.KLF16	chr18	82475074	82475084	+	0.000	0.000	Merged-chr18-82475185-33
NR10501--MA0741.1.KLF16	chr11	49202767	49202777	-	0.000	0.000	Merged-chr11-49202721-8
NR69236--MA0741.1.KLF16	chrX	111462746	111462756	-	0.000	0.000	Merged-chrX-111463023-49
NR64147--MA0740.1.KLF14	chr8	84825801	84825814	-	0.000	0.000	Merged-chr8-84825845-44
NR32194--MA0039.3.KLF4	chr18	39084144	39084154	-	0.000	0.000	Merged-chr18-39084006-14
NR32880--MA0493.1.Klf1	chr18	65430789	65430799	+	0.000	0.000	Merged-chr18-65430843-87
NR12684--MA0039.3.KLF4	chr11	115475598	115475608	+	0.000	0.000	Merged-chr11-115475686-55
NR10948--MA1107.1.KLF9	chr11	61684396	61684408	+	0.000	0.000	Merged-chr11-61684230-57
NR24120--MA1107.1.KLF9	chr15	76069052	76069064	-	0.000	0.000	Merged-chr15-76068913-1
NR15394--MA0039.3.KLF4	chr12	105019719	105019729	+	0.000	0.000	Merged-chr12-105019829-37
NR1143--MA0742.1.Klf12	chr1	58303899	58303913	+	0.000	0.000	Merged-chr1-58304012-69
NR34175--MA0740.1.KLF14	chr19	16781078	16781091	+	0.000	0.000	Merged-chr19-16781022-84
NR67151--MA0742.1.Klf12	chr9	78588152	78588166	-	0.000	0.000	Merged-chr9-78588077-71
NR1037--MA0493.1.Klf1	chr1	52011443	52011453	-	0.000	0.000	Merged-chr1-52011364-58
NR39807--MA0599.1.KLF5	chr2	164521764	164521773	+	0.000	0.000	Merged-chr2-164522011-62
NR56731--MA1107.1.KLF9	chr6	116003742	116003754	+	0.000	0.000	Merged-chr6-116003758-12
NR22640--MA0741.1.KLF16	chr15	5116486	5116496	+	0.000	0.000	Merged-chr15-5116701-74
NR14779--MA0741.1.KLF16	chr12	83520347	83520357	+	0.000	0.000	Merged-chr12-83520465-57
NR20214--MA0599.1.KLF5	chr14	31830808	31830817	-	0.000	0.000	Merged-chr14-31830494-112
NR49094--MA0599.1.KLF5	chr4	152185553	152185562	-	0.000	0.000	Merged-chr4-152185660-92
NR58775--MA0741.1.KLF16	chr7	27355960	27355970	+	0.000	0.000	Merged-chr7-27356094-60
NR53118--MA0741.1.KLF16	chr5	134266479	134266489	+	0.000	0.000	Merged-chr5-134266508-58
NR21620--MA0039.3.KLF4	chr14	87315215	87315225	-	0.000	0.000	Merged-chr14-87315268-30
NR11926--MA1107.1.KLF9	chr11	95714005	95714017	+	0.000	0.000	Merged-chr11-95714089-14
NR12041--MA0599.1.KLF5	chr11	97684164	97684173	-	0.000	0.000	Merged-chr11-97684318-65
NR30598--MA0599.1.KLF5	chr17	74489824	74489833	-	0.000	0.000	Merged-chr17-74489645-54
NR65783--MA0039.3.KLF4	chr9	21265140	21265150	-	0.000	0.000	Merged-chr9-21265250-55
NR29226--MA0599.1.KLF5	chr17	31077832	31077841	-	0.000	0.000	Merged-chr17-31077750-28
NR34813--MA1107.1.KLF9	chr19	47910147	47910159	+	0.000	0.000	Merged-chr19-47910337-85
NR10819--MA0741.1.KLF16	chr11	60046155	60046165	+	0.000	0.000	Merged-chr11-60046302-57
NR21195--MA0741.1.KLF16	chr14	66196441	66196451	+	0.000	0.000	Merged-chr14-66196468-7
NR67981--MA0740.1.KLF14	chr9	108832650	108832663	-	0.000	0.000	Merged-chr9-108832464-53
NR52593--MA0741.1.KLF16	chr5	121330248	121330258	+	0.000	0.000	Merged-chr5-121330431-35
NR15627--MA0742.1.Klf12	chr12	111944516	111944530	-	0.000	0.000	Merged-chr12-111944395-37
NR47568--MA0599.1.KLF5	chr4	116150506	116150515	-	0.000	0.000	Merged-chr4-116150435-60
NR7589--MA1107.1.KLF9	chr10	80622421	80622433	+	0.000	0.000	Merged-chr10-80622471-84
NR24572--MA0741.1.KLF16	chr15	82147188	82147198	-	0.000	0.000	Merged-chr15-82147198-69
NR53260--MA1107.1.KLF9	chr5	135632604	135632616	+	0.000	0.000	Merged-chr5-135632742-49
NR2831--MA0741.1.KLF16	chr1	131138372	131138382	-	0.000	0.000	Merged-chr1-131138483-90
NR65257--MA0741.1.KLF16	chr8	123015335	123015345	-	0.000	0.000	Merged-chr8-123015317-27
NR65220--MA0493.1.Klf1	chr8	122551360	122551370	+	0.000	0.000	Merged-chr8-122551287-97
NR42798--MA1107.1.KLF9	chr3	96635417	96635429	+	0.000	0.000	Merged-chr3-96635554-60
NR47714--MA0741.1.KLF16	chr4	119947767	119947777	-	0.000	0.000	Merged-chr4-119947761-47
NR50313--MA0741.1.KLF16	chr5	36582065	36582075	+	0.000	0.000	Merged-chr5-36582061-78
NR13010--MA0599.1.KLF5	chr11	120190046	120190055	+	0.000	0.000	Merged-chr11-120189977-47
NR45763--MA0741.1.KLF16	chr4	41348063	41348073	+	0.000	0.000	Merged-chr4-41348000-22
NR17351--MA0493.1.Klf1	chr13	63563396	63563406	+	0.000	0.000	Merged-chr13-63563458-65
NR53814--MA0740.1.KLF14	chr5	146824774	146824787	+	0.000	0.000	Merged-chr5-146824723-50
NR66897--MA0599.1.KLF5	chr9	66124892	66124901	-	0.000	0.000	Merged-chr9-66124768-54
NR48546--MA0599.1.KLF5	chr4	138250262	138250271	-	0.000	0.000	Merged-chr4-138250390-66
NR27100--MA0742.1.Klf12	chr16	64800651	64800665	+	0.000	0.000	Merged-chr16-64800516-42
NR69074--MA0741.1.KLF16	chrX	93701030	93701040	-	0.000	0.000	Merged-chrX-93701009-42
NR39919--MA0599.1.KLF5	chr2	167421649	167421658	+	0.000	0.000	Merged-chr2-167421787-62
NR66682--MA0599.1.KLF5	chr9	59617164	59617173	-	0.000	0.000	Merged-chr9-59617287-62
NR60361--MA1107.1.KLF9	chr7	82867040	82867052	-	0.000	0.000	Merged-chr7-82866836-179
NR7594--MA0493.1.Klf1	chr10	80622463	80622473	+	0.000	0.000	Merged-chr10-80622471-84
NR15467--MA0657.1.KLF13	chr12	108275475	108275492	+	0.000	0.000	Merged-chr12-108275445-64
NR34258--MA1107.1.KLF9	chr19	27967778	27967790	+	0.000	0.000	Merged-chr19-27967760-35
NR65112--MA1107.1.KLF9	chr8	120404071	120404083	+	0.000	0.000	Merged-chr8-120404007-24
NR63614--MA0599.1.KLF5	chr8	70510459	70510468	+	0.000	0.000	Merged-chr8-70510598-66
NR57187--MA0741.1.KLF16	chr6	129049285	129049295	-	0.000	0.000	Merged-chr6-129049251-27
NR52731--MA0599.1.KLF5	chr5	123907116	123907125	+	0.000	0.000	Merged-chr5-123907214-53
NR50896--MA0599.1.KLF5	chr5	64803409	64803418	-	0.000	0.000	Merged-chr5-64803282-82
NR36876--MA0039.3.KLF4	chr2	60845564	60845574	+	0.000	0.000	Merged-chr2-60845573-40
NR38721--MA0493.1.Klf1	chr2	131186879	131186889	+	0.000	0.000	Merged-chr2-131186955-76
NR36133--MA0742.1.Klf12	chr2	32757202	32757216	-	0.000	0.000	Merged-chr2-32757365-75
NR14533--MA1107.1.KLF9	chr12	73631365	73631377	-	0.000	0.000	Merged-chr12-73631279-56
NR36929--MA0657.1.KLF13	chr2	61712770	61712787	-	0.000	0.000	Merged-chr2-61712803-19
NR26628--MA0599.1.KLF5	chr16	44347381	44347390	-	0.000	0.000	Merged-chr16-44347473-58
NR63163--MA0741.1.KLF16	chr8	48425359	48425369	-	0.000	0.000	Merged-chr8-48425330-34
NR58357--MA0599.1.KLF5	chr7	17056206	17056215	-	0.000	0.000	Merged-chr7-17056338-38
NR10299--MA1107.1.KLF9	chr11	30649082	30649094	+	0.000	0.000	Merged-chr11-30649256-50
NR11376--MA0493.1.Klf1	chr11	76399212	76399222	+	0.000	0.000	Merged-chr11-76399136-77
NR22710--MA0039.3.KLF4	chr15	10144612	10144622	-	0.000	0.000	Merged-chr15-10144701-12
NR34468--MA0039.3.KLF4	chr19	38054530	38054540	+	0.000	0.000	Merged-chr19-38054631-113
NR65917--MA0742.1.Klf12	chr9	22468353	22468367	-	0.000	0.000	Merged-chr9-22468507-1
NR2171--MA1107.1.KLF9	chr1	96570694	96570706	-	0.000	0.000	Merged-chr1-96570567-3
NR66188--MA0740.1.KLF14	chr9	37490036	37490049	-	0.000	0.000	Merged-chr9-37489894-6
NR12801--MA1107.1.KLF9	chr11	116413784	116413796	+	0.000	0.000	Merged-chr11-116413777-2
NR56705--MA0493.1.Klf1	chr6	115762206	115762216	+	0.000	0.000	Merged-chr6-115762298-33
NR59405--MA0039.3.KLF4	chr7	44869851	44869861	-	0.000	0.000	Merged-chr7-44869837-57
NR53915--MA0599.1.KLF5	chr5	149229193	149229202	-	0.000	0.000	Merged-chr5-149229236-47
NR62881--MA1107.1.KLF9	chr8	36223331	36223343	+	0.000	0.000	Merged-chr8-36223290-29
NR18221--MA1107.1.KLF9	chr13	89794076	89794088	+	0.000	0.000	Merged-chr13-89793936-1
NR45066--MA0599.1.KLF5	chr4	8906860	8906869	+	0.000	0.000	Merged-chr4-8906961-41
NR5087--MA1107.1.KLF9	chr1	193189567	193189579	+	0.000	0.000	Merged-chr1-193189573-66
NR34183--MA0599.1.KLF5	chr19	18619932	18619941	-	0.000	0.000	Merged-chr19-18620127-1
NR53700--MA0599.1.KLF5	chr5	142932348	142932357	-	0.000	0.000	Merged-chr5-142932336-53
NR38613--MA1107.1.KLF9	chr2	128061308	128061320	+	0.000	0.000	Merged-chr2-128061246-44
NR16929--MA0599.1.KLF5	chr13	48546020	48546029	-	0.000	0.000	Merged-chr13-48545909-2
NR6219--MA0740.1.KLF14	chr10	40349157	40349170	-	0.000	0.000	Merged-chr10-40349174-117
NR7804--MA1107.1.KLF9	chr10	83534119	83534131	+	0.000	0.000	Merged-chr10-83533900-47
NR9530--MA0740.1.KLF14	chr10	128411595	128411608	-	0.000	0.000	Merged-chr10-128411568-50
NR52941--MA0740.1.KLF14	chr5	129787250	129787263	-	0.000	0.000	Merged-chr5-129787253-58
NR32190--MA0740.1.KLF14	chr18	39084143	39084156	-	0.000	0.000	Merged-chr18-39084006-14
NR11336--MA0740.1.KLF14	chr11	75654228	75654241	-	0.000	0.000	Merged-chr11-75654262-32
NR9676--MA0599.1.KLF5	chr11	4135439	4135448	-	0.000	0.000	Merged-chr11-4135322-68
NR11488--MA0657.1.KLF13	chr11	78301514	78301531	-	0.000	0.000	Merged-chr11-78301552-46
NR49994--MA0599.1.KLF5	chr5	25499057	25499066	+	0.000	0.000	Merged-chr5-25499095-193
NR46044--MA0599.1.KLF5	chr4	46485835	46485844	-	0.000	0.000	Merged-chr4-46485924-53
NR47228--MA0657.1.KLF13	chr4	98923498	98923515	-	0.000	0.000	Merged-chr4-98923559-149
NR7543--MA0742.1.Klf12	chr10	80539293	80539307	-	0.000	0.000	Merged-chr10-80539129-37
NR30062--MA0657.1.KLF13	chr17	56717112	56717129	+	0.000	0.000	Merged-chr17-56717302-101
NR43174--MA0740.1.KLF14	chr3	108044861	108044874	+	0.000	0.000	Merged-chr3-108044861-49
NR48502--MA0740.1.KLF14	chr4	137388214	137388227	-	0.000	0.000	Merged-chr4-137388421-76
NR59875--MA0039.3.KLF4	chr7	64141443	64141453	-	0.000	0.000	Merged-chr7-64141555-53
NR19983--MA0493.1.Klf1	chr14	21683036	21683046	-	0.000	0.000	Merged-chr14-21683018-22
NR37094--MA0493.1.Klf1	chr2	68978894	68978904	-	0.000	0.000	Merged-chr2-68978956-54
NR35348--MA1107.1.KLF9	chr2	11706112	11706124	-	0.000	0.000	Merged-chr2-11706228-2
NR9782--MA0740.1.KLF14	chr11	6546862	6546875	-	0.000	0.000	Merged-chr11-6546769-84
NR65579--MA0599.1.KLF5	chr9	11579253	11579262	-	0.000	0.000	Merged-chr9-11579132-23
NR49213--MA0740.1.KLF14	chr4	155669290	155669303	-	0.000	0.000	Merged-chr4-155669356-57
NR4125--MA0740.1.KLF14	chr1	169969330	169969343	-	0.000	0.000	Merged-chr1-169969262-62
NR26506--MA1107.1.KLF9	chr16	35741762	35741774	-	0.000	0.000	Merged-chr16-35741769-10
NR52354--MA0741.1.KLF16	chr5	114667637	114667647	-	0.000	0.000	Merged-chr5-114667670-56
NR47567--MA1107.1.KLF9	chr4	116144605	116144617	-	0.000	0.000	Merged-chr4-116144473-31
NR26137--MA0740.1.KLF14	chr16	20930240	20930253	-	0.000	0.000	Merged-chr16-20930100-26
NR11940--MA0741.1.KLF16	chr11	96318537	96318547	-	0.000	0.000	Merged-chr11-96318689-43
NR24186--MA0740.1.KLF14	chr15	76701419	76701432	+	0.000	0.000	Merged-chr15-76701507-67
NR64009--MA1107.1.KLF9	chr8	81012394	81012406	+	0.000	0.000	Merged-chr8-81012350-63
NR40196--MA0741.1.KLF16	chr2	172478092	172478102	-	0.000	0.000	Merged-chr2-172477901-35
NR1167--MA0493.1.Klf1	chr1	58797424	58797434	+	0.000	0.000	Merged-chr1-58797535-46
NR43310--MA0039.3.KLF4	chr3	115692528	115692538	+	0.000	0.000	Merged-chr3-115692552-34
NR37868--MA0741.1.KLF16	chr2	103797077	103797087	-	0.000	0.000	Merged-chr2-103797033-190
NR12380--MA0741.1.KLF16	chr11	103412734	103412744	+	0.000	0.000	Merged-chr11-103412657-68
NR58993--MA0741.1.KLF16	chr7	30194031	30194041	+	0.000	0.000	Merged-chr7-30194047-25
NR17011--MA0493.1.Klf1	chr13	52078796	52078806	-	0.000	0.000	Merged-chr13-52078792-17
NR17495--MA0599.1.KLF5	chr13	66933344	66933353	+	0.000	0.000	Merged-chr13-66933344-103
NR6196--MA0599.1.KLF5	chr10	39731290	39731299	-	0.000	0.000	Merged-chr10-39731442-1
NR5378--MA0741.1.KLF16	chr10	8176480	8176490	-	0.000	0.000	Merged-chr10-8176500-34
NR51752--MA1107.1.KLF9	chr5	97983336	97983348	+	0.000	0.000	Merged-chr5-97983447-49
NR52288--MA0599.1.KLF5	chr5	113830531	113830540	+	0.000	0.000	Merged-chr5-113830533-46
NR9868--MA0493.1.Klf1	chr11	11766223	11766233	+	0.000	0.000	Merged-chr11-11766225-56
NR38278--MA0493.1.Klf1	chr2	119157054	119157064	-	0.000	0.000	Merged-chr2-119156876-75
NR63632--MA0599.1.KLF5	chr8	70539366	70539375	-	0.000	0.000	Merged-chr8-70539223-96
NR21895--MA0599.1.KLF5	chr14	100284725	100284734	-	0.000	0.000	Merged-chr14-100284560-1
NR30244--MA0493.1.Klf1	chr17	64735683	64735693	+	0.000	0.000	Merged-chr17-64735708-22
NR4679--MA0599.1.KLF5	chr1	184732744	184732753	+	0.000	0.000	Merged-chr1-184732542-127
NR38276--MA0740.1.KLF14	chr2	119029492	119029505	-	0.000	0.000	Merged-chr2-119029388-46
NR61253--MA0742.1.Klf12	chr7	119794067	119794081	-	0.000	0.000	Merged-chr7-119794114-60
NR52955--MA0599.1.KLF5	chr5	129914180	129914189	+	0.000	0.000	Merged-chr5-129914211-20
NR28421--MA0741.1.KLF16	chr17	10425421	10425431	+	0.000	0.000	Merged-chr17-10425505-16
NR60227--MA1107.1.KLF9	chr7	80123326	80123338	+	0.000	0.000	Merged-chr7-80123359-34
NR49194--MA0740.1.KLF14	chr4	155563513	155563526	+	0.000	0.000	Merged-chr4-155563706-85
NR67155--MA0741.1.KLF16	chr9	78588155	78588165	-	0.000	0.000	Merged-chr9-78588077-71
NR10361--MA0742.1.Klf12	chr11	32580745	32580759	-	0.000	0.000	Merged-chr11-32580688-47
NR64149--MA0599.1.KLF5	chr8	84825809	84825818	-	0.000	0.000	Merged-chr8-84825845-44
NR29141--MA0599.1.KLF5	chr17	29049262	29049271	-	0.000	0.000	Merged-chr17-29049186-20
NR67751--MA0657.1.KLF13	chr9	102779721	102779738	+	0.000	0.000	Merged-chr9-102779765-25
NR26389--MA0740.1.KLF14	chr16	30504102	30504115	-	0.000	0.000	Merged-chr16-30504218-43
NR47214--MA0493.1.Klf1	chr4	98020911	98020921	-	0.000	0.000	Merged-chr4-98021018-23
NR18951--MA0742.1.Klf12	chr13	108297777	108297791	+	0.000	0.000	Merged-chr13-108297760-66
NR26627--MA1107.1.KLF9	chr16	44320468	44320480	+	0.000	0.000	Merged-chr16-44320422-17
NR21528--MA0599.1.KLF5	chr14	79587565	79587574	+	0.000	0.000	Merged-chr14-79587561-73
NR2844--MA0741.1.KLF16	chr1	131184466	131184476	+	0.000	0.000	Merged-chr1-131184569-46
NR14854--MA0741.1.KLF16	chr12	85486170	85486180	+	0.000	0.000	Merged-chr12-85486103-52
NR24914--MA0599.1.KLF5	chr15	89355758	89355767	-	0.000	0.000	Merged-chr15-89355790-78
NR67958--MA0742.1.Klf12	chr9	108347844	108347858	-	0.000	0.000	Merged-chr9-108347879-58
NR40324--MA0741.1.KLF16	chr2	174473085	174473095	+	0.000	0.000	Merged-chr2-174473048-89
NR61205--MA1107.1.KLF9	chr7	118740214	118740226	-	0.000	0.000	Merged-chr7-118740082-2
NR14649--MA0741.1.KLF16	chr12	78748953	78748963	-	0.000	0.000	Merged-chr12-78748976-92
NR67865--MA1107.1.KLF9	chr9	106453833	106453845	-	0.000	0.000	Merged-chr9-106453760-51
NR64940--MA1107.1.KLF9	chr8	116645533	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR25296--MA0741.1.KLF16	chr15	99370489	99370499	+	0.000	0.000	Merged-chr15-99370474-52
NR53556--MA0740.1.KLF14	chr5	139826569	139826582	+	0.000	0.000	Merged-chr5-139826788-34
NR10352--MA0741.1.KLF16	chr11	32542885	32542895	-	0.000	0.000	Merged-chr11-32542755-79
NR25264--MA0740.1.KLF14	chr15	99009038	99009051	+	0.000	0.000	Merged-chr15-99008995-43
NR5767--MA0742.1.Klf12	chr10	19506204	19506218	+	0.000	0.000	Merged-chr10-19506242-43
NR49067--MA0493.1.Klf1	chr4	151996309	151996319	-	0.000	0.000	Merged-chr4-151996356-68
NR33960--MA0742.1.Klf12	chr19	6341121	6341135	+	0.000	0.000	Merged-chr19-6341115-68
NR43352--MA0599.1.KLF5	chr3	116711883	116711892	+	0.000	0.000	Merged-chr3-116712114-84
NR68167--MA1107.1.KLF9	chr9	116114526	116114538	-	0.000	0.000	Merged-chr9-116114550-42
NR29332--MA0039.3.KLF4	chr17	33978885	33978895	-	0.000	0.000	Merged-chr17-33978895-54
NR4386--MA0657.1.KLF13	chr1	175602403	175602420	-	0.000	0.000	Merged-chr1-175602466-27
NR67870--MA0493.1.Klf1	chr9	106477197	106477207	-	0.000	0.000	Merged-chr9-106477001-83
NR24442--MA0741.1.KLF16	chr15	80192530	80192540	+	0.000	0.000	Merged-chr15-80192413-58
NR52702--MA0740.1.KLF14	chr5	123129152	123129165	+	0.000	0.000	Merged-chr5-123128921-91
NR6750--MA1107.1.KLF9	chr10	60352026	60352038	+	0.000	0.000	Merged-chr10-60352057-41
NR54001--MA1107.1.KLF9	chr6	3399471	3399483	-	0.000	0.000	Merged-chr6-3399502-52
NR27104--MA0741.1.KLF16	chr16	64800652	64800662	+	0.000	0.000	Merged-chr16-64800516-42
NR63718--MA0741.1.KLF16	chr8	70865775	70865785	+	0.000	0.000	Merged-chr8-70865718-69
NR37201--MA1107.1.KLF9	chr2	71873217	71873229	-	0.000	0.000	Merged-chr2-71873346-69
NR39368--MA0493.1.Klf1	chr2	151974371	151974381	-	0.000	0.000	Merged-chr2-151974232-5
NR56280--MA0741.1.KLF16	chr6	99429074	99429084	+	0.000	0.000	Merged-chr6-99429138-37
NR5082--MA0742.1.Klf12	chr1	193189572	193189586	+	0.000	0.000	Merged-chr1-193189573-66
NR26739--MA1107.1.KLF9	chr16	48788724	48788736	-	0.000	0.000	Merged-chr16-48788871-49
NR12826--MA0741.1.KLF16	chr11	116616168	116616178	+	0.000	0.000	Merged-chr11-116616118-41
NR23814--MA1107.1.KLF9	chr15	60120080	60120092	-	0.000	0.000	Merged-chr15-60120172-38
NR46615--MA0741.1.KLF16	chr4	70307111	70307121	-	0.000	0.000	Merged-chr4-70307334-49
NR45872--MA0599.1.KLF5	chr4	42866046	42866055	+	0.000	0.000	Merged-chr4-42865977-16
NR36137--MA0741.1.KLF16	chr2	32757205	32757215	-	0.000	0.000	Merged-chr2-32757365-75
NR59465--MA0599.1.KLF5	chr7	45589504	45589513	-	0.000	0.000	Merged-chr7-45589347-36
NR24694--MA0741.1.KLF16	chr15	84663177	84663187	-	0.000	0.000	Merged-chr15-84663201-26
NR2953--MA0741.1.KLF16	chr1	134415339	134415349	-	0.000	0.000	Merged-chr1-134415467-59
NR22957--MA1107.1.KLF9	chr15	25805868	25805880	+	0.000	0.000	Merged-chr15-25805747-73
NR49099--MA0599.1.KLF5	chr4	152186876	152186885	-	0.000	0.000	Merged-chr4-152186778-42
NR26744--MA0493.1.Klf1	chr16	48994092	48994102	+	0.000	0.000	Merged-chr16-48994090-67
NR12170--MA1107.1.KLF9	chr11	98942398	98942410	-	0.000	0.000	Merged-chr11-98942196-71
NR57038--MA1107.1.KLF9	chr6	125425521	125425533	-	0.000	0.000	Merged-chr6-125425503-32
NR34818--MA1107.1.KLF9	chr19	47910157	47910169	+	0.000	0.000	Merged-chr19-47910337-85
NR51980--MA0039.3.KLF4	chr5	105649521	105649531	-	0.000	0.000	Merged-chr5-105649431-102
NR28782--MA0741.1.KLF16	chr17	22424056	22424066	-	0.000	0.000	Merged-chr17-22424161-65
NR69467--MA0741.1.KLF16	chrX	150812988	150812998	+	0.000	0.000	Merged-chrX-150813149-62
NR24050--MA0599.1.KLF5	chr15	73732682	73732691	-	0.000	0.000	Merged-chr15-73732703-5
NR66208--MA0599.1.KLF5	chr9	40801103	40801112	-	0.000	0.000	Merged-chr9-40801069-89
NR41732--MA0599.1.KLF5	chr3	54567451	54567460	+	0.000	0.000	Merged-chr3-54567528-25
NR41925--MA0741.1.KLF16	chr3	61413348	61413358	+	0.000	0.000	Merged-chr3-61413459-3
NR3695--MA0039.3.KLF4	chr1	156660677	156660687	+	0.000	0.000	Merged-chr1-156660698-35
NR52572--MA0741.1.KLF16	chr5	120613100	120613110	+	0.000	0.000	Merged-chr5-120612953-112
NR38188--MA1107.1.KLF9	chr2	117433721	117433733	-	0.000	0.000	Merged-chr2-117433681-2
NR12018--MA1107.1.KLF9	chr11	97362381	97362393	+	0.000	0.000	Merged-chr11-97362524-68
NR59228--MA0740.1.KLF14	chr7	38085180	38085193	-	0.000	0.000	Merged-chr7-38085350-130
NR59371--MA0599.1.KLF5	chr7	44496622	44496631	+	0.000	0.000	Merged-chr7-44496496-71
NR65494--MA0599.1.KLF5	chr9	4309719	4309728	-	0.000	0.000	Merged-chr9-4309732-98
NR29288--MA0741.1.KLF16	chr17	32947490	32947500	-	0.000	0.000	Merged-chr17-32947455-52
NR24237--MA1107.1.KLF9	chr15	77733449	77733461	-	0.000	0.000	Merged-chr15-77733561-52
NR41919--MA1107.1.KLF9	chr3	61407056	61407068	-	0.000	0.000	Merged-chr3-61407065-4
NR21312--MA1107.1.KLF9	chr14	70618074	70618086	-	0.000	0.000	Merged-chr14-70618190-41
NR29013--MA0657.1.KLF13	chr17	27325123	27325140	-	0.000	0.000	Merged-chr17-27325215-15
NR27829--MA1107.1.KLF9	chr16	91073430	91073442	-	0.000	0.000	Merged-chr16-91073588-44
NR66933--MA0741.1.KLF16	chr9	69398293	69398303	+	0.000	0.000	Merged-chr9-69398201-77
NR64982--MA0741.1.KLF16	chr8	117475105	117475115	-	0.000	0.000	Merged-chr8-117475129-26
NR56726--MA0741.1.KLF16	chr6	116003741	116003751	+	0.000	0.000	Merged-chr6-116003758-12
NR68728--MA0599.1.KLF5	chrX	36989542	36989551	-	0.000	0.000	Merged-chrX-36989513-70
NR62407--MA1107.1.KLF9	chr8	18738458	18738470	+	0.000	0.000	Merged-chr8-18738622-3
NR4674--MA0493.1.Klf1	chr1	184441553	184441563	-	0.000	0.000	Merged-chr1-184441398-48
NR23377--MA0741.1.KLF16	chr15	38384334	38384344	+	0.000	0.000	Merged-chr15-38384151-1
NR15689--MA0740.1.KLF14	chr12	113146750	113146763	-	0.000	0.000	Merged-chr12-113146783-89
NR13072--MA0740.1.KLF14	chr12	3572336	3572349	+	0.000	0.000	Merged-chr12-3572439-108
NR52399--MA1107.1.KLF9	chr5	114826374	114826386	+	0.000	0.000	Merged-chr5-114826460-42
NR61537--MA0742.1.Klf12	chr7	127968369	127968383	+	0.000	0.000	Merged-chr7-127968493-40
NR67168--MA0741.1.KLF16	chr9	80164985	80164995	+	0.000	0.000	Merged-chr9-80164813-89
