#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR66694--MA0039.3.KLF4	chr8	111582570	111582580	+	0.000	0.000	Merged-chr8-111582684-27
NR46607--MA1107.1.KLF9	chr4	106842000	106842012	-	0.000	0.000	Merged-chr4-106841993-21
NR20338--MA0039.3.KLF4	chr14	54517535	54517545	-	0.000	0.000	Merged-chr14-54517551-43
NR47535--MA0741.1.KLF16	chr4	129882825	129882835	+	0.000	0.000	Merged-chr4-129882961-57
NR59954--MA0742.1.Klf12	chr7	30626218	30626232	+	0.000	0.000	Merged-chr7-30626131-41
NR29721--MA0741.1.KLF16	chr17	64628989	64628999	-	0.000	0.000	Merged-chr17-64628994-21
NR58826--MA1107.1.KLF9	chr7	4777375	4777387	+	0.000	0.000	Merged-chr7-4777194-35
NR73125--MA0657.1.KLF13	chrY	90799064	90799081	-	0.000	0.000	Merged-chrY-90799205-23
NR32487--MA0599.1.KLF5	chr18	80555279	80555288	+	0.000	0.000	Merged-chr18-80555147-42
NR58369--MA0039.3.KLF4	chr6	142455796	142455806	-	0.000	0.000	Merged-chr6-142455717-15
NR71688--MA0740.1.KLF14	chrX	8175961	8175974	+	0.000	0.000	Merged-chrX-8175861-91
NR26425--MA0039.3.KLF4	chr16	62832258	62832268	+	0.000	0.000	Merged-chr16-62832173-1
NR30435--MA0741.1.KLF16	chr17	83706142	83706152	+	0.000	0.000	Merged-chr17-83706034-70
NR12745--MA0740.1.KLF14	chr11	113787644	113787657	+	0.000	0.000	Merged-chr11-113787671-26
NR66390--MA1107.1.KLF9	chr8	105121205	105121217	+	0.000	0.000	Merged-chr8-105121168-27
NR556--MA0740.1.KLF14	chr1	39941509	39941522	+	0.000	0.000	Merged-chr1-39941675-40
NR10443--MA0493.1.Klf1	chr11	60352897	60352907	+	0.000	0.000	Merged-chr11-60353018-61
NR20228--MA0741.1.KLF16	chr14	52272951	52272961	+	0.000	0.000	Merged-chr14-52272946-13
NR66370--MA0742.1.Klf12	chr8	104641763	104641777	-	0.000	0.000	Merged-chr8-104641787-70
NR22645--MA0742.1.Klf12	chr15	36727837	36727851	+	0.000	0.000	Merged-chr15-36727812-56
NR47281--MA0493.1.Klf1	chr4	124819003	124819013	-	0.000	0.000	Merged-chr4-124819044-3
NR313--MA0657.1.KLF13	chr1	33883602	33883619	+	0.000	0.000	Merged-chr1-33883578-48
NR183--MA0742.1.Klf12	chr1	20912779	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR61013--MA0493.1.Klf1	chr7	75397629	75397639	+	0.000	0.000	Merged-chr7-75397713-20
NR37023--MA0599.1.KLF5	chr2	91237010	91237019	+	0.000	0.000	Merged-chr2-91237090-79
NR69134--MA0740.1.KLF14	chr9	64023083	64023096	+	0.000	0.000	Merged-chr9-64023001-53
NR48245--MA1107.1.KLF9	chr4	139598143	139598155	+	0.000	0.000	Merged-chr4-139598021-2
NR72275--MA0741.1.KLF16	chrX	78582999	78583009	+	0.000	0.000	Merged-chrX-78582996-2
NR41321--MA0740.1.KLF14	chr3	68717597	68717610	-	0.000	0.000	Merged-chr3-68717472-17
NR41503--MA0493.1.Klf1	chr3	81932603	81932613	-	0.000	0.000	Merged-chr3-81932722-80
NR24981--MA0599.1.KLF5	chr16	3847247	3847256	+	0.000	0.000	Merged-chr16-3847184-51
NR41744--MA0657.1.KLF13	chr3	89459202	89459219	+	0.000	0.000	Merged-chr3-89459176-81
NR9600--MA0599.1.KLF5	chr11	23124565	23124574	+	0.000	0.000	Merged-chr11-23124595-33
NR70200--MA0741.1.KLF16	chr9	94696854	94696864	+	0.000	0.000	Merged-chr9-94696966-6
NR58966--MA0599.1.KLF5	chr7	12780710	12780719	-	0.000	0.000	Merged-chr7-12780581-64
NR53722--MA0493.1.Klf1	chr5	140389370	140389380	+	0.000	0.000	Merged-chr5-140389352-56
NR12949--MA1107.1.KLF9	chr11	116464002	116464014	+	0.000	0.000	Merged-chr11-116463971-10
NR67235--MA0599.1.KLF5	chr8	122576907	122576916	-	0.000	0.000	Merged-chr8-122576792-51
NR56691--MA1107.1.KLF9	chr6	100072812	100072824	-	0.000	0.000	Merged-chr6-100072784-7
NR32638--MA0741.1.KLF16	chr18	82855832	82855842	+	0.000	0.000	Merged-chr18-82855874-59
NR3038--MA0493.1.Klf1	chr1	152733291	152733301	+	0.000	0.000	Merged-chr1-152733286-16
NR50237--MA1107.1.KLF9	chr5	43841790	43841802	-	0.000	0.000	Merged-chr5-43841618-50
NR25471--MA0741.1.KLF16	chr16	18066416	18066426	-	0.000	0.000	Merged-chr16-18066490-64
NR62250--MA1107.1.KLF9	chr7	115543709	115543721	+	0.000	0.000	Merged-chr7-115543677-6
NR16441--MA0599.1.KLF5	chr13	28557401	28557410	-	0.000	0.000	Merged-chr13-28557249-20
NR5142--MA0599.1.KLF5	chr10	7781033	7781042	-	0.000	0.000	Merged-chr10-7780858-76
NR35183--MA0493.1.Klf1	chr2	23069067	23069077	-	0.000	0.000	Merged-chr2-23069196-4
NR51780--MA0740.1.KLF14	chr5	107688054	107688067	-	0.000	0.000	Merged-chr5-107688177-56
NR15264--MA0741.1.KLF16	chr12	101028927	101028937	+	0.000	0.000	Merged-chr12-101029066-86
NR8191--MA1107.1.KLF9	chr10	111385753	111385765	+	0.000	0.000	Merged-chr10-111385696-32
NR39543--MA0599.1.KLF5	chr2	165983256	165983265	-	0.000	0.000	Merged-chr2-165983267-1
NR69386--MA0740.1.KLF14	chr9	70542641	70542654	+	0.000	0.000	Merged-chr9-70542837-79
NR14381--MA1107.1.KLF9	chr12	69361568	69361580	+	0.000	0.000	Merged-chr12-69361444-60
NR15806--MA0741.1.KLF16	chr12	112629100	112629110	-	0.000	0.000	Merged-chr12-112629266-49
NR1845--MA0741.1.KLF16	chr1	98088159	98088169	-	0.000	0.000	Merged-chr1-98088226-2
NR14248--MA0599.1.KLF5	chr12	55461008	55461017	+	0.000	0.000	Merged-chr12-55460954-7
NR25807--MA0599.1.KLF5	chr16	33012425	33012434	+	0.000	0.000	Merged-chr16-33012381-12
NR28101--MA0740.1.KLF14	chr17	25115986	25115999	-	0.000	0.000	Merged-chr17-25115846-68
NR67784--MA0039.3.KLF4	chr9	15306190	15306200	+	0.000	0.000	Merged-chr9-15306311-53
NR101--MA0599.1.KLF5	chr1	13426252	13426261	-	0.000	0.000	Merged-chr1-13426013-7
NR55280--MA0599.1.KLF5	chr6	48693970	48693979	-	0.000	0.000	Merged-chr6-48693973-35
NR57875--MA1107.1.KLF9	chr6	131382786	131382798	+	0.000	0.000	Merged-chr6-131382883-4
NR42160--MA0741.1.KLF16	chr3	98013454	98013464	-	0.000	0.000	Merged-chr3-98013630-71
NR6120--MA0599.1.KLF5	chr10	59958327	59958336	-	0.000	0.000	Merged-chr10-59958273-13
NR9044--MA0742.1.Klf12	chr10	128705041	128705055	+	0.000	0.000	Merged-chr10-128704934-88
NR38686--MA0599.1.KLF5	chr2	144165549	144165558	-	0.000	0.000	Merged-chr2-144165635-63
NR60982--MA0742.1.Klf12	chr7	73479743	73479757	+	0.000	0.000	Merged-chr7-73479778-28
NR18016--MA0493.1.Klf1	chr13	95063712	95063722	-	0.000	0.000	Merged-chr13-95063599-48
NR50309--MA0741.1.KLF16	chr5	47983092	47983102	-	0.000	0.000	Merged-chr5-47983242-36
NR50162--MA0599.1.KLF5	chr5	38580947	38580956	-	0.000	0.000	Merged-chr5-38580877-38
NR54493--MA0039.3.KLF4	chr6	6217150	6217160	+	0.000	0.000	Merged-chr6-6217012-81
NR6101--MA1107.1.KLF9	chr10	59921283	59921295	-	0.000	0.000	Merged-chr10-59921087-38
NR17196--MA0741.1.KLF16	chr13	58067716	58067726	-	0.000	0.000	Merged-chr13-58067754-68
NR9918--MA0599.1.KLF5	chr11	44471239	44471248	+	0.000	0.000	Merged-chr11-44471232-1
NR24735--MA0599.1.KLF5	chr15	99457840	99457849	+	0.000	0.000	Merged-chr15-99457871-64
NR64637--MA0599.1.KLF5	chr8	35826776	35826785	+	0.000	0.000	Merged-chr8-35826884-2
NR30339--MA0741.1.KLF16	chr17	80621136	80621146	+	0.000	0.000	Merged-chr17-80621176-31
NR51464--MA0741.1.KLF16	chr5	99339970	99339980	-	0.000	0.000	Merged-chr5-99339913-40
NR27445--MA0599.1.KLF5	chr17	5841638	5841647	+	0.000	0.000	Merged-chr17-5841522-69
NR35742--MA1107.1.KLF9	chr2	32553886	32553898	-	0.000	0.000	Merged-chr2-32553962-47
NR27230--MA0599.1.KLF5	chr16	95991000	95991009	-	0.000	0.000	Merged-chr16-95990846-67
NR25395--MA0599.1.KLF5	chr16	16213273	16213282	-	0.000	0.000	Merged-chr16-16213421-42
NR57880--MA0493.1.Klf1	chr6	131405198	131405208	+	0.000	0.000	Merged-chr6-131405258-29
NR70535--MA1107.1.KLF9	chr9	104337791	104337803	-	0.000	0.000	Merged-chr9-104337728-48
NR5469--MA0599.1.KLF5	chr10	25140439	25140448	-	0.000	0.000	Merged-chr10-25140477-16
NR10447--MA1107.1.KLF9	chr11	60353012	60353024	+	0.000	0.000	Merged-chr11-60353018-61
NR8855--MA0599.1.KLF5	chr10	127070309	127070318	+	0.000	0.000	Merged-chr10-127070085-75
NR47593--MA0740.1.KLF14	chr4	130913173	130913186	+	0.000	0.000	Merged-chr4-130913209-32
NR52897--MA0599.1.KLF5	chr5	129008592	129008601	+	0.000	0.000	Merged-chr5-129008452-69
NR34752--MA0657.1.KLF13	chr2	5615142	5615159	-	0.000	0.000	Merged-chr2-5615040-30
NR48139--MA0599.1.KLF5	chr4	137913432	137913441	+	0.000	0.000	Merged-chr4-137913590-20
NR63565--MA0599.1.KLF5	chr7	139951282	139951291	+	0.000	0.000	Merged-chr7-139951341-4
NR39608--MA0740.1.KLF14	chr2	167129412	167129425	-	0.000	0.000	Merged-chr2-167129340-35
NR14120--MA0740.1.KLF14	chr12	52503830	52503843	-	0.000	0.000	Merged-chr12-52504054-125
NR28629--MA0599.1.KLF5	chr17	33843072	33843081	+	0.000	0.000	Merged-chr17-33843273-52
NR39235--MA0742.1.Klf12	chr2	158771231	158771245	-	0.000	0.000	Merged-chr2-158771297-12
NR41726--MA0039.3.KLF4	chr3	89378394	89378404	-	0.000	0.000	Merged-chr3-89378543-26
NR68216--MA0741.1.KLF16	chr9	35176013	35176023	+	0.000	0.000	Merged-chr9-35175859-80
NR25704--MA0599.1.KLF5	chr16	30070460	30070469	-	0.000	0.000	Merged-chr16-30070422-63
NR29083--MA0599.1.KLF5	chr17	46032418	46032427	+	0.000	0.000	Merged-chr17-46032606-61
NR14821--MA0599.1.KLF5	chr12	85151266	85151275	-	0.000	0.000	Merged-chr12-85151265-38
NR251--MA0740.1.KLF14	chr1	24100390	24100403	+	0.000	0.000	Merged-chr1-24100239-49
NR50489--MA0599.1.KLF5	chr5	57868904	57868913	-	0.000	0.000	Merged-chr5-57869019-33
NR25499--MA0740.1.KLF14	chr16	18630030	18630043	-	0.000	0.000	Merged-chr16-18629825-18
NR30979--MA0599.1.KLF5	chr18	20896434	20896443	-	0.000	0.000	Merged-chr18-20896385-98
NR33155--MA0740.1.KLF14	chr19	6942472	6942485	+	0.000	0.000	Merged-chr19-6942503-7
NR8442--MA0742.1.Klf12	chr10	118469216	118469230	-	0.000	0.000	Merged-chr10-118469177-44
NR50950--MA0599.1.KLF5	chr5	75155859	75155868	+	0.000	0.000	Merged-chr5-75155749-2
NR60389--MA0493.1.Klf1	chr7	45341577	45341587	+	0.000	0.000	Merged-chr7-45341468-34
NR17512--MA1107.1.KLF9	chr13	70637839	70637851	+	0.000	0.000	Merged-chr13-70637852-111
NR4074--MA0741.1.KLF16	chr1	175692817	175692827	+	0.000	0.000	Merged-chr1-175692845-123
NR28876--MA0740.1.KLF14	chr17	35998316	35998329	-	0.000	0.000	Merged-chr17-35998211-34
NR39650--MA0493.1.Klf1	chr2	167632158	167632168	+	0.000	0.000	Merged-chr2-167632036-61
NR59706--MA0741.1.KLF16	chr7	27860513	27860523	+	0.000	0.000	Merged-chr7-27860517-78
NR6419--MA1107.1.KLF9	chr10	67891157	67891169	-	0.000	0.000	Merged-chr10-67891340-18
NR58411--MA0599.1.KLF5	chr6	142756669	142756678	-	0.000	0.000	Merged-chr6-142756653-1
NR16674--MA0599.1.KLF5	chr13	41220560	41220569	-	0.000	0.000	Merged-chr13-41220452-38
NR56576--MA0599.1.KLF5	chr6	97277041	97277050	+	0.000	0.000	Merged-chr6-97277155-29
NR62771--MA0742.1.Klf12	chr7	126928940	126928954	-	0.000	0.000	Merged-chr7-126928885-54
NR24011--MA0741.1.KLF16	chr15	83464706	83464716	+	0.000	0.000	Merged-chr15-83464613-68
NR50931--MA1107.1.KLF9	chr5	74704611	74704623	+	0.000	0.000	Merged-chr5-74704453-70
NR59962--MA0599.1.KLF5	chr7	30717403	30717412	+	0.000	0.000	Merged-chr7-30717543-30
NR24374--MA0740.1.KLF14	chr15	93375889	93375902	-	0.000	0.000	Merged-chr15-93375803-4
NR50862--MA0741.1.KLF16	chr5	72203261	72203271	+	0.000	0.000	Merged-chr5-72203390-56
NR31957--MA0599.1.KLF5	chr18	65928622	65928631	-	0.000	0.000	Merged-chr18-65928532-5
NR55772--MA0740.1.KLF14	chr6	66973326	66973339	+	0.000	0.000	Merged-chr6-66973310-7
NR28893--MA0599.1.KLF5	chr17	36020593	36020602	-	0.000	0.000	Merged-chr17-36020745-74
NR3037--MA0039.3.KLF4	chr1	152733293	152733303	+	0.000	0.000	Merged-chr1-152733286-16
NR2646--MA1107.1.KLF9	chr1	135829031	135829043	-	0.000	0.000	Merged-chr1-135829093-15
NR45335--MA0599.1.KLF5	chr4	46535312	46535321	-	0.000	0.000	Merged-chr4-46535515-159
NR32453--MA0657.1.KLF13	chr18	80041986	80042003	+	0.000	0.000	Merged-chr18-80041946-55
NR5447--MA0657.1.KLF13	chr10	24149298	24149315	-	0.000	0.000	Merged-chr10-24149317-57
NR56003--MA0599.1.KLF5	chr6	83054400	83054409	+	0.000	0.000	Merged-chr6-83054471-91
NR63408--MA0493.1.Klf1	chr7	136894414	136894424	-	0.000	0.000	Merged-chr7-136894538-85
NR206--MA0741.1.KLF16	chr1	21079393	21079403	+	0.000	0.000	Merged-chr1-21079276-92
NR66485--MA0740.1.KLF14	chr8	105855085	105855098	-	0.000	0.000	Merged-chr8-105855087-69
NR19150--MA1107.1.KLF9	chr14	7791559	7791571	+	0.000	0.000	Merged-chr14-7791631-72
NR3982--MA1107.1.KLF9	chr1	172455581	172455593	-	0.000	0.000	Merged-chr1-172455714-32
NR51844--MA0741.1.KLF16	chr5	110110005	110110015	-	0.000	0.000	Merged-chr5-110110204-41
NR29275--MA0493.1.Klf1	chr17	48002050	48002060	-	0.000	0.000	Merged-chr17-48002103-40
NR46671--MA0599.1.KLF5	chr4	107889795	107889804	+	0.000	0.000	Merged-chr4-107889950-86
NR62286--MA0741.1.KLF16	chr7	116443469	116443479	+	0.000	0.000	Merged-chr7-116443522-66
NR50395--MA0599.1.KLF5	chr5	52910467	52910476	-	0.000	0.000	Merged-chr5-52910384-60
NR59958--MA0741.1.KLF16	chr7	30626219	30626229	+	0.000	0.000	Merged-chr7-30626131-41
NR21161--MA0599.1.KLF5	chr14	78632040	78632049	+	0.000	0.000	Merged-chr14-78631890-10
NR61063--MA0599.1.KLF5	chr7	78383928	78383937	+	0.000	0.000	Merged-chr7-78384000-1
NR10699--MA0599.1.KLF5	chr11	68432193	68432202	+	0.000	0.000	Merged-chr11-68432285-104
NR67614--MA0741.1.KLF16	chr8	128333493	128333503	-	0.000	0.000	Merged-chr8-128333532-18
NR64103--MA0742.1.Klf12	chr8	11635793	11635807	-	0.000	0.000	Merged-chr8-11635696-171
NR28301--MA1107.1.KLF9	chr17	28193640	28193652	-	0.000	0.000	Merged-chr17-28193674-11
NR36812--MA0657.1.KLF13	chr2	77249872	77249889	+	0.000	0.000	Merged-chr2-77250040-39
NR26063--MA0657.1.KLF13	chr16	44016448	44016465	+	0.000	0.000	Merged-chr16-44016321-50
NR59477--MA0039.3.KLF4	chr7	25107313	25107323	-	0.000	0.000	Merged-chr7-25107253-25
NR70572--MA0599.1.KLF5	chr9	105495104	105495113	+	0.000	0.000	Merged-chr9-105495346-114
NR39073--MA0742.1.Klf12	chr2	154570117	154570131	+	0.000	0.000	Merged-chr2-154570093-4
NR59272--MA0493.1.Klf1	chr7	19326541	19326551	-	0.000	0.000	Merged-chr7-19326423-25
NR68996--MA0493.1.Klf1	chr9	59565757	59565767	-	0.000	0.000	Merged-chr9-59565831-20
NR35421--MA0599.1.KLF5	chr2	26933608	26933617	+	0.000	0.000	Merged-chr2-26933520-84
NR16580--MA0599.1.KLF5	chr13	37453361	37453370	+	0.000	0.000	Merged-chr13-37453383-12
NR2783--MA0742.1.Klf12	chr1	139423048	139423062	+	0.000	0.000	Merged-chr1-139423119-2
NR41534--MA1107.1.KLF9	chr3	84039282	84039294	+	0.000	0.000	Merged-chr3-84039248-13
NR29504--MA0599.1.KLF5	chr17	56325934	56325943	-	0.000	0.000	Merged-chr17-56325890-57
NR66374--MA0741.1.KLF16	chr8	104641766	104641776	-	0.000	0.000	Merged-chr8-104641787-70
NR8685--MA0741.1.KLF16	chr10	122778138	122778148	+	0.000	0.000	Merged-chr10-122778014-1
NR12300--MA1107.1.KLF9	chr11	102429368	102429380	-	0.000	0.000	Merged-chr11-102429233-7
NR187--MA0741.1.KLF16	chr1	20912782	20912792	-	0.000	0.000	Merged-chr1-20912686-65
NR7661--MA1107.1.KLF9	chr10	89764354	89764366	-	0.000	0.000	Merged-chr10-89764216-3
NR34859--MA0493.1.Klf1	chr2	11187424	11187434	-	0.000	0.000	Merged-chr2-11187260-69
NR66240--MA0742.1.Klf12	chr8	95713581	95713595	-	0.000	0.000	Merged-chr8-95713709-35
NR14172--MA0599.1.KLF5	chr12	54317144	54317153	-	0.000	0.000	Merged-chr12-54317166-58
NR59273--MA0741.1.KLF16	chr7	19326531	19326541	+	0.000	0.000	Merged-chr7-19326423-25
NR56669--MA1107.1.KLF9	chr6	99666723	99666735	-	0.000	0.000	Merged-chr6-99666817-4
NR54184--MA0740.1.KLF14	chr5	146860832	146860845	+	0.000	0.000	Merged-chr5-146860764-19
NR66373--MA0493.1.Klf1	chr8	104641767	104641777	-	0.000	0.000	Merged-chr8-104641787-70
NR20971--MA0599.1.KLF5	chr14	73143256	73143265	+	0.000	0.000	Merged-chr14-73143302-64
NR41018--MA0741.1.KLF16	chr3	52268216	52268226	+	0.000	0.000	Merged-chr3-52268375-96
NR49066--MA0741.1.KLF16	chr4	155217451	155217461	-	0.000	0.000	Merged-chr4-155217471-52
NR33209--MA1107.1.KLF9	chr19	8252182	8252194	+	0.000	0.000	Merged-chr19-8252316-31
NR64728--MA0740.1.KLF14	chr8	41416869	41416882	+	0.000	0.000	Merged-chr8-41416899-78
NR3755--MA0599.1.KLF5	chr1	167000941	167000950	-	0.000	0.000	Merged-chr1-167001079-46
NR35980--MA0493.1.Klf1	chr2	38643988	38643998	-	0.000	0.000	Merged-chr2-38643899-59
NR68549--MA0599.1.KLF5	chr9	46282957	46282966	+	0.000	0.000	Merged-chr9-46282956-57
NR32030--MA0493.1.Klf1	chr18	67289142	67289152	-	0.000	0.000	Merged-chr18-67289383-133
NR4249--MA0741.1.KLF16	chr1	180548108	180548118	-	0.000	0.000	Merged-chr1-180548194-33
NR70736--MA0741.1.KLF16	chr9	108490705	108490715	+	0.000	0.000	Merged-chr9-108490789-58
NR16259--MA0741.1.KLF16	chr13	17943970	17943980	+	0.000	0.000	Merged-chr13-17943897-84
NR26705--MA0740.1.KLF14	chr16	76447254	76447267	-	0.000	0.000	Merged-chr16-76447349-16
NR28771--MA1107.1.KLF9	chr17	35194441	35194453	-	0.000	0.000	Merged-chr17-35194472-47
NR72191--MA1107.1.KLF9	chrX	73915084	73915096	+	0.000	0.000	Merged-chrX-73915089-47
NR68577--MA0741.1.KLF16	chr9	47530204	47530214	-	0.000	0.000	Merged-chr9-47530154-53
NR65911--MA0657.1.KLF13	chr8	84953036	84953053	-	0.000	0.000	Merged-chr8-84952961-19
NR71891--MA0741.1.KLF16	chrX	38182050	38182060	-	0.000	0.000	Merged-chrX-38181994-21
NR8388--MA0039.3.KLF4	chr10	117731426	117731436	-	0.000	0.000	Merged-chr10-117731554-42
NR63206--MA1107.1.KLF9	chr7	132824634	132824646	+	0.000	0.000	Merged-chr7-132824609-20
NR25612--MA0741.1.KLF16	chr16	23100165	23100175	-	0.000	0.000	Merged-chr16-23100189-17
NR678--MA0740.1.KLF14	chr1	46852857	46852870	+	0.000	0.000	Merged-chr1-46852788-5
NR64075--MA0741.1.KLF16	chr8	11009082	11009092	-	0.000	0.000	Merged-chr8-11009107-63
NR53400--MA0493.1.Klf1	chr5	135962677	135962687	+	0.000	0.000	Merged-chr5-135962796-70
NR20523--MA0740.1.KLF14	chr14	57998977	57998990	+	0.000	0.000	Merged-chr14-57999124-66
NR35365--MA0742.1.Klf12	chr2	26237486	26237500	+	0.000	0.000	Merged-chr2-26237317-65
NR20675--MA0657.1.KLF13	chr14	63607760	63607777	+	0.000	0.000	Merged-chr14-63607709-4
NR42938--MA0493.1.Klf1	chr3	122419928	122419938	-	0.000	0.000	Merged-chr3-122419865-81
NR22331--MA0493.1.Klf1	chr15	9189998	9190008	+	0.000	0.000	Merged-chr15-9190055-23
NR10045--MA0740.1.KLF14	chr11	50225258	50225271	+	0.000	0.000	Merged-chr11-50225207-103
NR7434--MA0599.1.KLF5	chr10	84576504	84576513	+	0.000	0.000	Merged-chr10-84576561-1
NR49491--MA0740.1.KLF14	chr5	20083294	20083307	+	0.000	0.000	Merged-chr5-20083207-6
NR72939--MA0741.1.KLF16	chrX	166329053	166329063	-	0.000	0.000	Merged-chrX-166329162-24
NR13624--MA0599.1.KLF5	chr12	20815805	20815814	-	0.000	0.000	Merged-chr12-20815724-27
NR36806--MA0493.1.Klf1	chr2	77176680	77176690	+	0.000	0.000	Merged-chr2-77176488-48
NR67119--MA0599.1.KLF5	chr8	120736314	120736323	+	0.000	0.000	Merged-chr8-120736370-59
NR26118--MA0741.1.KLF16	chr16	44394734	44394744	+	0.000	0.000	Merged-chr16-44394866-28
NR5374--MA1107.1.KLF9	chr10	19591964	19591976	+	0.000	0.000	Merged-chr10-19591977-65
NR38224--MA1107.1.KLF9	chr2	129180403	129180415	+	0.000	0.000	Merged-chr2-129180345-59
NR2994--MA0740.1.KLF14	chr1	151501001	151501014	-	0.000	0.000	Merged-chr1-151500785-93
NR25843--MA0599.1.KLF5	chr16	33714495	33714504	-	0.000	0.000	Merged-chr16-33714431-35
NR60954--MA0740.1.KLF14	chr7	71379405	71379418	-	0.000	0.000	Merged-chr7-71379218-17
NR63211--MA0493.1.Klf1	chr7	133003568	133003578	-	0.000	0.000	Merged-chr7-133003648-18
NR17271--MA0741.1.KLF16	chr13	59585400	59585410	-	0.000	0.000	Merged-chr13-59585318-80
NR24406--MA0740.1.KLF14	chr15	93756157	93756170	+	0.000	0.000	Merged-chr15-93756205-23
NR71643--MA1107.1.KLF9	chrX	7423243	7423255	+	0.000	0.000	Merged-chrX-7422992-35
NR71396--MA0740.1.KLF14	chr9	121241966	121241979	-	0.000	0.000	Merged-chr9-121242030-1
NR23989--MA1107.1.KLF9	chr15	83205235	83205247	-	0.000	0.000	Merged-chr15-83205313-23
NR19917--MA0599.1.KLF5	chr14	40967032	40967041	+	0.000	0.000	Merged-chr14-40966984-107
NR25864--MA0741.1.KLF16	chr16	34690520	34690530	+	0.000	0.000	Merged-chr16-34690700-62
NR3105--MA0740.1.KLF14	chr1	153709661	153709674	-	0.000	0.000	Merged-chr1-153709572-22
NR27776--MA0493.1.Klf1	chr17	13668661	13668671	+	0.000	0.000	Merged-chr17-13668793-34
NR14808--MA0599.1.KLF5	chr12	84851601	84851610	+	0.000	0.000	Merged-chr12-84851532-12
NR69997--MA0599.1.KLF5	chr9	88438160	88438169	-	0.000	0.000	Merged-chr9-88438079-2
NR26145--MA0599.1.KLF5	chr16	45347020	45347029	-	0.000	0.000	Merged-chr16-45346908-42
NR6514--MA0741.1.KLF16	chr10	69571684	69571694	-	0.000	0.000	Merged-chr10-69571391-44
NR64869--MA0741.1.KLF16	chr8	48110157	48110167	+	0.000	0.000	Merged-chr8-48110185-80
NR70590--MA0599.1.KLF5	chr9	106170841	106170850	+	0.000	0.000	Merged-chr9-106171053-93
NR29880--MA0599.1.KLF5	chr17	70728912	70728921	-	0.000	0.000	Merged-chr17-70729015-28
NR29817--MA0493.1.Klf1	chr17	66131538	66131548	-	0.000	0.000	Merged-chr17-66131449-21
NR69096--MA1107.1.KLF9	chr9	62425308	62425320	-	0.000	0.000	Merged-chr9-62425384-15
NR49032--MA0599.1.KLF5	chr4	155050224	155050233	+	0.000	0.000	Merged-chr4-155050218-26
NR9053--MA1107.1.KLF9	chr10	128705070	128705082	+	0.000	0.000	Merged-chr10-128704934-88
NR62886--MA0740.1.KLF14	chr7	127895645	127895658	+	0.000	0.000	Merged-chr7-127895657-49
NR57497--MA0741.1.KLF16	chr6	125191793	125191803	-	0.000	0.000	Merged-chr6-125191910-87
NR42088--MA0599.1.KLF5	chr3	96575086	96575095	+	0.000	0.000	Merged-chr3-96575084-6
NR28068--MA0039.3.KLF4	chr17	24687226	24687236	+	0.000	0.000	Merged-chr17-24687301-48
NR37190--MA0740.1.KLF14	chr2	94158185	94158198	+	0.000	0.000	Merged-chr2-94158043-61
NR12739--MA1107.1.KLF9	chr11	113684046	113684058	+	0.000	0.000	Merged-chr11-113684068-98
NR34026--MA0741.1.KLF16	chr19	44314780	44314790	+	0.000	0.000	Merged-chr19-44314757-47
NR1225--MA1107.1.KLF9	chr1	74807224	74807236	-	0.000	0.000	Merged-chr1-74806913-73
NR50928--MA0599.1.KLF5	chr5	74704612	74704621	+	0.000	0.000	Merged-chr5-74704453-70
NR27130--MA0741.1.KLF16	chr16	93883818	93883828	+	0.000	0.000	Merged-chr16-93884002-62
NR30395--MA0741.1.KLF16	chr17	83380008	83380018	-	0.000	0.000	Merged-chr17-83379975-2
NR2776--MA1107.1.KLF9	chr1	139181145	139181157	-	0.000	0.000	Merged-chr1-139181025-29
NR679--MA0599.1.KLF5	chr1	46852873	46852882	-	0.000	0.000	Merged-chr1-46852788-5
NR14190--MA0599.1.KLF5	chr12	54795748	54795757	+	0.000	0.000	Merged-chr12-54795670-58
NR22139--MA0741.1.KLF16	chr14	122223681	122223691	+	0.000	0.000	Merged-chr14-122223777-52
NR71774--MA0599.1.KLF5	chrX	12128451	12128460	+	0.000	0.000	Merged-chrX-12128389-23
NR43264--MA0741.1.KLF16	chr3	130818911	130818921	+	0.000	0.000	Merged-chr3-130819124-69
NR56687--MA1107.1.KLF9	chr6	100072804	100072816	-	0.000	0.000	Merged-chr6-100072784-7
NR25450--MA0741.1.KLF16	chr16	17646441	17646451	+	0.000	0.000	Merged-chr16-17646523-53
NR17852--MA0039.3.KLF4	chr13	89521654	89521664	+	0.000	0.000	Merged-chr13-89521757-30
NR13860--MA1107.1.KLF9	chr12	31621721	31621733	-	0.000	0.000	Merged-chr12-31621788-10
NR45250--MA0599.1.KLF5	chr4	45342150	45342159	-	0.000	0.000	Merged-chr4-45342285-81
