#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR62469--MA0741.1.KLF16	chr8	14996107	14996117	-	0.000	0.000	Merged-chr8-14996187-57
NR11654--MA0599.1.KLF5	chr11	96065399	96065408	+	0.000	0.000	Merged-chr11-96065187-86
NR34550--MA0599.1.KLF5	chr2	10581282	10581291	+	0.000	0.000	Merged-chr2-10581253-23
NR59365--MA1107.1.KLF9	chr7	66253458	66253470	-	0.000	0.000	Merged-chr7-66253544-6
NR68198--MA1107.1.KLF9	chr9	104269487	104269499	-	0.000	0.000	Merged-chr9-104269530-16
NR68320--MA0599.1.KLF5	chr9	106372077	106372086	-	0.000	0.000	Merged-chr9-106371968-17
NR28839--MA0599.1.KLF5	chr17	50729912	50729921	+	0.000	0.000	Merged-chr17-50729760-39
NR63500--MA0741.1.KLF16	chr8	71629397	71629407	+	0.000	0.000	Merged-chr8-71629459-59
NR8831--MA1107.1.KLF9	chr10	128094770	128094782	-	0.000	0.000	Merged-chr10-128094692-20
NR58950--MA0741.1.KLF16	chr7	45211920	45211930	+	0.000	0.000	Merged-chr7-45211894-24
NR12288--MA0741.1.KLF16	chr11	105126377	105126387	+	0.000	0.000	Merged-chr11-105126391-86
NR44656--MA0493.1.Klf1	chr4	43045870	43045880	+	0.000	0.000	Merged-chr4-43046068-69
NR30422--MA0741.1.KLF16	chr18	21001872	21001882	+	0.000	0.000	Merged-chr18-21001968-97
NR58249--MA0493.1.Klf1	chr7	25238265	25238275	+	0.000	0.000	Merged-chr7-25238227-126
NR29005--MA0039.3.KLF4	chr17	56819893	56819903	+	0.000	0.000	Merged-chr17-56819789-51
NR8202--MA0741.1.KLF16	chr10	117660140	117660150	-	0.000	0.000	Merged-chr10-117659981-30
NR32481--MA1107.1.KLF9	chr19	4000355	4000367	+	0.000	0.000	Merged-chr19-4000436-69
NR63417--MA0599.1.KLF5	chr8	70833133	70833142	-	0.000	0.000	Merged-chr8-70833236-40
NR8868--MA0741.1.KLF16	chr10	128438903	128438913	-	0.000	0.000	Merged-chr10-128439055-30
NR9491--MA1107.1.KLF9	chr11	32769099	32769111	-	0.000	0.000	Merged-chr11-32769022-47
NR43907--MA0599.1.KLF5	chr3	154628487	154628496	+	0.000	0.000	Merged-chr3-154628476-23
NR32905--MA0742.1.Klf12	chr19	10742351	10742365	+	0.000	0.000	Merged-chr19-10742399-21
NR57839--MA1107.1.KLF9	chr7	16295761	16295773	+	0.000	0.000	Merged-chr7-16295835-16
NR23174--MA0740.1.KLF14	chr15	76671499	76671512	+	0.000	0.000	Merged-chr15-76671670-56
NR59661--MA0741.1.KLF16	chr7	80232836	80232846	-	0.000	0.000	Merged-chr7-80232686-63
NR15548--MA0599.1.KLF5	chr12	108792929	108792938	-	0.000	0.000	Merged-chr12-108792775-98
NR36585--MA0741.1.KLF16	chr2	90503399	90503409	-	0.000	0.000	Merged-chr2-90503478-20
NR8734--MA0742.1.Klf12	chr10	127211636	127211650	-	0.000	0.000	Merged-chr10-127211540-55
NR29817--MA0599.1.KLF5	chr17	84008556	84008565	+	0.000	0.000	Merged-chr17-84008510-14
NR49454--MA0741.1.KLF16	chr5	53605581	53605591	-	0.000	0.000	Merged-chr5-53605625-25
NR58499--MA1107.1.KLF9	chr7	29162883	29162895	-	0.000	0.000	Merged-chr7-29162982-25
NR62326--MA0741.1.KLF16	chr8	10439044	10439054	-	0.000	0.000	Merged-chr8-10438986-14
NR20678--MA0039.3.KLF4	chr14	67951872	67951882	+	0.000	0.000	Merged-chr14-67951902-1
NR36116--MA0493.1.Klf1	chr2	69803239	69803249	+	0.000	0.000	Merged-chr2-69803068-39
NR54242--MA0039.3.KLF4	chr6	54162971	54162981	+	0.000	0.000	Merged-chr6-54162989-41
NR18239--MA1107.1.KLF9	chr13	98737375	98737387	+	0.000	0.000	Merged-chr13-98737529-22
NR63481--MA0741.1.KLF16	chr8	71537468	71537478	+	0.000	0.000	Merged-chr8-71537469-55
NR68391--MA0740.1.KLF14	chr9	107580619	107580632	-	0.000	0.000	Merged-chr9-107580743-57
NR32625--MA0741.1.KLF16	chr19	5106906	5106916	-	0.000	0.000	Merged-chr19-5107028-49
NR759--MA0599.1.KLF5	chr1	55435970	55435979	+	0.000	0.000	Merged-chr1-55435941-9
NR56428--MA0599.1.KLF5	chr6	134036560	134036569	+	0.000	0.000	Merged-chr6-134036634-9
NR63896--MA0599.1.KLF5	chr8	84982853	84982862	-	0.000	0.000	Merged-chr8-84982804-9
NR8183--MA0741.1.KLF16	chr10	117627737	117627747	+	0.000	0.000	Merged-chr10-117627744-48
NR43338--MA0741.1.KLF16	chr3	143379404	143379414	+	0.000	0.000	Merged-chr3-143379316-24
NR41852--MA0493.1.Klf1	chr3	101376868	101376878	-	0.000	0.000	Merged-chr3-101377096-48
NR37578--MA0599.1.KLF5	chr2	127131576	127131585	-	0.000	0.000	Merged-chr2-127131488-25
NR42816--MA1107.1.KLF9	chr3	131272107	131272119	+	0.000	0.000	Merged-chr3-131271947-79
NR41096--MA0599.1.KLF5	chr3	83055392	83055401	+	0.000	0.000	Merged-chr3-83055607-91
NR59042--MA0741.1.KLF16	chr7	45923465	45923475	+	0.000	0.000	Merged-chr7-45923352-110
NR53170--MA0039.3.KLF4	chr5	149583725	149583735	-	0.000	0.000	Merged-chr5-149583571-10
NR41978--MA0599.1.KLF5	chr3	104967953	104967962	-	0.000	0.000	Merged-chr3-104968115-29
NR61273--MA0599.1.KLF5	chr7	127393673	127393682	-	0.000	0.000	Merged-chr7-127393642-77
NR16399--MA0039.3.KLF4	chr13	22026511	22026521	-	0.000	0.000	Merged-chr13-22026500-29
NR44688--MA0599.1.KLF5	chr4	43937234	43937243	+	0.000	0.000	Merged-chr4-43937152-65
NR11020--MA0741.1.KLF16	chr11	79254464	79254474	-	0.000	0.000	Merged-chr11-79254541-64
NR66915--MA0599.1.KLF5	chr9	65827426	65827435	+	0.000	0.000	Merged-chr9-65827383-69
NR49439--MA0599.1.KLF5	chr5	53509596	53509605	+	0.000	0.000	Merged-chr5-53509705-20
NR66700--MA0599.1.KLF5	chr9	61670045	61670054	-	0.000	0.000	Merged-chr9-61669996-60
NR64865--MA0599.1.KLF5	chr8	119756068	119756077	+	0.000	0.000	Merged-chr8-119755879-40
NR57894--MA0742.1.Klf12	chr7	16844088	16844102	-	0.000	0.000	Merged-chr7-16844063-21
NR49900--MA0599.1.KLF5	chr5	76304815	76304824	+	0.000	0.000	Merged-chr5-76304844-7
NR22399--MA0741.1.KLF16	chr15	38143662	38143672	+	0.000	0.000	Merged-chr15-38143465-33
NR62466--MA0599.1.KLF5	chr8	14996108	14996117	-	0.000	0.000	Merged-chr8-14996187-57
NR65041--MA0493.1.Klf1	chr8	121898641	121898651	-	0.000	0.000	Merged-chr8-121898554-47
NR53839--MA0599.1.KLF5	chr6	38636979	38636988	+	0.000	0.000	Merged-chr6-38636894-40
NR5213--MA0493.1.Klf1	chr10	20312420	20312430	-	0.000	0.000	Merged-chr10-20312484-116
NR50914--MA0599.1.KLF5	chr5	112276521	112276530	-	0.000	0.000	Merged-chr5-112276606-72
NR24605--MA0599.1.KLF5	chr15	102279429	102279438	-	0.000	0.000	Merged-chr15-102279513-54
NR59114--MA0039.3.KLF4	chr7	49121349	49121359	+	0.000	0.000	Merged-chr7-49121386-30
NR8977--MA0741.1.KLF16	chr11	3335914	3335924	-	0.000	0.000	Merged-chr11-3336028-55
NR14739--MA0657.1.KLF13	chr12	85704744	85704761	-	0.000	0.000	Merged-chr12-85704920-2
NR20892--MA0740.1.KLF14	chr14	75131075	75131088	+	0.000	0.000	Merged-chr14-75131133-67
NR35612--MA1107.1.KLF9	chr2	45172974	45172986	-	0.000	0.000	Merged-chr2-45172921-51
NR59770--MA0741.1.KLF16	chr7	82866991	82867001	-	0.000	0.000	Merged-chr7-82866836-179
NR37554--MA0039.3.KLF4	chr2	125791560	125791570	+	0.000	0.000	Merged-chr2-125791694-59
NR13027--MA1107.1.KLF9	chr11	117912793	117912805	+	0.000	0.000	Merged-chr11-117912912-16
NR59565--MA0741.1.KLF16	chr7	75914148	75914158	-	0.000	0.000	Merged-chr7-75914112-33
NR49087--MA0741.1.KLF16	chr5	34538671	34538681	+	0.000	0.000	Merged-chr5-34538812-69
NR11314--MA0599.1.KLF5	chr11	87987543	87987552	+	0.000	0.000	Merged-chr11-87987352-78
NR23247--MA0742.1.Klf12	chr15	77807389	77807403	-	0.000	0.000	Merged-chr15-77807264-57
NR57876--MA0599.1.KLF5	chr7	16760503	16760512	+	0.000	0.000	Merged-chr7-16760447-23
NR12189--MA0599.1.KLF5	chr11	103028376	103028385	+	0.000	0.000	Merged-chr11-103028483-70
NR11543--MA0741.1.KLF16	chr11	94211178	94211188	+	0.000	0.000	Merged-chr11-94211019-172
NR37206--MA0493.1.Klf1	chr2	117443001	117443011	+	0.000	0.000	Merged-chr2-117442936-10
NR9385--MA0599.1.KLF5	chr11	23666032	23666041	-	0.000	0.000	Merged-chr11-23666059-101
NR1431--MA0493.1.Klf1	chr1	85957486	85957496	+	0.000	0.000	Merged-chr1-85957579-22
NR19591--MA0741.1.KLF16	chr14	21832221	21832231	-	0.000	0.000	Merged-chr14-21832195-1
NR50992--MA0741.1.KLF16	chr5	113873212	113873222	-	0.000	0.000	Merged-chr5-113873174-24
NR18140--MA0039.3.KLF4	chr13	96487385	96487395	-	0.000	0.000	Merged-chr13-96487488-44
NR24207--MA0741.1.KLF16	chr15	97837683	97837693	-	0.000	0.000	Merged-chr15-97837692-8
NR11934--MA0657.1.KLF13	chr11	99238636	99238653	+	0.000	0.000	Merged-chr11-99238634-46
NR37644--MA0740.1.KLF14	chr2	128403376	128403389	+	0.000	0.000	Merged-chr2-128403401-18
NR51098--MA0039.3.KLF4	chr5	114667636	114667646	-	0.000	0.000	Merged-chr5-114667670-56
NR46635--MA0599.1.KLF5	chr4	126753437	126753446	+	0.000	0.000	Merged-chr4-126753517-82
NR25913--MA1107.1.KLF9	chr16	64899403	64899415	+	0.000	0.000	Merged-chr16-64899292-19
NR12856--MA0599.1.KLF5	chr11	116238251	116238260	-	0.000	0.000	Merged-chr11-116238206-29
NR65815--MA1107.1.KLF9	chr9	22468430	22468442	+	0.000	0.000	Merged-chr9-22468507-1
NR17040--MA0741.1.KLF16	chr13	52929728	52929738	+	0.000	0.000	Merged-chr13-52929606-61
NR45127--MA0741.1.KLF16	chr4	59035535	59035545	-	0.000	0.000	Merged-chr4-59035352-69
NR66252--MA0741.1.KLF16	chr9	44717170	44717180	-	0.000	0.000	Merged-chr9-44717151-19
NR58934--MA0493.1.Klf1	chr7	45136158	45136168	+	0.000	0.000	Merged-chr7-45136227-69
NR69737--MA0599.1.KLF5	chrX	48439314	48439323	+	0.000	0.000	Merged-chrX-48439360-33
NR66220--MA0740.1.KLF14	chr9	44379431	44379444	-	0.000	0.000	Merged-chr9-44379436-63
NR16982--MA0493.1.Klf1	chr13	51748283	51748293	+	0.000	0.000	Merged-chr13-51748371-46
NR41311--MA0599.1.KLF5	chr3	89394142	89394151	+	0.000	0.000	Merged-chr3-89393910-78
NR50698--MA1107.1.KLF9	chr5	107926651	107926663	+	0.000	0.000	Merged-chr5-107926816-56
NR19682--MA0039.3.KLF4	chr14	27351714	27351724	-	0.000	0.000	Merged-chr14-27351647-44
NR34093--MA0493.1.Klf1	chr19	56703305	56703315	+	0.000	0.000	Merged-chr19-56703417-11
NR70330--MA0599.1.KLF5	chrX	151017437	151017446	-	0.000	0.000	Merged-chrX-151017218-72
NR41496--MA0741.1.KLF16	chr3	94886972	94886982	+	0.000	0.000	Merged-chr3-94886845-57
NR35057--MA1107.1.KLF9	chr2	28582894	28582906	+	0.000	0.000	Merged-chr2-28582956-86
NR14583--MA0493.1.Klf1	chr12	80168260	80168270	-	0.000	0.000	Merged-chr12-80168403-35
NR36124--MA0039.3.KLF4	chr2	69861573	69861583	+	0.000	0.000	Merged-chr2-69861596-109
NR36269--MA0599.1.KLF5	chr2	73470528	73470537	-	0.000	0.000	Merged-chr2-73470465-56
NR67123--MA0599.1.KLF5	chr9	70656228	70656237	+	0.000	0.000	Merged-chr9-70656354-14
NR3438--MA0742.1.Klf12	chr1	171390339	171390353	+	0.000	0.000	Merged-chr1-171390239-45
NR43798--MA0039.3.KLF4	chr3	152897394	152897404	+	0.000	0.000	Merged-chr3-152897397-8
NR27427--MA0599.1.KLF5	chr17	23748258	23748267	+	0.000	0.000	Merged-chr17-23748319-15
NR36617--MA0741.1.KLF16	chr2	91237010	91237020	+	0.000	0.000	Merged-chr2-91237090-79
NR23058--MA0493.1.Klf1	chr15	74919883	74919893	-	0.000	0.000	Merged-chr15-74919753-23
NR29450--MA0741.1.KLF16	chr17	74295578	74295588	+	0.000	0.000	Merged-chr17-74295561-5
NR42322--MA0741.1.KLF16	chr3	116512989	116512999	+	0.000	0.000	Merged-chr3-116513134-67
NR60407--MA0741.1.KLF16	chr7	105633051	105633061	+	0.000	0.000	Merged-chr7-105632857-1
NR28763--MA0599.1.KLF5	chr17	48425991	48426000	-	0.000	0.000	Merged-chr17-48426190-57
NR42158--MA1107.1.KLF9	chr3	108727625	108727637	-	0.000	0.000	Merged-chr3-108727524-22
NR16398--MA0742.1.Klf12	chr13	22026509	22026523	-	0.000	0.000	Merged-chr13-22026500-29
NR47130--MA0742.1.Klf12	chr4	135273015	135273029	+	0.000	0.000	Merged-chr4-135272795-85
NR66131--MA0493.1.Klf1	chr9	42028979	42028989	-	0.000	0.000	Merged-chr9-42029038-28
NR25019--MA0599.1.KLF5	chr16	17804794	17804803	+	0.000	0.000	Merged-chr16-17804658-22
NR43911--MA0493.1.Klf1	chr3	154628486	154628496	+	0.000	0.000	Merged-chr3-154628476-23
NR40913--MA0741.1.KLF16	chr3	68784314	68784324	-	0.000	0.000	Merged-chr3-68784168-43
NR19980--MA0742.1.Klf12	chr14	47298223	47298237	-	0.000	0.000	Merged-chr14-47298519-76
NR35197--MA0599.1.KLF5	chr2	30807737	30807746	-	0.000	0.000	Merged-chr2-30807824-61
NR16310--MA1107.1.KLF9	chr13	13531063	13531075	-	0.000	0.000	Merged-chr13-13531086-27
NR7178--MA0493.1.Klf1	chr10	84622256	84622266	-	0.000	0.000	Merged-chr10-84622424-60
NR23430--MA0599.1.KLF5	chr15	80233832	80233841	+	0.000	0.000	Merged-chr15-80233973-50
NR66596--MA1107.1.KLF9	chr9	57759486	57759498	+	0.000	0.000	Merged-chr9-57759618-20
NR25409--MA0740.1.KLF14	chr16	33056432	33056445	-	0.000	0.000	Merged-chr16-33056487-79
NR43294--MA0742.1.Klf12	chr3	141778822	141778836	-	0.000	0.000	Merged-chr3-141778800-74
NR59804--MA1107.1.KLF9	chr7	83597327	83597339	-	0.000	0.000	Merged-chr7-83597333-20
NR61148--MA0599.1.KLF5	chr7	125552122	125552131	-	0.000	0.000	Merged-chr7-125552153-61
NR59674--MA0741.1.KLF16	chr7	80343008	80343018	-	0.000	0.000	Merged-chr7-80343202-48
NR28872--MA0657.1.KLF13	chr17	52569686	52569703	-	0.000	0.000	Merged-chr17-52569832-16
NR49457--MA0599.1.KLF5	chr5	53998316	53998325	+	0.000	0.000	Merged-chr5-53998390-11
NR67183--MA0740.1.KLF14	chr9	72389822	72389835	+	0.000	0.000	Merged-chr9-72389636-26
NR28001--MA0657.1.KLF13	chr17	31520046	31520063	-	0.000	0.000	Merged-chr17-31520192-85
NR21370--MA1107.1.KLF9	chr14	103477490	103477502	+	0.000	0.000	Merged-chr14-103477505-31
NR10758--MA0742.1.Klf12	chr11	75510787	75510801	+	0.000	0.000	Merged-chr11-75510662-56
NR13064--MA0599.1.KLF5	chr11	118248640	118248649	+	0.000	0.000	Merged-chr11-118248688-60
NR49062--MA0742.1.Klf12	chr5	33820698	33820712	-	0.000	0.000	Merged-chr5-33820545-93
NR25363--MA0493.1.Klf1	chr16	32215408	32215418	+	0.000	0.000	Merged-chr16-32215312-15
NR47049--MA0599.1.KLF5	chr4	134117165	134117174	-	0.000	0.000	Merged-chr4-134117148-42
NR64310--MA0599.1.KLF5	chr8	105170633	105170642	-	0.000	0.000	Merged-chr8-105170559-11
NR17180--MA0039.3.KLF4	chr13	56197590	56197600	-	0.000	0.000	Merged-chr13-56197713-35
NR47382--MA0742.1.Klf12	chr4	139330824	139330838	-	0.000	0.000	Merged-chr4-139330878-48
NR27539--MA0599.1.KLF5	chr17	25222236	25222245	+	0.000	0.000	Merged-chr17-25222539-87
NR50252--MA0742.1.Klf12	chr5	93206477	93206491	+	0.000	0.000	Merged-chr5-93206281-145
NR47510--MA0599.1.KLF5	chr4	141793536	141793545	-	0.000	0.000	Merged-chr4-141793612-90
NR12158--MA0741.1.KLF16	chr11	102456203	102456213	+	0.000	0.000	Merged-chr11-102456095-36
NR30958--MA0741.1.KLF16	chr18	52465668	52465678	-	0.000	0.000	Merged-chr18-52465816-63
NR70629--MA1107.1.KLF9	chrX	169973433	169973445	+	0.000	0.000	Merged-chrX-169973362-71
NR8738--MA0741.1.KLF16	chr10	127211634	127211644	-	0.000	0.000	Merged-chr10-127211540-55
NR12963--MA0493.1.Klf1	chr11	117654751	117654761	-	0.000	0.000	Merged-chr11-117654640-95
NR22554--MA1107.1.KLF9	chr15	53259318	53259330	-	0.000	0.000	Merged-chr15-53259323-8
NR32679--MA0493.1.Klf1	chr19	5729707	5729717	-	0.000	0.000	Merged-chr19-5729609-19
NR6693--MA0599.1.KLF5	chr10	80172929	80172938	-	0.000	0.000	Merged-chr10-80173084-48
NR40351--MA0599.1.KLF5	chr3	35765115	35765124	-	0.000	0.000	Merged-chr3-35764985-46
NR58275--MA0039.3.KLF4	chr7	25674674	25674684	+	0.000	0.000	Merged-chr7-25674756-20
NR42946--MA1107.1.KLF9	chr3	133583900	133583912	-	0.000	0.000	Merged-chr3-133583850-2
NR17038--MA0493.1.Klf1	chr13	52929727	52929737	+	0.000	0.000	Merged-chr13-52929606-61
NR36184--MA0741.1.KLF16	chr2	71786874	71786884	-	0.000	0.000	Merged-chr2-71787122-109
NR55360--MA0493.1.Klf1	chr6	108630897	108630907	+	0.000	0.000	Merged-chr6-108631007-44
NR54269--MA0741.1.KLF16	chr6	54849685	54849695	-	0.000	0.000	Merged-chr6-54849565-61
NR59802--MA0741.1.KLF16	chr7	83597326	83597336	-	0.000	0.000	Merged-chr7-83597333-20
NR45102--MA0599.1.KLF5	chr4	57956460	57956469	-	0.000	0.000	Merged-chr4-57956340-134
NR14587--MA1107.1.KLF9	chr12	80211212	80211224	-	0.000	0.000	Merged-chr12-80211304-22
NR6653--MA0742.1.Klf12	chr10	79996482	79996496	-	0.000	0.000	Merged-chr10-79996471-52
NR67106--MA0740.1.KLF14	chr9	70542721	70542734	-	0.000	0.000	Merged-chr9-70542837-79
NR11872--MA0740.1.KLF14	chr11	98747486	98747499	-	0.000	0.000	Merged-chr11-98747477-33
NR29830--MA0741.1.KLF16	chr17	84064031	84064041	+	0.000	0.000	Merged-chr17-84064049-48
NR4961--MA0599.1.KLF5	chr10	7780942	7780951	-	0.000	0.000	Merged-chr10-7780858-76
NR43924--MA1107.1.KLF9	chr3	154628512	154628524	+	0.000	0.000	Merged-chr3-154628476-23
NR16778--MA0742.1.Klf12	chr13	43261449	43261463	+	0.000	0.000	Merged-chr13-43261701-66
NR14161--MA0742.1.Klf12	chr12	55560442	55560456	+	0.000	0.000	Merged-chr12-55560358-27
NR53834--MA0493.1.Klf1	chr6	38551356	38551366	-	0.000	0.000	Merged-chr6-38551188-3
NR58054--MA0740.1.KLF14	chr7	19665133	19665146	+	0.000	0.000	Merged-chr7-19665223-91
NR47917--MA0493.1.Klf1	chr4	149166789	149166799	+	0.000	0.000	Merged-chr4-149166901-79
NR48865--MA0741.1.KLF16	chr5	24908828	24908838	+	0.000	0.000	Merged-chr5-24908670-93
NR45796--MA0599.1.KLF5	chr4	101585324	101585333	+	0.000	0.000	Merged-chr4-101585348-24
NR27445--MA0599.1.KLF5	chr17	23980385	23980394	-	0.000	0.000	Merged-chr17-23980482-41
NR67347--MA0599.1.KLF5	chr9	78489189	78489198	+	0.000	0.000	Merged-chr9-78489122-54
NR2892--MA1107.1.KLF9	chr1	156217427	156217439	-	0.000	0.000	Merged-chr1-156217514-18
NR60258--MA0039.3.KLF4	chr7	101321367	101321377	+	0.000	0.000	Merged-chr7-101321217-65
NR38113--MA0599.1.KLF5	chr2	144165780	144165789	+	0.000	0.000	Merged-chr2-144165635-63
NR23066--MA0039.3.KLF4	chr15	75116772	75116782	-	0.000	0.000	Merged-chr15-75116670-38
NR23076--MA0493.1.Klf1	chr15	75642443	75642453	-	0.000	0.000	Merged-chr15-75642405-65
NR834--MA0742.1.Klf12	chr1	58953882	58953896	+	0.000	0.000	Merged-chr1-58953999-17
NR12193--MA0493.1.Klf1	chr11	103094678	103094688	-	0.000	0.000	Merged-chr11-103094550-18
NR62448--MA0741.1.KLF16	chr8	13869769	13869779	-	0.000	0.000	Merged-chr8-13869901-54
NR5930--MA0599.1.KLF5	chr10	60752849	60752858	+	0.000	0.000	Merged-chr10-60752721-60
NR53520--MA1107.1.KLF9	chr6	15748060	15748072	-	0.000	0.000	Merged-chr6-15747885-49
NR2413--MA0741.1.KLF16	chr1	138149140	138149150	+	0.000	0.000	Merged-chr1-138149059-47
NR37336--MA0493.1.Klf1	chr2	119338029	119338039	+	0.000	0.000	Merged-chr2-119337945-63
NR58387--MA0039.3.KLF4	chr7	27508318	27508328	-	0.000	0.000	Merged-chr7-27508351-96
NR60194--MA0740.1.KLF14	chr7	100371978	100371991	+	0.000	0.000	Merged-chr7-100372125-66
NR24425--MA0741.1.KLF16	chr15	100304629	100304639	-	0.000	0.000	Merged-chr15-100304601-63
NR68325--MA0599.1.KLF5	chr9	106448630	106448639	+	0.000	0.000	Merged-chr9-106448654-27
NR69065--MA0493.1.Klf1	chr9	118863770	118863780	-	0.000	0.000	Merged-chr9-118863800-9
NR12780--MA0599.1.KLF5	chr11	115367746	115367755	+	0.000	0.000	Merged-chr11-115367614-40
NR37595--MA1107.1.KLF9	chr2	127310480	127310492	+	0.000	0.000	Merged-chr2-127310323-17
NR25704--MA0599.1.KLF5	chr16	50732793	50732802	+	0.000	0.000	Merged-chr16-50732607-74
NR66951--MA0599.1.KLF5	chr9	66158205	66158214	+	0.000	0.000	Merged-chr9-66158396-48
NR9157--MA0599.1.KLF5	chr11	6626118	6626127	+	0.000	0.000	Merged-chr11-6626110-55
NR1203--MA0493.1.Klf1	chr1	74505953	74505963	+	0.000	0.000	Merged-chr1-74506129-86
NR33563--MA0493.1.Klf1	chr19	40665958	40665968	-	0.000	0.000	Merged-chr19-40666029-20
NR9496--MA1107.1.KLF9	chr11	32769109	32769121	-	0.000	0.000	Merged-chr11-32769022-47
NR51112--MA1107.1.KLF9	chr5	114806289	114806301	+	0.000	0.000	Merged-chr5-114806233-37
NR35977--MA0740.1.KLF14	chr2	61755185	61755198	+	0.000	0.000	Merged-chr2-61755182-23
NR20934--MA1107.1.KLF9	chr14	75845211	75845223	+	0.000	0.000	Merged-chr14-75845337-99
NR23305--MA0599.1.KLF5	chr15	78564166	78564175	+	0.000	0.000	Merged-chr15-78564204-56
NR409--MA1107.1.KLF9	chr1	37471650	37471662	+	0.000	0.000	Merged-chr1-37471561-5
NR38720--MA0741.1.KLF16	chr2	156008060	156008070	-	0.000	0.000	Merged-chr2-156008083-48
NR31602--MA1107.1.KLF9	chr18	70478107	70478119	-	0.000	0.000	Merged-chr18-70478078-27
NR33769--MA0493.1.Klf1	chr19	45807913	45807923	+	0.000	0.000	Merged-chr19-45807954-8
NR41441--MA0599.1.KLF5	chr3	93547874	93547883	+	0.000	0.000	Merged-chr3-93547849-109
NR6896--MA0741.1.KLF16	chr10	81129126	81129136	+	0.000	0.000	Merged-chr10-81129317-56
NR66256--MA1107.1.KLF9	chr9	44717173	44717185	-	0.000	0.000	Merged-chr9-44717151-19
NR62788--MA0493.1.Klf1	chr8	36223259	36223269	+	0.000	0.000	Merged-chr8-36223290-29
NR28091--MA0657.1.KLF13	chr17	33629370	33629387	+	0.000	0.000	Merged-chr17-33629191-60
NR58083--MA1107.1.KLF9	chr7	19816464	19816476	-	0.000	0.000	Merged-chr7-19816339-50
NR28210--MA0740.1.KLF14	chr17	35164943	35164956	+	0.000	0.000	Merged-chr17-35165046-91
NR70290--MA0741.1.KLF16	chrX	140956782	140956792	+	0.000	0.000	Merged-chrX-140956860-72
NR60164--MA0039.3.KLF4	chr7	99450750	99450760	-	0.000	0.000	Merged-chr7-99450884-18
NR62493--MA0599.1.KLF5	chr8	19980006	19980015	-	0.000	0.000	Merged-chr8-19980151-81
NR59080--MA0599.1.KLF5	chr7	46639696	46639705	-	0.000	0.000	Merged-chr7-46639840-59
NR2394--MA0741.1.KLF16	chr1	136707581	136707591	-	0.000	0.000	Merged-chr1-136707647-26
NR16674--MA0599.1.KLF5	chr13	37783988	37783997	+	0.000	0.000	Merged-chr13-37783892-22
NR13063--MA1107.1.KLF9	chr11	118240547	118240559	+	0.000	0.000	Merged-chr11-118240514-9
NR20183--MA0599.1.KLF5	chr14	54147759	54147768	+	0.000	0.000	Merged-chr14-54147628-16
NR22126--MA0741.1.KLF16	chr15	25865810	25865820	-	0.000	0.000	Merged-chr15-25865817-16
NR22778--MA1107.1.KLF9	chr15	60187507	60187519	+	0.000	0.000	Merged-chr15-60187458-69
NR40926--MA0741.1.KLF16	chr3	69127096	69127106	+	0.000	0.000	Merged-chr3-69127220-6
NR30448--MA0741.1.KLF16	chr18	23954629	23954639	-	0.000	0.000	Merged-chr18-23954757-79
NR32865--MA0742.1.Klf12	chr19	8941818	8941832	-	0.000	0.000	Merged-chr19-8942043-60
NR53990--MA0742.1.Klf12	chr6	47830451	47830465	+	0.000	0.000	Merged-chr6-47830482-54
NR68437--MA0599.1.KLF5	chr9	108002616	108002625	+	0.000	0.000	Merged-chr9-108002560-60
NR35358--MA0740.1.KLF14	chr2	33371150	33371163	+	0.000	0.000	Merged-chr2-33371227-82
NR30719--MA0741.1.KLF16	chr18	37813934	37813944	+	0.000	0.000	Merged-chr18-37813954-31
NR28874--MA1107.1.KLF9	chr17	52569690	52569702	-	0.000	0.000	Merged-chr17-52569832-16
NR7093--MA0493.1.Klf1	chr10	83336550	83336560	-	0.000	0.000	Merged-chr10-83336542-10
NR35256--MA0742.1.Klf12	chr2	32288142	32288156	+	0.000	0.000	Merged-chr2-32288192-62
NR33164--MA0657.1.KLF13	chr19	23273967	23273984	+	0.000	0.000	Merged-chr19-23273759-64
NR61278--MA0599.1.KLF5	chr7	127393712	127393721	+	0.000	0.000	Merged-chr7-127393642-77
NR5--MA1107.1.KLF9	chr1	4496533	4496545	-	0.000	0.000	Merged-chr1-4496602-47
NR27748--MA0039.3.KLF4	chr17	27826269	27826279	-	0.000	0.000	Merged-chr17-27826379-77
NR47053--MA0493.1.Klf1	chr4	134128834	134128844	+	0.000	0.000	Merged-chr4-134128895-71
NR7895--MA0599.1.KLF5	chr10	108110422	108110431	-	0.000	0.000	Merged-chr10-108110299-11
NR16875--MA0493.1.Klf1	chr13	47043378	47043388	+	0.000	0.000	Merged-chr13-47043518-72
NR23202--MA0599.1.KLF5	chr15	76879193	76879202	+	0.000	0.000	Merged-chr15-76879232-42
