#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR12511--MA0495.2.MAFF	chr9	82787575	82787595	+	0.000	0.000	Merged-chr9-82787525-14
NR3288--MA0501.1.MAF::NFE2	chr13	67194603	67194617	+	0.000	0.000	Merged-chr13-67194635-55
NR6916--MA0089.1.MAFG::NFE2L1	chr2	113966658	113966663	-	0.000	0.000	Merged-chr2-113966529-16
NR4224--MA0501.1.MAF::NFE2	chr15	38199735	38199749	-	0.000	0.000	Merged-chr15-38199755-22
NR9438--MA0496.2.MAFK	chr5	76565521	76565539	+	0.000	0.000	Merged-chr5-76565486-34
NR4266--MA0089.1.MAFG::NFE2L1	chr15	59618610	59618615	-	0.000	0.000	Merged-chr15-59618561-44
NR2729--MA0117.2.Mafb	chr12	92823563	92823574	+	0.000	0.000	Merged-chr12-92823421-39
NR318--MA0089.1.MAFG::NFE2L1	chr1	82429288	82429293	-	0.000	0.000	Merged-chr1-82429225-23
NR9358--MA0495.2.MAFF	chr5	51853629	51853649	-	0.000	0.000	Merged-chr5-51853758-22
NR11365--MA0591.1.Bach1::Mafk	chr7	118104856	118104870	-	0.000	0.000	Merged-chr7-118104738-1,Merged-chr7-118105003-9
NR11687--MA0591.1.Bach1::Mafk	chr8	34208226	34208240	+	0.000	0.000	Merged-chr8-34208072-51
NR7065--MA0089.1.MAFG::NFE2L1	chr2	121866041	121866046	+	0.000	0.000	Merged-chr2-121866161-7
NR1129--MA0591.1.Bach1::Mafk	chr10	4612382	4612396	-	0.000	0.000	Merged-chr10-4612370-85
NR12275--MA0089.1.MAFG::NFE2L1	chr9	40422748	40422753	+	0.000	0.000	Merged-chr9-40422783-16
NR5126--MA0591.1.Bach1::Mafk	chr16	97778709	97778723	+	0.000	0.000	Merged-chr16-97778830-39
NR393--MA0089.1.MAFG::NFE2L1	chr1	91065339	91065344	-	0.000	0.000	Merged-chr1-91065226-49
NR6554--MA0495.2.MAFF	chr2	44953119	44953139	-	0.000	0.000	Merged-chr2-44953031-31
NR9426--MA0089.1.MAFG::NFE2L1	chr5	75066916	75066921	-	0.000	0.000	Merged-chr5-75066831-3
NR8006--MA0089.1.MAFG::NFE2L1	chr3	109732715	109732720	-	0.000	0.000	Merged-chr3-109732646-37
NR10797--MA0501.1.MAF::NFE2	chr6	146909336	146909350	-	0.000	0.000	Merged-chr6-146909380-33
NR4968--MA0501.1.MAF::NFE2	chr16	84496928	84496942	-	0.000	0.000	Merged-chr16-84496971-26
NR8141--MA0501.1.MAF::NFE2	chr3	135604825	135604839	-	0.000	0.000	Merged-chr3-135604723-37
NR12186--MA0117.2.Mafb	chr9	7177009	7177020	-	0.000	0.000	Merged-chr9-7176976-53
NR12045--MA0496.2.MAFK	chr8	120131863	120131881	+	0.000	0.000	Merged-chr8-120131757-8
NR1075--MA0501.1.MAF::NFE2	chr1	191445911	191445925	+	0.000	0.000	Merged-chr1-191445969-55
NR4453--MA0089.1.MAFG::NFE2L1	chr15	81254513	81254518	+	0.000	0.000	Merged-chr15-81254471-25
NR7042--MA0501.1.MAF::NFE2	chr2	118491267	118491281	+	0.000	0.000	Merged-chr2-118491236-48
NR9836--MA0501.1.MAF::NFE2	chr5	142881152	142881166	+	0.000	0.000	Merged-chr5-142881345-35
NR7830--MA0501.1.MAF::NFE2	chr3	88337432	88337446	+	0.000	0.000	Merged-chr3-88337526-21
NR4267--MA0495.2.MAFF	chr15	59618659	59618679	+	0.000	0.000	Merged-chr15-59618561-44
NR6784--MA0117.2.Mafb	chr2	90475012	90475023	-	0.000	0.000	Merged-chr2-90475063-42
NR3120--MA0089.1.MAFG::NFE2L1	chr13	32899367	32899372	-	0.000	0.000	Merged-chr13-32899314-35
NR5093--MA0089.1.MAFG::NFE2L1	chr16	95729025	95729030	-	0.000	0.000	Merged-chr16-95728966-56
NR12746--MA0659.1.MAFG	chr9	116319684	116319704	+	0.000	0.000	Merged-chr9-116319642-35
NR2323--MA0591.1.Bach1::Mafk	chr11	113684019	113684033	-	0.000	0.000	Merged-chr11-113684068-98
NR9033--MA0501.1.MAF::NFE2	chr4	145254681	145254695	-	0.000	0.000	Merged-chr4-145254618-54
NR10023--MA0591.1.Bach1::Mafk	chr6	37732501	37732515	+	0.000	0.000	Merged-chr6-37732580-42
NR4857--MA0501.1.MAF::NFE2	chr16	52292837	52292851	+	0.000	0.000	Merged-chr16-52292729-42
NR10315--MA0089.1.MAFG::NFE2L1	chr6	99643708	99643713	-	0.000	0.000	Merged-chr6-99643748-32
NR10208--MA0117.2.Mafb	chr6	83412896	83412907	+	0.000	0.000	Merged-chr6-83413092-38
NR5493--MA0659.1.MAFG	chr17	80139917	80139937	-	0.000	0.000	Merged-chr17-80140059-47
NR5799--MA0089.1.MAFG::NFE2L1	chr18	60715011	60715016	+	0.000	0.000	Merged-chr18-60715083-31
NR1176--MA0089.1.MAFG::NFE2L1	chr10	13967562	13967567	+	0.000	0.000	Merged-chr10-13967586-131
NR4428--MA0591.1.Bach1::Mafk	chr15	79328212	79328226	+	0.000	0.000	Merged-chr15-79328273-51
NR6625--MA0089.1.MAFG::NFE2L1	chr2	59527791	59527796	-	0.000	0.000	Merged-chr2-59527807-15
NR6493--MA0591.1.Bach1::Mafk	chr2	32451560	32451574	-	0.000	0.000	Merged-chr2-32451702-107
NR10861--MA0591.1.Bach1::Mafk	chr7	12881135	12881149	-	0.000	0.000	Merged-chr7-12881125-51
NR7178--MA0496.2.MAFK	chr2	132874101	132874119	-	0.000	0.000	Merged-chr2-132874056-29
NR8119--MA0089.1.MAFG::NFE2L1	chr3	133563756	133563761	-	0.000	0.000	Merged-chr3-133563771-42
NR3743--MA0501.1.MAF::NFE2	chr14	36962626	36962640	-	0.000	0.000	Merged-chr14-36962609-55
NR3366--MA0591.1.Bach1::Mafk	chr13	83566392	83566406	-	0.000	0.000	Merged-chr13-83566220-57
NR7265--MA0089.1.MAFG::NFE2L1	chr2	147895520	147895525	+	0.000	0.000	Merged-chr2-147895728-19
NR9808--MA0659.1.MAFG	chr5	136623366	136623386	+	0.000	0.000	Merged-chr5-136623299-40
NR8823--MA0496.2.MAFK	chr4	116018507	116018525	+	0.000	0.000	Merged-chr4-116018460-3
NR229--MA0089.1.MAFG::NFE2L1	chr1	64305754	64305759	-	0.000	0.000	Merged-chr1-64305701-25
NR8530--MA0659.1.MAFG	chr4	57640333	57640353	-	0.000	0.000	Merged-chr4-57640378-35
NR4706--MA0495.2.MAFF	chr16	23262323	23262343	+	0.000	0.000	Merged-chr16-23262371-32
NR7352--MA0089.1.MAFG::NFE2L1	chr2	158701090	158701095	-	0.000	0.000	Merged-chr2-158701090-46
NR12525--MA0495.2.MAFF	chr9	83564270	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR11307--MA0117.2.Mafb	chr7	110630430	110630441	-	0.000	0.000	Merged-chr7-110630391-39
NR9913--MA0496.2.MAFK	chr5	150223495	150223513	-	0.000	0.000	Merged-chr5-150223706-44
NR12307--MA0501.1.MAF::NFE2	chr9	44966905	44966919	+	0.000	0.000	Merged-chr9-44966981-16
NR4740--MA0089.1.MAFG::NFE2L1	chr16	31234184	31234189	+	0.000	0.000	Merged-chr16-31234137-43
NR4323--MA0591.1.Bach1::Mafk	chr15	64041729	64041743	+	0.000	0.000	Merged-chr15-64041818-65
NR2606--MA0089.1.MAFG::NFE2L1	chr12	70232369	70232374	+	0.000	0.000	Merged-chr12-70232391-28
NR1752--MA0089.1.MAFG::NFE2L1	chr10	122758497	122758502	-	0.000	0.000	Merged-chr10-122758293-88
NR4842--MA0117.2.Mafb	chr16	50737736	50737747	-	0.000	0.000	Merged-chr16-50737708-13
NR12009--MA0089.1.MAFG::NFE2L1	chr8	115568588	115568593	+	0.000	0.000	Merged-chr8-115568627-19
NR7869--MA0089.1.MAFG::NFE2L1	chr3	95511979	95511984	+	0.000	0.000	Merged-chr3-95512078-41
NR4666--MA0089.1.MAFG::NFE2L1	chr16	17024650	17024655	-	0.000	0.000	Merged-chr16-17024705-22
NR4496--MA0591.1.Bach1::Mafk	chr15	85377112	85377126	+	0.000	0.000	Merged-chr15-85377015-15
NR4104--MA0501.1.MAF::NFE2	chr14	118709876	118709890	+	0.000	0.000	Merged-chr14-118709896-7
NR5138--MA0495.2.MAFF	chr17	5885080	5885100	-	0.000	0.000	Merged-chr17-5885218-3
NR12183--MA0501.1.MAF::NFE2	chr9	3403742	3403756	-	0.000	0.000	Merged-chr9-3403921-79
NR11446--MA0117.2.Mafb	chr7	125638806	125638817	+	0.000	0.000	Merged-chr7-125638939-46
NR6912--MA0089.1.MAFG::NFE2L1	chr2	112556687	112556692	-	0.000	0.000	Merged-chr2-112556688-44
NR10702--MA0089.1.MAFG::NFE2L1	chr6	141595530	141595535	-	0.000	0.000	Merged-chr6-141595501-1
NR547--MA0501.1.MAF::NFE2	chr1	128772711	128772725	-	0.000	0.000	Merged-chr1-128772538-19
NR4860--MA0117.2.Mafb	chr16	52418702	52418713	-	0.000	0.000	Merged-chr16-52418568-49
NR429--MA0089.1.MAFG::NFE2L1	chr1	97688929	97688934	+	0.000	0.000	Merged-chr1-97688940-16
NR791--MA0501.1.MAF::NFE2	chr1	162207443	162207457	+	0.000	0.000	Merged-chr1-162207431-48
NR9975--MA0501.1.MAF::NFE2	chr6	28385242	28385256	+	0.000	0.000	Merged-chr6-28385371-21
NR6623--MA0089.1.MAFG::NFE2L1	chr2	59203587	59203592	+	0.000	0.000	Merged-chr2-59203652-25
NR6132--MA0089.1.MAFG::NFE2L1	chr19	24174259	24174264	-	0.000	0.000	Merged-chr19-24174214-60
NR2013--MA0089.1.MAFG::NFE2L1	chr11	62550460	62550465	+	0.000	0.000	Merged-chr11-62550313-13
NR2842--MA0501.1.MAF::NFE2	chr12	107362245	107362259	-	0.000	0.000	Merged-chr12-107362270-34
NR7541--MA0496.2.MAFK	chr2	174566022	174566040	+	0.000	0.000	Merged-chr2-174566072-46
NR115--MA0495.2.MAFF	chr1	43478149	43478169	+	0.000	0.000	Merged-chr1-43478113-25
NR4732--MA0591.1.Bach1::Mafk	chr16	30510718	30510732	-	0.000	0.000	Merged-chr16-30510671-63
NR12865--MA0496.2.MAFK	chrX	42336932	42336950	+	0.000	0.000	Merged-chrX-42336875-23
NR8432--MA0659.1.MAFG	chr4	33261671	33261691	+	0.000	0.000	Merged-chr4-33261624-24
NR9027--MA0496.2.MAFK	chr4	144916722	144916740	+	0.000	0.000	Merged-chr4-144916675-7
NR6839--MA0501.1.MAF::NFE2	chr2	102733285	102733299	+	0.000	0.000	Merged-chr2-102733347-57
NR10339--MA0089.1.MAFG::NFE2L1	chr6	103309066	103309071	+	0.000	0.000	Merged-chr6-103309092-13
NR584--MA0501.1.MAF::NFE2	chr1	134560543	134560557	+	0.000	0.000	Merged-chr1-134560564-90
NR4737--MA0501.1.MAF::NFE2	chr16	31035519	31035533	+	0.000	0.000	Merged-chr16-31035448-26
NR12221--MA0495.2.MAFF	chr9	15530005	15530025	+	0.000	0.000	Merged-chr9-15530031-64
NR1128--MA0495.2.MAFF	chr10	4612379	4612399	-	0.000	0.000	Merged-chr10-4612370-85
NR2881--MA0089.1.MAFG::NFE2L1	chr12	110861473	110861478	-	0.000	0.000	Merged-chr12-110861556-21
NR4388--MA0496.2.MAFK	chr15	73627475	73627493	+	0.000	0.000	Merged-chr15-73627530-51
NR7565--MA0089.1.MAFG::NFE2L1	chr2	178023295	178023300	-	0.000	0.000	Merged-chr2-178023358-56
NR2026--MA0089.1.MAFG::NFE2L1	chr11	66982989	66982994	+	0.000	0.000	Merged-chr11-66982927-21
NR11777--MA0591.1.Bach1::Mafk	chr8	70808317	70808331	-	0.000	0.000	Merged-chr8-70808420-14
NR7837--MA0591.1.Bach1::Mafk	chr3	89912852	89912866	-	0.000	0.000	Merged-chr3-89912987-87
NR5261--MA0591.1.Bach1::Mafk	chr17	29973481	29973495	+	0.000	0.000	Merged-chr17-29973396-19
NR11554--MA0501.1.MAF::NFE2	chr7	140329874	140329888	-	0.000	0.000	Merged-chr7-140329792-16
NR4626--MA0495.2.MAFF	chr16	8728550	8728570	-	0.000	0.000	Merged-chr16-8728485-34
NR3284--MA0591.1.Bach1::Mafk	chr13	63572915	63572929	-	0.000	0.000	Merged-chr13-63572852-40
NR5316--MA0089.1.MAFG::NFE2L1	chr17	44718212	44718217	-	0.000	0.000	Merged-chr17-44718379-50
NR8672--MA0495.2.MAFF	chr4	95162623	95162643	-	0.000	0.000	Merged-chr4-95162673-9
NR1139--MA0659.1.MAFG	chr10	7041181	7041201	+	0.000	0.000	Merged-chr10-7041240-23
NR9320--MA0089.1.MAFG::NFE2L1	chr5	34822878	34822883	-	0.000	0.000	Merged-chr5-34822830-22
NR12223--MA0659.1.MAFG	chr9	15530005	15530025	+	0.000	0.000	Merged-chr9-15530031-64
NR10478--MA0591.1.Bach1::Mafk	chr6	120955350	120955364	-	0.000	0.000	Merged-chr6-120955395-24
NR582--MA0591.1.Bach1::Mafk	chr1	134560540	134560554	+	0.000	0.000	Merged-chr1-134560564-90
NR4856--MA0117.2.Mafb	chr16	52292840	52292851	-	0.000	0.000	Merged-chr16-52292729-42
NR3326--MA0591.1.Bach1::Mafk	chr13	73646836	73646850	-	0.000	0.000	Merged-chr13-73646864-32
NR1394--MA0591.1.Bach1::Mafk	chr10	68673759	68673773	+	0.000	0.000	Merged-chr10-68673774-53
NR1244--MA0496.2.MAFK	chr10	29313191	29313209	-	0.000	0.000	Merged-chr10-29313390-69
NR12749--MA0496.2.MAFK	chr9	116319685	116319703	+	0.000	0.000	Merged-chr9-116319642-35
NR1822--MA0591.1.Bach1::Mafk	chr11	5099440	5099454	-	0.000	0.000	Merged-chr11-5099369-106
NR6817--MA0591.1.Bach1::Mafk	chr2	101616046	101616060	+	0.000	0.000	Merged-chr2-101616143-32
NR7540--MA0501.1.MAF::NFE2	chr2	174566021	174566035	-	0.000	0.000	Merged-chr2-174566072-46
NR3720--MA0089.1.MAFG::NFE2L1	chr14	27351659	27351664	+	0.000	0.000	Merged-chr14-27351647-44
NR12263--MA0591.1.Bach1::Mafk	chr9	32901448	32901462	+	0.000	0.000	Merged-chr9-32901528-39
NR381--MA0117.2.Mafb	chr1	89093918	89093929	+	0.000	0.000	Merged-chr1-89093874-9
NR8300--MA0496.2.MAFK	chr3	152763514	152763532	-	0.000	0.000	Merged-chr3-152763543-71
NR7348--MA0501.1.MAF::NFE2	chr2	158361546	158361560	+	0.000	0.000	Merged-chr2-158361498-68
NR3927--MA0591.1.Bach1::Mafk	chr14	70767713	70767727	+	0.000	0.000	Merged-chr14-70767609-24
NR11236--MA0501.1.MAF::NFE2	chr7	99980510	99980524	-	0.000	0.000	Merged-chr7-99980241-66
NR4854--MA0496.2.MAFK	chr16	52108049	52108067	-	0.000	0.000	Merged-chr16-52108040-37
NR686--MA0501.1.MAF::NFE2	chr1	152038262	152038276	-	0.000	0.000	Merged-chr1-152038311-34
NR1952--MA0591.1.Bach1::Mafk	chr11	52579497	52579511	-	0.000	0.000	Merged-chr11-52579500-3
NR8533--MA0496.2.MAFK	chr4	57640334	57640352	-	0.000	0.000	Merged-chr4-57640378-35
NR5530--MA0659.1.MAFG	chr17	86063692	86063712	+	0.000	0.000	Merged-chr17-86063661-27
NR11151--MA0089.1.MAFG::NFE2L1	chr7	82579675	82579680	+	0.000	0.000	Merged-chr7-82579689-5
NR3242--MA0089.1.MAFG::NFE2L1	chr13	53390509	53390514	-	0.000	0.000	Merged-chr13-53390437-27
NR1287--MA0659.1.MAFG	chr10	42277380	42277400	+	0.000	0.000	Merged-chr10-42277401-64
NR11933--MA0495.2.MAFF	chr8	104416220	104416240	-	0.000	0.000	Merged-chr8-104416222-18
NR5603--MA0089.1.MAFG::NFE2L1	chr18	5334382	5334387	-	0.000	0.000	Merged-chr18-5334580-80
NR8996--MA0089.1.MAFG::NFE2L1	chr4	142015107	142015112	+	0.000	0.000	Merged-chr4-142015063-42
NR11029--MA0501.1.MAF::NFE2	chr7	51892736	51892750	+	0.000	0.000	Merged-chr7-51892724-31
NR1888--MA0591.1.Bach1::Mafk	chr11	32020160	32020174	+	0.000	0.000	Merged-chr11-32020422-50
NR8225--MA0501.1.MAF::NFE2	chr3	144232157	144232171	-	0.000	0.000	Merged-chr3-144232172-58
NR10171--MA0496.2.MAFK	chr6	70714456	70714474	-	0.000	0.000	Merged-chr6-70714490-34
NR5818--MA0089.1.MAFG::NFE2L1	chr18	61638188	61638193	-	0.000	0.000	Merged-chr18-61638222-61
NR11163--MA0495.2.MAFF	chr7	83597297	83597317	+	0.000	0.000	Merged-chr7-83597333-20
NR7154--MA0591.1.Bach1::Mafk	chr2	132131386	132131400	+	0.000	0.000	Merged-chr2-132131548-24
NR10019--MA0496.2.MAFK	chr6	34869609	34869627	-	0.000	0.000	Merged-chr6-34869594-48
NR1724--MA0495.2.MAFF	chr10	120628323	120628343	+	0.000	0.000	Merged-chr10-120628264-28
NR10283--MA0496.2.MAFK	chr6	94623148	94623166	+	0.000	0.000	Merged-chr6-94623201-16
NR4264--MA0591.1.Bach1::Mafk	chr15	59520697	59520711	-	0.000	0.000	Merged-chr15-59520520-55
NR12246--MA0659.1.MAFG	chr9	24517085	24517105	-	0.000	0.000	Merged-chr9-24516952-28
NR3777--MA0501.1.MAF::NFE2	chr14	48202546	48202560	+	0.000	0.000	Merged-chr14-48202582-44
NR6072--MA0495.2.MAFF	chr19	7483216	7483236	-	0.000	0.000	Merged-chr19-7483296-85
NR3328--MA0117.2.Mafb	chr13	75053923	75053934	+	0.000	0.000	Merged-chr13-75053881-13
NR3070--MA0501.1.MAF::NFE2	chr13	20111414	20111428	-	0.000	0.000	Merged-chr13-20111586-25
NR6705--MA0117.2.Mafb	chr2	72035825	72035836	+	0.000	0.000	Merged-chr2-72035754-16
NR5691--MA0089.1.MAFG::NFE2L1	chr18	38701084	38701089	-	0.000	0.000	Merged-chr18-38700911-27
NR7047--MA0591.1.Bach1::Mafk	chr2	119251078	119251092	-	0.000	0.000	Merged-chr2-119251076-33
NR323--MA0089.1.MAFG::NFE2L1	chr1	82839779	82839784	+	0.000	0.000	Merged-chr1-82839592-65
NR1184--MA0117.2.Mafb	chr10	17920071	17920082	-	0.000	0.000	Merged-chr10-17920210-30
NR7561--MA0089.1.MAFG::NFE2L1	chr2	177464762	177464767	-	0.000	0.000	Merged-chr2-177464769-67
NR12771--MA0089.1.MAFG::NFE2L1	chr9	118099665	118099670	+	0.000	0.000	Merged-chr9-118099608-24
NR11351--MA0089.1.MAFG::NFE2L1	chr7	117428880	117428885	-	0.000	0.000	Merged-chr7-117429043-56
NR10396--MA0591.1.Bach1::Mafk	chr6	108862731	108862745	-	0.000	0.000	Merged-chr6-108862725-26
NR8490--MA0089.1.MAFG::NFE2L1	chr4	47716184	47716189	-	0.000	0.000	Merged-chr4-47716164-4
NR1564--MA0501.1.MAF::NFE2	chr10	95476144	95476158	-	0.000	0.000	Merged-chr10-95476158-26
NR3572--MA0496.2.MAFK	chr13	112133905	112133923	-	0.000	0.000	Merged-chr13-112133906-22
NR1854--MA0495.2.MAFF	chr11	19993172	19993192	-	0.000	0.000	Merged-chr11-19993082-47
NR12376--MA0659.1.MAFG	chr9	57766133	57766153	+	0.000	0.000	Merged-chr9-57766048-3
NR5748--MA0495.2.MAFF	chr18	53951275	53951295	-	0.000	0.000	Merged-chr18-53951279-47
NR11929--MA0495.2.MAFF	chr8	104239684	104239704	-	0.000	0.000	Merged-chr8-104239709-64
NR12697--MA0089.1.MAFG::NFE2L1	chr9	112174593	112174598	+	0.000	0.000	Merged-chr9-112174843-101
NR12016--MA0089.1.MAFG::NFE2L1	chr8	116439098	116439103	+	0.000	0.000	Merged-chr8-116439156-33
NR825--MA0117.2.Mafb	chr1	165091867	165091878	-	0.000	0.000	Merged-chr1-165091937-36
NR4360--MA0659.1.MAFG	chr15	72859521	72859541	-	0.000	0.000	Merged-chr15-72859470-25
NR7648--MA0501.1.MAF::NFE2	chr3	21996127	21996141	-	0.000	0.000	Merged-chr3-21996009-51
NR4788--MA0495.2.MAFF	chr16	38506232	38506252	-	0.000	0.000	Merged-chr16-38506252-25
NR12378--MA0501.1.MAF::NFE2	chr9	57766133	57766147	-	0.000	0.000	Merged-chr9-57766048-3
NR12999--MA0089.1.MAFG::NFE2L1	chrX	155338360	155338365	+	0.000	0.000	Merged-chrX-155338312-80
NR9820--MA0089.1.MAFG::NFE2L1	chr5	139253510	139253515	+	0.000	0.000	Merged-chr5-139253488-7
NR176--MA0117.2.Mafb	chr1	58029653	58029664	-	0.000	0.000	Merged-chr1-58029750-23
NR5701--MA0089.1.MAFG::NFE2L1	chr18	39835788	39835793	+	0.000	0.000	Merged-chr18-39835954-30
NR2272--MA0496.2.MAFK	chr11	106716727	106716745	-	0.000	0.000	Merged-chr11-106716812-28
NR4374--MA0591.1.Bach1::Mafk	chr15	73268472	73268486	-	0.000	0.000	Merged-chr15-73268336-36
NR3456--MA0496.2.MAFK	chr13	99412995	99413013	-	0.000	0.000	Merged-chr13-99412830-24
NR4792--MA0496.2.MAFK	chr16	38506233	38506251	-	0.000	0.000	Merged-chr16-38506252-25
NR4432--MA0501.1.MAF::NFE2	chr15	79328215	79328229	+	0.000	0.000	Merged-chr15-79328273-51
NR2397--MA0501.1.MAF::NFE2	chr11	119083924	119083938	-	0.000	0.000	Merged-chr11-119083935-60
NR5244--MA0591.1.Bach1::Mafk	chr17	27623455	27623469	-	0.000	0.000	Merged-chr17-27623356-81
NR10886--MA0659.1.MAFG	chr7	16343735	16343755	+	0.000	0.000	Merged-chr7-16343810-22
NR1698--MA0089.1.MAFG::NFE2L1	chr10	117721596	117721601	-	0.000	0.000	Merged-chr10-117721632-23
NR5888--MA0591.1.Bach1::Mafk	chr18	67502763	67502777	-	0.000	0.000	Merged-chr18-67502827-16
NR7394--MA0591.1.Bach1::Mafk	chr2	163253450	163253464	-	0.000	0.000	Merged-chr2-163253576-63
NR1135--MA0501.1.MAF::NFE2	chr10	6953285	6953299	+	0.000	0.000	Merged-chr10-6953351-6
NR11477--MA0089.1.MAFG::NFE2L1	chr7	128690379	128690384	-	0.000	0.000	Merged-chr7-128690319-14
NR5420--MA0501.1.MAF::NFE2	chr17	65826440	65826454	+	0.000	0.000	Merged-chr17-65826425-32
NR2148--MA0089.1.MAFG::NFE2L1	chr11	87853247	87853252	-	0.000	0.000	Merged-chr11-87853280-46
NR3944--MA0089.1.MAFG::NFE2L1	chr14	72807429	72807434	-	0.000	0.000	Merged-chr14-72807438-29
NR11719--MA0495.2.MAFF	chr8	46550338	46550358	+	0.000	0.000	Merged-chr8-46550228-39
NR5441--MA0117.2.Mafb	chr17	71214935	71214946	+	0.000	0.000	Merged-chr17-71214914-103
NR536--MA0089.1.MAFG::NFE2L1	chr1	127813140	127813145	+	0.000	0.000	Merged-chr1-127813157-23
NR9557--MA0089.1.MAFG::NFE2L1	chr5	96825067	96825072	+	0.000	0.000	Merged-chr5-96825060-50
NR8138--MA0659.1.MAFG	chr3	135604825	135604845	+	0.000	0.000	Merged-chr3-135604723-37
NR9417--MA0501.1.MAF::NFE2	chr5	73199814	73199828	-	0.000	0.000	Merged-chr5-73199876-43
NR4372--MA0495.2.MAFF	chr15	73268469	73268489	+	0.000	0.000	Merged-chr15-73268336-36
NR11779--MA0089.1.MAFG::NFE2L1	chr8	70906106	70906111	-	0.000	0.000	Merged-chr8-70906227-90
NR1699--MA0591.1.Bach1::Mafk	chr10	117721607	117721621	-	0.000	0.000	Merged-chr10-117721632-23
NR9456--MA0591.1.Bach1::Mafk	chr5	86783382	86783396	-	0.000	0.000	Merged-chr5-86783243-43
NR4490--MA0117.2.Mafb	chr15	83602907	83602918	+	0.000	0.000	Merged-chr15-83602865-55
NR5034--MA0089.1.MAFG::NFE2L1	chr16	91443566	91443571	+	0.000	0.000	Merged-chr16-91443415-25
NR11011--MA0591.1.Bach1::Mafk	chr7	49923217	49923231	-	0.000	0.000	Merged-chr7-49923438-49
NR5533--MA0496.2.MAFK	chr17	86063693	86063711	-	0.000	0.000	Merged-chr17-86063661-27
NR12737--MA0501.1.MAF::NFE2	chr9	116283898	116283912	-	0.000	0.000	Merged-chr9-116283998-37
NR11418--MA0591.1.Bach1::Mafk	chr7	123084613	123084627	+	0.000	0.000	Merged-chr7-123084747-69
NR1076--MA0501.1.MAF::NFE2	chr1	191498408	191498422	+	0.000	0.000	Merged-chr1-191498446-41
NR1864--MA0501.1.MAF::NFE2	chr11	20477621	20477635	+	0.000	0.000	Merged-chr11-20477652-51
NR9455--MA0089.1.MAFG::NFE2L1	chr5	86086968	86086973	-	0.000	0.000	Merged-chr5-86086914-50
NR4793--MA0501.1.MAF::NFE2	chr16	38619201	38619215	+	0.000	0.000	Merged-chr16-38619268-31
NR1701--MA0501.1.MAF::NFE2	chr10	117844387	117844401	-	0.000	0.000	Merged-chr10-117844432-6
NR3790--MA0501.1.MAF::NFE2	chr14	52141186	52141200	-	0.000	0.000	Merged-chr14-52141237-71
NR9691--MA0496.2.MAFK	chr5	115635604	115635622	-	0.000	0.000	Merged-chr5-115635680-25
NR3912--MA0591.1.Bach1::Mafk	chr14	69813199	69813213	+	0.000	0.000	Merged-chr14-69813335-19
NR11612--MA0591.1.Bach1::Mafk	chr8	11008968	11008982	+	0.000	0.000	Merged-chr8-11009107-63
NR11934--MA0591.1.Bach1::Mafk	chr8	104416223	104416237	+	0.000	0.000	Merged-chr8-104416222-18
NR4676--MA0591.1.Bach1::Mafk	chr16	18066334	18066348	+	0.000	0.000	Merged-chr16-18066490-64
NR8389--MA0659.1.MAFG	chr4	12778374	12778394	+	0.000	0.000	Merged-chr4-12778412-28
NR1496--MA0501.1.MAF::NFE2	chr10	85829471	85829485	-	0.000	0.000	Merged-chr10-85829298-76
NR1494--MA0089.1.MAFG::NFE2L1	chr10	85829481	85829486	-	0.000	0.000	Merged-chr10-85829298-76
NR1552--MA0117.2.Mafb	chr10	94689338	94689349	-	0.000	0.000	Merged-chr10-94689288-1
NR12155--MA0496.2.MAFK	chr8	127447444	127447462	-	0.000	0.000	Merged-chr8-127447217-34
NR12141--MA0591.1.Bach1::Mafk	chr8	126828231	126828245	+	0.000	0.000	Merged-chr8-126828287-16
NR3844--MA0659.1.MAFG	chr14	60705215	60705235	-	0.000	0.000	Merged-chr14-60705209-36
NR3699--MA0591.1.Bach1::Mafk	chr14	20794007	20794021	-	0.000	0.000	Merged-chr14-20794001-82
NR12418--MA0591.1.Bach1::Mafk	chr9	63602413	63602427	+	0.000	0.000	Merged-chr9-63602538-63
NR12419--MA0501.1.MAF::NFE2	chr9	63602416	63602430	+	0.000	0.000	Merged-chr9-63602538-63
NR2031--MA0089.1.MAFG::NFE2L1	chr11	67608588	67608593	-	0.000	0.000	Merged-chr11-67608461-21
NR308--MA0591.1.Bach1::Mafk	chr1	79703655	79703669	+	0.000	0.000	Merged-chr1-79703728-12
NR7785--MA0089.1.MAFG::NFE2L1	chr3	75579548	75579553	+	0.000	0.000	Merged-chr3-75579485-29
NR8391--MA0496.2.MAFK	chr4	12778375	12778393	+	0.000	0.000	Merged-chr4-12778412-28
NR5321--MA0089.1.MAFG::NFE2L1	chr17	46378795	46378800	+	0.000	0.000	Merged-chr17-46378659-16
