#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR6791--MA0089.1.MAFG::NFE2L1	chr2	91948008	91948013	+	0.000	0.000	Merged-chr2-91947953-20
NR609--MA0089.1.MAFG::NFE2L1	chr1	136898486	136898491	-	0.000	0.000	Merged-chr1-136898317-25
NR9113--MA0117.2.Mafb	chr4	150894694	150894705	+	0.000	0.000	Merged-chr4-150894695-19
NR8776--MA0089.1.MAFG::NFE2L1	chr4	106970971	106970976	+	0.000	0.000	Merged-chr4-106970923-40
NR12566--MA0089.1.MAFG::NFE2L1	chr9	90233979	90233984	-	0.000	0.000	Merged-chr9-90234090-24
NR8932--MA0117.2.Mafb	chr4	132611579	132611590	-	0.000	0.000	Merged-chr4-132611394-12
NR6276--MA0501.1.MAF::NFE2	chr19	53824998	53825012	+	0.000	0.000	Merged-chr19-53825131-32
NR1502--MA0501.1.MAF::NFE2	chr10	88428306	88428320	-	0.000	0.000	Merged-chr10-88428108-41
NR1669--MA0089.1.MAFG::NFE2L1	chr10	111997264	111997269	+	0.000	0.000	Merged-chr10-111997186-1
NR3324--MA0089.1.MAFG::NFE2L1	chr13	73605072	73605077	-	0.000	0.000	Merged-chr13-73605026-3
NR9586--MA0495.2.MAFF	chr5	102960172	102960192	-	0.000	0.000	Merged-chr5-102960204-17
NR4477--MA0495.2.MAFF	chr15	83149651	83149671	+	0.000	0.000	Merged-chr15-83149470-115
NR9701--MA0591.1.Bach1::Mafk	chr5	118087829	118087843	+	0.000	0.000	Merged-chr5-118087962-12
NR10028--MA0089.1.MAFG::NFE2L1	chr6	38650862	38650867	+	0.000	0.000	Merged-chr6-38650728-21
NR6146--MA0591.1.Bach1::Mafk	chr19	24527224	24527238	-	0.000	0.000	Merged-chr19-24527365-48
NR8963--MA0089.1.MAFG::NFE2L1	chr4	136117231	136117236	-	0.000	0.000	Merged-chr4-136117195-10
NR871--MA0089.1.MAFG::NFE2L1	chr1	171629067	171629072	+	0.000	0.000	Merged-chr1-171629248-54
NR12081--MA0495.2.MAFF	chr8	123287510	123287530	+	0.000	0.000	Merged-chr8-123287508-25
NR6468--MA0591.1.Bach1::Mafk	chr2	29102644	29102658	+	0.000	0.000	Merged-chr2-29102866-17
NR3906--MA0496.2.MAFK	chr14	68048503	68048521	-	0.000	0.000	Merged-chr14-68048538-29
NR2206--MA0089.1.MAFG::NFE2L1	chr11	97685847	97685852	-	0.000	0.000	Merged-chr11-97685725-37
NR4555--MA0089.1.MAFG::NFE2L1	chr15	96497942	96497947	+	0.000	0.000	Merged-chr15-96497899-21
NR8944--MA0495.2.MAFF	chr4	134121760	134121780	+	0.000	0.000	Merged-chr4-134121781-8
NR7329--MA0501.1.MAF::NFE2	chr2	154732949	154732963	+	0.000	0.000	Merged-chr2-154732933-29
NR3511--MA0089.1.MAFG::NFE2L1	chr13	104914807	104914812	-	0.000	0.000	Merged-chr13-104914750-21
NR11152--MA0501.1.MAF::NFE2	chr7	82971472	82971486	-	0.000	0.000	Merged-chr7-82971479-16
NR2281--MA0089.1.MAFG::NFE2L1	chr11	108068696	108068701	-	0.000	0.000	Merged-chr11-108068595-28
NR5457--MA0659.1.MAFG	chr17	73893415	73893435	+	0.000	0.000	Merged-chr17-73893477-27
NR10173--MA0591.1.Bach1::Mafk	chr6	70831001	70831015	-	0.000	0.000	Merged-chr6-70831056-63
NR709--MA0496.2.MAFK	chr1	153304720	153304738	+	0.000	0.000	Merged-chr1-153304811-42
NR3221--MA0501.1.MAF::NFE2	chr13	51849024	51849038	+	0.000	0.000	Merged-chr13-51849013-24
NR9364--MA0117.2.Mafb	chr5	53609029	53609040	-	0.000	0.000	Merged-chr5-53608911-14
NR2754--MA0495.2.MAFF	chr12	98269928	98269948	-	0.000	0.000	Merged-chr12-98269804-132
NR1330--MA0117.2.Mafb	chr10	53461297	53461308	+	0.000	0.000	Merged-chr10-53461441-37
NR12909--MA0496.2.MAFK	chrX	77801763	77801781	-	0.000	0.000	Merged-chrX-77801758-16
NR7990--MA0117.2.Mafb	chr3	108444800	108444811	-	0.000	0.000	Merged-chr3-108444779-133
NR3222--MA0089.1.MAFG::NFE2L1	chr13	51970224	51970229	-	0.000	0.000	Merged-chr13-51970284-43
NR5834--MA0591.1.Bach1::Mafk	chr18	62188920	62188934	-	0.000	0.000	Merged-chr18-62189000-72
NR4151--MA0089.1.MAFG::NFE2L1	chr15	8109317	8109322	+	0.000	0.000	Merged-chr15-8109261-61
NR8338--MA0591.1.Bach1::Mafk	chr3	155235696	155235710	+	0.000	0.000	Merged-chr3-155235663-12
NR8976--MA0089.1.MAFG::NFE2L1	chr4	138779671	138779676	+	0.000	0.000	Merged-chr4-138779760-7
NR8946--MA0659.1.MAFG	chr4	134121760	134121780	+	0.000	0.000	Merged-chr4-134121781-8
NR8861--MA0089.1.MAFG::NFE2L1	chr4	120959557	120959562	+	0.000	0.000	Merged-chr4-120959527-5
NR6215--MA0501.1.MAF::NFE2	chr19	40661356	40661370	-	0.000	0.000	Merged-chr19-40661209-23
NR2583--MA0089.1.MAFG::NFE2L1	chr12	52818837	52818842	-	0.000	0.000	Merged-chr12-52818712-31
NR6769--MA0495.2.MAFF	chr2	84827569	84827589	+	0.000	0.000	Merged-chr2-84827743-5
NR11958--MA0496.2.MAFK	chr8	106795005	106795023	+	0.000	0.000	Merged-chr8-106794988-23
NR5497--MA0089.1.MAFG::NFE2L1	chr17	80174328	80174333	-	0.000	0.000	Merged-chr17-80174428-10
NR2078--MA0501.1.MAF::NFE2	chr11	75472966	75472980	+	0.000	0.000	Merged-chr11-75472911-35
NR8939--MA0591.1.Bach1::Mafk	chr4	133601988	133602002	+	0.000	0.000	Merged-chr4-133601958-40
NR10066--MA0591.1.Bach1::Mafk	chr6	50553488	50553502	+	0.000	0.000	Merged-chr6-50553342-12
NR7704--MA0591.1.Bach1::Mafk	chr3	52555199	52555213	+	0.000	0.000	Merged-chr3-52555195-52
NR8384--MA0496.2.MAFK	chr4	11887895	11887913	+	0.000	0.000	Merged-chr4-11887917-34
NR1956--MA0089.1.MAFG::NFE2L1	chr11	54019211	54019216	-	0.000	0.000	Merged-chr11-54019152-5
NR6308--MA0495.2.MAFF	chr19	57329136	57329156	-	0.000	0.000	Merged-chr19-57329037-3
NR5101--MA0501.1.MAF::NFE2	chr16	96089707	96089721	-	0.000	0.000	Merged-chr16-96089683-18
NR12625--MA0501.1.MAF::NFE2	chr9	96740568	96740582	+	0.000	0.000	Merged-chr9-96740764-95
NR2596--MA0089.1.MAFG::NFE2L1	chr12	59040307	59040312	-	0.000	0.000	Merged-chr12-59040253-37
NR782--MA0089.1.MAFG::NFE2L1	chr1	161482402	161482407	+	0.000	0.000	Merged-chr1-161482401-11
NR452--MA0659.1.MAFG	chr1	105803159	105803179	-	0.000	0.000	Merged-chr1-105803155-19
NR90--MA0117.2.Mafb	chr1	38884008	38884019	+	0.000	0.000	Merged-chr1-38884000-31
NR7733--MA0496.2.MAFK	chr3	58470214	58470232	-	0.000	0.000	Merged-chr3-58470222-35
NR9324--MA0089.1.MAFG::NFE2L1	chr5	35818096	35818101	-	0.000	0.000	Merged-chr5-35818089-1
NR7623--MA0501.1.MAF::NFE2	chr3	18623973	18623987	+	0.000	0.000	Merged-chr3-18624063-31
NR9394--MA0495.2.MAFF	chr5	65654024	65654044	-	0.000	0.000	Merged-chr5-65654078-14
NR12751--MA0089.1.MAFG::NFE2L1	chr9	116332761	116332766	+	0.000	0.000	Merged-chr9-116332830-24
NR10196--MA0591.1.Bach1::Mafk	chr6	73210638	73210652	-	0.000	0.000	Merged-chr6-73210689-51
NR3422--MA0089.1.MAFG::NFE2L1	chr13	95813820	95813825	-	0.000	0.000	Merged-chr13-95813903-46
NR3949--MA0117.2.Mafb	chr14	73379857	73379868	-	0.000	0.000	Merged-chr14-73379760-7
NR4489--MA0501.1.MAF::NFE2	chr15	83474201	83474215	+	0.000	0.000	Merged-chr15-83474258-63
NR9777--MA0501.1.MAF::NFE2	chr5	134304203	134304217	+	0.000	0.000	Merged-chr5-134304232-28
NR2898--MA0089.1.MAFG::NFE2L1	chr12	113023311	113023316	-	0.000	0.000	Merged-chr12-113023273-19
NR4712--MA0117.2.Mafb	chr16	24222958	24222969	+	0.000	0.000	Merged-chr16-24223189-62
NR12099--MA0089.1.MAFG::NFE2L1	chr8	124347216	124347221	-	0.000	0.000	Merged-chr8-124347172-50
NR2521--MA0496.2.MAFK	chr12	32292544	32292562	-	0.000	0.000	Merged-chr12-32292439-88
NR11055--MA0089.1.MAFG::NFE2L1	chr7	66116121	66116126	-	0.000	0.000	Merged-chr7-66116161-49
NR6221--MA0089.1.MAFG::NFE2L1	chr19	42149791	42149796	-	0.000	0.000	Merged-chr19-42149753-11
NR9191--MA0591.1.Bach1::Mafk	chr5	8798566	8798580	+	0.000	0.000	Merged-chr5-8798453-77
NR4570--MA0501.1.MAF::NFE2	chr15	97581874	97581888	-	0.000	0.000	Merged-chr15-97581834-38
NR114--MA0089.1.MAFG::NFE2L1	chr1	43403597	43403602	+	0.000	0.000	Merged-chr1-43403565-20
NR6857--MA0591.1.Bach1::Mafk	chr2	103632775	103632789	-	0.000	0.000	Merged-chr2-103632734-49
NR11556--MA0495.2.MAFF	chr7	140983129	140983149	+	0.000	0.000	Merged-chr7-140983161-18
NR9276--MA0591.1.Bach1::Mafk	chr5	21002850	21002864	+	0.000	0.000	Merged-chr5-21002908-38
NR5697--MA0089.1.MAFG::NFE2L1	chr18	39049066	39049071	+	0.000	0.000	Merged-chr18-39049078-69
NR3826--MA0496.2.MAFK	chr14	59087336	59087354	+	0.000	0.000	Merged-chr14-59087274-14
NR7405--MA0591.1.Bach1::Mafk	chr2	164017345	164017359	-	0.000	0.000	Merged-chr2-164017275-1
NR5236--MA0591.1.Bach1::Mafk	chr17	26572482	26572496	-	0.000	0.000	Merged-chr17-26572396-49
NR5558--MA0591.1.Bach1::Mafk	chr17	88142920	88142934	-	0.000	0.000	Merged-chr17-88142994-11
NR2090--MA0089.1.MAFG::NFE2L1	chr11	78865061	78865066	+	0.000	0.000	Merged-chr11-78864936-24
NR12260--MA0591.1.Bach1::Mafk	chr9	32521405	32521419	+	0.000	0.000	Merged-chr9-32521383-3
NR6789--MA0117.2.Mafb	chr2	91527410	91527421	-	0.000	0.000	Merged-chr2-91527310-1
NR3430--MA0659.1.MAFG	chr13	96697952	96697972	-	0.000	0.000	Merged-chr13-96698036-39
NR1376--MA0089.1.MAFG::NFE2L1	chr10	66853313	66853318	-	0.000	0.000	Merged-chr10-66853301-43
NR2115--MA0089.1.MAFG::NFE2L1	chr11	82870332	82870337	+	0.000	0.000	Merged-chr11-82870189-8
NR2346--MA0591.1.Bach1::Mafk	chr11	115999608	115999622	-	0.000	0.000	Merged-chr11-115999757-14
NR9148--MA0089.1.MAFG::NFE2L1	chr4	155840518	155840523	-	0.000	0.000	Merged-chr4-155840592-2
NR4169--MA0495.2.MAFF	chr15	10723725	10723745	-	0.000	0.000	Merged-chr15-10723648-41
NR5837--MA0591.1.Bach1::Mafk	chr18	63692318	63692332	-	0.000	0.000	Merged-chr18-63692384-62
NR12951--MA0089.1.MAFG::NFE2L1	chrX	106704807	106704812	+	0.000	0.000	Merged-chrX-106704745-40
NR3618--MA0117.2.Mafb	chr13	115179276	115179287	-	0.000	0.000	Merged-chr13-115179427-17
NR2222--MA0495.2.MAFF	chr11	101199675	101199695	-	0.000	0.000	Merged-chr11-101199720-6
NR50--MA0089.1.MAFG::NFE2L1	chr1	21618845	21618850	-	0.000	0.000	Merged-chr1-21618952-34
NR5482--MA0496.2.MAFK	chr17	79100060	79100078	-	0.000	0.000	Merged-chr17-79100085-51
NR12624--MA0591.1.Bach1::Mafk	chr9	96740565	96740579	+	0.000	0.000	Merged-chr9-96740764-95
NR2670--MA0591.1.Bach1::Mafk	chr12	85430451	85430465	-	0.000	0.000	Merged-chr12-85430592-32
NR788--MA0117.2.Mafb	chr1	162126653	162126664	-	0.000	0.000	Merged-chr1-162126640-6
NR6536--MA0089.1.MAFG::NFE2L1	chr2	36136641	36136646	+	0.000	0.000	Merged-chr2-36136611-74
NR9611--MA0089.1.MAFG::NFE2L1	chr5	105718245	105718250	+	0.000	0.000	Merged-chr5-105718341-55
NR11746--MA0089.1.MAFG::NFE2L1	chr8	61517654	61517659	-	0.000	0.000	Merged-chr8-61517791-23
NR2417--MA0089.1.MAFG::NFE2L1	chr11	121039361	121039366	-	0.000	0.000	Merged-chr11-121039238-62
NR9120--MA0089.1.MAFG::NFE2L1	chr4	150909918	150909923	-	0.000	0.000	Merged-chr4-150909856-55
NR708--MA0501.1.MAF::NFE2	chr1	153304719	153304733	-	0.000	0.000	Merged-chr1-153304811-42
NR7194--MA0591.1.Bach1::Mafk	chr2	136713311	136713325	-	0.000	0.000	Merged-chr2-136713421-11
NR11901--MA0495.2.MAFF	chr8	94186724	94186744	-	0.000	0.000	Merged-chr8-94186753-31
NR12877--MA0089.1.MAFG::NFE2L1	chrX	52988221	52988226	-	0.000	0.000	Merged-chrX-52988248-53
NR2128--MA0089.1.MAFG::NFE2L1	chr11	85235135	85235140	-	0.000	0.000	Merged-chr11-85234934-68
NR8828--MA0496.2.MAFK	chr4	116700973	116700991	-	0.000	0.000	Merged-chr4-116701085-12
NR7622--MA0591.1.Bach1::Mafk	chr3	18623970	18623984	-	0.000	0.000	Merged-chr3-18624063-31
NR2224--MA0659.1.MAFG	chr11	101199675	101199695	-	0.000	0.000	Merged-chr11-101199720-6
NR880--MA0089.1.MAFG::NFE2L1	chr1	172126701	172126706	-	0.000	0.000	Merged-chr1-172126791-53
NR8117--MA0089.1.MAFG::NFE2L1	chr3	133509077	133509082	-	0.000	0.000	Merged-chr3-133509042-15
NR687--MA0591.1.Bach1::Mafk	chr1	152042551	152042565	+	0.000	0.000	Merged-chr1-152042522-12
NR4410--MA0591.1.Bach1::Mafk	chr15	77877481	77877495	-	0.000	0.000	Merged-chr15-77877456-21
NR12089--MA0591.1.Bach1::Mafk	chr8	123341852	123341866	-	0.000	0.000	Merged-chr8-123341706-13
NR7151--MA0591.1.Bach1::Mafk	chr2	132004830	132004844	-	0.000	0.000	Merged-chr2-132004928-41
NR6147--MA0501.1.MAF::NFE2	chr19	24527221	24527235	-	0.000	0.000	Merged-chr19-24527365-48
NR11761--MA0501.1.MAF::NFE2	chr8	68674322	68674336	+	0.000	0.000	Merged-chr8-68674402-29
NR5932--MA0501.1.MAF::NFE2	chr18	75455342	75455356	+	0.000	0.000	Merged-chr18-75455371-73
NR8898--MA0089.1.MAFG::NFE2L1	chr4	126307979	126307984	+	0.000	0.000	Merged-chr4-126308018-4
NR3880--MA0496.2.MAFK	chr14	64884952	64884970	-	0.000	0.000	Merged-chr14-64885056-34
NR12829--MA0501.1.MAF::NFE2	chr9	123519472	123519486	-	0.000	0.000	Merged-chr9-123519487-45
NR2315--MA0089.1.MAFG::NFE2L1	chr11	113174285	113174290	-	0.000	0.000	Merged-chr11-113174221-33
NR8631--MA0496.2.MAFK	chr4	88045001	88045019	+	0.000	0.000	Merged-chr4-88045023-3
NR10790--MA0089.1.MAFG::NFE2L1	chr6	146185786	146185791	-	0.000	0.000	Merged-chr6-146185680-43
NR1461--MA0089.1.MAFG::NFE2L1	chr10	81350536	81350541	-	0.000	0.000	Merged-chr10-81350595-59
NR12368--MA0591.1.Bach1::Mafk	chr9	56506608	56506622	+	0.000	0.000	Merged-chr9-56506504-89
NR2464--MA0495.2.MAFF	chr12	12278413	12278433	-	0.000	0.000	Merged-chr12-12278395-37
NR6174--MA0591.1.Bach1::Mafk	chr19	32275362	32275376	+	0.000	0.000	Merged-chr19-32275425-90
NR348--MA0495.2.MAFF	chr1	85982152	85982172	+	0.000	0.000	Merged-chr1-85981995-4
NR12775--MA0089.1.MAFG::NFE2L1	chr9	118361144	118361149	-	0.000	0.000	Merged-chr9-118361138-26
NR7407--MA0496.2.MAFK	chr2	164017343	164017361	+	0.000	0.000	Merged-chr2-164017275-1
NR4885--MA0501.1.MAF::NFE2	chr16	57500955	57500969	-	0.000	0.000	Merged-chr16-57500995-13
NR12653--MA0501.1.MAF::NFE2	chr9	102860135	102860149	-	0.000	0.000	Merged-chr9-102860175-15
NR11240--MA0089.1.MAFG::NFE2L1	chr7	101069462	101069467	+	0.000	0.000	Merged-chr7-101069524-1
NR5286--MA0495.2.MAFF	chr17	35048584	35048604	-	0.000	0.000	Merged-chr17-35048526-14
NR7044--MA0591.1.Bach1::Mafk	chr2	118667988	118668002	-	0.000	0.000	Merged-chr2-118668058-11
NR11079--MA0089.1.MAFG::NFE2L1	chr7	72270218	72270223	-	0.000	0.000	Merged-chr7-72270231-51
NR2371--MA0591.1.Bach1::Mafk	chr11	116949977	116949991	-	0.000	0.000	Merged-chr11-116950052-23
NR2134--MA0591.1.Bach1::Mafk	chr11	86648337	86648351	+	0.000	0.000	Merged-chr11-86648255-12
NR8654--MA0501.1.MAF::NFE2	chr4	89351107	89351121	-	0.000	0.000	Merged-chr4-89351221-94
NR7584--MA0659.1.MAFG	chr2	180300403	180300423	-	0.000	0.000	Merged-chr2-180300527-7
NR12371--MA0089.1.MAFG::NFE2L1	chr9	57577549	57577554	-	0.000	0.000	Merged-chr9-57577523-17
NR11594--MA0117.2.Mafb	chr7	144857381	144857392	-	0.000	0.000	Merged-chr7-144857340-18
NR8090--MA0089.1.MAFG::NFE2L1	chr3	130571191	130571196	-	0.000	0.000	Merged-chr3-130571110-5
NR310--MA0501.1.MAF::NFE2	chr1	80641983	80641997	+	0.000	0.000	Merged-chr1-80641880-28
NR7867--MA0089.1.MAFG::NFE2L1	chr3	95135898	95135903	+	0.000	0.000	Merged-chr3-95135773-59
NR10928--MA0495.2.MAFF	chr7	29816016	29816036	-	0.000	0.000	Merged-chr7-29816029-62
NR10906--MA0591.1.Bach1::Mafk	chr7	24082177	24082191	-	0.000	0.000	Merged-chr7-24082240-79
NR5777--MA0501.1.MAF::NFE2	chr18	56622536	56622550	-	0.000	0.000	Merged-chr18-56622444-28
NR6067--MA0591.1.Bach1::Mafk	chr19	6235889	6235903	-	0.000	0.000	Merged-chr19-6236034-63
NR6617--MA0501.1.MAF::NFE2	chr2	58107023	58107037	+	0.000	0.000	Merged-chr2-58107175-53
NR9753--MA0495.2.MAFF	chr5	125107467	125107487	+	0.000	0.000	Merged-chr5-125107407-3
NR225--MA0089.1.MAFG::NFE2L1	chr1	63730649	63730654	-	0.000	0.000	Merged-chr1-63730554-61
NR10158--MA0495.2.MAFF	chr6	67668204	67668224	-	0.000	0.000	Merged-chr6-67668321-12
NR1500--MA0591.1.Bach1::Mafk	chr10	88240914	88240928	+	0.000	0.000	Merged-chr10-88240912-8
NR9652--MA0659.1.MAFG	chr5	112227398	112227418	+	0.000	0.000	Merged-chr5-112227442-20
NR5828--MA0495.2.MAFF	chr18	62163115	62163135	-	0.000	0.000	Merged-chr18-62163179-10
NR2490--MA0089.1.MAFG::NFE2L1	chr12	17511194	17511199	-	0.000	0.000	Merged-chr12-17511273-48
NR10539--MA0089.1.MAFG::NFE2L1	chr6	127265058	127265063	-	0.000	0.000	Merged-chr6-127265230-18
NR1840--MA0495.2.MAFF	chr11	10276496	10276516	-	0.000	0.000	Merged-chr11-10276392-45
NR8441--MA0117.2.Mafb	chr4	33791655	33791666	+	0.000	0.000	Merged-chr4-33791808-5
NR7187--MA0089.1.MAFG::NFE2L1	chr2	135891302	135891307	+	0.000	0.000	Merged-chr2-135891354-60
NR10424--MA0089.1.MAFG::NFE2L1	chr6	115594669	115594674	-	0.000	0.000	Merged-chr6-115594731-47
NR2349--MA0591.1.Bach1::Mafk	chr11	116071802	116071816	+	0.000	0.000	Merged-chr11-116071674-31
NR2348--MA0495.2.MAFF	chr11	116071799	116071819	-	0.000	0.000	Merged-chr11-116071674-31
NR12335--MA0501.1.MAF::NFE2	chr9	50922552	50922566	-	0.000	0.000	Merged-chr9-50922581-14
NR11555--MA0089.1.MAFG::NFE2L1	chr7	140981896	140981901	+	0.000	0.000	Merged-chr7-140982058-21
NR2108--MA0117.2.Mafb	chr11	80514033	80514044	-	0.000	0.000	Merged-chr11-80513979-21
NR135--MA0117.2.Mafb	chr1	52011358	52011369	+	0.000	0.000	Merged-chr1-52011364-58
NR3155--MA0089.1.MAFG::NFE2L1	chr13	43202557	43202562	+	0.000	0.000	Merged-chr13-43202570-20
NR10020--MA0089.1.MAFG::NFE2L1	chr6	35133985	35133990	-	0.000	0.000	Merged-chr6-35133862-87
NR12409--MA0496.2.MAFK	chr9	61708040	61708058	-	0.000	0.000	Merged-chr9-61708026-57
NR1366--MA0501.1.MAF::NFE2	chr10	61648966	61648980	-	0.000	0.000	Merged-chr10-61648794-93
NR5284--MA0591.1.Bach1::Mafk	chr17	35046802	35046816	-	0.000	0.000	Merged-chr17-35046725-56
NR9635--MA0089.1.MAFG::NFE2L1	chr5	108485328	108485333	+	0.000	0.000	Merged-chr5-108485457-25
NR6936--MA0089.1.MAFG::NFE2L1	chr2	117352953	117352958	-	0.000	0.000	Merged-chr2-117352784-31
NR5516--MA0089.1.MAFG::NFE2L1	chr17	83846446	83846451	-	0.000	0.000	Merged-chr17-83846499-25
NR11478--MA0117.2.Mafb	chr7	129585663	129585674	-	0.000	0.000	Merged-chr7-129585594-1
NR1715--MA0591.1.Bach1::Mafk	chr10	118628164	118628178	+	0.000	0.000	Merged-chr10-118628235-24
NR9366--MA0591.1.Bach1::Mafk	chr5	54045692	54045706	+	0.000	0.000	Merged-chr5-54045721-49
NR5712--MA0591.1.Bach1::Mafk	chr18	44812233	44812247	+	0.000	0.000	Merged-chr18-44812125-32
NR1963--MA0089.1.MAFG::NFE2L1	chr11	54171190	54171195	+	0.000	0.000	Merged-chr11-54171358-10
NR12393--MA0591.1.Bach1::Mafk	chr9	61187133	61187147	-	0.000	0.000	Merged-chr9-61187199-16
NR829--MA0089.1.MAFG::NFE2L1	chr1	165722907	165722912	-	0.000	0.000	Merged-chr1-165722797-48
NR12080--MA0089.1.MAFG::NFE2L1	chr8	123224818	123224823	-	0.000	0.000	Merged-chr8-123224864-44
NR8453--MA0495.2.MAFF	chr4	40785958	40785978	+	0.000	0.000	Merged-chr4-40785986-16
NR7103--MA0496.2.MAFK	chr2	128365991	128366009	+	0.000	0.000	Merged-chr2-128365920-27
NR10715--MA0117.2.Mafb	chr6	142884202	142884213	-	0.000	0.000	Merged-chr6-142884312-23
NR227--MA0496.2.MAFK	chr1	64108839	64108857	-	0.000	0.000	Merged-chr1-64108911-33
NR8571--MA0117.2.Mafb	chr4	62696110	62696121	+	0.000	0.000	Merged-chr4-62695960-32
NR5503--MA0117.2.Mafb	chr17	80933824	80933835	+	0.000	0.000	Merged-chr17-80933774-41
NR12902--MA0495.2.MAFF	chrX	77801762	77801782	+	0.000	0.000	Merged-chrX-77801758-16
NR10929--MA0591.1.Bach1::Mafk	chr7	29816019	29816033	-	0.000	0.000	Merged-chr7-29816029-62
NR711--MA0591.1.Bach1::Mafk	chr1	153386832	153386846	-	0.000	0.000	Merged-chr1-153386899-25
NR601--MA0659.1.MAFG	chr1	136423389	136423409	+	0.000	0.000	Merged-chr1-136423367-9
NR8026--MA0089.1.MAFG::NFE2L1	chr3	116434961	116434966	+	0.000	0.000	Merged-chr3-116434903-21
NR87--MA0089.1.MAFG::NFE2L1	chr1	36883862	36883867	-	0.000	0.000	Merged-chr1-36883943-16
NR8732--MA0591.1.Bach1::Mafk	chr4	102393743	102393757	-	0.000	0.000	Merged-chr4-102393739-36
NR1947--MA0501.1.MAF::NFE2	chr11	52046781	52046795	-	0.000	0.000	Merged-chr11-52046638-57
NR10033--MA0089.1.MAFG::NFE2L1	chr6	40818752	40818757	-	0.000	0.000	Merged-chr6-40818610-48
NR3789--MA0117.2.Mafb	chr14	52004441	52004452	+	0.000	0.000	Merged-chr14-52004381-49
NR3433--MA0496.2.MAFK	chr13	96697953	96697971	-	0.000	0.000	Merged-chr13-96698036-39
NR884--MA0591.1.Bach1::Mafk	chr1	173440987	173441001	+	0.000	0.000	Merged-chr1-173441075-109
NR7111--MA0591.1.Bach1::Mafk	chr2	129130469	129130483	+	0.000	0.000	Merged-chr2-129130433-9
NR6175--MA0501.1.MAF::NFE2	chr19	32275410	32275424	+	0.000	0.000	Merged-chr19-32275425-90
NR9117--MA0501.1.MAF::NFE2	chr4	150894694	150894708	-	0.000	0.000	Merged-chr4-150894695-19
NR2201--MA0591.1.Bach1::Mafk	chr11	97309516	97309530	+	0.000	0.000	Merged-chr11-97309548-7
NR11458--MA0591.1.Bach1::Mafk	chr7	127014387	127014401	-	0.000	0.000	Merged-chr7-127014477-45
NR236--MA0089.1.MAFG::NFE2L1	chr1	64615232	64615237	+	0.000	0.000	Merged-chr1-64615255-4
NR10690--MA0501.1.MAF::NFE2	chr6	140817163	140817177	-	0.000	0.000	Merged-chr6-140817043-66
NR6054--MA0089.1.MAFG::NFE2L1	chr19	4811407	4811412	+	0.000	0.000	Merged-chr19-4811476-80
NR2802--MA0089.1.MAFG::NFE2L1	chr12	102743674	102743679	-	0.000	0.000	Merged-chr12-102743719-52
NR4271--MA0089.1.MAFG::NFE2L1	chr15	59646488	59646493	-	0.000	0.000	Merged-chr15-59646557-26
NR498--MA0117.2.Mafb	chr1	120073870	120073881	+	0.000	0.000	Merged-chr1-120073802-51
NR4306--MA0591.1.Bach1::Mafk	chr15	62265649	62265663	-	0.000	0.000	Merged-chr15-62265620-25
NR9796--MA0501.1.MAF::NFE2	chr5	135713607	135713621	+	0.000	0.000	Merged-chr5-135713648-47
NR12006--MA0591.1.Bach1::Mafk	chr8	115300294	115300308	+	0.000	0.000	Merged-chr8-115300406-12
NR8625--MA0591.1.Bach1::Mafk	chr4	86712868	86712882	-	0.000	0.000	Merged-chr4-86712811-38
NR7368--MA0495.2.MAFF	chr2	160658027	160658047	-	0.000	0.000	Merged-chr2-160657923-30
NR2374--MA0591.1.Bach1::Mafk	chr11	117220984	117220998	-	0.000	0.000	Merged-chr11-117220944-8
NR7369--MA0591.1.Bach1::Mafk	chr2	160658030	160658044	-	0.000	0.000	Merged-chr2-160657923-30
NR2513--MA0089.1.MAFG::NFE2L1	chr12	32201910	32201915	-	0.000	0.000	Merged-chr12-32202051-6
NR10149--MA0496.2.MAFK	chr6	67102221	67102239	-	0.000	0.000	Merged-chr6-67102215-13
NR3586--MA0495.2.MAFF	chr13	113170408	113170428	-	0.000	0.000	Merged-chr13-113170375-49
NR1708--MA0117.2.Mafb	chr10	118470759	118470770	+	0.000	0.000	Merged-chr10-118470709-40
NR4418--MA0117.2.Mafb	chr15	78592126	78592137	+	0.000	0.000	Merged-chr15-78592115-59
NR11053--MA0117.2.Mafb	chr7	65714470	65714481	+	0.000	0.000	Merged-chr7-65714407-39
NR6732--MA0089.1.MAFG::NFE2L1	chr2	79122659	79122664	+	0.000	0.000	Merged-chr2-79122721-3
NR5312--MA0089.1.MAFG::NFE2L1	chr17	44459155	44459160	+	0.000	0.000	Merged-chr17-44459159-33
NR12237--MA0117.2.Mafb	chr9	21909525	21909536	+	0.000	0.000	Merged-chr9-21909581-5
NR10937--MA0496.2.MAFK	chr7	30198921	30198939	+	0.000	0.000	Merged-chr7-30198838-17
NR9942--MA0501.1.MAF::NFE2	chr6	8691511	8691525	-	0.000	0.000	Merged-chr6-8691434-22
