#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR1187--MA0501.1.MAF::NFE2	chr10	14207915	14207929	-	0.000	0.000	Merged-chr10-14207893-35
NR7820--MA0496.2.MAFK	chr2	157131379	157131397	-	0.000	0.000	Merged-chr2-157131278-25
NR844--MA0591.1.Bach1::Mafk	chr1	155087011	155087025	+	0.000	0.000	Merged-chr1-155087045-33
NR5891--MA0496.2.MAFK	chr17	36042870	36042888	-	0.000	0.000	Merged-chr17-36042760-57
NR13649--MA0089.1.MAFG::NFE2L1	chrX	96025992	96025997	-	0.000	0.000	Merged-chrX-96026030-41
NR7094--MA0089.1.MAFG::NFE2L1	chr2	37565818	37565823	+	0.000	0.000	Merged-chr2-37565860-32
NR2422--MA0089.1.MAFG::NFE2L1	chr11	113174285	113174290	-	0.000	0.000	Merged-chr11-113174221-33
NR10307--MA0495.2.MAFF	chr5	76565520	76565540	+	0.000	0.000	Merged-chr5-76565486-34
NR2194--MA0117.2.Mafb	chr11	32561585	32561596	+	0.000	0.000	Merged-chr11-32561785-56
NR13209--MA0496.2.MAFK	chr9	75582155	75582173	+	0.000	0.000	Merged-chr9-75582194-17
NR5827--MA0089.1.MAFG::NFE2L1	chr17	29552560	29552565	+	0.000	0.000	Merged-chr17-29552502-38
NR1701--MA0501.1.MAF::NFE2	chr10	84517747	84517761	+	0.000	0.000	Merged-chr10-84517776-8
NR3378--MA0117.2.Mafb	chr13	67683322	67683333	-	0.000	0.000	Merged-chr13-67683532-62
NR10593--MA0591.1.Bach1::Mafk	chr5	135794683	135794697	+	0.000	0.000	Merged-chr5-135794522-54
NR8467--MA0496.2.MAFK	chr3	78958962	78958980	+	0.000	0.000	Merged-chr3-78959037-23
NR12127--MA0089.1.MAFG::NFE2L1	chr7	102210431	102210436	+	0.000	0.000	Merged-chr7-102210325-100
NR245--MA0089.1.MAFG::NFE2L1	chr1	54492655	54492660	-	0.000	0.000	Merged-chr1-54492864-67
NR1700--MA0591.1.Bach1::Mafk	chr10	84517744	84517758	+	0.000	0.000	Merged-chr10-84517776-8
NR7483--MA0089.1.MAFG::NFE2L1	chr2	103668157	103668162	-	0.000	0.000	Merged-chr2-103668249-32
NR1581--MA0089.1.MAFG::NFE2L1	chr10	66864650	66864655	-	0.000	0.000	Merged-chr10-66864707-69
NR9844--MA0089.1.MAFG::NFE2L1	chr4	150964759	150964764	+	0.000	0.000	Merged-chr4-150964729-1
NR2464--MA0591.1.Bach1::Mafk	chr11	117832606	117832620	+	0.000	0.000	Merged-chr11-117832456-80
NR7459--MA0591.1.Bach1::Mafk	chr2	101871227	101871241	+	0.000	0.000	Merged-chr2-101871394-25
NR7751--MA0117.2.Mafb	chr2	148408360	148408371	-	0.000	0.000	Merged-chr2-148408263-26
NR590--MA0591.1.Bach1::Mafk	chr1	106019761	106019775	+	0.000	0.000	Merged-chr1-106019933-3
NR2737--MA0089.1.MAFG::NFE2L1	chr12	52818837	52818842	-	0.000	0.000	Merged-chr12-52818712-31
NR5346--MA0495.2.MAFF	chr16	52468520	52468540	-	0.000	0.000	Merged-chr16-52468577-24
NR11199--MA0089.1.MAFG::NFE2L1	chr6	90538361	90538366	-	0.000	0.000	Merged-chr6-90538158-36
NR10591--MA0659.1.MAFG	chr5	135134345	135134365	-	0.000	0.000	Merged-chr5-135134293-53
NR9598--MA0495.2.MAFF	chr4	98035568	98035588	+	0.000	0.000	Merged-chr4-98035513-10
NR4274--MA0495.2.MAFF	chr14	78273820	78273840	+	0.000	0.000	Merged-chr14-78273841-14
NR10465--MA0501.1.MAF::NFE2	chr5	105245046	105245060	-	0.000	0.000	Merged-chr5-105244982-37
NR5484--MA0591.1.Bach1::Mafk	chr16	69946793	69946807	-	0.000	0.000	Merged-chr16-69946695-9
NR11401--MA0501.1.MAF::NFE2	chr6	118099638	118099652	+	0.000	0.000	Merged-chr6-118099551-27
NR10528--MA0591.1.Bach1::Mafk	chr5	122950752	122950766	+	0.000	0.000	Merged-chr5-122950770-15
NR8331--MA0591.1.Bach1::Mafk	chr3	59081060	59081074	+	0.000	0.000	Merged-chr3-59081244-57
NR2866--MA0117.2.Mafb	chr12	86891607	86891618	-	0.000	0.000	Merged-chr12-86891663-3
NR10215--MA0117.2.Mafb	chr5	62772412	62772423	-	0.000	0.000	Merged-chr5-62772215-28
NR909--MA0591.1.Bach1::Mafk	chr1	166360345	166360359	+	0.000	0.000	Merged-chr1-166360361-34
NR1435--MA0501.1.MAF::NFE2	chr10	43954148	43954162	-	0.000	0.000	Merged-chr10-43954194-45
NR1318--MA0495.2.MAFF	chr10	29313190	29313210	-	0.000	0.000	Merged-chr10-29313390-69
NR5348--MA0659.1.MAFG	chr16	52468520	52468540	-	0.000	0.000	Merged-chr16-52468577-24
NR3703--MA0496.2.MAFK	chr13	107095408	107095426	-	0.000	0.000	Merged-chr13-107095527-25
NR3974--MA0659.1.MAFG	chr14	17414421	17414441	-	0.000	0.000	Merged-chr14-17414498-32
NR11323--MA0659.1.MAFG	chr6	108426942	108426962	+	0.000	0.000	Merged-chr6-108426934-21
NR13532--MA0089.1.MAFG::NFE2L1	chrX	23673304	23673309	-	0.000	0.000	Merged-chrX-23673581-22
NR11330--MA0495.2.MAFF	chr6	108535550	108535570	-	0.000	0.000	Merged-chr6-108535473-34
NR6207--MA0501.1.MAF::NFE2	chr18	5604328	5604342	-	0.000	0.000	Merged-chr18-5604143-2
NR9232--MA0501.1.MAF::NFE2	chr4	40823826	40823840	-	0.000	0.000	Merged-chr4-40823922-38
NR13707--MA0495.2.MAFF	chrX	142385191	142385211	-	0.000	0.000	Merged-chrX-142385026-32
NR9668--MA0089.1.MAFG::NFE2L1	chr4	120120476	120120481	+	0.000	0.000	Merged-chr4-120120491-32
NR8546--MA0591.1.Bach1::Mafk	chr3	89872366	89872380	-	0.000	0.000	Merged-chr3-89872416-43
NR12753--MA0117.2.Mafb	chr8	84127410	84127421	+	0.000	0.000	Merged-chr8-84127420-70
NR9264--MA0089.1.MAFG::NFE2L1	chr4	48267945	48267950	-	0.000	0.000	Merged-chr4-48268039-50
NR4603--MA0659.1.MAFG	chr15	12008206	12008226	+	0.000	0.000	Merged-chr15-12008199-38
NR8220--MA0089.1.MAFG::NFE2L1	chr3	34081186	34081191	+	0.000	0.000	Merged-chr3-34081319-62
NR6941--MA0089.1.MAFG::NFE2L1	chr2	9681686	9681691	-	0.000	0.000	Merged-chr2-9681902-51
NR231--MA0659.1.MAFG	chr1	52631241	52631261	-	0.000	0.000	Merged-chr1-52631121-87
NR2976--MA0496.2.MAFK	chr12	103341440	103341458	-	0.000	0.000	Merged-chr12-103341437-53
NR2252--MA0591.1.Bach1::Mafk	chr11	55121072	55121086	-	0.000	0.000	Merged-chr11-55121040-53
NR3968--MA0495.2.MAFF	chr14	17414421	17414441	-	0.000	0.000	Merged-chr14-17414498-32
NR13615--MA0659.1.MAFG	chrX	71468813	71468833	-	0.000	0.000	Merged-chrX-71468864-48
NR10596--MA0591.1.Bach1::Mafk	chr5	136186816	136186830	-	0.000	0.000	Merged-chr5-136186956-28
