#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR2856--MA0511.2.RUNX2	chr14	20708518	20708526	-	0.000	0.000	Merged-chr14-20708411-26
NR1980--MA0002.2.RUNX1	chr12	69486147	69486157	-	0.000	0.000	Merged-chr12-69486120-44
NR1775--MA0002.2.RUNX1	chr11	120600906	120600916	+	0.000	0.000	Merged-chr11-120600932-23
NR331--MA0511.2.RUNX2	chr1	86005772	86005780	+	0.000	0.000	Merged-chr1-86005917-70
NR2363--MA0684.1.RUNX3	chr13	33965142	33965151	-	0.000	0.000	Merged-chr13-33965220-126
NR4122--MA0511.2.RUNX2	chr17	22361246	22361254	+	0.000	0.000	Merged-chr17-22361364-73
NR5863--MA0002.2.RUNX1	chr3	69159662	69159672	-	0.000	0.000	Merged-chr3-69159681-49
NR4689--MA0002.2.RUNX1	chr18	78161547	78161557	+	0.000	0.000	Merged-chr18-78161600-30
NR2015--MA0684.1.RUNX3	chr12	76753001	76753010	+	0.000	0.000	Merged-chr12-76753055-50
NR6498--MA0684.1.RUNX3	chr4	62757065	62757074	-	0.000	0.000	Merged-chr4-62756958-63
NR6103--MA0684.1.RUNX3	chr3	133332483	133332492	-	0.000	0.000	Merged-chr3-133332565-72
NR279--MA0002.2.RUNX1	chr1	78538556	78538566	+	0.000	0.000	Merged-chr1-78538536-20
NR8191--MA0511.2.RUNX2	chr7	42692723	42692731	+	0.000	0.000	Merged-chr7-42692763-63
NR7800--MA0684.1.RUNX3	chr6	108098721	108098730	+	0.000	0.000	Merged-chr6-108098714-35
NR7923--MA0002.2.RUNX1	chr6	130246074	130246084	-	0.000	0.000	Merged-chr6-130245976-1
NR4231--MA0511.2.RUNX2	chr17	50729826	50729834	-	0.000	0.000	Merged-chr17-50729760-39
NR5972--MA0002.2.RUNX1	chr3	96847126	96847136	-	0.000	0.000	Merged-chr3-96847084-6
NR4502--MA0511.2.RUNX2	chr18	39137638	39137646	-	0.000	0.000	Merged-chr18-39137711-66
NR8985--MA0511.2.RUNX2	chr9	14172082	14172090	+	0.000	0.000	Merged-chr9-14171965-37
NR6606--MA0002.2.RUNX1	chr4	96551835	96551845	+	0.000	0.000	Merged-chr4-96551792-4
NR344--MA0511.2.RUNX2	chr1	88475603	88475611	+	0.000	0.000	Merged-chr1-88475619-20
NR615--MA0511.2.RUNX2	chr1	164138822	164138830	+	0.000	0.000	Merged-chr1-164138853-49
NR6957--MA0511.2.RUNX2	chr5	32104328	32104336	+	0.000	0.000	Merged-chr5-32104376-51
NR1029--MA0511.2.RUNX2	chr10	56486719	56486727	+	0.000	0.000	Merged-chr10-56486689-18
NR1645--MA0002.2.RUNX1	chr11	94601455	94601465	+	0.000	0.000	Merged-chr11-94601423-1
NR2233--MA0684.1.RUNX3	chr12	119148036	119148045	+	0.000	0.000	Merged-chr12-119148040-28
NR2028--MA0684.1.RUNX3	chr12	77788441	77788450	-	0.000	0.000	Merged-chr12-77788504-44
NR1601--MA0511.2.RUNX2	chr11	80323508	80323516	+	0.000	0.000	Merged-chr11-80323459-26
NR6338--MA0511.2.RUNX2	chr4	19932240	19932248	-	0.000	0.000	Merged-chr4-19932184-11
NR4436--MA0684.1.RUNX3	chr18	6310276	6310285	-	0.000	0.000	Merged-chr18-6310381-25
NR453--MA0511.2.RUNX2	chr1	121220445	121220453	+	0.000	0.000	Merged-chr1-121220429-14
NR4288--MA0002.2.RUNX1	chr17	64735668	64735678	+	0.000	0.000	Merged-chr17-64735708-22
NR6795--MA0511.2.RUNX2	chr4	148682970	148682978	-	0.000	0.000	Merged-chr4-148682863-1,Merged-chr4-148683115-2
NR149--MA0002.2.RUNX1	chr1	43888668	43888678	+	0.000	0.000	Merged-chr1-43888618-32
NR1483--MA0002.2.RUNX1	chr11	45875747	45875757	+	0.000	0.000	Merged-chr11-45875730-14
NR5941--MA0511.2.RUNX2	chr3	89187824	89187832	+	0.000	0.000	Merged-chr3-89188181-94
NR4101--MA0511.2.RUNX2	chr17	19445082	19445090	+	0.000	0.000	Merged-chr17-19445027-33
NR5842--MA0002.2.RUNX1	chr3	65537570	65537580	+	0.000	0.000	Merged-chr3-65537527-21
NR1611--MA0002.2.RUNX1	chr11	82746990	82747000	-	0.000	0.000	Merged-chr11-82746953-51
NR2594--MA0684.1.RUNX3	chr13	95813839	95813848	-	0.000	0.000	Merged-chr13-95813903-46
NR4082--MA0511.2.RUNX2	chr17	18558983	18558991	-	0.000	0.000	Merged-chr17-18558777-104
NR8485--MA0002.2.RUNX1	chr7	132765416	132765426	+	0.000	0.000	Merged-chr7-132765248-56
NR9139--MA0684.1.RUNX3	chr9	61670020	61670029	+	0.000	0.000	Merged-chr9-61669996-60
NR8441--MA0511.2.RUNX2	chr7	120597861	120597869	+	0.000	0.000	Merged-chr7-120597983-22
NR5951--MA0002.2.RUNX1	chr3	89871229	89871239	+	0.000	0.000	Merged-chr3-89871193-44
NR8071--MA0002.2.RUNX1	chr6	149307983	149307993	+	0.000	0.000	Merged-chr6-149307945-23
NR4005--MA0511.2.RUNX2	chr17	7889095	7889103	+	0.000	0.000	Merged-chr17-7889151-33
NR6457--MA0002.2.RUNX1	chr4	55343348	55343358	-	0.000	0.000	Merged-chr4-55343422-62
NR9563--MA0002.2.RUNX1	chrX	143030812	143030822	+	0.000	0.000	Merged-chrX-143030752-27
NR244--MA0684.1.RUNX3	chr1	69759799	69759808	-	0.000	0.000	Merged-chr1-69759830-47
NR4092--MA0002.2.RUNX1	chr17	18947425	18947435	-	0.000	0.000	Merged-chr17-18947435-35
NR6109--MA0002.2.RUNX1	chr3	135402594	135402604	-	0.000	0.000	Merged-chr3-135402581-53
NR989--MA0511.2.RUNX2	chr10	40163495	40163503	-	0.000	0.000	Merged-chr10-40163524-42
NR8616--MA0511.2.RUNX2	chr8	25274714	25274722	-	0.000	0.000	Merged-chr8-25274715-82
NR4429--MA0002.2.RUNX1	chr18	5604310	5604320	+	0.000	0.000	Merged-chr18-5604143-2
NR7740--MA0002.2.RUNX1	chr6	91125039	91125049	+	0.000	0.000	Merged-chr6-91125010-35
NR4985--MA0511.2.RUNX2	chr2	25913387	25913395	-	0.000	0.000	Merged-chr2-25913406-29
NR7806--MA0002.2.RUNX1	chr6	108535569	108535579	+	0.000	0.000	Merged-chr6-108535473-34
NR5584--MA0002.2.RUNX1	chr2	181591915	181591925	-	0.000	0.000	Merged-chr2-181591869-5
NR4114--MA0511.2.RUNX2	chr17	21733926	21733934	+	0.000	0.000	Merged-chr17-21733799-41
NR2163--MA0511.2.RUNX2	chr12	112861005	112861013	+	0.000	0.000	Merged-chr12-112860925-89
NR8202--MA0511.2.RUNX2	chr7	48795300	48795308	-	0.000	0.000	Merged-chr7-48795353-37
NR5170--MA0002.2.RUNX1	chr2	70425864	70425874	+	0.000	0.000	Merged-chr2-70425902-24
NR8646--MA0684.1.RUNX3	chr8	34740485	34740494	-	0.000	0.000	Merged-chr8-34740455-84
NR148--MA0684.1.RUNX3	chr1	43403618	43403627	+	0.000	0.000	Merged-chr1-43403565-20
NR6218--MA0002.2.RUNX1	chr3	149262212	149262222	-	0.000	0.000	Merged-chr3-149262161-2
NR2735--MA0684.1.RUNX3	chr13	117034088	117034097	+	0.000	0.000	Merged-chr13-117034098-43
NR128--MA0002.2.RUNX1	chr1	39478710	39478720	-	0.000	0.000	Merged-chr1-39478588-52
NR4396--MA0684.1.RUNX3	chr17	88562691	88562700	-	0.000	0.000	Merged-chr17-88562797-4
NR4124--MA0002.2.RUNX1	chr17	23617238	23617248	+	0.000	0.000	Merged-chr17-23617236-49
NR3542--MA0684.1.RUNX3	chr15	94478962	94478971	+	0.000	0.000	Merged-chr15-94478905-44
NR7852--MA0511.2.RUNX2	chr6	119918695	119918703	+	0.000	0.000	Merged-chr6-119918835-40
NR8292--MA0511.2.RUNX2	chr7	75600561	75600569	+	0.000	0.000	Merged-chr7-75600674-52
NR9433--MA0002.2.RUNX1	chrX	17521350	17521360	-	0.000	0.000	Merged-chrX-17521323-26
NR1637--MA0002.2.RUNX1	chr11	90264333	90264343	+	0.000	0.000	Merged-chr11-90264264-53
NR588--MA0511.2.RUNX2	chr1	156408250	156408258	-	0.000	0.000	Merged-chr1-156408256-35
NR859--MA0511.2.RUNX2	chr10	14207848	14207856	-	0.000	0.000	Merged-chr10-14207893-35
NR2348--MA0002.2.RUNX1	chr13	30742764	30742774	-	0.000	0.000	Merged-chr13-30742638-44
NR4379--MA0511.2.RUNX2	chr17	86394370	86394378	-	0.000	0.000	Merged-chr17-86394372-8
NR2304--MA0511.2.RUNX2	chr13	15936316	15936324	+	0.000	0.000	Merged-chr13-15936339-55
NR1889--MA0002.2.RUNX1	chr12	36019755	36019765	+	0.000	0.000	Merged-chr12-36019766-41
NR7862--MA0002.2.RUNX1	chr6	120199716	120199726	+	0.000	0.000	Merged-chr6-120199707-32
NR4236--MA0511.2.RUNX2	chr17	51814345	51814353	+	0.000	0.000	Merged-chr17-51814512-17
NR4507--MA0511.2.RUNX2	chr18	39559518	39559526	+	0.000	0.000	Merged-chr18-39559520-6
NR3360--MA0002.2.RUNX1	chr15	50402754	50402764	+	0.000	0.000	Merged-chr15-50402763-30
NR1680--MA0002.2.RUNX1	chr11	102925398	102925408	+	0.000	0.000	Merged-chr11-102925229-68
NR3426--MA0002.2.RUNX1	chr15	67130174	67130184	-	0.000	0.000	Merged-chr15-67130106-32
NR1951--MA0002.2.RUNX1	chr12	52796715	52796725	+	0.000	0.000	Merged-chr12-52796893-1
NR6688--MA0002.2.RUNX1	chr4	129365349	129365359	-	0.000	0.000	Merged-chr4-129365384-41
NR2186--MA0002.2.RUNX1	chr12	115359119	115359129	+	0.000	0.000	Merged-chr12-115359237-46
NR3012--MA0002.2.RUNX1	chr14	70272601	70272611	-	0.000	0.000	Merged-chr14-70272572-43
NR6069--MA0002.2.RUNX1	chr3	123174373	123174383	-	0.000	0.000	Merged-chr3-123174284-65
NR3905--MA0511.2.RUNX2	chr16	87657463	87657471	-	0.000	0.000	Merged-chr16-87657392-20
NR7100--MA0002.2.RUNX1	chr5	74944225	74944235	+	0.000	0.000	Merged-chr5-74944215-40
NR8083--MA0684.1.RUNX3	chr7	6172089	6172098	+	0.000	0.000	Merged-chr7-6172024-124
NR8149--MA0684.1.RUNX3	chr7	28943732	28943741	-	0.000	0.000	Merged-chr7-28943644-10
NR4123--MA0684.1.RUNX3	chr17	22361246	22361255	+	0.000	0.000	Merged-chr17-22361364-73
NR4789--MA0684.1.RUNX3	chr19	18555860	18555869	+	0.000	0.000	Merged-chr19-18555822-23
NR7352--MA0002.2.RUNX1	chr5	139303758	139303768	-	0.000	0.000	Merged-chr5-139303910-62
NR3992--MA0002.2.RUNX1	chr17	3509981	3509991	+	0.000	0.000	Merged-chr17-3510023-30
NR2695--MA0684.1.RUNX3	chr13	109646938	109646947	-	0.000	0.000	Merged-chr13-109646929-2
NR7875--MA0002.2.RUNX1	chr6	122587661	122587671	+	0.000	0.000	Merged-chr6-122587687-4
NR7831--MA0511.2.RUNX2	chr6	114893967	114893975	+	0.000	0.000	Merged-chr6-114894029-89
NR5880--MA0511.2.RUNX2	chr3	75930327	75930335	-	0.000	0.000	Merged-chr3-75930291-55
NR1964--MA0002.2.RUNX1	chr12	59170020	59170030	-	0.000	0.000	Merged-chr12-59170039-43
NR9141--MA0002.2.RUNX1	chr9	61965790	61965800	-	0.000	0.000	Merged-chr9-61965647-41
NR3600--MA0511.2.RUNX2	chr16	10690240	10690248	+	0.000	0.000	Merged-chr16-10690218-33
NR9412--MA0002.2.RUNX1	chr9	123814394	123814404	-	0.000	0.000	Merged-chr9-123814525-64
NR2618--MA0684.1.RUNX3	chr13	99503595	99503604	-	0.000	0.000	Merged-chr13-99503494-98
NR5781--MA0002.2.RUNX1	chr3	52555212	52555222	-	0.000	0.000	Merged-chr3-52555195-52
NR759--MA0684.1.RUNX3	chr1	189746648	189746657	-	0.000	0.000	Merged-chr1-189746591-10
NR7590--MA0684.1.RUNX3	chr6	50009528	50009537	-	0.000	0.000	Merged-chr6-50009459-48
NR7861--MA0684.1.RUNX3	chr6	120124865	120124874	-	0.000	0.000	Merged-chr6-120124865-39
NR8096--MA0684.1.RUNX3	chr7	12949615	12949624	-	0.000	0.000	Merged-chr7-12949725-56
NR6958--MA0684.1.RUNX3	chr5	32104328	32104337	+	0.000	0.000	Merged-chr5-32104376-51
NR6144--MA0002.2.RUNX1	chr3	142281331	142281341	-	0.000	0.000	Merged-chr3-142281213-32
NR2727--MA0684.1.RUNX3	chr13	113870522	113870531	-	0.000	0.000	Merged-chr13-113870669-48
NR5956--MA0002.2.RUNX1	chr3	93607828	93607838	+	0.000	0.000	Merged-chr3-93607971-30
NR6068--MA0684.1.RUNX3	chr3	122202354	122202363	+	0.000	0.000	Merged-chr3-122202498-54
NR1602--MA0684.1.RUNX3	chr11	80323508	80323517	+	0.000	0.000	Merged-chr11-80323459-26
NR8618--MA0002.2.RUNX1	chr8	25274712	25274722	+	0.000	0.000	Merged-chr8-25274715-82
NR72--MA0002.2.RUNX1	chr1	20260160	20260170	-	0.000	0.000	Merged-chr1-20260109-34
NR7745--MA0002.2.RUNX1	chr6	94760977	94760987	+	0.000	0.000	Merged-chr6-94761021-48
NR3991--MA0684.1.RUNX3	chr16	97964347	97964356	-	0.000	0.000	Merged-chr16-97964279-31
NR1292--MA0002.2.RUNX1	chr10	119382418	119382428	+	0.000	0.000	Merged-chr10-119382475-33
NR7874--MA0684.1.RUNX3	chr6	122533103	122533112	+	0.000	0.000	Merged-chr6-122533116-39
NR8207--MA0511.2.RUNX2	chr7	49335378	49335386	-	0.000	0.000	Merged-chr7-49335315-27
NR6256--MA0511.2.RUNX2	chr3	157572189	157572197	-	0.000	0.000	Merged-chr3-157572162-49
NR4576--MA0511.2.RUNX2	chr18	56413122	56413130	-	0.000	0.000	Merged-chr18-56413005-50
NR5717--MA0002.2.RUNX1	chr3	37978660	37978670	+	0.000	0.000	Merged-chr3-37978790-50
NR6305--MA0684.1.RUNX3	chr4	10770174	10770183	+	0.000	0.000	Merged-chr4-10770192-53
NR5846--MA0684.1.RUNX3	chr3	65650568	65650577	-	0.000	0.000	Merged-chr3-65650597-39
NR9120--MA0002.2.RUNX1	chr9	56937578	56937588	-	0.000	0.000	Merged-chr9-56937627-63
NR196--MA0684.1.RUNX3	chr1	60777110	60777119	-	0.000	0.000	Merged-chr1-60777260-88
NR3481--MA0684.1.RUNX3	chr15	78614724	78614733	-	0.000	0.000	Merged-chr15-78614745-50
NR4685--MA0511.2.RUNX2	chr18	77822831	77822839	+	0.000	0.000	Merged-chr18-77822747-6
NR119--MA0684.1.RUNX3	chr1	38557783	38557792	+	0.000	0.000	Merged-chr1-38557840-50
NR3190--MA0002.2.RUNX1	chr14	121291071	121291081	-	0.000	0.000	Merged-chr14-121291161-18
NR1781--MA0002.2.RUNX1	chr12	3235699	3235709	-	0.000	0.000	Merged-chr12-3235713-101
NR5492--MA0511.2.RUNX2	chr2	160746826	160746834	-	0.000	0.000	Merged-chr2-160746776-15
NR1576--MA0002.2.RUNX1	chr11	76217698	76217708	-	0.000	0.000	Merged-chr11-76217513-52
NR8425--MA0511.2.RUNX2	chr7	117635774	117635782	+	0.000	0.000	Merged-chr7-117635751-13
NR4238--MA0002.2.RUNX1	chr17	52125413	52125423	+	0.000	0.000	Merged-chr17-52125389-32
NR9580--MA0511.2.RUNX2	chrX	153139983	153139991	-	0.000	0.000	Merged-chrX-153140079-69
NR3861--MA0684.1.RUNX3	chr16	76334571	76334580	+	0.000	0.000	Merged-chr16-76334595-11
NR8203--MA0684.1.RUNX3	chr7	48795299	48795308	-	0.000	0.000	Merged-chr7-48795353-37
NR1162--MA0002.2.RUNX1	chr10	88420837	88420847	+	0.000	0.000	Merged-chr10-88420922-64
NR1704--MA0002.2.RUNX1	chr11	110897234	110897244	-	0.000	0.000	Merged-chr11-110897111-25
NR7473--MA0684.1.RUNX3	chr6	22314677	22314686	+	0.000	0.000	Merged-chr6-22314730-22
NR4810--MA0002.2.RUNX1	chr19	26646305	26646315	+	0.000	0.000	Merged-chr19-26646309-47
NR7867--MA0002.2.RUNX1	chr6	120539196	120539206	+	0.000	0.000	Merged-chr6-120539283-23
NR4175--MA0511.2.RUNX2	chr17	34896559	34896567	+	0.000	0.000	Merged-chr17-34896478-26
NR1562--MA0684.1.RUNX3	chr11	72429405	72429414	+	0.000	0.000	Merged-chr11-72429357-54
NR8578--MA0002.2.RUNX1	chr8	18626573	18626583	-	0.000	0.000	Merged-chr8-18626725-25
NR9404--MA0002.2.RUNX1	chr9	122233149	122233159	-	0.000	0.000	Merged-chr9-122233247-97
NR4698--MA0511.2.RUNX2	chr18	79297926	79297934	+	0.000	0.000	Merged-chr18-79298014-36
NR3765--MA0684.1.RUNX3	chr16	49839886	49839895	-	0.000	0.000	Merged-chr16-49840085-71
NR5839--MA0002.2.RUNX1	chr3	65435375	65435385	-	0.000	0.000	Merged-chr3-65435198-48
NR2147--MA0511.2.RUNX2	chr12	107047452	107047460	-	0.000	0.000	Merged-chr12-107047336-65
NR9533--MA0684.1.RUNX3	chrX	101734129	101734138	-	0.000	0.000	Merged-chrX-101734120-41
NR288--MA0511.2.RUNX2	chr1	82819631	82819639	+	0.000	0.000	Merged-chr1-82819589-51
NR1608--MA0002.2.RUNX1	chr11	82183450	82183460	+	0.000	0.000	Merged-chr11-82183511-55
NR5302--MA0684.1.RUNX3	chr2	113494829	113494838	-	0.000	0.000	Merged-chr2-113494702-50
NR3745--MA0002.2.RUNX1	chr16	45224873	45224883	+	0.000	0.000	Merged-chr16-45224800-5
NR6758--MA0511.2.RUNX2	chr4	145099991	145099999	+	0.000	0.000	Merged-chr4-145100023-41
NR589--MA0684.1.RUNX3	chr1	156408249	156408258	-	0.000	0.000	Merged-chr1-156408256-35
NR490--MA0002.2.RUNX1	chr1	131566170	131566180	+	0.000	0.000	Merged-chr1-131566296-22
NR5948--MA0002.2.RUNX1	chr3	89859202	89859212	+	0.000	0.000	Merged-chr3-89859208-1
NR3331--MA0002.2.RUNX1	chr15	41846602	41846612	-	0.000	0.000	Merged-chr15-41846585-48
NR8068--MA0002.2.RUNX1	chr6	149120016	149120026	+	0.000	0.000	Merged-chr6-149120049-30
NR1989--MA0684.1.RUNX3	chr12	70123785	70123794	+	0.000	0.000	Merged-chr12-70123693-6
NR1131--MA0511.2.RUNX2	chr10	82887536	82887544	+	0.000	0.000	Merged-chr10-82887554-36
NR3583--MA0002.2.RUNX1	chr16	4077539	4077549	+	0.000	0.000	Merged-chr16-4077734-57
NR5885--MA0511.2.RUNX2	chr3	76268631	76268639	-	0.000	0.000	Merged-chr3-76268438-1
NR7195--MA0002.2.RUNX1	chr5	100526549	100526559	+	0.000	0.000	Merged-chr5-100526478-48
NR5934--MA0684.1.RUNX3	chr3	86961164	86961173	-	0.000	0.000	Merged-chr3-86961231-31
NR8448--MA0002.2.RUNX1	chr7	123030901	123030911	+	0.000	0.000	Merged-chr7-123030929-30
NR5709--MA0002.2.RUNX1	chr3	37605824	37605834	-	0.000	0.000	Merged-chr3-37605967-27
NR7452--MA0684.1.RUNX3	chr6	14901006	14901015	+	0.000	0.000	Merged-chr6-14901186-100
NR9255--MA0002.2.RUNX1	chr9	90259714	90259724	-	0.000	0.000	Merged-chr9-90259820-55
NR3714--MA0511.2.RUNX2	chr16	35984081	35984089	+	0.000	0.000	Merged-chr16-35984000-4
NR5772--MA0684.1.RUNX3	chr3	52343737	52343746	+	0.000	0.000	Merged-chr3-52343640-60
NR8163--MA0684.1.RUNX3	chr7	30333027	30333036	-	0.000	0.000	Merged-chr7-30333026-1
NR6006--MA0002.2.RUNX1	chr3	105929811	105929821	-	0.000	0.000	Merged-chr3-105929988-8
NR5276--MA0002.2.RUNX1	chr2	102913219	102913229	+	0.000	0.000	Merged-chr2-102913155-52
NR6406--MA0684.1.RUNX3	chr4	40721076	40721085	+	0.000	0.000	Merged-chr4-40721165-38
NR1521--MA0002.2.RUNX1	chr11	53097005	53097015	-	0.000	0.000	Merged-chr11-53097142-34
NR8289--MA0511.2.RUNX2	chr7	74599963	74599971	-	0.000	0.000	Merged-chr7-74599992-6
NR2027--MA0002.2.RUNX1	chr12	77788440	77788450	+	0.000	0.000	Merged-chr12-77788504-44
NR3330--MA0684.1.RUNX3	chr15	41846516	41846525	-	0.000	0.000	Merged-chr15-41846585-48
NR1445--MA0684.1.RUNX3	chr11	30182878	30182887	-	0.000	0.000	Merged-chr11-30182963-54
NR1773--MA0002.2.RUNX1	chr11	119847277	119847287	+	0.000	0.000	Merged-chr11-119847373-20
NR5533--MA0684.1.RUNX3	chr2	170205992	170206001	+	0.000	0.000	Merged-chr2-170206161-1
NR7607--MA0002.2.RUNX1	chr6	54849652	54849662	+	0.000	0.000	Merged-chr6-54849565-61
NR4088--MA0684.1.RUNX3	chr17	18615280	18615289	+	0.000	0.000	Merged-chr17-18615356-8
NR4359--MA0684.1.RUNX3	chr17	80419014	80419023	+	0.000	0.000	Merged-chr17-80418993-27
NR1981--MA0511.2.RUNX2	chr12	69539513	69539521	+	0.000	0.000	Merged-chr12-69539558-45
NR1948--MA0002.2.RUNX1	chr12	52035366	52035376	+	0.000	0.000	Merged-chr12-52035285-2
NR9330--MA0002.2.RUNX1	chr9	107280716	107280726	-	0.000	0.000	Merged-chr9-107280639-112
NR4339--MA0002.2.RUNX1	chr17	73815027	73815037	+	0.000	0.000	Merged-chr17-73814943-62
NR5450--MA0511.2.RUNX2	chr2	149283457	149283465	+	0.000	0.000	Merged-chr2-149283481-12
NR915--MA0002.2.RUNX1	chr10	21287438	21287448	+	0.000	0.000	Merged-chr10-21287364-4
NR3770--MA0511.2.RUNX2	chr16	52007169	52007177	-	0.000	0.000	Merged-chr16-52007257-28
NR7968--MA0002.2.RUNX1	chr6	136743875	136743885	-	0.000	0.000	Merged-chr6-136743937-14
NR3195--MA0002.2.RUNX1	chr14	121545670	121545680	+	0.000	0.000	Merged-chr14-121545671-6
NR3737--MA0002.2.RUNX1	chr16	44320315	44320325	-	0.000	0.000	Merged-chr16-44320422-17
NR8364--MA0511.2.RUNX2	chr7	98488511	98488519	+	0.000	0.000	Merged-chr7-98488483-4
NR4799--MA0511.2.RUNX2	chr19	21623559	21623567	-	0.000	0.000	Merged-chr19-21623609-22
NR5003--MA0002.2.RUNX1	chr2	30897112	30897122	-	0.000	0.000	Merged-chr2-30897276-26
NR7954--MA0684.1.RUNX3	chr6	134863293	134863302	-	0.000	0.000	Merged-chr6-134863316-31
NR1994--MA0511.2.RUNX2	chr12	73580909	73580917	+	0.000	0.000	Merged-chr12-73581050-7
NR5132--MA0684.1.RUNX3	chr2	59488408	59488417	+	0.000	0.000	Merged-chr2-59488284-24
NR1772--MA0684.1.RUNX3	chr11	119671241	119671250	-	0.000	0.000	Merged-chr11-119671227-50
NR5211--MA0511.2.RUNX2	chr2	79231286	79231294	+	0.000	0.000	Merged-chr2-79231345-48
NR6952--MA0002.2.RUNX1	chr5	31831715	31831725	-	0.000	0.000	Merged-chr5-31831785-25
NR7606--MA0684.1.RUNX3	chr6	54737935	54737944	+	0.000	0.000	Merged-chr6-54737770-65
NR7663--MA0002.2.RUNX1	chr6	71920780	71920790	+	0.000	0.000	Merged-chr6-71920942-9
NR6095--MA0684.1.RUNX3	chr3	131157634	131157643	-	0.000	0.000	Merged-chr3-131157614-46
NR5778--MA0002.2.RUNX1	chr3	52498988	52498998	+	0.000	0.000	Merged-chr3-52498930-55
NR591--MA0002.2.RUNX1	chr1	157412539	157412549	-	0.000	0.000	Merged-chr1-157412445-85
NR2086--MA0511.2.RUNX2	chr12	91765685	91765693	+	0.000	0.000	Merged-chr12-91765630-19
NR1547--MA0002.2.RUNX1	chr11	61602865	61602875	-	0.000	0.000	Merged-chr11-61602995-47
NR3783--MA0511.2.RUNX2	chr16	55758395	55758403	+	0.000	0.000	Merged-chr16-55758589-1
NR7858--MA0684.1.RUNX3	chr6	120081902	120081911	-	0.000	0.000	Merged-chr6-120081758-25
NR6174--MA0511.2.RUNX2	chr3	144232151	144232159	-	0.000	0.000	Merged-chr3-144232172-58
NR6445--MA0511.2.RUNX2	chr4	53826424	53826432	-	0.000	0.000	Merged-chr4-53826364-82
NR5364--MA0002.2.RUNX1	chr2	132292338	132292348	+	0.000	0.000	Merged-chr2-132292299-25
NR5906--MA0002.2.RUNX1	chr3	81172263	81172273	+	0.000	0.000	Merged-chr3-81172380-11
NR3955--MA0002.2.RUNX1	chr16	94402379	94402389	-	0.000	0.000	Merged-chr16-94402317-35
NR7666--MA0511.2.RUNX2	chr6	72190328	72190336	+	0.000	0.000	Merged-chr6-72190479-35
NR3640--MA0511.2.RUNX2	chr16	18377258	18377266	-	0.000	0.000	Merged-chr16-18377300-20
NR7444--MA0684.1.RUNX3	chr6	12038491	12038500	-	0.000	0.000	Merged-chr6-12038478-25
NR8648--MA0511.2.RUNX2	chr8	35628487	35628495	-	0.000	0.000	Merged-chr8-35628375-52
NR5764--MA0684.1.RUNX3	chr3	51128998	51129007	-	0.000	0.000	Merged-chr3-51128926-47
NR5016--MA0002.2.RUNX1	chr2	32062951	32062961	-	0.000	0.000	Merged-chr2-32063200-64
NR3541--MA0002.2.RUNX1	chr15	94478962	94478972	-	0.000	0.000	Merged-chr15-94478905-44
NR7967--MA0684.1.RUNX3	chr6	136683866	136683875	+	0.000	0.000	Merged-chr6-136683885-26
NR2039--MA0684.1.RUNX3	chr12	80795094	80795103	-	0.000	0.000	Merged-chr12-80795087-3
NR3958--MA0511.2.RUNX2	chr16	95263159	95263167	+	0.000	0.000	Merged-chr16-95263048-64
NR1341--MA0511.2.RUNX2	chr11	3157498	3157506	-	0.000	0.000	Merged-chr11-3157744-93
NR3670--MA0684.1.RUNX3	chr16	24215620	24215629	-	0.000	0.000	Merged-chr16-24215617-40
NR3736--MA0684.1.RUNX3	chr16	43699135	43699144	-	0.000	0.000	Merged-chr16-43699187-66
NR9561--MA0002.2.RUNX1	chrX	140531489	140531499	+	0.000	0.000	Merged-chrX-140531486-7
NR1308--MA0002.2.RUNX1	chr10	121189372	121189382	+	0.000	0.000	Merged-chr10-121189304-59
NR7676--MA0002.2.RUNX1	chr6	72566266	72566276	-	0.000	0.000	Merged-chr6-72566205-29
NR2019--MA0002.2.RUNX1	chr12	76923257	76923267	+	0.000	0.000	Merged-chr12-76923289-32
NR5996--MA0002.2.RUNX1	chr3	103868201	103868211	-	0.000	0.000	Merged-chr3-103868053-73
NR7361--MA0511.2.RUNX2	chr5	140872748	140872756	-	0.000	0.000	Merged-chr5-140872723-52
NR3174--MA0002.2.RUNX1	chr14	118828007	118828017	+	0.000	0.000	Merged-chr14-118827968-19
NR1721--MA0511.2.RUNX2	chr11	115231721	115231729	+	0.000	0.000	Merged-chr11-115231746-46
NR5254--MA0684.1.RUNX3	chr2	91876520	91876529	-	0.000	0.000	Merged-chr2-91876592-59
NR5919--MA0002.2.RUNX1	chr3	82365230	82365240	-	0.000	0.000	Merged-chr3-82365236-33
NR3302--MA0002.2.RUNX1	chr15	36562960	36562970	-	0.000	0.000	Merged-chr15-36562926-39
NR1689--MA0684.1.RUNX3	chr11	106201958	106201967	+	0.000	0.000	Merged-chr11-106202086-45
NR3382--MA0511.2.RUNX2	chr15	53324887	53324895	-	0.000	0.000	Merged-chr15-53324911-2
