#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR70494--MA0740.1.KLF14	chr9	103708546	103708559	-	0.000	0.000	Merged-chr9-103708759-48
NR65852--MA0741.1.KLF16	chr8	84249722	84249732	-	0.000	0.000	Merged-chr8-84249647-53
NR42110--MA0741.1.KLF16	chr3	96697389	96697399	-	0.000	0.000	Merged-chr3-96697439-1
NR49149--MA0493.1.Klf1	chr4	156109932	156109942	-	0.000	0.000	Merged-chr4-156109901-53
NR57160--MA1107.1.KLF9	chr6	118350424	118350436	+	0.000	0.000	Merged-chr6-118350408-25
NR3455--MA1107.1.KLF9	chr1	161035004	161035016	-	0.000	0.000	Merged-chr1-161035022-99
NR24593--MA0599.1.KLF5	chr15	98533989	98533998	+	0.000	0.000	Merged-chr15-98534132-69
NR63696--MA0741.1.KLF16	chr7	141392109	141392119	-	0.000	0.000	Merged-chr7-141392195-61
NR2496--MA0742.1.Klf12	chr1	133363683	133363697	+	0.000	0.000	Merged-chr1-133363736-34
NR23924--MA0599.1.KLF5	chr15	81966367	81966376	+	0.000	0.000	Merged-chr15-81966317-19
NR47855--MA0742.1.Klf12	chr4	134534558	134534572	+	0.000	0.000	Merged-chr4-134534492-8
NR71476--MA0740.1.KLF14	chr9	122951024	122951037	+	0.000	0.000	Merged-chr9-122950963-68
NR365--MA0039.3.KLF4	chr1	35813999	35814009	-	0.000	0.000	Merged-chr1-35813885-25
NR70393--MA1107.1.KLF9	chr9	101251889	101251901	+	0.000	0.000	Merged-chr9-101251656-72
NR45161--MA0493.1.Klf1	chr4	43499672	43499682	-	0.000	0.000	Merged-chr4-43499565-45
NR15947--MA1107.1.KLF9	chr12	115012961	115012973	+	0.000	0.000	Merged-chr12-115012998-22
NR38337--MA0741.1.KLF16	chr2	131955575	131955585	-	0.000	0.000	Merged-chr2-131955415-30
NR25912--MA0740.1.KLF14	chr16	36071596	36071609	-	0.000	0.000	Merged-chr16-36071679-92
NR51777--MA0740.1.KLF14	chr5	107597669	107597682	+	0.000	0.000	Merged-chr5-107597762-77
NR69735--MA0741.1.KLF16	chr9	79792911	79792921	-	0.000	0.000	Merged-chr9-79792846-1
NR6686--MA0740.1.KLF14	chr10	75517436	75517449	+	0.000	0.000	Merged-chr10-75517574-101
NR48077--MA0493.1.Klf1	chr4	137468583	137468593	-	0.000	0.000	Merged-chr4-137468629-23
NR70383--MA0741.1.KLF16	chr9	101034552	101034562	+	0.000	0.000	Merged-chr9-101034724-70
NR64544--MA0742.1.Klf12	chr8	33385518	33385532	+	0.000	0.000	Merged-chr8-33385483-94
NR16892--MA0741.1.KLF16	chr13	49421172	49421182	-	0.000	0.000	Merged-chr13-49421289-67
NR67308--MA0740.1.KLF14	chr8	123411526	123411539	-	0.000	0.000	Merged-chr8-123411565-31
NR50310--MA1107.1.KLF9	chr5	47983209	47983221	-	0.000	0.000	Merged-chr5-47983242-36
NR62068--MA1107.1.KLF9	chr7	110221663	110221675	-	0.000	0.000	Merged-chr7-110221778-96
NR20668--MA0599.1.KLF5	chr14	63193905	63193914	+	0.000	0.000	Merged-chr14-63193803-41
NR28209--MA0493.1.Klf1	chr17	27057247	27057257	-	0.000	0.000	Merged-chr17-27057230-71
NR39494--MA1107.1.KLF9	chr2	164867101	164867113	+	0.000	0.000	Merged-chr2-164866998-31
NR5975--MA1107.1.KLF9	chr10	54040514	54040526	+	0.000	0.000	Merged-chr10-54040478-122
NR43635--MA0493.1.Klf1	chr3	138861217	138861227	+	0.000	0.000	Merged-chr3-138861130-9
NR20792--MA1107.1.KLF9	chr14	67878035	67878047	-	0.000	0.000	Merged-chr14-67877957-30
NR45024--MA0741.1.KLF16	chr4	41348059	41348069	+	0.000	0.000	Merged-chr4-41348000-22
NR47441--MA0742.1.Klf12	chr4	129272589	129272603	+	0.000	0.000	Merged-chr4-129272515-32
NR55865--MA0740.1.KLF14	chr6	71632955	71632968	+	0.000	0.000	Merged-chr6-71633001-103
NR69437--MA0039.3.KLF4	chr9	72400791	72400801	+	0.000	0.000	Merged-chr9-72400723-1
NR12486--MA0599.1.KLF5	chr11	106273030	106273039	+	0.000	0.000	Merged-chr11-106272877-78
NR58256--MA0740.1.KLF14	chr6	140767854	140767867	+	0.000	0.000	Merged-chr6-140767932-1
NR1187--MA0599.1.KLF5	chr1	74083242	74083251	-	0.000	0.000	Merged-chr1-74083131-11
NR20170--MA0740.1.KLF14	chr14	50062045	50062058	+	0.000	0.000	Merged-chr14-50062274-71
NR26079--MA0599.1.KLF5	chr16	44173589	44173598	+	0.000	0.000	Merged-chr16-44173749-3
NR53617--MA0741.1.KLF16	chr5	139150111	139150121	+	0.000	0.000	Merged-chr5-139150117-104
NR38794--MA0741.1.KLF16	chr2	146612980	146612990	-	0.000	0.000	Merged-chr2-146613100-21
NR47681--MA0493.1.Klf1	chr4	132749054	132749064	-	0.000	0.000	Merged-chr4-132748989-25
NR8327--MA1107.1.KLF9	chr10	117112699	117112711	-	0.000	0.000	Merged-chr10-117112735-27
NR68156--MA0742.1.Klf12	chr9	32488005	32488019	-	0.000	0.000	Merged-chr9-32487772-66
NR35588--MA0599.1.KLF5	chr2	30469932	30469941	+	0.000	0.000	Merged-chr2-30470096-26
NR61939--MA0741.1.KLF16	chr7	106256574	106256584	-	0.000	0.000	Merged-chr7-106256658-33
NR66849--MA0740.1.KLF14	chr8	116587810	116587823	+	0.000	0.000	Merged-chr8-116587690-56
NR38298--MA0599.1.KLF5	chr2	131352925	131352934	-	0.000	0.000	Merged-chr2-131352831-82
NR66781--MA1107.1.KLF9	chr8	115136962	115136974	+	0.000	0.000	Merged-chr8-115136921-34
NR59114--MA0741.1.KLF16	chr7	16875125	16875135	-	0.000	0.000	Merged-chr7-16874886-101
NR13167--MA0741.1.KLF16	chr11	119894824	119894834	+	0.000	0.000	Merged-chr11-119894940-18
NR54025--MA0740.1.KLF14	chr5	143758170	143758183	-	0.000	0.000	Merged-chr5-143758282-35
NR67912--MA0741.1.KLF16	chr9	21320671	21320681	+	0.000	0.000	Merged-chr9-21320762-47
NR31670--MA0039.3.KLF4	chr18	56733916	56733926	+	0.000	0.000	Merged-chr18-56734019-60
NR22091--MA0599.1.KLF5	chr14	121445411	121445420	+	0.000	0.000	Merged-chr14-121445375-33
NR24347--MA0599.1.KLF5	chr15	91664704	91664713	-	0.000	0.000	Merged-chr15-91664603-13
NR17218--MA1107.1.KLF9	chr13	58158326	58158338	-	0.000	0.000	Merged-chr13-58158134-148
NR4000--MA0599.1.KLF5	chr1	173491326	173491335	-	0.000	0.000	Merged-chr1-173491201-58
NR12109--MA1107.1.KLF9	chr11	99150545	99150557	+	0.000	0.000	Merged-chr11-99150380-50
NR68375--MA0493.1.Klf1	chr9	42238746	42238756	+	0.000	0.000	Merged-chr9-42238939-28
NR31322--MA0493.1.Klf1	chr18	36760240	36760250	+	0.000	0.000	Merged-chr18-36760206-60
NR28393--MA0599.1.KLF5	chr17	29049262	29049271	-	0.000	0.000	Merged-chr17-29049186-20
NR32949--MA0741.1.KLF16	chr19	4718775	4718785	+	0.000	0.000	Merged-chr19-4718820-6
NR65370--MA0599.1.KLF5	chr8	70865658	70865667	+	0.000	0.000	Merged-chr8-70865718-69
NR72765--MA0039.3.KLF4	chrX	157491358	157491368	+	0.000	0.000	Merged-chrX-157491710-129
NR68115--MA0740.1.KLF14	chr9	31211872	31211885	+	0.000	0.000	Merged-chr9-31211648-90
NR14718--MA0039.3.KLF4	chr12	80895266	80895276	+	0.000	0.000	Merged-chr12-80895320-29
NR48924--MA0741.1.KLF16	chr4	152447793	152447803	+	0.000	0.000	Merged-chr4-152447863-18
NR33622--MA1107.1.KLF9	chr19	29805227	29805239	-	0.000	0.000	Merged-chr19-29805286-18
NR25848--MA0741.1.KLF16	chr16	33751632	33751642	-	0.000	0.000	Merged-chr16-33751645-59
NR36332--MA1107.1.KLF9	chr2	60210491	60210503	+	0.000	0.000	Merged-chr2-60210153-124
NR12392--MA0599.1.KLF5	chr11	104607996	104608005	+	0.000	0.000	Merged-chr11-104608031-67
NR36495--MA0741.1.KLF16	chr2	68289275	68289285	-	0.000	0.000	Merged-chr2-68289327-28
NR3688--MA1107.1.KLF9	chr1	165841030	165841042	-	0.000	0.000	Merged-chr1-165841004-25
NR38274--MA0039.3.KLF4	chr2	130839888	130839898	+	0.000	0.000	Merged-chr2-130839995-87
NR11037--MA1107.1.KLF9	chr11	75410432	75410444	+	0.000	0.000	Merged-chr11-75410293-22
NR66563--MA0599.1.KLF5	chr8	107503276	107503285	-	0.000	0.000	Merged-chr8-107503239-42
NR18952--MA0741.1.KLF16	chr13	119790742	119790752	+	0.000	0.000	Merged-chr13-119790826-111
NR26461--MA0740.1.KLF14	chr16	64851822	64851835	+	0.000	0.000	Merged-chr16-64851941-100
NR20928--MA0742.1.Klf12	chr14	71113728	71113742	+	0.000	0.000	Merged-chr14-71113589-38
NR72509--MA0741.1.KLF16	chrX	134276778	134276788	+	0.000	0.000	Merged-chrX-134276833-55
NR49998--MA0740.1.KLF14	chr5	34949354	34949367	+	0.000	0.000	Merged-chr5-34949325-82
NR1074--MA1107.1.KLF9	chr1	69499060	69499072	-	0.000	0.000	Merged-chr1-69499196-51
NR39125--MA0740.1.KLF14	chr2	156007961	156007974	-	0.000	0.000	Merged-chr2-156008083-48
NR13285--MA0742.1.Klf12	chr11	121204191	121204205	+	0.000	0.000	Merged-chr11-121204419-68
NR15706--MA0493.1.Klf1	chr12	110506243	110506253	-	0.000	0.000	Merged-chr12-110506270-12
NR5057--MA0039.3.KLF4	chr10	4900686	4900696	+	0.000	0.000	Merged-chr10-4900498-14
NR16366--MA0493.1.Klf1	chr13	24786311	24786321	+	0.000	0.000	Merged-chr13-24786227-53
NR58094--MA0740.1.KLF14	chr6	137754511	137754524	-	0.000	0.000	Merged-chr6-137754640-54
NR15750--MA1107.1.KLF9	chr12	111694737	111694749	-	0.000	0.000	Merged-chr12-111694748-9
NR44430--MA0599.1.KLF5	chr4	3938668	3938677	-	0.000	0.000	Merged-chr4-3938834-66
NR6707--MA1107.1.KLF9	chr10	75764286	75764298	+	0.000	0.000	Merged-chr10-75764403-65
NR16286--MA0599.1.KLF5	chr13	21222587	21222596	-	0.000	0.000	Merged-chr13-21222520-28
NR2528--MA0742.1.Klf12	chr1	133847721	133847735	+	0.000	0.000	Merged-chr1-133847657-11
NR48771--MA0493.1.Klf1	chr4	149989042	149989052	-	0.000	0.000	Merged-chr4-149989064-38
NR51775--MA0741.1.KLF16	chr5	107513663	107513673	+	0.000	0.000	Merged-chr5-107513784-34
NR27851--MA0742.1.Klf12	chr17	15380704	15380718	-	0.000	0.000	Merged-chr17-15380760-25
NR30450--MA0742.1.Klf12	chr17	83854488	83854502	+	0.000	0.000	Merged-chr17-83854411-35
NR20497--MA0657.1.KLF13	chr14	57769255	57769272	-	0.000	0.000	Merged-chr14-57769251-39
NR66239--MA0657.1.KLF13	chr8	95713579	95713596	-	0.000	0.000	Merged-chr8-95713709-35
NR62488--MA0741.1.KLF16	chr7	119860417	119860427	+	0.000	0.000	Merged-chr7-119860527-21
NR34064--MA0599.1.KLF5	chr19	45058481	45058490	+	0.000	0.000	Merged-chr19-45058529-63
NR28459--MA0740.1.KLF14	chr17	29717071	29717084	-	0.000	0.000	Merged-chr17-29717022-42
NR51746--MA0599.1.KLF5	chr5	106926066	106926075	+	0.000	0.000	Merged-chr5-106925894-31
NR6718--MA0740.1.KLF14	chr10	75835750	75835763	+	0.000	0.000	Merged-chr10-75835813-94
NR33734--MA1107.1.KLF9	chr19	34922319	34922331	+	0.000	0.000	Merged-chr19-34922079-98
NR60208--MA0741.1.KLF16	chr7	43465877	43465887	-	0.000	0.000	Merged-chr7-43465924-112
NR66675--MA0599.1.KLF5	chr8	111145678	111145687	+	0.000	0.000	Merged-chr8-111145545-75
NR47699--MA0740.1.KLF14	chr4	132796428	132796441	+	0.000	0.000	Merged-chr4-132796395-33
NR62149--MA0742.1.Klf12	chr7	112679301	112679315	+	0.000	0.000	Merged-chr7-112679423-49
NR65460--MA0742.1.Klf12	chr8	71660718	71660732	-	0.000	0.000	Merged-chr8-71660864-27
NR66460--MA0599.1.KLF5	chr8	105623212	105623221	-	0.000	0.000	Merged-chr8-105622975-103
NR41921--MA0493.1.Klf1	chr3	94758217	94758227	+	0.000	0.000	Merged-chr3-94758240-64
NR53312--MA0741.1.KLF16	chr5	135134275	135134285	-	0.000	0.000	Merged-chr5-135134293-53
NR69170--MA0599.1.KLF5	chr9	64936740	64936749	+	0.000	0.000	Merged-chr9-64936635-11
NR58049--MA0741.1.KLF16	chr6	136518949	136518959	+	0.000	0.000	Merged-chr6-136519020-71
NR12422--MA0741.1.KLF16	chr11	105589601	105589611	+	0.000	0.000	Merged-chr11-105589746-85
NR29474--MA0599.1.KLF5	chr17	56009156	56009165	+	0.000	0.000	Merged-chr17-56009009-115
NR61905--MA0741.1.KLF16	chr7	105581283	105581293	-	0.000	0.000	Merged-chr7-105581404-62
NR69682--MA0741.1.KLF16	chr9	78481821	78481831	+	0.000	0.000	Merged-chr9-78481837-2
NR33944--MA0039.3.KLF4	chr19	41597652	41597662	+	0.000	0.000	Merged-chr19-41597559-38
NR53573--MA0742.1.Klf12	chr5	138161010	138161024	+	0.000	0.000	Merged-chr5-138161091-53
NR32323--MA0599.1.KLF5	chr18	76222449	76222458	+	0.000	0.000	Merged-chr18-76222464-24
NR48828--MA0741.1.KLF16	chr4	151108545	151108555	-	0.000	0.000	Merged-chr4-151108570-29
NR20868--MA0740.1.KLF14	chr14	70100048	70100061	+	0.000	0.000	Merged-chr14-70100170-54
NR4439--MA0599.1.KLF5	chr1	184034048	184034057	-	0.000	0.000	Merged-chr1-184034226-93
NR49302--MA0599.1.KLF5	chr5	8997187	8997196	+	0.000	0.000	Merged-chr5-8996968-123
NR526--MA0742.1.Klf12	chr1	39714007	39714021	-	0.000	0.000	Merged-chr1-39714046-47
NR56235--MA0742.1.Klf12	chr6	88832787	88832801	-	0.000	0.000	Merged-chr6-88832926-25
NR44542--MA0599.1.KLF5	chr4	11455284	11455293	-	0.000	0.000	Merged-chr4-11455280-34
NR51022--MA0742.1.Klf12	chr5	76951243	76951257	-	0.000	0.000	Merged-chr5-76951369-96
NR10414--MA0599.1.KLF5	chr11	60115376	60115385	+	0.000	0.000	Merged-chr11-60115208-93
NR22037--MA0493.1.Klf1	chr14	120478224	120478234	-	0.000	0.000	Merged-chr14-120478110-142
NR42580--MA0741.1.KLF16	chr3	108044862	108044872	+	0.000	0.000	Merged-chr3-108044861-49
NR57492--MA0740.1.KLF14	chr6	125191791	125191804	-	0.000	0.000	Merged-chr6-125191910-87
NR11074--MA0599.1.KLF5	chr11	75679098	75679107	+	0.000	0.000	Merged-chr11-75679379-107
NR70832--MA1107.1.KLF9	chr9	110449127	110449139	-	0.000	0.000	Merged-chr9-110449150-25
NR12490--MA0493.1.Klf1	chr11	106430783	106430793	+	0.000	0.000	Merged-chr11-106430638-37
NR26083--MA0493.1.Klf1	chr16	44210824	44210834	+	0.000	0.000	Merged-chr16-44210859-20
NR55515--MA0741.1.KLF16	chr6	54107359	54107369	-	0.000	0.000	Merged-chr6-54107486-10
NR7940--MA1107.1.KLF9	chr10	99459990	99460002	+	0.000	0.000	Merged-chr10-99459996-60
NR68980--MA0599.1.KLF5	chr9	59291499	59291508	+	0.000	0.000	Merged-chr9-59291508-66
NR47454--MA0742.1.Klf12	chr4	129500842	129500856	-	0.000	0.000	Merged-chr4-129500863-48
NR16501--MA0599.1.KLF5	chr13	33077252	33077261	-	0.000	0.000	Merged-chr13-33077340-51
NR36217--MA0599.1.KLF5	chr2	53654951	53654960	+	0.000	0.000	Merged-chr2-53654966-2
NR58899--MA0039.3.KLF4	chr7	6383306	6383316	-	0.000	0.000	Merged-chr7-6383352-66
NR11741--MA0599.1.KLF5	chr11	94322032	94322041	-	0.000	0.000	Merged-chr11-94321889-93
NR26965--MA0493.1.Klf1	chr16	90810494	90810504	-	0.000	0.000	Merged-chr16-90810372-70
NR5408--MA0599.1.KLF5	chr10	21353598	21353607	+	0.000	0.000	Merged-chr10-21353510-2
NR25543--MA0741.1.KLF16	chr16	20622574	20622584	-	0.000	0.000	Merged-chr16-20622479-9
NR36190--MA0741.1.KLF16	chr2	52378567	52378577	-	0.000	0.000	Merged-chr2-52378804-68
NR20081--MA0742.1.Klf12	chr14	45318578	45318592	+	0.000	0.000	Merged-chr14-45318502-85
NR23274--MA1107.1.KLF9	chr15	67290903	67290915	-	0.000	0.000	Merged-chr15-67291006-6
NR9669--MA0599.1.KLF5	chr11	29373593	29373602	-	0.000	0.000	Merged-chr11-29373741-75
NR6859--MA0741.1.KLF16	chr10	77978498	77978508	-	0.000	0.000	Merged-chr10-77978614-55
NR30625--MA0742.1.Klf12	chr17	87265980	87265994	+	0.000	0.000	Merged-chr17-87265881-68
NR70027--MA0493.1.Klf1	chr9	88858859	88858869	+	0.000	0.000	Merged-chr9-88858930-57
NR72685--MA1107.1.KLF9	chrX	152353050	152353062	-	0.000	0.000	Merged-chrX-152352945-26
NR41916--MA0740.1.KLF14	chr3	94758217	94758230	+	0.000	0.000	Merged-chr3-94758240-64
NR47443--MA0039.3.KLF4	chr4	129272591	129272601	+	0.000	0.000	Merged-chr4-129272515-32
NR10860--MA0742.1.Klf12	chr11	70510118	70510132	-	0.000	0.000	Merged-chr11-70510129-40
NR54038--MA0740.1.KLF14	chr5	144190216	144190229	-	0.000	0.000	Merged-chr5-144190229-35
NR70221--MA0740.1.KLF14	chr9	95750390	95750403	-	0.000	0.000	Merged-chr9-95750219-56
NR13594--MA0599.1.KLF5	chr12	17544860	17544869	+	0.000	0.000	Merged-chr12-17544915-80
NR40281--MA0741.1.KLF16	chr2	181287751	181287761	+	0.000	0.000	Merged-chr2-181287847-67
NR62529--MA0742.1.Klf12	chr7	120635180	120635194	-	0.000	0.000	Merged-chr7-120635408-90
NR10189--MA1107.1.KLF9	chr11	53706739	53706751	-	0.000	0.000	Merged-chr11-53706734-1
NR45462--MA0740.1.KLF14	chr4	53012128	53012141	-	0.000	0.000	Merged-chr4-53012213-75
NR7385--MA1107.1.KLF9	chr10	83534119	83534131	+	0.000	0.000	Merged-chr10-83533900-47
NR27746--MA0741.1.KLF16	chr17	13480007	13480017	-	0.000	0.000	Merged-chr17-13479919-17
NR8597--MA0599.1.KLF5	chr10	121507500	121507509	-	0.000	0.000	Merged-chr10-121507364-82
NR5672--MA0599.1.KLF5	chr10	39731478	39731487	-	0.000	0.000	Merged-chr10-39731442-1
NR30616--MA0741.1.KLF16	chr17	87107228	87107238	+	0.000	0.000	Merged-chr17-87107301-129
NR17268--MA0741.1.KLF16	chr13	59585301	59585311	-	0.000	0.000	Merged-chr13-59585318-80
NR35802--MA1107.1.KLF9	chr2	32931924	32931936	+	0.000	0.000	Merged-chr2-32931910-4
NR25400--MA0741.1.KLF16	chr16	16213272	16213282	-	0.000	0.000	Merged-chr16-16213421-42
NR30194--MA0657.1.KLF13	chr17	78916467	78916484	-	0.000	0.000	Merged-chr17-78916603-61
NR13360--MA1107.1.KLF9	chr12	4065643	4065655	+	0.000	0.000	Merged-chr12-4065716-30
NR48666--MA0741.1.KLF16	chr4	148140484	148140494	-	0.000	0.000	Merged-chr4-148140424-95
NR12592--MA0039.3.KLF4	chr11	109671939	109671949	-	0.000	0.000	Merged-chr11-109672054-52
NR926--MA0493.1.Klf1	chr1	61181510	61181520	+	0.000	0.000	Merged-chr1-61181462-55
NR47006--MA0599.1.KLF5	chr4	118135063	118135072	+	0.000	0.000	Merged-chr4-118134983-71
NR16828--MA0599.1.KLF5	chr13	47043438	47043447	+	0.000	0.000	Merged-chr13-47043518-72
NR68067--MA0599.1.KLF5	chr9	25186659	25186668	+	0.000	0.000	Merged-chr9-25186654-66
NR36123--MA0599.1.KLF5	chr2	48949489	48949498	+	0.000	0.000	Merged-chr2-48949437-98
NR33722--MA0741.1.KLF16	chr19	34846572	34846582	-	0.000	0.000	Merged-chr19-34846685-64
NR2604--MA0599.1.KLF5	chr1	135110214	135110223	+	0.000	0.000	Merged-chr1-135110367-4
NR1898--MA0741.1.KLF16	chr1	106515650	106515660	+	0.000	0.000	Merged-chr1-106515798-55
NR41897--MA0740.1.KLF14	chr3	94483002	94483015	-	0.000	0.000	Merged-chr3-94482974-4
NR50095--MA0039.3.KLF4	chr5	36722604	36722614	+	0.000	0.000	Merged-chr5-36722614-37
NR38903--MA0740.1.KLF14	chr2	150608596	150608609	+	0.000	0.000	Merged-chr2-150608735-106
NR23117--MA0039.3.KLF4	chr15	60120106	60120116	-	0.000	0.000	Merged-chr15-60120172-38
NR36779--MA0741.1.KLF16	chr2	76070764	76070774	+	0.000	0.000	Merged-chr2-76070778-23
NR70487--MA0039.3.KLF4	chr9	103426576	103426586	-	0.000	0.000	Merged-chr9-103426550-25
NR59564--MA1107.1.KLF9	chr7	25689340	25689352	+	0.000	0.000	Merged-chr7-25689415-98
NR44911--MA0741.1.KLF16	chr4	34882328	34882338	-	0.000	0.000	Merged-chr4-34882306-3
NR29787--MA0493.1.Klf1	chr17	65951265	65951275	+	0.000	0.000	Merged-chr17-65951140-56
NR20337--MA0599.1.KLF5	chr14	54517537	54517546	-	0.000	0.000	Merged-chr14-54517551-43
NR28848--MA0657.1.KLF13	chr17	35841730	35841747	-	0.000	0.000	Merged-chr17-35841564-66
NR40862--MA1107.1.KLF9	chr3	38497316	38497328	+	0.000	0.000	Merged-chr3-38497155-35
NR17273--MA0599.1.KLF5	chr13	59704631	59704640	+	0.000	0.000	Merged-chr13-59704642-41
NR52962--MA0741.1.KLF16	chr5	129941869	129941879	+	0.000	0.000	Merged-chr5-129941845-102
NR24678--MA0493.1.Klf1	chr15	98985894	98985904	-	0.000	0.000	Merged-chr15-98985703-57
NR23047--MA0599.1.KLF5	chr15	58213949	58213958	+	0.000	0.000	Merged-chr15-58214039-16
NR60915--MA0599.1.KLF5	chr7	67645244	67645253	-	0.000	0.000	Merged-chr7-67645376-76
NR69125--MA0493.1.Klf1	chr9	63737531	63737541	+	0.000	0.000	Merged-chr9-63737759-14
NR49616--MA0740.1.KLF14	chr5	24423571	24423584	+	0.000	0.000	Merged-chr5-24423684-50
NR7937--MA0741.1.KLF16	chr10	99268729	99268739	-	0.000	0.000	Merged-chr10-99268874-71
NR26167--MA0742.1.Klf12	chr16	46010417	46010431	+	0.000	0.000	Merged-chr16-46010604-102
NR58448--MA0493.1.Klf1	chr6	143327068	143327078	-	0.000	0.000	Merged-chr6-143327148-45
NR60808--MA0740.1.KLF14	chr7	64048782	64048795	-	0.000	0.000	Merged-chr7-64048843-48
NR57156--MA1107.1.KLF9	chr6	118197419	118197431	-	0.000	0.000	Merged-chr6-118197312-39
NR30202--MA0741.1.KLF16	chr17	78916472	78916482	-	0.000	0.000	Merged-chr17-78916603-61
NR26424--MA0599.1.KLF5	chr16	62832257	62832266	+	0.000	0.000	Merged-chr16-62832173-1
NR53641--MA0740.1.KLF14	chr5	139380487	139380500	-	0.000	0.000	Merged-chr5-139380615-34
NR8550--MA0740.1.KLF14	chr10	120697632	120697645	+	0.000	0.000	Merged-chr10-120697518-32
NR47629--MA0742.1.Klf12	chr4	131843405	131843419	-	0.000	0.000	Merged-chr4-131843494-43
NR59784--MA0493.1.Klf1	chr7	29001259	29001269	-	0.000	0.000	Merged-chr7-29001124-75
NR65558--MA0493.1.Klf1	chr8	72761839	72761849	-	0.000	0.000	Merged-chr8-72762020-68
NR49526--MA0599.1.KLF5	chr5	20702174	20702183	+	0.000	0.000	Merged-chr5-20702197-120
NR30836--MA0740.1.KLF14	chr18	5819883	5819896	+	0.000	0.000	Merged-chr18-5820020-28
NR52929--MA1107.1.KLF9	chr5	129586162	129586174	-	0.000	0.000	Merged-chr5-129586130-49
NR46572--MA0741.1.KLF16	chr4	106281444	106281454	+	0.000	0.000	Merged-chr4-106281606-32
NR45147--MA0039.3.KLF4	chr4	43171520	43171530	-	0.000	0.000	Merged-chr4-43171535-31
NR18280--MA0741.1.KLF16	chr13	101344174	101344184	+	0.000	0.000	Merged-chr13-101344260-14
NR2388--MA1107.1.KLF9	chr1	130522446	130522458	+	0.000	0.000	Merged-chr1-130522626-12
NR28677--MA0740.1.KLF14	chr17	34187396	34187409	-	0.000	0.000	Merged-chr17-34187443-76
NR13289--MA0741.1.KLF16	chr11	121204192	121204202	+	0.000	0.000	Merged-chr11-121204419-68
NR4146--MA0741.1.KLF16	chr1	178182343	178182353	+	0.000	0.000	Merged-chr1-178182458-49
NR11974--MA0599.1.KLF5	chr11	98149676	98149685	-	0.000	0.000	Merged-chr11-98149913-127
NR10049--MA0742.1.Klf12	chr11	50225320	50225334	+	0.000	0.000	Merged-chr11-50225207-103
NR49597--MA0740.1.KLF14	chr5	24348299	24348312	+	0.000	0.000	Merged-chr5-24348360-46
NR16725--MA0599.1.KLF5	chr13	43192069	43192078	+	0.000	0.000	Merged-chr13-43191968-21
NR65930--MA0599.1.KLF5	chr8	85037143	85037152	-	0.000	0.000	Merged-chr8-85037291-15
NR63194--MA1107.1.KLF9	chr7	132576463	132576475	+	0.000	0.000	Merged-chr7-132576269-107
NR20449--MA0599.1.KLF5	chr14	56575599	56575608	+	0.000	0.000	Merged-chr14-56575625-39
NR30454--MA0741.1.KLF16	chr17	83854489	83854499	+	0.000	0.000	Merged-chr17-83854411-35
NR14111--MA0599.1.KLF5	chr12	52383148	52383157	-	0.000	0.000	Merged-chr12-52383146-23
NR20910--MA0599.1.KLF5	chr14	70766806	70766815	-	0.000	0.000	Merged-chr14-70766772-69
NR3687--MA0741.1.KLF16	chr1	165841037	165841047	-	0.000	0.000	Merged-chr1-165841004-25
NR63522--MA0599.1.KLF5	chr7	139169315	139169324	+	0.000	0.000	Merged-chr7-139169350-23
NR12186--MA0742.1.Klf12	chr11	100770748	100770762	-	0.000	0.000	Merged-chr11-100770914-54
NR66232--MA0599.1.KLF5	chr8	95534061	95534070	+	0.000	0.000	Merged-chr8-95534115-30
NR38088--MA0599.1.KLF5	chr2	124610504	124610513	-	0.000	0.000	Merged-chr2-124610315-43
NR33479--MA0740.1.KLF14	chr19	21778298	21778311	+	0.000	0.000	Merged-chr19-21778385-93
NR31880--MA0741.1.KLF16	chr18	64527557	64527567	+	0.000	0.000	Merged-chr18-64527556-47
NR72565--MA0741.1.KLF16	chrX	136708341	136708351	-	0.000	0.000	Merged-chrX-136708336-25
NR36794--MA0493.1.Klf1	chr2	76648244	76648254	+	0.000	0.000	Merged-chr2-76648077-91
NR59690--MA0493.1.Klf1	chr7	27508320	27508330	-	0.000	0.000	Merged-chr7-27508351-96
NR70632--MA0599.1.KLF5	chr9	106685822	106685831	+	0.000	0.000	Merged-chr9-106685635-87
NR16044--MA0493.1.Klf1	chr12	118424070	118424080	-	0.000	0.000	Merged-chr12-118424167-25
NR13417--MA0741.1.KLF16	chr12	8521804	8521814	+	0.000	0.000	Merged-chr12-8521654-50
NR57413--MA0741.1.KLF16	chr6	124663032	124663042	+	0.000	0.000	Merged-chr6-124662986-64
NR9726--MA0741.1.KLF16	chr11	31870786	31870796	-	0.000	0.000	Merged-chr11-31870754-70
NR34066--MA0741.1.KLF16	chr19	45058481	45058491	+	0.000	0.000	Merged-chr19-45058529-63
