#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR3239--MA0495.2.MAFF	chr13	48516052	48516072	-	0.000	0.000	Merged-chr13-48516187-54
NR10872--MA0089.1.MAFG::NFE2L1	chr7	109458499	109458504	-	0.000	0.000	Merged-chr7-109458509-7
NR1189--MA0495.2.MAFF	chr10	45635338	45635358	+	0.000	0.000	Merged-chr10-45635407-27
NR3574--MA0496.2.MAFK	chr13	109822601	109822619	-	0.000	0.000	Merged-chr13-109822486-79
NR2838--MA0501.1.MAF::NFE2	chr12	102588578	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR3984--MA0591.1.Bach1::Mafk	chr14	79426597	79426611	-	0.000	0.000	Merged-chr14-79426592-49
NR6300--MA0659.1.MAFG	chr2	3742585	3742605	-	0.000	0.000	Merged-chr2-3742681-34
NR5386--MA0089.1.MAFG::NFE2L1	chr17	73263292	73263297	-	0.000	0.000	Merged-chr17-73263273-50
NR386--MA0496.2.MAFK	chr1	94497026	94497044	+	0.000	0.000	Merged-chr1-94497080-23
NR171--MA0496.2.MAFK	chr1	53945958	53945976	-	0.000	0.000	Merged-chr1-53945969-15
NR8587--MA0117.2.Mafb	chr4	129335640	129335651	+	0.000	0.000	Merged-chr4-129335558-95
NR5662--MA0117.2.Mafb	chr18	39185933	39185944	-	0.000	0.000	Merged-chr18-39185847-29
NR4189--MA0591.1.Bach1::Mafk	chr15	34390212	34390226	+	0.000	0.000	Merged-chr15-34390161-14
NR1845--MA0089.1.MAFG::NFE2L1	chr11	33939666	33939671	-	0.000	0.000	Merged-chr11-33939802-1
NR4920--MA0089.1.MAFG::NFE2L1	chr16	84800308	84800313	+	0.000	0.000	Merged-chr16-84800124-30
NR10204--MA0089.1.MAFG::NFE2L1	chr6	131404460	131404465	+	0.000	0.000	Merged-chr6-131404505-15
NR10751--MA0496.2.MAFK	chr7	84750043	84750061	-	0.000	0.000	Merged-chr7-84750055-36
NR4653--MA0501.1.MAF::NFE2	chr16	20804595	20804609	-	0.000	0.000	Merged-chr16-20804779-46
NR3830--MA0495.2.MAFF	chr14	59087335	59087355	-	0.000	0.000	Merged-chr14-59087274-14
NR7552--MA0591.1.Bach1::Mafk	chr3	40653193	40653207	+	0.000	0.000	Merged-chr3-40653222-50
NR11194--MA0117.2.Mafb	chr8	3587663	3587674	-	0.000	0.000	Merged-chr8-3587694-26
NR11053--MA0496.2.MAFK	chr7	127014385	127014403	-	0.000	0.000	Merged-chr7-127014477-45
NR2006--MA0089.1.MAFG::NFE2L1	chr11	67580640	67580645	+	0.000	0.000	Merged-chr11-67580687-16
NR2297--MA0495.2.MAFF	chr11	106387154	106387174	+	0.000	0.000	Merged-chr11-106387264-9
NR8361--MA0496.2.MAFK	chr4	88998480	88998498	+	0.000	0.000	Merged-chr4-88998396-38
NR597--MA0089.1.MAFG::NFE2L1	chr1	151236796	151236801	+	0.000	0.000	Merged-chr1-151236737-36
NR6225--MA0089.1.MAFG::NFE2L1	chr19	56756638	56756643	-	0.000	0.000	Merged-chr19-56756635-43
NR11435--MA0089.1.MAFG::NFE2L1	chr8	84689264	84689269	-	0.000	0.000	Merged-chr8-84689283-39
NR2296--MA0089.1.MAFG::NFE2L1	chr11	106255869	106255874	-	0.000	0.000	Merged-chr11-106255994-73
NR118--MA0089.1.MAFG::NFE2L1	chr1	39559237	39559242	+	0.000	0.000	Merged-chr1-39559167-24
NR9113--MA0117.2.Mafb	chr5	77170677	77170688	-	0.000	0.000	Merged-chr5-77170742-14
NR8081--MA0591.1.Bach1::Mafk	chr3	153764832	153764846	+	0.000	0.000	Merged-chr3-153764846-117
NR193--MA0089.1.MAFG::NFE2L1	chr1	58742727	58742732	+	0.000	0.000	Merged-chr1-58742743-31
NR1830--MA0089.1.MAFG::NFE2L1	chr11	32542734	32542739	+	0.000	0.000	Merged-chr11-32542755-79
NR12212--MA0591.1.Bach1::Mafk	chr9	96818554	96818568	-	0.000	0.000	Merged-chr9-96818698-31
NR7208--MA0591.1.Bach1::Mafk	chr2	155819225	155819239	+	0.000	0.000	Merged-chr2-155819195-52
NR5191--MA0591.1.Bach1::Mafk	chr17	31176458	31176472	+	0.000	0.000	Merged-chr17-31176516-21
NR10317--MA0089.1.MAFG::NFE2L1	chr6	143868435	143868440	-	0.000	0.000	Merged-chr6-143868417-58
NR4922--MA0659.1.MAFG	chr16	84879329	84879349	-	0.000	0.000	Merged-chr16-84879378-33
NR10879--MA0591.1.Bach1::Mafk	chr7	110237663	110237677	-	0.000	0.000	Merged-chr7-110237722-33
NR424--MA0591.1.Bach1::Mafk	chr1	107590319	107590333	+	0.000	0.000	Merged-chr1-107590197-16
NR11994--MA0495.2.MAFF	chr9	62425367	62425387	-	0.000	0.000	Merged-chr9-62425384-15
NR2119--MA0089.1.MAFG::NFE2L1	chr11	80505098	80505103	+	0.000	0.000	Merged-chr11-80505144-23
NR11824--MA0089.1.MAFG::NFE2L1	chr9	15104004	15104009	+	0.000	0.000	Merged-chr9-15103870-28
NR6092--MA0496.2.MAFK	chr19	32524045	32524063	+	0.000	0.000	Merged-chr19-32523975-16
NR8267--MA0501.1.MAF::NFE2	chr4	59204836	59204850	-	0.000	0.000	Merged-chr4-59204829-36
NR11900--MA0591.1.Bach1::Mafk	chr9	48817501	48817515	+	0.000	0.000	Merged-chr9-48817420-28
NR523--MA0117.2.Mafb	chr1	134059969	134059980	+	0.000	0.000	Merged-chr1-134060082-41
NR1134--MA0501.1.MAF::NFE2	chr10	34418439	34418453	-	0.000	0.000	Merged-chr10-34418340-93
NR3604--MA0659.1.MAFG	chr13	113170408	113170428	+	0.000	0.000	Merged-chr13-113170375-49
NR3511--MA0089.1.MAFG::NFE2L1	chr13	105377194	105377199	-	0.000	0.000	Merged-chr13-105377302-26
NR7182--MA0496.2.MAFK	chr2	153350990	153351008	+	0.000	0.000	Merged-chr2-153350886-63
NR9690--MA0089.1.MAFG::NFE2L1	chr6	47650897	47650902	+	0.000	0.000	Merged-chr6-47651048-39
NR9831--MA0591.1.Bach1::Mafk	chr6	72881455	72881469	+	0.000	0.000	Merged-chr6-72881581-61
NR5656--MA0496.2.MAFK	chr18	39035418	39035436	+	0.000	0.000	Merged-chr18-39035384-28
NR9339--MA0089.1.MAFG::NFE2L1	chr5	114773548	114773553	-	0.000	0.000	Merged-chr5-114773401-70
NR11837--MA0089.1.MAFG::NFE2L1	chr9	25592348	25592353	-	0.000	0.000	Merged-chr9-25592229-40
NR3928--MA0089.1.MAFG::NFE2L1	chr14	73117001	73117006	-	0.000	0.000	Merged-chr14-73117167-52
NR7057--MA0501.1.MAF::NFE2	chr2	144753639	144753653	-	0.000	0.000	Merged-chr2-144753678-53
NR11909--MA0501.1.MAF::NFE2	chr9	51961322	51961336	+	0.000	0.000	Merged-chr9-51961362-1
NR11365--MA0591.1.Bach1::Mafk	chr8	71587146	71587160	+	0.000	0.000	Merged-chr8-71587200-14
NR6136--MA0089.1.MAFG::NFE2L1	chr19	41366776	41366781	-	0.000	0.000	Merged-chr19-41366765-21
NR2698--MA0089.1.MAFG::NFE2L1	chr12	80211434	80211439	+	0.000	0.000	Merged-chr12-80211304-22
NR8080--MA0495.2.MAFF	chr3	153764829	153764849	-	0.000	0.000	Merged-chr3-153764846-117
NR1654--MA0089.1.MAFG::NFE2L1	chr10	122748724	122748729	-	0.000	0.000	Merged-chr10-122748643-28
NR2707--MA0591.1.Bach1::Mafk	chr12	82284813	82284827	-	0.000	0.000	Merged-chr12-82284829-46
NR10452--MA0591.1.Bach1::Mafk	chr7	16314090	16314104	+	0.000	0.000	Merged-chr7-16314036-50
NR11766--MA0495.2.MAFF	chr8	128148522	128148542	-	0.000	0.000	Merged-chr8-128148641-36
NR6021--MA0089.1.MAFG::NFE2L1	chr19	16684948	16684953	-	0.000	0.000	Merged-chr19-16685068-14
NR511--MA0591.1.Bach1::Mafk	chr1	131384554	131384568	-	0.000	0.000	Merged-chr1-131384650-38
NR8532--MA0591.1.Bach1::Mafk	chr4	120044801	120044815	-	0.000	0.000	Merged-chr4-120044912-16
NR8196--MA0089.1.MAFG::NFE2L1	chr4	40722281	40722286	+	0.000	0.000	Merged-chr4-40722214-26
NR6746--MA0496.2.MAFK	chr2	103662264	103662282	-	0.000	0.000	Merged-chr2-103662304-51
NR4822--MA0495.2.MAFF	chr16	52418693	52418713	-	0.000	0.000	Merged-chr16-52418568-49
NR11322--MA0591.1.Bach1::Mafk	chr8	66495990	66496004	-	0.000	0.000	Merged-chr8-66495916-40
NR10719--MA0089.1.MAFG::NFE2L1	chr7	81789498	81789503	-	0.000	0.000	Merged-chr7-81789360-69
NR6731--MA0501.1.MAF::NFE2	chr2	102401074	102401088	-	0.000	0.000	Merged-chr2-102401021-85
NR8082--MA0659.1.MAFG	chr3	153764829	153764849	+	0.000	0.000	Merged-chr3-153764846-117
NR4164--MA0089.1.MAFG::NFE2L1	chr15	21885342	21885347	-	0.000	0.000	Merged-chr15-21885373-15
NR11768--MA0659.1.MAFG	chr8	128148522	128148542	-	0.000	0.000	Merged-chr8-128148641-36
NR11976--MA0496.2.MAFK	chr9	61277815	61277833	+	0.000	0.000	Merged-chr9-61277901-26
NR3854--MA0501.1.MAF::NFE2	chr14	62851113	62851127	-	0.000	0.000	Merged-chr14-62851095-38
NR10582--MA0591.1.Bach1::Mafk	chr7	51756411	51756425	-	0.000	0.000	Merged-chr7-51756471-16
NR6901--MA0089.1.MAFG::NFE2L1	chr2	118660077	118660082	+	0.000	0.000	Merged-chr2-118660101-45
NR11923--MA0591.1.Bach1::Mafk	chr9	55209112	55209126	-	0.000	0.000	Merged-chr9-55209102-59
NR6034--MA0089.1.MAFG::NFE2L1	chr19	21144872	21144877	-	0.000	0.000	Merged-chr19-21144812-47
NR452--MA0659.1.MAFG	chr1	120245346	120245366	-	0.000	0.000	Merged-chr1-120245236-2
NR9725--MA0501.1.MAF::NFE2	chr6	52825668	52825682	-	0.000	0.000	Merged-chr6-52825813-18
NR6462--MA0659.1.MAFG	chr2	34945756	34945776	-	0.000	0.000	Merged-chr2-34945759-18
NR4987--MA0591.1.Bach1::Mafk	chr16	93787992	93788006	-	0.000	0.000	Merged-chr16-93787829-41
NR11515--MA0496.2.MAFK	chr8	105170475	105170493	+	0.000	0.000	Merged-chr8-105170559-11
NR518--MA0089.1.MAFG::NFE2L1	chr1	133159538	133159543	+	0.000	0.000	Merged-chr1-133159409-33
NR4279--MA0591.1.Bach1::Mafk	chr15	58927830	58927844	-	0.000	0.000	Merged-chr15-58927815-41
NR2644--MA0501.1.MAF::NFE2	chr12	54353322	54353336	-	0.000	0.000	Merged-chr12-54353201-29
NR10412--MA0501.1.MAF::NFE2	chr7	3444859	3444873	+	0.000	0.000	Merged-chr7-3444811-26
NR4768--MA0089.1.MAFG::NFE2L1	chr16	44362215	44362220	-	0.000	0.000	Merged-chr16-44362356-45
NR5507--MA0089.1.MAFG::NFE2L1	chr17	88060053	88060058	-	0.000	0.000	Merged-chr17-88060218-12
NR5697--MA0089.1.MAFG::NFE2L1	chr18	46447743	46447748	+	0.000	0.000	Merged-chr18-46447727-33
NR12066--MA0591.1.Bach1::Mafk	chr9	75408030	75408044	+	0.000	0.000	Merged-chr9-75408031-5
NR9721--MA0495.2.MAFF	chr6	52825668	52825688	-	0.000	0.000	Merged-chr6-52825813-18
NR3375--MA0501.1.MAF::NFE2	chr13	81685085	81685099	-	0.000	0.000	Merged-chr13-81685096-36
NR9666--MA0501.1.MAF::NFE2	chr6	34869614	34869628	+	0.000	0.000	Merged-chr6-34869594-48
NR1476--MA0591.1.Bach1::Mafk	chr10	95300353	95300367	-	0.000	0.000	Merged-chr10-95300532-5
NR6456--MA0495.2.MAFF	chr2	34945756	34945776	+	0.000	0.000	Merged-chr2-34945759-18
NR10016--MA0659.1.MAFG	chr6	113047264	113047284	-	0.000	0.000	Merged-chr6-113047446-32
NR8508--MA0089.1.MAFG::NFE2L1	chr4	116807517	116807522	+	0.000	0.000	Merged-chr4-116807606-59
NR3864--MA0117.2.Mafb	chr14	64434220	64434231	+	0.000	0.000	Merged-chr14-64434245-45
NR4579--MA0089.1.MAFG::NFE2L1	chr15	103215408	103215413	+	0.000	0.000	Merged-chr15-103215427-34
NR12345--MA0591.1.Bach1::Mafk	chr9	117927203	117927217	-	0.000	0.000	Merged-chr9-117927282-85
NR127--MA0501.1.MAF::NFE2	chr1	40393362	40393376	-	0.000	0.000	Merged-chr1-40393516-44
NR1376--MA0089.1.MAFG::NFE2L1	chr10	81505459	81505464	-	0.000	0.000	Merged-chr10-81505422-22
NR6610--MA0089.1.MAFG::NFE2L1	chr2	70825395	70825400	-	0.000	0.000	Merged-chr2-70825351-152
NR2316--MA0495.2.MAFF	chr11	108094971	108094991	-	0.000	0.000	Merged-chr11-108095008-29
NR4842--MA0117.2.Mafb	chr16	55888376	55888387	-	0.000	0.000	Merged-chr16-55888204-77
NR6428--MA0591.1.Bach1::Mafk	chr2	32917700	32917714	+	0.000	0.000	Merged-chr2-32917728-38
NR12068--MA0496.2.MAFK	chr9	75408028	75408046	+	0.000	0.000	Merged-chr9-75408031-5
NR5837--MA0591.1.Bach1::Mafk	chr18	78014753	78014767	-	0.000	0.000	Merged-chr18-78014896-40
NR3261--MA0591.1.Bach1::Mafk	chr13	52807786	52807800	+	0.000	0.000	Merged-chr13-52807824-44
NR9459--MA0501.1.MAF::NFE2	chr5	140637018	140637032	-	0.000	0.000	Merged-chr5-140636895-23
NR3622--MA0089.1.MAFG::NFE2L1	chr13	114886250	114886255	+	0.000	0.000	Merged-chr13-114886416-28
NR11040--MA0089.1.MAFG::NFE2L1	chr7	126584849	126584854	-	0.000	0.000	Merged-chr7-126584739-30
NR10817--MA0089.1.MAFG::NFE2L1	chr7	101905924	101905929	-	0.000	0.000	Merged-chr7-101905958-61
NR7956--MA0089.1.MAFG::NFE2L1	chr3	139245614	139245619	-	0.000	0.000	Merged-chr3-139245505-16
NR8633--MA0117.2.Mafb	chr4	135155688	135155699	+	0.000	0.000	Merged-chr4-135155615-17
NR10448--MA0496.2.MAFK	chr7	16057371	16057389	+	0.000	0.000	Merged-chr7-16057177-61
NR8406--MA0089.1.MAFG::NFE2L1	chr4	99929763	99929768	+	0.000	0.000	Merged-chr4-99929700-86
NR5947--MA0501.1.MAF::NFE2	chr19	4299739	4299753	-	0.000	0.000	Merged-chr19-4299826-2
NR4187--MA0495.2.MAFF	chr15	34390209	34390229	+	0.000	0.000	Merged-chr15-34390161-14
NR8828--MA0496.2.MAFK	chr4	152196520	152196538	+	0.000	0.000	Merged-chr4-152196535-12
NR1051--MA0501.1.MAF::NFE2	chr10	18844988	18845002	+	0.000	0.000	Merged-chr10-18845106-45
NR11937--MA0501.1.MAF::NFE2	chr9	57421458	57421472	-	0.000	0.000	Merged-chr9-57421302-52
NR9046--MA0089.1.MAFG::NFE2L1	chr5	57964485	57964490	-	0.000	0.000	Merged-chr5-57964492-18
NR1489--MA0089.1.MAFG::NFE2L1	chr10	95914631	95914636	-	0.000	0.000	Merged-chr10-95914776-60
NR2567--MA0495.2.MAFF	chr12	26439436	26439456	+	0.000	0.000	Merged-chr12-26439536-15
NR3748--MA0117.2.Mafb	chr14	31780913	31780924	-	0.000	0.000	Merged-chr14-31780897-6
NR2290--MA0089.1.MAFG::NFE2L1	chr11	104664068	104664073	+	0.000	0.000	Merged-chr11-104664090-22
NR6458--MA0117.2.Mafb	chr2	34945756	34945767	+	0.000	0.000	Merged-chr2-34945759-18
NR12507--MA0496.2.MAFK	chrX	98291828	98291846	-	0.000	0.000	Merged-chrX-98292021-23
NR1208--MA0496.2.MAFK	chr10	53344049	53344067	+	0.000	0.000	Merged-chr10-53344095-9
NR5944--MA0495.2.MAFF	chr19	4299730	4299750	-	0.000	0.000	Merged-chr19-4299826-2
NR6925--MA0089.1.MAFG::NFE2L1	chr2	125456243	125456248	+	0.000	0.000	Merged-chr2-125456296-22
NR4346--MA0591.1.Bach1::Mafk	chr15	64191472	64191486	+	0.000	0.000	Merged-chr15-64191593-19
NR407--MA0591.1.Bach1::Mafk	chr1	105356683	105356697	+	0.000	0.000	Merged-chr1-105356672-84
NR4109--MA0591.1.Bach1::Mafk	chr14	121965185	121965199	+	0.000	0.000	Merged-chr14-121965362-59
NR491--MA0495.2.MAFF	chr1	128767220	128767240	+	0.000	0.000	Merged-chr1-128767161-51
NR9741--MA0117.2.Mafb	chr6	54760026	54760037	-	0.000	0.000	Merged-chr6-54760187-57
NR11355--MA0089.1.MAFG::NFE2L1	chr8	70610240	70610245	-	0.000	0.000	Merged-chr8-70610135-145
NR212--MA0089.1.MAFG::NFE2L1	chr1	60916635	60916640	-	0.000	0.000	Merged-chr1-60916726-62
NR5946--MA0659.1.MAFG	chr19	4299730	4299750	-	0.000	0.000	Merged-chr19-4299826-2
NR7671--MA0496.2.MAFK	chr3	87744157	87744175	+	0.000	0.000	Merged-chr3-87744056-12
NR5882--MA0089.1.MAFG::NFE2L1	chr18	81385816	81385821	-	0.000	0.000	Merged-chr18-81385709-31
NR11668--MA0496.2.MAFK	chr8	123287511	123287529	+	0.000	0.000	Merged-chr8-123287508-25
NR6216--MA0591.1.Bach1::Mafk	chr19	55866022	55866036	-	0.000	0.000	Merged-chr19-55866165-31
NR4890--MA0495.2.MAFF	chr16	75903184	75903204	-	0.000	0.000	Merged-chr16-75903251-33
NR11619--MA0501.1.MAF::NFE2	chr8	117772792	117772806	+	0.000	0.000	Merged-chr8-117772652-68
NR3746--MA0496.2.MAFK	chr14	31662029	31662047	+	0.000	0.000	Merged-chr14-31662081-78
NR260--MA0591.1.Bach1::Mafk	chr1	75179397	75179411	+	0.000	0.000	Merged-chr1-75179465-11
NR6241--MA0496.2.MAFK	chr19	58104747	58104765	+	0.000	0.000	Merged-chr19-58104736-34
NR6447--MA0089.1.MAFG::NFE2L1	chr2	34494420	34494425	-	0.000	0.000	Merged-chr2-34494375-14
NR6332--MA0089.1.MAFG::NFE2L1	chr2	11100473	11100478	+	0.000	0.000	Merged-chr2-11100320-38
NR9746--MA0659.1.MAFG	chr6	54775914	54775934	+	0.000	0.000	Merged-chr6-54775842-27
NR3666--MA0495.2.MAFF	chr14	8099810	8099830	-	0.000	0.000	Merged-chr14-8099733-53
NR3858--MA0496.2.MAFK	chr14	62873170	62873188	-	0.000	0.000	Merged-chr14-62873140-26
NR5618--MA0089.1.MAFG::NFE2L1	chr18	32485149	32485154	+	0.000	0.000	Merged-chr18-32485174-19
NR3835--MA0089.1.MAFG::NFE2L1	chr14	59397160	59397165	-	0.000	0.000	Merged-chr14-59397210-50
NR601--MA0089.1.MAFG::NFE2L1	chr1	151698037	151698042	+	0.000	0.000	Merged-chr1-151698105-31
NR9622--MA0089.1.MAFG::NFE2L1	chr6	24527544	24527549	+	0.000	0.000	Merged-chr6-24527621-68
NR9871--MA0117.2.Mafb	chr6	87503155	87503166	+	0.000	0.000	Merged-chr6-87503108-103
NR1822--MA0591.1.Bach1::Mafk	chr11	30190227	30190241	+	0.000	0.000	Merged-chr11-30190229-31
NR4892--MA0659.1.MAFG	chr16	75903184	75903204	-	0.000	0.000	Merged-chr16-75903251-33
NR1164--MA0495.2.MAFF	chr10	40310008	40310028	+	0.000	0.000	Merged-chr10-40310287-68
NR11113--MA0496.2.MAFK	chr7	139011309	139011327	+	0.000	0.000	Merged-chr7-139011277-19
NR9333--MA0089.1.MAFG::NFE2L1	chr5	113613431	113613436	-	0.000	0.000	Merged-chr5-113613297-13
NR6583--MA0591.1.Bach1::Mafk	chr2	62630554	62630568	-	0.000	0.000	Merged-chr2-62630676-23
NR905--MA0117.2.Mafb	chr1	185204099	185204110	+	0.000	0.000	Merged-chr1-185204112-85
NR3538--MA0117.2.Mafb	chr13	108527177	108527188	+	0.000	0.000	Merged-chr13-108527257-30
NR384--MA0495.2.MAFF	chr1	94497025	94497045	-	0.000	0.000	Merged-chr1-94497080-23
NR5780--MA0089.1.MAFG::NFE2L1	chr18	65395640	65395645	+	0.000	0.000	Merged-chr18-65395765-31
NR9764--MA0659.1.MAFG	chr6	59411873	59411893	+	0.000	0.000	Merged-chr6-59411943-3
NR4440--MA0659.1.MAFG	chr15	81872293	81872313	-	0.000	0.000	Merged-chr15-81872198-88
NR5992--MA0591.1.Bach1::Mafk	chr19	10497697	10497711	-	0.000	0.000	Merged-chr19-10497777-4
NR8435--MA0495.2.MAFF	chr4	106869719	106869739	-	0.000	0.000	Merged-chr4-106869679-64
NR5035--MA0496.2.MAFK	chr16	96358153	96358171	+	0.000	0.000	Merged-chr16-96358039-35
NR412--MA0089.1.MAFG::NFE2L1	chr1	106171605	106171610	-	0.000	0.000	Merged-chr1-106171565-10
NR11440--MA0089.1.MAFG::NFE2L1	chr8	85555384	85555389	+	0.000	0.000	Merged-chr8-85555240-122
NR1372--MA0089.1.MAFG::NFE2L1	chr10	80999949	80999954	-	0.000	0.000	Merged-chr10-81000017-24
NR5156--MA0496.2.MAFK	chr17	24344785	24344803	+	0.000	0.000	Merged-chr17-24344874-27
NR123--MA0089.1.MAFG::NFE2L1	chr1	40358882	40358887	+	0.000	0.000	Merged-chr1-40359035-4
NR12571--MA0089.1.MAFG::NFE2L1	chrX	163848715	163848720	+	0.000	0.000	Merged-chrX-163848776-29
NR8290--MA0089.1.MAFG::NFE2L1	chr4	63372206	63372211	-	0.000	0.000	Merged-chr4-63372139-33
NR6138--MA0501.1.MAF::NFE2	chr19	41366766	41366780	-	0.000	0.000	Merged-chr19-41366765-21
NR338--MA0089.1.MAFG::NFE2L1	chr1	88584829	88584834	+	0.000	0.000	Merged-chr1-88584728-18
NR6054--MA0495.2.MAFF	chr19	24225014	24225034	-	0.000	0.000	Merged-chr19-24225135-80
NR8645--MA0496.2.MAFK	chr4	135876716	135876734	+	0.000	0.000	Merged-chr4-135876762-48
NR11742--MA0089.1.MAFG::NFE2L1	chr8	126971098	126971103	-	0.000	0.000	Merged-chr8-126971027-48
NR4280--MA0501.1.MAF::NFE2	chr15	58927827	58927841	-	0.000	0.000	Merged-chr15-58927815-41
NR1193--MA0659.1.MAFG	chr10	45635338	45635358	+	0.000	0.000	Merged-chr10-45635407-27
NR9408--MA0591.1.Bach1::Mafk	chr5	125137531	125137545	+	0.000	0.000	Merged-chr5-125137642-19
NR5864--MA0495.2.MAFF	chr18	80554953	80554973	+	0.000	0.000	Merged-chr18-80555147-42
NR12113--MA0591.1.Bach1::Mafk	chr9	82967396	82967410	-	0.000	0.000	Merged-chr9-82967336-26
NR12382--MA0089.1.MAFG::NFE2L1	chr9	121354998	121355003	+	0.000	0.000	Merged-chr9-121354935-22
NR10498--MA0496.2.MAFK	chr7	25107336	25107354	-	0.000	0.000	Merged-chr7-25107253-25
NR1608--MA0591.1.Bach1::Mafk	chr10	117839174	117839188	+	0.000	0.000	Merged-chr10-117839249-9
NR325--MA0591.1.Bach1::Mafk	chr1	87621602	87621616	+	0.000	0.000	Merged-chr1-87621669-41
NR9533--MA0089.1.MAFG::NFE2L1	chr5	149604957	149604962	+	0.000	0.000	Merged-chr5-149605038-10
NR5605--MA0591.1.Bach1::Mafk	chr18	23754632	23754646	-	0.000	0.000	Merged-chr18-23754514-42
NR8113--MA0089.1.MAFG::NFE2L1	chr4	3062763	3062768	+	0.000	0.000	Merged-chr4-3062648-2
NR8210--MA0501.1.MAF::NFE2	chr4	43052782	43052796	+	0.000	0.000	Merged-chr4-43052876-24
NR4539--MA0659.1.MAFG	chr15	99284737	99284757	+	0.000	0.000	Merged-chr15-99284805-29
NR2218--MA0496.2.MAFK	chr11	94386616	94386634	+	0.000	0.000	Merged-chr11-94386453-49
NR8819--MA0089.1.MAFG::NFE2L1	chr4	150909918	150909923	-	0.000	0.000	Merged-chr4-150909856-55
NR4546--MA0495.2.MAFF	chr15	100265724	100265744	-	0.000	0.000	Merged-chr15-100265875-19
NR11264--MA0089.1.MAFG::NFE2L1	chr8	27137160	27137165	-	0.000	0.000	Merged-chr8-27137178-38
NR529--MA0501.1.MAF::NFE2	chr1	134560543	134560557	+	0.000	0.000	Merged-chr1-134560564-90
NR5772--MA0659.1.MAFG	chr18	64476938	64476958	+	0.000	0.000	Merged-chr18-64476957-10
NR814--MA0089.1.MAFG::NFE2L1	chr1	180941000	180941005	+	0.000	0.000	Merged-chr1-180940937-14
NR1258--MA0496.2.MAFK	chr10	60162723	60162741	-	0.000	0.000	Merged-chr10-60162645-38
NR323--MA0089.1.MAFG::NFE2L1	chr1	87098822	87098827	+	0.000	0.000	Merged-chr1-87098850-16
NR1660--MA0501.1.MAF::NFE2	chr10	123190269	123190283	+	0.000	0.000	Merged-chr10-123190347-22
NR6090--MA0495.2.MAFF	chr19	32524044	32524064	-	0.000	0.000	Merged-chr19-32523975-16
NR6296--MA0495.2.MAFF	chr2	3742585	3742605	+	0.000	0.000	Merged-chr2-3742681-34
NR11817--MA0495.2.MAFF	chr9	14559639	14559659	-	0.000	0.000	Merged-chr9-14559722-16
NR9540--MA0591.1.Bach1::Mafk	chr5	150594652	150594666	+	0.000	0.000	Merged-chr5-150594562-11
NR10146--MA0089.1.MAFG::NFE2L1	chr6	127448287	127448292	-	0.000	0.000	Merged-chr6-127448153-29
NR919--MA0117.2.Mafb	chr1	186676420	186676431	+	0.000	0.000	Merged-chr1-186676331-13
NR1874--MA0089.1.MAFG::NFE2L1	chr11	46375218	46375223	-	0.000	0.000	Merged-chr11-46375177-31
NR7487--MA0089.1.MAFG::NFE2L1	chr3	9853483	9853488	-	0.000	0.000	Merged-chr3-9853322-69
NR158--MA0117.2.Mafb	chr1	52011358	52011369	+	0.000	0.000	Merged-chr1-52011364-58
NR1966--MA0495.2.MAFF	chr11	60935531	60935551	-	0.000	0.000	Merged-chr11-60935533-50
NR4788--MA0089.1.MAFG::NFE2L1	chr16	46001705	46001710	+	0.000	0.000	Merged-chr16-46001866-55
NR7863--MA0089.1.MAFG::NFE2L1	chr3	122709998	122710003	+	0.000	0.000	Merged-chr3-122709895-3
NR4436--MA0591.1.Bach1::Mafk	chr15	81522306	81522320	+	0.000	0.000	Merged-chr15-81522350-9
NR1961--MA0089.1.MAFG::NFE2L1	chr11	59948063	59948068	-	0.000	0.000	Merged-chr11-59948201-57
NR2456--MA0501.1.MAF::NFE2	chr11	119877335	119877349	+	0.000	0.000	Merged-chr11-119877317-14
NR7146--MA0117.2.Mafb	chr2	150861260	150861271	+	0.000	0.000	Merged-chr2-150861270-8
NR12481--MA0496.2.MAFK	chrX	77801763	77801781	+	0.000	0.000	Merged-chrX-77801758-16
NR221--MA0089.1.MAFG::NFE2L1	chr1	62843348	62843353	-	0.000	0.000	Merged-chr1-62843391-6
NR1685--MA0089.1.MAFG::NFE2L1	chr10	127178892	127178897	-	0.000	0.000	Merged-chr10-127178772-9
NR1762--MA0659.1.MAFG	chr11	6267841	6267861	+	0.000	0.000	Merged-chr11-6267788-45
NR8528--MA0089.1.MAFG::NFE2L1	chr4	119947741	119947746	-	0.000	0.000	Merged-chr4-119947761-47
NR2151--MA0496.2.MAFK	chr11	85324147	85324165	-	0.000	0.000	Merged-chr11-85324179-42
NR11088--MA0089.1.MAFG::NFE2L1	chr7	132686630	132686635	-	0.000	0.000	Merged-chr7-132686748-28
NR10911--MA0089.1.MAFG::NFE2L1	chr7	113143717	113143722	+	0.000	0.000	Merged-chr7-113143723-32
