#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR14094--MA0496.2.MAFK	chr9	7776015	7776033	-	0.000	0.000	Merged-chr9-7776145-26
NR6995--MA0089.1.MAFG::NFE2L1	chr18	73846798	73846803	+	0.000	0.000	Merged-chr18-73846935-30
NR5974--MA0501.1.MAF::NFE2	chr16	87665452	87665466	+	0.000	0.000	Merged-chr16-87665627-46
NR1077--MA0495.2.MAFF	chr1	180403754	180403774	+	0.000	0.000	Merged-chr1-180403715-60
NR15086--MA0495.2.MAFF	chrX	166317038	166317058	-	0.000	0.000	Merged-chrX-166317073-39
NR5718--MA0496.2.MAFK	chr16	43303489	43303507	+	0.000	0.000	Merged-chr16-43303663-37
NR3111--MA0089.1.MAFG::NFE2L1	chr12	73716047	73716052	+	0.000	0.000	Merged-chr12-73715902-65
NR7143--MA0591.1.Bach1::Mafk	chr19	3851891	3851905	-	0.000	0.000	Merged-chr19-3851775-57
NR5210--MA0659.1.MAFG	chr15	58655206	58655226	-	0.000	0.000	Merged-chr15-58655104-54
NR12900--MA0501.1.MAF::NFE2	chr7	88460101	88460115	+	0.000	0.000	Merged-chr7-88459917-15
NR6752--MA0659.1.MAFG	chr18	32941393	32941413	+	0.000	0.000	Merged-chr18-32941218-63
NR5432--MA0495.2.MAFF	chr15	97581874	97581894	+	0.000	0.000	Merged-chr15-97581834-38
NR13807--MA0501.1.MAF::NFE2	chr8	94186730	94186744	+	0.000	0.000	Merged-chr8-94186753-31
NR12804--MA0501.1.MAF::NFE2	chr7	72270220	72270234	-	0.000	0.000	Merged-chr7-72270231-51
NR3413--MA0089.1.MAFG::NFE2L1	chr12	112994472	112994477	+	0.000	0.000	Merged-chr12-112994371-22
NR1630--MA0089.1.MAFG::NFE2L1	chr10	66853313	66853318	-	0.000	0.000	Merged-chr10-66853301-43
NR1739--MA0501.1.MAF::NFE2	chr10	80606583	80606597	-	0.000	0.000	Merged-chr10-80606564-22
NR14692--MA0659.1.MAFG	chr9	114787911	114787931	-	0.000	0.000	Merged-chr9-114787935-34
NR2398--MA0089.1.MAFG::NFE2L1	chr11	53350912	53350917	-	0.000	0.000	Merged-chr11-53350915-81
NR6063--MA0501.1.MAF::NFE2	chr16	94660247	94660261	-	0.000	0.000	Merged-chr16-94660460-20
NR7854--MA0501.1.MAF::NFE2	chr2	72170819	72170833	+	0.000	0.000	Merged-chr2-72170854-84
NR8558--MA0496.2.MAFK	chr2	160733322	160733340	-	0.000	0.000	Merged-chr2-160733337-52
NR6851--MA0501.1.MAF::NFE2	chr18	55050889	55050903	-	0.000	0.000	Merged-chr18-55050703-48
NR1516--MA0495.2.MAFF	chr10	44716058	44716078	+	0.000	0.000	Merged-chr10-44715918-29
NR12584--MA0501.1.MAF::NFE2	chr7	16629615	16629629	+	0.000	0.000	Merged-chr7-16629761-8
NR7343--MA0089.1.MAFG::NFE2L1	chr19	42305982	42305987	+	0.000	0.000	Merged-chr19-42305883-1
NR10394--MA0089.1.MAFG::NFE2L1	chr4	132946814	132946819	-	0.000	0.000	Merged-chr4-132946711-2
NR14307--MA0117.2.Mafb	chr9	52349313	52349324	+	0.000	0.000	Merged-chr9-52349266-37
NR5809--MA0591.1.Bach1::Mafk	chr16	55555392	55555406	-	0.000	0.000	Merged-chr16-55555428-28
NR3140--MA0496.2.MAFK	chr12	79488967	79488985	+	0.000	0.000	Merged-chr12-79488992-20
NR11389--MA0501.1.MAF::NFE2	chr5	140637018	140637032	-	0.000	0.000	Merged-chr5-140636895-23
NR2642--MA0591.1.Bach1::Mafk	chr11	95777953	95777967	-	0.000	0.000	Merged-chr11-95777825-14
NR9894--MA0089.1.MAFG::NFE2L1	chr4	46404281	46404286	+	0.000	0.000	Merged-chr4-46404308-42
NR3802--MA0089.1.MAFG::NFE2L1	chr13	51970226	51970231	+	0.000	0.000	Merged-chr13-51970284-43
NR7959--MA0591.1.Bach1::Mafk	chr2	84938405	84938419	+	0.000	0.000	Merged-chr2-84938594-55
NR15088--MA0117.2.Mafb	chrX	166661500	166661511	-	0.000	0.000	Merged-chrX-166661565-108
NR2455--MA0501.1.MAF::NFE2	chr11	61629877	61629891	+	0.000	0.000	Merged-chr11-61629890-18
NR13476--MA0501.1.MAF::NFE2	chr8	27679294	27679308	+	0.000	0.000	Merged-chr8-27679278-10
NR13128--MA0659.1.MAFG	chr7	118277674	118277694	+	0.000	0.000	Merged-chr7-118277428-74
NR12284--MA0117.2.Mafb	chr6	128805289	128805300	-	0.000	0.000	Merged-chr6-128805330-14
NR1580--MA0591.1.Bach1::Mafk	chr10	58446879	58446893	-	0.000	0.000	Merged-chr10-58446791-110
NR11619--MA0591.1.Bach1::Mafk	chr6	29827426	29827440	+	0.000	0.000	Merged-chr6-29827502-39
NR9139--MA0089.1.MAFG::NFE2L1	chr3	89190557	89190562	-	0.000	0.000	Merged-chr3-89190624-36
NR11618--MA0495.2.MAFF	chr6	29827423	29827443	-	0.000	0.000	Merged-chr6-29827502-39
NR14113--MA0495.2.MAFF	chr9	14248437	14248457	+	0.000	0.000	Merged-chr9-14248366-20
NR12075--MA0089.1.MAFG::NFE2L1	chr6	108537159	108537164	+	0.000	0.000	Merged-chr6-108536943-79
NR12190--MA0117.2.Mafb	chr6	120294500	120294511	-	0.000	0.000	Merged-chr6-120294540-46
NR10998--MA0089.1.MAFG::NFE2L1	chr5	77167484	77167489	+	0.000	0.000	Merged-chr5-77167373-14
NR11737--MA0089.1.MAFG::NFE2L1	chr6	54162850	54162855	-	0.000	0.000	Merged-chr6-54162989-41
NR10306--MA0117.2.Mafb	chr4	119962920	119962931	-	0.000	0.000	Merged-chr4-119962727-36
NR5434--MA0501.1.MAF::NFE2	chr15	97581874	97581888	-	0.000	0.000	Merged-chr15-97581834-38
NR3171--MA0501.1.MAF::NFE2	chr12	84417265	84417279	+	0.000	0.000	Merged-chr12-84417394-49
NR12074--MA0659.1.MAFG	chr6	108477200	108477220	-	0.000	0.000	Merged-chr6-108477065-48
NR13486--MA0117.2.Mafb	chr8	34216231	34216242	+	0.000	0.000	Merged-chr8-34216280-115
NR11328--MA0501.1.MAF::NFE2	chr5	130196626	130196640	+	0.000	0.000	Merged-chr5-130196551-48
NR8298--MA0089.1.MAFG::NFE2L1	chr2	129180153	129180158	+	0.000	0.000	Merged-chr2-129180074-1
NR5975--MA0089.1.MAFG::NFE2L1	chr16	87709519	87709524	+	0.000	0.000	Merged-chr16-87709397-19
NR3135--MA0089.1.MAFG::NFE2L1	chr12	78980769	78980774	+	0.000	0.000	Merged-chr12-78980936-73
NR12840--MA0089.1.MAFG::NFE2L1	chr7	78566732	78566737	+	0.000	0.000	Merged-chr7-78566867-22
NR6326--MA0501.1.MAF::NFE2	chr17	36042869	36042883	-	0.000	0.000	Merged-chr17-36042760-57
NR13946--MA0501.1.MAF::NFE2	chr8	117074719	117074733	+	0.000	0.000	Merged-chr8-117074609-38
NR11866--MA0117.2.Mafb	chr6	71156852	71156863	+	0.000	0.000	Merged-chr6-71156958-28
NR6321--MA0495.2.MAFF	chr17	36042869	36042889	+	0.000	0.000	Merged-chr17-36042760-57
NR6916--MA0089.1.MAFG::NFE2L1	chr18	64919471	64919476	+	0.000	0.000	Merged-chr18-64919536-37
NR4224--MA0501.1.MAF::NFE2	chr13	113168632	113168646	+	0.000	0.000	Merged-chr13-113168484-63
NR1752--MA0591.1.Bach1::Mafk	chr10	81633615	81633629	-	0.000	0.000	Merged-chr10-81633689-43
NR4642--MA0089.1.MAFG::NFE2L1	chr14	60744650	60744655	-	0.000	0.000	Merged-chr14-60744715-28
NR15040--MA0591.1.Bach1::Mafk	chrX	142792383	142792397	+	0.000	0.000	Merged-chrX-142792362-24
NR11992--MA0501.1.MAF::NFE2	chr6	95712230	95712244	-	0.000	0.000	Merged-chr6-95712332-22
NR10098--MA0496.2.MAFK	chr4	89351108	89351126	-	0.000	0.000	Merged-chr4-89351221-94
NR3813--MA0089.1.MAFG::NFE2L1	chr13	55421291	55421296	-	0.000	0.000	Merged-chr13-55421370-39
NR4226--MA0496.2.MAFK	chr13	113168627	113168645	-	0.000	0.000	Merged-chr13-113168484-63
NR12899--MA0501.1.MAF::NFE2	chr7	88459922	88459936	+	0.000	0.000	Merged-chr7-88459917-15
NR3194--MA0591.1.Bach1::Mafk	chr12	88428739	88428753	-	0.000	0.000	Merged-chr12-88428863-29
NR1230--MA0495.2.MAFF	chr1	191420990	191421010	-	0.000	0.000	Merged-chr1-191421132-37
NR5307--MA0089.1.MAFG::NFE2L1	chr15	76332793	76332798	+	0.000	0.000	Merged-chr15-76332818-16
NR3965--MA0501.1.MAF::NFE2	chr13	81675851	81675865	-	0.000	0.000	Merged-chr13-81675595-44
NR11000--MA0591.1.Bach1::Mafk	chr5	77367828	77367842	+	0.000	0.000	Merged-chr5-77367800-15
NR9382--MA0117.2.Mafb	chr3	117438962	117438973	+	0.000	0.000	Merged-chr3-117438908-21
NR4064--MA0591.1.Bach1::Mafk	chr13	99932664	99932678	-	0.000	0.000	Merged-chr13-99932700-36
NR5101--MA0501.1.MAF::NFE2	chr15	34050356	34050370	-	0.000	0.000	Merged-chr15-34050417-28
NR707--MA0089.1.MAFG::NFE2L1	chr1	131010623	131010628	-	0.000	0.000	Merged-chr1-131010715-50
NR1232--MA0659.1.MAFG	chr1	191420990	191421010	-	0.000	0.000	Merged-chr1-191421132-37
NR13086--MA0591.1.Bach1::Mafk	chr7	114171949	114171963	-	0.000	0.000	Merged-chr7-114171743-56
NR1552--MA0089.1.MAFG::NFE2L1	chr10	53344081	53344086	-	0.000	0.000	Merged-chr10-53344095-9
NR6783--MA0501.1.MAF::NFE2	chr18	39010627	39010641	-	0.000	0.000	Merged-chr18-39010608-38
NR2659--MA0501.1.MAF::NFE2	chr11	97719193	97719207	-	0.000	0.000	Merged-chr11-97719070-35
NR1120--MA0117.2.Mafb	chr1	182539627	182539638	-	0.000	0.000	Merged-chr1-182539437-37
NR2217--MA0089.1.MAFG::NFE2L1	chr11	19998229	19998234	-	0.000	0.000	Merged-chr11-19998211-11
NR14145--MA0495.2.MAFF	chr9	21609994	21610014	+	0.000	0.000	Merged-chr9-21610100-42
NR6672--MA0501.1.MAF::NFE2	chr18	12640698	12640712	+	0.000	0.000	Merged-chr18-12640751-40
NR11633--MA0089.1.MAFG::NFE2L1	chr6	30617181	30617186	-	0.000	0.000	Merged-chr6-30617295-15
NR8958--MA0495.2.MAFF	chr3	58470213	58470233	-	0.000	0.000	Merged-chr3-58470222-35
NR2848--MA0496.2.MAFK	chr12	3740259	3740277	+	0.000	0.000	Merged-chr12-3740314-45
NR5477--MA0501.1.MAF::NFE2	chr15	103153084	103153098	+	0.000	0.000	Merged-chr15-103152944-45
NR14505--MA0501.1.MAF::NFE2	chr9	88710035	88710049	-	0.000	0.000	Merged-chr9-88709854-64
NR1799--MA0495.2.MAFF	chr10	86727747	86727767	-	0.000	0.000	Merged-chr10-86727830-49
NR13502--MA0501.1.MAF::NFE2	chr8	39045548	39045562	-	0.000	0.000	Merged-chr8-39045547-88
NR11674--MA0117.2.Mafb	chr6	41113446	41113457	-	0.000	0.000	Merged-chr6-41113305-59
NR14243--MA0496.2.MAFK	chr9	43785162	43785180	+	0.000	0.000	Merged-chr9-43784994-20
NR5050--MA0659.1.MAFG	chr15	10723725	10723745	+	0.000	0.000	Merged-chr15-10723648-41
NR3690--MA0591.1.Bach1::Mafk	chr13	36534315	36534329	-	0.000	0.000	Merged-chr13-36534554-32
NR13127--MA0089.1.MAFG::NFE2L1	chr7	118135777	118135782	+	0.000	0.000	Merged-chr7-118135744-21
NR2372--MA0501.1.MAF::NFE2	chr11	51264658	51264672	-	0.000	0.000	Merged-chr11-51264498-29
NR2389--MA0591.1.Bach1::Mafk	chr11	52261030	52261044	+	0.000	0.000	Merged-chr11-52261104-14
NR8848--MA0659.1.MAFG	chr3	28236949	28236969	-	0.000	0.000	Merged-chr3-28236857-20
NR7564--MA0501.1.MAF::NFE2	chr2	26154263	26154277	+	0.000	0.000	Merged-chr2-26154226-16
NR1434--MA0501.1.MAF::NFE2	chr10	28684207	28684221	+	0.000	0.000	Merged-chr10-28684367-6
NR7278--MA0089.1.MAFG::NFE2L1	chr19	24969434	24969439	+	0.000	0.000	Merged-chr19-24969346-10
NR2796--MA0089.1.MAFG::NFE2L1	chr11	116012676	116012681	+	0.000	0.000	Merged-chr11-116012659-52
NR2115--MA0089.1.MAFG::NFE2L1	chr10	128526174	128526179	-	0.000	0.000	Merged-chr10-128526022-11
NR11991--MA0591.1.Bach1::Mafk	chr6	95712233	95712247	-	0.000	0.000	Merged-chr6-95712332-22
NR11099--MA0501.1.MAF::NFE2	chr5	98016905	98016919	-	0.000	0.000	Merged-chr5-98016849-63
NR10096--MA0501.1.MAF::NFE2	chr4	89351107	89351121	-	0.000	0.000	Merged-chr4-89351221-94
NR4267--MA0501.1.MAF::NFE2	chr13	117196139	117196153	+	0.000	0.000	Merged-chr13-117196008-56
NR5430--MA0591.1.Bach1::Mafk	chr15	97468965	97468979	+	0.000	0.000	Merged-chr15-97468896-4
NR3985--MA0117.2.Mafb	chr13	84791275	84791286	-	0.000	0.000	Merged-chr13-84791325-24
NR12068--MA0496.2.MAFK	chr6	108341177	108341195	+	0.000	0.000	Merged-chr6-108341032-57
NR693--MA0089.1.MAFG::NFE2L1	chr1	128830886	128830891	-	0.000	0.000	Merged-chr1-128830861-23
NR6279--MA0591.1.Bach1::Mafk	chr17	32067789	32067803	+	0.000	0.000	Merged-chr17-32067769-19
NR6045--MA0089.1.MAFG::NFE2L1	chr16	93918207	93918212	-	0.000	0.000	Merged-chr16-93918388-61
NR13591--MA0089.1.MAFG::NFE2L1	chr8	69920482	69920487	-	0.000	0.000	Merged-chr8-69920362-48
NR13816--MA0591.1.Bach1::Mafk	chr8	95633390	95633404	-	0.000	0.000	Merged-chr8-95633517-53
NR5203--MA0089.1.MAFG::NFE2L1	chr15	58196883	58196888	-	0.000	0.000	Merged-chr15-58196982-23
NR1004--MA0591.1.Bach1::Mafk	chr1	169969241	169969255	-	0.000	0.000	Merged-chr1-169969262-62
NR7944--MA0591.1.Bach1::Mafk	chr2	84059584	84059598	+	0.000	0.000	Merged-chr2-84059493-47
NR14962--MA0501.1.MAF::NFE2	chrX	101128826	101128840	+	0.000	0.000	Merged-chrX-101128722-47
NR1380--MA0117.2.Mafb	chr10	20855280	20855291	+	0.000	0.000	Merged-chr10-20855169-17
NR6243--MA0501.1.MAF::NFE2	chr17	27027480	27027494	+	0.000	0.000	Merged-chr17-27027661-33
NR2719--MA0089.1.MAFG::NFE2L1	chr11	104622869	104622874	-	0.000	0.000	Merged-chr11-104622687-63
NR63--MA0089.1.MAFG::NFE2L1	chr1	20740624	20740629	+	0.000	0.000	Merged-chr1-20740658-39
NR8814--MA0591.1.Bach1::Mafk	chr3	18623970	18623984	-	0.000	0.000	Merged-chr3-18624063-31
NR2990--MA0501.1.MAF::NFE2	chr12	40010143	40010157	-	0.000	0.000	Merged-chr12-40010101-23
NR2290--MA0089.1.MAFG::NFE2L1	chr11	34010295	34010300	+	0.000	0.000	Merged-chr11-34010377-133
NR3042--MA0501.1.MAF::NFE2	chr12	55027298	55027312	-	0.000	0.000	Merged-chr12-55027232-31
NR13918--MA0089.1.MAFG::NFE2L1	chr8	111956164	111956169	+	0.000	0.000	Merged-chr8-111956180-5
NR9133--MA0089.1.MAFG::NFE2L1	chr3	88325033	88325038	-	0.000	0.000	Merged-chr3-88325153-39
NR6810--MA0089.1.MAFG::NFE2L1	chr18	46741618	46741623	-	0.000	0.000	Merged-chr18-46741724-81
NR14071--MA0117.2.Mafb	chr8	128572215	128572226	-	0.000	0.000	Merged-chr8-128572314-34
NR2635--MA0501.1.MAF::NFE2	chr11	94275926	94275940	+	0.000	0.000	Merged-chr11-94275707-70
NR2026--MA0089.1.MAFG::NFE2L1	chr10	120270956	120270961	+	0.000	0.000	Merged-chr10-120271095-32
NR14741--MA0495.2.MAFF	chr9	117910891	117910911	+	0.000	0.000	Merged-chr9-117910970-21
NR2218--MA0495.2.MAFF	chr11	20107921	20107941	+	0.000	0.000	Merged-chr11-20107877-60
NR2687--MA0501.1.MAF::NFE2	chr11	101562445	101562459	+	0.000	0.000	Merged-chr11-101562568-31
NR2134--MA0591.1.Bach1::Mafk	chr10	130311781	130311795	-	0.000	0.000	Merged-chr10-130311798-35
NR1387--MA0089.1.MAFG::NFE2L1	chr10	21335674	21335679	-	0.000	0.000	Merged-chr10-21335656-23
NR12969--MA0591.1.Bach1::Mafk	chr7	101051797	101051811	-	0.000	0.000	Merged-chr7-101051895-16
NR10359--MA0501.1.MAF::NFE2	chr4	126262259	126262273	-	0.000	0.000	Merged-chr4-126262300-51
NR9166--MA0496.2.MAFK	chr3	90587052	90587070	-	0.000	0.000	Merged-chr3-90587051-129
NR8815--MA0501.1.MAF::NFE2	chr3	18623973	18623987	+	0.000	0.000	Merged-chr3-18624063-31
NR10613--MA0089.1.MAFG::NFE2L1	chr5	3509670	3509675	-	0.000	0.000	Merged-chr5-3509650-29
NR1749--MA0501.1.MAF::NFE2	chr10	81407756	81407770	+	0.000	0.000	Merged-chr10-81407786-38
NR1072--MA0591.1.Bach1::Mafk	chr1	180313064	180313078	+	0.000	0.000	Merged-chr1-180313022-2
NR2650--MA0591.1.Bach1::Mafk	chr11	97123496	97123510	+	0.000	0.000	Merged-chr11-97123645-15
NR4611--MA0501.1.MAF::NFE2	chr14	54518670	54518684	-	0.000	0.000	Merged-chr14-54518806-37
NR601--MA0089.1.MAFG::NFE2L1	chr1	106712419	106712424	+	0.000	0.000	Merged-chr1-106712431-51
NR1170--MA0117.2.Mafb	chr1	185204099	185204110	+	0.000	0.000	Merged-chr1-185204112-85
NR7540--MA0501.1.MAF::NFE2	chr2	18519348	18519362	+	0.000	0.000	Merged-chr2-18519177-24
NR2021--MA0495.2.MAFF	chr10	120270913	120270933	+	0.000	0.000	Merged-chr10-120271095-32
NR11672--MA0591.1.Bach1::Mafk	chr6	40891144	40891158	-	0.000	0.000	Merged-chr6-40891354-82
NR1351--MA0591.1.Bach1::Mafk	chr10	13993553	13993567	+	0.000	0.000	Merged-chr10-13993632-56
NR7584--MA0117.2.Mafb	chr2	29649882	29649893	-	0.000	0.000	Merged-chr2-29649675-51
NR13338--MA0501.1.MAF::NFE2	chr7	142056810	142056824	+	0.000	0.000	Merged-chr7-142056944-50
NR5433--MA0591.1.Bach1::Mafk	chr15	97581877	97581891	-	0.000	0.000	Merged-chr15-97581834-38
NR2390--MA0659.1.MAFG	chr11	52261027	52261047	+	0.000	0.000	Merged-chr11-52261104-14
NR10233--MA0501.1.MAF::NFE2	chr4	108826237	108826251	+	0.000	0.000	Merged-chr4-108826101-25
NR7496--MA0501.1.MAF::NFE2	chr2	12406868	12406882	+	0.000	0.000	Merged-chr2-12406910-25
NR5301--MA0089.1.MAFG::NFE2L1	chr15	75981832	75981837	-	0.000	0.000	Merged-chr15-75981865-59
NR4854--MA0496.2.MAFK	chr14	99266002	99266020	+	0.000	0.000	Merged-chr14-99266048-28
NR2306--MA0591.1.Bach1::Mafk	chr11	34506623	34506637	-	0.000	0.000	Merged-chr11-34506583-46
NR14422--MA0501.1.MAF::NFE2	chr9	78527524	78527538	+	0.000	0.000	Merged-chr9-78527704-82
NR7484--MA0495.2.MAFF	chr2	11497008	11497028	+	0.000	0.000	Merged-chr2-11496832-15
NR2366--MA0495.2.MAFF	chr11	51264658	51264678	+	0.000	0.000	Merged-chr11-51264498-29
NR2558--MA0496.2.MAFK	chr11	79207638	79207656	+	0.000	0.000	Merged-chr11-79207824-18
NR10048--MA0117.2.Mafb	chr4	83273910	83273921	-	0.000	0.000	Merged-chr4-83273873-49
NR711--MA0495.2.MAFF	chr1	132264730	132264750	+	0.000	0.000	Merged-chr1-132264829-22
NR5053--MA0496.2.MAFK	chr15	10723726	10723744	+	0.000	0.000	Merged-chr15-10723648-41
NR6239--MA0591.1.Bach1::Mafk	chr17	27027477	27027491	+	0.000	0.000	Merged-chr17-27027661-33
NR7385--MA0501.1.MAF::NFE2	chr19	53824998	53825012	+	0.000	0.000	Merged-chr19-53825131-32
NR227--MA0496.2.MAFK	chr1	55430721	55430739	+	0.000	0.000	Merged-chr1-55430665-40
NR2907--MA0591.1.Bach1::Mafk	chr12	25240220	25240234	-	0.000	0.000	Merged-chr12-25240283-42
NR7238--MA0495.2.MAFF	chr19	20424388	20424408	-	0.000	0.000	Merged-chr19-20424322-22
NR8389--MA0591.1.Bach1::Mafk	chr2	143992173	143992187	+	0.000	0.000	Merged-chr2-143992158-28
NR8026--MA0089.1.MAFG::NFE2L1	chr2	101628974	101628979	-	0.000	0.000	Merged-chr2-101628862-31
NR14119--MA0501.1.MAF::NFE2	chr9	14248437	14248451	-	0.000	0.000	Merged-chr9-14248366-20
NR3346--MA0659.1.MAFG	chr12	105684031	105684051	-	0.000	0.000	Merged-chr12-105684124-9
NR12017--MA0501.1.MAF::NFE2	chr6	98933386	98933400	-	0.000	0.000	Merged-chr6-98933342-15
NR11869--MA0501.1.MAF::NFE2	chr6	71632848	71632862	-	0.000	0.000	Merged-chr6-71633001-103
NR2283--MA0659.1.MAFG	chr11	32561585	32561605	+	0.000	0.000	Merged-chr11-32561785-56
NR11467--MA0496.2.MAFK	chr5	149235157	149235175	-	0.000	0.000	Merged-chr5-149235115-37
NR9117--MA0501.1.MAF::NFE2	chr3	85023090	85023104	+	0.000	0.000	Merged-chr3-85023059-16
NR1999--MA0501.1.MAF::NFE2	chr10	118007272	118007286	+	0.000	0.000	Merged-chr10-118007304-63
NR2935--MA0501.1.MAF::NFE2	chr12	32897734	32897748	-	0.000	0.000	Merged-chr12-32897664-25
NR6012--MA0501.1.MAF::NFE2	chr16	91366694	91366708	-	0.000	0.000	Merged-chr16-91366873-55
NR12696--MA0501.1.MAF::NFE2	chr7	48919488	48919502	-	0.000	0.000	Merged-chr7-48919531-17
NR3689--MA0495.2.MAFF	chr13	36534312	36534332	+	0.000	0.000	Merged-chr13-36534554-32
NR5691--MA0089.1.MAFG::NFE2L1	chr16	38353796	38353801	-	0.000	0.000	Merged-chr16-38353945-34
NR14669--MA0089.1.MAFG::NFE2L1	chr9	112197801	112197806	-	0.000	0.000	Merged-chr9-112197999-1
NR6289--MA0659.1.MAFG	chr17	32891342	32891362	-	0.000	0.000	Merged-chr17-32891413-48
NR5994--MA0495.2.MAFF	chr16	89974505	89974525	+	0.000	0.000	Merged-chr16-89974505-28
NR10074--MA0591.1.Bach1::Mafk	chr4	88110181	88110195	+	0.000	0.000	Merged-chr4-88110065-14
NR7561--MA0089.1.MAFG::NFE2L1	chr2	25620598	25620603	+	0.000	0.000	Merged-chr2-25620603-21
NR3039--MA0501.1.MAF::NFE2	chr12	55027264	55027278	+	0.000	0.000	Merged-chr12-55027232-31
NR1738--MA0591.1.Bach1::Mafk	chr10	80606586	80606600	-	0.000	0.000	Merged-chr10-80606564-22
NR257--MA0501.1.MAF::NFE2	chr1	60758318	60758332	-	0.000	0.000	Merged-chr1-60758375-49
NR7759--MA0501.1.MAF::NFE2	chr2	59042839	59042853	-	0.000	0.000	Merged-chr2-59042814-35
NR6356--MA0089.1.MAFG::NFE2L1	chr17	44556037	44556042	+	0.000	0.000	Merged-chr17-44556103-15
NR5993--MA0089.1.MAFG::NFE2L1	chr16	89872268	89872273	+	0.000	0.000	Merged-chr16-89872318-26
NR6938--MA0117.2.Mafb	chr18	67212841	67212852	-	0.000	0.000	Merged-chr18-67212775-57
NR7563--MA0591.1.Bach1::Mafk	chr2	26154260	26154274	+	0.000	0.000	Merged-chr2-26154226-16
NR1383--MA0089.1.MAFG::NFE2L1	chr10	21186863	21186868	+	0.000	0.000	Merged-chr10-21186963-29
NR13927--MA0089.1.MAFG::NFE2L1	chr8	115183824	115183829	+	0.000	0.000	Merged-chr8-115183735-24
NR10387--MA0501.1.MAF::NFE2	chr4	130900050	130900064	-	0.000	0.000	Merged-chr4-130900085-53
NR2552--MA0501.1.MAF::NFE2	chr11	79130172	79130186	+	0.000	0.000	Merged-chr11-79129992-68
NR6443--MA0089.1.MAFG::NFE2L1	chr17	64602340	64602345	-	0.000	0.000	Merged-chr17-64602197-17
NR11168--MA0495.2.MAFF	chr5	105306180	105306200	+	0.000	0.000	Merged-chr5-105306151-101
NR712--MA0089.1.MAFG::NFE2L1	chr1	132264740	132264745	-	0.000	0.000	Merged-chr1-132264829-22
NR6291--MA0496.2.MAFK	chr17	32891343	32891361	-	0.000	0.000	Merged-chr17-32891413-48
NR14878--MA0117.2.Mafb	chrX	57253761	57253772	+	0.000	0.000	Merged-chrX-57253722-63
NR11058--MA0659.1.MAFG	chr5	92375101	92375121	-	0.000	0.000	Merged-chr5-92374946-3
NR12293--MA0089.1.MAFG::NFE2L1	chr6	129273866	129273871	-	0.000	0.000	Merged-chr6-129273817-44
NR1685--MA0089.1.MAFG::NFE2L1	chr10	76038532	76038537	+	0.000	0.000	Merged-chr10-76038350-21
NR14317--MA0501.1.MAF::NFE2	chr9	55209109	55209123	-	0.000	0.000	Merged-chr9-55209102-59
NR4333--MA0117.2.Mafb	chr14	8173336	8173347	+	0.000	0.000	Merged-chr14-8173262-80
NR5287--MA0591.1.Bach1::Mafk	chr15	73599721	73599735	-	0.000	0.000	Merged-chr15-73599756-21
NR8239--MA0089.1.MAFG::NFE2L1	chr2	120027510	120027515	-	0.000	0.000	Merged-chr2-120027547-78
NR9284--MA0591.1.Bach1::Mafk	chr3	105763609	105763623	+	0.000	0.000	Merged-chr3-105763665-52
NR13204--MA0496.2.MAFK	chr7	127573109	127573127	+	0.000	0.000	Merged-chr7-127573236-53
NR7780--MA0591.1.Bach1::Mafk	chr2	60328783	60328797	-	0.000	0.000	Merged-chr2-60328757-33
NR14529--MA0117.2.Mafb	chr9	95120208	95120219	-	0.000	0.000	Merged-chr9-95120288-34
NR2330--MA0501.1.MAF::NFE2	chr11	43703807	43703821	+	0.000	0.000	Merged-chr11-43703862-10
NR6556--MA0089.1.MAFG::NFE2L1	chr17	80169141	80169146	+	0.000	0.000	Merged-chr17-80169005-20
NR6932--MA0089.1.MAFG::NFE2L1	chr18	66429304	66429309	+	0.000	0.000	Merged-chr18-66429331-35
NR14981--MA0501.1.MAF::NFE2	chrX	113075052	113075066	+	0.000	0.000	Merged-chrX-113075086-29
NR7943--MA0117.2.Mafb	chr2	84059590	84059601	-	0.000	0.000	Merged-chr2-84059493-47
NR6907--MA0591.1.Bach1::Mafk	chr18	63692318	63692332	-	0.000	0.000	Merged-chr18-63692384-62
NR14793--MA0117.2.Mafb	chr9	123021076	123021087	-	0.000	0.000	Merged-chr9-123021299-81
NR1135--MA0501.1.MAF::NFE2	chr1	184441267	184441281	+	0.000	0.000	Merged-chr1-184441398-48
NR1621--MA0496.2.MAFK	chr10	63175223	63175241	+	0.000	0.000	Merged-chr10-63175316-22
NR5223--MA0089.1.MAFG::NFE2L1	chr15	59646488	59646493	-	0.000	0.000	Merged-chr15-59646557-26
NR10425--MA0659.1.MAFG	chr4	135248704	135248724	+	0.000	0.000	Merged-chr4-135248593-35
NR1756--MA0495.2.MAFF	chr10	82778148	82778168	-	0.000	0.000	Merged-chr10-82778212-17
NR5441--MA0117.2.Mafb	chr15	99644037	99644048	-	0.000	0.000	Merged-chr15-99643998-26
