#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR62014--MA0742.1.Klf12	chr9	79793231	79793245	+	0.000	0.000	Merged-chr9-79793241-102
NR2235--MA1107.1.KLF9	chr1	138299675	138299687	+	0.000	0.000	Merged-chr1-138299764-45
NR27231--MA0741.1.KLF16	chr17	84028779	84028789	-	0.000	0.000	Merged-chr17-84028767-42
NR54648--MA0599.1.KLF5	chr7	97788429	97788438	+	0.000	0.000	Merged-chr7-97788658-80
NR27897--MA0741.1.KLF16	chr18	34777008	34777018	-	0.000	0.000	Merged-chr18-34776840-4
NR18862--MA0039.3.KLF4	chr14	73049214	73049224	-	0.000	0.000	Merged-chr14-73049322-54
NR28800--MA0599.1.KLF5	chr18	73572510	73572519	-	0.000	0.000	Merged-chr18-73572695-132
NR20289--MA0741.1.KLF16	chr15	38635285	38635295	-	0.000	0.000	Merged-chr15-38635237-53
NR48516--MA0599.1.KLF5	chr6	8648813	8648822	+	0.000	0.000	Merged-chr6-8648625-101
NR9749--MA0599.1.KLF5	chr11	77491212	77491221	+	0.000	0.000	Merged-chr11-77491322-26
NR58694--MA0599.1.KLF5	chr8	93810263	93810272	-	0.000	0.000	Merged-chr8-93810346-59
NR53233--MA0742.1.Klf12	chr7	30717590	30717604	+	0.000	0.000	Merged-chr7-30717543-30
NR64253--MA0740.1.KLF14	chrX	53643795	53643808	-	0.000	0.000	Merged-chrX-53643613-70
NR23000--MA0741.1.KLF16	chr16	21423247	21423257	-	0.000	0.000	Merged-chr16-21423316-65
NR44791--MA0741.1.KLF16	chr5	53540270	53540280	-	0.000	0.000	Merged-chr5-53540253-35
NR33399--MA0599.1.KLF5	chr2	103797159	103797168	+	0.000	0.000	Merged-chr2-103797033-190
NR14512--MA1107.1.KLF9	chr12	116485707	116485719	-	0.000	0.000	Merged-chr12-116485840-42
NR50660--MA0599.1.KLF5	chr6	116673858	116673867	+	0.000	0.000	Merged-chr6-116673934-58
NR28008--MA0741.1.KLF16	chr18	36735028	36735038	+	0.000	0.000	Merged-chr18-36735138-69
NR18721--MA0741.1.KLF16	chr14	69707624	69707634	-	0.000	0.000	Merged-chr14-69707415-59
NR62005--MA0741.1.KLF16	chr9	79792911	79792921	-	0.000	0.000	Merged-chr9-79792846-1
NR5155--MA0039.3.KLF4	chr10	61452857	61452867	-	0.000	0.000	Merged-chr10-61452794-18
NR4884--MA0740.1.KLF14	chr10	42761751	42761764	-	0.000	0.000	Merged-chr10-42761888-112
NR44586--MA0741.1.KLF16	chr5	36988983	36988993	-	0.000	0.000	Merged-chr5-36989172-64
NR41075--MA0742.1.Klf12	chr4	89137800	89137814	+	0.000	0.000	Merged-chr4-89137676-98
NR52366--MA0740.1.KLF14	chr7	13034668	13034681	+	0.000	0.000	Merged-chr7-13034581-62
NR31737--MA0039.3.KLF4	chr2	30251932	30251942	+	0.000	0.000	Merged-chr2-30251853-47
NR37690--MA0741.1.KLF16	chr3	96635462	96635472	-	0.000	0.000	Merged-chr3-96635554-60
NR13801--MA0742.1.Klf12	chr12	101718628	101718642	+	0.000	0.000	Merged-chr12-101718493-65
NR38950--MA1107.1.KLF9	chr3	135579479	135579491	-	0.000	0.000	Merged-chr3-135579457-44
NR10269--MA1107.1.KLF9	chr11	89024204	89024216	+	0.000	0.000	Merged-chr11-89024298-29
NR50833--MA0741.1.KLF16	chr6	120916849	120916859	+	0.000	0.000	Merged-chr6-120916830-68
NR4848--MA0742.1.Klf12	chr10	42269338	42269352	-	0.000	0.000	Merged-chr10-42269495-58
NR41123--MA1107.1.KLF9	chr4	94614409	94614421	+	0.000	0.000	Merged-chr4-94614502-53
NR42335--MA0599.1.KLF5	chr4	133241460	133241469	-	0.000	0.000	Merged-chr4-133241411-59
NR63396--MA0599.1.KLF5	chr9	118814811	118814820	+	0.000	0.000	Merged-chr9-118814710-13
NR53003--MA0599.1.KLF5	chr7	28467701	28467710	-	0.000	0.000	Merged-chr7-28467544-14
NR19761--MA0599.1.KLF5	chr14	121999700	121999709	+	0.000	0.000	Merged-chr14-121999673-38
NR30148--MA0741.1.KLF16	chr19	32712359	32712369	+	0.000	0.000	Merged-chr19-32712408-94
NR25535--MA0599.1.KLF5	chr17	28621876	28621885	-	0.000	0.000	Merged-chr17-28622133-82
NR25056--MA0740.1.KLF14	chr17	21383734	21383747	-	0.000	0.000	Merged-chr17-21383828-70
NR37078--MA0599.1.KLF5	chr3	75557052	75557061	-	0.000	0.000	Merged-chr3-75556873-176
NR51339--MA0741.1.KLF16	chr6	134014646	134014656	-	0.000	0.000	Merged-chr6-134014705-25
NR26195--MA0599.1.KLF5	chr17	45686922	45686931	-	0.000	0.000	Merged-chr17-45686924-2
NR35227--MA0742.1.Klf12	chr2	160873035	160873049	-	0.000	0.000	Merged-chr2-160872923-80
NR54650--MA0741.1.KLF16	chr7	97788429	97788439	+	0.000	0.000	Merged-chr7-97788658-80
NR10925--MA0741.1.KLF16	chr11	102087631	102087641	+	0.000	0.000	Merged-chr11-102087650-67
NR64208--MA0741.1.KLF16	chrX	48429717	48429727	-	0.000	0.000	Merged-chrX-48429732-34
NR46587--MA0599.1.KLF5	chr5	120577126	120577135	+	0.000	0.000	Merged-chr5-120577035-13
NR49082--MA0740.1.KLF14	chr6	48594176	48594189	-	0.000	0.000	Merged-chr6-48593905-66
NR13316--MA0741.1.KLF16	chr12	83487832	83487842	-	0.000	0.000	Merged-chr12-83487559-87
NR36095--MA0493.1.Klf1	chr2	178407701	178407711	+	0.000	0.000	Merged-chr2-178407625-2
NR23127--MA0599.1.KLF5	chr16	30510676	30510685	+	0.000	0.000	Merged-chr16-30510671-63
NR26753--MA0740.1.KLF14	chr17	66111524	66111537	+	0.000	0.000	Merged-chr17-66111783-86
NR55602--MA0039.3.KLF4	chr7	122940481	122940491	+	0.000	0.000	Merged-chr7-122940483-54
NR57931--MA0599.1.KLF5	chr8	70212692	70212701	-	0.000	0.000	Merged-chr8-70212496-78
NR57978--MA0741.1.KLF16	chr8	70601369	70601379	+	0.000	0.000	Merged-chr8-70601430-20
NR64469--MA0742.1.Klf12	chrX	85776720	85776734	-	0.000	0.000	Merged-chrX-85776712-109
NR10950--MA0493.1.Klf1	chr11	102309140	102309150	-	0.000	0.000	Merged-chr11-102309316-55
NR57107--MA0741.1.KLF16	chr8	25578422	25578432	+	0.000	0.000	Merged-chr8-25578502-39
NR47944--MA0740.1.KLF14	chr5	143684209	143684222	-	0.000	0.000	Merged-chr5-143684013-46
NR24463--MA0599.1.KLF5	chr16	95991000	95991009	-	0.000	0.000	Merged-chr16-95990846-67
NR53482--MA0599.1.KLF5	chr7	39544414	39544423	+	0.000	0.000	Merged-chr7-39544508-62
NR22078--MA0741.1.KLF16	chr15	98634714	98634724	+	0.000	0.000	Merged-chr15-98634819-42
NR37737--MA0740.1.KLF14	chr3	97658150	97658163	-	0.000	0.000	Merged-chr3-97658299-79
NR47637--MA0742.1.Klf12	chr5	139460495	139460509	+	0.000	0.000	Merged-chr5-139460565-47
NR8656--MA0741.1.KLF16	chr11	49271606	49271616	+	0.000	0.000	Merged-chr11-49271409-24
NR50236--MA0742.1.Klf12	chr6	99785426	99785440	-	0.000	0.000	Merged-chr6-99785385-42
NR31859--MA0493.1.Klf1	chr2	32132788	32132798	-	0.000	0.000	Merged-chr2-32132816-8
NR51144--MA0039.3.KLF4	chr6	128634538	128634548	+	0.000	0.000	Merged-chr6-128634643-10
NR32402--MA1107.1.KLF9	chr2	58589989	58590001	-	0.000	0.000	Merged-chr2-58589818-35
NR30471--MA0742.1.Klf12	chr19	45079933	45079947	-	0.000	0.000	Merged-chr19-45079804-49
NR42241--MA0599.1.KLF5	chr4	132422109	132422118	-	0.000	0.000	Merged-chr4-132422317-46
NR39598--MA0599.1.KLF5	chr3	153774798	153774807	+	0.000	0.000	Merged-chr3-153774721-12
NR33277--MA1107.1.KLF9	chr2	93334527	93334539	+	0.000	0.000	Merged-chr2-93334286-65
NR60798--MA0599.1.KLF5	chr9	37613763	37613772	+	0.000	0.000	Merged-chr9-37613719-89
NR54736--MA0039.3.KLF4	chr7	99536251	99536261	+	0.000	0.000	Merged-chr7-99536356-6
NR17936--MA0742.1.Klf12	chr14	34771913	34771927	+	0.000	0.000	Merged-chr14-34772136-36
NR62839--MA0599.1.KLF5	chr9	108190433	108190442	+	0.000	0.000	Merged-chr9-108190281-12
NR33799--MA0742.1.Klf12	chr2	119742870	119742884	-	0.000	0.000	Merged-chr2-119742846-8
NR32980--MA0493.1.Klf1	chr2	79062255	79062265	-	0.000	0.000	Merged-chr2-79062091-23
NR26437--MA0741.1.KLF16	chr17	51813417	51813427	-	0.000	0.000	Merged-chr17-51813661-144
NR37946--MA0493.1.Klf1	chr3	103914484	103914494	-	0.000	0.000	Merged-chr3-103914557-104
NR21224--MA0741.1.KLF16	chr15	80930406	80930416	-	0.000	0.000	Merged-chr15-80930587-88
NR64326--MA0742.1.Klf12	chrX	71492689	71492703	+	0.000	0.000	Merged-chrX-71492883-59
NR54451--MA0599.1.KLF5	chr7	88277908	88277917	+	0.000	0.000	Merged-chr7-88277726-133
NR45824--MA0599.1.KLF5	chr5	103692317	103692326	-	0.000	0.000	Merged-chr5-103692321-99
NR47628--MA0741.1.KLF16	chr5	139380622	139380632	-	0.000	0.000	Merged-chr5-139380615-34
NR5580--MA0741.1.KLF16	chr10	76032758	76032768	-	0.000	0.000	Merged-chr10-76032770-75
NR21063--MA0493.1.Klf1	chr15	78903594	78903604	-	0.000	0.000	Merged-chr15-78903471-19
NR62917--MA0742.1.Klf12	chr9	110408188	110408202	+	0.000	0.000	Merged-chr9-110408019-93
NR35332--MA0493.1.Klf1	chr2	163750236	163750246	+	0.000	0.000	Merged-chr2-163750187-67
NR63811--MA0741.1.KLF16	chr9	124425755	124425765	-	0.000	0.000	Merged-chr9-124425759-16
NR37990--MA1107.1.KLF9	chr3	104796607	104796619	+	0.000	0.000	Merged-chr3-104796663-34
NR11754--MA0742.1.Klf12	chr11	117963606	117963620	-	0.000	0.000	Merged-chr11-117963575-48
NR32542--MA0599.1.KLF5	chr2	65022881	65022890	-	0.000	0.000	Merged-chr2-65022793-47
NR34625--MA0742.1.Klf12	chr2	146855823	146855837	+	0.000	0.000	Merged-chr2-146855966-67
NR12356--MA0599.1.KLF5	chr12	21543471	21543480	-	0.000	0.000	Merged-chr12-21543416-58
NR14530--MA1107.1.KLF9	chr12	117444833	117444845	-	0.000	0.000	Merged-chr12-117444670-46
NR61384--MA0741.1.KLF16	chr9	59680127	59680137	-	0.000	0.000	Merged-chr9-59680091-31
NR15066--MA0599.1.KLF5	chr13	34154445	34154454	+	0.000	0.000	Merged-chr13-34154699-84
NR58038--MA0740.1.KLF14	chr8	70891570	70891583	-	0.000	0.000	Merged-chr8-70891543-22
NR21865--MA0599.1.KLF5	chr15	94543624	94543633	+	0.000	0.000	Merged-chr15-94543602-76
NR56384--MA0493.1.Klf1	chr7	139388913	139388923	+	0.000	0.000	Merged-chr7-139388959-78
NR10982--MA0599.1.KLF5	chr11	102946890	102946899	-	0.000	0.000	Merged-chr11-102946743-33
NR28098--MA0741.1.KLF16	chr18	39835957	39835967	+	0.000	0.000	Merged-chr18-39835954-30
NR39574--MA0039.3.KLF4	chr3	153276307	153276317	+	0.000	0.000	Merged-chr3-153276398-51
NR18658--MA0599.1.KLF5	chr14	66281027	66281036	+	0.000	0.000	Merged-chr14-66280950-46
NR41017--MA0599.1.KLF5	chr4	87669661	87669670	+	0.000	0.000	Merged-chr4-87669731-33
NR47677--MA0599.1.KLF5	chr5	140389288	140389297	+	0.000	0.000	Merged-chr5-140389352-56
NR11579--MA0493.1.Klf1	chr11	115814719	115814729	-	0.000	0.000	Merged-chr11-115814861-30
NR7820--MA0599.1.KLF5	chr10	130344253	130344262	-	0.000	0.000	Merged-chr10-130344274-29
NR34074--MA0741.1.KLF16	chr2	127363138	127363148	+	0.000	0.000	Merged-chr2-127362934-41
NR2035--MA0599.1.KLF5	chr1	133053260	133053269	+	0.000	0.000	Merged-chr1-133053249-27
NR24556--MA1107.1.KLF9	chr16	98041779	98041791	-	0.000	0.000	Merged-chr16-98041858-25
NR18606--MA0740.1.KLF14	chr14	63177864	63177877	-	0.000	0.000	Merged-chr14-63178024-55
NR26143--MA0657.1.KLF13	chr17	44745575	44745592	+	0.000	0.000	Merged-chr17-44745562-14
NR47319--MA0599.1.KLF5	chr5	135187151	135187160	-	0.000	0.000	Merged-chr5-135187170-73
NR2126--MA0741.1.KLF16	chr1	134747729	134747739	+	0.000	0.000	Merged-chr1-134747834-30
NR11960--MA0599.1.KLF5	chr11	120643757	120643766	+	0.000	0.000	Merged-chr11-120643689-55
NR24138--MA0741.1.KLF16	chr16	90334357	90334367	+	0.000	0.000	Merged-chr16-90334244-28
NR42840--MA0740.1.KLF14	chr4	139287697	139287710	-	0.000	0.000	Merged-chr4-139287610-26
NR57682--MA0742.1.Klf12	chr8	60983396	60983410	-	0.000	0.000	Merged-chr8-60983374-74
NR12690--MA0039.3.KLF4	chr12	52701342	52701352	-	0.000	0.000	Merged-chr12-52701322-34
NR14946--MA0039.3.KLF4	chr13	28500933	28500943	+	0.000	0.000	Merged-chr13-28501043-27
NR47009--MA0741.1.KLF16	chr5	129008592	129008602	+	0.000	0.000	Merged-chr5-129008452-69
NR42938--MA0741.1.KLF16	chr4	141239525	141239535	-	0.000	0.000	Merged-chr4-141239464-55
NR5232--MA0741.1.KLF16	chr10	62792090	62792100	+	0.000	0.000	Merged-chr10-62792284-71
NR21184--MA0493.1.Klf1	chr15	80264286	80264296	+	0.000	0.000	Merged-chr15-80264351-45
NR48520--MA0493.1.Klf1	chr6	8732756	8732766	+	0.000	0.000	Merged-chr6-8732660-29
NR58111--MA1107.1.KLF9	chr8	71486093	71486105	+	0.000	0.000	Merged-chr8-71485955-41
NR16374--MA1107.1.KLF9	chr13	94116561	94116573	+	0.000	0.000	Merged-chr13-94116775-28
NR27244--MA0741.1.KLF16	chr17	84056513	84056523	-	0.000	0.000	Merged-chr17-84056540-29
NR47746--MA0742.1.Klf12	chr5	140981728	140981742	-	0.000	0.000	Merged-chr5-140981610-38
NR59662--MA1107.1.KLF9	chr8	120404065	120404077	+	0.000	0.000	Merged-chr8-120404007-24
NR44286--MA0493.1.Klf1	chr5	25529782	25529792	-	0.000	0.000	Merged-chr5-25529854-76
NR48911--MA0741.1.KLF16	chr6	39348140	39348150	+	0.000	0.000	Merged-chr6-39348126-65
NR22053--MA0742.1.Klf12	chr15	98181358	98181372	+	0.000	0.000	Merged-chr15-98181409-51
NR64298--MA0741.1.KLF16	chrX	68678510	68678520	-	0.000	0.000	Merged-chrX-68678721-92
NR38704--MA0741.1.KLF16	chr3	129901431	129901441	-	0.000	0.000	Merged-chr3-129901484-63
NR9879--MA0599.1.KLF5	chr11	78973222	78973231	-	0.000	0.000	Merged-chr11-78973372-27
NR64598--MA0599.1.KLF5	chrX	103695429	103695438	+	0.000	0.000	Merged-chrX-103695530-55
NR14303--MA0599.1.KLF5	chr12	112130367	112130376	+	0.000	0.000	Merged-chr12-112130474-63
NR54205--MA0599.1.KLF5	chr7	78847175	78847184	+	0.000	0.000	Merged-chr7-78847158-68
NR30120--MA0493.1.Klf1	chr19	29813037	29813047	-	0.000	0.000	Merged-chr19-29812997-45
NR27191--MA0599.1.KLF5	chr17	83666747	83666756	+	0.000	0.000	Merged-chr17-83666792-23
NR44204--MA0741.1.KLF16	chr5	24348300	24348310	+	0.000	0.000	Merged-chr5-24348360-46
NR34202--MA0741.1.KLF16	chr2	130642900	130642910	+	0.000	0.000	Merged-chr2-130642738-65
NR27397--MA0599.1.KLF5	chr17	86760432	86760441	-	0.000	0.000	Merged-chr17-86760300-15
NR30246--MA0599.1.KLF5	chr19	37550743	37550752	-	0.000	0.000	Merged-chr19-37550611-70
NR32420--MA1107.1.KLF9	chr2	59160580	59160592	+	0.000	0.000	Merged-chr2-59160665-10
NR53171--MA0741.1.KLF16	chr7	30072824	30072834	+	0.000	0.000	Merged-chr7-30072642-62
NR27972--MA0741.1.KLF16	chr18	35889122	35889132	-	0.000	0.000	Merged-chr18-35889093-93
NR17494--MA0741.1.KLF16	chr14	14702979	14702989	+	0.000	0.000	Merged-chr14-14703073-95
NR51092--MA0599.1.KLF5	chr6	127453667	127453676	-	0.000	0.000	Merged-chr6-127453686-51
NR63715--MA0741.1.KLF16	chr9	122311022	122311032	+	0.000	0.000	Merged-chr9-122310830-40
NR57605--MA0742.1.Klf12	chr8	57488351	57488365	-	0.000	0.000	Merged-chr8-57488538-11
NR33080--MA1107.1.KLF9	chr2	84740803	84740815	-	0.000	0.000	Merged-chr2-84740933-21
NR25150--MA0741.1.KLF16	chr17	23829204	23829214	+	0.000	0.000	Merged-chr17-23829127-85
NR53410--MA0740.1.KLF14	chr7	35754531	35754544	+	0.000	0.000	Merged-chr7-35754427-56
NR8146--MA0741.1.KLF16	chr11	19920354	19920364	+	0.000	0.000	Merged-chr11-19920148-102
NR6273--MA0493.1.Klf1	chr10	83161861	83161871	-	0.000	0.000	Merged-chr10-83161895-41
NR42250--MA0599.1.KLF5	chr4	132533705	132533714	-	0.000	0.000	Merged-chr4-132533524-64
NR46591--MA0493.1.Klf1	chr5	120577135	120577145	+	0.000	0.000	Merged-chr5-120577035-13
NR23741--MA0741.1.KLF16	chr16	59639196	59639206	+	0.000	0.000	Merged-chr16-59639250-60
NR48767--MA0599.1.KLF5	chr6	31563901	31563910	+	0.000	0.000	Merged-chr6-31563897-43
NR14504--MA0493.1.Klf1	chr12	116467190	116467200	-	0.000	0.000	Merged-chr12-116467208-51
NR23327--MA0039.3.KLF4	chr16	36041237	36041247	-	0.000	0.000	Merged-chr16-36041234-57
NR21585--MA0741.1.KLF16	chr15	89149606	89149616	-	0.000	0.000	Merged-chr15-89149704-89
NR39925--MA0599.1.KLF5	chr4	16163677	16163686	+	0.000	0.000	Merged-chr4-16163634-149
NR12374--MA0599.1.KLF5	chr12	24831551	24831560	+	0.000	0.000	Merged-chr12-24831521-84
NR35546--MA0039.3.KLF4	chr2	166786810	166786820	+	0.000	0.000	Merged-chr2-166786664-60
NR4652--MA0742.1.Klf12	chr10	28518539	28518553	-	0.000	0.000	Merged-chr10-28518434-39
NR14969--MA1107.1.KLF9	chr13	28959735	28959747	-	0.000	0.000	Merged-chr13-28959721-31
NR52952--MA0599.1.KLF5	chr7	27689513	27689522	-	0.000	0.000	Merged-chr7-27689389-55
NR4747--MA0493.1.Klf1	chr10	37335286	37335296	-	0.000	0.000	Merged-chr10-37335340-12
NR40430--MA0741.1.KLF16	chr4	45012347	45012357	+	0.000	0.000	Merged-chr4-45012463-98
NR37517--MA0599.1.KLF5	chr3	94379987	94379996	+	0.000	0.000	Merged-chr3-94379948-32
NR44985--MA0599.1.KLF5	chr5	65901127	65901136	+	0.000	0.000	Merged-chr5-65901111-39
NR1742--MA0599.1.KLF5	chr1	119648674	119648683	+	0.000	0.000	Merged-chr1-119648725-80
NR61350--MA0741.1.KLF16	chr9	58242918	58242928	-	0.000	0.000	Merged-chr9-58242996-21
NR58578--MA0599.1.KLF5	chr8	87472668	87472677	+	0.000	0.000	Merged-chr8-87472817-24
NR19563--MA0742.1.Klf12	chr14	118682880	118682894	-	0.000	0.000	Merged-chr14-118682781-56
NR59994--MA0493.1.Klf1	chr8	124046031	124046041	+	0.000	0.000	Merged-chr8-124045987-6
NR12057--MA0740.1.KLF14	chr11	121421400	121421413	+	0.000	0.000	Merged-chr11-121421434-59
NR15195--MA0741.1.KLF16	chr13	41220470	41220480	+	0.000	0.000	Merged-chr13-41220452-38
NR47417--MA0493.1.Klf1	chr5	136244943	136244953	+	0.000	0.000	Merged-chr5-136244958-39
NR10981--MA1107.1.KLF9	chr11	102946824	102946836	-	0.000	0.000	Merged-chr11-102946743-33
NR13352--MA0599.1.KLF5	chr12	84148360	84148369	-	0.000	0.000	Merged-chr12-84148342-38
NR21310--MA0599.1.KLF5	chr15	82224398	82224407	+	0.000	0.000	Merged-chr15-82224462-30
NR23993--MA0741.1.KLF16	chr16	84603179	84603189	-	0.000	0.000	Merged-chr16-84602933-51
NR27970--MA0599.1.KLF5	chr18	35889123	35889132	-	0.000	0.000	Merged-chr18-35889093-93
NR22185--MA0599.1.KLF5	chr15	99772134	99772143	+	0.000	0.000	Merged-chr15-99772240-94
NR22228--MA0742.1.Klf12	chr15	100424482	100424496	+	0.000	0.000	Merged-chr15-100424546-20
NR4433--MA1107.1.KLF9	chr10	18084138	18084150	+	0.000	0.000	Merged-chr10-18084037-10
NR31920--MA0741.1.KLF16	chr2	32607310	32607320	+	0.000	0.000	Merged-chr2-32607511-97
NR6957--MA0740.1.KLF14	chr10	111108849	111108862	+	0.000	0.000	Merged-chr10-111108936-32
NR36657--MA0741.1.KLF16	chr3	40540669	40540679	+	0.000	0.000	Merged-chr3-40540904-52
NR64273--MA0742.1.Klf12	chrX	56609764	56609778	+	0.000	0.000	Merged-chrX-56609887-66
NR4438--MA0741.1.KLF16	chr10	18844935	18844945	+	0.000	0.000	Merged-chr10-18845106-45
NR34311--MA0741.1.KLF16	chr2	132511626	132511636	-	0.000	0.000	Merged-chr2-132511544-14
NR61094--MA0039.3.KLF4	chr9	48447926	48447936	+	0.000	0.000	Merged-chr9-48448010-22
NR44979--MA0741.1.KLF16	chr5	65889195	65889205	+	0.000	0.000	Merged-chr5-65889163-36
NR9095--MA0493.1.Klf1	chr11	60353012	60353022	+	0.000	0.000	Merged-chr11-60353018-61
NR962--MA0599.1.KLF5	chr1	72284317	72284326	+	0.000	0.000	Merged-chr1-72284360-53
NR34977--MA0741.1.KLF16	chr2	154300599	154300609	-	0.000	0.000	Merged-chr2-154300709-27
NR39887--MA0740.1.KLF14	chr4	14930621	14930634	+	0.000	0.000	Merged-chr4-14930557-36
NR62068--MA1107.1.KLF9	chr9	83548281	83548293	+	0.000	0.000	Merged-chr9-83548335-44
NR63145--MA0493.1.Klf1	chr9	115214795	115214805	-	0.000	0.000	Merged-chr9-115214840-19
NR52397--MA0599.1.KLF5	chr7	16018624	16018633	-	0.000	0.000	Merged-chr7-16018621-23
NR47300--MA0657.1.KLF13	chr5	135106835	135106852	-	0.000	0.000	Merged-chr5-135106892-30
NR34046--MA0599.1.KLF5	chr2	127314607	127314616	-	0.000	0.000	Merged-chr2-127314742-58
NR6090--MA0599.1.KLF5	chr10	80855219	80855228	+	0.000	0.000	Merged-chr10-80855252-46
NR13718--MA0742.1.Klf12	chr12	100276998	100277012	-	0.000	0.000	Merged-chr12-100277058-24
NR47441--MA0742.1.Klf12	chr5	137030211	137030225	-	0.000	0.000	Merged-chr5-137030185-35
NR5864--MA0741.1.KLF16	chr10	79997317	79997327	+	0.000	0.000	Merged-chr10-79997412-19
NR14536--MA0599.1.KLF5	chr12	117533820	117533829	-	0.000	0.000	Merged-chr12-117534127-69
NR52182--MA0599.1.KLF5	chr7	3290306	3290315	+	0.000	0.000	Merged-chr7-3290343-35
NR54438--MA0599.1.KLF5	chr7	84605956	84605965	+	0.000	0.000	Merged-chr7-84605972-68
NR31460--MA1107.1.KLF9	chr2	23156066	23156078	-	0.000	0.000	Merged-chr2-23156219-73
NR61691--MA0599.1.KLF5	chr9	68969078	68969087	-	0.000	0.000	Merged-chr9-68969270-17
NR31317--MA1107.1.KLF9	chr2	14074078	14074090	+	0.000	0.000	Merged-chr2-14074039-78
NR17031--MA0599.1.KLF5	chr13	111725456	111725465	+	0.000	0.000	Merged-chr13-111725455-80
NR26755--MA0599.1.KLF5	chr17	66111525	66111534	+	0.000	0.000	Merged-chr17-66111783-86
NR8375--MA0657.1.KLF13	chr11	32286927	32286944	+	0.000	0.000	Merged-chr11-32287019-20
NR18858--MA0039.3.KLF4	chr14	72983653	72983663	-	0.000	0.000	Merged-chr14-72983519-34
NR45827--MA0742.1.Klf12	chr5	103692350	103692364	-	0.000	0.000	Merged-chr5-103692321-99
NR49722--MA0493.1.Klf1	chr6	83413021	83413031	-	0.000	0.000	Merged-chr6-83413092-38
NR6099--MA0741.1.KLF16	chr10	80917845	80917855	-	0.000	0.000	Merged-chr10-80917926-53
NR4779--MA0599.1.KLF5	chr10	39572567	39572576	+	0.000	0.000	Merged-chr10-39572701-5
NR14302--MA1107.1.KLF9	chr12	111944518	111944530	-	0.000	0.000	Merged-chr12-111944395-37
NR13167--MA0741.1.KLF16	chr12	76710151	76710161	-	0.000	0.000	Merged-chr12-76710295-113
NR51190--MA0493.1.Klf1	chr6	129049281	129049291	-	0.000	0.000	Merged-chr6-129049251-27
NR21694--MA0741.1.KLF16	chr15	91573243	91573253	-	0.000	0.000	Merged-chr15-91573061-60
NR4863--MA0740.1.KLF14	chr10	42478608	42478621	-	0.000	0.000	Merged-chr10-42478401-62
NR28453--MA0742.1.Klf12	chr18	62548811	62548825	-	0.000	0.000	Merged-chr18-62548707-56
NR6712--MA0742.1.Klf12	chr10	99221638	99221652	-	0.000	0.000	Merged-chr10-99221651-27
NR55201--MA0599.1.KLF5	chr7	112180264	112180273	-	0.000	0.000	Merged-chr7-112180328-30
NR28688--MA0493.1.Klf1	chr18	69196484	69196494	+	0.000	0.000	Merged-chr18-69196479-70
NR11758--MA0741.1.KLF16	chr11	117963590	117963600	-	0.000	0.000	Merged-chr11-117963575-48
NR31537--MA0493.1.Klf1	chr2	25983491	25983501	+	0.000	0.000	Merged-chr2-25983366-83
NR62875--MA0599.1.KLF5	chr9	108832517	108832526	-	0.000	0.000	Merged-chr9-108832464-53
NR37940--MA0741.1.KLF16	chr3	103809502	103809512	+	0.000	0.000	Merged-chr3-103809484-100
NR51992--MA0599.1.KLF5	chr6	146577882	146577891	-	0.000	0.000	Merged-chr6-146577947-111
NR45276--MA0741.1.KLF16	chr5	76184457	76184467	-	0.000	0.000	Merged-chr5-76184561-3
NR27462--MA0741.1.KLF16	chr17	87530662	87530672	+	0.000	0.000	Merged-chr17-87530563-34
NR32949--MA0741.1.KLF16	chr2	77309486	77309496	-	0.000	0.000	Merged-chr2-77309396-29
NR34224--MA0742.1.Klf12	chr2	130906406	130906420	+	0.000	0.000	Merged-chr2-130906515-68
NR38946--MA1107.1.KLF9	chr3	135565491	135565503	-	0.000	0.000	Merged-chr3-135565475-16
NR31581--MA1107.1.KLF9	chr2	26566269	26566281	+	0.000	0.000	Merged-chr2-26566393-14
NR8778--MA0741.1.KLF16	chr11	52361030	52361040	-	0.000	0.000	Merged-chr11-52360947-92
NR30127--MA0741.1.KLF16	chr19	31198631	31198641	+	0.000	0.000	Merged-chr19-31198738-18
NR17851--MA0657.1.KLF13	chr14	31641046	31641063	+	0.000	0.000	Merged-chr14-31640983-59
NR48507--MA0493.1.Klf1	chr6	6955994	6956004	+	0.000	0.000	Merged-chr6-6956020-66
NR44505--MA1107.1.KLF9	chr5	35790059	35790071	-	0.000	0.000	Merged-chr5-35789877-12
NR20840--MA0741.1.KLF16	chr15	75616454	75616464	-	0.000	0.000	Merged-chr15-75616511-51
NR33622--MA1107.1.KLF9	chr2	117122835	117122847	-	0.000	0.000	Merged-chr2-117123063-53
NR30723--MA0657.1.KLF13	chr19	54107704	54107721	-	0.000	0.000	Merged-chr19-54107722-12
NR20565--MA0599.1.KLF5	chr15	59805087	59805096	+	0.000	0.000	Merged-chr15-59805045-21
