#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR52207--MA1107.1.KLF9	chr6	106981293	106981305	-	0.000	0.000	Merged-chr6-106981432-3
NR22493--MA0599.1.KLF5	chr15	89149631	89149640	-	0.000	0.000	Merged-chr15-89149704-89
NR49143--MA1107.1.KLF9	chr5	135106806	135106818	+	0.000	0.000	Merged-chr5-135106892-30
NR22530--MA0740.1.KLF14	chr15	89498912	89498925	+	0.000	0.000	Merged-chr15-89498857-24
NR47645--MA0599.1.KLF5	chr5	107295224	107295233	+	0.000	0.000	Merged-chr5-107295347-25
NR8090--MA0740.1.KLF14	chr10	127607314	127607327	-	0.000	0.000	Merged-chr10-127607308-16
NR20094--MA0599.1.KLF5	chr14	102811709	102811718	-	0.000	0.000	Merged-chr14-102811644-20
NR25734--MA0741.1.KLF16	chr17	6978846	6978856	-	0.000	0.000	Merged-chr17-6979052-61
NR54620--MA0493.1.Klf1	chr7	19749823	19749833	+	0.000	0.000	Merged-chr7-19749873-53
NR66378--MA0493.1.Klf1	chrX	100777162	100777172	+	0.000	0.000	Merged-chrX-100777014-69
NR34434--MA0493.1.Klf1	chr2	83625383	83625393	-	0.000	0.000	Merged-chr2-83625624-59
NR34569--MA0599.1.KLF5	chr2	91457866	91457875	+	0.000	0.000	Merged-chr2-91457918-7
NR28693--MA0740.1.KLF14	chr17	87636585	87636598	-	0.000	0.000	Merged-chr17-87636407-1
NR51670--MA0742.1.Klf12	chr6	83711173	83711187	-	0.000	0.000	Merged-chr6-83711196-55
NR28964--MA0740.1.KLF14	chr18	20946543	20946556	+	0.000	0.000	Merged-chr18-20946448-65
NR64436--MA0740.1.KLF14	chr9	106071859	106071872	+	0.000	0.000	Merged-chr9-106071900-22
NR46643--MA0039.3.KLF4	chr5	64455581	64455591	+	0.000	0.000	Merged-chr5-64455679-15
NR46653--MA0493.1.Klf1	chr5	64580279	64580289	-	0.000	0.000	Merged-chr5-64580190-8
NR27901--MA1107.1.KLF9	chr17	65951265	65951277	+	0.000	0.000	Merged-chr17-65951140-56
NR28437--MA0599.1.KLF5	chr17	83705948	83705957	+	0.000	0.000	Merged-chr17-83706034-70
NR31115--MA0657.1.KLF13	chr19	10742350	10742367	+	0.000	0.000	Merged-chr19-10742399-21
NR57456--MA0599.1.KLF5	chr7	126862554	126862563	-	0.000	0.000	Merged-chr7-126862632-1
NR39105--MA0599.1.KLF5	chr3	96040728	96040737	+	0.000	0.000	Merged-chr3-96040740-50
NR5925--MA1107.1.KLF9	chr10	78115184	78115196	-	0.000	0.000	Merged-chr10-78115092-14
NR41529--MA0742.1.Klf12	chr4	11900134	11900148	-	0.000	0.000	Merged-chr4-11900204-55
NR21143--MA0493.1.Klf1	chr15	38710158	38710168	-	0.000	0.000	Merged-chr15-38710125-56
NR21049--MA0742.1.Klf12	chr15	36565718	36565732	-	0.000	0.000	Merged-chr15-36565719-31
NR55128--MA0493.1.Klf1	chr7	30717489	30717499	+	0.000	0.000	Merged-chr7-30717543-30
NR32622--MA0599.1.KLF5	chr2	10581282	10581291	+	0.000	0.000	Merged-chr2-10581253-23
NR16104--MA0742.1.Klf12	chr13	49251347	49251361	-	0.000	0.000	Merged-chr13-49251247-4
NR1476--MA1107.1.KLF9	chr1	93512061	93512073	-	0.000	0.000	Merged-chr1-93512028-56
NR58097--MA1107.1.KLF9	chr7	139973275	139973287	-	0.000	0.000	Merged-chr7-139973198-14
NR19876--MA0742.1.Klf12	chr14	84443460	84443474	-	0.000	0.000	Merged-chr14-84443299-57
NR35877--MA1107.1.KLF9	chr2	144188436	144188448	-	0.000	0.000	Merged-chr2-144188289-22
NR59174--MA0493.1.Klf1	chr8	46470936	46470946	-	0.000	0.000	Merged-chr8-46471112-117
NR41249--MA0741.1.KLF16	chr3	154628487	154628497	+	0.000	0.000	Merged-chr3-154628476-23
NR8845--MA0039.3.KLF4	chr11	26961694	26961704	-	0.000	0.000	Merged-chr11-26961799-28
NR826--MA0742.1.Klf12	chr1	60781935	60781949	+	0.000	0.000	Merged-chr1-60781843-37
NR56106--MA0493.1.Klf1	chr7	79759957	79759967	+	0.000	0.000	Merged-chr7-79759916-34
NR36699--MA0741.1.KLF16	chr2	163750226	163750236	+	0.000	0.000	Merged-chr2-163750187-67
NR39584--MA0599.1.KLF5	chr3	106482529	106482538	+	0.000	0.000	Merged-chr3-106482507-31
NR45223--MA0493.1.Klf1	chr4	151141293	151141303	-	0.000	0.000	Merged-chr4-151141315-1
NR9742--MA0741.1.KLF16	chr11	64086122	64086132	+	0.000	0.000	Merged-chr11-64086070-15
NR34340--MA0493.1.Klf1	chr2	76648050	76648060	+	0.000	0.000	Merged-chr2-76648077-91
NR4653--MA0740.1.KLF14	chr10	17948132	17948145	+	0.000	0.000	Merged-chr10-17948244-7
NR21755--MA0741.1.KLF16	chr15	76656925	76656935	+	0.000	0.000	Merged-chr15-76656952-45
NR21711--MA1107.1.KLF9	chr15	76118013	76118025	-	0.000	0.000	Merged-chr15-76118130-3
NR65751--MA0741.1.KLF16	chrX	12153505	12153515	+	0.000	0.000	Merged-chrX-12153627-30
NR49807--MA0740.1.KLF14	chr5	142701325	142701338	-	0.000	0.000	Merged-chr5-142701333-1
NR3737--MA0493.1.Klf1	chr1	181352593	181352603	-	0.000	0.000	Merged-chr1-181352639-14
NR26373--MA0493.1.Klf1	chr17	26414767	26414777	+	0.000	0.000	Merged-chr17-26414868-28
NR19596--MA0741.1.KLF16	chr14	70635712	70635722	+	0.000	0.000	Merged-chr14-70635949-38
NR19379--MA1107.1.KLF9	chr14	62878862	62878874	+	0.000	0.000	Merged-chr14-62878901-5
NR36640--MA1107.1.KLF9	chr2	161675496	161675508	+	0.000	0.000	Merged-chr2-161675424-1
NR3657--MA0599.1.KLF5	chr1	180279809	180279818	+	0.000	0.000	Merged-chr1-180279893-43
NR55339--MA0741.1.KLF16	chr7	43475840	43475850	+	0.000	0.000	Merged-chr7-43475865-26
NR28549--MA0599.1.KLF5	chr17	84944342	84944351	-	0.000	0.000	Merged-chr17-84944510-25
NR6222--MA0039.3.KLF4	chr10	80662385	80662395	+	0.000	0.000	Merged-chr10-80662335-4
NR57568--MA0599.1.KLF5	chr7	128070070	128070079	+	0.000	0.000	Merged-chr7-128070068-7
NR45608--MA0741.1.KLF16	chr5	3501817	3501827	-	0.000	0.000	Merged-chr5-3501855-46
NR51247--MA1107.1.KLF9	chr6	54715891	54715903	+	0.000	0.000	Merged-chr6-54715898-42
NR11414--MA0742.1.Klf12	chr11	101582215	101582229	-	0.000	0.000	Merged-chr11-101582263-20
NR61086--MA0599.1.KLF5	chr8	120589225	120589234	+	0.000	0.000	Merged-chr8-120589278-59
NR22705--MA0740.1.KLF14	chr15	94089625	94089638	-	0.000	0.000	Merged-chr15-94089786-40
NR28673--MA1107.1.KLF9	chr17	87284073	87284085	+	0.000	0.000	Merged-chr17-87283968-13
NR25843--MA0741.1.KLF16	chr17	8562377	8562387	-	0.000	0.000	Merged-chr17-8562551-56
NR63127--MA0599.1.KLF5	chr9	63698592	63698601	-	0.000	0.000	Merged-chr9-63698652-22
NR1880--MA0741.1.KLF16	chr1	128540353	128540363	+	0.000	0.000	Merged-chr1-128540410-9
NR15365--MA0741.1.KLF16	chr13	6647334	6647344	+	0.000	0.000	Merged-chr13-6647393-61
NR31522--MA1107.1.KLF9	chr19	32904713	32904725	-	0.000	0.000	Merged-chr19-32904627-33
NR66994--MA0742.1.Klf12	chrX	166672851	166672865	+	0.000	0.000	Merged-chrX-166672902-11
NR46763--MA0741.1.KLF16	chr5	65914613	65914623	-	0.000	0.000	Merged-chr5-65914511-22
NR30899--MA0599.1.KLF5	chr19	6236306	6236315	-	0.000	0.000	Merged-chr19-6236407-1
NR6483--MA0742.1.Klf12	chr10	82780502	82780516	-	0.000	0.000	Merged-chr10-82780687-69
NR31738--MA0740.1.KLF14	chr19	41206901	41206914	+	0.000	0.000	Merged-chr19-41206944-35
NR37824--MA1107.1.KLF9	chr3	19694222	19694234	-	0.000	0.000	Merged-chr3-19694346-63
NR54609--MA0740.1.KLF14	chr7	19749760	19749773	+	0.000	0.000	Merged-chr7-19749873-53
NR33106--MA0039.3.KLF4	chr2	28548030	28548040	-	0.000	0.000	Merged-chr2-28547931-31
NR36780--MA0599.1.KLF5	chr2	165326640	165326649	+	0.000	0.000	Merged-chr2-165326643-68
NR36151--MA0742.1.Klf12	chr2	151974367	151974381	-	0.000	0.000	Merged-chr2-151974232-5
NR41209--MA0599.1.KLF5	chr3	153897610	153897619	+	0.000	0.000	Merged-chr3-153897497-16
NR11405--MA0741.1.KLF16	chr11	101468090	101468100	+	0.000	0.000	Merged-chr11-101468029-46
NR62417--MA0657.1.KLF13	chr9	42423815	42423832	+	0.000	0.000	Merged-chr9-42423784-11
NR29857--MA1107.1.KLF9	chr18	65107250	65107262	+	0.000	0.000	Merged-chr18-65107334-45
NR29726--MA0741.1.KLF16	chr18	60625570	60625580	-	0.000	0.000	Merged-chr18-60625535-13
NR45335--MA0493.1.Klf1	chr4	152186651	152186661	-	0.000	0.000	Merged-chr4-152186778-42
NR22492--MA1107.1.KLF9	chr15	89149599	89149611	-	0.000	0.000	Merged-chr15-89149704-89
NR24748--MA1107.1.KLF9	chr16	66086498	66086510	-	0.000	0.000	Merged-chr16-66086640-17
NR4401--MA1107.1.KLF9	chr1	193667606	193667618	-	0.000	0.000	Merged-chr1-193667733-1
NR57769--MA0493.1.Klf1	chr7	132576463	132576473	+	0.000	0.000	Merged-chr7-132576269-107
NR8154--MA0741.1.KLF16	chr10	128232050	128232060	+	0.000	0.000	Merged-chr10-128232191-128
NR56477--MA1107.1.KLF9	chr7	97332371	97332383	-	0.000	0.000	Merged-chr7-97332491-89
NR2012--MA0599.1.KLF5	chr1	132008076	132008085	-	0.000	0.000	Merged-chr1-132007976-127
NR48695--MA0741.1.KLF16	chr5	124729823	124729833	+	0.000	0.000	Merged-chr5-124729814-15
NR30169--MA0741.1.KLF16	chr18	73765186	73765196	+	0.000	0.000	Merged-chr18-73765273-28
NR32716--MA0657.1.KLF13	chr2	17855796	17855813	-	0.000	0.000	Merged-chr2-17855738-13
NR51294--MA0741.1.KLF16	chr6	58596567	58596577	-	0.000	0.000	Merged-chr6-58596586-84
NR48300--MA0741.1.KLF16	chr5	118172107	118172117	-	0.000	0.000	Merged-chr5-118172344-28
NR37082--MA0599.1.KLF5	chr2	168451097	168451106	+	0.000	0.000	Merged-chr2-168451122-14
NR3336--MA0740.1.KLF14	chr1	172376638	172376651	-	0.000	0.000	Merged-chr1-172376760-99
NR61268--MA0039.3.KLF4	chr8	123051577	123051587	-	0.000	0.000	Merged-chr8-123051694-23
NR39123--MA0599.1.KLF5	chr3	96198489	96198498	+	0.000	0.000	Merged-chr3-96198410-32
NR48847--MA0599.1.KLF5	chr5	129715476	129715485	-	0.000	0.000	Merged-chr5-129715582-48
NR31304--MA0599.1.KLF5	chr19	21737803	21737812	+	0.000	0.000	Merged-chr19-21737663-55
NR13271--MA0741.1.KLF16	chr12	52504146	52504156	-	0.000	0.000	Merged-chr12-52504054-125
NR12648--MA0742.1.Klf12	chr11	121388492	121388506	-	0.000	0.000	Merged-chr11-121388378-24
NR12524--MA0039.3.KLF4	chr11	119671196	119671206	-	0.000	0.000	Merged-chr11-119671227-50
NR12534--MA0493.1.Klf1	chr11	119847413	119847423	-	0.000	0.000	Merged-chr11-119847373-20
NR33595--MA0493.1.Klf1	chr2	35233174	35233184	+	0.000	0.000	Merged-chr2-35233017-25
NR39199--MA0741.1.KLF16	chr3	97055084	97055094	+	0.000	0.000	Merged-chr3-97055000-19
NR35636--MA0493.1.Klf1	chr2	132230557	132230567	-	0.000	0.000	Merged-chr2-132230330-32
NR43729--MA0599.1.KLF5	chr4	129272590	129272599	+	0.000	0.000	Merged-chr4-129272515-32
NR65655--MA0741.1.KLF16	chrX	7586646	7586656	-	0.000	0.000	Merged-chrX-7586610-10
NR37054--MA1107.1.KLF9	chr2	168005728	168005740	+	0.000	0.000	Merged-chr2-168005749-3
NR16580--MA0493.1.Klf1	chr13	65127820	65127830	+	0.000	0.000	Merged-chr13-65127861-27
NR14834--MA1107.1.KLF9	chr12	111367052	111367064	+	0.000	0.000	Merged-chr12-111367204-5
NR2877--MA0740.1.KLF14	chr1	161791976	161791989	-	0.000	0.000	Merged-chr1-161792020-2
NR26929--MA0599.1.KLF5	chr17	34299632	34299641	+	0.000	0.000	Merged-chr17-34299510-15
NR4612--MA0493.1.Klf1	chr10	13035077	13035087	-	0.000	0.000	Merged-chr10-13034992-1
NR23318--MA1107.1.KLF9	chr15	101486141	101486153	-	0.000	0.000	Merged-chr15-101486135-60
NR46900--MA0599.1.KLF5	chr5	73647775	73647784	+	0.000	0.000	Merged-chr5-73647714-62
NR60118--MA0657.1.KLF13	chr8	84908511	84908528	-	0.000	0.000	Merged-chr8-84908616-54
NR4532--MA0599.1.KLF5	chr10	7780942	7780951	-	0.000	0.000	Merged-chr10-7780858-76
NR38390--MA1107.1.KLF9	chr3	60476763	60476775	+	0.000	0.000	Merged-chr3-60476775-62
NR23103--MA1107.1.KLF9	chr15	99787723	99787735	+	0.000	0.000	Merged-chr15-99787754-26
NR63005--MA1107.1.KLF9	chr9	61331058	61331070	+	0.000	0.000	Merged-chr9-61330912-12
NR8677--MA0741.1.KLF16	chr11	19925558	19925568	-	0.000	0.000	Merged-chr11-19925491-120
NR66063--MA0740.1.KLF14	chrX	56609764	56609777	+	0.000	0.000	Merged-chrX-56609887-66
NR64217--MA0599.1.KLF5	chr9	99469938	99469947	+	0.000	0.000	Merged-chr9-99469936-29
NR11452--MA0039.3.KLF4	chr11	102074474	102074484	+	0.000	0.000	Merged-chr11-102074455-23
NR17097--MA0493.1.Klf1	chr13	94868846	94868856	-	0.000	0.000	Merged-chr13-94868780-39
NR3735--MA0741.1.KLF16	chr1	181273216	181273226	+	0.000	0.000	Merged-chr1-181273072-25
NR51499--MA0599.1.KLF5	chr6	71831706	71831715	-	0.000	0.000	Merged-chr6-71831897-1
NR58576--MA0742.1.Klf12	chr8	11636516	11636530	-	0.000	0.000	Merged-chr8-11636521-2
NR25747--MA0741.1.KLF16	chr17	7169949	7169959	-	0.000	0.000	Merged-chr17-7169938-73
NR8999--MA0599.1.KLF5	chr11	43701637	43701646	+	0.000	0.000	Merged-chr11-43701551-5
NR20891--MA0599.1.KLF5	chr15	25812686	25812695	-	0.000	0.000	Merged-chr15-25812728-1
NR13589--MA0741.1.KLF16	chr12	72085583	72085593	-	0.000	0.000	Merged-chr12-72085712-110
NR21721--MA0741.1.KLF16	chr15	76199485	76199495	+	0.000	0.000	Merged-chr15-76199609-68
NR59084--MA1107.1.KLF9	chr8	40634822	40634834	-	0.000	0.000	Merged-chr8-40634821-50
NR42641--MA0741.1.KLF16	chr4	88641323	88641333	-	0.000	0.000	Merged-chr4-88641244-84
NR21488--MA0493.1.Klf1	chr15	64211988	64211998	-	0.000	0.000	Merged-chr15-64212030-69
NR50692--MA0741.1.KLF16	chr6	31033157	31033167	+	0.000	0.000	Merged-chr6-31033300-19
NR28691--MA1107.1.KLF9	chr17	87602393	87602405	+	0.000	0.000	Merged-chr17-87602344-31
NR55034--MA0741.1.KLF16	chr7	29251414	29251424	-	0.000	0.000	Merged-chr7-29251339-19
NR23243--MA0599.1.KLF5	chr15	100914885	100914894	+	0.000	0.000	Merged-chr15-100915024-15
NR63145--MA0599.1.KLF5	chr9	63757136	63757145	-	0.000	0.000	Merged-chr9-63757032-11
NR16114--MA1107.1.KLF9	chr13	49307666	49307678	+	0.000	0.000	Merged-chr13-49307635-74
NR32076--MA0599.1.KLF5	chr19	53038661	53038670	+	0.000	0.000	Merged-chr19-53038497-69
NR59402--MA1107.1.KLF9	chr8	61283208	61283220	+	0.000	0.000	Merged-chr8-61283229-50
NR25623--MA1107.1.KLF9	chr17	5748066	5748078	-	0.000	0.000	Merged-chr17-5748141-46
NR26159--MA0599.1.KLF5	chr17	23598992	23599001	+	0.000	0.000	Merged-chr17-23599056-62
NR30278--MA0741.1.KLF16	chr18	75322575	75322585	-	0.000	0.000	Merged-chr18-75322404-42
NR24865--MA0493.1.Klf1	chr16	76283301	76283311	+	0.000	0.000	Merged-chr16-76283420-1
NR38458--MA0493.1.Klf1	chr3	65929631	65929641	+	0.000	0.000	Merged-chr3-65929899-83
NR66737--MA0599.1.KLF5	chrX	151343842	151343851	+	0.000	0.000	Merged-chrX-151344027-1
NR59608--MA1107.1.KLF9	chr8	70439771	70439783	-	0.000	0.000	Merged-chr8-70439592-70
NR6909--MA0599.1.KLF5	chr10	96725078	96725087	+	0.000	0.000	Merged-chr10-96724956-66
NR10167--MA0599.1.KLF5	chr11	75654283	75654292	+	0.000	0.000	Merged-chr11-75654262-32
NR26620--MA0599.1.KLF5	chr17	29429023	29429032	+	0.000	0.000	Merged-chr17-29429080-41
NR25604--MA0741.1.KLF16	chr17	5125467	5125477	+	0.000	0.000	Merged-chr17-5125399-36
NR59993--MA0741.1.KLF16	chr8	81636359	81636369	+	0.000	0.000	Merged-chr8-81636390-46
NR13839--MA0493.1.Klf1	chr12	82166464	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR46253--MA0741.1.KLF16	chr5	34949355	34949365	+	0.000	0.000	Merged-chr5-34949325-82
NR17814--MA0742.1.Klf12	chr13	110394993	110395007	+	0.000	0.000	Merged-chr13-110394904-109
NR10497--MA1107.1.KLF9	chr11	83654732	83654744	+	0.000	0.000	Merged-chr11-83654737-1
NR41706--MA0740.1.KLF14	chr4	33310200	33310213	-	0.000	0.000	Merged-chr4-33310385-59
NR51117--MA0039.3.KLF4	chr6	50601897	50601907	-	0.000	0.000	Merged-chr6-50601872-31
NR11495--MA0741.1.KLF16	chr11	102408674	102408684	-	0.000	0.000	Merged-chr11-102408513-28
NR44061--MA1107.1.KLF9	chr4	134041630	134041642	+	0.000	0.000	Merged-chr4-134041766-28
NR62778--MA0657.1.KLF13	chr9	55283729	55283746	+	0.000	0.000	Merged-chr9-55283833-16
NR47235--MA0741.1.KLF16	chr5	92967508	92967518	+	0.000	0.000	Merged-chr5-92967427-8
NR26435--MA0657.1.KLF13	chr17	27051783	27051800	+	0.000	0.000	Merged-chr17-27051875-11
NR32020--MA0741.1.KLF16	chr19	47908900	47908910	+	0.000	0.000	Merged-chr19-47908985-9
NR4625--MA1107.1.KLF9	chr10	13446835	13446847	-	0.000	0.000	Merged-chr10-13446841-15
NR45284--MA0741.1.KLF16	chr4	151995191	151995201	+	0.000	0.000	Merged-chr4-151995197-5
NR31402--MA0493.1.Klf1	chr19	29067186	29067196	-	0.000	0.000	Merged-chr19-29067288-42
NR5702--MA0493.1.Klf1	chr10	71239713	71239723	+	0.000	0.000	Merged-chr10-71239715-44
NR47203--MA0740.1.KLF14	chr5	91986006	91986019	-	0.000	0.000	Merged-chr5-91985951-26
NR49909--MA1107.1.KLF9	chr5	144223499	144223511	+	0.000	0.000	Merged-chr5-144223474-90
NR22381--MA0740.1.KLF14	chr15	85036989	85037002	+	0.000	0.000	Merged-chr15-85036968-63
NR58121--MA0740.1.KLF14	chr7	140102444	140102457	-	0.000	0.000	Merged-chr7-140102387-42
NR37982--MA0599.1.KLF5	chr3	31093794	31093803	-	0.000	0.000	Merged-chr3-31093937-10
NR44496--MA0493.1.Klf1	chr4	138972846	138972856	-	0.000	0.000	Merged-chr4-138973038-135
NR43827--MA0493.1.Klf1	chr4	130199307	130199317	-	0.000	0.000	Merged-chr4-130199171-22
NR11260--MA1107.1.KLF9	chr11	99116954	99116966	-	0.000	0.000	Merged-chr11-99116882-2
NR23355--MA0599.1.KLF5	chr15	102107323	102107332	-	0.000	0.000	Merged-chr15-102107251-9
NR51894--MA0740.1.KLF14	chr6	90435272	90435285	-	0.000	0.000	Merged-chr6-90435288-28
NR16226--MA1107.1.KLF9	chr13	52915430	52915442	-	0.000	0.000	Merged-chr13-52915528-4
NR6004--MA0493.1.Klf1	chr10	79797593	79797603	-	0.000	0.000	Merged-chr10-79797598-16
NR10912--MA0741.1.KLF16	chr11	94716771	94716781	+	0.000	0.000	Merged-chr11-94716911-29
NR49923--MA0493.1.Klf1	chr5	144358186	144358196	-	0.000	0.000	Merged-chr5-144358177-56
NR46457--MA0599.1.KLF5	chr5	45669765	45669774	+	0.000	0.000	Merged-chr5-45669606-116
NR13032--MA0741.1.KLF16	chr12	25439017	25439027	-	0.000	0.000	Merged-chr12-25438792-86
NR19818--MA1107.1.KLF9	chr14	78559270	78559282	-	0.000	0.000	Merged-chr14-78559223-28
NR4523--MA0740.1.KLF14	chr10	7780906	7780919	-	0.000	0.000	Merged-chr10-7780858-76
NR52752--MA0741.1.KLF16	chr6	124730131	124730141	-	0.000	0.000	Merged-chr6-124730249-43
NR62878--MA0740.1.KLF14	chr9	57956936	57956949	-	0.000	0.000	Merged-chr9-57956974-45
NR22363--MA0493.1.Klf1	chr15	84663178	84663188	-	0.000	0.000	Merged-chr15-84663201-26
NR57106--MA1107.1.KLF9	chr7	116484540	116484552	-	0.000	0.000	Merged-chr7-116484434-42
NR53691--MA1107.1.KLF9	chr6	143327066	143327078	-	0.000	0.000	Merged-chr6-143327148-45
NR18079--MA1107.1.KLF9	chr13	117048306	117048318	-	0.000	0.000	Merged-chr13-117048588-56
NR55947--MA1107.1.KLF9	chr7	68205949	68205961	-	0.000	0.000	Merged-chr7-68206033-25
NR33842--MA0599.1.KLF5	chr2	57116812	57116821	-	0.000	0.000	Merged-chr2-57116903-105
NR62861--MA0599.1.KLF5	chr9	57589428	57589437	-	0.000	0.000	Merged-chr9-57589628-66
NR4531--MA1107.1.KLF9	chr10	7780907	7780919	-	0.000	0.000	Merged-chr10-7780858-76
NR48841--MA0039.3.KLF4	chr5	129586162	129586172	-	0.000	0.000	Merged-chr5-129586130-49
NR19076--MA0599.1.KLF5	chr14	53364156	53364165	-	0.000	0.000	Merged-chr14-53364139-16
NR66695--MA0740.1.KLF14	chrX	142228125	142228138	-	0.000	0.000	Merged-chrX-142228241-107
NR35325--MA0657.1.KLF13	chr2	124622474	124622491	+	0.000	0.000	Merged-chr2-124622310-33
NR63458--MA0493.1.Klf1	chr9	71484103	71484113	-	0.000	0.000	Merged-chr9-71483955-37
NR45107--MA0493.1.Klf1	chr4	149702777	149702787	-	0.000	0.000	Merged-chr4-149702835-49
NR54894--MA0599.1.KLF5	chr7	27330971	27330980	+	0.000	0.000	Merged-chr7-27331112-44
NR22868--MA0742.1.Klf12	chr15	97849596	97849610	-	0.000	0.000	Merged-chr15-97849644-64
NR11381--MA1107.1.KLF9	chr11	101199829	101199841	-	0.000	0.000	Merged-chr11-101199720-6
NR16008--MA0599.1.KLF5	chr13	43561090	43561099	-	0.000	0.000	Merged-chr13-43561269-2
NR53539--MA1107.1.KLF9	chr6	141075487	141075499	-	0.000	0.000	Merged-chr6-141075494-3
NR63378--MA0599.1.KLF5	chr9	69455445	69455454	+	0.000	0.000	Merged-chr9-69455583-28
NR12879--MA0493.1.Klf1	chr12	17511203	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR61922--MA0742.1.Klf12	chr9	21419885	21419899	-	0.000	0.000	Merged-chr9-21419783-26
NR56034--MA1107.1.KLF9	chr7	78684886	78684898	+	0.000	0.000	Merged-chr7-78685016-20
NR37193--MA1107.1.KLF9	chr2	170127681	170127693	+	0.000	0.000	Merged-chr2-170127658-5
NR39449--MA1107.1.KLF9	chr3	103802151	103802163	-	0.000	0.000	Merged-chr3-103802336-72
NR31979--MA1107.1.KLF9	chr19	46970287	46970299	+	0.000	0.000	Merged-chr19-46970347-33
NR57075--MA0741.1.KLF16	chr7	115217062	115217072	-	0.000	0.000	Merged-chr7-115217038-43
NR34475--MA0741.1.KLF16	chr2	84727431	84727441	-	0.000	0.000	Merged-chr2-84727435-53
NR34689--MA1107.1.KLF9	chr2	94263630	94263642	+	0.000	0.000	Merged-chr2-94263643-18
NR48619--MA0599.1.KLF5	chr5	124001110	124001119	-	0.000	0.000	Merged-chr5-124000985-26
NR34746--MA0741.1.KLF16	chr2	102049966	102049976	+	0.000	0.000	Merged-chr2-102050053-17
NR9780--MA0599.1.KLF5	chr11	67021096	67021105	+	0.000	0.000	Merged-chr11-67021187-12
NR58662--MA0493.1.Klf1	chr8	14996108	14996118	-	0.000	0.000	Merged-chr8-14996187-57
NR54106--MA0742.1.Klf12	chr7	4026849	4026863	+	0.000	0.000	Merged-chr7-4027016-25
NR11229--MA1107.1.KLF9	chr11	98925101	98925113	-	0.000	0.000	Merged-chr11-98925291-3
NR40248--MA1107.1.KLF9	chr3	129879503	129879515	-	0.000	0.000	Merged-chr3-129879420-1
NR19891--MA0740.1.KLF14	chr14	86744694	86744707	-	0.000	0.000	Merged-chr14-86744622-36
NR59411--MA1107.1.KLF9	chr8	61283226	61283238	+	0.000	0.000	Merged-chr8-61283229-50
NR39349--MA0742.1.Klf12	chr3	101748387	101748401	+	0.000	0.000	Merged-chr3-101748481-44
NR55905--MA0740.1.KLF14	chr7	67222462	67222475	+	0.000	0.000	Merged-chr7-67222582-57
NR32661--MA0742.1.Klf12	chr2	11706153	11706167	-	0.000	0.000	Merged-chr2-11706228-2
NR12430--MA0741.1.KLF16	chr11	118000710	118000720	-	0.000	0.000	Merged-chr11-118000770-19
NR6918--MA0599.1.KLF5	chr10	96871712	96871721	+	0.000	0.000	Merged-chr10-96871794-33
NR30515--MA0741.1.KLF16	chr18	82855832	82855842	+	0.000	0.000	Merged-chr18-82855874-59
NR66379--MA0741.1.KLF16	chrX	100777163	100777173	+	0.000	0.000	Merged-chrX-100777014-69
NR43779--MA0741.1.KLF16	chr4	129741523	129741533	-	0.000	0.000	Merged-chr4-129741431-1
NR30039--MA0741.1.KLF16	chr18	68195224	68195234	-	0.000	0.000	Merged-chr18-68195286-23
NR20037--MA0741.1.KLF16	chr14	101379753	101379763	-	0.000	0.000	Merged-chr14-101379606-24
NR50754--MA0599.1.KLF5	chr6	34910885	34910894	-	0.000	0.000	Merged-chr6-34910780-76
NR20210--MA0740.1.KLF14	chr14	105895394	105895407	+	0.000	0.000	Merged-chr14-105895286-34
NR24445--MA0599.1.KLF5	chr16	44016450	44016459	+	0.000	0.000	Merged-chr16-44016321-50
NR51435--MA0741.1.KLF16	chr6	67533270	67533280	+	0.000	0.000	Merged-chr6-67533170-65
NR56174--MA0599.1.KLF5	chr7	80779538	80779547	+	0.000	0.000	Merged-chr7-80779458-48
NR13141--MA0741.1.KLF16	chr12	35192537	35192547	+	0.000	0.000	Merged-chr12-35192398-29
NR13980--MA0740.1.KLF14	chr12	88360795	88360808	+	0.000	0.000	Merged-chr12-88360821-67
NR227--MA0493.1.Klf1	chr1	23917772	23917782	+	0.000	0.000	Merged-chr1-23917708-15
NR13775--MA0740.1.KLF14	chr12	80132896	80132909	-	0.000	0.000	Merged-chr12-80132906-48
NR34998--MA0741.1.KLF16	chr2	115636173	115636183	+	0.000	0.000	Merged-chr2-115636218-2
NR50520--MA1107.1.KLF9	chr6	17901365	17901377	-	0.000	0.000	Merged-chr6-17901265-19
NR51056--MA0599.1.KLF5	chr6	48768706	48768715	-	0.000	0.000	Merged-chr6-48768830-54
NR60468--MA0741.1.KLF16	chr8	104631371	104631381	+	0.000	0.000	Merged-chr8-104631259-113
